arm,seed,layer,unit,excluded_nan_gt_1pct,nan_fraction,delta_beta_total,delta_beta_bnd,delta_beta_int,delta_M_total,delta_B_total,rho_M,delta_beta_from_step10000,delta_M_from_step10000,rho_M_from_step10000,delta_b_raw_total,delta_b_raw_bnd,delta_b_raw_int,delta_log_sigma_total,delta_log_sigma_bnd,delta_log_sigma_int,onset_index,onset_step,onset_beta,onset_boundary,final_dead,b_raw_step10000,b_raw_final,sigma_step10000,sigma_final
L2_none,2,1,18,0,0.0,-3.1502596735954285,-5.353317654691637,2.203057981096208,-2.7383350133895874,-0.41192466020584106,0.8692410458545766,-2.6642980128526688,-2.339992046356201,0.8782771428226107,-0.38926853086935154,-0.5465624371831856,0.1572939063138341,0.8111363387956825,0.5682417280265707,0.2428946107691119,4921.0,4921000.0,-2.2381913661956787,1.0,1,-0.0370938158371894,-0.38926853086935154,0.4233550429344177,0.9449993371963501
L2_none,2,1,19,0,0.0,-5.740524172782898,-6.590675247833133,0.8501510750502348,-4.308161735534668,-1.43236243724823,0.7504822914884012,-5.740524172782898,-4.308161735534668,0.7504822914884012,-0.3417457347199999,-0.3553741278765647,0.013628393156564778,0.36747526033305156,0.36555463552971434,0.001920624803337212,3591.0,3591000.0,-2.1717068552970886,1.0,1,0.0,-0.3417457347199999,0.16521812975406647,0.2385888695716858
L2_none,2,1,20,0,0.0,-6.631598949432373,-6.509888338390738,-0.12171061104163527,-5.7867796421051025,-0.8448193073272705,0.8726069966279275,-6.631598949432373,-5.7867796421051025,0.8726069966279275,-0.3358305868381066,-0.3310156412268921,-0.0048149456112145245,-0.035351784492406724,-0.04121820504907747,0.005866420556670748,671.0,671000.0,-2.215469479560852,1.0,1,0.0,-0.3358305868381066,0.41182196140289307,0.3975176513195038
L2_none,2,1,21,0,0.0,-4.199881494045258,-5.185879461467266,0.9859979674220085,-3.821528375148773,-0.3783531188964844,0.909913382214968,-4.098801598884165,-3.7265623211860657,0.909183387212634,-0.5177365051199558,-0.7288930990855613,0.21115659396560538,1.3536707163074144,0.5224071494379208,0.8312635668694937,4681.0,4681000.0,-2.0095414519309998,1.0,1,-0.0022898831912847306,-0.5177365051199558,0.3745408356189728,1.3683949708938599
L2_none,2,1,22,0,0.0,-3.8500263690948486,-7.512847001344198,3.6628206322493497,-3.231862962245941,-0.6181634068489075,0.8394391758427776,-3.786112677305937,-3.199500560760498,0.8450621609701138,-1.4415245040404443,-1.839655298080696,0.39813079404025153,1.7622177531443173,0.7232826371446618,1.0389351159996556,4722.0,4722000.0,-2.0564436316490173,0.0,1,-0.013741775340660456,-1.4415245040404443,0.4355376660823822,2.3319473266601562
L2_none,2,1,23,0,0.0,-1.492644190788269,-1.4895803394902032,-0.003063851298065856,-1.162559151649475,-0.33008503913879395,0.7788588592138123,-1.216158801689744,-0.91249680519104,0.7503105712208038,-0.43069190091119935,-0.3673918231771657,-0.06330007773403366,1.1923209814003888,0.7648239879353472,0.42749699346504155,4911.0,4911000.0,-2.2218364477157593,1.0,1,-0.010247057740575272,-0.43069190091119935,0.3878076374530792,1.304790735244751
L2_none,2,1,24,0,0.0,-2.945164203643799,-3.4100651759654284,0.4649009723216295,-2.1711682081222534,-0.7739959955215454,0.7371976765967932,-2.5347029119729996,-1.8046214580535889,0.7119656704259991,-0.5567239490470755,-0.5374979481244678,-0.019226000922607595,0.7289643959773393,0.36934103568061183,0.35962336029672737,4671.0,4671000.0,-2.459802985191345,1.0,1,-0.014885772611687997,-0.5567239490470755,0.3389713764190674,0.7192853093147278
L2_none,2,1,25,0,0.0,-4.8943943083286285,-8.636515992693603,3.7421216843649745,-4.464950680732727,-0.4294436275959015,0.912258064932543,-4.978229179978371,-4.532052397727966,0.9103743989841097,-0.7186132724942489,-1.1248800297662753,0.4062667572720264,1.4866140216007024,0.8093513629766256,0.6772626586240766,4911.0,4911000.0,-2.195194035768509,1.0,1,0.006509918736564924,-0.7186132724942489,0.3890431225299835,1.6733587980270386
L2_none,2,1,26,0,0.0,-0.9032618999481201,-1.582912604790181,0.6796507048420608,-0.6416438221931458,-0.26161807775497437,0.7103629879993824,-1.1504600085318089,-0.8614409267902374,0.7487795493991911,-0.48123911203963843,-0.48799124051475684,0.006752128475118413,1.5295594622287485,0.9919064352060003,0.537653027022748,,,,,0,0.011171952032177468,-0.48123911203963843,0.40772053599357605,1.8394719362258911
L2_none,2,1,27,0,0.0,-8.955363750457764,-7.622963731759228,-1.3324000186985359,-7.898798584938049,-1.0565651655197144,0.88201873257625,-8.707186840474606,-7.723196506500244,0.8869910165014069,-0.7720655607546831,-0.561669196812182,-0.21039636394250114,0.8581439353281262,0.10331484852327205,0.7548290868048539,4341.0,4341000.0,-2.8875768184661865,1.0,1,-0.021307957055610727,-0.7720655607546831,0.29359981417655945,0.7307316064834595
L2_none,2,1,28,0,0.0,-2.759356160648167,-7.146183702716371,4.386827542068204,-2.7717773616313934,0.0124212009832263,1.0045014852233893,-3.16164876986295,-3.1309269070625305,0.9902829615062678,0.03403149066370961,-0.8367813694492247,0.8708128601129344,2.2059259342069932,1.3798511295116285,0.8260748046953649,4881.0,4881000.0,-2.2075657146051526,1.0,1,0.013357904960681566,0.034031490663709585,0.30961883068084717,2.739790678024292
L2_none,2,1,29,0,0.0,-3.2475996017456055,-4.377807501616189,1.1302078998705838,-2.665201187133789,-0.5823984146118164,0.8206680360784705,-3.2475996017456055,-2.665201187133789,0.8206680360784705,-1.0252704481740693,-1.1416007943448134,0.11633034617074414,1.7213714959018285,0.46207231657974324,1.2592991793220853,1551.0,1551000.0,-8.071321487426758,1.0,1,0.0,-1.0252704481740693,0.31480100750923157,1.7604279518127441
L2_none,2,1,30,0,0.0,-3.0421937108039856,-0.9369549620896578,-2.105238748714328,-2.333974838256836,-0.7082188725471497,0.767201256766788,-3.125379075296223,-2.407368689775467,0.7702645444848307,-0.9596396251552619,-0.6944673326394073,-0.2651722925158546,1.3721168386644826,0.9386510047030296,0.4334658339614529,4691.0,4691000.0,-2.3101866841316223,1.0,1,0.0034034258609801915,-0.9596396251552619,0.347589373588562,1.3550043106079102
L2_none,2,1,31,0,0.0,-5.185786783695221,-10.164201538078487,4.978414754383266,-4.511194825172424,-0.6745919585227966,0.8699152150559294,-5.405064865015447,-4.71742057800293,0.8727777919071186,-0.927023858178444,-1.3193265620296672,0.39230270385122323,1.1730084430793863,0.09816954427246684,1.0748388988069193,4621.0,4621000.0,-1.90827876329422,1.0,1,0.005478844871470906,-0.927023858178444,0.41975995898246765,1.374199390411377
L2_none,2,1,32,0,0.0,-4.7172412276268005,-10.216164191253483,5.498922963626683,-4.08992862701416,-0.6273126006126404,0.8670170613835164,-5.433192655444145,-4.6971635818481445,0.8645310188184681,-0.9881641719412855,-1.5817768476206373,0.5936126756793517,1.5457774476354558,0.862759933843266,0.6830175137921898,4641.0,4641000.0,-2.257521390914917,1.0,1,0.035671335576354934,-0.9881641719412855,0.3281134366989136,1.575234055519104
L2_none,2,1,33,0,0.0,-4.2822545170784,0.7827062781580025,-5.064960795236402,-3.370515465736389,-0.9117390513420105,0.7870890093744238,-3.5838222727179527,-2.7122204303741455,0.7567954613768308,-1.1359068049454137,0.04763628507899953,-1.1835430900244133,1.3518708890289122,0.8046418181813234,0.5472290708475889,4901.0,4901000.0,-2.133435070514679,1.0,1,-0.013625985961968068,-1.1359068049454137,0.33948513865470886,1.2458683252334595
L2_none,2,1,34,0,0.0,-3.920653820037842,-4.079831689596176,0.15917786955833435,-3.5587351322174072,-0.36191868782043457,0.9076892007218986,-3.956820994615555,-3.561800181865692,0.9001671257589344,-0.4600802476649051,-0.4906586050148296,0.030578357349924506,1.128808659766598,0.9977113635845445,0.1310972961820536,4641.0,4641000.0,-2.722292423248291,1.0,1,0.013716309498039259,-0.4600802476649051,0.41436341404914856,1.2712254524230957
L2_none,2,1,35,0,0.0,-5.166367620229721,-6.169603054520849,1.0032354342911276,-4.84989070892334,-0.3164769113063812,0.9387428587026664,-4.469480738043785,-4.244855165481567,0.9497423558288938,-0.7135249358361619,-0.8983134374426562,0.1847885016064943,1.7007415640329806,0.7332963652363571,0.9674451987966235,4921.0,4921000.0,-1.9755244851112366,1.0,1,-0.03968731538270909,-0.7135249358361619,0.43208205699920654,2.2545876502990723
L2_none,2,1,36,0,0.0,-4.770768523216248,-12.230329890269786,7.459561367053539,-3.8804802894592285,-0.890288233757019,0.8133868307748403,-4.186603978276253,-3.379532754421234,0.8072253243815735,-1.3615491877960437,-2.4742781580783597,1.112728970282316,1.5095725346890183,0.4764729054204857,1.0330996292685324,4831.0,4831000.0,-2.155159831047058,1.0,1,-0.029229063950785505,-1.3615491877960437,0.35123905539512634,1.5293352603912354
L2_none,2,1,37,0,0.0,-3.166292890906334,-6.473573200026294,3.3072803091199603,-3.3269823789596558,0.16068948805332184,1.0507500391119298,-2.096721351146698,-2.4080957174301147,1.148505363439508,0.4153912592943989,-0.38887279205569364,0.8042640513500925,2.068411893838902,1.047867769597079,1.0205441242418225,,,,,0,-0.04894618694519437,0.4153912592943989,0.32482481002807617,2.5850555896759033
L2_none,2,1,38,0,0.0,-0.34533652663230896,-2.896508698700927,2.5511721720686182,-0.5470230877399445,0.2016865611076355,1.5840290428425423,-0.5733134225010872,-0.7232760488986969,1.2615718043777797,0.39098984460688513,0.04282331531789796,0.3481665292889872,1.6891317640074208,0.8156418800072075,0.8734898840002132,,,,,0,0.01945680185958376,0.39098984460688513,0.37616631388664246,1.9386013746261597
L2_none,2,1,39,0,0.0,-14.242108702659607,-13.631629872135818,-0.6104788305237889,-13.568949460983276,-0.6731592416763306,0.9527345805505175,-10.71990817785263,-10.40399718284607,0.9705304383428177,-0.3554021579514881,-0.36758673875260417,0.012184580801116063,0.9370910174489614,0.7618336594432497,0.17525735800571174,4051.0,4051000.0,-2.213512897491455,1.0,1,-0.07731498762414457,-0.3554021579514881,0.2164181023836136,0.5279614925384521
L2_none,2,1,40,0,0.0,-3.305518329143524,-4.879030545591377,1.5735122164478526,-2.7884621620178223,-0.5170561671257019,0.8435778853298104,-3.3978643119335175,-2.8556453585624695,0.840423600357807,-0.4997175804171512,-0.6027954277709238,0.10307784735377257,1.0283786904062762,0.7159847280434296,0.3123939623628465,4661.0,4661000.0,-2.2148497700691223,1.0,1,0.008939649768851865,-0.4997175804171512,0.35527265071868896,0.9664667248725891
L2_none,2,1,41,0,0.0,-4.001964807510376,-4.291287485975772,0.28932267846539617,-3.5485730171203613,-0.45339179039001465,0.886707701792093,-4.055346861947328,-3.595456123352051,0.8865964480349178,-0.9665319421077925,-0.9317297575535477,-0.034802184554244664,1.8608167946424699,0.9461727218594922,0.9146440727829779,4921.0,4921000.0,-2.3106530606746674,1.0,1,0.0020641833991973113,-0.9665319421077925,0.31761807203292847,2.1317808628082275
L2_none,2,1,42,0,0.0,-4.904288947582245,-5.747718581231311,0.8434296336490661,-4.474649906158447,-0.4296390414237976,0.9123952430177255,-5.022552827373147,-4.575178742408752,0.9109269528184581,-0.4255290592506391,-0.486642154992717,0.06111309574207787,0.9501126608700128,0.8453725357863371,0.10474012508367563,4571.0,4571000.0,-2.124840557575226,1.0,1,0.007045797260246067,-0.4255290592506391,0.39728108048439026,0.9904338717460632
L2_none,2,1,43,0,0.0,-3.3436935578356497,-4.99094982893439,1.6472562710987404,-2.7757615481386892,-0.5679320096969604,0.8301483075905499,-3.349834473687224,-2.783620560541749,0.8309725696618576,-0.8185499989561578,-0.8607664758214459,0.04221647686528811,1.2973775559317078,0.37955715178891886,0.917820404142789,4691.0,4691000.0,-2.390648603439331,1.0,1,-0.0007505475794283463,-0.8185499989561578,0.43684831261634827,1.4412816762924194
L2_none,2,1,44,0,0.0,-5.897680088877678,-8.912940646790958,3.0152605579132796,-5.81789231300354,-0.07978777587413788,0.9864713286119727,-4.166345618665218,-4.210976600646973,1.010712261071623,-0.15158110691017873,-0.6350818504502169,0.4835007435400383,1.5081690414173274,1.0644310310651703,0.4437380103521571,4901.0,4901000.0,-2.5554836243391037,1.0,1,-0.05945711748209348,-0.15158110691017868,0.47787904739379883,1.899803638458252
L2_none,2,1,45,0,0.0,-2.348566919565201,-2.6482381322421134,0.29967121267691255,-1.866701066493988,-0.48186585307121277,0.7948255810567142,-2.0657934956252575,-1.6210418343544006,0.7847066213478211,-0.4030763864285447,-0.4376834522238223,0.03460706579527757,0.8001931385630188,0.6721706424159706,0.1280224961470481,4451.0,4451000.0,-2.2580312192440033,1.0,1,-0.014295032600130653,-0.4030763864285447,0.3851635158061981,0.8364908695220947
L2_none,2,1,46,0,0.0,-4.602864980697632,-8.075152108212933,3.472287127515301,-4.211225271224976,-0.39163970947265625,0.9149139261927041,-4.53665042668581,-4.172999858856201,0.9198416158118515,-0.7750525931733137,-1.0677833613597778,0.2927307681864642,1.7734905008853212,0.6980954558553247,1.0753950450299965,4691.0,4691000.0,-2.6428754329681396,1.0,1,-0.0099190092157464,-0.7750525931733137,0.3543877601623535,1.9789938926696777
L2_none,2,1,47,0,0.0,-6.504260540008545,-6.270380630623549,-0.2338799093849957,-5.327116966247559,-1.1771435737609863,0.8190196154474095,-7.124880783259869,-5.877001225948334,0.8248560789615642,-0.5279653548082024,-0.5120638994172747,-0.015901455390927716,0.29947736521893464,0.17650681061196133,0.12297055460697331,4641.0,4641000.0,-2.3383700847625732,1.0,1,0.024894904692213782,-0.5279653548082024,0.35194116830825806,0.4485139846801758
L2_none,2,1,48,0,0.0,4.0703384429216385,4.518583321943879,-0.44824487902224064,4.255582362413406,-0.18524391949176788,1.04551069206884,4.0703384429216385,4.255582362413406,1.04551069206884,-0.366217247058092,-0.3292922932411263,-0.03692495381696567,1.822374922374718,0.48335532993395747,1.3390195924407606,,,,,0,0.0,-0.366217247058092,0.3195563554763794,1.9769461154937744
L2_none,2,1,49,0,0.0,-5.536086559295654,-5.055682823061943,-0.48040373623371124,-4.8403754234313965,-0.6957111358642578,0.8743316007774322,-5.536086559295654,-4.8403754234313965,0.8743316007774322,-0.2250164041384437,-0.20690198271067478,-0.018114421427768923,0.03133448001713979,0.03562041502979629,-0.0042859350126565054,4331.0,4331000.0,-3.30424165725708,1.0,1,0.0,-0.2250164041384437,0.3134561777114868,0.32343366742134094
L2_none,2,1,50,0,0.0,-4.240617513656616,-6.835989180945035,2.5953716672884184,-3.3703532218933105,-0.8702642917633057,0.7947788761988839,-3.6862799301743507,-2.8786834478378296,0.7809182976784066,-0.9120276217562093,-1.0007502289608627,0.08872260720465341,0.9117435022444609,0.4204813089601935,0.49126219328426735,4701.0,4701000.0,-2.3544156551361084,1.0,1,-0.025406072058068885,-0.9120276217562093,0.405408650636673,1.0479892492294312
L2_none,2,1,51,0,0.0,-1.3304736912250519,-3.7256725751794875,2.3951988839544356,-1.0475930869579315,-0.28288060426712036,0.7873835415665723,-0.9485631659626961,-0.6968689262866974,0.7346573758000033,-0.5537731401711525,-0.4070567777455767,-0.14671636242557587,1.5301365806014615,0.43256786214791276,1.0975687184535483,,,,,0,-0.013553733328403705,-0.5537731401711525,0.4346044659614563,1.957621455192566
L2_none,2,1,52,0,0.0,-4.338740020990372,-4.8685658411704935,0.5298258201801218,-3.9967371821403503,-0.34200283885002136,0.9211746181620822,-4.385174188762903,-4.058965384960175,0.9256109815116021,-0.6507923437741177,-0.771517741985062,0.12072539821094436,1.6991704718863254,1.1263609324875488,0.5728095393987764,4641.0,4641000.0,-2.1883992850780487,1.0,1,-0.005944271259380907,-0.6507923437741177,0.37636178731918335,1.9028857946395874
L2_none,2,1,53,0,0.0,-4.956154763698578,-5.647511617746204,0.6913568540476263,-4.205816745758057,-0.7503380179405212,0.8486048047901203,-5.175327154807746,-4.413845539093018,0.8528630958127291,-0.6506925157644758,-0.6009240994376791,-0.04976841632679671,0.79465589367742,0.42880776192773534,0.3658481317496844,4901.0,4901000.0,-2.1331745982170105,1.0,1,0.004613745102535066,-0.6506925157644758,0.41402652859687805,0.867199182510376
L2_none,2,1,54,0,0.0,-5.652707934379578,-6.144311319105327,0.4916033847257495,-5.027498424053192,-0.6252095103263855,0.8893964596111746,-5.52388072013855,-4.935661196708679,0.8935133553327131,-0.2201970762531591,-0.22630733139679893,0.006110255143639831,0.30870016044755233,0.15398302361025462,0.1547171368372977,4331.0,4331000.0,-2.743221938610077,1.0,1,-0.009565216932100995,-0.2201970762531591,0.25858935713768005,0.3521972596645355
L2_none,2,1,55,0,0.0,-1.8306188881397247,-3.8317721715429798,2.001153283403255,-1.5834203362464905,-0.24719855189323425,0.8649644917930256,-3.1849317848682404,-2.776712477207184,0.8718279274926624,-0.5320018006402449,-0.901380914325222,0.3693791136849771,2.06836170932969,1.2315256703403503,0.8368360389893394,4901.0,4901000.0,-2.096929520368576,1.0,1,0.04811753533097374,-0.5320018006402449,0.2988281548023224,2.15212345123291
L2_none,2,1,56,0,0.0,-5.336552441120148,-6.2295468878000975,0.8929944466799498,-4.4641033411026,-0.8724491000175476,0.8365144707854835,-5.960596561431885,-5.018826246261597,0.8420006612653463,-0.839611021260513,-0.9252404920331316,0.08562947077261855,0.9627161346579819,0.52091924918375,0.4417968854742319,4891.0,4891000.0,-2.170040786266327,1.0,1,0.02703442588530791,-0.839611021260513,0.3899877667427063,0.9623610377311707
L2_none,2,1,57,0,0.0,-4.095866095274687,-4.1621256321668625,0.06625953689217567,-3.6914734952151775,-0.4043926000595093,0.901268110174293,-3.4278980493545532,-3.10409814119339,0.9055398079233622,-0.19232087882757298,-0.19687685919620956,0.004555980368636581,0.29308636338422245,0.26081510274719355,0.0322712606370289,4571.0,4571000.0,-2.4130526781082153,1.0,1,-0.02840880072733043,-0.19232087882757298,0.35249847173690796,0.4755796194076538
L2_none,2,1,58,0,0.0,-4.0722837299108505,-5.502638714155182,1.4303549842443317,-3.419328674674034,-0.6529550552368164,0.8396587520557879,-4.555167235434055,-3.8349213898181915,0.8418837754159354,-1.075100378308207,-0.8726327413607888,-0.2024676369474181,1.6143807953101623,0.4331810865189002,1.181199708791262,4691.0,4691000.0,-1.887417197227478,1.0,1,0.02235853821103473,-1.075100378308207,0.3322674334049225,1.646515130996704
L2_none,2,1,59,0,0.0,-4.404297351837158,-4.759267827132135,0.3549704752949765,-3.991895914077759,-0.4124014377593994,0.9063638522073504,-2.8411910831928253,-2.636557698249817,0.9279761976751493,-1.1683628459347801,-0.9518413486113088,-0.21652149732347137,2.3819266402125936,0.8577157292123399,1.524210911000254,,,,,0,-0.06212473344590563,-1.1683628459347801,0.2990100383758545,2.833071708679199
L2_none,2,1,60,0,0.0,-0.18804848194122314,-1.9974107018206269,1.8093622198794037,0.012224912643432617,-0.20027339458465576,0.06500936629338844,-0.18804848194122314,0.012224912643432617,0.06500936629338844,-0.24902532998275717,-0.36776490454052113,0.11873957455776393,1.138433965385277,0.6206067379767721,0.5178272274085051,4934.0,4934000.0,-2.2156134843826294,0.0,1,0.0,-0.24902532998275717,0.3982948362827301,1.2434269189834595
L2_none,2,1,61,0,0.0,-3.191073277965188,-4.726725202170201,1.5356519242050126,-2.6078142318874598,-0.5832590460777283,0.8172216695538725,-3.42353624291718,-2.815627709031105,0.8224325694977662,-0.8982506143429418,-1.0337466053812507,0.13549599103830884,1.4902269666263466,0.8706374071346287,0.6195895594917182,4671.0,4671000.0,-1.9653003811836243,1.0,1,0.009470225393733878,-0.8982506143429418,0.38419562578201294,1.5400543212890625
L2_none,2,1,62,0,0.0,-9.520603775978088,-12.4770007373736,2.9563969613955123,-8.5772864818573,-0.9433172941207886,0.9009183328791689,-8.625591784715652,-7.716728448867798,0.8946317703721687,-1.0770109090517934,-1.329621688859683,0.25261077980788965,1.0999860063754832,0.6493674792694148,0.4506185271060683,4981.0,4981000.0,-7.95973527431488,1.0,1,-0.015130656195331937,-1.0770109090517934,0.43915581703186035,1.141727089881897
L2_none,2,1,63,0,0.0,-4.777372792363167,-5.4055935810974916,0.6282207887343247,-4.598854899406433,-0.1785178929567337,0.9626326224233324,-4.199670277535915,-4.064273342490196,0.9677601035086114,-0.1088599843036997,-0.13061439871313962,0.021754414409439926,0.5928907938523212,0.398027384602181,0.19486340925014023,4701.0,4701000.0,-2.773141458630562,1.0,1,-0.013721025499943584,-0.1088599843036997,0.3181985318660736,0.6097987294197083
L2_none,2,1,64,0,0.0,-6.4260213971138,-9.155300375074148,2.729278977960348,-4.882752954959869,-1.5432684421539307,0.7598407557673122,-5.211594074964523,-3.8035213947296143,0.7298191954359964,-1.83758379953656,-1.6278490624936806,-0.20973473704287948,1.53600356844401,0.20508480555905817,1.330918762884952,4641.0,4641000.0,-2.5896061658859253,1.0,1,-0.03214275529585553,-1.83758379953656,0.23774972558021545,1.190709114074707
L2_none,2,1,65,0,0.0,-3.27853986620903,-4.291534359392244,1.0129944931832142,-2.9848111867904663,-0.29372867941856384,0.9104086906351389,-3.501359658315778,-3.1891249418258667,0.910824723261905,-0.4693749427584635,-0.6336025852002183,0.16422764244175475,1.4751047719431862,0.8815087715235652,0.593596000419621,4651.0,4651000.0,-2.243049740791321,1.0,1,0.006657223692541792,-0.4693749427584635,0.3597325384616852,1.5979881286621094
L2_none,2,1,66,0,0.0,-3.5281528681516647,-2.637844287601183,-0.8903085805504816,-3.417230784893036,-0.11092208325862885,0.9685608624671813,-3.502827152609825,-3.3604047894477844,0.959340739078168,-0.1419259567717024,-0.10154224666373804,-0.04038371010796436,1.394028243940002,0.7774606400852142,0.6165676038547876,4691.0,4691000.0,-2.582919105887413,1.0,1,0.009939328446126439,-0.1419259567717024,0.3155314326286316,1.2795103788375854
L2_none,2,1,67,0,0.0,-0.9213198721408844,-2.813888145261444,1.8925682731205598,-0.48954343795776367,-0.4317764341831207,0.5313501344763187,-0.9213198721408844,-0.48954343795776367,0.5313501344763187,-0.6274462343447524,-0.8781395804102476,0.2506933460654951,1.2534968757405984,0.7803132658261801,0.4731836099144184,4451.0,4451000.0,-2.150016337633133,1.0,1,0.0,-0.6274462343447524,0.414887934923172,1.4531738758087158
L2_none,2,1,68,0,0.0,-1.2171575427055359,-1.8772656358778477,0.6601080931723118,-0.3582725524902344,-0.8588849902153015,0.29435183196897824,-1.2171575427055359,-0.3582725524902344,0.29435183196897824,-0.36686991742757513,-0.4054016770172062,0.038531759589631065,0.7629300635814885,0.6405858032818019,0.12234426029968659,4221.0,4221000.0,-1.8753793835639954,1.0,1,0.0,-0.36686991742757513,0.19917772710323334,0.4271467328071594
L2_none,2,1,69,0,0.0,0.4231469929218292,0.5225718282163143,-0.09942483529448509,0.7935910224914551,-0.37044402956962585,1.8754499872767865,0.4231469929218292,0.7935910224914551,1.8754499872767865,-0.4608857029666211,-0.45195861135607474,-0.008927091610546362,1.6489905788104502,0.7920650711108925,0.8569255076995574,4691.0,4691000.0,-2.5576111972332,1.0,1,0.0,-0.4608857029666211,0.23917904496192932,1.2441439628601074
L2_none,2,1,70,0,0.0,-4.014010846614838,-4.769905931781977,0.7558950851671398,-3.639968991279602,-0.3740418553352356,0.9068159330833202,-3.5708478912711143,-3.262750655412674,0.9137187454521433,-0.6235243155706769,-0.726245810378388,0.10272149480771109,1.3041385065649083,0.6584859050117164,0.6456526015531919,4581.0,4581000.0,-2.230131447315216,1.0,1,-0.03025973198059395,-0.6235243155706769,0.45886582136154175,1.6669907569885254
L2_none,2,1,71,0,0.0,-6.623519122600555,-5.922896967618726,-0.7006221549818292,-6.225069582462311,-0.39844954013824463,0.9398432264234479,-5.872867926955223,-5.582732915878296,0.9505973887569872,-0.12207215044113084,-0.09574366768923662,-0.026328482751894224,-0.10006045477416081,-0.09990149392606162,-0.00015896084809918776,4331.0,4331000.0,-2.885684609413147,1.0,1,-0.036532499240158334,-0.12207215044113084,0.33728161454200745,0.3063679039478302
L2_none,2,1,72,0,0.0,-3.542561024427414,-4.8176995436660945,1.2751385192386806,-3.262963116168976,-0.2795979082584381,0.9210746388472928,-3.6462074480950832,-3.341931998729706,0.9165501541816162,-0.3341871429597063,-0.48336660324255304,0.14917946028284673,1.6708922874336125,0.9677705121598902,0.7031217752737225,4301.0,4301000.0,-2.1980970203876495,1.0,1,0.005877790794534821,-0.3341871429597063,0.23818381130695343,1.195241928100586
L2_none,2,1,73,0,0.0,-0.17349866032600403,1.8311477592214942,-2.0046464195474982,-0.1462724208831787,-0.027226239442825317,0.8430752180353024,-0.17349866032600403,-0.1462724208831787,0.8430752180353024,-0.01751182254915129,0.01963357122718977,-0.03714539377634106,0.9568778341238053,0.13993096372488517,0.8169468703989202,4931.0,4931000.0,-1.968314485391602,1.0,1,0.0,-0.01751182254915129,0.24704548716545105,0.6431965231895447
L2_none,2,1,74,0,0.0,-5.239383310079575,-8.343295582351857,3.1039122722722823,-4.931498885154724,-0.30788442492485046,0.941236514546943,-5.056405086070299,-4.787491589784622,0.9468172561912619,-0.2788035123903878,-0.570297849762164,0.2914943373717762,1.3974464946949232,0.9050276069014282,0.49241888779349485,4681.0,4681000.0,-2.351784974336624,1.0,1,-0.009416170458384554,-0.2788035123903878,0.24162037670612335,0.9055460095405579
L2_none,2,1,75,0,0.0,-6.417596876621246,-6.942400645697489,0.524803769076243,-5.419978380203247,-0.9976184964179993,0.8445495228825859,-6.546625010669231,-5.523490786552429,0.8437157737842981,-1.4711453954990503,-1.4368795759165585,-0.03426581958249185,1.2393875675670414,0.9130186314620058,0.32636893610503553,4641.0,4641000.0,-2.4946243166923523,1.0,1,0.011217920461935593,-1.4711453954990503,0.43964728713035583,1.4746572971343994
L2_none,2,1,76,0,0.0,-1.1213198006153107,-1.5788669139146805,0.4575471132993698,-0.9833478927612305,-0.1379719078540802,0.8769557910434028,-1.1213198006153107,-0.9833478927612305,0.8769557910434028,-0.10422397946929074,-0.17144656332521796,0.06722258385592725,0.6816594746943957,0.6020615628619842,0.07959791183241155,4491.0,4491000.0,-2.142866164445877,1.0,1,0.0,-0.10422397946929074,0.38206392526626587,0.7554000020027161
L2_none,2,1,77,0,0.0,-6.514235973358154,-8.263705540332012,1.7494695669738576,-5.6987205147743225,-0.8155154585838318,0.8748102675556861,-5.723722271621227,-5.01319032907486,0.8758619113877599,-1.526434446513825,-1.6061965768873172,0.07976213037349196,1.5732726621115662,0.3061701684240428,1.2671024936875237,4751.0,4751000.0,-7.4069032073020935,1.0,1,-0.043326111721602834,-1.526434446513825,0.41269442439079285,1.8717418909072876
L2_none,2,1,78,0,0.0,-1.1477839052677155,-2.002578090876341,0.8547941856086254,-0.8189940452575684,-0.3287898600101471,0.7135437615903332,-1.1477839052677155,-0.8189940452575684,0.7135437615903332,-0.21774156892595897,-0.27438687110497506,0.05664530217901609,0.7853278256518779,0.4254463481109824,0.3598814775408954,4691.0,4691000.0,-2.6819914877414703,1.0,1,0.0,-0.21774156892595897,0.30196693539619446,0.6622514724731445
L2_none,2,1,79,0,0.0,-2.636113405227661,-2.092703305417672,-0.5434100998099893,-2.539034605026245,-0.09707880020141602,0.9631735114244707,-3.2298254519701004,-3.033651351928711,0.9392617022317015,-0.21762211863961056,-0.12104751588197371,-0.09657460275763674,1.7863712400387448,0.8453867333595246,0.9409845066792202,,,,,0,0.038906577809956655,-0.21762211863961056,0.392617791891098,2.241705894470215
L2_none,2,1,80,0,0.0,-4.236541002988815,-4.241219109389931,0.004678106401115656,-3.7546398639678955,-0.4819011390209198,0.8862512746410466,-3.593417391180992,-3.19368577003479,0.8887600360238618,-0.21839069418889423,-0.22270472848491873,0.004314034296024505,0.19935943884064966,0.16251518584331104,0.03684425299733862,4892.0,4892000.0,-1.9420965611934662,0.0,1,-0.032068591169498006,-0.21839069418889423,0.3902735710144043,0.45318567752838135
