arm,seed,t,correct,spread,zy_c,m_med,m_p05,m_min,M_mean,M_med,ce,shift,zc_norm,n1,n2,n3,nb3,trace_m_med,trace_correct,rank2,old_c,acc_old
S_hi,6,1,1200,7.154641617901753,15.768705036575625,9.918885363325154,8.118206985415275,6.8199551706220936,0.0012225742282601889,0.0007421217256093873,0.00013374447114356813,-1.5734578957263863,813.434406505671,576.0074022283103,69.51904551908736,16.65730524218158,0.029128007041977644,9.918874740600586,1200,,,
S_hi,6,2,1200,8.412865683275484,17.872590378094966,10.007451690361732,7.953407931414217,6.6084662729043995,0.001263461839848371,0.0005973489167578454,0.00014278635780491276,-0.07964883432579592,968.9649703712488,1335.73234291585,107.2536752030585,24.24230545280276,0.024538031632259823,10.007465362548828,1200,0.15970288217067719,2.0454841659024128,0.10249999910593033
S_hi,6,3,1200,8.439610814614108,17.23461929449112,9.504458315832427,7.776612796256549,6.694126607552313,0.001621910613214988,0.0010250493688329105,0.0001846791326681632,0.43870633877713133,971.9522533674796,1737.819475432712,131.39614031765916,31.082700912612303,0.017811900969868052,9.50446605682373,1200,0.21570482850074768,3.7381960323744514,0.11916667222976685
S_hi,6,4,1200,8.334047656862886,17.154020064102323,9.370486557868993,7.480500935547925,5.976396667812084,0.002046490714575622,0.0011522605294548073,0.00024203477545192605,0.40795076271238817,965.7575118294066,2173.821092523798,156.41281194582618,39.81414733434738,0.03928194634411515,9.37049674987793,1200,0.18206770718097687,2.856661849413928,0.08916667103767395
S_hi,6,5,1200,8.023652017537124,16.296839990690255,9.05742530970986,7.223942448442572,5.976598512720541,0.0026413865054104313,0.001487374289583977,0.00032093519902044254,0.864705720718166,935.1864534384412,2474.8269348072754,168.35553011804024,48.5844805630681,0.04286241752918879,9.057406425476074,1200,0.2053406983613968,3.7375314417169356,0.0949999988079071
S_hi,6,6,1200,7.561895611685706,15.49316275189636,8.780961286024729,6.931753087001432,5.445945474116985,0.003709601604646132,0.00202697309786992,0.0004671069648861722,0.9609856946908473,886.5432573780123,2714.0583197641736,177.6214147449166,62.000223452395176,0.07052266396887132,8.780963897705078,1200,0.24089635908603668,3.72331582547636,0.10750000178813934
S_hi,6,7,1200,7.3668635120051,15.054151886740641,8.48870254585822,6.768953302623618,5.753161101170699,0.004326701064959392,0.002633633904625623,0.0005511907716062402,1.8895135936030705,858.7691833209228,2879.5603109056656,180.3561382704205,74.70245350036942,0.05604600369106765,8.488709449768066,1200,0.24861878156661987,3.8611562171677387,0.0949999988079071
S_hi,6,8,1200,7.3580882991575125,14.887776997126082,8.416656333223148,6.835010613164397,5.468150624097462,0.004452956957186268,0.002966893977495083,0.0005653631474997122,2.1135303517253003,858.7118009506388,2987.515226434737,178.72629642744408,87.80940351391348,0.07749515187816644,8.416662216186523,1200,0.24267399311065674,3.8156405718345354,0.09000000357627869
S_hi,6,9,1200,7.104672886629105,14.42640674079711,8.258109916259954,6.800128937974624,5.377131841200071,0.005001402665940356,0.003445584957316966,0.0006383139227785384,2.4125580231549724,831.620715070604,3115.6795471738756,179.3692475148979,100.12683511798724,0.06434304777011292,8.25810718536377,1200,0.22891566157341003,3.5675084260675676,0.10083333402872086
S_hi,6,10,1200,7.139819800475804,14.347527156630107,8.197990965618295,6.808140132131457,5.2607040696074385,0.005327756509666789,0.0037836395560767433,0.0006834357279376863,2.9144402107537917,829.9161943370787,3230.0374947358205,178.6459097662378,113.3207532214463,0.076216789119243,8.197969436645508,1200,0.22727273404598236,3.565962115158447,0.10166666656732559
S_hi,6,11,1200,7.264487054226943,14.54612939812274,8.23127291086778,6.7889727673801135,5.334064831893591,0.004982037899332018,0.0035050680128959496,0.000635045002685436,3.2024498183858574,842.59971564253,3337.4140948069844,176.33875601107022,124.11042559734935,0.07548927285667326,8.23125171661377,1200,0.2530120611190796,4.116384656251141,0.10083333402872086
S_hi,6,12,1200,7.092442970094371,14.221508629539786,8.145566103911026,6.775942427151092,5.138293018022831,0.005296877481239529,0.003883377764197055,0.0006749795147874408,3.900954842490652,826.7554497393875,3443.772874687802,175.53058766262944,134.6176181877035,0.07121303842291228,8.145565032958984,1200,0.24051803350448608,3.8185703720456456,0.09916666895151138
S_hi,6,13,1200,7.236862925280657,14.655862524875515,8.24011401408601,6.843973797350953,5.521864241097973,0.004790682770438879,0.0033314703387430935,0.0006069122929594948,3.9819496535457084,841.2529796267102,3525.4590466312034,171.94519607808377,143.22809823208212,0.056997026612439675,8.240093231201172,1200,0.22583642601966858,3.758554405858107,0.10333333909511566
S_hi,6,14,1200,7.323824723219168,14.673866804211043,8.189232229402766,6.673859627408291,5.276238009235039,0.005203608038740239,0.0036065564384623644,0.0006720792903344456,4.361588241275738,853.7447863988963,3608.737074934237,172.26089971570764,153.27327709461235,0.08911897605389374,8.189231872558594,1200,0.24907062947750092,4.096442364396471,0.10333333909511566
S_hi,6,15,1200,7.275337552323027,14.54589264948138,8.076616884732854,6.678234484303807,5.59710218954039,0.005426638095315053,0.003976660584479287,0.0006995379042395954,4.676414736728972,845.74327521535,3676.918251064444,173.88378233609177,164.79930027835948,0.08313125799476018,8.076550483703613,1200,0.2467043250799179,3.9555124386546106,0.11500000208616257
S_hi,6,16,1200,7.2011450521501565,14.368648496759919,8.098729333795642,6.722192905901926,5.348856524862447,0.005502382360642922,0.004025584917066346,0.0007074437436918125,5.104346576787906,839.58976167084,3756.453776896282,174.73788365739847,174.5868302098915,0.07386729567174384,8.098735809326172,1200,0.2379182130098343,3.68231499965592,0.10333333909511566
S_hi,6,17,1200,7.386731409226142,14.669187445829587,8.100355307369098,6.692893305499831,5.422810662854992,0.005205422223126797,0.0037925415817454465,0.0006678084363206155,5.447334842834995,859.8926714684117,3822.2023974602635,173.752748661181,181.9885821756625,0.08563374076661179,8.100378036499023,1200,0.22548121213912964,3.6697036123482656,0.09083333611488342
S_hi,6,18,1200,7.452331745575385,14.732333526429422,8.137542065591758,6.781041921713214,5.711109261549335,0.005321876094700404,0.003845556322377531,0.0006823865572659998,5.763973890948361,870.8724118313479,3903.267937363063,176.23347891175672,192.43343741961104,0.09472052912333193,8.137566566467285,1200,0.23277467489242554,3.8844521716578186,0.10500000417232513
S_hi,6,19,1200,7.406116225781768,14.693256055918738,8.064165013057279,6.727404575673376,5.710367787863015,0.0054057039071975605,0.004070460486618084,0.0006965551685942699,5.886131784645489,865.867694116646,3963.2322079754967,177.2366058486404,201.3885040690186,0.11220627346056866,8.064186096191406,1200,0.23296500742435455,3.7362721056023664,0.0949999988079071
S_hi,6,20,1200,7.688619193997171,15.054925154771622,8.097410660782543,6.73313760066277,5.849475172700593,0.005284823561984872,0.004052987951267847,0.0006768231425950118,6.360294809544263,903.1071803040464,4034.4212296671167,177.74172544414785,208.1963775101426,0.08291202491557025,8.097421646118164,1200,0.2287822961807251,4.037140149053223,0.09666667133569717
S_hi,6,21,1200,7.564780927284171,15.040211675711545,8.241656925795105,6.859638767375495,5.644754938264585,0.00490996472707662,0.003379594465364724,0.0006235534186277185,6.615122359313894,886.9769847703051,4129.853143345534,176.36501314318159,211.66648807441885,0.06557168539369687,8.24167251586914,1200,0.2348484992980957,3.899481361518359,0.12000000476837158
S_hi,6,22,1200,7.392254019978388,14.645311353091218,8.140881935443065,6.802738106090749,6.074790789667064,0.005039648681245955,0.003771663784516251,0.0006375550592958105,6.933290426009227,863.2627412819193,4197.3421665490605,179.51890513219948,218.12074049062016,0.07708904076915449,8.140890121459961,1200,0.23831775784492493,3.5763119406397816,0.10833333432674408
S_hi,6,23,1200,7.389362663422562,14.619797427091745,8.123552632291876,6.73882682868821,5.60136140108002,0.005291341124069645,0.003711328479772979,0.0006799415159962816,7.410112468277589,862.2203464768505,4272.349387895416,183.89583417330726,226.3572835725948,0.09674332554138945,8.123586654663086,1200,0.23616236448287964,4.291881070137381,0.09666667133569717
S_hi,6,24,1200,7.368382880754729,14.616763727582427,8.163379502594898,6.777714734508962,5.516065714398116,0.005321523257001748,0.003746045227599217,0.0006818798729780203,7.521422369584536,868.6642724148219,4341.907714788176,186.30042425010782,233.3605618280622,0.13597590956460348,8.163369178771973,1200,0.21552510559558868,3.6562157447475614,0.08749999850988388
S_hi,6,25,1200,7.700031705035802,15.03376258202284,8.139295528757764,6.670612375313267,5.712927580611678,0.005302558726049124,0.0036285572486767508,0.000685250774374146,7.830630224232183,903.9966135911288,4418.298735634019,190.0274526111782,240.36002163311275,0.08810692394521678,8.139286041259766,1200,0.21000000834465027,3.6098137762695464,0.0833333358168602
S_hi,6,26,1200,7.720710266378768,15.138092359886912,8.182599256395278,6.732313568980513,5.0018559907546996,0.005126609748530236,0.003720519193087573,0.0006612229599663485,8.312636950688765,908.2293835814263,4487.995335155483,193.3633868952602,246.36522094430202,0.11207290696426091,8.182601928710938,1200,0.22232645750045776,4.045235913687741,0.11166667193174362
S_hi,6,27,1200,7.498557664795111,14.848769413524368,8.142308814507933,6.70485475031643,5.4019523421676805,0.005309127809785063,0.003730779447579508,0.0006870103783891174,8.597122879944946,881.706862686553,4555.663242189528,197.85621566172284,252.69735820640196,0.08219488437678371,8.14231014251709,1200,0.22354014217853546,3.7179777836680517,0.08666666597127914
S_hi,6,28,1200,7.629944537930556,15.034266641569515,8.240785771707333,6.88176522749484,5.333314223225698,0.004845000568831606,0.003439224892136912,0.00061837711962124,8.677428389784072,891.4772869758577,4634.010737875873,200.11052506237456,256.36061379016695,0.09754173555717795,8.240805625915527,1200,0.22376972436904907,3.9906185500843185,0.10249999910593033
S_hi,6,29,1200,7.666599165006748,14.993736303569627,8.183497987492789,6.718124796974243,5.531314289171836,0.005290812404697804,0.003634754510434122,0.000683338017162275,9.783933431573436,897.7084342684292,4712.373162649827,205.3345810230221,262.8161898336297,0.081318857842026,8.183526992797852,1200,0.2234533727169037,3.983188923756284,0.09750000387430191
S_hi,6,30,1200,7.6486087225559345,14.946021371990222,8.11039001001236,6.7552433802643845,5.171671662354051,0.005265821715416793,0.003855640687046605,0.0006787375724436153,10.07978614094311,894.0548370043457,4777.5696348925085,210.87341414130225,269.8559475917086,0.09133244100481477,8.11038589477539,1200,0.20400728285312653,3.4497633275577853,0.08500000089406967
S_hi,6,31,1200,7.818259535691405,15.181605681478029,8.139372592635826,6.767136052028433,5.449341789426377,0.005094537263931128,0.003743144626511811,0.0006539428984469267,10.090760541260453,912.7307342037445,4846.078096784195,218.1189408096711,276.85759560844434,0.1323583594518174,8.139374732971191,1200,0.20524835586547852,3.778079424439335,0.11083333939313889
S_hi,6,32,1200,7.688471619870161,15.063173404200764,8.168283676255768,6.792732645929488,5.497008118494632,0.005148780648049988,0.003776807037185482,0.00066008113741797,10.61696577623407,899.0306851586284,4907.640182392959,224.01267131158698,283.48983937846907,0.10145647476753725,8.168283462524414,1200,0.22041554749011993,3.8951113686143586,0.07750000059604645
S_hi,6,33,1200,8.176753136083132,15.565652329081505,8.205689623855347,6.682584095162055,5.334096173133062,0.005208686087856476,0.0035535378486574003,0.0006740041713499481,11.40205764354698,973.1361306811051,4982.863574068819,232.81283632454608,292.03669935134053,0.09511429814054281,8.205687522888184,1200,0.21906507015228271,3.9664776272608755,0.09083333611488342
S_hi,6,34,1200,8.163169494583618,15.728097219845258,8.16729248714141,6.67817034603614,4.604824270623287,0.005241117504334743,0.003627310119414616,0.0006831120130715094,11.89299281204218,964.7147611997264,5069.095076635864,240.22053108224685,299.56585147515034,0.12849857422820488,8.167295455932617,1200,0.20607174932956696,3.84473276501742,0.09416666626930237
S_hi,6,35,1200,7.962595659657709,15.456566516600764,8.144488604532185,6.648382605216488,5.710229643794765,0.0053109045958980375,0.0037233184124225056,0.0006894342576392167,12.249173766638625,938.2579481682839,5134.404266650042,248.08624848931882,307.5705922769255,0.1679651306225364,8.144510269165039,1200,0.20000000298023224,3.9804713145489212,0.0833333358168602
S_hi,6,36,1200,8.232703380183418,15.801086743513034,8.179292387529072,6.7928917800714625,4.675650279138875,0.005275383723588725,0.0035103869656097934,0.0006876427673295524,12.818050031156975,986.4353688023509,5205.900885100412,256.4120465359023,315.67669105005825,0.14576755642702832,8.179295539855957,1200,0.2316279113292694,4.188888489500117,0.1041666716337204
S_hi,6,37,1200,8.258875332808476,15.780454679005125,8.149116781773259,6.762873473568776,4.758481078209748,0.005180767149386556,0.003565043943155835,0.0006704186517072614,13.954849348089223,977.1306664182553,5302.713423077463,264.25692909774557,321.5752209594322,0.1499627678915711,8.149068832397461,1200,0.22448979318141937,4.044645005916206,0.10166666656732559
S_hi,6,38,1200,8.295628656998213,15.95649091774504,8.199744213286817,6.703056215009203,5.44361829884601,0.0053217551079120014,0.003384042634621081,0.0006917680032796008,13.864147014922855,985.3576923610182,5355.625424492352,273.7149205451975,331.3425266427515,0.1771904308536304,8.199752807617188,1200,0.21408966183662415,4.496023161827795,0.08916667103767395
S_hi,6,39,1200,8.206105752136713,15.784013054156858,8.19464300634746,6.634613213856717,5.289923156059459,0.005245246468177127,0.0036296091272874052,0.0006825018013541372,14.896804098747097,988.0234065100778,5427.271418834222,281.46228563818795,337.9196399620383,0.2106756899951969,8.19465446472168,1200,0.21468400955200195,4.001267890786979,0.10333333909511566
S_hi,6,40,1200,8.54608261771343,16.315578043634943,8.176700086871875,6.676508205656558,5.011209533875762,0.005152186009618443,0.0035606053026335533,0.0006680626051166052,15.796803852236,1020.9461702102163,5498.365253213351,291.41811789375595,345.4922982802343,0.16930100027337291,8.176706314086914,1200,0.1981651335954666,3.997693068737584,0.09166666865348816
S_hi,6,41,1200,8.231756584151121,15.874078805534365,8.210646593867772,6.716958967133018,5.530928535560125,0.004995755547791539,0.003472191773198969,0.0006425011130819194,16.031555046374244,977.9353601633982,5563.062082132041,299.0906360707699,350.9454555785089,0.13124965655267062,8.21064567565918,1200,0.2335495799779892,3.9760417253255045,0.10083333402872086
S_hi,6,42,1200,10.334149862568985,20.335944963383966,9.48103857017831,7.211867847424018,6.06430971565176,0.0023425943013053257,0.000989441853946214,0.0002907603335468463,14.704111377621919,1243.9526938756078,5613.948055807983,336.0538363871133,325.903888354258,0.13520388998444904,9.481029510498047,1200,0.21231617033481598,4.783731049937454,0.09333333373069763
S_hi,6,43,1200,9.033211729367416,17.106980944784585,8.194531468581442,6.701368748558288,5.535405745146329,0.005009146991945685,0.003416664862737896,0.0006486239476891208,16.898901922544507,1086.9398565246727,5683.040690453751,333.29283921543663,327.2176489192175,0.14446855800536199,8.194488525390625,1200,0.2381395399570465,5.327517543871157,0.1041666716337204
S_hi,6,44,1200,8.627095171218016,16.4171213090995,8.141217918359683,6.568933288334034,4.850336320324727,0.005547654380307066,0.003635137841339576,0.0007330319072873987,17.986541378787408,1025.6101210751442,5711.205785717613,343.0728628390283,337.469903608051,0.15887326305682808,8.141197204589844,1200,0.20680147409439087,4.222274352354694,0.09333333373069763
S_hi,6,45,1200,8.389417746059182,16.056948187622286,8.132799325270547,6.736433858487003,5.016297410261092,0.005294577796960769,0.0036541733179837584,0.0006889333486950613,18.80391172310196,989.7699900610182,5772.027444571066,352.2470670415886,346.03319224828454,0.17822548155317366,8.132801055908203,1200,0.18941503763198853,4.265133828824809,0.10249999910593033
S_hi,6,46,1200,8.57665676629002,16.39576955921656,8.223459503413942,6.784775551644226,5.547709154920497,0.004982966535696332,0.0033617505771116685,0.0006421821652498623,18.086452101520823,1059.0548144090747,5839.207958816514,360.9734927289177,352.84521928645916,0.12817244957376073,8.223464965820312,1200,0.22304832935333252,4.300660646010922,0.10333333909511566
S_hi,6,47,1200,10.640681928294937,20.75780696699832,9.478798864818636,7.152998223316993,5.3990218852986125,0.0024765796646647525,0.0009746959528870358,0.0003122868693505428,16.913438766916926,1322.0902881209481,5890.2428308000835,392.2730684772207,340.1247422564596,0.1610621634355537,9.478853225708008,1200,0.2170686423778534,5.064863925546498,0.10166666656732559
S_hi,6,48,1200,9.116970768670344,17.06351826352267,8.16563742995302,6.705044352657552,5.3670844271335785,0.005323266455990578,0.003604791558957699,0.0007008607505692616,20.693582726012668,1117.5490686889427,5967.256104339263,395.9223632538664,342.8807295781084,0.14170187034371617,8.16563606262207,1200,0.18651893734931946,3.8460621320751747,0.09750000387430191
S_hi,6,49,1200,8.73025603673268,16.635601563059694,8.154432530748334,6.698925865698453,5.396862203283337,0.005261236089005713,0.0035955790231696036,0.0006856267200041091,21.450910529662597,1053.3347379118302,6025.763648760355,409.01289056180804,353.2625788294622,0.11624109190509241,8.154415130615234,1200,0.22089825570583344,4.039843044037345,0.09083333611488342
S_hi,6,50,1200,8.827007024346894,16.82489993414572,8.255350949246534,6.637108462528234,5.1335104255113055,0.005366202239153229,0.0033744439076634127,0.0007055654804416684,22.114964263145865,1079.3974910259053,6128.946830156699,424.7275158770502,362.90719696099706,0.12214883844665195,8.255416870117188,1200,0.20708954334259033,3.7366991201141393,0.1066666692495346
S_hi,7,1,1200,7.642906047707014,16.967658656456127,10.381113323016452,8.242774297029676,6.470101901577843,0.001042699908186568,0.00047397058770675245,0.00011385404258371498,-2.416294973775555,879.6224515295697,758.6781436063079,75.60319281302034,15.773363120099368,0.04230772992629013,10.381109237670898,1200,,,
S_hi,7,2,1200,7.811255928763158,16.32226747080768,9.439507140601247,7.875923742914831,6.2794175534768915,0.0016876761518506537,0.001122469294314681,0.0001914416229829255,-0.3627030153956466,896.1371382526042,1292.6547960035018,107.95979187398859,24.37268294351278,0.04849600623436712,9.439539909362793,1200,0.17359188199043274,2.0866178439158993,0.09750000387430191
S_hi,7,3,1200,8.028175459026317,16.610138281922715,9.41212285435523,7.721152964811022,6.679950393164901,0.0017895187941501097,0.0011117986049334562,0.0002048483644775707,0.5647908365983958,927.627515394269,1797.2078886789322,135.01938175129635,30.867404531534163,0.06494729068652555,9.412145614624023,1200,0.1898496299982071,2.701255319518552,0.1133333370089531
S_hi,7,4,1200,8.396479159910642,17.75531347474307,9.890909053653617,7.773264666588729,6.332034492074259,0.0014725003740420092,0.000693764882965217,0.0001705681512047956,1.2402172611697497,974.2156265777337,2487.9544657673123,158.11772740813024,33.88514419466213,0.03583778945670302,9.890952110290527,1200,0.18518517911434174,2.89597476184506,0.10000000149011612
S_hi,7,5,1200,8.843013988675372,18.362670888159734,9.685149700326178,7.358547514432172,5.7207662160499435,0.0020350222808075613,0.0008223895246385744,0.00024989926844962363,1.6602827273059428,1034.3482724778119,2984.030228197453,178.37173140006772,41.36999431242417,0.028299441115501263,9.68514633178711,1200,0.20639269053936005,3.7426427256840635,0.08749999850988388
S_hi,7,6,1200,7.882302126927559,16.02077664759929,8.868305346002131,6.928193920565585,5.1530503063025686,0.003418558637287163,0.0018919780669194447,0.0004310106706278597,2.022566778874588,922.7421870258474,3160.759716257534,186.44928005285763,53.322136634212164,0.058551908679437124,8.868307113647461,1200,0.24747009575366974,4.336565102911144,0.09416666626930237
S_hi,7,7,1200,7.489705261367709,15.2698284239621,8.656106717700705,6.878869200331937,5.681700605820749,0.003950600254628333,0.002320735763287702,0.0004995285884991076,2.396729561069154,872.763602764882,3343.926082952965,189.53104224842983,66.06734304739209,0.0735441144301508,8.656102180480957,1200,0.2200736701488495,3.644892787390772,0.0949999988079071
S_hi,7,8,1200,7.650985911601179,15.236369251755287,8.373519930155078,6.7948918866132315,5.306062044527472,0.004671105330536539,0.0029805773097384028,0.0006001676359190515,3.0162365751977287,902.2689930745472,3501.7613652429472,194.2652012754359,81.7747008979972,0.10581566301655783,8.373514175415039,1200,0.2158878594636917,3.9637242490802076,0.10833333432674408
S_hi,7,9,1200,7.385773429607882,14.893054674662123,8.241252636790358,6.686163383075528,5.242006470077506,0.005170581336124558,0.003329262485743182,0.0006744599532736818,3.339929110610044,866.5407908232371,3653.1088512374386,195.07251431823374,95.3373765248866,0.08799536089105305,8.2412748336792,1200,0.24906715750694275,3.9782594074153734,0.1066666692495346
S_hi,7,10,1200,7.688478484927865,15.242982247296577,8.308220322170973,6.758471589139592,5.571312630593171,0.004858700015688396,0.003138155656837326,0.0006239159043773629,3.4218603714635316,903.4297828554293,3750.2849876127266,191.13452328531025,107.65154910616457,0.0657068855867861,8.3082275390625,1200,0.23148147761821747,4.418528873683748,0.10000000149011612
S_hi,7,11,1200,7.522359854282295,15.053780935107499,8.167823741873253,6.742094762549838,5.670528181326942,0.00518727471248962,0.0035743836441766174,0.0006678982358416809,3.7813687660962265,881.8021145302567,3837.8089957534485,190.48639267016176,120.44073163086998,0.08242224474694965,8.16780948638916,1200,0.23624287545681,4.0258796584152305,0.12166666984558105
S_hi,7,12,1200,7.659856806119883,15.041659128922209,8.178456146049877,6.586181496133707,4.842420901365635,0.005648782652509378,0.003592597714751812,0.0007463477813257353,4.474055289151533,897.9902210610401,3936.610639726597,191.66305051447205,134.39305059489675,0.07551826317872824,8.178424835205078,1200,0.20629046857357025,3.9434864927866706,0.09916666895151138
S_hi,7,13,1200,7.533267759858609,14.916582399600488,8.195366216441453,6.592465523379653,5.1695788895963535,0.005507371898712721,0.0037385868126970016,0.0007200120181688143,4.5932502666164305,886.4683143970153,4027.1462291710604,188.66836909461492,143.32473327175637,0.09250818992041221,8.195383071899414,1200,0.22016651928424835,3.6640566721707244,0.09916666895151138
S_hi,7,14,1200,7.551785712992753,14.889915765908665,8.163965947884028,6.70309089120468,5.799066372366813,0.0053029578593948605,0.003744792739779314,0.0006819620024064159,4.821179486423762,892.1978384420968,4123.287042487869,186.35299161425576,152.17570892105329,0.17429672352244466,8.163946151733398,1200,0.2391505092382431,4.219382795675325,0.09750000387430191
S_hi,7,15,1200,7.703570805110944,15.11553768485945,8.184128028791694,6.6522098307079744,4.856238211494996,0.005186393244748698,0.003578781317737861,0.0006722479211129204,5.218642626716996,900.4918342175393,4196.045185892834,184.28747790740647,160.54076464312976,0.25061953162817896,8.184152603149414,1200,0.24390244483947754,4.326253130485287,0.11166667193174362
S_hi,7,16,1200,7.669478999798727,14.957002474248592,8.14164711005095,6.66095290970548,5.129308072325648,0.005359821896156726,0.003631852123652193,0.0006959981687772423,5.630065768018532,894.3155912586025,4270.365742773418,185.00304509674652,170.05518944843595,0.2269296854822515,8.141698837280273,1200,0.23271028697490692,4.020823541951693,0.10833333432674408
S_hi,7,17,1200,7.50701134326075,14.900809803743313,8.219081117529818,6.851316228958062,5.65581060820124,0.004828661029238563,0.0034831648223289735,0.0006133786042009493,5.744067820960061,876.0927597611131,4350.788713809311,184.6978069497632,176.8328173397763,0.27260293228659244,8.219066619873047,1200,0.22598353028297424,3.934379394539443,0.08916667103767395
S_hi,7,18,1200,7.454162110396427,14.795121364492669,8.170224122738214,6.786412413645935,5.290976732155959,0.005183930515181725,0.0036554384535098664,0.0006638339948811671,5.970008497797864,874.5639207971922,4432.6154533535755,184.5971292791268,183.4235781482964,0.29756866211916105,8.17020034790039,1200,0.20961888134479523,3.6661557823410678,0.08166667073965073
S_hi,7,19,1200,7.7624536922854,15.170396938070802,8.18322417325932,6.632867296461298,5.026386769351809,0.005262671381513903,0.003543281296260818,0.0006850666831450046,6.683383860183164,912.8294703520534,4519.438446813147,185.3501235107026,191.24310248622587,0.28114650600118457,8.183199882507324,1200,0.2304147481918335,4.1014567302040215,0.09583333879709244
S_hi,7,20,1200,7.808228060498448,15.355673360196077,8.204252674062893,6.796751540321736,5.066649049501347,0.0050095370652186695,0.0035250991910704688,0.0006464008581051743,6.651509957374505,919.8826614025569,4597.011094408888,183.85914777573242,196.3670390830087,0.21809823081839752,8.204292297363281,1200,0.22369667887687683,3.7488981442692624,0.12083333730697632
S_hi,7,21,1200,7.55835387123351,14.910660494138993,8.23346969219513,6.650771145409733,5.136155394899195,0.005267341846224643,0.003403140812617899,0.0006840866674145074,7.164788359732398,882.6112757096729,4685.863999472511,187.32907110500398,204.16794767432427,0.1667185750572675,8.23345947265625,1200,0.21985158324241638,3.7740165514080077,0.10166666656732559
S_hi,7,22,1200,7.6356986332042585,15.013374542722154,8.159656198907086,6.775683844283423,5.25486816325006,0.005317402471789017,0.0036159780908679787,0.0006869767218278124,7.620897023213971,895.6960938694039,4757.17016334986,190.1187236206256,211.48128339907925,0.19980549497657052,8.159662246704102,1200,0.2079116702079773,3.819719097209228,0.09416666626930237
S_hi,7,23,1200,7.7207814999938735,15.27564809122819,8.251681282789875,6.670011231418844,5.390928366932968,0.005045571531684807,0.0033595324775146382,0.0006548527245432201,7.908984075510313,908.4571370250808,4851.6323372533,190.07546597057944,215.78117434926787,0.20454764422314098,8.251640319824219,1200,0.21942110359668732,4.030402880778435,0.10750000178813934
S_hi,7,24,1200,7.992520523602168,15.494959769817829,8.235636938790641,6.6952945727749995,5.045992203383306,0.005151202944610787,0.003396349386453252,0.0006687905582881372,8.199733156854583,943.1289040287573,4932.138393893695,191.9290350082495,220.91326693091008,0.2208797596638397,8.235624313354492,1200,0.1767955869436264,3.2653942035887624,0.0949999988079071
S_hi,7,25,1200,7.663472516647723,15.102235176894496,8.258993821041521,6.8093282342138455,5.361576501411356,0.00499061953416671,0.003436879995903982,0.0006419913746711772,8.73436018698969,897.1250499480897,5027.255774625098,193.90661511514332,225.98654189340428,0.20395298428625525,8.25898551940918,1200,0.18038852512836456,3.7385424842144244,0.09916666895151138
S_hi,7,26,1200,7.607369163693117,15.029114683372528,8.222269240619937,6.799992441698453,5.751273988021383,0.004950627667184533,0.0034040881364913534,0.0006337016843257189,8.841457066102382,890.5862313709179,5118.790702620343,194.54079610753956,229.6617329502499,0.19029940441839077,8.222322463989258,1200,0.23161764442920685,3.7582440777868764,0.09333333373069763
S_hi,7,27,1200,7.7547959489352625,15.30406380482231,8.206892008779715,6.66887330922132,4.857243120672301,0.005391678980079191,0.0034429251832912636,0.0007054884031983046,9.516953300199479,915.7231091076875,5198.344590551117,199.623877106578,237.1026577333774,0.2451385502073471,8.206876754760742,1200,0.21401870250701904,3.8974861568038373,0.10833333432674408
S_hi,7,28,1200,8.059430392245465,15.699748012189449,8.213194060514827,6.617476097421331,5.146957711860457,0.005168294575420577,0.0034226352769073844,0.0006790354580351297,9.806510032532756,946.8349790937204,5282.3814305135475,203.77249351002334,243.93846646766016,0.23878071585097893,8.213237762451172,1200,0.21933084726333618,3.8181587793051794,0.10333333909511566
S_hi,7,29,1200,7.930270769811652,15.71403417408479,8.391837895502228,6.748617340025189,5.229933635262665,0.004620051986845771,0.0029358671325312347,0.0005990405349789783,10.454801739251137,934.4287896026316,5428.173377907036,202.68692586166875,243.28522316899432,0.3734603543380629,8.391855239868164,1200,0.22161172330379486,3.6982054296232563,0.09000000357627869
S_hi,7,30,1200,8.17933932080238,15.826501400747384,8.228101390639731,6.646839695222875,5.478691772494057,0.005178711453619023,0.0034843262361661112,0.0006748518211408236,11.08749744307614,969.1002334340227,5518.743164091755,207.41187545569778,248.98916601492957,0.29713229051173967,8.22813606262207,1200,0.21735160052776337,3.953484303217903,0.08749999850988388
S_hi,7,31,1200,7.952949756021511,15.549451311273637,8.28493087789564,6.668589307441562,5.476843965049055,0.005179627523335955,0.003361171280433674,0.0006740817665368942,11.680491473759904,936.6402539568076,5633.12439054151,209.15539872250514,251.297299393307,0.27089423763638043,8.284906387329102,1200,0.23055554926395416,4.006756299185973,0.10000000149011612
S_hi,7,32,1200,8.91294188540243,17.98699183135392,8.921836209469404,6.796818363855404,5.710172020007935,0.003718446103524083,0.0017010296927932294,0.00048254634601233883,10.889763771657723,1062.8214915481406,5797.815455880575,216.9858234259828,247.95425929997555,0.32588520563998546,8.92178726196289,1200,0.1930147111415863,3.795494977917002,0.09333333373069763
S_hi,7,33,1200,8.233881642995279,15.783920712268035,8.140352190939215,6.626519883300764,5.514744984329176,0.005396167297900572,0.0037803919250719627,0.0007030203540543534,12.139616475957569,985.2047470445153,5861.317569500082,222.4995183456382,254.87709868012254,0.37136130278594165,8.140352249145508,1200,0.23778802156448364,4.678327525568707,0.09583333879709244
