arm,seed,t,g1,p1,g2,p2,C12,C23,n3,n3_common,b3bar,n1,n2
SA_iid,5,0,0.00897904105253122,-1.1023319316190143,1.1768936047297127,-2.2496564623463997,0.12023239589144907,30.21894304077296,3.3237519427919047,0.29606764236785943,0.017271021357737483,33.30101153578894,33.19136311911417
SA_iid,5,1,0.06279664568277929,-0.3371147369313208,0.3227491589687861,-0.746232536491497,8.578199121661612,30.829180868142984,36.74421551239493,0.29606622072681066,0.01727063814178109,75.63127464384449,67.1113091682263
SA_iid,5,5,0.15013982662444889,0.4748127773992028,0.19899360451635195,0.12924870096121419,45.737401044220235,45.67171723955994,94.1493870862557,0.2960649811020653,0.017269245954230426,184.94004357839515,139.27288551092187
SA_iid,5,10,0.20003820516492837,0.8694907318457701,0.20566601227770223,0.4854950481684801,90.38724980260903,67.63982514742418,135.18728157343256,0.2960646070843713,0.01726776354480535,292.4737046041249,202.27049742310723
SA_iid,5,25,0.38924431519333846,1.3535611926083067,0.3023070263569202,0.6575219127322554,292.3099699301921,120.46201826225442,148.36632821762285,0.29606144223975817,0.017262698151171207,559.1601434588387,268.1545919296917
SA_iid,5,50,0.5554370840328597,1.699855916061585,0.40826529057079375,0.7930618290608387,614.3030111986992,186.23135546663593,145.8545821084104,0.29606500554117754,0.017257267609238625,939.1598093303126,331.16796198961686
SA_iid,6,0,-0.002168941517505865,-1.0941036374021753,1.1477578198843417,-2.2439193204148746,0.05571137415113725,30.276937263368836,3.3765716719885224,0.3422094851074336,-0.03850634582340717,33.36487848185253,33.320156620302804
SA_iid,6,1,0.05207564555087387,-0.34919726191425343,0.33836398445915605,-0.7587535594593707,7.084744912632445,30.81384556522589,37.10373723655964,0.34220690791673214,-0.03850662158802152,74.53883878373455,67.5198716636423
SA_iid,6,5,0.13552136909960733,0.45547236943056846,0.2100764434703738,0.08346664497327838,43.06902702264961,44.73630172539042,92.1024505188772,0.34219721006675696,-0.038507930608466266,179.4151934094245,136.42569960379893
SA_iid,6,10,0.18469893359395131,0.8708881647431355,0.1940897576049862,0.4975731758949442,84.93877092467426,65.13408461847189,138.54442711813547,0.3421948931768205,-0.03850971283391118,287.95391351057714,203.2346481370883
SA_iid,6,25,0.375026794847116,1.3770522075704403,0.2727923720039961,0.7171825850169672,296.6977954065957,116.3599519558114,160.09419758905366,0.3422088219292924,-0.038512973859906194,571.1926818225583,276.01761367306074
SA_iid,6,50,0.5732972069883913,1.7217376896652383,0.39629267858274725,0.7699250190146698,646.5653723092124,179.4152229337605,146.47263648856273,0.34224770908931457,-0.038517761416733264,965.3313591685667,325.31302375446774
SA_iid,7,0,0.00588618267484921,-1.1040413852609943,1.1822825484328323,-2.2586919483160877,0.3847766350387758,30.01845914180569,3.281757155819531,0.3400640511105512,0.011370332445949316,33.34420634268723,32.969408969708994
SA_iid,7,1,0.055957064077559356,-0.32845447189522475,0.29585219530910556,-0.6900823372112852,8.235538045038112,30.671816159702686,37.6840158678428,0.34006371286880555,0.011370051745325327,76.12444400680582,67.95349881800283
SA_iid,7,5,0.1446777729269069,0.4429925139471407,0.20561475279150226,0.07246260402726895,45.35072994425991,44.77870121549893,92.79138025269341,0.3400601750247378,0.01136863138526678,182.41331383417432,137.15074936913612
SA_iid,7,10,0.196752920427546,0.8881801791073713,0.19343659792675033,0.5232552054624483,89.79863337292846,65.870753934743,139.08626573568935,0.34005966302177315,0.011367297265678644,294.1331048467697,204.48968202161603
SA_iid,7,25,0.3775961610173511,1.3774130415898875,0.2762865937363026,0.7195159641707058,299.1827353773484,116.00247706304668,158.33687034417528,0.34006225113856214,0.01136341467499733,571.8476353551546,273.828468254976
SA_iid,7,50,0.5656734423662515,1.7143766266434404,0.41188198578045837,0.7660929056726618,644.0460166107106,183.22697291716497,144.1612970795495,0.3400527397659798,0.011357107572257519,964.7002844538747,326.7895549359996
SA_iid,8,0,-0.00189291346250691,-1.088884938630505,1.188552813390888,-2.26278426058753,-0.01885747662078785,30.505240588724583,3.322374218170401,0.3709451843979255,0.01425551762804389,33.446015595947166,33.474311966512715
SA_iid,8,1,0.05517539190021781,-0.30729982315819926,0.3070325367065476,-0.7063328110515052,8.057700747378448,31.18836837094142,37.68919134963441,0.3709444583650555,0.014255392225459218,76.42054253743652,68.42565881692869
SA_iid,8,5,0.13782213652210126,0.4891524948133026,0.19698484031690633,0.16821439244712444,43.70972410241373,46.254298118796896,95.91602216068242,0.3709432337946033,0.014253936125896871,185.3554820268598,141.7284190143036
SA_iid,8,10,0.18638243449646302,0.9116180174937001,0.19174307302947843,0.5308293863941178,89.50513434111883,67.08799557194124,143.6067783247999,0.37094079577610906,0.01425287313759327,299.5574738622877,210.20916506649752
SA_iid,8,25,0.378826144982207,1.3779400611730257,0.2802604552275576,0.7671662373774812,299.7082384816585,117.65405790310024,158.93493114987768,0.3709453870289865,0.014248514175415039,574.4724715110617,276.0318128183107
SA_iid,8,50,0.5603829340162659,1.721914839350067,0.41161842327739806,0.8010116262324236,649.8073696206334,182.85046892422193,147.21730762213687,0.370950178295352,0.014242866169661283,972.5703534454663,329.38062624062366
SA_iid,9,0,0.010811924837083405,-1.111563961565897,1.1302563499764013,-2.2629733125887537,0.35812464825244916,29.917020113694814,3.401524504512703,0.39587339227920326,0.024643320334143938,33.30751063157035,32.95985870800733
SA_iid,9,1,0.05867969548708585,-0.36264694785987706,0.31386602229295607,-0.7693495661551641,8.021934692006852,30.500524438598653,36.289489349074735,0.3958771398195032,0.02464293495286256,74.25626314792345,66.31034819358507
SA_iid,9,5,0.14230307089135463,0.46520755573314154,0.20790552872747348,0.053522427539746856,44.066051107334374,45.77198844084867,93.8946547172159,0.39587614762917456,0.024641295068431646,183.18062118983295,139.2101527200912
SA_iid,9,10,0.18746152870541855,0.9173122255273122,0.1925697179895105,0.526868872300787,91.55351742683632,66.50462378474384,142.92912759147913,0.39587376112793726,0.02463919424917549,300.35511263242313,208.943073919889
SA_iid,9,25,0.3848086330364669,1.3640514311649414,0.28894868082669417,0.6937978067847708,300.5937471217047,119.33709751633802,154.47492232165905,0.3958467712025165,0.0246351620182395,572.695358505756,273.2192214402619
SA_iid,9,50,0.554476456048491,1.7338867079980824,0.41984073452404375,0.8141275946515294,643.1114399328317,188.01876992183747,149.25069591419378,0.39579258285120567,0.024629857577383518,973.3684827711188,336.51952113485345
LR_abab,0,0,-0.004472538593608173,-1.095323066943544,1.1662452215857395,-2.2758539033460936,-0.1952909262183269,30.648550312602808,3.2603452835256173,0.3729870297106536,0.012795667652972043,33.36467150212418,33.57104730462854
LR_abab,0,1,1.2982294341989433,1.283799865857647,0.9096901362445204,-0.9337809185021589,1229.96722529992,84.0024506666628,16.55153924958498,1.5004353721228472,0.007859961688518524,1329.3441387228017,100.05525450576397
LR_abab,0,5,1.638000192288334,2.5290853920703857,1.5964786201126624,-0.6783593510344488,6193.568827106321,238.07770058103685,11.053168347131194,2.759351011831415,0.0008755611255764961,6425.6830368536675,247.27122449807348
LR_abab,0,10,1.7537912744020008,3.0146281789390903,1.912130549226552,-0.6666438652495263,11057.44711154814,346.1142476305396,8.905773872838168,3.981101551208221,0.003447457496076822,11366.948451180117,350.49247908716694
LR_abab,0,25,1.9959611872062957,3.520281148043787,2.082486096290865,-0.4797427584670979,23893.532600641603,491.7328939140382,10.202171292415265,6.214835544160233,0.004922137036919594,24202.105714915313,483.2184958237079
LR_abab,0,50,2.1939889122629546,3.9182034566541826,2.1003662142746222,-0.3736343877427103,44398.55458435576,651.1279071564429,13.330546866171646,9.061690795649207,-0.04620750844478607,44372.679471113384,586.311840410927
LR_abab,1,0,-0.0006796969175627715,-1.0928536873362695,1.1713318333644263,-2.275954763364261,-0.2441898159350302,30.70538825020279,3.218174642901186,0.31098181178037243,-0.031257313559763134,33.336158971384755,33.58984318339297
LR_abab,1,1,1.2889621557617907,1.2610864897579863,0.9176697319688247,-0.9162284925248859,1177.5118915352946,82.39651751426753,15.781284610660903,1.3034527425648943,-0.03385190793778747,1274.6591102114312,97.70349553344923
LR_abab,1,5,1.615594650321943,2.5381975703278394,1.589367597240902,-0.6676451670588938,6107.78018425143,240.31632382261662,11.739512440567399,3.013009603284261,-0.05574496635235846,6346.528332250592,250.6686275950276
LR_abab,1,10,1.7301872020221998,3.0006012360091514,1.9394628843250046,-0.6692022997160563,10992.06713290356,350.3664695393948,9.155359953547523,4.097382800370521,-0.06378389438614249,11311.580744834415,356.0979748419941
LR_abab,1,25,1.9563703537970805,3.581661993931445,2.203389927175456,-0.5428510637847401,24551.124259622466,532.8211501196314,10.550625776527532,6.301521236757108,-0.07971076781395822,24918.217854014038,524.5503491168972
LR_abab,1,50,2.1881961936518577,3.9419205481122708,2.2505546279778743,-0.40873902317415967,45442.69574684259,661.2949109699888,14.444728203204342,9.863570587762226,-0.11710931612178684,45513.857179834304,596.5126763604668
LR_abab,2,0,0.007650607889230117,-1.1052110469696608,1.1493441705748262,-2.2506921956986816,0.3730023788407095,29.96434212505166,3.4233232437195054,0.3744703441171893,-0.01001915568485856,33.396908946282416,33.03410650974287
LR_abab,2,1,1.3239647915599213,1.3162991863530022,0.8860608265527574,-0.905747928144182,1283.3692664956716,81.19474482414753,17.717427724092758,1.7319833268945264,-0.014113976596854627,1380.8811465974547,98.30839402326224
LR_abab,2,5,1.6303018345602223,2.5599095163555425,1.533721279034884,-0.5992971560019879,6384.901684893758,246.19049649691598,12.897961302442388,3.4795248034124033,-0.023609578888863326,6627.44038812272,256.91385370741176
LR_abab,2,10,1.7438645681062972,3.0348303410875497,1.923785345966846,-0.6553827395083038,11300.666065970538,359.8290469196977,9.630770088761775,4.444218403831316,-0.03464166168123484,11621.608790282737,364.71599344616163
LR_abab,2,25,1.9558047069861382,3.56191839628366,2.161346616399725,-0.6217098025987138,24469.373637856894,516.2067694523744,10.551515930611734,6.883626877790484,-0.0488870270550251,24791.713645265438,508.11452028148074
LR_abab,2,50,2.227030420831513,3.9080085244390137,2.2280938744369303,-0.35960409209733074,44489.34520783443,629.4334616057747,12.720067298213907,8.981319873250868,-0.06472497656941414,44432.39000484131,567.6203968897714
LR_abab,3,0,-0.005382224739254076,-1.0974814505593808,1.175761279509559,-2.240651389759356,-0.12207899280283385,30.506504730002888,3.3233364969743713,0.2727737443999255,-0.0006295074010267854,33.35180925885921,33.483406488586255
LR_abab,3,1,1.3013172426357484,1.3050701374996094,0.8993104211946666,-0.8937275642665143,1262.4642884420282,84.37051018492319,16.959740672338754,1.685474681826731,-0.003672387544065714,1362.3325958362475,100.82412849685956
LR_abab,3,5,1.6216175078586508,2.575764789298444,1.5385460819040415,-0.5744150701864221,6383.558199583091,250.76886554892394,13.38629182188806,3.97053333768896,-0.0195900522172451,6630.853212788948,262.46250912213384
LR_abab,3,10,1.7369245556564916,3.0351571010895944,1.8815251739945738,-0.5765395548084558,11305.291672906595,366.02173048181385,10.16035580952065,5.033970837237252,-0.010726730804890394,11637.675336069093,373.38364140293424
LR_abab,3,25,1.9422502436097557,3.590456967056884,2.051316995900952,-0.41306154831347996,24546.692788942484,517.7640333260393,11.908107951198621,8.154088413955483,-0.023827463574707507,24886.862101582337,514.7038407685325
LR_abab,3,50,2.193844705832812,3.957226963771225,2.078569658737949,-0.261191978557722,44875.48613403622,648.2349516817225,17.213437429848433,12.846824260447203,-0.0735121376812458,44878.384785259914,596.1852082190876
LR_abab,4,0,0.0030361227881039055,-1.1039888593517757,1.1661784073086712,-2.272384349646021,0.3704128201777337,29.936361522198645,3.3027136822120653,0.29887531295513203,0.05255550378933549,33.26132581611597,32.90292924021618
LR_abab,4,1,1.2935695387463038,1.3011859027279682,0.9003297739047071,-0.8979032956156047,1218.059372310949,83.88372674395612,17.185826159747755,1.4534552511142096,0.05054085955489427,1317.9491890154222,100.48201385562136
LR_abab,4,5,1.6301439290936313,2.5354392054018104,1.5391149868981508,-0.6072667432150023,6251.183160338406,242.95488801255004,12.313497354052902,3.692975163804789,0.03433934487402439,6490.108630482073,253.24791006873852
LR_abab,4,10,1.7349984828495575,3.005157473686162,1.9006118543973347,-0.5995329563359391,11145.327780862028,353.4008831537182,9.742121858501852,4.852508334702504,0.028996213944628833,11463.038757562888,359.01427643634975
LR_abab,4,25,1.9549784345037542,3.5402554316067727,2.0572185012623034,-0.4397254856577162,23898.651617177868,503.94069777719744,12.249928277047857,8.492171067401857,0.04072626307606697,24227.5383885334,498.6180166239004
LR_abab,4,50,2.1971840884541027,3.891224004257687,2.1599927535862173,-0.3464141821052654,43360.42845090781,646.9171245135144,12.737481216524374,8.989159289447485,-0.02036292776465416,43365.985455115566,579.7091222603162
LR_abab,5,0,0.00897904105253122,-1.1023319316190143,1.1768936047297127,-2.2496564623463997,0.12023239589144907,30.21894304077296,3.3237519427919047,0.29606764236785943,0.017271021357737483,33.30101153578894,33.19136311911417
LR_abab,5,1,1.2687421550218043,1.2316470251785105,0.882089287289455,-0.9223781981424112,1133.8313282399395,79.77052354432536,17.306726729499687,1.8283128853765749,0.012436121236532927,1229.9051106790885,96.62624393796266
LR_abab,5,5,1.639109639562865,2.538429863977015,1.5791761932826627,-0.6289203078066044,6290.708780298268,240.78200815796936,12.08067103120701,3.150611268168162,-0.006097858212888241,6527.924129892688,251.44504512433952
LR_abab,5,10,1.749158869665734,2.9830545098177224,1.9561314579437203,-0.6986440197263112,11202.805892974524,352.3393795483613,9.232856352271565,4.523638463459047,-0.00894811199977994,11521.117792655588,358.2431404890897
LR_abab,5,25,1.978587772406958,3.542536442749554,2.1400344828687015,-0.560737094388461,24302.34278481921,497.0774407452127,11.055773348911607,7.449633334108348,-0.03139690663665533,24632.07934189515,493.04245042795657
LR_abab,5,50,2.188241381693703,3.9210673150192417,2.078446528525526,-0.2633713080036967,44655.54307007548,644.5374804920349,16.446171096113375,12.017140118506376,-0.0348930069245398,44656.065828119834,584.3995271560001
LR_abab,6,0,-0.002168941517505865,-1.0941036374021753,1.1477578198843417,-2.2439193204148746,0.05571137415113725,30.276937263368836,3.3765716719885224,0.3422094851074336,-0.03850634582340717,33.36487848185253,33.320156620302804
LR_abab,6,1,1.2621688109331575,1.2374823523336376,0.8771062230899942,-0.8893940233203375,1128.0282082408896,80.90792516505685,17.262828314371788,1.2641938184840331,-0.03872854895889759,1225.2640255398044,97.64654953373322
LR_abab,6,5,1.6268680199365262,2.5031961411779604,1.5286004058483798,-0.6564802248179391,5912.461441960784,229.33057038191856,11.74548006823451,3.0099098975307657,-0.03845284339040518,6137.491835697606,239.23708728031502
LR_abab,6,10,1.7505993385803142,2.980501963643138,1.8934985227834642,-0.656098875784337,10901.367569972232,339.25052068828995,9.148954771879477,4.131909903676911,-0.04266524982303963,11201.80687074429,344.5243487868281
LR_abab,6,25,1.980858408162371,3.510873990608136,2.0864237079097223,-0.4850380311528897,24160.86489118496,498.0422838162426,10.61981180279294,6.661555706084107,-0.02523475487250835,24462.310851112758,488.8092193916707
LR_abab,6,50,2.183388852353561,3.9136380664765857,2.2048004837699784,-0.32815377811708246,45303.203417707664,676.5499270097282,14.654337652904537,10.314182615524683,-0.09252034025266767,45299.493921280926,606.8606831277152
LR_abab,7,0,0.00588618267484921,-1.1040413852609943,1.1822825484328323,-2.2586919483160877,0.3847766350387758,30.01845914180569,3.281757155819531,0.3400640511105512,0.011370332445949316,33.34420634268723,32.969408969708994
LR_abab,7,1,1.313742154960591,1.3266695127712604,0.9142523279263481,-0.8989916342695068,1298.7027296596125,85.71040892252051,16.777060620551936,1.288801434669977,0.010404661437496543,1399.8253783261773,101.89133551682048
LR_abab,7,5,1.64316937041806,2.588303391463164,1.5671065609263315,-0.5863456001368745,6577.281605541614,249.01367922903924,12.03487985870434,3.355249478912085,-0.009981096349656582,6819.476984715027,258.9034601597702
LR_abab,7,10,1.748208662960571,3.0378512420625694,1.9564195950989682,-0.6537839832234003,11646.160024271836,363.4966089766427,9.276630554149467,4.154544280398108,-0.020317897014319897,11972.619926219675,367.9923459482856
LR_abab,7,25,1.9576272451256567,3.586955322961118,2.0907256273552832,-0.4218050696475696,25052.23350174903,524.0149906133855,11.382559254537117,7.215534001223977,-0.02618453707545996,25386.72847754282,514.949523736109
LR_abab,7,50,2.2178939731326524,3.9682661162930137,2.1619331931407717,-0.24244498415308996,46201.5537314523,659.2259719283196,16.96109951649877,12.395567588285255,-0.07656670587603003,46199.80944963958,589.9239575185754
LR_abab,8,0,-0.00189291346250691,-1.088884938630505,1.188552813390888,-2.26278426058753,-0.01885747662078785,30.505240588724583,3.322374218170401,0.3709451843979255,0.01425551762804389,33.446015595947166,33.474311966512715
LR_abab,8,1,1.3289857574551731,1.3487560442677649,0.9006088868094411,-0.858395207726401,1359.645507087125,86.85622217743071,17.312876591568266,1.8315375696603111,0.004595670010894537,1462.3268560175022,103.498555727138
LR_abab,8,5,1.6419679635081403,2.568523768843488,1.5132732804883524,-0.553561890820673,6532.836557099967,248.0467074173294,13.31880626674955,3.3797248220574385,-0.010839569335803389,6777.867495677132,259.04259418156244
LR_abab,8,10,1.7579382784375084,3.032087062768454,1.8697635593012258,-0.5936302494026753,11641.845357396187,358.66424717422836,10.235917139588263,4.8409577679368185,-0.018499210476875305,11964.57456574964,364.4875791856846
LR_abab,8,25,1.986489319264277,3.593036178834917,2.053139789083449,-0.43809118793182045,25290.033831235098,503.36378646839546,12.14748451122058,8.025320887657138,-0.04811316789127886,25605.418455939835,494.4250650063056
LR_abab,8,50,2.2295258213059492,3.935124062434898,2.2085662591623088,-0.305385252864113,46099.415227891324,659.2878820893817,15.512744380172872,11.212527051841484,-0.09387249723076821,46105.04816888323,585.8117999148028
LR_abab,9,0,0.010811924837083405,-1.111563961565897,1.1302563499764013,-2.2629733125887537,0.35812464825244916,29.917020113694814,3.401524504512703,0.39587339227920326,0.024643320334143938,33.30751063157035,32.95985870800733
LR_abab,9,1,1.3589924330757546,1.41222533035493,0.9456531309071711,-0.9105892713974502,1470.7545216002554,89.85068739993257,16.174776481574273,1.7610931372137648,0.015840190462768078,1575.0101274312537,105.36550135559993
LR_abab,9,5,1.6270057056542693,2.5832977414942273,1.562184771951118,-0.6074907187867489,6494.221478751559,250.25650798885374,12.288029525262058,2.906610936322579,-0.003114592470228672,6740.484086029281,261.1442182771455
LR_abab,9,10,1.764854445304704,3.0214671377495517,1.9127048685175128,-0.616862366371296,11536.738405112697,355.2251939371242,9.464162783736366,4.100330771889582,-0.01212935522198677,11857.382248864866,361.11276846737144
LR_abab,9,25,1.9936749012516337,3.551064140213274,2.041685413346936,-0.4105585986835167,24787.910991270423,499.9510380471421,12.395171877408215,8.151977586731702,-0.014395846240222453,25100.46018633956,493.96611494497466
LR_abab,9,50,2.2085223251234636,3.906849449772781,2.2364648499628768,-0.34762824147758403,45050.866390086325,656.1265575288269,16.583295811686966,12.401992003674627,-0.06445634178817272,45009.59888592274,580.9520691158164
SA_abab,0,0,-0.004472538593608173,-1.095323066943544,1.1662452215857395,-2.2758539033460936,-0.1952909262183269,30.648550312602808,3.2603452835256173,0.3729870297106536,0.012795667652972043,33.36467150212418,33.57104730462854
SA_abab,0,1,0.04541287768953507,-0.3529633422925342,0.33634345608993493,-0.796087346459428,6.789428884199808,31.147970338322324,36.94592374500971,0.37297913764130325,0.01279538506641984,74.35174926810669,67.63627897593096
SA_abab,0,5,0.18807333632059287,0.09188215952512238,0.27922831431314443,-0.42178395908197835,41.83458551004951,38.554827001783906,53.61048175610391,0.37294749943752636,0.012793563958257436,133.43725348500192,91.6576765396067
SA_abab,0,10,0.24873923380665688,0.27330473002322025,0.29614353096085466,-0.27946088015221854,64.98755577304462,44.78057718267071,58.04799352280118,0.37290644805060996,0.012790439277887344,167.2111209277291,102.29767624403564
SA_abab,0,25,0.3146952600632539,0.5289769303547334,0.3486007385911013,-0.13502059833861385,108.69049821949282,60.43152124187061,63.8398779008383,0.3727907648229333,0.012782849371433258,232.19168436147723,123.64952995604763
SA_abab,0,50,0.35857454273379763,0.7370656508868694,0.4088908305885634,-0.001176074575867503,153.62854171172341,82.17646037666475,69.01768414105035,0.3726098412220024,0.012769763357937336,303.86412804947986,150.49501281512295
SA_abab,1,0,-0.0006796969175627715,-1.0928536873362695,1.1713318333644263,-2.275954763364261,-0.2441898159350302,30.70538825020279,3.218174642901186,0.31098181178037243,-0.031257313559763134,33.336158971384755,33.58984318339297
SA_abab,1,1,0.04613521757377927,-0.3565840174604616,0.32905803258720984,-0.7201041786673783,6.896407242722631,31.261716694649806,36.43602722537477,0.31098110670431744,-0.031257343315519395,74.0618740697106,67.24080534847599
SA_abab,1,5,0.19089919747784784,0.08000555390496646,0.2798528070303568,-0.41344800313693275,43.054732896957844,38.2731163458936,52.03985649686389,0.3109730210182112,-0.03125912012765184,132.84900187603125,89.84912552768812
SA_abab,1,10,0.25109209751826833,0.24667563304761267,0.2981477445351418,-0.3171162736969665,66.34831878826812,44.36851154624486,56.76965144055478,0.31096191426015984,-0.03126202933490276,166.91335339504286,100.63820106556462
SA_abab,1,25,0.32278297495224273,0.48474702955449306,0.34664736541278607,-0.14388914643570858,111.75620303329632,59.892857851744445,61.73451085219664,0.31093889570841476,-0.03127041892148554,232.67999749452125,121.0361405871879
SA_abab,1,50,0.3621142523522516,0.744898196441567,0.41162748535366156,-0.0064362680883858926,158.3895837803101,81.48483738735737,67.67077978449547,0.31090575288608624,-0.03128311599721201,306.65360374204437,148.46742813951903
SA_abab,2,0,0.007650607889230117,-1.1052110469696608,1.1493441705748262,-2.2506921956986816,0.3730023788407095,29.96434212505166,3.4233232437195054,0.3744703441171893,-0.01001915568485856,33.396908946282416,33.03410650974287
SA_abab,2,1,0.055652353868657155,-0.3531043204781863,0.3130064324019567,-0.7465676670378778,8.573680313646818,30.65737438233205,37.50790834510998,0.37446758938605446,-0.010019554756581783,76.20150195069135,67.70244868557732
SA_abab,2,5,0.18389737388863403,0.09551498763560343,0.2771160045401493,-0.3704939112481719,43.57797535708562,38.00175959438688,55.90879029717057,0.37446122909091895,-0.010021623270586134,136.92642759568258,93.42414178728964
SA_abab,2,10,0.2354473389993489,0.2771337881744985,0.2843103074412807,-0.2853550028112559,65.84923030586735,43.789213174640665,61.3961988886625,0.37445924740712905,-0.010023903101682663,170.41858414171904,104.66645908505465
SA_abab,2,25,0.30949109401384656,0.5221138354046763,0.31697642529989506,-0.09328286106994886,107.79812826175508,58.27678648704199,68.36090606945587,0.3744467792035673,-0.010032232967205346,233.6380845246004,126.00553705643638
SA_abab,2,50,0.3453847843537206,0.7445490915691899,0.36191429464740954,0.07077524242277511,152.479033432545,78.50575899391433,74.94062029815382,0.3744384921024749,-0.01004523690789938,304.87770466446466,152.69138939935118
SA_abab,3,0,-0.005382224739254076,-1.0974814505593808,1.175761279509559,-2.240651389759356,-0.12207899280283385,30.506504730002888,3.3233364969743713,0.2727737443999255,-0.0006295074010267854,33.35180925885921,33.483406488586255
SA_abab,3,1,0.049010904866157556,-0.34512097890848714,0.32213311886987395,-0.7834798554564468,7.724863416484837,31.163913761407358,36.95056438773871,0.2727719125377137,-0.0006299129221588373,75.39745378643707,67.72585126770514
SA_abab,3,5,0.19062487196375422,0.06235032406332201,0.28714980922689315,-0.45297564928309814,42.92521544784327,38.49582206072881,52.895742428758965,0.2727696872954008,-0.0006314181257039309,133.84833353267277,90.98541691863727
SA_abab,3,10,0.24675066286314415,0.24774085397378737,0.2915964214091615,-0.310341528742194,65.84527057212435,44.61048018825639,57.715055257835544,0.27276190297307484,-0.0006340113119222224,167.65428555407362,101.89165770244131
SA_abab,3,25,0.3180014540144456,0.5077687295205784,0.3338248535505439,-0.1413073296163666,108.96023280810121,59.98321980810882,63.78424693025348,0.27275869129270586,-0.0006410518893972039,232.070201490049,123.25808789096601
SA_abab,3,50,0.34929118170177226,0.7551314742050489,0.3842253311010858,0.011895474481229571,152.2907126362931,81.25181209720986,71.94523416389816,0.27275096561074524,-0.0006532643979880959,304.64339539497973,152.59721211623935
SA_abab,4,0,0.0030361227881039055,-1.1039888593517757,1.1661784073086712,-2.272384349646021,0.3704128201777337,29.936361522198645,3.3027136822120653,0.29887531295513203,0.05255550378933549,33.26132581611597,32.90292924021618
SA_abab,4,1,0.056672634477987455,-0.36557674282960906,0.3300113041310996,-0.8191398314959621,8.467825898813572,30.601622874911342,36.93134465426981,0.29887659019578616,0.05255528250709176,75.52440642192022,67.12722078713104
SA_abab,4,5,0.19452165342460595,0.1027874810253755,0.28750859728605493,-0.4553630007880618,44.034962064604,38.730578670160405,54.136694675794466,0.29887721316130955,0.05255357129499316,136.37270567144407,92.41866132476954
SA_abab,4,10,0.24692089752413834,0.2813111171026983,0.2985193608285607,-0.334069882128824,67.0431015434001,45.140275365654446,59.26620536007907,0.2988778102465461,0.05255127816926688,170.85367125405241,103.91668423486064
SA_abab,4,25,0.31828776597673547,0.5394836087988455,0.3341064401619968,-0.16515728317521822,109.55708161151436,61.1127980350455,65.93906305361526,0.29887801702639655,0.05254413274815306,235.834279488599,126.46556103169026
SA_abab,4,50,0.35502450300879657,0.7743488431341843,0.39084818648233477,-0.03434553413862033,153.74260756507238,83.55344583666857,71.985520194896,0.2988833921766021,0.052531355805695054,308.2149641504777,154.82625572238862
SA_abab,5,0,0.00897904105253122,-1.1023319316190143,1.1768936047297127,-2.2496564623463997,0.12023239589144907,30.21894304077296,3.3237519427919047,0.29606764236785943,0.017271021357737483,33.30101153578894,33.19136311911417
SA_abab,5,1,0.06279664568277929,-0.3371147369313208,0.3227491589687861,-0.746232536491497,8.578199121661612,30.829180868142984,36.74421551239493,0.29606622072681066,0.01727063814178109,75.63127464384449,67.1113091682263
SA_abab,5,5,0.19521621070320744,0.08975843674009976,0.28238239889496286,-0.48060833221718346,45.75020553386054,38.38308179716786,53.0809111916237,0.2960610685285044,0.017269129422493278,136.64887087105564,90.95716279960232
SA_abab,5,10,0.26174935666007626,0.2518498120786133,0.2932650950813346,-0.3496556330243576,68.91089049964616,44.31710291143891,57.26502403316462,0.29606130929098673,0.017266784398816525,169.87363750456248,101.04360158595308
SA_abab,5,25,0.32441817902533887,0.5078962103088889,0.3424025434132212,-0.18596580658550943,112.45157678413821,59.06967637785098,63.071702453572115,0.29605165010940226,0.01726042153313756,233.81592906709722,121.51408869452885
SA_abab,5,50,0.3587456212306287,0.7574747147561871,0.39217025670810457,-0.02837365953627614,157.45162704407778,80.11111131851366,69.38594076294756,0.2960455106494699,0.01724820288363844,305.94647482236144,148.7554477091566
SA_abab,6,0,-0.002168941517505865,-1.0941036374021753,1.1477578198843417,-2.2439193204148746,0.05571137415113725,30.276937263368836,3.3765716719885224,0.3422094851074336,-0.03850634582340717,33.36487848185253,33.320156620302804
SA_abab,6,1,0.05207564555087387,-0.34919726191425343,0.33836398445915605,-0.7587535594593707,7.084744912632445,30.81384556522589,37.10373723655964,0.34220690791673214,-0.03850662158802152,74.53883878373455,67.5198716636423
SA_abab,6,5,0.18806114681666017,0.07319861308611833,0.2917515631696648,-0.4126547441481233,42.35952484891193,37.43339377071218,52.19330693030741,0.3421911676540917,-0.0385084068402648,131.51762893876332,89.21343095304748
SA_abab,6,10,0.24526676893542743,0.2560852262004606,0.2959957147225749,-0.2900586242710672,65.51664067684273,43.25269774658706,57.03320203452621,0.34217252686048316,-0.0385108818183653,165.30682671858082,99.85434422310918
SA_abab,6,25,0.32774837354656794,0.5026102659797396,0.3269890062693981,-0.15147778757988012,110.01018691365206,57.82166828815771,63.71510893118247,0.3421265885489619,-0.038518392783589664,230.93885477471065,121.047049700792
SA_abab,6,50,0.3561565069456044,0.7320058098149558,0.37784847695301677,0.03734089810885029,153.74786602766596,78.3534214963149,70.22344645285281,0.3420443873044785,-0.038532032049261034,301.5656935105676,148.01829223305464
