t,seed,push_dg1,ret_dg1,nopush_dg1,keep_g1,push_dp1,ret_dp1,nopush_dp1,keep_p1,push_dg2,ret_dg2,nopush_dg2,keep_g2,push_dp2,ret_dp2,nopush_dp2,keep_p2,push_dC12,ret_dC12,nopush_dC12,keep_C12,push_dC23,ret_dC23,nopush_dC23,keep_C23,push_dn1,ret_dn1,nopush_dn1,keep_n1,push_dn2,ret_dn2,nopush_dn2,keep_n2,push_dn3,ret_dn3,nopush_dn3,keep_n3,push_dn3_common,ret_dn3_common,nopush_dn3_common,keep_n3_common
40,6,-0.010758578104318017,0.02395197326121168,0.014272657496186447,-0.0010792623392927858,0.0516246436290313,-0.03243897944078178,-0.021752216379697487,0.040937880567947005,-0.1990788734356852,0.17643887064104025,0.04508713180912505,-0.06772713460377,0.3083920338848359,-0.26315334401499046,-0.040132739024606734,0.08537142889445218,2577.2989875361527,-852.4426351922157,-396.6232589201536,2121.4796112640906,96.10781234911155,-71.24535509608631,-32.19365705854739,57.05611431157263,2682.43396999134,-968.7804476283272,-456.3465866748884,2170.000109037901,100.85364242592414,-79.70809996599428,-33.03385746340223,54.179399923332085,3.371876971237528,-2.9101732785397303,-0.16857259244991418,0.630276285147712,0.03371546569602124,-0.047075774701651696,-0.009564183135891913,-0.0037961258697385425
40,7,-0.009846658851136114,0.02010428025119171,0.009374433717107777,0.0008831876829478169,0.04202575744104209,-0.02810555096730294,-0.012968212854240768,0.026888419327979918,-0.13576256738760772,0.14522902655758774,0.014493820875396857,-0.005027361705416844,0.18673474639295157,-0.19017156942928443,-0.008848013151616582,0.005411190115283709,1605.9528594649018,-621.0869023377381,-155.80206937486219,1140.668026502026,62.82856416523509,-49.866096093872784,-21.56057418091541,34.52304225227772,1676.1325614669258,-723.9083894297437,-209.05545334792987,1161.279625385112,67.27352741554978,-61.01901936804575,-24.65800943926706,30.912517486771094,3.09709383025022,-3.024317529639605,-0.19923062851599127,0.27200692912660607,-0.20771688083171824,0.055035812502499226,0.04785109084899286,-0.20053215917821188
40,8,-0.022920263931561546,0.023759214749763613,0.018405991975734004,-0.017567041157531937,0.07776421150968016,-0.042821709988522194,-0.018879520648455994,0.05382202216961396,-0.2469394571787631,0.23138871366691793,0.04385878474736149,-0.059409528259206645,0.3380016435601376,-0.29170675184809947,-0.07250347784168619,0.11879836955372437,3111.4168248154747,-1240.300880925388,-449.5306748189978,2320.6466187090846,152.9599499587614,-94.99884760589089,-43.47133657749646,101.43243893036697,3285.0395714929327,-1384.383108319671,-530.9646944095584,2431.62115758282,159.1072286567471,-104.14409558506395,-43.954351809187756,98.91748488087092,4.85820244576979,-4.100081993114443,-0.4073025014842919,1.1654229541396388,0.8936551208596439,-0.23244451958586598,-0.0785318567041231,0.7397424579779011
40,9,-0.01961160111215654,0.0255872737922751,0.014588880015953265,-0.008613207335834705,0.061188436907047006,-0.05132844222019006,-0.015901508785033158,0.0257615034718901,-0.2508950213148533,0.1977256545257311,-0.03385078075073622,-0.019318586038385988,0.3172459479599715,-0.2820768055479106,-0.05031471141960489,0.08548385383166585,2348.6682791141357,-617.6242835837766,-250.50187259051745,1981.5458681208765,93.8858217755685,-64.37646798056926,-29.707682679885693,59.217036474884935,2447.9535141748856,-734.2601586027085,-309.5688346534953,2023.2621902256724,97.7330625788843,-74.419699218706,-30.688335083726997,54.0016984439053,3.2907240814201355,-2.818590949653097,-0.13804725457581313,0.6101803863428517,0.05939877071583455,0.10493775299249819,0.07049859857102092,0.09383792513731182
48,0,-0.027538872716417195,0.03071878881103629,0.012671949135263372,-0.009492033040644277,0.06803025686226771,-0.04298901537731492,-0.02114240834377412,0.046183649828726914,-0.15563974087088006,0.17459931533635276,0.022796658688743587,-0.0038370842232708924,0.22018967963624925,-0.1824635392302033,-0.060879378869613754,0.09860551927565969,3153.008791761109,-1695.322463465287,-881.758670112351,2339.444998408173,137.6958527853351,-107.41662699695121,-53.209488539150925,83.48871432753481,3311.964374242758,-1852.6464596526785,-972.8076507434307,2432.12556533351,144.51224998846465,-115.3932589731312,-54.08530354425102,83.20429455958447,4.637730569482082,-3.8409966772823054,-0.5123743425593776,1.3091082347591545,1.1485946016799762,-0.4544387075032734,-0.1455811097004478,0.8397370038771506
48,1,-0.0227653022085752,0.02417706902748784,0.01421940035036462,-0.012807633531451978,0.061099818584521515,-0.039832627593151315,-0.023304931749305702,0.0445721227406759,-0.18815417894886766,0.17055184922915778,0.05341203487918422,-0.0710143645988941,0.22895582160684486,-0.19388575853021905,-0.09047349543194588,0.12554355850857168,2602.908606326615,-1515.4880857082608,-777.3578240423376,1864.7783446606918,137.08150194282075,-109.00025762352061,-66.76026808211827,94.84151240141841,2756.0468614163838,-1686.8316006773384,-892.1349991684838,1961.350259907529,144.09492013836166,-118.31306144136374,-69.13451857303448,94.9163772700324,5.018983157175144,-3.9832988742016138,-0.948400535566206,1.9840848185397366,1.319572203853685,-0.3115299230573356,-0.13095428071182802,1.1389965615081774
48,2,-0.026108543847356058,0.02966709544191204,0.018991410780502482,-0.015432859185946501,0.06083104550726404,-0.04720741835646791,-0.025732219659693634,0.03935584681048976,-0.1555051030311856,0.18759296286847826,0.030502168273599306,0.00158569156369337,0.213366369757353,-0.18684330657383513,-0.0666289458992051,0.09315200908272298,2873.885008039215,-1547.277896621541,-742.4420910843037,2069.0492025019776,147.04306582590675,-119.04609575691097,-70.53109217495239,98.52806224394817,3041.127669478403,-1727.2660411205434,-872.5120357523847,2186.373664110244,155.23115704371457,-128.34994561339863,-71.072121613548,97.95333304386395,4.434726048564727,-4.129574522358601,-0.6580830479583533,0.9632345741644794,0.44631956869846867,-0.3902474664777742,-0.2213945202529981,0.2774666224736926
48,3,-0.01684400624453586,0.02168689645917521,0.02413514955845608,-0.01929225934381673,0.04911148566533541,-0.04122406742693663,-0.03586389226712683,0.04375131050552561,-0.1839723071078616,0.17612585945688775,0.04300614307850825,-0.05085259072948212,0.2700401691085527,-0.2345128115942005,-0.04716151869082894,0.08268887620518117,2439.7780199239933,-1392.563368919713,-859.6024762342859,1906.8171272385662,111.21118814205761,-96.00512271364414,-56.285105989021076,71.49117141743454,2563.8937554155127,-1545.085288123053,-956.2010626257252,1975.0095299181849,118.40592251342946,-105.74939410609522,-59.02239856385586,71.6789269711901,4.297167343694712,-3.9724061445147534,-0.8331719358677869,1.1579331350477453,0.6936238667485215,-0.17821354148542223,-0.08204691820395205,0.5974572434670513
48,4,-0.01680483623739293,0.022864830231691835,0.011406304395654265,-0.005346310401355359,0.06302665118357353,-0.04434889596978575,-0.030109290806552558,0.04878704602034034,-0.14912152327486705,0.1575362490282881,0.0041104753759988455,0.004304250377422214,0.22200585505975662,-0.2258491911353289,-0.06429264434091364,0.06044930826534137,3102.548378543215,-1599.480705922062,-788.1643174204655,2291.2319900416187,133.9930591307973,-117.58990790378948,-60.092630589820146,76.49578181682796,3253.9355812112044,-1762.742820600717,-882.9146350221126,2374.1073956326,140.262254748337,-125.45310574742916,-60.21923733681774,75.02838633772558,3.986576069757284,-3.638305581533821,-0.279004123917705,0.6272746121411679,0.5797588270757501,-0.45049803845524394,-0.09219421420811358,0.22145500282861974
48,5,-0.016687361770761022,0.022837487450400484,0.01802906935742854,-0.011878943677789078,0.05360293126851445,-0.03446495236638292,-0.020696329491101118,0.039834308393232654,-0.19661131621344818,0.22070940095225122,0.0459128290561468,-0.02181474431734376,0.25374965663758686,-0.27845540408088854,-0.08510959270538379,0.06040384526208206,2219.105047246223,-867.6578275258798,-528.6162748878705,1880.0634946082137,91.12644550457162,-76.7327417265974,-48.754483134548764,63.14818691252299,2320.3329175361578,-1009.7995066262083,-625.4983169595362,1936.0317278694856,96.46031695978945,-88.60320188817172,-53.05207462197177,60.9091896935895,3.2329245013462726,-3.582247790910004,-0.7567894113710407,0.40746612180730946,0.017079915961186742,-0.029180748500263753,-0.024295578096751314,0.012194745557674302
48,6,-0.02002045144357867,0.029858453083579706,0.017621167343603084,-0.007783165703602046,0.058465817314615975,-0.03518788619075508,-0.01831686827694412,0.041594799400805016,-0.16701383752575794,0.20293499134049942,0.040036827590930635,-0.004115673776189155,0.29597843809789787,-0.2545842470242038,-0.05643102347506532,0.09782521454875942,2929.461311210747,-1313.85893127686,-769.243063504895,2384.8454434387822,114.40959894344223,-101.7362006385174,-56.52333328440932,69.19673158933415,3060.1019705321087,-1476.507941033924,-870.9845585886942,2454.578588086879,120.12848560821521,-110.5732186204541,-57.19338330763094,66.74865029539205,3.5534785285582586,-3.362434486028942,-0.5260649374056534,0.7171089799349701,0.25205145242741267,-0.29458724245598233,-0.09906961417018678,0.05653382414161712
48,7,-0.025408517615287174,0.03234662419020928,0.013095293838088828,-0.006157187263166719,0.06084629476604153,-0.035555791237301904,-0.02256023885984071,0.047850742388580336,-0.1330716973795667,0.14033043400844125,-0.004216718841711042,0.011475455470585594,0.230801682301344,-0.21411190419074158,-0.02053862509119199,0.037228403201794436,2221.658247109255,-653.5212845665083,-464.0297182070499,2032.1666807497968,98.93576545448173,-65.60176455740088,-36.65829179936259,69.99229269644343,2325.9672577197343,-792.1185922986624,-543.1576250533544,2077.0062904744264,101.19441394556156,-79.5750170253491,-40.90915623903538,62.52855315924785,3.157721070816226,-3.00729919271782,-0.34178607785288584,0.49220795595129196,-0.34845385883812785,0.24554070433256125,0.11292693751068406,-0.21584009201625065
48,8,-0.01788305231337728,0.026232410312114762,0.015149065801253858,-0.006799707802516375,0.06323780583199667,-0.050211445407752464,-0.02531380028624941,0.03834016071049362,-0.19220007160725672,0.17029025480561044,0.034435250195931744,-0.05634506699757802,0.26410123087379234,-0.23672546795859792,-0.08213917855480912,0.10951494147000351,3091.4195418010786,-1513.59244800327,-814.4548793633439,2392.2819731611526,144.57646798293058,-119.72664727132405,-65.17042230358265,90.02024301518918,3259.8923266670026,-1691.7669345380564,-923.3999269789783,2491.5253191079246,151.23290262315436,-128.37016498129742,-65.93582991691824,88.79856755877518,4.426600795689033,-3.861832580118408,-0.5958583792148993,1.1606265947855245,1.0510702121792175,-0.4854340870497875,-0.15622787391443183,0.7218639990438618
48,9,-0.014990564593697409,0.013444170990454918,0.01132213911085489,-0.01286853271409738,0.046801029660130666,-0.03106453242460283,-0.020944913243713614,0.03668141047924145,-0.29005392589486334,0.26819967837002956,0.05339382115871283,-0.07524806868354661,0.32774956005828165,-0.291580400295924,-0.09302454451315234,0.12919370427550997,2012.227291445277,-966.859965494601,-556.0435350910557,1601.4108610417316,86.62818071066977,-70.25689836175161,-42.90502221752104,59.276304566439194,2108.741384267021,-1099.7473348213534,-648.7509483397589,1657.7449977854267,92.50693003437254,-81.32374590293102,-45.46253556465672,56.64571969609824,3.7548564131235853,-3.526603802519979,-0.6274349473137146,0.8556875579173209,0.2610648420302275,-0.04374940854896936,0.004712186461021783,0.21260324702023636
