model,condition,seed,update,valid,self_operation_valid,initial_S_target_jump,initial_prediction_rms,S,A,rho,sham_S,sham_rho,S_difference,S_difference_ratio,C_S,C_S_geometry,C_S_readout,C_output,C_output_c_only,prediction_difference_ratio,z_other_rms,z_other_rms_over_sigma,z_other_mean,v_other_rms,z_population_difference,force_z_population_difference,force_b_population_difference,loss,sham_loss
leaky100,free_sham,7,1000,True,False,0.0,0.0,0.9356807000413783,5.44671466650313,0.17178808829398418,0.9356807000413783,0.17178808829398418,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.178555648045163e-09,1.178555648045163e-09
leaky100,free_sham,7,2000,True,False,0.0,0.0,0.9357532752636258,5.446802883934995,0.17179863035315113,0.9357532752636258,0.17179863035315113,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.271284384456536e-10,2.271284384456536e-10
leaky100,free_sham,8,0,True,False,0.0,0.0,0.3185802461051424,4.204191779482547,0.07577681105317069,0.3185802461051424,0.07577681105317069,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3065799954941657e-09,1.3065799954941657e-09
leaky100,free_sham,8,1,True,False,0.0,0.0,0.31858239709584085,4.204193638316399,0.07577728917914912,0.31858239709584085,0.07577728917914912,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.398129101429608e-10,6.398129101429608e-10
leaky100,free_sham,8,2,True,False,0.0,0.0,0.3185831702978331,4.204194301699818,0.07577746113423568,0.3185831702978331,0.07577746113423568,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.028043293017712e-10,5.028043293017712e-10
leaky100,free_sham,8,5,True,False,0.0,0.0,0.31858339692337584,4.204194490673636,0.07577751163275259,0.31858339692337584,0.07577751163275259,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05158389385001e-10,4.05158389385001e-10
leaky100,free_sham,8,10,True,False,0.0,0.0,0.3185831628678482,4.2041943190213455,0.07577745905474896,0.3185831628678482,0.07577745905474896,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3330938294044333e-10,3.3330938294044333e-10
leaky100,free_sham,8,20,True,False,0.0,0.0,0.3185831474735087,4.2041944355220835,0.07577745329324821,0.3185831474735087,0.07577745329324821,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.756368057835761e-10,2.756368057835761e-10
leaky100,free_sham,8,50,True,False,0.0,0.0,0.31858361190870604,4.2041952186843385,0.07577754964680343,0.31858361190870604,0.07577754964680343,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3163914719778932e-10,2.3163914719778932e-10
leaky100,free_sham,8,100,True,False,0.0,0.0,0.3185840906304913,4.204196056551374,0.07577764841248152,0.3185840906304913,0.07577764841248152,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0418031104645073e-10,2.0418031104645073e-10
leaky100,free_sham,8,200,True,False,0.0,0.0,0.31858473875133686,4.204197233719538,0.07577778135529539,0.31858473875133686,0.07577778135529539,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6773024535114616e-10,1.6773024535114616e-10
leaky100,free_sham,8,500,True,False,0.0,0.0,0.3185863212363179,4.204200004211423,0.07577810782483807,0.3185863212363179,0.07577810782483807,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.777024827624014e-11,9.777024827624014e-11
leaky100,free_sham,8,1000,True,False,0.0,0.0,0.31858845629240656,4.204203422612168,0.07577855404876205,0.31858845629240656,0.07577855404876205,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0784318013879365e-11,4.0784318013879365e-11
leaky100,free_sham,8,2000,True,False,0.0,0.0,0.3185908613698772,4.204207131699126,0.07577905925893785,0.3185908613698772,0.07577905925893785,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.170901818380703e-12,7.170901818380703e-12
leaky100,free_sham,9,0,True,False,0.0,0.0,1.0344119443978037,5.122702740772265,0.20192698986118848,1.0344119443978037,0.20192698986118848,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036914006530715804,0.0036914006530715804
leaky100,free_sham,9,1,True,False,0.0,0.0,1.028204002164831,5.116844494757457,0.20094493847102324,1.028204002164831,0.20094493847102324,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003263351361153565,0.003263351361153565
leaky100,free_sham,9,2,True,False,0.0,0.0,1.0247257351066343,5.113526890700929,0.20039510048732168,1.0247257351066343,0.20039510048732168,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031257401177721064,0.0031257401177721064
leaky100,free_sham,9,5,True,False,0.0,0.0,1.0187179670087967,5.107739593515211,0.19944594832167278,1.0187179670087967,0.19944594832167278,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002919997081327747,0.002919997081327747
leaky100,free_sham,9,10,True,False,0.0,0.0,1.016870800941987,5.106080555671966,0.19914899302017877,1.016870800941987,0.19914899302017877,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028490159830370336,0.0028490159830370336
leaky100,free_sham,9,20,True,False,0.0,0.0,1.0145454805053706,5.104129716199764,0.19876953308716883,1.0145454805053706,0.19876953308716883,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027825171132889836,0.0027825171132889836
leaky100,free_sham,9,50,True,False,0.0,0.0,1.0139648317481116,5.104410336165018,0.19864485121114125,1.0139648317481116,0.19864485121114125,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026981659500522445,0.0026981659500522445
leaky100,free_sham,9,100,True,False,0.0,0.0,1.0175737306672379,5.10922714190779,0.1991639248763708,1.0175737306672379,0.1991639248763708,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026194939589148907,0.0026194939589148907
leaky100,free_sham,9,200,True,False,0.0,0.0,1.0252997230253325,5.1192013307572415,0.20028509464261846,1.0252997230253325,0.20028509464261846,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002505323333348783,0.002505323333348783
leaky100,free_sham,9,500,True,False,0.0,0.0,1.0488317640561569,5.148970603562488,0.20369736881591194,1.0488317640561569,0.20369736881591194,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022340254621097647,0.0022340254621097647
leaky100,free_sham,9,1000,True,False,0.0,0.0,1.0870957106219588,5.196841689671739,0.20918391891414834,1.0870957106219588,0.20918391891414834,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001859892833521355,0.001859892833521355
leaky100,free_sham,9,2000,True,False,0.0,0.0,1.1498105075711607,5.2771463124823255,0.21788490208267494,1.1498105075711607,0.21788490208267494,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012999855054061965,0.0012999855054061965
leaky100,global_plus,0,0,True,True,0.32167015459129145,0.7876201557900774,1.9618941032085015,5.418646385434302,0.3620635051001315,0.12949500607635772,0.03217431587733588,1.8323990971321438,1.0,nan,nan,nan,nan,nan,1.0,0.44392031197844606,0.25,0.443920311978446,0.0,0.443920311978446,-0.30681673457842196,-0.029294803079806527,0.6203378371855155,5.3029750071494966e-08
leaky100,global_plus,0,1,True,True,0.32167015459129145,0.7876201557900774,1.8528904468306213,5.315762143813197,0.348565341469826,0.1295000004521669,0.03217552050926878,1.7233904463784544,0.940510421051671,nan,nan,nan,nan,nan,0.9077167292951077,0.4413195638223098,0.24853535190553383,0.4412640121839887,0.0018443694161029277,0.4408521446326618,-0.2793336928655201,-0.026656450905705932,0.5111368501250375,4.915154848445812e-08
leaky100,global_plus,0,2,True,True,0.32167015459129145,0.7876201557900774,1.757943208033577,5.226311249048454,0.33636404803744574,0.12950464131272854,0.03217663991716608,1.6284385667208485,0.8886920809279428,nan,nan,nan,nan,nan,0.8288205829246986,0.43903112121131516,0.24724658309430528,0.4388312213281873,0.003434864835101131,0.43805880770400646,-0.2527086427332106,-0.024092112931632936,0.42615494058118814,4.748306715451842e-08
leaky100,global_plus,0,5,True,True,0.32167015459129145,0.7876201557900774,1.538558785169244,5.020537500843284,0.3064530012794082,0.12951605138652822,0.03217939224492543,1.4090427337827158,0.7689606134318578,nan,nan,nan,nan,nan,0.6543211918028518,0.43362232551456986,0.2442005433261318,0.43269426477186423,0.007029857072443587,0.43110372611957254,-0.1943611450272464,-0.018464446557441935,0.2656203638134681,4.448296914353675e-08
leaky100,global_plus,0,10,True,True,0.32167015459129145,0.7876201557900774,1.310921646392799,4.808819740753441,0.2726077742700759,0.12952828641197495,0.03218234383403954,1.1813933599808242,0.6447249192764843,nan,nan,nan,nan,nan,0.4898197246751286,0.42757759753748936,0.24079636930324208,0.4251483317550455,0.010497515005716723,0.42276945034040636,-0.13242512794892478,-0.012530662374460494,0.1488683720640417,4.1696796763196194e-08
leaky100,global_plus,0,20,True,True,0.32167015459129145,0.7876201557900774,1.0957729418915039,4.6122815087023605,0.23757720334806567,0.12953863301314636,0.03218484017194886,0.9662343088783575,0.5273056019240536,nan,nan,nan,nan,nan,0.3465046679647621,0.4205617214584661,0.23684527949629275,0.4154625452283749,0.013198474178020171,0.4125456068245466,-0.07503628702544023,-0.007056052041801279,0.07450901104585704,3.9254027287526374e-08
leaky100,global_plus,0,50,True,True,0.32167015459129145,0.7876201557900774,0.92980823768016,4.469119497946475,0.20805177353333235,0.12954016144943664,0.03218520556445039,0.8002680762307233,0.4367324113416171,nan,nan,nan,nan,nan,0.19999888160251733,0.41186995447098873,0.23195038802988277,0.401525049878022,0.01423618767013404,0.39907742517103495,-0.030447356022276946,-0.0028414848367382586,0.0248299182154874,3.6755020955668794e-08
leaky100,global_plus,0,100,True,True,0.32167015459129145,0.7876201557900774,0.8540178773419537,4.406801227514742,0.19379541605138048,0.12953713562857122,0.032184458809365095,0.7244807417133825,0.3953727890650322,nan,nan,nan,nan,nan,0.11624120208185962,0.4066146594081119,0.228990794313921,0.39180695154190653,0.014430789906587974,0.38966519133633676,-0.014317036311262389,-0.0013293215869873678,0.008392353294069274,3.460783934675318e-08
leaky100,global_plus,0,200,True,True,0.32167015459129145,0.7876201557900774,0.8006968663479027,4.363743955864451,0.18348850767741387,0.12953773903279744,0.03218456178294457,0.6711591273151053,0.36627344357761626,nan,nan,nan,nan,nan,0.05513545023966551,0.40282851082979887,0.22685857121207695,0.3840649835574098,0.014742227489060442,0.38190385501975466,-0.0040358272210891085,-0.0003745804328904242,0.0018912192094827224,3.1335411236427785e-08
leaky100,global_plus,0,500,True,True,0.32167015459129145,0.7876201557900774,0.7722036522506192,4.341883320895387,0.1778499317414579,0.12955314923795053,0.03218816440780762,0.6426505030126686,0.350715356724673,nan,nan,nan,nan,nan,0.014708768197195996,0.40097205468226294,0.22581308168532935,0.37951945338152826,0.01528035491139492,0.37729169644125965,-0.000552324412877866,-5.31774418943514e-05,0.00013570446612861355,2.3707001313190494e-08
leaky100,global_plus,0,1000,True,True,0.32167015459129145,0.7876201557900774,0.7673311114927123,4.3395353433235115,0.1768233349391361,0.12958105716301235,0.0321947455352162,0.6377500543296999,0.348041021919205,nan,nan,nan,nan,nan,0.003161926855515622,0.4006936614732372,0.2256563006136405,0.3784182526572925,0.015353562849014627,0.37626260120986993,-5.3318849547411355e-05,-5.5053914407859645e-06,6.413726403176394e-06,1.4997898950598845e-08
leaky100,global_plus,0,2000,True,True,0.32167015459129145,0.7876201557900774,0.7670916265006941,4.340153902766715,0.17674295513154423,0.1296235898505113,0.03220479602301829,0.6374680366501828,0.3478871156659447,nan,nan,nan,nan,nan,0.0003205474079519858,0.400651506140984,0.22563256024227446,0.37822527303114145,0.015337854686254546,0.37609535932435173,-2.099973968149726e-06,-2.1433204116207981e-07,6.419473794872472e-08,6.021325663775013e-09
leaky100,global_plus,1,0,True,True,0.04206839147335348,0.7307205225484273,1.6815841420777735,5.230211592780218,0.3215135969640371,0.06349766799911953,0.015716587013218295,1.618086474078654,1.0,nan,nan,nan,nan,nan,1.0,0.447083536734676,0.25,0.4470835367346759,0.0,0.447083536734676,-0.2612465419286324,-0.02580614113076324,0.5381219339463267,1.810808349330134e-05
leaky100,global_plus,1,1,True,True,0.04206839147335348,0.7307205225484273,1.5427682013509199,5.094444538905378,0.30283344721275696,0.06327242202239083,0.015661662842738157,1.479495779328529,0.9143490184422689,nan,nan,nan,nan,nan,0.6358458916240348,0.4450260129104914,0.24884947461988202,0.44467254698467645,0.003932487061460481,0.4444710713153895,-0.14006971765108608,-0.013900748025744725,0.21736920985766986,1.2255753295025958e-05
leaky100,global_plus,1,2,True,True,0.04206839147335348,0.7307205225484273,1.486368262768008,5.040062830076261,0.2949106614104487,0.0631710307199883,0.015636926858576185,1.4231972320480197,0.8795557313204753,nan,nan,nan,nan,nan,0.5726566019071775,0.4439448429701029,0.24824490642873093,0.4433152328305515,0.005135407744349428,0.4430703741388788,-0.1014985864848566,-0.01010638553730816,0.17622206169748678,1.1034127380125746e-05
leaky100,global_plus,1,5,True,True,0.04206839147335348,0.7307205225484273,1.4137678047710232,4.9714997858935615,0.28437450782609597,0.06308603579530697,0.015616150072441333,1.3506817689757162,0.8347401641465427,nan,nan,nan,nan,nan,0.5194872291407217,0.44157266969327147,0.24691843548878262,0.4406262811496064,0.005896922953951722,0.44042189715428465,-0.07534303511762894,-0.0075193452906094135,0.1450914239326341,1.0327526537308752e-05
leaky100,global_plus,1,10,True,True,0.04206839147335348,0.7307205225484273,1.3392966591126922,4.902477946333652,0.2731876968695583,0.06306683145194779,0.01561138221765503,1.2762298276607444,0.7887278264206712,nan,nan,nan,nan,nan,0.464056331953352,0.43833603888021266,0.24510857751643483,0.4369113321045491,0.00648079191029104,0.4368145076448602,-0.06659582668206178,-0.0066384960551596275,0.1158947711211859,9.80489059474218e-06
leaky100,global_plus,1,20,True,True,0.04206839147335348,0.7307205225484273,1.2498901925281236,4.821753606461885,0.2592190092113127,0.06308875820853063,0.015616578205129978,1.186801434319593,0.733459832544094,nan,nan,nan,nan,nan,0.39619921805170616,0.43323025643925644,0.24225352805618916,0.43071496407077065,0.007176596660763453,0.4308128658968959,-0.05314040112020913,-0.0053015124697580115,0.08461129030582136,9.276821709969601e-06
leaky100,global_plus,1,50,True,True,0.04206839147335348,0.7307205225484273,1.1253212331254336,4.715055034073309,0.23866555639187845,0.06324772488023507,0.015654977928540738,1.0620735082451986,0.6563762352997532,nan,nan,nan,nan,nan,0.27889382292239223,0.4232986089627251,0.23669995324270562,0.4172946516754773,0.008301861315970127,0.4178754127313297,-0.03476605958146959,-0.0034647724397894636,0.042070453836284605,8.714949522852313e-06
leaky100,global_plus,1,100,True,True,0.04206839147335348,0.7307205225484273,1.0221662455697316,4.62895567217061,0.22082005488084902,0.0634907790453661,0.015713765172465914,0.9586754665243655,0.5924748039626496,nan,nan,nan,nan,nan,0.18261432763498853,0.4150147271966958,0.23206777542503673,0.4043316905959974,0.010524383556369052,0.40540805755648157,-0.017355829556335415,-0.0017420880636472998,0.01811954847904467,8.258922439960034e-06
leaky100,global_plus,1,200,True,True,0.04206839147335348,0.7307205225484273,0.9271026082658312,4.549042409604657,0.20380170699406666,0.06387951123145588,0.015807740098470847,0.8632230970343754,0.5334839088410888,nan,nan,nan,nan,nan,0.10467668526807515,0.40822944081710494,0.22827358159878453,0.39226834983861,0.013798751847019123,0.39377703155799737,-0.007916570589861428,-0.0007956950445165815,0.005992644872847078,7.5919269481951225e-06
leaky100,global_plus,1,500,True,True,0.04206839147335348,0.7307205225484273,0.8312231023747915,4.4680055725083045,0.1860389582970348,0.0647255761337073,0.016011883307139974,0.7664975262410841,0.47370615756338447,nan,nan,nan,nan,nan,0.026125066897147435,0.40322023686303565,0.22547253685966565,0.380845733913543,0.01755176021640052,0.38276199447774245,-0.0012100001440934177,-0.00012095768657998788,0.00038330057031975984,6.027597797984313e-06
leaky100,global_plus,1,1000,True,True,0.04206839147335348,0.7307205225484273,0.8096143343661101,4.451605956573631,0.1818701705101645,0.06579563474424678,0.016269576377463527,0.7438186996218633,0.4596903265293019,nan,nan,nan,nan,nan,0.00541609302556148,0.4023995865152194,0.2250136459140216,0.37810710472385706,0.0187041272867142,0.3801683313582583,-0.0001425023159271787,-1.50761035038451e-05,1.82939100020893e-05,4.151235642371408e-06
leaky100,global_plus,1,2000,True,True,0.04206839147335348,0.7307205225484273,0.8059925694314526,4.449451794350421,0.1811442412871719,0.06730054122410668,0.01663128812975779,0.7386920282073459,0.4565219721201616,nan,nan,nan,nan,nan,0.0017070074441287355,0.40225299281911275,0.22493167370745293,0.3774844472054628,0.018943618949934474,0.3795891126116222,-1.1701963643269568e-05,-1.5154992304944401e-06,1.9030835826379855e-07,1.9907500163926845e-06
leaky100,global_plus,2,0,True,True,0.24141562986637746,0.5186106930319646,3.6607485688248316,8.44717232193299,0.4333697040037573,1.6612374449970693,0.23804349437463962,1.9995111238277623,1.0,nan,nan,nan,nan,nan,1.0,0.4244005553085062,0.25,0.4244005553085063,0.0,0.4244005553085063,-0.12941536323801014,-0.012639681172638495,0.284053457641951,0.006539751273587038
leaky100,global_plus,2,1,True,True,0.24141562986637746,0.5186106930319646,3.5876022708450876,8.377585285630285,0.4282382271892533,1.6542657754190355,0.23727153044566163,1.9333364954260521,0.9669045960219372,nan,nan,nan,nan,nan,0.92289719789738,0.42343669434546033,0.2494322221360283,0.423412854508373,0.0011181696513267805,0.42310640167612606,-0.11964883567375359,-0.011696259092701443,0.2437417718672289,0.006098523746659649
leaky100,global_plus,2,2,True,True,0.24141562986637746,0.5186106930319646,3.515869297253804,8.309193651678568,0.4231300225556245,1.6497938693539134,0.23677470922394522,1.8660754278998908,0.9332658396656334,nan,nan,nan,nan,nan,0.8619473589499158,0.4225063106329618,0.24888416458705656,0.4224239263233518,0.001981241270668034,0.4219099133193885,-0.11088144885226033,-0.010846932376860671,0.21343714514156464,0.005811249534491981
leaky100,global_plus,2,5,True,True,0.24141562986637746,0.5186106930319646,3.3509379612561223,8.152657990231805,0.41102398325442874,1.6417860817333036,0.235881141814109,1.7091518795228187,0.8547848817419457,nan,nan,nan,nan,nan,0.7275680766113836,0.42023656537895737,0.24754713449507512,0.4198500097626574,0.003998181303392524,0.4188205298267591,-0.0903086946902484,-0.008843809894120192,0.15411128850391892,0.0052833332576891715
leaky100,global_plus,2,10,True,True,0.24141562986637746,0.5186106930319646,3.176810168134105,7.988919469935905,0.3976520454473416,1.6376091528480634,0.23540758912484977,1.5392010152860416,0.7697886733130413,nan,nan,nan,nan,nan,0.5940767834684176,0.41749704447043834,0.2459333754682239,0.4164353450385996,0.006068722801603659,0.41477928035914063,-0.06815222248354527,-0.006691493683265671,0.10465642746432516,0.0048734580849208895
leaky100,global_plus,2,20,True,True,0.24141562986637746,0.5186106930319646,2.991025141915585,7.815478328484236,0.3827053209289208,1.6396076089249612,0.23561080058042366,1.351417532990624,0.675873975836423,nan,nan,nan,nan,nan,0.4693124795551735,0.4142584518197936,0.24402563017304485,0.4119101317970086,0.007986100159078541,0.4094810498086157,-0.04212018364861735,-0.004151606920205432,0.06603189318535013,0.004534568557180584
leaky100,global_plus,2,50,True,True,0.24141562986637746,0.5186106930319646,2.8098699409761925,7.654215655598736,0.36710096336531767,1.6533413024325072,0.23707555885116316,1.1565286385436853,0.5784057036550443,nan,nan,nan,nan,nan,0.34298580084675456,0.40924280539032587,0.24107108265494503,0.40432538779603583,0.009610741847681585,0.40110731898351554,-0.021071702112638452,-0.002088510494850488,0.035075250820945286,0.004189843038540402
leaky100,global_plus,2,100,True,True,0.24141562986637746,0.5186106930319646,2.6742940471127583,7.538937157240307,0.3547309111794887,1.6677625737835213,0.23856183695852284,1.006531473329237,0.5033887840555668,nan,nan,nan,nan,nan,0.24378694874345655,0.40426692946610276,0.23813996259514325,0.3960241635237386,0.010733021573338586,0.39261154376974183,-0.013511199391644923,-0.0013232120883569748,0.018136227560896195,0.003986568706139587
leaky100,global_plus,2,200,True,True,0.24141562986637746,0.5186106930319646,2.569855772049759,7.456373971874294,0.34465221054407214,1.68852637218557,0.2406220407243109,0.8813293998641889,0.44077244150410966,nan,nan,nan,nan,nan,0.16348254185325703,0.4000697526335413,0.23566754780912202,0.3883288764266385,0.011889335810436065,0.3848180312951077,-0.004358482447228201,-0.0004277890017889647,0.008660566522421552,0.0037660088852760195
leaky100,global_plus,2,500,True,True,0.24141562986637746,0.5186106930319646,2.4760732227255176,7.396813989302757,0.33474861289014496,1.7430780056876536,0.24589184021411675,0.732995217037864,0.3665872163965036,nan,nan,nan,nan,nan,0.09337555156750325,0.3957629048164043,0.23313052955875344,0.3801598438047196,0.01417450626347361,0.3762699262547521,-0.0014265688138556587,-0.0001363488407073124,0.0031378297557027065,0.0033060358126650626
leaky100,global_plus,2,1000,True,True,0.24141562986637746,0.5186106930319646,2.510092908309203,7.454631970655198,0.33671587251926904,1.8280609944189807,0.25386778665785986,0.6820319138902224,0.3410993346136406,nan,nan,nan,nan,nan,0.07017678346377065,0.3943714899053137,0.23231089413787187,0.3758820329720151,0.01631985432066773,0.3723119777133175,0.00042648492120371875,3.899115005496558e-05,0.0012645354633256689,0.002718542406229104
leaky100,global_plus,2,2000,True,True,0.24141562986637746,0.5186106930319646,2.6032340484887087,7.573367790778487,0.34373532626508224,1.9748283568960359,0.2670925260357869,0.6284056915926728,0.31427966771681914,nan,nan,nan,nan,nan,0.05717076578623483,0.39515729462005045,0.232773785093661,0.37471717973185587,0.018560148406612447,0.3701928246840753,2.9205510847366764e-05,3.222755784596694e-06,0.0004063841818902332,0.001742544977172823
