env,endpoint,family,contrast,seed,c,se,m,state,note
pmnist,A_ISSA,H,D,0,0.2800011635,0.2477678268,0.2541281204,EQ,
pmnist,A_ISSA,H,D,1,0.1099991798,0.1114002461,0.1249088483,EQ,
pmnist,A_ISSA,H,D,2,0.05499839783,0.1881888682,0.1964872914,EQ,
pmnist,A_ISSA,H,I,0,-0.3240001202,0.08660891263,0.1034084586,DIR-,
pmnist,A_ISSA,H,I,1,-0.4420006275,0.1082770634,0.1221316013,DIR-,
pmnist,A_ISSA,H,I,2,-0.7089996338,0.1452419179,0.155844218,DIR-,
pmnist,L,V,PAR,0,-0.419497788,0.2024638054,0.2024638054,UNRES,
pmnist,L,V,PAR,1,-0.3109997511,0.1216269915,0.1216269915,UNRES,
pmnist,L,V,PAR,2,-0.1984989643,0.2069232006,0.2069232006,UNRES,
pmnist,L,V,a1,0,-0.5639985204,0.2632733656,0.2632733656,DIR-,
pmnist,L,V,a1,1,-0.2664998174,0.1373228528,0.1373228528,DIR-,
pmnist,L,V,a1,2,-0.1784986258,0.1745224103,0.1745224103,DIR-,
pmnist,L,V,b1,0,-0.1445007324,0.1622084901,0.1622084901,EQ,
pmnist,L,V,b1,1,0.04449993372,0.1207213122,0.1207213122,EQ,
pmnist,L,V,b1,2,0.02000033855,0.1140083027,0.1140083027,EQ,
pmnist,L,V,sL,0,-0.3740003705,0.2639433665,0.2639433665,EQ,
pmnist,L,V,sL,1,-0.1985004544,0.1675424908,0.1675424908,EQ,
pmnist,L,V,sL,2,0.1424995065,0.1608628219,0.1608628219,EQ,
pmnist,L,V,sE,0,0.04549741745,0.4672790469,0.4672790469,EQ,
pmnist,L,V,sE,1,0.1124992967,0.1430786998,0.1430786998,EQ,
pmnist,L,V,sE,2,0.3409984708,0.233827413,0.233827413,EQ,
pmnist,L,V,Lb,0,0.5639985204,0.2632733656,0.2632733656,DIR+,
pmnist,L,V,Lb,1,0.2664998174,0.1373228528,0.1373228528,DIR+,
pmnist,L,V,Lb,2,0.1784986258,0.1745224103,0.1745224103,DIR+,
pmnist,L,V,Eb,0,0.1445007324,0.1622084901,0.1622084901,EQ,
pmnist,L,V,Eb,1,-0.04449993372,0.1207213122,0.1207213122,EQ,
pmnist,L,V,Eb,2,-0.02000033855,0.1140083027,0.1140083027,EQ,
pmnist,L,V,N,0,0.3047479689,0.4182530167,0.4182530167,EQ,
pmnist,L,V,N,1,0.189499557,0.09632782787,0.09632782787,EQ,
pmnist,L,V,N,2,0.2597485483,0.1991886583,0.1991886583,EQ,
pmnist,L,V,D,0,-0.114749819,0.2181493382,0.2181493382,EQ,
pmnist,L,V,D,1,-0.1215001941,0.1045780619,0.1045780619,EQ,
pmnist,L,V,D,2,0.06124958396,0.1005582579,0.1005582579,EQ,
pmnist,L,V,I,0,-0.2592505515,0.09028841698,0.09028841698,UNRES,
pmnist,L,V,I,1,-0.07700026035,0.1019092228,0.1019092228,UNRES,
pmnist,L,V,I,2,0.08124992251,0.0965681472,0.0965681472,UNRES,
pmnist,A,V,PAR,0,-0.3714993596,0.1327886161,0.154974926,DIR-,
pmnist,A,V,PAR,1,-0.2910000086,0.1104223018,0.1362992878,DIR-,
pmnist,A,V,PAR,2,-0.6945002079,0.1788044904,0.1958454925,DIR-,
pmnist,A,V,a1,0,-0.5219987035,0.1190533764,0.1433810223,DIR-,
pmnist,A,V,a1,1,-0.2545002103,0.1044193913,0.1314831563,DIR-,
pmnist,A,V,a1,2,-0.7644993067,0.1362057596,0.1579126976,DIR-,
pmnist,A,V,b1,0,-0.1504993439,0.09607972738,0.124962895,EQ,
pmnist,A,V,b1,1,0.0364997983,0.1073762975,0.1338434921,EQ,
pmnist,A,V,b1,2,-0.06999909878,0.1091690176,0.1352859398,EQ,
pmnist,A,V,sL,0,-0.1199999452,0.1207610068,0.1448020437,EQ,
pmnist,A,V,sL,1,0.05350083113,0.1325007066,0.154728305,EQ,
pmnist,A,V,sL,2,-0.09749978781,0.0966786517,0.1254239722,EQ,
pmnist,A,V,sE,0,0.2514994144,0.07629678743,0.1104790066,DIR+,
pmnist,A,V,sE,1,0.3445008397,0.1143575101,0.1395064558,DIR+,
pmnist,A,V,sE,2,0.5970004201,0.1239316479,0.1474566529,DIR+,
pmnist,A,V,Lb,0,0.5219987035,0.1190533764,0.1433810223,DIR+,
pmnist,A,V,Lb,1,0.2545002103,0.1044193913,0.1314831563,DIR+,
pmnist,A,V,Lb,2,0.7644993067,0.1362057596,0.1579126976,DIR+,
pmnist,A,V,Eb,0,0.1504993439,0.09607972738,0.124962895,EQ,
pmnist,A,V,Eb,1,-0.0364997983,0.1073762975,0.1338434921,EQ,
pmnist,A,V,Eb,2,0.06999909878,0.1091690176,0.1352859398,EQ,
pmnist,A,V,N,0,0.386749059,0.07658689701,0.09517225621,DIR+,
pmnist,A,V,N,1,0.299500525,0.08514134571,0.102182456,DIR+,
pmnist,A,V,N,2,0.6807498634,0.1373591386,0.1485252117,DIR+,
pmnist,A,V,D,0,0.01524969935,0.06911981808,0.08927348324,EQ,
pmnist,A,V,D,1,0.008500516415,0.09900291569,0.1139902753,EQ,
pmnist,A,V,D,2,-0.01375034451,0.07816301306,0.09644512517,EQ,
pmnist,A,V,I,0,-0.1352496445,0.0715003271,0.09112904221,EQ,
pmnist,A,V,I,1,0.04500031471,0.06885837595,0.08907121587,EQ,
pmnist,A,V,I,2,-0.08374944329,0.06725222255,0.0878354541,EQ,
pmnist,late,V,Gamma_N_B0_l0,0,0,nan,nan,,
pmnist,late,V,Gamma_N_B0_l0,1,0,nan,nan,,
pmnist,late,V,Gamma_N_B0_l0,2,0,nan,nan,,
pmnist,late,V,Gamma_N_B1_l0,0,0.04518348549,nan,nan,,
pmnist,late,V,Gamma_N_B1_l0,1,0.0436269334,nan,nan,,
pmnist,late,V,Gamma_N_B1_l0,2,0.04325134677,nan,nan,,
pmnist,late,V,Gamma_N_B2_l0,0,-0.04398425504,nan,nan,,
pmnist,late,V,Gamma_N_B2_l0,1,-0.0455076289,nan,nan,,
pmnist,late,V,Gamma_N_B2_l0,2,-0.04611471372,nan,nan,,
pmnist,late,V,Gamma_N_B3_l0,0,5.542110104e-21,nan,nan,,
pmnist,late,V,Gamma_N_B3_l0,1,7.113753268e-22,nan,nan,,
pmnist,late,V,Gamma_N_B3_l0,2,6.694869006e-21,nan,nan,,
pmnist,late,V,Phi_N_B0_l0,0,0,nan,nan,,
pmnist,late,V,Phi_N_B0_l0,1,0,nan,nan,,
pmnist,late,V,Phi_N_B0_l0,2,0,nan,nan,,
pmnist,late,V,Phi_N_B1_l0,0,-0.08989616121,nan,nan,,
pmnist,late,V,Phi_N_B1_l0,1,-0.08671645549,nan,nan,,
pmnist,late,V,Phi_N_B1_l0,2,-0.08732818468,nan,nan,,
pmnist,late,V,Phi_N_B2_l0,0,-0.2337050714,nan,nan,,
pmnist,late,V,Phi_N_B2_l0,1,-0.2369476815,nan,nan,,
pmnist,late,V,Phi_N_B2_l0,2,-0.242449906,nan,nan,,
pmnist,late,V,Phi_N_B3_l0,0,-2.602085214e-19,nan,nan,,
pmnist,late,V,Phi_N_B3_l0,1,-1.084202172e-18,nan,nan,,
pmnist,late,V,Phi_N_B3_l0,2,-1.170938346e-18,nan,nan,,
pmnist,late,V,Psi_N_B0_l0,0,0,nan,nan,,
pmnist,late,V,Psi_N_B0_l0,1,0,nan,nan,,
pmnist,late,V,Psi_N_B0_l0,2,0,nan,nan,,
pmnist,late,V,Psi_N_B1_l0,0,0.06013382772,nan,nan,,
pmnist,late,V,Psi_N_B1_l0,1,0.05804992853,nan,nan,,
pmnist,late,V,Psi_N_B1_l0,2,0.05869997176,nan,nan,,
pmnist,late,V,Psi_N_B2_l0,0,0.4928553822,nan,nan,,
pmnist,late,V,Psi_N_B2_l0,1,0.5072366,nan,nan,,
pmnist,late,V,Psi_N_B2_l0,2,0.5147856383,nan,nan,,
pmnist,late,V,Psi_N_B3_l0,0,0,nan,nan,,
pmnist,late,V,Psi_N_B3_l0,1,0,nan,nan,,
pmnist,late,V,Psi_N_B3_l0,2,0,nan,nan,,
pmnist,late,V,Gamma_N_B0_l1,0,0,nan,nan,,
pmnist,late,V,Gamma_N_B0_l1,1,0,nan,nan,,
pmnist,late,V,Gamma_N_B0_l1,2,0,nan,nan,,
pmnist,late,V,Gamma_N_B1_l1,0,0.03639117897,nan,nan,,
pmnist,late,V,Gamma_N_B1_l1,1,0.03667834342,nan,nan,,
pmnist,late,V,Gamma_N_B1_l1,2,0.0376625981,nan,nan,,
pmnist,late,V,Gamma_N_B2_l1,0,-0.042740218,nan,nan,,
pmnist,late,V,Gamma_N_B2_l1,1,-0.04449566032,nan,nan,,
pmnist,late,V,Gamma_N_B2_l1,2,-0.04311034532,nan,nan,,
pmnist,late,V,Gamma_N_B3_l1,0,-6.873209146e-20,nan,nan,,
pmnist,late,V,Gamma_N_B3_l1,1,5.054933811e-20,nan,nan,,
pmnist,late,V,Gamma_N_B3_l1,2,-6.852562718e-20,nan,nan,,
pmnist,late,V,Phi_N_B0_l1,0,0,nan,nan,,
pmnist,late,V,Phi_N_B0_l1,1,0,nan,nan,,
pmnist,late,V,Phi_N_B0_l1,2,0,nan,nan,,
pmnist,late,V,Phi_N_B1_l1,0,-0.07085037227,nan,nan,,
pmnist,late,V,Phi_N_B1_l1,1,-0.07152762328,nan,nan,,
pmnist,late,V,Phi_N_B1_l1,2,-0.07316612626,nan,nan,,
pmnist,late,V,Phi_N_B2_l1,0,-0.2038525615,nan,nan,,
pmnist,late,V,Phi_N_B2_l1,1,-0.2102732774,nan,nan,,
pmnist,late,V,Phi_N_B2_l1,2,-0.2079696371,nan,nan,,
pmnist,late,V,Phi_N_B3_l1,0,-1.994931997e-18,nan,nan,,
pmnist,late,V,Phi_N_B3_l1,1,2.125036258e-18,nan,nan,,
pmnist,late,V,Phi_N_B3_l1,2,-1.734723476e-18,nan,nan,,
pmnist,late,V,Psi_N_B0_l1,0,0,nan,nan,,
pmnist,late,V,Psi_N_B0_l1,1,0,nan,nan,,
pmnist,late,V,Psi_N_B0_l1,2,0,nan,nan,,
pmnist,late,V,Psi_N_B1_l1,0,0.04719623568,nan,nan,,
pmnist,late,V,Psi_N_B1_l1,1,0.04768689109,nan,nan,,
pmnist,late,V,Psi_N_B1_l1,2,0.0487120555,nan,nan,,
pmnist,late,V,Psi_N_B2_l1,0,0.4695917446,nan,nan,,
pmnist,late,V,Psi_N_B2_l1,1,0.4878216444,nan,nan,,
pmnist,late,V,Psi_N_B2_l1,2,0.4744853817,nan,nan,,
pmnist,late,V,Psi_N_B3_l1,0,0,nan,nan,,
pmnist,late,V,Psi_N_B3_l1,1,0,nan,nan,,
pmnist,late,V,Psi_N_B3_l1,2,0,nan,nan,,
pmnist,late,V,Gamma_D_B0_l0,0,0,nan,nan,,
pmnist,late,V,Gamma_D_B0_l0,1,0,nan,nan,,
pmnist,late,V,Gamma_D_B0_l0,2,0,nan,nan,,
pmnist,late,V,Gamma_D_B1_l0,0,-3.361026735e-19,nan,nan,,
pmnist,late,V,Gamma_D_B1_l0,1,9.757819552e-20,nan,nan,,
pmnist,late,V,Gamma_D_B1_l0,2,-2.385244779e-19,nan,nan,,
pmnist,late,V,Gamma_D_B2_l0,0,1.734723476e-19,nan,nan,,
pmnist,late,V,Gamma_D_B2_l0,1,-4.33680869e-20,nan,nan,,
pmnist,late,V,Gamma_D_B2_l0,2,-2.168404345e-19,nan,nan,,
pmnist,late,V,Gamma_D_B3_l0,0,0.01268920724,nan,nan,,
pmnist,late,V,Gamma_D_B3_l0,1,0.01173329482,nan,nan,,
pmnist,late,V,Gamma_D_B3_l0,2,0.01178851709,nan,nan,,
pmnist,late,V,Phi_D_B0_l0,0,0,nan,nan,,
pmnist,late,V,Phi_D_B0_l0,1,0,nan,nan,,
pmnist,late,V,Phi_D_B0_l0,2,0,nan,nan,,
pmnist,late,V,Phi_D_B1_l0,0,1.517883041e-19,nan,nan,,
pmnist,late,V,Phi_D_B1_l0,1,-2.818925648e-19,nan,nan,,
pmnist,late,V,Phi_D_B1_l0,2,-2.602085214e-19,nan,nan,,
pmnist,late,V,Phi_D_B2_l0,0,2.602085214e-18,nan,nan,,
pmnist,late,V,Phi_D_B2_l0,1,-3.469446952e-19,nan,nan,,
pmnist,late,V,Phi_D_B2_l0,2,1.040834086e-18,nan,nan,,
pmnist,late,V,Phi_D_B3_l0,0,-0.1118979624,nan,nan,,
pmnist,late,V,Phi_D_B3_l0,1,-0.09216113599,nan,nan,,
pmnist,late,V,Phi_D_B3_l0,2,-0.1054738644,nan,nan,,
pmnist,late,V,Psi_D_B0_l0,0,0,nan,nan,,
pmnist,late,V,Psi_D_B0_l0,1,0,nan,nan,,
pmnist,late,V,Psi_D_B0_l0,2,0,nan,nan,,
pmnist,late,V,Psi_D_B1_l0,0,0,nan,nan,,
pmnist,late,V,Psi_D_B1_l0,1,0,nan,nan,,
pmnist,late,V,Psi_D_B1_l0,2,0,nan,nan,,
pmnist,late,V,Psi_D_B2_l0,0,0,nan,nan,,
pmnist,late,V,Psi_D_B2_l0,1,0,nan,nan,,
pmnist,late,V,Psi_D_B2_l0,2,0,nan,nan,,
pmnist,late,V,Psi_D_B3_l0,0,-0.1268903414,nan,nan,,
pmnist,late,V,Psi_D_B3_l0,1,-0.11733118,nan,nan,,
pmnist,late,V,Psi_D_B3_l0,2,-0.1178834895,nan,nan,,
pmnist,late,V,Gamma_D_B0_l1,0,0,nan,nan,,
pmnist,late,V,Gamma_D_B0_l1,1,0,nan,nan,,
pmnist,late,V,Gamma_D_B0_l1,2,0,nan,nan,,
pmnist,late,V,Gamma_D_B1_l1,0,-1.788933585e-19,nan,nan,,
pmnist,late,V,Gamma_D_B1_l1,1,1.95156391e-19,nan,nan,,
pmnist,late,V,Gamma_D_B1_l1,2,-1.517883041e-19,nan,nan,,
pmnist,late,V,Gamma_D_B2_l1,0,0,nan,nan,,
pmnist,late,V,Gamma_D_B2_l1,1,-1.301042607e-19,nan,nan,,
pmnist,late,V,Gamma_D_B2_l1,2,-4.33680869e-20,nan,nan,,
pmnist,late,V,Gamma_D_B3_l1,0,0.01814589626,nan,nan,,
pmnist,late,V,Gamma_D_B3_l1,1,0.01649989076,nan,nan,,
pmnist,late,V,Gamma_D_B3_l1,2,0.01674183233,nan,nan,,
pmnist,late,V,Phi_D_B0_l1,0,0,nan,nan,,
pmnist,late,V,Phi_D_B0_l1,1,0,nan,nan,,
pmnist,late,V,Phi_D_B0_l1,2,0,nan,nan,,
pmnist,late,V,Phi_D_B1_l1,0,-3.686287386e-19,nan,nan,,
pmnist,late,V,Phi_D_B1_l1,1,2.276824562e-19,nan,nan,,
pmnist,late,V,Phi_D_B1_l1,2,-1.084202172e-20,nan,nan,,
pmnist,late,V,Phi_D_B2_l1,0,3.816391647e-18,nan,nan,,
pmnist,late,V,Phi_D_B2_l1,1,-1.734723476e-18,nan,nan,,
pmnist,late,V,Phi_D_B2_l1,2,-4.510281038e-18,nan,nan,,
pmnist,late,V,Phi_D_B3_l1,0,-0.0705990803,nan,nan,,
pmnist,late,V,Phi_D_B3_l1,1,-0.0599810772,nan,nan,,
pmnist,late,V,Phi_D_B3_l1,2,-0.06655008543,nan,nan,,
pmnist,late,V,Psi_D_B0_l1,0,0,nan,nan,,
pmnist,late,V,Psi_D_B0_l1,1,0,nan,nan,,
pmnist,late,V,Psi_D_B0_l1,2,0,nan,nan,,
pmnist,late,V,Psi_D_B1_l1,0,0,nan,nan,,
pmnist,late,V,Psi_D_B1_l1,1,0,nan,nan,,
pmnist,late,V,Psi_D_B1_l1,2,0,nan,nan,,
pmnist,late,V,Psi_D_B2_l1,0,0,nan,nan,,
pmnist,late,V,Psi_D_B2_l1,1,0,nan,nan,,
pmnist,late,V,Psi_D_B2_l1,2,0,nan,nan,,
pmnist,late,V,Psi_D_B3_l1,0,-0.181456093,nan,nan,,
pmnist,late,V,Psi_D_B3_l1,1,-0.1649961047,nan,nan,,
pmnist,late,V,Psi_D_B3_l1,2,-0.1674156735,nan,nan,,
pmnist,late,V,Gamma_I_B0_l0,0,0,nan,nan,,
pmnist,late,V,Gamma_I_B0_l0,1,0,nan,nan,,
pmnist,late,V,Gamma_I_B0_l0,2,0,nan,nan,,
pmnist,late,V,Gamma_I_B1_l0,0,-4.33680869e-20,nan,nan,,
pmnist,late,V,Gamma_I_B1_l0,1,2.602085214e-19,nan,nan,,
pmnist,late,V,Gamma_I_B1_l0,2,-1.734723476e-19,nan,nan,,
pmnist,late,V,Gamma_I_B2_l0,0,1.409462824e-19,nan,nan,,
pmnist,late,V,Gamma_I_B2_l0,1,-1.029992064e-19,nan,nan,,
pmnist,late,V,Gamma_I_B2_l0,2,-3.198396409e-19,nan,nan,,
pmnist,late,V,Gamma_I_B3_l0,0,5.542110104e-21,nan,nan,,
pmnist,late,V,Gamma_I_B3_l0,1,7.113753268e-22,nan,nan,,
pmnist,late,V,Gamma_I_B3_l0,2,6.694869006e-21,nan,nan,,
pmnist,late,V,Phi_I_B0_l0,0,0,nan,nan,,
pmnist,late,V,Phi_I_B0_l0,1,0,nan,nan,,
pmnist,late,V,Phi_I_B0_l0,2,0,nan,nan,,
pmnist,late,V,Phi_I_B1_l0,0,-1.734723476e-19,nan,nan,,
pmnist,late,V,Phi_I_B1_l0,1,2.602085214e-19,nan,nan,,
pmnist,late,V,Phi_I_B1_l0,2,-8.67361738e-20,nan,nan,,
pmnist,late,V,Phi_I_B2_l0,0,1.387778781e-18,nan,nan,,
pmnist,late,V,Phi_I_B2_l0,1,3.469446952e-18,nan,nan,,
pmnist,late,V,Phi_I_B2_l0,2,2.081668171e-18,nan,nan,,
pmnist,late,V,Phi_I_B3_l0,0,-2.602085214e-19,nan,nan,,
pmnist,late,V,Phi_I_B3_l0,1,-1.084202172e-18,nan,nan,,
pmnist,late,V,Phi_I_B3_l0,2,-1.170938346e-18,nan,nan,,
pmnist,late,V,Psi_I_B0_l0,0,0,nan,nan,,
pmnist,late,V,Psi_I_B0_l0,1,0,nan,nan,,
pmnist,late,V,Psi_I_B0_l0,2,0,nan,nan,,
pmnist,late,V,Psi_I_B1_l0,0,0,nan,nan,,
pmnist,late,V,Psi_I_B1_l0,1,0,nan,nan,,
pmnist,late,V,Psi_I_B1_l0,2,0,nan,nan,,
pmnist,late,V,Psi_I_B2_l0,0,0,nan,nan,,
pmnist,late,V,Psi_I_B2_l0,1,0,nan,nan,,
pmnist,late,V,Psi_I_B2_l0,2,0,nan,nan,,
pmnist,late,V,Psi_I_B3_l0,0,0,nan,nan,,
pmnist,late,V,Psi_I_B3_l0,1,0,nan,nan,,
pmnist,late,V,Psi_I_B3_l0,2,0,nan,nan,,
pmnist,late,V,Gamma_I_B0_l1,0,0,nan,nan,,
pmnist,late,V,Gamma_I_B0_l1,1,0,nan,nan,,
pmnist,late,V,Gamma_I_B0_l1,2,0,nan,nan,,
pmnist,late,V,Gamma_I_B1_l1,0,-6.505213035e-20,nan,nan,,
pmnist,late,V,Gamma_I_B1_l1,1,-6.505213035e-20,nan,nan,,
pmnist,late,V,Gamma_I_B1_l1,2,6.505213035e-20,nan,nan,,
pmnist,late,V,Gamma_I_B2_l1,0,2.710505431e-19,nan,nan,,
pmnist,late,V,Gamma_I_B2_l1,1,-3.794707604e-20,nan,nan,,
pmnist,late,V,Gamma_I_B2_l1,2,-1.138412281e-19,nan,nan,,
pmnist,late,V,Gamma_I_B3_l1,0,-6.873209146e-20,nan,nan,,
pmnist,late,V,Gamma_I_B3_l1,1,5.054933811e-20,nan,nan,,
pmnist,late,V,Gamma_I_B3_l1,2,-6.852562718e-20,nan,nan,,
pmnist,late,V,Phi_I_B0_l1,0,0,nan,nan,,
pmnist,late,V,Phi_I_B0_l1,1,0,nan,nan,,
pmnist,late,V,Phi_I_B0_l1,2,0,nan,nan,,
pmnist,late,V,Phi_I_B1_l1,0,-1.734723476e-19,nan,nan,,
pmnist,late,V,Phi_I_B1_l1,1,3.469446952e-19,nan,nan,,
pmnist,late,V,Phi_I_B1_l1,2,-3.469446952e-19,nan,nan,,
pmnist,late,V,Phi_I_B2_l1,0,2.775557562e-18,nan,nan,,
pmnist,late,V,Phi_I_B2_l1,1,-3.122502257e-18,nan,nan,,
pmnist,late,V,Phi_I_B2_l1,2,-2.775557562e-18,nan,nan,,
pmnist,late,V,Phi_I_B3_l1,0,-1.994931997e-18,nan,nan,,
pmnist,late,V,Phi_I_B3_l1,1,2.125036258e-18,nan,nan,,
pmnist,late,V,Phi_I_B3_l1,2,-1.734723476e-18,nan,nan,,
pmnist,late,V,Psi_I_B0_l1,0,0,nan,nan,,
pmnist,late,V,Psi_I_B0_l1,1,0,nan,nan,,
pmnist,late,V,Psi_I_B0_l1,2,0,nan,nan,,
pmnist,late,V,Psi_I_B1_l1,0,0,nan,nan,,
pmnist,late,V,Psi_I_B1_l1,1,0,nan,nan,,
pmnist,late,V,Psi_I_B1_l1,2,0,nan,nan,,
pmnist,late,V,Psi_I_B2_l1,0,0,nan,nan,,
pmnist,late,V,Psi_I_B2_l1,1,0,nan,nan,,
pmnist,late,V,Psi_I_B2_l1,2,0,nan,nan,,
pmnist,late,V,Psi_I_B3_l1,0,0,nan,nan,,
pmnist,late,V,Psi_I_B3_l1,1,0,nan,nan,,
pmnist,late,V,Psi_I_B3_l1,2,0,nan,nan,,
pmnist,late,V,P_z_below_zv_l0,0,0.126901865,nan,nan,,
pmnist,late,V,P_z_below_zv_l0,1,0.1173430234,nan,nan,,
pmnist,late,V,P_z_below_zv_l0,2,0.1178947687,nan,nan,,
pmnist,late,V,P_z_below_zv_l1,0,0.1814746112,nan,nan,,
pmnist,late,V,P_z_below_zv_l1,1,0.165014416,nan,nan,,
pmnist,late,V,P_z_below_zv_l1,2,0.1674328595,nan,nan,,
pmnist,L_ISSA,V,PAR,0,0.03600358963,0.6626543051,0.6626543051,UNRES,
pmnist,L_ISSA,V,PAR,1,-0.3439986706,0.3129191567,0.3129191567,UNRES,
pmnist,L_ISSA,V,PAR,2,-0.4800033569,0.2364537195,0.2364537195,UNRES,
pmnist,L_ISSA,V,a1,0,-0.37799716,0.3536395362,0.3536395362,UNRES,
pmnist,L_ISSA,V,a1,1,-0.215998888,0.3302980404,0.3302980404,UNRES,
pmnist,L_ISSA,V,a1,2,-0.5020022392,0.235374374,0.235374374,UNRES,
pmnist,L_ISSA,V,b1,0,-0.4140007496,0.1225936242,0.1225936242,UNRES,
pmnist,L_ISSA,V,b1,1,0.1279997826,0.4296338691,0.4296338691,UNRES,
pmnist,L_ISSA,V,b1,2,-0.02199888229,0.2033955656,0.2033955656,UNRES,
pmnist,L_ISSA,V,sL,-1,nan,nan,nan,NOT_DETERMINED_DEGENERATE_SERIES,lag-1 correlation is NaN (a sub-series has zero variance)
pmnist,L_ISSA,V,sE,0,-0.1560020447,0.3135115978,0.3135115978,EQ,
pmnist,L_ISSA,V,sE,1,0.5039989948,0.3045794296,0.3045794296,EQ,
pmnist,L_ISSA,V,sE,2,0.4820036888,0.3938593966,0.3938593966,EQ,
pmnist,L_ISSA,V,Lb,0,0.37799716,0.3536395362,0.3536395362,UNRES,
pmnist,L_ISSA,V,Lb,1,0.215998888,0.3302980404,0.3302980404,UNRES,
pmnist,L_ISSA,V,Lb,2,0.5020022392,0.235374374,0.235374374,UNRES,
pmnist,L_ISSA,V,Eb,0,0.4140007496,0.1225936242,0.1225936242,UNRES,
pmnist,L_ISSA,V,Eb,1,-0.1279997826,0.4296338691,0.4296338691,UNRES,
pmnist,L_ISSA,V,Eb,2,0.02199888229,0.2033955656,0.2033955656,UNRES,
pmnist,L_ISSA,V,N,0,0.1109975576,0.3234348178,0.3234348178,EQ,
pmnist,L_ISSA,V,N,1,0.3599989414,0.2578417826,0.2578417826,EQ,
pmnist,L_ISSA,V,N,2,0.492002964,0.3457478334,0.3457478334,EQ,
pmnist,L_ISSA,V,D,0,0.1470011473,0.2890142781,0.2890142781,EQ,
pmnist,L_ISSA,V,D,1,0.01600027084,0.09052589189,0.09052589189,EQ,
pmnist,L_ISSA,V,D,2,0.01199960709,0.2072652082,0.2072652082,EQ,
pmnist,L_ISSA,V,I,0,-0.2669996023,0.117400256,0.117400256,UNRES,
pmnist,L_ISSA,V,I,1,0.1440000534,0.265677599,0.265677599,UNRES,
pmnist,L_ISSA,V,I,2,-0.009999275208,0.1184610145,0.1184610145,UNRES,
pmnist,A_ISSA,V,PAR,0,-0.1299977303,0.6196370306,0.6247675254,EQ,
pmnist,A_ISSA,V,PAR,1,-0.271999836,0.2361868674,0.2493364142,EQ,
pmnist,A_ISSA,V,PAR,2,-0.3520011902,0.1902999671,0.2063940129,EQ,
pmnist,A_ISSA,V,a1,0,-0.541998148,0.2693964199,0.2809961604,EQ,
pmnist,A_ISSA,V,a1,1,-0.1460003853,0.2580437352,0.2701314132,EQ,
pmnist,A_ISSA,V,a1,2,-0.379999876,0.190439929,0.2065230681,EQ,
pmnist,A_ISSA,V,b1,0,-0.4120004177,0.1220005409,0.1458373858,UNRES,
pmnist,A_ISSA,V,b1,1,0.1259994507,0.4296292124,0.4369961913,UNRES,
pmnist,A_ISSA,V,b1,2,-0.02799868584,0.2033070546,0.2184448891,UNRES,
pmnist,A_ISSA,V,sL,0,-0.093998909,0.3479273417,0.3569843781,EQ,
pmnist,A_ISSA,V,sL,1,0.1600003242,0.2199324342,0.2339971939,EQ,
pmnist,A_ISSA,V,sL,2,0.002000331879,0.2694698515,0.2810665615,EQ,
pmnist,A_ISSA,V,sE,0,0.03599882126,0.1631121972,0.181631495,EQ,
pmnist,A_ISSA,V,sE,1,0.4320001602,0.2250210362,0.2387862597,EQ,
pmnist,A_ISSA,V,sE,2,0.3540015221,0.3680067123,0.3765811352,EQ,
pmnist,A_ISSA,V,Lb,0,0.541998148,0.2693964199,0.2809961604,EQ,
pmnist,A_ISSA,V,Lb,1,0.1460003853,0.2580437352,0.2701314132,EQ,
pmnist,A_ISSA,V,Lb,2,0.379999876,0.190439929,0.2065230681,EQ,
pmnist,A_ISSA,V,Eb,0,0.4120004177,0.1220005409,0.1458373858,UNRES,
pmnist,A_ISSA,V,Eb,1,-0.1259994507,0.4296292124,0.4369961913,UNRES,
pmnist,A_ISSA,V,Eb,2,0.02799868584,0.2033070546,0.2184448891,UNRES,
pmnist,A_ISSA,V,N,0,0.2889984846,0.2108167444,0.2182565126,DIR+,
pmnist,A_ISSA,V,N,1,0.2890002728,0.1554387048,0.1653886226,DIR+,
pmnist,A_ISSA,V,N,2,0.367000699,0.3164297572,0.3214342807,DIR+,
pmnist,A_ISSA,V,D,0,0.1590007544,0.2888559407,0.2943296791,EQ,
pmnist,A_ISSA,V,D,1,0.01700043678,0.09052036661,0.1067058683,EQ,
pmnist,A_ISSA,V,D,2,0.01499950886,0.2072434972,0.2148070592,EQ,
pmnist,A_ISSA,V,I,0,-0.2529996634,0.113276773,0.126585279,EQ,
pmnist,A_ISSA,V,I,1,0.1429998875,0.2656757164,0.2716169948,EQ,
pmnist,A_ISSA,V,I,2,-0.01299917698,0.1184230238,0.1312105869,EQ,
pmnist,L,S,PAR,0,-0.419497788,0.2024638054,0.2024638054,UNRES,
pmnist,L,S,PAR,1,-0.3109997511,0.1216269915,0.1216269915,UNRES,
pmnist,L,S,PAR,2,-0.1984989643,0.2069232006,0.2069232006,UNRES,
pmnist,L,S,a1,0,-1.343999207,0.1389099022,0.1389099022,DIR-,
pmnist,L,S,a1,1,-1.06949985,0.2151800312,0.2151800312,DIR-,
pmnist,L,S,a1,2,-0.6639972329,0.3180030594,0.3180030594,DIR-,
pmnist,L,S,b1,0,-0.9245014191,0.1640349339,0.1640349339,DIR-,
