run_id,ckpt_from,ckpt_to,finite,cos_all,cos_null,cos_neuron_mean,cos_neuron_absmean,exp,width,period,enc,c,lr,seed,git_hash
A_w100_T10000_std_lr0.001_s1,0,10000,True,-0.38141486048698425,0.1291448473930359,-0.27499160170555115,0.5365954041481018,A,100,10000,std,,0.001,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.001_s2,0,10000,True,0.6186367273330688,-0.06425847113132477,0.6268942356109619,0.8154305219650269,A,100,10000,std,,0.001,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.001_s3,0,10000,True,0.474415123462677,0.08411270380020142,0.47261542081832886,0.6860162615776062,A,100,10000,std,,0.001,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.001_s4,0,10000,True,-0.04073270410299301,-0.00019011972472071648,0.006837876979261637,0.25197526812553406,A,100,10000,std,,0.001,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s0,10000,50000,True,0.004744775593280792,0.02194282039999962,-0.22032251954078674,0.46466264128685,A,100,100,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s1,10000,50000,True,-0.1428799331188202,0.04601053148508072,-0.19090595841407776,0.4075457453727722,A,100,100,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s2,10000,50000,True,-0.06268104165792465,0.060069337487220764,0.0025793416425585747,0.3120996654033661,A,100,100,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s3,10000,50000,True,0.16537074744701385,0.005176412872970104,0.04711038991808891,0.4086677134037018,A,100,100,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s4,10000,50000,True,-0.05100880563259125,0.02125997468829155,-0.07144368439912796,0.28145983815193176,A,100,100,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s0,10000,50000,True,0.08351562917232513,0.0398455485701561,0.10634554177522659,0.4005146920681,A,100,100,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s1,10000,50000,True,0.059473197907209396,-0.0009048017673194408,0.17336507141590118,0.35524603724479675,A,100,100,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s2,10000,50000,True,0.08040273189544678,-0.03375083580613136,0.01736796461045742,0.2972862124443054,A,100,100,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s3,10000,50000,True,-0.27732938528060913,0.05222069472074509,-0.2814260721206665,0.6325240731239319,A,100,100,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s4,10000,50000,True,0.2277740240097046,-0.01269534882158041,0.1212974563241005,0.4793730080127716,A,100,100,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s0,10000,50000,True,-0.031373146921396255,0.017609382048249245,0.06728968024253845,0.41917967796325684,A,100,1000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s1,10000,50000,True,0.00022330880165100098,0.22759221494197845,0.051153846085071564,0.42604976892471313,A,100,1000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s2,10000,50000,True,-0.12188365310430527,0.08927910029888153,-0.17657755315303802,0.4692915081977844,A,100,1000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s3,10000,50000,True,-0.026276376098394394,-0.05172205716371536,-0.133320152759552,0.5117418169975281,A,100,1000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s4,10000,50000,True,0.16841566562652588,0.013797946274280548,0.24198125302791595,0.4890480935573578,A,100,1000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s0,10000,50000,True,0.2280195951461792,-0.004153343848884106,0.18033403158187866,0.4967058598995209,A,100,1000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s1,10000,50000,True,-0.12027370184659958,0.0533972904086113,-0.15318217873573303,0.452523797750473,A,100,1000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s2,10000,50000,True,0.254197895526886,-0.07391607016324997,0.19934207201004028,0.4604986906051636,A,100,1000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s3,10000,50000,True,0.14157484471797943,0.008882720023393631,0.11143925786018372,0.3506254255771637,A,100,1000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s4,10000,50000,True,0.17939850687980652,-0.00550490990281105,0.16094852983951569,0.4695872962474823,A,100,1000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.01_s0,10000,50000,True,0.08537602424621582,-0.003277357667684555,-0.010421457700431347,0.4203592538833618,A,100,10000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.01_s1,10000,50000,True,-0.30613139271736145,0.0671035498380661,-0.2765624523162842,0.42503079771995544,A,100,10000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.01_s2,10000,50000,True,0.10668165236711502,0.0804825946688652,0.06886191666126251,0.4406331777572632,A,100,10000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.01_s3,10000,50000,True,0.37711837887763977,0.04471961036324501,0.31863337755203247,0.5619974732398987,A,100,10000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.01_s4,10000,50000,True,0.22232741117477417,0.06279784440994263,0.18368946015834808,0.33944225311279297,A,100,10000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_centered_lr0.01_s0,10000,50000,True,0.15360555052757263,-0.0021977536380290985,0.04856597259640694,0.43636977672576904,A,100,10000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_centered_lr0.01_s1,10000,50000,True,0.06723421812057495,0.002280924469232559,-0.028052344918251038,0.3319498300552368,A,100,10000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_centered_lr0.01_s2,10000,50000,True,0.7524807453155518,0.044246427714824677,0.657914936542511,0.8078920841217041,A,100,10000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_centered_lr0.01_s3,10000,50000,True,-0.4478625953197479,0.010317403823137283,-0.4212915897369385,0.6402879953384399,A,100,10000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_centered_lr0.01_s4,10000,50000,True,0.4231206774711609,0.01331285759806633,0.506828248500824,0.5741980075836182,A,100,10000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_std_lr0.01_s0,10000,50000,True,0.5721402168273926,0.020603207871317863,0.4490991532802582,0.5402326583862305,A,100,100000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_std_lr0.01_s1,10000,50000,True,-0.4830930829048157,0.047619469463825226,-0.3429124057292938,0.5702481269836426,A,100,100000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_std_lr0.01_s2,10000,50000,True,0.7079609632492065,-0.022715207189321518,0.49749642610549927,0.6204479336738586,A,100,100000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_std_lr0.01_s3,10000,50000,True,0.10442022979259491,0.029386311769485474,0.15881259739398956,0.36992472410202026,A,100,100000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_std_lr0.01_s4,10000,50000,True,-0.6290292739868164,0.00765159260481596,-0.4522641897201538,0.5771539211273193,A,100,100000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_centered_lr0.01_s0,10000,50000,True,0.45407846570014954,-0.016434267163276672,0.35025501251220703,0.47741496562957764,A,100,100000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_centered_lr0.01_s1,10000,50000,True,0.2980673313140869,0.018302083015441895,0.2863287627696991,0.3568675220012665,A,100,100000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_centered_lr0.01_s2,10000,50000,True,0.6743359565734863,0.09441793709993362,0.6161358952522278,0.629959762096405,A,100,100000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_centered_lr0.01_s3,10000,50000,True,0.5185871124267578,-0.05843611806631088,0.5017222762107849,0.5252512097358704,A,100,100000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_centered_lr0.01_s4,10000,50000,True,0.877170205116272,0.004545980133116245,0.840944230556488,0.8502510190010071,A,100,100000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.003_s0,10000,50000,True,0.7040674686431885,0.001002342440187931,0.6532566547393799,0.8129100799560547,A,100,10000,std,,0.003,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.003_s1,10000,50000,True,-0.03830258175730705,-0.08106382936239243,0.018928295001387596,0.4583545923233032,A,100,10000,std,,0.003,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.003_s2,10000,50000,True,0.5975506901741028,0.07074703276157379,0.4075838327407837,0.6377527117729187,A,100,10000,std,,0.003,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.003_s3,10000,50000,True,-0.3884351849555969,0.06566916406154633,-0.31480342149734497,0.49668872356414795,A,100,10000,std,,0.003,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.003_s4,10000,50000,True,0.6214560270309448,0.09304570406675339,0.5668945908546448,0.7647021412849426,A,100,10000,std,,0.003,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.001_s0,10000,50000,True,0.7432780861854553,0.05120397359132767,0.588198721408844,0.8169819712638855,A,100,10000,std,,0.001,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.001_s1,10000,50000,True,-0.02592957764863968,0.019510898739099503,0.03687906265258789,0.3759405016899109,A,100,10000,std,,0.001,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.001_s2,10000,50000,True,0.6631920337677002,0.12276697158813477,0.5824859142303467,0.7962986826896667,A,100,10000,std,,0.001,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.001_s3,10000,50000,True,-0.38236600160598755,-0.09925800561904907,-0.31592193245887756,0.5187951922416687,A,100,10000,std,,0.001,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.001_s4,10000,50000,True,0.47601526975631714,-0.08396878838539124,0.31474047899246216,0.5103500485420227,A,100,10000,std,,0.001,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s0,50000,100000,True,0.0989111065864563,-0.058672498911619186,0.07081102579832077,0.23695237934589386,A,100,100,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s1,50000,100000,True,0.2568637728691101,-0.04207020252943039,0.1934095025062561,0.2893584966659546,A,100,100,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s2,50000,100000,True,0.06280509382486343,0.0029735828284174204,0.00865160208195448,0.30034780502319336,A,100,100,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s3,50000,100000,True,0.15211090445518494,-0.02052648365497589,-0.07624557614326477,0.2833719849586487,A,100,100,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s4,50000,100000,True,0.009225765243172646,-0.0319814570248127,-0.015645690262317657,0.2572143077850342,A,100,100,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s0,50000,100000,True,-0.03832191973924637,-0.02001086249947548,0.05483447387814522,0.3170800507068634,A,100,100,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s1,50000,100000,True,-0.11003121733665466,-0.023851465433835983,-0.22239942848682404,0.39325234293937683,A,100,100,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s2,50000,100000,True,0.04659922420978546,0.0013840568717569113,0.08673105388879776,0.42724713683128357,A,100,100,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s3,50000,100000,True,0.28666001558303833,0.021975941956043243,0.25688302516937256,0.5751448273658752,A,100,100,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s4,50000,100000,True,-0.07980139553546906,0.06580856442451477,-0.08781613409519196,0.32682377099990845,A,100,100,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s0,50000,100000,True,-0.0017697853036224842,-0.02585487999022007,-0.053925350308418274,0.39687520265579224,A,100,1000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s1,50000,100000,True,0.18591587245464325,0.05340993404388428,0.04258148744702339,0.3226497173309326,A,100,1000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s2,50000,100000,True,-0.2706078886985779,-0.015736853703856468,-0.19221757352352142,0.5113442540168762,A,100,1000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s3,50000,100000,True,-0.11192795634269714,-0.028760354965925217,-0.297540545463562,0.513077437877655,A,100,1000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s4,50000,100000,True,0.0812329426407814,-0.012195104733109474,0.17685478925704956,0.4265681207180023,A,100,1000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s0,50000,100000,True,0.22932584583759308,0.01397695392370224,0.27140378952026367,0.6054895520210266,A,100,1000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s1,50000,100000,True,-0.00820988416671753,0.04091536998748779,-0.007060399744659662,0.5021561980247498,A,100,1000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s2,50000,100000,True,-0.27335453033447266,0.01396229863166809,-0.24354654550552368,0.49670013785362244,A,100,1000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s3,50000,100000,True,-0.06034703552722931,-0.04114105924963951,-0.06020369008183479,0.4434194564819336,A,100,1000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s4,50000,100000,True,-0.152715265750885,0.0017745718359947205,-0.1921202540397644,0.5492088794708252,A,100,1000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.01_s0,50000,100000,True,0.3760141134262085,0.02329866960644722,0.39227545261383057,0.5662978291511536,A,100,10000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.01_s1,50000,100000,True,-0.2505721151828766,0.08032633364200592,-0.12312739342451096,0.5630964040756226,A,100,10000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.01_s2,50000,100000,True,0.6700582504272461,-0.032266564667224884,0.6353941559791565,0.7757781744003296,A,100,10000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.01_s3,50000,100000,True,0.3458190858364105,0.07526267319917679,0.19495300948619843,0.5625853538513184,A,100,10000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.01_s4,50000,100000,True,0.10976554453372955,-0.014377124607563019,0.15294192731380463,0.45598655939102173,A,100,10000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_centered_lr0.01_s0,50000,100000,True,0.48115426301956177,-0.0024985140189528465,0.4930535852909088,0.6154268383979797,A,100,10000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_centered_lr0.01_s1,50000,100000,True,0.4108903408050537,0.034320585429668427,0.32073065638542175,0.5192482471466064,A,100,10000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_centered_lr0.01_s2,50000,100000,True,0.6457569599151611,-0.009900100529193878,0.4747713804244995,0.6873536109924316,A,100,10000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_centered_lr0.01_s3,50000,100000,True,0.18539129197597504,-0.050862498581409454,0.08910081535577774,0.5487016439437866,A,100,10000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_centered_lr0.01_s4,50000,100000,True,0.2980164587497711,-0.033026423305273056,0.3921522796154022,0.5570188164710999,A,100,10000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_std_lr0.01_s0,50000,100000,True,-0.536332905292511,0.0016597923822700977,-0.3513762652873993,0.5450257062911987,A,100,100000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_std_lr0.01_s1,50000,100000,True,0.5966688394546509,0.08178739249706268,0.35555705428123474,0.5864708423614502,A,100,100000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_std_lr0.01_s2,50000,100000,True,-0.49782007932662964,-0.011982218362390995,-0.3806127607822418,0.5305070281028748,A,100,100000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_std_lr0.01_s3,50000,100000,True,0.596727728843689,0.010913053527474403,0.36748814582824707,0.4780612885951996,A,100,100000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_std_lr0.01_s4,50000,100000,True,-0.5591306686401367,0.0012463964521884918,-0.33695706725120544,0.5464981198310852,A,100,100000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_centered_lr0.01_s0,50000,100000,True,0.6270602345466614,-0.013222429901361465,0.6063243746757507,0.6417742967605591,A,100,100000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_centered_lr0.01_s1,50000,100000,True,-0.25939053297042847,-0.00077068991959095,-0.14076191186904907,0.38706642389297485,A,100,100000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_centered_lr0.01_s2,50000,100000,True,0.7020629644393921,-0.03159507364034653,0.6417176127433777,0.6699976921081543,A,100,100000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_centered_lr0.01_s3,50000,100000,True,0.07138779014348984,0.014917662367224693,0.06668664515018463,0.2186829000711441,A,100,100000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_centered_lr0.01_s4,50000,100000,True,0.7030311822891235,-0.05988270416855812,0.7009117007255554,0.7215480208396912,A,100,100000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.003_s0,50000,100000,True,0.5619218945503235,-0.019692836329340935,0.5642414689064026,0.6992433071136475,A,100,10000,std,,0.003,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.003_s1,50000,100000,True,-0.10686621069908142,0.0026498064398765564,-0.06850811839103699,0.41625431180000305,A,100,10000,std,,0.003,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.003_s2,50000,100000,True,0.18073299527168274,-0.012048646807670593,0.0821259468793869,0.45461395382881165,A,100,10000,std,,0.003,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.003_s3,50000,100000,True,-0.18432287871837616,-0.04175480082631111,-0.10252224653959274,0.39997348189353943,A,100,10000,std,,0.003,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.003_s4,50000,100000,True,0.6763749718666077,-0.0854720026254654,0.6248141527175903,0.7263339161872864,A,100,10000,std,,0.003,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.001_s0,50000,100000,True,-0.5744863748550415,-0.01820509508252144,-0.5363682508468628,0.7078092694282532,A,100,10000,std,,0.001,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.001_s1,50000,100000,True,0.1294136643409729,-0.08299405872821808,0.16037635505199432,0.3377797603607178,A,100,10000,std,,0.001,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.001_s2,50000,100000,True,0.5596185326576233,-0.005043758079409599,0.505534291267395,0.6219443678855896,A,100,10000,std,,0.001,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.001_s3,50000,100000,True,0.6542336940765381,0.078001469373703,0.6627348065376282,0.7793810367584229,A,100,10000,std,,0.001,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.001_s4,50000,100000,True,0.5315624475479126,0.058474376797676086,0.5757177472114563,0.6829499006271362,A,100,10000,std,,0.001,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s0,100000,300000,True,0.012674249708652496,0.025390367954969406,0.06350300461053848,0.15208464860916138,A,100,100,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s1,100000,300000,True,0.04115249961614609,0.019670845940709114,0.11633650958538055,0.2006147801876068,A,100,100,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s2,100000,300000,True,0.14703799784183502,-0.05164044350385666,-0.036135848611593246,0.17484058439731598,A,100,100,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s3,100000,300000,True,0.032783009111881256,0.011719978414475918,0.07826384902000427,0.17296551167964935,A,100,100,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s4,100000,300000,True,-0.0151912160217762,-0.10135810077190399,0.014163637533783913,0.25495028495788574,A,100,100,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s0,100000,300000,True,0.04617506265640259,-0.005431378725916147,0.04307829216122627,0.2693904638290405,A,100,100,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s1,100000,300000,True,0.19997034966945648,0.051929838955402374,0.045423127710819244,0.4227999746799469,A,100,100,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s2,100000,300000,True,0.05153130367398262,0.07545489072799683,0.1039428636431694,0.3626847565174103,A,100,100,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s3,100000,300000,True,-0.12197837233543396,0.03699515014886856,-0.1605352908372879,0.4016816020011902,A,100,100,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s4,100000,300000,True,0.021144527941942215,-0.039118692278862,0.005525457672774792,0.3215748071670532,A,100,100,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s0,100000,300000,True,0.028617240488529205,0.026079092174768448,0.14361584186553955,0.27534449100494385,A,100,1000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s1,100000,300000,True,-0.030910206958651543,6.302306428551674e-05,-0.0402366928756237,0.0822378471493721,A,100,1000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s2,100000,300000,True,0.01885250210762024,-0.0005811693263240159,0.034747473895549774,0.10455860197544098,A,100,1000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s3,100000,300000,True,-0.008349165320396423,-0.000720267416909337,-0.04309891536831856,0.19988353550434113,A,100,1000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s4,100000,300000,True,0.010239650495350361,0.2693120539188385,-0.06107346713542938,0.19227047264575958,A,100,1000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s0,100000,300000,True,-0.03537813201546669,0.014559987001121044,0.09472319483757019,0.4526531994342804,A,100,1000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s1,100000,300000,True,0.001032605767250061,-0.07728874683380127,-0.009337309747934341,0.43347403407096863,A,100,1000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s2,100000,300000,True,0.09914559870958328,0.05804823338985443,0.08672478049993515,0.35994789004325867,A,100,1000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s3,100000,300000,True,-0.01569916307926178,0.01766132190823555,-0.297738254070282,0.5011082887649536,A,100,1000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
