run_id,ckpt,finite,cos_full_abs,cos_split_abs,cos_full_mean,cos_split_mean,cos_chance,exp,width,period,enc,c,lr,seed,git_hash
A_w5_T100000_std_lr0.01_s4,1000000,True,0.6999517679214478,0.6998594999313354,-0.3163719177246094,-0.31628161668777466,0.1784124116152771,A,5,100000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s0,1000000,True,0.1588946133852005,0.14621706306934357,0.05048506334424019,0.06314800679683685,0.1784124116152771,A,5,100000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s1,1000000,True,0.08394881337881088,0.08394471555948257,-0.04226451367139816,-0.042260415852069855,0.1784124116152771,A,5,100000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s2,1000000,True,0.18125134706497192,0.18124517798423767,0.024842359125614166,0.02484024688601494,0.1784124116152771,A,5,100000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s3,1000000,True,0.40910691022872925,0.4090800881385803,0.06609556078910828,0.0661025196313858,0.1784124116152771,A,5,100000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w5_T100000_centered_lr0.01_s4,1000000,True,0.101035475730896,0.10113060474395752,0.019100945442914963,0.019002968445420265,0.1784124116152771,A,5,100000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s0,0,True,0.9245651364326477,0.9233869910240173,0.008877286687493324,0.008078698068857193,0.1784124116152771,A,100,100,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s1,0,True,0.8827745318412781,0.881385087966919,-0.11444960534572601,-0.11411506682634354,0.1784124116152771,A,100,100,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s2,0,True,0.8716156482696533,0.8696447610855103,0.06218039616942406,0.06207168474793434,0.1784124116152771,A,100,100,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s3,0,True,0.6562636494636536,0.6534243822097778,0.049455806612968445,0.05082622542977333,0.1784124116152771,A,100,100,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s4,0,True,0.9352594017982483,0.9341710805892944,-0.09371761232614517,-0.09389244765043259,0.1784124116152771,A,100,100,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s0,0,True,0.1017950251698494,0.10155072808265686,0.015051630325615406,0.014597810804843903,0.1784124116152771,A,100,100,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s1,0,True,0.1865614652633667,0.1860964596271515,0.0032358651515096426,0.0032146272715181112,0.1784124116152771,A,100,100,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s2,0,True,0.19732265174388885,0.19692112505435944,0.028918184340000153,0.028838424012064934,0.1784124116152771,A,100,100,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s3,0,True,0.11853527277708054,0.11815698444843292,-0.019049668684601784,-0.019015247002243996,0.1784124116152771,A,100,100,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s4,0,True,0.18988104164600372,0.1884612888097763,0.015541055239737034,0.015412682667374611,0.1784124116152771,A,100,100,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s0,0,True,0.8999748229980469,0.8995998501777649,0.0767693743109703,0.076898954808712,0.1784124116152771,A,100,1000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s1,0,True,0.9361026287078857,0.9360626935958862,-0.05479580909013748,-0.054794855415821075,0.1784124116152771,A,100,1000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s2,0,True,0.8342803716659546,0.8337889909744263,0.09514027833938599,0.09548349678516388,0.1784124116152771,A,100,1000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s3,0,True,0.9575406908988953,0.957507848739624,0.157133087515831,0.1571255624294281,0.1784124116152771,A,100,1000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s4,0,True,0.9115398526191711,0.9114992022514343,0.05695253983139992,0.056965142488479614,0.1784124116152771,A,100,1000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s0,0,True,0.14716091752052307,0.1471327841281891,0.015810243785381317,0.015814829617738724,0.1784124116152771,A,100,1000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s1,0,True,0.24863801896572113,0.2485189586877823,0.0019583492539823055,0.001958207692950964,0.1784124116152771,A,100,1000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s2,0,True,0.18964095413684845,0.18962231278419495,-0.010438677854835987,-0.010439320467412472,0.1784124116152771,A,100,1000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s3,0,True,0.14166443049907684,0.14165331423282623,0.0011080480180680752,0.0011074620997533202,0.1784124116152771,A,100,1000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s4,0,True,0.12916134297847748,0.12903863191604614,-0.004239277448505163,-0.004221313167363405,0.1784124116152771,A,100,1000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.01_s0,0,True,0.8966385722160339,0.8966114521026611,-0.1376619189977646,-0.13764403760433197,0.1784124116152771,A,100,10000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.01_s1,0,True,0.8949533700942993,0.8949214816093445,-0.003960935864597559,-0.003943984396755695,0.1784124116152771,A,100,10000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.01_s2,0,True,0.45199504494667053,0.45189568400382996,-0.02384590543806553,-0.02391158975660801,0.1784124116152771,A,100,10000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.01_s3,0,True,0.8822014331817627,0.8821824789047241,0.006496149115264416,0.006496736779808998,0.1784124116152771,A,100,10000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.01_s4,0,True,0.8636119961738586,0.8635839223861694,0.15428093075752258,0.15427151322364807,0.1784124116152771,A,100,10000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_centered_lr0.01_s0,0,True,0.23715484142303467,0.23714707791805267,-0.009528015740215778,-0.009526905603706837,0.1784124116152771,A,100,10000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_centered_lr0.01_s1,0,True,0.20646274089813232,0.2064589560031891,0.005525032989680767,0.00552592147141695,0.1784124116152771,A,100,10000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_centered_lr0.01_s2,0,True,0.13438282907009125,0.1343817561864853,0.0028293943032622337,0.0028293204959481955,0.1784124116152771,A,100,10000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_centered_lr0.01_s3,0,True,0.1933739334344864,0.19336527585983276,-0.02150409296154976,-0.021504094824194908,0.1784124116152771,A,100,10000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_centered_lr0.01_s4,0,True,0.15441623330116272,0.15441307425498962,0.02089235931634903,0.020892374217510223,0.1784124116152771,A,100,10000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_std_lr0.01_s0,0,True,0.8145643472671509,0.8145632147789001,-0.041456516832113266,-0.041456904262304306,0.1784124116152771,A,100,100000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_std_lr0.01_s1,0,True,0.8341220617294312,0.8341214060783386,0.14579477906227112,0.1457947939634323,0.1784124116152771,A,100,100000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_std_lr0.01_s2,0,True,0.8360130786895752,0.8360089063644409,0.04879898205399513,0.048796966671943665,0.1784124116152771,A,100,100000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_std_lr0.01_s3,0,True,0.46444249153137207,0.46440932154655457,0.044842496514320374,0.04484641179442406,0.1784124116152771,A,100,100000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_std_lr0.01_s4,0,True,0.7804513573646545,0.7804462313652039,0.14862440526485443,0.14862766861915588,0.1784124116152771,A,100,100000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_centered_lr0.01_s0,0,True,0.2714448869228363,0.27143704891204834,-0.015124564990401268,-0.015123422257602215,0.1784124116152771,A,100,100000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_centered_lr0.01_s1,0,True,0.15666823089122772,0.15666460990905762,-0.00897704716771841,-0.008976290002465248,0.1784124116152771,A,100,100000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_centered_lr0.01_s2,0,True,0.15137752890586853,0.15137803554534912,-0.021106449887156487,-0.02110634744167328,0.1784124116152771,A,100,100000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_centered_lr0.01_s3,0,True,0.11539151519536972,0.11538487672805786,0.015488088130950928,0.01548756379634142,0.1784124116152771,A,100,100000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_centered_lr0.01_s4,0,True,0.10904613137245178,0.10904403775930405,0.016330812126398087,0.01633111573755741,0.1784124116152771,A,100,100000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.003_s0,0,True,0.9380171298980713,0.9380139112472534,0.13014955818653107,0.1301499456167221,0.1784124116152771,A,100,10000,std,,0.003,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.003_s1,0,True,0.4929353594779968,0.4928973913192749,0.045245081186294556,0.04523376375436783,0.1784124116152771,A,100,10000,std,,0.003,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.003_s2,0,True,0.9544265866279602,0.9544094800949097,0.09394076466560364,0.09392818808555603,0.1784124116152771,A,100,10000,std,,0.003,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.003_s3,0,True,0.8576935529708862,0.8576881885528564,0.0583619587123394,0.058360375463962555,0.1784124116152771,A,100,10000,std,,0.003,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.003_s4,0,True,0.9183602929115295,0.9183558821678162,-0.06921689212322235,-0.06921600550413132,0.1784124116152771,A,100,10000,std,,0.003,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.001_s0,0,True,0.6138114929199219,0.613638162612915,0.1310964822769165,0.1309506893157959,0.1784124116152771,A,100,10000,std,,0.001,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.001_s1,0,True,0.7951425313949585,0.7950910329818726,0.007302158512175083,0.007269828114658594,0.1784124116152771,A,100,10000,std,,0.001,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.001_s2,0,True,0.9270477294921875,0.9270439147949219,0.14547206461429596,0.14547079801559448,0.1784124116152771,A,100,10000,std,,0.001,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.001_s3,0,True,0.8696854114532471,0.8696447014808655,-0.009434967301785946,-0.00943385437130928,0.1784124116152771,A,100,10000,std,,0.001,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.001_s4,0,True,0.4810800850391388,0.48106497526168823,-0.005184617824852467,-0.005180663429200649,0.1784124116152771,A,100,10000,std,,0.001,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s0,10000,True,0.7544935345649719,0.7452118396759033,0.09132715314626694,0.09030519425868988,0.1784124116152771,A,100,100,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s1,10000,True,0.7286019325256348,0.7194833159446716,-0.14672794938087463,-0.15024840831756592,0.1784124116152771,A,100,100,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s2,10000,True,0.6015480160713196,0.5862348079681396,-0.22487060725688934,-0.22451061010360718,0.1784124116152771,A,100,100,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s3,10000,True,0.639815092086792,0.6240799427032471,0.04812034219503403,0.051830582320690155,0.1784124116152771,A,100,100,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s4,10000,True,0.5517479777336121,0.5352016687393188,0.04759872332215309,0.05115164443850517,0.1784124116152771,A,100,100,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s0,10000,True,0.18303678929805756,0.18293079733848572,-0.1075272485613823,-0.10737668722867966,0.1784124116152771,A,100,100,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s1,10000,True,0.12359263747930527,0.1231219694018364,-0.023229040205478668,-0.023054691031575203,0.1784124116152771,A,100,100,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s2,10000,True,0.12704060971736908,0.1256495863199234,0.030684243887662888,0.03004857525229454,0.1784124116152771,A,100,100,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s3,10000,True,0.13379010558128357,0.1333347111940384,-0.009377410635352135,-0.009347926825284958,0.1784124116152771,A,100,100,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s4,10000,True,0.1803499013185501,0.17935843765735626,0.053215108811855316,0.053197991102933884,0.1784124116152771,A,100,100,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s0,10000,True,0.7686110734939575,0.767636239528656,-0.03483991324901581,-0.03522054851055145,0.1784124116152771,A,100,1000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s1,10000,True,0.7493281364440918,0.7475112676620483,0.23194022476673126,0.2328023761510849,0.1784124116152771,A,100,1000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s2,10000,True,0.7531086802482605,0.7523313760757446,0.08339133113622665,0.08312252163887024,0.1784124116152771,A,100,1000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s3,10000,True,0.6929168105125427,0.6923511028289795,0.247375026345253,0.24727314710617065,0.1784124116152771,A,100,1000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s4,10000,True,0.8903019428253174,0.8899505734443665,0.19239507615566254,0.19252438843250275,0.1784124116152771,A,100,1000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s0,10000,True,0.08988571166992188,0.08992337435483932,-0.007247008848935366,-0.007397477515041828,0.1784124116152771,A,100,1000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s1,10000,True,0.23499466478824615,0.23496532440185547,0.07590959221124649,0.07591000199317932,0.1784124116152771,A,100,1000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s2,10000,True,0.1945991963148117,0.19426193833351135,0.027177777141332626,0.027301372960209846,0.1784124116152771,A,100,1000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s3,10000,True,0.22394658625125885,0.22372788190841675,-0.04390699416399002,-0.04397111386060715,0.1784124116152771,A,100,1000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_centered_lr0.01_s4,10000,True,0.142649844288826,0.14258338510990143,0.004316264297813177,0.004317340906709433,0.1784124116152771,A,100,1000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.01_s0,10000,True,0.49300307035446167,0.4929932653903961,0.011698614805936813,0.011682049371302128,0.1784124116152771,A,100,10000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.01_s1,10000,True,0.6905165910720825,0.6904914975166321,0.13122889399528503,0.13123588263988495,0.1784124116152771,A,100,10000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.01_s2,10000,True,0.5171024799346924,0.5170751810073853,-0.04753143712878227,-0.047523871064186096,0.1784124116152771,A,100,10000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.01_s3,10000,True,0.7390709519386292,0.7390194535255432,-0.04157573729753494,-0.04161103069782257,0.1784124116152771,A,100,10000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.01_s4,10000,True,0.5414087176322937,0.5413995385169983,-0.0007086670375429094,-0.0007121664239093661,0.1784124116152771,A,100,10000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_centered_lr0.01_s0,10000,True,0.13677310943603516,0.13677138090133667,-0.003967377357184887,-0.003967848606407642,0.1784124116152771,A,100,10000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_centered_lr0.01_s1,10000,True,0.12479560822248459,0.12479417026042938,0.026139259338378906,0.026139285415410995,0.1784124116152771,A,100,10000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_centered_lr0.01_s2,10000,True,0.14617812633514404,0.14617377519607544,0.023196537047624588,0.02319488488137722,0.1784124116152771,A,100,10000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_centered_lr0.01_s3,10000,True,0.17701631784439087,0.177012637257576,-0.023224854841828346,-0.023224573582410812,0.1784124116152771,A,100,10000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_centered_lr0.01_s4,10000,True,0.1685395985841751,0.16853053867816925,-0.022895507514476776,-0.022895002737641335,0.1784124116152771,A,100,10000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_std_lr0.01_s0,10000,True,0.7632326483726501,0.7632161974906921,-0.11046860367059708,-0.11045922338962555,0.1784124116152771,A,100,100000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_std_lr0.01_s1,10000,True,0.8364241719245911,0.8364183306694031,-0.0519254170358181,-0.05192319303750992,0.1784124116152771,A,100,100000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_std_lr0.01_s2,10000,True,0.8569324016571045,0.8569313287734985,-0.037679221481084824,-0.03767916560173035,0.1784124116152771,A,100,100000,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_std_lr0.01_s3,10000,True,0.5839446783065796,0.5839025974273682,0.03783494606614113,0.03783614560961723,0.1784124116152771,A,100,100000,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_std_lr0.01_s4,10000,True,0.7847900390625,0.7847824692726135,-0.051196128129959106,-0.051191769540309906,0.1784124116152771,A,100,100000,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_centered_lr0.01_s0,10000,True,0.21069125831127167,0.21068738400936127,0.0312002282589674,0.031195927411317825,0.1784124116152771,A,100,100000,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_centered_lr0.01_s1,10000,True,0.12268280982971191,0.12266761064529419,-0.028466878458857536,-0.028464630246162415,0.1784124116152771,A,100,100000,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_centered_lr0.01_s2,10000,True,0.24625197052955627,0.24624913930892944,0.028513958677649498,0.028511641547083855,0.1784124116152771,A,100,100000,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_centered_lr0.01_s3,10000,True,0.2246827483177185,0.22467346489429474,-0.04688680171966553,-0.04688528552651405,0.1784124116152771,A,100,100000,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100000_centered_lr0.01_s4,10000,True,0.16832256317138672,0.16831082105636597,-0.011365048587322235,-0.011360786855220795,0.1784124116152771,A,100,100000,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.003_s0,10000,True,0.8825950026512146,0.8825310468673706,-0.14831393957138062,-0.1482609361410141,0.1784124116152771,A,100,10000,std,,0.003,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.003_s1,10000,True,0.9015409350395203,0.9015167951583862,0.06160375103354454,0.061592984944581985,0.1784124116152771,A,100,10000,std,,0.003,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.003_s2,10000,True,0.7432230114936829,0.7432063221931458,0.08814402669668198,0.08814501762390137,0.1784124116152771,A,100,10000,std,,0.003,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.003_s3,10000,True,0.9275784492492676,0.9275755882263184,0.12993593513965607,0.12993627786636353,0.1784124116152771,A,100,10000,std,,0.003,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.003_s4,10000,True,0.9270452857017517,0.9270392656326294,0.3651997447013855,0.3651973307132721,0.1784124116152771,A,100,10000,std,,0.003,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.001_s0,10000,True,0.8544925451278687,0.8544782996177673,0.17366646230220795,0.1736627072095871,0.1784124116152771,A,100,10000,std,,0.001,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.001_s1,10000,True,0.8721346259117126,0.87208092212677,0.024736879393458366,0.02469196356832981,0.1784124116152771,A,100,10000,std,,0.001,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.001_s2,10000,True,0.9266554117202759,0.9266324639320374,0.032756537199020386,0.03273875638842583,0.1784124116152771,A,100,10000,std,,0.001,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.001_s3,10000,True,0.7924478054046631,0.792296826839447,-0.07495879381895065,-0.07485014200210571,0.1784124116152771,A,100,10000,std,,0.001,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T10000_std_lr0.001_s4,10000,True,0.5490978956222534,0.5490801930427551,0.028240516781806946,0.02823955938220024,0.1784124116152771,A,100,10000,std,,0.001,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s0,50000,True,0.5911844968795776,0.5613402724266052,0.049487967044115067,0.05421759560704231,0.1784124116152771,A,100,100,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s1,50000,True,0.584303081035614,0.5691683292388916,0.12995603680610657,0.11959131062030792,0.1784124116152771,A,100,100,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s2,50000,True,0.5526869893074036,0.5309137105941772,-0.13948267698287964,-0.1367822140455246,0.1784124116152771,A,100,100,std,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s3,50000,True,0.4842863976955414,0.46711406111717224,-0.04853321611881256,-0.04932962730526924,0.1784124116152771,A,100,100,std,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_std_lr0.01_s4,50000,True,0.5001692175865173,0.4909871816635132,-0.1405038684606552,-0.1387740671634674,0.1784124116152771,A,100,100,std,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s0,50000,True,0.18710079789161682,0.18533821403980255,-0.02942293882369995,-0.029317550361156464,0.1784124116152771,A,100,100,centered,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s1,50000,True,0.18478576838970184,0.1827409863471985,-0.03405129536986351,-0.034029264003038406,0.1784124116152771,A,100,100,centered,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s2,50000,True,0.14474937319755554,0.14374446868896484,0.014813536778092384,0.014357645064592361,0.1784124116152771,A,100,100,centered,,0.01,2,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s3,50000,True,0.17527690529823303,0.17405031621456146,-0.019815342500805855,-0.019428981468081474,0.1784124116152771,A,100,100,centered,,0.01,3,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T100_centered_lr0.01_s4,50000,True,0.13217665255069733,0.13098149001598358,-0.027735810726881027,-0.027578478679060936,0.1784124116152771,A,100,100,centered,,0.01,4,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s0,50000,True,0.5913181900978088,0.5888484716415405,0.17881429195404053,0.17784824967384338,0.1784124116152771,A,100,1000,std,,0.01,0,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
A_w100_T1000_std_lr0.01_s1,50000,True,0.567847490310669,0.5645356178283691,0.02026355266571045,0.021611765027046204,0.1784124116152771,A,100,1000,std,,0.01,1,c644695f7b3aba0ee7db4ecd6f0bf7745ea04a19
