arm,cond,seed,task,layer,online,m_mean,m_median,sd_mean,sd_median,m_alg_mean,m_alg_median,w_norm_mean,w_norm_median,bias_mean,bias_median,mu_norm_mean,mu_norm_median,cos_mean,cos_median,train_low_mean,train_low_median,train_zero_mean,train_zero_median,train_negative_mean,train_negative_median,train_signed_low_mean,train_signed_low_median,train_mean_mean,train_mean_median,train_abs_mean_mean,train_abs_mean_median,train_dead_mean,train_dead_median,diag_low_mean,diag_low_median,diag_zero_mean,diag_zero_median,diag_dead_mean,diag_dead_median,derivative_max_difference_mean,derivative_max_difference_median,derivative_zero_disagreement_mean,derivative_zero_disagreement_median
R,raw,3,15,1,0.1082395833,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,15,2,0.1082395833,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,16,1,0.10508125,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,16,2,0.10508125,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,17,1,0.1105875,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,17,2,0.1105875,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,18,1,0.1182354167,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,18,2,0.1182354167,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,19,1,0.1097229167,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,19,2,0.1097229167,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,20,1,0.1122666667,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,20,2,0.1122666667,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,21,1,0.1139145833,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,21,2,0.1139145833,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,22,1,0.1005791667,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,22,2,0.1005791667,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,23,1,0.1097333333,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,23,2,0.1097333333,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,24,1,0.1089291667,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,24,2,0.1089291667,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,25,1,0.1104541667,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,25,2,0.1104541667,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,26,1,0.1188770833,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,26,2,0.1188770833,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,27,1,0.1153625,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,27,2,0.1153625,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,28,1,0.1145625,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,28,2,0.1145625,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,29,1,0.1114583333,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,29,2,0.1114583333,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,30,1,0.1066666667,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,30,2,0.1066666667,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,31,1,0.11403125,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,31,2,0.11403125,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,32,1,0.1088041667,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,32,2,0.1088041667,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,33,1,0.1133333333,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,33,2,0.1133333333,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,34,1,0.1121458333,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,34,2,0.1121458333,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,35,1,0.1110916667,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,35,2,0.1110916667,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,36,1,0.1131729167,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,36,2,0.1131729167,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,37,1,0.115,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,37,2,0.115,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,38,1,0.11,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,38,2,0.11,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,39,1,0.1263604167,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,39,2,0.1263604167,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,40,1,0.1145395833,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,40,2,0.1145395833,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,41,1,0.1164958333,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,41,2,0.1164958333,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,42,1,0.1105958333,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,42,2,0.1105958333,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,43,1,0.1171770833,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,43,2,0.1171770833,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,44,1,0.1219479167,-6.49553038197318,-6.445943758835395,1.77922227271783,1.7842459055917739,-6.495530361312705,-6.4459437574640335,0.6574055142556555,0.6516479928589638,-0.005728006031858968,-0.00508349179290235,26.125489092164443,26.125489092164436,-0.3667210957134979,-0.37313004945322004,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
R,raw,3,44,2,0.1219479167,-0.03554783987987321,-0.02300891000777483,0.0,0.0,-0.03554783987987321,-0.02300891000777483,0.5774146530186797,0.5797875029774776,-0.03554783987987321,-0.02300891000777483,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
