arm,cond,seed,R1,T1,T2,T_A,low_from_task1,T_star,layer,initial_low_layers,Q0_l1,Q0_l2,first_late_low_l1,Q10_l1,first_late_low_l2,Q10_l2,R2_context,R2,R2_reason,start,end,n_intervals,delta,delta_error,delta_median,self,self_error,self_rate,self_median,self_share,upstream,upstream_error,upstream_rate,upstream_median,upstream_share,cross,cross_error,cross_rate,cross_median,cross_share,bias,bias_error,bias_rate,bias_median,bias_share,upstream_growth,upstream_growth_error,upstream_growth_rate,upstream_growth_median,upstream_growth_share,upstream_rotation,upstream_rotation_error,upstream_rotation_rate,upstream_rotation_median,upstream_rotation_share,self_growth,self_growth_error,self_growth_rate,self_growth_median,self_growth_share,self_rotation,self_rotation_error,self_rotation_rate,self_rotation_median,self_rotation_share,closure_residual,upstream_growth_fraction,upstream_rotation_fraction,self_growth_fraction,self_rotation_fraction,bias_absolute_share
GELU,raw,1,L1_FIRST,1,,1,True,1,L1_FIRST,,0.0,0.0,11,0.9999666666666667,,0.0006916666666666667,L2_LEDGER_WHEN_L1_FIRST,NO_NET_SINK,,0,1,1,0.009728783966405998,9.756117750522776e-14,0.014652166875724734,-0.053264990130600626,7.696677667658433e-14,-0.053264990130600626,-0.017890400327660577,-5.4749895068620535,0.01298232986486018,9.670029280014117e-14,0.01298232986486018,0.021810886510854208,1.3344247245790273,0.05339334386538756,7.788993002214185e-14,0.05339334386538756,0.02248054289608676,5.488182700916948,-0.0033818996332411187,5.297276204627018e-16,-0.0033818996332411187,-0.004346843110397458,-0.34761791863392133,0.0011458614303768947,1.5953317513091834e-13,0.0011458614303768947,-0.009353840283917458,0.11778054013056662,0.011836468434483289,1.6313527805794455e-13,0.011836468434483289,0.009230827084161893,1.216644184448461,-0.0209980087038341,5.569189936370176e-14,-0.0209980087038341,-0.00926831444041254,-2.1583384702899484,-0.03226698142676651,8.616139867334633e-14,-0.03226698142676651,-0.02554172002436943,-3.3166510365721034,5.204170427930421e-18,0.08826315786956285,0.9117368421304374,0.3942178277391774,0.6057821722608223,0.34761791863392133
GELU,std,1,L2_FIRST,2,1,3,False,1,L2_FIRST,,0.0,0.0,11,0.5093833333333333,11,1.0,L2_LEDGER,MIXED,NEITHER_GE_HALF,0,1,1,-11.114449541960383,8.65033704506572e-12,-11.050375961837467,-0.18871653769102692,1.8132100584581938e-13,-0.18871653769102692,-0.18470493134781088,0.01697938678641397,-0.5690759940139509,5.100410525461207e-12,-0.5690759940139509,-0.06078941343777278,0.051201455534574,-10.367959982608697,5.742148806046469e-12,-10.367959982608697,-9.405224342402473,0.9328361196356632,0.011302972353296354,4.3508497376080257e-16,0.011302972353296354,0.012681442312896252,-0.001016961956651496,-0.3974760340547087,1.7432663032360408e-11,-0.3974760340547087,0.2481928619736025,0.03576209802870735,-0.17159995995924227,1.392704818254244e-11,-0.17159995995924227,-0.25478364164653594,0.015439357505866657,-0.04553282691424496,1.3179001853118707e-13,-0.04553282691424496,-0.042746420404581736,0.0040967235257441115,-0.14318371077678194,1.5484219336541183e-13,-0.14318371077678194,-0.1329717276801448,0.012882663260669856,5.329070518200751e-15,0.6984586210553886,0.3015413789446115,0.24127629444321855,0.7587237055567814,0.001016961956651496
GELU,raw,2,L1_FIRST,1,,1,True,1,L1_FIRST,,0.0,0.0,11,0.999825,,0.0009583333333333333,L2_LEDGER_WHEN_L1_FIRST,NO_NET_SINK,,0,1,1,0.011693557240731144,8.785940896672846e-14,0.01782384605511691,-0.1105884012062592,7.821227213616826e-14,-0.1105884012062592,-0.06254501403349935,-9.45720783929259,0.002979099637738926,8.61790163013077e-14,0.002979099637738926,0.01431628995916255,0.25476418992178784,0.1182547077299481,8.044009847832073e-14,0.1182547077299481,0.06685818741943494,10.112808728386076,0.001048151079303352,5.975945236287227e-16,0.001048151079303352,-0.0077281384146772325,0.08963492098472989,-0.00020482486937237941,1.4023575938130492e-13,-0.00020482486937237941,0.0009445389003887473,-0.01751604453253377,0.0031839245071113046,1.4777946795517313e-13,0.0031839245071113046,0.002586420394322681,0.2722802344543215,-0.02865251592850119,5.81477527368271e-14,-0.02865251592850119,-0.009946387824693226,-2.4502822655794074,-0.08193588527775804,8.644952402296852e-14,-0.08193588527775804,-0.04646204730887444,-7.006925573713185,4.85722573273506e-17,-0.06875395061570924,1.0687539506157089,0.25909151064641206,0.7409084893535883,0.08963492098472989
GELU,std,2,L2_FIRST,2,1,3,False,1,L2_FIRST,,0.0,0.0,11,0.5013083333333334,11,1.0,L2_LEDGER,MIXED,NEITHER_GE_HALF,0,1,1,-8.019959841739862,7.718449074658193e-12,-7.427456671694142,-0.13793393483882105,1.6598139741162922e-13,-0.13793393483882105,-0.13719504487301856,0.0171988311114657,-0.32795557696108246,4.627303245868768e-12,-0.32795557696108246,0.027704639079868178,0.0408924213378524,-7.571886541732774,5.082920095345929e-12,-7.571886541732774,-6.991679598202635,0.9441302314663608,0.01781621179281501,5.004854996162371e-16,0.01781621179281501,0.026101773604750633,-0.0022214839156788017,-0.19760999444149235,1.6239876631398096e-11,-0.19760999444149235,-0.07400198913524308,0.024639773557597087,-0.13034558251958994,1.3003988312897462e-11,-0.13034558251958994,-0.1810942044724424,0.01625264778025529,-0.03134365705804743,1.1810765659615908e-13,-0.03134365705804743,-0.035668474619697355,0.003908206235013727,-0.1065902777807736,1.4258703646336095e-13,-0.1065902777807736,-0.10373793073471188,0.013290624876451967,-1.7763568394002505e-15,0.6025511024163561,0.3974488975836434,0.22723673543188055,0.7727632645681193,0.0022214839156788017
GELU,raw,3,L1_FIRST,1,,1,True,1,L1_FIRST,,0.0,0.0,11,0.999925,,0.00205,L2_LEDGER_WHEN_L1_FIRST,NO_NET_SINK,,0,1,1,0.025449024347230193,1.0245758165275568e-13,0.022706754816901358,-0.044611699814718325,8.997258270039019e-14,-0.044611699814718325,-0.012824414234084414,-1.7529827158019813,0.015721929941353963,1.0136537716875436e-13,0.015721929941353963,0.01263627623163981,0.6177812448462331,0.04340356175877879,9.151817030548893e-14,0.04340356175877879,0.015174577087841442,1.705509852423978,0.010935232461815759,5.684242319309753e-16,0.010935232461815759,0.014873448992148042,0.42969161853176985,0.010574097139719487,1.6360710390631792e-13,0.010574097139719487,0.009615978934062526,0.4155010815127907,0.00514783280163448,1.716248125105967e-13,0.00514783280163448,0.011285787866368508,0.20228016333344256,-0.04120180831455323,6.964187066148597e-14,-0.04120180831455323,-0.009171479059517556,-1.6189936302621963,-0.0034098915001651046,9.997013500688969e-14,-0.0034098915001651046,-0.0006669076834212736,-0.13398908553978528,-6.938893903907228e-18,0.672569918525464,0.32743008147453634,0.9235650846229333,0.07643491537706686,0.42969161853176985
GELU,std,3,L2_FIRST,2,1,3,False,1,L2_FIRST,,0.0,0.0,11,0.5282,11,1.0,L2_LEDGER,MIXED,NEITHER_GE_HALF,0,1,1,-10.690504655471045,8.755530494401647e-12,-10.871331112204357,-0.16734508892721978,1.8269173444812798e-13,-0.16734508892721978,-0.166874287720235,0.01565361919949945,-0.37814788406594163,5.143595925436283e-12,-0.37814788406594163,-0.2573329458714638,0.03537231367954347,-10.158538979564288,5.822012781082511e-12,-10.158538979564288,-9.623788239076458,0.9502394233901282,0.01352729708640254,4.957613959506055e-16,0.01352729708640254,0.013727507262956351,-0.001265356269171046,-0.22065012147740837,1.7802053523807465e-11,-0.22065012147740837,-0.17216385980940713,0.020639822776232268,-0.15749776258853296,1.4175899307308182e-11,-0.15749776258853296,-0.11304474825464592,0.014732490903311177,-0.03914478216693338,1.328510987317908e-13,-0.03914478216693338,-0.0354823384673017,0.003661640252586241,-0.12820030676028638,1.5577981650130437e-13,-0.12820030676028638,-0.1037270034463709,0.011991978946913204,0.0,0.583502197883332,0.41649780211666715,0.233916527923672,0.7660834720763279,0.001265356269171046
GELU,raw,4,L1_FIRST,1,,1,True,1,L1_FIRST,,0.0,0.0,11,0.9999,,0.00175,L2_LEDGER_WHEN_L1_FIRST,NO_NET_SINK,,0,1,1,0.00400982935855304,9.704125216493286e-14,0.007240764892559717,-0.22238149608653443,1.768403495979606e-13,-0.22238149608653443,-0.07147254017000335,-55.45909219607827,0.0054671424893093,9.225446237530613e-14,0.0054671424893093,0.004529926558025811,1.3634351989687004,0.21792577110935826,1.8130014834476932e-13,0.21792577110935826,0.06311911440471027,54.34789154917991,0.0029984118464199128,5.732656941140913e-16,0.0029984118464199128,0.000492203573230654,0.7477654479296594,0.005377035186008532,1.5210527572615507e-13,0.005377035186008532,-0.0025253841411981446,1.3409635935103366,9.010730330077203e-05,1.5992038279483361e-13,9.010730330077203e-05,-0.002393613275918237,0.022471605458364827,-0.09906902407726072,1.2427576548727158e-13,-0.09906902407726072,-0.020083385463128184,-24.70654365027895,-0.12331247200927371,1.6473194254053228e-13,-0.12331247200927371,-0.0793293365591535,-30.75254854579932,8.673617379884035e-19,0.983518391284484,0.016481608715516738,0.4454913102963854,0.5545086897036147,0.7477654479296594
GELU,std,4,L2_FIRST,2,1,2,False,1,L2_FIRST,,0.0,0.0,11,0.5055416666666667,11,1.0,L2_LEDGER,MIXED,NEITHER_GE_HALF,0,1,1,-9.597267451335549,8.55448424828099e-12,-8.090826754637401,-0.15797829447965858,1.6572448063592933e-13,-0.15797829447965858,-0.1457486289828812,0.016460757739712093,0.3313243734117444,5.019869444210215e-12,0.3313243734117444,0.40792912282298166,-0.03452278214520713,-9.789331138571049,5.622804909441114e-12,-9.789331138571049,-8.337609213386173,1.0200123304064816,0.018717608303413725,4.232899327851919e-16,0.018717608303413725,0.015367908403277397,-0.0019503060009866658,0.1832403124126248,1.7928620753356066e-11,0.1832403124126248,0.4645602905258589,-0.01909296717443518,0.1480840609991196,1.416370640481726e-11,0.1480840609991196,0.09269619619202774,-0.01542981497077195,-0.036629957243924184,1.2090044431039065e-13,-0.036629957243924184,-0.03419917412720169,0.0038167069355587026,-0.1213483372357344,1.41808879096764e-13,-0.1213483372357344,-0.11510064130173908,0.01264405080415339,0.0,0.553054127970561,0.4469458720294391,0.2318670255592656,0.7681329744407345,0.0019503060009866658
GELU,raw,5,L1_FIRST,1,,1,True,1,L1_FIRST,,0.0,0.0,11,0.999875,,0.0016833333333333333,L2_LEDGER_WHEN_L1_FIRST,MIXED,BOTH_GE_HALF,0,1,1,-0.010711584902711513,1.051872684009413e-13,-0.017280422840772428,-0.07171339280585491,9.869427234704006e-14,-0.07171339280585491,-0.023628253835007912,6.694937626615974,-0.010387897969001152,1.0398046944820879e-13,-0.010387897969001152,0.006895202427715845,0.9697816021951687,0.07386799165397996,1.0032704177415554e-13,0.07386799165397996,0.03636299308180908,-6.896084223286242,-0.0024782857818354386,5.703428509968924e-16,-0.0024782857818354386,-0.002314120763912797,0.2313649944751023,-0.007147534515238807,1.7914758426968562e-13,-0.007147534515238807,-0.005037950207483963,0.6672714243649874,-0.003240363453762343,1.8090676133049092e-13,-0.003240363453762343,-0.0030591527419996066,0.3025101778301811,-0.02158070299017394,6.340793126801532e-14,-0.02158070299017394,-0.010251177971199722,2.014706804472141,-0.05013268981568098,1.0766130975403887e-13,-0.05013268981568098,-0.04374189113278581,4.680230822143834,-2.6020852139652106e-17,0.6880636040677321,0.3119363959322677,0.3009298841654027,0.6990701158345974,0.2313649944751023
GELU,std,5,L2_FIRST,2,1,3,False,1,L2_FIRST,,8.333333333333334e-06,0.0,11,0.51205,11,1.0,L2_LEDGER,MIXED,NEITHER_GE_HALF,0,1,1,-11.16714776214996,8.788415083791936e-12,-10.525534556910815,-0.20892856526400816,1.922295466544716e-13,-0.20892856526400816,-0.19975468897059662,0.01870921471749059,-0.14783717640984825,5.111783899409115e-12,-0.14783717640984825,-0.07473030689413435,0.013238579766171718,-10.831572399849833,5.9018478745313124e-12,-10.831572399849833,-10.781832398877548,0.9699497696773092,0.02119037937372923,4.468163903338248e-16,0.02119037937372923,0.025170760229229927,-0.0018975641609715337,-0.010677457845838258,1.6685711257706874e-11,-0.010677457845838258,0.264393757893029,0.000956149060911376,-0.13715971856400982,1.329912384698198e-11,-0.13715971856400982,-0.010999045196249786,0.012282430705260326,-0.0483969735898827,1.392818441580276e-13,-0.0483969735898827,-0.03974154807658514,0.004333870619489775,-0.16053159167412542,1.6490076553100064e-13,-0.16053159167412542,-0.15600753118598476,0.014375344098000812,1.7763568394002505e-15,0.07222444384514756,0.9277755561548513,0.23164364111114671,0.7683563588888531,0.0018975641609715337
GELU,raw,6,L1_FIRST,1,,1,True,1,L1_FIRST,,0.0,0.0,11,0.9999583333333333,,0.0016,L2_LEDGER_WHEN_L1_FIRST,NO_NET_SINK,,0,1,1,0.000797484889315997,9.687754576149943e-14,-0.00299502313261122,-0.07648770613055855,8.091681198407043e-14,-0.07648770613055855,-0.07041624026730836,-95.9111666631854,-0.01100398016190685,9.166156465270819e-14,-0.01100398016190685,-0.011183971595826982,-13.798355692162351,0.08438991334357922,8.784754608999734e-14,0.08438991334357922,0.07473709759875621,105.82007819102436,0.003899257838202175,6.049171317203175e-16,0.003899257838202175,-0.001000129443127662,4.8894441643233755,-0.0018548161269944876,1.4500530443148747e-13,-0.0018548161269944876,-0.011960295837395708,-2.3258323158766854,-0.009149164034912368,1.6936010408890685e-13,-0.009149164034912368,-0.0028464352869511577,-11.472523376285672,-0.016892979300655007,6.42670179327589e-14,-0.016892979300655007,-0.0036371718141662915,-21.18282054866785,-0.05959472682990354,9.069213284426133e-14,-0.05959472682990354,-0.059099550683391344,-74.72834611451755,-2.710505431213761e-18,0.16855865784049828,0.8314413421595022,0.22085875175573977,0.7791412482442602,4.8894441643233755
GELU,std,6,L2_FIRST,2,1,3,False,1,L2_FIRST,,0.0,0.0,11,0.508425,11,1.0,L2_LEDGER,MIXED,NEITHER_GE_HALF,0,1,1,-12.035261825130785,9.027692311046827e-12,-12.763079150109167,-0.18914873149402367,1.770329830037975e-13,-0.18914873149402367,-0.1777222585524745,0.01571621242996666,-0.4206790009005246,5.18129979619609e-12,-0.4206790009005246,-0.48174065818038114,0.034953871964970996,-11.432459132014467,6.017534744167004e-12,-11.432459132014467,-11.376031150980237,0.9499136203370658,0.007025039278232725,4.467628303412276e-16,0.007025039278232725,0.01023869402706623,-0.0005837047320037331,-0.3704106999041559,1.8283954777858452e-11,-0.3704106999041559,-0.4393399581505397,0.030777120206118218,-0.05026830099636868,1.4457579723457664e-11,-0.05026830099636868,-0.11195633572893104,0.004176751758852776,-0.047408754923784775,1.3054570471695327e-13,-0.047408754923784775,-0.04480704117607088,0.003939154429095239,-0.1417399765702389,1.490315477005294e-13,-0.1417399765702389,-0.1277449516709115,0.011777058000871421,3.552713678800501e-15,0.8805067500665303,0.11949324993346962,0.2506427325698597,0.7493572674301403,0.0005837047320037331
GELU,raw,7,L1_FIRST,1,,1,True,1,L1_FIRST,,0.0,0.0,11,0.9999583333333333,,0.0013833333333333334,L2_LEDGER_WHEN_L1_FIRST,MIXED,NEITHER_GE_HALF,0,1,1,-0.11369629847194558,1.0908684051775692e-13,-0.07703276767054536,-0.006854466159504936,1.0323558960467572e-13,-0.006854466159504936,0.007674953010709315,0.06028750497269941,-0.012858165306617637,8.109687400642803e-14,-0.012858165306617637,-0.012549884222382903,0.11309220686538334,-0.09809202184508647,1.3330223734026973e-13,-0.09809202184508647,-0.09214459485020246,0.862754752471476,0.004108354839263484,6.876906358224651e-16,0.004108354839263484,0.024547154549509287,-0.036134464309558995,0.005222119206651816,1.0063482870600004e-13,0.005222119206651816,0.005425990299412713,-0.045930424093273074,-0.018080284513269457,1.7081713153847647e-13,-0.018080284513269457,-0.020938865531503224,0.15902263095865646,0.0053556713370066945,8.101511243806991e-14,0.0053556713370066945,0.003352534143360276,-0.047105063304485675,-0.012210137496511633,1.0798683291933385e-13,-0.012210137496511633,0.007558567999116153,0.10739256827718512,2.7755575615628914e-17,-0.40613252996243393,1.4061325299624343,-0.7813404008976109,1.7813404008976113,0.036134464309558995
GELU,std,7,L2_FIRST,2,1,3,False,1,L2_FIRST,,0.0,0.0,11,0.518,11,1.0,L2_LEDGER,MIXED,NEITHER_GE_HALF,0,1,1,-11.881103041147526,9.255166624433904e-12,-12.069379679792045,-0.1548301422736059,1.7397826342705627e-13,-0.1548301422736059,-0.15238068930538237,0.013031630290334707,-0.3736189385091428,5.286271037859245e-12,-0.3736189385091428,-0.3538372133264774,0.03144648583681142,-11.361158304303181,6.321123837579372e-12,-11.361158304303181,-11.029266109648994,0.9562376712798776,0.008504343938402598,4.4018016488148174e-16,0.008504343938402598,0.005033150315284729,-0.0007157874070235497,-0.21673680522761646,1.8183749620149385e-11,-0.21673680522761646,0.09224523840796206,0.018242145066581558,-0.15688213328152634,1.457828497993544e-11,-0.15688213328152634,-0.1698259344841696,0.013204340770229868,-0.03663028327812709,1.259129220660142e-13,-0.03663028327812709,-0.028324803753183275,0.0030830709195321638,-0.11819985899547877,1.462473897725068e-13,-0.11819985899547877,-0.11596891096661352,0.00994855937080254,-1.7763568394002505e-15,0.580101228520333,0.4198987714796671,0.23658366995101254,0.7634163300489872,0.0007157874070235497
GELU,raw,8,L1_FIRST,1,,1,True,1,L1_FIRST,,0.0,0.0,11,0.9996166666666667,,0.00038333333333333334,L2_LEDGER_WHEN_L1_FIRST,MIXED,NEITHER_GE_HALF,0,1,1,-0.37387421133664744,3.5186533119235805e-13,-0.24998056056235948,-0.029330889889139865,1.1511251048921992e-13,-0.029330889889139865,0.0075892935014792665,0.07845122503710067,0.004617382950716019,1.3181175105553426e-13,0.004617382950716019,0.0042432577711630105,-0.012350097467830938,-0.4608948095291141,3.6295136782650567e-13,-0.4608948095291141,-0.24133757612071627,1.2327536790552016,0.11173410513089038,3.837566007180945e-15,0.11173410513089038,0.15432403585873544,-0.298854806624471,-0.006329049273428763,2.0768209269972056e-13,-0.006329049273428763,-0.00240172416974612,0.016928285186618285,0.010946432224144773,4.291591834469316e-13,0.010946432224144773,0.009527726812204167,-0.0292783826544492,-0.023748876655989983,1.097762104063642e-13,-0.023748876655989983,-0.010245804448378037,0.06352103444387018,-0.005582013233149886,1.3611808099413314e-13,-0.005582013233149886,0.01469255458039579,0.0149301905932305,-1.1102230246251565e-16,-1.370700533393557,2.370700533393555,0.8096882415007568,0.1903117584992434,0.298854806624471
GELU,std,8,L2_FIRST,2,1,3,False,1,L2_FIRST,,0.0,0.0,,0.49930833333333335,11,1.0,L2_LEDGER,MIXED,NEITHER_GE_HALF,0,1,1,-10.573184767708415,8.983090216949472e-12,-10.661259118251909,-0.15220952183578992,1.716835265352895e-13,-0.15220952183578992,-0.14553007270805937,0.014395806484026774,-0.16524785464153965,5.249375113916866e-12,-0.16524785464153965,-0.39100358459179774,0.01562895743070938,-10.26211390699191,6.030456519396995e-12,-10.26211390699191,-9.936188067754982,0.9705792656091146,0.006386515760823386,4.1860044250583137e-16,0.006386515760823386,0.0071501899510622025,-0.0006040295238506052,-0.001342645109570295,1.8238201413357473e-11,-0.001342645109570295,0.19601126834147636,0.0001269858740831684,-0.16390520953196933,1.4546027123660587e-11,-0.16390520953196933,-0.32714943677404895,0.015501971556626207,-0.034473179320857715,1.235113314262353e-13,-0.034473179320857715,-0.021233567854867193,0.0032604347770543384,-0.11773634251493224,1.4627181791587674e-13,-0.11773634251493224,-0.10846210152250171,0.011135371706972439,-1.7763568394002505e-15,0.00812503806771228,0.9918749619322875,0.22648503789433647,0.7735149621056637,0.0006040295238506052
GELU,raw,9,L1_FIRST,1,,1,True,1,L1_FIRST,,8.333333333333334e-06,0.0,11,0.9999,,0.002116666666666667,L2_LEDGER_WHEN_L1_FIRST,MIXED,BOTH_GE_HALF,0,1,1,-0.017924608875597534,9.571277497720417e-14,-0.036433371813544266,-0.0942414911070877,9.561828363223691e-14,-0.0942414911070877,-0.03392453177903619,5.257659554032867,-0.00961112820302138,9.089911018118805e-14,-0.00961112820302138,-0.016949829232663687,0.5361973736624133,0.08282610631133405,1.022576068084302e-13,0.08282610631133405,0.04074139541885422,-4.620804107145293,0.003101904123177519,6.179440869583834e-16,0.003101904123177519,-0.006256137043237686,-0.17305282054998894,-0.005507500915850889,1.3419203463770156e-13,-0.005507500915850889,-0.009538623517917415,0.30725919622986986,-0.004103627287170491,1.682950780521678e-13,-0.004103627287170491,-0.0009280569762171939,0.22893817743254344,-0.029404490381247914,6.712754426366382e-14,-0.029404490381247914,-0.004180140578506207,1.640453668212478,-0.0648370007258398,9.948874197904585e-14,-0.0648370007258398,-0.05533500503362595,3.6172058858203897,3.469446951953614e-17,0.5730337583177318,0.42696624168226827,0.3120121512915713,0.6879878487084289,0.17305282054998894
GELU,std,9,L2_FIRST,2,1,2,False,1,L2_FIRST,,8.333333333333334e-06,0.0,11,0.518425,11,1.0,L2_LEDGER,MIXED,NEITHER_GE_HALF,0,1,1,-10.513809817366036,8.650534296767023e-12,-9.19387887193885,-0.17282627480179627,1.7677892968936542e-13,-0.17282627480179627,-0.16638883374449148,0.01643802558767355,-0.1895247275933999,5.053809943051294e-12,-0.1895247275933999,-0.17555825658058147,0.018026265538906277,-10.163293078214494,5.7937615961414224e-12,-10.163293078214494,-9.068196519614876,0.9666613011610138,0.011834263243654277,4.919303308399256e-16,0.011834263243654277,0.009525136090815067,-0.001125592287593713,0.005672235913710217,1.7395074647339704e-11,0.005672235913710217,0.11751577387228523,-0.0005395033781513892,-0.19519696350710997,1.3779120256639859e-11,-0.19519696350710997,-0.12470911206508614,0.018565768917057655,-0.03628361676668671,1.2742796034257122e-13,-0.03628361676668671,-0.03613820224978857,0.003451043665137994,-0.13654265803510954,1.5201179689682116e-13,-0.13654265803510954,-0.12618051357082183,0.012986981922535553,1.7763568394002505e-15,-0.029928737984413544,1.0299287379844129,0.2099427115946238,0.790057288405376,0.001125592287593713
SILU,raw,0,L1_FIRST,1,,1,True,1,L1_FIRST,,0.0,0.0,11,0.9993833333333333,,0.000475,L2_LEDGER_WHEN_L1_FIRST,MIXED,NEITHER_GE_HALF,0,1,1,-0.2915045193917644,2.41543180295793e-13,-0.15043984390157922,0.05702517365540854,2.0530873306781516e-13,0.05702517365540854,0.050423816778058586,-0.19562363483898568,-0.0003229609262995552,9.78393204728783e-14,-0.0003229609262995552,-0.0002105990875192938,0.0011079105290491748,-0.46298809815342173,3.600744472193181e-13,-0.46298809815342173,-0.2415841903303727,1.588270738029944,0.11478136603254825,2.490526322619355e-15,0.11478136603254825,0.15692372852936387,-0.39375501372000704,0.0012702097501332945,1.0016955033733839e-13,0.0012702097501332945,0.0005876305794736162,-0.004357427297469133,-0.0015931706764328452,2.584375979734269e-13,-0.0015931706764328452,0.002850146603367554,0.005465337826518293,0.004440921378194733,1.8450119608281273e-13,0.004440921378194733,0.01875471554683699,-0.015234485514876026,0.052584252277213805,2.0810284196938785e-13,0.052584252277213805,0.014157826458003814,-0.18038914932410963,-1.1102230246251565e-16,-3.9330137075317273,4.933013707531713,0.07787650775130142,0.9221234922486986,0.39375501372000704
SILU,std,0,L2_FIRST,,2,2,False,2,L2_FIRST,,0.0,0.0,,0.44765,11,1.0,L2_LEDGER,MIXED,NEITHER_GE_HALF,0,2,2,-179.21246251798303,4.3882680262773913e-11,-174.11466543444055,-32.51175610289398,7.079597613060952e-12,-16.25587805144699,-32.19844952637139,0.18141459386303338,-29.454385678083646,4.2210158985536964e-11,-14.727192839041823,-27.992452079555896,0.16435456141967836,-117.15153605566125,3.924404984125795e-11,-58.57576802783063,-110.01280561157017,0.6537019491259193,-0.09478468134417199,1.182890633346962e-15,-0.047392340672085996,-0.08753545815125108,0.0005288955913691596,-26.96402356634537,1.0639513465242339e-10,-13.482011783172686,-24.897724082893234,0.15045841783263078,-2.490362111738268,9.835670925515062e-11,-1.245181055869134,-1.5338514505346592,0.013896143587047544,-5.494384166944068,3.3793042804178815e-12,-2.747192083472034,-3.884401119823213,0.030658493777422066,-27.017371935949917,7.305953121871459e-12,-13.508685967974959,-27.0762952812778,0.15075610008561133,-2.842170943040401e-14,0.9154502104047854,0.08454978959521438,0.16899684377415078,0.8310031562258493,0.0005288955913691596
SILU,raw,1,L1_FIRST,1,,1,True,1,L1_FIRST,,0.0,0.0,11,0.9990666666666667,,0.00175,L2_LEDGER_WHEN_L1_FIRST,SELF_CARRIES,,0,1,1,-0.030788214031869102,1.0706932453637536e-13,-0.01625364050098803,-0.14319975492702708,2.729055190922429e-13,-0.14319975492702708,-0.14821489102735141,4.651122497030844,0.010455427072250691,9.723050180319013e-14,0.010455427072250691,0.015559679387173765,-0.33959186659636065,0.10304345262544296,2.831434704331336e-13,0.10304345262544296,0.11501629580002135,-3.3468473526519573,-0.001087338802535669,5.313461936321799e-16,-0.001087338802535669,-0.0047916267067193985,0.035316722217474415,0.0114382901616026,1.611164619163316e-13,0.0114382901616026,0.017267902051623457,-0.3715152216936891,-0.0009828630893519079,1.777871467390281e-13,-0.0009828630893519079,-0.010487883328809875,0.03192335509732845,-0.08393282869644902,2.2727733598894392e-13,-0.08393282869644902,0.0016029110711138338,2.7261350271753195,-0.05926692623057803,2.505226288814953e-13,-0.05926692623057803,-0.08853949637205791,1.9249874698555236,3.469446951953614e-18,1.0940050638352674,-0.09400506383526727,0.586124108516947,0.4138758914830529,0.035316722217474415
SILU,std,1,L2_FIRST,,2,2,False,2,L2_FIRST,,0.0,0.0,,0.46905,11,1.0,L2_LEDGER,MIXED,NEITHER_GE_HALF,0,2,2,-160.99127556726071,4.215964200291945e-11,-158.7763089094191,-30.889242273970254,7.470365906504999e-12,-15.444621136985127,-31.594868671411668,0.19186904486053968,-30.29898647972362,4.067162504302228e-11,-15.14949323986181,-27.613311168254413,0.1882026611253538,-99.7221839469291,3.839368880461972e-11,-49.86109197346455,-100.25109007067675,0.6194260129659391,-0.08086286663776264,1.112571021244825e-15,-0.04043143331888132,-0.08781981095671654,0.0005022810481675999,-27.307119833669006,1.0023340209541917e-10,-13.653559916834503,-24.407489543045536,0.169618631428635,-2.9918666460546124,9.457148408800127e-11,-1.4959333230273062,-1.9404597796081435,0.018584029696718796,-6.153623431533822,3.795656934182795e-12,-3.076811715766911,-4.1194061812711915,0.03822333483507864,-24.735618842436434,7.571567827561997e-12,-12.367809421218217,-24.90334901524033,0.15364571002546107,-5.684341886080802e-14,0.9012552235680622,0.09874477643193771,0.19921574562932406,0.800784254370676,0.0005022810481675999
SILU,raw,2,L1_FIRST,1,,1,True,1,L1_FIRST,,0.0,0.0,11,0.999425,,0.0012916666666666667,L2_LEDGER_WHEN_L1_FIRST,SELF_CARRIES,,0,1,1,-0.02907344594890822,9.506153264994403e-14,-0.009127389907943873,-0.15483698793795495,2.1213451556847632e-13,-0.15483698793795495,-0.1438454793478851,5.325718465229591,0.00035286524145832843,8.767825405722945e-14,0.00035286524145832843,0.01200166056505379,-0.012137028478785446,0.12698384496749957,2.2064014012500111e-13,0.12698384496749957,0.1340253133734736,-4.367691576383917,-0.0015731682199111674,6.267340384562295e-16,-0.0015731682199111674,-0.008744256279896945,0.05411013963311232,0.006093754342283673,1.399792497932368e-13,0.006093754342283673,0.01696273294932419,-0.2095986266296895,-0.00574088910082534,1.6283412271176807e-13,-0.00574088910082534,-0.005460059826125893,0.19746159815090392,-0.059837569790769186,1.6767469020534706e-13,-0.059837569790769186,-0.03417277665040741,2.058151960931079,-0.09499941814718577,1.9245821350804352e-13,-0.09499941814718577,-0.06208784592549309,3.267566504298512,3.469446951953614e-18,17.269352790598713,-16.269352790598703,0.3864552687807827,0.6135447312192174,0.05411013963311232
