arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,gate_zero_frac_l1,sink_ratio_l1,p_pos_l1,fold_mean_l1,onesided_frac_l1,skew_l1,bias_over_sd_l1,bias_share_l1,abs_zbar_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,gate_zero_frac_l2,sink_ratio_l2,p_pos_l2,fold_mean_l2,onesided_frac_l2,skew_l2,bias_over_sd_l2,bias_share_l2,abs_zbar_l2,r_a1,w_norm_l1,w_norm_l2,w_norm_l3,gamma_l1,beta_l1
LN,raw,7,7,0.001,43,none,0.1103104167,0.113333337,0.113333337,0,0.25,1.475896239,110.6189194,-1.747037172,0.5183333755,19.93948703,0.486133337,0.01120043453,0.5183333755,0.478833288,0,-0.1420469731,0.01846810617,0.9999953508,6.008372307,0,0.8899999857,41.42848587,26.15797806,7.419445038,1,3.792647587,0.01340833306,1.586381912,1,0.01340833306,0.9399999976,0.2423757464,0.05411959812,0.03124153242,45.05461502,0.8736233115,52.87996674,20.28995514,80.0574646,1.14124155,-1.299863219
LN,raw,7,7,0.001,44,none,0.11506875,0.1174999997,0.1174999997,0,0.25,1.389582276,113.8180008,-1.867366195,0.5116666555,19.16832832,0.4890416861,0.01045431942,0.5116666555,0.4804416597,0,-0.1303170621,0.01747671701,0.9999966621,6.075636387,0,0.8999999762,44.90091324,28.26464272,7.740037441,1,2.424616933,0.01208333392,1.59111011,1,0.01208333205,0.9399999976,0.1953020543,0.05346732959,0.03109693527,48.79440689,0.8852163553,53.30157852,20.46077347,80.3952713,1.146440387,-1.293143272
LN,raw,7,7,0.001,45,none,0.1171020833,0.1174999997,0.1174999997,0,0.25,1.351831079,113.7733612,-1.830991268,0.5141666532,18.27656169,0.4876750112,0.01029112935,0.5141666532,0.480924964,0,-0.1405664533,0.01734528132,0.9999966025,6.104479313,0,0.969999969,47.2064476,31.20311165,8.391783714,1,1.861944781,0.01207500044,1.520073652,1,0.01207499951,0.9199999571,0.2061608285,0.05047662184,0.031172961,51.18077087,0.8788926005,53.39672852,20.56594086,80.38272858,1.146137238,-1.295884728
LN,raw,7,7,0.001,46,none,0.11738125,0.1183333397,0.1183333397,0,0.2399999946,1.359690428,111.7407379,-1.872185946,0.5141666532,18.13186988,0.4877083302,0.01023691054,0.5141666532,0.4806083143,0,-0.1239908263,0.0177717898,0.9999956489,6.173009396,0,0.969999969,48.30601501,32.28366852,8.740821838,1,2.007943987,0.01261666697,1.503587842,1,0.01261666603,0.9199999571,0.2124165595,0.05006945878,0.03126103058,52.5206871,0.8807996511,53.99549103,20.5795784,80.76473999,1.148887992,-1.294001698
LN,raw,7,7,0.001,47,none,0.100075,0.1066666692,0.1066666692,0,0.2699999809,1.255800962,117.1687393,-1.975594878,0.5116666555,17.34544214,0.4897583425,0.009615786374,0.5116666555,0.4806250036,0,-0.1106154174,0.01663891785,0.9999962449,6.262513638,0,0.9799999595,50.0762825,31.85887527,7.663665771,1,1.000000054,0.01436666679,1.576883078,1,0.01436666679,0.9300000072,0.1847873628,0.05187895149,0.03137378022,54.30495453,0.9062871337,54.66057587,20.69361877,80.62664795,1.147104144,-1.295020461
LN,raw,7,7,0.001,48,none,0.1158125,0.1158333346,0.1158333346,0,0.25,1.176204205,125.6840286,-2.05894208,0.5099999905,17.12849199,0.4915166795,0.009442540817,0.5099999905,0.4810333252,0,-0.1034356952,0.01538657863,0.9999963641,6.342901707,0,1,50.65811157,32.38118744,7.423317432,1,0,0.01460000034,1.570728898,1,0.01460000034,0.9300000072,0.1718614399,0.05219788477,0.03188625723,54.96515656,0.907427907,54.70924759,20.73622894,80.63529205,1.147918105,-1.294459462
LN,raw,7,7,0.001,49,none,0.1121458333,0.1125000045,0.1125000045,0,0.25,1.176204205,125.6840286,-2.05894208,0.5099999905,17.12849199,0.4915166795,0.009442540817,0.5099999905,0.4810333252,0,-0.1034356952,0.01538657863,0.9999963641,6.342901707,0,1,50.65811157,32.38118744,7.423317432,1,0,0.01460000034,1.570728898,1,0.01460000034,0.9300000072,0.1718614399,0.05219788477,0.03188625723,54.96515656,0.907427907,54.70924759,20.73622894,80.63529205,1.147918105,-1.294459462
LN,raw,7,7,0.001,50,none,0.11223125,0.1125000045,0.1125000045,0,0.25,1.176204205,125.6840286,-2.05894208,0.5099999905,17.12849199,0.4915166795,0.009442540817,0.5099999905,0.4810333252,0,-0.1034356952,0.01538657863,0.9999963641,6.342901707,0,1,50.65811157,32.38118744,7.423317432,1,0,0.01460000034,1.570728898,1,0.01460000034,0.9300000072,0.1718614399,0.05219788477,0.03188625723,54.96515656,0.907427907,54.70924759,20.73622894,80.63529205,1.147918105,-1.294459462
LN,raw,8,8,0.001,1,none,0.9782375,1,1,0,0,-0.004547399003,3.653079033,-0.1508482099,0.5041666627,79.92297408,0.497633338,-0.001289042528,0.5041666627,0.4874833226,0,-0.06317212433,0.01380108669,0.9999619126,0.1955789328,0,0,0.167889446,0.4799268544,-0.1646969169,0.6000000238,59.54767119,0.3780750036,0.3447999656,0.6000000238,0.3390083313,0.009999999776,0.3325132132,0.1069191098,0.01553439908,1.106384516,0.6203581095,3.981283665,0.9248462319,2.493104219,0.9898988008,-0.1884669811
LN,raw,8,8,0.001,2,none,0.979,1,1,0,0,0.004038748797,5.746080875,-0.2626530528,0.4958333373,80.44129076,0.5012500286,0.0006821253337,0.4958333373,0.486899972,0,0.02097643539,0.01353522576,0.9999983311,0.3362565041,0,0,0.5123133659,0.5370458364,-1.077538013,0.8216666579,50.50099409,0.2721666694,0.898347795,0.8216666579,0.1841500103,0.05999999866,0.1465554535,0.1047039926,0.02342218533,1.942189932,0.5846615434,5.796781063,1.319212437,3.476917267,0.9822362065,-0.2988588512
LN,raw,8,8,0.001,3,none,0.9772854167,1,1,0,0,0.001882629469,7.942430496,-0.1903742254,0.5033333302,81.46621521,0.4963916838,0.000175230598,0.5033333302,0.4862750173,0,-0.05760203302,0.01098116767,0.9999899268,0.3557896018,0,0,0.7824017406,0.5692818165,-0.3894578516,0.9225000143,55.97141909,0.122541666,1.379456997,0.9225000143,0.1167083308,0.2099999934,0.1010461822,0.1070456505,0.04139373079,2.520721674,0.5521735549,7.218169689,1.586160183,4.180024147,0.969938457,-0.3909456432
LN,raw,8,8,0.001,4,none,0.9767958333,1,1,0,0,0.02199166641,9.380226135,-0.2642687261,0.5066666603,81.8176254,0.4942416847,0.002161678625,0.5066666603,0.4858750105,0,-0.06233113632,0.01201707032,0.9999935031,0.4697775841,0,0,1.117449403,0.6169961095,0.04419382289,0.9691666961,57.93118919,0.06685833633,1.877324104,0.9691666961,0.06685833633,0.2800000012,0.04421173781,0.1239449605,0.04648175463,2.926678419,0.5375345349,8.533828735,1.831124187,5.022222996,0.9582095146,-0.4725107551
LN,raw,8,8,0.001,5,none,0.97720625,1,1,0,0,0.03932897002,10.5049696,-0.3235349059,0.5058333278,82.89385175,0.494900018,0.002998136915,0.5058333278,0.4861499667,0,-0.02674540505,0.01256900188,0.9999961257,0.3795671165,0,0,1.358766079,0.6076458097,0.5109850168,0.989166677,62.18854831,0.02577500045,2.264927626,0.989166677,0.02577499859,0.4699999988,0.05336914212,0.1492090523,0.05524518713,3.003092051,0.5149911046,9.471013069,2.053440332,5.966370583,0.9421588182,-0.542350173
LN,raw,8,8,0.001,6,none,0.9753104167,1,1,0,0,0.03855846822,12.41058922,-0.3459760547,0.5091666579,82.74768629,0.4924833477,0.003299257485,0.5091666579,0.4854833186,0,-0.1166985631,0.01234285813,0.9999904037,0.444219172,0,0,1.70958221,0.6028156281,0.9603272676,0.9983333349,65.94284362,0.005950000137,2.846408129,0.9983333349,0.005950000137,0.7799999714,0.06380381435,0.192608431,0.06034664065,3.066953182,0.5024148226,10.43045902,2.301870584,6.903007507,0.9298570156,-0.599229455
LN,raw,8,8,0.001,7,none,0.9737083333,1,1,0,0,0.04992839321,13.43629265,-0.277192086,0.5066666603,82.75137809,0.4918583333,0.003987770062,0.5066666603,0.4865750074,0,-0.1258373111,0.01182251889,0.9999914169,0.4700783491,0,0,1.944363713,0.5929917097,1.456282973,1,66.34613794,0.002025000053,3.39017272,1,0.002025000053,0.9199999571,0.1308712661,0.2378677726,0.06499769539,3.322135448,0.4923605323,11.34964848,2.591469765,7.870407581,0.9179521203,-0.651173234
LN,raw,8,8,0.001,8,none,0.9699395833,1,1,0,0,0.07695124298,15.46068573,-0.3490612805,0.5066666603,82.70649808,0.4928333461,0.003906724509,0.5066666603,0.4869000018,0,-0.07316029072,0.01114297658,0.9999919534,0.5737118721,0,0,2.088844299,0.5751092434,1.553520203,1,66.05011313,0.0006666666595,3.726260185,1,0.0006666666595,1,0.148966074,0.2755714655,0.06748762727,3.362017393,0.4723101556,12.11889648,2.79356122,9.130827904,0.9023789167,-0.7023804784
LN,raw,8,8,0.001,9,none,0.9701166667,1,1,0,0,0.06176279858,16.47708511,-0.3500184715,0.5099999905,81.81097885,0.4896916747,0.004592909943,0.5099999905,0.4870750308,0,-0.10099186,0.01142235845,0.9999924898,0.6649183035,0,0,2.207252741,0.5752522945,1.897738099,1,66.74580581,0.0002249999961,3.974534035,1,0.0002250000107,1,0.3095432222,0.3061252534,0.07046618313,3.387158155,0.4600238502,12.81370544,3.040230989,9.951406479,0.8862686157,-0.7501583695
LN,raw,8,8,0.001,10,none,0.9642020833,1,1,0,0,0.09801948816,18.03650665,-0.4196454585,0.5099999905,81.39970584,0.4907416701,0.006120499223,0.5099999905,0.4869916737,0,-0.110797517,0.01125580538,0.9999915957,0.7455993891,0,0.009999999776,2.341427565,0.5935534239,2.045105457,1,64.26059294,7.500000356e-05,4.185581207,1,7.500000356e-05,1,0.3563576341,0.3231827319,0.07025430351,3.444115877,0.446213454,13.74419403,3.326486588,11.2999649,0.8780717254,-0.79426682
LN,raw,8,8,0.001,11,none,0.9616666667,1,1,0,0.009999999776,0.1119438708,22.03055763,-0.4268630147,0.5124999881,79.81434216,0.4887333512,0.005005358718,0.5124999881,0.4845999777,0,-0.1121803075,0.009724999778,0.9999911189,0.8296439052,0,0.009999999776,2.337159395,0.6427475214,2.075054884,1,62.14105971,3.33333337e-05,3.65969491,1,3.33333337e-05,1,0.5132083893,0.3461018801,0.08096559346,3.468694448,0.4215957522,14.54895782,3.662757397,12.51723194,0.8578908443,-0.8451061249
LN,raw,8,8,0.001,12,none,0.9558333333,1,1,0,0.02999999933,0.1526622027,21.2631855,-0.4174550474,0.5124999881,78.07584604,0.4897499979,0.006710331421,0.5124999881,0.4855333269,0,-0.1233962253,0.01116973907,0.9999910593,0.8509936929,0,0.01999999955,2.600338697,0.710288763,2.306339741,1,60.91938628,3.33333337e-05,3.676354647,1,3.33333337e-05,1,0.576633215,0.3515008092,0.08255328983,3.616909266,0.4263819158,15.30452061,4.035870552,13.87996292,0.8579098582,-0.8680374026
LN,raw,8,8,0.001,13,none,0.9473041667,1,1,0,0.009999999776,0.1387117058,22.16822243,-0.44787094,0.5099999905,77.74656303,0.4892833531,0.006529848557,0.5099999905,0.4863499999,0,-0.1323240399,0.01122107357,0.9999919534,1.05196631,0,0.01999999955,3.066546202,0.7148783803,2.760681629,1,64.14733945,0,4.317912102,1,0,1,0.3608985841,0.3773978353,0.07814405113,4.04351902,0.4442154765,16.23678398,4.574187279,15.07107925,0.8618115187,-0.8897975087
LN,raw,8,8,0.001,14,none,0.9449854167,1,1,0,0.01999999955,0.1296730042,22.22862244,-0.4882212579,0.5091666579,75.5158184,0.4914333522,0.005092699081,0.5091666579,0.4872999787,0,-0.1216166615,0.01226154901,0.9999928474,1.035785913,0,0.01999999955,3.37848568,0.9139923453,2.916459084,1,65.37974785,0,3.716187477,1,0,1,0.4213444293,0.3278335035,0.08039822429,4.311562538,0.4429071248,17.01911926,5.088797569,16.6525383,0.8605274558,-0.9104881287
LN,raw,8,8,0.001,15,none,0.9459541667,1,1,0,0.03999999911,0.1453865021,22.52193642,-0.6336082816,0.5099999905,76.29961191,0.4905500114,0.005764157511,0.5099999905,0.4860333204,0,-0.07731214911,0.01313622296,0.9999929667,1.049289465,0,0.01999999955,3.837060213,0.9722700119,3.482163668,1,68.34853715,8.333333426e-06,3.970671177,1,8.333333426e-06,1,0.4517282248,0.33525002,0.07761877775,4.87207365,0.4368394911,17.81013298,5.637879848,18.08382797,0.865958333,-0.9225296378
LN,raw,8,8,0.001,16,none,0.9312625,1,1,0,0.01999999955,0.1706880331,23.68606949,-0.6097444296,0.5091666579,77.0437692,0.4908916652,0.006366482005,0.5091666579,0.4871749878,0,-0.08308262378,0.01344411168,0.9999939799,1.163986683,0,0.01999999955,3.948178053,1.12039578,3.570684195,1,66.14302258,8.333333426e-06,3.520511389,1,8.333333426e-06,1,0.4948109984,0.312176168,0.08341962099,4.979196072,0.4243952632,18.57423401,6.202497005,19.22486496,0.8676000834,-0.9408576488
LN,raw,8,8,0.001,17,none,0.9282104167,1,1,0,0.01999999955,0.1602021903,23.18629265,-0.6516703963,0.5058333278,77.33320813,0.4938833416,0.007074997295,0.5058333278,0.4869666994,0,-0.06556738913,0.01510882471,0.9999943376,1.108377934,0,0.01999999955,4.144567966,1.083103776,3.685087919,1,62.09867219,0,3.806098938,1,0,1,0.4762096405,0.375500679,0.09447813034,5.114463329,0.4435432553,19.49209595,6.949745655,19.71989059,0.8677834272,-0.967202127
LN,raw,8,8,0.001,18,none,0.92555625,1,1,0,0.01999999955,0.1518189013,23.60599518,-0.6722332239,0.5049999952,76.31912754,0.4939333498,0.005473951809,0.5049999952,0.4870666265,0,-0.05306066573,0.01547408849,0.9999948144,1.34199369,0,0.01999999955,4.215492249,1.172410011,3.756211758,1,56.35937499,0,3.593160629,1,0,1,0.7162700891,0.3968610764,0.1068513319,5.213139057,0.4527121782,20.12921906,7.690911293,20.33305931,0.8635279536,-0.9945865273
LN,raw,8,8,0.001,19,none,0.9242020833,1,1,0,0.01999999955,0.2087524533,26.34588051,-0.5688097477,0.5091666579,74.6532939,0.4911416769,0.006929606665,0.5091666579,0.4855416715,0,-0.08420719951,0.01455685589,0.9999961853,1.304671407,0,0.01999999955,3.836582184,1.235480309,3.723870516,1,61.84016149,0,3.104027987,1,0,1,0.9280159473,0.4106453657,0.1288270652,4.360519886,0.4411427677,20.94971657,8.25741291,20.96717644,0.8507540822,-1.029724002
LN,raw,8,8,0.001,20,none,0.9321625,1,1,0,0.02999999933,0.1894788146,27.65869713,-0.5337072015,0.5091666579,71.77736409,0.4910416603,0.006362231914,0.5091666579,0.4861250222,0,-0.0795140937,0.01484551467,0.99999547,1.600173116,0,0.01999999955,4.506516457,1.516114593,4.360870838,1,61.45077686,8.333333426e-06,2.971640348,1,8.333333426e-06,1,0.8886839151,0.3533556759,0.1164207235,5.092330456,0.476900965,21.61294556,8.791887283,22.50966263,0.851973176,-1.046664715
LN,raw,8,8,0.001,21,none,0.91306875,1,1,0,0.03999999911,0.2599988878,28.07678413,-0.55859828,0.5074999928,70.86142048,0.4914583266,0.008100956678,0.5074999928,0.4859916568,0,-0.0727655068,0.01594034024,0.9999967217,1.568452358,0,0.01999999955,4.349396229,1.433333278,4.133863449,1,54.11530971,0,3.033931732,1,0,1,1.115081191,0.411967814,0.1337835789,4.959534645,0.492290318,22.59562492,9.430883408,23.87439156,0.8470113873,-1.073242068
LN,raw,8,8,0.001,22,none,0.9182208333,1,1,0,0.07999999821,0.3410770297,29.96396255,-0.5599451065,0.5074999928,68.87799939,0.4919333458,0.01004935522,0.5074999928,0.4850833416,0,-0.05574649945,0.01525431126,0.9999966025,1.438896537,0,0.01999999955,5.418320656,1.835467696,4.792163372,1,58.55795555,0,2.951106071,1,0,1,0.9787947536,0.3494997621,0.1170866415,6.175631523,0.4947877228,23.44718552,10.08662605,25.21007347,0.8672499061,-1.082323313
LN,raw,8,8,0.001,23,none,0.9226666667,1,1,0,0.07999999821,0.3537735045,31.22263336,-0.6102954149,0.5099999905,68.80925465,0.4900416732,0.008500277996,0.5099999905,0.4848916531,0,-0.08384899795,0.01541069802,0.9999961257,1.516465306,0,0.01999999955,5.872039318,1.972564816,5.499253273,1,60.9169519,0,2.975678921,1,0,1,1.259881616,0.3451340199,0.1154104248,6.544522285,0.4980752766,24.35279465,10.65445423,26.07404518,0.8766802549,-1.09469223
LN,raw,8,8,0.001,24,none,0.9236479167,1,1,0,0.07999999821,0.3271541297,34.33923721,-0.6916398406,0.5133333206,66.85193615,0.4861166775,0.008080968633,0.5133333206,0.4831166863,0,-0.09832784534,0.01446633227,0.99999547,1.540384412,0,0.01999999955,6.242320061,2.22765398,5.766662121,1,54.41439914,0,2.79996419,1,0,1,1.237279773,0.3423469663,0.1221993491,7.012803078,0.5001376271,25.42354965,11.24904346,27.35297966,0.8906806707,-1.111251593
LN,raw,8,8,0.001,25,none,0.9206916667,1,1,0,0.08999999613,0.4544868171,34.6961174,-0.7787131071,0.5141666532,64.96673421,0.486466676,0.01318898331,0.5141666532,0.4829166234,0,-0.1157289669,0.01825357974,0.9999973774,2.099910975,0,0.01999999955,6.515978813,2.453398943,6.106528282,1,52.03298458,0,2.668539524,1,0,1,1.233122349,0.3452152312,0.1298873574,7.177101612,0.5072717071,26.51589203,11.92221546,28.63740921,0.8960288763,-1.141609669
LN,raw,8,8,0.001,26,none,0.9256958333,1,1,0,0.1099999994,0.5431210995,33.14113235,-0.7805735469,0.5141666532,63.53972654,0.4866749942,0.0168229416,0.5141666532,0.4834250212,0,-0.09260026366,0.02049228176,0.9999976754,2.181981325,0,0.01999999955,7.558621407,3.102922678,6.925246716,1,59.7898818,0,2.440205812,1,0,1,1.111127973,0.3000969589,0.1235893592,7.866582394,0.50165236,27.49598694,12.55568981,30.92322922,0.9188936353,-1.149527669
LN,raw,8,8,0.001,27,none,0.9039,1,1,0,0.1199999973,0.6363603473,35.34642792,-0.6524893045,0.5141666532,62.84318558,0.4858333468,0.01730169542,0.5141666532,0.4824666977,0,-0.06796502322,0.0218843855,0.9999974966,2.400778055,0,0.01999999955,8.702501297,3.771218538,7.856350899,1,74.98934672,0,2.311117411,1,0,1,1.181198597,0.2666110694,0.1164826155,9.081256866,0.475709945,28.73503304,13.12297153,33.20516968,0.9433153272,-1.158664823
LN,raw,8,8,0.001,28,none,0.8762833333,1,1,0,0.09999999404,0.6596274376,41.86509323,-0.5921057463,0.5158333182,63.04415231,0.4845333397,0.01715222746,0.5158333182,0.4825499654,0,-0.1211921722,0.01947297715,0.9999967813,2.396181107,0,0.01999999955,10.8853693,4.78520155,9.806277275,1,82.87729723,0,2.269957066,1,0,1,0.6733191013,0.2226896882,0.09833892435,11.27990532,0.4752778411,29.72429657,13.82744408,36.85377121,0.9782356024,-1.157114029
LN,raw,8,8,0.001,29,none,0.8430979167,0.9983333349,0.9983333349,0,0.1299999952,0.7554018497,45.40621567,-0.621815443,0.5149999857,61.18868434,0.4832416773,0.01656037383,0.5149999857,0.481275022,0,-0.1210985184,0.01961730979,0.999997139,2.644787312,0,0.01999999955,13.51531887,6.11841917,11.81836987,1,85.61961242,0,2.207989693,1,0,1,0.4925713837,0.186907202,0.08498913795,14.10963917,0.4908471406,31.40055084,14.62012959,40.45608902,1.00688386,-1.160925031
LN,raw,8,8,0.001,30,none,0.7904854167,0.9983333349,0.9983333349,0,0.1400000006,0.7900626659,45.09857559,-0.7695207,0.5174999833,62.45571212,0.4833333492,0.016992772,0.5174999833,0.4809833467,0,-0.1185276285,0.02060544305,0.9999966025,2.914293766,0,0.01999999955,16.06106567,6.784072399,13.96711445,1,87.19923304,0,2.36711359,1,0,1,0.3942304552,0.1818846017,0.07711068541,16.88057327,0.4921243489,32.66841507,15.4777956,45.49642181,1.042112231,-1.15308845
LN,raw,8,8,0.001,31,none,0.7398229167,0.9950000048,0.9950000048,0,0.1599999964,0.7949850559,47.30626678,-0.8982450366,0.5158333182,62.07197643,0.4857333302,0.01671310328,0.5158333182,0.481400013,0,-0.08727417886,0.02087287791,0.9999970198,3.207677126,0,0.01999999955,18.70569801,7.267745495,16.69533539,1,87.40131459,0,2.571372747,1,0,1,0.5723747611,0.1810683161,0.07059657574,19.40879631,0.498788476,34.22343445,16.4461422,50.86021805,1.070611358,-1.153214812
LN,raw,8,8,0.001,32,none,0.6336083333,0.9683333635,0.9683333635,0,0.1700000018,0.8864114881,50.46019745,-0.9192543626,0.5133333206,60.23984454,0.4865666628,0.0170680061,0.5133333206,0.4839499891,0,-0.07384087145,0.02069086581,0.9999976754,3.265443087,0,0.01999999955,19.84271622,8.268149376,17.97838974,1,88.01289363,0,2.395857811,1,0,1,0.6582127213,0.1696015745,0.07083562016,20.54046822,0.5107527375,35.83698273,17.3974514,57.12172699,1.084831715,-1.16252327
LN,raw,8,8,0.001,33,none,0.5685645833,0.8883333802,0.8883333802,0,0.1499999911,0.9452543259,52.23276138,-0.8599333763,0.5133333206,59.02266378,0.4871416688,0.0167126935,0.5133333206,0.4838583171,0,-0.06974104792,0.02143539675,0.999997437,3.47374773,0,0.02999999933,22.24503136,9.670261383,19.9990139,1,84.49641519,0,2.295712233,1,0,1,0.5664841533,0.1550162882,0.06751951575,23.06599617,0.5246021748,37.20805359,18.46085739,63.51008606,1.113634586,-1.162030935
LN,raw,8,8,0.001,34,none,0.3746770833,0.6158333421,0.6158333421,0,0.1199999973,1.042467117,59.28314972,-0.9628846645,0.5133333206,54.7430169,0.4880500138,0.0169127807,0.5133333206,0.484950006,0,-0.0629414618,0.02032430097,0.999997437,3.956956387,0,0.02999999933,23.51963615,11.30774975,20.46248627,1,76.45181139,0,2.078363419,1,0,1,0.4660624266,0.1455365717,0.07033544779,25.94145966,0.568128407,39.07295227,19.35117912,69.79645538,1.126132846,-1.179635882
LN,raw,8,8,0.001,35,none,0.2349458333,0.4025000036,0.4025000036,0,0.1499999911,1.04017663,59.27148056,-1.185436487,0.5116666555,50.60305821,0.4907999933,0.01464449894,0.5116666555,0.4848666787,0,-0.03508338332,0.0209123008,0.9999973774,4.134810448,0,0.1400000006,27.68461609,11.6682148,22.38710403,1,62.78954678,0,2.371838808,1,0,1,0.6460130811,0.1557524502,0.06618637592,31.8013382,0.6134860516,40.38646317,20.32789993,75.96489716,1.140601754,-1.187974691
LN,raw,8,8,0.001,36,none,0.1963395833,0.2783333361,0.2783333361,0,0.1499999911,1.081295848,67.46059418,-1.230738759,0.510833323,47.1796191,0.4910666645,0.01393155474,0.510833323,0.4847666323,0,-0.02682279423,0.0193187166,0.9999979734,4.33301878,0,0.2099999934,30.1797657,12.3112812,21.50172997,1,47.06904821,0,2.455501556,1,0,1,0.6836328506,0.1631115079,0.06750134379,34.76451111,0.6450687051,41.72546005,21.07476997,80.08985138,1.149656773,-1.19197762
LN,raw,8,8,0.001,37,none,0.1478083333,0.1758333445,0.1758333445,0,0.1299999952,1.013344288,73.47932434,-1.349586368,0.5058333278,43.24820277,0.4931000173,0.01173225325,0.5058333278,0.4848833382,0,-0.01398129202,0.01723386347,0.9999979734,4.200928211,0,0.4899999797,38.29108047,13.27925777,22.83659744,1,29.25970996,0,2.899469852,1,0,1,0.6361213326,0.1685226709,0.06015860662,44.89215088,0.7066542506,42.80112457,21.72360039,81.96896362,1.174418926,-1.169155717
LN,raw,8,8,0.001,38,none,0.1173875,0.1233333349,0.1233333349,0,0.1299999952,0.9355704784,80.9549942,-1.465463519,0.5058333278,38.07808812,0.493625015,0.008842519484,0.5058333278,0.4843583107,0,-0.01000204775,0.01504301745,0.9999973178,4.141090393,0,0.7999999523,45.86000061,14.62974167,23.22395325,1,7.993240354,0,3.153899193,1,0,1,0.8528299928,0.16437307,0.05454577878,56.11937714,0.7823865414,44.17129135,22.03471756,82.32709503,1.18336761,-1.151301622
LN,raw,8,8,0.001,39,none,0.1174354167,0.1191666722,0.1191666722,0,0.1299999952,0.909709096,82.74107361,-1.447809935,0.5066666603,35.3916193,0.4937750101,0.008922004141,0.5066666603,0.4841749966,0,-0.02155697532,0.01436166279,0.9999973178,3.918740273,0,0.8399999738,52.75976944,16.72928619,24.12371826,1,3.461309886,0,3.177340031,1,0,1,0.7941889167,0.1466040015,0.04883192107,64.03929901,0.8001554012,44.05102539,22.36521721,82.42887115,1.196803212,-1.134835601
LN,raw,8,8,0.001,40,none,0.1123333333,0.1125000045,0.1125000045,0,0.1299999952,0.828958571,87.25731659,-1.563354373,0.5058333278,32.99300239,0.4944500029,0.007768843789,0.5058333278,0.4844166338,0,-0.01175443642,0.01326208748,0.999997139,3.860924244,0,1,57.71158218,17.42794418,24.32150269,1,0,0,3.324691296,1,0,1,0.6729986668,0.1437543184,0.04574481025,70.85518646,0.8286089301,44.18341827,22.63719559,82.42211914,1.196210504,-1.131974816
LN,raw,8,8,0.001,41,none,0.1121354167,0.1125000045,0.1125000045,0,0.1299999952,0.828958571,87.25731659,-1.563354373,0.5058333278,32.99300239,0.4944500029,0.007768843789,0.5058333278,0.4844166338,0,-0.01175443642,0.01326208748,0.999997139,3.860924244,0,1,57.71158218,17.42794418,24.32150269,1,0,0,3.324691296,1,0,1,0.6729986668,0.1437543184,0.04574481025,70.85518646,0.8286089301,44.18341827,22.63719559,82.42211914,1.196210504,-1.131974816
LN,raw,8,8,0.001,42,none,0.1146583333,0.1150000021,0.1150000021,0,0.1299999952,0.828958571,87.25731659,-1.563354373,0.5058333278,32.99300239,0.4944500029,0.007768843789,0.5058333278,0.4844166338,0,-0.01175443642,0.01326208748,0.999997139,3.860924244,0,1,57.71158218,17.42794418,24.32150269,1,0,0,3.324691296,1,0,1,0.6729986668,0.1437543184,0.04574481025,70.85518646,0.8286089301,44.18341827,22.63719559,82.42211914,1.196210504,-1.131974816
LN,raw,8,8,0.001,43,none,0.1111895833,0.1116666719,0.1116666719,0,0.1299999952,0.828958571,87.25731659,-1.563354373,0.5058333278,32.99300239,0.4944500029,0.007768843789,0.5058333278,0.4844166338,0,-0.01175443642,0.01326208748,0.999997139,3.860924244,0,1,57.71158218,17.42794418,24.32150269,1,0,0,3.324691296,1,0,1,0.6729986668,0.1437543184,0.04574481025,70.85518646,0.8286089301,44.18341827,22.63719559,82.42211914,1.196210504,-1.131974816
LN,raw,8,8,0.001,44,none,0.1089,0.1091666669,0.1091666669,0,0.1299999952,0.828958571,87.25731659,-1.563354373,0.5058333278,32.99300239,0.4944500029,0.007768843789,0.5058333278,0.4844166338,0,-0.01175443642,0.01326208748,0.999997139,3.860924244,0,1,57.71158218,17.42794418,24.32150269,1,0,0,3.324691296,1,0,1,0.6729986668,0.1437543184,0.04574481025,70.85518646,0.8286089301,44.18341827,22.63719559,82.42211914,1.196210504,-1.131974816
LN,raw,8,8,0.001,45,none,0.109775,0.1099999994,0.1099999994,0,0.1299999952,0.828958571,87.25731659,-1.563354373,0.5058333278,32.99300239,0.4944500029,0.007768843789,0.5058333278,0.4844166338,0,-0.01175443642,0.01326208748,0.999997139,3.860924244,0,1,57.71158218,17.42794418,24.32150269,1,0,0,3.324691296,1,0,1,0.6729986668,0.1437543184,0.04574481025,70.85518646,0.8286089301,44.18341827,22.63719559,82.42211914,1.196210504,-1.131974816
LN,raw,8,8,0.001,46,none,0.1154020833,0.1158333346,0.1158333346,0,0.1299999952,0.828958571,87.25731659,-1.563354373,0.5058333278,32.99300239,0.4944500029,0.007768843789,0.5058333278,0.4844166338,0,-0.01175443642,0.01326208748,0.999997139,3.860924244,0,1,57.71158218,17.42794418,24.32150269,1,0,0,3.324691296,1,0,1,0.6729986668,0.1437543184,0.04574481025,70.85518646,0.8286089301,44.18341827,22.63719559,82.42211914,1.196210504,-1.131974816
