seed,env,act1,act2,task,floor_acc,online_acc,online_ce,train_acc,train_ce,a1_rms,wnorm_l1,wnorm_l2,wnorm_l3,cnorm_l1,lowgate_l1,nearzero_l1
1,PM,ELU1,LR,28,0.11416666666666667,0.9907708168029785,0.040601544082164764,1.0,4.4171018089400604e-05,2.2512378692626953,8.034273147583008,2.923858880996704,2.726766347885132,7.973756790161133,0.4414916932582855,0.1615833342075348
1,PM,LR,ELU1,28,0.11416666666666667,0.9898541569709778,0.048727843910455704,1.0,7.664839358767495e-05,1.5483486652374268,7.518511772155762,3.7358038425445557,2.8542327880859375,7.406260967254639,0.0,0.14198333024978638
1,PM,LR,LR,28,0.11416666666666667,0.9890937209129333,0.040943216532468796,1.0,4.0051938412943855e-05,1.3635741472244263,7.59647274017334,3.331364154815674,3.5530755519866943,7.486507415771484,0.0,0.14869999885559082
2,RL,ELU1,ELU1,28,0.10916666666666666,0.10055208206176758,2.3160200119018555,0.11166667193174362,2.3095505237579346,17.83500099182129,13.179637908935547,4.489814758300781,4.104561805725098,13.013566017150879,0.6648417115211487,0.04858333244919777
2,RL,ELU1,LR,28,0.10916666666666666,0.33523958921432495,1.800917625427246,0.5458333492279053,1.2132692337036133,1.357765793800354,21.699899673461914,4.114239692687988,3.579540252685547,21.60580062866211,0.9481500387191772,0.011616668663918972
2,RL,LR,ELU1,28,0.10916666666666666,0.1159583330154419,2.274898052215576,0.14166666567325592,2.217012882232666,5.8485846519470215,17.474895477294922,5.427375793457031,4.709115505218506,16.731252670288086,0.0,0.028350001201033592
2,RL,LR,LR,28,0.10916666666666666,0.526645839214325,1.4583274126052856,0.8483333587646484,0.5307148098945618,1.1518440246582031,17.34182357788086,3.817643880844116,5.893616676330566,17.181652069091797,0.0,0.037150003015995026
2,PM,ELU1,ELU1,28,0.11583333333333333,0.9918957948684692,0.03478808328509331,1.0,5.312919893185608e-05,2.154168128967285,8.420092582702637,3.858121156692505,2.691288709640503,8.356955528259277,0.4100167155265808,0.17599166929721832
2,PM,ELU1,LR,28,0.11583333333333333,0.9899791479110718,0.039362698793411255,1.0,2.5759141863090917e-05,1.9829803705215454,8.180057525634766,2.95318603515625,2.7933566570281982,8.115057945251465,0.4563000202178955,0.16220001876354218
2,PM,LR,ELU1,28,0.11583333333333333,0.9879687428474426,0.050409164279699326,1.0,7.726510375505313e-05,1.503419041633606,7.7598137855529785,3.7815868854522705,2.9541549682617188,7.651587009429932,0.0,0.131933331489563
2,PM,LR,LR,28,0.11583333333333333,0.9891562461853027,0.04672352224588394,1.0,6.928682705620304e-05,1.645878791809082,7.636874675750732,3.3543357849121094,3.544322967529297,7.531891345977783,0.0,0.12463333457708359
0,RL,ELU1,ELU1,29,0.11583333333333333,0.10086458176374435,2.3199870586395264,0.11749999970197678,2.321852684020996,18.334436416625977,12.997526168823242,4.199748516082764,3.8076236248016357,12.803544044494629,0.720091700553894,0.03700000047683716
0,RL,ELU1,LR,29,0.11583333333333333,0.35588541626930237,1.7733962535858154,0.5766666531562805,1.1609405279159546,1.452018141746521,21.346786499023438,4.142488479614258,3.6530959606170654,21.262344360351562,0.9298749566078186,0.014608332887291908
0,RL,LR,ELU1,29,0.11583333333333333,0.10648958384990692,2.307309865951538,0.1274999976158142,2.300426483154297,15.156628608703613,14.758495330810547,5.0871429443359375,4.464256286621094,14.26659870147705,0.0,0.044983334839344025
0,RL,LR,LR,29,0.11583333333333333,0.49053123593330383,1.5365427732467651,0.78083336353302,0.6946180462837219,1.0681949853897095,18.474956512451172,3.800568103790283,5.899594783782959,18.312265396118164,0.0,0.02679166942834854
0,PM,ELU1,ELU1,29,0.11916666666666667,0.9919583201408386,0.034967388957738876,1.0,5.854288974660449e-05,2.3685498237609863,8.314031600952148,3.8244450092315674,2.6275017261505127,8.232662200927734,0.3835916817188263,0.17625002562999725
0,PM,ELU1,LR,29,0.11916666666666667,0.9919583201408386,0.035931799560785294,1.0,2.4604798454674892e-05,1.8770710229873657,8.234207153320312,2.9281609058380127,2.712379217147827,8.164917945861816,0.3861583471298218,0.19532503187656403
0,PM,LR,ELU1,29,0.11916666666666667,0.9914999604225159,0.040097661316394806,1.0,6.597280298592523e-05,1.605934500694275,7.572776794433594,3.9240756034851074,2.824629068374634,7.479757308959961,0.0,0.14168335497379303
0,PM,LR,LR,29,0.11916666666666667,0.9909583330154419,0.03884291648864746,1.0,2.7933121600653976e-05,1.44037926197052,7.621514320373535,3.342418670654297,3.5204174518585205,7.544464588165283,0.0,0.15211668610572815
1,RL,ELU1,ELU1,29,0.12166666666666667,0.11699999868869781,2.279139757156372,0.1041666716337204,2.228429079055786,16.494028091430664,12.307487487792969,4.010830402374268,3.817089796066284,12.135804176330566,0.6255916953086853,0.046925004571676254
1,RL,ELU1,LR,29,0.12166666666666667,0.31034374237060547,1.8605974912643433,0.51583331823349,1.258765459060669,1.3347570896148682,21.499149322509766,4.141657829284668,3.6290154457092285,21.426532745361328,0.9520167708396912,0.011233333498239517
1,RL,LR,ELU1,29,0.12166666666666667,0.11492708325386047,2.2906641960144043,0.11416666954755783,2.251427173614502,11.799957275390625,15.471227645874023,5.0224714279174805,4.513587951660156,14.875818252563477,0.0,0.039416663348674774
1,RL,LR,LR,29,0.12166666666666667,0.46679165959358215,1.5797369480133057,0.7616666555404663,0.7355831861495972,1.0817573070526123,17.656675338745117,3.7324044704437256,5.812880039215088,17.505769729614258,0.0,0.030908336862921715
1,PM,ELU1,ELU1,29,0.11416666666666667,0.9919166564941406,0.03511470556259155,1.0,5.103985677124001e-05,2.256675958633423,8.523077964782715,3.837246894836426,2.6192448139190674,8.446743965148926,0.4354250431060791,0.1546500027179718
1,PM,ELU1,LR,29,0.11416666666666667,0.9917916655540466,0.03348150849342346,1.0,4.067898044013418e-05,2.1004717350006104,8.181234359741211,2.9579949378967285,2.7521514892578125,8.11653995513916,0.42994168400764465,0.17495831847190857
1,PM,LR,ELU1,29,0.11416666666666667,0.9906979203224182,0.039264824241399765,1.0,6.602525536436588e-05,1.5486633777618408,7.680410385131836,3.817253351211548,2.898466110229492,7.5662922859191895,0.0,0.14528332650661469
1,PM,LR,LR,29,0.11416666666666667,0.9899687170982361,0.04140690341591835,1.0,5.8976016589440405e-05,1.3658113479614258,7.769339561462402,3.409092426300049,3.597682237625122,7.640244960784912,0.0,0.1267833262681961
2,RL,ELU1,ELU1,29,0.11166666666666666,0.09945832937955856,2.3184268474578857,0.10166666656732559,2.313584804534912,18.253591537475586,13.190299987792969,4.4896440505981445,4.102939605712891,13.020328521728516,0.6708917021751404,0.04508333280682564
2,RL,ELU1,LR,29,0.11166666666666666,0.28441667556762695,1.9263209104537964,0.4866666793823242,1.385519027709961,1.2990800142288208,22.10140037536621,4.091238498687744,3.4466552734375,22.007404327392578,0.9592583179473877,0.008649999275803566
2,RL,LR,ELU1,29,0.11166666666666666,0.11769791692495346,2.2617640495300293,0.13583333790302277,2.205033302307129,6.018048286437988,17.747840881347656,5.444143772125244,4.706939220428467,16.98133087158203,0.0,0.025841664522886276
2,RL,LR,LR,29,0.11166666666666666,0.4780624806880951,1.5591765642166138,0.7900000214576721,0.7193098068237305,1.1710267066955566,17.69911766052246,3.8104658126831055,5.793717384338379,17.540969848632812,0.0,0.028925001621246338
2,PM,ELU1,ELU1,29,0.11583333333333333,0.9894791841506958,0.04872111976146698,1.0,7.761239976389334e-05,2.3299660682678223,8.594610214233398,3.9150335788726807,2.7409133911132812,8.522820472717285,0.473133385181427,0.14256668090820312
2,PM,ELU1,LR,29,0.11583333333333333,0.9888333082199097,0.048885278403759,1.0,3.7789344787597656e-05,2.340630054473877,8.370312690734863,2.994511842727661,2.8262596130371094,8.298133850097656,0.46176666021347046,0.14227500557899475
2,PM,LR,ELU1,29,0.11583333333333333,0.988614559173584,0.053135812282562256,1.0,8.706252265255898e-05,1.4972282648086548,7.9472551345825195,3.8528831005096436,2.98404860496521,7.83187198638916,0.0,0.1276250034570694
2,PM,LR,LR,29,0.11583333333333333,0.9877395629882812,0.05559543892741203,1.0,5.362749288906343e-05,1.6739346981048584,7.784036159515381,3.4055683612823486,3.5682015419006348,7.687619209289551,0.0,0.1534583419561386
0,RL,ELU1,ELU1,30,0.12,0.10445833206176758,2.3148481845855713,0.10000000149011612,2.3103394508361816,18.53697395324707,13.031425476074219,4.20107364654541,3.8066818714141846,12.837215423583984,0.7087751030921936,0.03830000013113022
0,RL,ELU1,LR,30,0.12,0.3777708411216736,1.7244257926940918,0.6141666769981384,1.0716904401779175,1.50551176071167,21.816356658935547,4.16453742980957,3.6028504371643066,21.726457595825195,0.9269667267799377,0.015291666612029076
0,RL,LR,ELU1,30,0.12,0.10752083361148834,2.300062894821167,0.12166666984558105,2.249302625656128,15.228344917297363,14.81793212890625,5.089580059051514,4.461350917816162,14.342166900634766,0.0,0.04894166812300682
0,RL,LR,LR,30,0.12,0.480697900056839,1.5713326930999756,0.7900000214576721,0.7390902042388916,1.0394535064697266,18.83949089050293,3.8273637294769287,5.840113162994385,18.6731014251709,0.0,0.02669166587293148
0,PM,ELU1,ELU1,30,0.11916666666666667,0.9914270639419556,0.03898931294679642,1.0,5.545775275095366e-05,2.516901969909668,8.493142127990723,3.880767822265625,2.6768200397491455,8.417035102844238,0.4173833429813385,0.15529999136924744
0,PM,ELU1,LR,30,0.11916666666666667,0.992104172706604,0.032939761877059937,1.0,2.759257949946914e-05,1.9727391004562378,8.378299713134766,2.949876070022583,2.716010808944702,8.315537452697754,0.4229583442211151,0.17518334090709686
0,PM,LR,ELU1,30,0.11916666666666667,0.991322934627533,0.03779421001672745,1.0,5.862156831426546e-05,1.6837817430496216,7.71873140335083,3.9778947830200195,2.852994918823242,7.616176605224609,0.0,0.13924166560173035
0,PM,LR,LR,30,0.11916666666666667,0.9902916550636292,0.04232681915163994,1.0,3.370682316017337e-05,1.4981966018676758,7.756570339202881,3.390225648880005,3.553509473800659,7.673547267913818,0.0,0.15440833568572998
1,RL,ELU1,ELU1,30,0.11083333333333334,0.10634374618530273,2.302745819091797,0.11416666954755783,2.2869484424591064,16.861352920532227,12.402905464172363,4.020446300506592,3.8154449462890625,12.234319686889648,0.6331749558448792,0.046150002628564835
1,RL,ELU1,LR,30,0.11083333333333334,0.32776039838790894,1.8426671028137207,0.5233333706855774,1.2570955753326416,1.3440499305725098,21.853309631347656,4.131611347198486,3.516164541244507,21.77734375,0.9503666758537292,0.010850001126527786
1,RL,LR,ELU1,30,0.11083333333333334,0.11040624976158142,2.2959704399108887,0.11250000447034836,2.2716972827911377,12.191389083862305,15.603704452514648,5.037943363189697,4.510392189025879,14.970370292663574,0.0,0.03979166969656944
1,RL,LR,LR,30,0.11083333333333334,0.48124998807907104,1.5654666423797607,0.800000011920929,0.6638252139091492,1.1301254034042358,18.027856826782227,3.7367351055145264,5.773204326629639,17.87921905517578,0.0,0.02890000119805336
1,PM,ELU1,ELU1,30,0.11416666666666667,0.9911458492279053,0.03904041275382042,1.0,4.816373257199302e-05,2.429131031036377,8.689695358276367,3.898383617401123,2.645040512084961,8.608465194702148,0.46388331055641174,0.1429416686296463
1,PM,ELU1,LR,30,0.11416666666666667,0.9908333420753479,0.03767945244908333,1.0,3.401319190743379e-05,1.7066020965576172,8.329449653625488,2.9808108806610107,2.777486562728882,8.269235610961914,0.483016699552536,0.1540333330631256
1,PM,LR,ELU1,30,0.11416666666666667,0.989395797252655,0.04734538123011589,1.0,9.636243339627981e-05,1.647520899772644,7.844095230102539,3.9033010005950928,2.9525766372680664,7.723718643188477,0.0,0.1287916600704193
1,PM,LR,LR,30,0.11416666666666667,0.9888020753860474,0.04775700345635414,1.0,4.2768318962771446e-05,1.3713356256484985,7.930023193359375,3.465064525604248,3.603928327560425,7.803558826446533,0.0,0.13922500610351562
2,RL,ELU1,ELU1,30,0.1125,0.1003333330154419,2.316502571105957,0.1041666716337204,2.312854766845703,18.43602752685547,13.229775428771973,4.493872165679932,4.10176420211792,13.059466361999512,0.6873081922531128,0.041200004518032074
2,RL,ELU1,LR,30,0.1125,0.32377082109451294,1.8190547227859497,0.5200000405311584,1.2407232522964478,1.3480050563812256,22.48063087463379,4.112606525421143,3.4041192531585693,22.395923614501953,0.9554751515388489,0.009549999609589577
2,RL,LR,ELU1,30,0.1125,0.10851041227579117,2.291890859603882,0.09833333641290665,2.265108585357666,6.14126443862915,17.84316062927246,5.445656776428223,4.701582908630371,17.05223846435547,0.0,0.026783332228660583
2,RL,LR,LR,30,0.1125,0.5212812423706055,1.444080114364624,0.8425000309944153,0.5585099458694458,1.1784414052963257,18.076955795288086,3.847914934158325,5.851864814758301,17.910266876220703,0.0,0.03300833702087402
2,PM,ELU1,ELU1,30,0.11583333333333333,0.9884374737739563,0.052752476185560226,1.0,6.543874769704416e-05,2.5225589275360107,8.789897918701172,3.971956968307495,2.7685654163360596,8.713908195495605,0.4878250062465668,0.1306999921798706
2,PM,ELU1,LR,30,0.11583333333333333,0.9901874661445618,0.04119625687599182,1.0,2.5693576390040107e-05,2.2087228298187256,8.531375885009766,3.02402925491333,2.849386692047119,8.464835166931152,0.4224666953086853,0.16999998688697815
2,PM,LR,ELU1,30,0.11583333333333333,0.9892500042915344,0.04441378265619278,1.0,6.728411244694144e-05,1.5274189710617065,8.117775917053223,3.9336090087890625,3.0551185607910156,8.003196716308594,0.0,0.11593334376811981
2,PM,LR,LR,30,0.11583333333333333,0.9883437156677246,0.04837470501661301,1.0,5.9856574807781726e-05,1.7069664001464844,7.921707630157471,3.4323699474334717,3.5669426918029785,7.8224921226501465,0.0,0.12880000472068787
0,RL,ELU1,ELU1,31,0.12583333333333332,0.1080416664481163,2.3162171840667725,0.10000000149011612,2.3121566772460938,18.614240646362305,13.040111541748047,4.200289249420166,3.8054893016815186,12.8427095413208,0.7058083415031433,0.03815000131726265
0,RL,ELU1,LR,31,0.12583333333333332,0.3897187411785126,1.6988272666931152,0.6050000190734863,1.0851973295211792,1.4683970212936401,22.225492477416992,4.180405616760254,3.5503761768341064,22.132692337036133,0.9296749830245972,0.014866667799651623
0,RL,LR,ELU1,31,0.12583333333333332,0.11262499541044235,2.303934097290039,0.10500000417232513,2.2889411449432373,15.853109359741211,14.921174049377441,5.101360321044922,4.457079887390137,14.407859802246094,0.0,0.047700002789497375
0,RL,LR,LR,31,0.12583333333333332,0.5042083263397217,1.4910094738006592,0.8224999904632568,0.6295219659805298,1.0667668581008911,19.132644653320312,3.8736050128936768,5.868191719055176,18.961441040039062,0.0,0.02929166704416275
0,PM,ELU1,ELU1,31,0.11916666666666667,0.9895937442779541,0.04779554158449173,1.0,4.948218702338636e-05,2.4716954231262207,8.644988059997559,3.947608470916748,2.705106735229492,8.5679931640625,0.40589168667793274,0.1626250147819519
0,PM,ELU1,LR,31,0.11916666666666667,0.9917083382606506,0.03908372297883034,1.0,3.6410492612048984e-05,2.077439546585083,8.531070709228516,2.98581600189209,2.73545241355896,8.464587211608887,0.4092750549316406,0.1782916635274887
0,PM,LR,ELU1,31,0.11916666666666667,0.988447904586792,0.05111410468816757,1.0,7.834991265553981e-05,1.6520819664001465,7.88992166519165,4.066705226898193,2.885805130004883,7.775143623352051,0.0,0.14582499861717224
0,PM,LR,LR,31,0.11916666666666667,0.9877187609672546,0.057286735624074936,1.0,7.551749877166003e-05,1.634847640991211,7.924933910369873,3.4619412422180176,3.619668960571289,7.829251766204834,0.0,0.11701666563749313
1,RL,ELU1,ELU1,31,0.1075,0.10458333045244217,2.2976765632629395,0.11083333939313889,2.2393062114715576,17.252182006835938,12.528518676757812,4.031240940093994,3.812922239303589,12.353614807128906,0.6215749979019165,0.048883333802223206
1,RL,ELU1,LR,31,0.1075,0.34961459040641785,1.7559682130813599,0.5416666865348816,1.2142605781555176,1.4030523300170898,22.303462982177734,4.159058094024658,3.497232437133789,22.222518920898438,0.9497666954994202,0.011325000785291195
1,RL,LR,ELU1,31,0.1075,0.10193750262260437,2.3098833560943604,0.1133333370089531,2.288055419921875,12.858582496643066,15.628335952758789,5.038748741149902,4.506579875946045,14.970621109008789,0.0,0.03989999741315842
1,RL,LR,LR,31,0.1075,0.49957290291786194,1.5326355695724487,0.7991666793823242,0.6564830541610718,1.1942017078399658,18.333070755004883,3.7566452026367188,5.7157487869262695,18.1685733795166,0.0,0.03204166889190674
1,PM,ELU1,ELU1,31,0.11416666666666667,0.9904270768165588,0.03911007568240166,1.0,3.4855209378292784e-05,2.2765767574310303,8.839157104492188,3.953603506088257,2.6609208583831787,8.753357887268066,0.4546249806880951,0.15392500162124634
1,PM,ELU1,LR,31,0.11416666666666667,0.9908229112625122,0.038471996784210205,1.0,4.31164116889704e-05,1.913214087486267,8.474756240844727,3.015592336654663,2.8067426681518555,8.410884857177734,0.4767250418663025,0.1616833508014679
1,PM,LR,ELU1,31,0.11416666666666667,0.9910104274749756,0.041793256998062134,1.0,8.005301060620695e-05,1.6925352811813354,7.981053352355957,3.9607155323028564,2.980503797531128,7.863140106201172,0.0,0.13890832662582397
1,PM,LR,LR,31,0.11416666666666667,0.9878645539283752,0.047802723944187164,1.0,4.956086559104733e-05,1.4614046812057495,8.091644287109375,3.5272958278656006,3.633028745651245,7.969307899475098,0.0,0.12097501754760742
2,RL,ELU1,ELU1,31,0.115,0.10184375196695328,2.3146793842315674,0.12416666746139526,2.282818555831909,18.659812927246094,13.322855949401855,4.502346515655518,4.099029064178467,13.151616096496582,0.6538999676704407,0.04749166965484619
2,RL,ELU1,LR,31,0.115,0.28857290744781494,1.9145803451538086,0.46916666626930237,1.4045714139938354,1.3100800514221191,22.86592674255371,4.095024108886719,3.288318634033203,22.790990829467773,0.9608832597732544,0.008825000375509262
2,RL,LR,ELU1,31,0.115,0.10840624570846558,2.296919822692871,0.14000000059604645,2.248054027557373,6.239816665649414,18.03498077392578,5.444746971130371,4.6973419189453125,17.211761474609375,0.0,0.029333334416151047
2,RL,LR,LR,31,0.115,0.49786457419395447,1.5507773160934448,0.8216666579246521,0.669487714767456,1.2426307201385498,18.432785034179688,3.844770669937134,5.769982814788818,18.248577117919922,0.0,0.02968333289027214
2,PM,ELU1,ELU1,31,0.11583333333333333,0.9900937676429749,0.04170199856162071,1.0,6.246010889299214e-05,2.5115573406219482,8.939851760864258,4.021763801574707,2.7815825939178467,8.863373756408691,0.41326668858528137,0.16023334860801697
2,PM,ELU1,LR,31,0.11583333333333333,0.9906145930290222,0.03633730858564377,1.0,2.703507743717637e-05,2.068753957748413,8.649504661560059,3.0493767261505127,2.8413798809051514,8.584112167358398,0.42345836758613586,0.16873332858085632
2,PM,LR,ELU1,31,0.11583333333333333,0.9888125061988831,0.048210177570581436,1.0,8.601824811194092e-05,1.6849061250686646,8.290756225585938,3.995068311691284,3.123584508895874,8.17575740814209,0.0,0.1311749964952469
2,PM,LR,LR,31,0.11583333333333333,0.9894062280654907,0.043391697108745575,1.0,3.310998363303952e-05,1.5946884155273438,8.038505554199219,3.4607255458831787,3.5717384815216064,7.941061496734619,0.0,0.14765000343322754
0,RL,ELU1,ELU1,32,0.12,0.10255207866430283,2.3180508613586426,0.10750000178813934,2.316645622253418,19.30742835998535,13.062521934509277,4.200445652008057,3.8038387298583984,12.860956192016602,0.7016751170158386,0.039116665720939636
0,RL,ELU1,LR,32,0.12,0.3852604031562805,1.7055984735488892,0.6208333373069763,1.0478196144104004,1.4809820652008057,22.59121322631836,4.195675373077393,3.4957737922668457,22.502355575561523,0.9318999648094177,0.015341668389737606
0,RL,LR,ELU1,32,0.12,0.10452083498239517,2.310070514678955,0.10999999940395355,2.3039090633392334,16.226198196411133,15.008390426635742,5.110222816467285,4.454585552215576,14.457293510437012,0.0,0.04409166797995567
0,RL,LR,LR,32,0.12,0.46819791197776794,1.6097524166107178,0.7741667032241821,0.7398825287818909,1.0680891275405884,19.357473373413086,3.845235586166382,5.710183620452881,19.180835723876953,0.0,0.030033333227038383
0,PM,ELU1,ELU1,32,0.11916666666666667,0.9911041855812073,0.041480131447315216,1.0,4.3222109525231645e-05,2.410404682159424,8.781500816345215,4.00776481628418,2.725796699523926,8.703751564025879,0.4272000193595886,0.15707501769065857
0,PM,ELU1,LR,32,0.11916666666666667,0.9910624623298645,0.0406365767121315,1.0,3.4831366065191105e-05,1.9492098093032837,8.665958404541016,3.0072100162506104,2.7297182083129883,8.602256774902344,0.4221250116825104,0.17068330943584442
0,PM,LR,ELU1,32,0.11916666666666667,0.9903437495231628,0.04411499574780464,1.0,7.559657387901098e-05,1.7089427709579468,8.041234970092773,4.135369777679443,2.928438186645508,7.919745445251465,0.0,0.1470416784286499
0,PM,LR,LR,32,0.11916666666666667,0.9883333444595337,0.0544247180223465,1.0,6.262541137402877e-05,1.660617709159851,8.072027206420898,3.5064635276794434,3.641120195388794,7.972549915313721,0.0,0.14225000143051147
1,RL,ELU1,ELU1,32,0.11916666666666667,0.10656249523162842,2.3101048469543457,0.10999999940395355,2.2999181747436523,17.384164810180664,12.592660903930664,4.034028053283691,3.8096516132354736,12.415635108947754,0.6245083212852478,0.048024993389844894
1,RL,ELU1,LR,32,0.11916666666666667,0.3373854160308838,1.805236577987671,0.53083336353302,1.224165678024292,1.4306367635726929,22.6666259765625,4.17375373840332,3.4118905067443848,22.577434539794922,0.9494833946228027,0.010950001887977123
1,RL,LR,ELU1,32,0.11916666666666667,0.10656249523162842,2.3082947731018066,0.10833333432674408,2.293677568435669,13.277963638305664,15.742424011230469,5.041616439819336,4.503634929656982,15.06216812133789,0.0,0.03688333183526993
1,RL,LR,LR,32,0.11916666666666667,0.4949479103088379,1.538617491722107,0.7866666913032532,0.7023965716362,1.1316616535186768,18.684669494628906,3.7488224506378174,5.6959147453308105,18.51856803894043,0.0,0.028808332979679108
1,PM,ELU1,ELU1,32,0.11416666666666667,0.9912916421890259,0.039284463971853256,1.0,4.477898255572654e-05,2.4712727069854736,8.984932899475098,4.003093719482422,2.670781135559082,8.891914367675781,0.42815834283828735,0.15855000913143158
1,PM,ELU1,LR,32,0.11416666666666667,0.9900937676429749,0.04263686761260033,1.0,3.684123294078745e-05,2.12725567817688,8.624621391296387,3.05556321144104,2.783721685409546,8.555506706237793,0.44538331031799316,0.1675250083208084
1,PM,LR,ELU1,32,0.11416666666666667,0.9894895553588867,0.05185745283961296,1.0,0.00010653813660610467,1.5651251077651978,8.171064376831055,4.028103351593018,3.023374557495117,8.033817291259766,0.0,0.1290583312511444
1,PM,LR,LR,32,0.11416666666666667,0.9871562123298645,0.05866461992263794,1.0,7.780472515150905e-05,1.5350167751312256,8.247340202331543,3.5597708225250244,3.6479098796844482,8.105841636657715,0.0,0.11408332735300064
2,RL,ELU1,ELU1,32,0.1125,0.10115624964237213,2.314465045928955,0.11749999970197678,2.2972042560577393,19.275772094726562,13.405344009399414,4.503884315490723,4.094569683074951,13.234419822692871,0.6658834218978882,0.04829999804496765
2,RL,ELU1,LR,32,0.1125,0.3139895796775818,1.8259871006011963,0.5108333230018616,1.322072982788086,1.3645038604736328,23.268999099731445,4.1224870681762695,3.2750256061553955,23.18972396850586,0.9580416679382324,0.008958333171904087
2,RL,LR,ELU1,32,0.1125,0.11758333444595337,2.26369047164917,0.12916666269302368,2.199143886566162,6.431219100952148,18.179704666137695,5.4523773193359375,4.695508003234863,17.337160110473633,0.0,0.03241666406393051
2,RL,LR,LR,32,0.1125,0.4958437383174896,1.5110925436019897,0.8391667008399963,0.592460572719574,1.2612078189849854,18.7761173248291,3.8578007221221924,5.756080627441406,18.582538604736328,0.0,0.02954999916255474
2,PM,ELU1,ELU1,32,0.11583333333333333,0.9904999732971191,0.041830431669950485,1.0,4.8592090024612844e-05,2.6347625255584717,9.082645416259766,4.072481632232666,2.7979114055633545,9.006884574890137,0.4400833249092102,0.14599166810512543
2,PM,ELU1,LR,32,0.11583333333333333,0.9900208115577698,0.04081692919135094,1.0,2.1963915060041472e-05,2.1231462955474854,8.806489944458008,3.0806941986083984,2.8731579780578613,8.741476058959961,0.43879997730255127,0.15832501649856567
2,PM,LR,ELU1,32,0.11583333333333333,0.9884374737739563,0.049093738198280334,1.0,7.712205115240067e-05,1.7020769119262695,8.438197135925293,4.065535068511963,3.156083345413208,8.327008247375488,0.0,0.1234833300113678
2,PM,LR,LR,32,0.11583333333333333,0.9880208373069763,0.05105035379528999,1.0,6.61579761072062e-05,1.7531605958938599,8.204141616821289,3.5470898151397705,3.623333692550659,8.098295211791992,0.0,0.1366250067949295
0,RL,ELU1,ELU1,33,0.1175,0.10251041501760483,2.3162970542907715,0.12166666984558105,2.3114757537841797,19.48680877685547,13.102615356445312,4.2021894454956055,3.802227735519409,12.901458740234375,0.6853082180023193,0.042625002562999725
0,RL,ELU1,LR,33,0.1175,0.35733333230018616,1.788893699645996,0.559166669845581,1.2092891931533813,1.5010769367218018,22.92845344543457,4.190253257751465,3.3931171894073486,22.82520294189453,0.9351249933242798,0.01443333551287651
0,RL,LR,ELU1,33,0.1175,0.10587500035762787,2.304044485092163,0.12666666507720947,2.2859103679656982,16.482481002807617,15.123311042785645,5.1206889152526855,4.453319549560547,14.56788444519043,0.0,0.04213333502411842
0,RL,LR,LR,33,0.1175,0.5015312433242798,1.5035470724105835,0.8233333826065063,0.6241469979286194,1.077371597290039,19.687095642089844,3.877551794052124,5.691335201263428,19.505321502685547,0.0,0.031075000762939453
0,PM,ELU1,ELU1,33,0.11916666666666667,0.9915624856948853,0.03827497363090515,1.0,5.542198778130114e-05,2.264694929122925,8.926186561584473,4.0747528076171875,2.757751941680908,8.843768119812012,0.47161665558815,0.14616666734218597
0,PM,ELU1,LR,33,0.11916666666666667,0.9911458492279053,0.040097855031490326,1.0,3.796021337620914e-05,2.0840110778808594,8.8206148147583,3.0615599155426025,2.7654545307159424,8.75439739227295,0.4316583275794983,0.1670750081539154
0,PM,LR,ELU1,33,0.11916666666666667,0.9909791350364685,0.04874984547495842,1.0,9.743373084347695e-05,1.6558034420013428,8.187713623046875,4.198907852172852,2.9671437740325928,8.070585250854492,0.0,0.13276667892932892
0,PM,LR,LR,33,0.11916666666666667,0.9891666769981384,0.045877136290073395,1.0,4.301230364944786e-05,1.5188785791397095,8.211418151855469,3.541996955871582,3.6502339839935303,8.119926452636719,0.0,0.13584166765213013
1,RL,ELU1,ELU1,33,0.11333333333333333,0.09836458414793015,2.324320077896118,0.10750000178813934,2.3282551765441895,18.118101119995117,12.588410377502441,4.028840065002441,3.804724931716919,12.398843765258789,0.6586000323295593,0.03826666623353958
1,RL,ELU1,LR,33,0.11333333333333333,0.31593748927116394,1.8511642217636108,0.5108333230018616,1.2811602354049683,1.4646399021148682,22.988393783569336,4.173676013946533,3.2961556911468506,22.904518127441406,0.9500000476837158,0.01068333350121975
1,RL,LR,ELU1,33,0.11333333333333333,0.10000000149011612,2.318758010864258,0.11083333939313889,2.3194327354431152,13.729622840881348,15.781749725341797,5.045969009399414,4.500009059906006,15.069727897644043,0.0,0.037175003439188004
1,RL,LR,LR,33,0.11333333333333333,0.4820833206176758,1.570788025856018,0.8050000071525574,0.6454124450683594,1.1380256414413452,18.85024642944336,3.7438018321990967,5.6692328453063965,18.674949645996094,0.0,0.02876666560769081
1,PM,ELU1,ELU1,33,0.11416666666666667,0.9910207986831665,0.04074052721261978,1.0,3.7326812162064016e-05,2.4493906497955322,9.122501373291016,4.0690741539001465,2.694715976715088,9.030973434448242,0.4423166513442993,0.15013335645198822
1,PM,ELU1,LR,33,0.11416666666666667,0.9909062385559082,0.04057827219367027,1.0,3.674666004371829e-05,1.8994625806808472,8.759547233581543,3.0890636444091797,2.8161442279815674,8.687762260437012,0.48206669092178345,0.1526416540145874
1,PM,LR,ELU1,33,0.11416666666666667,0.9908853769302368,0.05167516693472862,1.0,9.017467527883127e-05,1.4682239294052124,8.304104804992676,4.086635112762451,3.036238670349121,8.169073104858398,0.0,0.1327333301305771
