arm,seed,step,L1_strict_dead_frac,L1_submerged_frac,L1_M_median_alive,L1_B_median_alive,L1_sigma_median_alive,L2_strict_dead_frac,L2_submerged_frac,L2_M_median_alive,L2_B_median_alive,L2_sigma_median_alive,task_boundary,side
both,0,830000,0.0,0.0,-0.0074527798583774,0.3795145611481343,0.4277666320601279,0.0,0.0,0.0136937444383554,-0.2332173789557406,0.618489339181632,83,pre
both,0,840000,0.05,0.05,0.0760093519165172,0.4415806816517643,0.4368300493997509,0.06,0.06,-0.1197319080248915,-0.2512217211930723,0.5668148382479636,84,post
both,0,840000,0.0,0.0,-0.0068751164567312,0.4103055238144782,0.4302693773395961,0.0,0.0,0.0066160269471705,-0.2429643132107146,0.606093873052,84,pre
both,0,850000,0.03,0.03,0.0720972266424007,0.3886422699766565,0.4441100544537029,0.09,0.09,-0.0861074499653976,-0.238883281514037,0.5868233605881732,85,post
both,0,850000,0.0,0.0,0.005907982210729,0.3668474240100878,0.4401827362565852,0.0,0.0,-0.0879955666511202,-0.2412495349233243,0.6113592957346179,85,pre
both,0,860000,0.05,0.05,-0.1594032949409465,0.4616064358332931,0.4479205973276443,0.02,0.02,0.2356647635307053,-0.2357321086180234,0.6032291409414127,86,post
both,0,860000,0.0,0.0,-0.0047235736133289,0.4555693957098967,0.4242004893680339,0.0,0.0,0.0048838514399226,-0.2382567251755506,0.6113664092724519,86,pre
both,0,870000,0.04,0.04,0.2280431881249356,0.4284783809398081,0.4436800289752965,0.19,0.19,-0.1783851473364463,-0.1998301681971599,0.6601416480658573,87,post
both,0,870000,0.0,0.0,-0.0033044146037367,0.3946228072538524,0.4356226706738434,0.0,0.0,-0.0239918538396186,-0.2295192564088406,0.6310864985492637,87,pre
both,0,880000,0.04,0.04,0.1383659116598219,0.4200618301478557,0.4491067479886849,0.1,0.1,-0.273200950792503,-0.2464636555670089,0.6032786548639194,88,post
both,0,880000,0.0,0.0,-0.0072444236778227,0.3922926540682787,0.4411779968886616,0.0,0.0,0.0175246442372513,-0.2604286151323852,0.6274724845726631,88,pre
both,0,890000,0.03,0.03,0.0170332753019759,0.4014058292288716,0.446591165555352,0.08,0.08,-0.0500638077041555,-0.268427368215009,0.5592042098491261,89,post
both,0,890000,0.0,0.0,0.0043031261949376,0.3837250772935054,0.4453271930894718,0.0,0.0,0.0165949766246768,-0.2659827226842988,0.5662663269847883,89,pre
both,0,900000,0.04,0.04,-0.0430027335210775,0.3930974854677327,0.4517510528620377,0.08,0.08,-0.0751955680062145,-0.2635974162830049,0.5475428577492787,90,post
both,0,900000,0.0,0.0,0.0019390783009867,0.3838296422471536,0.4435064467986788,0.0,0.0,0.0353771104072374,-0.2473467387388279,0.5933428629711104,90,pre
both,0,910000,0.01,0.01,0.1277120413966679,0.3903565109741445,0.4502162271471438,0.11,0.11,-0.1031920657271192,-0.2034608698984805,0.5827535021678145,91,post
both,0,910000,0.0,0.0,-0.004654720745267,0.3761034059718847,0.4452839982128114,0.0,0.0,0.0178224121212556,-0.228358847165785,0.551692282347914,91,pre
both,0,920000,0.04,0.04,-0.1034048731335325,0.3855601823473764,0.4543761691192456,0.12,0.12,-0.0827590819299352,-0.2355508298009133,0.5414847140690382,92,post
both,0,920000,0.0,0.0,0.0119820415214433,0.3688352269991137,0.444933847600335,0.0,0.0,-0.023053745610246,-0.2148114249918,0.5865537435691826,92,pre
both,0,930000,0.04,0.04,0.2631695616370626,0.3875981494978006,0.4519979924737524,0.03,0.03,-0.1968799535574942,-0.1959198306784785,0.5911714750074748,93,post
both,0,930000,0.0,0.0,0.0026431068601966,0.3756247139343491,0.4476316144846296,0.0,0.0,0.003976785583676,-0.2020505254701835,0.560431099341661,93,pre
both,0,940000,0.06,0.06,0.0198845792321168,0.369443208017677,0.4617088376735087,0.12,0.12,-0.1655514957094493,-0.2091806703735303,0.5191779471091764,94,post
both,0,940000,0.0,0.0,-0.0039928652796868,0.336842247860953,0.4520042277640488,0.0,0.0,0.0100074317880182,-0.1968635775492223,0.563877374304459,94,pre
both,0,950000,0.0,0.0,-0.2666515521639019,0.3215273434406523,0.4455834698485968,0.04,0.04,0.1906959705621829,-0.1873946179050184,0.559400927160135,95,post
both,0,950000,0.0,0.0,0.0243144485312197,0.3215273434406523,0.4455834698485968,0.0,0.0,-0.031772375493899,-0.1944813694767836,0.5676823228696849,95,pre
both,0,960000,0.01,0.01,0.0471881738466023,0.3153947622377392,0.4498285145088463,0.02,0.02,0.0164147729396105,-0.1760410376312347,0.613640645216521,96,post
both,0,960000,0.0,0.0,0.0054105278940504,0.314518999940594,0.4486572646821202,0.0,0.0,0.050859385508367,-0.1895431350317782,0.5723185980646784,96,pre
both,0,970000,0.02,0.02,0.0519452625707552,0.4061001564936159,0.4622593507245409,0.12,0.12,-0.0737663781508714,-0.1802541693903557,0.6131988100954773,97,post
both,0,970000,0.0,0.0,0.0067910332530136,0.3993294154096972,0.4586115527256863,0.0,0.0,-0.0628792843744142,-0.1938752638041893,0.5578419521011282,97,pre
both,0,980000,0.02,0.02,-0.049200953814436,0.4338396948689607,0.4721123542302844,0.08,0.08,-0.0991707994857219,-0.1964681870149758,0.5705888427159136,98,post
both,0,980000,0.0,0.0,0.0133739545969946,0.4097014077272001,0.4667556658848288,0.0,0.0,-0.0603103868775089,-0.2109979744159213,0.5660606703506581,98,pre
both,0,990000,0.04,0.04,0.3373491115975936,0.4845432170196799,0.4754686078150164,0.17,0.17,-0.2876567993677459,-0.1661469306811468,0.6553394551332088,99,post
both,0,990000,0.0,0.0,-0.0053871572203874,0.4740236855646402,0.4673102440064149,0.01,0.01,0.0338304149175381,-0.1981094471513612,0.5772128817669812,99,pre
both,0,1000000,0.02,0.02,0.1818069860681698,0.4891390250153892,0.4769334642191697,0.09,0.09,-0.3102860619446489,-0.2053471254005291,0.6256414211730222,100,post
both,0,1000000,0.0,0.0,5.623756808326576e-05,0.4800745719806666,0.4705998189260371,0.0,0.0,0.0303621178952148,-0.2061887164764347,0.5817812267878142,100,pre
both,0,1010000,0.04,0.04,-0.1127069676647404,0.4873319199550685,0.4887097134060711,0.01,0.01,0.2181149911956173,-0.2045351497058309,0.5611468868992504,101,post
both,0,1010000,0.0,0.0,-0.0031971687164184,0.4821632952237703,0.4849351884957227,0.0,0.0,-0.0085763409205061,-0.2067039338925885,0.5899438237242891,101,pre
both,0,1020000,0.01,0.01,-0.0066860479348591,0.4879190530383412,0.482617610233407,0.09,0.09,-0.2050328173685623,-0.1865882897420258,0.6109808317212744,102,post
both,0,1020000,0.0,0.0,-0.0004285327049666,0.4787670919608019,0.4765234869353539,0.0,0.0,0.0387568537589897,-0.1950630686206248,0.5820467620173222,102,pre
both,0,1030000,0.01,0.01,-0.0320084805369486,0.437571423375543,0.4857206133621505,0.08,0.08,-0.1324780253488014,-0.1739590931679238,0.6288542284612482,103,post
both,0,1030000,0.0,0.0,0.0045166323170268,0.4219995999416386,0.4811520189488111,0.0,0.0,0.0359212422815511,-0.1831871901960451,0.5902068045461406,103,pre
both,0,1040000,0.02,0.02,0.1063610909075141,0.4362748647867516,0.4728807344863689,0.08,0.08,-0.1595839901687442,-0.21639839631128,0.5996012710173025,104,post
both,0,1040000,0.0,0.0,0.0035937579121954,0.4272727324768665,0.4694792782191261,0.0,0.0,0.066286646435491,-0.2095403071090822,0.5914569786910808,104,pre
both,0,1050000,0.04,0.04,-0.059590854026119,0.4555288830392943,0.4859801039909275,0.06,0.06,0.1948492239401326,-0.2094745857126059,0.6566434852893741,105,post
both,0,1050000,0.0,0.0,0.0020717136678358,0.4104985271957784,0.4751141547868802,0.01,0.01,-0.0367777275167114,-0.2183780710869173,0.6416417562967016,105,pre
both,0,1060000,0.02,0.02,0.0743214920764374,0.4313595216071978,0.4785338591517832,0.04,0.04,-0.1813981992411049,-0.2058212705971653,0.6214318034457397,106,post
both,0,1060000,0.0,0.0,0.0069719068559665,0.4313595216071978,0.4746053262046526,0.0,0.0,-0.0189916105597657,-0.2035785446956055,0.6196026992600672,106,pre
both,0,1070000,0.02,0.02,-0.0691738481338962,0.390597046748896,0.4824824465079302,0.18,0.18,-0.2334690273741718,-0.1969643385438635,0.6613711214970746,107,post
both,0,1070000,0.01,0.01,-0.0059500408794203,0.3727881661483351,0.4806299924262753,0.01,0.01,-0.0508135665069753,-0.2086639603674057,0.6519696915800898,107,pre
both,0,1080000,0.06,0.06,0.0175097376244123,0.4433391821103141,0.4978511258070228,0.09,0.09,0.0036643461225651,-0.2423943252198655,0.621250911613815,108,post
both,0,1080000,0.0,0.0,0.0120116323059224,0.4102144097248165,0.4828496400347526,0.0,0.0,0.0165155443091569,-0.2428478055052366,0.6250989293228004,108,pre
both,0,1090000,0.01,0.01,0.0713661149402561,0.3994044020164045,0.4863839052577571,0.06,0.06,-0.0374255535086058,-0.22222420085202,0.6747470328971394,109,post
both,0,1090000,0.0,0.0,0.0136061325285096,0.3936247534205424,0.4804577267605734,0.0,0.0,0.0038075420714578,-0.2397074584855181,0.5831291175885207,109,pre
both,0,1100000,0.04,0.04,0.1996020238820866,0.4304090603797436,0.4934392042708726,0.15,0.15,-0.108698199110619,-0.2225436214032098,0.6195439823577175,110,post
both,0,1100000,0.01,0.01,0.0005318356119301,0.4174372883704678,0.4863308941850339,0.0,0.0,-0.0795700344425661,-0.2442795066361033,0.6014797393837108,110,pre
both,0,1110000,0.02,0.02,-0.1009103826138175,0.3704652181290114,0.4759116938392211,0.01,0.01,-0.048894875995339,-0.2267561931887013,0.559966015453704,111,post
both,0,1110000,0.01,0.01,-0.0013457911653696,0.3660203056358547,0.4758799448932532,0.0,0.0,0.0187493262799738,-0.2241647732826031,0.5798241700712389,111,pre
both,0,1120000,0.02,0.02,0.0585777846182788,0.3235390041929817,0.4817715313765239,0.01,0.01,0.0432548155790992,-0.2096125357252745,0.657740352814648,112,post
both,0,1120000,0.0,0.0,0.0037514635878728,0.3167690007702921,0.478583723375678,0.0,0.0,0.0566480781037807,-0.2131347148315421,0.5962010797385653,112,pre
both,0,1130000,0.02,0.02,0.1127240502132014,0.429055956737499,0.4910849715269453,0.06,0.06,0.050157230506559,-0.2336603383541268,0.6170976393676384,113,post
both,0,1130000,0.0,0.0,0.0253773641933547,0.4087742272760551,0.4836920463932821,0.0,0.0,-0.0008713056220864,-0.2263879479431831,0.6101645215735896,113,pre
both,0,1140000,0.01,0.01,0.2097937377035598,0.3870498331605033,0.4848258615141513,0.07,0.07,-0.2413656360843381,-0.2156115400164048,0.6503876271720423,114,post
both,0,1140000,0.0,0.0,-0.0015050313819012,0.3869861991323843,0.4812982857992669,0.0,0.0,-0.0425279117701552,-0.2228483864332181,0.6297012970157785,114,pre
both,0,1150000,0.05,0.05,0.0248606066451606,0.394805217049491,0.4925437246945565,0.11,0.11,-0.193143147556104,-0.199826366102361,0.6387599040072094,115,post
both,0,1150000,0.0,0.0,-0.0054491632318545,0.3729305774634479,0.4892157408013393,0.0,0.0,0.0234114915587102,-0.212542037739726,0.6095325681253743,115,pre
both,0,1160000,0.03,0.03,0.031418200119552,0.3550012290436734,0.4936187917124702,0.1,0.1,-0.0910431219336481,-0.1918936064271882,0.618172462145375,116,post
both,0,1160000,0.0,0.0,0.0003475245672644,0.3396746570165163,0.4885160555794445,0.0,0.0,-0.006772255149759,-0.194496281986126,0.6304826965087703,116,pre
both,0,1170000,0.01,0.01,-0.0028596185071517,0.342639461057695,0.4932608222345693,0.0,0.0,-0.0030428838404449,-0.1724137523257231,0.6531871158790344,117,post
both,0,1170000,0.0,0.0,-0.003879053960577,0.3307047660585226,0.4906195483378016,0.0,0.0,-0.0216104521757891,-0.1748261097222921,0.6366999950008496,117,pre
both,0,1180000,0.03,0.03,0.1213319870727805,0.3384438552634113,0.4901701377311632,0.05,0.05,-0.1093368984191737,-0.1720699441461197,0.671970962412811,118,post
both,0,1180000,0.0,0.0,0.0026207087378691,0.3299161208533377,0.4871030990315186,0.0,0.0,0.0173904498261256,-0.1750937843191133,0.6337662622231499,118,pre
both,0,1190000,0.04,0.04,0.0141071896312183,0.3751543203640487,0.5057109261043922,0.09,0.09,-0.2019462907848731,-0.1806486883215237,0.6114123398994271,119,post
both,0,1190000,0.0,0.0,-0.0046464873508721,0.3687748100956354,0.4950835981421863,0.0,0.0,-0.0081253833632541,-0.1799383016784407,0.6365969830429807,119,pre
both,0,1200000,0.03,0.03,0.2359185820546826,0.369485099650827,0.5080035460282146,0.1,0.1,-0.343137212135616,-0.1638927855233961,0.6996735673364725,120,post
both,0,1200000,0.0,0.0,0.0084056059516017,0.3551592057077647,0.4929896464297786,0.0,0.0,0.0692808653194027,-0.1687750815699079,0.6373134043041313,120,pre
both,0,1210000,0.01,0.01,0.154138413722975,0.3244887547458791,0.5024538590253007,0.14,0.14,-0.3386097509812268,-0.1391922328678625,0.719409374784874,121,post
both,0,1210000,0.0,0.0,0.0025993351225025,0.3228443315518597,0.4975924323683139,0.0,0.0,-0.0654287963743844,-0.1484461903469961,0.6774152569527891,121,pre
both,0,1220000,0.05,0.05,0.157672639207498,0.3643066133096313,0.506758224053159,0.07,0.07,-0.3268644821496526,-0.1749395909795479,0.6625447973383092,122,post
both,0,1220000,0.0,0.0,0.0023389480895641,0.3490306165085737,0.4980526054462053,0.0,0.0,-0.0065311923732927,-0.1745493837198229,0.6505662076611122,122,pre
both,0,1230000,0.04,0.04,-0.0105465539189414,0.3830248382364174,0.5158510399182296,0.04,0.04,0.1066945478719441,-0.1847426997281052,0.6554304805840867,123,post
both,0,1230000,0.0,0.0,0.0009031271356188,0.3702769284509249,0.497927642266381,0.0,0.0,0.0223342740165807,-0.1743707919218373,0.6527592884387668,123,pre
both,0,1240000,0.03,0.03,0.0495244924803276,0.3689576110189522,0.5062336735114163,0.03,0.03,-0.239225657121762,-0.1640267692693667,0.643540756052629,124,post
both,0,1240000,0.0,0.0,-0.0006554178380249,0.3624376789524203,0.5038595977027254,0.0,0.0,-0.0615022043770101,-0.1691590214075504,0.6417811392010846,124,pre
both,0,1250000,0.05,0.05,0.1806708841998232,0.369523344614338,0.514298838829708,0.07,0.07,-0.2066269686919948,-0.1644494122951569,0.6822167451617085,125,post
both,0,1250000,0.0,0.0,-0.0002822294978082,0.359854980883294,0.5048738876555826,0.0,0.0,0.019691302900529,-0.174846845446162,0.634444375251663,125,pre
both,0,1260000,0.03,0.03,0.0628510853088626,0.3815668068166502,0.511043984039072,0.11,0.11,-0.0176635024458247,-0.1645980436685754,0.6824634764816168,126,post
both,0,1260000,0.0,0.0,0.008835038467883,0.3726812530869484,0.5043006359898698,0.0,0.0,0.0965673951424904,-0.1643457329879241,0.6555183932959011,126,pre
both,0,1270000,0.01,0.01,-0.1419991848670572,0.3579789322257685,0.5058884083883489,0.02,0.02,-0.1015528104914033,-0.1663896978573948,0.6246016449073466,127,post
both,0,1270000,0.0,0.0,-0.000709848139084,0.3574395031959642,0.5044484652237743,0.0,0.0,0.0518114028293702,-0.1603984343943178,0.6522336156853069,127,pre
both,0,1280000,0.03,0.03,-0.0246072967161803,0.3747948849466782,0.5099720919609466,0.03,0.03,-0.116502464111906,-0.1716521405265792,0.6450765185898566,128,post
both,0,1280000,0.0,0.0,0.0009862901724353,0.3624399650622425,0.5088539317982801,0.0,0.0,-0.0014292177844005,-0.1830191443780264,0.6844929099526691,128,pre
both,0,1290000,0.03,0.03,0.1394978003089276,0.4144993413606637,0.5318476655052005,0.15,0.15,-0.189950216984758,-0.17012395267991,0.7413631062077596,129,post
both,0,1290000,0.0,0.0,-0.0028101259851977,0.3847129743165323,0.5201809298979267,0.0,0.0,0.0965038294448283,-0.1800957000895964,0.702941918245843,129,pre
both,0,1300000,0.05,0.05,-0.0172916129811308,0.4491813394101684,0.5509369467392041,0.04,0.04,-0.2269302157112638,-0.1803123584238029,0.7569084802680922,130,post
both,0,1300000,0.0,0.0,-0.0073844642927022,0.3893773577659241,0.5254533890790041,0.0,0.0,-0.0111898010153357,-0.1869187452571969,0.7537219988898796,130,pre
both,0,1310000,0.01,0.01,0.0294616972421264,0.4179065293342097,0.5423523755320886,0.01,0.01,0.083738609187569,-0.1867045397781236,0.7051730528861764,131,post
both,0,1310000,0.0,0.0,0.0103877304240925,0.4121925691391741,0.5337936403146707,0.0,0.0,0.0259451932337722,-0.1867102290536346,0.7143789804888331,131,pre
both,0,1320000,0.06,0.06,0.0769492904817267,0.4653749133250652,0.5567383959232528,0.07,0.07,-0.1182082766690837,-0.1790966361232701,0.7155365359664279,132,post
both,0,1320000,0.0,0.0,-0.0104244109772231,0.4414630369926866,0.5430144713710013,0.0,0.0,0.0332182707785447,-0.1938473168788183,0.715986019576172,132,pre
both,0,1330000,0.0,0.0,0.1279179409691707,0.4047953726590829,0.537398368018616,0.12,0.12,-0.2191459964995431,-0.1765328741473153,0.8076141184506349,133,post
both,0,1330000,0.0,0.0,0.0138957091345947,0.4047953726590829,0.5373983680186158,0.0,0.0,0.0280547388057237,-0.1722281174244009,0.7454922202603882,133,pre
both,0,1340000,0.01,0.01,-0.2966305261635593,0.3949171953085495,0.5526055928317557,0.03,0.03,0.3310448084454627,-0.1805120077913386,0.714168967040978,134,post
both,0,1340000,0.0,0.0,0.0007178207057237,0.388660567119593,0.5446388853622472,0.0,0.0,-0.0094991328921754,-0.1810531895321966,0.756370614877576,134,pre
both,0,1350000,0.01,0.01,0.0311205130995747,0.3884724960590518,0.5601159945081949,0.04,0.04,-0.1003085559178112,-0.1817412994788282,0.7793454577120171,135,post
both,0,1350000,0.0,0.0,-0.0006874400685256,0.3853887868061316,0.5506914606425827,0.0,0.0,0.0202081642867946,-0.1837890400818516,0.7751961224504956,135,pre
both,0,1360000,0.01,0.01,0.0681604313241938,0.4227002837607808,0.5612509652977083,0.07,0.07,-0.2336785763448341,-0.1915904951623318,0.7817744221866575,136,post
both,0,1360000,0.0,0.0,0.0045261576801439,0.4118653880180132,0.5607955558836625,0.0,0.0,0.0065953619494928,-0.191043325069055,0.7490162574100823,136,pre
both,0,1370000,0.05,0.05,-0.0315355916163197,0.4321919381307904,0.5797199853038763,0.04,0.04,0.1368187140446559,-0.1966505186327757,0.741888309232255,137,post
both,0,1370000,0.0,0.0,-0.0170197454883427,0.4213178910854337,0.5578370307353766,0.0,0.0,-0.0222527213955714,-0.1990257994719342,0.7565739202810561,137,pre
both,0,1380000,0.02,0.02,0.0134786032415733,0.5177131294056391,0.5745851170362231,0.03,0.03,0.1186941626205521,-0.2092641944650448,0.8056817783411441,138,post
both,0,1380000,0.0,0.0,0.0095932301133979,0.5123385566183298,0.5687216006850704,0.0,0.0,-0.0072183194095683,-0.2083627726704505,0.7796755263453454,138,pre
both,0,1390000,0.01,0.01,-0.0282355738039273,0.5179989026951131,0.5776120928711166,0.13,0.13,-0.1747468629917939,-0.2002511805055895,0.7517596039403748,139,post
both,0,1390000,0.0,0.0,4.416213983331722e-05,0.5094072228876858,0.5723072810416554,0.0,0.0,0.00684108839872,-0.2108244526116113,0.7543660437141372,139,pre
both,0,1400000,0.02,0.02,-0.0332264769830714,0.4926768726639404,0.5858430750677637,0.01,0.01,-0.1637716479332414,-0.1973028620128632,0.7593771028285127,140,post
both,0,1400000,0.0,0.0,0.0063164388647278,0.476548919637586,0.5735853716867604,0.0,0.0,0.0218660222275516,-0.1979623947965728,0.7745492753375702,140,pre
both,0,1410000,0.01,0.01,0.157441969943986,0.4695452478502608,0.5879428370273238,0.08,0.08,-0.3395352663875994,-0.1801518866030768,0.7593344621213987,141,post
both,0,1410000,0.0,0.0,0.0063751649581377,0.455654680303126,0.5839163075753077,0.0,0.0,-0.0268188249268331,-0.1898942649269591,0.7834930161817288,141,pre
both,0,1420000,0.02,0.02,-0.1362621062373196,0.4955903211481671,0.5900533607297558,0.01,0.01,0.1508346426619299,-0.1972371259592833,0.7699514555813544,142,post
both,0,1420000,0.0,0.0,-0.0024633991393306,0.4750914206001092,0.5884704140016521,0.0,0.0,-0.0269268478968104,-0.1971390168118498,0.7481702949889415,142,pre
both,0,1430000,0.02,0.02,-0.0373960874165036,0.5018302543240662,0.5935352416752984,0.02,0.02,-0.095487378277187,-0.1855020976807616,0.81463677848627,143,post
both,0,1430000,0.0,0.0,0.0058017126817628,0.4981433886494619,0.5920386709048824,0.0,0.0,0.0345060987212479,-0.1881358364984571,0.7737908085700639,143,pre
both,0,1440000,0.01,0.01,-0.0231719075322581,0.5007587427457844,0.5944597000871414,0.05,0.05,-0.1000840840135824,-0.192924496231017,0.7448075671063886,144,post
both,0,1440000,0.0,0.0,-0.0051665628848149,0.4988619179791579,0.5915029201590999,0.0,0.0,-0.0667545536111858,-0.1938712796426442,0.7787662142412253,144,pre
