arm,seed,t,W_S,D_S,c_S,sigma,n1,hit999
A,1,14,570.153860877117,341.225435355092,-0.2438027301385126,55.37027485037373,22782.849818211092,
A,1,15,588.7665863463528,368.1179908854362,-0.2885971049182465,57.34397664543873,24443.755255159187,
A,1,16,597.5436642517816,367.2962049013271,-0.23790296879824477,59.347671374560306,26108.816983445075,
A,1,17,622.5248406139938,363.2065159928559,-0.25195476847949855,60.94479288559299,27696.397836030133,
A,1,18,636.804243893687,356.16666581555126,-0.2686411316109313,61.91474434820097,29243.070133955353,
A,1,19,640.713808649786,357.39496747816685,-0.2364463354916817,62.46092471301242,30788.767445272806,
A,1,20,655.7123241693079,357.4170346824692,-0.23445004836579003,63.45030556832208,32539.100164997883,
A,2,2,179.18670061344156,231.23192010071767,-0.27896363269368174,24.589700853058716,3122.4902073245294,
A,2,3,249.91817075365017,238.3162894046094,-0.2539773582013503,29.312551555530337,4647.073936448478,
A,2,4,298.3289808530115,249.19049922532915,-0.25654828978577093,33.1097521801488,6212.974186650518,
A,2,5,336.08347529683203,271.1242637287697,-0.28699425364034176,35.71976312785263,7770.733807902627,
A,2,6,366.27641898010177,276.5307651949319,-0.23212564009092557,38.65528016610943,9451.04213590001,
A,2,7,404.48139610661343,288.25735551100894,-0.2290199697451661,41.58756848439923,11130.840773640084,
A,2,8,439.6503795626789,317.13718885851387,-0.24882758203236668,45.65512405871498,12920.824342677079,
A,2,9,473.79388909849376,319.65180001879077,-0.3022409369910376,46.49216927557276,14626.04135359347,
A,2,10,484.8811248803544,299.3500348123587,-0.2520805876587014,47.31707434627034,16258.574572685993,
A,2,11,501.5391974802518,328.0637618828805,-0.2068394717674632,49.9948231213225,18126.92241395075,
A,2,12,539.5386677893816,303.584331613069,-0.22837260329999204,53.49884095837349,19895.487760603668,
A,2,13,555.3851073090159,345.11946857176105,-0.2675421019252827,55.648101691253544,21596.422975409216,
A,2,14,570.0861525238762,341.38420310363296,-0.2513050919139631,55.82975385177858,23220.29835527605,
A,2,15,586.2799691018231,351.9988524417097,-0.22319671727398652,58.40059436760802,24823.540358731647,
A,2,16,612.7848206398451,344.0333589024027,-0.26369465206225867,58.46858356578427,26647.850920993777,
A,2,17,618.6120016260137,369.4801831370934,-0.24633278181327348,61.477074131693016,28198.91539781208,
A,2,18,637.6443922741298,352.43285871185026,-0.22302113514667926,62.26037810852364,29781.790470305292,
A,2,19,656.1719460388201,348.76770860712253,-0.25075623101490646,64.10087542038437,31429.00292932575,
A,2,20,661.3838635504501,349.4020772176203,-0.21140743773582069,65.03211994496417,33196.75946514602,
A,3,2,176.29230098398307,234.79010061659412,-0.22539634233508826,25.391359275355757,3200.688311572444,
A,3,3,259.89670446019466,241.2401558155725,-0.291750393527405,29.001832934904748,4850.431739908375,
A,3,4,298.5951383349464,256.7995007212741,-0.2760928672845277,32.81143718562278,6291.316351541891,
A,3,5,335.8034317030222,285.7427261551587,-0.2928663230124884,36.42553368339289,7786.423947536878,
A,3,6,371.7658112709477,287.01482788373625,-0.27857272403727923,38.75413506077395,9404.514336285509,
A,3,7,401.4207629462548,293.9609423018914,-0.2971153623657699,40.56818382020553,11176.868756097225,
A,3,8,421.2258720104174,296.13739430825467,-0.24488846971939715,44.23923668077963,12838.550251139917,
A,3,9,451.7006282281092,327.24944370255895,-0.25934809320079477,46.3761055803364,14720.88023640025,
A,3,10,484.20307603301865,314.39630433964766,-0.25237950369390766,48.928230338997444,16460.499681472596,
A,3,11,506.4161871538986,320.7491970671208,-0.2193447752709721,51.30382372582517,18218.999406586543,
A,3,12,536.7307743582434,334.3245284584688,-0.2964494359361878,52.3201861787017,19907.41933023352,
A,3,13,541.721052891338,321.3774606817123,-0.2419074802699414,53.621073509981045,21580.307555982123,
A,3,14,559.0299356716384,339.14079223632837,-0.24643210493280446,55.554526322894944,23419.120023902367,
A,3,15,578.0042315768696,338.3819823487544,-0.22567703301484246,56.57549272468431,25073.16622571915,
A,3,16,600.2604627048731,362.1595951499838,-0.21152844385148367,58.88103446808637,26953.55237041666,
A,3,17,632.0631473029382,349.49926453438957,-0.2407926191687811,61.12255147867605,28573.39610514079,
A,3,18,644.4134384042227,355.36389387487515,-0.2619277837813106,63.52762857481693,30018.81185701483,
A,3,19,649.2985346196949,368.4494888953639,-0.27602974651730755,62.369251486409496,31643.35642650676,
A,3,20,652.129105690652,349.8824222390241,-0.24969245057291067,64.632519557291,33070.88734128732,
A,4,2,166.38183640391318,224.8857798977667,-0.24725529678473165,23.37779982059822,3175.353002097603,
A,4,3,244.44523228364423,238.4213164151755,-0.3452359573201384,26.877339738849486,4606.895798652733,
A,4,4,276.3274032047181,250.7016137821374,-0.2949355246844372,30.522951459358396,6050.811058415199,
A,4,5,313.5990876472311,272.580293942166,-0.32484435498859326,33.47910185432326,7735.332633171854,
A,4,6,342.2110581363744,273.0319479610444,-0.254377416053801,37.01636853443715,9320.444712709766,
A,4,7,379.6308380461501,300.24138628000065,-0.2844182243437907,38.89092897530162,11007.655578488098,
A,4,8,411.61630077411826,292.5047072435467,-0.27668445753201665,41.56778025404218,12643.80690547672,
A,4,9,434.00636906135543,316.7693156575388,-0.3081796602561597,44.214948461246294,14335.198930414597,
A,4,10,451.62740136116014,302.11256779280336,-0.2509054151464771,46.46134875154514,15914.372588387596,
A,4,11,476.2048744478784,303.7046353682073,-0.252945963317657,47.387185833126296,17473.598452819904,
A,4,12,495.82522175294815,319.45201880895036,-0.2720229543594519,48.33174187383671,19094.92339085954,
A,4,13,511.585303765861,327.44119722655364,-0.3203054752137981,49.8655003630015,20678.047126374622,
A,4,14,511.4937840028758,329.9388714045804,-0.24175562440561393,51.70395101325376,22304.3658466186,
A,4,15,537.4824447430129,324.38049296047546,-0.2804843003901207,52.084753108747954,24111.04415152932,
A,4,16,544.3398467888229,321.08184639587705,-0.22874211035425834,53.34212111828735,25758.49893147371,
A,4,17,565.1914782161654,335.7546128087979,-0.23640775485575408,55.58860023033202,27366.642314386576,
A,4,18,585.1909316315645,330.9031284574267,-0.24722982394671683,56.916391028177635,28905.775022764858,
A,4,19,596.8227492512314,346.7402701608311,-0.21028622777462697,58.40377065877071,30590.707742766463,
A,4,20,624.0127414176167,342.92353236686426,-0.24429884139897315,60.77653625131391,32188.034650482805,
A,5,2,162.2779551002989,232.15976693459893,-0.24964297479229813,24.060561568065893,2930.7333492825537,
A,5,3,247.83459687261958,241.61724649760612,-0.3263730786063932,27.440358059906437,4416.0838593851195,
A,5,4,284.1015925473855,268.499058532436,-0.28568588522608646,32.91377411791936,6108.91060146794,
A,5,5,330.4854664170341,261.13427142977184,-0.29203058740545296,34.356746025505274,7710.595249408064,
A,5,6,356.37990990653765,282.1145875721555,-0.23494437618903233,38.72209204984131,9295.754028760359,
A,5,7,399.19002871645256,287.6392446417021,-0.2285509139891556,41.81081328762595,10955.38278587961,
A,5,8,435.43465599707974,311.50282951297487,-0.2754856811228938,44.44331606871023,12515.094797536807,
A,5,9,460.33040051072163,319.5598392847159,-0.3152796148728072,45.34366678691096,14197.006861763513,
A,5,10,470.38850489432815,309.88236334213434,-0.24610785070824823,47.83401167796009,15879.773012315594,
A,5,11,495.52452303413946,329.1219802990902,-0.2495977783288052,50.60363152613779,17572.5404118219,
A,5,12,521.9703245933159,333.06800515801274,-0.3047173840158146,50.539013749295435,19198.03869973465,
A,5,13,526.722030392105,325.75650987075716,-0.24814839517709922,52.28467425732519,20753.971172069163,
A,5,14,546.2574889010027,326.1175730209437,-0.25518134463992614,53.783591658135336,22378.713631778515,
A,5,15,560.2069079423501,339.5905665676828,-0.24595911891057815,55.63176985056013,23984.01486560351,
A,5,16,579.2844934431544,339.93118514356087,-0.25560334413385594,55.53228508550434,25597.14701988769,
A,5,17,591.9953689575608,345.5939499663246,-0.23198204550203955,58.23643618364572,27371.44787023392,
A,5,18,612.3489800986442,358.98457715816807,-0.22156726233074228,59.91794678046628,29035.35472729729,
A,5,19,637.5183662869947,380.5846807515376,-0.3252235059631364,59.75727177078856,30663.95126106192,
A,5,20,627.2611797779762,354.4484403367078,-0.23700117884522193,60.10655197239407,32295.093505232897,
A,6,2,171.04466647087395,226.92845826879108,-0.29949764160749875,23.38701140096033,2808.9194578328356,
A,6,3,239.7975387905161,241.1730534850693,-0.33040109887221564,26.982606011054514,4317.2318715874535,
A,6,4,278.30077794392037,242.09626363308092,-0.283440978621064,30.433229077442085,5853.6309065385,
A,6,5,312.8384951620551,281.7822320454549,-0.2706570597912293,34.86545974762221,7353.906327984128,
A,6,6,359.93200712594756,283.33477345969953,-0.3057391436514606,37.64612800292247,8996.650471096556,
A,6,7,384.0186470156591,305.1045396412757,-0.2945546032332783,39.827024775475394,10679.994707438715,
A,6,8,414.1686018394932,313.3835308026616,-0.27217564557748286,42.658699290481636,12271.893610952675,
A,6,9,446.19675498023173,309.3249946889373,-0.24126433144500514,45.88434365589127,14041.916324444937,
A,6,10,477.67665074869115,318.90592047676034,-0.2867841934575654,47.12502043616969,15702.302405034883,
A,6,11,492.44497419394264,356.75417819351446,-0.3134049795743633,49.983255171099024,17431.322776011206,
A,6,12,509.5650037886922,339.1117561727004,-0.285452932068147,50.799227002508204,19148.098186015763,
A,6,13,525.3580092795795,329.00198178080365,-0.26468579576348683,52.338833596220226,20775.8074541875,
A,6,14,541.05889750578,341.1595338365752,-0.2499480825780011,53.75800829942119,22546.62261195967,
A,6,15,562.903210220168,348.7322802543014,-0.25404177483038476,54.673545517403895,24213.29762820202,
A,6,16,582.010434757662,347.07147389497294,-0.25906851207854253,56.80961034749589,25834.131650013525,
A,6,17,595.4254611027454,345.5902860740014,-0.25888407511940076,57.473472211968236,27370.34435433863,
A,6,18,606.1528583791816,346.5490468031134,-0.2721483338833597,58.45223724406039,28914.611700442292,
A,6,19,610.8859539967796,375.1504307762896,-0.2492049364154516,59.55872092652529,30743.52520446625,
A,6,20,632.215822415342,354.7500178900284,-0.26467873293645783,60.60619788820958,32399.76861810013,
A,7,2,176.6589079967492,229.1575581345713,-0.3079452143615071,23.66171854517046,3165.853295486527,
A,7,3,242.4636756245037,226.77497844596036,-0.2625348078423464,27.933622708852305,4673.548917366526,
A,7,4,285.20997926467055,263.29355355823634,-0.2823407300549925,32.40975394881244,6355.612838315406,
A,7,5,329.03505417884884,278.7793205359115,-0.319275988293591,34.77237610013621,7946.541851892218,
A,7,6,356.9436551021572,281.70079017555156,-0.2420831483173906,38.53082358167293,9614.334917371561,
A,7,7,397.5934517426397,290.1341405176109,-0.25325617801509537,41.67720129791753,11307.8564963569,
A,7,8,428.7533317716842,303.7686470304838,-0.30505413783852847,43.30150065195586,12942.466205696208,
A,7,9,443.44469610830157,291.8817128082936,-0.2206031245223708,45.39426719214617,14710.632158614648,
A,7,10,474.0583392312606,308.5294124011811,-0.2735482956709194,46.442160290711016,16467.747683220034,
A,7,11,489.79878024299876,321.5620264993562,-0.2695283583201532,48.349729502076684,18046.077244150558,
A,7,12,508.33372707539763,339.2733209846573,-0.23192152229029825,51.27127503608527,19776.73313119653,
A,7,13,541.7686815343515,336.6300829346611,-0.27938214641747294,51.80659878832418,21590.76101146987,
A,7,14,552.2029732249831,332.0246184973468,-0.25069679790321,53.97232374232914,23310.011826759677,
A,7,15,568.542409473898,334.30974336742923,-0.27204604747700517,54.82652514239692,24882.128515316334,
A,7,16,575.8370344201659,347.05316081172543,-0.22767049618073534,56.20204061268832,26566.995733934935,
A,7,17,600.862781369568,335.47137492977333,-0.2690659219605832,58.61172985309654,28122.610961674527,
A,7,18,604.2389193358571,356.265309491162,-0.23631714090631475,60.15402349437514,29744.270451837667,
A,7,19,624.7287094240091,353.5744402658614,-0.2954176084850855,59.44656390232641,31009.291009107154,
A,7,20,620.3163503254636,322.41104651752516,-0.17018917673916406,60.86864930807374,32632.141833613652,
A,8,2,178.12034176323402,239.47764302778648,-0.26521797999069296,25.113212343177455,3127.8656189798403,
A,8,3,257.779375478225,245.96154329465244,-0.3293211711606021,28.610710391180888,4613.102773759507,
A,8,4,291.8678661326431,257.75420309607324,-0.2882709373461441,32.12730967155807,6082.092604649425,
A,8,5,329.01479858046895,275.39396001075585,-0.28706348068341375,34.89656799418132,7636.014413232028,
A,8,6,363.4166754812926,277.23048846038785,-0.30922320680491433,37.68971778398898,9231.222465555755,
A,8,7,382.9096952781046,286.0428947663913,-0.2335256234306651,41.56624520853231,10827.293093765427,
A,8,8,421.0521396156023,304.2795528658248,-0.2653669994253515,43.95261189095355,12693.321915422704,
A,8,9,449.3045819226582,307.92034617949173,-0.2744198409844395,46.24867922458127,14384.4394345115,
A,8,10,469.84844857728837,316.63004470140027,-0.2202683247755918,49.3205370301747,16104.791856285683,
A,8,11,505.44468932185714,323.6642001013062,-0.24352301853468164,51.989893739807194,17643.12273934056,
A,8,12,529.6743037167616,345.4483954699196,-0.25177854652652615,53.47315457108331,19405.838621894873,
A,8,13,554.7531281451277,345.91712898648854,-0.30909926537140625,54.17513193343736,21047.386252467106,
A,8,14,555.6781936877996,322.32990592154334,-0.21316160009219837,54.331217892309326,22697.990703437288,
A,8,15,579.927021358922,345.46845784045604,-0.29285271040032285,55.17931981907194,24263.506510589807,
A,8,16,581.6526266161698,338.237048724735,-0.28756619746694667,57.075134711499615,25692.654183313112,
A,8,17,582.7302663130799,332.3884452882442,-0.2763521742765825,57.361571412289805,27234.01142533779,
A,8,18,585.6635424816967,352.57246083025177,-0.2733686149244116,58.142389201349744,28783.179028799015,
A,8,19,595.3267932193246,327.4496030489218,-0.18830795060633138,59.69158491133007,30471.59168736842,
A,8,20,623.0729567674913,347.6957250894946,-0.24492503570141522,61.25654042738367,32131.26156387349,
A,9,2,184.8962983105479,235.52246142508727,-0.24820236401214163,25.27614250598831,3377.185596723319,
A,9,3,260.8455854748082,247.17365259903457,-0.33609485884985413,28.84845079391941,4761.603473891583,
A,9,4,292.9101725708504,268.7872624245649,-0.32143674583517173,31.63593432569347,6230.661596834303,
A,9,5,327.76393203658483,266.91460668893217,-0.2829035570804738,34.5777656935142,7737.91798261875,
A,9,6,359.4064242224321,287.1280925594536,-0.2930602438621536,38.05144271316752,9349.224023124767,
A,9,7,388.75495676148756,296.8401509732594,-0.3013186525284393,39.853661778244955,10977.948198550272,
A,9,8,411.94818079748353,314.0624993622682,-0.292486977648781,42.744441872448704,12640.41045724474,
A,9,9,438.92380173956514,318.43195480993563,-0.22719058114412588,45.92205373382224,14317.917833874857,
A,9,10,480.15138881626075,345.3795290943983,-0.3267581384727239,47.886930670969484,15895.544831671352,
A,9,11,491.38259639817784,317.59285902030143,-0.2807791311715087,48.65261066603477,17569.124168787075,
A,9,12,504.6637695424712,315.7324447026292,-0.21935664504193497,50.71965743998437,19306.07153258351,
A,9,13,533.3558665023714,336.5527415669511,-0.22550501364652972,52.57601493725889,20980.14780997579,
A,9,14,562.8311072521477,334.78447310572375,-0.2585732228997151,53.675596616067125,22705.54732163879,
A,9,15,575.6866209602165,348.73633314353464,-0.2609864453379159,55.76879641364519,24446.98393900911,
A,9,16,590.1180856642756,334.608223641476,-0.25849228633066224,56.544257460473204,25870.62682821669,
A,9,17,598.4305224733369,339.8689783386238,-0.26127833514758253,57.13497931017678,27505.490948870858,
A,9,18,606.0926266976186,374.08751199751447,-0.20688962335701908,61.896005804142575,29150.531430776296,
A,9,19,643.0185641725374,352.5108895117833,-0.2451416973526029,60.9281327148435,30699.939684503348,
A,9,20,653.1491033189873,363.666615382946,-0.24213663983599273,62.25285282835048,32204.20531484174,
SA_iid,0,2,33.53492501975647,40.52446501715185,-0.330370526206042,4.084614247751503,101.39686856836917,
SA_iid,0,3,43.23061820901371,39.26521800266113,-0.11600608829798204,5.082096805677931,129.13458419360688,
SA_iid,0,4,54.92551672791641,41.31363537582524,-0.11250486879374204,6.22772441040599,155.84042720082735,
SA_iid,0,5,64.90795703200462,43.11259962885032,-0.11940678586578363,6.835553390459594,183.5403987250959,
SA_iid,0,6,73.50819676647232,43.683037805495964,-0.17035693610559954,7.612027135986155,207.68969794262418,
SA_iid,0,7,78.85182078603668,43.88719386895636,-0.21008361863294708,7.787337415517026,229.81618948145064,
SA_iid,0,8,81.7904085266023,47.63099807547391,-0.26057983325691714,7.989285286328751,252.94247995260739,
SA_iid,0,9,83.23503200104145,45.63667170990155,-0.21944821873782072,8.031448127835557,273.6147147171981,
SA_iid,0,10,85.69479325488116,51.043469405557616,-0.2655480783140585,8.231521588126018,297.976550905929,
SA_iid,0,11,87.32659406142606,48.73130012630345,-0.23279722877900996,8.318017089311496,321.63348274425675,
SA_iid,0,12,89.55064778942351,48.27022000880821,-0.27199287589984095,8.584312307778877,342.07393812422174,
SA_iid,0,13,89.43088849396146,49.50264028534599,-0.2832155416160294,8.563046077436917,357.82989979170196,
SA_iid,0,14,89.11098658367901,51.30028356187656,-0.23159625909716064,8.867263946191173,380.71488260181917,
SA_iid,0,15,91.95129145691641,49.00918520005182,-0.28156824686807697,8.59783170809522,397.43442385033643,
SA_iid,0,16,91.20959022568306,50.3458840856341,-0.24690916181823816,9.010865003942847,415.76213977960754,
SA_iid,0,17,92.66212868584718,51.42461777362985,-0.21123084560742328,9.100543191064048,435.1282468096166,
SA_iid,0,18,96.00876550728114,50.982775936942055,-0.2555323748836967,9.111192988748929,454.95427784944184,
SA_iid,0,19,96.51616518820796,53.59596757530514,-0.2900839291361071,9.303782685112814,469.1455963742023,
SA_iid,0,20,95.84759132068885,50.6432222769535,-0.2644560387763004,9.412131198050492,486.5721749176719,
SA_iid,1,2,33.65637914546115,40.250627166210315,-0.36930346806191416,4.0551034656211336,101.12868414477165,
SA_iid,1,3,41.86025730688307,41.750739205747955,-0.15120065566926943,5.140270072769934,129.43632429829267,
SA_iid,1,4,54.469253679347325,39.59753072986574,-0.04084991478517965,6.095689614797764,157.55526445648263,
SA_iid,1,5,66.0200721497457,41.21327356504213,-0.17184414529494008,6.542520650282636,184.14317008815954,
SA_iid,1,6,71.56843747441522,43.79861668949896,-0.20228226060739155,7.1887005951301255,208.11994612080068,
SA_iid,1,7,75.97507947223642,46.07535227388215,-0.2625225572323766,7.332870376945556,233.0741507451537,
SA_iid,1,8,77.82794563728123,44.764908097478745,-0.2504683214281365,7.836390630674998,256.6574448967303,
SA_iid,1,9,79.47227488334853,47.9609606414718,-0.2605073491926442,7.892582811413379,279.850553582052,
SA_iid,1,10,81.42612586525767,46.12800097817916,-0.19631767678197726,8.16669442979115,301.2016310286712,
SA_iid,1,11,85.34200884707333,48.90656324577988,-0.27956051684946925,8.051552969187544,320.4792260834948,
SA_iid,1,12,85.68231894953033,52.06389243502382,-0.22715613660197467,8.457734378192633,340.76849258043137,
SA_iid,1,13,89.58483159757463,49.89867218700301,-0.314502363568005,8.484218703471539,359.5286884426853,
SA_iid,1,14,87.76995590877955,53.2620892463003,-0.3306843792047561,8.226762156925993,377.1511131116557,
SA_iid,1,15,86.3055109224979,50.41565595703698,-0.20110705462366887,8.51752455541341,396.6848195432238,
SA_iid,1,16,90.77602152390332,52.88064444381519,-0.28394843101080686,8.609455264157623,418.0365890405757,
SA_iid,1,17,91.16236310462334,51.54471646314096,-0.24920877635074268,9.121165326722195,434.33146441251387,
SA_iid,1,18,92.8730369101306,49.03698038239743,-0.1821230168676333,9.380566807598552,453.57991604649044,
SA_iid,1,19,96.8048154929582,51.98712768451355,-0.22872188603079674,9.407692893537273,472.4808397990637,
SA_iid,1,20,98.85191071305299,52.32980599440219,-0.23149471291457044,9.848663957696388,488.2493969385956,
SA_iid,2,2,33.529469426389646,41.58779170713689,-0.3234002355144444,4.145749845646099,104.0260722021093,
SA_iid,2,3,44.17986454833924,39.99162837052962,-0.12588846185993302,5.361023775336317,132.16095739274556,
SA_iid,2,4,55.734594977939885,42.68943306696343,-0.09350508778654665,6.1907383272275265,161.25261116499053,
SA_iid,2,5,66.96105978441949,42.96626712517069,-0.23576675184705354,6.896848832402808,187.8832563212672,
SA_iid,2,6,70.52127521674386,42.829336138727754,-0.18848567721809953,7.2820970635264946,212.8848562454412,
SA_iid,2,7,75.29280030987162,43.97794400582633,-0.20471725588215436,7.627036955197074,236.39908102333752,
SA_iid,2,8,79.04009455266713,46.40569743907836,-0.2254122271072154,7.76371784144428,257.9961209566661,
SA_iid,2,9,82.14159394752944,46.02372669690141,-0.2303121175787618,7.918934817993291,282.89535272749595,
SA_iid,2,10,84.40410140223139,48.06407703690712,-0.2515865409980865,8.15291335090598,303.3194314465769,
SA_iid,2,11,85.98216468123077,50.03790435569909,-0.22406440899838717,8.421264603761273,325.1388542805414,
SA_iid,2,12,89.26762978945676,48.223838355501584,-0.2534769520527722,8.365904614934829,347.503406290117,
SA_iid,2,13,90.06608173964524,48.5241507466962,-0.22891286928799948,8.874271122646316,367.3771799196818,
SA_iid,2,14,92.00880270871122,49.76844209765588,-0.26755934374781437,8.821699168157565,387.2362011737541,
SA_iid,2,15,92.15279169230732,50.84098675856583,-0.2595836503662308,9.009964566485166,405.4162701277089,
SA_iid,2,16,92.97619079435718,49.54420428747605,-0.19134381789357932,9.231682805550125,424.7036719875421,
SA_iid,2,17,96.62492377657217,52.85788464538197,-0.2747781836666072,9.05859642751538,443.5106612928883,
SA_iid,2,18,96.55844695043773,51.46677880224564,-0.2336077315386789,9.209418334433352,460.69534099678293,
SA_iid,2,19,98.23701619558915,47.816583987105,-0.1518382434164474,9.788759072899296,482.4572179091513,
SA_iid,2,20,102.52053315182889,51.551718637631446,-0.2383185810096348,9.912252240539939,499.85041129917323,
SA_iid,3,2,34.727925977987546,42.79789473824394,-0.4170089061864801,4.245354989160372,102.17924265877231,
SA_iid,3,3,42.40404313345307,41.987822972036476,-0.15824563156684116,5.085842504308093,130.1952316107991,
SA_iid,3,4,54.75017980456757,40.34898738681384,-0.1420360445808572,5.897150695776562,156.68570791221407,
SA_iid,3,5,63.23033491368179,41.7243425969127,-0.17989728286770074,6.630036982384322,182.20845862950694,
SA_iid,3,6,69.20816503755078,42.93788879741553,-0.21240078845981647,7.076640147368896,205.6025356561335,
SA_iid,3,7,73.28758241767275,43.06904999044149,-0.16580832782368607,7.420653122955311,229.62908378154825,
SA_iid,3,8,78.60845493409123,47.46340416925539,-0.27593039768236804,7.588187140948644,252.29584171234822,
SA_iid,3,9,79.83143222733813,49.14448244694867,-0.3109466327170032,7.834952332165407,272.2728691714288,
SA_iid,3,10,79.67672047917408,47.493393442553106,-0.20851351534722848,7.953937404856131,293.3642405016006,
SA_iid,3,11,83.8207777518434,47.873199289845545,-0.31694386226374177,8.01460343137575,315.4037611427413,
SA_iid,3,12,82.3050491208509,48.033479811652256,-0.25564230791126524,8.206868724757651,334.5760058908427,
SA_iid,3,13,84.02395348507544,49.41956844620847,-0.2027517691515745,8.642489803551419,356.3187190136183,
SA_iid,3,14,88.42225089088986,49.80651028576802,-0.2036500350109201,9.023421403304447,374.3644519997007,
SA_iid,3,15,92.22489839692008,50.19536437356679,-0.27950099503013004,8.89397375235458,393.2915622016993,
SA_iid,3,16,91.85444793993605,49.71118913502991,-0.24738155735634293,9.083180514088962,411.73833665462615,
SA_iid,3,17,93.00138519216667,52.953151009950275,-0.30441960641020693,8.861889628258023,430.2617208244028,
SA_iid,3,18,91.95071177933586,55.36688977782534,-0.2072212055887511,9.310910072865362,451.463933232654,
SA_iid,3,19,97.00767616790056,52.083987334496726,-0.26126156343536844,9.285705406634778,469.7501786979508,
SA_iid,3,20,97.38151023754975,52.002181364769704,-0.20883656921584345,9.681279914621115,488.52749243402195,
SA_iid,4,2,34.11856094467207,40.873361240812024,-0.34975080496552063,4.099575210774253,103.79300795914449,
SA_iid,4,3,43.11872793254734,39.11664137711995,-0.15608258065939934,5.010864925917301,132.5119369341142,
SA_iid,4,4,53.50532587723266,39.28718629216807,-0.10365557859437223,5.961841424673107,159.5521135343164,
SA_iid,4,5,63.012058938188595,42.947062031809374,-0.12934617418784478,6.640419013221543,187.60130475860853,
SA_iid,4,6,71.51853552821689,42.90332356834242,-0.22155247426896213,7.428748411464401,209.65353022143307,
SA_iid,4,7,74.80628625460186,44.89705579098978,-0.24693553966124776,7.4545931111222075,233.46749601541615,
SA_iid,4,8,77.15581352608937,45.77977609366175,-0.23936087785627366,7.520314234096906,253.6097260583635,
SA_iid,4,9,79.7363030699322,46.66527468365574,-0.24616976354258233,7.6102734653391035,275.1757588603277,
SA_iid,4,10,81.87534199015084,47.95760733967106,-0.2938885706030724,7.984837174585774,296.25436393527485,
SA_iid,4,11,81.8264629431667,45.00780132616433,-0.23864937607857234,7.849973496433552,316.1188790576493,
SA_iid,4,12,83.44736330445605,48.52593915261509,-0.23050139640975364,8.21044394259308,336.92063027660015,
SA_iid,4,13,86.3218522286563,50.01613565314115,-0.2798387314794175,8.417585386555267,356.3812916305159,
SA_iid,4,14,86.81403505853805,49.41265141455663,-0.23755592665588698,8.639360161794784,377.57591366051173,
SA_iid,4,15,89.10776593369036,50.06843223978814,-0.30203975629655094,8.35035978900245,393.73801684399916,
SA_iid,4,16,88.045155933389,50.537051379990224,-0.25099343955459674,8.597295560198775,412.8716947414854,
SA_iid,4,17,89.84615215889855,51.76234700012796,-0.2941068318010625,8.685375453951842,431.28152666244074,
SA_iid,4,18,89.53265940555877,49.908037163444796,-0.3046326987422749,8.307915688501943,449.61853338534485,
SA_iid,4,19,88.2296333574943,49.43954785382384,-0.21030364577283084,8.717920588998,469.42591433619475,
SA_iid,4,20,91.61896164389039,50.69053070737771,-0.2091689838410793,9.010006341616045,486.20998810869,
SA_iid,5,2,32.96949115200971,43.00923939509531,-0.3855264789411329,4.049413039526446,102.84509288040181,
SA_iid,5,3,42.935236409208756,42.343677417191785,-0.19084281723892324,5.242663616910696,130.3901563279884,
SA_iid,5,4,54.244846711634395,42.502876915613605,-0.14019294167223342,5.92979665793467,158.67345934708865,
SA_iid,5,5,64.05115838776837,40.63824452648388,-0.12201228382427022,6.808095861774419,184.94004357839515,
SA_iid,5,6,71.54606741010598,42.52436704585425,-0.1381345056625324,7.256928992916987,209.73302396358034,
SA_iid,5,7,78.01683511168602,42.59774636739205,-0.1991351285883393,7.770885161101994,231.81964003239716,
SA_iid,5,8,81.10244472574374,46.61649733483979,-0.24444158112006356,8.150760323851186,254.31989731613885,
SA_iid,5,9,83.08055112870605,48.12969268279159,-0.22849917644061168,8.045843430144753,275.7122348135289,
SA_iid,5,10,85.97367482483764,47.20380505120766,-0.24000134904613304,8.396592626353462,292.4737046041249,
SA_iid,5,11,87.5881522998896,46.771766215029075,-0.22008288536431744,8.580554594332565,314.6344608053153,
SA_iid,5,12,89.7556477151417,45.610874933951884,-0.2526375422199538,8.756962746239328,334.44260854198495,
SA_iid,5,13,89.8215791426968,49.62833511739785,-0.16110685151566875,9.074159371483157,355.7338817413194,
SA_iid,5,14,95.36538771784889,50.32076404765092,-0.273656467868618,9.180214737333412,371.1871178337167,
SA_iid,5,15,94.86969361386251,49.852116356609,-0.30020072638899603,8.829608281597993,387.8468614754268,
SA_iid,5,16,92.98344269771103,50.15228973201743,-0.22662199505986108,9.108341157674062,406.39232703857004,
SA_iid,5,17,95.11858559310531,48.40814499765533,-0.2624223474328459,9.107979464095056,424.04234342699544,
SA_iid,5,18,94.73245976586159,51.158267035032324,-0.25246115507138567,9.022279460247152,442.5981136198374,
SA_iid,5,19,95.62623987315204,51.41304179447423,-0.23348004189479468,9.077045393799143,459.6461462652323,
SA_iid,5,20,97.426378944936,50.20181349220006,-0.20334871795590714,9.479295851012012,476.65974433271145,
SA_iid,6,2,33.054040077271665,39.153710304550614,-0.39106668851935544,3.7889258960891024,100.43719123058726,
SA_iid,6,3,40.16658714586462,38.02167712274924,-0.10406118696492161,4.921772311125313,127.85387639583513,
SA_iid,6,4,52.35606894149657,39.558286696599346,-0.13299545380550687,5.896442554419297,154.36800540264116,
