arm,seed,block,task_lo,task_hi,n_task_ends,mean_log10_unfit,log10_mean_unfit,floor,floor_frac,unfit,eval_loss_exact,L1_strict_dead_frac,L1_b_median_alive,L1_wall_frac,L1_beta_median_alive,L1_kappa_median_alive,L1_sigma_median_alive,L1_margin_median_alive,L1_p_hat_median_alive,L1_p_hat_thin_frac,L1_p_hat_sat_frac,L1_eff_rank,L1_eff_rank_W,L1_w_norm_median,L1_wcos_mean,L2_strict_dead_frac,L2_b_median_alive,L2_wall_frac,L2_beta_median_alive,L2_kappa_median_alive,L2_sigma_median_alive,L2_margin_median_alive,L2_p_hat_median_alive,L2_p_hat_thin_frac,L2_p_hat_sat_frac,L2_eff_rank,L2_eff_rank_W,L2_w_norm_median,L2_wcos_mean
W2_Aall_main,3,8,351,400,50,-2.6671139538601984,-2.599112786973404,1e-23,0.0,0.0025170231679181726,0.004266930355931373,0.0,0.1432094646990299,0.07843925540919766,0.1528706287419185,2.057184697449191,0.8802268593366104,1.6464526338793803,0.54375,0.0,0.0812,15.379409599654503,17.701545667080197,2.5503708908749463,0.22975066814417938,0.0,-0.10786109879612919,0.08120342278837184,-0.15975963426912435,1.9759558218023525,0.695267494541679,1.276404306817703,0.42875,0.0088,0.0,25.42684724798145,77.63941059534913,1.6085387812355132,0.09490994036742639
W2_Aall_main,3,9,401,450,50,-2.743977167105176,-2.6500607042846185,1e-23,0.0,0.0022384082392029278,0.002903874560387172,0.0,0.12421352624893185,0.06724277092423667,0.12191240479658948,2.044341514267363,0.9903742300310059,1.815958034864161,0.5275,0.0,0.0768,15.773971941606478,17.752836542966037,2.8034829241789243,0.232271496428178,0.0,-0.10215022459626194,0.07358870635259819,-0.14898320954153432,2.055288902771118,0.6860486891217576,1.3073579961192605,0.4246875,0.0072,0.0,25.91542215228191,77.32973765586175,1.628619252909364,0.09808498337328295
W2_Aall_main,3,10,451,500,50,-2.782821820308902,-2.704687922370608,1e-23,0.0,0.001973840599459942,0.0028774462346475294,0.0,0.09700235746800896,0.05345492005070558,0.0921019691420537,2.045868418401503,1.067983655024726,2.0142271448345856,0.5209375,0.0,0.0748,15.884207990283603,17.79216247991171,2.914290764687822,0.2350477848191507,0.0,-0.0882172396034002,0.0685704221087792,-0.1418471552687681,2.0951893535466186,0.6520004278197844,1.2815724087696119,0.4259375,0.0086,0.0,25.921483102694623,76.910042682723,1.6236281525282563,0.09999946770798625
W2_Aall_main,4,1,1,50,50,-2.743560561754023,-2.6678668305870534,1e-23,0.0,0.0021484891727608004,0.00480243357304797,0.001,-0.001574112293601492,0.17242796612792485,-0.0049465461722345465,2.0149104189923093,0.36389200152654894,0.5660011389502324,0.496875,0.11954949494949497,0.014416161616161615,17.047378406894918,19.473850443682274,1.5086331324344067,0.18045480940729205,0.002,-0.06551000950857994,0.1156425173993599,-0.18824837492055724,1.9545411860244046,0.3629333338883495,0.6221520574919537,0.4209375,0.1174712430426716,0.0,22.141459538543522,80.16949549062842,1.5032588453671394,0.080951351137988
W2_Aall_main,4,2,51,100,50,-2.731720408390334,-2.6720706817775817,1e-23,0.0,0.002127792717818066,0.006123945126654341,0.0002,0.18694803294260054,0.26123245271514406,0.42374514696767235,2.071505949956263,0.42784468585995,0.5620169217913644,0.644375,0.036412121212121215,0.13840606060606062,13.45041830730799,19.243761035414774,1.7001263065425771,0.18379783388853846,0.0036000000000000003,-0.15979823388159273,0.1640616892718233,-0.31507813382359723,1.9408545206115508,0.5327342321216868,0.8614210430282424,0.375625,0.14875468688568835,0.0,22.750055133455827,78.73474032772022,1.6399308998743631,0.08831389998296572
W2_Aall_main,4,3,101,150,50,-2.7279531631736464,-2.6437376924187714,1e-23,0.0,0.0022712362315060863,0.0058021405839184725,0.0,0.2794958378374577,0.22870001816986174,0.4512648406551248,2.0736429552962727,0.4888645821709274,0.7329993458336684,0.6603125,0.0038,0.1402,13.863401368100703,18.960644177757775,1.8479353596145431,0.18868909073778298,0.0,-0.1413968680053949,0.12214850561688083,-0.2336755301476326,1.9065720282428371,0.6494277622005883,1.079866162341243,0.4096875,0.04079999999999999,0.0,23.82111715344019,78.190369567308,1.6902468580952004,0.09121542951774123
W2_Aall_main,4,4,151,200,50,-2.7417444221941367,-2.670119741135586,1e-23,0.0,0.002137372704348478,0.004896181563622243,0.0,0.2594305498898029,0.18846345750974602,0.3751330376017418,2.0601036037045013,0.5904808776669198,0.9203683917713351,0.6315625,0.0012,0.11400000000000002,14.815747058001355,18.818906645384317,2.0025926228587583,0.1930938449340389,0.0,-0.14071723021566865,0.1144624112397913,-0.22162374909608856,1.9225427545837084,0.6761442660189375,1.1357400847316508,0.4134375,0.0298,0.0,24.45932314498116,78.26340069745157,1.6770144089245163,0.09030912158342634
W2_Aall_main,4,5,201,250,50,-2.740742777156568,-2.6807188193747673,1e-23,0.0,0.0020858409076868942,0.0036664690344838597,0.0,0.19831782057881353,0.13379409306175402,0.2681970881005874,2.055966908409526,0.6550216515129059,1.2136795976886061,0.5946875,0.0,0.10640000000000001,15.551186359866287,18.69507273328503,2.1863353923251623,0.19789841441489797,0.0,-0.12099090576171871,0.09784239169908485,-0.18952601560486998,1.9402806661967136,0.6712249939769063,1.161345266568773,0.424375,0.017400000000000002,0.0,25.182797200569354,78.07218852793265,1.6779373741508445,0.09031659872403276
W2_Aall_main,4,6,251,300,50,-2.7241892470366618,-2.6809810127493963,1e-23,0.0,0.0020845820185310263,0.004123645906596619,0.0,0.1956029190123081,0.12364445284065939,0.24141502876952284,2.073024951421353,0.729515030480092,1.326274322710815,0.5778125,0.0,0.1202,15.74525037939777,18.70653959497335,2.3486317990791705,0.19890963029943468,0.0,-0.14286560200154777,0.1081605039446743,-0.21966258775349815,2.0091321842539656,0.6729554906190242,1.195726366106918,0.4046875,0.023600000000000003,0.0,25.316507603410102,77.73668507351873,1.6840655062329262,0.09254752223812585
W2_Aall_main,4,7,301,350,50,-2.837386132372207,-2.7567458552177935,1e-23,0.0,0.0017508709810591819,0.004786454282606046,0.0,0.16198258444666858,0.09778619848473219,0.1935045703033541,2.0846962830041464,0.8110643905448545,1.5049780340096914,0.5584375,0.0,0.09840000000000002,16.145893709889062,18.72108390326274,2.4913493861543823,0.19936303387557835,0.0,-0.11788703426718708,0.09261001382721991,-0.1865822201649818,1.9974987481269075,0.6487204271184359,1.177518702042333,0.411875,0.017,0.0,25.187266358585536,77.44403247105404,1.682674632059614,0.09481307296292436
W2_Aall_main,4,8,351,400,50,-2.865035165728295,-2.770850644843182,1e-23,0.0,0.0016949205884336741,0.00468448817565038,0.0,0.15306407243013379,0.08795947707122499,0.16963287433574967,2.07902709912436,0.8903785072833398,1.6174972874729427,0.54875,0.0,0.09899999999999999,16.30591935718251,18.701875083504337,2.654422052573841,0.20233736121297574,0.0,-0.12151790946722027,0.0926599496808071,-0.19187601400225127,2.0618136526151205,0.6453234657399173,1.1971016132775483,0.4028125,0.0238,0.0,25.437581357823532,77.34256531619702,1.695229149606856,0.09762155701442332
W2_Aall_main,4,9,401,450,50,-2.8448437302585483,-2.780789155270475,1e-23,0.0,0.001656574014966394,0.0044421835254428894,0.0,0.14678327701985833,0.08576023050684191,0.16329341014978302,2.105497307628417,0.9511432795472448,1.6781922233098885,0.5409375,0.0,0.09559999999999999,16.406717597340062,18.72103139853938,2.8243513166483813,0.2040525835652887,0.0,-0.1251994954794645,0.09383188676368893,-0.19384007315202928,2.061105382067187,0.6750894912717894,1.2610687591091734,0.403125,0.0174,0.0,25.575620341385353,77.10115919719807,1.7017556752764853,0.10004341028708229
W2_Aall_main,4,10,451,500,50,-2.788205963383522,-2.6863494502047733,1e-23,0.0,0.0020589725173148737,0.004286350307344231,0.0,0.11148194540292021,0.0689619734248486,0.12006220214532597,2.1232403506985547,0.9923344682042133,1.8025466729942128,0.51625,0.0,0.081,16.434403661462635,18.754324336463718,2.851982675542349,0.20397712233218024,0.0,-0.10317920140922066,0.07966998224458478,-0.16453078353131814,2.057189777296977,0.6632244355662068,1.2572641351993457,0.415625,0.012000000000000002,0.0,25.650958038449925,76.91947734960624,1.7032960803355996,0.10160611708608501
W2_Aall_main,5,1,1,50,50,-2.803659353871893,-2.7378268015100224,1e-23,0.0,0.0018288294156930318,0.0033624993514874903,0.0,0.005684739783027898,0.14571864467693083,0.01846444938279942,2.023381849177176,0.36111217777772175,0.6054793661335134,0.501875,0.062,0.004,16.969404687008566,19.42112371083645,1.4891415704780522,0.18229662710239836,0.001,-0.056093668323010173,0.09633638526735161,-0.17008276944227432,1.9781012060934409,0.3589385717078757,0.6286489788421992,0.4253125,0.08027676767676768,0.0,22.540798741907974,79.56456220558846,1.4625578114292663,0.08157067388426491
W2_Aall_main,5,2,51,100,50,-2.8375792686626875,-2.6974188707079163,1e-23,0.0,0.0020071560059884462,0.003117969578290908,0.0,0.0161144563014386,0.15626682778566622,0.04615300955530603,2.0117098955354935,0.3681664925478977,0.6088530356479168,0.508125,0.067,0.0196,16.402659493356662,19.35096239423976,1.60632202148857,0.18286856204594426,0.001,-0.07446961779147383,0.10389101833895582,-0.1986636407602221,1.9481173772120328,0.4091235515194077,0.7007500373409998,0.41625,0.08228686868686869,0.0,22.622115238129403,79.50555702919185,1.5490229478785766,0.08207996301240504
W2_Aall_main,5,3,101,150,50,-2.7246277860040196,-2.644695943399841,1e-23,0.0,0.0022662303769002317,0.003389368914756284,0.0,0.06955402482548376,0.17838778178846407,0.17231718388961284,2.0141848247240266,0.3776756074708553,0.5998322970082518,0.5553125,0.054400000000000004,0.030600000000000006,15.043700522311369,19.183852460071922,1.7290278203882234,0.18585426098950578,0.0004,-0.0844967586547136,0.11216004839775602,-0.20739736249019255,1.9032636889759191,0.45174575741602574,0.7662575696607287,0.4184375,0.07563434343434344,0.0,22.78474889509321,78.69398515082892,1.6013909512226987,0.08535610689064503
W2_Aall_main,5,4,151,200,50,-2.6965112551051447,-2.6302100798601655,1e-23,0.0,0.0023430951233442978,0.005851461743284159,0.0032,0.23967672392725944,0.2872487181066571,0.49193697429016336,2.0374177711877355,0.463009400856797,0.6411535183584783,0.6690625,0.041359967017109873,0.09176808905380333,11.43592140503833,18.61802923858318,1.9246061108398973,0.19471298787190253,0.0,-0.1543261197209358,0.13948656724934594,-0.24921377533023603,1.7778654179929074,0.6657344252547119,0.9935199732250721,0.41875,0.041400000000000006,0.0,22.665960978856624,77.97788042755556,1.6613282157666507,0.09605853844624615
W2_Aall_main,5,5,201,250,50,-2.539607421951512,-2.4525586111241533,1e-23,0.0,0.00352729180099028,0.004925989035984294,0.0,0.2750067934393883,0.20499554749532845,0.393926808685895,2.038227418471664,0.6009739102550998,0.9001037416148756,0.643125,0.008600000000000002,0.0616,13.111146102291137,18.136043072740957,2.101551841445467,0.20429751339551533,0.0,-0.1373868781328201,0.10720597800870316,-0.18498958794103582,1.7551318722980787,0.7695833505460434,1.1979084782656553,0.459375,0.01,0.0,23.766341518378532,77.98864240562074,1.6588299997377205,0.0918733195448605
W2_Aall_main,5,6,251,300,50,-2.666383480346966,-2.577088774840639,1e-23,0.0,0.0026479588097192246,0.005003138172612186,0.0,0.23170705333352085,0.14160762813511094,0.27683975035921565,2.0378680504771385,0.7105661665623173,1.151771344525041,0.6025,0.0026,0.0404,14.291603355014978,17.94716737450983,2.273179142869157,0.2140512355051688,0.0,-0.13017609752714632,0.09710079996564147,-0.1815774905237088,1.837775554728757,0.7414723070638515,1.2260340216727104,0.440625,0.013800000000000003,0.0,24.295312816556518,78.14519531342111,1.6434804396249791,0.08942518979355331
W2_Aall_main,5,7,301,350,50,-2.7580415984692674,-2.6773514679012984,1e-23,0.0,0.0021020765726978,0.00406042850713392,0.0,0.16732022017240525,0.10042938923671596,0.1970373955962806,2.052232819060963,0.8191016488054967,1.3997871567864786,0.5709375,0.0002,0.031,14.81637496576817,17.836305624576184,2.4932054823902665,0.2246926194183719,0.0,-0.10824554331600662,0.08592980431386738,-0.16338707605730426,1.9172419879188667,0.7020424140701941,1.2262170834790562,0.4371875,0.0078000000000000005,0.0,24.784771677291502,78.20814988639536,1.6223144489436983,0.08926504928663564
W2_Aall_main,5,8,351,400,50,-2.779432720125726,-2.6921637900368873,1e-23,0.0,0.002031590671320326,0.0043079031713112665,0.0,0.1304851713776588,0.07326038554973709,0.1410875323411007,2.0642869326343756,0.8943379531530025,1.6638795887317974,0.5434375,0.0,0.0274,15.017194192552195,17.784461267693462,2.671236270446622,0.23324663006428245,0.0,-0.1064347347617149,0.07869595699848865,-0.1525279329575651,1.9456732844257345,0.704159446306447,1.2663348831958023,0.4353125,0.0106,0.0,24.86402908048314,78.17410710114669,1.627746814935625,0.08969757655712905
W2_Aall_main,5,9,401,450,50,-2.706015810905379,-2.6190090568542477,1e-23,0.0,0.002404312659520956,0.0034287358696782635,0.0,0.10149518866091962,0.057449657937181244,0.10649146551637426,2.0775230411452315,0.9521215253040028,1.8161382548732217,0.5246875,0.0,0.024600000000000004,15.117792672906408,17.77796204066089,2.797890267361643,0.24027732403964058,0.0,-0.09324950098991389,0.0726160277099739,-0.1388006568034875,1.9387149040898464,0.6978060131405533,1.246462390498955,0.4434375,0.0074,0.0,25.19349142213974,78.0802211388588,1.6378893998041257,0.09096200188648529
W2_Aall_main,5,10,451,500,50,-2.7275256407774866,-2.6647799949464073,1e-23,0.0,0.0021638143919976323,0.0036481788304617603,0.0,0.08348462611436841,0.05152963371422953,0.08729712436533058,2.087288778141713,1.0346560183694145,1.9070353540102951,0.5209375,0.0,0.002,15.400009334277666,17.83744431079811,2.8892142838388595,0.24375530716159843,0.0,-0.08880665995180603,0.066684694668036,-0.13328994085907017,2.028272334962278,0.6659255723584657,1.2570279558062238,0.4340625,0.009200000000000002,0.0,25.418557053398157,77.90144787348551,1.6444233057825333,0.09202210993833913
W2_Aall_main,6,1,1,50,50,-2.788454718410365,-2.7089923050496214,1e-23,0.0,0.001954374083612014,0.004140792620697266,0.0002,-0.017232630613725628,0.15211290376215675,-0.05110617898133186,2.013795087391647,0.3718561334888812,0.6095258376159473,0.4796875,0.09923232323232323,0.0058000000000000005,17.150245999149504,19.287443953259793,1.5263547314895016,0.18479914318560528,0.0004,-0.057271488867700046,0.10149194128275933,-0.17709586257560236,1.9992660012463992,0.35456218285949076,0.627311078336975,0.42,0.10764646464646466,0.0,22.341574628130612,79.00743689869608,1.4818656159758765,0.0838558465721802
W2_Aall_main,6,2,51,100,50,-2.8277567176008493,-2.7334354201336515,1e-23,0.0,0.0018474154863463638,0.0030084954736214597,0.0002,0.048143474034004576,0.14799847045394363,0.11296729621963522,2.0143777946516224,0.4098121771092449,0.6653534895318444,0.5234375,0.043010101010101005,0.007804040404040404,16.205038123168233,19.25468762042813,1.6843615172713116,0.1847854705128783,0.0004,-0.08280472666025158,0.10860542863311949,-0.20806812891518206,1.9787975873456864,0.4159548222813287,0.7314470045541939,0.41,0.07883232323232323,0.0,22.375637494528274,79.03368033005891,1.5420742360530064,0.08443764564720238
W2_Aall_main,6,3,101,150,50,-2.6518657371710748,-2.594434422826059,1e-23,0.0,0.002544283943427816,0.0037693811649925275,0.0006,0.06361083751544352,0.14650551218436944,0.1454551609464249,2.0129236003663995,0.4316755967038781,0.6994560943968827,0.533125,0.03001212121212122,0.009408080808080808,15.095956729610927,19.09165648540728,1.8149139212986456,0.18791475478863176,0.0,-0.08911094114184376,0.10772592756997897,-0.2026729520678384,1.8957668520758546,0.4925302682168931,0.8233886260944834,0.429375,0.0498,0.0,22.6103876839754,78.75555901737376,1.5970553493087316,0.08656941921111368
W2_Aall_main,6,4,151,200,50,-2.711424061275839,-2.5990335477469264,1e-23,0.0,0.0025174824534337044,0.004537039482442286,0.001,0.1289356085658073,0.16314262892618234,0.2481600544682096,2.008991633980066,0.4841280611260767,0.758502278822707,0.574375,0.02242020202020202,0.015426262626262626,13.762678388995765,18.744070908925778,1.9382138970004976,0.1972440012353989,0.0002,-0.11555877767503259,0.11102705380058658,-0.19873028676284288,1.8258594634811418,0.6194161459479794,0.9880382897336476,0.43375,0.02921010101010101,0.0,22.973926276272106,78.24916896493903,1.6339482410937367,0.08929610358104964
W2_Aall_main,6,5,201,250,50,-2.676860896321981,-2.5972530479862272,1e-23,0.0,0.002527824693503194,0.0067672424108122485,0.0012,0.20640873566269874,0.18859978521242624,0.3336907225157885,2.0021932064244266,0.5906965424959733,0.9098020446673035,0.6109375,0.020612121212121214,0.02523636363636364,13.765322950888885,18.49944162446234,2.1169332925878814,0.20446850278957296,0.0,-0.14637176536023613,0.12210939941677366,-0.2262268034556035,1.817684307365807,0.706541796403951,1.108649511430086,0.4228125,0.0296,0.0,23.769355466956345,78.15895204426832,1.6556270121787322,0.08990628792198972
W2_Aall_main,6,6,251,300,50,-2.7710968733884584,-2.692913250925429,1e-23,0.0,0.002028087783770684,0.0036004710534267136,0.0008,0.14506103374063964,0.1168855058090947,0.21157627709892124,2.0038595530883923,0.6515811252138839,1.1555021214927548,0.575,0.011602020202020204,0.02221616161616162,15.030299068700009,18.406619737572647,2.2380463343420223,0.20832237605580736,0.0,-0.113112498819828,0.0879146515284301,-0.1632172750885903,1.8576036984085114,0.6913000461797221,1.1556270315486823,0.443125,0.01,0.0,24.527493583172724,78.25528772206853,1.6475768186329591,0.08758884900728177
W2_Aall_main,6,7,301,350,50,-2.5465140905587926,-2.459619856832282,1e-23,0.0,0.0034704048624415863,0.005002002864738458,0.0002,0.1814075967669487,0.12402691456684332,0.23074817261378058,2.009332007795431,0.7503126001101648,1.3172359074652196,0.57625,0.009400000000000002,0.030408080808080808,14.734337529961968,18.194384062629066,2.453450496253393,0.21951830156659832,0.0,-0.1281867430359125,0.1035435092855976,-0.18821109231756988,1.8270961158720755,0.6988265784769729,1.1671420827482257,0.4446875,0.0088,0.0,24.498055408168984,78.2141241282753,1.649310602216235,0.08840587071214367
W2_Aall_main,6,8,351,400,50,-2.7363708203888364,-2.6822675904359614,1e-23,0.0,0.002078415677199698,0.0038982543850992423,0.002,0.16768769286572932,0.1022489646417231,0.19185024853441157,2.0225294632303705,0.8598623942260311,1.503881521250587,0.5559375,0.0024000000000000002,0.021050505050505052,14.85166891457238,18.00855431054173,2.6171436604037326,0.23160924746786038,0.0,-0.11965760335326191,0.0951267499719644,-0.17826709777986666,1.8792542174557614,0.7207097654665919,1.2299676170553457,0.43625,0.0068000000000000005,0.0,24.720322847407797,78.28311456267126,1.6385106202383917,0.08873779304732907
W2_Aall_main,6,9,401,450,50,-2.7320863858939504,-2.6716119661480597,1e-23,0.0,0.002130041347415538,0.0032457626137867373,0.0,0.10044345073401924,0.06409970622002105,0.1119509210946394,2.022624763794213,0.9460000082128892,1.6408629308617675,0.5265625,0.0008,0.0196,15.049163809785673,18.002852572487253,2.7677814431665064,0.23679104579437818,0.0,-0.09044989004731174,0.07408357137079906,-0.14347403839642767,1.9321931751507515,0.6854117341165862,1.221099610018018,0.4440625,0.0062,0.0,24.942083795715643,78.21038655766205,1.6108824875441206,0.08914872160512748
W2_Aall_main,6,10,451,500,50,-2.7931647864808844,-2.713437078574941,1e-23,0.0,0.001934474108669992,0.004211697214331635,0.0,0.09460726030170914,0.05910872150473928,0.0992679420913726,2.023661029766398,1.0079241035935906,1.749211058425717,0.5215625,0.0,0.009200000000000002,15.173831270909272,18.01692220513644,2.877284621487002,0.24105103977820072,0.0,-0.09677172780036923,0.07840617886457428,-0.15628589414339697,1.9928226010871608,0.6675268596700731,1.2277001356459372,0.4290625,0.009000000000000001,0.0,25.074952725649986,78.34573338836168,1.6089118525477264,0.08928400834663133
W2_Aall_main,7,1,1,50,50,-2.8043334287246195,-2.752553970985935,1e-23,0.0,0.0017678525081232682,0.004117304536113472,0.0004,-0.003374045496457239,0.1666599484925843,-0.009531339001769635,2.028097733742027,0.34848182133443606,0.5614362127162167,0.4940625,0.08565656565656568,0.010408080808080809,16.528277062037926,19.381149492195707,1.4923783241348156,0.18093830411452624,0.002,-0.059369491338729805,0.10341232127551458,-0.17314330288698024,1.9595988936092232,0.35703694814766684,0.623414178534237,0.42625,0.08038643578643578,0.000202020202020202,22.084648028782034,79.63196345001083,1.4734810750620984,0.08197168010575716
W2_Aall_main,7,2,51,100,50,-2.6660371917012418,-2.533192309791389,1e-23,0.0,0.0029295957047150924,0.004340115832354596,0.0004,0.03908596084220331,0.1638246831659347,0.10648095329455645,2.031790508834867,0.36489829132462914,0.57979771444574,0.521875,0.06562424242424242,0.015606060606060606,15.594283128376901,19.194753437091048,1.6396868588260622,0.1829016421034066,0.001,-0.09250023089349266,0.11821935879081268,-0.221436892579058,1.9263112658819654,0.4512086264330106,0.7582205146077584,0.4103125,0.08367709750566893,0.0,22.766289015908505,79.13027835483317,1.5549703573672835,0.08408006103715271
W2_Aall_main,7,3,101,150,50,-2.7736781883143653,-2.7113648938364214,1e-23,0.0,0.001943726278272992,0.0052711794460049,0.0052,0.18947459682822224,0.23793272085538553,0.3944466281171504,2.0709572190653187,0.4331691796359122,0.6216249061594135,0.6278125,0.046770274170274156,0.10514438260152546,13.287054620438301,19.048052940615978,1.813080692231659,0.1831078564437293,0.0018,-0.16931387558579442,0.15960142559222568,-0.30622073592581783,1.9047181217441673,0.5705994709779673,0.8808477657112107,0.37875,0.10751750494637094,0.0,23.042143560437452,78.5410987525654,1.6548347772374001,0.08984590772988829
W2_Aall_main,7,4,151,200,50,-2.7228173050187228,-2.6539470336904363,1e-23,0.0,0.002218466966279438,0.004722370640535578,0.0004,0.23422153249382974,0.2056308100924545,0.3924565666053185,2.0750797933935465,0.5273243502948384,0.8048519918078091,0.6315625,0.0102,0.07423434343434343,13.879813016912772,18.761464565135206,1.9961271070727176,0.18844254684506118,0.0,-0.1389391070604324,0.11565228751868391,-0.21262903207207884,1.8425818397707914,0.6687237300100596,1.0788763565379178,0.43,0.018600000000000002,0.0,23.83449646167437,78.15447950020119,1.6872880737434448,0.09255977804611862
W2_Aall_main,7,5,201,250,50,-2.6584793741633037,-2.5790883714625568,1e-23,0.0,0.002635794992276046,0.006784073246120249,0.0,0.3266294486820698,0.22506083030295784,0.4496671240243626,2.091273388697651,0.6809361373933691,1.0020475253276526,0.6665625,0.005600000000000001,0.12960000000000002,13.75977961038273,18.58144613927832,2.2296790267076934,0.19577751290236073,0.0,-0.18102964863181106,0.1382012592556192,-0.2638509110063669,1.9130517202744397,0.725393805415659,1.1809019719140148,0.3978125,0.0348,0.0,24.505628307835714,77.58259216297196,1.7052458717092571,0.0946280805055141
W2_Aall_main,7,6,251,300,50,-2.7039035090454333,-2.639464156463996,1e-23,0.0,0.0022936959277640562,0.003966514698594402,0.0,0.26288668751716615,0.16100308640351724,0.33141953158307097,2.119474215251537,0.8204451811437063,1.3474988947890234,0.6153125,0.0002,0.12139999999999997,14.88519423383625,18.539225250934553,2.426420454903052,0.19912825335874526,0.0,-0.1383383625745773,0.10272293509837609,-0.1992698208320932,1.9383676321424432,0.7089589834284166,1.240111669349347,0.41625,0.011000000000000001,0.0,25.08413908198458,77.53153874484097,1.6899394545369921,0.09550291593456567
W2_Aall_main,7,7,301,350,50,-2.736538882993397,-2.6600497744689955,1e-23,0.0,0.002187510899066576,0.003432727966360776,0.0,0.1655060657858848,0.09754967173523293,0.19701810757291502,2.1260104254012693,0.8737349164521941,1.58120564890276,0.558125,0.0,0.0726,15.712012251232862,18.54016865112985,2.559150450447956,0.2023412676844703,0.0,-0.10553780771791932,0.08507559736762003,-0.16757051311950857,1.9535580945935909,0.669435467756933,1.1877547451637027,0.4315625,0.0052,0.0,25.27678079195053,77.49374922027003,1.6896381099656481,0.09675819168393343
W2_Aall_main,7,8,351,400,50,-2.754302397119071,-2.677431395023514,1e-23,0.0,0.002101689744224,0.0042381125403003735,0.0,0.1638744772225618,0.09136472174301943,0.18517953899335646,2.1287935562796805,0.9143683235307596,1.7140877319709398,0.553125,0.0,0.0784,15.984209703178255,18.5782844762741,2.7053853112897146,0.20363742528802514,0.0,-0.11732462853193279,0.0888508256970104,-0.1826450093674997,2.0233652677408807,0.6675724771015612,1.2293034041156705,0.415625,0.0148,0.0,25.431756871211388,77.2657150839096,1.7039458647469357,0.09832647732433415
W2_Aall_main,7,9,401,450,50,-2.7800408971397603,-2.6996307861403026,1e-23,0.0,0.001996959301143348,0.003479434966711972,0.0,0.11934365503489967,0.06890580866613766,0.1292475487726685,2.124920538800227,0.9583575223164725,1.851339007325005,0.5309375,0.0,0.053200000000000004,16.31167204703598,18.599313032169007,2.855978760819985,0.20605399050008913,0.0,-0.09613100856542584,0.07405291465022353,-0.1511516145364501,2.0367590684975054,0.6546911368978857,1.2292113653981922,0.4253125,0.009600000000000001,0.0,25.68165346309852,77.23833466506288,1.701667003914834,0.09877182297066872
W2_Aall_main,7,10,451,500,50,-2.8100602412038067,-2.7335791259756035,1e-23,0.0,0.001846804287056284,0.0038114604126986518,0.0,0.13481438018381592,0.07326517371863013,0.13775306680235222,2.1378693859686515,1.0011086005777061,1.9084961290797218,0.5290625,0.0,0.055199999999999985,16.423571869314287,18.595551214368687,2.9411841604679423,0.20894029953445326,0.0,-0.11159670330584046,0.08522672299813537,-0.17554128940598304,2.0274532901908144,0.6625536636206174,1.2344442569764214,0.4175,0.0142,0.0,25.822100974931672,76.55874185684428,1.7252868901436316,0.10135400805644322
W2_Aall_main,8,1,1,50,50,-2.721509812783803,-2.6196382785104633,1e-23,0.0,0.0024008317260694042,0.0034847551355461294,0.001,0.0013122362131252978,0.16141212478723366,0.0029165352208905294,2.0206416352324252,0.3574264168378849,0.5813717072398867,0.4990625,0.09629725829725828,0.013852772624201194,16.857231040560585,19.348022908024976,1.4998669054253528,0.18535056477266612,0.002,-0.057703964929096345,0.10353694332066227,-0.1759503661491355,1.980936686740986,0.34637615823094964,0.6047511052636705,0.4278125,0.09620405188004598,0.0,22.633659115214787,80.24232618240113,1.4769804911686197,0.08239064087485959
W2_Aall_main,8,2,51,100,50,-2.6451349715119976,-2.5633194837801025,1e-23,0.0,0.002733257297012154,0.004104723044572393,0.0004,0.05520367713179436,0.18739974283616503,0.1332930461169784,2.02250257658837,0.37957433537739077,0.5922938257166243,0.53875,0.07523838383838384,0.04603838383838384,14.980958431243923,19.211939180582654,1.661104199163735,0.18851332956658404,0.0008,-0.0990442522987723,0.12742157641156562,-0.23714088648810253,1.9235453942865997,0.4424494991693525,0.7285184019216285,0.406875,0.09146262626262627,0.0,22.455175220799426,79.59824169826001,1.5567227101745302,0.08416274121226515
W2_Aall_main,8,3,101,150,50,-2.5798273562239684,-2.524657915132769,1e-23,0.0,0.0029877350700209253,0.0042399830051358285,0.0014000000000000002,0.2820181043446064,0.29583470227349135,0.5160020521419537,2.023459685296662,0.4808428043686075,0.6689860068401322,0.6834375,0.04624444444444444,0.12119999999999999,11.416656803391795,18.590309296425247,1.8179379599929189,0.20142633471521848,0.0002,-0.15419799804687495,0.14595893778184107,-0.26479821692593264,1.7903363147896847,0.6192827420758363,0.9169855710423821,0.41375,0.056430303030303025,0.0,22.740129810985994,78.65728859661895,1.6142456901264806,0.09337857521142837
W2_Aall_main,8,4,151,200,50,-2.5574248617513766,-2.4732422524111297,1e-23,0.0,0.003363239132797624,0.00774039327743298,0.0,0.39356256276369095,0.26913273366753954,0.5305480767513564,2.0243474284467595,0.6373937884727893,0.9299558988891659,0.6921875,0.0132,0.11659999999999998,12.146445589753496,17.932264509950492,2.0584744265215984,0.2148531819270351,0.0,-0.1804169735312462,0.1332335053725076,-0.23244396551764898,1.7406331345321948,0.8050182832739,1.2048442784756297,0.4390625,0.013999999999999999,0.0,23.907258777334867,78.49544607540298,1.6234555512627227,0.09319783201048969
