run_id,step,width,kappa,lr,c,seed,cos_Eg_u_mean,cos_e1W_e1Sig,cos_e1W_e1M2,cos_e1W_e1Sig_pca,cos_e1W_mu,cos_e1W_e1Sig_signed,top1_frac_alive,w_norm_mean,srank_alive,e1_stability,n_alive
B_w100_K10000_c2.0_k4_lr0.001_s0,100000,100,4,0.001,2.0,0,0.4266808129753042,0.01588081123402612,0.1555831158537156,0.016086653414777385,0.1555831158537156,0.01588081123402612,0.09339044697562264,1.3677291356636812,10.707733310892374,,100
B_w100_K10000_c2.0_k4_lr0.001_s0,300000,100,4,0.001,2.0,0,0.47471409571713813,0.008793217687191074,0.1568095290114184,0.007776369470110032,0.1568095290114184,-0.008793217687191074,0.092078407681636,1.3068235600969367,10.860309438207596,,100
B_w100_K10000_c2.0_k4_lr0.001_s0,1000000,100,4,0.001,2.0,0,0.6406166470151995,0.07455650418783395,0.18483754860975124,0.03061752903912457,0.18483754860975127,-0.07455650418783395,0.08004421311367525,1.126640532377676,12.493095516846957,,100
B_w100_K10000_c2.0_k4_lr0.001_s1,0,100,4,0.001,2.0,1,0.14974029516154114,0.29495465271579835,0.011698498860935673,0.30174652024222703,0.011698498860935696,-0.29495465271579835,0.09621553133719166,1.4116261495667752,10.393332408002344,,100
B_w100_K10000_c2.0_k4_lr0.001_s1,10000,100,4,0.001,2.0,1,0.21840014750979875,0.2866840431387376,0.013435690618884302,0.2921297139892959,0.013435690618884293,-0.2866840431387376,0.09536982661522937,1.4055977451715662,10.485496676370321,,100
B_w100_K10000_c2.0_k4_lr0.001_s1,50000,100,4,0.001,2.0,1,0.38658079787478417,0.3177475200808672,0.00038350248059008913,0.31939488184269443,0.00038350248059007064,-0.3177475200808672,0.09448371740975693,1.3906885453971907,10.583834203550655,,100
B_w100_K10000_c2.0_k4_lr0.001_s1,100000,100,4,0.001,2.0,1,0.2552500177434089,0.2676671312561063,0.03279201268945452,0.26924982180531576,0.032792012689454496,-0.2676671312561063,0.09337807812503383,1.3720306348827649,10.70915165614133,,100
B_w100_K10000_c2.0_k4_lr0.001_s1,300000,100,4,0.001,2.0,1,0.2888399010652174,0.39372853962134957,0.014381216211285746,0.3906870006010045,0.01438121621128573,-0.39372853962134957,0.08831921120073337,1.3090042410491,11.322564891654034,,100
B_w100_K10000_c2.0_k4_lr0.001_s1,1000000,100,4,0.001,2.0,1,0.2962013778945972,0.32983069375023755,0.029461544754298796,0.3194429663489599,0.029461544754298796,0.32983069375023755,0.07368163104181735,1.1300840062759396,13.571903686991643,,100
B_w100_K10000_c2.0_k4_lr0.001_s2,0,100,4,0.001,2.0,2,0.2972959049951157,0.06944034501410336,0.39650806939523553,0.1840787617856499,0.39650806939523553,-0.06944034501410336,0.09062128857356988,1.4020412855757127,11.034934679704554,,100
B_w100_K10000_c2.0_k4_lr0.001_s2,10000,100,4,0.001,2.0,2,0.4415985088680066,0.06459199041395731,0.390689631275049,0.18236786667943272,0.39068963127504897,0.06459199041395731,0.09074189549035298,1.3977063980137197,11.02026792140697,,100
B_w100_K10000_c2.0_k4_lr0.001_s2,50000,100,4,0.001,2.0,2,0.3733377649310556,0.1188957724790707,0.3868399972947076,0.23281249022704498,0.3868399972947075,0.1188957724790707,0.09056589488688616,1.38382855797251,11.041684082611551,,100
B_w100_K10000_c2.0_k4_lr0.001_s2,100000,100,4,0.001,2.0,2,0.18139430874767581,0.07241325740096316,0.369720443399421,0.1719153532811508,0.36972044339942095,0.07241325740096316,0.08944131034169184,1.367723699699851,11.180515985060008,,100
B_w100_K10000_c2.0_k4_lr0.001_s2,300000,100,4,0.001,2.0,2,0.4170483431637292,0.0022290316543772393,0.394817537161071,0.17111137168528542,0.39481753716107104,0.0022290316543772393,0.0830147538482424,1.310309514877999,12.046051498605676,,100
B_w100_K10000_c2.0_k4_lr0.001_s2,1000000,100,4,0.001,2.0,2,0.23452134498132882,0.20393621824854957,0.24669943734819602,0.1084409801792335,0.24669943734819594,-0.20393621824854957,0.0785988582652731,1.133131814767415,12.722831120841166,,100
B_w100_K10000_c2.0_k4_lr0.001_s3,0,100,4,0.001,2.0,3,0.2484335164663796,0.06730692988280752,0.1555783683048954,0.06071642276591198,0.1555783683048954,0.06730692988280752,0.09588625725019881,1.4026494543184733,10.42902318515438,,100
B_w100_K10000_c2.0_k4_lr0.001_s3,10000,100,4,0.001,2.0,3,0.3836359445751098,0.06530847558590745,0.1617204041273187,0.06022865463376283,0.16172040412731864,0.06530847558590745,0.09543024386986322,1.3984990666613764,10.478858268073626,,100
B_w100_K10000_c2.0_k4_lr0.001_s3,50000,100,4,0.001,2.0,3,0.6302646879054131,0.10020906406340054,0.12565308540497572,0.09588784410216541,0.12565308540497575,0.10020906406340054,0.09404864184402097,1.3846669859267642,10.632795757523962,,100
B_w100_K10000_c2.0_k4_lr0.001_s3,100000,100,4,0.001,2.0,3,0.2360637878706391,0.1757212068120868,0.1304103524082876,0.1685989092258824,0.1304103524082876,0.1757212068120868,0.09350863526300378,1.3693969884999138,10.694199494917061,,100
B_w100_K10000_c2.0_k4_lr0.001_s3,300000,100,4,0.001,2.0,3,0.6272183142546555,0.0959925393492569,0.1416512959548236,0.09704603557764,0.14165129595482362,0.0959925393492569,0.08979453516090438,1.3064853592343906,11.136535182325797,,100
B_w100_K10000_c2.0_k4_lr0.001_s3,1000000,100,4,0.001,2.0,3,0.2669797758032244,0.6359921580926189,0.02137363031419139,0.6355437246455683,0.02137363031419137,-0.6359921580926189,0.07889329361143022,1.131425261993917,12.675348616135327,,100
B_w100_K10000_c2.0_k4_lr0.001_s4,0,100,4,0.001,2.0,4,0.6570152427472502,0.11097355117519332,0.061145816456815195,0.11434078293840665,0.061145816456815175,-0.11097355117519332,0.09343102737698906,1.394103654161573,10.703082563408572,,100
B_w100_K10000_c2.0_k4_lr0.001_s4,10000,100,4,0.001,2.0,4,0.34089670938830485,0.1309218938665674,0.06759246489462169,0.12866712211142786,0.06759246489462169,-0.1309218938665674,0.09272529329250942,1.3891815892325168,10.78454394148335,,100
B_w100_K10000_c2.0_k4_lr0.001_s4,50000,100,4,0.001,2.0,4,0.272330725413717,0.12923766958761193,0.05814196879778901,0.13483702030820408,0.05814196879778899,-0.12923766958761193,0.0927599063730893,1.3735276841032187,10.780519721288892,,100
B_w100_K10000_c2.0_k4_lr0.001_s4,100000,100,4,0.001,2.0,4,0.7199566440405146,0.10973785625957441,0.08063485764509885,0.12086501232920357,0.08063485764509888,0.10973785625957441,0.09177610962369702,1.3568699776753135,10.896081824564451,,100
B_w100_K10000_c2.0_k4_lr0.001_s4,300000,100,4,0.001,2.0,4,0.13809345312142318,0.32057844402058266,0.06690155984046348,0.30895437393287833,0.06690155984046345,0.32057844402058266,0.09115762805085131,1.2907925433695675,10.970008998502706,,100
B_w100_K10000_c2.0_k4_lr0.001_s4,1000000,100,4,0.001,2.0,4,0.5279195869910588,0.739389423701337,0.03902673522090462,0.736566426770445,0.039026735220904614,0.739389423701337,0.09207828499766425,1.10786998199716,10.860323908350022,,100
B_w100_K10000_c2.0_k4_lr0.003_s0,0,100,4,0.003,2.0,0,0.26394066673014727,0.1308637213582772,0.3222332541920466,0.14019909316523818,0.3222332541920466,0.1308637213582772,0.0896131035178414,1.3997652877867919,11.159082329973181,,100
B_w100_K10000_c2.0_k4_lr0.003_s0,10000,100,4,0.003,2.0,0,0.2370368531465788,0.14495729903922164,0.3723448192300934,0.14189242740923358,0.37234481923009344,0.14495729903922164,0.08899167893965831,1.3728764514855112,11.23700566069845,,100
B_w100_K10000_c2.0_k4_lr0.003_s0,50000,100,4,0.003,2.0,0,0.26245753087712176,0.1630423916544337,0.4100537161897337,0.14256103214353666,0.41005371618973374,0.1630423916544337,0.08884466899922558,1.2971732099646698,11.25559936532282,,100
B_w100_K10000_c2.0_k4_lr0.003_s0,100000,100,4,0.003,2.0,0,0.46750682612911093,0.20781231335023262,0.518933470115715,0.14774445690311638,0.518933470115715,0.20781231335023262,0.08713790192189894,1.2350650232696947,11.476062401597574,,100
B_w100_K10000_c2.0_k4_lr0.003_s0,300000,100,4,0.003,2.0,0,0.28492963040745567,0.0680460860567669,0.4548837618623363,0.05249441425587977,0.4548837618623363,0.0680460860567669,0.0893609068106013,1.0577811463800986,11.190575786338883,,100
B_w100_K10000_c2.0_k4_lr0.003_s0,1000000,100,4,0.003,2.0,0,0.23979163986256996,0.06036968468116314,0.24506259897764285,0.0489516081581968,0.24506259897764282,-0.06036968468116314,0.08447928020874863,0.7778144194871917,11.837222068286986,,100
B_w100_K10000_c2.0_k4_lr0.003_s1,0,100,4,0.003,2.0,1,0.20831826560720135,0.19206072518255343,0.4186199763329386,0.19270353170100904,0.4186199763329388,-0.19206072518255343,0.09534862446048421,1.4396370435160761,10.487828279205395,,100
B_w100_K10000_c2.0_k4_lr0.003_s1,10000,100,4,0.003,2.0,1,0.19439575485067176,0.14391822607513566,0.30586905058262714,0.1445057745146456,0.3058690505826272,0.14391822607513566,0.09368800624397917,1.4085077694972679,10.673724845801837,,100
B_w100_K10000_c2.0_k4_lr0.003_s1,50000,100,4,0.003,2.0,1,0.19175534813532863,0.05544769189698574,0.29195595124834706,0.05364147857193874,0.291955951248347,-0.05544769189698574,0.08851612859792288,1.331545047876916,11.297376148728969,,100
B_w100_K10000_c2.0_k4_lr0.003_s1,100000,100,4,0.003,2.0,1,0.3872005647317592,0.019492237567026484,0.1562479810288751,0.01881879434869088,0.15624798102887513,0.019492237567026484,0.08420096656046049,1.266348866455369,11.876348227926215,,100
B_w100_K10000_c2.0_k4_lr0.003_s1,300000,100,4,0.003,2.0,1,0.7097948118816118,0.006381456514017861,0.6211415628575767,0.08534404803868295,0.6211415628575767,-0.006381456514017861,0.08176239262742008,1.081078574388338,12.230561849588527,,100
B_w100_K10000_c2.0_k4_lr0.003_s1,1000000,100,4,0.003,2.0,1,0.1539999643740341,0.0883781383164068,0.49031092117276726,0.08915506324541594,0.49031092117276737,-0.0883781383164068,0.08861383067272084,0.7783876345988459,11.284920112451989,,100
B_w100_K10000_c2.0_k4_lr0.003_s2,0,100,4,0.003,2.0,2,0.21802467846491363,0.06155367770583056,0.34221682613077387,0.06155075756162758,0.3422168261307739,0.06155367770583056,0.09315796019010487,1.405034051729698,10.734455734746968,,100
B_w100_K10000_c2.0_k4_lr0.003_s2,10000,100,4,0.003,2.0,2,0.27129768512787444,0.1047585173223974,0.08331581371860461,0.11576150925590264,0.08331581371860464,-0.1047585173223974,0.09035634973709511,1.3698945421308346,11.06729082028705,,100
B_w100_K10000_c2.0_k4_lr0.003_s2,50000,100,4,0.003,2.0,2,0.2345277660245165,0.03446259604688463,0.09397727216721848,0.058712832542508184,0.0939772721672184,-0.03446259604688463,0.09066704465127841,1.2956494318893805,11.029365783854287,,100
B_w100_K10000_c2.0_k4_lr0.003_s2,100000,100,4,0.003,2.0,2,0.7558789351889764,0.10111194647359972,0.3417340245226072,0.051583938925048214,0.3417340245226071,0.10111194647359972,0.0906422592737757,1.2286356929851752,11.032381672875141,,100
B_w100_K10000_c2.0_k4_lr0.003_s2,300000,100,4,0.003,2.0,2,0.296810842872447,0.032984849017822414,0.16830352919128597,0.01708792244450435,0.16830352919128597,0.032984849017822414,0.08168856687812175,1.044833607266834,12.241615175988908,,100
B_w100_K10000_c2.0_k4_lr0.003_s2,1000000,100,4,0.003,2.0,2,0.3239215746765746,0.15864000243708493,0.147799297180153,0.1662769731793993,0.14779929718015294,-0.15864000243708493,0.0843800901712397,0.770581132766385,11.85113689699331,,100
B_w100_K10000_c2.0_k4_lr0.003_s3,0,100,4,0.003,2.0,3,0.45789005432429536,0.12242894647129127,0.24064051124097213,0.1274883167561885,0.2406405112409721,0.12242894647129127,0.08654689478995545,1.4166767466477352,11.5544295659243,,100
B_w100_K10000_c2.0_k4_lr0.003_s3,10000,100,4,0.003,2.0,3,0.564624747409735,0.041002703377865754,0.1540997274080018,0.04478661805938308,0.15409972740800174,0.041002703377865754,0.08692592539434284,1.381187576213396,11.504047790845608,,100
B_w100_K10000_c2.0_k4_lr0.003_s3,50000,100,4,0.003,2.0,3,0.24427260093233052,0.020466474877092224,0.1394026829245006,0.020091724392428137,0.13940268292450056,0.020466474877092224,0.08388462130470123,1.3013962781130746,11.921136251752444,,100
B_w100_K10000_c2.0_k4_lr0.003_s3,100000,100,4,0.003,2.0,3,0.22550695239614682,0.013995093539510499,0.29317822537799043,0.0205079398805828,0.2931782253779904,-0.013995093539510499,0.08319105793967912,1.2292154731440315,12.02052269518064,,100
B_w100_K10000_c2.0_k4_lr0.003_s3,300000,100,4,0.003,2.0,3,0.6667623465416124,0.14112421729938107,0.1678512002998986,0.1391158735661864,0.16785120029989864,0.14112421729938107,0.0858199600201573,1.0506098923870346,11.65230093051918,,100
B_w100_K10000_c2.0_k4_lr0.003_s3,1000000,100,4,0.003,2.0,3,0.25743419754163566,0.011063224977076316,0.002043578793291985,0.012490636365761807,0.002043578793292007,-0.011063224977076316,0.08405389323531218,0.7847071187394448,11.897128871835372,,100
B_w100_K10000_c2.0_k4_lr0.003_s4,0,100,4,0.003,2.0,4,0.2907396131054839,0.12515418472454792,0.0869474325522053,0.13104779325507046,0.0869474325522053,-0.12515418472454792,0.09132421191331291,1.417683556587181,10.949998681064157,,100
B_w100_K10000_c2.0_k4_lr0.003_s4,10000,100,4,0.003,2.0,4,0.24407707708320486,0.12046822541106132,0.09202053271688676,0.1289274058164014,0.09202053271688676,0.12046822541106132,0.09010193940007523,1.3880995685655098,11.09854023851528,,100
B_w100_K10000_c2.0_k4_lr0.003_s4,50000,100,4,0.003,2.0,4,0.569737031651617,0.14148187883493532,0.13251432396048485,0.16594987629301905,0.13251432396048482,-0.14148187883493532,0.085254303983629,1.309805518673508,11.729613090173427,,100
B_w100_K10000_c2.0_k4_lr0.003_s4,100000,100,4,0.003,2.0,4,0.2079848560619935,0.06588608014434674,0.20584552568520473,0.04668237210875798,0.20584552568520462,0.06588608014434674,0.0829028814852424,1.2388017199478705,12.06230690760743,,100
B_w100_K10000_c2.0_k4_lr0.003_s4,300000,100,4,0.003,2.0,4,0.2783789615034675,0.08455378034139543,0.10604446853089843,0.08044510373411494,0.10604446853089838,-0.08455378034139543,0.08070873916000129,1.0539571646700485,12.390231967538812,,100
B_w100_K10000_c2.0_k4_lr0.003_s4,1000000,100,4,0.003,2.0,4,0.33809004824504646,0.04972512599090263,0.17967171036345556,0.029134649789047683,0.1796717103634555,-0.04972512599090263,0.08100003612175942,0.7714778429862434,12.345673506821619,,100
B_w100_K10000_c2.0_k16_lr0.001_s0,0,100,16,0.001,2.0,0,0.7514922465514844,0.3041552502261363,0.3041552502261363,0.3035554845715721,0.3332391474994748,-0.3041552502261363,0.08745633450178028,1.4041249426908393,11.43427752485606,,100
B_w100_K10000_c2.0_k16_lr0.001_s0,10000,100,16,0.001,2.0,0,0.941525900325178,0.26687480752326864,0.26687480752326864,0.2653293974283902,0.32861493116340373,-0.26687480752326864,0.08688490726540708,1.3966539564734297,11.509478820588537,,100
B_w100_K10000_c2.0_k16_lr0.001_s0,50000,100,16,0.001,2.0,0,0.7543182209160806,0.15198178812888596,0.15198178812888596,0.148929115158434,0.2990334920565306,0.15198178812888596,0.08580957133705028,1.3774858667125716,11.6537116363408,,100
B_w100_K10000_c2.0_k16_lr0.001_s0,100000,100,16,0.001,2.0,0,0.6725431883522819,0.08666911528420587,0.08666911528420587,0.07876661541254447,0.2965720692766517,0.08666911528420587,0.08465041374144247,1.3517069561729809,11.813291344971049,,100
B_w100_K10000_c2.0_k16_lr0.001_s0,300000,100,16,0.001,2.0,0,0.6459647660916259,0.029444761365656838,0.029444761365656838,0.03298358747421113,0.2571894238224119,0.029444761365656838,0.08387993721063144,1.2743641170010125,11.921801961879074,,100
B_w100_K10000_c2.0_k16_lr0.001_s0,1000000,100,16,0.001,2.0,0,0.35123646249527496,0.10538203215850885,0.10538203215850885,0.10498972546618332,0.3071545349597642,0.10538203215850885,0.08070478594658709,1.0594721483502338,12.390838886083289,,100
B_w100_K10000_c2.0_k16_lr0.001_s1,0,100,16,0.001,2.0,1,0.6020225906386056,0.2029301793653353,0.2029301793653353,0.21464268642664017,0.23640952940200877,0.2029301793653353,0.09313007938439147,1.3848227847849108,10.737669361072175,,100
B_w100_K10000_c2.0_k16_lr0.001_s1,10000,100,16,0.001,2.0,1,0.9553395929152448,0.20663502615070545,0.20663502615070545,0.2160825395629499,0.22210241020556235,0.20663502615070545,0.09139350535748327,1.3759694245888143,10.941696525245728,,100
B_w100_K10000_c2.0_k16_lr0.001_s1,50000,100,16,0.001,2.0,1,0.696122658456765,0.11720868763311627,0.11720868763311627,0.12312367753242401,0.15949891690144835,0.11720868763311627,0.08944870919378277,1.3542166208768356,11.179591175917205,,100
B_w100_K10000_c2.0_k16_lr0.001_s1,100000,100,16,0.001,2.0,1,0.4637593260650174,0.13723365016130717,0.13723365016130717,0.1387975804611544,0.11559309037979058,0.13723365016130717,0.08990010911690617,1.3314687710338513,11.123457021610495,,100
B_w100_K10000_c2.0_k16_lr0.001_s1,300000,100,16,0.001,2.0,1,0.4373611684771799,0.07732809085676057,0.07732809085676057,0.08113398960322747,0.09877136563577087,-0.07732809085676057,0.08723153035054812,1.2467846401280536,11.463744771889298,,100
B_w100_K10000_c2.0_k16_lr0.001_s1,1000000,100,16,0.001,2.0,1,0.8464673678481347,0.21916684203609413,0.21916684203609413,0.22132121432171867,0.030270848095460764,-0.21916684203609413,0.080627689461039,1.0353351684908672,12.402687050622012,,100
B_w100_K10000_c2.0_k16_lr0.001_s2,0,100,16,0.001,2.0,2,0.6904521873865253,0.0008530455946686933,0.0008530455946686933,0.024636341434298405,0.005159883251094329,0.0008530455946686933,0.08733023377488494,1.3952879641735547,11.450788080766449,,100
B_w100_K10000_c2.0_k16_lr0.001_s2,10000,100,16,0.001,2.0,2,0.8655994686524956,0.022032020322122512,0.022032020322122512,0.038628392100616214,0.01690252638455389,0.022032020322122512,0.0871483409866266,1.3873749358465188,11.474687741370252,,100
B_w100_K10000_c2.0_k16_lr0.001_s2,50000,100,16,0.001,2.0,2,0.698311415833939,0.06791215339589128,0.06791215339589128,0.07694202558312796,0.02092481242818845,0.06791215339589128,0.08780951012216721,1.367169484533722,11.388288109211885,,100
B_w100_K10000_c2.0_k16_lr0.001_s2,100000,100,16,0.001,2.0,2,0.7255402946328046,0.030354370651782703,0.030354370651782703,0.038364450653763635,0.04189164627410927,0.030354370651782703,0.08692690204263295,1.3445333018999537,11.503918539620283,,100
B_w100_K10000_c2.0_k16_lr0.001_s2,300000,100,16,0.001,2.0,2,0.607235291251695,0.09259067280321892,0.09259067280321892,0.09409501816284277,0.051308046478570665,0.09259067280321892,0.08506367240763052,1.2681490448538515,11.755899688975772,,100
B_w100_K10000_c2.0_k16_lr0.001_s2,1000000,100,16,0.001,2.0,2,0.6317122914071088,0.10729953088120509,0.10729953088120509,0.11417507830449312,0.24891179370358024,0.10729953088120509,0.08046240548993085,1.0630119288494442,12.428164357143684,,100
B_w100_K10000_c2.0_k16_lr0.001_s3,0,100,16,0.001,2.0,3,0.6012514163124305,0.018990118053009375,0.018990118053009375,0.03752248075552042,0.19802991511360235,-0.018990118053009375,0.08959985697350661,1.4185529672119344,11.160732101343468,,100
B_w100_K10000_c2.0_k16_lr0.001_s3,10000,100,16,0.001,2.0,3,0.6905605708120031,0.0098341623508528,0.0098341623508528,0.054431339438278936,0.18437841997447071,0.0098341623508528,0.08937047327588062,1.4119085870304486,11.18937791582538,,100
B_w100_K10000_c2.0_k16_lr0.001_s3,50000,100,16,0.001,2.0,3,0.6873272877539525,0.08066670727931398,0.08066670727931398,0.11198801959367029,0.1410399716703858,-0.08066670727931398,0.08929746527477186,1.3892390101840255,11.198526149907618,,100
B_w100_K10000_c2.0_k16_lr0.001_s3,100000,100,16,0.001,2.0,3,0.6551901603295613,0.11455497376212503,0.11455497376212503,0.12071484152764457,0.1364910054225207,0.11455497376212503,0.08845105582883638,1.3654715599506568,11.305687542442952,,100
B_w100_K10000_c2.0_k16_lr0.001_s3,300000,100,16,0.001,2.0,3,0.8566675896916549,0.1293892672068984,0.1293892672068984,0.12638589443390658,0.14285310500491874,0.1293892672068984,0.08819037942251245,1.281444738358919,11.339105314527394,,100
B_w100_K10000_c2.0_k16_lr0.001_s3,1000000,100,16,0.001,2.0,3,0.9567859671382611,0.1177777327701913,0.1177777327701913,0.11564249077878754,0.09843640263502672,-0.1177777327701913,0.08091412758081032,1.0624072453130715,12.3587812153234,,100
B_w100_K10000_c2.0_k16_lr0.001_s4,0,100,16,0.001,2.0,4,0.5640540036072784,0.11476325312947439,0.11476325312947439,0.09957347712762774,0.3614526156954107,-0.11476325312947439,0.10348094640341249,1.4072211316470697,9.66361474992291,,100
B_w100_K10000_c2.0_k16_lr0.001_s4,10000,100,16,0.001,2.0,4,0.944030484587486,0.11035380932421848,0.11035380932421848,0.09881127108228098,0.3443804558888334,-0.11035380932421848,0.10261894746101358,1.399907609699434,9.744789093455818,,100
B_w100_K10000_c2.0_k16_lr0.001_s4,50000,100,16,0.001,2.0,4,0.8962445395151368,0.08910556606819524,0.08910556606819524,0.08092226590800873,0.3073961163359126,-0.08910556606819524,0.10155001600993616,1.3807982718438259,9.84736427714748,,100
B_w100_K10000_c2.0_k16_lr0.001_s4,100000,100,16,0.001,2.0,4,0.6200535780163677,0.09757961831807568,0.09757961831807568,0.09464461271845462,0.295791265549244,-0.09757961831807568,0.10039778244240997,1.3562114964823757,9.960379359709652,,100
B_w100_K10000_c2.0_k16_lr0.001_s4,300000,100,16,0.001,2.0,4,0.9027816098783817,0.007973812325031906,0.007973812325031906,0.005832704499003153,0.2104475311240535,0.007973812325031906,0.09321794042526352,1.2790563100602137,10.727548746925388,,100
B_w100_K10000_c2.0_k16_lr0.001_s4,1000000,100,16,0.001,2.0,4,0.669750588691666,0.11205538662500578,0.11205538662500578,0.11318203766801142,0.12951226234651364,-0.11205538662500578,0.0865002462480201,1.0562559553083706,11.560660730753554,,100
B_w100_K10000_c2.0_k16_lr0.003_s0,0,100,16,0.003,2.0,0,0.6238787727845064,0.08577748871938683,0.08577748871938683,0.06309790973276723,0.17791112900349665,-0.08577748871938683,0.09694225129813529,1.4163460077539332,10.31541960919195,,100
B_w100_K10000_c2.0_k16_lr0.003_s0,10000,100,16,0.003,2.0,0,0.5322247666584107,0.031023896440267568,0.031023896440267568,0.030036059475717407,0.04033369365319168,0.031023896440267568,0.0974184333552869,1.3526704982967876,10.264997758206398,,100
B_w100_K10000_c2.0_k16_lr0.003_s0,50000,100,16,0.003,2.0,0,0.6779091183601668,0.01017789383017487,0.01017789383017487,0.0015689209463976006,0.10675090114107855,-0.01017789383017487,0.09391277042678076,1.2594991875963937,10.648179107650217,,100
B_w100_K10000_c2.0_k16_lr0.003_s0,100000,100,16,0.003,2.0,0,0.9732042346479141,0.019446964663172996,0.019446964663172996,0.00024770978090129256,0.1344330034266616,-0.019446964663172996,0.09570364531305853,1.1825921702975928,10.44892278375474,,100
B_w100_K10000_c2.0_k16_lr0.003_s0,300000,100,16,0.003,2.0,0,0.563859763202993,0.06952659220003127,0.06952659220003127,0.04486458333652184,0.3272861870662228,-0.06952659220003127,0.08521837289576221,1.005275706808908,11.734558710985773,,100
B_w100_K10000_c2.0_k16_lr0.003_s0,1000000,100,16,0.003,2.0,0,0.5950189911117538,0.010150361296827495,0.010150361296827495,0.01536475900064071,0.23688531052232875,0.010150361296827495,0.0895199530632323,0.7484085165168892,11.170693971361361,,100
B_w100_K10000_c2.0_k16_lr0.003_s1,0,100,16,0.003,2.0,1,0.709557008657083,0.17855410243375625,0.17855410243375625,0.17719350263914305,0.06184626132843324,0.17855410243375625,0.08899873848177117,1.398394960106134,11.236114320933,,100
B_w100_K10000_c2.0_k16_lr0.003_s1,10000,100,16,0.003,2.0,1,0.5142106332325139,0.06718715143419111,0.06718715143419111,0.06673798803956381,0.0325247780840264,-0.06718715143419111,0.08922244254349747,1.34712306568678,11.20794243569919,,100
B_w100_K10000_c2.0_k16_lr0.003_s1,50000,100,16,0.003,2.0,1,0.7425149419552526,0.027077650580607057,0.027077650580607057,0.04463827210018294,0.1871317620864231,-0.027077650580607057,0.08871865399241825,1.258397812863942,11.271586695684746,,100
B_w100_K10000_c2.0_k16_lr0.003_s1,100000,100,16,0.003,2.0,1,0.7769835936409981,0.05605147292101768,0.05605147292101768,0.07729743591243197,0.2594336921418507,0.05605147292101768,0.08835600602754594,1.186719779936939,11.317849741739582,,100
B_w100_K10000_c2.0_k16_lr0.003_s1,300000,100,16,0.003,2.0,1,0.9024530972732754,0.09889495412865418,0.09889495412865418,0.09902304802991994,0.01626345884371625,0.09889495412865418,0.0912084567050265,0.9963249493168733,10.963895631235808,,100
B_w100_K10000_c2.0_k16_lr0.003_s1,1000000,100,16,0.003,2.0,1,0.7551165768965535,0.2604447602194199,0.2604447602194199,0.1939368860310544,0.44257784338915807,0.2604447602194199,0.08853287427805878,0.743049039689244,11.295239289975596,,100
B_w100_K10000_c2.0_k16_lr0.003_s2,0,100,16,0.003,2.0,2,0.8953519977171639,0.2694448778880878,0.2694448778880878,0.2725717871583245,0.28577223718270667,-0.2694448778880878,0.08949497741091952,1.39230304563924,11.173811412996558,,100
B_w100_K10000_c2.0_k16_lr0.003_s2,10000,100,16,0.003,2.0,2,0.5210885459770601,0.08138454516007239,0.08138454516007239,0.08323120784403028,0.10650930548045066,-0.08138454516007239,0.08972420434628872,1.3465396504153362,11.14526461712071,,100
B_w100_K10000_c2.0_k16_lr0.003_s2,50000,100,16,0.003,2.0,2,0.5668659180279101,0.010831127409663407,0.010831127409663407,0.019216427572615852,0.14670027069199792,-0.010831127409663407,0.08731064853392877,1.269011137471396,11.45335668433849,,100
B_w100_K10000_c2.0_k16_lr0.003_s2,100000,100,16,0.003,2.0,2,0.5053562313028668,0.009369120579930433,0.009369120579930433,0.015077634007609867,0.3913243186062599,0.009369120579930433,0.08922979163062479,1.2042990325025609,11.20701933430034,,100
B_w100_K10000_c2.0_k16_lr0.003_s2,300000,100,16,0.003,2.0,2,0.9080300772215983,0.011903083411379894,0.011903083411379894,0.003052913879943501,0.4502732377159412,0.011903083411379894,0.08141398940730334,1.0186161782735668,12.282901345088675,,100
B_w100_K10000_c2.0_k16_lr0.003_s2,1000000,100,16,0.003,2.0,2,0.8239001450907202,0.02931830944875266,0.02931830944875266,0.03507306123804973,0.010822763106029308,-0.02931830944875266,0.0885565279059831,0.7452797655631188,11.292222308689198,,100
B_w100_K10000_c2.0_k16_lr0.003_s3,0,100,16,0.003,2.0,3,0.5917183697230944,0.38037088191580626,0.38037088191580626,0.33077277302446845,0.022386934830789063,0.38037088191580626,0.0917514688395977,1.4057956645531786,10.899008077442629,,100
B_w100_K10000_c2.0_k16_lr0.003_s3,10000,100,16,0.003,2.0,3,0.5752856616191433,0.04439381685744707,0.04439381685744707,0.04605767591422038,0.0022510903221100833,0.04439381685744707,0.09355290606726684,1.3456429604154758,10.689138820348075,,100
B_w100_K10000_c2.0_k16_lr0.003_s3,50000,100,16,0.003,2.0,3,0.24567803972203314,0.057813846283489206,0.057813846283489206,0.05827698913206135,0.006534827818824167,0.057813846283489206,0.09273549474112909,1.259001446432047,10.783357578363056,,100
B_w100_K10000_c2.0_k16_lr0.003_s3,100000,100,16,0.003,2.0,3,0.47510501724180815,0.016342707723358465,0.016342707723358465,0.01574794836069678,0.25489914778066636,0.016342707723358465,0.08558148007678851,1.187786401611622,11.68477104044877,,100
B_w100_K10000_c2.0_k16_lr0.003_s3,300000,100,16,0.003,2.0,3,0.3985807304250421,0.04565906936035491,0.04565906936035491,0.033577336898289956,0.2484701377952137,0.04565906936035491,0.08529264203723529,1.0043786376270902,11.7243407650972,,100
