seed,unit,switch,t0,t1,p_hat,pre_max,x,r,w_norm,b,v,utility_raw,utility_nmse,eval_nmse,y_var,end_strict_dead,end_dead_0_05,utility_group,p_bin,margin_bin,utility_cell_group
6,72,350000,350001,360000,0.0625,0.6741359978914261,-0.44756258502602575,3.064725532485741,3.0972334198418414,-0.7206552624702454,-1.7703607082366943,-0.15166124853665242,-0.20327371531614147,3.079685557680037,0.74609375,1,1,low,low,mid,low
6,79,350000,350001,360000,0.0625,1.0219126343727112,-1.390662944316864,4.163728637364854,4.389826829193634,0.28880634903907776,-1.3667441606521606,-0.13424601065476147,-0.179931825799052,3.079685557680037,0.74609375,0,1,low,low,mid,low
6,80,350000,350001,360000,0.1875,1.0025672167539597,-0.12721371054649355,2.276461517515463,2.2800132387509975,-0.5753359198570251,1.338327169418335,0.06232964097473867,0.08354129889807906,3.079685557680037,0.74609375,1,1,high,mid,mid,high
6,83,350000,350001,360000,0.0625,0.5218097530305386,-0.5536073610186578,2.955024047979384,3.006434471980141,-0.6117064356803894,1.4402313232421875,0.0964367811706063,0.12925558104541998,3.079685557680037,0.74609375,0,0,high,low,low,high
6,87,350000,350001,360000,0.0625,0.4102242738008499,-0.29206530377268786,2.793753606960245,2.8089787037411322,-0.6582422852516174,-0.4919310510158539,-0.04974858438936128,-0.06667873090930097,3.079685557680037,0.74609375,0,0,low,low,low,low
6,90,350000,350001,360000,0.125,0.12206522189080715,-0.1533688047900796,1.05595290497414,1.0670325804801195,-0.01489142794162035,-0.04037521407008171,0.0005891883643534692,0.0007896974935837074,3.079685557680037,0.74609375,0,0,mid,mid,low,high
6,92,350000,350001,360000,0.0625,0.21359866857528687,-0.4580233275890351,2.1305939805549854,2.1792696204446274,-0.25228434801101685,-0.8933801651000977,0.012587102276963759,0.016870671114673937,3.079685557680037,0.74609375,0,0,mid,low,low,high
6,93,350000,350001,360000,0.0625,0.5937705542892218,-0.48315011933445934,2.761229828999455,2.8031810869740936,-0.4702170491218567,-0.9815223217010498,-0.08361182225722588,-0.11206610731858548,3.079685557680037,0.74609375,0,0,low,low,low,low
6,99,350000,350001,360000,0.3125,1.0677084201015532,-0.05729783382266762,2.0546528268465423,2.055451600167043,-0.3180800974369049,0.39482319355010986,0.11487782737104038,0.15397237595280805,3.079685557680037,0.74609375,0,0,high,high,mid,high
6,8,360000,360001,370000,0.0625,0.2913331761956215,-0.23213941526701543,1.5135307450716706,1.5312295792590078,-0.17538687586784363,0.7462531924247742,-0.01726141192821176,-0.01269805015408681,1.077445889457264,1.359375,1,1,mid,low,low,low
6,9,360000,360001,370000,0.1875,0.961658637970686,-0.17351209689208216,2.4246687869098484,2.430869221900422,-0.5383658409118652,-1.2521820068359375,0.04299643979795362,0.03162956490883944,1.077445889457264,1.359375,0,1,mid,mid,mid,mid
6,17,360000,360001,370000,0.34375,3.8869109749794006,-0.032122478082108,5.351925424143394,5.352021823497227,-0.9367380142211914,0.9074612259864807,1.0580926166486693,0.7783669823622394,1.077445889457264,1.359375,0,0,high,high,high,high
6,20,360000,360001,370000,0.125,0.7732318565249443,-0.2945564229292354,2.246262133535666,2.265492674639463,-0.3039078712463379,-0.685451090335846,0.023342442949367416,0.01717145228459212,1.077445889457264,1.359375,0,0,mid,mid,mid,mid
6,21,360000,360001,370000,0.0625,0.18511876463890076,-0.9323497867659136,3.9455992931960258,4.054260710333195,-0.6256479024887085,1.1946734189987183,-0.008608877362433959,-0.006332967255123832,1.077445889457264,1.359375,1,1,mid,low,low,mid
6,25,360000,360001,370000,0.5,3.1888572424650192,-0.09700639779006948,3.844364729437076,3.845588435357066,0.12296535819768906,-0.7843806743621826,1.459023170209659,1.0733044010737722,1.077445889457264,1.359375,0,0,high,high,high,high
6,28,360000,360001,370000,0.71875,4.647356599569321,0.47986531401586313,4.054385888735288,4.082684858566893,-0.2436540424823761,-0.9220956563949585,3.225678291707518,2.3729127663135765,1.077445889457264,1.359375,0,0,high,high,high,high
6,42,360000,360001,370000,0.59375,2.23850467056036,0.2253185489949115,2.603079098139659,2.612812515220477,-0.40418902039527893,-1.0170340538024902,0.15639191635516328,0.11504692697391322,1.077445889457264,1.359375,0,0,high,high,high,low
6,45,360000,360001,370000,0.21875,2.050412967801094,-0.24629103001884844,4.702363552126418,4.708809005240575,-1.0192055702209473,0.4819866120815277,0.2375783756282553,0.17477029931273952,1.077445889457264,1.359375,0,0,high,mid,high,mid
6,60,360000,360001,370000,0.0625,0.8905617138370872,-0.6408360411359304,3.1252778814229023,3.1903029115947588,-0.5516906380653381,-1.1059179306030273,0.03325974202860817,0.024466936664723254,1.077445889457264,1.359375,1,1,mid,low,mid,high
6,69,360000,360001,370000,0.5,3.2900201957672834,0.06126820687583723,3.545973755707041,3.5465030197839784,-0.2078164964914322,-0.5323989391326904,0.4258289529260059,0.31325348261223424,1.077445889457264,1.359375,0,0,high,high,high,mid
6,70,360000,360001,370000,0.25,1.8941543605178595,-0.3981877150477937,3.334732759374544,3.3584216579906614,-0.17696480453014374,-1.3043756484985352,0.6962070567355589,0.512152317598572,1.077445889457264,1.359375,0,0,high,high,high,mid
6,75,360000,360001,370000,0.1875,0.3295591017231345,-0.10924547158145903,1.5494823131301638,1.5533286876138799,-0.1467268317937851,-0.3047187924385071,0.03457364673271317,0.025433487251651066,1.077445889457264,1.359375,0,0,mid,mid,low,high
6,83,360000,360001,370000,0.0625,0.5295731164515018,-0.512179453628687,2.9670502519624575,3.01093257818734,-0.5836725831031799,1.379760980606079,-0.07676333047481325,-0.05646957644124193,1.077445889457264,1.359375,1,1,low,low,low,low
6,87,360000,360001,370000,0.0625,0.21137544512748718,-0.3650617796220572,2.7939373766359723,2.8176863146035833,-0.6391509771347046,-0.4998212158679962,0.0003362909876739465,0.000247386473691179,1.077445889457264,1.359375,0,0,mid,low,low,mid
6,91,360000,360001,370000,0.1875,1.1089318618178368,-0.15052159413715338,2.023865107248409,2.0294547845761937,-0.08673767000436783,-0.6890820860862732,0.1609556717824801,0.11840417234573249,1.077445889457264,1.359375,0,0,high,mid,mid,high
6,99,360000,360001,370000,0.25,0.893548185005784,-0.13386632125984865,2.039739150412739,2.0441271960653835,-0.30500179529190063,0.24300192296504974,-0.0020864229796040985,-0.0015348398930420954,1.077445889457264,1.359375,0,1,mid,high,mid,mid
6,2,370000,370001,380000,0.09375,0.7732987999916077,-0.4672464539550141,2.5340506904911733,2.5767677719795254,-0.13828493654727936,-1.4839446544647217,-0.0777671612215783,-0.0682378518345297,1.338815854128116,1.1396484375000002,1,1,low,low,mid,low
6,17,370000,370001,380000,0.1875,2.9368032664060593,-0.3609126367705851,5.398224821904384,5.410276255350119,-1.1488573551177979,1.213923692703247,0.43008034890313546,0.37737984342485914,1.338815854128116,1.1396484375000002,0,1,high,mid,high,high
6,20,370000,370001,380000,0.1875,1.4599449969828129,-0.20796335315568487,2.570066888137712,2.578467096116919,-0.2557269334793091,-1.2242850065231323,0.25505955639063715,0.22380547193145878,1.338815854128116,1.1396484375000002,0,0,high,mid,mid,high
6,25,370000,370001,380000,0.5625,3.740366652607918,0.010699080479771639,3.8879828774833713,3.8879975984980994,0.1663932204246521,-0.8218038082122803,1.2097990610729408,1.0615546174281842,1.338815854128116,1.1396484375000002,0,0,high,high,high,high
6,28,370000,370001,380000,0.5,4.054629236459732,0.20161560423499494,4.170645306393456,4.175515671580315,-0.3469296097755432,-1.0935907363891602,2.6119953768535407,2.291930819107134,1.338815854128116,1.1396484375000002,0,0,high,high,high,high
6,29,370000,370001,380000,0.1875,0.7631172575056553,-0.1990434018562396,2.1674751548336095,2.1765952362907264,-0.4310730993747711,1.1634403467178345,-0.015484148967666998,-0.013586776814816626,1.338815854128116,1.1396484375000002,0,0,low,mid,low,low
6,41,370000,370001,380000,0.0625,0.12966737151145935,-0.7897732361507216,3.082993402295374,3.182544592482058,-0.3470710813999176,-1.342305302619934,-0.009867608686956257,-0.008658467262590579,1.338815854128116,1.1396484375000002,1,1,low,low,low,low
6,42,370000,370001,380000,0.09375,0.8408339363522828,-0.35502041027097014,2.707195262024416,2.7303746406741354,-0.4447787404060364,-1.1164711713790894,0.07215497429180302,0.06331336218920847,1.338815854128116,1.1396484375000002,0,0,mid,low,mid,high
6,45,370000,370001,380000,0.09375,1.4476468339562416,-0.4702110873440416,4.725530384116482,4.748866799339536,-1.0174956321716309,0.6957085132598877,-0.009152553276999126,-0.008031032181359985,1.338815854128116,1.1396484375000002,0,0,low,low,mid,mid
6,69,370000,370001,380000,0.4375,3.0673664751811884,-0.029082538821359916,3.5179918934796666,3.5181121012061207,-0.2012573778629303,-0.368686318397522,0.19367152233170754,0.16993970768437744,1.338815854128116,1.1396484375000002,0,0,high,high,high,low
6,70,370000,370001,380000,0.4375,2.719349730759859,-0.04478801179003178,3.3016959499512284,3.301999714101206,-0.09116027504205704,-0.8854485154151917,0.6226274266211825,0.5463328919109603,1.338815854128116,1.1396484375000002,0,0,high,high,high,mid
6,75,370000,370001,380000,0.0625,0.02707796636968851,-0.28006443268724207,1.601667203837132,1.6259686092615329,-0.13914433121681213,-0.49911388754844666,-0.0017880805891092946,-0.0015689755983272643,1.338815854128116,1.1396484375000002,1,1,mid,low,low,mid
6,79,370000,370001,380000,0.21875,2.5019067227840424,-0.6966093026622568,4.279174966543563,4.335504920404162,0.4073144197463989,-1.0556560754776,-0.03446906390382595,-0.03024534827550794,1.338815854128116,1.1396484375000002,0,0,low,mid,high,low
6,91,370000,370001,380000,0.1875,1.1549658104777336,-0.27336069253316253,2.321697392486713,2.337734982948626,-0.08722876757383347,-1.1487261056900024,0.14490676415978176,0.12715040831158225,1.338815854128116,1.1396484375000002,0,0,high,mid,mid,mid
6,99,370000,370001,380000,0.15625,0.7949079014360905,-0.16827134154729495,2.0684366326440453,2.0752699457299437,-0.347832590341568,0.4458569288253784,-0.0009582198676221861,-0.0008408030372280363,1.338815854128116,1.1396484375000002,1,1,mid,mid,mid,mid
6,17,380000,380001,390000,0.15625,2.147234443575144,-0.5282850226134762,5.331811832467432,5.357919603909472,-1.3028630018234253,1.0740888118743896,0.3204207711018642,0.22305293651142682,3.7137651916200554,1.4365234375000002,0,0,high,mid,high,mid
6,20,380000,380001,390000,0.875,4.249672755599022,0.575613072622865,2.888620743823492,2.9454134193728594,-0.06324674189090729,-1.1784220933914185,-3.6165445495684434,-2.5175673818885693,3.7137651916200554,1.4365234375000002,0,0,low,high,high,low
6,25,380000,380001,390000,0.6875,4.245597794651985,0.2494246939707434,3.9097337313645517,3.917681779845344,0.2327217161655426,-0.8130650520324707,-1.6528201592154823,-1.150569573784265,3.7137651916200554,1.4365234375000002,0,0,low,high,high,low
6,28,380000,380001,390000,0.65625,4.318931356072426,0.4336382185870825,4.111878325481997,4.1346808181754495,-0.3864772915840149,-0.6584500670433044,-1.419270913214724,-0.9879900850658581,3.7137651916200554,1.4365234375000002,0,0,low,high,high,low
6,29,380000,380001,390000,0.1875,1.3642677888274193,-0.333550325915635,2.8488852813437213,2.868345022164405,-0.4391636550426483,1.7007983922958374,1.0492136944079655,0.7303839721779446,3.7137651916200554,1.4365234375000002,0,0,high,mid,mid,high
6,42,380000,380001,390000,0.28125,1.6558365523815155,-0.21080697498926415,2.9105273291947102,2.9181516264055603,-0.28374287486076355,-1.3003859519958496,-0.22367261925505702,-0.15570412108577728,3.7137651916200554,1.4365234375000002,0,0,low,mid,mid,low
6,45,380000,380001,390000,0.28125,2.6045997589826584,-0.07698554884845796,4.775940125481628,4.776560567701091,-0.924301266670227,0.656963586807251,0.9901128336057026,0.6892423804298023,3.7137651916200554,1.4365234375000002,0,0,high,mid,high,high
6,69,380000,380001,390000,0.375,2.743381984066218,-0.1293792701510208,3.485797233543651,3.488197435485179,-0.24058794975280762,-0.09294097870588303,-0.11286611906244276,-0.07856893672327761,3.7137651916200554,1.4365234375000002,0,0,low,high,high,low
6,70,380000,380001,390000,0.125,1.6103326510637999,-0.5062153025004548,3.523380438184107,3.5595594733989286,-0.14410635828971863,-1.2619191408157349,-0.5692286898076099,-0.3962543700632171,3.7137651916200554,1.4365234375000002,0,0,low,mid,mid,low
6,72,380000,380001,390000,0.0625,0.1766813024878502,-0.5142429155927263,3.0230080395604024,3.0664349631916434,-0.8133432269096375,-1.7465966939926147,-0.055950531651269376,-0.03894856860020383,3.7137651916200554,1.4365234375000002,1,1,low,low,low,low
6,79,380000,380001,390000,0.15625,1.9858170226216316,-0.9880789055353931,4.391453940898196,4.501240677701462,0.2139134258031845,-1.5171685218811035,-0.06415588418828204,-0.0446605203322915,3.7137651916200554,1.4365234375000002,0,0,low,mid,high,low
6,91,380000,380001,390000,0.09375,0.9259168207645416,-0.502224988430978,2.6564783897810202,2.7035360871233176,-0.1626863181591034,-1.6479668617248535,-0.4272266177438928,-0.2974031655810647,3.7137651916200554,1.4365234375000002,1,1,low,low,mid,low
6,17,390000,390001,400000,0.1875,2.8666259087622166,-0.4625385360110263,5.647338248867226,5.66624842328802,-1.20200514793396,1.665636658668518,1.2785778754035642,1.1219055222050123,1.5464299731852833,1.1396484375000002,0,1,high,mid,high,high
6,20,390000,390001,400000,0.28125,3.0251726899296045,-0.19462973680881235,3.8535429769896803,3.8584548993031853,-0.3426755964756012,-1.645660638809204,1.676862637799162,1.4713858964064623,1.5464299731852833,1.1396484375000002,1,1,high,high,high,high
6,25,390000,390001,400000,0.75,4.409685663878918,0.5060041629587176,3.9211080984590962,3.953622254684059,0.09868673235177994,-0.93100905418396,3.376492431878207,2.9627491433104396,1.5464299731852833,1.1396484375000002,0,0,high,high,high,high
6,28,390000,390001,400000,0.3125,2.998665302991867,-0.15246356345554046,4.276099841165614,4.278817008215957,-0.48824289441108704,-1.0077462196350098,0.2572039849129835,0.2256871298636633,1.5464299731852833,1.1396484375000002,0,0,high,high,high,low
6,29,390000,390001,400000,0.1875,2.083517000079155,-0.3795658908440415,4.057089190081474,4.074805880255915,-0.7289530634880066,2.423985481262207,0.7157007390695875,0.6280013340250706,1.5464299731852833,1.1396484375000002,1,1,high,mid,high,high
6,42,390000,390001,400000,0.875,3.3901663720607758,0.5426434581051301,2.7525988750701047,2.805577033278805,-0.2269446849822998,-0.5476066470146179,0.777438683907242,0.6821741322373742,1.5464299731852833,1.1396484375000002,0,0,high,high,high,mid
6,45,390000,390001,400000,0.1875,2.3824335038661957,-0.26622414525882454,4.764118571505427,4.7715512214458835,-0.8946117162704468,0.5217805504798889,-0.019997928190331346,-0.0175474536991425,1.5464299731852833,1.1396484375000002,0,0,low,mid,high,low
6,69,390000,390001,400000,0.3125,2.6136576551944017,-0.18270386147760853,3.507543735636594,3.5122989278252414,-0.19319625198841095,0.5397032499313354,0.1587513798820999,0.13929855441239952,1.5464299731852833,1.1396484375000002,0,0,high,high,high,low
6,70,390000,390001,400000,0.25,2.1594760455191135,-0.297174246173444,3.565791207499592,3.5781530805808397,-0.17292143404483795,-0.9745274782180786,0.5992853016778659,0.5258510273505865,1.5464299731852833,1.1396484375000002,0,0,high,mid,high,high
6,79,390000,390001,400000,0.09375,1.4623030424118042,-1.071785301446556,4.412819229268376,4.54111189936976,0.37799593806266785,-1.4834460020065308,0.03571551062693877,0.03133905988173547,1.5464299731852833,1.1396484375000002,0,0,mid,low,mid,mid
6,8,400000,400001,410000,0.0625,0.3844371996819973,-0.15246438944369683,1.5146402720615382,1.5222944996941588,-0.23397187888622284,0.736957848072052,0.034434725006036004,0.03367827928001993,2.7188383237291767,1.0224609375,1,1,mid,low,low,high
6,17,400000,400001,410000,0.15625,2.2685020193457603,-0.5698999153642931,5.589359706438916,5.618338530339299,-1.3620538711547852,1.4681413173675537,0.14327563597888704,0.14012822468231168,2.7188383237291767,1.0224609375,1,1,high,mid,high,mid
6,21,400000,400001,410000,0.0625,0.4196840822696686,-0.8479963137694211,3.9703071376289727,4.059856711175173,-0.6643236875534058,1.1650645732879639,-0.022973573243328035,-0.022468900669692368,2.7188383237291767,1.0224609375,1,1,low,low,low,low
6,25,400000,400001,410000,0.625,4.103422464802861,0.14680045431952374,4.097354007784268,4.099982955878502,0.009762506932020187,-1.1181895732879639,0.24104736867214197,0.23575215426960208,2.7188383237291767,1.0224609375,0,0,high,high,high,mid
6,28,400000,400001,410000,0.5625,4.239654868841171,0.3434145954986004,4.26569135618349,4.279492531903755,-0.5023961067199707,-0.7724706530570984,-0.2612830198206649,-0.2555432782200199,2.7188383237291767,1.0224609375,0,0,low,high,high,low
6,31,400000,400001,410000,0.0625,0.5018165521323681,-0.24988317773856428,2.215499309433149,2.229546768429737,-0.4450569748878479,1.0170601606369019,0.006445637703998418,0.006304042988437804,2.7188383237291767,1.0224609375,1,1,mid,low,low,mid
6,38,400000,400001,410000,0.0625,0.1875855177640915,-0.2933804598314272,1.7223234619646692,1.7471319932520448,-0.2929151952266693,0.6190352439880371,-0.002563894929142586,-0.0025075724999446113,2.7188383237291767,1.0224609375,0,0,mid,low,low,mid
6,42,400000,400001,410000,1.0,4.747360557317734,0.9353054862141201,2.7761811200454414,2.9295013165791532,-0.09566749632358551,-1.0017039775848389,3.5444428071670777,3.4665801667039995,2.7188383237291767,1.0224609375,0,0,high,high,high,high
6,44,400000,400001,410000,0.0625,0.19391859602183104,-0.149361653275064,1.381016091399223,1.3890695980305119,-0.1276843398809433,-0.38770508766174316,-0.004914771690185441,-0.004806806313992255,2.7188383237291767,1.0224609375,0,0,mid,low,low,low
6,45,400000,400001,410000,0.46875,3.4490787088871,0.2154837100340597,4.859089552274037,4.863865181757071,-0.8771849870681763,0.974922239780426,2.479968121763396,2.425489356910905,2.7188383237291767,1.0224609375,0,0,high,high,high,high
6,69,400000,400001,410000,0.6875,3.9883106611669064,0.3361838920412318,3.379337509360438,3.3960184939776754,-0.11880335211753845,0.3661266565322876,1.112235480967897,1.0878024188262907,2.7188383237291767,1.0224609375,0,0,high,high,high,high
6,70,400000,400001,410000,0.46875,3.878615751862526,-0.0425871450847396,4.130107774768682,4.130327335227945,-0.1271367073059082,-1.6828501224517822,-0.3061328603138846,-0.2994078786642004,2.7188383237291767,1.0224609375,0,0,low,high,high,low
6,77,400000,400001,410000,0.09375,1.411791443824768,-0.4970971535611136,3.434721304267275,3.470506593865808,-0.4852415919303894,2.1603078842163086,1.1255708415474488,1.1008448345220512,2.7188383237291767,1.0224609375,1,1,high,low,mid,high
6,87,400000,400001,410000,0.125,0.7309984900057316,-0.18436977172272995,2.813366350830024,2.819401077659533,-0.6598473787307739,-0.5138886570930481,-0.04989758202178483,-0.048801455578135304,2.7188383237291767,1.0224609375,0,0,low,low,low,low
6,16,410000,410001,420000,0.1875,0.27592122298665345,-0.1160569015019627,1.5791916011514828,1.5834504468197355,-0.07823754847049713,0.2792139947414398,0.0150968020873417,0.008406267176420828,1.4154289441376444,1.7958984374999998,0,0,mid,mid,low,mid
6,24,410000,410001,420000,0.15625,0.970494803506881,-0.29837721388829264,2.125540461990653,2.146380958107665,-0.004130873363465071,1.3220101594924927,0.18730744566926527,0.10429734875765506,1.4154289441376444,1.7958984374999998,0,1,high,mid,mid,mid
6,25,410000,410001,420000,0.78125,4.900036685168743,0.5632019933772529,4.005054862551482,4.04446052488974,0.08931919187307358,-1.119864821434021,1.8984010039687924,1.0570759260815898,1.4154289441376444,1.7958984374999998,0,0,high,high,high,high
6,28,410000,410001,420000,0.34375,2.569128843024373,-0.050891061513960834,4.223199643751569,4.223506260339316,-0.6826809048652649,-0.6203611493110657,-0.048400097051666355,-0.026950353116316668,1.4154289441376444,1.7958984374999998,0,0,low,high,high,low
6,42,410000,410001,420000,1.0,3.864680055528879,0.7153232689995517,2.626067812471973,2.7217493519561162,0.007471784949302673,-0.7525961995124817,0.10875441739366232,0.06055710897830899,1.4154289441376444,1.7958984374999998,0,0,mid,high,high,mid
6,44,410000,410001,420000,0.1875,0.7976928977295756,-0.19788652749960228,1.7713825951092605,1.7824015754093883,-0.08047039806842804,-1.034616470336914,-0.12526244718679605,-0.06974918212032581,1.4154289441376444,1.7958984374999998,0,0,low,mid,mid,low
6,45,410000,410001,420000,0.125,1.479729063808918,-0.3962744147871412,4.898546316295182,4.914548750872656,-1.1296699047088623,1.1341511011123657,0.08719569537282025,0.04855268736365848,1.4154289441376444,1.7958984374999998,1,1,mid,low,mid,mid
6,69,410000,410001,420000,0.21875,1.9754386022686958,-0.3507320653915878,3.407988935728967,3.4259891371317726,-0.35284340381622314,0.4719480276107788,0.43301751449704823,0.24111470084011824,1.4154289441376444,1.7958984374999998,0,0,high,mid,high,mid
6,70,410000,410001,420000,0.375,2.817702043801546,-0.21520150062442467,3.8535064738731752,3.859510827819178,-0.19168993830680847,-0.4097047448158264,0.10874571075549312,0.060552260910073395,1.4154289441376444,1.7958984374999998,0,0,mid,high,high,mid
6,75,410000,410001,420000,0.0625,0.14732485450804234,-0.23171809655272,1.6084734553190259,1.6250785004841894,-0.15155592560768127,-0.49844053387641907,-0.017719904820219887,-0.009866874679665669,1.4154289441376444,1.7958984374999998,1,1,mid,low,low,low
6,76,410000,410001,420000,0.125,0.31088389828801155,-0.11975621632474882,1.468646801774053,1.4735212858013198,-0.1681273728609085,-0.1027182787656784,-0.005504163163249622,-0.003064852136578365,1.4154289441376444,1.7958984374999998,0,0,mid,low,low,mid
6,79,410000,410001,420000,0.09375,1.4319867715239525,-1.149349939830004,4.499803506624706,4.644269251714335,0.20880159735679626,-1.6268330812454224,-0.2912617108854335,-0.16218161606671233,1.4154289441376444,1.7958984374999998,1,1,low,low,mid,low
6,82,410000,410001,420000,0.0625,0.28254205733537674,-0.5083157074551522,2.4187208182397297,2.4715572530354017,-0.4157756567001343,-0.9225484132766724,-0.07579354597844323,-0.04220369281235774,1.4154289441376444,1.7958984374999998,1,1,low,low,low,low
6,89,410000,410001,420000,0.09375,0.84093352034688,-0.5496759110932846,2.5658447085274565,2.624062246882604,-0.07220929116010666,1.9914571046829224,0.33106437841773484,0.18434471098410032,1.4154289441376444,1.7958984374999998,1,1,high,low,mid,high
6,25,420000,420001,430000,0.75,4.684882222674787,0.41525788710148165,4.098453818063684,4.119437195977233,-0.006757930852472782,-0.7924253940582275,5.494267301087609,3.046090804717765,1.264838754591344,1.8037109375,0,0,high,high,high,high
6,28,420000,420001,430000,0.34375,2.0901068300008774,-0.11495690035289666,4.104248867359969,4.105858479558731,-0.5362015962600708,-0.5036125779151917,0.44935883861546444,0.2491301844841557,1.264838754591344,1.8037109375,0,0,high,high,high,mid
6,42,420000,420001,430000,0.625,2.0695669427514076,0.1073387535766465,2.536062917670151,2.538333455320838,-0.08064145594835281,-0.4693223237991333,0.7680370840031425,0.4258094066157109,1.264838754591344,1.8037109375,0,0,high,high,high,high
6,44,420000,420001,430000,0.28125,1.692769018933177,-0.22688372554464542,2.620229215369877,2.6300337195547248,-0.053893573582172394,-1.4790173768997192,1.3823450316183286,0.7663894490401562,1.264838754591344,1.8037109375,0,0,high,high,mid,high
6,59,420000,420001,430000,0.0625,0.517064206302166,-0.4391475759845709,2.311515222382868,2.3528606454273584,-0.18278707563877106,1.0134286880493164,-0.0931374243144595,-0.05163655793070196,1.264838754591344,1.8037109375,1,1,low,low,low,low
6,69,420000,420001,430000,0.125,1.406295619904995,-0.6042013335766813,3.6542889189788097,3.703901558474139,-0.35314005613327026,1.274366855621338,-0.33516364368061385,-0.18581893401675614,1.264838754591344,1.8037109375,1,1,low,mid,mid,low
6,70,420000,420001,430000,0.15625,1.9063656479120255,-0.5629341350590532,3.9010386629671205,3.9414461166403107,-0.30872827768325806,-0.810206413269043,0.27907694179091425,0.15472376198911542,1.264838754591344,1.8037109375,0,1,high,mid,high,high
6,73,420000,420001,430000,0.25,3.0572689939290285,-0.5504842806424587,4.97648632669539,5.006840231425467,-0.10288418084383011,1.5545841455459595,-0.1805113470959203,-0.10007775821668781,1.264838754591344,1.8037109375,0,0,low,mid,high,mid
6,76,420000,420001,430000,0.09375,0.26595640182495117,-0.18086394401603256,1.5841958070612971,1.5944867893324262,-0.1481822431087494,-0.5690593123435974,0.032856029852509995,0.018215795651851777,1.264838754591344,1.8037109375,1,1,mid,low,low,high
6,25,430000,430001,440000,0.5,3.181329235434532,0.05459553976400491,4.221947244902231,4.222300227565499,-0.1572415679693222,-0.7890470623970032,-0.8098809270097537,-0.6566255496896183,1.8767483222235737,1.2333984374999998,0,0,low,high,high,low
6,28,430000,430001,440000,0.25,2.333946269005537,-0.1979259693636891,4.376383266534144,4.380856672495531,-0.6718605756759644,-0.7861363887786865,-0.5142812851713128,-0.416962815530819,1.8767483222235737,1.2333984374999998,0,0,low,mid,high,low
6,42,430000,430001,440000,0.71875,2.674043731763959,0.23475859737390375,2.784263164873291,2.7941426181050955,0.11621644347906113,-0.6688631176948547,-0.40158210319320525,-0.32558992372909124,1.8767483222235737,1.2333984374999998,0,0,low,high,high,low
6,44,430000,430001,440000,0.0625,1.1891972059383988,-0.6535120003824682,3.253420853502279,3.3184070251624336,-0.08565300703048706,-2.067650556564331,-0.004914630326293037,-0.003984625062647721,1.8767483222235737,1.2333984374999998,1,1,mid,low,mid,mid
6,60,430000,430001,440000,0.0625,1.2310616504400969,-0.5003496001915175,3.520475584682684,3.5558540556044615,-0.6937820315361023,-1.654106855392456,-0.1343184191529683,-0.10890107776139316,1.8767483222235737,1.2333984374999998,0,1,low,low,mid,low
6,73,430000,430001,440000,0.4375,4.420308535918593,-0.1501792513618485,4.947746473881809,4.950025149163333,-0.018351664766669273,0.9274693727493286,2.2811685491322424,1.8494984911412642,1.8767483222235737,1.2333984374999998,0,0,high,high,high,high
6,94,430000,430001,440000,0.09375,0.2697620093822479,-0.1753330672239254,1.6607474312054757,1.6699771599389424,-0.19921526312828064,0.4070034921169281,0.004857438408012804,0.003938255684722971,1.8767483222235737,1.2333984374999998,1,1,mid,low,low,mid
6,25,440000,440001,450000,0.34375,2.7660169135779142,-0.22255827092235528,4.3248945567340495,4.330617174355609,-0.26564934849739075,-0.5705174207687378,0.4695600740691779,0.3302400520926086,0.9893740669989669,1.4218750000000002,0,0,high,high,high,mid
6,28,440000,440001,450000,0.125,1.3946670442819595,-0.48040991655562215,4.472745705388927,4.498471721929579,-0.766893208026886,-1.0404468774795532,0.11906925979797227,0.08374101787989258,0.9893740669989669,1.4218750000000002,0,1,high,low,mid,high
6,42,440000,440001,450000,0.25,0.760958950035274,-0.29300364534924256,2.8999591799064497,2.914723722981585,0.052543871104717255,-0.3176225423812866,0.059051780198913176,0.041530922337697174,0.9893740669989669,1.4218750000000002,0,0,mid,mid,low,high
6,73,440000,440001,450000,0.4375,4.246628746390343,-0.05366302019307373,4.870701060363097,4.870996667947787,-0.2060522735118866,0.552395224571228,-0.04712702731234514,-0.03314428294494603,0.9893740669989669,1.4218750000000002,0,0,low,high,high,low
6,25,450000,450001,460000,0.375,2.234871782362461,-0.26875176260780004,4.392110190327219,4.400324923671091,-0.28663182258605957,-0.7916297316551208,0.5898304877256839,0.3001920573713222,1.417640476599948,1.96484375,0,0,high,high,high,low
6,42,450000,450001,460000,0.21875,1.7458025924861431,-0.359409963446004,3.324639242086574,3.3440098103693185,0.11597825586795807,-1.3784449100494385,1.042134129762603,0.53039033244379,1.417640476599948,1.96484375,0,0,high,mid,mid,high
6,73,450000,450001,460000,0.46875,5.193719124421477,-0.049916404166391926,5.160122154172935,5.160363581511601,-0.10886218398809433,0.9137338995933533,-0.20645250844454088,-0.10507324485447807,1.417640476599948,1.96484375,0,0,low,high,high,low
6,94,450000,450001,460000,0.34375,1.6153629906475544,-0.09224582889250349,2.356512444527552,2.358317237812013,-0.08567208051681519,1.2286864519119263,-0.6448324739011839,-0.32818511594175565,1.417640476599948,1.96484375,1,1,low,high,mid,low
