arm,run_id,seed,step,task,task_end,layer,median_M,q25_M,q75_M,median_B,n_na,mu_norm,sigma_rms,dose,w_norm_median,w_norm_q25,w_norm_q75,eff_rank,eff_rank_W,strict_dead,alive,eff_rank_per_alive,strict_dead_frac,signal_var,residual_var,unfit,eval_loss_exact
L2,L2_seed6,6,753000,,0,1,-2.033446137625326,-2.8583184024314066,-1.1330038542860912,-0.3377198174967054,0,3.2015621187164243,0.25,12.806248474865697,1.809649867896531,1.5803317458404282,2.004448233832225,15.448618971112648,18.401825726189475,69,31,0.4983425474552467,0.69,1.7646484374999998,6.131017333950959e-09,3.4743562534398356e-09,6.4865196673517e-09
L2,L2_seed6,6,753000,,0,2,-1.1318859769722551,-1.7352612810332317,-0.7201263361787974,-0.4934949475281951,0,1.7004430995263804,0.20018426096953543,8.494389575338085,1.7510802833693908,1.563212207729562,1.9610351210718462,18.888141169292954,76.80788141793978,45,55,0.3434207485325992,0.45,1.7646484374999998,6.131017333950959e-09,3.4743562534398356e-09,6.4865196673517e-09
L2,L2_seed7,7,753000,,0,1,-3.0368912232781184,-4.640742227566429,-2.2477567872254687,-0.33093653142959606,0,3.640054944640259,0.25,14.560219778561036,1.8371226205112143,1.595968599920638,2.391484941231959,7.000345643621167,17.58208371602648,84,16,0.43752160272632296,0.84,0.3427734375,0.0019109090716080092,0.005574845838537326,0.002005181980339274
L2,L2_seed7,7,753000,,0,2,-1.6035052558678897,-1.826166744195118,-1.2321538456298538,-0.5597675790528487,0,3.119718738782359,0.25773276697031133,12.104470748733803,1.8671687068226137,1.6392189758952331,2.165867965921205,10.945296753663943,74.9622074079752,73,27,0.4053813612468127,0.73,0.3427734375,0.0019109090716080092,0.005574845838537326,0.002005181980339274
L2,L2_seed8,8,753000,,0,1,-1.6790958453514775,-2.853060183082956,-0.6383784766970655,-0.44993143499265437,0,2.692582403567252,0.25,10.770329614269007,1.6584091741899019,1.481107056926102,2.0294191309546976,13.69780938782931,18.48529825182984,54,46,0.2977784649528111,0.54,1.4521484374999993,0.0009158143219430324,0.0006306616447005149,0.0010280502136665423
L2,L2_seed8,8,753000,,0,2,-1.686305566153278,-2.0467684541260613,-1.1413953471997198,-0.33036195224696513,0,2.9115309757571954,0.24105913011254146,12.07807799853053,1.7540081699863181,1.608569107486181,2.049657777725477,12.901020092811786,77.08693759361412,67,33,0.39094000281247837,0.67,1.4521484374999993,0.0009158143219430324,0.0006306616447005149,0.0010280502136665423
L2,L2_seed9,9,753000,,0,1,-1.7108420544948282,-2.6956435056355796,-0.9979977666721438,-0.35140092318335236,0,2.8722813232690143,0.25,11.489125293076057,1.8715138142170353,1.5656973299217714,2.260814832165219,18.014635166497452,18.20881235210031,58,42,0.428919884916606,0.58,1.4130859375000002,2.855387986836295e-10,2.0206753963513237e-10,2.889642986128866e-10
L2,L2_seed9,9,753000,,0,2,-0.998570122575412,-1.4585124873270299,-0.651939481597638,-0.662897927777209,0,1.3679558889201675,0.20501441278789245,6.6724864379922995,1.8133227664791396,1.6240709802796571,2.087223461294089,20.227579988864978,76.05806072261198,44,56,0.36120678551544605,0.44,1.4130859375000002,2.855387986836295e-10,2.0206753963513237e-10,2.889642986128866e-10
L2,L2_seed0,0,754000,,0,1,-1.7849482714529321,-2.8536364890308676,-0.9734576526328261,-0.34700194699822434,0,3.2015621187164243,0.25,12.806248474865697,1.9110658625549841,1.5805472140719508,2.362000451406625,14.698842405721228,17.85551735710836,55,45,0.32664094234936064,0.55,0.8740234375,0.00043253016714758286,0.0004948725040884077,0.000471082635694865
L2,L2_seed0,0,754000,,0,2,-1.7277725211794985,-2.1874597314690147,-1.345235390649804,-0.4100759056982243,0,2.710194784749248,0.2841633671357373,9.537453092800169,1.9338860943406289,1.6988385775054913,2.185883033687818,13.668396570075231,75.62502422019789,61,39,0.3504717069250059,0.61,0.8740234375,0.00043253016714758286,0.0004948725040884077,0.000471082635694865
L2,L2_seed1,1,754000,,0,1,-1.720498520280648,-2.4018281389008584,-1.2863895189192456,-0.3990349314965209,0,3.2015621187164243,0.25,12.806248474865697,2.0681302308454894,1.6661754065057977,2.6409438034751,16.00451849387514,17.085401311143414,65,35,0.4572719569678611,0.65,1.55859375,1.0235703302647007e-07,6.567268284405097e-08,1.2379381880565923e-07
L2,L2_seed1,1,754000,,0,2,-1.1906565347120674,-1.6276333551959803,-0.768605803655516,-0.9631359697894277,0,2.0059224546428074,0.21238704679353607,9.444655335279407,2.0402904568285027,1.688442921571455,2.289762094885339,15.88272380314766,73.3057161019599,60,40,0.3970680950786915,0.6,1.55859375,1.0235703302647007e-07,6.567268284405097e-08,1.2379381880565923e-07
L2,L2_seed2,2,754000,,0,1,-1.5418428534497397,-2.4544628742583923,-0.767792048041851,-0.38689110236216695,0,2.5,0.25,10.0,1.6948672745137805,1.5180086324511737,2.0169336241603553,17.07077365092177,18.336637595475732,54,46,0.37110377502003844,0.54,0.7568359375,1.1369802999366157e-12,1.5022810672710897e-12,2.1690058796434546e-12
L2,L2_seed2,2,754000,,0,2,-1.0296465151774208,-1.4598164573273333,-0.45113541630191073,-0.45980409987736404,0,1.7839579212708097,0.17725924846886462,10.06411759431644,1.760771420868807,1.571722019376928,2.026378419938555,14.481051575090031,75.84918895869865,42,58,0.24967330301879365,0.42,0.7568359375,1.1369802999366157e-12,1.5022810672710897e-12,2.1690058796434546e-12
L2,L2_seed3,3,754000,,0,1,-2.528141683856415,-3.422942634575663,-1.5094337563231894,-0.3165067737486106,0,3.5,0.25,14.0,1.8014901381034167,1.5468290004714265,2.148854049424447,12.717511333016642,18.02779176649176,73,27,0.4710189382598756,0.73,1.6250000000000004,0.0006961327109329829,0.0004283893605741432,0.0011699492779741016
L2,L2_seed3,3,754000,,0,2,-1.3320682337382412,-1.7438244201145114,-1.0753495584050845,-0.3064312777472842,0,2.704647523357211,0.2696357004660649,10.030747110572642,1.9082181398053573,1.7065007448080354,2.1206255972155397,12.713315410767947,75.9779490092053,67,33,0.38525198214448325,0.67,1.6250000000000004,0.0006961327109329829,0.0004283893605741432,0.0011699492779741016
L2,L2_seed4,4,754000,,0,1,-2.753132346593034,-3.927313042656192,-2.109573248748884,-0.3560611004713206,0,3.5,0.25,14.0,1.9607377066351195,1.5411199847137729,2.832538945863755,7.495863295045566,16.86972424052268,89,11,0.681442117731415,0.89,3.62109375,0.0197390928282202,0.005451141061514964,0.01985340154248003
L2,L2_seed4,4,754000,,0,2,-0.9442939844212002,-1.1971207808422906,-0.7380500950521395,-0.7101137528695161,0,1.9272445624898071,0.2660483556572939,7.243963443143237,1.9740950568331337,1.6762354784683664,2.461001577055914,14.38416119997792,72.98635750975978,67,33,0.4358836727266036,0.67,3.62109375,0.0197390928282202,0.005451141061514964,0.01985340154248003
L2,L2_seed5,5,754000,,0,1,-1.9636175121735755,-2.971689713971587,-1.1821003134940344,-0.38087310828579235,0,3.2015621187164243,0.25,12.806248474865697,1.7566577669713586,1.5298188390984695,2.0020526876289644,13.958230300559414,18.590374201175734,65,35,0.39880658001598324,0.65,0.8271484375000001,4.0812387723769953e-07,4.934106851138185e-07,4.689523282842368e-07
L2,L2_seed5,5,754000,,0,2,-1.1253586410663479,-1.4876881344241661,-0.5522971343195813,-0.3870157522752977,0,1.9203425004874093,0.1743567189749967,11.013871514540215,1.7790569211225429,1.61944325023393,2.021247524978466,14.357004242739684,76.48268682974181,52,48,0.2991042550570768,0.52,0.8271484375000001,4.0812387723769953e-07,4.934106851138185e-07,4.689523282842368e-07
L2,L2_seed6,6,754000,,0,1,-2.0334434158402495,-2.8583184024314066,-1.1330112799689276,-0.3377198174967054,0,3.2015621187164243,0.25,12.806248474865697,1.809649867896531,1.5803315970735978,2.0044481768722644,15.448489140671452,18.40182475071002,69,31,0.49833835937649845,0.69,1.7646484374999998,1.188070091827572e-10,6.732616347711311e-11,1.1927506812114983e-10
L2,L2_seed6,6,754000,,0,2,-1.1319252802684652,-1.7352765761176399,-0.7201087110952354,-0.49348725123497467,0,1.7004673467116334,0.20018578170526352,8.49444617008443,1.751080360084142,1.5632122983572554,1.9610351210718462,18.88806311825803,76.80788639337905,45,55,0.3434193294228733,0.45,1.7646484374999998,1.188070091827572e-10,6.732616347711311e-11,1.1927506812114983e-10
L2,L2_seed7,7,754000,,0,1,-3.0368912232781184,-4.640742227566429,-2.2477567872254687,-0.33093653142959606,0,3.640054944640259,0.25,14.560219778561036,1.8371226205112143,1.5959586487761281,2.391484941231959,6.979055021783104,17.58184636293266,85,15,0.46527033478554025,0.85,0.3427734375,0.0009663340222061718,0.002819162503530256,0.0010077381762376818
L2,L2_seed7,7,754000,,0,2,-1.608986683413573,-1.818703053338623,-1.216538367972583,-0.5612739754996516,0,3.112766501475942,0.25797457708947796,12.066175421604761,1.8670509589472393,1.6392189758952331,2.165867965921205,10.971494169629977,74.96285262370861,73,27,0.4063516359122214,0.73,0.3427734375,0.0009663340222061718,0.002819162503530256,0.0010077381762376818
L2,L2_seed8,8,754000,,0,1,-1.6779316616542905,-2.853060183082956,-0.6376366898159957,-0.44993143499265437,0,2.692582403567252,0.25,10.770329614269007,1.6584133505150938,1.481107056926102,2.029577881001392,13.722241840265294,18.485286472167903,54,46,0.2983096052231586,0.54,1.4521484374999993,0.0001755530254542847,0.00012089192875937298,0.00017588442228883358
L2,L2_seed8,8,754000,,0,2,-1.684362530761978,-2.0504462558630614,-1.143792718567715,-0.33007094035403606,0,2.912042294217133,0.24106842489974054,12.079733359639448,1.7540081699863181,1.60851620485612,2.0496428894511496,12.92442654545513,77.08695292058424,67,33,0.39164928925621606,0.67,1.4521484374999993,0.0001755530254542847,0.00012089192875937298,0.00017588442228883358
L2,L2_seed9,9,754000,,0,1,-1.7108420544948282,-2.6956435056355796,-0.9980003801117541,-0.3514009018369264,0,2.8722813232690143,0.25,11.489125293076057,1.8715138142170353,1.5656973299217714,2.2608148589926573,18.014605501582377,18.208812254284595,58,42,0.4289191786091042,0.58,1.4130859375000002,3.4394519895845195e-13,2.4340005786693487e-13,3.479073946810788e-13
L2,L2_seed9,9,754000,,0,2,-0.9985700805471691,-1.458513606179661,-0.6519378312811067,-0.6628973277304316,0,1.3679595028883789,0.20501459619350726,6.672498096658455,1.8133228804974062,1.6240709802796571,2.087223461294089,20.2275825182446,76.05806108715305,44,56,0.3612068306829393,0.44,1.4130859375000002,3.4394519895845195e-13,2.4340005786693487e-13,3.479073946810788e-13
L2,L2_seed0,0,755000,,0,1,-1.7917685702876662,-2.8536364890308676,-0.9739032425764382,-0.3466862929934238,0,3.2015621187164243,0.25,12.806248474865697,1.9113345801867863,1.5805472140719508,2.3621890635074547,14.709420458666852,17.85519618927188,55,45,0.3268760101925967,0.55,0.8740234375,0.00010609414721909223,0.00012138592933223513,0.00010680814035334772
L2,L2_seed0,0,755000,,0,2,-1.7317445533956066,-2.1902952672313196,-1.3508208391663206,-0.4091709259369515,0,2.7085505080680203,0.28448742251154463,9.520809335457022,1.9338938114665232,1.6988665460815122,2.1859035462949477,13.661032939893122,75.62589806064635,61,39,0.3502828958946954,0.61,0.8740234375,0.00010609414721909223,0.00012138592933223513,0.00010680814035334772
L2,L2_seed1,1,755000,,0,1,-1.720498520280648,-2.4018281389008584,-1.286383642491851,-0.3990349314965209,0,3.2015621187164243,0.25,12.806248474865697,2.0681302308454894,1.6661757328097968,2.6409438034751,16.004163908158795,17.08540066713408,65,35,0.4572618259473941,0.65,1.55859375,1.0197657425923244e-09,6.542857897334212e-10,1.2497363334954434e-09
L2,L2_seed1,1,755000,,0,2,-1.190649209830023,-1.6276366654467194,-0.7686573767851751,-0.9630803424059315,0,2.005986545364492,0.21238844070893823,9.444895111375386,2.040289050596776,1.688442984010238,2.289762094885339,15.882250068520987,73.30570329855145,60,40,0.39705625171302467,0.6,1.55859375,1.0197657425923244e-09,6.542857897334212e-10,1.2497363334954434e-09
L2,L2_seed2,2,755000,,0,1,-1.5418428916818403,-2.4544628742583923,-0.7677920324754299,-0.38689110236216695,0,2.5,0.25,10.0,1.6948672883422748,1.5180086324511737,2.0169336241603553,17.07077274477731,18.336637590273156,54,46,0.3711037553212459,0.54,0.7568359375,6.909325593808143e-14,9.129225042657469e-14,7.39012845623011e-14
L2,L2_seed2,2,755000,,0,2,-1.0296463457025484,-1.4598163950616667,-0.45113467129890056,-0.4598041870302865,0,1.7839582101674298,0.17725925471589057,10.064118869430771,1.760771456347402,1.571721998172769,2.026378421074469,14.481052533420876,75.84918901491153,42,58,0.24967331954173924,0.42,0.7568359375,6.909325593808143e-14,9.129225042657469e-14,7.39012845623011e-14
L2,L2_seed3,3,755000,,0,1,-2.528141683856415,-3.422942634575663,-1.5087054980529,-0.3165067737486106,0,3.5,0.25,14.0,1.8014901381034167,1.5468290004714265,2.1493114281184944,12.72480382374892,18.026763990565602,74,26,0.48941553168265073,0.74,1.6250000000000004,0.00011563562906617374,7.116038711764536e-05,0.00011580671001566227
L2,L2_seed3,3,755000,,0,2,-1.3314009729440905,-1.7343840914084374,-1.0741903998811204,-0.30555067837041794,0,2.7030813574605723,0.2698637228291001,10.016468049588072,1.9080633593245366,1.7065007448080354,2.1206255972155397,12.740081116765609,75.97716836715533,67,33,0.3860630641444124,0.67,1.6250000000000004,0.00011563562906617374,7.116038711764536e-05,0.00011580671001566227
L2,L2_seed4,4,755000,,0,1,-2.753132346593034,-3.927313042656192,-2.109573248748884,-0.3560611004713206,0,3.5,0.25,14.0,1.9613521255010384,1.5411199847137729,2.832538945863755,7.500741745754588,16.868146276684264,89,11,0.6818856132504171,0.89,3.62109375,0.008496891878666007,0.0023464987280889947,0.009184738278776368
L2,L2_seed4,4,755000,,0,2,-0.9391413585474149,-1.191102948629082,-0.7374729846140397,-0.715089568094062,0,1.9402271510885645,0.26683931378827397,7.271144283589543,1.9730623193092187,1.6762354784683664,2.460917588723196,14.57447824159158,72.98388288676213,66,34,0.4286611247526935,0.66,3.62109375,0.008496891878666007,0.0023464987280889947,0.009184738278776368
L2,L2_seed5,5,755000,,0,1,-1.9636175121735755,-2.971689713971587,-1.1820938434066073,-0.38087310828579235,0,3.2015621187164243,0.25,12.806248474865697,1.7566644884266434,1.5298188390984695,2.002057530070865,13.957369041285094,18.590367197983962,65,35,0.3987819726081456,0.65,0.8271484375000001,5.422795244577987e-08,6.556012196514591e-08,5.42919926104404e-08
L2,L2_seed5,5,755000,,0,2,-1.1254063348751386,-1.487807580106709,-0.5522724643438887,-0.38692743514227534,0,1.9209219965052782,0.17437589192647734,11.015983776674831,1.7790581062695088,1.61944325023393,2.0212474835478775,14.358489787125652,76.48259447184104,52,48,0.2991352038984511,0.52,0.8271484375000001,5.422795244577987e-08,6.556012196514591e-08,5.42919926104404e-08
L2,L2_seed6,6,755000,,0,1,-2.0334433940429477,-2.8583184024314066,-1.1330119932646465,-0.3377198174967054,0,3.2015621187164243,0.25,12.806248474865697,1.809649867896531,1.5803316058970922,2.0044481773758407,15.448489093504243,18.401824745608877,69,31,0.4983383578549756,0.69,1.7646484374999998,4.836324374664674e-13,2.740673026926744e-13,5.060571967998946e-13
L2,L2_seed6,6,755000,,0,2,-1.1319218045691612,-1.735271854517173,-0.7201075658076121,-0.4934858871079988,0,1.7004640927151948,0.20018580639697806,8.494428867464723,1.7510803520282745,1.5632123203128536,1.9610351210718462,18.88808542934747,76.8078866937123,45,55,0.3434197350790449,0.45,1.7646484374999998,4.836324374664674e-13,2.740673026926744e-13,5.060571967998946e-13
L2,L2_seed7,7,755000,,0,1,-3.0368912232781184,-4.640742227566429,-2.2477567872254687,-0.33093653142959606,0,3.640054944640259,0.25,14.560219778561036,1.8371226205112143,1.5959586487761281,2.391484941231959,6.975051390989754,17.581621394183454,85,15,0.4650034260659836,0.85,0.3427734375,0.0004810088390289727,0.0014032850460560344,0.000494290450898694
L2,L2_seed7,7,755000,,0,2,-1.6078537333590288,-1.817822485942365,-1.2249393463317477,-0.5636621302266036,0,3.1116110998881625,0.25797910673817237,12.061484897868851,1.8670295265927448,1.6392189758952331,2.165867965921205,10.950848052477584,74.96427787925828,73,27,0.4055869649065772,0.73,0.3427734375,0.0004810088390289727,0.0014032850460560344,0.000494290450898694
L2,L2_seed8,8,755000,,0,1,-1.6776190573745482,-2.853060183082956,-0.6365866832441935,-0.44993143499265437,0,2.692582403567252,0.25,10.770329614269007,1.6584195520515421,1.481107056926102,2.029628449679073,13.744070398596449,18.485090988505373,54,46,0.2987841390999228,0.54,1.4521484374999993,8.330241415276674e-05,5.7364944245079473e-05,9.096323884365905e-05
L2,L2_seed8,8,755000,,0,2,-1.6852962009405799,-2.0486239892686866,-1.1437128446823832,-0.32964731949608755,0,2.908970717379128,0.2411263787225973,12.064091588775279,1.7540081699863181,1.6084657655396508,2.0496219835592244,12.94237627938019,77.08655877242433,67,33,0.39219322058727846,0.67,1.4521484374999993,8.330241415276674e-05,5.7364944245079473e-05,9.096323884365905e-05
L2,L2_seed9,9,755000,,0,1,-1.7108420544948282,-2.6956435056355796,-0.9980003915938178,-0.3514009153617799,0,2.8722813232690143,0.25,11.489125293076057,1.8715138142170353,1.5656973299217714,2.2608148586461967,18.01460602413983,18.2088122480406,58,42,0.42891919105094833,0.58,1.4130859375000002,3.038233372973471e-14,2.1500697815651925e-14,3.292980613728255e-14
L2,L2_seed9,9,755000,,0,2,-0.9985698157037773,-1.458513425179904,-0.6519380326851485,-0.6628973359837345,0,1.3679593227755957,0.2050145845796312,6.672497596112518,1.8133228806447232,1.6240709802796571,2.087223461294089,20.227582795783018,76.05806103725979,44,56,0.3612068356389825,0.44,1.4130859375000002,3.038233372973471e-14,2.1500697815651925e-14,3.292980613728255e-14
L2,L2_seed0,0,756000,,0,1,-1.7954333940524765,-2.8536364890308676,-0.9738762500629384,-0.3465698832037454,0,3.2015621187164243,0.25,12.806248474865697,1.9115037568855469,1.5805472140719508,2.362299958431459,14.718487740233147,17.855007138381133,55,45,0.3270775053385144,0.55,0.8740234375,3.004018073544653e-05,3.4369994495080724e-05,3.2594653260961554e-05
L2,L2_seed0,0,756000,,0,2,-1.731731366790941,-2.1910300821146578,-1.3511253312782856,-0.40876678209734413,0,2.7063906717655772,0.2846114661936292,9.50907111354517,1.9338935349208768,1.698866670251611,2.18595505380934,13.665096595259055,75.6263706925977,60,40,0.34162741488147635,0.6,0.8740234375,3.004018073544653e-05,3.4369994495080724e-05,3.2594653260961554e-05
L2,L2_seed1,1,756000,,0,1,-1.720498520280648,-2.4018281389008584,-1.286383379025407,-0.3990349314965209,0,3.2015621187164243,0.25,12.806248474865697,2.0681302308454894,1.666175751066987,2.6409438034751,16.00410667145547,17.08540067302443,65,35,0.45726019061301343,0.65,1.55859375,2.028327155027877e-11,1.3013828363086129e-11,3.0751936425179317e-11
L2,L2_seed1,1,756000,,0,2,-1.190645450168265,-1.6276471417522937,-0.7686631943768635,-0.9630756097644821,0,2.0060029933817782,0.21238872444176618,9.444959936805846,2.040288913191101,1.688443005691185,2.289762094885339,15.882223394303269,73.30570240056504,60,40,0.39705558485758174,0.6,1.55859375,2.028327155027877e-11,1.3013828363086129e-11,3.0751936425179317e-11
L2,L2_seed2,2,756000,,0,1,-1.541842929913941,-2.4544628742583923,-0.767792015368765,-0.38689110236216695,0,2.5,0.25,10.0,1.6948672855137707,1.5180086324511737,2.0169336241603553,17.07077267522938,18.336637592844934,54,46,0.37110375380933436,0.54,0.7568359375,2.804712443040059e-14,3.705839408610349e-14,3.1783456021204594e-14
L2,L2_seed2,2,756000,,0,2,-1.029646357662459,-1.4598163816670995,-0.4511343555684893,-0.45980416335921515,0,1.7839583301264432,0.17725925662641873,10.064119437701411,1.7607714548177285,1.5717220001785557,2.0263784114882144,14.481052524441857,75.8491889732987,42,58,0.24967331938692858,0.42,0.7568359375,2.804712443040059e-14,3.705839408610349e-14,3.1783456021204594e-14
L2,L2_seed3,3,756000,,0,1,-2.528141683856415,-3.422942634575663,-1.507111009069107,-0.3165067737486106,0,3.5,0.25,14.0,1.8014901381034167,1.5468290004714265,2.149401768350997,12.741633618590653,18.02662697569523,74,26,0.4900628314842559,0.74,1.6250000000000004,2.329243865089742e-06,1.4333808400552256e-06,2.3296648071617823e-06
L2,L2_seed3,3,756000,,0,2,-1.3266111612421603,-1.7322617058103622,-1.07245627691894,-0.305228610684217,0,2.6966328670076516,0.26986548078301853,9.992507597427181,1.9080556665895145,1.7065007448080354,2.1206255972155397,12.76418019929612,75.9776072514566,67,33,0.38679333937260973,0.67,1.6250000000000004,2.329243865089742e-06,1.4333808400552256e-06,2.3296648071617823e-06
L2,L2_seed4,4,756000,,0,1,-2.753132346593034,-3.927313042656192,-2.109573248748884,-0.3560611004713206,0,3.5,0.25,14.0,1.9619803426237343,1.5411199847137729,2.832538945863755,7.528540094163235,16.868011041626637,89,11,0.6844127358330213,0.89,3.62109375,0.003493383320622741,0.0009647315319087613,0.0038557335674335768
L2,L2_seed4,4,756000,,0,2,-0.9427424370444719,-1.1898827363614344,-0.7445169158910488,-0.7205401742145917,0,1.9319068813263476,0.26632102325185125,7.254053238971695,1.9730180165151436,1.6762354784683664,2.460869434174476,14.641275214298732,72.98113994989627,67,33,0.44367500649390096,0.67,3.62109375,0.003493383320622741,0.0009647315319087613,0.0038557335674335768
L2,L2_seed5,5,756000,,0,1,-1.9636175121735755,-2.971689713971587,-1.1820904331750652,-0.38087310828579235,0,3.2015621187164243,0.25,12.806248474865697,1.7566640222116394,1.5298188390984695,2.002059048587614,13.957189596674239,18.59036575578079,65,35,0.39877684561926396,0.65,0.8271484375000001,2.5868805579633065e-09,3.1274683487065237e-09,2.590195294542184e-09
L2,L2_seed5,5,756000,,0,2,-1.125402651425751,-1.4878074862104376,-0.5522068632072737,-0.38690209851737833,0,1.921030631388769,0.1743827219877847,11.016175280962381,1.7790579955798553,1.61944325023393,2.0212477453992936,14.35941342048931,76.48256808913284,52,48,0.29915444626019394,0.52,0.8271484375000001,2.5868805579633065e-09,3.1274683487065237e-09,2.590195294542184e-09
L2,L2_seed6,6,756000,,0,1,-2.0334433940429477,-2.8583184024314066,-1.1330122599724963,-0.3377198174967054,0,3.2015621187164243,0.25,12.806248474865697,1.809649867896531,1.5803316059353423,2.0044481773758407,15.448490374402386,18.40182474011811,69,31,0.49833839917427053,0.69,1.7646484374999998,3.2589452890713394e-14,1.8467957808572508e-14,3.299213261790464e-14
L2,L2_seed6,6,756000,,0,2,-1.131921784521289,-1.7352719030458006,-0.7201071936396628,-0.49348592388665297,0,1.7004636572932623,0.20018578532750667,8.494427586410696,1.7510803521360139,1.5632123188112803,1.9610351210718462,18.888086313960947,76.80788678404294,45,55,0.34341975116292633,0.45,1.7646484374999998,3.2589452890713394e-14,1.8467957808572508e-14,3.299213261790464e-14
L2,L2_seed7,7,756000,,0,1,-3.0368912232781184,-4.640742227566429,-2.2477567872254687,-0.33093653142959606,0,3.640054944640259,0.25,14.560219778561036,1.8371226205112143,1.5959586487761281,2.391484941231959,6.971924714607106,17.58131898324916,85,15,0.4647949809738071,0.85,0.3427734375,0.00025242660753381377,0.0007364240630046304,0.0002585097943090729
L2,L2_seed7,7,756000,,0,2,-1.6034477721102767,-1.8164740656289573,-1.229725467616453,-0.5644965336532808,0,3.11142078011997,0.25807129188652184,12.056438968376662,1.8670961593276179,1.6392189758952331,2.165867965921205,10.931580796403114,74.96594784042439,73,27,0.40487336282974495,0.73,0.3427734375,0.00025242660753381377,0.0007364240630046304,0.0002585097943090729
L2,L2_seed8,8,756000,,0,1,-1.677272599543699,-2.853060183082956,-0.638121867582955,-0.44993143499265437,0,2.692582403567252,0.25,10.770329614269007,1.6584022207684126,1.481107056926102,2.0296814282285696,13.755588365816624,18.48497446207309,54,46,0.2990345296916658,0.54,1.4521484374999993,3.202910803906191e-05,2.2056359537323074e-05,3.504004545777515e-05
L2,L2_seed8,8,756000,,0,2,-1.6847444794411732,-2.049044344008361,-1.1433002614786871,-0.32963666288092847,0,2.908081650883753,0.24115333481908938,12.05905633884501,1.7540081699863181,1.6084407439727562,2.0496221575783617,12.954833001380411,77.08597737875262,67,33,0.39257069701152764,0.67,1.4521484374999993,3.202910803906191e-05,2.2056359537323074e-05,3.504004545777515e-05
L2,L2_seed9,9,756000,,0,1,-1.7108420544948282,-2.6956435056355796,-0.9980004362846836,-0.3514009153617799,0,2.8722813232690143,0.25,11.489125293076057,1.8715138142170353,1.5656973299217714,2.2608148597723607,18.014605741738627,18.20881224339694,58,42,0.4289191843271102,0.58,1.4130859375000002,2.43277948247179e-14,1.7216075950595113e-14,2.5038074347996275e-14
L2,L2_seed9,9,756000,,0,2,-0.998569808283815,-1.4585134265407924,-0.6519381963721722,-0.6628973066042474,0,1.3679593792119993,0.20501458818814586,6.6724977539481065,1.8133228811435664,1.6240709802796571,2.087223461294089,20.22758242472721,76.05806100166565,44,56,0.3612068290129859,0.44,1.4130859375000002,2.43277948247179e-14,1.7216075950595113e-14,2.5038074347996275e-14
L2,L2_seed0,0,757000,,0,1,-1.7968461862776939,-2.8536364890308676,-0.9736370849367058,-0.34663403722220876,0,3.2015621187164243,0.25,12.806248474865697,1.9115874235259285,1.5805472140719508,2.362362125597368,14.722846835296501,17.85489326128835,55,45,0.3271743741177,0.55,0.8740234375,7.714945273472147e-06,8.826931798922323e-06,7.725459350441256e-06
L2,L2_seed0,0,757000,,0,2,-1.7312550868293788,-2.1912803418838434,-1.3536284882827485,-0.40854003617948104,0,2.70526892574378,0.284664440234194,9.5033609519972,1.9338962175864292,1.698869908666636,2.1859521644217206,13.66446598897278,75.62667356109833,60,40,0.3416116497243195,0.6,0.8740234375,7.714945273472147e-06,8.826931798922323e-06,7.725459350441256e-06
L2,L2_seed1,1,757000,,0,1,-1.720498520280648,-2.4018281389008584,-1.2863834965742424,-0.3990349314965209,0,3.2015621187164243,0.25,12.806248474865697,2.0681302308454894,1.6661757572216067,2.6409438034751,16.004101425981087,17.08540059181528,65,35,0.4572600407423168,0.65,1.55859375,6.363836721203945e-13,4.0830631594691977e-13,1.064540003023413e-12
L2,L2_seed1,1,757000,,0,2,-1.1906449252831948,-1.6276474142152502,-0.7686630754642991,-0.963075269725532,0,2.006003295662084,0.21238869242243674,9.444962783951722,2.040288918680105,1.6884430216476858,2.289762094885339,15.882219491849384,73.30570214530843,60,40,0.3970554872962346,0.6,1.55859375,6.363836721203945e-13,4.0830631594691977e-13,1.064540003023413e-12
L2,L2_seed2,2,757000,,0,1,-1.5418429281459824,-2.4544628742583923,-0.7677919989898007,-0.38689110236216695,0,2.5,0.25,10.0,1.6948672869468104,1.5180086324511737,2.0169336241603553,17.07077256915491,18.336637593249126,54,46,0.37110375150336766,0.54,0.7568359375,2.7965668669448954e-14,3.695076737743965e-14,2.8655966010637e-14
L2,L2_seed2,2,757000,,0,2,-1.029646346681775,-1.459816387326275,-0.45113436770836973,-0.4598041540187116,0,1.783958408743357,0.17725925839883844,10.064119780583756,1.760771454257552,1.5717220006610195,2.026378399342677,14.481052688990172,75.84918895907651,42,58,0.24967332222396849,0.42,0.7568359375,2.7965668669448954e-14,3.695076737743965e-14,2.8655966010637e-14
L2,L2_seed3,3,757000,,0,1,-2.528141683856415,-3.422942634575663,-1.5070333750422704,-0.3165067737486106,0,3.5,0.25,14.0,1.8014901381034167,1.5468290004714265,2.1494303836244244,12.743024037459614,18.02658902101661,74,26,0.4901163091330621,0.74,1.6250000000000004,2.569640832893622e-07,1.581317435626844e-07,3.303382303568546e-07
