arm,seed,layer,block,block_name,task_start,task_end,n_task,strict_dead_frac,strict_dead,alive,eff_rank,eff_rank_per_alive,dose,log10_unfit,unfit,eval_loss_exact,log10_mean_unfit
L2_none,5,1,9,B09,401,450,50,0.73239999999999994,73.239999999999995,26.760000000000002,11.457744564824523,0.47483799385295777,11.319947981409252,-2.4476918593277386,0.14628874787581964,0.1852559283511592,-0.83478907731538265
L2_none,5,1,10,B10,451,500,50,0.7702,77.019999999999996,22.98,11.086545724035995,0.52697651211967389,12.36828745060885,-1.6874518106289877,0.12477049169570475,0.15989192226293958,-0.90388811344381148
L2_none,5,2,1,B01,1,50,50,0.40339999999999998,40.340000000000003,59.659999999999997,17.998211487768231,0.30973060453943707,12.014745397435577,-13.513664972516624,1.1869550984663179e-11,2.4000405861526892e-11,-10.925565709737192
L2_none,5,2,2,B02,51,100,50,0.49939999999999996,49.939999999999998,50.060000000000002,16.478405332087057,0.3392141083228612,9.6791333739685328,-13.085835593944946,1.5904217326524151e-08,1.7550139639629925e-08,-7.798487698397885
L2_none,5,2,3,B03,101,150,50,0.56619999999999993,56.619999999999997,43.380000000000003,15.868698622187917,0.3696261275169509,9.2823540963933464,-12.285475134334058,2.048325691744905e-06,3.0123728213570741e-06,-5.6886009876953398
L2_none,5,2,4,B04,151,200,50,0.68559999999999999,68.560000000000002,31.440000000000001,10.806526797971904,0.35418444238368368,8.6405719200680888,-8.0452889911410921,0.0052764344269315118,0.0075266458998438091,-2.2776594547003421
L2_none,5,2,5,B05,201,250,50,0.76359999999999995,76.359999999999999,23.640000000000001,9.6297769228885137,0.43165847641901223,8.2140776993982669,-6.114349226753915,0.043994196245717251,0.042972567254339233,-1.3566046122571733
L2_none,5,2,6,B06,251,300,50,0.79700000000000004,79.700000000000003,20.300000000000001,8.1963190668909203,0.40811566005386979,8.6300021906129398,-2.8146318336016414,0.076367919877437643,0.13961633302556714,-1.1170890386242402
L2_none,5,2,7,B07,301,350,50,0.78980000000000006,78.980000000000004,21.02,9.456317010412409,0.45531707013304967,7.2212737152661957,-4.8572601015650561,0.029821348230704078,0.03818701380649725,-1.5254727258756817
L2_none,5,2,8,B08,351,400,50,0.80460000000000009,80.459999999999994,19.539999999999999,9.4213340780742438,0.49100244741522503,7.345296137566562,-5.7234386516523044,0.028372382654222247,0.057862095637479384,-1.5471041915171293
L2_none,5,2,9,B09,401,450,50,0.86260000000000003,86.260000000000005,13.74,6.6063793503189956,0.48812195664894648,8.528807698123309,-2.4476918593277386,0.14628874787581964,0.1852559283511592,-0.83478907731538265
L2_none,5,2,10,B10,451,500,50,0.86659999999999993,86.659999999999997,13.34,6.7541045965443685,0.51406535957969546,7.5245806684005849,-1.6874518106289877,0.12477049169570475,0.15989192226293958,-0.90388811344381148
L2_none,6,1,1,B01,1,50,50,0.49200000000000005,49.200000000000003,50.799999999999997,16.154927485984334,0.32995635463541212,12.417684123617464,-13.884471142905268,2.2057112283470662e-14,6.0067087954252085e-14,-13.656451345995785
L2_none,6,1,2,B02,51,100,50,0.61780000000000002,61.780000000000001,38.219999999999999,14.807975960455007,0.40169771744144461,12.434717790624914,-13.200500649991618,2.3592833920801534e-08,3.5734554325831167e-08,-7.6272198894558461
L2_none,6,1,3,B03,101,150,50,0.54579999999999995,54.579999999999998,45.420000000000002,15.094774625505968,0.35819944644702462,10.778881592291473,-10.050552301121373,0.004151907279517429,0.0047323334843777818,-2.3817523537250054
L2_none,6,1,4,B04,151,200,50,0.78459999999999996,78.459999999999994,21.539999999999999,11.364239028217574,0.55104876094971911,12.464435392391394,-9.4374255395583084,5.1634110199662533e-05,7.6161378605580119e-05,-4.2870633026888907
L2_none,6,1,5,B05,201,250,50,0.87260000000000004,87.260000000000005,12.74,7.8787056071139503,0.65033260470909482,12.985039371284158,-3.6480392577559457,0.041992382500687223,0.083465903089496085,-1.3768294843154252
L2_none,6,1,6,B06,251,300,50,0.76439999999999997,76.439999999999998,23.559999999999999,10.668339541257794,0.49371072125511156,11.820082914786553,-2.2768431625864842,0.094040314047239004,0.13759887284357133,-1.0266859292200543
L2_none,6,1,7,B07,301,350,50,0.73519999999999996,73.519999999999996,26.48,10.610002887659057,0.43431566449821085,11.906564377181352,-1.5320110489957213,0.20438514976857655,0.21428183198269449,-0.68955066239180651
L2_none,6,1,8,B08,351,400,50,0.71040000000000003,71.040000000000006,28.960000000000001,12.71404996277214,0.46234522548538637,11.797206676515309,-2.02623788702223,0.0748169197982472,0.12703518837556041,-1.1260001756106923
L2_none,6,1,9,B09,401,450,50,0.67720000000000002,67.719999999999999,32.280000000000001,13.885930858932504,0.4526267253502676,11.3043077001899,-2.6718528158757828,0.058291904191697892,0.066198066808140166,-1.234391757574028
L2_none,6,1,10,B10,451,500,50,0.77500000000000002,77.5,22.5,11.076720338273731,0.50923574706821439,11.986699346863182,-2.1986304980479385,0.072418127132691273,0.098009040442103429,-1.1401527110359242
L2_none,6,2,1,B01,1,50,50,0.28220000000000001,28.219999999999999,71.780000000000001,19.010055827610426,0.26732958196676121,9.7937251093943765,-13.884471142905268,2.2057112283470662e-14,6.0067087954252085e-14,-13.656451345995785
L2_none,6,2,2,B02,51,100,50,0.48039999999999999,48.039999999999999,51.960000000000001,17.327802641158428,0.33856354990340626,9.3284854815338356,-13.200500649991618,2.3592833920801534e-08,3.5734554325831167e-08,-7.6272198894558461
L2_none,6,2,3,B03,101,150,50,0.63700000000000001,63.700000000000003,36.299999999999997,13.527359442073298,0.37781271977119646,9.3264881478569226,-10.050552301121373,0.004151907279517429,0.0047323334843777818,-2.3817523537250054
L2_none,6,2,4,B04,151,200,50,0.61499999999999999,61.5,38.5,12.913392006886983,0.33828843525162577,8.5450140249997659,-9.4374255395583084,5.1634110199662533e-05,7.6161378605580119e-05,-4.2870633026888907
L2_none,6,2,5,B05,201,250,50,0.77659999999999996,77.659999999999997,22.34,9.0847806141675171,0.41560107660982731,7.1012167556573047,-3.6480392577559457,0.041992382500687223,0.083465903089496085,-1.3768294843154252
L2_none,6,2,6,B06,251,300,50,0.82099999999999995,82.099999999999994,17.899999999999999,8.1548584681287331,0.4647847779100418,7.3824058277718008,-2.2768431625864842,0.094040314047239004,0.13759887284357133,-1.0266859292200543
L2_none,6,2,7,B07,301,350,50,0.85820000000000007,85.819999999999993,14.18,7.1316591186975655,0.50890394733958522,7.9947350328768918,-1.5320110489957213,0.20438514976857655,0.21428183198269449,-0.68955066239180651
L2_none,6,2,8,B08,351,400,50,0.82040000000000002,82.040000000000006,17.960000000000001,8.9130231052118241,0.49927379241004366,7.7605170529759491,-2.02623788702223,0.0748169197982472,0.12703518837556041,-1.1260001756106923
L2_none,6,2,9,B09,401,450,50,0.82620000000000005,82.620000000000005,17.379999999999999,8.6964551209634102,0.50243151014900433,7.1556705341296265,-2.6718528158757828,0.058291904191697892,0.066198066808140166,-1.234391757574028
L2_none,6,2,10,B10,451,500,50,0.86739999999999995,86.739999999999995,13.26,6.918520314348517,0.52968170877333565,8.564769483189167,-2.1986304980479385,0.072418127132691273,0.098009040442103429,-1.1401527110359242
L2_none,7,1,1,B01,1,50,50,0.56259999999999999,56.259999999999998,43.740000000000002,13.744345574306386,0.34038115165364269,12.371614642682461,-11.559636497038023,0.00023498059519246772,0.00045384590252947984,-3.628968000489087
L2_none,7,1,2,B02,51,100,50,0.72900000000000009,72.900000000000006,27.100000000000001,12.042050089262107,0.47811923559979264,12.299425041202822,-8.6718489849138223,0.0023044453702072377,0.0019090113610437259,-2.6374335829175308
L2_none,7,1,3,B03,101,150,50,0.81620000000000004,81.620000000000005,18.379999999999999,9.8368928018525938,0.55417905445308047,12.002560531001141,-4.5274532611250358,0.09409207891262357,0.21844659629812255,-1.0264469358642943
L2_none,7,1,4,B04,151,200,50,0.78400000000000003,78.400000000000006,21.600000000000001,10.664737266757234,0.57102146424277966,12.251923022766109,-4.4317919371943333,0.056866855814101086,0.1224722835533459,-1.2451407833591355
L2_none,7,1,5,B05,201,250,50,0.80059999999999998,80.060000000000002,19.940000000000001,9.8953376388331904,0.52290858181902389,11.935939468163129,-2.4051112025049139,0.10687224859728957,0.26458241905006252,-0.97113505293648172
L2_none,7,1,6,B06,251,300,50,0.82779999999999998,82.780000000000001,17.219999999999999,9.1816951434083958,0.54693956736124039,12.666555055134623,-2.6195230406838363,0.18897111534157368,0.26996482657413851,-0.72360457363861219
L2_none,7,1,7,B07,301,350,50,0.87959999999999994,87.959999999999994,12.039999999999999,6.5081391248281513,0.56989988425987537,13.709001316070667,-0.48010784062935613,0.40954103738406966,0.43649069062229473,-0.38770257396095997
L2_none,7,1,8,B08,351,400,50,0.69700000000000006,69.700000000000003,30.300000000000001,12.802869905552175,0.43637448610161367,11.163058639857304,-1.0624123837194661,0.29752183270554489,0.40495727260477082,-0.52648115942908635
L2_none,7,1,9,B09,401,450,50,0.75239999999999996,75.239999999999995,24.760000000000002,11.406715080329789,0.47722646084460313,11.754497584626638,-1.0351880365692556,0.26432480019518845,0.33273221577653639,-0.57786208740695377
L2_none,7,1,10,B10,451,500,50,0.8286,82.859999999999999,17.140000000000001,9.074576836127763,0.56669209838179202,12.660241059342102,-1.5387048159600181,0.18061399424390229,0.3088183547197218,-0.74324860292922723
L2_none,7,2,1,B01,1,50,50,0.32439999999999997,32.439999999999998,67.560000000000002,16.980692524885232,0.25789024101168828,9.9171472119382322,-11.559636497038023,0.00023498059519246772,0.00045384590252947984,-3.628968000489087
L2_none,7,2,2,B02,51,100,50,0.55359999999999998,55.359999999999999,44.640000000000001,14.373357021517231,0.32809820740458512,8.392747733348811,-8.6718489849138223,0.0023044453702072377,0.0019090113610437259,-2.6374335829175308
L2_none,7,2,3,B03,101,150,50,0.71019999999999994,71.019999999999996,28.98,10.345244680406005,0.3586715654170326,7.8130496247182339,-4.5274532611250358,0.09409207891262357,0.21844659629812255,-1.0264469358642943
L2_none,7,2,4,B04,151,200,50,0.77540000000000009,77.540000000000006,22.460000000000001,9.1612733029543474,0.41242916670981628,6.6828796076806078,-4.4317919371943333,0.056866855814101086,0.1224722835533459,-1.2451407833591355
L2_none,7,2,5,B05,201,250,50,0.84999999999999998,85,15,7.853837256959217,0.54358125276145486,7.6229335637520315,-2.4051112025049139,0.10687224859728957,0.26458241905006252,-0.97113505293648172
L2_none,7,2,6,B06,251,300,50,0.86719999999999997,86.719999999999999,13.279999999999999,6.664629352466787,0.48801747734643142,8.0205225840506564,-2.6195230406838363,0.18897111534157368,0.26996482657413851,-0.72360457363861219
L2_none,7,2,7,B07,301,350,50,0.92799999999999994,92.799999999999997,7.2000000000000002,4.1395307417606046,0.59396838882073855,7.6352511681755564,-0.48010784062935613,0.40954103738406966,0.43649069062229473,-0.38770257396095997
L2_none,7,2,8,B08,351,400,50,0.91720000000000002,91.719999999999999,8.2799999999999994,5.1327160124273981,0.64420789074322615,8.5206848190309952,-1.0624123837194661,0.29752183270554489,0.40495727260477082,-0.52648115942908635
L2_none,7,2,9,B09,401,450,50,0.89939999999999998,89.939999999999998,10.06,5.7405414034228075,0.58327833649417937,8.3179759177354313,-1.0351880365692556,0.26432480019518845,0.33273221577653639,-0.57786208740695377
L2_none,7,2,10,B10,451,500,50,0.91659999999999997,91.659999999999997,8.3399999999999999,4.3318355523403147,0.54039202300884637,8.4632901095345314,-1.5387048159600181,0.18061399424390229,0.3088183547197218,-0.74324860292922723
L2_none,8,1,1,B01,1,50,50,0.39479999999999998,39.479999999999997,60.520000000000003,15.356092103352632,0.26221861505032579,10.728824549579537,-13.262327041089099,7.7247733418694745e-10,1.1479927945517246e-09,-9.1121142546629326
L2_none,8,1,2,B02,51,100,50,0.5726,57.259999999999998,42.740000000000002,14.965405774829499,0.37230078726602117,11.610435236936517,-13.141366410075923,1.0134075510798784e-08,1.7728765123970131e-08,-7.9942158640278755
L2_none,8,1,3,B03,101,150,50,0.75879999999999992,75.879999999999995,24.120000000000001,11.495465217973916,0.51957243147192256,12.482646224286464,-8.6549678300708326,0.0038337902771436051,0.0044492277727184925,-2.4163716483620945
L2_none,8,1,4,B04,151,200,50,0.80159999999999998,80.159999999999997,19.84,10.402270812550533,0.56033171531821024,12.135291050381259,-6.7564904150023617,0.010444349743641343,0.019908152099805905,-1.9811185936481803
L2_none,8,1,5,B05,201,250,50,0.71779999999999999,71.780000000000001,28.219999999999999,13.83055462484951,0.51268325830498285,10.909065330876178,-7.5660706672790425,0.0063648535639645142,0.010979831759095868,-2.1962115836982656
L2_none,8,1,6,B06,251,300,50,0.69220000000000004,69.219999999999999,30.780000000000001,14.548486660846251,0.50354723921253697,11.576056577516253,-7.4336615632250584,0.0042699651662012113,0.0069192167027288766,-2.3695756678762185
L2_none,8,1,7,B07,301,350,50,0.74780000000000002,74.780000000000001,25.219999999999999,11.898779109233615,0.522690243540884,11.961361832403281,-4.5547793225655013,0.041139945848589744,0.050722980626290354,-1.3857362842911281
L2_none,8,1,8,B08,351,400,50,0.72140000000000004,72.140000000000001,27.859999999999999,13.804296868657325,0.52194179262225515,10.875870859563493,-5.1509366409748409,0.062885129171966675,0.1067277456408188,-1.201452042664666
L2_none,8,1,9,B09,401,450,50,0.75900000000000001,75.900000000000006,24.100000000000001,9.8860780832180541,0.48313752296076634,10.933246114077724,-1.4311639536423946,0.14634802513459935,0.21964578434045129,-0.83461313369436985
L2_none,8,1,10,B10,451,500,50,0.84019999999999995,84.019999999999996,15.98,9.2891986806952627,0.60484894725238536,11.925402873356646,-2.511677051825377,0.06178400908155264,0.083429895318587854,-1.2091239143332886
L2_none,8,2,1,B01,1,50,50,0.33960000000000001,33.960000000000001,66.040000000000006,18.126494420831673,0.28008243062897392,10.927847149565263,-13.262327041089099,7.7247733418694745e-10,1.1479927945517246e-09,-9.1121142546629326
L2_none,8,2,2,B02,51,100,50,0.53000000000000003,53,47,16.78413333672211,0.36193307732620605,9.8761710516385151,-13.141366410075923,1.0134075510798784e-08,1.7728765123970131e-08,-7.9942158640278755
L2_none,8,2,3,B03,101,150,50,0.59819999999999995,59.82,40.18,14.514608725094263,0.36590884897597248,8.3143497836932685,-8.6549678300708326,0.0038337902771436051,0.0044492277727184925,-2.4163716483620945
L2_none,8,2,4,B04,151,200,50,0.68879999999999997,68.879999999999995,31.120000000000001,12.241470756800801,0.41129586251387928,7.9305269067850244,-6.7564904150023617,0.010444349743641343,0.019908152099805905,-1.9811185936481803
L2_none,8,2,5,B05,201,250,50,0.70239999999999991,70.239999999999995,29.760000000000002,12.808923183099168,0.43392049000361987,6.62447365757758,-7.5660706672790425,0.0063648535639645142,0.010979831759095868,-2.1962115836982656
L2_none,8,2,6,B06,251,300,50,0.7792,77.920000000000002,22.079999999999998,10.201225027638756,0.46420232200713746,7.8432537764685311,-7.4336615632250584,0.0042699651662012113,0.0069192167027288766,-2.3695756678762185
L2_none,8,2,7,B07,301,350,50,0.82279999999999998,82.280000000000001,17.719999999999999,8.2530382441576151,0.47690121385825451,8.2263617541303784,-4.5547793225655013,0.041139945848589744,0.050722980626290354,-1.3857362842911281
L2_none,8,2,8,B08,351,400,50,0.82900000000000007,82.900000000000006,17.100000000000001,7.4755255218404031,0.45460777539962249,6.903050974302638,-5.1509366409748409,0.062885129171966675,0.1067277456408188,-1.201452042664666
L2_none,8,2,9,B09,401,450,50,0.9234,92.340000000000003,7.6600000000000001,4.5378926613434354,0.6072368950902457,8.3537356882061484,-1.4311639536423946,0.14634802513459935,0.21964578434045129,-0.83461313369436985
L2_none,8,2,10,B10,451,500,50,0.90439999999999998,90.439999999999998,9.5600000000000005,4.6613284571093416,0.50810748929007143,6.890469527595843,-2.511677051825377,0.06178400908155264,0.083429895318587854,-1.2091239143332886
L2_none,9,1,1,B01,1,50,50,0.48960000000000004,48.960000000000001,51.039999999999999,16.147239950266645,0.33472030475435155,11.39656781932586,-13.917663148415437,2.1069668416457916e-11,4.7814937746263021e-11,-10.676342299040012
L2_none,9,1,2,B02,51,100,50,0.62719999999999998,62.719999999999999,37.280000000000001,15.09611480909798,0.43265183982989958,11.080721598950539,-13.069978440171562,4.0847699206242083e-08,8.5989456844836409e-08,-7.3888324005801262
L2_none,9,1,3,B03,101,150,50,0.59260000000000002,59.259999999999998,40.740000000000002,15.402904893826294,0.40331948290237934,10.564077620085939,-10.757717859370002,5.5940475657050802e-07,1.5562374851267675e-06,-6.2522738451801834
L2_none,9,1,4,B04,151,200,50,0.79079999999999995,79.079999999999998,20.920000000000002,10.196243221124297,0.51658512175950344,13.168338899016582,-6.4593628340772229,0.0025084173971723633,0.0025698936485192602,-2.600600195829331
L2_none,9,1,5,B05,201,250,50,0.70680000000000009,70.680000000000007,29.32,12.994614442097708,0.4601981708662739,10.186338648323797,-7.0676427167555032,0.0044528181667915431,0.0075823611248738111,-2.3513650391538459
L2_none,9,1,6,B06,251,300,50,0.7994,79.939999999999998,20.059999999999999,10.540126735285803,0.58692241393137501,11.333214859251539,-6.6480697632285617,0.017004035729882398,0.015018378170472213,-1.7694479911387855
L2_none,9,1,7,B07,301,350,50,0.83779999999999999,83.780000000000001,16.219999999999999,8.7641048729113642,0.55746233010559454,12.090019827334645,-3.0193667723312778,0.038466278364533882,0.062946796266947422,-1.4149198299118582
L2_none,9,1,8,B08,351,400,50,0.8044,80.439999999999998,19.559999999999999,9.143245302749337,0.48651904616760006,11.802797000229928,-1.3516343421371575,0.17515059531599761,0.24612512881213319,-0.75658838222859892
L2_none,9,1,9,B09,401,450,50,0.78120000000000001,78.120000000000005,21.879999999999999,9.3658323988166465,0.44647584830125508,12.0756998555194,-2.3804481700211646,0.32232526693933755,0.33252727088342815,-0.49170564899519947
L2_none,9,1,10,B10,451,500,50,0.76439999999999997,76.439999999999998,23.559999999999999,10.327758840077717,0.46681807222745775,11.050634249580629,-1.7899674214761336,0.10504963779380957,0.13863336520799396,-0.97860544068231226
L2_none,9,2,1,B01,1,50,50,0.38040000000000002,38.039999999999999,61.960000000000001,17.390424325710359,0.28473489944589009,9.6611521219170893,-13.917663148415437,2.1069668416457916e-11,4.7814937746263021e-11,-10.676342299040012
L2_none,9,2,2,B02,51,100,50,0.53359999999999996,53.359999999999999,46.640000000000001,16.340235641000728,0.35463138697241958,8.4935048032413434,-13.069978440171562,4.0847699206242083e-08,8.5989456844836409e-08,-7.3888324005801262
L2_none,9,2,3,B03,101,150,50,0.67400000000000004,67.400000000000006,32.600000000000001,13.222844102945601,0.41667684929562687,8.9086757664635474,-10.757717859370002,5.5940475657050802e-07,1.5562374851267675e-06,-6.2522738451801834
L2_none,9,2,4,B04,151,200,50,0.75840000000000007,75.840000000000003,24.16,9.334892121586762,0.41068062957327506,9.7875110917084314,-6.4593628340772229,0.0025084173971723633,0.0025698936485192602,-2.600600195829331
L2_none,9,2,5,B05,201,250,50,0.73120000000000007,73.120000000000005,26.879999999999999,10.451646711542447,0.39395254225706594,7.9144654686286398,-7.0676427167555032,0.0044528181667915431,0.0075823611248738111,-2.3513650391538459
L2_none,9,2,6,B06,251,300,50,0.78959999999999997,78.959999999999994,21.039999999999999,9.1843679990768141,0.4418522365814358,7.608354368898306,-6.6480697632285617,0.017004035729882398,0.015018378170472213,-1.7694479911387855
L2_none,9,2,7,B07,301,350,50,0.83260000000000001,83.260000000000005,16.739999999999998,7.9737293700926868,0.48258887161598757,7.9404893761326552,-3.0193667723312778,0.038466278364533882,0.062946796266947422,-1.4149198299118582
L2_none,9,2,8,B08,351,400,50,0.88500000000000001,88.5,11.5,6.2182501401907748,0.54576056342604162,9.0379164182333618,-1.3516343421371575,0.17515059531599761,0.24612512881213319,-0.75658838222859892
L2_none,9,2,9,B09,401,450,50,0.89800000000000002,89.799999999999997,10.199999999999999,4.6041687475305153,0.48489599800042421,10.185921559715318,-2.3804481700211646,0.32232526693933755,0.33252727088342815,-0.49170564899519947
L2_none,9,2,10,B10,451,500,50,0.87980000000000003,87.980000000000004,12.02,6.013822412026701,0.51359354002700475,9.3342258239188389,-1.7899674214761336,0.10504963779380957,0.13863336520799396,-0.97860544068231226
