scope,window,metric,arm,baseline,layer,seed,arm_level,baseline_level,gap
block_reconciliation,B03,log10_mean_unfit,L2_Aall,L2_none,,1,-2.4341966164981357,-2.6044402047498121,0.1702435882516764
block_reconciliation,B03,log10_mean_unfit,L2_Aall,L2_none,,2,-2.4930020063907716,-2.0175038592422738,-0.47549814714849781
block_reconciliation,B03,log10_mean_unfit,L2_Aall,L2_none,,3,-2.4076675588333494,-2.6875763604729537,0.2799088016396043
block_reconciliation,B03,log10_mean_unfit,L2_Aall,L2_none,,4,-2.4030560192317361,-2.8430690083202403,0.44001298908850428
block_reconciliation,B03,log10_mean_unfit,L2_Aall,L2_none,,5,-2.4864642534245016,-5.6886009876953398,3.2021367342708382
block_reconciliation,B03,log10_mean_unfit,L2_Aall,L2_none,,6,-2.4625562984264469,-2.3817523537250054,-0.080803944701441477
block_reconciliation,B03,log10_mean_unfit,L2_Aall,L2_none,,7,-2.5306267017515367,-1.0264469358642943,-1.5041797658872424
block_reconciliation,B03,log10_mean_unfit,L2_Aall,L2_none,,8,-2.4636693487103494,-2.4163716483620945,-0.047297700348254867
block_reconciliation,B03,log10_mean_unfit,L2_Aall,L2_none,,9,-2.5057094972040028,-6.2522738451801834,3.7465643479761805
block_reconciliation,B04,log10_mean_unfit,L2_A1,L2_none,,0,-2.6809143949975947,-1.4563026922708855,-1.2246117027267092
block_reconciliation,B04,log10_mean_unfit,L2_A1,L2_none,,1,-2.0960855017057791,-1.8531718749267709,-0.24291362677900818
block_reconciliation,B04,log10_mean_unfit,L2_A1,L2_none,,2,-1.6624682554284318,-1.1784966974402882,-0.48397155798814362
block_reconciliation,B04,log10_mean_unfit,L2_A1,L2_none,,3,-1.8028452115643556,-4.1993554665988508,2.396510255034495
block_reconciliation,B04,log10_mean_unfit,L2_A1,L2_none,,4,-1.4876821143713019,-1.7625555103035424,0.27487339593224047
block_reconciliation,B04,log10_mean_unfit,L2_A1,L2_none,,5,-2.2777453437518371,-2.2776594547003421,-8.5889051494980606e-05
block_reconciliation,B04,log10_mean_unfit,L2_A1,L2_none,,6,-2.11884710138072,-4.2870633026888907,2.1682162013081707
block_reconciliation,B04,log10_mean_unfit,L2_A1,L2_none,,7,-1.7241170421297156,-1.2451407833591355,-0.47897625877058014
block_reconciliation,B04,log10_mean_unfit,L2_A1,L2_none,,8,-2.0655466603388701,-1.9811185936481803,-0.084428066690689807
block_reconciliation,B04,log10_mean_unfit,L2_A1,L2_none,,9,-2.6465584998221945,-2.600600195829331,-0.045958303992863492
block_reconciliation,B04,log10_mean_unfit,L2_Aall,L2_A1,,0,-2.330175746884164,-2.6809143949975947,0.3507386481134307
block_reconciliation,B04,log10_mean_unfit,L2_Aall,L2_A1,,1,-2.3486353440046641,-2.0960855017057791,-0.252549842298885
block_reconciliation,B04,log10_mean_unfit,L2_Aall,L2_A1,,2,-2.4818025080224246,-1.6624682554284318,-0.81933425259399284
block_reconciliation,B04,log10_mean_unfit,L2_Aall,L2_A1,,3,-2.4061988285600595,-1.8028452115643556,-0.60335361699570389
block_reconciliation,B04,log10_mean_unfit,L2_Aall,L2_A1,,4,-2.3447865291787675,-1.4876821143713019,-0.85710441480746558
block_reconciliation,B04,log10_mean_unfit,L2_Aall,L2_A1,,5,-2.4675465418483671,-2.2777453437518371,-0.18980119809652995
block_reconciliation,B04,log10_mean_unfit,L2_Aall,L2_A1,,6,-2.4730173292387829,-2.11884710138072,-0.35417022785806296
block_reconciliation,B04,log10_mean_unfit,L2_Aall,L2_A1,,7,-2.4441151583674765,-1.7241170421297156,-0.71999811623776089
block_reconciliation,B04,log10_mean_unfit,L2_Aall,L2_A1,,8,-2.3098062573479132,-2.0655466603388701,-0.24425959700904309
block_reconciliation,B04,log10_mean_unfit,L2_Aall,L2_A1,,9,-2.4081075290006955,-2.6465584998221945,0.23845097082149902
block_reconciliation,B04,log10_mean_unfit,L2_Aall,L2_none,,0,-2.330175746884164,-1.4563026922708855,-0.87387305461327847
block_reconciliation,B04,log10_mean_unfit,L2_Aall,L2_none,,1,-2.3486353440046641,-1.8531718749267709,-0.49546346907789318
block_reconciliation,B04,log10_mean_unfit,L2_Aall,L2_none,,2,-2.4818025080224246,-1.1784966974402882,-1.3033058105821365
block_reconciliation,B04,log10_mean_unfit,L2_Aall,L2_none,,3,-2.4061988285600595,-4.1993554665988508,1.7931566380387913
block_reconciliation,B04,log10_mean_unfit,L2_Aall,L2_none,,4,-2.3447865291787675,-1.7625555103035424,-0.5822310188752251
block_reconciliation,B04,log10_mean_unfit,L2_Aall,L2_none,,5,-2.4675465418483671,-2.2776594547003421,-0.18988708714802494
block_reconciliation,B04,log10_mean_unfit,L2_Aall,L2_none,,6,-2.4730173292387829,-4.2870633026888907,1.8140459734501078
block_reconciliation,B04,log10_mean_unfit,L2_Aall,L2_none,,7,-2.4441151583674765,-1.2451407833591355,-1.198974375008341
block_reconciliation,B04,log10_mean_unfit,L2_Aall,L2_none,,8,-2.3098062573479132,-1.9811185936481803,-0.3286876636997329
block_reconciliation,B04,log10_mean_unfit,L2_Aall,L2_none,,9,-2.4081075290006955,-2.600600195829331,0.19249266682863553
block_reconciliation,B05,log10_mean_unfit,L2_A1,L2_none,,0,-2.3390583715084889,-1.4364788841579192,-0.9025794873505697
block_reconciliation,B05,log10_mean_unfit,L2_A1,L2_none,,1,-2.5926316078209961,-2.146731127098521,-0.44590048072247512
block_reconciliation,B05,log10_mean_unfit,L2_A1,L2_none,,2,-1.5529798465383637,-1.4602612964280333,-0.092718550110330478
block_reconciliation,B05,log10_mean_unfit,L2_A1,L2_none,,3,-2.0200399224003744,-2.0711812607978044,0.051141338397429958
block_reconciliation,B05,log10_mean_unfit,L2_A1,L2_none,,4,-1.7459127372294889,-1.911673113079652,0.16576037585016312
block_reconciliation,B05,log10_mean_unfit,L2_A1,L2_none,,5,-2.664712551078408,-1.3566046122571733,-1.3081079388212347
block_reconciliation,B05,log10_mean_unfit,L2_A1,L2_none,,6,-2.1860964029781358,-1.3768294843154252,-0.80926691866271061
block_reconciliation,B05,log10_mean_unfit,L2_A1,L2_none,,7,-0.98281975482848538,-0.97113505293648172,-0.011684701892003657
block_reconciliation,B05,log10_mean_unfit,L2_A1,L2_none,,8,-1.7689760441034805,-2.1962115836982656,0.42723553959478511
block_reconciliation,B05,log10_mean_unfit,L2_A1,L2_none,,9,-2.174783864262646,-2.3513650391538459,0.17658117489119984
block_reconciliation,B05,log10_mean_unfit,L2_Aall,L2_A1,,0,-2.4054241036017792,-2.3390583715084889,-0.066365732093290219
block_reconciliation,B05,log10_mean_unfit,L2_Aall,L2_A1,,1,-2.2627399351748489,-2.5926316078209961,0.32989167264614716
block_reconciliation,B05,log10_mean_unfit,L2_Aall,L2_A1,,2,-2.425694341754264,-1.5529798465383637,-0.87271449521590028
block_reconciliation,B05,log10_mean_unfit,L2_Aall,L2_A1,,3,-2.4187667297270745,-2.0200399224003744,-0.39872680732670007
block_reconciliation,B05,log10_mean_unfit,L2_Aall,L2_A1,,4,-2.2541713070266045,-1.7459127372294889,-0.50825856979711559
block_reconciliation,B05,log10_mean_unfit,L2_Aall,L2_A1,,5,-2.3277774516362308,-2.664712551078408,0.33693509944217714
block_reconciliation,B05,log10_mean_unfit,L2_Aall,L2_A1,,6,-2.3539854061539556,-2.1860964029781358,-0.16788900317581978
block_reconciliation,B05,log10_mean_unfit,L2_Aall,L2_A1,,7,-2.2349614543775873,-0.98281975482848538,-1.2521416995491019
block_reconciliation,B05,log10_mean_unfit,L2_Aall,L2_A1,,8,-2.1638047243245113,-1.7689760441034805,-0.39482868022103079
block_reconciliation,B05,log10_mean_unfit,L2_Aall,L2_A1,,9,-2.4154634383834681,-2.174783864262646,-0.24067957412082208
block_reconciliation,B05,log10_mean_unfit,L2_Aall,L2_none,,0,-2.4054241036017792,-1.4364788841579192,-0.96894521944385992
block_reconciliation,B05,log10_mean_unfit,L2_Aall,L2_none,,1,-2.2627399351748489,-2.146731127098521,-0.11600880807632796
block_reconciliation,B05,log10_mean_unfit,L2_Aall,L2_none,,2,-2.425694341754264,-1.4602612964280333,-0.96543304532623075
block_reconciliation,B05,log10_mean_unfit,L2_Aall,L2_none,,3,-2.4187667297270745,-2.0711812607978044,-0.34758546892927011
block_reconciliation,B05,log10_mean_unfit,L2_Aall,L2_none,,4,-2.2541713070266045,-1.911673113079652,-0.34249819394695247
block_reconciliation,B05,log10_mean_unfit,L2_Aall,L2_none,,5,-2.3277774516362308,-1.3566046122571733,-0.97117283937905752
block_reconciliation,B05,log10_mean_unfit,L2_Aall,L2_none,,6,-2.3539854061539556,-1.3768294843154252,-0.97715592183853039
block_reconciliation,B05,log10_mean_unfit,L2_Aall,L2_none,,7,-2.2349614543775873,-0.97113505293648172,-1.2638264014411056
block_reconciliation,B05,log10_mean_unfit,L2_Aall,L2_none,,8,-2.1638047243245113,-2.1962115836982656,0.032406859373754315
block_reconciliation,B05,log10_mean_unfit,L2_Aall,L2_none,,9,-2.4154634383834681,-2.3513650391538459,-0.064098399229622238
block_reconciliation,B06,log10_mean_unfit,L2_A1,L2_none,,0,-1.566622046050862,-1.0891520151002194,-0.47747003095064255
block_reconciliation,B06,log10_mean_unfit,L2_A1,L2_none,,1,-1.1372198055805354,-0.91603696647978894,-0.22118283910074643
block_reconciliation,B06,log10_mean_unfit,L2_A1,L2_none,,2,-1.4198327225572958,-1.0750569052950458,-0.34477581726224993
block_reconciliation,B06,log10_mean_unfit,L2_A1,L2_none,,3,-1.5165604144371538,-0.89744710128116889,-0.61911331315598495
block_reconciliation,B06,log10_mean_unfit,L2_A1,L2_none,,4,-1.4088200698401856,-0.66244733947520007,-0.74637273036498553
block_reconciliation,B06,log10_mean_unfit,L2_A1,L2_none,,5,-2.3443111714332265,-1.1170890386242402,-1.2272221328089863
block_reconciliation,B06,log10_mean_unfit,L2_A1,L2_none,,6,-1.8776218462646783,-1.0266859292200543,-0.85093591704462401
block_reconciliation,B06,log10_mean_unfit,L2_A1,L2_none,,7,-1.1048287428679844,-0.72360457363861219,-0.38122416922937219
block_reconciliation,B06,log10_mean_unfit,L2_A1,L2_none,,8,-2.3533793590859449,-2.3695756678762185,0.016196308790273672
block_reconciliation,B06,log10_mean_unfit,L2_A1,L2_none,,9,-1.9139434796039756,-1.7694479911387855,-0.14449548846519011
block_reconciliation,B06,log10_mean_unfit,L2_Aall,L2_A1,,0,-2.256579082520854,-1.566622046050862,-0.68995703646999207
block_reconciliation,B06,log10_mean_unfit,L2_Aall,L2_A1,,1,-2.11017427759906,-1.1372198055805354,-0.97295447201852459
block_reconciliation,B06,log10_mean_unfit,L2_Aall,L2_A1,,2,-2.3225626163295789,-1.4198327225572958,-0.90272989377228319
block_reconciliation,B06,log10_mean_unfit,L2_Aall,L2_A1,,3,-2.1528441865478123,-1.5165604144371538,-0.63628377211065845
block_reconciliation,B06,log10_mean_unfit,L2_Aall,L2_A1,,4,-2.2461539615509363,-1.4088200698401856,-0.83733389171075068
block_reconciliation,B06,log10_mean_unfit,L2_Aall,L2_A1,,5,-2.3772003792639209,-2.3443111714332265,-0.032889207830694378
block_reconciliation,B06,log10_mean_unfit,L2_Aall,L2_A1,,6,-2.3154678432209428,-1.8776218462646783,-0.43784599695626447
block_reconciliation,B06,log10_mean_unfit,L2_Aall,L2_A1,,7,-2.1260691080412033,-1.1048287428679844,-1.0212403651732189
block_reconciliation,B06,log10_mean_unfit,L2_Aall,L2_A1,,8,-2.2776550224853591,-2.3533793590859449,0.075724336600585751
block_reconciliation,B06,log10_mean_unfit,L2_Aall,L2_A1,,9,-2.3868936539701,-1.9139434796039756,-0.47295017436612441
block_reconciliation,B06,log10_mean_unfit,L2_Aall,L2_none,,0,-2.256579082520854,-1.0891520151002194,-1.1674270674206346
block_reconciliation,B06,log10_mean_unfit,L2_Aall,L2_none,,1,-2.11017427759906,-0.91603696647978894,-1.194137311119271
block_reconciliation,B06,log10_mean_unfit,L2_Aall,L2_none,,2,-2.3225626163295789,-1.0750569052950458,-1.2475057110345331
block_reconciliation,B06,log10_mean_unfit,L2_Aall,L2_none,,3,-2.1528441865478123,-0.89744710128116889,-1.2553970852666434
block_reconciliation,B06,log10_mean_unfit,L2_Aall,L2_none,,4,-2.2461539615509363,-0.66244733947520007,-1.5837066220757361
block_reconciliation,B06,log10_mean_unfit,L2_Aall,L2_none,,5,-2.3772003792639209,-1.1170890386242402,-1.2601113406396807
block_reconciliation,B06,log10_mean_unfit,L2_Aall,L2_none,,6,-2.3154678432209428,-1.0266859292200543,-1.2887819140008885
block_reconciliation,B06,log10_mean_unfit,L2_Aall,L2_none,,7,-2.1260691080412033,-0.72360457363861219,-1.4024645344025912
block_reconciliation,B06,log10_mean_unfit,L2_Aall,L2_none,,8,-2.2776550224853591,-2.3695756678762185,0.091920645390859423
block_reconciliation,B06,log10_mean_unfit,L2_Aall,L2_none,,9,-2.3868936539701,-1.7694479911387855,-0.61744566283131452
block_reconciliation,B07,log10_mean_unfit,L2_A1,L2_none,,0,-2.2446047751261822,-0.99653119362426956,-1.2480735815019126
block_reconciliation,B07,log10_mean_unfit,L2_A1,L2_none,,1,-2.2367531857880909,-1.2402975423137539,-0.99645564347433702
block_reconciliation,B07,log10_mean_unfit,L2_A1,L2_none,,2,-1.4919402533299151,-0.45894441444893302,-1.0329958388809821
block_reconciliation,B07,log10_mean_unfit,L2_A1,L2_none,,3,-0.75568350271280227,-0.98109483047600454,0.22541132776320227
block_reconciliation,B07,log10_mean_unfit,L2_A1,L2_none,,4,-1.7306755191803016,-1.2233882031676633,-0.50728731601263832
block_reconciliation,B07,log10_mean_unfit,L2_A1,L2_none,,5,-1.7865706160084196,-1.5254727258756817,-0.26109789013273788
block_reconciliation,B07,log10_mean_unfit,L2_A1,L2_none,,6,-0.85984595825898547,-0.68955066239180651,-0.17029529586717895
block_reconciliation,B07,log10_mean_unfit,L2_A1,L2_none,,7,-1.6186154079326993,-0.38770257396095997,-1.2309128339717392
block_reconciliation,B07,log10_mean_unfit,L2_A1,L2_none,,8,-1.8332422867018008,-1.3857362842911281,-0.44750600241067273
block_reconciliation,B07,log10_mean_unfit,L2_A1,L2_none,,9,-1.4535645862235145,-1.4149198299118582,-0.038644756311656314
block_reconciliation,B07,log10_mean_unfit,L2_Aall,L2_A1,,0,-2.1221974434205308,-2.2446047751261822,0.12240733170565132
block_reconciliation,B07,log10_mean_unfit,L2_Aall,L2_A1,,1,-1.9325192800626207,-2.2367531857880909,0.30423390572547016
block_reconciliation,B07,log10_mean_unfit,L2_Aall,L2_A1,,2,-2.3741166176479651,-1.4919402533299151,-0.88217636431805002
block_reconciliation,B07,log10_mean_unfit,L2_Aall,L2_A1,,3,-2.1186450874062879,-0.75568350271280227,-1.3629615846934855
block_reconciliation,B07,log10_mean_unfit,L2_Aall,L2_A1,,4,-2.2407053443383216,-1.7306755191803016,-0.51002982515801998
block_reconciliation,B07,log10_mean_unfit,L2_Aall,L2_A1,,5,-2.2703278721341467,-1.7865706160084196,-0.48375725612572706
block_reconciliation,B07,log10_mean_unfit,L2_Aall,L2_A1,,6,-2.0370092643889599,-0.85984595825898547,-1.1771633061299744
block_reconciliation,B07,log10_mean_unfit,L2_Aall,L2_A1,,7,-2.1517758149835897,-1.6186154079326993,-0.53316040705089041
block_reconciliation,B07,log10_mean_unfit,L2_Aall,L2_A1,,8,-1.8242502999076968,-1.8332422867018008,0.0089919867941039566
block_reconciliation,B07,log10_mean_unfit,L2_Aall,L2_A1,,9,-2.2309096179828338,-1.4535645862235145,-0.77734503175931935
block_reconciliation,B07,log10_mean_unfit,L2_Aall,L2_none,,0,-2.1221974434205308,-0.99653119362426956,-1.1256662497962613
block_reconciliation,B07,log10_mean_unfit,L2_Aall,L2_none,,1,-1.9325192800626207,-1.2402975423137539,-0.69222173774886686
block_reconciliation,B07,log10_mean_unfit,L2_Aall,L2_none,,2,-2.3741166176479651,-0.45894441444893302,-1.9151722031990321
block_reconciliation,B07,log10_mean_unfit,L2_Aall,L2_none,,3,-2.1186450874062879,-0.98109483047600454,-1.1375502569302833
block_reconciliation,B07,log10_mean_unfit,L2_Aall,L2_none,,4,-2.2407053443383216,-1.2233882031676633,-1.0173171411706583
block_reconciliation,B07,log10_mean_unfit,L2_Aall,L2_none,,5,-2.2703278721341467,-1.5254727258756817,-0.74485514625846494
block_reconciliation,B07,log10_mean_unfit,L2_Aall,L2_none,,6,-2.0370092643889599,-0.68955066239180651,-1.3474586019971535
block_reconciliation,B07,log10_mean_unfit,L2_Aall,L2_none,,7,-2.1517758149835897,-0.38770257396095997,-1.7640732410226296
block_reconciliation,B07,log10_mean_unfit,L2_Aall,L2_none,,8,-1.8242502999076968,-1.3857362842911281,-0.43851401561656878
block_reconciliation,B07,log10_mean_unfit,L2_Aall,L2_none,,9,-2.2309096179828338,-1.4149198299118582,-0.81598978807097566
block_reconciliation,B08,log10_mean_unfit,L2_A1,L2_none,,0,-1.7026975989064292,-0.58977266617130308,-1.112924932735126
block_reconciliation,B08,log10_mean_unfit,L2_A1,L2_none,,1,-2.4982534775973093,-0.69798153706136901,-1.8002719405359402
block_reconciliation,B08,log10_mean_unfit,L2_A1,L2_none,,2,-2.212742932568887,-0.2222585800265123,-1.9904843525423748
block_reconciliation,B08,log10_mean_unfit,L2_A1,L2_none,,3,-0.99704351979540529,-0.68989485826066166,-0.30714866153474363
block_reconciliation,B08,log10_mean_unfit,L2_A1,L2_none,,4,-2.5993591039884767,-1.5190565763931367,-1.08030252759534
block_reconciliation,B08,log10_mean_unfit,L2_A1,L2_none,,5,-2.0434473643033071,-1.5471041915171293,-0.49634317278617779
block_reconciliation,B08,log10_mean_unfit,L2_A1,L2_none,,6,-1.0659412317900678,-1.1260001756106923,0.060058943820624489
block_reconciliation,B08,log10_mean_unfit,L2_A1,L2_none,,7,-1.8373697204229331,-0.52648115942908635,-1.3108885609938468
block_reconciliation,B08,log10_mean_unfit,L2_A1,L2_none,,8,-1.8223051707603695,-1.201452042664666,-0.62085312809570348
block_reconciliation,B08,log10_mean_unfit,L2_A1,L2_none,,9,-1.7813630054440242,-0.75658838222859892,-1.0247746232154253
block_reconciliation,B08,log10_mean_unfit,L2_Aall,L2_A1,,0,-1.7754471199186497,-1.7026975989064292,-0.072749521012220431
block_reconciliation,B08,log10_mean_unfit,L2_Aall,L2_A1,,1,-1.6562832351441794,-2.4982534775973093,0.8419702424531299
block_reconciliation,B08,log10_mean_unfit,L2_Aall,L2_A1,,2,-2.3217374252901362,-2.212742932568887,-0.10899449272124917
block_reconciliation,B08,log10_mean_unfit,L2_Aall,L2_A1,,3,-1.8893779646460085,-0.99704351979540529,-0.8923344448506032
block_reconciliation,B08,log10_mean_unfit,L2_Aall,L2_A1,,4,-2.0907392286483537,-2.5993591039884767,0.50861987534012298
block_reconciliation,B08,log10_mean_unfit,L2_Aall,L2_A1,,5,-2.0401485109930952,-2.0434473643033071,0.0032988533102118467
block_reconciliation,B08,log10_mean_unfit,L2_Aall,L2_A1,,6,-2.2222572363318336,-1.0659412317900678,-1.1563160045417658
block_reconciliation,B08,log10_mean_unfit,L2_Aall,L2_A1,,7,-2.085027262699811,-1.8373697204229331,-0.24765754227687786
block_reconciliation,B08,log10_mean_unfit,L2_Aall,L2_A1,,8,-1.988096432710714,-1.8223051707603695,-0.16579126195034455
block_reconciliation,B08,log10_mean_unfit,L2_Aall,L2_A1,,9,-2.3693752650717741,-1.7813630054440242,-0.58801225962774994
block_reconciliation,B08,log10_mean_unfit,L2_Aall,L2_none,,0,-1.7754471199186497,-0.58977266617130308,-1.1856744537473465
block_reconciliation,B08,log10_mean_unfit,L2_Aall,L2_none,,1,-1.6562832351441794,-0.69798153706136901,-0.9583016980828104
block_reconciliation,B08,log10_mean_unfit,L2_Aall,L2_none,,2,-2.3217374252901362,-0.2222585800265123,-2.0994788452636239
block_reconciliation,B08,log10_mean_unfit,L2_Aall,L2_none,,3,-1.8893779646460085,-0.68989485826066166,-1.1994831063853468
block_reconciliation,B08,log10_mean_unfit,L2_Aall,L2_none,,4,-2.0907392286483537,-1.5190565763931367,-0.57168265225521697
block_reconciliation,B08,log10_mean_unfit,L2_Aall,L2_none,,5,-2.0401485109930952,-1.5471041915171293,-0.49304431947596594
block_reconciliation,B08,log10_mean_unfit,L2_Aall,L2_none,,6,-2.2222572363318336,-1.1260001756106923,-1.0962570607211413
block_reconciliation,B08,log10_mean_unfit,L2_Aall,L2_none,,7,-2.085027262699811,-0.52648115942908635,-1.5585461032707246
block_reconciliation,B08,log10_mean_unfit,L2_Aall,L2_none,,8,-1.988096432710714,-1.201452042664666,-0.78664439004604803
block_reconciliation,B08,log10_mean_unfit,L2_Aall,L2_none,,9,-2.3693752650717741,-0.75658838222859892,-1.6127868828431753
block_reconciliation,B09,log10_mean_unfit,L2_A1,L2_none,,0,-1.3402358042742677,-0.80815583706423644,-0.53207996721003126
block_reconciliation,B09,log10_mean_unfit,L2_A1,L2_none,,1,-1.58172632694822,-0.47718017059958845,-1.1045461563486316
block_reconciliation,B09,log10_mean_unfit,L2_A1,L2_none,,2,-1.8307573655060534,-0.79899222547865512,-1.0317651400273982
block_reconciliation,B09,log10_mean_unfit,L2_A1,L2_none,,3,-1.1397333470638678,-1.0046196076667266,-0.13511373939714111
block_reconciliation,B09,log10_mean_unfit,L2_A1,L2_none,,4,-1.3440274168377595,-1.0129309840345389,-0.33109643280322065
block_reconciliation,B09,log10_mean_unfit,L2_A1,L2_none,,5,-1.7514615384243668,-0.83478907731538265,-0.91667246110898415
block_reconciliation,B09,log10_mean_unfit,L2_A1,L2_none,,6,-2.045229805764881,-1.234391757574028,-0.81083804819085303
block_reconciliation,B09,log10_mean_unfit,L2_A1,L2_none,,7,-1.8520104898601635,-0.57786208740695377,-1.2741484024532097
block_reconciliation,B09,log10_mean_unfit,L2_A1,L2_none,,8,-1.3750428796814189,-0.83461313369436985,-0.54042974598704907
block_reconciliation,B09,log10_mean_unfit,L2_A1,L2_none,,9,-1.2386678644140985,-0.49170564899519947,-0.74696221541889907
block_reconciliation,B09,log10_mean_unfit,L2_Aall,L2_A1,,0,-1.9959845240973066,-1.3402358042742677,-0.65574871982303895
block_reconciliation,B09,log10_mean_unfit,L2_Aall,L2_A1,,1,-1.8797115152828803,-1.58172632694822,-0.29798518833466026
block_reconciliation,B09,log10_mean_unfit,L2_Aall,L2_A1,,2,-2.2494113858820088,-1.8307573655060534,-0.41865402037595545
block_reconciliation,B09,log10_mean_unfit,L2_Aall,L2_A1,,3,-1.7104356814268069,-1.1397333470638678,-0.57070233436293916
block_reconciliation,B09,log10_mean_unfit,L2_Aall,L2_A1,,4,-2.1721876099602428,-1.3440274168377595,-0.82816019312248335
block_reconciliation,B09,log10_mean_unfit,L2_Aall,L2_A1,,5,-2.2151861855881467,-1.7514615384243668,-0.46372464716377992
block_reconciliation,B09,log10_mean_unfit,L2_Aall,L2_A1,,6,-2.2364111622345844,-2.045229805764881,-0.19118135646970336
block_reconciliation,B09,log10_mean_unfit,L2_Aall,L2_A1,,7,-2.0659165598593754,-1.8520104898601635,-0.21390606999921191
block_reconciliation,B09,log10_mean_unfit,L2_Aall,L2_A1,,8,-1.9531508098129131,-1.3750428796814189,-0.5781079301314942
block_reconciliation,B09,log10_mean_unfit,L2_Aall,L2_A1,,9,-2.3640080817267966,-1.2386678644140985,-1.1253402173126981
block_reconciliation,B09,log10_mean_unfit,L2_Aall,L2_none,,0,-1.9959845240973066,-0.80815583706423644,-1.1878286870330701
block_reconciliation,B09,log10_mean_unfit,L2_Aall,L2_none,,1,-1.8797115152828803,-0.47718017059958845,-1.4025313446832919
block_reconciliation,B09,log10_mean_unfit,L2_Aall,L2_none,,2,-2.2494113858820088,-0.79899222547865512,-1.4504191604033538
block_reconciliation,B09,log10_mean_unfit,L2_Aall,L2_none,,3,-1.7104356814268069,-1.0046196076667266,-0.70581607376008026
block_reconciliation,B09,log10_mean_unfit,L2_Aall,L2_none,,4,-2.1721876099602428,-1.0129309840345389,-1.159256625925704
block_reconciliation,B09,log10_mean_unfit,L2_Aall,L2_none,,5,-2.2151861855881467,-0.83478907731538265,-1.380397108272764
block_reconciliation,B09,log10_mean_unfit,L2_Aall,L2_none,,6,-2.2364111622345844,-1.234391757574028,-1.0020194046605564
block_reconciliation,B09,log10_mean_unfit,L2_Aall,L2_none,,7,-2.0659165598593754,-0.57786208740695377,-1.4880544724524216
block_reconciliation,B09,log10_mean_unfit,L2_Aall,L2_none,,8,-1.9531508098129131,-0.83461313369436985,-1.1185376761185433
block_reconciliation,B09,log10_mean_unfit,L2_Aall,L2_none,,9,-2.3640080817267966,-0.49170564899519947,-1.8723024327315971
block_reconciliation,B10,log10_mean_unfit,L2_A1,L2_none,,0,-1.5336348642826401,-0.27863551126709984,-1.2549993530155401
block_reconciliation,B10,log10_mean_unfit,L2_A1,L2_none,,1,-1.5432310576762616,-0.42186166043651635,-1.1213693972397452
block_reconciliation,B10,log10_mean_unfit,L2_A1,L2_none,,2,-1.8447038411789316,-0.8526665671169591,-0.99203727406197251
block_reconciliation,B10,log10_mean_unfit,L2_A1,L2_none,,3,-0.97331699540385008,-0.83848836400708993,-0.13482863139676016
block_reconciliation,B10,log10_mean_unfit,L2_A1,L2_none,,4,-2.4323568728596285,-1.0366260907894891,-1.3957307820701395
block_reconciliation,B10,log10_mean_unfit,L2_A1,L2_none,,5,-1.7426153763501213,-0.90388811344381148,-0.83872726290630983
block_reconciliation,B10,log10_mean_unfit,L2_A1,L2_none,,6,-1.744209481152958,-1.1401527110359242,-0.60405677011703385
block_reconciliation,B10,log10_mean_unfit,L2_A1,L2_none,,7,-1.9109715482626888,-0.74324860292922723,-1.1677229453334617
block_reconciliation,B10,log10_mean_unfit,L2_A1,L2_none,,8,-1.2689376101800056,-1.2091239143332886,-0.05981369584671703
block_reconciliation,B10,log10_mean_unfit,L2_A1,L2_none,,9,-1.5893366700441642,-0.97860544068231226,-0.61073122936185198
block_reconciliation,B10,log10_mean_unfit,L2_Aall,L2_A1,,0,-1.8943148075228735,-1.5336348642826401,-0.36067994324023345
block_reconciliation,B10,log10_mean_unfit,L2_Aall,L2_A1,,1,-1.9377842875843312,-1.5432310576762616,-0.39455322990806962
block_reconciliation,B10,log10_mean_unfit,L2_Aall,L2_A1,,2,-2.2294364175101329,-1.8447038411789316,-0.38473257633120128
block_reconciliation,B10,log10_mean_unfit,L2_Aall,L2_A1,,3,-1.6086585877952182,-0.97331699540385008,-0.63534159239136812
block_reconciliation,B10,log10_mean_unfit,L2_Aall,L2_A1,,4,-2.0221814474881858,-2.4323568728596285,0.41017542537144269
block_reconciliation,B10,log10_mean_unfit,L2_Aall,L2_A1,,5,-2.1260525550263041,-1.7426153763501213,-0.38343717867618277
block_reconciliation,B10,log10_mean_unfit,L2_Aall,L2_A1,,6,-2.2938526578841487,-1.744209481152958,-0.54964317673119067
block_reconciliation,B10,log10_mean_unfit,L2_Aall,L2_A1,,7,-1.903399293918149,-1.9109715482626888,0.0075722543445397861
block_reconciliation,B10,log10_mean_unfit,L2_Aall,L2_A1,,8,-2.0503160112222525,-1.2689376101800056,-0.78137840104224687
block_reconciliation,B10,log10_mean_unfit,L2_Aall,L2_A1,,9,-2.3934685162411298,-1.5893366700441642,-0.80413184619696554
block_reconciliation,B10,log10_mean_unfit,L2_Aall,L2_none,,0,-1.8943148075228735,-0.27863551126709984,-1.6156792962557738
block_reconciliation,B10,log10_mean_unfit,L2_Aall,L2_none,,1,-1.9377842875843312,-0.42186166043651635,-1.5159226271478148
block_reconciliation,B10,log10_mean_unfit,L2_Aall,L2_none,,2,-2.2294364175101329,-0.8526665671169591,-1.3767698503931738
