seed,unit,switch,t0,t1,epoch,p_hat,p_count,end_strict_dead,end_dead_0_05,eval_nmse,y_var,pre_max,x,r,w_norm,b,v,utility_raw,utility_nmse,margin5_bin,cell_id,utility_nmse_group,primary_cell_valid,S0,S1,delta_S
10,51,400000,400001,410000,400-590k,0.4375,14,0,0,1.6814199140539656,1.6630859375000002,5.2412552125751972,-0.1882942660431885,5.4787193134152892,5.4819540353613361,-0.0140769556164741,0.92421019077301025,2.1970676453851814,1.3210788425569144,4,2449,low,False,0.84003956126980484,0.21212774701416492,-0.62791181425563991
10,54,400000,400001,410000,400-590k,0.25,8,0,0,1.6814199140539656,1.6630859375000002,3.0823530405759807,-0.8544827941056472,6.501108648098322,6.5570232956579764,0.1177665814757347,1.1489554643630979,3.5773997371687867,2.1510612629834629,4,2420,high,True,0.5371836181730032,0.52993018738925457,-0.0072534307837486267
10,66,400000,400001,410000,400-590k,0.09375,3,0,0,1.6814199140539656,1.6630859375000002,2.1322860568761826,-0.72112441602479982,4.8872588059176412,4.9401739908030207,-0.68046027421951294,1.0265164375305176,0.31371870717081279,0.18863649802872121,4,2395,high,True,0.12326854513958097,0.046295275911688805,-0.07697326922789216
10,75,400000,400001,410000,400-590k,0.125,4,0,0,1.6814199140539656,1.6630859375000002,0.81976567581295956,-0.3233848476400355,2.3699779676468444,2.3919392397832007,-0.32688930630683888,0.86047869920730591,0.1005115415490221,0.060436769551496503,2,2398,high,True,0.059499481227248907,0.087669734377413988,0.028170253150165081
10,77,400000,400001,410000,400-590k,0.40625,13,0,0,1.6814199140539656,1.6630859375000002,3.5236626612022519,-0.24647341077609961,4.2295049243426837,4.2366804277946919,0.0044362517073750002,-1.1235690116882324,-0.27886666391233372,-0.16768024888210781,4,2445,low,False,0.52412860750337131,0.30100138840498403,-0.22312721909838729
10,80,400000,400001,410000,400-590k,0.375,12,0,0,1.6814199140539656,1.6630859375000002,2.0778635554015641,-0.063966019667651294,2.9746411760609286,2.9753288520748882,-0.13031755387783051,0.90669864416122437,0.80044489137986585,0.48130097990192749,2,2438,mid,True,0.43064966937527061,2.1823333625216037,1.7516836931463331
10,86,400000,400001,410000,400-590k,0.0625,2,1,1,1.6814199140539656,1.6630859375000002,0.10473024658858771,-0.30644622754675549,1.5291332322668358,1.5595376662333162,-0.036745764315128299,-0.71569281816482544,-0.0017045986807435001,-0.0010249612736825001,0,2386,mid,True,0.005624679964967072,0,-0.005624679964967072
10,9,410000,410001,420000,400-590k,0.1875,6,0,1,1.0691414010455296,2.3505859375000004,2.5252492185682054,-0.62006288405795107,4.2034502330682457,4.248937731017925,-0.017435247078537899,-1.6337705850601196,-0.1114335389574931,-0.0474067070596065,3,2517,low,True,0.20325425930786878,0.032091761007905006,-0.17116249829996377
10,11,410000,410001,420000,400-590k,0.09375,3,0,0,1.0691414010455296,2.3505859375000004,1.6792659312486649,-0.65183826703828562,3.9856408534793046,4.038592098652539,-0.47161456942558277,1.8818862438201904,0.44257056954680501,0.18828095688239641,4,2503,high,True,0.084804584737867117,0.046391479671001434,-0.038413105066865683
10,23,410000,410001,420000,400-590k,0.0625,2,1,1,1.0691414010455296,2.3505859375000004,0.19944063574075691,-0.093814253978088999,1.6407406016577306,1.6434204684674087,-0.34042483568191523,-0.6608731746673584,-0.0241611914634518,-0.010278795205058,0,2494,low,True,0.010922652320005,0,-0.010922652320005
10,51,410000,410001,420000,400-590k,0.21875,7,0,0,1.0691414010455296,2.3505859375000004,3.1016093660145998,-0.75634978572469835,5.4271593523506247,5.4796098067446968,-0.36782869696617121,0.89594465494155884,0.85941419885959491,0.36561700857175938,4,2523,high,True,0.23188699776073918,0.64086394154583104,0.40897694378509186
10,54,410000,410001,420000,400-590k,0.28125,9,0,0,1.0691414010455296,2.3505859375000004,3.5755981430411334,-0.66163344352137221,6.5364386085908777,6.5698393052998956,0.16864894330501551,1.0846267938613892,2.766182754359261,1.1768056254523818,4,2533,high,True,0.65310312318615615,0.53358237538486719,-0.11952074780128896
10,66,410000,410001,420000,400-590k,0.0625,2,0,0,1.0691414010455296,2.3505859375000004,1.0145027711987495,-0.93433486056922177,4.7819058851691914,4.8723306051920003,-0.76703423261642445,0.66710907220840454,0.058679199525963101,0.024963647824921501,3,2497,high,True,0.050462803337723017,0.0754128041153308,0.024950000777607784
10,69,410000,410001,420000,400-590k,0.375,12,0,0,1.0691414010455296,2.3505859375000004,0.40626986976712942,-0.0067934554758631001,1.3043059707124924,1.3043236623911871,-0.050152849406003903,-0.2112817764282226,-0.026440753406697898,-0.011248579762550301,0,2544,low,True,0.091340853425208479,0.20345519878901541,0.11211434536380693
10,75,410000,410001,420000,400-590k,0.125,4,1,1,1.0691414010455296,2.3505859375000004,1.0625720955431459,-0.3571642762181681,2.5890229978408685,2.6135428834353123,-0.32407650351524347,1.2571781873703003,0.0249848944861524,0.0106292197564686,2,2506,mid,True,0.065974414814263582,0,-0.065974414814263582
10,77,410000,410001,420000,400-590k,0.25,8,0,0,1.0691414010455296,2.3505859375000004,3.3298066612333055,-0.3781853941819725,4.3649811653635577,4.3813336743908442,-0.16245110332965851,-1.3817392587661743,0.62151580895147196,0.26440888590208023,4,2528,low,True,0.34790500765666366,0.17136618308722973,-0.17653882456943393
10,80,410000,410001,420000,400-590k,0.9375,30,0,0,1.0691414010455296,2.3505859375000004,4.9581467695534229,0.74294114818648604,3.1114206480573574,3.1988904324509653,0.17522288858890531,0.84704935550689686,7.7201537781974254,3.284352916025826,4,2594,low,False,2.3256920699495822,1.3369679276365787,-0.98872414231300354
10,11,420000,420001,430000,400-590k,0.0625,2,1,1,1.0366177666247127,3.1552734375,0.70297245681285847,-0.86339065553421135,3.9245977573108166,4.0184463391655356,-0.57401710748672485,1.7436506748199463,0.042483871615521897,0.013464402517577899,3,2598,low,True,0.023401523940265179,0,-0.023401523940265179
10,49,420000,420001,430000,400-590k,0.25,8,0,0,1.0366177666247127,3.1552734375,0.28561857412569219,-0.0952976402593394,1.3087748088208049,1.3122397419842655,0,-0.10571859031915661,-0.0029620328264737001,-0.00093875630278829998,0,2625,mid,True,0.036080574907828122,0.27226939518004656,0.23618882027221844
10,51,420000,420001,430000,400-590k,0.46875,15,0,0,1.0366177666247127,3.1552734375,5.2701552389189601,-0.192527671168226,5.6481888013029335,5.6514691576022358,-0.11369052529335021,0.97620463371276844,3.4800213352819722,1.102922267820718,4,2661,low,False,0.79458663976402022,1.7678794451057911,0.97329280534177087
10,54,420000,420001,430000,400-590k,0.25,8,0,0,1.0366177666247127,3.1552734375,2.9545790441334248,-0.77018209324689602,6.4786387654553952,6.524257866609779,0.035972628742456401,0.99238854646682717,2.5536505594302468,0.80932781580209623,4,2629,high,True,0.50222030375152826,0.19505126727744937,-0.30716903647407889
10,55,420000,420001,430000,400-590k,0.0625,2,0,0,1.0366177666247127,3.1552734375,0.15790170431137079,-0.2631049331311619,1.818409060635892,1.8373447465406865,-0.28618913888931269,0.83974260091781605,0.0221630701253068,0.0070241361214218997,0,2595,high,True,0.0051776701584458351,0.47034403961151838,0.46516636945307255
10,65,420000,420001,430000,400-590k,0.0625,2,0,1,1.0366177666247127,3.1552734375,0.96499156951904275,-0.84180106034911428,3.5984953037428413,3.6956457455043199,-0.3035969734191894,1.070313572883606,-0.0286452321794189,-0.0090785260760521992,3,2598,low,True,0.031102610751986504,0.02507490012794733,-0.0060277106240391731
10,66,420000,420001,430000,400-590k,0.0625,2,1,1,1.0366177666247127,3.1552734375,0.91709239780902863,-0.8912726820820418,4.7867829760082605,4.869051062910331,-0.71047580242156982,0.50037014484405506,0.0053836999182529004,0.0017062546320925,3,2598,low,True,0.057183239463483915,0,-0.057183239463483915
10,69,420000,420001,430000,400-590k,0.3125,10,1,1,1.0366177666247127,3.1552734375,2.1756924763321881,-0.1094190398296199,2.7567858068019309,2.7589564169920866,-0.19020144641399381,-1.172398567199707,-0.15532915900364611,-0.049228430461075098,3,2638,low,False,0.28769320854917169,0,-0.28769320854917169
10,77,420000,420001,430000,400-590k,0.21875,7,1,1,1.0366177666247127,3.1552734375,2.6154476851224895,-0.57926091870840635,4.7826025262372802,4.8175543729068719,-0.42685437202453608,-1.8036524057388303,-0.47007336254308629,-0.1489802300353204,3,2623,low,True,0.19620787585154176,0,-0.19620787585154176
10,80,420000,420001,430000,400-590k,0.75,24,1,1,1.0366177666247127,3.1552734375,3.0408016964793205,0.37479839342748561,2.6055357567904123,2.6323545383608966,-0.1226556077599525,0.60358166694641113,1.7580983245466388,0.5571936503669942,4,2686,low,False,1.1696377824991941,0,-1.1696377824991941
10,89,420000,420001,430000,400-590k,0.1875,6,1,1,1.0366177666247127,3.1552734375,0.39719067292753601,-0.1100812996860092,1.187281389876355,1.1923736793838122,0,-0.16801072657108301,-0.014460953245008601,-0.0045831061971180996,0,2615,low,True,0.033504982064187061,0,-0.033504982064187061
10,97,420000,420001,430000,400-590k,0.0625,2,1,1,1.0366177666247127,3.1552734375,0.27676296606659878,-0.54371914718607917,3.0795778446259807,3.1272080538601776,-0.66219329833984375,0.62296015024185181,0.034120909550989897,0.0108139310987971,1,2596,high,True,0.014047879725694656,0,-0.014047879725694656
10,4,430000,430001,440000,400-590k,0.0625,2,1,1,1.8456438077218675,1.9990234375,0.27198610850609828,-0.72998854221490528,3.1873569769509604,3.2698819199296798,-0.51423025131225575,1.4687966108322144,-0.066429351850966906,-0.033230901951827103,1,2695,low,True,0.010544984383159317,0,-0.010544984383159317
10,18,430000,430001,440000,400-590k,0.09375,3,1,1,1.8456438077218675,1.9990234375,1.3295635581016541,-0.50818387726009806,3.4477508687123195,3.4850017081507523,-0.60099393129348755,-1.7226004600524902,-0.4845847759160396,-0.24241075258330461,3,2702,low,True,0.042729636654257774,0,-0.042729636654257774
10,49,430000,430001,440000,400-590k,0.5,16,0,0,1.8456438077218675,1.9990234375,2.5528217852115631,-0.017877686208767299,2.7465804817734858,2.746638664717886,0.1021514385938644,-0.95618504285812356,-0.81297093376045104,-0.40668404307313238,1,2761,low,False,0.53386348113417625,0.05727488687261939,-0.47658859426155686
10,51,430000,430001,440000,400-590k,0.65625,21,0,0,1.8456438077218675,1.9990234375,6.0588157922029495,0.37203280243106052,4.75928696541449,4.7738056962185818,0.0520366802811622,0.79292607307434082,4.2862151873790681,2.1441545441505454,4,2776,low,False,1.57869214983657,0.4399983799085021,-1.1386937699280679
10,54,430000,430001,440000,400-590k,0.1875,6,0,0,1.8456438077218675,1.9990234375,2.4360363557934761,-1.1483940710484319,6.5848356015701652,6.6842253733791104,-0.19252669811248771,1.2413519620895386,0.5517666664667692,0.27601810770003499,4,2718,high,True,0.23364771297201514,0.17049348191358149,-0.063154231058433652
10,55,430000,430001,440000,400-590k,0.40625,13,0,0,1.8456438077218675,1.9990234375,3.0646642819046974,-0.0024751429099537001,3.7924958065694958,3.7924966142608008,-0.46317976713180542,0.62012821435928345,0.2255878630727155,0.11284903360354701,2,2751,low,False,0.49584344052709639,0.87766221119090915,0.38181877066381276
10,65,430000,430001,440000,400-590k,0.0625,2,0,1,1.8456438077218675,1.9990234375,1.1907643377780914,-0.80816443808878102,3.6080882758099526,3.697489792417092,-0.3230562806129455,1.0532405376434326,0.26636800844822772,0.1332490672452297,4,2698,high,True,0.044821551069617271,0.045374474953860044,0.00055292388424277306
10,66,430000,430001,440000,400-590k,0.0625,2,0,0,1.8456438077218675,1.9990234375,0.75455302046611905,-0.93027818583478705,4.7593326443853909,4.8493983877335243,-0.79113996028900135,0.40504664182662958,0.0146001350085749,0.0073036337316954997,3,2697,mid,True,0.046996899895020761,0.0098301122488919646,-0.037166787646128796
10,75,430000,430001,440000,400-590k,0.0625,2,1,1,1.8456438077218675,1.9990234375,0.40811409987509251,-0.49132517799390979,2.4960933334052182,2.5439894574468509,-0.44096052646636957,1.0974577665328979,0.045202210236904301,0.022612146205466501,1,2695,high,True,0.0156031638616696,0,-0.0156031638616696
10,78,430000,430001,440000,400-590k,0.125,4,1,1,1.8456438077218675,1.9990234375,1.0806236863136292,-0.57522148469640488,3.234014915105436,3.2847727817279471,-0.4615100622177124,-1.1898483037948608,-0.3280109065101442,-0.16408557316384351,2,2706,low,True,0.039117654785513878,0,-0.039117654785513878
10,89,430000,430001,440000,400-590k,0.0625,2,0,0,1.8456438077218675,1.9990234375,0.2009691894054412,-0.18081130170340581,1.1904289605168488,1.2040821553618777,-0.040324538946151699,-0.21368171274662009,-0.0045833999656706001,-0.0022928195236183,0,2694,mid,True,0.00671754265204072,0.074812952429056168,0.068095409777015448
10,91,430000,430001,440000,400-590k,0.1875,6,0,0,1.8456438077218675,1.9990234375,1.3505107276141644,-0.2259058805628657,2.695160517704084,2.7046115586279349,-0.3289715051651001,0.80046439170837402,0.1029905385898383,0.051520425752806201,1,2715,low,True,0.10769904428161681,0.7697315231198445,0.66203247883822769
10,97,430000,430001,440000,400-590k,0.0625,2,1,1,1.8456438077218675,1.9990234375,0.38588680140674109,-0.5341928221185005,3.0785387068540602,3.1245419729620529,-0.69224566221237183,0.6111903190612793,-0.0474944008792152,-0.023758801416861899,1,2695,low,True,0.017747910576872528,0,-0.017747910576872528
10,14,440000,440001,450000,400-590k,0.1875,6,1,1,2.738168296652113,1.62109375,3.609269380569458,-0.9507235405367358,6.8790563443096273,6.9444432058097529,-0.9574439525604248,-1.3583312034606934,-1.5225411955090755,-0.93920613506102024,4,2819,low,True,0.23132458329200745,0,-0.23132458329200745
10,16,440000,440001,450000,400-590k,0.0625,2,0,0,2.738168296652113,1.62109375,0.2860488230362534,-0.16119709262830181,1.7164111890753213,1.7239639998140259,-0.28361108899116511,-0.56357771158218384,0.016583913271206101,0.0102300766203102,1,2796,high,True,0.010560197348240763,0.51259019342251122,0.50202999607427046
10,17,440000,440001,450000,400-590k,0.0625,2,0,0,2.738168296652113,1.62109375,1.7211346030235293,-0.76027350217680356,4.7761447495071039,4.8362769220089596,-0.87023240327835083,-1.1597110033035278,-0.4615123917021926,-0.28469198138737661,4,2799,low,True,0.060818377882242203,0.079349908977746964,0.018531531095504761
10,28,440000,440001,450000,400-590k,0.1875,6,1,1,2.738168296652113,1.62109375,1.2162778079509735,-0.22076046894323839,2.0843178741738533,2.0959761890939146,-0.064615309238433796,-0.82042747735977173,-0.47478273937704402,-0.2928780271819838,2,2817,low,True,0.1108452845364809,0,-0.1108452845364809
10,37,440000,440001,450000,400-590k,0.0625,2,1,1,2.738168296652113,1.62109375,0.2903268076479435,-0.20952050178703141,2.3328171390791095,2.3422072165054768,-0.60510516166687012,-0.71806865930557251,-0.012369631324984601,-0.0076304231787856997,1,2796,mid,True,0.010908580152317882,0,-0.010908580152317882
10,44,440000,440001,450000,400-590k,0.09375,3,0,0,2.738168296652113,1.62109375,0.1972952932119369,-0.2079598113366368,1.5569123359389536,1.5707397317601852,0,0.11592066287994381,3.2336309068248313e-05,1.9947217160172451e-05,0,2800,low,True,0.0084363175556063652,0.065470410554553382,0.057034092998947017
10,49,440000,440001,450000,400-590k,0.0625,2,1,1,2.738168296652113,1.62109375,0.71979211270809174,-0.84857354246033978,2.9076639294199902,3.0289580029135088,0.068952381610870306,-1.3538508415222168,-0.062258985679631798,-0.038405542973459598,3,2798,mid,True,0.024106551893055439,0,-0.024106551893055439
10,51,440000,440001,450000,400-590k,0.34375,11,0,0,2.738168296652113,1.62109375,4.0605817586183548,-0.27479027089696478,4.8394435775573603,4.8472387844360236,-0.2456220388412475,1.0157190561294556,-0.34043192792231941,-0.2100013820436476,4,2844,low,False,0.53285049227997661,1.6413980648794677,1.1085475725994911
10,54,440000,440001,450000,400-590k,0.09375,3,0,0,2.738168296652113,1.62109375,1.2156711965799332,-1.5951756518035003,6.531800061907834,6.7237636342190008,-0.3281976580619812,1.0873705148696899,0.66848616394637272,0.41236736860306361,4,2804,high,True,0.073640383314341307,0.20454853179398924,0.13090814847964793
10,55,440000,440001,450000,400-590k,0.71875,23,0,0,2.738168296652113,1.62109375,4.0108232349157324,0.37701856062643341,3.3168428367214799,3.3382015215632839,-0.19166925549507141,0.1499717831611633,0.071576146392531001,0.044152996328886598,2,2887,low,False,1.1203247276134789,0.37270994391292334,-0.74761478370055556
10,66,440000,440001,450000,400-590k,0.0625,2,1,1,2.738168296652113,1.62109375,1.3744585909880698,-0.78232225874784078,4.7849341894348729,4.8484660784370845,-0.83077865839004505,0.44208893179893488,-0.0600502443425463,-0.037043042293233401,4,2799,mid,True,0.076150524109834805,0,-0.076150524109834805
10,71,440000,440001,450000,400-590k,0.0625,2,1,1,2.738168296652113,1.62109375,0.55663299560546875,-0.78467144916983955,3.8432719422187889,3.9225563737170792,-0.82749772071838368,1.8961400985717771,-0.27901595365542847,-0.172115865387445,2,2797,low,True,0.027032592333853245,0,-0.027032592333853245
10,80,440000,440001,450000,400-590k,0.15625,5,1,1,2.738168296652113,1.62109375,1.591219961643219,-0.47713565425267268,3.3691034803700628,3.4027219536719122,-0.43354961276054382,0.84319794178009033,-0.0603976058959717,-0.0372573183358283,3,2813,high,True,0.098571700975298882,0,-0.098571700975298882
10,89,440000,440001,450000,400-590k,0.0625,2,1,1,2.738168296652113,1.62109375,1.2962693423032761,-0.74452412092101283,3.2145621882598743,3.2996554712307948,-0.069316975772380801,-2.3007733821868896,0.076349561516585798,0.047097560839146901,4,2799,mid,True,0.063653566874563694,0,-0.063653566874563694
10,91,440000,440001,450000,400-590k,0.53125,17,0,0,2.738168296652113,1.62109375,2.8872771263122559,0.11751488579753661,3.4004501810245285,3.4024801515973246,-0.31247714161872858,0.80045819282531727,1.5006228158787387,0.9256853996745954,4,2868,low,False,0.60787118505686522,0.12835077289491892,-0.4795204121619463
10,96,440000,440001,450000,400-590k,0.1875,6,1,1,2.738168296652113,1.62109375,2.7689939811825752,-0.41537932614795747,4.3368204913489627,4.356667529061105,-0.53121721744537354,-1.9264668226242063,-0.81007214020707341,-0.49970715154942352,4,2819,low,True,0.24302048003301024,0,-0.24302048003301024
10,4,450000,450001,460000,400-590k,0.0625,2,0,1,1.7024398250385091,0.80859375000000011,0.63033497333526611,-0.62610199451446535,3.198663454393802,3.2593636805378869,-0.60079455375671376,1.452767014503479,0.0140502379423811,0.017376139677534201,2,2904,mid,True,0.0329417884349823,0.0088220760226249695,-0.02411971241235733
10,6,450000,450001,460000,400-590k,0.09375,3,0,0,1.7024398250385091,0.80859375000000011,0.35684964060783381,-0.20266628861427299,1.7943901805908913,1.8057989214587808,-0.23528559505939481,0.63041990995407104,0.0145042026153984,0.017937564587159401,0,2907,high,True,0.013617479242384434,0.02456120727583766,0.010943728033453226
10,7,450000,450001,460000,400-590k,0.09375,3,0,0,1.7024398250385091,0.80859375000000011,0.35181969031691551,-0.30621533244848248,1.6363953003775829,1.6647995101285844,-0.22549264132976529,-0.55499905347824086,0.0109404816658245,0.0135302575190873,0,2907,high,True,0.021677811746485531,0.13610323959437665,0.11442542784789111
10,16,450000,450001,460000,400-590k,0.75,24,0,0,1.7024398250385091,0.80859375000000011,2.8712345212697983,0.38848000168800362,2.3617534450137576,2.3934903481622527,-0.1290054768323898,-1.4987393617630005,2.3268100134754386,2.8776007896121363,0,2987,low,False,0.9384567504748702,0.16939992373227142,-0.76905682674259879
10,17,450000,450001,460000,400-590k,0.1875,6,0,0,1.7024398250385091,0.80859375000000011,2.579045712947845,-0.59730224609374982,5.0333565603006436,5.0686732224824045,-0.86049264669418335,-1.7406914234161377,0.4259270144170953,0.52675031734674582,4,2926,high,True,0.17527144774794579,0.13036024197936058,-0.044911205768585205
10,18,450000,450001,460000,400-590k,0.1875,6,0,1,1.7024398250385091,0.80859375000000011,1.4283119142055511,-0.4469666600227355,3.4310878331452903,3.4600784548806871,-0.69838613271713246,-1.5861932039260864,0.1539149978541145,0.1903489828533976,2,2924,mid,True,0.065051315352320671,0.021717637777328491,-0.04333367757499218
10,31,450000,450001,460000,400-590k,0.125,4,0,0,1.7024398250385091,0.80859375000000011,0.24740659259259701,-0.54530069231987011,2.5502692178690327,2.6079160125768737,-0.2427678257226944,0.72462719678878784,8.7150679664348596e-05,0.00010778055069600001,0,2912,mid,True,0.021305780857801437,0.092530200141482055,0.071224419283680618
10,32,450000,450001,460000,400-590k,0.15625,5,0,0,1.7024398250385091,0.80859375000000011,0.53317399322986603,-0.1665684819221496,1.5035225299822637,1.5127210771765285,-0.19621734321117401,-0.64322978258132935,-0.019373713768529401,-0.0239597619552828,0,2917,low,True,0.031323582399636507,0.016728981863707304,-0.014594600535929203
10,33,450000,450001,460000,400-590k,0.09375,3,1,1,1.7024398250385091,0.80859375000000011,1.0859193652868273,-0.2593998014926911,3.4709434905362984,3.4806230723120177,-1.0106680393218994,1.7112220525741575,-0.22119619880466129,-0.27355665166180332,3,2910,low,True,0.040107144508510828,0,-0.040107144508510828
10,38,450000,450001,460000,400-590k,0.0625,2,1,1,1.7024398250385091,0.80859375000000011,0.22274661622941491,-0.23874361887574189,1.6921310529954907,1.7088902878960706,-0.22665733098983759,-0.75119447708129883,-0.00019853198170730001,-0.00024552747496170001,0,2902,low,True,0.0092493215342983603,0,-0.0092493215342983603
10,42,450000,450001,460000,400-590k,0.1875,6,0,0,1.7024398250385091,0.80859375000000011,2.5112458514049649,-0.37744860462844371,4.8700406024241252,4.8846456287427342,-1.2572898864746094,-1.5146572589874268,0.23633470921504501,0.29227867419831649,4,2926,low,True,0.1763487690477632,0.371683144941926,0.1953343758941628
10,44,450000,450001,460000,400-590k,0.15625,5,0,0,1.7024398250385091,0.80859375000000011,0.5465958567801863,-0.2497051239013672,1.7921372628104673,1.8094498107591688,0.0037017615977673998,0.87361419200897206,0.016143288869846999,0.0199646471047383,0,2917,high,True,0.041541059072187636,0.0068726963363587856,-0.03466836273582885
10,51,450000,450001,460000,400-590k,0.5625,18,0,0,1.7024398250385091,0.80859375000000011,5.6141279079020014,0.22895209789276111,4.8399740849545871,4.8453862803868883,-0.041703429073095301,0.97302079200744618,4.3330899732515604,5.3587972616057931,4,2978,low,False,1.2282270120922476,0.65553529537282884,-0.57269171671941876
10,54,450000,450001,460000,400-590k,0.125,4,0,0,1.7024398250385091,0.80859375000000011,1.8753192946314807,-1.6244130998849868,6.6553245252142039,6.8506979538581048,-0.33335909247398371,1.5402929782867432,0.73223941440997498,0.90557144970508985,4,2916,high,True,0.11226583924144506,0.075036732945591211,-0.037229106295853853
10,55,450000,450001,460000,400-590k,0.40625,13,0,0,1.7024398250385091,0.80859375000000011,3.1548502966761589,0.068533572554588196,3.6712052150808598,3.6718448471856759,-0.58140456676483154,1.5354677438735962,2.0962090539867626,2.5924131295681696,3,2960,low,False,0.49446014012210071,0.31888860557228327,-0.17557153454981744
10,59,450000,450001,460000,400-590k,0.0625,2,0,0,1.7024398250385091,0.80859375000000011,0.15443468361627311,-0.279469426930882,1.5499579098175602,1.574951644589476,-0.045509383082389797,0.3894605934619903,0.00032823514689779999,0.00040593332176730001,0,2902,mid,True,0.0095941299477999564,0.027007786160538672,0.017413656212738715
10,61,450000,450001,460000,400-590k,0.0625,2,0,1,1.7024398250385091,0.80859375000000011,0.4336118903011083,-0.6970405496656894,2.4932258759558734,2.5888300053140183,-0.12867258489131919,-1.5683373212814331,0.022086219948531501,0.027314358970164598,1,2903,high,True,0.015943155041895807,0.015764500421937555,-0.00017865461995825171
10,64,450000,450001,460000,400-590k,0.09375,3,1,1,1.7024398250385091,0.80859375000000011,0.4687430933117866,-0.22274937927722921,2.1661975215728977,2.1776200284799354,-0.47379451990127558,1.0563827753067017,-0.0235974566565277,-0.029183328038990802,0,2907,low,True,0.023357959231361747,0,-0.023357959231361747
10,66,450000,450001,460000,400-590k,0.0625,2,0,0,1.7024398250385091,0.80859375000000011,1.0721246004104614,-0.82520798444747934,4.7316854108512585,4.8031047297408076,-0.96913039684295643,0.076493591070175102,0.0078188866300386,0.0096697341898061007,4,2906,mid,True,0.057248452678322792,0.084310940466821194,0.027062487788498402
10,76,450000,450001,460000,400-590k,0.0625,2,0,0,1.7024398250385091,0.80859375000000011,0.2819569855928421,-0.21793339252471919,1.6082626083595173,1.6229613615316576,-0.42037674784660328,0.68517738580703735,0.0089490216979564996,0.011067389153028399,1,2903,mid,True,0.0092377308756113052,0.012599382782354951,0.0033616519067436457
10,78,450000,450001,460000,400-590k,0.125,4,0,1,1.7024398250385091,0.80859375000000011,1.2923436779528856,-0.50126143619418151,3.2301450649107823,3.268807147536076,-0.53810542821884155,-1.0951266288757324,0.061438437731554302,0.075981836035158998,2,2914,mid,True,0.072503214934840798,0.025279983427026309,-0.047223231507814489
10,89,450000,450001,460000,400-590k,0.0625,2,0,0,1.7024398250385091,0.80859375000000011,0.48320809006690968,-1.0002736747264862,3.0840804695618478,3.2422368462349658,-0.21586859226226801,-2.0079140663146973,0.10064174013486379,0.1244651472199282,2,2904,high,True,0.017203536815941334,0.044878894928842783,0.027675358112901449
10,91,450000,450001,460000,400-590k,0.15625,5,0,0,1.7024398250385091,0.80859375000000011,1.9265875667333603,-0.50979128479957581,3.7866406310196479,3.8208028505206175,-0.4049656093120575,1.5358253717422483,0.25947742979039601,0.3208996233156588,4,2921,high,True,0.14744041999801993,0.21193271316587925,0.064492293167859316
10,99,450000,450001,460000,400-590k,0.21875,7,0,0,1.7024398250385091,0.80859375000000011,1.5341828241944313,-0.1181827455759048,3.3681080425864929,3.3701808479498063,-0.70714938640594482,-1.3394997119903564,-0.1576902610311233,-0.1950179073621621,1,2928,low,True,0.15440761926583946,0.016933257691562176,-0.13747436157427728
10,7,460000,460001,470000,400-590k,0.28125,9,1,1,2.9881280530046994,1.0000000000000002,1.0013650567270815,-0.1053233562547351,1.6749716408125781,1.6782797761097945,-0.16415685415267939,-0.55515897274017334,-0.21702130870158109,-0.21702130870158109,1,3037,low,False,0.11470232282590587,0,-0.11470232282590587
10,11,460000,460001,470000,400-590k,0.0625,2,0,1,2.9881280530046994,1.0000000000000002,1.2715675085783005,-0.75408691202141787,3.9653490964765519,4.0364143156778898,-0.60137641429901123,1.7440918684005735,0.1043265513308804,0.1043265513308804,4,3005,high,True,0.057197780348360538,0.010258133406750858,-0.046939646941609681
10,16,460000,460001,470000,400-590k,0.15625,5,0,1,2.9881280530046994,1.0000000000000002,0.90638519485946745,-0.28997947820608633,2.4000370658845278,2.4174916784552303,-0.29972770810127253,-1.2989193201065063,-0.20276639096744539,-0.20276639096744531,1,3017,low,True,0.060956739758694312,0.0054197525605559349,-0.055536987198138377
10,31,460000,460001,470000,400-590k,0.25,8,0,0,2.9881280530046994,1.0000000000000002,1.0545680560171604,-0.26122348115189831,2.6222707474945297,2.6352498136363915,-0.16620105504989621,0.76312804222106934,0.2269403220844351,0.22694032208443499,0,3031,high,True,0.13949252525344491,0.18804231937974691,0.048549794126302004
10,42,460000,460001,470000,400-590k,0.1875,6,0,0,2.9881280530046994,1.0000000000000002,3.0703805908560757,-0.15930796026752089,4.8232656237199683,4.8258958031813499,-1.192197322845459,-1.0861527919769287,-0.51334393271351653,-0.51334393271351642,4,3025,low,True,0.28247587801888585,0.082479901146143675,-0.19999597687274218
10,51,460000,460001,470000,400-590k,0.34375,11,0,0,2.9881280530046994,1.0000000000000002,4.1353536024689683,-0.26615574530419189,4.7824699506245993,4.7898703228151884,-0.1630826592445373,0.65124928951263417,1.4024740926426147,1.4024740926426147,4,3050,high,True,0.54083950980566442,1.1089586855378002,0.56811917573213577
10,54,460000,460001,470000,400-590k,0.09375,3,0,0,2.9881280530046994,1.0000000000000002,1.5703247413039207,-1.6010463442424188,6.6672243068566717,6.8567652252612845,-0.3913920521736145,1.5358082056045532,0.2427691037191595,0.24276910371915941,4,3010,high,True,0.078532995888963342,0.083766110241413116,0.0052331143524497747
