scope,seed,group,metric,n,mean,sd,q05,q10,q25,median,q75,q90,q95,p_negative,p_zero
primary_valid,16,low,S1,192,0.091774196827354146,0.20247805517205883,0,0,0,0.0014541594609909225,0.094428145501296967,0.26665149549953648,0.44031602806644471,0,0.49479166666666669
primary_valid,16,low,delta_S,192,-0.022911937364047692,0.17624265890411958,-0.29421855926630086,-0.17043095484841614,-0.078197068680310622,-0.028971177292987704,-0.0043669615988619626,0.11976063249749132,0.24753052624873753,0.79166666666666663,0
primary_valid,17,low,S0,225,0.13451037190036408,0.19061021262916333,0.0086081103421747681,0.011353403562679889,0.027494575595483184,0.058974130195565522,0.17447475576773286,0.33625235660001629,0.5330258088652039,0,0
primary_valid,17,low,S1,225,0.11072577852642604,0.20708598757853747,0,0,0,0.020225701853632927,0.12032064225059003,0.34674808389972894,0.47664131806231991,0,0.4177777777777778
primary_valid,17,low,delta_S,225,-0.02378459337393805,0.16128637199786008,-0.24575050231069323,-0.16676106327213344,-0.064908997504971921,-0.028569847578182817,0.00059510522987693548,0.1125825624418212,0.22312225943896885,0.7466666666666667,0
primary_valid,18,low,S0,328,0.11699538870753136,0.14592622611758185,0.0082758019998436811,0.014192391419783236,0.027368013397790492,0.064461899750313023,0.1439702092538937,0.29889438853133471,0.38823867550090652,0,0
primary_valid,18,low,S1,328,0.1094470401679595,0.21527252932825006,0,0,0,0.023553772014565766,0.14966445392929018,0.31021097594639291,0.50029503470286696,0,0.35060975609756095
primary_valid,18,low,delta_S,328,-0.0075483485395718558,0.20556037946141725,-0.21752317537320776,-0.12545482781424652,-0.066187099146191031,-0.024552489165216684,0.0012887553020846099,0.1361608319391962,0.25901845184926003,0.74390243902439024,0
primary_valid,19,low,S0,276,0.13096221480842307,0.15946848858611457,0.0088688356408965774,0.013919718097895384,0.032073134614620358,0.068277836020570248,0.16590578635805286,0.33047214825637639,0.50151079933857545,0,0
primary_valid,19,low,S1,276,0.10442750579932181,0.19540589880989553,0,0,0,0.026639329589670524,0.12575983688293491,0.28770572738721967,0.43893132491211873,0,0.32608695652173914
primary_valid,19,low,delta_S,276,-0.026534709009101261,0.16694678343401279,-0.25531001164927147,-0.18669486383441836,-0.07550670939963311,-0.026917044771835208,0.012074467056663707,0.11615045866346918,0.20633820454531815,0.70289855072463769,0
primary_valid,0,mid,S0,175,0.080735350041837337,0.10874975353060894,0.010924648126820102,0.01341548606287688,0.024310393841005862,0.046503933146595955,0.10030323913088068,0.16930717118084426,0.22945201295951845,0,0
primary_valid,0,mid,S1,175,0.082503963002943367,0.15169204430709099,0,0,0,0.026222452521324158,0.087282644177321345,0.23522267891094084,0.36134311911009714,0,0.29142857142857143
primary_valid,0,mid,delta_S,175,0.0017686129611060356,0.15085538328184681,-0.1522107514902018,-0.1155855999328196,-0.046760849814745598,-0.014938467385945842,0.014935561688616872,0.13627784802229137,0.21981631550006564,0.68000000000000005,0
primary_valid,1,mid,S0,144,0.070614866635600668,0.077909070908542391,0.00453003627480939,0.0066482131718657916,0.018189369278843515,0.043297784257447347,0.096255572920199484,0.1702270329464228,0.21999417660408635,0,0
primary_valid,1,mid,S1,144,0.10341472601895577,0.26120845215986077,0,0,0,0.018768330537568545,0.090143738663755357,0.22562522105872632,0.45849486996885341,0,0.34027777777777779
primary_valid,1,mid,delta_S,144,0.032799859383355091,0.25652522904503156,-0.13858856836486666,-0.10014052744954824,-0.045500667591113597,-0.0080349855415988714,0.019893422475433908,0.13085074391565299,0.38445972872832435,0.625,0
primary_valid,2,mid,S0,143,0.082913485738928649,0.10927296736892969,0.0075814825385350565,0.0105962120287586,0.017333929426968098,0.039665443124249578,0.10512412642128766,0.21072198525071142,0.26809711809037257,0,0
primary_valid,2,mid,S1,143,0.11421419831907502,0.20420784351070068,0,0,0,0.02677235146984458,0.15370355325285345,0.28777608443051578,0.5702236699580685,0,0.34265734265734266
primary_valid,2,mid,delta_S,143,0.03130071258014637,0.19054860021880451,-0.1322529418277554,-0.093843175331130624,-0.041701441692566732,-0.016808639746159315,0.046151753165759146,0.19416067475394808,0.33048463011509788,0.66433566433566438,0
primary_valid,3,mid,S0,184,0.079895749756686826,0.10378359013627024,0.0045337999399635009,0.010513138025999069,0.021922195766819641,0.04837001720443368,0.088384100839903113,0.19614337282255292,0.28879116161260754,0,0
primary_valid,3,mid,S1,184,0.1082619755177051,0.18610509093067351,0,0,0,0.038009144482202828,0.13615113002015278,0.29144485877186549,0.44423636777355557,0,0.27717391304347827
primary_valid,3,mid,delta_S,184,0.028366225761018264,0.1762936684705661,-0.13406035569496452,-0.083371945330873123,-0.034317547455430031,-0.0055490825907327235,0.041601972421631217,0.16991386232257355,0.28896218351437697,0.59239130434782605,0
primary_valid,4,mid,S0,93,0.074439965637969674,0.087559455337632583,0.0022875422262586659,0.0070258931256830699,0.016934163868427277,0.043276124866679311,0.086160631733946502,0.20799985929625098,0.24474402687046667,0,0
primary_valid,4,mid,S1,93,0.090174159129987025,0.16913709577146827,0,0,0,0.02301673506735824,0.12606307661917526,0.24539676383137701,0.30780535421799832,0,0.39784946236559138
primary_valid,4,mid,delta_S,93,0.015734193492017347,0.16820691968852258,-0.16735181780532002,-0.13144714631926033,-0.050013137399218976,-0.011300690122880042,0.028129707294283435,0.17172792628116429,0.25232258759788229,0.66666666666666663,0
primary_valid,5,mid,S0,117,0.0910137994146486,0.1197385744244881,0.005408711737254635,0.0086457985511515286,0.020720509433886036,0.054400770924985409,0.11184636899270117,0.23100118760630725,0.26623893193900572,0,0
primary_valid,5,mid,S1,117,0.13698149628813305,0.24990474685680172,0,0,0,0.035489055328071117,0.1636164610972628,0.3409429100807756,0.6682918526930729,0,0.29914529914529914
primary_valid,5,mid,delta_S,117,0.045967696873484447,0.23019892871107606,-0.15773497032205339,-0.1192701824591495,-0.052714403253048658,-0.0097443168051540852,0.063347059418447316,0.21734297529328625,0.45092560111079349,0.58119658119658124,0
primary_valid,6,mid,S0,101,0.081704070161403353,0.11586912009635156,0.0038508443394675851,0.0098137245513498783,0.018138225888833404,0.037999504012987018,0.090080577880144119,0.21478237677365541,0.32625130098313093,0,0
primary_valid,6,mid,S1,101,0.12179379563135041,0.22169141853793756,0,0,0,0.024718639557249844,0.1242351783439517,0.34500751388259232,0.56414567958563566,0,0.43564356435643564
primary_valid,6,mid,delta_S,101,0.04008972546994706,0.21929002115010415,-0.16714005684480071,-0.10066488245502114,-0.026263454870786518,-0.011572291463380679,0.02722920710220933,0.23467319578048773,0.39112629473675042,0.68316831683168322,0
primary_valid,7,mid,S0,165,0.072118421751881184,0.10504216667869411,0.006141370814293624,0.0092730872522224679,0.017598698846995831,0.039460820145905018,0.073974696919322014,0.17417126554064452,0.23611237090080969,0,0
primary_valid,7,mid,S1,165,0.095512765761701632,0.16973986193490831,0,0,0.0035948053846368566,0.027833031490445137,0.11061133909970522,0.25215020276373246,0.40250329603441043,0,0.21818181818181817
