cell_id,n_low,n_high,weight,PS_S0,A_S0,mean_low_S0,mean_high_S0,D_S0,PS_S1,A_S1,mean_low_S1,mean_high_S1,D_S1,PS_delta_S,A_delta_S,mean_low_delta_S,mean_high_delta_S,D_delta_S
4023,1,1,1,1,0.5,0.19715840043500066,0.20102014858275652,0.0038617481477558613,1,0.5,0.051188694545999169,0.2185199186205864,0.16733122407458723,1,0.5,-0.14596970588900149,0.017499770037829876,0.16346947592683136
4024,1,1,1,1,0.5,0.11915762536227703,0.13223941958858632,0.013081794226309285,0,-0.5,0.25435002939775586,0.032154425512999296,-0.22219560388475657,0,-0.5,0.13519240403547883,-0.10008499407558702,-0.23527739811106585
4025,1,1,1,0,-0.5,0.17280126956757158,0.16694603022187948,-0.0058552393456920981,1,0.5,0,0.47203003987669945,0.47203003987669945,1,0.5,-0.17280126956757158,0.30508400965481997,0.47788527922239155
4026,1,1,1,0,-0.5,0.25720477662980556,0.22556196572259068,-0.03164281090721488,1,0.5,0.058720271568745375,0.070723234093748033,0.012002962525002658,1,0.5,-0.19848450506106019,-0.15483873162884265,0.043645773432217538
4027,1,1,1,1,0.5,0.21636548801325262,0.22735542431473732,0.010989936301484704,0,-0.5,0.033510330133140087,0.026873823735513724,-0.0066365063976263627,0,-0.5,-0.18285515788011253,-0.2004816005792236,-0.017626442699111067
4028,1,1,1,1,0.5,0.30629249382764101,0.34587244229624048,0.039579948468599468,1,0.5,0.06163274310529232,0.063311454374343157,0.0016787112690508366,0,-0.5,-0.24465975072234869,-0.28256098792189732,-0.037901237199548632
4029,1,1,1,1,0.5,0.072151734493672848,0.11842021532356739,0.046268480829894543,1,0.5,0,0.014947646763175726,0.014947646763175726,0,-0.5,-0.072151734493672848,-0.10347256856039166,-0.031320834066718817
4030,1,1,1,0,-0.5,0.26272668829187751,0.14441459998488426,-0.11831208830699325,0,-0.5,0.25303864383022301,0.0208748250734061,-0.23216381875681691,0,-0.5,-0.0096880444616544992,-0.12353977491147816,-0.11385173044982366
4031,1,1,1,1,0.5,0.19560049660503864,0.2065435629338026,0.010943066328763962,1,0.5,0,0.92503532813861966,0.92503532813861966,1,0.5,-0.19560049660503864,0.71849176520481706,0.9140922618098557
4032,1,1,1,0,-0.5,0.24894745834171772,0.21604974940419197,-0.032897708937525749,1,0.5,0.18872425705194473,0.35370815772330388,0.16498390067135915,1,0.5,-0.060223201289772987,0.13765840831911191,0.1978816096088849
4033,1,1,1,0,-0.5,0.43030232982710004,0.2607708623399958,-0.16953146748710424,0,-0.5,0.48434702912345529,0.022011141292750835,-0.46233588783070445,0,-0.5,0.054044699296355247,-0.23875972104724497,-0.29280442034360021
4034,1,1,1,1,0.5,0.071736484300345182,0.092713527148589492,0.020977042848244309,1,0.5,0.063647829927504063,0.099774224538123235,0.036126394610619172,1,0.5,-0.0080886543728411198,0.0070606973895337433,0.015149351762374863
4039,1,1,1,1,0.5,0.21718485630117357,0.24486944731324911,0.027684591012075543,1,0.5,0,0.72290341791813262,0.72290341791813262,1,0.5,-0.21718485630117357,0.47803397060488351,0.69521882690605707
4044,1,1,1,1,0.5,0.29689180792775005,0.35953652381431311,0.062644715886563063,0,-0.5,0.0068567314883694053,0,-0.0068567314883694053,0,-0.5,-0.29003507643938065,-0.35953652381431311,-0.069501447374932468
4049,1,1,1,1,0.5,0.12375575816258788,0.27270998526364565,0.14895422710105777,1,0.5,0.27790834102779627,0.36177802504971623,0.083869684021919966,0,-0.5,0.15415258286520839,0.089068039786070585,-0.065084543079137802
4050,1,1,1,1,0.5,0.28680649073794484,0.3676121667958796,0.080805676057934761,0,-0.5,0.58421557769179344,0.31433393876068294,-0.2698816389311105,0,-0.5,0.2974090869538486,-0.053278228035196662,-0.35068731498904526
4051,1,1,1,1,0.5,0.33990807738155127,0.51753557531628758,0.17762749793473631,1,0.5,0,0.30677097709849477,0.30677097709849477,1,0.5,-0.33990807738155127,-0.21076459821779281,0.12914347916375846
4052,1,1,1,0,-0.5,0.58766235527582467,0.43827582895755768,-0.14938652631826699,0,-0.5,0.51917481841519475,0.17854546941816807,-0.34062934899702668,0,-0.5,-0.068487536860629916,-0.25973035953938961,-0.19124282267875969
4053,1,1,1,1,0.5,0.53781240433454514,0.62489618873223662,0.087083784397691488,0,-0.5,0.27311204234138131,0.17784528713673353,-0.095266755204647779,0,-0.5,-0.26470036199316382,-0.44705090159550309,-0.18235053960233927
4089,4,4,4,0.25,-0.25,0.01023737907235045,0.0086223323014564812,-0.0016150467708939686,0.75,0.25,0,0.08986077576992102,0.08986077576992102,0.875,0.375,-0.01023737907235045,0.081238443468464538,0.091475822540814988
4090,4,4,4,0.625,0.125,0.012768547116138507,0.014125220361165702,0.0013566732450271957,0.625,0.125,0,0.0083527736715041101,0.0083527736715041101,0.5625,0.0625,-0.012768547116138507,-0.0057724466896615922,0.0069961004264769144
4091,4,4,4,0.5625,0.0625,0.02016216900665313,0.022004094673320651,0.001841925666667521,0.4375,-0.0625,0.0062907612882554531,0.042371994524728507,0.036081233236473054,0.5,0,-0.013871407718397677,0.020367899851407856,0.034239307569805533
4092,4,4,4,0.75,0.25,0.034010995641438058,0.036795842403080314,0.0027848467616422568,0.875,0.375,0,0.036421147378860041,0.036421147378860041,0.8125,0.3125,-0.034010995641438058,-0.0003746950242202729,0.033636300617217785
4093,4,4,4,0.875,0.375,0.041395346604986116,0.052021486641024239,0.010626140036038123,0.8125,0.3125,0.017526349518448114,0.120753365510609,0.10322701599216089,0.8125,0.3125,-0.023868997086538002,0.068731878869584762,0.092600875956122763
4094,2,1,1,0.5,0,0.017755850101821125,0.017860144871519879,0.00010429476969875395,1,0.5,0,0.059900040738284588,0.059900040738284588,1,0.5,-0.017755850101821125,0.042039895866764709,0.059795745968585834
4095,2,1,1,1,0.5,0.026433407561853528,0.03102589794434607,0.0045924903824925423,0.5,0,0,0,0,0,-0.5,-0.026433407561853528,-0.03102589794434607,-0.0045924903824925423
4096,1,1,1,0,-0.5,0.040179089759476483,0.030244389083236456,-0.009934700676240027,0,-0.5,0.17028289695736021,0.0041804695501923561,-0.16610242740716785,0,-0.5,0.13010380719788373,-0.0260639195330441,-0.15616772673092782
4097,2,1,1,1,0.5,0.042922127249767072,0.062566177686676383,0.019644050436909311,0.5,0,0.013472610735334456,0.01234205428045243,-0.0011305564548820257,0.5,0,-0.029449516514432617,-0.050224123406223953,-0.020774606891791336
4098,2,1,1,0,-0.5,0.096025004189868923,0.062503565568476915,-0.033521438621392008,0.5,0,0.18405408784747124,0.038398692384362221,-0.14565539546310902,0.5,0,0.088029083657602314,-0.024104873184114695,-0.11213395684171701
4099,1,1,1,1,0.5,0.0095558348793929326,0.014457463286817074,0.0049016284074241412,0,-0.5,0.14990400907117873,0.005652435589581728,-0.14425157348159701,0,-0.5,0.1403481741917858,-0.0088050276972353458,-0.14915320188902115
4100,1,1,1,1,0.5,0.030519231571815908,0.055021516978740692,0.024502285406924784,1,0.5,0,0.064188743010163307,0.064188743010163307,1,0.5,-0.030519231571815908,0.0091672260314226151,0.039686457603238523
4102,1,1,1,1,0.5,0.074986547697335482,0.090745294466614723,0.015758746769279242,0,-0.5,0.30458115664077923,0.036652394104748964,-0.26792876253603026,0,-0.5,0.22959460894344375,-0.054092900361865759,-0.2836875093053095
4103,1,1,1,1,0.5,0.094037172384560108,0.18803768325597048,0.09400051087141037,0,-0.5,0.44083260424667969,0.0044337743893265724,-0.43639882985735312,0,-0.5,0.34679543186211959,-0.18360390886664391,-0.53039934072876349
4108,2,2,2,1,0.5,0.053096852963790298,0.11871069576591253,0.065613842802122235,0.75,0.25,0,0.14506037125829607,0.14506037125829607,0.5,0,-0.053096852963790298,0.02634967549238354,0.079446528456173837
4109,2,1,1,0.5,0,0.13871024159016088,0.14404470007866621,0.0053344584885053337,1,0.5,0.022190694231539965,0.45651566568994895,0.43432497145840898,1,0.5,-0.11651954735862091,0.31247096561128274,0.42899051296990365
4110,2,1,1,0.5,0,0.15375615024822764,0.15003100072499365,-0.0037251495232339948,0.5,0,0.093305738220806234,0.022663011215627193,-0.07064272700517904,0.5,0,-0.060450412027421407,-0.12736798950936645,-0.066917577481945045
4111,2,1,1,0.5,0,0.21494090362102725,0.21318563120439649,-0.0017552724166307598,0,-0.5,0.21654984544147737,0.075965846888720989,-0.14058399855275638,0,-0.5,0.0016089418204501271,-0.1372197843156755,-0.13882872613612562
4112,2,1,1,1,0.5,0.17990841611754149,0.22248110885266215,0.042572692735120654,0.5,0,0.16349915089085698,0.054035207722336054,-0.10946394316852093,0.5,0,-0.016409265226684511,-0.16844590113032609,-0.15203663590364158
4118,1,1,1,0,-0.5,0.098749465309083462,0.096323700621724129,-0.002425764687359333,1,0.5,0.024180257227271795,0.81811950463452376,0.79393924740725197,1,0.5,-0.074569208081811666,0.72179580401279964,0.7963650120946113
4119,1,1,1,1,0.5,0.15156973339617252,0.22838408360257745,0.076814350206404924,1,0.5,0,0.45648275222629309,0.45648275222629309,1,0.5,-0.15156973339617252,0.22809866862371564,0.37966840201988816
4121,1,1,1,0,-0.5,0.26283171703107655,0.25998980365693569,-0.0028419133741408587,1,0.5,0.022801404062192887,0.25430200170376338,0.23150059764157049,1,0.5,-0.24003031296888366,-0.0056878019531723112,0.23434251101571135
4122,1,1,1,0,-0.5,0.27253711316734552,0.25680351071059704,-0.015733602456748486,1,0.5,0.0095113215647870675,0.45385456131771207,0.444343239752925,1,0.5,-0.26302579160255846,0.19705105060711503,0.46007684220967349
4123,1,1,1,0,-0.5,0.1496120064985007,0.08322835061699152,-0.066383655881509185,0,-0.5,0.033554472029209137,0.0268254877300933,-0.0067289842991158366,1,0.5,-0.11605753446929157,-0.05640286288689822,0.059654671582393348
4124,1,1,1,0,-0.5,0.24105020915158093,0.22733188443817198,-0.013718324713408947,0,-0.5,0.59188456670381129,0,-0.59188456670381129,0,-0.5,0.35083435755223036,-0.22733188443817198,-0.57816624199040234
4125,1,1,1,0,-0.5,0.27289667446166277,0.25968080013990402,-0.013215874321758747,0,-0.5,0.39069477468729019,0.019779695197939873,-0.37091507948935032,0,-0.5,0.11779810022562742,-0.23990110494196415,-0.35769920516759157
4126,1,1,1,0,-0.5,0.36297486815601587,0.27140803984366357,-0.0915668283123523,0,-0.5,0.14091064408421516,0.019473005086183548,-0.12143763899803162,0,-0.5,-0.22206422407180071,-0.25193503475748003,-0.029870810685679317
4127,1,1,1,1,0.5,0.3328994179610163,0.40294379327679053,0.070044375315774232,0,-0.5,0.39396504568867385,0.058988973498344421,-0.33497607219032943,0,-0.5,0.061065627727657557,-0.34395481977844611,-0.40502044750610366
4128,1,1,1,1,0.5,0.16841714037582278,0.18897466431371868,0.020557523937895894,1,0.5,0.0075755475554615259,0.06451608901261352,0.056940541457151994,1,0.5,-0.16084159282036126,-0.12445857530110516,0.0363830175192561
4129,1,1,1,0,-0.5,0.28912462736479938,0.2634960402501747,-0.025628587114624679,1,0.5,0.17531672457698733,0.19676776602864265,0.021451041451655328,1,0.5,-0.11380790278781205,-0.066728274221532047,0.047079628566280007
4130,1,1,1,1,0.5,0.24944695271551609,0.35180591489188373,0.10235896217636764,1,0.5,0.07990618672920391,0.19345500506460667,0.11354881833540276,1,0.5,-0.16954076598631218,-0.15835090982727706,0.011189856159035116
4131,1,1,1,1,0.5,0.26573811704292893,0.37244513863697648,0.10670702159404755,1,0.5,0.059159018332138658,0.059993479168042541,0.00083446083590388298,0,-0.5,-0.20657909871079028,-0.31245165946893394,-0.10587256075814366
4132,1,1,1,0,-0.5,0.39887228177394718,0.31095173768699169,-0.087920544086955488,0,-0.5,0.35668127087410539,0.0073543698526918888,-0.34932690102141351,0,-0.5,-0.042191010899841785,-0.3035973678342998,-0.26140635693445802
4133,1,1,1,0,-0.5,0.40394270897377282,0.23015422467142344,-0.17378848430234939,1,0.5,0.05681949807330966,0.88593999156728387,0.82912049349397421,1,0.5,-0.34712321090046316,0.65578576689586043,1.0029089777963236
4153,1,1,1,1,0.5,0.31647335924208164,0.74476283881813288,0.42828947957605124,1,0.5,0.011387707432731986,1.1010520659328904,1.0896643585001584,1,0.5,-0.30508565180934966,0.35628922711475752,0.66137487892410718
4157,1,1,1,1,0.5,0.54420328047126532,0.58950914675369859,0.045305866282433271,1,0.5,0.18988368147984147,0.3787295063957572,0.18884582491591573,1,0.5,-0.35431959899142385,-0.21077964035794139,0.14353995863348246
4180,4,3,3,0.5,0,0.0085130982042755932,0.009495673468336463,0.00098257526406086981,0.625,0.125,0.036254744889447466,0.046006285895903908,0.009751541006456442,0.66666666666666663,0.16666666666666663,0.027741646685171872,0.036510612427567445,0.0087689657423955722
4181,3,3,3,0.33333333333333331,-0.16666666666666669,0.010680879931896925,0.01045174904478093,-0.00022913088711599451,0.66666666666666663,0.16666666666666663,0,0.0050399522685135407,0.0050399522685135407,1,0.5,-0.010680879931896925,-0.0054117967762673897,0.0052690831556295352
4182,4,3,3,0.5,0,0.019148193125147372,0.019543913193047047,0.00039572006789967418,0.58333333333333337,0.08333333333333337,0.0076250289566814899,0.018733448348939419,0.011108419392257929,0.58333333333333337,0.08333333333333337,-0.011523164168465883,-0.00081046484410762787,0.010712699324358255
4183,3,3,3,0.55555555555555558,0.05555555555555558,0.029812514781951904,0.033515737877072148,0.0037032230951202436,0.44444444444444442,-0.05555555555555558,0.019949710307021935,0.026483811127642792,0.006534100820620857,0.44444444444444442,-0.05555555555555558,-0.0098628044749299679,-0.0070319267494293554,0.0028308777255006126
4184,4,3,3,0.5,0,0.047890959031064995,0.052119523364429675,0.0042285643333646802,0.83333333333333337,0.33333333333333337,0.040658636440639384,0.092711119073404305,0.052052482632764921,0.83333333333333337,0.33333333333333337,-0.0072323225904256105,0.040591595708974637,0.047823918299400248
4185,2,2,2,0,-0.5,0.017698562529403716,0.00714923803388956,-0.010549324495514156,0.75,0.25,0,0.034297179023269564,0.034297179023269564,1,0.5,-0.017698562529403716,0.027147940989380004,0.04484650351878372
4186,2,2,2,0,-0.5,0.026897355099208653,0.024416276020929217,-0.0024810790782794356,0.25,-0.25,0.0059623890556395054,0,-0.0059623890556395054,0.5,0,-0.020934966043569148,-0.024416276020929217,-0.0034813099773600698
4187,2,2,2,0.5,0,0.035397130297496915,0.035706284921616316,0.00030915462411940098,0.75,0.25,0,0.080970802577212453,0.080970802577212453,0.75,0.25,-0.035397130297496915,0.045264517655596137,0.080661647953093052
4188,2,2,2,0.5,0,0.052772509166970849,0.048382792214397341,-0.004389716952573508,0.625,0.125,0.023892925120890141,0.038651819108054042,0.014758893987163901,0.5,0,-0.028879584046080709,-0.0097309731063432992,0.019148610939737409
4189,2,2,2,0,-0.5,0.086932631864328869,0.070009916613344103,-0.016922715250984766,1,0.5,0.018222110695205629,0.17138433270156384,0.15316222200635821,1,0.5,-0.06871052116912324,0.10137441608821973,0.17008493725734297
4190,2,2,2,0.5,0,0.021672623581252992,0.017947515530977398,-0.003725108050275594,0.75,0.25,0.075787438079714775,0.10966628161258996,0.03387884353287518,0.75,0.25,0.054114814498461783,0.091718766081612557,0.037603951583150774
4191,2,2,2,0.5,0,0.046836691093631089,0.044467350002378225,-0.0023693410912528634,1,0.5,0,0.12967470812145621,0.12967470812145621,0.75,0.25,-0.046836691093631089,0.085207358119077981,0.13204404921270907
4192,2,1,1,1,0.5,0.046114784199744463,0.10755717055872083,0.061442386358976364,1,0.5,0.0026268167421221733,0.047251042982679792,0.044624226240557618,0,-0.5,-0.04348796745762229,-0.060306127576041035,-0.016818160118418746
4193,2,2,2,0.5,0,0.072504659241531044,0.081912354100495577,0.0094076948589645326,1,0.5,0.023609039897564799,0.12417361320694908,0.10056457330938429,0.75,0.25,-0.048895619343966246,0.042261259106453508,0.091156878450419754
4194,2,2,2,0.5,0,0.079649904975667596,0.081825823057442904,0.0021759180817753077,0.25,-0.25,0.10476179292891175,0.045925654354505241,-0.058836138574406505,0.25,-0.25,0.02511188795324415,-0.035900168702937663,-0.061012056656181812
4195,2,2,2,1,0.5,0.031338916312961373,0.066109107225202024,0.034770190912240651,1,0.5,0.0073569768574088812,0.13759742211550474,0.13024044525809586,1,0.5,-0.023981939455552492,0.071488314890302718,0.09547025434585521
4196,2,1,1,0.5,0,0.070945383457001299,0.064964293036609888,-0.0059810904203914106,0.5,0,0.012672739801928401,0.0088479849509894848,-0.0038247548509389162,1,0.5,-0.058272643655072898,-0.056116308085620403,0.0021563355694524944
4197,2,1,1,1,0.5,0.094731482851784676,0.15117371641099453,0.056442233559209853,1,0.5,0.012422043131664395,0.023755107074975967,0.011333063943311572,0,-0.5,-0.082309439720120281,-0.12741860933601856,-0.045109169615898281
4198,2,1,1,0,-0.5,0.11881687451386824,0.060205473564565182,-0.058611400949303061,1,0.5,0.052322871517390013,0.2021209504455328,0.14979807892814279,1,0.5,-0.06649400299647823,0.14191547688096762,0.20840947987744585
4199,2,1,1,1,0.5,0.10630641668103635,0.15751680359244347,0.051210386911407113,0.5,0,0.17540958896279335,0.086062937509268522,-0.089346651453524828,0.5,0,0.069103172281756997,-0.071453866083174944,-0.14055703836493194
4200,2,1,1,1,0.5,0.044163966813357547,0.071615799330174923,0.027451832516817376,1,0.5,0.075006977596785873,0.19818632735405117,0.1231793497572653,1,0.5,0.030843010783428326,0.12657052802387625,0.095727517240447924
4201,2,1,1,0.5,0,0.10252061174833216,0.10260791052132845,8.7298772996291518e-05,0.5,0,0.20370761735830456,0.05446158885024488,-0.14924602850805968,0.5,0,0.1011870056099724,-0.04814632167108357,-0.14933332728105597
4202,2,1,1,0,-0.5,0.17147981586458627,0.12216917239129543,-0.049310643473290838,1,0.5,0.12376566665261635,1.0394954334478825,0.91572976679526619,1,0.5,-0.047714149211969925,0.9173262610565871,0.96504041026855703
4203,2,1,1,0,-0.5,0.16882549680303782,0.12933557806536555,-0.039489918737672269,0.5,0,0.11847254604799673,0.057801885064691305,-0.060670660983305424,0.5,0,-0.050352950755041093,-0.071533693000674248,-0.021180742245633155
4204,2,1,1,1,0.5,0.18409311666619033,0.20516755664721131,0.021074439981020987,1,0.5,0.051353248301893473,0.25527692958712578,0.20392368128523231,1,0.5,-0.13273986836429685,0.050109372939914465,0.18284924130421132
4205,1,1,1,1,0.5,0.064806731883436441,0.1353189698420465,0.070512237958610058,0,-0.5,0.16689188638702035,0.028311198344454169,-0.13858068804256618,0,-0.5,0.10208515450358391,-0.10700777149759233,-0.20909292600117624
4206,1,1,1,1,0.5,0.15864364011213183,0.17142576116748387,0.012782121055352036,1,0.5,0.025670772301964462,0.068720854353159666,0.043050082051195204,1,0.5,-0.13297286781016737,-0.1027049068143242,0.030267960995843168
4207,1,1,1,1,0.5,0.24443294666707516,0.25350192422047257,0.0090689775533974171,1,0.5,0.17086982447654009,0.45163214765489101,0.28076232317835093,1,0.5,-0.073563122190535069,0.19813022343441844,0.27169334562495351
4208,1,1,1,1,0.5,0.24993637599982321,0.26365739008178934,0.013721014081966132,0,-0.5,0.25141377095133066,0.050966588780283928,-0.20044718217104673,0,-0.5,0.0014773949515074492,-0.21269080130150542,-0.21416819625301287
4209,1,1,1,1,0.5,0.31575855473056436,0.43317782506346703,0.11741927033290267,1,0.5,0.1667750496417284,0.99611277226358652,0.82933772262185812,1,0.5,-0.14898350508883595,0.5629349472001195,0.71191845228895545
4210,1,1,1,0,-0.5,0.13456131727434695,0.10560575127601624,-0.028955565998330712,0,-0.5,0.16981380188371986,0,-0.16981380188371986,0,-0.5,0.035252484609372914,-0.10560575127601624,-0.14085823588538915
4214,1,1,1,1,0.5,0.34240366518497467,0.54223548318259418,0.19983181799761951,0,-0.5,1.1538574697915465,0.54115121089853346,-0.612706258893013,0,-0.5,0.81145380460657179,-0.0010842722840607166,-0.81253807689063251
4215,1,1,1,0,-0.5,0.16806574276415631,0.14337504655122757,-0.024690696212928742,0.5,0,0,0,0,1,0.5,-0.16806574276415631,-0.14337504655122757,0.024690696212928742
4217,1,1,1,1,0.5,0.18393464904511347,0.22451192908920348,0.040577280044090003,0,-0.5,0.76076794625259936,0.22959286440163851,-0.53117508185096085,0,-0.5,0.57683329720748588,0.0050809353124350309,-0.57175236189505085
4219,1,1,1,1,0.5,0.3335782487411052,0.58009300264529884,0.24651475390419364,1,0.5,0.047150647733360529,1.1203763879602775,1.073225740226917,1,0.5,-0.28642760100774467,0.54028338531497866,0.82671098632272333
4220,1,1,1,0,-0.5,0.22413004777627066,0.20345486234873533,-0.020675185427535325,0,-0.5,0.11468254774808884,0,-0.11468254774808884,0,-0.5,-0.10944750002818182,-0.20345486234873533,-0.094007362320553511
4224,1,1,1,0,-0.5,0.49293249542824924,0.26801756490021944,-0.2249149305280298,0,-0.5,0.56102960277348757,0.32439777534455061,-0.23663182742893696,0,-0.5,0.068097107345238328,0.056380210444331169,-0.011716896900907159
4229,1,1,1,1,0.5,0.079927871003746986,0.095501479925587773,0.015573608921840787,0,-0.5,1.411739504430443,0.0033986656635534018,-1.4083408387668896,0,-0.5,1.3318116334266961,-0.092102814262034371,-1.4239144476887304
4231,1,1,1,0,-0.5,0.49918572138994932,0.49029882391914725,-0.0088868974708020687,0,-0.5,0.51919150492176414,0.45200480404309928,-0.067186700878664851,0,-0.5,0.020005783531814814,-0.038294019876047969,-0.058299803407862782
4233,1,1,1,0,-0.5,0.62266111746430397,0.53215264342725277,-0.090508474037051201,1,0.5,0.65720147360116243,0.70725895912619308,0.050057485525030643,1,0.5,0.034540356136858463,0.17510631569894031,0.14056595956208184
4266,5,4,4,0.5,0,0.0061345649824943397,0.0065540626092115417,0.00041949762671720202,0.84999999999999998,0.34999999999999998,0.024086397467181088,0.13027374907687772,0.10618735160969664,0.84999999999999998,0.34999999999999998,0.017951832484686746,0.12371968646766618,0.10576785398297943
4267,4,4,4,0.5,0,0.013335320203623269,0.014407877984922379,0.0010725577812991105,0.625,0.125,0.026272691582562402,0.069669171120040119,0.043396479537477717,0.625,0.125,0.012937371378939133,0.055261293135117739,0.042323921756178606
4268,5,4,4,0.65000000000000002,0.15000000000000002,0.024716743547469378,0.030126477300655097,0.0054097337531857186,0.72499999999999998,0.22499999999999998,0.0036714295856654644,0.067339604560402222,0.063668174974736758,0.69999999999999996,0.19999999999999996,-0.021045313961803914,0.037213127259747125,0.058258441221551036
4269,4,4,4,0.375,-0.125,0.043507572092494229,0.038646678091026843,-0.0048608940014673863,1,0.5,0,0.087746842938940972,0.087746842938940972,0.9375,0.4375,-0.043507572092494229,0.049100164847914129,0.092607736940408358
4270,5,4,4,0.45000000000000001,-0.049999999999999989,0.058191879722289744,0.052630744263296947,-0.0055611354589927969,0.67500000000000004,0.17500000000000004,0.083551486645592379,0.12004316292950534,0.036491676283912963,0.65000000000000002,0.15000000000000002,0.025359606923302636,0.067412418666208396,0.04205281174290576
4271,2,1,1,0.5,0,0.016152488300576806,0.019379269331693649,0.0032267810311168432,1,0.5,0,0.18468521302565932,0.18468521302565932,1,0.5,-0.016152488300576806,0.16530594369396567,0.18145843199454248
4272,2,1,1,1,0.5,0.030112094456853811,0.036318874917924404,0.0062067804610705934,1,0.5,0.01632808814792952,0.065407505258917809,0.049079417110988288,1,0.5,-0.01378400630892429,0.029088630340993404,0.042872636649917695
4273,2,1,1,0,-0.5,0.053254655940691009,0.032785269781015813,-0.020469386159675196,1,0.5,0.044361138134263456,0.28966134082293138,0.24530020268866792,1,0.5,-0.0088935178064275533,0.25687607104191557,0.26576958884834312
4274,2,1,1,0.5,0,0.061252005398273468,0.066208267468027771,0.0049562620697543025,1,0.5,0.02767634205520153,0.13267131056636572,0.10499496851116419,1,0.5,-0.033575663343071938,0.066463043098337948,0.10003870644140989
4275,2,1,1,0.5,0,0.073080547852441669,0.076144096441566944,0.0030635485891252756,0.25,-0.25,0.011617141833994538,0,-0.011617141833994538,0,-0.5,-0.061463406018447131,-0.076144096441566944,-0.014680690423119813
4276,2,2,2,1,0.5,0.032515749451704323,0.055075884331017733,0.022560134879313409,0.75,0.25,0,0.016293659340590239,0.016293659340590239,0.5,0,-0.032515749451704323,-0.038782224990427494,-0.0062664755387231708
4277,2,1,1,1,0.5,0.045876666903495789,0.067511893808841705,0.021635226905345917,1,0.5,0.02897068252786994,0.33530880650505424,0.3063381239771843,1,0.5,-0.016905984375625849,0.26779691269621253,0.28470289707183838
4278,2,1,1,0,-0.5,0.090882831544149667,0.069553924724459648,-0.021328906819690019,0.5,0,0.05344093544408679,0.0098221723455935717,-0.043618763098493218,0.5,0,-0.037441896100062877,-0.059731752378866076,-0.0222898562788032
4279,2,1,1,0.5,0,0.093515599379315972,0.081259513273835182,-0.01225608610548079,0.5,0,0.1070895295124501,0.11379639431834221,0.0067068648058921099,0.5,0,0.013573930133134127,0.032536881044507027,0.0189629509113729
4280,2,1,1,0,-0.5,0.1078279874054715,0.08692868915386498,-0.020899298251606524,1,0.5,0.025833596009761095,0.20176688075298443,0.17593328474322334,1,0.5,-0.081994391395710409,0.11483819159911945,0.19683258299482986
4281,2,2,2,0.5,0,0.041869977532769553,0.048308051191270351,0.006438073658500798,0.75,0.25,0.066170756981591694,0.10645473352633417,0.040283976544742472,0.75,0.25,0.024300779448822141,0.058146682335063815,0.033845902886241674
4282,2,2,2,0.25,-0.25,0.10374061146285385,0.089649136760272086,-0.014091474702581763,0.75,0.25,0.028727249940857291,0.0679456990910694,0.039218449150212109,0.75,0.25,-0.075013361521996558,-0.021703437669202685,0.053309923852793872
4283,2,2,2,0,-0.5,0.13273665271844948,0.088144243767601438,-0.044592408950848039,0.5,0,0.046276393113657832,0.048341323737986386,0.0020649306243285537,1,0.5,-0.086460259604791645,-0.039802920029615052,0.046657339575176593
4284,2,2,2,0.25,-0.25,0.13309265853604302,0.11179814138449728,-0.021294517151545733,1,0.5,0.018658061409951188,0.17299606720916927,0.15433800579921808,1,0.5,-0.11443459712609183,0.061197925824671984,0.17563252295076381
4285,2,2,2,0.75,0.25,0.1141833997098729,0.12581850144488271,0.011635101735009812,1,0.5,0.034079360542818904,0.14260208874475211,0.10852272820193321,1,0.5,-0.080104039167053998,0.016783587299869396,0.096887626466923393
4286,2,2,2,0,-0.5,0.064832285803277045,0.028010528883896768,-0.036821756919380277,0.625,0.125,0.0022493375563499285,0.0091715444577857852,0.0069222069014358567,1,0.5,-0.062582948246927117,-0.018838984426110983,0.043743963820816134
4287,2,1,1,0,-0.5,0.1056575239636004,0.10154620127286762,-0.0041113226907327771,0.25,-0.25,0.021845582989044487,0,-0.021845582989044487,0.5,0,-0.08381194097455591,-0.10154620127286762,-0.01773426029831171
4288,2,1,1,0.5,0,0.16386722604511306,0.14749114098958671,-0.016376085055526346,0.5,0,0.083671774016693234,0.037094666942721233,-0.046577107073972002,0.5,0,-0.080195452028419822,-0.11039647404686548,-0.030201022018445656
4289,2,1,1,1,0.5,0.16968877412728034,0.18957142683211714,0.019882652704836801,0,-0.5,0.26336794131202623,0.067392527125775814,-0.19597541418625042,0,-0.5,0.093679167184745893,-0.12217889970634133,-0.21585806689108722
4290,2,2,2,1,0.5,0.19179623210220598,0.22297050850465894,0.031174276402452961,0.5,0,0.13599686544330325,0.20738778181839734,0.071390916375094093,0.5,0,-0.055799366658902727,-0.015582726686261594,0.040216639972641133
4291,1,1,1,1,0.5,0.031881250673905015,0.11024536663899198,0.078364115965086967,1,0.5,0.02844415430445224,0.20949515397660434,0.1810509996721521,1,0.5,-0.0034370963694527745,0.099249787337612361,0.10268688370706514
4292,1,1,1,1,0.5,0.15153054823167622,0.1824425021186471,0.030911953886970878,1,0.5,0,0.025525281205773354,0.025525281205773354,0,-0.5,-0.15153054823167622,-0.15691722091287374,-0.0053866726811975241
