replicate,weight,A_S0,A_S1,A_delta_S,D_S0,D_S1,D_delta_S
8712,2530,0.055209337215266073,0.18671629534277751,0.15863044948025182,0.0073466300772147873,0.081266957377165439,0.073920327299950656
8713,3042,0.046860736604326346,0.18336633096248489,0.16191917057301666,0.0055023728479143786,0.069486782186956489,0.063984409339042037
8714,2580,0.031444959003098523,0.19598209714488782,0.19155790376720611,0.0031727642339452978,0.077245930908157553,0.074073166674212279
8715,2366,0.038201957242532066,0.1620424371111184,0.14782634947470111,0.0033795140935590634,0.078139778014707797,0.074760263921148679
8716,3670,0.040362618005669787,0.18672607743452432,0.16270609953171267,0.0058333318878991871,0.084453631908097251,0.078620300020198042
8717,2250,0.050234387834387849,0.17495111863445201,0.154505069005069,0.006076705049724543,0.077891441922840879,0.071814736873116389
8718,3299,0.049152099962951702,0.18392550412101782,0.16467520220172532,0.0055969668894971427,0.082869910083818277,0.077272943194321084
8719,2751,0.0586504371673401,0.18198961263301502,0.15696167094749428,0.0063548351211499118,0.084550463091206229,0.078195627970056331
8720,2550,0.039902645284998192,0.19475302475302475,0.17523528976470151,0.0035442407517226261,0.08088892703978634,0.077344686288063763
8721,2869,0.041129280463543264,0.17514220317461857,0.15185646621687049,0.0060232122847415533,0.082765810136264523,0.076742597851522945
8722,2145,0.040377421042676845,0.16831221236539601,0.14822535375719034,0.0050593594188029518,0.07575876917057528,0.070699409751772316
8723,3256,0.037750223261586897,0.1892185627981082,0.16400917963417971,0.0034639433643980696,0.081958885520934652,0.078494942156536476
8724,3802,0.046226154609900004,0.18467662553998684,0.15919059460616547,0.0063025505393675806,0.077494681591576714,0.071192131052209146
8725,3509,0.04444740529095046,0.17587041176739093,0.15083471197748774,0.0056746120997430202,0.079812852285057634,0.074138240185314688
8726,2544,0.036224469538148799,0.1835237128132175,0.16495992324412129,0.0045672525504614949,0.080148355428810145,0.075581102878348655
8727,3487,0.045358528130251693,0.18119324673669385,0.15978359737321604,0.0054315082677153688,0.081978334753573176,0.076546826485857838
8728,2818,0.041907209579317442,0.18349751443257484,0.16431798723317534,0.0036595024162600857,0.077849444722423722,0.074189942306163575
8729,3448,0.038327790249193951,0.17260242255166841,0.1504945355945935,0.0053071756470088856,0.081912455718666011,0.076605280071657178
8730,3223,0.043220646695669968,0.18108360207724147,0.16196762178766527,0.0042417423875489519,0.070299001379964976,0.066057258992416046
8731,3137,0.044167513851925716,0.18454670794087444,0.15989068930573552,0.004089500540841731,0.086011749264244125,0.081922248723402383
8732,3289,0.036265666700449305,0.18318023653992027,0.16289612890403399,0.0046585969498463961,0.086587259450030166,0.081928662500183727
8733,2951,0.047973441145247327,0.18141205343848521,0.15855434335610546,0.0054687406436453685,0.083155064010186103,0.077686323366540758
8734,2825,0.048546271820608111,0.18873354276009138,0.16029770524460782,0.0048773306082764431,0.079441784557808426,0.074564453949532053
8735,2850,0.035249890460416787,0.17996745019113428,0.15487286008338644,0.0056636488954812303,0.078444538102317884,0.072780889206836619
8736,2637,0.048331191426620713,0.18601397097181069,0.16489740489941246,0.004484117866281381,0.077263269654435585,0.072779151788154237
8737,2405,0.033710148710148706,0.19837463587463583,0.18211854211854206,0.0042803043137022252,0.069243245855604069,0.064962941541901895
8738,2725,0.057395435349563782,0.18389816910917828,0.16126495624660755,0.0061540616431865185,0.076513251189553488,0.070359189546367037
8739,2609,0.033327539757206287,0.18447695622379398,0.15674094335458846,0.0057092796177733709,0.096138134408241413,0.090428854790468027
8740,3426,0.043503345101418636,0.17383958107469505,0.15621160314680455,0.0046864576370054967,0.077029262744438123,0.072342805107432684
8741,3104,0.039407142113327687,0.19421788299043458,0.16808250723360282,0.0055739845012297926,0.08753231978065211,0.081958335279422298
8742,2289,0.050332173530076539,0.17852130394725405,0.15929452931418855,0.0059558592883571159,0.078451426402911389,0.072495567114554293
8743,2802,0.049132743064598458,0.17226884039297438,0.1509452130515867,0.0061698710522500181,0.078034691590251282,0.071864820538001278
8744,3106,0.041753172419624451,0.18107269688885919,0.15730443985434331,0.0051084535331250907,0.078014983219734532,0.072906529686609392
8745,3194,0.045955977335125756,0.18716065382471148,0.1627726983237314,0.0059332017271416073,0.082207520807590681,0.076274319080449113
8746,2650,0.047395627433363278,0.17307816711590288,0.15931147050014965,0.0048333794262330572,0.074657436603858512,0.069824057177625382
8747,3104,0.046603983073055216,0.17346257649495403,0.15040592729864644,0.0059573259779258135,0.081242413594747903,0.07528508761682208
8748,2954,0.04372441079747226,0.18194719015988287,0.16269715748737215,0.0052343212015195052,0.077437129526959719,0.07220280832544021
8749,3035,0.047242677695725474,0.16767098223029028,0.14459360792968701,0.0057883962963567476,0.071712056205978675,0.065923659909621887
8750,2939,0.049905600807268045,0.19057765605911239,0.16119048195009403,0.0058134109328873236,0.082877149883274701,0.077063738950387428
8751,3449,0.046203030241882097,0.17948725672703644,0.15801561040035964,0.0057913103816214818,0.075322215057619976,0.069530904675998498
8752,2360,0.036931328890451545,0.18853997503548847,0.16554298123777184,0.0065994804579229795,0.080458377726921188,0.073858897268998289
8753,3350,0.045827457782681678,0.17444027572758919,0.15196095198334003,0.005517365099521076,0.078561303604889804,0.07304393850536875
8754,3398,0.05013246269132083,0.17667002043473487,0.15546411521249665,0.0065394459783502147,0.077335947776083158,0.070796501797732905
8755,2422,0.050464355474191799,0.20141338809126746,0.17616034415167367,0.0063735119076532669,0.089967275170163147,0.083593763262509946
8756,3262,0.036548003906986121,0.1821834498528245,0.16789455605366085,0.0041787809196163483,0.085582481736406535,0.081403700816790159
8757,2310,0.034120606425801232,0.19883502079930659,0.17154307693268722,0.0038557279231150234,0.093167204568403425,0.089311476645288421
8758,2631,0.047370477615631588,0.18232744861878272,0.1656555921379182,0.0061459374154464071,0.07899138812755109,0.072845450712104742
8759,2376,0.048084394328081183,0.19689765317921887,0.177345484668717,0.0056633380170080629,0.075283740505068447,0.069620402488060382
8760,2657,0.058093691947662555,0.18757461122910885,0.16068354866811763,0.0049956474180556532,0.079756696967678425,0.074761049549622788
8761,2572,0.052641037681861944,0.18704999478230439,0.16425345433899094,0.0061121228515509879,0.084524497979235058,0.078412375127684078
8762,2545,0.048033464025605467,0.17543697788786206,0.1587105450759676,0.0058951716466791185,0.076907453296270051,0.071012281649590989
8763,2918,0.041687477285489612,0.1838931288040267,0.16961892535915835,0.004555178723472028,0.078643483543455725,0.074088304819983714
8764,2889,0.044550321990612742,0.18604059684018154,0.15869244789286316,0.0052564180237815936,0.08552915724654836,0.080272739222766731
8765,3498,0.042864496059178719,0.17467310221383978,0.14993140792883508,0.0053937789433999529,0.078217840855858436,0.072824061912458424
8766,3064,0.046634342775008567,0.18623491889239274,0.16504831747162041,0.0049061000348669323,0.077922409421959785,0.073016309387092845
8767,2934,0.045745746717116849,0.17591044398304109,0.15910377965592695,0.0052309592528893174,0.077085261313870154,0.071854302060980854
8768,3037,0.05379354483733801,0.18228334428531995,0.15167865921076321,0.0071327628338724207,0.084756339318720203,0.077623576484847717
8769,3178,0.042898708521741893,0.1767278644717285,0.15368901953231723,0.0044540006225547175,0.085271444511625105,0.080817443889070403
8770,2808,0.047590556404658993,0.18450020915298698,0.16766930343319242,0.0050310888100379139,0.080626867904711519,0.075595779094673535
8771,2546,0.066282025777312487,0.176703287111771,0.13991424914441408,0.0082783571194070659,0.076868334943185318,0.06858997782377825
8772,3460,0.045455060353904266,0.1824338057575052,0.15916784403778619,0.0052879348674432971,0.072191206492331822,0.066903271624888586
8773,3045,0.035752596245207109,0.19675087319175999,0.17766690616444308,0.0043838903234599555,0.089205316389374928,0.084821426065915001
8774,3126,0.04990047629203101,0.18516411256334486,0.1601728601248755,0.0059525790310086361,0.078683915839304647,0.072731336808296035
8775,3009,0.049901556107936972,0.17762083057446962,0.15958089121100086,0.0065328894037217028,0.065180844670170449,0.058647955266448705
8776,2989,0.046044400192944868,0.17682137432471987,0.15892699174733302,0.0047027600976888061,0.076134950378251021,0.071432190280562163
8777,2308,0.045418901457679628,0.18219901728350599,0.15611771003885391,0.0038396801604159521,0.074595873183052525,0.070756193022636582
8778,3000,0.042357395382395378,0.18458131128131117,0.16166052188552185,0.0060646522689791985,0.085675154885478,0.07961050261649881
8779,3342,0.045196452759289379,0.16438721134075712,0.14503820660687811,0.0045833468133279279,0.075082253428501541,0.070498906615173607
8780,2288,0.033474682254762467,0.176449437436107,0.1680249726649099,0.0031497954594099094,0.071064032117304804,0.067914236657894908
8781,3030,0.047007249259724514,0.1700794630745126,0.15362927318372865,0.0050631548607769049,0.069425844025390065,0.064362689164613116
8782,3224,0.041863678952698782,0.17564759561502732,0.15887473344824457,0.0047713310097736925,0.077216879520270648,0.072445548510496963
8783,2660,0.052847678146218623,0.18760556228380201,0.16292848159997653,0.0070335935410002232,0.075377442625139748,0.068343849084139596
8784,2920,0.041686248492755339,0.18529798968155137,0.16830733954021637,0.0037856969523109986,0.080383700514506273,0.076598003562195302
8785,2735,0.0401252302440602,0.17661530730086475,0.15477675077309444,0.0057079505921476537,0.072384584094248305,0.066676633502100693
8786,2661,0.054198967135832984,0.1674512155346429,0.14393344348248516,0.0058846592676372435,0.066421596293817414,0.06053693702618012
8787,2927,0.042045423733158602,0.17895526966674902,0.16403456942404671,0.0049842020731062225,0.075466454836084496,0.070482252762978301
8788,2882,0.05391008482611534,0.19064340365086377,0.1672486864280758,0.004923754329171073,0.080431599525098749,0.075507845195927709
8789,2626,0.035248119063808321,0.19198271475499201,0.16959263973734645,0.0057416571304664222,0.083226538921583063,0.07748488179111665
8790,2880,0.035757287658329341,0.19064970137886811,0.16963911185265346,0.0046913318285137827,0.083989074407157929,0.079297742578644276
8791,2809,0.044295590094806866,0.18273238371137987,0.15963174221451196,0.0050601205163123518,0.078740207557855366,0.073680087041543024
8792,2572,0.046606520099910474,0.17675399434244699,0.14961528610925975,0.0048168365211061492,0.078372040532677087,0.073555204011570965
8793,2693,0.059819116850992858,0.17749302234346312,0.1625240571377731,0.0056587624419766691,0.071553933074110357,0.065895170632133709
8794,2558,0.047700674792152502,0.184250877478008,0.1682107148780331,0.0048360544871190198,0.077020103275062465,0.072184048787943406
8795,2531,0.047638262128582146,0.17660438961802058,0.15482659269699958,0.0063162864929170942,0.076911192651399549,0.070594906158482559
8796,2783,0.046716718024659105,0.19231467568244423,0.17357531477186527,0.0035598601530017612,0.081269732505572331,0.077709872352570569
8797,2370,0.056836188893150938,0.18884711046103456,0.15754982125235292,0.0055256072270101096,0.086543210289527731,0.081017603062517596
8798,3331,0.050012261330183883,0.17904747317461203,0.16101731501761524,0.0055461991584639962,0.079629412121195897,0.074083212962731917
8799,2523,0.053666862049739583,0.17424720048085096,0.14677496722681033,0.0066077018412016887,0.071137488394257362,0.064529786553055607
8800,3306,0.03364055283293034,0.18904581294554065,0.17262593476295834,0.0049180371749597794,0.085112287300936312,0.080194250125976488
8801,2982,0.043874397269769501,0.18608987377850558,0.16091422829350382,0.0052455743210254452,0.086407818114338147,0.081162243793312772
8802,3414,0.041117836306764237,0.16962197878278723,0.14668872184250037,0.0042770346711046179,0.07479381139062119,0.070516776719516519
8803,3118,0.048704771459742606,0.17240109242193916,0.14849435540583714,0.0059539256705321078,0.071984801153242198,0.066030875482710083
8804,2821,0.038037137266655391,0.17815548772968959,0.16322134136295779,0.0048832134361727177,0.069362863993715149,0.064479650557542428
8805,2856,0.045932513448269742,0.20786787908636642,0.18092653533830005,0.0059159644246455246,0.089239200843837338,0.083323236419191746
8806,3367,0.040500329786044106,0.18034749999035712,0.15834471191614033,0.0060055242588599967,0.081384154467384173,0.075378630208524214
8807,3168,0.049041654368358931,0.18423474235500753,0.16507315898887875,0.0057610888916327721,0.077917263596717704,0.072156174705084869
8808,3250,0.037783150183150184,0.17600199245199247,0.16167955377955381,0.0040431120492592379,0.078064170358146792,0.074021058308887444
8809,2841,0.058272507929318929,0.17245551390218755,0.14528481511058067,0.0068167822526912928,0.064420495906163944,0.057603713653472603
8810,3304,0.042541520727053403,0.17505108516382734,0.15468197141169288,0.005599957376333853,0.076667347089338547,0.071067389713004608
8811,2779,0.038796202398217496,0.19701034342092275,0.17197083732708049,0.0042103759285505452,0.092345271590792491,0.08813489566224196
8812,3141,0.0441842382386795,0.17238785039644641,0.14942039459708981,0.0049797569570419926,0.0727158199081821,0.067736062951140028
8813,3341,0.039339091351961765,0.17718806643155646,0.16056420050733133,0.0053739175751873966,0.074150147980339365,0.068776230405151975
8814,3071,0.04522025877447567,0.1960803641526534,0.17373079270669636,0.0048021715453630065,0.089478944191731885,0.084676772646368914
8815,2582,0.044827316370693572,0.17914162232035971,0.15809645643108072,0.00508312890221188,0.077263660308014223,0.072180531405802398
8816,2909,0.038774583498361624,0.19026841006018211,0.16583626241938187,0.0048964844734298669,0.080815980586427305,0.075919496112997489
8817,3140,0.042837226779714618,0.18808876359995688,0.16680918910405601,0.0054625364993276032,0.07300876762153953,0.067546231122211933
8818,2918,0.041447855130171782,0.18370039497095694,0.1629911174804938,0.0055707397198785421,0.0754701193211407,0.069899379601262135
8819,3098,0.051274076508098433,0.18243480436427501,0.15742694917162309,0.0060129259351167121,0.077116940179009968,0.07110401424389319
8820,3406,0.05223384545903631,0.17587860083089094,0.14970715247432809,0.0060904646839336956,0.079444581406386966,0.073354116722453247
8821,2711,0.045326409112834788,0.17899964906604518,0.15648463692543371,0.0068216061889919436,0.075195708187335966,0.068374101998344067
8822,2873,0.050023211792268547,0.18287550955058787,0.1567845398597226,0.004415428299296878,0.080448774762787945,0.076033346463491067
8823,3108,0.039591214591214591,0.17590519376233651,0.16108476822762541,0.0039633561938902896,0.074709579380756355,0.070746223186866034
8824,2869,0.044213483739450984,0.18246049630242731,0.16033212556391369,0.0033843205659559701,0.08260187571380681,0.079217555147850865
8825,2940,0.037705603164786834,0.18240799638758823,0.16956070667805354,0.0040911108082028096,0.086694621003958874,0.082603510195756069
8826,2921,0.045035806940976399,0.18360551588470128,0.16420665663219589,0.0061291253304346762,0.078081707011562224,0.071952581681127559
8827,2608,0.045240958555759152,0.20183321492754014,0.1814709595959596,0.0051460763791632697,0.082307529774354779,0.077161453395191398
8828,3027,0.050551094282511533,0.18847613129079938,0.16205065719436385,0.0055455489530062086,0.086971802439498855,0.081426253486492697
8829,2833,0.036263577580203085,0.18931311560150246,0.17259214586253069,0.0054644842370543756,0.078741460353865991,0.073276976116811596
8830,3013,0.041086786871718864,0.17366244820194365,0.15849056077233972,0.0052919569427936665,0.070747746144399132,0.065455789201605441
8831,2519,0.049085501636116961,0.19488715818608632,0.17443821120875502,0.0072131374969731619,0.091809895286811993,0.0845967577898388
8832,2989,0.041090612669736119,0.18528493039617164,0.17268590392544897,0.0045120257816243896,0.071408041435804356,0.066896015654179977
8833,3299,0.042147901271878244,0.17829864975212059,0.15505458133527247,0.0049500769232976071,0.086056837654804319,0.081106760731506744
8834,2252,0.041653729386855479,0.17724271423760765,0.15811765573088843,0.0051630662349554744,0.076744229232052416,0.071581162997096978
8835,3123,0.046371980209636315,0.17284758638024725,0.15794264173226721,0.0046999024420666998,0.067722540906560977,0.063022638464494282
8836,2988,0.045002281297462032,0.18116155932420994,0.16562250221888775,0.0051307414323385802,0.080119318102697359,0.074988576670358742
8837,2563,0.048513043509141832,0.17897012111311753,0.15746858486811666,0.0055997848750747705,0.073005986806743278,0.067406201931668533
8838,3373,0.032722254357297344,0.19412496165757354,0.17296411382536486,0.0046711110337837583,0.090846359506882329,0.08617524847309864
8839,3436,0.036630183617960124,0.1706087648608022,0.15161856559557374,0.0046686453317532186,0.075049191868378787,0.070380546536625635
8840,2645,0.046782652340308296,0.17243970899925531,0.15429036516938222,0.0057559886914019531,0.071197285914370662,0.065441297222968667
8841,3154,0.04085466689303089,0.17880922272964117,0.15575564610123899,0.0061615979597683659,0.075431480817141794,0.069269882857373469
8842,2990,0.035731412771546567,0.18344911173924563,0.15771049927404451,0.0040322204488634173,0.088571311767969521,0.084539091319106169
8843,3220,0.044056066431842865,0.17228928033664054,0.15630543455854021,0.0063641012972569999,0.083082078110144966,0.076717976812887972
8844,2585,0.046819074971879586,0.18062943611299515,0.15604007748108328,0.0063148201996512301,0.082693177020240524,0.076378356820589272
8845,2868,0.045427449108534523,0.18820757399932272,0.16369367436466872,0.0048102748123718545,0.08257985848466147,0.077769583672289644
8846,2539,0.04417948250165659,0.18038876247816776,0.1648499338830178,0.0046839510615011666,0.065564407606827482,0.06088045654532627
8847,2599,0.061691445444812143,0.19894960325895311,0.174542706449209,0.0065602784777335369,0.071078673530136388,0.064518395052402852
8848,2576,0.033470418833282542,0.1853496521129428,0.17025628408177851,0.0034928680446900395,0.081625491934764607,0.07813262389007461
8849,3310,0.041272565970451154,0.17701678524563716,0.15760566388965186,0.0062973172848470906,0.078882771051109843,0.0725854537662627
8850,2710,0.05017148288366001,0.19029315293152932,0.16372225150822933,0.005444488920732099,0.078781298661695781,0.073336809740963724
8851,2795,0.052515462077179435,0.18756397448705142,0.16503510304046978,0.0051284080109621497,0.067154439117849754,0.062026031106887626
8852,2502,0.058746818728833118,0.20033346338801972,0.17901658471202841,0.0054050628836698495,0.080397338098939564,0.074992275215269716
8853,2589,0.053368657221496162,0.18260476112445989,0.155102673816463,0.0050807197741392736,0.074684337558558911,0.069603617784419605
8854,2834,0.040837260050386376,0.18995048020277383,0.16136528138998146,0.0049855709249817474,0.084191827217993453,0.079206256293011687
8855,3133,0.049859148901600217,0.18890439852377292,0.16132051000388073,0.0068787045876877789,0.077727441239330217,0.07084873665164243
8856,2322,0.057585086461055424,0.17621744940866396,0.15191087981785653,0.0059752927712281509,0.06943283477602992,0.063457542004801762
8857,2768,0.027902842675666537,0.18537588336684105,0.1752244274058708,0.0042234088668418185,0.079788979236657703,0.075565570369815926
8858,2331,0.061131906570871614,0.17471393224286486,0.15079845300433542,0.0042302033911956888,0.07798327004193753,0.073753066650741869
8859,2849,0.050895131739287572,0.17644059023929151,0.1514383163733814,0.007797980586613143,0.076643320200859746,0.068845339614246617
8860,2680,0.033918743984042488,0.18278853453760172,0.16808104209223601,0.0047119251751773167,0.086046769377591661,0.081334844202414339
8861,2540,0.044635742647553663,0.18017526546069856,0.1572921446445068,0.0051821014647857634,0.074554707753821198,0.069372606289035396
8862,2753,0.043100076055034284,0.19093119315603885,0.1720730373472836,0.0059148265766972123,0.082242021890532202,0.076327195313834945
8863,2732,0.057900670583686684,0.18369547678204332,0.1613761279390854,0.0074019232692481675,0.081630265739382049,0.074228342470133823
8864,3023,0.044367880805194722,0.18344151437932441,0.15967649617996948,0.0063227918569859261,0.081174320426250765,0.074851528569264775
8865,2703,0.064851692681881373,0.16732500091268135,0.14685908698117359,0.0067763395312753936,0.072542766821508634,0.065766427290233243
8866,2985,0.04538321254401656,0.17975050354447342,0.15733146250734178,0.0055786645243380657,0.080417140560658906,0.074838476036320753
8867,3194,0.048114294388558666,0.18309817921589991,0.15819308795983811,0.0056005329371541703,0.07717679000164164,0.071576257064487517
8868,2717,0.041109623415475444,0.17492397135845791,0.15135732667937304,0.0039487168469877817,0.083067773837230824,0.079119056990243047
8869,2289,0.062494876624473443,0.19024286403825375,0.16375888614536363,0.0059207163037247887,0.086182038447877585,0.080261322144152741
8870,3093,0.038667038497300354,0.18705971077455058,0.16582430932576425,0.0051005327015921339,0.082630445202845987,0.07752991250125385
8871,2942,0.049123280224571853,0.18471010115724593,0.16730380051250204,0.0048464222728138266,0.068563173726400292,0.063716751453586504
8872,2579,0.050463222099515238,0.19018715279378315,0.16975568806704902,0.0079797941048928445,0.090280107702329734,0.082300313597436864
8873,2954,0.046940497439820421,0.19032339576093804,0.17069431546411901,0.0049839845423533344,0.074508377086251604,0.069524392543898292
8874,3224,0.041138274807629618,0.18194108758624877,0.16286045943304009,0.0051371957733378536,0.078310809448920535,0.073173613675582685
8875,3143,0.038555880609650907,0.19122166852838177,0.16763231377453464,0.0049346644210538238,0.083439587626783482,0.078504923205729646
8876,2633,0.040020436583292636,0.19138651996608705,0.16919127523950919,0.0046795969264345509,0.085108092907601726,0.080428495981167192
8877,2875,0.037816801555931978,0.1834183449400841,0.16128232636928283,0.0055471539205757311,0.081761866472119277,0.076214712551543426
8878,2254,0.04269348355972135,0.21277157354131626,0.18234618950013798,0.0048692092119663839,0.095677654385364977,0.090808445173398561
8879,2777,0.042076417760609344,0.18455305047850951,0.17214981133778393,0.0038735490659207589,0.069686109774155736,0.065812560708234977
8880,2748,0.040965001963910237,0.17855345012823173,0.15855773896166905,0.0058455589283333345,0.0752454436469574,0.069399884718624058
8881,2385,0.030245083358290913,0.19363978206745502,0.17764852780576051,0.0028275838046418846,0.083845448731507732,0.081017864926865787
8882,2896,0.048796606056619889,0.1844506317615778,0.163683500354771,0.00436645198416681,0.084427332443324218,0.080060880459157366
8883,2446,0.059443824550120553,0.18213181669334574,0.15761222174754469,0.0048704286702022101,0.074937753911386309,0.070067325241184142
8884,2886,0.038177875677875672,0.187213780963781,0.16119638619638621,0.0050616932297681038,0.087224394432976984,0.082162701203208927
8885,2830,0.048995301910496281,0.18111012319051192,0.16639828565623616,0.0051816945999707646,0.07168850065346466,0.066506806053493892
8886,3024,0.045324030852304679,0.1815954550391555,0.1525553480910623,0.0053586239861065071,0.084072197403066956,0.078713573416960364
8887,2926,0.045199052675129234,0.18365495530140086,0.15700294522064856,0.00394636950349069,0.080492177320085179,0.076545807816594466
8888,2808,0.045128225683781234,0.1809765722960168,0.15862324403991063,0.0056121509313022877,0.077124220996350579,0.071512070065048255
8889,3013,0.042438484921060421,0.19224550249691297,0.17067931515326129,0.0060456734329890462,0.081873677393696956,0.075828003960707935
8890,3002,0.035917151173646855,0.18390373228814266,0.1620342737431345,0.0042626631160219202,0.082785974443612825,0.078523311327590883
8891,2874,0.039449872017721703,0.17529237946774492,0.15663792153875664,0.0037374462054149205,0.079669727434772894,0.075932281229358023
8892,3106,0.048690485482178969,0.18250584912690512,0.1575200538175425,0.0050257617887321891,0.084280773395368935,0.079255011606636783
8893,2765,0.054779335593078793,0.17879220061634163,0.14546860362863981,0.0060601719113451318,0.082126057793765972,0.076065885882420942
8894,2801,0.050374098312334685,0.18076984551011679,0.1629828172937777,0.0056312318766938169,0.068774805236858208,0.063143573360164393
8895,3351,0.038105379152827641,0.18818223372833945,0.17205086849222936,0.0046560481921924697,0.081753698782954812,0.077097650590762318
8896,3078,0.04512216990287167,0.17674281218384527,0.15713970438629304,0.0054375055355740127,0.076688915459466586,0.071251409923892492
8897,2633,0.043387513022909933,0.19521489925022009,0.17258764466322382,0.0056937580833002375,0.087592318513888934,0.081898560430588713
8898,2775,0.048725269725269735,0.17247643247643243,0.14991099991099988,0.0062022880632779318,0.06916498641153114,0.06296269834825316
8899,3250,0.048757353757353759,0.17619626484626483,0.15362282162282162,0.006073265670573526,0.080693769609518365,0.074620503938944788
8900,2899,0.044853340481143179,0.18581414848230995,0.15706240695029933,0.0047541226063584257,0.083331578977403856,0.078577456371045337
8901,3237,0.0547644500146817,0.18142081976651026,0.15260418965238245,0.0054983773957294167,0.074158307105273866,0.068659929709544459
8902,2659,0.048862025526184967,0.16819784410984115,0.14299232170612397,0.0051468095226595758,0.079717002892550293,0.07457019336989068
8903,2433,0.0268812055186901,0.19803137219906647,0.17655094597141444,0.0041765322600682371,0.088880982242809381,0.084704449982741056
8904,2985,0.05308612567406535,0.18661326111074869,0.15939810282775102,0.006279899235264611,0.077918606512187905,0.071638707276923272
8905,2576,0.045898988649376846,0.17696071882310241,0.15608085625554574,0.0042022419165976977,0.075768402636867835,0.071566160720270125
8906,3166,0.039327724987863973,0.19073425346324899,0.16379593944344414,0.0052267158098620401,0.085716543662257158,0.080489827852395113
8907,2508,0.049339228466022719,0.18708701142911668,0.15814680623293062,0.0058825480471950756,0.08543161007964449,0.079549062032449408
8908,2402,0.046323205659175679,0.19465808615475549,0.17092694635367403,0.0050086300713177477,0.086989651625995271,0.081981021554677486
8909,2369,0.056398487609224321,0.18090915101474284,0.15261167477851117,0.0058706073847756887,0.082866293371520863,0.076995685986745152
8910,3085,0.037819442398048554,0.16973240742689688,0.15217839426915608,0.0039465152145945915,0.079522518093166822,0.075576002878572204
8911,2514,0.060263857728058187,0.17489382799645331,0.14143211711827458,0.0043496942443100022,0.070863622211302574,0.066513927966992598
8912,3095,0.040522485950595787,0.17758912914405642,0.15783600710902815,0.0048676771324065934,0.070049001044159842,0.065181323911753242
8913,2807,0.038462874061377807,0.19505824747630951,0.17579400174697646,0.006027290300468436,0.089048210047348073,0.083020919746879598
8914,3112,0.052661542435000014,0.17601582757431086,0.15215665422124283,0.0045499427408236589,0.073390061429534803,0.068840118688711108
8915,2844,0.048826767075712221,0.17989705051941343,0.15740786405343374,0.0050881674046856923,0.076031356176662235,0.07094318877197657
8916,2746,0.042829974913004783,0.18034410408317905,0.16624750785348022,0.0060620640581572982,0.079969498316687024,0.073907434258529775
8917,2757,0.044082280915795621,0.18291506180515979,0.15911565261402033,0.0056948251249850741,0.075478944435967449,0.069784119310982315
8918,2709,0.050397646936960361,0.18078246299453388,0.15836306140846568,0.0059421645230406626,0.07365520394908967,0.067713039426049032
8919,2829,0.046764315375131919,0.18955162262426312,0.16847787831350938,0.0050371192333634185,0.087989931270060995,0.082952812036697521
8920,2566,0.037899693404369925,0.19197923731244079,0.17127465502368078,0.0044919206501759963,0.08159592442563364,0.077104003775457772
8921,2865,0.035515331091247312,0.17797425959729626,0.15784731266406654,0.0036884559625172319,0.077384964054346042,0.073696508091828775
8922,2736,0.037852266114327508,0.17293524478283259,0.14967682780182789,0.0048156081135519091,0.079024501587981286,0.07420889347442941
8923,2418,0.027026340767035546,0.18244784262929425,0.16710019486074074,0.0025376881868679297,0.082485786993401797,0.079948098806533918
8924,2558,0.046301066668541266,0.18126741482390424,0.16549973569129167,0.0055821392045856209,0.080786997833086197,0.075204858628500515
8925,2831,0.046876347679950643,0.17712086130047991,0.159528648869871,0.0046864225390353892,0.069666072865715301,0.064979650326679905
8926,2648,0.041752535606387572,0.1917488776958188,0.16833790265625617,0.0059675004473335415,0.084318754909774113,0.078351254462440525
8927,2690,0.059298776399148156,0.1948545754121962,0.17258859376889127,0.0053638239108820991,0.078033168025055735,0.072669344114173584
8928,3265,0.045352861363581125,0.1723996859869755,0.15711440592757597,0.0053981395771397428,0.069715583577160914,0.064317444000021193
8929,2655,0.045106866349804174,0.19306033838519715,0.16915762412937566,0.0045592137961383838,0.086539371517030853,0.081980157720892372
8930,3084,0.043206944374259509,0.17890504077274505,0.16331338444665286,0.0059612708948840552,0.0730226768607668,0.067061405965882809
8931,2797,0.041351531716208145,0.17738988804862957,0.15774601396696494,0.0052952918903728455,0.079051677520886987,0.073756385630514135
8932,2996,0.04203412668032161,0.18544514286336714,0.15936378096758599,0.0057005472352176078,0.080676320876170673,0.074975773640953064
8933,2665,0.047245396879543225,0.18935081855813568,0.16532169727291685,0.0050738667384251307,0.078448746075721346,0.073374879337296181
8934,2895,0.048105849245745597,0.17823685142337992,0.15663418235957094,0.0055252212339622839,0.073102340740306318,0.06757711950634411
8935,3755,0.045305307209435007,0.17370188474049991,0.15238947396737001,0.0063076509892124885,0.078575267477901833,0.072267616488689332
8936,3322,0.03392792403930274,0.18360630188595264,0.15671038440454454,0.0057600625604119719,0.087198310686706401,0.08143824812629441
8937,3166,0.040053214666291088,0.18460958743649844,0.15967573259897963,0.0049807283389111147,0.082662093477305437,0.077681365138394354
8938,2959,0.041771502501478847,0.19325708321568419,0.17037757968815759,0.0062769734286992158,0.077023301907345881,0.070746328478646633
8939,2896,0.048139071257165163,0.18401482265432539,0.1576414051724826,0.0066209232887647481,0.077925513831732032,0.071304590542967283
8940,2974,0.043769438549196439,0.17376243647259115,0.15477240852997418,0.0055514716053021388,0.072500322657186048,0.066948851051883931
