seed,boundary_step,step_post,pair_index,n_old,n_new,overlap,flipped_bit,n_flipped_bits,flip_direction,q_other_ones,c_formula,c_direct,n_risk_005,n_death_005,r005,n_risk_strict,n_death_strict,r_strict
8,880000,880001,18380,12,13,12,7,1,1,12,0.964274111134126,0.964274111134126,0,0,,0,0,
8,890000,890001,18590,13,12,12,9,1,-1,12,0.964274111134126,0.964274111134126,0,0,,0,0,
8,900000,900001,18800,12,11,11,2,1,-1,11,0.9615239476408232,0.9615239476408232,0,0,,0,0,
8,910000,910001,19010,11,10,10,8,1,-1,10,0.9583148474999099,0.9583148474999099,0,0,,0,0,
8,920000,920001,19220,10,9,9,4,1,-1,9,0.9545214042184236,0.9545214042184236,0,0,,0,0,
8,930000,930001,19430,9,8,8,1,1,-1,8,0.9499679070317291,0.9499679070317292,1,0,0.0,5,0,0.0
8,940000,940001,19640,8,7,7,13,1,-1,7,0.9444002816030351,0.9444002816030351,4,0,0.0,8,0,0.0
8,950000,950001,19850,7,8,7,4,1,1,7,0.9444002816030351,0.9444002816030351,9,4,0.4444444444444444,16,6,0.375
8,960000,960001,20060,8,7,7,6,1,-1,7,0.9444002816030351,0.9444002816030351,2,0,0.0,7,0,0.0
8,970000,970001,20270,7,8,7,14,1,1,7,0.9444002816030351,0.9444002816030351,6,1,0.16666666666666666,10,1,0.1
8,980000,980001,20480,8,9,8,9,1,1,8,0.9499679070317291,0.9499679070317292,4,0,0.0,5,1,0.2
8,990000,990001,20690,9,8,8,3,1,-1,8,0.9499679070317291,0.9499679070317292,4,0,0.0,5,0,0.0
9,10000,10001,110,6,7,6,9,1,1,6,0.9374368665610922,0.9374368665610922,77,5,0.06493506493506493,78,2,0.02564102564102564
9,20000,20001,320,7,6,6,0,1,-1,6,0.9374368665610922,0.9374368665610922,61,7,0.11475409836065574,68,1,0.014705882352941176
9,30000,30001,530,6,7,6,10,1,1,6,0.9374368665610922,0.9374368665610922,50,5,0.1,59,2,0.03389830508474576
9,40000,40001,740,7,6,6,12,1,-1,6,0.9374368665610922,0.9374368665610922,39,1,0.02564102564102564,42,1,0.023809523809523808
9,50000,50001,950,6,5,5,4,1,-1,5,0.9284766908852593,0.9284766908852593,34,1,0.029411764705882353,45,1,0.022222222222222223
9,60000,60001,1160,5,6,5,12,1,1,5,0.9284766908852593,0.9284766908852593,34,8,0.23529411764705882,40,6,0.15
9,70000,70001,1370,6,7,6,1,1,1,6,0.9374368665610922,0.9374368665610922,27,2,0.07407407407407407,29,1,0.034482758620689655
9,80000,80001,1580,7,6,6,1,1,-1,6,0.9374368665610922,0.9374368665610922,21,2,0.09523809523809523,32,3,0.09375
9,90000,90001,1790,6,7,6,7,1,1,6,0.9374368665610922,0.9374368665610922,19,1,0.05263157894736842,24,0,0.0
9,100000,100001,2000,7,6,6,2,1,-1,6,0.9374368665610922,0.9374368665610922,21,0,0.0,22,0,0.0
9,110000,110001,2210,6,5,5,9,1,-1,5,0.9284766908852593,0.9284766908852593,21,0,0.0,23,0,0.0
9,120000,120001,2420,5,6,5,13,1,1,5,0.9284766908852593,0.9284766908852593,29,2,0.06896551724137931,36,1,0.027777777777777776
9,130000,130001,2630,6,5,5,11,1,-1,5,0.9284766908852593,0.9284766908852593,23,1,0.043478260869565216,28,0,0.0
9,140000,140001,2840,5,6,5,3,1,1,5,0.9284766908852593,0.9284766908852593,26,3,0.11538461538461539,32,2,0.0625
9,150000,150001,3050,6,7,6,9,1,1,6,0.9374368665610922,0.9374368665610922,20,3,0.15,30,3,0.1
9,160000,160001,3260,7,8,7,14,1,1,7,0.9444002816030351,0.9444002816030351,13,0,0.0,17,0,0.0
9,170000,170001,3470,8,7,7,13,1,-1,7,0.9444002816030351,0.9444002816030351,11,1,0.09090909090909091,17,3,0.17647058823529413
9,180000,180001,3680,7,6,6,7,1,-1,6,0.9374368665610922,0.9374368665610922,12,0,0.0,13,0,0.0
9,190000,190001,3890,6,7,6,11,1,1,6,0.9374368665610922,0.9374368665610922,12,2,0.16666666666666666,13,1,0.07692307692307693
9,200000,200001,4100,7,6,6,9,1,-1,6,0.9374368665610922,0.9374368665610922,11,1,0.09090909090909091,13,0,0.0
9,210000,210001,4310,6,7,6,4,1,1,6,0.9374368665610922,0.9374368665610922,11,0,0.0,13,1,0.07692307692307693
9,220000,220001,4520,7,6,6,12,1,-1,6,0.9374368665610922,0.9374368665610922,10,1,0.1,11,0,0.0
9,230000,230001,4730,6,7,6,0,1,1,6,0.9374368665610922,0.9374368665610922,14,0,0.0,14,0,0.0
9,240000,240001,4940,7,8,7,7,1,1,7,0.9444002816030351,0.9444002816030351,14,1,0.07142857142857142,16,1,0.0625
9,250000,250001,5150,8,9,8,1,1,1,8,0.9499679070317291,0.9499679070317292,13,1,0.07692307692307693,14,0,0.0
9,260000,260001,5360,9,8,8,8,1,-1,8,0.9499679070317291,0.9499679070317292,14,0,0.0,15,0,0.0
9,270000,270001,5570,8,7,7,1,1,-1,7,0.9444002816030351,0.9444002816030351,25,5,0.2,28,2,0.07142857142857142
9,280000,280001,5780,7,8,7,13,1,1,7,0.9444002816030351,0.9444002816030351,19,1,0.05263157894736842,24,1,0.041666666666666664
9,290000,290001,5990,8,7,7,11,1,-1,7,0.9444002816030351,0.9444002816030351,15,0,0.0,19,0,0.0
9,300000,300001,6200,7,6,6,14,1,-1,6,0.9374368665610922,0.9374368665610922,15,0,0.0,21,0,0.0
9,310000,310001,6410,6,5,5,0,1,-1,5,0.9284766908852593,0.9284766908852593,20,0,0.0,27,1,0.037037037037037035
9,320000,320001,6620,5,6,5,8,1,1,5,0.9284766908852593,0.9284766908852593,21,5,0.23809523809523808,31,6,0.1935483870967742
9,330000,330001,6830,6,7,6,14,1,1,6,0.9374368665610922,0.9374368665610922,14,3,0.21428571428571427,19,1,0.05263157894736842
9,340000,340001,7040,7,8,7,12,1,1,7,0.9444002816030351,0.9444002816030351,10,3,0.3,12,1,0.08333333333333333
9,350000,350001,7250,8,7,7,10,1,-1,7,0.9444002816030351,0.9444002816030351,5,0,0.0,5,0,0.0
9,360000,360001,7460,7,8,7,5,1,1,7,0.9444002816030351,0.9444002816030351,6,1,0.16666666666666666,11,1,0.09090909090909091
9,370000,370001,7670,8,7,7,7,1,-1,7,0.9444002816030351,0.9444002816030351,7,0,0.0,12,0,0.0
9,380000,380001,7880,7,6,6,3,1,-1,6,0.9374368665610922,0.9374368665610922,10,0,0.0,20,0,0.0
9,390000,390001,8090,6,7,6,10,1,1,6,0.9374368665610922,0.9374368665610922,13,4,0.3076923076923077,19,2,0.10526315789473684
9,400000,400001,8300,7,8,7,11,1,1,7,0.9444002816030351,0.9444002816030351,2,1,0.5,6,0,0.0
9,410000,410001,8510,8,7,7,10,1,-1,7,0.9444002816030351,0.9444002816030351,2,0,0.0,4,0,0.0
9,420000,420001,8720,7,8,7,10,1,1,7,0.9444002816030351,0.9444002816030351,4,0,0.0,10,2,0.2
9,430000,430001,8930,8,7,7,13,1,-1,7,0.9444002816030351,0.9444002816030351,2,0,0.0,2,0,0.0
9,440000,440001,9140,7,8,7,7,1,1,7,0.9444002816030351,0.9444002816030351,2,0,0.0,5,0,0.0
9,450000,450001,9350,8,7,7,14,1,-1,7,0.9444002816030351,0.9444002816030351,2,0,0.0,3,0,0.0
9,460000,460001,9560,7,8,7,6,1,1,7,0.9444002816030351,0.9444002816030351,2,0,0.0,2,0,0.0
9,470000,470001,9770,8,9,8,13,1,1,8,0.9499679070317291,0.9499679070317292,3,1,0.3333333333333333,3,0,0.0
9,480000,480001,9980,9,8,8,13,1,-1,8,0.9499679070317291,0.9499679070317292,1,0,0.0,2,0,0.0
9,490000,490001,10190,8,9,8,9,1,1,8,0.9499679070317291,0.9499679070317292,2,1,0.5,2,0,0.0
9,500000,500001,10400,9,10,9,0,1,1,9,0.9545214042184236,0.9545214042184236,2,0,0.0,2,0,0.0
9,510000,510001,10610,10,11,10,2,1,1,10,0.9583148474999099,0.9583148474999099,1,0,0.0,1,0,0.0
9,520000,520001,10820,11,12,11,1,1,1,11,0.9615239476408232,0.9615239476408232,1,0,0.0,1,0,0.0
9,530000,530001,11030,12,11,11,1,1,-1,11,0.9615239476408232,0.9615239476408232,1,0,0.0,1,0,0.0
9,540000,540001,11240,11,10,10,5,1,-1,10,0.9583148474999099,0.9583148474999099,1,0,0.0,1,0,0.0
9,550000,550001,11450,10,11,10,3,1,1,10,0.9583148474999099,0.9583148474999099,1,0,0.0,1,0,0.0
9,560000,560001,11660,11,10,10,9,1,-1,10,0.9583148474999099,0.9583148474999099,2,0,0.0,2,0,0.0
9,570000,570001,11870,10,9,9,0,1,-1,9,0.9545214042184236,0.9545214042184236,1,0,0.0,2,1,0.5
9,580000,580001,12080,9,8,8,8,1,-1,8,0.9499679070317291,0.9499679070317292,1,0,0.0,1,0,0.0
9,590000,590001,12290,8,9,8,13,1,1,8,0.9499679070317291,0.9499679070317292,2,0,0.0,2,0,0.0
9,600000,600001,12500,9,8,8,2,1,-1,8,0.9499679070317291,0.9499679070317292,2,0,0.0,2,0,0.0
9,610000,610001,12710,8,9,8,5,1,1,8,0.9499679070317291,0.9499679070317292,2,0,0.0,3,0,0.0
9,620000,620001,12920,9,10,9,0,1,1,9,0.9545214042184236,0.9545214042184236,2,0,0.0,2,0,0.0
9,630000,630001,13130,10,9,9,12,1,-1,9,0.9545214042184236,0.9545214042184236,4,0,0.0,4,0,0.0
9,640000,640001,13340,9,8,8,11,1,-1,8,0.9499679070317291,0.9499679070317292,6,0,0.0,7,0,0.0
9,650000,650001,13550,8,9,8,8,1,1,8,0.9499679070317291,0.9499679070317292,9,2,0.2222222222222222,10,2,0.2
9,660000,660001,13760,9,8,8,13,1,-1,8,0.9499679070317291,0.9499679070317292,4,0,0.0,4,0,0.0
9,670000,670001,13970,8,9,8,11,1,1,8,0.9499679070317291,0.9499679070317292,6,2,0.3333333333333333,6,0,0.0
9,680000,680001,14180,9,8,8,8,1,-1,8,0.9499679070317291,0.9499679070317292,3,0,0.0,4,0,0.0
9,690000,690001,14390,8,9,8,8,1,1,8,0.9499679070317291,0.9499679070317292,4,0,0.0,7,3,0.42857142857142855
9,700000,700001,14600,9,10,9,12,1,1,9,0.9545214042184236,0.9545214042184236,4,0,0.0,4,0,0.0
9,710000,710001,14810,10,11,10,13,1,1,10,0.9583148474999099,0.9583148474999099,4,1,0.25,4,0,0.0
9,720000,720001,15020,11,10,10,12,1,-1,10,0.9583148474999099,0.9583148474999099,4,0,0.0,4,0,0.0
9,730000,730001,15230,10,9,9,7,1,-1,9,0.9545214042184236,0.9545214042184236,3,0,0.0,4,0,0.0
9,740000,740001,15440,9,8,8,11,1,-1,8,0.9499679070317291,0.9499679070317292,5,0,0.0,6,0,0.0
9,750000,750001,15650,8,7,7,5,1,-1,7,0.9444002816030351,0.9444002816030351,6,0,0.0,7,0,0.0
9,760000,760001,15860,7,6,6,3,1,-1,6,0.9374368665610922,0.9374368665610922,5,0,0.0,9,0,0.0
9,770000,770001,16070,6,7,6,1,1,1,6,0.9374368665610922,0.9374368665610922,9,1,0.1111111111111111,11,1,0.09090909090909091
9,780000,780001,16280,7,6,6,10,1,-1,6,0.9374368665610922,0.9374368665610922,13,1,0.07692307692307693,15,0,0.0
9,790000,790001,16490,6,5,5,1,1,-1,5,0.9284766908852593,0.9284766908852593,19,2,0.10526315789473684,27,2,0.07407407407407407
9,800000,800001,16700,5,6,5,11,1,1,5,0.9284766908852593,0.9284766908852593,13,5,0.38461538461538464,21,4,0.19047619047619047
9,810000,810001,16910,6,5,5,13,1,-1,5,0.9284766908852593,0.9284766908852593,6,0,0.0,10,0,0.0
9,820000,820001,17120,5,6,5,10,1,1,5,0.9284766908852593,0.9284766908852593,12,3,0.25,20,5,0.25
9,830000,830001,17330,6,5,5,11,1,-1,5,0.9284766908852593,0.9284766908852593,6,0,0.0,7,0,0.0
9,840000,840001,17540,5,4,4,6,1,-1,4,0.9165151389911681,0.9165151389911681,7,1,0.14285714285714285,9,0,0.0
9,850000,850001,17750,4,3,3,0,1,-1,3,0.8997354108424374,0.8997354108424374,12,0,0.0,16,0,0.0
9,860000,860001,17960,3,4,3,12,1,1,3,0.8997354108424374,0.8997354108424374,12,3,0.25,22,5,0.22727272727272727
9,870000,870001,18170,4,3,3,4,1,-1,3,0.8997354108424374,0.8997354108424374,10,0,0.0,10,0,0.0
9,880000,880001,18380,3,2,2,12,1,-1,2,0.8744746321952062,0.8744746321952063,12,0,0.0,21,0,0.0
9,890000,890001,18590,2,3,2,14,1,1,2,0.8744746321952062,0.8744746321952063,17,3,0.17647058823529413,27,3,0.1111111111111111
9,900000,900001,18800,3,2,2,14,1,-1,2,0.8744746321952062,0.8744746321952063,16,3,0.1875,24,1,0.041666666666666664
9,910000,910001,19010,2,3,2,3,1,1,2,0.8744746321952062,0.8744746321952063,12,3,0.25,21,1,0.047619047619047616
9,920000,920001,19220,3,4,3,13,1,1,3,0.8997354108424374,0.8997354108424374,11,2,0.18181818181818182,15,0,0.0
9,930000,930001,19430,4,3,3,13,1,-1,3,0.8997354108424374,0.8997354108424374,6,0,0.0,11,1,0.09090909090909091
9,940000,940001,19640,3,2,2,10,1,-1,2,0.8744746321952062,0.8744746321952063,11,0,0.0,13,0,0.0
9,950000,950001,19850,2,3,2,10,1,1,2,0.8744746321952062,0.8744746321952063,20,11,0.55,47,25,0.5319148936170213
9,960000,960001,20060,3,2,2,3,1,-1,2,0.8744746321952062,0.8744746321952063,10,2,0.2,12,0,0.0
9,970000,970001,20270,2,3,2,13,1,1,2,0.8744746321952062,0.8744746321952063,11,3,0.2727272727272727,14,1,0.07142857142857142
9,980000,980001,20480,3,4,3,4,1,1,3,0.8997354108424374,0.8997354108424374,8,1,0.125,14,4,0.2857142857142857
9,990000,990001,20690,4,3,3,4,1,-1,3,0.8997354108424374,0.8997354108424374,5,0,0.0,9,0,0.0
