hidden,seed,task,V,V_next,Q,X,c,rho,w1_sq,train_acc,task_start_acc
32,204,43,2448.691076869669,2528.471371449744,637.818906355228,-279.0193058875767,-0.22326392756366148,0.5103659535466138,280475.2268349678,0.8875,0.11
32,204,44,2528.471371449744,2490.626146406459,712.4934685009475,-375.169346772116,-0.27951677894882804,0.5308372900156804,286038.4820850644,0.8591666666666666,0.10583333333333333
32,204,45,2490.626146406459,2700.5963723268733,790.3356185919877,-290.18269633578694,-0.20682901457552452,0.563315246709833,293095.57018553483,0.8991666666666667,0.09583333333333334
32,204,46,2700.5963723268733,2760.3191028201227,836.7820758637919,-388.5296726852713,-0.2584569219177219,0.5566424776489817,300445.7297856705,0.9225,0.10666666666666667
32,204,47,2760.3191028201227,2693.001108389196,796.6955963399096,-432.00679538541794,-0.2913162591308668,0.5372378010505979,305273.88960068737,0.87,0.09833333333333333
32,204,48,2693.001108389196,2586.352899202013,774.9243510158492,-440.7862801015161,-0.30512665498171865,0.5364279374459866,311268.7101860366,0.8608333333333333,0.11666666666666667
32,204,49,2586.352899202013,2709.6082517839804,865.9268396733538,-371.33574354569305,-0.24813170697501946,0.5786243543161478,319001.3297388364,0.9058333333333334,0.09666666666666666
32,204,50,2709.6082517839804,2679.6361975592577,772.1715010298333,-401.07177762727827,-0.27727579895247945,0.5338308049073268,321216.74793581036,0.8558333333333333,0.11583333333333333
64,200,1,1.3995863077490696,160.48173660703975,157.12389512961914,0.9791275848357692,0.06602650741114484,10.5954956094755,21.365169989035174,1.0,0.09083333333333334
64,200,2,160.48173660703975,453.073644645036,283.8357620371392,4.378073000428495,0.020513352087801348,1.3299053992949361,1304.9775473034606,1.0,0.09833333333333333
64,200,3,453.073644645036,707.798662429875,349.8290530652516,-47.552017640206266,-0.11944187480717769,0.878705889543661,3706.3642870948543,1.0,0.07833333333333334
64,200,4,707.798662429875,1100.8244989015639,484.59805037385377,-45.7861069510826,-0.07817862329048093,0.8274389536536746,6377.944355032553,1.0,0.10916666666666666
64,200,5,1100.8244989015639,1335.7052509473865,510.31113322608144,-137.71519059012923,-0.18374066453068477,0.6808610316303598,11304.5221489074,0.9008333333333334,0.08833333333333333
64,200,6,1335.7052509473865,1370.5782386146675,479.72539638682497,-222.426204359772,-0.2778652768294412,0.5992955301864018,21308.946980258777,1.0,0.1
64,200,7,1370.5782386146675,1417.1081096755179,450.16180399178745,-201.81596646546853,-0.2569326432075446,0.573102635021083,31303.379997880103,1.0,0.09833333333333333
64,200,8,1417.1081096755179,1385.15173522937,497.45041571367744,-264.70339507991264,-0.31527034414803673,0.592479608020473,41574.51397893193,1.0,0.0825
64,200,9,1385.15173522937,1454.2492479980242,508.712501507345,-219.80749436934542,-0.261853036985487,0.6060207994926298,48987.226217724834,1.0,0.09416666666666666
64,200,10,1454.2492479980242,1671.1973064749368,536.6085113500715,-159.83022643657952,-0.18093005380408542,0.6074483468796391,56283.391849280684,1.0,0.10083333333333333
64,200,11,1671.1973064749368,1639.1476416571534,541.9867342824164,-287.0181995500999,-0.3015791021319205,0.5694826075437488,63430.692962885296,1.0,0.11083333333333334
64,200,12,1639.1476416571534,1771.3661651829798,556.0237238966655,-211.90260018541954,-0.2219630011237383,0.5824218029609279,69678.6574315278,1.0,0.0925
64,200,13,1771.3661651829798,1779.4963436785251,557.3016520867816,-274.5857367956181,-0.27636219701408143,0.5609071715364424,76773.76854123789,1.0,0.1075
64,200,14,1779.4963436785251,1800.8789296581047,584.2693882284067,-281.4434011244136,-0.27601707800994507,0.5730044785742674,87574.2966317582,1.0,0.105
64,200,15,1800.8789296581047,1793.8565208042855,560.8822690544985,-283.9523389541589,-0.2825318000462722,0.5580763225042068,97718.2524677527,1.0,0.10666666666666667
64,200,16,1793.8565208042855,1920.5581290640762,633.6656194871016,-253.48200561365547,-0.23775146991521273,0.5943417249799299,104107.57571840318,1.0,0.08833333333333333
64,200,17,1920.5581290640762,2010.872521204623,597.9789631659612,-253.8322855127072,-0.2368591569032832,0.5579936089504993,113220.50886024025,1.0,0.10833333333333334
64,200,18,2010.872521204623,2142.182818254859,620.9766866554819,-244.8331948026232,-0.21909899328097593,0.555706373912474,121122.42297835843,1.0,0.11583333333333333
64,200,19,2142.182818254859,2193.736841322199,609.6215918463531,-279.0337843895064,-0.24417340140983246,0.5334600538772556,128843.86392553807,0.995,0.1025
64,200,20,2193.736841322199,2323.368076081065,624.7797192402409,-247.5742422406872,-0.21147047084638762,0.5336680431987773,139278.3887191753,1.0,0.09583333333333334
64,200,21,2323.368076081065,2352.563842218009,651.202275304752,-311.003254583904,-0.25284127422742253,0.5294182959214981,148754.51004392447,0.9991666666666666,0.11333333333333333
64,200,22,2352.563842218009,2486.906456951807,707.4564700654834,-286.5569276658428,-0.22212136920980782,0.5483769004200334,161448.6845088998,1.0,0.0925
64,200,23,2486.906456951807,2470.847073839118,749.1262189367282,-382.5928010247087,-0.2803041775107822,0.5488425503261379,170606.5436904864,1.0,0.09583333333333334
64,200,24,2470.847073839118,2457.9768701173484,705.0676818003576,-358.9689427610635,-0.27196845765891065,0.5341859618535951,181216.65595391908,0.9966666666666667,0.09333333333333334
64,200,25,2457.9768701173484,2557.138620724456,739.1163026158381,-319.97727600436536,-0.23739624771005471,0.5483621807566593,189542.60680528844,1.0,0.09833333333333333
64,200,26,2557.138620724456,2811.3014633584353,769.3516487072582,-257.59440303663916,-0.18365249905055434,0.548510958577214,200638.5956976099,1.0,0.11166666666666666
64,200,27,2811.3014633584353,2938.34863460587,764.7619815294635,-318.85740514101474,-0.21746013497556319,0.5215661955664093,210176.04401694424,1.0,0.10333333333333333
64,200,28,2938.34863460587,2924.897472579916,796.7765143283315,-405.1138381771424,-0.2647629152961025,0.5207347982045274,223666.48012053524,0.9983333333333333,0.0925
64,200,29,2924.897472579916,3034.3459424817584,850.8048972803904,-370.6782136892741,-0.23497775345367808,0.5393363192311033,233154.7143221986,0.9816666666666667,0.0975
64,200,30,3034.3459424817584,3084.5529462679156,792.3343067055266,-371.0636514596848,-0.23931043561855966,0.5110009222065507,244076.93701014723,0.995,0.09916666666666667
64,200,31,3084.5529462679156,3224.863240030739,920.629297895034,-390.15950206610523,-0.23152808402199207,0.5463189703375069,255459.1990076165,1.0,0.1
64,200,32,3224.863240030739,3279.1399788116323,832.5759203322455,-389.1495907756762,-0.2374920105423483,0.508108280043989,268078.70550448005,0.9958333333333333,0.09916666666666667
64,200,33,3279.1399788116323,3423.1148947883203,831.7282316945332,-343.8766578589225,-0.2082245813356595,0.5036290160197301,277770.03085315274,0.9983333333333333,0.09833333333333333
64,200,34,3423.1148947883203,3441.8150989767546,893.3967063338885,-437.3482510727272,-0.25008893811370625,0.5108712177384942,290549.09229875857,0.9991666666666666,0.11083333333333334
64,200,35,3441.8150989767546,3556.624729435246,899.678346944994,-392.43435824325127,-0.22301271334743594,0.5112694775001634,299797.7402582535,1.0,0.10666666666666667
64,200,36,3556.624729435246,3520.375207643093,881.6307962568578,-458.9401590245053,-0.25917533216652555,0.49787962542608705,308927.47865942365,0.995,0.09833333333333333
64,200,37,3520.375207643093,3653.0766559674867,966.8304141854892,-417.06448293054774,-0.2260651297935657,0.5240595927407383,318857.0822583208,1.0,0.09583333333333334
64,200,38,3653.0766559674867,3714.4397985596497,932.714112810276,-435.67548510905647,-0.23602578821075912,0.5052948609129078,327015.5495483818,0.9975,0.10416666666666667
64,200,39,3714.4397985596497,3727.582549988063,911.3496740598105,-449.1034613156986,-0.24409406446428603,0.49533139966847417,339821.28644375526,0.9991666666666666,0.10833333333333334
64,200,40,3727.582549988063,3915.1180971461545,976.5940827965753,-394.5292678192416,-0.20678000773360555,0.5118508269601701,350646.79567059246,0.9966666666666667,0.08166666666666667
64,200,41,3915.1180971461545,3968.0602424476774,976.2735462508471,-461.665700474662,-0.23613992207714213,0.499359512523073,363592.6516934813,0.995,0.1
64,200,42,3968.0602424476774,4150.6958919889385,1025.6699434696407,-421.5171469641897,-0.20894034289148655,0.5084107045833766,375822.09077576187,0.9958333333333333,0.09666666666666666
64,200,43,4150.6958919889385,4388.519004522838,989.0991106156971,-375.6379990408989,-0.18539121692028673,0.48815691767076075,386286.861779226,0.9908333333333333,0.09333333333333334
64,200,44,4388.519004522838,4479.99218717089,1032.3135193819571,-470.42016836695257,-0.22101468658030435,0.4850056699967849,398853.678163841,1.0,0.11666666666666667
64,200,45,4479.99218717089,4626.355526043762,1097.732602608518,-475.68463186782327,-0.21450242727355762,0.49500507685578304,412621.5928399231,0.9983333333333333,0.10166666666666667
64,200,46,4626.355526043762,4688.145073170763,1075.380534261315,-506.7954935671569,-0.2272124668303572,0.4821271441287642,427735.0038370179,0.9991666666666666,0.0925
64,200,47,4688.145073170763,4838.74795230505,1058.653112901868,-454.0251168837904,-0.20379922037596565,0.4751998755901705,437501.12079145026,0.9966666666666667,0.09666666666666666
64,200,48,4838.74795230505,4927.2082408376355,1135.402501813307,-523.4711066403613,-0.22333217310557993,0.48440478349780003,449272.3529132218,0.9908333333333333,0.10333333333333333
64,200,49,4927.2082408376355,5137.882426564967,1080.9880441214818,-435.1569291970748,-0.18855367409439397,0.468392558397961,461222.640653088,0.9841666666666666,0.10083333333333333
64,200,50,5137.882426564967,5160.242849248427,1098.550997098646,-538.0952872075928,-0.2264941535744376,0.46240021825394895,469753.36506865453,0.9941666666666666,0.11333333333333333
64,201,1,1.414817134232584,166.8345093477061,163.74699165404462,0.8363502797144562,0.054947936307863605,10.758123104929949,21.606028601084383,1.0,0.07416666666666667
64,201,2,166.8345093477061,462.770027282337,287.8092560730655,4.063130930782691,0.01854238074861912,1.3134375682192412,1127.5168045862679,1.0,0.10333333333333333
64,201,3,462.770027282337,638.4859662017018,317.9876915978283,-71.13587633923174,-0.18543893297023809,0.8289389442026132,3013.843584947236,1.0,0.10583333333333333
64,201,4,638.4859662017018,935.5697880752865,382.4862929441517,-42.70123553528355,-0.08640857145158101,0.7739844938633254,5230.21317913762,1.0,0.11166666666666666
64,201,5,935.5697880752865,1239.0180049106925,491.7942802564046,-94.17303171049926,-0.13883428267497983,0.7250261023023186,9532.194282574681,1.0,0.10833333333333334
64,201,6,1239.0180049106925,1259.3543049845366,427.4576331946953,-203.5606665604256,-0.27971033746262147,0.5873645476414759,17456.76366907075,1.0,0.1175
64,201,7,1259.3543049845366,1396.080327919462,444.3907103650828,-153.83234371507868,-0.20563223949610626,0.5940301940201169,28999.981930466634,1.0,0.105
64,201,8,1396.080327919462,1319.9919636804104,457.4433226067954,-266.76584342292347,-0.33381540284041405,0.572418211616979,36392.792496651375,1.0,0.09583333333333334
64,201,9,1319.9919636804104,1399.1475458547156,491.21981856980227,-206.0321181977485,-0.2558652717823042,0.6100315498508042,44475.177755950426,1.0,0.105
64,201,10,1399.1475458547156,1473.2955195574582,499.71581883015267,-212.78392256370518,-0.2544752234231878,0.5976264236168146,51403.58055463683,0.9983333333333333,0.095
64,201,11,1473.2955195574582,1523.9488766733998,525.4816802924418,-237.41416158825007,-0.26982544173127987,0.5972193299593825,63537.30195514699,1.0,0.10166666666666667
64,201,12,1523.9488766733998,1554.8593304656988,558.6992318477089,-263.89438902770496,-0.28599334023175543,0.6054856266165904,70438.85227591124,1.0,0.09
64,201,13,1554.8593304656988,1634.0308818245128,564.1409995735903,-242.4847241073882,-0.25890772015026897,0.6023491194365173,80698.67527853008,0.9991666666666666,0.11166666666666666
64,201,14,1634.0308818245128,1720.4866435356423,577.8252817406163,-245.68476001474332,-0.2528423498226046,0.5946591966609518,89833.43982688188,1.0,0.09666666666666666
64,201,15,1720.4866435356423,1819.9660774936265,572.9735449251723,-236.74705548359407,-0.23844688224647398,0.5770874536033458,95874.65642707181,0.9975,0.095
64,201,16,1819.9660774936265,2001.4440723701018,675.7093181020359,-247.1156616127803,-0.22283770153684232,0.6093240321968221,106273.46882601759,1.0,0.10416666666666667
64,201,17,2001.4440723701018,2076.258429644303,612.6477330693717,-268.9166878975854,-0.24285139850921883,0.553265622645412,112981.47600183391,1.0,0.10666666666666667
64,201,18,2076.258429644303,2109.1414998092014,656.4891569160322,-311.80304337556703,-0.2670704676057676,0.5623064618535396,123057.94360752133,0.9975,0.095
64,201,19,2109.1414998092014,2179.6915276993705,693.424098949639,-311.4370355297351,-0.2575241325030368,0.5733853690039252,133598.17463760503,0.9991666666666666,0.09833333333333333
64,201,20,2179.6915276993705,2192.28171101777,711.7018822721781,-349.5558494768892,-0.28065320022315016,0.5714148716533844,144027.92513127511,1.0,0.10416666666666667
64,201,21,2192.28171101777,2230.941446180171,686.8761825478107,-324.10822369270454,-0.2641208227923498,0.5597460639042698,153928.65382146026,1.0,0.0975
64,201,22,2230.941446180171,2363.195933383764,734.5131009397655,-301.1293068680865,-0.23523891379300801,0.573793583324308,163180.9747573463,0.9916666666666667,0.115
64,201,23,2363.195933383764,2508.902801666791,756.4237477912778,-305.3584397541254,-0.22839021065701737,0.5657606164189426,175123.2912228689,0.9975,0.09666666666666666
64,201,24,2508.902801666791,2699.8316285752867,822.3149711535503,-315.6930721225273,-0.21978802910408293,0.5725022269176451,185027.02071075252,0.9966666666666667,0.095
64,201,25,2699.8316285752867,2809.414867820159,808.1351419949365,-349.2759513750321,-0.236460360617442,0.5471087441075123,192935.49616510834,1.0,0.10166666666666667
64,201,26,2809.414867820159,2805.741239652687,721.1823768119807,-362.4280024897263,-0.2546192616708057,0.5066576618043429,203711.0292627953,0.9825,0.09083333333333334
64,201,27,2805.741239652687,2935.0740064805145,801.3137310120871,-335.9904820921299,-0.22407936997831088,0.5344135788671618,213744.69372877822,0.9983333333333333,0.095
64,201,28,2935.0740064805145,2978.6219712377947,773.2710402678498,-364.8615377552848,-0.24218803479797477,0.5132823666775864,227274.25769151354,0.995,0.1075
64,201,29,2978.6219712377947,3096.6780630084836,856.2628631707696,-369.10338570004035,-0.23111960159669576,0.5361617895288048,237973.97004820063,0.9983333333333333,0.09666666666666666
64,201,30,3096.6780630084836,3221.0696981444553,835.6928811164075,-355.6506229902178,-0.22108139368682908,0.5194877638565494,247908.22537427585,0.9933333333333333,0.09666666666666666
64,201,31,3221.0696981444553,3463.517863873348,888.6742114297971,-323.11302285045224,-0.19097789952424732,0.5252562486123638,259116.263233223,0.995,0.105
64,201,32,3463.517863873348,3667.2965295727063,889.4335053952749,-342.82741984795825,-0.19532601574610015,0.5067549817251912,270818.2339376414,0.9983333333333333,0.105
64,201,33,3667.2965295727063,3665.558015588903,912.7529910716956,-457.2457525277495,-0.24991943694447116,0.49888864431644153,280650.20746946294,0.9983333333333333,0.09666666666666666
64,201,34,3665.558015588903,3789.218398477109,907.5360919941227,-391.93785455295813,-0.2148895069424223,0.49757884081778325,290943.29804975656,0.9866666666666667,0.08666666666666667
64,201,35,3789.218398477109,3931.905685764019,954.2935498042162,-405.8031312586533,-0.2134025383724866,0.5018410411202763,303374.20824319357,0.9983333333333333,0.105
64,201,36,3931.905685764019,4084.618357269163,1029.0268496654326,-438.1570890801442,-0.21782862164331782,0.5115779383306674,316073.64164942387,0.9858333333333333,0.09416666666666666
64,201,37,4084.618357269163,4189.849458127233,1072.0680263565564,-483.41846274924274,-0.2310129461192229,0.5123130626835719,327420.2836736661,0.9975,0.09916666666666667
64,201,38,4189.849458127233,4423.969895837932,1160.229556377823,-463.05455933356217,-0.21002016379349678,0.5262265462178448,336804.5121862604,0.9941666666666666,0.0975
64,201,39,4423.969895837932,4525.7118799646505,1076.456258309667,-487.35713709147467,-0.22332793767602951,0.49327841508891407,346664.3076316768,0.9941666666666666,0.12916666666666668
64,201,40,4525.7118799646505,4702.298150898272,1161.906075114658,-492.6599020905182,-0.21484153860753025,0.5066896815345145,361338.23315272544,0.9983333333333333,0.09916666666666667
64,201,41,4702.298150898272,4800.500212941339,1054.4131442203886,-478.10554108866074,-0.21471544744147864,0.4735330812814681,371763.7523126998,0.9833333333333333,0.09416666666666666
64,201,42,4800.500212941339,4913.603719063805,1036.5153137696268,-461.7059038235802,-0.20698282962928385,0.46466997892255535,383410.8876322799,0.9891666666666666,0.11333333333333333
64,201,43,4913.603719063805,5085.267447693976,1139.6962967396908,-484.0162840547604,-0.2045339194114221,0.48160890075441976,395734.80018436257,0.9933333333333333,0.10333333333333333
64,201,44,5085.267447693976,5080.405473414266,1111.3042896063844,-558.0831319430469,-0.23476075715114458,0.4674762979217474,405180.29985367984,0.9841666666666666,0.0925
64,201,45,5080.405473414266,5038.941124211887,1110.8425962877213,-576.1534727450503,-0.2425284738407358,0.46760276957344116,418877.8553055466,0.9933333333333333,0.10916666666666666
64,201,46,5038.941124211887,5141.421904634347,1160.8620014441005,-529.1906105108206,-0.21880245473310342,0.4799772529546024,429241.2761119433,0.9933333333333333,0.10166666666666667
64,201,47,5141.421904634347,5157.20283002997,1271.0970647053166,-627.6580696548463,-0.24552297463952721,0.49721902333485163,441686.62669171015,0.9875,0.10166666666666667
64,201,48,5157.20283002997,5513.481905091354,1217.2018106447933,-430.4613677917047,-0.17180894866702273,0.485818656562166,452258.29285145807,0.9875,0.09333333333333334
64,201,49,5513.481905091354,5743.571908475768,1315.3681889690884,-542.6390927923372,-0.2014997139189215,0.4884394016130199,467198.92383994017,0.9891666666666666,0.095
64,201,50,5743.571908475768,6054.240231296217,1381.9527086626274,-535.6421929210892,-0.19012409389983667,0.49051868956412514,478098.3796513181,0.995,0.08083333333333333
64,202,1,1.353846759130592,176.6357054168538,171.6231870506254,1.829335803548914,0.12001090155414253,11.259088334456287,21.391844885776756,1.0,0.10583333333333333
64,202,2,176.6357054168538,469.07369221039346,306.556494519764,-7.05925386311216,-0.030336417387521877,1.3173950039115292,1459.9528091144841,1.0,0.08916666666666667
64,202,3,469.07369221039346,812.3563067768537,398.3203866543256,-27.518886043932746,-0.06366401793987082,0.9215008267883084,4070.8675998821072,1.0,0.10833333333333334
64,202,4,812.3563067768537,1115.49436584938,490.4850879218756,-93.67351442467456,-0.14839888298547038,0.7770332907405426,7084.361308852465,1.0,0.1075
64,202,5,1115.49436584938,1351.5918298589659,517.9338282646999,-140.91818212755706,-0.18539422542739842,0.6814020693714568,11962.074117584198,1.0,0.10166666666666667
64,202,6,1351.5918298589659,1455.5363063650898,481.31946600244316,-188.68749474815962,-0.23393953710701132,0.5967520700165726,22166.04736479678,1.0,0.09916666666666667
64,202,7,1455.5363063650898,1474.8147782442263,452.5356343403482,-216.6285812306059,-0.2669179880273127,0.5575898634548407,34157.31673396044,0.9983333333333333,0.09
64,202,8,1474.8147782442263,1556.6508542990182,537.228408378541,-227.69616616187452,-0.25580409522223335,0.6035465122203875,43797.13635241227,1.0,0.10083333333333333
64,202,9,1556.6508542990182,1552.1079075645807,519.8129046803695,-262.17792570740335,-0.2914586758361328,0.577867036181209,50423.053346582754,0.9983333333333333,0.10583333333333333
64,202,10,1552.1079075645807,1569.3059856253913,548.5295527488867,-265.6657373440381,-0.28792181831057034,0.5944824793873165,61915.960433147695,1.0,0.09416666666666666
64,202,11,1569.3059856253913,1638.51039093784,562.8131130981837,-246.8043538928676,-0.26261340906405845,0.5988641122628949,67832.67746974109,1.0,0.0925
64,202,12,1638.51039093784,1724.807814401081,587.5199968073939,-250.61128667207626,-0.25542576329805117,0.5988068040756686,77461.1548333124,0.9991666666666666,0.0925
64,202,13,1724.807814401081,1800.505062614219,596.4767525692663,-260.3897521780642,-0.25671826664990294,0.5880664532136868,89074.11261699832,0.9991666666666666,0.10583333333333333
64,202,14,1800.505062614219,1850.054540341228,595.6052046402738,-273.0278634566325,-0.26365168732988514,0.5751512508569024,97853.5736420901,0.9991666666666666,0.10416666666666667
64,202,15,1850.054540341228,1953.7609038452165,643.5108053534439,-269.9022209247276,-0.24736387210497418,0.5897740448679447,110829.2577577322,1.0,0.10083333333333333
64,202,16,1953.7609038452165,2034.1424405336693,626.0517425641519,-272.8351029378497,-0.24669447557952495,0.5660690455681305,119657.38938347239,0.9991666666666666,0.1025
64,202,17,2034.1424405336693,2065.18421009281,643.1643835900722,-306.06130701546573,-0.2675819132859301,0.5623028862962445,132281.31041321412,0.9983333333333333,0.105
64,202,18,2065.18421009281,2237.3954406339167,725.7157913333197,-276.75228039610647,-0.2260624986455461,0.5927941220955086,140793.41832013195,0.9991666666666666,0.09916666666666667
64,202,19,2237.3954406339167,2347.1586829612547,701.779003229706,-296.00788045118406,-0.23622818527881692,0.5600525909886035,152938.39313937633,1.0,0.1075
64,202,20,2347.1586829612547,2459.9346801209267,753.3324347558031,-320.2782187980655,-0.24085898147273296,0.5665289498192775,163843.00210437362,1.0,0.09333333333333334
64,202,21,2459.9346801209267,2584.828708120198,709.3124699388982,-292.2092209698136,-0.22121436806421332,0.5369786390615275,171322.29777847548,1.0,0.085
64,202,22,2584.828708120198,2642.697302972284,757.5070292082783,-349.8192171780961,-0.2499967977499864,0.5413491377140748,181841.71600565885,0.9991666666666666,0.11083333333333334
64,202,23,2642.697302972284,2761.3725281340658,738.7616460936085,-310.0432104659134,-0.22189440124540383,0.528723312072117,192975.67255617894,0.9975,0.09583333333333334
64,202,24,2761.3725281340658,2769.9813995701925,769.2922514503518,-380.34169000711256,-0.26095507833557474,0.5278167632278835,202668.7891910712,0.9933333333333333,0.09833333333333333
64,202,25,2769.9813995701925,2931.3719345107147,845.8504411004221,-342.22995307994995,-0.22357992250255995,0.5525967974691228,214856.71231279982,0.9983333333333333,0.09916666666666667
64,202,26,2931.3719345107147,2943.272539130242,754.6279516853067,-371.36367353288983,-0.24968790913655695,0.5073772392431362,223628.7938341507,0.9975,0.10333333333333333
64,202,27,2943.272539130242,2924.2434017766145,807.3446356343327,-413.18688649398,-0.2680413573025136,0.5237381897149892,237370.4424121822,1.0,0.09166666666666666
64,202,28,2924.2434017766145,3015.111516352924,846.5372307552993,-377.8345580894951,-0.24014408092744396,0.5380421163128302,247212.0312762147,0.9966666666666667,0.09083333333333334
64,202,29,3015.111516352924,3152.4961409315533,840.3419571563225,-351.4786662888464,-0.22081026354959352,0.5279299907180656,256679.97892737668,0.9991666666666666,0.10833333333333334
64,202,30,3152.4961409315533,3396.284951873564,849.4781911696718,-302.84469011383044,-0.18506170744672756,0.51909737772694,266668.3194531923,0.9991666666666666,0.1
64,202,31,3396.284951873564,3435.4877297925113,896.537630631102,-428.66742635607727,-0.24565983825919457,0.5137859230553491,281072.6659291992,0.9958333333333333,0.10416666666666667
64,202,32,3435.4877297925113,3517.6180051690862,928.110708003825,-422.9902163136253,-0.23688427375765617,0.5197633953528117,294185.9830496423,0.9975,0.105
64,202,33,3517.6180051690862,3512.406059558116,910.2080366886221,-457.7099911497963,-0.2557971620442172,0.508681560719066,306521.1775531126,0.9941666666666666,0.09
64,202,34,3512.406059558116,3849.202003787222,960.929686837353,-312.06687130412325,-0.16986327874143578,0.5230502890744276,319094.8704012345,1.0,0.12333333333333334
64,202,35,3849.202003787222,4064.2639433280065,989.1406431857919,-387.03935182250353,-0.19835390211062137,0.5069249557912887,329188.60771103145,0.9983333333333333,0.09916666666666667
64,202,36,4064.2639433280065,4145.974009857394,979.3377919488614,-448.81386270973695,-0.22496194257953844,0.49087996254887534,340203.7546499246,0.985,0.09916666666666667
64,202,37,4145.974009857394,4355.529010826529,993.6487142027997,-392.0468566168323,-0.19315602127441925,0.4895568704111246,353359.02174309775,0.9958333333333333,0.10083333333333333
64,202,38,4355.529010826529,4406.059201512182,1054.0129525008106,-501.74138090757907,-0.23417282298019249,0.4919291051862969,362105.685658621,0.9941666666666666,0.11583333333333333
64,202,39,4406.059201512182,4545.748107805759,988.3707216140108,-424.34090766021666,-0.20334326893111576,0.473625167455523,375011.76319221384,0.9891666666666666,0.11
64,202,40,4545.748107805759,4478.818763079233,1033.2717199735453,-550.1005323500359,-0.25382366480518304,0.47676524431420686,390166.1096404718,0.9891666666666666,0.09583333333333334
64,202,41,4478.818763079233,4822.155373113584,1166.705123068822,-411.6842565172353,-0.18009512716715856,0.5103860645126667,400096.35523524333,0.9933333333333333,0.10166666666666667
64,202,42,4822.155373113584,4861.93936985431,1030.6212176216454,-495.4186104404598,-0.2222297396801818,0.4623053718093136,407831.56587588676,0.99,0.1025
64,202,43,4861.93936985431,4936.848750047089,1023.0360347322412,-474.06332726973056,-0.21256224355960723,0.4587126281997355,425132.45010153536,0.9891666666666666,0.0925
64,202,44,4936.848750047089,4974.823265770993,1039.2384034004563,-500.63194383827675,-0.22102227900874122,0.4588097966580706,437488.24393032625,0.9833333333333333,0.10166666666666667
64,202,45,4974.823265770993,5038.652225025169,1189.689541594927,-562.9302911703751,-0.23139233485725616,0.4890215451234119,451683.02128521574,0.9958333333333333,0.09416666666666666
64,202,46,5038.652225025169,5351.1311819683815,1328.1979895139507,-507.85951628536884,-0.1963156822019226,0.5134216964522503,462456.040098036,0.9983333333333333,0.0975
64,202,47,5351.1311819683815,5456.266136883405,1340.4803951068034,-617.6727200958899,-0.23062447170097425,0.5005038637598023,470352.69364052697,1.0,0.09166666666666666
64,202,48,5456.266136883405,5571.521070351607,1283.6606578591939,-584.2028621954966,-0.22074495772042416,0.48503976269749255,480168.52628148947,0.99,0.10166666666666667
64,202,49,5571.521070351607,5535.630024319803,1120.1647046392322,-578.0278753355179,-0.23137740818248256,0.4483880746174731,491844.1343366244,0.9783333333333334,0.09916666666666667
64,202,50,5535.630024319803,5785.732735436156,1240.0098648821527,-494.9535768829,-0.1889158379290399,0.47329186737024015,505219.0025537313,0.9908333333333333,0.10166666666666667
64,203,1,1.425909835883264,166.35998911806473,160.25646389308696,2.3388076945472474,0.154717950476363,10.60136397786543,21.346464151086604,1.0,0.09916666666666667
64,203,2,166.35998911806473,424.07668530086653,257.6234250991731,0.04663554181436247,0.0002252682110825842,1.2444235843998677,1119.7808081369371,1.0,0.09583333333333334
64,203,3,424.07668530086653,611.3649347701412,289.7658703486884,-51.23881043970688,-0.1461683096297421,0.8266114512376856,2785.5874087914617,1.0,0.09
64,203,4,611.3649347701412,852.1981071470648,358.6238777308368,-58.895352676956584,-0.12577987614433536,0.7658951831191727,4890.222475642951,1.0,0.105
64,203,5,852.1981071470648,1113.3472117927292,432.11791243312575,-85.48440389373073,-0.140869012536712,0.7120833842340691,9372.015323609321,1.0,0.09583333333333334
64,203,6,1113.3472117927292,1211.0420795758464,433.5543807274205,-167.92975647215172,-0.24170773899650924,0.6240314480241312,16982.010905576994,1.0,0.09333333333333334
64,203,7,1211.0420795758464,1298.6512005192583,433.59399846039025,-172.9924387584891,-0.2387293816703148,0.5983592571518035,25568.512539603347,1.0,0.105
64,203,8,1298.6512005192583,1257.8373765898841,444.5919702971141,-242.7028971132442,-0.31940954670901317,0.5851059933446463,33325.01812310403,0.9991666666666666,0.09833333333333333
64,203,9,1257.8373765898841,1323.380149824177,448.9616383241784,-191.70943254494276,-0.2551094913273932,0.5974373491066683,40827.40632399959,1.0,0.1
64,203,10,1323.380149824177,1503.9568865456304,516.7921691405184,-168.10771620953238,-0.20327659527188494,0.6249073806648966,47714.16086024167,1.0,0.115
64,203,11,1503.9568865456304,1584.5189264084404,562.1075799674328,-240.7727700523114,-0.2618665068890732,0.6113529716419397,55443.87072772201,1.0,0.09333333333333334
64,203,12,1584.5189264084404,1667.1730265782153,553.3262449727692,-235.33607240149715,-0.2513327890602083,0.5909380019394486,62373.43165457857,1.0,0.09583333333333334
64,203,13,1667.1730265782153,1671.6935007940206,531.0393953976047,-263.2594605908997,-0.2797887701130315,0.5643818421050115,71222.82008624039,1.0,0.1025
64,203,14,1671.6935007940206,1849.3037566662374,567.9200442746218,-195.15489420120252,-0.20028919530704073,0.5828613683099834,81315.8099680638,1.0,0.09
64,203,15,1849.3037566662374,1769.745455275727,607.3664176663596,-343.46235952843494,-0.32407806380408727,0.5730879300054499,87697.85259830125,1.0,0.08583333333333333
