step,run_id,seed,arm,strict_dead,strict_dead_frac,eval_loss_exact,unfit,signal_var,residual_var,mu_norm,b_mean,b_min,b_max,b_maxabs
2030000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.48731607770910973,0.21296380769733037,2.2880859375,0.48727949358871586,0.06026157499820194,0.0,0.0,0.0,0.0
2030000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,0.27371455359048114,0.12593405178397005,2.0302734375,0.25568056021374386,0.10352990184080753,0.0,0.0,0.0,0.0
2030000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.3626985823095048,0.26218727012885945,1.33984375,0.351289975211714,0.050226822373814546,0.0,0.0,0.0,0.0
2030000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.8394165504859,0.5098174885620447,1.6318359374999998,0.8319384994015395,0.08549062077247616,0.0,0.0,0.0,0.0
2040000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,0.5059833510983837,0.24572750754582567,2.05859375,0.5058531112369146,0.06362914759348162,0.0,0.0,0.0,0.0
2040000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.5189251326164044,0.3270131919369069,1.5625,0.5109581124014171,0.057299736471119224,0.0,0.0,0.0,0.0
2040000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.6243929225536006,0.2613900637708325,2.3818359375,0.6225882475947857,0.03414036571359136,0.0,0.0,0.0,0.0
2040000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.6709531148633743,0.3701108891123011,1.8125000000000002,0.6708259865160459,0.12518881001086263,0.0,0.0,0.0,0.0
2040000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.1574646264495122,0.28147368357900215,0.5585937499999998,0.15722944043670817,0.09748049733521703,0.0,0.0,0.0,0.0
2040000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,0.20606369150439746,0.16436791499139863,1.2490234375,0.20529937819726451,0.098353150069819,0.0,0.0,0.0,0.0
2040000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.33371062308781735,0.23018293742508966,1.3583984375,0.31268014253740206,0.08700312463792062,0.0,0.0,0.0,0.0
2040000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,0.6675447263113248,0.2857857545663569,2.3115234375,0.6606004697837566,0.04421233309741555,0.0,0.0,0.0,0.0
2040000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.3863577970273514,0.23426516310065568,1.58984375,0.37244500539830805,0.05127599933071018,0.0,0.0,0.0,0.0
2040000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.38276967929437455,0.2963675980146358,1.27734375,0.3785632990265074,0.09065406491685396,0.0,0.0,0.0,0.0
2050000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,0.19634330693843083,0.12802461869676515,1.5068359375,0.19291209633702014,0.10638279344646975,0.0,0.0,0.0,0.0
2050000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.18746348229195323,0.12559220185000738,1.3427734375000004,0.16864187260132832,0.04698692296196328,0.0,0.0,0.0,0.0
2050000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.07147622310220993,0.03520833770989772,2.0273437500000004,0.07137940340405048,0.07057602235902147,0.0,0.0,0.0,0.0
2050000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.41125319857374754,0.17606094869238803,2.3271484375,0.4097199616542585,0.0667613200804199,0.0,0.0,0.0,0.0
2050000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.08028790058930708,0.1409202304044045,0.5693359375,0.08023095149000764,0.08539131287871174,0.0,0.0,0.0,0.0
2050000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,0.18405445581487195,0.15369917257904195,1.08984375,0.16750808261544026,0.08966633744419146,0.0,0.0,0.0,0.0
2050000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.21055351732472585,0.27890666067832814,0.7343750000000001,0.20482207893564724,0.05174882321189961,0.0,0.0,0.0,0.0
2050000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,0.5451189845078204,0.13376958324256452,4.05859375,0.5429163944883771,0.03652417216712007,0.0,0.0,0.0,0.0
2050000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.4706412789565322,0.29789550870333253,1.5625000000000002,0.46546173234895716,0.08507713607370107,0.0,0.0,0.0,0.0
2050000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.38036107229047256,0.3803860899129471,0.9843749999999997,0.37444255725805714,0.05692745449754538,0.0,0.0,0.0,0.0
2060000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,0.11591930225657249,0.06146992703153488,1.87109375,0.11501599628166097,0.09033272314718983,0.0,0.0,0.0,0.0
2060000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.20141005625396102,0.18948226752807146,1.0625,0.20132490924857593,0.05891237330784623,0.0,0.0,0.0,0.0
2060000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.12070152893152682,0.07837188259362192,1.52734375,0.11970080505510222,0.07653635800044731,0.0,0.0,0.0,0.0
2060000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.5744725174221639,0.33496617221051317,1.7021484374999998,0.5701621466434809,0.08524132473629208,0.0,0.0,0.0,0.0
2060000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.13925219949488377,0.14354379751093604,0.9648437499999997,0.13849733587969215,0.042876414627336004,0.0,0.0,0.0,0.0
2060000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,0.14971346710248995,0.11547409116282928,1.2343749999999998,0.14253833127911736,0.06941127919709697,0.0,0.0,0.0,0.0
2060000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.34454951588568045,0.26066022254164595,1.2412109374999996,0.3235343191898749,0.08776207469758393,0.0,0.0,0.0,0.0
2060000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,0.19690300299939123,0.2212267766454637,0.8896484374999999,0.19681405617579825,0.07280903469903116,0.0,0.0,0.0,0.0
2060000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.44999199358726927,0.18769433143447928,2.3974609374999996,0.4499898278043423,0.05046560205580116,0.0,0.0,0.0,0.0
2060000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.5234295039336891,0.3245544439629874,1.6083984375,0.5220128605537502,0.07028200303411965,0.0,0.0,0.0,0.0
2070000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,0.2844688488674401,0.26395183586399784,1.0624999999999998,0.28044882560549766,0.07249597918368914,0.0,0.0,0.0,0.0
2070000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.30346767665886,0.2012164556794514,1.4843749999999998,0.2986806763991856,0.036074726220161016,0.0,0.0,0.0,0.0
2070000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.4507498401596596,0.27698499150306505,1.58984375,0.44036285758495103,0.05597266175058648,0.0,0.0,0.0,0.0
2070000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.1933584784435994,0.23926731684224994,0.7958984375000002,0.19043248361956422,0.053297455973671685,0.0,0.0,0.0,0.0
2070000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.09489404226997711,0.09336973008436132,0.9999999999999999,0.09336973008436131,0.07531900404575466,0.0,0.0,0.0,0.0
2070000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,0.1576022496102603,0.265751393571917,0.5927734374999999,0.15753036708804063,0.10792066101279595,0.0,0.0,0.0,0.0
2070000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.14346993804290278,0.11376475619343339,1.2490234375000002,0.1420948468470716,0.09717637196355884,0.0,0.0,0.0,0.0
2070000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,0.25313078774237896,0.16745402169942702,1.4843749999999996,0.2485645634600869,0.11988068868574737,0.0,0.0,0.0,0.0
2070000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.16034395174934732,0.11870234496108278,1.3125000000000004,0.1557968277614212,0.07704799056107091,0.0,0.0,0.0,0.0
2070000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.31218659164916507,0.2803680950197366,1.0927734375,0.30637880696004416,0.051496281646519745,0.0,0.0,0.0,0.0
2080000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,0.30112373620578614,0.20947436296803576,1.40234375,0.2937550636934564,0.11037976790722295,0.0,0.0,0.0,0.0
2080000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.30131940512756406,0.176369138807845,1.6708984375,0.2946949184572488,0.05304321323775703,0.0,0.0,0.0,0.0
2080000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.1257112213872405,0.11077750297459554,1.125,0.12462469084641999,0.08213365349664739,0.0,0.0,0.0,0.0
2080000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.1845410875676946,0.14500780527960289,1.2099609374999998,0.17545378002092574,0.05796335769775426,0.0,0.0,0.0,0.0
2080000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.2606024030879629,0.313155778429288,0.7880859374999998,0.24679366522698765,0.09232010086884256,0.0,0.0,0.0,0.0
2080000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,0.34525628564401184,0.2868597710056973,1.1396484375,0.32691928980825075,0.08591024369310754,0.0,0.0,0.0,0.0
2080000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.49059499496361414,0.27125434894743333,1.8085937499999998,0.49058892016664696,0.05017010301696695,0.0,0.0,0.0,0.0
2080000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,1.0012059433274563,0.45018827142628,2.171875,0.9777526520039518,0.028938926329961312,0.0,0.0,0.0,0.0
2080000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.4563459332619568,0.2539637469813371,1.796874999999999,0.45634110785708987,0.08393127804315356,0.0,0.0,0.0,0.0
2080000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.6280640483038977,0.2535628469482079,2.3125,0.5863640835677308,0.06812646177952199,0.0,0.0,0.0,0.0
2090000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,0.1974201718123515,0.13428198668785885,1.4648437500000002,0.19670212893729327,0.059964499931868566,0.0,0.0,0.0,0.0
2090000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.16242636651578576,0.11878838254724153,1.3398437500000002,0.15915787192853068,0.06869404215137208,0.0,0.0,0.0,0.0
2090000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.6291977098858685,0.5854538974826641,1.046875,0.612897048927164,0.08037672878638596,0.0,0.0,0.0,0.0
2090000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.15654824168229017,0.08221536850848796,1.90234375,0.1564018924360689,0.08807646080566159,0.0,0.0,0.0,0.0
2090000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.23961571544942153,0.22895618940768847,1.0302734375,0.23588748029796028,0.049968233626575397,0.0,0.0,0.0,0.0
2090000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,0.014992051374529799,0.028260754550380667,0.5302734374999999,0.01498592746177412,0.1013365926652282,0.0,0.0,0.0,0.0
2090000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.5611123371209927,0.21775737258827568,2.558593749999999,0.5571526525207833,0.133597182645917,0.0,0.0,0.0,0.0
2090000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,0.3251606925067044,0.18791753833832459,1.4843749999999996,0.2789400959709505,0.10019813251990717,0.0,0.0,0.0,0.0
2090000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.36696672396857344,0.22456056877549752,1.6210937500000004,0.36403373453840426,0.11357217728237654,0.0,0.0,0.0,0.0
2090000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.6226009311035088,0.15412469946384202,3.4755859375000004,0.5356736380779432,0.09331856178486521,0.0,0.0,0.0,0.0
2100000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,0.42653634563027965,0.3449094674246032,1.2343750000000002,0.4257476238522447,0.07462678808898268,0.0,0.0,0.0,0.0
2100000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.4598609744794511,0.28316975269636313,1.5468749999999998,0.43802821120218666,0.08505357393465783,0.0,0.0,0.0,0.0
2100000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.08684260806494676,0.1002590523445615,0.8427734374999999,0.08449566618491852,0.06603385719113078,0.0,0.0,0.0,0.0
2100000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.48937618322415466,0.35882826459679884,1.2412109375,0.44538156670169077,0.05687996208100126,0.0,0.0,0.0,0.0
2100000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.4400419709939948,0.2899516520452775,1.4287109375,0.4142570966232822,0.10119114954888314,0.0,0.0,0.0,0.0
2100000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,0.3322576346004472,0.2910338757124578,1.1396484375,0.33167630171527174,0.06421647192177926,0.0,0.0,0.0,0.0
2100000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.5277838870165205,0.3132918354857066,1.68359375,0.5274561761497638,0.07041927117832138,0.0,0.0,0.0,0.0
2100000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,0.07464453465570839,0.09180171608240396,0.8085937499999999,0.07423029386350632,0.052245325540901895,0.0,0.0,0.0,0.0
2100000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.4967769131746637,0.31797170539530467,1.5302734375000002,0.48658365464301023,0.0863024912051863,0.0,0.0,0.0,0.0
2100000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.35617085135501086,0.1675753091696793,2.125,0.35609753198556854,0.08716296931039863,0.0,0.0,0.0,0.0
2110000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,0.12850518505122746,0.19850271422378984,0.625,0.12406419638986865,0.08098712407449016,0.0,0.0,0.0,0.0
2110000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.5323830656235489,0.46170128635398416,1.1240234374999998,0.518963066985777,0.1267258993009866,0.0,0.0,0.0,0.0
2110000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.12918801063055455,0.25824510513882815,0.49609374999999994,0.1281137826274655,0.06698923842421885,0.0,0.0,0.0,0.0
2110000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.4528862103075818,0.17409810243290885,2.6005859375,0.4527570769324573,0.04891694628484597,0.0,0.0,0.0,0.0
2110000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.1788924920951014,0.20237947269400056,0.8505859375,0.1721411335121821,0.11561892672142735,0.0,0.0,0.0,0.0
2110000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,0.28529080086322883,0.2032801259696404,1.3125000000000002,0.2668051653351531,0.06282159864587102,0.0,0.0,0.0,0.0
2110000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.24911619306765348,0.10842541063953877,2.0625,0.2236274094440487,0.07480903873076052,0.0,0.0,0.0,0.0
2110000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,1.4691500474744392,0.5729505076255036,2.3740234375,1.360197933630468,0.06589244462217747,0.0,0.0,0.0,0.0
2110000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.688726335764368,0.30465439954474094,2.1083984375,0.6423328599776326,0.09378276352988259,0.0,0.0,0.0,0.0
2110000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,1.432241015211916,0.33335189242883767,4.1005859375,1.3669380823327044,0.09909238987744685,0.0,0.0,0.0,0.0
2120000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,0.5746474986735638,0.4485167470945214,1.2773437499999998,0.5729100636715174,0.06067120395646803,0.0,0.0,0.0,0.0
2120000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.16965263927935287,0.24590154363019062,0.6875000000000002,0.1690573112457561,0.1037512390161181,0.0,0.0,0.0,0.0
2120000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.0922346499275642,0.10981288830294267,0.8398437499999999,0.09222566791067449,0.10642323967619445,0.0,0.0,0.0,0.0
2120000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.35752153049348745,0.15837091198046524,1.9648437499999998,0.3111740965866172,0.0741955583792195,0.0,0.0,0.0,0.0
2120000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.18227171636240477,0.29357022525074694,0.58984375,0.17316056255024526,0.0701842750941465,0.0,0.0,0.0,0.0
2120000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,0.21367751429711074,0.11480582962926897,1.8398437499999998,0.21122478810697531,0.05101136755025796,0.0,0.0,0.0,0.0
2120000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.32927827729119974,0.16358030945449067,1.9912109375000007,0.3257229013454166,0.05771041502547948,0.0,0.0,0.0,0.0
2120000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,1.3752706737286757,0.5609460362324673,2.3974609375,1.3448462099128,0.09447039699526773,0.0,0.0,0.0,0.0
2120000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.3116156757165175,0.19537004453416024,1.5898437500000007,0.31060784423985643,0.07795828709723067,0.0,0.0,0.0,0.0
2120000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,1.1547260533677415,0.2579121202140761,4.4755859375,1.1543078583409285,0.057078649622722175,0.0,0.0,0.0,0.0
2130000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,0.3189767307610898,0.2886260841598787,1.0898437499999998,0.3145573339086178,0.11852430472541063,0.0,0.0,0.0,0.0
2130000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.06694672109633022,0.07096074867661897,0.9218750000000003,0.06541694018625814,0.0809634553447853,0.0,0.0,0.0,0.0
2130000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.12955244897039214,0.2513605204116625,0.49609374999999994,0.12469838317297319,0.055865833547973816,0.0,0.0,0.0,0.0
2130000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.27239007146312516,0.09660754192442261,2.8193359375,0.27236911478106257,0.06725293733270916,0.0,0.0,0.0,0.0
2130000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.6545348708455525,0.4178706463831488,1.5585937500000002,0.6512905777612359,0.040412499882044754,0.0,0.0,0.0,0.0
2130000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,0.33333120263280425,0.22643386831420786,1.3125000000000002,0.29719445216239787,0.07774761862574962,0.0,0.0,0.0,0.0
2130000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.2851095889409823,0.11349391723061902,2.4521484374999996,0.2783039318028167,0.07297447554248254,0.0,0.0,0.0,0.0
2130000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,1.1600930792431963,0.47723783369948014,2.4023437500000004,1.1464893270514858,0.04366933397941022,0.0,0.0,0.0,0.0
2130000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.26777027399175685,0.19149504690802313,1.3974609375000002,0.26760684777869254,0.06646327956541842,0.0,0.0,0.0,0.0
2130000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.9982968072241817,0.19474827307536877,4.964843749999999,0.9668947464015377,0.05807446983228803,0.0,0.0,0.0,0.0
2140000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,0.5224114328047286,0.4564092641162638,1.0927734375,0.498751920455175,0.08969795354294628,0.0,0.0,0.0,0.0
2140000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.36643442626053635,0.24782321416052622,1.4335937500000004,0.355277810925442,0.07977789025927431,0.0,0.0,0.0,0.0
2140000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.34020551156867296,0.34930318123670384,0.9648437499999999,0.33702299127135094,0.0671530357462023,0.0,0.0,0.0,0.0
2140000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.6109074506939866,0.26411469057084574,2.3125,0.6107652219450808,0.02644639409923566,0.0,0.0,0.0,0.0
2140000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.1888442004594761,0.1838998271893563,1.0146484375,0.18659367231420038,0.08801094023250396,0.0,0.0,0.0,0.0
2140000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,0.11663056766990808,0.234889245776554,0.49609375000000006,0.11652708677196236,0.10862971689039061,0.0,0.0,0.0,0.0
2140000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.3497950576122146,0.13435831261865572,2.4443359374999996,0.32841685203563986,0.05348317069308876,0.0,0.0,0.0,0.0
2140000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,0.3415167676039569,0.2834653198366961,1.1875000000000002,0.33661506730607665,0.10528512652560117,0.0,0.0,0.0,0.0
2140000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.3929698287118517,0.23421402262488894,1.6093749999999998,0.37693819266193057,0.09943349725556741,0.0,0.0,0.0,0.0
2140000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.9355920588739095,0.1999690556291009,4.670898437499999,0.9340351494863177,0.06339642073453274,0.0,0.0,0.0,0.0
2150000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,0.24913249514582722,0.11414475922063233,2.1718749999999996,0.24790814893231078,0.05618635441948881,0.0,0.0,0.0,0.0
2150000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.3639449508801987,0.1879737815792649,1.9287109375000002,0.36254708849516426,0.10754794871537234,0.0,0.0,0.0,0.0
2150000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.642883622033273,0.5672898537704953,1.046875,0.5938815656659873,0.06805172298952611,0.0,0.0,0.0,0.0
2150000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.377546192399871,0.3190320815895588,1.12109375,0.35766487271954445,0.09417100468428359,0.0,0.0,0.0,0.0
2150000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.07214915998106528,0.10413653153496015,0.6630859374999999,0.06905146964085736,0.08526827741945726,0.0,0.0,0.0,0.0
2150000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,0.06613404427303539,0.16121111680765085,0.38964843749999994,0.06281565977173113,0.07543563722103584,0.0,0.0,0.0,0.0
2150000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.37236538141185865,0.1454153209390751,2.4521484374999996,0.356579952029314,0.0938254968171566,0.0,0.0,0.0,0.0
2150000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,0.7682956623574089,0.4554095805001347,1.5771484375000007,0.7182485083083182,0.07231668675617989,0.0,0.0,0.0,0.0
2150000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.5057762955113065,0.34324194351269544,1.4335937500000002,0.49206950495765334,0.05162870658849104,0.0,0.0,0.0,0.0
2150000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.5518049251925258,0.07491534950916771,6.952148437499999,0.5208226300349267,0.027062075902330424,0.0,0.0,0.0,0.0
2160000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,0.2633607769452475,0.20612401434017943,1.2773437500000002,0.26329122144233863,0.09316877984187999,0.0,0.0,0.0,0.0
2160000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.22170895065818516,0.15310004286612103,1.4287109375,0.21873570577454596,0.10918602272036704,0.0,0.0,0.0,0.0
2160000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.1165372647791512,0.15851546845332362,0.7343749999999997,0.11640979714540947,0.059457722195314526,0.0,0.0,0.0,0.0
2160000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.5535274121734699,0.23861923874957974,2.3125,0.5518069896084031,0.08364754979379803,0.0,0.0,0.0,0.0
2160000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.3045623547695157,0.23070129790824676,1.3037109375000002,0.30076780537842723,0.09085888664803206,0.0,0.0,0.0,0.0
2160000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,0.18961552885091315,0.2859386886860373,0.6630859375000003,0.18960192345490176,0.0925492967303221,0.0,0.0,0.0,0.0
2160000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.4182447086372496,0.1757477263348084,2.3427734375,0.41173710495820837,0.09548615599772566,0.0,0.0,0.0,0.0
2160000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,1.0805455675601259,0.5144791743729761,1.8583984375000002,0.9561072937810289,0.0733155079582769,0.0,0.0,0.0,0.0
2160000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.35822779130318594,0.2273965443838928,1.5468750000000004,0.3517540295938343,0.0736566497768799,0.0,0.0,0.0,0.0
2160000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.6160577442743023,0.19928301079516658,2.9521484375000004,0.5883130289392468,0.08827702413540728,0.0,0.0,0.0,0.0
2170000,A_w100_T10000_centered_lr0.01_s0,0,frozen,0,0.0,0.055180199435825486,0.03507408466525312,1.5624999999999996,0.054803257289457986,0.0900708241407175,0.0,0.0,0.0,0.0
2170000,A_w100_T10000_centered_lr0.01_s1,1,frozen,0,0.0,0.5147566600010247,0.22133254745409345,2.2773437499999996,0.504050293616158,0.07918953724557333,0.0,0.0,0.0,0.0
2170000,A_w100_T10000_centered_lr0.01_s2,2,frozen,0,0.0,0.18392351713923777,0.3362919668365833,0.5468749999999998,0.1839096693637564,0.07182999838129721,0.0,0.0,0.0,0.0
2170000,A_w100_T10000_centered_lr0.01_s3,3,frozen,0,0.0,0.8472512869909652,0.27382940814809237,3.0380859375,0.8319172741686673,0.07850021862688432,0.0,0.0,0.0,0.0
2170000,A_w100_T10000_centered_lr0.01_s4,4,frozen,0,0.0,0.2375262315739339,0.15821896160394563,1.4843749999999996,0.23485627113085672,0.10820371127702441,0.0,0.0,0.0,0.0
2170000,A_w100_T10000_centered_lr0.01_s5,5,frozen,0,0.0,0.0986166829111349,0.1774308781517159,0.5537109375,0.09824541788283488,0.0774753143745823,0.0,0.0,0.0,0.0
2170000,A_w100_T10000_centered_lr0.01_s6,6,frozen,0,0.0,0.3342652075987514,0.12665546676872935,2.546875,0.3225756419266076,0.09736425211420958,0.0,0.0,0.0,0.0
2170000,A_w100_T10000_centered_lr0.01_s7,7,frozen,0,0.0,0.7681045455716987,0.36066770241553064,2.1240234375,0.7660666530798624,0.04215782690433226,0.0,0.0,0.0,0.0
2170000,A_w100_T10000_centered_lr0.01_s8,8,frozen,0,0.0,0.4216087794590777,0.16436998696825164,2.496093750000001,0.41028289715903454,0.05659885312536173,0.0,0.0,0.0,0.0
2170000,A_w100_T10000_centered_lr0.01_s9,9,frozen,0,0.0,0.4947350362052883,0.17582177443039937,2.714843749999999,0.4773286454262794,0.0692110639816501,0.0,0.0,0.0,0.0
