arm,wd_b,task,L1_wall_frac,L1_b_median_alive,L1_beta_median_alive,L1_kappa_median_alive,L1_margin_median_alive,L1_strict_dead_frac,L1_p_hat_median_alive,L1_p_hat_thin_frac,L1_p_hat_sat_frac,L1_eff_rank,unfit
P_none,0.0,31,0.3308302539316895,-0.2523647174239158,-0.624342324844297,2.0702598173202693,0.5593856540508568,0.11499999999999999,0.296875,0.47320426487093153,0.0,19.056789866518134,0.0015397563430072
P_none,0.0,32,0.3430614835213057,-0.25535389035940165,-0.5963774608039993,2.0649196341038514,0.5320083366241306,0.135,0.28125,0.4853230337078651,0.0,19.084565022237232,0.0024663621553303
P_none,0.0,33,0.34392306650099624,-0.2652358114719391,-0.6579408067600194,2.066273034351677,0.5334315937943757,0.13,0.28125,0.4938233948452036,0.00543478260869565,19.221850735956046,0.00174007928746525
P_none,0.0,34,0.3465185033547894,-0.2711918205022812,-0.6523737175093833,2.0532256230149035,0.5263345940038562,0.14,0.28125,0.4913061336254107,0.0112359550561797,19.07835326582962,0.0028052550805692496
P_none,0.0,35,0.353017617688839,-0.2533942833542823,-0.6750235042909939,2.060594298851608,0.5471179010346532,0.135,0.265625,0.4912456562416466,0.0,19.139477584094543,0.0015453788457522
P_none,0.0,36,0.3378469880181203,-0.26523006707429886,-0.6388977485971623,2.0662927326237543,0.5368193085305393,0.14500000000000002,0.28125,0.47867647058823526,0.0,19.380950967093092,0.00220811609628445
P_none,0.0,37,0.3462002767600302,-0.26091093942523,-0.6614682084248433,2.0471560825562385,0.5494243237189949,0.135,0.28125,0.49123176206509533,0.0,19.213512742320958,0.00177026346339165
P_none,0.0,38,0.3519534209021761,-0.2673612982034683,-0.66474509558173,2.0512928131737946,0.5318256239406763,0.15,0.2734375,0.49719101123595505,0.0,18.997437542607976,0.00206856503328355
P_none,0.0,39,0.33876445306963643,-0.27296432852745056,-0.6455970202535604,2.069304685107716,0.5561333214864135,0.125,0.28125,0.4834486166007905,0.0,18.88347560518268,0.0021217122682259002
P_none,0.0,40,0.3645884969968089,-0.2715718746185303,-0.6499331973954692,2.0520039729555406,0.569878707639873,0.165,0.28125,0.48169300578939134,0.0053763440860215,18.811758383365046,0.0015271215234343
P_none,0.0,41,0.3671178999126278,-0.2820651978254318,-0.6340723304527613,2.0559635873650564,0.5581811992451547,0.14500000000000002,0.265625,0.4916965157929013,0.00549450549450545,18.856173558550765,0.0012192039524033
P_none,0.0,42,0.3354324084415363,-0.27614225447177887,-0.6588414068665855,2.0655147747074487,0.5785777922719717,0.16,0.28125,0.48507890961262556,0.0,19.274075382854253,0.0016134482438377
P_none,0.0,43,0.39689914415637295,-0.2992191016674042,-0.7255019306175987,2.0581410269654175,0.5697988690808415,0.14,0.25,0.5296086134148116,0.0,18.923709333502757,0.0016790174959118499
P_none,0.0,44,0.36881362152312736,-0.3074210286140442,-0.6659996332333595,2.0641600392522914,0.5679360330104827,0.14500000000000002,0.25,0.523538961038961,0.00549450549450545,19.087213232880593,0.0012896414474483499
P_none,0.0,45,0.3549939598316189,-0.2857428789138794,-0.6714375653835674,2.0630119457507856,0.5650934549048543,0.14500000000000002,0.25,0.5287508261731659,0.0,19.17538268173449,0.0022311909735644
P_none,0.0,46,0.3867701746658476,-0.3168940320611,-0.6824634432890346,2.051349659884402,0.6071221833117306,0.15000000000000002,0.25,0.5148706896551725,0.0,19.066685974495805,0.00168031024437325
P_none,0.0,47,0.3800040364191156,-0.30417382717132563,-0.7270983531679485,2.067186289470608,0.5770280044525862,0.17,0.25,0.5354521534413517,0.0,19.216974966258434,0.0026675176024106
P_none,0.0,48,0.3892910666376592,-0.3169258385896683,-0.7152674259723728,2.050883385557233,0.5353236205410212,0.155,0.25,0.5419026870007262,0.0,19.134585276716983,0.0024214116188483997
P_none,0.0,49,0.3720681280129442,-0.31160107254981995,-0.7318422249720917,2.0552771604100357,0.5680786427110434,0.175,0.25,0.536144578313253,0.0,19.357890845515414,0.0019342155035585
P_none,0.0,50,0.37461784460445774,-0.29941675066947937,-0.6872992148623585,2.0649520705388236,0.5688497573137283,0.17,0.25,0.5330377325682489,0.0,19.5731368651438,0.0026753904007019496
