seed,env,act,iv,task,step,train_acc,train_ce
1,RL,ELU1,wclamp,21,6000,0.13083334267139435,2.266171932220459
1,RL,LR,ref,21,6000,0.7916666865348816,0.6222689151763916
1,RL,LR,wclamp,21,6000,0.9125000238418579,0.3351310193538666
2,PM,ELU1,ref,21,6000,1.0,3.295421629445627e-05
2,PM,ELU1,wclamp,21,6000,1.0,2.1070640286779962e-05
2,PM,LR,ref,21,6000,1.0,3.338376700412482e-05
2,PM,LR,wclamp,21,6000,1.0,2.7641455744742416e-05
2,RL,ELU1,ref,21,6000,0.1158333346247673,2.290235757827759
2,RL,ELU1,wclamp,21,6000,0.14416666328907013,2.178269386291504
2,RL,LR,ref,21,6000,0.8208333253860474,0.6372346878051758
2,RL,LR,wclamp,21,6000,0.925000011920929,0.2908441722393036
0,PM,ELU1,ref,22,0,0.13083334267139435,11.867721557617188
0,PM,ELU1,wclamp,22,0,0.11916667222976685,10.783276557922363
0,PM,LR,ref,22,0,0.13250000774860382,16.098106384277344
0,PM,LR,wclamp,22,0,0.13250000774860382,12.750467300415039
0,RL,ELU1,ref,22,0,0.10500000417232513,2.32047438621521
0,RL,ELU1,wclamp,22,0,0.10500000417232513,2.582929849624634
0,RL,LR,ref,22,0,0.0949999988079071,6.516874313354492
0,RL,LR,wclamp,22,0,0.09666667133569717,7.829261302947998
1,PM,ELU1,ref,22,0,0.11666666716337204,12.93491268157959
1,PM,ELU1,wclamp,22,0,0.0949999988079071,13.384632110595703
1,PM,LR,ref,22,0,0.08416666835546494,12.357589721679688
1,PM,LR,wclamp,22,0,0.08083333820104599,12.200489044189453
1,RL,ELU1,ref,22,0,0.09000000357627869,2.574770212173462
1,RL,ELU1,wclamp,22,0,0.09166666865348816,2.6748430728912354
1,RL,LR,ref,22,0,0.09166666865348816,7.365477085113525
1,RL,LR,wclamp,22,0,0.09000000357627869,8.90988540649414
2,PM,ELU1,ref,22,0,0.10999999940395355,12.191824913024902
2,PM,ELU1,wclamp,22,0,0.07000000029802322,14.47943115234375
2,PM,LR,ref,22,0,0.12250000238418579,13.626664161682129
2,PM,LR,wclamp,22,0,0.0925000011920929,9.514233589172363
2,RL,ELU1,ref,22,0,0.09166666865348816,2.3968591690063477
2,RL,ELU1,wclamp,22,0,0.1041666716337204,3.2767345905303955
2,RL,LR,ref,22,0,0.12083333730697632,6.471698760986328
2,RL,LR,wclamp,22,0,0.11500000208616257,9.321208000183105
0,PM,ELU1,ref,22,75,0.8408333659172058,0.5086608529090881
0,PM,ELU1,wclamp,22,75,0.8883333802223206,0.36107778549194336
0,PM,LR,ref,22,75,0.8391667008399963,0.4860245883464813
0,PM,LR,wclamp,22,75,0.8725000023841858,0.4113815128803253
0,RL,ELU1,ref,22,75,0.11166667193174362,2.304656982421875
0,RL,ELU1,wclamp,22,75,0.11166667193174362,2.320005416870117
0,RL,LR,ref,22,75,0.1274999976158142,3.344801425933838
0,RL,LR,wclamp,22,75,0.1525000035762787,3.3490686416625977
1,PM,ELU1,ref,22,75,0.8408333659172058,0.46990618109703064
1,PM,ELU1,wclamp,22,75,0.8408333659172058,0.47281473875045776
1,PM,LR,ref,22,75,0.8525000214576721,0.43976685404777527
1,PM,LR,wclamp,22,75,0.8525000214576721,0.44373729825019836
1,RL,ELU1,ref,22,75,0.10833333432674408,2.3219146728515625
1,RL,ELU1,wclamp,22,75,0.1066666692495346,2.359853506088257
1,RL,LR,ref,22,75,0.1133333370089531,3.4775187969207764
1,RL,LR,wclamp,22,75,0.12916666269302368,3.3462162017822266
2,PM,ELU1,ref,22,75,0.8533333539962769,0.4894179403781891
2,PM,ELU1,wclamp,22,75,0.8566666841506958,0.4451506733894348
2,PM,LR,ref,22,75,0.8566666841506958,0.4709862768650055
2,PM,LR,wclamp,22,75,0.85916668176651,0.44734975695610046
2,RL,ELU1,ref,22,75,0.10500000417232513,2.3185908794403076
2,RL,ELU1,wclamp,22,75,0.11166667193174362,2.338376998901367
2,RL,LR,ref,22,75,0.12833333015441895,3.3416857719421387
2,RL,LR,wclamp,22,75,0.13750000298023224,3.1525449752807617
0,PM,ELU1,ref,22,375,0.9883333444595337,0.06447825580835342
0,PM,ELU1,wclamp,22,375,0.9975000023841858,0.032945360988378525
0,PM,LR,ref,22,375,0.9816666841506958,0.08713755756616592
0,PM,LR,wclamp,22,375,0.9933333396911621,0.052081018686294556
0,RL,ELU1,ref,22,375,0.10249999910593033,2.305968999862671
0,RL,ELU1,wclamp,22,375,0.10166666656732559,2.306574583053589
0,RL,LR,ref,22,375,0.2058333456516266,2.51534104347229
0,RL,LR,wclamp,22,375,0.210833340883255,2.487598419189453
1,PM,ELU1,ref,22,375,0.987500011920929,0.07240619510412216
1,PM,ELU1,wclamp,22,375,0.9941666722297668,0.04349931702017784
1,PM,LR,ref,22,375,0.9883333444595337,0.06331352144479752
1,PM,LR,wclamp,22,375,0.9833333492279053,0.07141982764005661
1,RL,ELU1,ref,22,375,0.09416666626930237,2.3030786514282227
1,RL,ELU1,wclamp,22,375,0.08916667103767395,2.3107776641845703
1,RL,LR,ref,22,375,0.1966666728258133,2.4585256576538086
1,RL,LR,wclamp,22,375,0.2150000035762787,2.3853390216827393
2,PM,ELU1,ref,22,375,0.9866666793823242,0.06587878614664078
2,PM,ELU1,wclamp,22,375,0.987500011920929,0.06623683124780655
2,PM,LR,ref,22,375,0.971666693687439,0.10773877799510956
2,PM,LR,wclamp,22,375,0.987500011920929,0.06240784004330635
2,RL,ELU1,ref,22,375,0.10333333909511566,2.317861795425415
2,RL,ELU1,wclamp,22,375,0.11083333939313889,2.300790548324585
2,RL,LR,ref,22,375,0.21666666865348816,2.55654239654541
2,RL,LR,wclamp,22,375,0.23000000417232513,2.472531318664551
0,PM,ELU1,ref,22,1500,1.0,0.002120432211086154
0,PM,ELU1,wclamp,22,1500,1.0,0.0014159934362396598
0,PM,LR,ref,22,1500,1.0,0.002590515650808811
0,PM,LR,wclamp,22,1500,1.0,0.001261922181583941
0,RL,ELU1,ref,22,1500,0.11500000208616257,2.281543731689453
0,RL,ELU1,wclamp,22,1500,0.1066666692495346,2.3062589168548584
0,RL,LR,ref,22,1500,0.38833335041999817,1.7508602142333984
0,RL,LR,wclamp,22,1500,0.39916667342185974,1.698014736175537
1,PM,ELU1,ref,22,1500,1.0,0.0028488286770880222
1,PM,ELU1,wclamp,22,1500,1.0,0.0018520363373681903
1,PM,LR,ref,22,1500,1.0,0.001711771939881146
1,PM,LR,wclamp,22,1500,1.0,0.001760368817485869
1,RL,ELU1,ref,22,1500,0.1158333346247673,2.3044888973236084
1,RL,ELU1,wclamp,22,1500,0.11166667193174362,2.3099589347839355
1,RL,LR,ref,22,1500,0.3791666626930237,1.7596089839935303
1,RL,LR,wclamp,22,1500,0.41333335638046265,1.700355887413025
2,PM,ELU1,ref,22,1500,1.0,0.0021537726279348135
2,PM,ELU1,wclamp,22,1500,1.0,0.001617921283468604
2,PM,LR,ref,22,1500,1.0,0.002886728150770068
2,PM,LR,wclamp,22,1500,1.0,0.0016874969005584717
2,RL,ELU1,ref,22,1500,0.10583333671092987,2.313610553741455
2,RL,ELU1,wclamp,22,1500,0.1133333370089531,2.2882742881774902
2,RL,LR,ref,22,1500,0.41333335638046265,1.6750916242599487
2,RL,LR,wclamp,22,1500,0.45083335041999817,1.5926064252853394
0,PM,ELU1,ref,22,3000,1.0,0.0003868786443490535
0,PM,ELU1,wclamp,22,3000,1.0,0.0002731490239966661
0,PM,LR,ref,22,3000,1.0,0.0003863394376821816
0,PM,LR,wclamp,22,3000,1.0,0.00023305535432882607
0,RL,ELU1,ref,22,3000,0.13750000298023224,2.2226603031158447
0,RL,ELU1,wclamp,22,3000,0.1066666692495346,2.3337509632110596
0,RL,LR,ref,22,3000,0.5766666531562805,1.276760220527649
0,RL,LR,wclamp,22,3000,0.6108333468437195,1.1898912191390991
1,PM,ELU1,ref,22,3000,1.0,0.0005482530687004328
1,PM,ELU1,wclamp,22,3000,1.0,0.0003196247562300414
1,PM,LR,ref,22,3000,1.0,0.00030904493178240955
1,PM,LR,wclamp,22,3000,1.0,0.0003216008481103927
1,RL,ELU1,ref,22,3000,0.11833333969116211,2.2990005016326904
1,RL,ELU1,wclamp,22,3000,0.11250000447034836,2.310662269592285
1,RL,LR,ref,22,3000,0.5541666746139526,1.3191401958465576
1,RL,LR,wclamp,22,3000,0.6033333539962769,1.2004567384719849
2,PM,ELU1,ref,22,3000,1.0,0.0004042156506329775
2,PM,ELU1,wclamp,22,3000,1.0,0.0003042515309061855
2,PM,LR,ref,22,3000,1.0,0.000451351806987077
2,PM,LR,wclamp,22,3000,1.0,0.0003089189704041928
2,RL,ELU1,ref,22,3000,0.10166666656732559,2.318087100982666
2,RL,ELU1,wclamp,22,3000,0.12250000238418579,2.267157793045044
2,RL,LR,ref,22,3000,0.59333336353302,1.233870029449463
2,RL,LR,wclamp,22,3000,0.6666666865348816,1.0608054399490356
0,PM,ELU1,ref,22,6000,1.0,3.781557097681798e-05
0,PM,ELU1,wclamp,22,6000,1.0,2.712567766138818e-05
0,PM,LR,ref,22,6000,1.0,3.8947266148170456e-05
0,PM,LR,wclamp,22,6000,1.0,2.1940868464298546e-05
0,RL,ELU1,ref,22,6000,0.19333334267139435,2.0859622955322266
0,RL,ELU1,wclamp,22,6000,0.10333333909511566,2.2955026626586914
0,RL,LR,ref,22,6000,0.8216666579246521,0.5957198143005371
0,RL,LR,wclamp,22,6000,0.8766666650772095,0.42855364084243774
1,PM,ELU1,ref,22,6000,1.0,5.237420555204153e-05
1,PM,ELU1,wclamp,22,6000,1.0,3.1434694392373785e-05
1,PM,LR,ref,22,6000,1.0,3.4525393857620656e-05
1,PM,LR,wclamp,22,6000,1.0,3.4688313462538645e-05
1,RL,ELU1,ref,22,6000,0.12583333253860474,2.273637294769287
1,RL,ELU1,wclamp,22,6000,0.12583333253860474,2.272439479827881
1,RL,LR,ref,22,6000,0.8341667056083679,0.5565781593322754
1,RL,LR,wclamp,22,6000,0.9000000357627869,0.39077693223953247
2,PM,ELU1,ref,22,6000,1.0,4.598855957738124e-05
2,PM,ELU1,wclamp,22,6000,1.0,2.98150389426155e-05
2,PM,LR,ref,22,6000,1.0,5.293369395076297e-05
2,PM,LR,wclamp,22,6000,1.0,3.474076584097929e-05
2,RL,ELU1,ref,22,6000,0.11250000447034836,2.3009233474731445
2,RL,ELU1,wclamp,22,6000,0.16166667640209198,2.145524501800537
2,RL,LR,ref,22,6000,0.8183333277702332,0.6453106999397278
2,RL,LR,wclamp,22,6000,0.9358333349227905,0.2761138379573822
0,PM,ELU1,ref,23,0,0.09583333879709244,10.071876525878906
0,PM,ELU1,wclamp,23,0,0.10500000417232513,8.171807289123535
0,PM,LR,ref,23,0,0.08416666835546494,11.052050590515137
0,PM,LR,wclamp,23,0,0.10583333671092987,10.713552474975586
0,RL,ELU1,ref,23,0,0.10583333671092987,3.525346040725708
0,RL,ELU1,wclamp,23,0,0.09833333641290665,2.3399996757507324
0,RL,LR,ref,23,0,0.10333333909511566,7.250899314880371
0,RL,LR,wclamp,23,0,0.09916666895151138,8.27571964263916
1,PM,ELU1,ref,23,0,0.08666666597127914,15.619170188903809
1,PM,ELU1,wclamp,23,0,0.1300000101327896,7.81689453125
1,PM,LR,ref,23,0,0.12333333492279053,14.842179298400879
1,PM,LR,wclamp,23,0,0.10833333432674408,13.785540580749512
1,RL,ELU1,ref,23,0,0.10083333402872086,2.602017641067505
1,RL,ELU1,wclamp,23,0,0.10249999910593033,2.530709981918335
1,RL,LR,ref,23,0,0.10249999910593033,7.312141418457031
1,RL,LR,wclamp,23,0,0.10000000149011612,8.51922607421875
2,PM,ELU1,ref,23,0,0.13750000298023224,11.626530647277832
2,PM,ELU1,wclamp,23,0,0.09666667133569717,9.428792953491211
2,PM,LR,ref,23,0,0.1300000101327896,11.932196617126465
2,PM,LR,wclamp,23,0,0.10166666656732559,14.382109642028809
2,RL,ELU1,ref,23,0,0.09666667133569717,2.4529101848602295
2,RL,ELU1,wclamp,23,0,0.10916666686534882,3.016401529312134
2,RL,LR,ref,23,0,0.1041666716337204,6.253347396850586
2,RL,LR,wclamp,23,0,0.1041666716337204,10.706401824951172
0,PM,ELU1,ref,23,75,0.8725000023841858,0.39754414558410645
0,PM,ELU1,wclamp,23,75,0.8741666674613953,0.43354687094688416
0,PM,LR,ref,23,75,0.8391667008399963,0.502263605594635
0,PM,LR,wclamp,23,75,0.8799999952316284,0.42054158449172974
0,RL,ELU1,ref,23,75,0.10999999940395355,2.3214871883392334
0,RL,ELU1,wclamp,23,75,0.10833333432674408,2.3032593727111816
0,RL,LR,ref,23,75,0.1274999976158142,3.280526876449585
0,RL,LR,wclamp,23,75,0.13750000298023224,3.2307968139648438
1,PM,ELU1,ref,23,75,0.8450000286102295,0.4703613519668579
1,PM,ELU1,wclamp,23,75,0.8824999928474426,0.38499361276626587
1,PM,LR,ref,23,75,0.8300000429153442,0.528931200504303
1,PM,LR,wclamp,23,75,0.8450000286102295,0.492252916097641
1,RL,ELU1,ref,23,75,0.1341666728258133,2.3351354598999023
1,RL,ELU1,wclamp,23,75,0.1341666728258133,2.3151326179504395
1,RL,LR,ref,23,75,0.1274999976158142,3.3955166339874268
1,RL,LR,wclamp,23,75,0.13500000536441803,3.2544593811035156
2,PM,ELU1,ref,23,75,0.8116666674613953,0.5394843816757202
2,PM,ELU1,wclamp,23,75,0.8650000095367432,0.4073159992694855
2,PM,LR,ref,23,75,0.809166669845581,0.5418251752853394
2,PM,LR,wclamp,23,75,0.8133333325386047,0.5228422284126282
2,RL,ELU1,ref,23,75,0.09916666895151138,2.324432134628296
2,RL,ELU1,wclamp,23,75,0.09416666626930237,2.335651397705078
2,RL,LR,ref,23,75,0.12166666984558105,3.5999796390533447
2,RL,LR,wclamp,23,75,0.11250000447034836,3.583686113357544
0,PM,ELU1,ref,23,375,0.9933333396911621,0.04242392256855965
0,PM,ELU1,wclamp,23,375,0.9900000095367432,0.04850773513317108
0,PM,LR,ref,23,375,0.9908333420753479,0.06506345421075821
0,PM,LR,wclamp,23,375,0.9908333420753479,0.04739592224359512
0,RL,ELU1,ref,23,375,0.10833333432674408,2.298133134841919
0,RL,ELU1,wclamp,23,375,0.10750000178813934,2.3009989261627197
0,RL,LR,ref,23,375,0.22833333909511566,2.4687535762786865
0,RL,LR,wclamp,23,375,0.23416666686534882,2.4162492752075195
1,PM,ELU1,ref,23,375,0.9883333444595337,0.06404104828834534
1,PM,ELU1,wclamp,23,375,0.9891666769981384,0.04026917368173599
1,PM,LR,ref,23,375,0.96833336353302,0.12969553470611572
1,PM,LR,wclamp,23,375,0.9791666865348816,0.07228009402751923
1,RL,ELU1,ref,23,375,0.1366666704416275,2.294914722442627
1,RL,ELU1,wclamp,23,375,0.13583333790302277,2.2980575561523438
1,RL,LR,ref,23,375,0.19083334505558014,2.5065929889678955
1,RL,LR,wclamp,23,375,0.22750000655651093,2.398293972015381
2,PM,ELU1,ref,23,375,0.9850000143051147,0.08836518973112106
2,PM,ELU1,wclamp,23,375,0.9916666746139526,0.06054752320051193
2,PM,LR,ref,23,375,0.9750000238418579,0.10443608462810516
2,PM,LR,wclamp,23,375,0.9783333539962769,0.08724398910999298
2,RL,ELU1,ref,23,375,0.09666667133569717,2.303788900375366
2,RL,ELU1,wclamp,23,375,0.09916666895151138,2.297856092453003
2,RL,LR,ref,23,375,0.21833333373069763,2.51405930519104
2,RL,LR,wclamp,23,375,0.20083333551883698,2.5404927730560303
0,PM,ELU1,ref,23,1500,1.0,0.0014508883468806744
0,PM,ELU1,wclamp,23,1500,1.0,0.0011759360786527395
0,PM,LR,ref,23,1500,1.0,0.0020778903272002935
0,PM,LR,wclamp,23,1500,1.0,0.0012978328159078956
0,RL,ELU1,ref,23,1500,0.10333333909511566,2.303659677505493
0,RL,ELU1,wclamp,23,1500,0.10000000149011612,2.3105106353759766
0,RL,LR,ref,23,1500,0.3725000023841858,1.7994511127471924
0,RL,LR,wclamp,23,1500,0.42500001192092896,1.7058494091033936
1,PM,ELU1,ref,23,1500,1.0,0.0024630229454487562
1,PM,ELU1,wclamp,23,1500,1.0,0.0012262861710041761
1,PM,LR,ref,23,1500,1.0,0.0051931156776845455
1,PM,LR,wclamp,23,1500,1.0,0.0013240294065326452
1,RL,ELU1,ref,23,1500,0.1366666704416275,2.2979342937469482
1,RL,ELU1,wclamp,23,1500,0.13583333790302277,2.301051139831543
1,RL,LR,ref,23,1500,0.3474999964237213,1.8469258546829224
1,RL,LR,wclamp,23,1500,0.38833335041999817,1.7255878448486328
2,PM,ELU1,ref,23,1500,1.0,0.0027101493906229734
2,PM,ELU1,wclamp,23,1500,1.0,0.0013407969381660223
2,PM,LR,ref,23,1500,1.0,0.002549259690567851
2,PM,LR,wclamp,23,1500,1.0,0.0021479702554643154
2,RL,ELU1,ref,23,1500,0.1066666692495346,2.300370454788208
2,RL,ELU1,wclamp,23,1500,0.11166667193174362,2.2877180576324463
2,RL,LR,ref,23,1500,0.39250001311302185,1.7704771757125854
2,RL,LR,wclamp,23,1500,0.38583335280418396,1.7870227098464966
0,PM,ELU1,ref,23,3000,1.0,0.0003109558601863682
0,PM,ELU1,wclamp,23,3000,1.0,0.00020039320224896073
0,PM,LR,ref,23,3000,1.0,0.00037192663876339793
0,PM,LR,wclamp,23,3000,1.0,0.00028043033671565354
0,RL,ELU1,ref,23,3000,0.10083333402872086,2.289264678955078
0,RL,ELU1,wclamp,23,3000,0.09666667133569717,2.306217908859253
0,RL,LR,ref,23,3000,0.5633333325386047,1.3072760105133057
0,RL,LR,wclamp,23,3000,0.5916666984558105,1.227936863899231
1,PM,ELU1,ref,23,3000,1.0,0.000496992259286344
1,PM,ELU1,wclamp,23,3000,1.0,0.00021044572349637747
1,PM,LR,ref,23,3000,1.0,0.0007036161841824651
1,PM,LR,wclamp,23,3000,1.0,0.0002235825959360227
1,RL,ELU1,ref,23,3000,0.1041666716337204,2.2971160411834717
1,RL,ELU1,wclamp,23,3000,0.1041666716337204,2.2978007793426514
1,RL,LR,ref,23,3000,0.5558333396911621,1.3177181482315063
1,RL,LR,wclamp,23,3000,0.6083333492279053,1.170251488685608
2,PM,ELU1,ref,23,3000,1.0,0.0005085603334009647
2,PM,ELU1,wclamp,23,3000,1.0,0.00023737749143037945
2,PM,LR,ref,23,3000,1.0,0.00046760679106228054
2,PM,LR,wclamp,23,3000,1.0,0.000383729551685974
2,RL,ELU1,ref,23,3000,0.10750000178813934,2.2988059520721436
2,RL,ELU1,wclamp,23,3000,0.11166667193174362,2.283764362335205
2,RL,LR,ref,23,3000,0.5733333230018616,1.2590751647949219
2,RL,LR,wclamp,23,3000,0.6000000238418579,1.2199887037277222
0,PM,ELU1,ref,23,6000,1.0,3.169695628457703e-05
0,PM,ELU1,wclamp,23,6000,1.0,1.9552708181436174e-05
0,PM,LR,ref,23,6000,1.0,3.854990063700825e-05
0,PM,LR,wclamp,23,6000,1.0,3.353357533342205e-05
0,RL,ELU1,ref,23,6000,0.14083333313465118,2.212697744369507
0,RL,ELU1,wclamp,23,6000,0.10999999940395355,2.2895610332489014
0,RL,LR,ref,23,6000,0.8450000286102295,0.5808480978012085
0,RL,LR,wclamp,23,6000,0.878333330154419,0.5002838969230652
1,PM,ELU1,ref,23,6000,1.0,5.345503450371325e-05
1,PM,ELU1,wclamp,23,6000,1.0,1.98777524929028e-05
1,PM,LR,ref,23,6000,1.0,6.537596345879138e-05
1,PM,LR,wclamp,23,6000,1.0,2.6685396733228117e-05
1,RL,ELU1,ref,23,6000,0.13833333551883698,2.296497106552124
1,RL,ELU1,wclamp,23,6000,0.1391666680574417,2.2960710525512695
1,RL,LR,ref,23,6000,0.8500000238418579,0.5604004263877869
1,RL,LR,wclamp,23,6000,0.9466667175292969,0.26930543780326843
2,PM,ELU1,ref,23,6000,1.0,5.5621465435251594e-05
2,PM,ELU1,wclamp,23,6000,1.0,1.940568290592637e-05
2,PM,LR,ref,23,6000,1.0,4.082441591890529e-05
2,PM,LR,wclamp,23,6000,1.0,4.243254807079211e-05
2,RL,ELU1,ref,23,6000,0.11416666954755783,2.2923009395599365
2,RL,ELU1,wclamp,23,6000,0.12250000238418579,2.2508249282836914
2,RL,LR,ref,23,6000,0.8291667103767395,0.6097882986068726
2,RL,LR,wclamp,23,6000,0.8991667032241821,0.41448089480400085
0,PM,ELU1,ref,24,0,0.09666667133569717,15.259981155395508
0,PM,ELU1,wclamp,24,0,0.09583333879709244,11.658159255981445
0,PM,LR,ref,24,0,0.07666666805744171,18.489004135131836
0,PM,LR,wclamp,24,0,0.08083333820104599,14.180584907531738
0,RL,ELU1,ref,24,0,0.10750000178813934,3.0014290809631348
0,RL,ELU1,wclamp,24,0,0.1041666716337204,2.550330400466919
0,RL,LR,ref,24,0,0.1066666692495346,6.545828819274902
0,RL,LR,wclamp,24,0,0.09833333641290665,6.9311418533325195
1,PM,ELU1,ref,24,0,0.12916666269302368,11.10207748413086
1,PM,ELU1,wclamp,24,0,0.10249999910593033,10.71212387084961
1,PM,LR,ref,24,0,0.13333334028720856,12.14504623413086
1,PM,LR,wclamp,24,0,0.13500000536441803,7.154139041900635
1,RL,ELU1,ref,24,0,0.10916666686534882,2.4501261711120605
1,RL,ELU1,wclamp,24,0,0.10916666686534882,2.6653194427490234
1,RL,LR,ref,24,0,0.10083333402872086,6.763488292694092
1,RL,LR,wclamp,24,0,0.11250000447034836,8.892278671264648
2,PM,ELU1,ref,24,0,0.08083333820104599,11.771777153015137
2,PM,ELU1,wclamp,24,0,0.1066666692495346,8.005941390991211
2,PM,LR,ref,24,0,0.06416666507720947,19.342592239379883
2,PM,LR,wclamp,24,0,0.061666667461395264,10.93526840209961
2,RL,ELU1,ref,24,0,0.08916667103767395,2.4190311431884766
2,RL,ELU1,wclamp,24,0,0.08833333849906921,2.77734637260437
2,RL,LR,ref,24,0,0.09750000387430191,6.723629951477051
2,RL,LR,wclamp,24,0,0.10166666656732559,8.390148162841797
0,PM,ELU1,ref,24,75,0.82750004529953,0.5310383439064026
0,PM,ELU1,wclamp,24,75,0.8799999952316284,0.4008690118789673
0,PM,LR,ref,24,75,0.8125,0.5785667300224304
0,PM,LR,wclamp,24,75,0.8683333396911621,0.43941834568977356
0,RL,ELU1,ref,24,75,0.12083333730697632,2.3468050956726074
0,RL,ELU1,wclamp,24,75,0.12083333730697632,2.328953266143799
0,RL,LR,ref,24,75,0.12833333015441895,3.357881784439087
0,RL,LR,wclamp,24,75,0.12916666269302368,3.3832695484161377
1,PM,ELU1,ref,24,75,0.8400000333786011,0.44702526926994324
1,PM,ELU1,wclamp,24,75,0.8766666650772095,0.37783747911453247
1,PM,LR,ref,24,75,0.8350000381469727,0.5127744674682617
1,PM,LR,wclamp,24,75,0.8774999976158142,0.4013274610042572
1,RL,ELU1,ref,24,75,0.10249999910593033,2.3189189434051514
1,RL,ELU1,wclamp,24,75,0.1041666716337204,2.3255178928375244
1,RL,LR,ref,24,75,0.13500000536441803,3.2415659427642822
1,RL,LR,wclamp,24,75,0.14916667342185974,3.2018792629241943
2,PM,ELU1,ref,24,75,0.8050000071525574,0.6089695692062378
2,PM,ELU1,wclamp,24,75,0.8483333587646484,0.45486563444137573
2,PM,LR,ref,24,75,0.7858333587646484,0.6870166063308716
2,PM,LR,wclamp,24,75,0.8416666984558105,0.48270153999328613
2,RL,ELU1,ref,24,75,0.09916666895151138,2.318631649017334
2,RL,ELU1,wclamp,24,75,0.10083333402872086,2.3176705837249756
2,RL,LR,ref,24,75,0.13500000536441803,3.478066921234131
2,RL,LR,wclamp,24,75,0.1341666728258133,3.33888578414917
0,PM,ELU1,ref,24,375,0.9916666746139526,0.054107870906591415
0,PM,ELU1,wclamp,24,375,0.9933333396911621,0.05355304852128029
0,PM,LR,ref,24,375,0.9783333539962769,0.10119149088859558
0,PM,LR,wclamp,24,375,0.9908333420753479,0.06227214261889458
0,RL,ELU1,ref,24,375,0.10833333432674408,2.297492504119873
0,RL,ELU1,wclamp,24,375,0.10500000417232513,2.3057284355163574
0,RL,LR,ref,24,375,0.2083333432674408,2.4800853729248047
0,RL,LR,wclamp,24,375,0.20250000059604645,2.49796199798584
1,PM,ELU1,ref,24,375,0.9883333444595337,0.05483126640319824
1,PM,ELU1,wclamp,24,375,0.9850000143051147,0.05966048687696457
1,PM,LR,ref,24,375,0.9825000166893005,0.09272462129592896
1,PM,LR,wclamp,24,375,0.9900000095367432,0.0541796050965786
1,RL,ELU1,ref,24,375,0.10166666656732559,2.304988145828247
1,RL,ELU1,wclamp,24,375,0.10000000149011612,2.3077962398529053
1,RL,LR,ref,24,375,0.20499999821186066,2.4530022144317627
1,RL,LR,wclamp,24,375,0.22416667640209198,2.4196150302886963
2,PM,ELU1,ref,24,375,0.9866666793823242,0.08279570192098618
2,PM,ELU1,wclamp,24,375,0.9891666769981384,0.060844942927360535
2,PM,LR,ref,24,375,0.9483333826065063,0.1811160296201706
2,PM,LR,wclamp,24,375,0.9825000166893005,0.0826835036277771
2,RL,ELU1,ref,24,375,0.10583333671092987,2.3066012859344482
2,RL,ELU1,wclamp,24,375,0.10500000417232513,2.3037989139556885
2,RL,LR,ref,24,375,0.2058333456516266,2.5154902935028076
2,RL,LR,wclamp,24,375,0.23416666686534882,2.3715877532958984
0,PM,ELU1,ref,24,1500,1.0,0.002323180204257369
0,PM,ELU1,wclamp,24,1500,1.0,0.0018601934425532818
0,PM,LR,ref,24,1500,1.0,0.003716791979968548
0,PM,LR,wclamp,24,1500,1.0,0.0018870346248149872
0,RL,ELU1,ref,24,1500,0.125,2.286041021347046
0,RL,ELU1,wclamp,24,1500,0.12083333730697632,2.3002192974090576
0,RL,LR,ref,24,1500,0.38333335518836975,1.7658287286758423
0,RL,LR,wclamp,24,1500,0.40166667103767395,1.7092912197113037
1,PM,ELU1,ref,24,1500,1.0,0.002377955475822091
1,PM,ELU1,wclamp,24,1500,1.0,0.0018226099200546741
1,PM,LR,ref,24,1500,1.0,0.0016630820464342833
1,PM,LR,wclamp,24,1500,1.0,0.000936284486670047
1,RL,ELU1,ref,24,1500,0.10166666656732559,2.2997119426727295
1,RL,ELU1,wclamp,24,1500,0.10999999940395355,2.3045263290405273
1,RL,LR,ref,24,1500,0.3799999952316284,1.7620728015899658
1,RL,LR,wclamp,24,1500,0.40166667103767395,1.6750162839889526
2,PM,ELU1,ref,24,1500,1.0,0.002738500479608774
2,PM,ELU1,wclamp,24,1500,1.0,0.0012361463159322739
2,PM,LR,ref,24,1500,1.0,0.004642702639102936
2,PM,LR,wclamp,24,1500,1.0,0.0018118886509910226
2,RL,ELU1,ref,24,1500,0.10166666656732559,2.309567451477051
2,RL,ELU1,wclamp,24,1500,0.11749999970197678,2.28574538230896
2,RL,LR,ref,24,1500,0.3675000071525574,1.8043843507766724
2,RL,LR,wclamp,24,1500,0.44833335280418396,1.6127111911773682
0,PM,ELU1,ref,24,3000,1.0,0.00045779228094033897
0,PM,ELU1,wclamp,24,3000,1.0,0.0003250805602874607
0,PM,LR,ref,24,3000,1.0,0.0005919941468164325
0,PM,LR,wclamp,24,3000,1.0,0.00038262407178990543
0,RL,ELU1,ref,24,3000,0.10750000178813934,2.2939260005950928
0,RL,ELU1,wclamp,24,3000,0.10166666656732559,2.310995101928711
0,RL,LR,ref,24,3000,0.5575000047683716,1.320665955543518
0,RL,LR,wclamp,24,3000,0.6008333563804626,1.2168378829956055
1,PM,ELU1,ref,24,3000,1.0,0.0004947233246639371
1,PM,ELU1,wclamp,24,3000,1.0,0.0002805320546030998
1,PM,LR,ref,24,3000,1.0,0.00027101041632704437
1,PM,LR,wclamp,24,3000,1.0,0.00018520792946219444
1,RL,ELU1,ref,24,3000,0.1133333370089531,2.308199405670166
