seed,env,act,iv,task,online_acc,online_ce,train_acc,train_ce,wnorm_l1,wnorm_l2,wnorm_l3,cnorm_l1,lowgate_l1,nearzero_l1
0,PM,LR,ref,27,0.9894166588783264,0.04469473287463188,1.0,4.830439866054803e-05,7.351081371307373,3.2405693531036377,3.5103752613067627,7.274348258972168,0.0,0.1490916609764099
0,PM,LR,wclamp,27,0.9917916655540466,0.03352393954992294,1.0,2.6747386073111556e-05,4.464746475219727,3.1702499389648438,3.6654326915740967,4.3881754875183105,0.0,0.21931666135787964
0,RL,ELU1,ref,27,0.10966666787862778,2.3119125366210938,0.12833333015441895,2.2934062480926514,12.838872909545898,4.194709777832031,3.8125970363616943,12.643771171569824,0.7188416123390198,0.036541666835546494
0,RL,ELU1,wclamp,27,0.11178124696016312,2.309856653213501,0.13583333790302277,2.2819759845733643,10.81325626373291,4.240638256072998,3.805189609527588,10.591046333312988,0.656658411026001,0.055258337408304214
0,RL,LR,ref,27,0.47363540530204773,1.5789244174957275,0.7725000381469727,0.7633683681488037,17.597673416137695,3.7479121685028076,5.978458404541016,17.439725875854492,0.0,0.024016669020056725
0,RL,LR,wclamp,27,0.5258125066757202,1.4553552865982056,0.8575000166893005,0.5148240923881531,10.981163024902344,4.219363689422607,6.894155979156494,10.770439147949219,0.0,0.050575003027915955
1,PM,ELU1,ref,27,0.9915937185287476,0.03789971396327019,1.0,5.181868982617743e-05,8.201665878295898,3.7482969760894775,2.584582567214966,8.127089500427246,0.41077500581741333,0.16813334822654724
1,PM,ELU1,wclamp,27,0.9915520548820496,0.034927040338516235,1.0,2.662340921233408e-05,4.789558410644531,3.810239791870117,2.5688717365264893,4.65961217880249,0.38281673192977905,0.2120666652917862
1,PM,LR,ref,27,0.9909374713897705,0.034454796463251114,1.0,2.8429827580112033e-05,7.461903095245361,3.283252477645874,3.535015821456909,7.342689037322998,0.0,0.1407500058412552
1,PM,LR,wclamp,27,0.9911562204360962,0.03311670571565628,1.0,2.147714258171618e-05,4.499390125274658,3.231862783432007,3.5896339416503906,4.389207363128662,0.0,0.19002500176429749
1,RL,ELU1,ref,27,0.09965624660253525,2.3210153579711914,0.12000000476837158,2.300014019012451,12.065204620361328,3.9980387687683105,3.8193328380584717,11.888254165649414,0.6450583934783936,0.04256666079163551
1,RL,ELU1,wclamp,27,0.10393749922513962,2.309981346130371,0.12583333253860474,2.2865238189697266,10.662219047546387,4.041223526000977,3.8248887062072754,10.475996971130371,0.6816999912261963,0.04905000701546669
1,RL,LR,ref,27,0.49573957920074463,1.5107122659683228,0.8199999928474426,0.6155832409858704,17.017799377441406,3.7201178073883057,5.956010341644287,16.886592864990234,0.0,0.029383335262537003
1,RL,LR,wclamp,27,0.5364999771118164,1.3999888896942139,0.8691666722297668,0.4651188254356384,10.70043659210205,4.190781116485596,6.826695442199707,10.539142608642578,0.0,0.047599997371435165
2,PM,ELU1,ref,27,0.9896562099456787,0.04693515598773956,1.0,4.9029589717974886e-05,8.263324737548828,3.796198606491089,2.638432741165161,8.200274467468262,0.3940666913986206,0.16797500848770142
2,PM,ELU1,wclamp,27,0.9905520677566528,0.04029284790158272,1.0,2.4329821826540865e-05,4.958770751953125,3.9063451290130615,2.692847490310669,4.866016864776611,0.3320166766643524,0.21258334815502167
2,PM,LR,ref,27,0.9877291321754456,0.04837653040885925,1.0,4.9606958782533184e-05,7.47869348526001,3.31884503364563,3.5072498321533203,7.377866744995117,0.0,0.1443583369255066
2,PM,LR,wclamp,27,0.9904896020889282,0.03735186904668808,1.0,3.662745075416751e-05,4.540045738220215,3.2050838470458984,3.668764591217041,4.453094959259033,0.0,0.18584169447422028
2,RL,ELU1,ref,27,0.11088541895151138,2.300278902053833,0.12583333253860474,2.2672455310821533,13.153182983398438,4.489638805389404,4.105307102203369,12.995765686035156,0.6772416830062866,0.046158336102962494
2,RL,ELU1,wclamp,27,0.10832291841506958,2.3112635612487793,0.1274999976158142,2.286956548690796,11.057943344116211,4.644919395446777,4.095789432525635,10.856035232543945,0.6981249451637268,0.04778333008289337
2,RL,LR,ref,27,0.4769687354564667,1.5820220708847046,0.768333375453949,0.7185012698173523,16.970285415649414,3.800678014755249,5.884287357330322,16.813756942749023,0.0,0.028433334082365036
2,RL,LR,wclamp,27,0.51171875,1.4853618144989014,0.84333336353302,0.5540478825569153,10.378487586975098,4.309504985809326,6.977900981903076,10.22744083404541,0.0,0.04776666313409805
0,PM,ELU1,ref,28,0.9898645877838135,0.04565741494297981,1.0,5.081892231828533e-05,8.1735200881958,3.765289306640625,2.5881240367889404,8.091200828552246,0.4025583565235138,0.16596665978431702
0,PM,ELU1,wclamp,28,0.9913749694824219,0.0351860411465168,1.0,2.103765837091487e-05,4.767720699310303,3.938316822052002,2.591846466064453,4.672950744628906,0.29546666145324707,0.22952502965927124
0,PM,LR,ref,28,0.9887083172798157,0.05060198903083801,1.0,4.791657192981802e-05,7.494988918304443,3.2848315238952637,3.520740509033203,7.4084882736206055,0.0,0.1475333273410797
0,PM,LR,wclamp,28,0.9908020496368408,0.037275590002536774,1.0,3.2606127206236124e-05,4.470627784729004,3.2090096473693848,3.7315521240234375,4.3881754875183105,0.0,0.1952333301305771
0,RL,ELU1,ref,28,0.10795833170413971,2.2925302982330322,0.12833333015441895,2.2519962787628174,12.982714653015137,4.203238487243652,3.8117287158966064,12.803850173950195,0.6801583170890808,0.046525001525878906
0,RL,ELU1,wclamp,28,0.10356249660253525,2.310506820678711,0.12000000476837158,2.2897279262542725,10.82869815826416,4.246090412139893,3.801072835922241,10.591045379638672,0.6761084198951721,0.04912500083446503
0,RL,LR,ref,28,0.4860520660877228,1.5601032972335815,0.8116666674613953,0.6437597870826721,18.01751708984375,3.760906219482422,5.9253106117248535,17.85962677001953,0.0,0.033016666769981384
0,RL,LR,wclamp,28,0.55078125,1.3833198547363281,0.8991667032241821,0.3930807113647461,10.99338150024414,4.26602840423584,6.954154968261719,10.770439147949219,0.0,0.05543333664536476
1,PM,ELU1,ref,28,0.9900937676429749,0.04882016032934189,1.0,4.3006341002183035e-05,8.355740547180176,3.7956626415252686,2.5853683948516846,8.285094261169434,0.3868750035762787,0.16736668348312378
1,PM,ELU1,wclamp,28,0.9906562566757202,0.04060522839426994,1.0,3.118117820122279e-05,4.807475566864014,3.865471363067627,2.5681679248809814,4.65961217880249,0.3727000057697296,0.1988000124692917
1,PM,LR,ref,28,0.9890937209129333,0.040943216532468796,1.0,4.0051938412943855e-05,7.59647274017334,3.331364154815674,3.5530755519866943,7.486507415771484,0.0,0.14869999885559082
1,PM,LR,wclamp,28,0.9908645749092102,0.035400327295064926,1.0,2.537886393838562e-05,4.497337341308594,3.275405168533325,3.6482696533203125,4.389207363128662,0.0,0.19620001316070557
1,RL,ELU1,ref,28,0.10189583152532578,2.3174681663513184,0.10583333671092987,2.316274881362915,12.078887939453125,3.9991297721862793,3.8182525634765625,11.902294158935547,0.6406416893005371,0.04309999942779541
1,RL,ELU1,wclamp,28,0.10340625047683716,2.3150827884674072,0.10750000178813934,2.312434196472168,10.670028686523438,4.041248321533203,3.8216164112091064,10.475996971130371,0.6962917447090149,0.04545833170413971
1,RL,LR,ref,28,0.4626145660877228,1.621072769165039,0.7858333587646484,0.7645646333694458,17.32267951965332,3.698366403579712,5.833634853363037,17.176841735839844,0.0,0.028266666457057
1,RL,LR,wclamp,28,0.5375624895095825,1.4157689809799194,0.8799999952316284,0.4416153132915497,10.713850021362305,4.220489025115967,6.827205181121826,10.539142608642578,0.0,0.053541671484708786
2,PM,ELU1,ref,28,0.9918957948684692,0.03478808328509331,1.0,5.312919893185608e-05,8.420092582702637,3.858121156692505,2.691288709640503,8.356955528259277,0.4100167155265808,0.17599166929721832
2,PM,ELU1,wclamp,28,0.9918437600135803,0.032977394759655,1.0,1.690626231720671e-05,4.953173637390137,3.980518102645874,2.7167270183563232,4.866016864776611,0.3077417016029358,0.22690001130104065
2,PM,LR,ref,28,0.9891562461853027,0.04672352224588394,1.0,6.928682705620304e-05,7.636874675750732,3.3543357849121094,3.544322967529297,7.531891345977783,0.0,0.12463333457708359
2,PM,LR,wclamp,28,0.9906666278839111,0.03536751866340637,1.0,4.489580896915868e-05,4.550042629241943,3.260549783706665,3.7182366847991943,4.453094959259033,0.0,0.1714416891336441
2,RL,ELU1,ref,28,0.10055208206176758,2.3160200119018555,0.11166667193174362,2.3095505237579346,13.179637908935547,4.489814758300781,4.104561805725098,13.013566017150879,0.6648417115211487,0.04858333244919777
2,RL,ELU1,wclamp,28,0.10386458039283752,2.308197021484375,0.11916667222976685,2.279930830001831,11.057209014892578,4.652047634124756,4.091957092285156,10.856035232543945,0.6791248917579651,0.050224997103214264
2,RL,LR,ref,28,0.526645839214325,1.4583274126052856,0.8483333587646484,0.5307148098945618,17.34182357788086,3.817643880844116,5.893616676330566,17.181652069091797,0.0,0.037150003015995026
2,RL,LR,wclamp,28,0.5433958172798157,1.419541358947754,0.878333330154419,0.5080058574676514,10.386903762817383,4.359081745147705,7.009555339813232,10.22744083404541,0.0,0.053025003522634506
0,PM,ELU1,ref,29,0.9919583201408386,0.034967388957738876,1.0,5.854288974660449e-05,8.314031600952148,3.8244450092315674,2.6275017261505127,8.232662200927734,0.3835916817188263,0.17625002562999725
0,PM,ELU1,wclamp,29,0.9926249980926514,0.030452601611614227,1.0,2.016941834881436e-05,4.769721984863281,4.0000224113464355,2.6184194087982178,4.672950267791748,0.30012500286102295,0.2456333339214325
0,PM,LR,ref,29,0.9909583330154419,0.03884291648864746,1.0,2.7933121600653976e-05,7.621514320373535,3.342418670654297,3.5204174518585205,7.544464588165283,0.0,0.15211668610572815
0,PM,LR,wclamp,29,0.992802083492279,0.029035214334726334,1.0,2.1849473341717385e-05,4.471291542053223,3.2587575912475586,3.7596070766448975,4.388175010681152,0.0,0.19879165291786194
0,RL,ELU1,ref,29,0.10086458176374435,2.3199870586395264,0.11749999970197678,2.321852684020996,12.997526168823242,4.199748516082764,3.8076236248016357,12.803544044494629,0.720091700553894,0.03700000047683716
0,RL,ELU1,wclamp,29,0.11118749529123306,2.2825262546539307,0.1341666728258133,2.2381491661071777,10.823248863220215,4.2617597579956055,3.8003482818603516,10.591046333312988,0.6364917159080505,0.05870000272989273
0,RL,LR,ref,29,0.49053123593330383,1.5365427732467651,0.78083336353302,0.6946180462837219,18.474956512451172,3.800568103790283,5.899594783782959,18.312265396118164,0.0,0.02679166942834854
0,RL,LR,wclamp,29,0.5334270596504211,1.4284963607788086,0.8425000309944153,0.5048792362213135,11.003763198852539,4.309201240539551,6.955214023590088,10.770439147949219,0.0,0.054133329540491104
1,PM,ELU1,ref,29,0.9919166564941406,0.03511470556259155,1.0,5.103985677124001e-05,8.523077964782715,3.837246894836426,2.6192448139190674,8.446743965148926,0.4354250431060791,0.1546500027179718
1,PM,ELU1,wclamp,29,0.992437481880188,0.02900540828704834,1.0,2.080996819131542e-05,4.808096885681152,3.939272403717041,2.6010329723358154,4.65961217880249,0.3559666872024536,0.2228500247001648
1,PM,LR,ref,29,0.9899687170982361,0.04140690341591835,1.0,5.8976016589440405e-05,7.769339561462402,3.409092426300049,3.597682237625122,7.640244960784912,0.0,0.1267833262681961
1,PM,LR,wclamp,29,0.9909895658493042,0.03287005424499512,1.0,3.881295560859144e-05,4.501850605010986,3.334235668182373,3.680762529373169,4.389207363128662,0.0,0.16534167528152466
1,RL,ELU1,ref,29,0.11699999868869781,2.279139757156372,0.1041666716337204,2.228429079055786,12.307487487792969,4.010830402374268,3.817089796066284,12.135804176330566,0.6255916953086853,0.046925004571676254
1,RL,ELU1,wclamp,29,0.10632291436195374,2.313373327255249,0.10166666656732559,2.291236162185669,10.662762641906738,4.045397758483887,3.819873571395874,10.475996971130371,0.6603916883468628,0.05202500522136688
1,RL,LR,ref,29,0.46679165959358215,1.5797369480133057,0.7616666555404663,0.7355831861495972,17.656675338745117,3.7324044704437256,5.812880039215088,17.505769729614258,0.0,0.030908336862921715
1,RL,LR,wclamp,29,0.5601041316986084,1.3511991500854492,0.9266666769981384,0.32015708088874817,10.724077224731445,4.290702819824219,6.839956760406494,10.539142608642578,0.0,0.059583328664302826
2,PM,ELU1,ref,29,0.9894791841506958,0.04872111976146698,1.0,7.761239976389334e-05,8.594610214233398,3.9150335788726807,2.7409133911132812,8.522820472717285,0.473133385181427,0.14256668090820312
2,PM,ELU1,wclamp,29,0.9908750057220459,0.03916675224900246,1.0,2.046823465207126e-05,4.945866584777832,4.048845291137695,2.7220940589904785,4.866016864776611,0.3281250298023224,0.21165001392364502
2,PM,LR,ref,29,0.9877395629882812,0.05559543892741203,1.0,5.362749288906343e-05,7.784036159515381,3.4055683612823486,3.5682015419006348,7.687619209289551,0.0,0.1534583419561386
2,PM,LR,wclamp,29,0.9908853769302368,0.0385713092982769,1.0,4.4558844820130616e-05,4.549744606018066,3.300755262374878,3.7386207580566406,4.453094959259033,0.0,0.19735832512378693
2,RL,ELU1,ref,29,0.09945832937955856,2.3184268474578857,0.10166666656732559,2.313584804534912,13.190299987792969,4.4896440505981445,4.102939605712891,13.020328521728516,0.6708917021751404,0.04508333280682564
2,RL,ELU1,wclamp,29,0.10229166597127914,2.3111116886138916,0.10500000417232513,2.303272247314453,11.0596284866333,4.652695655822754,4.090237140655518,10.856035232543945,0.696066677570343,0.047600001096725464
2,RL,LR,ref,29,0.4780624806880951,1.5591765642166138,0.7900000214576721,0.7193098068237305,17.69911766052246,3.8104658126831055,5.793717384338379,17.540969848632812,0.0,0.028925001621246338
2,RL,LR,wclamp,29,0.5176249742507935,1.4706131219863892,0.8550000190734863,0.5470061302185059,10.394684791564941,4.357018947601318,6.975144863128662,10.22744083404541,0.0,0.04395000636577606
0,PM,ELU1,ref,30,0.9914270639419556,0.03898931294679642,1.0,5.545775275095366e-05,8.493142127990723,3.880767822265625,2.6768200397491455,8.417035102844238,0.4173833429813385,0.15529999136924744
0,PM,ELU1,wclamp,30,0.9921354055404663,0.03175877779722214,1.0,2.8433005354600027e-05,4.767117023468018,4.063734531402588,2.6353116035461426,4.672950744628906,0.2922583520412445,0.22162500023841858
0,PM,LR,ref,30,0.9902916550636292,0.04232681915163994,1.0,3.370682316017337e-05,7.756570339202881,3.390225648880005,3.553509473800659,7.673547267913818,0.0,0.15440833568572998
0,PM,LR,wclamp,30,0.9932500123977661,0.02772863209247589,1.0,2.375006806687452e-05,4.469943523406982,3.296329975128174,3.7662720680236816,4.3881754875183105,0.0,0.2197083681821823
0,RL,ELU1,ref,30,0.10445833206176758,2.3148481845855713,0.10000000149011612,2.3103394508361816,13.031425476074219,4.20107364654541,3.8066818714141846,12.837215423583984,0.7087751030921936,0.03830000013113022
0,RL,ELU1,wclamp,30,0.10994791239500046,2.290238857269287,0.12166666984558105,2.2488160133361816,10.824081420898438,4.267391681671143,3.7966408729553223,10.591046333312988,0.6291916370391846,0.060466669499874115
0,RL,LR,ref,30,0.480697900056839,1.5713326930999756,0.7900000214576721,0.7390902042388916,18.83949089050293,3.8273637294769287,5.840113162994385,18.6731014251709,0.0,0.02669166587293148
0,RL,LR,wclamp,30,0.5404895544052124,1.4331227540969849,0.909166693687439,0.4227752089500427,11.014687538146973,4.328335285186768,6.971948146820068,10.770439147949219,0.0,0.051750000566244125
1,PM,ELU1,ref,30,0.9911458492279053,0.03904041275382042,1.0,4.816373257199302e-05,8.689695358276367,3.898383617401123,2.645040512084961,8.608465194702148,0.46388331055641174,0.1429416686296463
1,PM,ELU1,wclamp,30,0.9923020601272583,0.03105776757001877,1.0,1.6310215869452804e-05,4.809719085693359,4.015132904052734,2.629791021347046,4.65961217880249,0.3639083206653595,0.21745000779628754
1,PM,LR,ref,30,0.9888020753860474,0.04775700345635414,1.0,4.2768318962771446e-05,7.930023193359375,3.465064525604248,3.603928327560425,7.803558826446533,0.0,0.13922500610351562
1,PM,LR,wclamp,30,0.9917187690734863,0.03166601434350014,1.0,2.4039745767368004e-05,4.5101094245910645,3.3649678230285645,3.701925039291382,4.389207363128662,0.0,0.18753331899642944
1,RL,ELU1,ref,30,0.10634374618530273,2.302745819091797,0.11416666954755783,2.2869484424591064,12.402905464172363,4.020446300506592,3.8154449462890625,12.234319686889648,0.6331749558448792,0.046150002628564835
1,RL,ELU1,wclamp,30,0.10304166376590729,2.31358003616333,0.11250000447034836,2.295606851577759,10.675342559814453,4.04725980758667,3.81756329536438,10.475996971130371,0.6778332591056824,0.04828333854675293
1,RL,LR,ref,30,0.48124998807907104,1.5654666423797607,0.800000011920929,0.6638252139091492,18.027856826782227,3.7367351055145264,5.773204326629639,17.87921905517578,0.0,0.02890000119805336
1,RL,LR,wclamp,30,0.5476666688919067,1.3985373973846436,0.8816666603088379,0.44962170720100403,10.73592472076416,4.310824394226074,6.816838264465332,10.539142608642578,0.0,0.047833334654569626
2,PM,ELU1,ref,30,0.9884374737739563,0.052752476185560226,1.0,6.543874769704416e-05,8.789897918701172,3.971956968307495,2.7685654163360596,8.713908195495605,0.4878250062465668,0.1306999921798706
2,PM,ELU1,wclamp,30,0.9907187223434448,0.038276925683021545,1.0,2.0124118236708455e-05,4.953678607940674,4.102262496948242,2.772000551223755,4.866016864776611,0.4043416678905487,0.18070834875106812
2,PM,LR,ref,30,0.9883437156677246,0.04837470501661301,1.0,5.9856574807781726e-05,7.921707630157471,3.4323699474334717,3.5669426918029785,7.8224921226501465,0.0,0.12880000472068787
2,PM,LR,wclamp,30,0.9917500019073486,0.0331190750002861,1.0,3.6177636502543464e-05,4.549840927124023,3.333195447921753,3.7542190551757812,4.453094959259033,0.0,0.19121667742729187
2,RL,ELU1,ref,30,0.1003333330154419,2.316502571105957,0.1041666716337204,2.312854766845703,13.229775428771973,4.493872165679932,4.10176420211792,13.059466361999512,0.6873081922531128,0.041200004518032074
2,RL,ELU1,wclamp,30,0.10077083110809326,2.3157026767730713,0.10583333671092987,2.3073816299438477,11.072283744812012,4.656032085418701,4.086337089538574,10.856035232543945,0.7219000458717346,0.040041666477918625
2,RL,LR,ref,30,0.5212812423706055,1.444080114364624,0.8425000309944153,0.5585099458694458,18.076955795288086,3.847914934158325,5.851864814758301,17.910266876220703,0.0,0.03300833702087402
2,RL,LR,wclamp,30,0.5721770524978638,1.3173233270645142,0.9191666841506958,0.3407374620437622,10.397000312805176,4.411448955535889,7.0848894119262695,10.22744083404541,0.0,0.056841664016246796
0,PM,ELU1,ref,31,0.9895937442779541,0.04779554158449173,1.0,4.948218702338636e-05,8.644988059997559,3.947608470916748,2.705106735229492,8.5679931640625,0.40589168667793274,0.1626250147819519
0,PM,ELU1,wclamp,31,0.992562472820282,0.031880807131528854,1.0,1.9284090740256943e-05,4.774992942810059,4.124762058258057,2.677213191986084,4.672950744628906,0.30030831694602966,0.24689167737960815
0,PM,LR,ref,31,0.9877187609672546,0.057286735624074936,1.0,7.551749877166003e-05,7.924933910369873,3.4619412422180176,3.619668960571289,7.829251766204834,0.0,0.11701666563749313
0,PM,LR,wclamp,31,0.9913854002952576,0.034391745924949646,1.0,3.0372142646228895e-05,4.478928565979004,3.3489787578582764,3.8020477294921875,4.3881754875183105,0.0,0.1828250139951706
0,RL,ELU1,ref,31,0.1080416664481163,2.3162171840667725,0.10000000149011612,2.3121566772460938,13.040111541748047,4.200289249420166,3.8054893016815186,12.8427095413208,0.7058083415031433,0.03815000131726265
0,RL,ELU1,wclamp,31,0.11230207979679108,2.308440923690796,0.1066666692495346,2.2972002029418945,10.8401460647583,4.267567157745361,3.793003559112549,10.591045379638672,0.6882582902908325,0.04389166831970215
0,RL,LR,ref,31,0.5042083263397217,1.4910094738006592,0.8224999904632568,0.6295219659805298,19.132644653320312,3.8736050128936768,5.868191719055176,18.961441040039062,0.0,0.02929166704416275
0,RL,LR,wclamp,31,0.5709791779518127,1.3319047689437866,0.9350000023841858,0.3088138699531555,11.016247749328613,4.370577335357666,7.036969184875488,10.770439147949219,0.0,0.05927500128746033
1,PM,ELU1,ref,31,0.9904270768165588,0.03911007568240166,1.0,3.4855209378292784e-05,8.839157104492188,3.953603506088257,2.6609208583831787,8.753357887268066,0.4546249806880951,0.15392500162124634
1,PM,ELU1,wclamp,31,0.991364598274231,0.034947410225868225,1.0,2.3156007955549285e-05,4.830765247344971,4.082121849060059,2.6525700092315674,4.65961217880249,0.3772333264350891,0.216741681098938
1,PM,LR,ref,31,0.9878645539283752,0.047802723944187164,1.0,4.956086559104733e-05,8.091644287109375,3.5272958278656006,3.633028745651245,7.969307899475098,0.0,0.12097501754760742
1,PM,LR,wclamp,31,0.9907812476158142,0.03386100009083748,1.0,2.7866761229233816e-05,4.519073009490967,3.4178552627563477,3.7689034938812256,4.389207363128662,0.0,0.17858333885669708
1,RL,ELU1,ref,31,0.10458333045244217,2.2976765632629395,0.11083333939313889,2.2393062114715576,12.528518676757812,4.031240940093994,3.812922239303589,12.353614807128906,0.6215749979019165,0.048883333802223206
1,RL,ELU1,wclamp,31,0.09683333337306976,2.321218967437744,0.10750000178813934,2.302544355392456,10.686429977416992,4.048375129699707,3.8151824474334717,10.475996971130371,0.6955582499504089,0.04475000500679016
1,RL,LR,ref,31,0.49957290291786194,1.5326355695724487,0.7991666793823242,0.6564830541610718,18.333070755004883,3.7566452026367188,5.7157487869262695,18.1685733795166,0.0,0.03204166889190674
1,RL,LR,wclamp,31,0.5654062628746033,1.3639785051345825,0.9016667008399963,0.40101680159568787,10.755074501037598,4.350790500640869,6.853945255279541,10.539142608642578,0.0,0.0510166734457016
2,PM,ELU1,ref,31,0.9900937676429749,0.04170199856162071,1.0,6.246010889299214e-05,8.939851760864258,4.021763801574707,2.7815825939178467,8.863373756408691,0.41326668858528137,0.16023334860801697
2,PM,ELU1,wclamp,31,0.991489589214325,0.03232263773679733,1.0,2.1096866476000287e-05,4.9543280601501465,4.151756286621094,2.796797275543213,4.866016864776611,0.3521166741847992,0.1971999704837799
2,PM,LR,ref,31,0.9894062280654907,0.043391697108745575,1.0,3.310998363303952e-05,8.038505554199219,3.4607255458831787,3.5717384815216064,7.941061496734619,0.0,0.14765000343322754
2,PM,LR,wclamp,31,0.9912291765213013,0.03471139073371887,1.0,2.5761524739209563e-05,4.551330089569092,3.386141300201416,3.780071258544922,4.453094959259033,0.0,0.18009166419506073
2,RL,ELU1,ref,31,0.10184375196695328,2.3146793842315674,0.12416666746139526,2.282818555831909,13.322855949401855,4.502346515655518,4.099029064178467,13.151616096496582,0.6538999676704407,0.04749166965484619
2,RL,ELU1,wclamp,31,0.10043749958276749,2.317776918411255,0.11666666716337204,2.3044581413269043,11.074913024902344,4.654778480529785,4.085753917694092,10.856035232543945,0.7303666472434998,0.037833333015441895
2,RL,LR,ref,31,0.49786457419395447,1.5507773160934448,0.8216666579246521,0.669487714767456,18.432785034179688,3.844770669937134,5.769982814788818,18.248577117919922,0.0,0.02968333289027214
2,RL,LR,wclamp,31,0.5593854188919067,1.3663673400878906,0.9208333492279053,0.33361512422561646,10.401220321655273,4.410881042480469,7.086886882781982,10.22744083404541,0.0,0.0679333284497261
0,PM,ELU1,ref,32,0.9911041855812073,0.041480131447315216,1.0,4.3222109525231645e-05,8.781500816345215,4.00776481628418,2.725796699523926,8.703751564025879,0.4272000193595886,0.15707501769065857
0,PM,ELU1,wclamp,32,0.9928541779518127,0.03075379692018032,1.0,2.008835508604534e-05,4.780223369598389,4.181155681610107,2.712448835372925,4.672950744628906,0.3421083390712738,0.22146667540073395
0,PM,LR,ref,32,0.9883333444595337,0.0544247180223465,1.0,6.262541137402877e-05,8.072027206420898,3.5064635276794434,3.641120195388794,7.972549915313721,0.0,0.14225000143051147
0,PM,LR,wclamp,32,0.9908853769302368,0.03978366777300835,1.0,3.643512900453061e-05,4.481380462646484,3.385716676712036,3.8320388793945312,4.3881754875183105,0.0,0.1864916831254959
0,RL,ELU1,ref,32,0.10255207866430283,2.3180508613586426,0.10750000178813934,2.316645622253418,13.062521934509277,4.200445652008057,3.8038387298583984,12.860956192016602,0.7016751170158386,0.039116665720939636
0,RL,ELU1,wclamp,32,0.10387499630451202,2.315847158432007,0.11083333939313889,2.3079655170440674,10.840721130371094,4.269801139831543,3.7899105548858643,10.591046333312988,0.6820667386054993,0.04469999670982361
0,RL,LR,ref,32,0.46819791197776794,1.6097524166107178,0.7741667032241821,0.7398825287818909,19.357473373413086,3.845235586166382,5.710183620452881,19.180835723876953,0.0,0.030033333227038383
0,RL,LR,wclamp,32,0.5465103983879089,1.3923193216323853,0.8908333778381348,0.41478443145751953,11.022414207458496,4.389586448669434,7.026556491851807,10.770439147949219,0.0,0.04788333550095558
1,PM,ELU1,ref,32,0.9912916421890259,0.039284463971853256,1.0,4.477898255572654e-05,8.984932899475098,4.003093719482422,2.670781135559082,8.891914367675781,0.42815834283828735,0.15855000913143158
1,PM,ELU1,wclamp,32,0.991406261920929,0.03804849833250046,1.0,2.054135075013619e-05,4.848504543304443,4.14182186126709,2.6964757442474365,4.65961217880249,0.39736664295196533,0.21120834350585938
1,PM,LR,ref,32,0.9871562123298645,0.05866461992263794,1.0,7.780472515150905e-05,8.247340202331543,3.5597708225250244,3.6479098796844482,8.105841636657715,0.0,0.11408332735300064
1,PM,LR,wclamp,32,0.9918228983879089,0.03126123920083046,1.0,2.6558240278973244e-05,4.520980358123779,3.4469823837280273,3.7918241024017334,4.389207363128662,0.0,0.18699167668819427
1,RL,ELU1,ref,32,0.10656249523162842,2.3101048469543457,0.10999999940395355,2.2999181747436523,12.592660903930664,4.034028053283691,3.8096516132354736,12.415635108947754,0.6245083212852478,0.048024993389844894
1,RL,ELU1,wclamp,32,0.10597916692495346,2.308868408203125,0.11250000447034836,2.2919564247131348,10.685514450073242,4.0484232902526855,3.813035726547241,10.475996971130371,0.642916738986969,0.05464166775345802
1,RL,LR,ref,32,0.4949479103088379,1.538617491722107,0.7866666913032532,0.7023965716362,18.684669494628906,3.7488224506378174,5.6959147453308105,18.51856803894043,0.0,0.028808332979679108
1,RL,LR,wclamp,32,0.554770827293396,1.3958022594451904,0.8675000071525574,0.46722057461738586,10.763052940368652,4.373964786529541,6.833713531494141,10.539142608642578,0.0,0.05044165998697281
2,PM,ELU1,ref,32,0.9904999732971191,0.041830431669950485,1.0,4.8592090024612844e-05,9.082645416259766,4.072481632232666,2.7979114055633545,9.006884574890137,0.4400833249092102,0.14599166810512543
2,PM,ELU1,wclamp,32,0.992104172706604,0.03159740939736366,1.0,1.1432171049818862e-05,4.944748401641846,4.2026190757751465,2.829854726791382,4.866016864776611,0.3342583477497101,0.22112499177455902
2,PM,LR,ref,32,0.9880208373069763,0.05105035379528999,1.0,6.61579761072062e-05,8.204141616821289,3.5470898151397705,3.623333692550659,8.098295211791992,0.0,0.1366250067949295
2,PM,LR,wclamp,32,0.9908124804496765,0.035853829234838486,1.0,2.688407948880922e-05,4.543143272399902,3.424360990524292,3.800123929977417,4.453094959259033,0.0,0.20188336074352264
2,RL,ELU1,ref,32,0.10115624964237213,2.314465045928955,0.11749999970197678,2.2972042560577393,13.405344009399414,4.503884315490723,4.094569683074951,13.234419822692871,0.6658834218978882,0.04829999804496765
2,RL,ELU1,wclamp,32,0.11831250041723251,2.2644495964050293,0.15166667103767395,2.2083609104156494,11.080431938171387,4.674795150756836,4.08640718460083,10.856035232543945,0.6780417561531067,0.05042500048875809
2,RL,LR,ref,32,0.4958437383174896,1.5110925436019897,0.8391667008399963,0.592460572719574,18.7761173248291,3.8578007221221924,5.756080627441406,18.582538604736328,0.0,0.02954999916255474
2,RL,LR,wclamp,32,0.5602187514305115,1.3509516716003418,0.8850000500679016,0.41236183047294617,10.411787033081055,4.452418804168701,7.0975470542907715,10.22744083404541,0.0,0.05673333629965782
