seed,branch,task,step,selected_rank,unit_id,q,zmean,gate_mean,sink_q_ge_0_95,dWin_interval_norm,db_interval_abs,dWout_interval_norm,upstream_l1_dWin_mean_interval,upstream_l1_db_mean_interval,upstream_l1_dWout_mean_interval,probe_ce,probe_acc,online_ce,online_acc,probe_auc_0_75_term
1,B20,21,3000,7,44,1.0,-87.81753540039062,2.30421714694784e-12,1,0.0,0.0,0.0,0.32390278577804565,0.016288049519062042,0.046919964253902435,2.2945303916931152,0.12416666746139526,2.3158204555511475,0.10531249642372131,
1,B20,21,3000,8,72,0.9991666674613953,-100.25994110107422,0.00018853457004297525,1,0.0,0.0,0.0,0.32390278577804565,0.016288049519062042,0.046919964253902435,2.2945303916931152,0.12416666746139526,2.3158204555511475,0.10531249642372131,
1,B20,21,3000,9,96,1.0,-79.70760345458984,2.553516426084812e-12,1,0.0,0.0,0.0,0.32390278577804565,0.016288049519062042,0.046919964253902435,2.2945303916931152,0.12416666746139526,2.3158204555511475,0.10531249642372131,
1,B20,21,3000,10,52,1.0,-160.6693572998047,2.1749466676654292e-28,1,0.0,0.0,0.0,0.32390278577804565,0.016288049519062042,0.046919964253902435,2.2945303916931152,0.12416666746139526,2.3158204555511475,0.10531249642372131,
1,B20,21,3000,11,8,1.0,-140.6208038330078,5.4893369503766826e-21,1,0.0,0.0,0.0,0.32390278577804565,0.016288049519062042,0.046919964253902435,2.2945303916931152,0.12416666746139526,2.3158204555511475,0.10531249642372131,
1,B20,21,3000,12,62,1.0,-83.56958770751953,4.331866532147899e-10,1,0.0,0.0,0.0,0.32390278577804565,0.016288049519062042,0.046919964253902435,2.2945303916931152,0.12416666746139526,2.3158204555511475,0.10531249642372131,
1,B20,21,3000,13,80,0.9991666674613953,-81.47010803222656,8.193407120415941e-05,1,0.0,0.0,0.0,0.32390278577804565,0.016288049519062042,0.046919964253902435,2.2945303916931152,0.12416666746139526,2.3158204555511475,0.10531249642372131,
1,B20,21,3000,14,75,1.0,-151.93502807617188,4.416659336860637e-26,1,0.0,0.0,0.0,0.32390278577804565,0.016288049519062042,0.046919964253902435,2.2945303916931152,0.12416666746139526,2.3158204555511475,0.10531249642372131,
1,B20,21,3000,15,51,0.9991666674613953,-63.61036682128906,0.0008353504817932844,1,0.0,0.0,0.0,0.32390278577804565,0.016288049519062042,0.046919964253902435,2.2945303916931152,0.12416666746139526,2.3158204555511475,0.10531249642372131,
1,B20,21,3000,16,11,1.0,-83.89212799072266,2.0671571399066835e-10,1,0.0,0.0,0.0,0.32390278577804565,0.016288049519062042,0.046919964253902435,2.2945303916931152,0.12416666746139526,2.3158204555511475,0.10531249642372131,
1,B20,21,3000,17,18,1.0,-157.1302490234375,6.587085317315855e-26,1,0.0,0.0,0.0,0.32390278577804565,0.016288049519062042,0.046919964253902435,2.2945303916931152,0.12416666746139526,2.3158204555511475,0.10531249642372131,
1,B20,21,3000,18,10,1.0,-104.5433578491211,2.629683474717583e-18,1,0.0,0.0,0.0,0.32390278577804565,0.016288049519062042,0.046919964253902435,2.2945303916931152,0.12416666746139526,2.3158204555511475,0.10531249642372131,
1,B20,21,3000,19,93,0.996666669845581,-57.672203063964844,0.0021234406158328056,1,0.0,0.0,0.0,0.32390278577804565,0.016288049519062042,0.046919964253902435,2.2945303916931152,0.12416666746139526,2.3158204555511475,0.10531249642372131,
1,B20,21,3000,20,43,1.0,-155.11666870117188,2.5554496242235607e-24,1,0.0,0.0,0.0,0.32390278577804565,0.016288049519062042,0.046919964253902435,2.2945303916931152,0.12416666746139526,2.3158204555511475,0.10531249642372131,
1,B20,21,6000,1,60,1.0,-123.72994995117188,3.953917641136761e-19,1,0.0,0.0,0.0,0.827914297580719,0.023657038807868958,0.07947030663490295,2.278442144393921,0.13166667520999908,2.3034212589263916,0.10978125035762787,
1,B20,21,6000,2,46,1.0,-96.4209976196289,8.439620273748005e-07,1,0.0,0.0,0.0,0.827914297580719,0.023657038807868958,0.07947030663490295,2.278442144393921,0.13166667520999908,2.3034212589263916,0.10978125035762787,
1,B20,21,6000,3,13,1.0,-116.11930084228516,6.112232347188578e-18,1,0.0,0.0,0.0,0.827914297580719,0.023657038807868958,0.07947030663490295,2.278442144393921,0.13166667520999908,2.3034212589263916,0.10978125035762787,
1,B20,21,6000,4,32,1.0,-128.51373291015625,1.6695092931908594e-20,1,0.0,0.0,0.0,0.827914297580719,0.023657038807868958,0.07947030663490295,2.278442144393921,0.13166667520999908,2.3034212589263916,0.10978125035762787,
1,B20,21,6000,5,30,1.0,-152.52493286132812,3.503624736343256e-24,1,0.0,0.0,0.0,0.827914297580719,0.023657038807868958,0.07947030663490295,2.278442144393921,0.13166667520999908,2.3034212589263916,0.10978125035762787,
1,B20,21,6000,6,15,1.0,-129.2241973876953,4.6661279033631605e-19,1,0.0,0.0,0.0,0.827914297580719,0.023657038807868958,0.07947030663490295,2.278442144393921,0.13166667520999908,2.3034212589263916,0.10978125035762787,
1,B20,21,6000,7,44,1.0,-88.01957702636719,3.820235683349438e-09,1,0.0,0.0,0.0,0.827914297580719,0.023657038807868958,0.07947030663490295,2.278442144393921,0.13166667520999908,2.3034212589263916,0.10978125035762787,
1,B20,21,6000,8,72,0.9991666674613953,-101.8281021118164,0.0008333333535119891,1,0.0,0.0,0.0,0.827914297580719,0.023657038807868958,0.07947030663490295,2.278442144393921,0.13166667520999908,2.3034212589263916,0.10978125035762787,
1,B20,21,6000,9,96,1.0,-77.86432647705078,3.71875932825283e-11,1,0.0,0.0,0.0,0.827914297580719,0.023657038807868958,0.07947030663490295,2.278442144393921,0.13166667520999908,2.3034212589263916,0.10978125035762787,
1,B20,21,6000,10,52,1.0,-160.05360412597656,7.396377469611198e-28,1,0.0,0.0,0.0,0.827914297580719,0.023657038807868958,0.07947030663490295,2.278442144393921,0.13166667520999908,2.3034212589263916,0.10978125035762787,
1,B20,21,6000,11,8,1.0,-138.4632568359375,1.849126393327921e-20,1,0.0,0.0,0.0,0.827914297580719,0.023657038807868958,0.07947030663490295,2.278442144393921,0.13166667520999908,2.3034212589263916,0.10978125035762787,
1,B20,21,6000,12,62,1.0,-82.97608947753906,1.457178044894647e-09,1,0.0,0.0,0.0,0.827914297580719,0.023657038807868958,0.07947030663490295,2.278442144393921,0.13166667520999908,2.3034212589263916,0.10978125035762787,
1,B20,21,6000,13,80,0.9991666674613953,-82.14204406738281,0.0001206555898534134,1,0.0,0.0,0.0,0.827914297580719,0.023657038807868958,0.07947030663490295,2.278442144393921,0.13166667520999908,2.3034212589263916,0.10978125035762787,
1,B20,21,6000,14,75,1.0,-150.8952178955078,8.78287281842133e-24,1,0.0,0.0,0.0,0.827914297580719,0.023657038807868958,0.07947030663490295,2.278442144393921,0.13166667520999908,2.3034212589263916,0.10978125035762787,
1,B20,21,6000,15,51,0.9983333349227905,-66.20024871826172,0.0010538967326283455,1,0.0,0.0,0.0,0.827914297580719,0.023657038807868958,0.07947030663490295,2.278442144393921,0.13166667520999908,2.3034212589263916,0.10978125035762787,
1,B20,21,6000,16,11,1.0,-79.45977783203125,2.27895711191195e-07,1,0.0,0.0,0.0,0.827914297580719,0.023657038807868958,0.07947030663490295,2.278442144393921,0.13166667520999908,2.3034212589263916,0.10978125035762787,
1,B20,21,6000,17,18,1.0,-154.27911376953125,2.387018354628012e-24,1,0.0,0.0,0.0,0.827914297580719,0.023657038807868958,0.07947030663490295,2.278442144393921,0.13166667520999908,2.3034212589263916,0.10978125035762787,
1,B20,21,6000,18,10,1.0,-104.36530303955078,8.840361771251455e-17,1,0.0,0.0,0.0,0.827914297580719,0.023657038807868958,0.07947030663490295,2.278442144393921,0.13166667520999908,2.3034212589263916,0.10978125035762787,
1,B20,21,6000,19,93,0.9900000095367432,-55.042789459228516,0.008583241142332554,1,0.0,0.0,0.0,0.827914297580719,0.023657038807868958,0.07947030663490295,2.278442144393921,0.13166667520999908,2.3034212589263916,0.10978125035762787,
1,B20,21,6000,20,43,1.0,-151.612060546875,1.8503059120373593e-23,1,0.0,0.0,0.0,0.827914297580719,0.023657038807868958,0.07947030663490295,2.278442144393921,0.13166667520999908,2.3034212589263916,0.10978125035762787,
1,B20,22,0,1,60,1.0,-123.72994995117188,3.953917641136761e-19,1,,,,,,,2.4862468242645264,0.08916667103767395,,,
1,B20,22,0,2,46,1.0,-96.4209976196289,8.439620273748005e-07,1,,,,,,,2.4862468242645264,0.08916667103767395,,,
1,B20,22,0,3,13,1.0,-116.11930084228516,6.112232347188578e-18,1,,,,,,,2.4862468242645264,0.08916667103767395,,,
1,B20,22,0,4,32,1.0,-128.51373291015625,1.6695092931908594e-20,1,,,,,,,2.4862468242645264,0.08916667103767395,,,
1,B20,22,0,5,30,1.0,-152.52493286132812,3.503624736343256e-24,1,,,,,,,2.4862468242645264,0.08916667103767395,,,
1,B20,22,0,6,15,1.0,-129.2241973876953,4.6661279033631605e-19,1,,,,,,,2.4862468242645264,0.08916667103767395,,,
1,B20,22,0,7,44,1.0,-88.01957702636719,3.820235683349438e-09,1,,,,,,,2.4862468242645264,0.08916667103767395,,,
1,B20,22,0,8,72,0.9991666674613953,-101.8281021118164,0.0008333333535119891,1,,,,,,,2.4862468242645264,0.08916667103767395,,,
1,B20,22,0,9,96,1.0,-77.86432647705078,3.71875932825283e-11,1,,,,,,,2.4862468242645264,0.08916667103767395,,,
1,B20,22,0,10,52,1.0,-160.05360412597656,7.396377469611198e-28,1,,,,,,,2.4862468242645264,0.08916667103767395,,,
1,B20,22,0,11,8,1.0,-138.4632568359375,1.849126393327921e-20,1,,,,,,,2.4862468242645264,0.08916667103767395,,,
1,B20,22,0,12,62,1.0,-82.97608947753906,1.457178044894647e-09,1,,,,,,,2.4862468242645264,0.08916667103767395,,,
1,B20,22,0,13,80,0.9991666674613953,-82.14204406738281,0.0001206555898534134,1,,,,,,,2.4862468242645264,0.08916667103767395,,,
1,B20,22,0,14,75,1.0,-150.8952178955078,8.78287281842133e-24,1,,,,,,,2.4862468242645264,0.08916667103767395,,,
1,B20,22,0,15,51,0.9983333349227905,-66.20024871826172,0.0010538967326283455,1,,,,,,,2.4862468242645264,0.08916667103767395,,,
1,B20,22,0,16,11,1.0,-79.45977783203125,2.27895711191195e-07,1,,,,,,,2.4862468242645264,0.08916667103767395,,,
1,B20,22,0,17,18,1.0,-154.27911376953125,2.387018354628012e-24,1,,,,,,,2.4862468242645264,0.08916667103767395,,,
1,B20,22,0,18,10,1.0,-104.36530303955078,8.840361771251455e-17,1,,,,,,,2.4862468242645264,0.08916667103767395,,,
1,B20,22,0,19,93,0.9900000095367432,-55.042789459228516,0.008583241142332554,1,,,,,,,2.4862468242645264,0.08916667103767395,,,
1,B20,22,0,20,43,1.0,-151.612060546875,1.8503059120373593e-23,1,,,,,,,2.4862468242645264,0.08916667103767395,,,
1,B20,22,75,1,60,1.0,-129.78549194335938,1.4726499363025569e-19,1,0.0,0.0,0.0,0.42685696482658386,0.03452981635928154,0.07150501757860184,2.316936731338501,0.10916666686534882,2.4228737354278564,0.10000000149011612,0.03001989722251892
1,B20,22,75,2,46,1.0,-94.70035552978516,3.2361015200876864e-06,1,0.0,0.0,0.0,0.42685696482658386,0.03452981635928154,0.07150501757860184,2.316936731338501,0.10916666686534882,2.4228737354278564,0.10000000149011612,0.03001989722251892
1,B20,22,75,3,13,1.0,-123.05147552490234,8.783835771462003e-21,1,0.0,0.0,0.0,0.42685696482658386,0.03452981635928154,0.07150501757860184,2.316936731338501,0.10916666686534882,2.4228737354278564,0.10000000149011612,0.03001989722251892
1,B20,22,75,4,32,1.0,-132.69961547851562,6.078125160523565e-21,1,0.0,0.0,0.0,0.42685696482658386,0.03452981635928154,0.07150501757860184,2.316936731338501,0.10916666686534882,2.4228737354278564,0.10000000149011612,0.03001989722251892
1,B20,22,75,5,30,1.0,-158.79071044921875,7.153513177688598e-27,1,0.0,0.0,0.0,0.42685696482658386,0.03452981635928154,0.07150501757860184,2.316936731338501,0.10916666686534882,2.4228737354278564,0.10000000149011612,0.03001989722251892
1,B20,22,75,6,15,1.0,-134.37071228027344,2.2901880624497884e-21,1,0.0,0.0,0.0,0.42685696482658386,0.03452981635928154,0.07150501757860184,2.316936731338501,0.10916666686534882,2.4228737354278564,0.10000000149011612,0.03001989722251892
1,B20,22,75,7,44,1.0,-85.63920593261719,3.8834895299544314e-09,1,0.0,0.0,0.0,0.42685696482658386,0.03452981635928154,0.07150501757860184,2.316936731338501,0.10916666686534882,2.4228737354278564,0.10000000149011612,0.03001989722251892
1,B20,22,75,8,72,1.0,-113.23355865478516,9.75697966865141e-10,1,0.0,0.0,0.0,0.42685696482658386,0.03452981635928154,0.07150501757860184,2.316936731338501,0.10916666686534882,2.4228737354278564,0.10000000149011612,0.03001989722251892
1,B20,22,75,9,96,1.0,-81.76608276367188,1.0994117671369458e-13,1,0.0,0.0,0.0,0.42685696482658386,0.03452981635928154,0.07150501757860184,2.316936731338501,0.10916666686534882,2.4228737354278564,0.10000000149011612,0.03001989722251892
1,B20,22,75,10,52,1.0,-161.33094787597656,4.2715582413287843e-29,1,0.0,0.0,0.0,0.42685696482658386,0.03452981635928154,0.07150501757860184,2.316936731338501,0.10916666686534882,2.4228737354278564,0.10000000149011612,0.03001989722251892
1,B20,22,75,11,8,1.0,-146.00128173828125,1.3225779246254045e-23,1,0.0,0.0,0.0,0.42685696482658386,0.03452981635928154,0.07150501757860184,2.316936731338501,0.10916666686534882,2.4228737354278564,0.10000000149011612,0.03001989722251892
1,B20,22,75,12,62,1.0,-88.94058990478516,6.4009115153705e-15,1,0.0,0.0,0.0,0.42685696482658386,0.03452981635928154,0.07150501757860184,2.316936731338501,0.10916666686534882,2.4228737354278564,0.10000000149011612,0.03001989722251892
1,B20,22,75,13,80,1.0,-83.6545181274414,3.254341572755948e-05,1,0.0,0.0,0.0,0.42685696482658386,0.03452981635928154,0.07150501757860184,2.316936731338501,0.10916666686534882,2.4228737354278564,0.10000000149011612,0.03001989722251892
1,B20,22,75,14,75,1.0,-154.75575256347656,3.2816376998922525e-25,1,0.0,0.0,0.0,0.42685696482658386,0.03452981635928154,0.07150501757860184,2.316936731338501,0.10916666686534882,2.4228737354278564,0.10000000149011612,0.03001989722251892
1,B20,22,75,15,51,1.0,-76.98636627197266,3.326127595570938e-09,1,0.0,0.0,0.0,0.42685696482658386,0.03452981635928154,0.07150501757860184,2.316936731338501,0.10916666686534882,2.4228737354278564,0.10000000149011612,0.03001989722251892
1,B20,22,75,16,11,1.0,-86.7353286743164,2.4585784796915533e-12,1,0.0,0.0,0.0,0.42685696482658386,0.03452981635928154,0.07150501757860184,2.316936731338501,0.10916666686534882,2.4228737354278564,0.10000000149011612,0.03001989722251892
1,B20,22,75,17,18,1.0,-160.99078369140625,4.449246764854449e-27,1,0.0,0.0,0.0,0.42685696482658386,0.03452981635928154,0.07150501757860184,2.316936731338501,0.10916666686534882,2.4228737354278564,0.10000000149011612,0.03001989722251892
1,B20,22,75,18,10,1.0,-107.31358337402344,6.406821141820763e-18,1,0.0,0.0,0.0,0.42685696482658386,0.03452981635928154,0.07150501757860184,2.316936731338501,0.10916666686534882,2.4228737354278564,0.10000000149011612,0.03001989722251892
1,B20,22,75,19,93,0.9983333349227905,-66.5503921508789,0.0009629253763705492,1,0.0,0.0,0.0,0.42685696482658386,0.03452981635928154,0.07150501757860184,2.316936731338501,0.10916666686534882,2.4228737354278564,0.10000000149011612,0.03001989722251892
1,B20,22,75,20,43,1.0,-154.86953735351562,2.79128077513074e-25,1,0.0,0.0,0.0,0.42685696482658386,0.03452981635928154,0.07150501757860184,2.316936731338501,0.10916666686534882,2.4228737354278564,0.10000000149011612,0.03001989722251892
1,B20,22,375,1,60,1.0,-130.41908264160156,1.197064246225888e-19,1,0.0,0.0,0.0,0.1330558955669403,0.011464419774711132,0.032363127917051315,2.302600145339966,0.0925000011920929,2.3322644233703613,0.10899999737739563,
1,B20,22,375,2,46,0.9991666674613953,-94.2255630493164,0.00018682118388824165,1,0.0,0.0,0.0,0.1330558955669403,0.011464419774711132,0.032363127917051315,2.302600145339966,0.0925000011920929,2.3322644233703613,0.10899999737739563,
1,B20,22,375,3,13,1.0,-123.02398681640625,8.264452780690364e-21,1,0.0,0.0,0.0,0.1330558955669403,0.011464419774711132,0.032363127917051315,2.302600145339966,0.0925000011920929,2.3322644233703613,0.10899999737739563,
1,B20,22,375,4,32,1.0,-133.10711669921875,3.912378504855423e-21,1,0.0,0.0,0.0,0.1330558955669403,0.011464419774711132,0.032363127917051315,2.302600145339966,0.0925000011920929,2.3322644233703613,0.10899999737739563,
1,B20,22,375,5,30,1.0,-159.28231811523438,9.211118952373589e-27,1,0.0,0.0,0.0,0.1330558955669403,0.011464419774711132,0.032363127917051315,2.302600145339966,0.0925000011920929,2.3322644233703613,0.10899999737739563,
1,B20,22,375,6,15,1.0,-134.03858947753906,1.4602926576666459e-21,1,0.0,0.0,0.0,0.1330558955669403,0.011464419774711132,0.032363127917051315,2.302600145339966,0.0925000011920929,2.3322644233703613,0.10899999737739563,
1,B20,22,375,7,44,1.0,-84.32249450683594,7.3375177045420514e-09,1,0.0,0.0,0.0,0.1330558955669403,0.011464419774711132,0.032363127917051315,2.302600145339966,0.0925000011920929,2.3322644233703613,0.10899999737739563,
1,B20,22,375,8,72,1.0,-114.66632080078125,9.494812713839451e-10,1,0.0,0.0,0.0,0.1330558955669403,0.011464419774711132,0.032363127917051315,2.302600145339966,0.0925000011920929,2.3322644233703613,0.10899999737739563,
1,B20,22,375,9,96,1.0,-82.43901824951172,3.523438526077498e-14,1,0.0,0.0,0.0,0.1330558955669403,0.011464419774711132,0.032363127917051315,2.302600145339966,0.0925000011920929,2.3322644233703613,0.10899999737739563,
1,B20,22,375,10,52,1.0,-160.6780548095703,1.467861108994964e-28,1,0.0,0.0,0.0,0.1330558955669403,0.011464419774711132,0.032363127917051315,2.302600145339966,0.0925000011920929,2.3322644233703613,0.10899999737739563,
1,B20,22,375,11,8,1.0,-146.83682250976562,1.2487121843471751e-24,1,0.0,0.0,0.0,0.1330558955669403,0.011464419774711132,0.032363127917051315,2.302600145339966,0.0925000011920929,2.3322644233703613,0.10899999737739563,
1,B20,22,375,12,62,1.0,-88.98833465576172,8.070984778131649e-15,1,0.0,0.0,0.0,0.1330558955669403,0.011464419774711132,0.032363127917051315,2.302600145339966,0.0925000011920929,2.3322644233703613,0.10899999737739563,
1,B20,22,375,13,80,1.0,-84.03217315673828,3.155543890898116e-05,1,0.0,0.0,0.0,0.1330558955669403,0.011464419774711132,0.032363127917051315,2.302600145339966,0.0925000011920929,2.3322644233703613,0.10899999737739563,
1,B20,22,375,14,75,1.0,-154.43707275390625,4.812644646641285e-25,1,0.0,0.0,0.0,0.1330558955669403,0.011464419774711132,0.032363127917051315,2.302600145339966,0.0925000011920929,2.3322644233703613,0.10899999737739563,
1,B20,22,375,15,51,1.0,-77.46285247802734,1.4607261580867892e-11,1,0.0,0.0,0.0,0.1330558955669403,0.011464419774711132,0.032363127917051315,2.302600145339966,0.0925000011920929,2.3322644233703613,0.10899999737739563,
1,B20,22,375,16,11,1.0,-87.95549774169922,2.6868429356396994e-12,1,0.0,0.0,0.0,0.1330558955669403,0.011464419774711132,0.032363127917051315,2.302600145339966,0.0925000011920929,2.3322644233703613,0.10899999737739563,
1,B20,22,375,17,18,1.0,-161.8439483642578,2.7040601457371053e-27,1,0.0,0.0,0.0,0.1330558955669403,0.011464419774711132,0.032363127917051315,2.302600145339966,0.0925000011920929,2.3322644233703613,0.10899999737739563,
1,B20,22,375,18,10,1.0,-107.21318054199219,1.2119236567112447e-17,1,0.0,0.0,0.0,0.1330558955669403,0.011464419774711132,0.032363127917051315,2.302600145339966,0.0925000011920929,2.3322644233703613,0.10899999737739563,
1,B20,22,375,19,93,0.9991666674613953,-69.12920379638672,8.557871478842571e-05,1,0.0,0.0,0.0,0.1330558955669403,0.011464419774711132,0.032363127917051315,2.302600145339966,0.0925000011920929,2.3322644233703613,0.10899999737739563,
1,B20,22,375,20,43,1.0,-155.3787841796875,2.6088833148539322e-25,1,0.0,0.0,0.0,0.1330558955669403,0.011464419774711132,0.032363127917051315,2.302600145339966,0.0925000011920929,2.3322644233703613,0.10899999737739563,
1,B20,22,1500,1,60,1.0,-130.89486694335938,1.0680420359965446e-19,1,0.0,0.0,0.0,0.32031863927841187,0.008751101791858673,0.02946471981704235,2.3016724586486816,0.1158333346247673,2.31416654586792,0.1041250005364418,
1,B20,22,1500,2,46,0.9991666674613953,-96.4368896484375,4.5322260120883584e-05,1,0.0,0.0,0.0,0.32031863927841187,0.008751101791858673,0.02946471981704235,2.3016724586486816,0.1158333346247673,2.31416654586792,0.1041250005364418,
1,B20,22,1500,3,13,1.0,-122.96562957763672,1.341383788635336e-20,1,0.0,0.0,0.0,0.32031863927841187,0.008751101791858673,0.02946471981704235,2.3016724586486816,0.1158333346247673,2.31416654586792,0.1041250005364418,
1,B20,22,1500,4,32,1.0,-133.1342010498047,1.27072612572422e-21,1,0.0,0.0,0.0,0.32031863927841187,0.008751101791858673,0.02946471981704235,2.3016724586486816,0.1158333346247673,2.31416654586792,0.1041250005364418,
1,B20,22,1500,5,30,1.0,-159.0806427001953,1.6860786350475338e-26,1,0.0,0.0,0.0,0.32031863927841187,0.008751101791858673,0.02946471981704235,2.3016724586486816,0.1158333346247673,2.31416654586792,0.1041250005364418,
1,B20,22,1500,6,15,1.0,-134.1728973388672,1.8102461984294794e-21,1,0.0,0.0,0.0,0.32031863927841187,0.008751101791858673,0.02946471981704235,2.3016724586486816,0.1158333346247673,2.31416654586792,0.1041250005364418,
1,B20,22,1500,7,44,1.0,-83.9972915649414,6.467521629360817e-09,1,0.0,0.0,0.0,0.32031863927841187,0.008751101791858673,0.02946471981704235,2.3016724586486816,0.1158333346247673,2.31416654586792,0.1041250005364418,
1,B20,22,1500,8,72,1.0,-114.16592407226562,1.664282578417442e-08,1,0.0,0.0,0.0,0.32031863927841187,0.008751101791858673,0.02946471981704235,2.3016724586486816,0.1158333346247673,2.31416654586792,0.1041250005364418,
1,B20,22,1500,9,96,1.0,-82.01290893554688,4.635461394071616e-13,1,0.0,0.0,0.0,0.32031863927841187,0.008751101791858673,0.02946471981704235,2.3016724586486816,0.1158333346247673,2.31416654586792,0.1041250005364418,
1,B20,22,1500,10,52,1.0,-161.2998046875,1.770221758390309e-28,1,0.0,0.0,0.0,0.32031863927841187,0.008751101791858673,0.02946471981704235,2.3016724586486816,0.1158333346247673,2.31416654586792,0.1041250005364418,
1,B20,22,1500,11,8,1.0,-146.4788818359375,1.1521569900547074e-24,1,0.0,0.0,0.0,0.32031863927841187,0.008751101791858673,0.02946471981704235,2.3016724586486816,0.1158333346247673,2.31416654586792,0.1041250005364418,
1,B20,22,1500,12,62,1.0,-89.55561065673828,2.066170517556025e-14,1,0.0,0.0,0.0,0.32031863927841187,0.008751101791858673,0.02946471981704235,2.3016724586486816,0.1158333346247673,2.31416654586792,0.1041250005364418,
1,B20,22,1500,13,80,1.0,-84.89350128173828,2.0752278942381963e-05,1,0.0,0.0,0.0,0.32031863927841187,0.008751101791858673,0.02946471981704235,2.3016724586486816,0.1158333346247673,2.31416654586792,0.1041250005364418,
1,B20,22,1500,14,75,1.0,-155.58206176757812,3.2176438241465267e-25,1,0.0,0.0,0.0,0.32031863927841187,0.008751101791858673,0.02946471981704235,2.3016724586486816,0.1158333346247673,2.31416654586792,0.1041250005364418,
1,B20,22,1500,15,51,1.0,-77.20044708251953,4.7465495076060016e-12,1,0.0,0.0,0.0,0.32031863927841187,0.008751101791858673,0.02946471981704235,2.3016724586486816,0.1158333346247673,2.31416654586792,0.1041250005364418,
1,B20,22,1500,16,11,1.0,-87.94532012939453,5.874436354025292e-12,1,0.0,0.0,0.0,0.32031863927841187,0.008751101791858673,0.02946471981704235,2.3016724586486816,0.1158333346247673,2.31416654586792,0.1041250005364418,
1,B20,22,1500,17,18,1.0,-161.44265747070312,3.593432831046759e-27,1,0.0,0.0,0.0,0.32031863927841187,0.008751101791858673,0.02946471981704235,2.3016724586486816,0.1158333346247673,2.31416654586792,0.1041250005364418,
1,B20,22,1500,18,10,1.0,-107.28797912597656,1.435951794423064e-17,1,0.0,0.0,0.0,0.32031863927841187,0.008751101791858673,0.02946471981704235,2.3016724586486816,0.1158333346247673,2.31416654586792,0.1041250005364418,
1,B20,22,1500,19,93,1.0,-69.10701751708984,8.11622703622561e-06,1,0.0,0.0,0.0,0.32031863927841187,0.008751101791858673,0.02946471981704235,2.3016724586486816,0.1158333346247673,2.31416654586792,0.1041250005364418,
1,B20,22,1500,20,43,1.0,-154.72853088378906,1.2610743989409903e-25,1,0.0,0.0,0.0,0.32031863927841187,0.008751101791858673,0.02946471981704235,2.3016724586486816,0.1158333346247673,2.31416654586792,0.1041250005364418,
1,B20,22,3000,1,60,1.0,-128.99029541015625,2.9197255160165055e-19,1,0.0,0.0,0.0,0.32524967193603516,0.01056397520005703,0.025722801685333252,2.298976182937622,0.11500000208616257,2.3086915016174316,0.1042499989271164,
1,B20,22,3000,2,46,0.9991666674613953,-94.39871215820312,0.0008333358564414084,1,0.0,0.0,0.0,0.32524967193603516,0.01056397520005703,0.025722801685333252,2.298976182937622,0.11500000208616257,2.3086915016174316,0.1042499989271164,
1,B20,22,3000,3,13,1.0,-122.57568359375,2.10595805714868e-20,1,0.0,0.0,0.0,0.32524967193603516,0.01056397520005703,0.025722801685333252,2.298976182937622,0.11500000208616257,2.3086915016174316,0.1042499989271164,
1,B20,22,3000,4,32,1.0,-133.00027465820312,8.963463211356721e-22,1,0.0,0.0,0.0,0.32524967193603516,0.01056397520005703,0.025722801685333252,2.298976182937622,0.11500000208616257,2.3086915016174316,0.1042499989271164,
1,B20,22,3000,5,30,1.0,-158.51788330078125,5.405362436831046e-26,1,0.0,0.0,0.0,0.32524967193603516,0.01056397520005703,0.025722801685333252,2.298976182937622,0.11500000208616257,2.3086915016174316,0.1042499989271164,
1,B20,22,3000,6,15,1.0,-134.06356811523438,4.241957472375953e-21,1,0.0,0.0,0.0,0.32524967193603516,0.01056397520005703,0.025722801685333252,2.298976182937622,0.11500000208616257,2.3086915016174316,0.1042499989271164,
1,B20,22,3000,7,44,1.0,-86.5072250366211,1.2600270338225528e-07,1,0.0,0.0,0.0,0.32524967193603516,0.01056397520005703,0.025722801685333252,2.298976182937622,0.11500000208616257,2.3086915016174316,0.1042499989271164,
1,B20,22,3000,8,72,1.0,-112.95010375976562,1.046452894115646e-06,1,0.0,0.0,0.0,0.32524967193603516,0.01056397520005703,0.025722801685333252,2.298976182937622,0.11500000208616257,2.3086915016174316,0.1042499989271164,
1,B20,22,3000,9,96,1.0,-82.14740753173828,3.313070304211685e-11,1,0.0,0.0,0.0,0.32524967193603516,0.01056397520005703,0.025722801685333252,2.298976182937622,0.11500000208616257,2.3086915016174316,0.1042499989271164,
1,B20,22,3000,10,52,1.0,-160.61361694335938,4.748952760562699e-28,1,0.0,0.0,0.0,0.32524967193603516,0.01056397520005703,0.025722801685333252,2.298976182937622,0.11500000208616257,2.3086915016174316,0.1042499989271164,
1,B20,22,3000,11,8,1.0,-146.19317626953125,1.2312823026463169e-24,1,0.0,0.0,0.0,0.32524967193603516,0.01056397520005703,0.025722801685333252,2.298976182937622,0.11500000208616257,2.3086915016174316,0.1042499989271164,
1,B20,22,3000,12,62,1.0,-89.1483383178711,4.534280191440844e-14,1,0.0,0.0,0.0,0.32524967193603516,0.01056397520005703,0.025722801685333252,2.298976182937622,0.11500000208616257,2.3086915016174316,0.1042499989271164,
1,B20,22,3000,13,80,1.0,-85.30587005615234,3.809954796452075e-05,1,0.0,0.0,0.0,0.32524967193603516,0.01056397520005703,0.025722801685333252,2.298976182937622,0.11500000208616257,2.3086915016174316,0.1042499989271164,
