a,start,seed,geometry,phase_start,phase_end,nupdates,erosion,recovery,injection,inward,net,self_linear,rest_linear
0.4,1000000,7,full,0,20,20,0.11376834093126446,0.08434413936851873,0.017667034932211386,0.029424201562745736,-0.011757166630534346,0.0,0.0
0.4,1000000,7,full,20,100,80,0.29314930953690277,0.22899573474749416,0.03085085274872242,0.06415357478940861,-0.03330272204068618,0.0,0.0
0.4,1000000,7,full,100,1000,900,1.240943398954704,1.1546905033052748,0.05877376628351445,0.08625289564942928,-0.0274791293659149,0.0,0.0
0.4,1000000,7,full,1000,10000,9000,4.435944963491342,4.385544599046216,0.13714991680444527,0.0504003644451263,0.08674955235931936,0.0,0.0
0.4,1000000,8,full,0,20,20,0.12418511653209056,0.08667081466897186,0.02027603241024405,0.0375143018631187,-0.017238269452874655,0.0,0.0
0.4,1000000,8,full,20,100,80,0.25198575081414953,0.20342823488404865,0.022545981714935,0.04855751593010088,-0.026011534215165888,0.0,0.0
0.4,1000000,8,full,100,1000,900,1.1921604311668452,1.1011265988146186,0.05292851486038354,0.09103383235222662,-0.038105317491843094,0.0,0.0
0.4,1000000,8,full,1000,10000,9000,3.5741173907081283,3.5477527281562558,0.0897312352930069,0.02636466255187253,0.06336657274113433,0.0,0.0
0.4,1000000,9,full,0,20,20,0.18762161815282866,0.13415903583067007,0.03421050026867024,0.053462582322158586,-0.019252082053488356,0.0,0.0
0.4,1000000,9,full,20,100,80,0.4211338376791985,0.3154170749530928,0.04878992953699815,0.1057167627261057,-0.05692683318910757,0.0,0.0
0.4,1000000,9,full,100,1000,900,1.86628880197074,1.6893869315784176,0.106658555526328,0.1769018703923224,-0.07024331486599444,0.0,0.0
0.4,1000000,9,full,1000,10000,9000,9.704938298014449,9.419436901378294,0.4204638729945601,0.28550139663615504,0.13496247635840497,0.0,0.0
0.4,1000000,0,centered,0,20,20,0.1178373131893252,0.09199362474455594,0.008614449152632441,0.025843688444769253,-0.017229239292136808,0.0,0.0
0.4,1000000,0,centered,20,100,80,0.2643371736917589,0.22497028050172996,0.012246887269879166,0.03936689319002895,-0.027120005920149792,0.0,0.0
0.4,1000000,0,centered,100,1000,900,1.1644341227115178,1.105610195872668,0.025545424037346144,0.05882392683884974,-0.033278502801503684,0.0,0.0
0.4,1000000,0,centered,1000,10000,9000,3.5295426890464894,3.557192616026922,0.03785703510088819,-0.02764992698043267,0.0655069620813209,0.0,0.0
0.4,1000000,1,centered,0,20,20,0.09271928756801523,0.07604917182202674,0.005955840441406017,0.016670115745988492,-0.01071427530458248,0.0,0.0
0.4,1000000,1,centered,20,100,80,0.25159538846710505,0.2072774855921387,0.011027531884032625,0.04431790287496634,-0.03329037099093371,0.0,0.0
0.4,1000000,1,centered,100,1000,900,1.0496307032482304,0.995350138525955,0.020004939323758714,0.05428056472227538,-0.034275625398516585,0.0,0.0
0.4,1000000,1,centered,1000,10000,9000,3.3280110020163263,3.3568600876923185,0.033397468188431596,-0.028849085675992203,0.06224655386442368,0.0,0.0
0.4,1000000,2,centered,0,20,20,0.12328704875673532,0.09649387923631088,0.010495239717456816,0.026793169520424445,-0.016297929802967626,0.0,0.0
0.4,1000000,2,centered,20,100,80,0.2532400871237014,0.20834526252751254,0.011804150242662672,0.04489482459618885,-0.03309067435352617,0.0,0.0
0.4,1000000,2,centered,100,1000,900,1.1687045055771796,1.1099881867323962,0.027388488755230766,0.058716318844783455,-0.031327830089552755,0.0,0.0
0.4,1000000,2,centered,1000,10000,9000,3.787583816448227,3.834169291952834,0.049861839645051496,-0.04658547550460712,0.09644731514965876,0.0,0.0
0.4,1000000,3,centered,0,20,20,0.06322984150509138,0.05324977572705878,0.003562694971831277,0.0099800657780326,-0.00641737080620132,0.0,0.0
0.4,1000000,3,centered,20,100,80,0.210804192952807,0.1799026642999132,0.008715095539528503,0.030901528652893806,-0.022186433113365295,0.0,0.0
0.4,1000000,3,centered,100,1000,900,0.8960392037547514,0.8522040752147566,0.016985339966414412,0.04383512853999483,-0.026849788573580446,0.0,0.0
0.4,1000000,3,centered,1000,10000,9000,2.4233908691070996,2.4477242829193084,0.021666489469908203,-0.02433341381220888,0.04599990328211723,0.0,0.0
0.4,1000000,4,centered,0,20,20,0.10420897488558327,0.07999108468296386,0.008341352649507092,0.024217890202619413,-0.015876537553112316,0.0,0.0
0.4,1000000,4,centered,20,100,80,0.21938594435636188,0.18387353392766742,0.009156613980484746,0.03551241042869446,-0.026355796448209706,0.0,0.0
0.4,1000000,4,centered,100,1000,900,1.0674917632913865,1.0084929988180222,0.02290388480441382,0.058998764473364274,-0.03609487966895042,0.0,0.0
0.4,1000000,4,centered,1000,10000,9000,3.8602790189816987,3.8725590697161216,0.05344519960708803,-0.012280050734422954,0.06572525034151111,0.0,0.0
0.4,1000000,5,centered,0,20,20,0.08365699076575177,0.06818509137464106,0.005209582389568342,0.01547189939111071,-0.01026231700154237,0.0,0.0
0.4,1000000,5,centered,20,100,80,0.21851272947460193,0.18390990142458888,0.009374009181162508,0.03460282805001305,-0.025228818868850533,0.0,0.0
0.4,1000000,5,centered,100,1000,900,0.9430557912106263,0.8939660195608667,0.01881670993395538,0.049089771649759584,-0.03027306171580424,0.0,0.0
0.4,1000000,5,centered,1000,10000,9000,2.951936712481607,2.971074248810278,0.027870594436500695,-0.01913753632867099,0.04700813076517152,0.0,0.0
0.4,1000000,6,centered,0,20,20,0.07710997586972564,0.06544215370592535,0.004213742795144618,0.011667822163800287,-0.007454079368655664,0.0,0.0
0.4,1000000,6,centered,20,100,80,0.2517165380628987,0.20691423696535516,0.012491928916517387,0.04480230109754352,-0.03231037218102614,0.0,0.0
0.4,1000000,6,centered,100,1000,900,1.0829297532824553,1.0312480586287385,0.022276028936855184,0.05168169465371686,-0.029405665716861762,0.0,0.0
0.4,1000000,6,centered,1000,10000,9000,3.7675757436290866,3.7933663120237098,0.04339326579770868,-0.025790568394623126,0.06918383419233187,0.0,0.0
0.4,1000000,7,centered,0,20,20,0.10750634182868135,0.08467378540783936,0.008135526283224847,0.02283255642084199,-0.01469703013761714,0.0,0.0
0.4,1000000,7,centered,20,100,80,0.27395108102298504,0.2221488740796859,0.014207744513207051,0.05180220694329915,-0.037594462430092096,0.0,0.0
0.4,1000000,7,centered,100,1000,900,1.1586713587433182,1.107094392627368,0.02723115699292831,0.051576966115950196,-0.024345809123021978,0.0,0.0
0.4,1000000,7,centered,1000,10000,9000,4.368869720658199,4.396390502203219,0.06319828040615616,-0.0275207815450198,0.09071906195117574,0.0,0.0
0.4,1000000,8,centered,0,20,20,0.1264880521383267,0.09645638902172834,0.008516728689717938,0.030031663116598356,-0.02151493442688042,0.0,0.0
0.4,1000000,8,centered,20,100,80,0.2465656493603919,0.20995074913439488,0.009061782846321458,0.03661490022599703,-0.027553117379675585,0.0,0.0
0.4,1000000,8,centered,100,1000,900,1.172268356664291,1.1145648206605219,0.02170415838032544,0.05770353600376921,-0.03599937762344374,0.0,0.0
0.4,1000000,8,centered,1000,10000,9000,3.7230075429985767,3.750985232450469,0.03607581615294425,-0.027977689451892385,0.06405350560483658,0.0,0.0
0.4,1000000,9,centered,0,20,20,0.18137812595009029,0.1423605757971751,0.01301563233642844,0.03901755015291519,-0.026001917816486753,0.0,0.0
0.4,1000000,9,centered,20,100,80,0.39059754506117667,0.3113908127256097,0.01857284002811616,0.07920673233556697,-0.06063389230745081,0.0,0.0
0.4,1000000,9,centered,100,1000,900,1.756593301954802,1.6508724224238442,0.04020384325080108,0.10572087953095766,-0.06551703628015648,0.0,0.0
0.4,1000000,9,centered,1000,10000,9000,9.67049024299468,9.655140061758654,0.15660202941717194,0.015350181236025051,0.1412518481811471,0.0,0.0
0.4,1000000,0,variance,0,20,20,0.032738726859239495,0.027200522748655077,0.0010837638824162063,0.005538204110584418,-0.0044544402281682105,-0.010830086341434468,0.0052918905622900015
0.4,1000000,0,variance,20,100,80,0.07079827268764802,0.06346672839041488,0.0013652390664512198,0.007331544297233136,-0.0059663052307819125,-0.02805765330436944,0.020726111331312948
0.4,1000000,0,variance,100,1000,900,0.3287425330244507,0.3188632795517059,0.002899873487488546,0.00987925347274482,-0.006979379985256273,-0.22537870850609548,0.21549941810755202
0.4,1000000,0,variance,1000,10000,9000,1.0094728825465045,1.0212506665851588,0.004382514674654092,-0.01177778403865437,0.016160298713308485,-4.267424502080475,4.279202246030227
0.4,1000000,1,variance,0,20,20,0.02710246070974199,0.02367210261924994,0.0009095714537767639,0.0034303580904920493,-0.0025207866367152852,-0.009685073814607596,0.0062547102514070195
0.4,1000000,1,variance,20,100,80,0.07598339076914545,0.06644175023110165,0.001614242846988043,0.009541640538043808,-0.00792739769105577,-0.026726081020215082,0.017184439770972226
0.4,1000000,1,variance,100,1000,900,0.32718040162704837,0.3151713789274725,0.003022880940769152,0.012009022699575878,-0.008986141758806743,-0.19327442227846112,0.18126538441386367
0.4,1000000,1,variance,1000,10000,9000,1.0524832079436126,1.0614881229432505,0.005348879033330688,-0.009004914999637847,0.014353794032968548,-3.416113828431341,3.4251186264530338
0.4,1000000,2,variance,0,20,20,0.03612888637099286,0.031102656822827517,0.0016466511494122656,0.005026229548165343,-0.0033795783987530803,-0.01044187712648274,0.005415646374029704
0.4,1000000,2,variance,20,100,80,0.07946063059578844,0.0698372264405611,0.0019066898713838536,0.009623404155227333,-0.007716714283843476,-0.029485349524332637,0.019861937815084225
0.4,1000000,2,variance,100,1000,900,0.3745943397065295,0.3615026802916596,0.0043567453250527655,0.013091659414869894,-0.008734914089817136,-0.22991978588758227,0.21682810877445272
0.4,1000000,2,variance,1000,10000,9000,1.2149242816292332,1.230212136333882,0.007831411836341683,-0.015287854704648884,0.023119266540990502,-4.394770050153879,4.4100579518865555
0.4,1000000,3,variance,0,20,20,0.01747481304153763,0.015494346650700855,0.0004637362285019227,0.0019804663908367746,-0.0015167301623348513,-0.007552282337405142,0.005571818809395924
0.4,1000000,3,variance,20,100,80,0.058003036408875386,0.05215417189444619,0.0010707093239867278,0.005848864514429196,-0.0047781551904424666,-0.025868039436903113,0.02001917833215834
0.4,1000000,3,variance,100,1000,900,0.25091501192076116,0.24219731165163155,0.00206616924160633,0.008717700269129602,-0.0066515310275232775,-0.21207175718250437,0.20335406316357524
0.4,1000000,3,variance,1000,10000,9000,0.6848010176812753,0.6933555587443692,0.002670284872023728,-0.008554541063093835,0.011224825935117533,-3.2794788871243887,3.2880334791006502
0.4,1000000,4,variance,0,20,20,0.030692997753635383,0.024952301221740542,0.0013383257831603658,0.005740696531894841,-0.004402370748734476,-0.010629500273130069,0.00488880628125052
0.4,1000000,4,variance,20,100,80,0.06426534021274752,0.0565947928336451,0.0014372671050895864,0.007670547379102416,-0.006233280274012827,-0.027280597933820434,0.01961004406501749
0.4,1000000,4,variance,100,1000,900,0.31477267185634195,0.3033805585759306,0.003414734081441222,0.011392113280411342,-0.007977379198970125,-0.23726908473780836,0.2258769769589704
0.4,1000000,4,variance,1000,10000,9000,1.1479099997044313,1.1550098479129716,0.007952392354377752,-0.00709984820854026,0.015052240562918096,-4.028243631884267,4.035343485775252
0.4,1000000,5,variance,0,20,20,0.025104125976682146,0.021784912230772023,0.0007853509363983001,0.0033192137459101233,-0.0025338628095118235,-0.00862185756468532,0.0053026468240296425
0.4,1000000,5,variance,20,100,80,0.06487192013769498,0.05812582352672167,0.0014200579571326825,0.006746096610973307,-0.005326038653840626,-0.02504147489786699,0.018295379043526176
0.4,1000000,5,variance,100,1000,900,0.2926847658526149,0.28301689029447996,0.002833488402781435,0.00966787555813492,-0.006834387155353505,-0.19362296015635333,0.1839550575045737
0.4,1000000,5,variance,1000,10000,9000,0.9399504774702784,0.9466728459505684,0.004401641776835053,-0.006722368480290064,0.011124010257125172,-3.1441628463575553,3.1508850774571635
0.4,1000000,6,variance,0,20,20,0.020231475792591398,0.01797676059080206,0.0005331028969600972,0.002254715201789336,-0.001721612304829239,-0.008369274212848837,0.006114555073684391
0.4,1000000,6,variance,20,100,80,0.06557175945655394,0.05603688127953146,0.0015513344546852982,0.009534878177022484,-0.007983543722337186,-0.02267296225274963,0.013138072918515065
0.4,1000000,6,variance,100,1000,900,0.28020867410434364,0.2704698297016507,0.0026360562208064342,0.009738844402692959,-0.007102788181886532,-0.18072509242128204,0.1709862642070016
0.4,1000000,6,variance,1000,10000,9000,0.9858318010836158,0.9978178312450934,0.005305885097333212,-0.01198603016147759,0.017291915258810908,-3.214047357307604,3.226033383025308
0.4,1000000,7,variance,0,20,20,0.034892411317634354,0.029682313533304878,0.001206542099102068,0.005210097784329477,-0.0040035556852274085,-0.009999556205155505,0.004789455248275815
0.4,1000000,7,variance,20,100,80,0.08350565753354446,0.07311421471498833,0.0020291311580272115,0.010391442818556126,-0.00836231166052892,-0.026887392964322916,0.016495940220230744
0.4,1000000,7,variance,100,1000,900,0.3658136771675325,0.3574084925637849,0.003826730110811991,0.008405184603747617,-0.004578454492935646,-0.22883285154007,0.22042767042144287
0.4,1000000,7,variance,1000,10000,9000,1.4006043519614766,1.4137097589350707,0.008958063698264032,-0.01310540697359408,0.0220634706718581,-4.2859491609912705,4.299054612725774
0.4,1000000,8,variance,0,20,20,0.028821596170889335,0.024287669740640554,0.0008145552449724773,0.004533926430248782,-0.003719371185276304,-0.008914365356698577,0.0043804387167801035
0.4,1000000,8,variance,20,100,80,0.06204856925891672,0.05344030202583315,0.0010530213647092098,0.008608267233083569,-0.007555245868374361,-0.023757900212243714,0.015149632488855768
0.4,1000000,8,variance,100,1000,900,0.2897899462188336,0.2796927916459325,0.002406892304129843,0.010097154572901057,-0.007690262268771231,-0.18861087521818018,0.17851369011850596
0.4,1000000,8,variance,1000,10000,9000,0.9328327116854453,0.9455453300840071,0.004088180184215888,-0.012712618398561748,0.01680079858277761,-3.6303233128757038,3.643035915088119
0.4,1000000,9,variance,0,20,20,0.06380683388883532,0.05459484213892017,0.0034379516842074505,0.009211991749915147,-0.005774040065707697,-0.016353718164856017,0.007141728902780276
0.4,1000000,9,variance,20,100,80,0.13987855120904027,0.12143039940135084,0.0049783894614543935,0.01844815180768944,-0.013469762346235037,-0.045297414241758635,0.026849258177087
0.4,1000000,9,variance,100,1000,900,0.6468212685350314,0.6208799372166296,0.01046306758523286,0.025941331318401817,-0.015478263733168962,-0.3814459195029473,0.35550460396476735
0.4,1000000,9,variance,1000,10000,9000,3.622661853361079,3.6111788068345376,0.04340154828933416,0.011483046526541418,0.03191850176279276,-7.242793833727054,7.23131080657564
0.45,1000000,0,full,0,20,20,0.1249095483183001,0.08824862168724833,0.021187059366605872,0.03666092663105178,-0.015473867264445898,0.0,0.0
0.45,1000000,0,full,20,100,80,0.2700938018205626,0.215728131354269,0.027435339945218178,0.05436567046629359,-0.026930330521075407,0.0,0.0
0.45,1000000,0,full,100,1000,900,1.1945176501430985,1.0959927632983588,0.05791120864122242,0.0985248868447397,-0.040613678203517356,0.0,0.0
0.45,1000000,0,full,1000,10000,9000,5.511965810947894,5.432094837219932,0.15575874217233976,0.07987097372796192,0.07588776844437817,0.0,0.0
0.45,1000000,1,full,0,20,20,0.09560020060895977,0.07138992173590322,0.014549502680595586,0.024210278873056545,-0.00966077619246096,0.0,0.0
0.45,1000000,1,full,20,100,80,0.24597577350189695,0.19323074396796097,0.02352609842286777,0.05274502953393598,-0.029218931111068214,0.0,0.0
0.45,1000000,1,full,100,1000,900,1.0451016709876264,0.9560204064757679,0.04513456495365763,0.0890812645118585,-0.04394669955820096,0.0,0.0
0.45,1000000,1,full,1000,10000,9000,4.667290857043847,4.6038479863569854,0.13159219611749323,0.0634428706868615,0.06814932543063179,0.0,0.0
0.45,1000000,2,full,0,20,20,0.1367040054004947,0.0960888204125483,0.025706546116952205,0.040615184987946404,-0.014908638870994195,0.0,0.0
0.45,1000000,2,full,20,100,80,0.25571375215629866,0.20021809609868163,0.0258054985832188,0.05549565605761703,-0.029690157474398238,0.0,0.0
0.45,1000000,2,full,100,1000,900,1.154797261306337,1.0565913731273016,0.05808542837082468,0.09820588817903553,-0.04012045980821077,0.0,0.0
0.45,1000000,2,full,1000,10000,9000,5.840480015419758,5.744848867131486,0.2104481906688847,0.09563114828827235,0.1148170423806123,0.0,0.0
0.45,1000000,3,full,0,20,20,0.06768672449260857,0.05384207310340006,0.0085279247496904,0.013844651389208512,-0.005316726639518113,0.0,0.0
0.45,1000000,3,full,20,100,80,0.2322279992187543,0.1869604025835258,0.02148530327797565,0.0452675966352285,-0.02378229335725285,0.0,0.0
0.45,1000000,3,full,100,1000,900,0.9842996297061044,0.9125759634600105,0.03925132296816224,0.07172366624609394,-0.03247234327793169,0.0,0.0
0.45,1000000,3,full,1000,10000,9000,4.0067071335471125,3.9671423668586008,0.08929006689313011,0.03956476668851172,0.04972530020461807,0.0,0.0
0.45,1000000,4,full,0,20,20,0.11096790121082412,0.0778330558227503,0.017741441287823918,0.03313484538807382,-0.015393404100249905,0.0,0.0
0.45,1000000,4,full,20,100,80,0.22013348845872477,0.17580630946434872,0.019103497949937827,0.04432717899437605,-0.02522368104443823,0.0,0.0
0.45,1000000,4,full,100,1000,900,1.116897587907738,1.019520769361024,0.05191176678310747,0.0973768185467141,-0.0454650517636066,0.0,0.0
