a,start,seed,geometry,phase,expected_linear,expected_injection,fullbatch_injection,noise_injection,expected_net,q,self_variance_rate
0.4,1000000,3,full,20,-0.0007394820809480303,0.00037867141620651366,0.00013005126471403078,0.0002486201514924829,-0.0003608106647415165,-0.024283977396540847,-0.03789428625431362
0.4,1000000,3,full,100,-0.00028657751296918833,0.00011937239956255301,3.392023187669164e-05,8.545216768586135e-05,-0.00016720511340663534,-0.03921777003319592,-0.029097872751831587
0.4,1000000,3,full,1000,2.5272969053732252e-05,1.772696457355621e-05,3.233737608256191e-06,1.449322696530002e-05,4.299993362728845e-05,-0.04160656533896234,-0.024128232179794488
0.4,1000000,3,full,5000,-6.267737845926277e-06,3.0269099924221168e-06,7.983530877354092e-07,2.2285569046867075e-06,-3.240827853504159e-06,-0.029830873772818154,-0.037388765726501065
0.4,1000000,3,full,9999,2.219224497117978e-06,1.1558844209617457e-07,5.6155673060197515e-08,5.943276903597708e-08,2.334812939214152e-06,-0.027420176730793073,-0.04195393014874986
0.4,1000000,4,full,0,-0.0003927503818336846,0.00047654820678570464,0.00011465754290167114,0.0003618906638840336,8.379782495201996e-05,-0.015588790838114356,-0.05571558737131538
0.4,1000000,4,full,20,-0.0011052868144537137,0.0004991476807714317,0.0001783992047831071,0.0003207484759883246,-0.0006061391336822824,-0.027678832028829415,-0.04412626231101352
0.4,1000000,4,full,100,-0.0003815082111492102,0.00016566193579865373,5.1122776254514406e-05,0.00011453915954413932,-0.0002158462753505565,-0.03956172646654627,-0.030449064041159622
0.4,1000000,4,full,1000,-8.02535855864624e-05,3.5701840146665456e-05,1.030612202774772e-05,2.5395718118917734e-05,-4.455174543979694e-05,-0.035781107903811574,-0.02750865954980153
0.4,1000000,4,full,5000,2.2468282120230625e-05,7.715328336391526e-06,2.108768423863906e-06,5.60655991252762e-06,3.018361045662215e-05,-0.0269304392162353,-0.04574696974403938
0.4,1000000,4,full,9999,7.931954426640825e-07,7.482088450268296e-07,7.237723151206222e-08,6.758316135147674e-07,1.5414042876909125e-06,-0.024178981588282755,-0.0533084667984681
0.4,1000000,5,full,0,-0.00034931128070600926,0.00035850525425298684,9.371834817794764e-05,0.00026478690607503914,9.193973546977492e-06,0.014361268654420301,-0.045587678117195225
0.4,1000000,5,full,20,-0.0022342348500349694,0.0008291656723332679,0.0003992595113233206,0.00042990616100994726,-0.0014050691777017016,0.004062267762785927,-0.03874475458855376
0.4,1000000,5,full,100,-0.00019670765399972375,0.0001522509447959998,5.413442305465028e-05,9.811652174134953e-05,-4.445670920372394e-05,-0.012555206095567362,-0.025984606596062294
0.4,1000000,5,full,1000,2.5762520100540525e-05,2.3946432173673548e-05,5.499987475217243e-06,1.8446444698456305e-05,4.9708952274214086e-05,-0.012636302696125533,-0.022320729213146127
0.4,1000000,5,full,5000,1.2827945135330575e-05,4.666935140086176e-06,1.4575247714379192e-06,3.2094103686482572e-06,1.7494880275416757e-05,0.0003615779016546965,-0.035551159905420876
0.4,1000000,5,full,9999,-8.857483258114647e-06,1.1261887561695125e-06,6.239241542630161e-07,5.022646019064963e-07,-7.731294501945131e-06,0.002610927541751715,-0.04092380723244473
0.4,1000000,6,full,0,-0.000410097043249836,0.0003196260272348672,4.5405296888071815e-05,0.00027422073034679534,-9.047101601496882e-05,-0.016170691551727838,-0.043573824068199034
0.4,1000000,6,full,20,-0.0010940301664913341,0.0006368084815506661,0.0002467014460654497,0.00039010703548521643,-0.00045722168494066815,-0.022142246278737506,-0.040879073120502124
0.4,1000000,6,full,100,-0.00021060419496397978,0.00012919696684374234,4.0603382388777344e-05,8.859358445496499e-05,-8.140722812023742e-05,-0.04136160697223132,-0.023900384623687727
0.4,1000000,6,full,1000,-9.241956823959905e-05,5.2245869873997613e-05,2.2198706400556305e-05,3.0047163473441305e-05,-4.017369836560142e-05,-0.034518567380920025,-0.021189092466274494
0.4,1000000,6,full,5000,-1.35744143597713e-05,7.926249286192014e-06,2.27380547414673e-06,5.652443812045285e-06,-5.648165073579284e-06,-0.024769722131520858,-0.03626923867312404
0.4,1000000,6,full,9999,5.7258385680064194e-08,4.1853531586293714e-07,1.231380168846473e-07,2.9539729897828986e-07,4.7579370154299945e-07,-0.02236467981335963,-0.04308679122641974
0.4,1000000,7,full,0,-0.00047555698861700925,0.0004907248479124289,7.946909627374502e-05,0.0004112557516386838,1.5167859295419661e-05,0.011870618782836665,-0.054140358064129215
0.4,1000000,7,full,20,-0.0010914469832431558,0.0006823145434504935,0.00019349240227667312,0.0004888221411738205,-0.00040913243979266223,-0.002641731878165312,-0.043046566081163896
0.4,1000000,7,full,100,-0.0001662408631193723,0.00010651521941353245,1.2121672369542795e-05,9.439354704398967e-05,-5.972564370583982e-05,-0.023522993005202608,-0.028769234634147024
0.4,1000000,7,full,1000,2.9970203478134454e-05,3.3052036182892756e-05,6.628352076549554e-06,2.6423684106343203e-05,6.302223966102724e-05,-0.013065596741493317,-0.028135111933064387
0.4,1000000,7,full,5000,1.5349557201772825e-05,7.137182626963487e-06,4.584973569782843e-07,6.678685269985203e-06,2.2486739828736313e-05,-3.28584489326158e-05,-0.04888316717450421
0.4,1000000,7,full,9999,1.4885273439219879e-05,2.428210303734989e-06,1.2200844519577757e-06,1.208125851777213e-06,1.7313483742954864e-05,0.0029738588216088307,-0.05611185076541905
0.4,1000000,8,full,0,-0.0003893317760475536,0.00048809645057264233,0.00011537734991240868,0.0003727191006602336,9.876467452508868e-05,-0.013625419211270669,-0.04637182493221408
0.4,1000000,8,full,20,-0.0009421660037739817,0.0005562164330662887,0.00017286634027496975,0.00038335009279131887,-0.000385949570707693,-0.029685981536010535,-0.03688543297869019
0.4,1000000,8,full,100,-0.0009009510731261206,0.00025380177029936466,0.00011141820210970328,0.0001423835681896614,-0.0006471493028267558,-0.03837932977673445,-0.024785951031919294
0.4,1000000,8,full,1000,-9.897227210471468e-06,3.874592028094076e-05,1.053303311161649e-05,2.821288716932427e-05,2.884869307046928e-05,-0.0305850672460298,-0.023631573314406736
0.4,1000000,8,full,5000,3.2418435652392084e-05,7.990105529407884e-06,3.7153912826323605e-06,4.274714246775524e-06,4.040854118179998e-05,-0.019709111417862246,-0.04162568044357667
0.4,1000000,8,full,9999,-2.7186290241630144e-06,2.460082181802311e-07,5.143987886393824e-08,1.945683393162928e-07,-2.4726208059827833e-06,-0.016803360602740194,-0.046948925952931535
0.4,1000000,9,full,0,-0.001025344813627406,0.0009732256425209557,0.00015362096239381222,0.0008196046801271434,-5.211917110645027e-05,-0.004872490765537323,-0.09781234171053851
0.4,1000000,9,full,20,-0.004535166091987695,0.0021841102568848146,0.001088362896484138,0.0010957473604006767,-0.002351055835102879,-0.0225127860862309,-0.07885085530101159
0.4,1000000,9,full,100,-0.00041320798820292516,0.00020395291845683357,2.232552728743296e-05,0.00018162739116940062,-0.00020925506974609165,-0.045707968270655625,-0.047127956294047306
0.4,1000000,9,full,1000,-9.311980805063242e-05,0.00011143245660760424,2.988775193015332e-05,8.154470467745092e-05,1.8312648556971796e-05,-0.0357912092137126,-0.046849768607100474
0.4,1000000,9,full,5000,1.4831349802983116e-05,2.804042770732795e-05,5.54153445608758e-06,2.2498893251240374e-05,4.2871777510311054e-05,-0.022974146766112098,-0.08223896640152664
0.4,1000000,9,full,9999,-3.876066796668598e-05,2.3677771023715018e-05,4.36772198429208e-06,1.931004903942294e-05,-1.5082896942970974e-05,-0.021030568870206545,-0.09468654263064662
0.4,1000000,0,centered,0,-0.0005696919197245722,0.0002979800425744496,8.58674894115397e-05,0.00021211255316290982,-0.0002717118771501227,-0.0021765276793657656,-0.0571146198778213
0.4,1000000,0,centered,20,-0.0011976413932617282,0.00044517759576294527,0.00019402775993447257,0.00025114983582847267,-0.000752463797498783,-0.014839653954259081,-0.045444807217554346
0.4,1000000,0,centered,100,-0.0002902710841582041,7.135992431504295e-05,1.189239686251915e-05,5.946752745252379e-05,-0.00021891115984316113,-0.03166692817704906,-0.030199694104972273
0.4,1000000,0,centered,1000,-2.5440214289954627e-05,1.8546731689919846e-05,4.670929610620664e-06,1.3875802079299181e-05,-6.8934826000347924e-06,-0.027426565457428165,-0.027665967184081278
0.4,1000000,0,centered,5000,-1.3250291930264745e-05,3.453794322987749e-06,1.235481109439792e-06,2.2183132135479566e-06,-9.796497607276989e-06,-0.01769651860930341,-0.049526919773158026
0.4,1000000,0,centered,9999,-7.095557703148458e-06,8.090610583708471e-08,2.856114365287699e-08,5.2344962184207734e-08,-7.014651597311373e-06,-0.016378696983447818,-0.05531994462842225
0.4,1000000,1,centered,0,-7.916344929837655e-05,0.00020614880957674637,5.8636731287438264e-05,0.00014751207828930807,0.0001269853602783697,-0.002406225081403459,-0.04826564766980498
0.4,1000000,1,centered,20,-0.00048524020309567955,0.0001997649017782892,4.755651239475345e-05,0.00015220838938353575,-0.0002854753013173903,-0.010577699886080646,-0.04199454460413076
0.4,1000000,1,centered,100,-0.00035270708238766056,6.574581232132112e-05,1.8084153230716115e-05,4.7661659090605006e-05,-0.0002869612700663395,-0.03137738656683401,-0.027722212746092774
0.4,1000000,1,centered,1000,-4.879238849351549e-06,1.4660156192809775e-05,3.614761992195971e-06,1.1045394200613804e-05,9.780917343458241e-06,-0.03131414961704141,-0.02117322037328207
0.4,1000000,1,centered,5000,2.1188004469624758e-05,1.999972129627986e-06,3.128319732081281e-07,1.6871401564198582e-06,2.3187976599252747e-05,-0.021367499742450797,-0.03890964141678153
0.4,1000000,1,centered,9999,1.4508845668775614e-06,1.7803560971707952e-07,6.756868615942603e-08,1.1046692355765348e-07,1.6289201765946433e-06,-0.018373347233886218,-0.045909759737136686
0.4,1000000,2,centered,0,-0.00038064292641078884,0.00023858285905967551,2.646980386275931e-05,0.0002121130551969162,-0.00014206006735111338,-0.007073754222830463,-0.05665699431410394
0.4,1000000,2,centered,20,-0.00130068829267528,0.00039974352053952835,0.00013335584293925468,0.0002663876776002736,-0.0009009447721357517,-0.01789094743491156,-0.046336379916730425
0.4,1000000,2,centered,100,-0.00010695197382809371,7.307275560241935e-05,1.559694964477337e-05,5.747580595764596e-05,-3.3879218225674414e-05,-0.03820863187753144,-0.03172013227068303
0.4,1000000,2,centered,1000,-4.1447298205745306e-05,2.418438284455041e-05,6.593479515599248e-06,1.7590903328951164e-05,-1.72629153611949e-05,-0.03540221726356688,-0.027071678328711723
0.4,1000000,2,centered,5000,-7.499731167408007e-05,6.681105146973254e-06,2.9037276334072374e-06,3.7773775135660163e-06,-6.831620652710682e-05,-0.027083656843296215,-0.050890436656415704
0.4,1000000,2,centered,9999,7.856829478473567e-06,1.4326650796552366e-07,4.59336049311597e-08,9.733290303436396e-08,8.000095986439091e-06,-0.024947773283027972,-0.056703031505805496
0.4,1000000,3,centered,0,-0.00030869947703242686,0.00013889445509675862,3.0118875449033567e-05,0.00010877557964772506,-0.0001698050219356682,-0.01941212281675075,-0.04200794441846637
0.4,1000000,3,centered,20,-0.0006438271535802951,0.00017751720064573725,5.3759709666816555e-05,0.00012375749097892072,-0.00046630995293455774,-0.024283977396540847,-0.03789428625431362
0.4,1000000,3,centered,100,-0.0002656923429223091,5.685695047549019e-05,1.4145588693362318e-05,4.271136178212788e-05,-0.0002088353924468189,-0.03921777003319592,-0.029097872751831587
0.4,1000000,3,centered,1000,1.2539973048974352e-05,8.379443896582847e-06,1.371611781741526e-06,7.0078321148413225e-06,2.0919416945557206e-05,-0.04160656533896234,-0.024128232179794488
0.4,1000000,3,centered,5000,-3.732210908241218e-06,1.4059204966742227e-06,3.3218139765205373e-07,1.0737390990221692e-06,-2.326290411566988e-06,-0.029830873772818154,-0.037388765726501065
0.4,1000000,3,centered,9999,5.9273584388393355e-06,5.7231929348523233e-08,2.4063811478917897e-08,3.3168117869605353e-08,5.98459036818786e-06,-0.027420176730793073,-0.04195393014874986
0.4,1000000,4,centered,0,-0.00042051322723292726,0.0002235579703995278,4.714785061695281e-05,0.00017641011978257503,-0.00019695525683339948,-0.015588790838114356,-0.05571558737131538
0.4,1000000,4,centered,20,-0.0008315907994739348,0.00023257697933599272,7.291633019235176e-05,0.00015966064914364097,-0.0005990138201379421,-0.027678832028829415,-0.04412626231101352
0.4,1000000,4,centered,100,-0.00018164497494322574,7.465590527384483e-05,1.958758931376282e-05,5.5068315960082014e-05,-0.00010698906966938094,-0.03956172646654627,-0.030449064041159622
0.4,1000000,4,centered,1000,-2.3891286999336486e-05,1.673319485834139e-05,4.196863016800733e-06,1.2536331841540657e-05,-7.158092140995115e-06,-0.035781107903811574,-0.02750865954980153
0.4,1000000,4,centered,5000,5.036160509543131e-05,3.5684367050645186e-06,8.615675584921857e-07,2.706869146572333e-06,5.393004180049584e-05,-0.0269304392162353,-0.04574696974403938
0.4,1000000,4,centered,9999,2.768824698652318e-06,3.454622347786948e-07,3.136095092523851e-08,3.141012838534563e-07,3.1142869334310114e-06,-0.024178981588282755,-0.0533084667984681
0.4,1000000,5,centered,0,-0.00017183865124409717,0.00016644042526365067,3.88050875585258e-05,0.00012763533770512484,-5.398225980446522e-06,0.014361268654420301,-0.045587678117195225
0.4,1000000,5,centered,20,-0.0015589574953287588,0.0003705900671775486,0.00015662497306528187,0.00021396509411226672,-0.00118836742815121,0.004062267762785927,-0.03874475458855376
0.4,1000000,5,centered,100,-0.0003444812438965016,7.106427673119012e-05,2.2267145664389525e-05,4.879713106680059e-05,-0.00027341696716531156,-0.012555206095567362,-0.025984606596062294
0.4,1000000,5,centered,1000,1.0088710580844498e-05,1.1021102548816254e-05,2.2432550658890624e-06,8.777847482927191e-06,2.1109813129660762e-05,-0.012636302696125533,-0.022320729213146127
0.4,1000000,5,centered,5000,3.399828822825376e-06,2.153048056461977e-06,5.984979877289998e-07,1.5545500687329772e-06,5.5528768792873495e-06,0.0003615779016546965,-0.035551159905420876
0.4,1000000,5,centered,9999,-1.952024387061951e-06,4.976899899873249e-07,2.444425199168079e-07,2.532474700705171e-07,-1.4543343970746244e-06,0.002610927541751715,-0.04092380723244473
0.4,1000000,6,centered,0,-0.0004967284990430328,0.00014384897057725861,1.8434938803669732e-05,0.0001254140317735889,-0.0003528795284657743,-0.016170691551727838,-0.043573824068199034
0.4,1000000,6,centered,20,-0.0009222779072041706,0.00028331686682038927,9.685915372759438e-05,0.00018645771309279492,-0.0006389610403837815,-0.022142246278737506,-0.040879073120502124
0.4,1000000,6,centered,100,-7.402872908682359e-05,5.868538391698923e-05,1.6082765040129438e-05,4.260261887685979e-05,-1.5343345169834377e-05,-0.04136160697223132,-0.023900384623687727
0.4,1000000,6,centered,1000,1.4849285865835116e-05,2.239269230116128e-05,8.1611878969866e-06,1.4231504404174678e-05,3.7241978166996435e-05,-0.034518567380920025,-0.021189092466274494
0.4,1000000,6,centered,5000,-3.676425613720079e-05,3.3913311460545105e-06,8.476087850337063e-07,2.5437223610208036e-06,-3.337292499114626e-05,-0.024769722131520858,-0.03626923867312404
0.4,1000000,6,centered,9999,-1.480480026919002e-06,1.904660549825768e-07,5.0290418996634216e-08,1.4017563598594254e-07,-1.290013971936425e-06,-0.02236467981335963,-0.04308679122641974
0.4,1000000,7,centered,0,-0.0004019236466816017,0.000227276475032344,3.2517022331754224e-05,0.00019475945270058974,-0.00017464717164925768,0.011870618782836665,-0.054140358064129215
0.4,1000000,7,centered,20,-0.0008670540768662123,0.000317635639736914,7.91255538333252e-05,0.00023851008590358879,-0.0005494184371292981,-0.002641731878165312,-0.043046566081163896
0.4,1000000,7,centered,100,-0.00017961422195446845,4.929942778560971e-05,4.96588863651222e-06,4.433353914909749e-05,-0.00013031479416885877,-0.023522993005202608,-0.028769234634147024
0.4,1000000,7,centered,1000,2.414930842633662e-05,1.527325868075232e-05,2.641970456122992e-06,1.2631288224629329e-05,3.942256710708894e-05,-0.013065596741493317,-0.028135111933064387
0.4,1000000,7,centered,5000,1.0005085659576754e-05,3.320639673912394e-06,2.2514964724545325e-07,3.0954900266669413e-06,1.3325725333489148e-05,-3.28584489326158e-05,-0.04888316717450421
0.4,1000000,7,centered,9999,-1.0977123667821306e-05,1.1309837896814327e-06,4.985381629732643e-07,6.324456267081682e-07,-9.846139878139872e-06,0.0029738588216088307,-0.05611185076541905
0.4,1000000,8,centered,0,-0.00031751986491831784,0.00019471108694397182,3.5642249541028265e-05,0.00015906883740294357,-0.000122808777974346,-0.013625419211270669,-0.04637182493221408
0.4,1000000,8,centered,20,-0.0011807076009329618,0.0002238542727019503,5.936639056772076e-05,0.00016448788213422954,-0.0009568533282310114,-0.029685981536010535,-0.03688543297869019
0.4,1000000,8,centered,100,-0.0005491617556982457,0.00011022401911325688,4.119259883548357e-05,6.903142027777331e-05,-0.0004389377365849889,-0.03837932977673445,-0.024785951031919294
0.4,1000000,8,centered,1000,-4.3327336203248215e-06,1.5458623003290395e-05,3.2448929284098507e-06,1.2213730074880545e-05,1.1125889382965569e-05,-0.0305850672460298,-0.023631573314406736
0.4,1000000,8,centered,5000,2.4064818713749402e-05,3.178600146008858e-06,1.1935581392189044e-06,1.985042006789954e-06,2.724341885975826e-05,-0.019709111417862246,-0.04162568044357667
0.4,1000000,8,centered,9999,3.163600857974634e-06,9.191385583682428e-08,1.6336631405515664e-08,7.557722443130863e-08,3.2555147138114575e-06,-0.016803360602740194,-0.046948925952931535
0.4,1000000,9,centered,0,-0.0010618634904626628,0.00037319073315975136,4.966743792355667e-05,0.0003235232952361947,-0.0006886727573029112,-0.004872490765537323,-0.09781234171053851
