a,seed,horizon,geometry,mean_net,normalized_net,median_size_ratio,unit_shrink_fraction
0.55,4,5,full,1.0886444432719913,0.5550280261168367,1.135210437243186,0.25
0.55,4,5,variance,0.2988720388715005,2.518658610601722,1.487454339742024,0.17
0.55,4,10,full,1.2572294324601547,0.6409783971129037,1.1636135326053951,0.23
0.55,4,10,variance,0.3336308482543654,2.8115785333786287,1.6144082519512952,0.15
0.55,4,20,full,1.097180385042674,0.5593799400418192,1.123927011430403,0.37
0.55,4,20,variance,0.32277713529317614,2.7201119722713445,1.5045077897217793,0.28
0.55,4,50,full,0.8347000003371897,0.4255584974966203,0.9747556355942171,0.51
0.55,4,50,variance,0.3025565906339407,2.5497091165564383,1.3256109547920525,0.38
0.55,4,100,full,0.6637791651094953,0.3384172326098563,0.8462574492631088,0.6
0.55,4,100,variance,0.31460864160769,2.6512743284613753,1.0326093228709974,0.48
0.55,4,110,full,0.5343358142046086,0.272422602323815,0.8425314608421959,0.6
0.55,4,110,variance,0.28946419746210983,2.43937671838321,1.1710657009004155,0.45
0.55,4,200,full,0.4817782098470484,0.24562694504168978,0.7957776893303389,0.63
0.55,4,200,variance,0.3267632738601449,2.7537040147476364,1.1227392502897395,0.45
0.55,4,500,full,0.31988888852001623,0.16309025363537752,0.7943425103541129,0.65
0.55,4,500,variance,0.32667415743779976,2.752953011591459,1.2149790858049192,0.44
0.55,5,1,full,0.10157765609401807,0.050084297376718545,0.9945137229997542,0.57
0.55,5,1,variance,0.03708712737546045,0.2770050656496167,0.9917872323165448,0.52
0.55,5,2,full,0.335231626870423,0.16529068631706864,1.0151999979532482,0.42
0.55,5,2,variance,0.0920520279178399,0.6875398511838775,1.1275089938416463,0.32
0.55,5,5,full,0.8223924480816784,0.40549220678971715,1.0627184801461778,0.32
0.55,5,5,variance,0.20989784642342493,1.567734436253628,1.2415346529445417,0.29
0.55,5,10,full,1.2764122415765573,0.6293530756728,1.074778015329833,0.35
0.55,5,10,variance,0.3235496513545339,2.4166037856486997,1.3684195932168577,0.29
0.55,5,20,full,1.2197509522412118,0.6014154270407711,1.086969622295575,0.32
0.55,5,20,variance,0.3168546861106098,2.366598853529255,1.4688337211750768,0.24
0.55,5,50,full,1.064847296053457,0.5250379924791032,1.1126097542104305,0.4
0.55,5,50,variance,0.33543834242440274,2.505400839595673,1.5139160756676713,0.19
0.55,5,100,full,1.0783198707266621,0.5316808356230551,1.007824635901308,0.49
0.55,5,100,variance,0.3794047180211196,2.8337872534380866,1.3856892509938143,0.35
0.55,5,110,full,0.7504928856469378,0.3700411124771604,0.9402513045821086,0.55
0.55,5,110,variance,0.3087125628439719,2.305785046971278,1.332030982936181,0.35
0.55,5,200,full,0.4590308983137342,0.22633166485913053,0.9508450115725773,0.55
0.55,5,200,variance,0.3105927262338571,2.3198280538068996,1.481878873891643,0.37
0.55,5,500,full,0.32933018007126835,0.16238089465808242,0.8082474599073177,0.56
0.55,5,500,variance,0.34996046524000396,2.613867088361252,1.2357752553141959,0.41
0.55,6,1,full,0.2713644052016717,0.1344615509341522,1.00451629008464,0.5
0.55,6,1,variance,0.086217145601998,0.6798626828563518,1.1092145137579057,0.43
0.55,6,2,full,0.5430281004317148,0.26907140061575446,1.0364553398000167,0.42
0.55,6,2,variance,0.15277806696691262,1.2047268065358632,1.2997861859581243,0.37
0.55,6,5,full,1.0256367414560517,0.5082048504067446,1.0998653014966093,0.36
0.55,6,5,variance,0.2753039149087299,2.170900658840281,1.4027486221844545,0.31
0.55,6,10,full,1.1313708181797002,0.5605962756280685,1.0844270650478804,0.35
0.55,6,10,variance,0.30802425820022633,2.4289159320068063,1.4102067899733046,0.29
0.55,6,20,full,1.27391504211409,0.6312271950099928,1.1548449323586654,0.35
0.55,6,20,variance,0.34984580447280883,2.7586984648377246,1.6359414150797948,0.27
0.55,6,50,full,1.1295323370559005,0.5596853049239868,1.1025474673434004,0.38
0.55,6,50,variance,0.35170743750597444,2.7733783155748926,1.5231677118186973,0.25
0.55,6,100,full,0.9093889676512944,0.45060386936866886,1.0484610783492927,0.47
0.55,6,100,variance,0.3657525723051524,2.884130799422223,1.5693443205628927,0.35
0.55,6,110,full,0.8062468528899612,0.3994967659623459,0.9731963064913884,0.52
0.55,6,110,variance,0.35253834465076905,2.779930408626921,1.455741293782196,0.34
0.55,6,200,full,0.591662271212975,0.29316971972575245,1.0052385728957802,0.49
0.55,6,200,variance,0.35874865004722806,2.8289015831968207,1.6429464415795914,0.32
0.55,6,500,full,0.4363958922352903,0.2162349496340237,0.8783489557261023,0.61
0.55,6,500,variance,0.37038435559145183,2.920654585839014,1.4809702568149783,0.33
0.55,7,1,full,0.16873883900366962,0.08584174029175368,1.009228690041438,0.47
0.55,7,1,variance,0.0606501998715106,0.5269801399733502,1.0892506794119796,0.39
0.55,7,2,full,0.3613848963473933,0.1838456907774541,1.0282230717165295,0.37
0.55,7,2,variance,0.11067411652676651,0.961630160201641,1.2232354460692132,0.29
0.55,7,5,full,0.807994412910161,0.41104731406095335,1.0861269136490386,0.27
0.55,7,5,variance,0.21366792595797532,1.8565273283137294,1.4795405230388758,0.19
0.55,7,10,full,1.1016717493978985,0.5604484465874493,1.1268094021410828,0.27
0.55,7,10,variance,0.2960998449649424,2.5727654331937195,1.6395647053314368,0.14
0.55,7,20,full,1.1115853909623155,0.565491768264563,1.1337703045327467,0.32
0.55,7,20,variance,0.3170968788199704,2.755205389919162,1.7123129834615587,0.19
0.55,7,50,full,1.0203838578782187,0.5190952281233537,1.0472096518814955,0.46
0.55,7,50,variance,0.3316015316179623,2.8812340588756364,1.5208844154389523,0.3
0.55,7,100,full,0.8195808356187989,0.4169416220634147,0.9355063130210397,0.54
0.55,7,100,variance,0.33332689244636104,2.8962254503760825,1.4558488709873294,0.37
0.55,7,110,full,0.7218200231833248,0.3672082096413089,0.9058898369576734,0.61
0.55,7,110,variance,0.323732961239083,2.8128652764406796,1.3561209499233857,0.44
0.55,7,200,full,0.4700532774504832,0.2391280608806044,0.8052071299951158,0.58
0.55,7,200,variance,0.32958301459458816,2.8636954788582614,1.2773329830910443,0.46
0.55,7,500,full,0.35233588189710374,0.179242226910305,0.7853710107388794,0.62
0.55,7,500,variance,0.3547272054994892,3.082169437240146,1.3611597301649208,0.4
0.55,8,1,full,0.2589507259285268,0.12995744326171257,1.0107885485998325,0.43
0.55,8,1,variance,0.08565629375201064,0.711884719139974,1.1270895516298396,0.35
0.55,8,2,full,0.35343170687368525,0.1773738259594787,1.0128315054973087,0.43
0.55,8,2,variance,0.10831339437068424,0.9001866290632243,1.1245400359415527,0.28
0.55,8,5,full,0.584725968855275,0.29345155009194,1.0536598954968692,0.4
0.55,8,5,variance,0.1699671677465084,1.4125877290995883,1.3193500269949694,0.31
0.55,8,10,full,1.2001895867590513,0.6023291480078262,1.0732900273735595,0.4
0.55,8,10,variance,0.31787786973687426,2.6418653913932166,1.2838909716780602,0.32
0.55,8,20,full,1.1268380319009301,0.5655168143314041,1.1180610352357325,0.33
0.55,8,20,variance,0.31851199628987087,2.647135582097313,1.6532677687486257,0.23
0.55,8,50,full,0.9581454311864345,0.48085646434622675,1.072269409802444,0.44
0.55,8,50,variance,0.30437510806669377,2.529644686082058,1.4265313902302752,0.3
0.55,8,100,full,0.6977807245046038,0.35018939834504614,0.9220856115395986,0.57
0.55,8,100,variance,0.31822143264447234,2.6447207237134602,1.269663824244129,0.38
0.55,8,110,full,0.8439243682634927,0.42353329117930627,1.0001671011872808,0.5
0.55,8,110,variance,0.3722252150154572,3.093543171681709,1.5048074170863555,0.33
0.55,8,200,full,0.6049791282438131,0.30361583444630336,0.8612714704867535,0.63
0.55,8,200,variance,0.36097655094937153,3.0000561468686917,1.2534239714574984,0.42
0.55,8,500,full,0.40898206345178395,0.20525242057349316,0.9023529988901354,0.55
0.55,8,500,variance,0.3676700443361053,3.0556854001431293,1.7264184817407413,0.38
0.55,9,1,full,0.08838488918023767,0.043095342469322416,0.9847677266436019,0.61
0.55,9,1,variance,0.037996830836160275,0.29297602453446336,0.9782148749218105,0.55
0.55,9,2,full,0.2613956520008818,0.12745317946824553,0.9819551905357258,0.56
0.55,9,2,variance,0.08268085534438124,0.6375139128933137,1.004676798460813,0.5
0.55,9,5,full,1.1697363021003664,0.5703484725201815,1.04752592084344,0.36
0.55,9,5,variance,0.31097434263267154,2.397779620873903,1.299137775150329,0.31
0.55,9,10,full,1.1057726713113722,0.5391606235564094,1.0547538045521772,0.43
0.55,9,10,variance,0.30088802519802366,2.3200086826359807,1.2781908552914456,0.36
0.55,9,20,full,1.3062089515807593,0.6368907923850614,1.05295832982067,0.43
0.55,9,20,variance,0.3647946461885003,2.8127631399735757,1.3443909578180944,0.37
0.55,9,50,full,0.9274281727974908,0.45220212519474834,0.9695864962501626,0.54
0.55,9,50,variance,0.32970486325185644,2.5422020199979696,1.251893742711783,0.35
0.55,9,100,full,0.8024837241103591,0.3912808087145941,0.8528908317386459,0.57
0.55,9,100,variance,0.31289997550743726,2.412627287164662,1.1044079971609064,0.48
0.55,9,110,full,0.8352944450030799,0.40727889692460134,0.8289314748934418,0.64
0.55,9,110,variance,0.31268644914326277,2.4109808839270106,1.060714935396525,0.49
0.55,9,200,full,0.5681612538334211,0.27702816667926117,0.9526294067368319,0.52
0.55,9,200,variance,0.34995905874522143,2.698372772800404,1.494222166941332,0.36
0.55,9,500,full,0.14849569350188485,0.07240460248395206,0.744317159024751,0.62
0.55,9,500,variance,0.31221694525291444,2.407360756135542,1.219667494114848,0.4
0.6,0,1,full,0.05838058056871844,0.028158465118082406,0.981341636954746,0.65
0.6,0,1,variance,0.036676068603623616,0.2811453282927183,0.9875811905706792,0.55
0.6,0,2,full,0.1255774242659973,0.06056924214123729,0.9853906461958448,0.57
0.6,0,2,variance,0.055695203205739674,0.42693905824083545,1.0571143552342601,0.44
0.6,0,5,full,0.513212040401702,0.2475354509505258,1.0185481131558634,0.44
0.6,0,5,variance,0.15534738903636358,1.1908362687959946,1.1664754057786433,0.31
0.6,0,10,full,0.7891539550663852,0.3806293788116293,1.0761281042843722,0.38
0.6,0,10,variance,0.2338152955334767,1.7923425417555117,1.352171905311105,0.3
0.6,0,20,full,0.9303151912898795,0.4487150968278438,1.0378636254164926,0.43
0.6,0,20,variance,0.27654582169082326,2.119899127344427,1.3413115976424326,0.34
0.6,0,50,full,0.3764987330746154,0.1815950841702378,0.8439197362302829,0.63
0.6,0,50,variance,0.18567883286320394,1.423346023984059,0.9502448124415482,0.52
0.6,0,100,full,0.5706617315762524,0.2752449240188697,0.7493935881581277,0.65
0.6,0,100,variance,0.30271562665763097,2.3205072810772034,0.8387779897891086,0.51
0.6,0,110,full,0.33218557726605497,0.16022170213203157,0.7369192402472661,0.68
0.6,0,110,variance,0.2505311274314545,1.9204799955658838,0.7678298601304641,0.57
0.6,0,200,full,0.18716807700688765,0.09027600815674282,0.5679658336664309,0.69
0.6,0,200,variance,0.2717931061363859,2.083466548125667,0.35008304802664036,0.61
0.6,0,500,full,-0.35699154594212296,-0.17218626289660155,0.48049613212770004,0.73
0.6,0,500,variance,0.21002040145545522,1.6099395863145662,0.4977732703345049,0.6
0.6,1,1,full,0.06955568901504222,0.03447943447463654,0.9818627830980469,0.58
0.6,1,1,variance,0.0320662202725075,0.2524810784131429,0.9951243139202425,0.53
0.6,1,2,full,0.3251461204723603,0.16117810799177834,0.9894194387635064,0.58
0.6,1,2,variance,0.08250863470164982,0.6496515302032386,0.973975923682231,0.55
0.6,1,5,full,0.9028676407555274,0.4475603088622641,1.0648105027300931,0.4
0.6,1,5,variance,0.21331755896052607,1.6796069780943097,1.2905361764426257,0.38
0.6,1,10,full,0.9193184803420451,0.45571515073944585,1.0691561799657476,0.35
0.6,1,10,variance,0.23219348121421343,1.8282310805345863,1.389261890768235,0.34
0.6,1,20,full,0.5693614772982796,0.2822380459007861,1.0084367510441743,0.48
0.6,1,20,variance,0.17352065587643772,1.3662565138742175,1.151817621472015,0.46
0.6,1,50,full,0.38211139054612997,0.18941634881222005,0.8318285771063122,0.67
0.6,1,50,variance,0.18630208767509557,1.4668941835703853,0.6183986131539462,0.6
0.6,1,100,full,0.09250297441503676,0.045854627999766986,0.7383053909826989,0.69
0.6,1,100,variance,0.16301984905644898,1.2835758920987865,0.663757018258617,0.55
0.6,1,110,full,0.29902345596440566,0.14822884802527653,0.7522284671334056,0.65
0.6,1,110,variance,0.21686946133663143,1.7075737335995154,0.8302860944550521,0.56
0.6,1,200,full,0.19948922277509987,0.09888875636876691,0.6426087340253209,0.71
0.6,1,200,variance,0.2729187831466991,2.148891515822327,0.6912884785676675,0.56
0.6,1,500,full,-0.28522348858805024,-0.1413880693967697,0.552357310580633,0.69
0.6,1,500,variance,0.21042243670412664,1.6568115384315838,0.8110738123262472,0.56
0.6,2,1,full,0.03408366934170005,0.017699554719951903,0.9930972883211041,0.56
0.6,2,1,variance,0.020263606006232643,0.16772190853054106,1.0035471245739607,0.49
0.6,2,2,full,0.10219024926179288,0.05306711230300919,1.002957162189276,0.49
0.6,2,2,variance,0.039628743130160876,0.32800718827699266,1.0399838316244705,0.38
0.6,2,5,full,0.6093784835928947,0.3164485521609563,1.0840811242337778,0.3
0.6,2,5,variance,0.17164942293851054,1.4207426261919047,1.368817329471097,0.23
0.6,2,10,full,0.8627161442672135,0.4480060949471069,1.133930713534049,0.3
0.6,2,10,variance,0.23992833943782205,1.9858873582864602,1.5509419379761837,0.15
0.6,2,20,full,0.8720716923577334,0.45286440505753583,1.1401751523188401,0.32
0.6,2,20,variance,0.2516586537595193,2.082979194018613,1.5063212782291693,0.26
0.6,2,50,full,0.3129471477181825,0.16251258366463672,0.85809076085206,0.68
0.6,2,50,variance,0.16203758342756858,1.3411854108192511,0.8299301945947496,0.59
0.6,2,100,full,0.6114065860366047,0.3175017401208628,0.9021787651621961,0.6
0.6,2,100,variance,0.2842938586803783,2.3531008521740375,1.1475603311329623,0.45
0.6,2,110,full,0.3874317108398058,0.20119221019035066,0.8140372014883129,0.7
0.6,2,110,variance,0.23077728504669748,1.9101440622968857,0.9622589655927511,0.54
0.6,2,200,full,0.09645233653688567,0.05008743017915551,0.6949356248205345,0.65
0.6,2,200,variance,0.23616739317657184,1.9547579983579426,0.9183659195685642,0.52
0.6,2,500,full,-0.06163849137048555,-0.0320086971836811,0.5946389501659668,0.65
0.6,2,500,variance,0.2627017894711741,2.174383250984132,0.8668022882312914,0.52
0.6,3,1,full,0.015122740683030217,0.007715839930764111,0.9846999945083639,0.68
0.6,3,1,variance,0.02644406465553259,0.2146889804747925,0.9932252345317182,0.52
0.6,3,2,full,0.2255659156232178,0.11508697631362504,0.9924615576482336,0.53
0.6,3,2,variance,0.08271157227396467,0.6715027873466283,1.077904858256212,0.42
0.6,3,5,full,0.5037701077653327,0.2570307588347957,1.0261803330664003,0.43
0.6,3,5,variance,0.15351390553836375,1.2463191380769651,1.2362622469751603,0.35
0.6,3,10,full,0.6282455188661175,0.3205399049280994,1.0235624550768245,0.43
0.6,3,10,variance,0.18225309242718865,1.4796413150270002,1.2394755297976103,0.34
0.6,3,20,full,0.42516441644143765,0.2169250038916581,1.0097142645820651,0.48
0.6,3,20,variance,0.15658028491628836,1.2712138685569798,1.2171864122412068,0.33
0.6,3,50,full,0.272454594503887,0.13901025506257667,0.859027798053655,0.61
0.6,3,50,variance,0.1646677215140058,1.336872591617741,0.9324218427168864,0.54
0.6,3,100,full,0.2878747019384915,0.14687781578945636,0.874142630592188,0.61
0.6,3,100,variance,0.2303759002039637,1.870331501038882,1.2927055379329797,0.4
0.6,3,110,full,0.3787903954128052,0.19326431098535615,0.9301672294584468,0.56
0.6,3,110,variance,0.2637250305214809,2.1410799990800413,1.303749212984107,0.38
0.6,3,200,full,0.18869298375959617,0.0962738758313209,0.8069158848963358,0.68
0.6,3,200,variance,0.26420959413028006,2.145013980807261,1.2254404246665787,0.44
0.6,3,500,full,-0.47993935697949935,-0.24487196683092613,0.5861677946209847,0.72
0.6,3,500,variance,0.1650726864366035,1.3401603428576914,0.9895834472316147,0.5
0.6,4,1,full,0.29043974369735703,0.14807607630432612,0.9914481247068516,0.52
0.6,4,1,variance,0.09508641175369154,0.8013135341095738,1.07474812984768,0.45
0.6,4,2,full,0.4148667065391928,0.21151318105291733,1.0025150542490193,0.48
0.6,4,2,variance,0.12659017667966396,1.0668025008820332,1.213170683864583,0.4
0.6,4,5,full,0.839304148718434,0.4279058491997259,1.0703686888898036,0.33
0.6,4,5,variance,0.2411831515083772,2.032502015151071,1.3304743429080643,0.23
0.6,4,10,full,0.7409520969229358,0.37776262244652814,1.0905177279673777,0.35
0.6,4,10,variance,0.21481178940852555,1.810264904992216,1.5128952206649704,0.29
0.6,4,20,full,0.5328513508900126,0.27166577235197703,0.9702910242267404,0.56
0.6,4,20,variance,0.18855904417015396,1.5890274045012887,1.16300361688958,0.37
0.6,4,50,full,0.38017033019926705,0.19382378632687036,0.8603912452481761,0.68
0.6,4,50,variance,0.19837729552005226,1.6717679090892923,0.9319015018247141,0.55
0.6,4,100,full,0.28543312703987295,0.14552353256233524,0.7647634494882681,0.69
0.6,4,100,variance,0.2259196043437236,1.903872837795644,0.8608971255550528,0.6
0.6,4,110,full,0.08781308031385798,0.04477010004051687,0.7336627161454837,0.68
0.6,4,110,variance,0.18714306466606243,1.577094642293483,0.6933065192955472,0.6
0.6,4,200,full,0.016516203664843302,0.008420523317502785,0.558660556107619,0.72
0.6,4,200,variance,0.22220260761165342,1.8725489111407583,0.4745546639915108,0.62
0.6,4,500,full,-0.11913798541782036,-0.06074060386809726,0.5328154246253035,0.71
0.6,4,500,variance,0.2441521675853671,2.057522548806749,0.772960406787484,0.55
0.6,5,1,full,0.038472799935910726,0.01896955715459382,0.9836679937176128,0.65
0.6,5,1,variance,0.02249751087696889,0.1680347041801687,0.9701203901601909,0.57
0.6,5,2,full,0.22831972787209254,0.11257626516931177,0.989532685256957,0.53
0.6,5,2,variance,0.06773315054200058,0.5059012962259468,1.0349182134937565,0.45
0.6,5,5,full,0.5526550210896747,0.2724943603480329,1.019973783458624,0.45
0.6,5,5,variance,0.14830975333132984,1.1077307913906185,1.1422076692431684,0.36
0.6,5,10,full,0.8021288897214442,0.3955009732660266,1.004297869507273,0.49
0.6,5,10,variance,0.2159873740393733,1.6132173333233821,1.0744822129912772,0.43
0.6,5,20,full,0.8492539937623427,0.4187366711099362,0.9966874578808707,0.5
0.6,5,20,variance,0.2371252926168766,1.7710971945480036,1.1303016123033447,0.37
0.6,5,50,full,0.4568170971715583,0.2252401189522725,0.9093302002152949,0.63
0.6,5,50,variance,0.19483039500841262,1.4551951088979709,1.00480265021123,0.48
0.6,5,100,full,0.569064924273225,0.2805854947822375,0.9312216460999856,0.58
0.6,5,100,variance,0.27388414802414407,2.045650385260539,1.1856751740454996,0.45
0.6,5,110,full,0.32568052072690007,0.16058137859366492,0.8462235623411487,0.65
0.6,5,110,variance,0.2214153835531546,1.6537593282988845,1.1252568816411324,0.45
0.6,5,200,full,0.10658642166757434,0.05255393995484686,0.7696912146469947,0.64
0.6,5,200,variance,0.23515991472879372,1.7564177176124314,1.046934811361087,0.48
0.6,5,500,full,-0.14757125759977477,-0.07276209192149999,0.7056466110130394,0.65
0.6,5,500,variance,0.24839066131898066,1.8552386316914549,1.0640610473058585,0.48
0.6,6,1,full,0.17857141739510113,0.08848245855093166,0.9934774576835805,0.52
0.6,6,1,variance,0.06401125494045116,0.5047588065338192,1.0291710454151373,0.47
0.6,6,2,full,0.3645186028647771,0.18061962345106522,1.0253255757958724,0.45
0.6,6,2,variance,0.11033038011406418,0.8700068611778593,1.2104637127532563,0.42
0.6,6,5,full,0.7423969642288014,0.3678590312713423,1.0154550917932905,0.47
0.6,6,5,variance,0.20747475502124046,1.636035878812904,1.104312071104809,0.4
0.6,6,10,full,0.5999051821033231,0.29725409690007093,0.9902275373437576,0.53
0.6,6,10,variance,0.18067272013876504,1.4246892468410493,1.0398881527186337,0.45
0.6,6,20,full,0.7583009092046484,0.3757394646164398,1.0460496683159364,0.42
0.6,6,20,variance,0.23033839337218798,1.8163264045615588,1.3448959341150633,0.38
0.6,6,50,full,0.6709712829189103,0.3324674776948186,1.0363410390289294,0.49
0.6,6,50,variance,0.24993267367736102,1.9708365067448257,1.3708208649891938,0.43
0.6,6,100,full,0.38358985809529456,0.19006946472501812,0.8786286439282734,0.59
0.6,6,100,variance,0.24556586762384033,1.936402190248605,1.1202009548798224,0.44
0.6,6,110,full,0.4047472060621298,0.20055296870248332,0.8274241764193238,0.59
0.6,6,110,variance,0.25927718985992093,2.0445224052689652,1.0711307863219037,0.48
0.6,6,200,full,0.11578438710898929,0.05737137209673751,0.714914746238805,0.64
0.6,6,200,variance,0.2540600167055531,2.003382544828347,0.9031633888588597,0.53
0.6,6,500,full,-0.10810140930820117,-0.05356444277555818,0.6352778689320777,0.73
0.6,6,500,variance,0.26122650834968547,2.0598936970107564,0.9178115086247143,0.53
0.6,7,1,full,0.08727535383357189,0.04439919287040643,0.9942894802751518,0.54
0.6,7,1,variance,0.041516166112584615,0.3607275009071093,1.0320066885859904,0.47
0.6,7,2,full,0.24880182141536697,0.12657181632966397,1.0050976934094997,0.48
0.6,7,2,variance,0.08440170311375315,0.7333532521756384,1.1590297858129268,0.32
0.6,7,5,full,0.6335735780120474,0.32231499790184365,1.0705475504510447,0.29
0.6,7,5,variance,0.17386129729667746,1.510653732047946,1.3822832780638994,0.21
0.6,7,10,full,0.7679116848138579,0.3906562105323045,1.0682784494741635,0.32
0.6,7,10,variance,0.21692668532342932,1.884842180864662,1.437430583743423,0.19
0.6,7,20,full,0.7309381917738912,0.37184685397896966,1.0593849622551201,0.4
0.6,7,20,variance,0.2267044939441944,1.969800037005608,1.4635934407796551,0.27
0.6,7,50,full,0.5945324431432492,0.3024537793472356,0.9080020039586882,0.58
0.6,7,50,variance,0.23767532207292885,2.0651238538298253,1.114090697596499,0.44
0.6,7,100,full,0.24125391194573248,0.12273200275583737,0.8034969390385106,0.65
0.6,7,100,variance,0.20516914727536253,1.7826827640871636,1.074047653487852,0.49
0.6,7,110,full,0.3232879729971973,0.1644648166440766,0.8155079229000042,0.68
0.6,7,110,variance,0.23573124820076596,2.0482320987582616,0.9206065292910974,0.53
0.6,7,200,full,-0.18942976305756457,-0.09636773975647811,0.6016114992755914,0.73
0.6,7,200,variance,0.17705967863729374,1.5384439693453806,0.6269182632829298,0.57
0.6,7,500,full,-0.348107346904892,-0.1770910635814632,0.5203959735498445,0.76
0.6,7,500,variance,0.19977528484593565,1.735816333571218,0.5529058340886364,0.64
0.6,8,1,full,0.1553481737735577,0.07796329362119678,0.9952399278683334,0.53
0.6,8,1,variance,0.06040537127204229,0.5020256992094557,1.0584333990802508,0.43
0.6,8,2,full,0.2732217691617967,0.13711953282382106,1.006383970500016,0.47
0.6,8,2,variance,0.08976617231513638,0.7460416925327374,1.100993863334553,0.42
0.6,8,5,full,0.4487136347697466,0.22519217323005833,1.0034683044937784,0.49
0.6,8,5,variance,0.13669446433229726,1.1360601315639156,1.2122993833752784,0.36
0.6,8,10,full,0.8034713327728188,0.4032314633095735,1.0121779134726268,0.49
0.6,8,10,variance,0.22505785014360039,1.8704433430609704,1.209365135845875,0.39
0.6,8,20,full,0.66836739307184,0.3354279747687848,0.9927267855652114,0.52
0.6,8,20,variance,0.21212441425584527,1.7629542728342624,1.2155803390316042,0.39
0.6,8,50,full,0.48407156514585337,0.24293696314801652,0.9735057117820936,0.56
0.6,8,50,variance,0.18720280204016773,1.5558321322938715,1.2716753999876378,0.42
0.6,8,100,full,0.1398419640327499,0.07018132133527454,0.7688310672691765,0.67
0.6,8,100,variance,0.18184830698962437,1.5113312201223947,0.9212991976258724,0.54
0.6,8,110,full,0.43530307093298376,0.21846192529321834,0.7411554866736674,0.65
0.6,8,110,variance,0.2731678516266673,2.270282904094895,0.7856277863930798,0.57
0.6,8,200,full,-0.040610956021554144,-0.020381082130782397,0.6542312871130239,0.7
0.6,8,200,variance,0.2102819257618838,1.7476414528815356,0.734040809691508,0.58
0.6,8,500,full,-0.2009283188744388,-0.1008382212722717,0.61377859094793,0.66
0.6,8,500,variance,0.23066720050864575,1.9170623436534902,0.8063219454300953,0.54
0.6,9,1,full,-0.02189823909802808,-0.010677301540540194,0.9642894642392377,0.71
0.6,9,1,variance,0.011263812815997998,0.086850061631743,0.9110419731228614,0.67
0.6,9,2,full,0.039872069831824675,0.01944111171378178,0.9438752170576347,0.65
0.6,9,2,variance,0.028623489449195353,0.22070251551476097,0.8565529791388666,0.61
0.6,9,5,full,0.8095363792388975,0.39471959322743755,0.9803265844305715,0.54
0.6,9,5,variance,0.22287530466905395,1.7184886026522435,1.0991439740634341,0.47
0.6,9,10,full,0.46006031226136995,0.2243195290205809,0.9262260334836384,0.59
0.6,9,10,variance,0.14758759879436817,1.137979852893723,0.8637530720153782,0.56
0.6,9,20,full,0.8445170916427653,0.4117757415673579,0.9623792632355738,0.57
0.6,9,20,variance,0.2558543681837638,1.972774939401523,1.0586925696130003,0.46
0.6,9,50,full,0.4466520613589797,0.21778183722832475,0.8646930773737054,0.63
0.6,9,50,variance,0.21054582064656568,1.6234216422247927,0.900723830672127,0.53
0.6,9,100,full,0.03935575225681642,0.01918936186237295,0.7057352464000798,0.73
0.6,9,100,variance,0.13909497871473206,1.0724971793638698,0.5087036838153491,0.65
0.6,9,110,full,0.08266091297319055,0.04030440481904244,0.674247666127694,0.79
0.6,9,110,variance,0.14736735030347026,1.1362816184396123,0.3669401014013459,0.71
0.6,9,200,full,0.1241679716640671,0.06054271620652276,0.6390246222689431,0.63
0.6,9,200,variance,0.25745312414911925,1.9851022087190695,0.7147385305850387,0.54
0.6,9,500,full,-0.298474798609637,-0.1455324975099975,0.5467268152896547,0.71
0.6,9,500,variance,0.21912896443043117,1.6896023022552995,0.7901117259528293,0.59
0.65,0,1,full,0.008507264501529761,0.004103273869204776,0.9758604545016079,0.67
0.65,0,1,variance,0.02487457501407537,0.19067939462255012,0.9708227854035867,0.56
0.65,0,2,full,0.05816766470292649,0.028055770284944662,0.9825464285993248,0.58
0.65,0,2,variance,0.03961675955535845,0.30368758962307346,1.0267555607710879,0.46
0.65,0,5,full,0.2755800848325664,0.13291940796755175,0.9850359023030453,0.57
0.65,0,5,variance,0.09936937233969795,0.7617292657677472,1.0200445662549293,0.45
0.65,0,10,full,0.3498063012708549,0.1687206334103953,0.9973706977116212,0.52
0.65,0,10,variance,0.12974704535797668,0.9945933970298699,1.1528948687201968,0.41
0.65,0,20,full,0.3369302702194411,0.16251019035401273,0.9239597171020606,0.66
0.65,0,20,variance,0.1400603633268158,1.0736515206655637,0.9291405629720766,0.52
0.65,0,50,full,-0.08869171446058743,-0.042778309560688885,0.777551888946068,0.79
0.65,0,50,variance,0.0893767355973787,0.6851293671310745,0.3803912841624673,0.73
0.65,0,100,full,0.2541709315870386,0.12259321920753631,0.6867406667617895,0.73
0.65,0,100,variance,0.23823474441604986,1.8262204205541448,0.4606387100767514,0.64
0.65,0,110,full,-0.1624326699792839,-0.07834548110162895,0.67058062197403,0.74
0.65,0,110,variance,0.1444727714615352,1.107475427666179,0.5555401556471922,0.61
0.65,0,200,full,-0.25660526516524584,-0.12376736130204737,0.4945787456394506,0.71
0.65,0,200,variance,0.18358745182722236,1.4073142618478054,0.19672216474520848,0.63
0.65,0,500,full,-0.7444372103451238,-0.3590613353944229,0.43767573926290215,0.83
0.65,0,500,variance,0.12699288867336286,0.9734810391696593,0.4546510570672046,0.68
0.65,1,1,full,-0.0010919452943642226,-0.0005412879486935533,0.9767020372515111,0.65
0.65,1,1,variance,0.015411649375365842,0.12134731880931252,0.9384923925110975,0.61
