model,window,fine_mean_meas,fine_med_meas,fine_mean_self,fine_med_self,fine_mean_up,fine_med_up,fine_mean_cross,fine_med_cross,fine_mean_bias,fine_med_bias,fine_mean_stretch,fine_med_stretch,fine_mean_rot,fine_med_rot,fine_mean_sh_d_W,fine_med_sh_d_W,fine_mean_sh_d_mu,fine_med_sh_d_mu,fine_mean_sh_d_S,fine_med_sh_d_S,fine_mean_d_d,fine_med_d_d,fine_mean_sh_rho_W,fine_med_sh_rho_W,fine_mean_sh_rho_mu,fine_med_sh_rho_mu,fine_mean_sh_rho_S,fine_med_sh_rho_S,fine_mean_d_rho,fine_med_d_rho,fine_mean_sh_sig_W,fine_med_sh_sig_W,fine_mean_sh_sig_S,fine_med_sh_sig_S,fine_mean_d_sig,fine_med_d_sig,coarse_mean_meas,coarse_mean_self,coarse_mean_up,coarse_mean_cross,coarse_mean_bias,coarse_mean_sh_d_W,coarse_mean_sh_d_mu,coarse_mean_sh_d_S,coarse_mean_sh_rho_W,coarse_mean_sh_rho_mu,coarse_mean_sh_rho_S
"(1, 'RL', 'ELU1', 'LR')",t5-t10,-2.7659482037910426,-3.263945965575659,-0.3672707630399516,-0.5660870913453675,1.3804989715253553,1.4222898373233188,-3.7128241637120842,-3.8415484484083926,-0.06635224856436253,-0.07423829846084118,4.300362730442889,4.478420998978136,-2.9198637589175327,-2.6883347351040627,0.0024683202777488946,-0.13522827707100693,2.0132789897373278,2.190087828557107,-2.6867217715252436,-2.8907559010823745,-0.6709744615101676,-0.7648197545326928,0.10698383760970076,0.16781299048290277,0.2923280885912739,-0.39188623355750724,-0.3409357157452324,0.20380562592905244,0.05837621045574183,0.06380073583320689,0.6647826680984221,0.7191802773058726,-0.18197016997241044,-0.19916434191914223,0.4828124981260116,0.4696763062640834,-2.765948203791042,1.1826513511461456,3.0372022778420042,-6.9194495842148305,-0.06635224856436253,-0.18769722010108972,1.1762514727444913,-1.659528714153569,0.18641303120053535,0.6196759864657533,-0.7477128072105467
"(1, 'RL', 'ELU1', 'LR')",t0-t10,-5.507574986475658,-6.156545844502517,-1.3249914303917414,-1.3115198122540659,2.849152687144968,2.5154599569332405,-6.910786973785949,-6.938300641057318,-0.12094926944293548,-0.12769529968500137,6.999967795421871,6.664764649455781,-4.150815108276903,-4.047988854474427,-0.9256280292122162,-0.7846088552835674,2.7229590609897145,2.9589152651922945,-3.3505433368888053,-3.6016316138002225,-1.5532123051113087,-1.5985630888255598,0.44493314919426363,0.3791829343373711,-0.0052223866976039805,-0.7629387664428009,-0.3646707331367216,0.28675145878438246,0.0750400293599376,0.09673600877279784,3.149783341899121,3.186676160053286,0.3107107300021613,0.2708628662535618,3.4604940719012816,3.4283922592831892,-5.507574986475657,2.482357705983596,5.443910808783238,-13.312894231799556,-0.12094926944293548,-0.9091191418652913,0.18237869030458762,-0.8264718535506058,0.37197201338860497,0.83624291494796,-1.133174898976627
"(1, 'RL', 'ELU1', 'LR')",t0-t2,-1.0693810210450045,-0.8912531531615739,0.06111685818764544,0.12592820950289102,-0.4726771442969811,-0.4901167161304791,-0.6612515666497362,-0.5733553462515474,0.003430831714067608,0.0014063119888305664,0.33955078161761665,0.3015071778291452,-0.8122279259145981,-0.6619844940377084,-0.30423336661596906,-0.36829909872423405,-0.553285787272822,-0.635220526581309,0.410358402852256,0.6180604570065377,-0.44716075103653524,-0.35047873995492207,0.1145099704974394,0.12566083842891668,-0.10487668735430265,-0.09321118277486254,-0.029169532669977516,-0.02856670571864218,-0.01953624952684081,-0.008643635982251038,1.852423167257822,1.815437411941636,0.5736054258931433,0.5773718522148432,2.4260285931509653,2.366662410644562,-1.0693810210450043,0.9380238373720913,-0.28260454026937265,-1.7282311498617906,0.003430831714067608,0.02587792837151623,-1.449404199511533,0.9763655201034814,0.021816315045268497,0.010808974510379134,-0.05216153908248842
"(1, 'RL', 'ELU1', 'LR')",t2-t3,-0.30765384833138265,-0.5227301879341604,-0.49922457891687044,-0.6967907455018274,0.9307664645809446,1.0140897582729678,-0.7151499662018793,-0.7396099729656661,-0.024045767793577397,-0.030581917613744736,0.36249889650800254,0.40946486539161553,0.5682675680729423,0.724739280655825,-0.3426596062170196,-0.5055952159607519,0.5409501870392749,0.5545979600698888,-0.26041544403227485,-0.20861589435128294,-0.06212486321001942,-0.1504690714918988,0.0692236177320944,0.06814769343302071,-0.12621066236580414,-0.10513229814981871,0.057791609835916025,0.03112540792045557,0.0008045652022062827,-0.0010287199007835623,0.22032261702105732,0.21302512343283453,-0.06179764734058484,-0.09670297140748219,0.15852496968047233,0.17734961831156193,-0.3076538483313826,0.026918716177382316,1.0992974264070599,-1.4098242231222478,-0.024045767793577397,-0.33337573111941365,0.2586470968241328,0.012603771085261397,0.0485090273556848,-0.050996776974398014,0.0032923148209194984
"(1, 'RL', 'ELU1', 'LR')",t3-t5,-1.3645919133082276,-1.3242392946140145,-0.5196129466225645,-0.5675974233145021,1.0105643953356491,1.0419606131580619,-1.821561277222249,-1.8462901780679941,-0.03398208479906316,-0.0401343097910285,1.9975553868533638,2.003026347829846,-0.9869909915177146,-0.819582867759245,-0.28120337665697664,-0.2450646777056722,0.7220156714859337,0.7313645033133265,-0.8137645241835435,-0.9602694337716534,-0.37295222935458655,-0.4208719681747135,0.15421572335502898,0.19197673654886177,-0.06646312556877111,-0.1567403102811656,-0.05235709455742764,0.07193843623404561,0.03539550322883029,0.021623154948150577,0.41225488952181955,0.4108702719262811,-0.019126878577986724,-0.05130199809486391,0.3931280109438329,0.42514929346040775,-1.3645919133082276,0.334763801287977,1.5900156448035465,-3.2553892746006876,-0.03398208479906316,-0.41392411901630416,0.19688432024749677,-0.15591243058577936,0.11523363978711623,0.2567547309462256,-0.3365928675045115
"(1, 'RL', 'LR', 'ELU1')",t0-t5,-0.48342103283141086,-0.4206052148677123,0.49974866459806744,0.6144286896356617,0.2970016311665942,0.29209057075364087,-1.425110851231613,-1.3893310744851277,0.14493952263554094,0.148647278547287,1.5476574493707467,1.5380099214378085,-1.2506558182041527,-1.3389916448925803,0.9039460327337172,0.9953001436692573,-1.5075449777392103,-1.546810275085294,0.26074900543333285,0.27099113754345494,-0.34284993957216064,-0.42361076872389997,0.10525028996230934,0.10888262118776602,-0.1726742231713401,-0.17643243949423779,0.023222248735865123,0.046474046011764074,-0.0442016844731657,-0.014692453013088948,1.6647330063176622,1.6104767199654826,0.079395241680284,0.0459449559520681,1.744128247997946,1.6957290639875418,-0.48342103283141064,3.3338541244308986,1.634315324994879,-5.596530004892729,0.1449395226355409,1.2275172402192884,-2.0772513827215917,0.5068842029301424,-0.3906896118840145,0.3204886196810452,0.025999307729803786
"(1, 'RL', 'LR', 'ELU1')",t5-t10,-24.864856441511293,-24.979427533153668,-6.744156258353416,-7.359134279480055,-14.744283939200692,-14.757212142171216,-3.3440926797197403,-3.3544218139903004,-0.032323564237449316,-0.03016825020313263,-15.308130842231533,-14.897348070858413,0.5638469030308463,0.4742792500290465,-0.669738791629285,-0.5343383305970792,-2.8724105990003728,-3.0538651077003736,1.9202442209913049,1.8868000364989532,-1.6219051696383522,-1.6951664476363604,0.27887576680336534,0.26448422631303964,0.09398364898046303,0.18837643233681398,0.255430771291805,0.22435511487876014,0.6282901870756333,0.6484821129032443,4.01839852669197,4.065344503322095,7.432837875509786,7.167346218595676,11.451236402201756,11.340550210414314,-24.864856441511296,-4.386994747613462,-12.855771859333387,-7.589766270326996,-0.032323564237449316,-0.7010168181076528,-2.9186977973681696,1.9978094458374704,0.17940129337996072,0.19620390101131388,0.25268499268435873
"(1, 'RL', 'LR', 'ELU1')",t0-t10,-25.348277474342705,-25.642259612631722,-6.24440759375535,-6.137066542938626,-14.447282308034096,-14.106894850180161,-4.769203530951353,-4.856021973273032,0.1126159583980916,0.12352749146521091,-13.760473392860789,-13.543093981350665,-0.6868089151733067,-0.6745294750636518,0.23420724110443217,0.24066762004676107,-4.379955576739583,-4.278728446412635,2.180993226424638,2.2562547025256463,-1.964755109210513,-1.8141584778469766,0.3841260567656747,0.43822406731062935,-0.07869057419087709,-0.0854715372670216,0.2786530200276701,0.2766522608518775,0.5840885026024677,0.624892624534325,5.683131533009632,5.727590102117097,7.5122331171900685,7.203562170046008,13.195364650199702,12.966193852307809,-25.34827747434271,-1.0531406231825646,-11.221456534338506,-13.186296275219725,0.1126159583980916,0.5265004221116357,-4.995949180089761,2.504693648767613,-0.21128831850405383,0.516692520692359,0.27868430041416253
"(1, 'RL', 'LR', 'ELU1')",t0-t2,0.5191419939637912,0.495135367321713,1.1269670519933588,1.0219041268534252,-0.6245635369071435,-0.596204913825476,-0.04030807569937899,0.009356805398353374,0.0570465545769548,0.05087665468454361,0.268191414924096,0.2754630774831637,-0.8927549518312394,-0.8693978832119494,1.8538990823094648,1.8479408207964605,-1.1326248492548592,-1.2248893081605157,-0.1506328631713176,-0.05823575166325806,0.570641369883288,0.7296690470855305,-0.08709929155887601,-0.08775100999716681,-0.10890062521392087,-0.09843031923950069,0.16978627922351294,0.1871412597094385,-0.026213637549283925,0.013071173127553085,0.7237520743925464,0.7236332796398597,0.011305454083516842,0.011100222270458981,0.7350575284760632,0.735981333276363,0.5191419939637911,1.7929942591347297,-0.5448892749983538,-0.7860095447495392,0.0570465545769548,2.2990395857440835,-1.4314143214367,-0.2969838944240953,-0.2317632155969869,-0.0044424167835642354,0.2099919948312672
"(1, 'RL', 'LR', 'ELU1')",t2-t3,-0.16967695918885814,-0.15732163060159515,0.0186226460404714,0.0680022552299836,0.13628980051790238,0.12702777166661688,-0.36391134236297445,-0.3779909204179807,0.03932193661574274,0.03961963951587677,0.3947263678704917,0.3918336163611208,-0.2584365673525894,-0.26382533066182556,-0.21167242825249888,-0.11061188787256909,-0.3133571064420271,-0.293656199283629,0.22422345477781983,0.20518073987409569,-0.3008060799167062,-0.2893323235492957,0.07223417367590174,0.05952963915861364,-0.02789328800307172,-0.03709286336666106,-0.07274144248161254,-0.05835449827001534,-0.028400556808782562,-0.027063206154467064,0.2380513811162296,0.21161762220360492,-0.007165196681249073,-0.01099477434738183,0.23088618443498055,0.21417820444346158,-0.16967695918885806,0.7085545803070461,0.43866503013117053,-1.3562185062428176,0.03932193661574274,-0.24626074075517604,-0.5061979092142121,0.4516525700526819,-0.12779633323409512,0.14754083198422363,-0.04814505555891111
"(1, 'RL', 'LR', 'ELU1')",t3-t5,-0.8328860676063439,-0.7105498501648668,-0.6458410334357629,-0.6821972844339699,0.7852753675558353,0.857630632939991,-1.0208914331692593,-1.0318262670178315,0.04857103144284338,0.03609512746334076,0.8847396665761592,0.890393936373584,-0.09946429902032401,-0.13177569909471545,-0.7382806213232488,-0.7109302281468295,-0.06156302204232395,0.00019416234357777507,0.1871584138268306,0.20891551712207504,-0.6126852295387424,-0.5563732023359551,0.12011540784528359,0.13312406490820441,-0.0358803099543475,-0.036006810428551986,-0.07382258800603528,-0.07014435649549716,0.01041250988490079,-0.0023798240564839148,0.7029295508088862,0.7103479684921696,0.07525498427801625,0.05773236353837241,0.7781845350869024,0.7248846788494401,-0.8328860676063438,0.8323052849891228,1.7405395698620623,-3.4543019539003716,0.04857103144284338,-0.8252616047696192,-0.13963915207067873,0.3522155273015557,-0.03113006305293258,0.17739020448038573,-0.13584763154255233
"(1, 'RL', 'LR', 'LR')",t0-t5,-1.874976028678816,-2.1024672855466724,0.4370103116644482,0.5475799762895184,-1.6921108236335687,-1.601420906572795,-0.6528729142206126,-0.5277343463076731,0.032997397510916925,0.03553692623972893,1.0666004642429334,1.0856523865238163,-2.758711287876502,-2.722595389987567,1.463891293212511,1.707928625602316,-2.6541772503009793,-2.417799424479128,0.13323927313945513,0.24096468447720948,-1.057046683949012,-0.995892569072435,0.1526097420153835,0.17316840142876314,-0.15912714784709006,-0.23017340503185868,0.16408085219344343,0.19142059595142275,0.15756344636173672,0.12291431561206688,1.7737658645776868,1.6602157238148352,-0.0026320141846513812,0.02505905622300736,1.7711338503930352,1.7542792332431947,-1.874976028678816,1.682216456109152,-0.6376232094263954,-2.952566672872489,0.032997397510916925,1.3795232532230606,-2.6512619241383266,0.21469198696625372,-0.23525022652604646,0.39075569735056276,0.002057975537220537
"(1, 'RL', 'LR', 'LR')",t5-t10,-1.8748620685914188,-1.7350059702228604,-0.8129672624708486,-0.8516892897984221,0.232600452152507,0.1387887514515014,-1.248408900158233,-1.3185210909025724,-0.04608635811484419,-0.051505327224731445,0.4197872173144189,0.3734641861260937,-0.18718676516191135,-0.32730124249762027,-0.3559741820710824,-0.19616781638027433,0.15383131752357482,0.17357721273776458,-0.506385021696547,-0.474729113627252,-0.7085278862440545,-0.7305173974681933,0.1595116643358127,0.11994966265482432,-0.05685700343849979,-0.052044458284484146,0.012576939075087931,-0.021728580197815255,0.11523159997240083,0.1179886933997975,0.5625138361565987,0.5051102655933913,-0.23419979123464266,-0.23264394569973146,0.32831404492195604,0.2764579046041542,-1.874862068591419,0.05264896535409481,1.2130154153752333,-3.094440091205903,-0.04608635811484419,-0.43970150358510324,0.17707413778677597,-0.4459005204457273,0.13858592369611014,0.03911259483554226,-0.06246691855925153
"(1, 'RL', 'LR', 'LR')",t0-t10,-3.749838097270234,-3.791938259270875,-0.3759569508064003,-0.5972558595457791,-1.459510371481062,-1.7130811436394595,-1.9012818143788457,-1.8290104586815044,-0.013088960603927263,-0.014961488544940948,1.4863876815573525,1.2722111590365004,-2.9458980530384133,-3.252869856682845,1.1079171111414288,1.189108446826451,-2.5003459327774045,-2.52523931223784,-0.3731457485570918,-0.29003841997369617,-1.7655745701930665,-1.6094504059412071,0.31212140635119623,0.31909085050650865,-0.21598415128558984,-0.23918013446459485,0.1766577912685314,0.2250118474166512,0.27279504633413754,0.2786557310173311,2.336279700734285,2.3532352807189296,-0.23683180541929408,-0.24330851992083813,2.099447895314991,2.0159061110720145,-3.7498380972702345,1.7348654214632464,0.5753922059488379,-6.047006764078392,-0.013088960603927263,0.939821749637957,-2.4741877863515502,-0.23120853347947357,-0.09666430282993639,0.429868292186105,-0.060408943022031016
"(1, 'RL', 'LR', 'LR')",t0-t2,0.5638226452862153,0.5752941778347211,1.3543765829025625,1.397566514762541,-1.5579104105012118,-1.5438224217079068,0.676869085545629,0.6020589403822876,0.09048738733923528,0.08624994615092874,0.3315298275112461,0.3442947335581147,-1.8894402380124573,-1.8785802374832836,2.2721618038414197,2.4700030035745772,-2.12882044940018,-1.9517252065635797,0.30560659091911174,0.5056356108960177,0.4489479453603524,0.458597134360908,-0.08282233045928371,-0.10536637132627405,-0.09475880404669607,-0.07015397718840857,0.13906745915588892,0.15116246794599486,-0.03851367535009087,-0.0037035178941945135,0.9171873226295238,0.9133030934422733,0.08056686659192358,0.08467835873060386,0.9977541892214475,0.9914502400693364,0.5638226452862154,1.4120599129560778,-1.526160554855959,0.5874358998468606,0.09048738733923528,2.384536700807098,-1.9685103276793459,0.0329215722326001,-0.21555399266896405,0.021731676118593432,0.15530864120027968
"(1, 'RL', 'LR', 'LR')",t2-t3,-0.7580653080847968,-0.5744975435636539,-0.322616763830038,-0.23933310809145764,-0.0390690591768625,-0.024693718424790234,-0.37448972457085844,-0.3764638014317066,-0.021889760507037864,-0.03145170444622636,0.37495236287039035,0.3796311414489681,-0.4140214220472529,-0.46343460074444603,-0.4445745788651877,-0.47757267416040794,-0.23140606548938394,-0.2832918914291396,0.015001136925301535,0.011310169242967957,-0.6609795074292703,-0.5993773632292146,0.0741524430426453,0.07087037433182376,-0.11832046752414835,-0.15869749473366493,0.0500404771456178,0.07431817385897889,0.005872452664114715,-0.011576085446540398,0.31818566231496515,0.32262614026674336,0.025553848253873537,0.024675957597117104,0.34373951056883867,0.340287943170674,-0.7580653080847968,0.14781839418909581,0.3246133815600828,-1.2086073233269377,-0.021889760507037864,-0.5853557167928732,-0.3741177510374813,0.29849396040108445,-0.047330429490328486,0.07999572033246294,-0.02679283817801973
"(1, 'RL', 'LR', 'LR')",t3-t5,-1.6807333658802344,-1.9075307830799728,-0.5947495074080763,-0.5800076955343727,-0.09513135395549469,-0.10751539070898336,-0.955252275195383,-0.951187344779497,-0.03560022932128049,-0.05184624716639519,0.36011827386129697,0.4888445260470386,-0.45524962781679174,-0.34633914394048304,-0.3636959317637207,-0.37713546683063953,-0.2939507354114156,-0.40391849973430705,-0.1873684547049581,-0.16678931614490566,-0.8450151218800943,-0.9200173088724664,0.16127962943202193,0.14318252258202535,0.05395212372375435,0.024971909833112538,-0.025027084108063268,-0.03010160387796313,0.1902046690477129,0.1467132985185985,0.5383928796331975,0.54745470036951,-0.10875272903044851,-0.11049836344265529,0.429640150602749,0.42440859901698236,-1.6807333658802341,0.1223381489639778,0.5639239638694802,-2.331395249392412,-0.03560022932128049,-0.41965773079116425,-0.3086338454214992,-0.11672354566743079,0.02763419563324602,0.2890283008995063,-0.12645782748503945
"(1, 'PM', 'ELU1', 'ELU1')",t0-t5,-1.2630232351641062,-1.378666736993901,1.927174559790389,1.3967601543609214,-2.5054812536735276,-2.3053943369899734,-0.6767661332896654,-0.5405877117968954,-0.0079504079913022,-0.026002630591392517,1.2949157130870697,1.2476960049927106,-3.8003969667605966,-3.7073745899925052,-0.03413465156973763,-0.25273834848425314,-2.8896441749304325,-2.919390795846589,2.699630991802002,2.61589835443006,-0.22414783469816854,-0.2354121543910067,0.038911679720892586,0.038050013645199714,0.021611942808345514,0.017854388700154822,-0.07647703806011125,-0.08167488660750499,-0.01595341553087319,-0.01282112341992167,3.8509979908197636,3.8134126538683786,0.7301702311468116,0.7041743004054075,4.581168221966575,4.634953413612336,-1.263023235164106,1.3012981071319443,-3.110405306438869,0.5540343721341207,-0.0079504079913022,0.05241334894249067,-1.5912224411571991,1.3146612575165404,0.01317858276914367,-0.02099253455806784,-0.008139463741949024
"(1, 'PM', 'ELU1', 'ELU1')",t5-t10,-2.1161549915898017,-1.3401035302699364,0.558604623934867,0.8088648094968391,-1.000909240333376,-0.7406938223961297,-1.671080539392756,-2.0230980904318665,-0.002769835798535496,-0.0008714646100997925,2.12630165462871,2.1883946632838303,-3.1272108949620874,-3.585180063153472,-0.013644393962587795,0.1060067913439624,-1.8090217672334212,-1.8817897317332557,1.4139045142083477,1.3104682393244884,-0.4087616469876605,-0.25098982507821505,0.08855864766163267,0.0627345879414326,0.2047605084804654,0.16492896496987086,-0.22865897617524927,-0.16066368153295207,0.06466017996684849,0.013969065099059375,3.1391721969010895,2.768571317553251,-2.5714569774090252,-2.498146377715496,0.5677152194920645,0.4464162768348119,-2.116154991589802,1.3603515691053292,-1.3520616337089464,-2.121675091187649,-0.002769835798535496,0.0936445153615352,-1.7161869014626874,1.2137807391134916,0.004806426710434595,0.11363583222738784,-0.05378207897097389
"(1, 'PM', 'ELU1', 'ELU1')",t0-t10,-3.379178226753908,-3.0433683033318966,2.485779183725256,2.2030758055802013,-3.5063904940069035,-4.071840852087246,-2.3478466726824214,-2.891311874113163,-0.010720243789837696,-0.020811526104807854,3.421217367715779,3.8278099675403547,-6.9276078617226835,-7.360939588434772,-0.047779045532325405,0.06809065900358197,-4.698665942163854,-5.001087481244505,4.113535506010349,4.00130193050517,-0.6329094816858291,-0.6671594479361529,0.12747032738252526,0.08536912467928084,0.22637245128881092,0.18953071165630217,-0.3051360142353605,-0.24034914256439788,0.0487067644359753,0.005605862556024081,6.990170187720853,6.804209690849833,-1.8412867462622138,-1.7594491544482627,5.148883441458641,4.953029193336978,-3.379178226753907,2.6616496762372734,-4.462466940147816,-1.5676407190535284,-0.010720243789837696,0.14605786430402584,-3.307409342619887,2.5284419966300318,0.017985009479578234,0.09264329766932003,-0.06192154271292292
"(1, 'PM', 'ELU1', 'ELU1')",t0-t2,0.8907477477807639,0.8402224861219165,1.5991534996811205,1.5837396914315354,-1.4117817578132292,-1.297443088415563,0.6765548042077023,0.7777955721665859,0.0268212017051701,0.022079217713326216,0.5299005966768444,0.6204423381574969,-1.9416823544900734,-1.850651601698113,0.6718321023428031,0.6652855502266088,-0.6159497122789361,-0.6004194040069719,0.3505878754544675,0.3073412951782177,0.4064702655183345,0.4674157307475689,-0.039582801086700765,-0.029589028389216194,-0.003433506848649584,0.014603708988826847,0.01700280310947585,0.004760218578824277,-0.026013504825874483,-0.019171187736148516,2.124477307148828,2.105864686879623,0.6694194266523791,0.6362349492048252,2.793896733801207,2.756310100037945,0.8907477477807637,1.1128576318810257,-1.509093139595479,1.2601620537900466,0.026821201705170095,0.6689239942671549,0.457032221505292,-0.7194859502541122,-0.046668496438446755,0.0065808254074204535,0.014074166205151816
"(1, 'PM', 'ELU1', 'ELU1')",t2-t3,-0.5948841654352168,-0.6066819017355901,-0.45768188258402076,-0.3228641155736825,-0.12931933182250438,-0.17955511919516998,0.00892432950004583,0.011978202703103092,-0.016807280528737464,-0.01657584123313427,0.3531252557821146,0.34058412089354634,-0.4824445876046191,-0.4748381229487495,-0.5404845722551443,-0.5751708926939209,-0.40917922028986037,-0.3637389264269032,0.7356019262761129,0.7269966285945323,-0.21406186626889173,-0.2262409315208793,0.05185263913980632,0.03657207587864407,-0.03494174761103131,-0.023670214818573287,-0.026839032771278703,-0.02261476394981811,-0.009928141242503699,-0.004615251559345521,0.4918583095919345,0.45876634755841894,0.043788617271444286,-0.018184468580081825,0.5356469268633787,0.41931065005991464,-0.5948841654352167,-0.49002298666373106,-0.36402635920747123,0.27597246096472305,-0.016807280528737464,-0.44775985706651,-0.40320417693714417,0.6369021677347624,0.04112443672307726,-0.04046295523826251,-0.010589622727318473
"(1, 'PM', 'ELU1', 'ELU1')",t3-t5,-1.558886817509653,-1.5910393893073933,0.7857029426932891,0.6387656614842694,-0.9643801640377941,-1.0098759427052713,-1.3622452669974134,-1.4582149581256991,-0.01796432916773483,-0.02153831720352173,0.4118898606281106,0.5240645225278442,-1.3762700246659043,-1.2795524700826257,-0.16548218165739645,-0.1449712686400889,-1.8645152423616365,-1.6985824127403415,1.613441190071421,1.5679002822680839,-0.41655623394761143,-0.36279866526811083,0.026641841667787033,0.023316006403220485,0.059987197268026406,0.05402566843190544,-0.0666408083983084,-0.04807857426025297,0.019988230537504998,0.008117842027217693,1.2346623740790015,1.172218094184162,0.016962187222988246,0.13514876528530673,1.2516245613019896,1.2226712093598302,-1.5588868175096535,0.6784634619146493,-1.2372858076359186,-0.9821001426206492,-0.01796432916773483,-0.16875078825815407,-1.6450504857253474,1.3972450400358898,0.01872264248451316,0.012889595272774206,-0.011624007219782366
"(1, 'PM', 'ELU1', 'LR')",t0-t5,-1.9421827532059812,-1.9493442992864383,1.917166077174212,1.4745053644114687,-4.1582950135298935,-4.307794445418072,0.30689634834200635,1.172161304384637,-0.007950165192305576,-0.023935669101774693,1.337920397905602,1.4351237271113262,-5.496215411435497,-5.944002389741601,0.013424498269468437,-0.16664401849244426,-2.2448995598575396,-1.9950382647048743,1.874299422150357,1.852200432366667,-0.35717563943771313,-0.2909011731292811,0.08104796025967663,0.06659404747371389,0.1761393319282815,0.17514192875829016,-0.2557975245854137,-0.227142576961394,0.0013897676025443001,-0.005353117901958223,4.187930554485485,4.19419710791556,0.6040461219979234,0.6255854787275816,4.791976676483407,4.731205643200455,-1.9421827532059808,0.8457352357065219,-4.82941022261026,2.0494423988900623,-0.007950165192305576,0.6011653328486446,-0.10236750527674836,-0.8559734670096097,0.025927789220022403,0.07001986722004305,-0.09455788883752113
"(1, 'PM', 'ELU1', 'LR')",t5-t10,-0.5888015565040121,-0.7235334213734625,0.1222347881889459,-0.023326515657379865,-0.5946903941354134,-0.9735621573230322,-0.11875951080986287,0.0670647562680528,0.002413560252316529,-0.005465112626552582,0.11141805262215669,0.13891895248816094,-0.706108446757568,-1.0808191089461339,-0.19290492469665485,-0.053985988436742016,-1.2950202275420453,-1.258142994563448,1.399920773506168,1.1618742331637224,-0.08800437873253195,-0.18173522047624235,0.05058630050599023,0.025243725941208467,0.2732104996835755,0.268072586534094,-0.31447722257933175,-0.31169007748394006,0.009319577610233833,0.006081994652768151,1.7899186730976342,1.7522057984229038,-1.6393736807614971,-1.4692846535282051,0.15054499233613736,0.016808596657542196,-0.5888015565040119,0.3153204263624908,-0.7860753182603165,-0.12046022485850305,0.002413560252316529,-0.12550182783871017,-1.1145901429834102,1.1520875920895883,0.04451667229540817,0.1613822973678172,-0.19657939205299158
"(1, 'PM', 'ELU1', 'LR')",t0-t10,-2.5309843097099933,-2.320957237980159,2.0394008653631572,1.517932390000225,-4.752985407665308,-5.654736681258493,0.1881368375321436,0.7280666271926244,-0.005536604939989047,-0.028244320303201675,1.449338450527759,1.5451625168678174,-6.202323858193065,-7.8256889172497806,-0.17948042642718648,-0.20035681392470095,-3.5399197873995853,-3.3368343334262733,3.274220195656525,3.121114270938215,-0.4451800181702451,-0.37828949259850986,0.1316342607656668,0.153149020467011,0.449349831611857,0.4287347255379541,-0.5702747471647455,-0.5171510740947544,0.010709345212778132,-0.0027493294922747713,5.9778492275831185,5.929741749288357,-1.0353275587635735,-0.9458290978768937,4.942521668819545,4.852645542803114,-2.5309843097099933,1.1610556620690125,-5.615485540870575,1.9289821740315582,-0.005536604939989047,0.4756635050099346,-1.2169576482601587,0.2961141250799786,0.07044446151543057,0.23140216458786028,-0.29113728089051266
"(1, 'PM', 'ELU1', 'LR')",t0-t2,0.8052598685630347,0.8280065195233068,1.4620841431801899,1.442917975223672,-2.4306752975682095,-2.5583160482061817,1.7400169133135175,2.174713453918911,0.03383410963753704,0.0327192225959152,0.6270496605702247,0.5634127770199087,-3.0577249581384356,-3.1128597169264274,0.830882284768208,0.8239807347874071,0.22862555791434105,0.4507842803609243,-0.7281387206475824,-0.7460783558328326,0.33136912203496666,0.30022038704454174,-0.041012072552215825,-0.02344507321821939,-0.002823575365156388,-0.02495424977820567,0.019278581518796658,0.013543346946526213,-0.024557066398575522,-0.014761893755356137,2.416075000282169,2.426360991577382,0.8244422025484065,0.7907090805058175,3.240517202830576,3.1262651121830975,0.8052598685630347,0.7848729342287722,-2.586645287314104,2.5731981120108283,0.03383410963753704,1.2946800750285308,2.052578837006676,-3.0158897900002404,-0.05296262856923198,0.008796635411364034,0.019608926759292426
"(1, 'PM', 'ELU1', 'LR')",t2-t3,-0.9307185804064109,-0.863040216792153,-0.019605846080640258,-0.15055368618689544,-0.27794360089072817,-0.778669152003037,-0.6071694585110917,-0.42904089362463643,-0.025999674923950805,-0.02715882658958435,0.2630888445981059,0.384443166883294,-0.5410324454888337,-1.2393757093909663,-0.5432906737889315,-0.5201040577112219,-0.8128202317954655,-1.1048331297778617,1.0996659499920154,1.106507544591219,-0.2564449555923812,-0.2166844255933007,0.06410438602262658,0.0336237501950733,0.06632159448980557,0.0556354545325707,-0.11933782346931922,-0.09031461450131575,0.011088157043112928,0.003549115179243791,0.7267059649051635,0.7051165765906453,0.3884865646513353,0.28490626377043027,1.1151925295564988,1.0246821396281078,-0.9307185804064109,-0.20162170233834803,-0.525128058836469,-0.17796914430764318,-0.025999674923950805,-0.45521909148749934,-0.7083871263424979,0.907161262237616,0.03520770054248838,0.006653331993952283,-0.03077287549332774
