seed,env,act1,act2,arm,eps,task,floor_acc,online_acc,online_ce,finite,train_acc,train_ce,a1_rms,wnorm_l1,wnorm_l2,wnorm_l3,cnorm_l1,lowgate_l1,nearzero_l1
0,RL,ELU1,LR,none,1e-08,36,0.1158333,0.3584167,1.755172,True,0.5491667,1.222031,1.547145,24.01966,4.224334,3.227272,23.90591,0.9396085,0.01245
0,RL,ELU1,LR,inLN,1e-08,36,0.1158333,0.2216354,2.075582,True,0.3191667,1.783714,4.310716,11.90007,5.157613,4.470129,10.22991,0.9645751,0.001058333
0,RL,ELU1,LR,inLN_a,1e-08,36,0.1158333,0.2846875,1.96179,True,0.4691667,1.495045,5.320729,13.24426,5.88414,3.533656,11.24908,0.9293917,0.002791667
0,RL,ELU1,LR,preLN,1e-08,36,0.1158333,0.4934583,1.435467,True,0.9566667,0.1674673,0.7830368,18.62663,5.024694,18.64244,18.34831,0.002616666,0.6879084
0,RL,ELU1,LR,preLN_a,1e-08,36,0.1158333,0.7073438,0.8781839,True,1,0.001928382,1.18541,19.72003,5.656256,6.250972,17.45588,0.419225,0.2466833
0,RL,LR,ELU1,none,1e-08,36,0.1158333,0.1029583,2.313685,True,0.1083333,2.297282,17.51782,15.2506,5.12457,4.443824,14.65111,0,0.03933333
0,RL,LR,ELU1,inLN,1e-08,36,0.1158333,0.2947083,1.83768,True,0.55,1.147407,8.916323,11.63698,8.287764,6.3246,11.08181,0,0.01018334
0,RL,LR,ELU1,inLN_a,1e-08,36,0.1158333,0.1130208,2.275693,True,0.14,2.204971,19.456,13.50638,4.601179,3.810766,11.2857,0,0.01114167
0,RL,LR,ELU1,preLN,1e-08,36,0.1158333,0.7149792,0.883962,True,1,0.006333095,0.9079805,17.70425,9.13095,4.73388,16.73111,0,0.9012417
0,RL,LR,ELU1,preLN_a,1e-08,36,0.1158333,0.7176146,0.8275829,True,1,0.002441261,0.304125,17.38159,5.38647,5.80666,16.65183,0,0.5732667
0,RL,LR,LR,none,1e-08,36,0.1158333,0.4987604,1.527387,True,0.7975,0.6682401,1.101439,20.63601,3.906595,5.498623,20.42833,0,0.02985833
0,RL,LR,LR,inLN,1e-08,36,0.1158333,0.4313958,1.651665,True,0.7841667,0.6791395,6.543799,12.7431,5.449084,4.847233,12.189,0,0.012075
0,RL,LR,LR,inLN_a,1e-08,36,0.1158333,0.4276354,1.662423,True,0.75,0.7626002,8.550329,13.32323,5.346396,5.010089,12.76507,0,0.008066666
0,RL,LR,LR,preLN,1e-08,36,0.1158333,0.5565833,1.268377,True,0.9533334,0.1628024,0.8469567,17.8192,8.827533,12.81544,16.86427,0,0.7964417
0,RL,LR,LR,preLN_a,1e-08,36,0.1158333,0.4899375,1.444494,True,0.9075,0.2854691,0.1484702,18.71124,5.894917,7.538108,17.71944,0,0.5739167
0,PM,ELU1,ELU1,none,1e-08,36,0.1191667,0.9891042,0.05096466,True,1,5.334139e-05,2.286789,9.3894,4.244459,2.831079,9.293964,0.5106167,0.1296917
0,PM,ELU1,ELU1,inLN,1e-08,36,0.1191667,0.9931979,0.0399617,True,1,6.566843e-05,5.935717,8.016783,3.23847,2.823918,6.571395,0.4503667,0.07992501
0,PM,ELU1,ELU1,inLN_a,1e-08,36,0.1191667,0.9919375,0.03939117,True,1,5.509575e-05,6.101937,7.876322,3.148272,2.723793,6.543267,0.4379917,0.07566667
0,PM,ELU1,ELU1,preLN,1e-08,36,0.1191667,0.9867917,0.0613984,True,1,0.0001792995,0.7991937,10.40034,4.165536,5.08657,10.28367,0.001133333,0.6746417
0,PM,ELU1,ELU1,preLN_a,1e-08,36,0.1191667,0.9874583,0.0538951,True,1,5.297899e-05,1.485659,9.215517,4.006712,3.522359,8.973791,0.1582583,0.3596417
0,PM,ELU1,LR,none,1e-08,36,0.1191667,0.9903542,0.04568103,True,1,3.699382e-05,2.302132,9.210499,3.170591,2.820891,9.148532,0.4235584,0.1656833
0,PM,ELU1,LR,inLN,1e-08,36,0.1191667,0.9909271,0.05427713,True,1,9.661834e-05,6.633308,8.493853,3.299508,3.894268,6.631496,0.4386667,0.06874166
0,PM,ELU1,LR,inLN_a,1e-08,36,0.1191667,0.9909791,0.04795196,True,1,5.143086e-05,5.564961,8.410971,3.134187,3.405085,6.670281,0.4699417,0.07693334
0,PM,ELU1,LR,preLN,1e-08,36,0.1191667,0.9878646,0.05670369,True,1,0.0001004386,0.8064954,9.9203,3.880853,8.100131,9.799925,0.00075,0.6771084
0,PM,ELU1,LR,preLN_a,1e-08,36,0.1191667,0.9879895,0.05266578,True,1,3.870606e-05,1.604,9.157135,3.879865,5.281228,8.946564,0.1471667,0.3495916
0,PM,LR,ELU1,none,1e-08,36,0.1191667,0.9902188,0.04246541,True,1,7.656495e-05,2.025831,8.618663,4.419369,3.048239,8.498506,0,0.1313
0,PM,LR,ELU1,inLN,1e-08,36,0.1191667,0.9915833,0.04292507,True,1,8.627176e-05,6.358614,7.551838,3.338437,2.949938,6.451606,0,0.07053334
0,PM,LR,ELU1,inLN_a,1e-08,36,0.1191667,0.9915521,0.04098489,True,1,7.603884e-05,6.299066,7.485271,3.199842,2.861143,6.364259,0,0.07201666
0,PM,LR,ELU1,preLN,1e-08,36,0.1191667,0.9875729,0.05536454,True,1,9.499153e-05,0.7433319,9.134044,5.254845,4.437739,8.935925,0,0.681075
0,PM,LR,ELU1,preLN_a,1e-08,36,0.1191667,0.9892604,0.05051257,True,1,6.874005e-05,0.5399472,8.928372,4.523496,3.561315,8.48682,0,0.5777
0,PM,LR,LR,none,1e-08,36,0.1191667,0.987125,0.05403464,True,1,3.727516e-05,1.421867,8.640369,3.736637,3.750985,8.554105,0,0.136625
0,PM,LR,LR,inLN,1e-08,36,0.1191667,0.9896354,0.06344876,True,1,0.0001355259,6.374852,8.664948,3.50687,4.293079,6.643789,0,0.06271667
0,PM,LR,LR,inLN_a,1e-08,36,0.1191667,0.9904375,0.04910728,True,1,5.540768e-05,5.900525,8.237736,3.28559,3.361573,6.572008,0,0.07798333
0,PM,LR,LR,preLN,1e-08,36,0.1191667,0.9888854,0.0481534,True,1,5.470276e-05,0.7505521,9.021851,4.90448,6.929182,8.794098,0,0.6941084
0,PM,LR,LR,preLN_a,1e-08,36,0.1191667,0.9879479,0.05497575,True,1,5.510688e-05,0.6734307,8.998864,4.5058,5.116701,8.442019,0,0.5197667
1,RL,ELU1,ELU1,none,1e-08,36,0.1141667,0.1026667,2.32076,True,0.11,2.314745,18.75242,12.66538,4.036783,3.798182,12.46721,0.6571834,0.037325
1,RL,ELU1,ELU1,inLN,1e-08,36,0.1141667,0.2780521,1.970525,True,0.475,1.443195,6.410851,12.45945,6.712991,5.283426,11.21274,0.8974,0.001983333
1,RL,ELU1,ELU1,inLN_a,1e-08,36,0.1141667,0.1110417,2.293074,True,0.1308333,2.241891,30.69216,11.64264,4.638761,3.944195,10.63425,0.6797333,0.008599999
1,RL,ELU1,ELU1,preLN,1e-08,36,0.1141667,0.49075,1.481933,True,0.9375,0.2497864,0.7927747,19.40788,5.33765,4.839477,19.19664,0.001808333,0.6805167
1,RL,ELU1,ELU1,preLN_a,1e-08,36,0.1141667,0.7523541,0.7145334,True,1,0.001031412,1.430187,16.66161,4.390443,5.397535,15.62738,0.3254833,0.2535084
1,RL,ELU1,LR,none,1e-08,36,0.1141667,0.3101771,1.870251,True,0.4875,1.374697,1.417387,24.03434,4.187146,3.090955,23.95968,0.9595583,0.008541666
1,RL,ELU1,LR,inLN,1e-08,36,0.1141667,0.2219271,2.0972,True,0.3525,1.762022,4.534626,11.7423,4.783633,4.249877,10.24091,0.9570833,0.0008750001
1,RL,ELU1,LR,inLN_a,1e-08,36,0.1141667,0.2578542,1.998064,True,0.4325,1.586707,6.029428,12.37975,6.650114,3.641083,10.7324,0.9280083,0.001091667
1,RL,ELU1,LR,preLN,1e-08,36,0.1141667,0.4647708,1.540618,True,0.9191667,0.2920547,0.775611,18.6161,4.927214,13.90459,18.3533,0.0036,0.6917583
1,RL,ELU1,LR,preLN_a,1e-08,36,0.1141667,0.6984167,0.8972223,True,1,0.002134243,1.267672,19.34577,5.439099,6.945919,17.36605,0.408975,0.2377167
1,RL,LR,ELU1,none,1e-08,36,0.1141667,0.1042188,2.312829,True,0.115,2.302208,14.62802,16.06701,5.050864,4.492723,15.29366,0,0.03898333
1,RL,LR,ELU1,inLN,1e-08,36,0.1141667,0.3140833,1.800342,True,0.5675,1.094029,9.251113,11.67086,8.291532,6.426114,11.08931,0,0.00805
1,RL,LR,ELU1,inLN_a,1e-08,36,0.1141667,0.1029688,2.315598,True,0.1083333,2.300505,29.63585,13.67895,4.584443,3.82159,11.1066,0,0.01136667
1,RL,LR,ELU1,preLN,1e-08,36,0.1141667,0.6694271,1.019939,True,1,0.01134575,0.8963948,17.91178,9.195347,4.724229,17.00627,0,0.8915083
1,RL,LR,ELU1,preLN_a,1e-08,36,0.1141667,0.7136562,0.8299601,True,1,0.002069653,0.2846328,17.42578,5.268597,5.740869,16.56656,0,0.5695917
1,RL,LR,LR,none,1e-08,36,0.1141667,0.4949271,1.535866,True,0.8058333,0.6577928,1.167069,19.95629,3.8452,5.647636,19.75702,0,0.0293
1,RL,LR,LR,inLN,1e-08,36,0.1141667,0.3980417,1.729183,True,0.7083334,0.9114747,6.923009,12.61747,5.442227,5.002096,12.08651,0,0.008191667
1,RL,LR,LR,inLN_a,1e-08,36,0.1141667,0.4164167,1.689916,True,0.7433333,0.7919671,7.036377,13.1065,5.265767,4.774447,12.60053,0,0.007366668
1,RL,LR,LR,preLN,1e-08,36,0.1141667,0.5855938,1.19271,True,0.9766667,0.09019592,0.8813799,17.42396,8.683832,12.2888,16.4251,0,0.837225
1,RL,LR,LR,preLN_a,1e-08,36,0.1141667,0.4795938,1.47195,True,0.8866667,0.3564525,0.1894407,18.84713,5.785636,7.49809,17.90353,0,0.500575
1,PM,ELU1,ELU1,none,1e-08,36,0.1141667,0.9914792,0.03745317,True,1,4.724423e-05,2.434706,9.530531,4.222411,2.754671,9.442865,0.4514084,0.1502417
1,PM,ELU1,ELU1,inLN,1e-08,36,0.1141667,0.9923437,0.03971139,True,1,8.212726e-05,5.9547,8.17843,3.302269,2.758014,6.578248,0.475625,0.07060834
1,PM,ELU1,ELU1,inLN_a,1e-08,36,0.1141667,0.9908333,0.04669971,True,1,8.797844e-05,6.526626,8.126349,3.250799,2.6441,6.582707,0.4488333,0.07008334
1,PM,ELU1,ELU1,preLN,1e-08,36,0.1141667,0.9859479,0.06298986,True,1,0.0002165834,0.8014421,10.72537,4.197465,5.437565,10.58379,0.0009,0.6695417
1,PM,ELU1,ELU1,preLN_a,1e-08,36,0.1141667,0.9882604,0.05273265,True,1,7.858436e-05,1.582189,9.476488,4.06937,3.68654,9.290711,0.1750167,0.327225
1,PM,ELU1,LR,none,1e-08,36,0.1141667,0.9909375,0.03849765,True,1,3.475984e-05,2.068991,9.196027,3.177092,2.810347,9.129357,0.472825,0.150875
1,PM,ELU1,LR,inLN,1e-08,36,0.1141667,0.9896666,0.05372101,True,1,0.0001157045,6.835758,9.139017,3.435071,4.095795,6.747484,0.4797834,0.06298333
1,PM,ELU1,LR,inLN_a,1e-08,36,0.1141667,0.9901041,0.04574613,True,1,5.920172e-05,6.39746,8.416002,3.22537,3.389736,6.698432,0.4574583,0.06969167
1,PM,ELU1,LR,preLN,1e-08,36,0.1141667,0.9865521,0.05824664,True,1,0.000148358,0.8033294,10.24772,3.988786,8.715678,10.10944,0.0008583333,0.6741417
1,PM,ELU1,LR,preLN_a,1e-08,36,0.1141667,0.9874583,0.05563516,True,1,6.414394e-05,1.569272,9.367959,3.899736,5.32846,9.145617,0.1481333,0.3495584
1,PM,LR,ELU1,none,1e-08,36,0.1141667,0.9885729,0.05220984,True,1,9.640615e-05,1.739372,8.754272,4.289616,3.096786,8.596726,0,0.1213583
1,PM,LR,ELU1,inLN,1e-08,36,0.1141667,0.9917917,0.04049729,True,1,8.781831e-05,6.384347,7.75959,3.364361,2.94277,6.442135,0,0.07036667
1,PM,LR,ELU1,inLN_a,1e-08,36,0.1141667,0.992125,0.03490026,True,1,6.436428e-05,6.245133,7.500979,3.262959,2.764435,6.389408,0,0.08141667
1,PM,LR,ELU1,preLN,1e-08,36,0.1141667,0.9875625,0.05553616,True,1,0.0001135286,0.7665209,9.271986,5.459089,4.758857,9.048718,0,0.7140915
1,PM,LR,ELU1,preLN_a,1e-08,36,0.1141667,0.9884688,0.04854926,True,1,5.24664e-05,0.7067512,9.073889,4.689534,3.559646,8.749718,0,0.5243667
1,PM,LR,LR,none,1e-08,36,0.1141667,0.9868021,0.05537133,True,1,7.59697e-05,1.660056,8.863772,3.745847,3.738365,8.728602,0,0.10935
1,PM,LR,LR,inLN,1e-08,36,0.1141667,0.9892083,0.05875984,True,1,0.0001171804,6.390917,8.965273,3.584257,4.152277,6.66653,0,0.06525834
1,PM,LR,LR,inLN_a,1e-08,36,0.1141667,0.9899896,0.04784951,True,1,8.362612e-05,6.310572,8.177348,3.308199,3.607893,6.547121,0,0.07465833
1,PM,LR,LR,preLN,1e-08,36,0.1141667,0.9886771,0.04896284,True,1,7.828514e-05,0.7335119,9.156217,4.996413,7.265202,8.943399,0,0.6728668
1,PM,LR,LR,preLN_a,1e-08,36,0.1141667,0.9882396,0.05624979,True,1,5.642255e-05,0.7073567,8.989677,4.491814,4.937861,8.631121,0,0.4973584
2,RL,ELU1,ELU1,none,1e-08,36,0.1108333,0.09825,2.319283,True,0.09833334,2.31604,20.59761,13.51828,4.511976,4.086448,13.32826,0.6824166,0.04470833
2,RL,ELU1,ELU1,inLN,1e-08,36,0.1108333,0.2954375,1.869053,True,0.5225,1.281539,5.880754,12.29579,7.185597,5.833229,11.06722,0.8973917,0.00275
2,RL,ELU1,ELU1,inLN_a,1e-08,36,0.1108333,0.1944167,2.090277,True,0.3341667,1.713408,3.667285,11.37236,5.928856,3.756545,10.02306,0.9480833,0.001975
2,RL,ELU1,ELU1,preLN,1e-08,36,0.1108333,0.4753958,1.500733,True,0.9375,0.2610091,0.7857226,19.77623,5.287404,4.926511,19.55128,0.002125,0.6796583
2,RL,ELU1,ELU1,preLN_a,1e-08,36,0.1108333,0.7461562,0.7321696,True,1,0.0009783475,1.448406,16.56561,4.519638,5.599838,15.53211,0.322225,0.2522083
2,RL,ELU1,LR,none,1e-08,36,0.1108333,0.3001667,1.885206,True,0.5025,1.307649,1.490479,24.60921,4.138428,2.981084,24.51231,0.9550583,0.008966667
2,RL,ELU1,LR,inLN,1e-08,36,0.1108333,0.1995729,2.105681,True,0.2966667,1.889995,4.410486,11.88082,5.035308,4.321836,10.08755,0.9672917,0.0007500001
2,RL,ELU1,LR,inLN_a,1e-08,36,0.1108333,0.2730938,1.99176,True,0.4591667,1.534114,5.908672,13.3155,5.331902,3.383001,11.63171,0.923925,0.002658333
2,RL,ELU1,LR,preLN,1e-08,36,0.1108333,0.4770312,1.484865,True,0.9183334,0.2893022,0.7786329,18.97909,4.873071,12.2776,18.65075,0.002558333,0.6898667
2,RL,ELU1,LR,preLN_a,1e-08,36,0.1108333,0.6426666,1.052156,True,1,0.003342985,1.184543,19.35176,5.474237,6.292912,17.25604,0.4142667,0.24015
2,RL,LR,ELU1,none,1e-08,36,0.1108333,0.1075,2.295143,True,0.1166667,2.267467,7.061841,18.79263,5.505071,4.677444,17.81875,0,0.02526667
2,RL,LR,ELU1,inLN,1e-08,36,0.1108333,0.3230729,1.757987,True,0.5866667,1.090291,9.945456,11.5752,8.295531,6.499452,10.98062,0,0.008183333
2,RL,LR,ELU1,inLN_a,1e-08,36,0.1108333,0.1053021,2.285228,True,0.1216667,2.218646,23.84603,12.91839,4.597125,3.94246,10.83048,0,0.01340833
2,RL,LR,ELU1,preLN,1e-08,36,0.1108333,0.6473958,1.058101,True,1,0.01223165,0.8633252,17.92123,9.168984,4.718683,17.11671,0,0.8448001
2,RL,LR,ELU1,preLN_a,1e-08,36,0.1108333,0.730125,0.7832279,True,1,0.002126595,0.3219337,17.45643,5.274255,5.852466,16.64456,0,0.6098917
2,RL,LR,LR,none,1e-08,36,0.1108333,0.4986041,1.537986,True,0.7733334,0.7385844,1.317156,19.8066,3.92824,5.64565,19.58568,0,0.02855
2,RL,LR,LR,inLN,1e-08,36,0.1108333,0.4178333,1.656275,True,0.7483333,0.762285,6.341396,12.64608,5.562114,4.897819,12.14724,0,0.01068333
2,RL,LR,LR,inLN_a,1e-08,36,0.1108333,0.436,1.62026,True,0.7841667,0.6717929,8.697017,13.37318,5.338351,4.978849,12.8362,0,0.008833333
2,RL,LR,LR,preLN,1e-08,36,0.1108333,0.5609375,1.24313,True,0.9708334,0.1143042,0.8393152,17.92338,8.673231,11.70352,16.77215,0,0.77825
2,RL,LR,LR,preLN_a,1e-08,36,0.1108333,0.4925625,1.412307,True,0.8966667,0.3165522,0.1548342,19.10328,6.129018,7.653209,17.87453,0,0.571925
2,PM,ELU1,ELU1,none,1e-08,36,0.1158333,0.9874583,0.05615485,True,1,7.308722e-05,2.221267,9.750774,4.317963,2.911024,9.673627,0.483675,0.1363083
2,PM,ELU1,ELU1,inLN,1e-08,36,0.1158333,0.9919271,0.04254509,True,1,7.811944e-05,5.915725,7.897851,3.327076,2.801789,6.595866,0.4724834,0.07310834
2,PM,ELU1,ELU1,inLN_a,1e-08,36,0.1158333,0.989625,0.0522397,True,1,7.832607e-05,6.61479,8.010975,3.268707,2.783232,6.600235,0.4679083,0.06501667
2,PM,ELU1,ELU1,preLN,1e-08,36,0.1158333,0.9813125,0.08129928,True,1,0.0002005108,0.8032145,10.7299,4.310893,5.203388,10.60795,0.0013,0.6818417
2,PM,ELU1,ELU1,preLN_a,1e-08,36,0.1158333,0.9869062,0.06169273,True,1,8.363486e-05,1.622671,9.50442,4.152918,3.585543,9.270096,0.1727833,0.3171167
2,PM,ELU1,LR,none,1e-08,36,0.1158333,0.9867812,0.05989216,True,1,4.193624e-05,2.338054,9.375288,3.195335,2.915934,9.308208,0.5035583,0.1352167
2,PM,ELU1,LR,inLN,1e-08,36,0.1158333,0.9868438,0.06719547,True,1,0.0001088913,6.992009,9.051086,3.537279,4.03687,6.720493,0.4851416,0.05831667
2,PM,ELU1,LR,inLN_a,1e-08,36,0.1158333,0.9862708,0.06329879,True,1,4.637241e-05,5.803908,8.548397,3.33287,3.371391,6.701961,0.4918583,0.07299167
2,PM,ELU1,LR,preLN,1e-08,36,0.1158333,0.9851979,0.07748793,True,1,0.0001731451,0.8065551,10.26865,3.927421,8.49575,10.13734,0.0011,0.6772
2,PM,ELU1,LR,preLN_a,1e-08,36,0.1158333,0.98525,0.07014077,True,1,5.939404e-05,1.541263,9.539145,3.894086,5.493667,9.206876,0.1662583,0.338375
2,PM,LR,ELU1,none,1e-08,36,0.1158333,0.9857396,0.06815784,True,1,0.0001348909,1.913791,9.137008,4.373423,3.321674,8.994082,0,0.1004583
2,PM,LR,ELU1,inLN,1e-08,36,0.1158333,0.9893229,0.05892862,True,1,0.0001047619,6.48652,7.77853,3.467867,2.958212,6.519534,0,0.07304167
2,PM,LR,ELU1,inLN_a,1e-08,36,0.1158333,0.9898021,0.0481774,True,1,9.126504e-05,6.473164,7.669482,3.341019,2.862492,6.487657,0,0.06950834
2,PM,LR,ELU1,preLN,1e-08,36,0.1158333,0.9849063,0.06716383,True,1,9.876331e-05,0.7767851,9.404297,5.370881,4.775439,9.215307,0,0.70895
2,PM,LR,ELU1,preLN_a,1e-08,36,0.1158333,0.9856042,0.06460921,True,1,7.340352e-05,0.6112245,9.465054,4.871415,3.773102,9.021176,0,0.5322833
2,PM,LR,LR,none,1e-08,36,0.1158333,0.984,0.06831225,True,1,9.948015e-05,1.86664,8.863504,3.734749,3.722341,8.731556,0,0.11425
2,PM,LR,LR,inLN,1e-08,36,0.1158333,0.9870209,0.07434366,True,1,0.0001294128,6.689668,8.76392,3.583905,4.321302,6.683195,0,0.061425
2,PM,LR,LR,inLN_a,1e-08,36,0.1158333,0.9867604,0.06106086,True,1,5.966505e-05,5.724662,8.273951,3.471667,3.469564,6.585851,0,0.074325
2,PM,LR,LR,preLN,1e-08,36,0.1158333,0.9867812,0.06078506,True,1,8.517782e-05,0.7482725,9.326693,5.254645,7.428083,9.058792,0,0.670625
2,PM,LR,LR,preLN_a,1e-08,36,0.1158333,0.9873542,0.05804522,True,1,6.181042e-05,0.7111274,9.410471,4.527728,5.520176,8.889741,0,0.5253916
0,RL,ELU1,ELU1,eps1e-6,1e-06,36,0.1158333,0.1035208,2.313018,True,0.11,2.301231,18.97979,12.40385,4.266582,3.792495,12.20559,0.6664751,0.04028333
0,RL,ELU1,ELU1,eps1e-30,1e-30,36,0.1158333,0.1114687,2.294356,True,0.1225,2.259412,22.66634,15.02531,4.409627,3.707501,14.84744,0.656425,0.046325
0,RL,LR,ELU1,eps1e-6,1e-06,36,0.1158333,0.1041354,2.311409,True,0.1108333,2.297047,13.41644,14.19336,4.957595,4.607284,13.5303,0,0.035325
0,RL,LR,ELU1,eps1e-30,1e-30,36,0.1158333,0.1128333,2.287718,True,0.1258333,2.248252,14.35926,17.40253,5.336945,4.526725,16.70308,0,0.03311666
1,RL,ELU1,ELU1,eps1e-6,1e-06,36,0.1141667,0.1020312,2.319509,True,0.1091667,2.317129,17.56764,12.0529,4.185909,3.885628,11.87563,0.7009416,0.03908333
1,RL,ELU1,ELU1,eps1e-30,1e-30,36,0.1141667,0.1211979,2.26293,True,0.1533333,2.199325,25.01947,15.45575,4.8034,3.821052,15.25059,0.6797417,0.04996666
1,RL,LR,ELU1,eps1e-6,1e-06,36,0.1141667,0.1030729,2.31723,True,0.1116667,2.310459,11.25377,15.76955,5.0381,4.599625,14.92944,0,0.02765
1,RL,LR,ELU1,eps1e-30,1e-30,36,0.1141667,0.1192083,2.280531,True,0.145,2.231656,15.02748,16.93146,5.403026,4.594224,16.26021,0,0.03496667
2,RL,ELU1,ELU1,eps1e-6,1e-06,36,0.1108333,0.09725,2.319189,True,0.09666667,2.320687,18.12732,11.47476,4.089144,3.913233,11.28906,0.745675,0.02434167
2,RL,ELU1,ELU1,eps1e-30,1e-30,36,0.1108333,0.1026875,2.307621,True,0.1075,2.291171,21.54625,15.28006,4.511894,3.959609,15.11047,0.719525,0.03614167
2,RL,LR,ELU1,eps1e-6,1e-06,36,0.1108333,0.0984375,2.317782,True,0.09833334,2.316864,17.71525,13.5913,5.045091,4.486401,13.1775,0,0.03705
2,RL,LR,ELU1,eps1e-30,1e-30,36,0.1108333,0.1089271,2.287426,True,0.1208333,2.248785,17.55089,16.3322,5.32774,4.584266,15.74794,0,0.034425
0,RL,ELU1,ELU1,none,1e-08,37,0.1125,0.1050104,2.306964,True,0.1275,2.277625,19.72497,13.21909,4.211582,3.793794,13.0239,0.6434416,0.05285
0,RL,ELU1,ELU1,inLN,1e-08,37,0.1125,0.2912708,1.910904,True,0.5016667,1.394598,5.489326,12.69402,6.923966,5.531594,11.20699,0.907275,0.002375
0,RL,ELU1,ELU1,inLN_a,1e-08,37,0.1125,0.1056354,2.307375,True,0.125,2.283705,28.88163,12.33817,4.729218,3.893011,11.04182,0.73605,0.008008333
0,RL,ELU1,ELU1,preLN,1e-08,37,0.1125,0.4755313,1.519744,True,0.9133334,0.3025454,0.781512,19.80706,5.316743,4.615679,19.59624,0.002908333,0.6819249
0,RL,ELU1,ELU1,preLN_a,1e-08,37,0.1125,0.751,0.7251863,True,1,0.001038639,1.403836,17.07893,4.626055,5.534209,16.07155,0.3305584,0.254075
0,RL,ELU1,LR,none,1e-08,37,0.1125,0.338875,1.820078,True,0.5241667,1.280465,1.563653,24.32307,4.227015,3.14702,24.21358,0.9413916,0.01214167
0,RL,ELU1,LR,inLN,1e-08,37,0.1125,0.2170208,2.075522,True,0.335,1.785687,4.037501,12.0014,5.196498,4.45009,10.32258,0.9659001,0.0007333333
0,RL,ELU1,LR,inLN_a,1e-08,37,0.1125,0.2592708,2.014886,True,0.4308333,1.585444,5.75614,13.42279,5.993604,3.525862,11.337,0.931275,0.002375
0,RL,ELU1,LR,preLN,1e-08,37,0.1125,0.493875,1.436971,True,0.9608334,0.1835527,0.7807859,18.95187,5.131046,18.87566,18.65856,0.002808333,0.6891083
0,RL,ELU1,LR,preLN_a,1e-08,37,0.1125,0.7050625,0.8868754,True,1,0.002173625,1.220369,20.0929,5.782209,6.28455,17.72084,0.4221583,0.2361333
0,RL,LR,ELU1,none,1e-08,37,0.1125,0.1043229,2.311066,True,0.1191667,2.302454,17.92732,15.30108,5.128673,4.441154,14.69741,0,0.04503334
0,RL,LR,ELU1,inLN,1e-08,37,0.1125,0.2786667,1.860996,True,0.5075,1.229859,8.87886,11.79827,8.40669,6.355695,11.21069,0,0.008566666
0,RL,LR,ELU1,inLN_a,1e-08,37,0.1125,0.1132708,2.279353,True,0.1466667,2.202869,20.31183,13.82972,4.616337,3.811313,11.51778,0,0.0106
0,RL,LR,ELU1,preLN,1e-08,37,0.1125,0.7119375,0.8946186,True,1,0.006777032,0.9068887,17.95589,9.270234,4.764209,16.96165,0,0.8988167
0,RL,LR,ELU1,preLN_a,1e-08,37,0.1125,0.7122188,0.8346775,True,1,0.002211827,0.2969338,17.66481,5.497214,5.846442,16.90711,0,0.5799417
0,RL,LR,LR,none,1e-08,37,0.1125,0.4669687,1.627617,True,0.7708334,0.7870798,1.09861,20.9608,3.901521,5.388394,20.74172,0,0.02605
0,RL,LR,LR,inLN,1e-08,37,0.1125,0.4071458,1.714168,True,0.7341667,0.8298116,6.897916,12.91791,5.494956,4.79217,12.32901,0,0.01138333
0,RL,LR,LR,inLN_a,1e-08,37,0.1125,0.4081979,1.711088,True,0.7541667,0.8115119,8.866338,13.55095,5.394547,5.022631,12.9701,0,0.007791667
0,RL,LR,LR,preLN,1e-08,37,0.1125,0.5639271,1.255013,True,0.9691667,0.1360811,0.8513172,18.11086,9.003061,13.04568,17.11343,0,0.8000501
0,RL,LR,LR,preLN_a,1e-08,37,0.1125,0.4775313,1.466665,True,0.8716667,0.4000594,0.1545235,18.99855,5.982808,7.547298,17.98421,0,0.5664583
0,PM,ELU1,ELU1,none,1e-08,37,0.1191667,0.9909896,0.04231947,True,1,5.131404e-05,2.376814,9.551204,4.287995,2.851447,9.460269,0.478175,0.1427833
0,PM,ELU1,ELU1,inLN,1e-08,37,0.1191667,0.9930833,0.03853148,True,1,7.262309e-05,5.310334,8.182782,3.27595,2.835285,6.668157,0.5259167,0.06998334
0,PM,ELU1,ELU1,inLN_a,1e-08,37,0.1191667,0.9909062,0.04810264,True,1,7.679622e-05,6.252987,8.026531,3.188845,2.7638,6.642533,0.4981083,0.06684167
0,PM,ELU1,ELU1,preLN,1e-08,37,0.1191667,0.9866562,0.06042333,True,1,0.0001733104,0.803408,10.55595,4.239756,5.104588,10.43696,0.0008666667,0.6731417
0,PM,ELU1,ELU1,preLN_a,1e-08,37,0.1191667,0.9890833,0.04899051,True,1,6.497463e-05,1.599578,9.347746,4.074493,3.562052,9.098047,0.1592917,0.3513417
0,PM,ELU1,LR,none,1e-08,37,0.1191667,0.9909791,0.0385202,True,1,2.906839e-05,2.022897,9.337594,3.19826,2.854236,9.278742,0.4438166,0.163325
0,PM,ELU1,LR,inLN,1e-08,37,0.1191667,0.9892708,0.06089534,True,1,0.0001059381,5.871089,8.663933,3.328555,3.919498,6.729745,0.5365751,0.06084166
0,PM,ELU1,LR,inLN_a,1e-08,37,0.1191667,0.9906458,0.04631576,True,1,6.077449e-05,5.290265,8.543699,3.183494,3.449906,6.76616,0.521175,0.070925
0,PM,ELU1,LR,preLN,1e-08,37,0.1191667,0.9890625,0.05345761,True,1,0.0001206291,0.802978,10.06069,3.929545,8.197939,9.936625,0.001391667,0.6786584
