seed,env,act,task,floor_acc,online_acc,online_ce,finite,train_acc,train_ce,zmean_l1,gate_mean_l1,lowgate_l1,tinygate_l1,neggate_l1,zmed_l1,zmean_l2,gate_mean_l2,lowgate_l2,tinygate_l2,neggate_l2,zmed_l2,wnorm_l1,wnorm_l2,wnorm_l3,cnorm_l1
0,RL,ELU1,127,0.1116667,0.09747916,2.322196,True,0.0975,2.316101,-1.419557,0.29218,0.6654167,0.211825,0,-10.72789,-193.4288,1.378307e-15,1,1,0,-195.8429,14.01236,4.232179,3.762612,13.72547
0,RL,R,127,0.1116667,0.1101354,2.300756,True,0.1116667,2.300255,-6.015767,0,1,1,0,-7.271012,-0.2757259,0,1,1,0,-0.004251896,3.12973,2.514979,5.253899,3.03622
0,RL,GELU,127,0.1116667,0.1738958,2.112291,True,0.2133333,2.013512,-24.30897,0.0001089139,0.9980501,0.9855917,0.1469333,-24.01689,-0.2347116,0.3882146,0.03094167,0.004391667,0.08088334,-0.1169445,21.64386,34.02236,10.3575,21.4716
0,RL,SILU,127,0.1116667,0.1103125,2.30552,True,0.1116667,2.300254,-33.327,0.03090686,0.9676833,0.9010584,0.9605334,-44.26009,-152.293,-1.697691e-09,1,0.999875,0.2221,-131.8944,20.65766,14.05226,96.19246,20.01713
0,PM,LR,127,0.1191667,0.9727708,0.1322721,True,1,0.0006731633,-12.21772,0.1831675,0,0,0,-11.17608,-22.75877,0.16243,0,0,0,-23.57406,21.04072,7.300425,5.588507,20.6957
0,PM,ELU1,127,0.1191667,0.9796458,0.09696274,True,1,0.0003262406,-5.60207,0.270226,0.6470916,0.08735833,0,-5.89674,-47.57323,0.0677444,0.9233167,0.8210918,0,-49.27019,19.84702,6.995554,5.735458,19.67678
0,PM,R,127,0.1191667,0.8651771,0.4093156,True,0.9725,0.1046897,-8.43881,0.03805,0.96195,0.96195,0,-9.44458,-22.28517,0.0591,0.9409,0.9409,0,-22.36414,9.833853,5.398614,38.39264,9.513341
0,PM,GELU,127,0.1191667,0.1175521,2.297515,True,0.1191667,2.297187,-7.066391,0.04130332,0.9100832,0.6675,0.8171917,-8.699131,-86.01114,-4.339547e-26,1,1,0.000375,-70.30054,12.48263,14.45563,27.79579,12.19713
0,PM,SILU,127,0.1191667,0.3139583,1.823969,True,0.44,1.450745,-11.51964,0.02741921,0.9074,0.1986334,0.9547166,-13.77366,-58.02853,-0.0001581981,0.9948916,0.863625,0.8176084,-40.87061,21.85382,18.5047,71.35791,21.19527
1,RL,LR,127,0.1183333,0.4544271,1.614557,True,0.7266667,0.8699441,-13.37262,0.125275,0,0,0,-13.74652,-10.28615,0.1207075,0,0,0,-10.34235,40.01141,4.716465,4.326649,39.49625
1,RL,ELU1,127,0.1183333,0.1041667,2.317388,True,0.1083333,2.315993,0.1145037,0.325913,0.6329917,0.1873,0,-9.938726,-192.64,1.928913e-13,1,0.9999917,0,-187.2927,13.52586,4.082598,3.744432,13.26181
1,RL,R,127,0.1183333,0.1183333,2.296401,True,0.1183333,2.295861,-5.871558,0,1,1,0,-6.65449,-0.2616176,0,1,1,0,-0.004888603,3.085286,2.350704,6.040824,3.001943
1,RL,GELU,127,0.1183333,0.1698229,2.170914,True,0.195,2.091305,-24.55754,0.0001048653,0.9986167,0.9892916,0.1367333,-24.56203,-0.352683,0.3346927,0.01110833,0.002666666,0.1851334,-0.112328,20.56257,33.99239,10.75228,20.42744
1,RL,SILU,127,0.1183333,0.1183125,2.301856,True,0.1183333,2.295803,-34.57564,0.04114762,0.9575416,0.906225,0.9448999,-46.80214,-125.9282,-5.905498e-08,1,0.9997166,0.2971667,-126.7313,20.61811,15.82053,96.58347,19.78754
1,PM,LR,127,0.1141667,0.9684687,0.1658172,True,1,0.0008932066,-14.88597,0.179785,0,0,0,-12.26943,-28.00132,0.14218,0,0,0,-28.94093,22.8498,7.259504,4.697757,22.38057
1,PM,ELU1,127,0.1141667,0.9664583,0.1429107,True,1,0.001086202,-5.324288,0.281446,0.6492584,0.10475,0,-6.954541,-59.39256,0.0504448,0.94305,0.8622167,0,-55.27807,20.80217,7.045538,5.392692,20.61798
1,PM,R,127,0.1141667,0.7963854,0.6401193,True,0.925,0.2600661,-9.692952,0.02891667,0.9710834,0.9710834,0,-11.02265,-25.54714,0.04965834,0.9503416,0.9503416,0,-25.62276,10.41099,5.04668,37.12474,10.0631
1,PM,GELU,127,0.1141667,0.1141667,2.29968,True,0.1141667,2.299393,-11.00163,0.01312512,0.970875,0.8612167,0.665225,-11.90657,-94.85483,-4.01601e-17,1,1,0.0005333333,-69.28548,15.13084,22.85701,35.05773,14.86185
1,PM,SILU,127,0.1141667,0.92975,0.3168942,True,0.995,0.023716,-13.43109,-0.003403954,0.9549417,0.1179167,0.992875,-12.53161,-0.7647905,0.2525254,0.1682083,0.0003,0.35955,-0.8287959,16.92432,19.26079,11.50489,16.72023
2,RL,LR,127,0.1116667,0.4462188,1.666221,True,0.7341667,0.8924223,-13.89224,0.12379,0,0,0,-14.10888,-10.06997,0.1206925,0,0,0,-10.3469,39.83648,4.655691,4.267044,39.32161
2,RL,ELU1,127,0.1116667,0.1014062,2.319399,True,0.1041667,2.308978,-5.0188,0.2358751,0.7294417,0.2938583,0,-13.20036,-177.2694,4.862622e-14,1,1,0,-179.2275,14.86343,4.58881,4.026966,14.61946
2,RL,R,127,0.1116667,0.1099271,2.299505,True,0.1116667,2.298444,-5.874896,0,1,1,0,-6.683026,-0.2040938,0,1,1,0,-0.00363094,3.18394,2.36093,5.199898,3.106436
2,RL,GELU,127,0.1116667,0.1691146,2.161414,True,0.2083333,2.05795,-24.11042,4.248483e-05,0.9981667,0.9871583,0.1427667,-23.81652,-0.2252894,0.3861851,0.02146667,0.003416666,0.09939169,-0.09594489,21.00354,34.5244,10.13067,20.83795
2,RL,SILU,127,0.1116667,0.2332917,1.997419,True,0.2858333,1.831632,-39.12776,0.0001881365,0.9953752,0.8704501,0.9937501,-38.96964,-1.063881,0.2198965,0.06175833,0.001108333,0.3515834,-0.5326597,46.40928,33.82358,7.1381,44.82636
2,PM,LR,127,0.1158333,0.9747083,0.1217264,True,1,0.0005698014,-13.87698,0.200455,0,0,0,-9.177792,-27.35117,0.14755,0,0,0,-27.29357,21.75191,7.40591,4.459327,21.18825
2,PM,ELU1,127,0.1158333,0.9631562,0.1583259,True,1,0.0008740274,-5.635458,0.2639421,0.6558666,0.08940833,0,-7.015344,-53.92266,0.05030201,0.9437,0.8562415,0,-52.79594,21.25486,7.074236,5.278738,21.07178
2,PM,R,127,0.1158333,0.7170417,0.8024982,True,0.8558334,0.4496229,-9.34283,0.02231667,0.9776833,0.9776833,0,-10.17664,-24.09776,0.06815834,0.9318417,0.9318417,0,-25.34421,9.722102,5.04184,44.86036,9.358004
2,PM,GELU,127,0.1158333,0.1158333,2.300531,True,0.1158333,2.300244,-7.565715,0.04325335,0.9155917,0.7190083,0.776325,-9.797205,-87.80726,-6.420756e-18,1,1,0.001341667,-69.29973,12.67742,13.73941,24.3511,12.31359
2,PM,SILU,127,0.1158333,0.3323958,1.852277,True,0.45,1.465009,-15.72309,0.03728898,0.9281,0.361325,0.9519667,-18.27964,-68.85021,6.247032e-05,0.9918083,0.8469,0.7397166,-43.46132,25.09576,20.50134,80.36996,24.08666
0,RL,LR,128,0.1158333,0.4485417,1.632567,True,0.6841667,0.9238142,-14.51827,0.1173175,0,0,0,-14.57636,-11.92951,0.1178725,0,0,0,-11.98277,41.24498,5.169027,3.906551,40.76473
0,RL,ELU1,128,0.1158333,0.1038646,2.318523,True,0.1083333,2.319288,-1.419546,0.2921804,0.6654167,0.211825,0,-10.72789,-193.4228,1.661773e-15,1,1,0,-195.8428,14.01236,4.232178,3.762655,13.72547
0,RL,R,128,0.1158333,0.1117812,2.298074,True,0.1158333,2.297286,-6.015767,0,1,1,0,-7.271012,-0.2757259,0,1,1,0,-0.004251896,3.12973,2.514979,5.253899,3.03622
0,RL,GELU,128,0.1158333,0.1926562,2.097068,True,0.2375,1.973447,-24.10692,0.0001291204,0.997725,0.9840584,0.1532667,-24.17611,-0.2251446,0.389155,0.02428333,0.004425,0.09221667,-0.09003663,21.73201,34.14923,10.40458,21.54788
0,RL,SILU,128,0.1158333,0.1126667,2.303918,True,0.1166667,2.29526,-33.43122,0.03087156,0.9677333,0.9026917,0.9607,-44.1578,-152.6788,-7.607021e-07,0.9999917,0.9994667,0.2206834,-132.8795,20.67196,14.05473,96.25124,20.02996
0,PM,LR,128,0.1191667,0.974625,0.1342948,True,1,0.0006358719,-11.96637,0.2007475,0,0,0,-10.63549,-28.02693,0.1462,0,0,0,-28.44826,21.19843,7.3347,5.587488,20.85073
0,PM,ELU1,128,0.1191667,0.9756562,0.1229882,True,1,0.0005314008,-5.602748,0.273541,0.6497083,0.08886667,0,-6.995584,-50.82884,0.06139296,0.9318751,0.8421082,0,-52.12062,19.96357,7.010527,5.795061,19.79751
0,PM,R,128,0.1191667,0.7438854,0.7254328,True,0.93,0.2375691,-8.8797,0.0296,0.9704,0.9704,0,-10.14293,-26.35271,0.04822501,0.9517751,0.9517751,0,-25.85749,9.868486,5.407562,38.47153,9.546523
0,PM,GELU,128,0.1191667,0.1178229,2.297483,True,0.1191667,2.297188,-7.487253,0.04482714,0.916625,0.7133751,0.8012834,-9.347197,-87.11261,-6.679098e-19,1,1,0.0005500001,-71.39851,12.48263,14.45563,27.79579,12.19713
0,PM,SILU,128,0.1191667,0.2558125,2.038791,True,0.3775,1.618309,-12.31741,0.0248403,0.9213583,0.2164333,0.96055,-13.33357,-58.9115,-0.0001394405,0.9944084,0.8618667,0.8180335,-45.06468,22.09031,18.63589,71.93117,21.38877
1,RL,LR,128,0.1108333,0.4679896,1.588384,True,0.7541667,0.7967657,-13.02736,0.129355,0,0,0,-13.49525,-10.6717,0.120055,0,0,0,-11.00426,40.14581,4.732346,4.322708,39.62555
1,RL,ELU1,128,0.1108333,0.09852083,2.320499,True,0.09416667,2.308933,-0.03901329,0.325425,0.6347834,0.1967667,0,-10.40048,-192.9449,2.873573e-17,1,1,0,-187.2468,13.5322,4.082622,3.744395,13.26597
1,RL,R,128,0.1108333,0.1099062,2.300106,True,0.1108333,2.299326,-5.871558,0,1,1,0,-6.65449,-0.2616176,0,1,1,0,-0.004888603,3.085286,2.350704,6.040824,3.001943
1,RL,GELU,128,0.1108333,0.1704583,2.132231,True,0.2125,2.037167,-24.56895,0.0001890953,0.9984167,0.9885834,0.1382667,-24.48845,-0.3871997,0.33529,0.01673333,0.006008333,0.187125,-0.1551788,20.63583,34.12294,10.79999,20.49943
1,RL,SILU,128,0.1108333,0.109875,2.304115,True,0.1108333,2.29929,-34.62281,0.04106513,0.9576166,0.9079917,0.944925,-46.84464,-126.3874,-2.972102e-07,1,0.9998,0.2942,-127.1062,20.6268,15.81977,96.60634,19.79468
1,PM,LR,128,0.1141667,0.9715833,0.1390416,True,1,0.0009212971,-14.88039,0.173545,0,0,0,-13.25469,-26.76822,0.14761,0,0,0,-26.5827,23.0035,7.306693,4.686389,22.51881
1,PM,ELU1,128,0.1141667,0.960625,0.1582008,True,1,0.0008551627,-4.752457,0.3176012,0.6083583,0.0964,0,-6.750403,-59.26483,0.04644492,0.9476166,0.872725,0,-57.81239,20.94388,7.077693,5.405087,20.75819
1,PM,R,128,0.1141667,0.7761667,0.6749047,True,0.8775,0.3652522,-9.303632,0.02661667,0.9733833,0.9733833,0,-10.13915,-26.13246,0.04723334,0.9527667,0.9527667,0,-26.13972,10.43923,5.0573,37.30909,10.09031
1,PM,GELU,128,0.1141667,0.1141667,2.299677,True,0.1141667,2.299392,-9.876624,0.02528096,0.9415583,0.7911001,0.6904167,-10.97849,-98.12562,-1.144679e-17,1,1,0.0006166666,-68.98685,15.13084,22.85701,35.05773,14.86185
1,PM,SILU,128,0.1141667,0.9209062,0.3934408,True,0.9991667,0.00894627,-13.30585,-0.002535214,0.9489501,0.1157417,0.9900917,-12.43496,-0.9000185,0.2587497,0.1721084,0.002133333,0.3870833,-0.8294333,17.02147,19.4125,11.54289,16.82214
2,RL,LR,128,0.1166667,0.4675729,1.601099,True,0.7808334,0.7773205,-13.75619,0.1267525,0,0,0,-14.21735,-9.810544,0.12454,0,0,0,-9.878523,39.99137,4.663192,4.277172,39.476
2,RL,ELU1,128,0.1166667,0.1035,2.318408,True,0.1158333,2.30866,-5.018806,0.2358746,0.7294417,0.2938583,0,-13.20037,-177.2746,4.875933e-14,1,1,0,-179.2274,14.86343,4.588811,4.026903,14.61946
2,RL,R,128,0.1166667,0.113875,2.297409,True,0.1166667,2.296967,-5.874896,0,1,1,0,-6.683026,-0.2040938,0,1,1,0,-0.00363094,3.18394,2.36093,5.199898,3.106436
2,RL,GELU,128,0.1166667,0.1617187,2.169197,True,0.1966667,2.087088,-24.25969,9.642127e-05,0.9984916,0.9873834,0.1404167,-23.60851,-0.2335617,0.3822532,0.0201,0.002941667,0.09815001,-0.08749412,21.05342,34.62421,10.21101,20.88821
2,RL,SILU,128,0.1166667,0.2449896,1.969816,True,0.31,1.789191,-39.1043,0.0002378732,0.9946417,0.8687583,0.993825,-38.51256,-1.112959,0.2230804,0.06742501,0.002191667,0.3599333,-0.6237358,46.64982,33.97652,7.138107,45.05313
2,PM,LR,128,0.1158333,0.9700208,0.1415372,True,1,0.000716629,-14.48376,0.1917025,0,0,0,-10.19004,-28.60213,0.13675,0,0,0,-28.37869,21.90149,7.444616,4.475935,21.34232
2,PM,ELU1,128,0.1158333,0.9623542,0.1573791,True,1,0.0008130266,-5.878486,0.2528037,0.6768,0.10505,0,-7.679584,-61.31657,0.04662995,0.94735,0.8712916,0,-58.33807,21.38816,7.103688,5.301084,21.19597
2,PM,R,128,0.1158333,0.680802,0.8279161,True,0.8033333,0.5105549,-9.688314,0.02170834,0.9782917,0.9782917,0,-10.3242,-22.76932,0.067675,0.932325,0.932325,0,-23.40497,9.749714,5.047333,45.09381,9.387937
2,PM,GELU,128,0.1158333,0.1158333,2.300528,True,0.1158333,2.300244,-7.266697,0.04413483,0.9110751,0.7085084,0.7859416,-9.278281,-91.62897,-1.022309e-17,1,1,0.00105,-73.46269,12.68026,13.73931,24.35143,12.31417
2,PM,SILU,128,0.1158333,0.2784896,1.983163,True,0.5358334,1.356509,-16.73722,0.03441756,0.9309251,0.4018334,0.9545,-18.20276,-72.51091,-0.0005995249,0.9900501,0.8689584,0.7302667,-46.28529,25.33343,20.74053,80.84771,24.29227
0,RL,LR,129,0.1191667,0.4395208,1.665428,True,0.72,0.903074,-14.30783,0.117265,0,0,0,-14.41922,-11.06469,0.1222075,0,0,0,-10.80137,41.46802,5.165159,3.883269,40.9874
0,RL,ELU1,129,0.1191667,0.1024062,2.317883,True,0.1191667,2.304842,-1.419535,0.2921809,0.6654167,0.211825,0,-10.72789,-193.4166,2.054281e-15,1,1,0,-195.8427,14.01236,4.232176,3.762607,13.72547
0,RL,R,129,0.1191667,0.1162187,2.29812,True,0.1191667,2.296881,-6.015767,0,1,1,0,-7.271012,-0.2757259,0,1,1,0,-0.004251896,3.12973,2.514979,5.253899,3.03622
0,RL,GELU,129,0.1191667,0.1916875,2.109097,True,0.2258333,2.015502,-24.31075,0.0002495285,0.9978666,0.9845583,0.1488417,-24.47391,-0.2579334,0.384514,0.02715833,0.006599999,0.1031333,-0.1296545,21.7789,34.26542,10.46214,21.59732
0,RL,SILU,129,0.1191667,0.1161979,2.298393,True,0.1191667,2.334863,-33.48579,0.03087022,0.967725,0.9028584,0.9606001,-44.3911,-152.7802,8.424118e-06,0.9999834,0.9997583,0.2226667,-132.9919,20.67645,14.05413,96.26627,20.03319
0,PM,LR,129,0.1191667,0.9727917,0.1301682,True,1,0.0006086688,-12.45013,0.188755,0,0,0,-10.72457,-25.81034,0.153685,0,0,0,-26.37144,21.33653,7.364,5.596237,20.98894
0,PM,ELU1,129,0.1191667,0.9729167,0.1288406,True,1,0.0006083695,-5.968755,0.2660004,0.6619584,0.09969167,0,-7.027514,-50.38728,0.05703731,0.935875,0.8464,0,-50.10254,20.088,7.029132,5.837408,19.91798
0,PM,R,129,0.1191667,0.8500208,0.4630742,True,0.9716667,0.1050873,-8.834631,0.03350833,0.9664916,0.9664916,0,-10.48285,-28.57638,0.04945833,0.9505417,0.9505417,0,-28.79245,9.91558,5.40829,38.51743,9.588024
0,PM,GELU,129,0.1191667,0.1174792,2.298681,True,0.1191667,2.297187,-7.660137,0.04776773,0.915375,0.7286999,0.7954167,-9.409502,-82.00063,-6.428579e-09,1,0.9999583,0.001408333,-65.97784,12.48995,14.45521,27.81006,12.19932
0,PM,SILU,129,0.1191667,0.2926562,1.921018,True,0.3841667,1.543597,-11.51159,0.03517282,0.90655,0.1907,0.9484334,-13.74631,-61.65233,0.0008845947,0.9934583,0.8925834,0.8059834,-48.52782,22.25307,18.78753,72.41547,21.54429
1,RL,LR,129,0.1166667,0.4785625,1.572084,True,0.7683334,0.7731448,-13.46082,0.1265275,0,0,0,-13.67323,-10.12109,0.1216975,0,0,0,-10.0143,40.3625,4.738622,4.339915,39.84058
1,RL,ELU1,129,0.1166667,0.1037708,2.318157,True,0.1125,2.305964,-0.03901329,0.325425,0.6347834,0.1967667,0,-10.40048,-192.945,2.858892e-17,1,1,0,-187.2468,13.5322,4.082622,3.744397,13.26597
1,RL,R,129,0.1166667,0.1157812,2.297855,True,0.1166667,2.296719,-5.871558,0,1,1,0,-6.65449,-0.2616176,0,1,1,0,-0.004888603,3.085286,2.350704,6.040824,3.001943
1,RL,GELU,129,0.1166667,0.1633125,2.172006,True,0.1925,2.067692,-24.86155,9.199786e-05,0.9985667,0.9894583,0.1325,-24.49209,-0.3625454,0.3331821,0.02164167,0.003125,0.19435,-0.116831,20.69935,34.20698,10.81624,20.56387
1,RL,SILU,129,0.1166667,0.1159167,2.306928,True,0.1175,2.295268,-34.7832,0.04093207,0.9579001,0.9103668,0.944825,-47.08888,-125.0694,-1.297317e-07,1,0.9996,0.3100334,-126.6476,20.63754,15.82055,96.63813,19.80205
1,PM,LR,129,0.1141667,0.9743646,0.1128149,True,1,0.0007036229,-15.21063,0.1693,0,0,0,-12.86444,-26.79988,0.149455,0,0,0,-26.23277,23.11706,7.347325,4.700719,22.6378
1,PM,ELU1,129,0.1141667,0.9623125,0.1716454,True,1,0.001347217,-4.27046,0.3236256,0.6012333,0.09345832,0,-6.423416,-66.07913,0.04340136,0.9517332,0.8915917,0,-64.34116,21.07508,7.099595,5.435235,20.88489
1,PM,R,129,0.1141667,0.7510833,0.6724139,True,0.8625,0.3512416,-9.800097,0.02469167,0.9753084,0.9753084,0,-10.58604,-27.64198,0.04444167,0.9555584,0.9555584,0,-27.80301,10.46912,5.064295,37.43787,10.12096
1,PM,GELU,129,0.1141667,0.1141667,2.299678,True,0.1141667,2.299392,-10.53185,0.01692398,0.9613,0.8408584,0.6805,-11.51495,-91.28143,-8.692075e-22,1,1,0.0004583334,-65.62944,15.13232,22.85675,35.05944,14.86091
1,PM,SILU,129,0.1141667,0.9259583,0.3607905,True,1,0.003011366,-12.78488,-0.001652775,0.9459166,0.09420001,0.9873,-12.57452,-0.7913055,0.2750552,0.1640583,0.0006166667,0.3785917,-0.720327,17.07847,19.54094,11.61161,16.89384
2,RL,LR,129,0.1141667,0.4823437,1.553617,True,0.7633334,0.7619209,-13.55036,0.1288825,0,0,0,-13.66941,-10.75536,0.12124,0,0,0,-10.86493,40.2104,4.690216,4.296974,39.68818
2,RL,ELU1,129,0.1141667,0.1005104,2.320415,True,0.1033333,2.321373,-5.018893,0.2358757,0.7294417,0.2938667,0,-13.20036,-177.2803,4.394781e-14,1,1,0,-179.2277,14.86343,4.588811,4.026901,14.61945
2,RL,R,129,0.1141667,0.1121042,2.299906,True,0.1141667,2.298857,-5.874896,0,1,1,0,-6.683026,-0.2040938,0,1,1,0,-0.00363094,3.18394,2.36093,5.199898,3.106436
2,RL,GELU,129,0.1141667,0.1726563,2.134684,True,0.2016667,2.099042,-24.13116,0.0001797095,0.998075,0.9861251,0.1447833,-24.04126,-0.2568183,0.3834871,0.02320834,0.004475,0.1103417,-0.1098006,21.10562,34.75193,10.23402,20.93552
2,RL,SILU,129,0.1141667,0.2403437,1.995675,True,0.295,1.822466,-39.46395,0.0003369426,0.99515,0.8727167,0.99295,-38.78566,-1.105229,0.2143788,0.08166666,0.0008166666,0.3646083,-0.6401186,46.85106,34.06684,7.109732,45.24636
2,PM,LR,129,0.1158333,0.9722604,0.1414081,True,1,0.0007655589,-14.30056,0.2016025,0,0,0,-10.8257,-27.76668,0.147685,0,0,0,-28.43586,22.04663,7.494232,4.513286,21.47841
2,PM,ELU1,129,0.1158333,0.9670208,0.1559072,True,1,0.0007691763,-5.49864,0.2748176,0.646425,0.10635,0,-6.777963,-59.72435,0.04895988,0.9451916,0.8714083,0,-59.26014,21.47776,7.122427,5.361584,21.29095
2,PM,R,129,0.1158333,0.6880313,0.8552577,True,0.8441667,0.4669795,-9.34551,0.023,0.977,0.977,0,-10.18783,-20.93262,0.06403334,0.9359667,0.9359667,0,-22.28652,9.762507,5.062288,45.45447,9.402831
2,PM,GELU,129,0.1158333,0.1158333,2.300528,True,0.1158333,2.300244,-7.276211,0.04104219,0.9113501,0.695625,0.7880584,-9.557396,-88.04814,-5.95598e-16,1,1,0.001825,-70.13646,12.68026,13.73931,24.35143,12.31417
2,PM,SILU,129,0.1158333,0.2704687,2.055319,True,0.4233333,1.626739,-16.50293,0.03464834,0.9369166,0.4059333,0.9568334,-19.32814,-74.21852,0.00029329,0.9951251,0.8707584,0.7195416,-47.78133,25.51311,20.99174,81.31752,24.47332
0,RL,LR,130,0.1116667,0.4253021,1.69077,True,0.6775,0.9550643,-14.6706,0.115765,0,0,0,-14.03742,-10.86921,0.1216075,0,0,0,-10.88224,41.62138,5.166877,3.85845,41.13813
0,RL,ELU1,130,0.1116667,0.09808333,2.321294,True,0.1083333,2.3172,-1.419515,0.2921817,0.6654167,0.211825,0,-10.72789,-193.4072,2.927615e-15,1,1,0,-195.8426,14.01236,4.232174,3.762616,13.72547
0,RL,R,130,0.1116667,0.1098646,2.300866,True,0.1116667,2.299724,-6.015767,0,1,1,0,-7.271012,-0.2757259,0,1,1,0,-0.004251896,3.12973,2.514979,5.253899,3.03622
0,RL,GELU,130,0.1116667,0.1800417,2.141045,True,0.2166667,2.03986,-24.54551,0.0001139961,0.9982499,0.9869834,0.1386167,-24.37926,-0.2352178,0.3855571,0.02148333,0.003975,0.08726668,-0.1211966,21.81952,34.40106,10.46448,21.64098
0,RL,SILU,130,0.1116667,0.1098958,2.302017,True,0.1116667,2.297907,-33.67494,0.03087119,0.9677917,0.9048083,0.9602917,-44.61372,-153.8117,8.341111e-06,0.9999917,0.9998167,0.2115917,-132.959,20.68921,14.05421,96.27584,20.04386
0,PM,LR,130,0.1191667,0.9756145,0.1190273,True,1,0.0006742033,-12.65088,0.195295,0,0,0,-10.78028,-25.62346,0.1549225,0,0,0,-26.89638,21.45305,7.389863,5.619611,21.09795
0,PM,ELU1,130,0.1191667,0.9756979,0.1097462,True,1,0.0007338969,-5.968042,0.2694537,0.6539916,0.1108833,0,-6.789175,-53.41266,0.05317693,0.9405667,0.8635584,0,-51.30754,20.21535,7.053402,5.839446,20.04341
0,PM,R,130,0.1191667,0.8380729,0.5198474,True,0.9441667,0.1961889,-8.939046,0.0305,0.9695001,0.9695001,0,-10.27367,-23.55795,0.05934167,0.9406583,0.9406583,0,-23.55936,9.958104,5.411084,38.62555,9.627351
0,PM,GELU,130,0.1191667,0.1174062,2.297485,True,0.1191667,2.297188,-6.868286,0.05187347,0.8942751,0.659925,0.8150666,-8.686161,-83.25381,-7.703982e-21,1,1,0.000975,-68.09448,12.48995,14.45521,27.81006,12.19932
0,PM,SILU,130,0.1191667,0.2112708,2.118488,True,0.3041667,1.837783,-11.44074,0.03560176,0.9089584,0.1939333,0.9488917,-14.68891,-64.72359,-0.0001689995,0.9963583,0.90365,0.7923917,-49.73177,22.41348,18.94151,72.86116,21.68389
1,RL,LR,130,0.11,0.4506667,1.653712,True,0.7583333,0.8121344,-13.98573,0.1237225,0,0,0,-13.8922,-10.05623,0.1201825,0,0,0,-10.39601,40.49142,4.740209,4.326841,39.96429
1,RL,ELU1,130,0.11,0.0970625,2.321208,True,0.11,2.313573,-0.03901329,0.325425,0.6347834,0.1967667,0,-10.40048,-192.9451,2.843952e-17,1,1,0,-187.2468,13.5322,4.082622,3.744351,13.26597
1,RL,R,130,0.11,0.1083646,2.300064,True,0.11,2.299384,-5.871558,0,1,1,0,-6.65449,-0.2616176,0,1,1,0,-0.004888603,3.085286,2.350704,6.040824,3.001943
1,RL,GELU,130,0.11,0.1686667,2.135077,True,0.2108333,2.035855,-24.49979,0.0001419462,0.9981833,0.988475,0.1420583,-24.32076,-0.3957187,0.3300564,0.03313334,0.005,0.213325,-0.1129755,20.77546,34.28726,10.91796,20.63634
1,RL,SILU,130,0.11,0.1084271,2.30293,True,0.11,2.298757,-34.69123,0.04086472,0.9579917,0.9097167,0.9446834,-46.79446,-126.815,-5.169051e-07,0.9999917,0.9997417,0.28885,-127.5354,20.64058,15.8314,96.68068,19.80344
1,PM,LR,130,0.1141667,0.97,0.1352079,True,1,0.0008469693,-15.51727,0.170155,0,0,0,-12.09367,-26.8357,0.1483975,0,0,0,-27.87782,23.27896,7.382147,4.714945,22.78909
1,PM,ELU1,130,0.1141667,0.970625,0.1356736,True,1,0.0006267423,-5.041647,0.3012428,0.6235583,0.1033417,0,-6.26058,-59.84862,0.05431336,0.9396667,0.8625832,0,-52.62779,21.1782,7.111526,5.441301,20.98964
1,PM,R,130,0.1141667,0.7792916,0.5998442,True,0.8633333,0.3429203,-9.507449,0.02914167,0.9708583,0.9708583,0,-10.36938,-26.37295,0.04809167,0.9519083,0.9519083,0,-26.63064,10.49558,5.07346,37.58662,10.14617
1,PM,GELU,130,0.1141667,0.1141667,2.299687,True,0.1141667,2.299394,-10.44003,0.01652311,0.9619833,0.842925,0.6828084,-11.83816,-98.6696,-3.035138e-18,1,1,0.0003583333,-70.82782,15.13232,22.85675,35.05944,14.86091
1,PM,SILU,130,0.1141667,0.9231458,0.3641902,True,0.9991667,0.006650282,-13.53843,-0.002980386,0.9516084,0.1267833,0.9913417,-12.89105,-0.8628272,0.2458222,0.1664333,0.0003166667,0.3827583,-0.8379464,17.13039,19.68814,11.5701,16.94428
2,RL,LR,130,0.1083333,0.477,1.577758,True,0.7641667,0.7950446,-13.79038,0.1267225,0,0,0,-13.72017,-10.59486,0.122875,0,0,0,-11.02559,40.41975,4.70293,4.308027,39.90195
2,RL,ELU1,130,0.1083333,0.09547917,2.322615,True,0.095,2.313875,-5.018353,0.235878,0.72945,0.2938417,0,-13.20037,-177.26,1.143242e-13,1,0.9999917,0,-179.2257,14.86343,4.588818,4.026849,14.61946
2,RL,R,130,0.1083333,0.1042188,2.301572,True,0.1083333,2.300813,-5.874896,0,1,1,0,-6.683026,-0.2040938,0,1,1,0,-0.00363094,3.18394,2.36093,5.199898,3.106436
2,RL,GELU,130,0.1083333,0.1652604,2.148977,True,0.2025,2.053227,-24.14402,0.0001317698,0.9979583,0.9869584,0.141975,-24.33208,-0.2561868,0.3820825,0.01459167,0.00515,0.1091667,-0.1222384,21.16228,34.88599,10.25504,20.99272
2,RL,SILU,130,0.1083333,0.2246875,2.006127,True,0.2841667,1.833661,-39.50304,0.0001865361,0.9949501,0.8728417,0.9928167,-38.98482,-1.126559,0.2145745,0.06488334,0.002025,0.360675,-0.7108203,47.07593,34.16651,7.074426,45.45353
2,PM,LR,130,0.1158333,0.9736562,0.12674,True,1,0.0005515925,-14.62958,0.2142175,0,0,0,-10.45368,-30.54741,0.14323,0,0,0,-30.8702,22.15712,7.505345,4.50737,21.56708
