arm,cell,eps,seed,task,open_frac,n_img,n_unit,npos,apos,a1_rms,mu2,zbar2_med,p_pos2,w2_row_med,cos2_med,dcos,dcos_pos,drms,dcos_grad
LL_e4,LL,0.0001,2,7,0.5501083333,1200,100,0,nan,3.89431822,30.2079148,-17.6912613,0.06145833333,3.613714242,-0.1612805433,0.03997718851,nan,0.1947658748,0.06056565211
LL_e4,LL,0.0001,2,8,0.634275,1200,100,0,nan,3.562402638,28.93093334,-15.63898101,0.07465,3.713214771,-0.1417549508,0.03625165785,nan,0.2013906316,0.05520308516
LL_e4,LL,0.0001,2,9,0.542825,1200,100,0,nan,3.716409576,29.05208825,-18.15182022,0.06335833333,3.751383107,-0.1569659536,0.03395502683,nan,0.1954151444,0.04747064835
LL_e4,LL,0.0001,2,10,0.492175,1200,100,0,nan,3.893022869,31.3832138,-19.30716416,0.04128333333,3.872970553,-0.1576639809,0.04039735039,nan,0.1994096951,0.06000341719
LL_e4,LL,0.0001,2,11,0.5624916667,1200,100,0,nan,3.682963909,28.53285879,-17.46121268,0.06395833333,3.882669673,-0.1529774154,0.03345759131,nan,0.1955232544,0.05385394718
LL_e4,LL,0.0001,2,12,0.5247,1200,100,0,nan,3.737272965,28.10820201,-17.49978223,0.068575,3.983110754,-0.1578806474,0.02594210723,nan,0.1945772904,0.05279388824
LL_e4,LL,0.0001,2,13,0.43525,1200,100,0,nan,3.944730746,31.32677627,-20.43512279,0.05075,4.043463787,-0.157614929,0.03145736527,nan,0.2014246162,0.05491103999
LL_e4,LL,0.0001,2,14,0.4968666667,1200,100,0,nan,3.823469765,31.2955775,-19.19384514,0.04368333333,4.132601701,-0.1428551941,0.0326778467,nan,0.2053186409,0.05619935402
LL_e4,LL,0.0001,2,15,0.481875,1200,100,0,nan,3.818736371,31.24174442,-19.86717116,0.05118333333,4.153385029,-0.1526250175,0.03116548279,nan,0.2035425119,0.05664227002
LL_e4,LL,0.0001,2,16,0.4434083333,1200,100,0,nan,4.030539319,33.60085605,-20.77162753,0.052725,4.177509019,-0.1452269401,0.02798568203,nan,0.1982616715,0.05930689443
LL_e4,LL,0.0001,2,17,0.4241166667,1200,100,0,nan,4.10117491,34.05867896,-21.20735807,0.05143333333,4.259412948,-0.1395059814,0.03516048935,nan,0.2000541068,0.04770394395
LL_e4,LL,0.0001,2,18,0.3968833333,1200,100,0,nan,3.986118278,31.1092575,-22.55965115,0.04743333333,4.364036014,-0.163570825,0.04145690981,nan,0.2009481791,0.05425173285
LL_e4,LL,0.0001,2,19,0.455025,1200,100,0,nan,3.804144674,30.17899829,-20.02707796,0.05190833333,4.444350342,-0.1473763094,0.03531281942,nan,0.2015973737,0.05140893751
LL_e4,LL,0.0001,2,20,0.418725,1200,100,0,nan,4.040273791,33.92069807,-21.04806455,0.03728333333,4.478972611,-0.1418925101,0.02781693931,nan,0.2054035773,0.06031620976
LL_e4,LL,0.0001,2,21,0.3894083333,1200,100,0,nan,4.049739729,32.63443716,-22.87749953,0.04166666667,4.484347279,-0.1510231566,0.02919685361,nan,0.2026198137,0.05959503904
LL_e4,LL,0.0001,2,22,0.4068666667,1200,100,0,nan,4.016017781,32.25802112,-21.84213237,0.04359166667,4.545819966,-0.1440298687,0.02874060583,nan,0.203935621,0.05062870404
LL_e4,LL,0.0001,2,23,0.4405833333,1200,100,0,nan,4.008224054,32.91826007,-20.79685148,0.055475,4.575568083,-0.137352633,0.03160981522,nan,0.2019981982,0.05419886066
LL_e4,LL,0.0001,2,24,0.4183916667,1200,100,0,nan,3.97984647,31.10937733,-21.4895625,0.05491666667,4.628507299,-0.1448280795,0.03751812787,nan,0.2013644293,0.05664651581
LL_e4,LL,0.0001,2,25,0.400775,1200,100,0,nan,4.110520613,33.0523719,-23.8017703,0.05558333333,4.670970184,-0.1495293963,0.02971202981,nan,0.2028045168,0.05225308527
LL_e4,LL,0.0001,2,26,0.3339,1200,100,0,nan,4.282681928,34.95977837,-23.75554139,0.04151666667,4.712281963,-0.1420626268,0.03330183367,nan,0.2026736836,0.06020141596
LL_e4,LL,0.0001,2,27,0.3228333333,1200,100,0,nan,4.404397372,36.74744488,-26.14054121,0.03821666667,4.794439478,-0.1430318322,0.02969807053,nan,0.2037563533,0.06069325389
LL_e4,LL,0.0001,2,28,0.3630666667,1200,100,0,nan,4.314816469,35.44003668,-23.39134186,0.04976666667,4.852673453,-0.130374944,0.03457451054,nan,0.2041959546,0.05591891654
LL_e4,LL,0.0001,2,29,0.3274916667,1200,100,0,nan,4.359921594,36.71686159,-24.65681902,0.03791666667,4.914781518,-0.1352986356,0.03368032749,nan,0.2103918885,0.05628720903
LL_e4,LL,0.0001,2,30,0.2899583333,1200,100,0,nan,4.38634699,36.58013901,-26.75760295,0.03655833333,4.951619258,-0.1478741075,0.04014265679,nan,0.2030354928,0.06121755122
LL_e4,LL,0.0001,2,31,0.2906666667,1200,100,0,nan,4.33312197,37.1158992,-27.61925885,0.035425,4.920393313,-0.1492635306,0.03085011858,nan,0.2038093764,0.05876125708
LL_e4,LL,0.0001,2,32,0.3291083333,1200,100,0,nan,4.353994914,36.75659359,-26.92669088,0.046025,4.913045937,-0.1401633783,0.03632138185,nan,0.2061604352,0.05294406375
LL_e4,LL,0.0001,2,33,0.3453583333,1200,100,0,nan,4.372831006,34.77883836,-24.00434247,0.05105833333,4.98756533,-0.1357710814,0.03114461153,nan,0.2077778217,0.04757398015
LL_e4,LL,0.0001,2,34,0.3468333333,1200,100,0,nan,4.382888623,35.75618901,-23.95675593,0.04595,5.069362137,-0.1272729104,0.03782133382,nan,0.2055541008,0.0581840199
LL_e4,LL,0.0001,2,35,0.3128,1200,100,0,nan,4.489349225,37.27930825,-26.17127492,0.044025,5.111012586,-0.1316688506,0.0329165614,nan,0.2075553948,0.05656900521
LL_e4,LL,0.0001,2,36,0.291325,1200,100,0,nan,4.446566746,36.59828027,-27.36167328,0.03919166667,5.142390218,-0.1403279781,0.03537072005,nan,0.2089865062,0.0511011453
LL_e4,LL,0.0001,2,37,0.3527666667,1200,100,0,nan,4.329620308,34.9722107,-23.75369674,0.05553333333,5.110053355,-0.1280095021,0.03772326926,nan,0.2059697049,0.05338382095
LL_e4,LL,0.0001,2,38,0.2668916667,1200,100,0,nan,4.383597489,35.95476361,-28.80265955,0.03191666667,5.18287269,-0.1470298152,0.03164175044,nan,0.2103987387,0.05230322381
LL_e4,LL,0.0001,2,39,0.2884583333,1200,100,0,nan,4.37844965,35.60855265,-26.34200694,0.03669166667,5.185779196,-0.1358399217,0.02669425066,nan,0.2087000973,0.05206440356
LL_e4,LL,0.0001,2,40,0.33965,1200,100,0,nan,4.473991266,36.87721228,-25.31216526,0.04854166667,5.159836434,-0.1277574475,0.03419775596,nan,0.2024526068,0.0564963307
LL_e4,LL,0.0001,2,41,0.2669833333,1200,100,0,nan,4.657867792,38.61502945,-28.92564111,0.03611666667,5.278692342,-0.1337437081,0.03537204688,nan,0.2058968353,0.05735944046
LL_e4,LL,0.0001,2,42,0.3408833333,1200,100,0,nan,4.473603769,37.61358078,-25.54149883,0.05009166667,5.274310281,-0.1209683928,0.03421214253,nan,0.2088922533,0.05238987014
LL_e4,LL,0.0001,2,43,0.3148916667,1200,100,0,nan,4.571801102,38.75517284,-26.87636094,0.04550833333,5.300045953,-0.1265148392,0.02865975688,nan,0.2064643157,0.05362288976
LL_e4,LL,0.0001,2,44,0.27695,1200,100,0,nan,4.560318205,37.25655449,-30.01102689,0.043075,5.327617171,-0.1436065816,0.03348192497,nan,0.2093797913,0.06238161935
LL_e4,LL,0.0001,2,45,0.333125,1200,100,0,nan,4.640153387,39.35797113,-25.20256819,0.04626666667,5.40377378,-0.1115257301,0.02992852061,nan,0.205955617,0.05851034461
LL_e4,LL,0.0001,2,46,0.311375,1200,100,0,nan,4.523056342,37.42037068,-26.29592675,0.04295,5.460626692,-0.1223549675,0.03644599485,nan,0.2039241817,0.05342885438
LL_e4,LL,0.0001,2,47,0.2328833333,1200,100,0,nan,4.640737944,38.91896512,-32.65885681,0.03345,5.434172461,-0.1469538822,0.02668013853,nan,0.2129444116,0.06029210151
LL_e4,LL,0.0001,2,48,0.290575,1200,100,0,nan,4.512949062,36.77083693,-26.99547241,0.042325,5.46206488,-0.1246305102,0.03742791616,nan,0.2110291547,0.05061041871
LL_e4,LL,0.0001,2,49,0.2415916667,1200,100,0,nan,4.676237472,38.53661316,-29.40835111,0.03179166667,5.504182251,-0.132778612,0.03856899147,nan,0.2073301993,0.0568837483
LL_e4,LL,0.0001,2,50,0.2926833333,1200,100,0,nan,4.845490373,41.37190714,-27.11277476,0.04028333333,5.488781997,-0.1143089318,0.02993524276,nan,0.2102587288,0.0634826397
LL_e4,LL,0.0001,3,0,1,1200,100,49,0.2636352732,0.2505771196,2.285188739,-0.02532157912,0.4389916667,0.580324396,-0.006931363466,nan,nan,nan,nan
LL_e4,LL,0.0001,3,1,0.9763833333,1200,100,17,3.49950262,4.329884463,21.78910571,-0.5639815207,0.43035,1.600197839,-0.01566132178,0.03253194064,0.01001412791,0.1193905399,0.0676180122
LL_e4,LL,0.0001,3,2,0.8173083333,1200,100,4,5.900175318,4.242401531,22.76579521,-9.04604063,0.185775,2.32099165,-0.1657962407,0.07337461341,0.0893497412,0.1487815267,0.06565902309
LL_e4,LL,0.0001,3,3,0.6909416667,1200,100,1,9.937053548,4.184858586,26.78272537,-12.6814123,0.1259916667,2.833385051,-0.168183815,0.03448467688,0.01284830096,0.1664586861,0.0647435125
LL_e4,LL,0.0001,3,4,0.6210166667,1200,100,1,7.842521359,3.869010046,28.75818771,-14.83348852,0.07545833333,3.310965536,-0.1581629629,0.03657050886,-0.008331212183,0.1918379802,0.05507133467
LL_e4,LL,0.0001,3,5,0.5282166667,1200,100,1,6.903491592,3.896617774,29.97901054,-18.43874336,0.05623333333,3.460450172,-0.1773541629,0.03383395752,-0.000511640608,0.1927198353,0.0579994644
LL_e4,LL,0.0001,3,6,0.6484583333,1200,100,0,nan,3.616096001,27.7265487,-14.64382984,0.06950833333,3.581827494,-0.1462544337,0.03445204995,nan,0.1973854287,0.0531197478
LL_e4,LL,0.0001,3,7,0.60625,1200,100,0,nan,3.570421265,27.74556943,-15.81856221,0.06234166667,3.644316925,-0.1515395867,0.02581964128,nan,0.1948166084,0.056129182
LL_e4,LL,0.0001,3,8,0.5705333333,1200,100,0,nan,3.766130821,28.68922141,-17.59142194,0.07193333333,3.675326085,-0.165160867,0.03155654594,nan,0.1941951257,0.05495803175
LL_e4,LL,0.0001,3,9,0.5272333333,1200,100,0,nan,3.771867615,30.95702751,-18.30701122,0.04926666667,3.830318612,-0.1512210206,0.03781553542,nan,0.194705204,0.0673955455
LL_e4,LL,0.0001,3,10,0.54065,1200,100,0,nan,3.86557676,31.94588303,-17.07089447,0.056975,3.920788004,-0.1396730627,0.03216972513,nan,0.1992026977,0.05698746205
LL_e4,LL,0.0001,3,11,0.549075,1200,100,0,nan,3.674662533,29.14246856,-17.48673192,0.06005833333,4.00678751,-0.1420267544,0.03225230511,nan,0.1983070039,0.0504600582
LL_e4,LL,0.0001,3,12,0.43045,1200,100,0,nan,3.787702201,30.38513332,-20.46419664,0.03861666667,4.110569674,-0.1617043851,0.02968089717,nan,0.2022238861,0.05385436192
LL_e4,LL,0.0001,3,13,0.4813916667,1200,100,0,nan,3.911839031,29.49878257,-19.10783375,0.05984166667,4.114268931,-0.1521802384,0.03678074748,nan,0.1987047362,0.05436139652
LL_e4,LL,0.0001,3,14,0.44995,1200,100,0,nan,3.869654016,30.2634105,-20.98127475,0.0528,4.208063117,-0.1574855945,0.03056107933,nan,0.1979801006,0.05554783238
LL_e4,LL,0.0001,3,15,0.477275,1200,100,0,nan,3.861381067,31.20171227,-19.96357603,0.05380833333,4.245881922,-0.1497436478,0.03492845196,nan,0.1963760852,0.05820134253
LL_e4,LL,0.0001,3,16,0.5020083333,1200,100,0,nan,3.74985682,30.294156,-19.13363384,0.056275,4.335218264,-0.1426798539,0.02616692724,nan,0.2046850978,0.05412651026
LL_e4,LL,0.0001,3,17,0.4544833333,1200,100,0,nan,3.866843632,31.44247976,-20.99013291,0.05570833333,4.356467478,-0.1474088091,0.03151997536,nan,0.2036789443,0.05729842051
LL_e4,LL,0.0001,3,18,0.4524833333,1200,100,0,nan,3.906204084,32.04741487,-20.04338146,0.05389166667,4.393417882,-0.1404246167,0.03149389906,nan,0.2032769766,0.05068452165
LL_e4,LL,0.0001,3,19,0.4404416667,1200,100,0,nan,3.874510402,30.17945142,-21.22708265,0.05261666667,4.475816946,-0.1543577055,0.0321855158,nan,0.2043024781,0.05379457274
LL_e4,LL,0.0001,3,20,0.3330083333,1200,100,0,nan,4.081706745,34.74491581,-24.38484495,0.03014166667,4.543825218,-0.1499704601,0.02643716483,nan,0.2039848505,0.06011219947
LL_e4,LL,0.0001,3,21,0.4616833333,1200,100,0,nan,3.778822298,30.49032694,-20.13610184,0.0489,4.58726483,-0.1400547661,0.02915578504,nan,0.2047173386,0.05137520646
LL_e4,LL,0.0001,3,22,0.4084333333,1200,100,0,nan,4.117769842,34.56808574,-22.62492261,0.045425,4.539797677,-0.141537805,0.02830415324,nan,0.2050465488,0.06047673044
LL_e4,LL,0.0001,3,23,0.4194833333,1200,100,0,nan,3.818085363,30.86638759,-21.26986211,0.051675,4.621538184,-0.1463682782,0.03747191512,nan,0.2047955162,0.04796439544
LL_e4,LL,0.0001,3,24,0.4099166667,1200,100,0,nan,3.947604915,31.2404777,-21.59760803,0.05245833333,4.67815658,-0.1420716425,0.0251136654,nan,0.2034630182,0.04774258709
LL_e4,LL,0.0001,3,25,0.3811416667,1200,100,0,nan,4.090975782,33.33353946,-22.49432339,0.04774166667,4.69201774,-0.1413749659,0.03490292601,nan,0.2057590234,0.05816994309
LL_e4,LL,0.0001,3,26,0.304075,1200,100,0,nan,4.297191337,35.32107063,-26.35841879,0.03485,4.79613496,-0.1541701864,0.03663138029,nan,0.2028377228,0.06547568332
LL_e4,LL,0.0001,3,27,0.3601666667,1200,100,0,nan,4.194511711,33.3880883,-24.786075,0.04751666667,4.845836552,-0.1473230337,0.03314957835,nan,0.205877743,0.05578577183
LL_e4,LL,0.0001,3,28,0.3305416667,1200,100,0,nan,4.301170655,33.34474902,-25.78440343,0.048625,4.858617971,-0.1542478682,0.02816409402,nan,0.2069314385,0.0561642385
LL_e4,LL,0.0001,3,29,0.3494333333,1200,100,0,nan,4.196739576,34.35677972,-24.83378341,0.04413333333,4.919512094,-0.1380842843,0.03684344045,nan,0.2090564327,0.05903536164
LL_e4,LL,0.0001,3,30,0.3735166667,1200,100,0,nan,4.381198318,36.08442778,-24.20630141,0.052475,4.905844949,-0.1302566813,0.0331661834,nan,0.2052797039,0.05953176329
LL_e4,LL,0.0001,3,31,0.354325,1200,100,0,nan,4.320425041,36.02210373,-23.93081645,0.04566666667,4.954877499,-0.1282251545,0.0315720715,nan,0.2071970392,0.05726977657
LL_e4,LL,0.0001,3,32,0.3351583333,1200,100,0,nan,4.242035558,34.54238493,-25.83336891,0.04521666667,4.989919643,-0.1448941959,0.04055437229,nan,0.2041297355,0.05240035933
LL_e4,LL,0.0001,3,33,0.3009333333,1200,100,0,nan,4.366865922,36.32515482,-26.81509236,0.03661666667,5.008880618,-0.1445100609,0.03131233098,nan,0.2073280955,0.05996204887
LL_e4,LL,0.0001,3,34,0.3365916667,1200,100,0,nan,4.27997111,35.04955997,-25.14864482,0.047775,5.068275477,-0.1429351722,0.03426581365,nan,0.2074879621,0.05561766778
LL_e4,LL,0.0001,3,35,0.3478,1200,100,0,nan,4.424727759,37.53217666,-23.80692168,0.045225,5.042488516,-0.1247628099,0.03922182637,nan,0.2115473473,0.06116237232
LL_e4,LL,0.0001,3,36,0.399125,1200,100,0,nan,4.267772582,35.29117615,-22.34153123,0.0537,5.102618525,-0.1227625386,0.03738921894,nan,0.211006116,0.05195499397
LL_e4,LL,0.0001,3,37,0.3562333333,1200,100,0,nan,4.527591008,38.0551776,-24.17956649,0.047675,5.108959958,-0.1160289162,0.03864719767,nan,0.1996248036,0.06275702611
LL_e4,LL,0.0001,3,38,0.345825,1200,100,0,nan,4.270060088,33.97132317,-24.26812849,0.05351666667,5.183131217,-0.134728281,0.03912662737,nan,0.2068002582,0.0486049352
LL_e4,LL,0.0001,3,39,0.3208166667,1200,100,0,nan,4.4359383,37.18004319,-25.69908065,0.04163333333,5.200564362,-0.1302698833,0.03255634056,nan,0.2068241083,0.05441755091
LL_e4,LL,0.0001,3,40,0.3211666667,1200,100,0,nan,4.537186285,37.51973489,-26.05890829,0.04961666667,5.263444362,-0.1300085309,0.03389749516,nan,0.2030758656,0.05499195993
LL_e4,LL,0.0001,3,41,0.2913833333,1200,100,0,nan,4.618793473,38.74833033,-28.81464045,0.04258333333,5.259499387,-0.1347666222,0.02860819483,nan,0.2080015339,0.06237562853
LL_e4,LL,0.0001,3,42,0.2829833333,1200,100,0,nan,4.487797003,34.97313769,-28.5271029,0.04615833333,5.341339744,-0.1458458771,0.03609621153,nan,0.2043048814,0.04943566623
LL_e4,LL,0.0001,3,43,0.29305,1200,100,0,nan,4.581302315,38.73651894,-28.4384144,0.04410833333,5.300132673,-0.1275451327,0.03779699913,nan,0.2098979572,0.06345684719
LL_e4,LL,0.0001,3,44,0.3144916667,1200,100,0,nan,4.559139033,37.82475718,-26.32394676,0.04561666667,5.342645327,-0.1256291259,0.03001296216,nan,0.2135585022,0.05364547029
LL_e4,LL,0.0001,3,45,0.3208083333,1200,100,0,nan,4.512010537,36.52170442,-25.16303491,0.05066666667,5.383295558,-0.1201352855,0.03392087211,nan,0.2122686446,0.0544730239
LL_e4,LL,0.0001,3,46,0.2965916667,1200,100,0,nan,4.383577201,35.61484557,-27.65538105,0.04026666667,5.422580364,-0.134099224,0.02747216434,nan,0.2131679453,0.05301563758
LL_e4,LL,0.0001,3,47,0.3017833333,1200,100,0,nan,4.48704094,36.47683369,-27.82715126,0.04229166667,5.443898774,-0.1339911343,0.02811814959,nan,0.2110907573,0.05104354328
LL_e4,LL,0.0001,3,48,0.294625,1200,100,0,nan,4.542170131,38.02414422,-27.42894404,0.04496666667,5.45270872,-0.1249103086,0.02803913073,nan,0.2097689967,0.05627923224
LL_e4,LL,0.0001,3,49,0.2706833333,1200,100,0,nan,4.57304003,37.65794922,-27.60515254,0.0377,5.462638285,-0.1287537989,0.02466619384,nan,0.2164358733,0.05373402403
LL_e4,LL,0.0001,3,50,0.3183,1200,100,0,nan,4.562576334,38.34484524,-26.14810698,0.04088333333,5.516551869,-0.1172785083,0.03516908363,nan,0.213777057,0.05147656761
LL_e4,LL,0.0001,4,0,1,1200,100,52,0.2479644316,0.2384102637,2.156899085,-5.529073915e-05,0.4963833333,0.5732774031,-0.004708272993,nan,nan,nan,nan
LL_e4,LL,0.0001,4,1,0.9561,1200,100,18,3.819604986,4.530329622,23.08468482,-2.421123,0.37745,1.693487616,-0.06189228188,0.04140962489,0.008509509116,0.1330802112,0.05767498183
LL_e4,LL,0.0001,4,2,0.765375,1200,100,3,6.077759432,4.365187836,23.36512399,-10.84451158,0.1721083333,2.490234825,-0.1745865851,0.05827802615,0.0426963367,0.1557143474,0.06747884725
LL_e4,LL,0.0001,4,3,0.629525,1200,100,1,4.365345347,3.989128231,28.02766229,-15.8852735,0.08385833333,3.077180233,-0.181492149,0.03833098123,-0.02791388848,0.1839137412,0.06409243165
LL_e4,LL,0.0001,4,4,0.6263333333,1200,100,0,nan,3.763672139,29.60874925,-15.47888403,0.07964166667,3.357947119,-0.1545701073,0.04225625827,nan,0.1931775782,0.05959337045
LL_e4,LL,0.0001,4,5,0.672525,1200,100,0,nan,3.460024857,26.84143562,-14.13027859,0.08053333333,3.467945774,-0.1519923518,0.03037321725,nan,0.1949636875,0.05022703914
LL_e4,LL,0.0001,4,6,0.536975,1200,100,0,nan,3.711350754,29.21137908,-17.73561178,0.0612,3.601950409,-0.175989713,0.03242606039,nan,0.1984103079,0.05675788431
LL_e4,LL,0.0001,4,7,0.52095,1200,100,0,nan,3.518931071,25.73944902,-18.56163305,0.05365833333,3.720050832,-0.1920913071,0.03545553394,nan,0.1928455753,0.05106160768
LL_e4,LL,0.0001,4,8,0.5604833333,1200,100,0,nan,3.670528748,29.65178269,-17.23109174,0.05724166667,3.745279399,-0.1528446981,0.03276240914,nan,0.194317864,0.05882611999
LL_e4,LL,0.0001,4,9,0.4873083333,1200,100,0,nan,3.73423638,28.87462192,-18.907683,0.04083333333,3.858520617,-0.1655434742,0.03296592484,nan,0.1964423936,0.05362209211
LL_e4,LL,0.0001,4,10,0.545825,1200,100,0,nan,3.81101976,30.24304183,-17.54005699,0.06961666667,3.876067173,-0.1475465101,0.03737647947,nan,0.194167784,0.05895110779
LL_e4,LL,0.0001,4,11,0.583525,1200,100,0,nan,3.708625797,30.20668067,-16.41788763,0.0555,4.017596192,-0.1339895554,0.03307082655,nan,0.1988783629,0.05628381179
LL_e4,LL,0.0001,4,12,0.4430833333,1200,100,0,nan,3.997772942,32.50499044,-20.8059879,0.0441,4.038238763,-0.1563692567,0.03672594874,nan,0.202241554,0.06330326181
LL_e4,LL,0.0001,4,13,0.5021833333,1200,100,0,nan,3.721357868,29.26353206,-18.87866598,0.05655,4.082979445,-0.1506232213,0.04405924302,nan,0.1972574452,0.05468179679
LL_e4,LL,0.0001,4,14,0.4153333333,1200,100,0,nan,3.757687144,30.19468057,-22.09587404,0.03865,4.159509633,-0.1730719175,0.03345976278,nan,0.2005482314,0.05468747324
LL_e4,LL,0.0001,4,15,0.34675,1200,100,0,nan,4.052588746,33.70315019,-24.24810952,0.0329,4.155037161,-0.1670936235,0.03082262312,nan,0.2014704989,0.06013355226
LL_e4,LL,0.0001,4,16,0.4305333333,1200,100,0,nan,4.006360782,32.49903159,-20.84281971,0.04644166667,4.237644958,-0.1468469794,0.03253846666,nan,0.201333559,0.05515658638
LL_e4,LL,0.0001,4,17,0.3941166667,1200,100,0,nan,3.957586677,32.76193479,-23.30495476,0.0408,4.307568734,-0.1605615401,0.0342217056,nan,0.2040405524,0.05258285408
LL_e4,LL,0.0001,4,18,0.3800833333,1200,100,0,nan,3.936231267,31.10946409,-22.88376004,0.03935833333,4.330906494,-0.1603002466,0.03168682876,nan,0.2033384135,0.05478043626
LL_e4,LL,0.0001,4,19,0.4343916667,1200,100,0,nan,3.904035896,31.02099307,-20.68021744,0.04931666667,4.373213626,-0.1459857329,0.02991978449,nan,0.2011131955,0.05690238223
LL_e4,LL,0.0001,4,20,0.3520083333,1200,100,0,nan,4.090587619,33.76210308,-24.32661469,0.03850833333,4.466155989,-0.1559424751,0.03397975694,nan,0.2007814394,0.06127363797
LL_e4,LL,0.0001,4,21,0.4150833333,1200,100,0,nan,3.904024703,30.26572377,-21.74375746,0.0523,4.489236391,-0.1551156717,0.02788202008,nan,0.2034656385,0.04999583276
LL_e4,LL,0.0001,4,22,0.4152333333,1200,100,0,nan,4.133609477,33.94050298,-21.84951183,0.04433333333,4.49289135,-0.1404289447,0.03122430264,nan,0.2059130316,0.058606413
LL_e4,LL,0.0001,4,23,0.39395,1200,100,0,nan,4.014969392,31.73454168,-22.53591822,0.04876666667,4.618341476,-0.1490258301,0.03514904541,nan,0.2042661744,0.04771667999
LL_e4,LL,0.0001,4,24,0.3467583333,1200,100,0,nan,4.119933515,33.44523946,-24.26173551,0.039125,4.631059642,-0.1510166122,0.03201487034,nan,0.2038765171,0.05333243359
LL_e4,LL,0.0001,4,25,0.3824166667,1200,100,0,nan,4.113622307,32.85641696,-22.37962514,0.04793333333,4.660585298,-0.14359182,0.03231707848,nan,0.2040990183,0.05610258759
LL_e4,LL,0.0001,4,26,0.373725,1200,100,0,nan,4.201152401,34.64302801,-23.92246621,0.049425,4.713360148,-0.144424014,0.03829247605,nan,0.198703788,0.05714085398
LL_e4,LL,0.0001,4,27,0.3339666667,1200,100,0,nan,4.201850456,33.5123508,-25.03207156,0.03735833333,4.764222238,-0.1520861081,0.03391288372,nan,0.2076661563,0.05353723929
LL_e4,LL,0.0001,4,28,0.2865083333,1200,100,0,nan,4.488783446,37.90694413,-27.18090121,0.03585833333,4.838301784,-0.1479127476,0.03872346589,nan,0.2071601164,0.06924747154
LL_e4,LL,0.0001,4,29,0.3406666667,1200,100,0,nan,4.186906048,34.07438871,-25.44282859,0.04469166667,4.827511399,-0.1511209842,0.03367434306,nan,0.2091028265,0.04743889312
LL_e4,LL,0.0001,4,30,0.3058916667,1200,100,0,nan,4.18984773,34.31203676,-26.95329872,0.03565,4.926358982,-0.153219799,0.02871391287,nan,0.2059602429,0.06141457823
LL_e4,LL,0.0001,4,31,0.3208,1200,100,0,nan,4.102918211,33.53468742,-24.81095994,0.03286666667,4.922935149,-0.144209197,0.02426643228,nan,0.2074458963,0.0570365354
LL_e4,LL,0.0001,4,32,0.2945,1200,100,0,nan,4.332624907,36.15944893,-25.6160123,0.033725,4.94179262,-0.1395041705,0.02967388166,nan,0.211746452,0.0559930999
LL_e4,LL,0.0001,4,33,0.3019833333,1200,100,0,nan,4.403550374,37.91290401,-26.34787077,0.03298333333,5.022086087,-0.1377519693,0.03258672341,nan,0.2102529676,0.06209404215
LL_e4,LL,0.0001,4,34,0.292675,1200,100,0,nan,4.205599442,33.76663114,-27.38986241,0.03894166667,5.069604523,-0.1529825611,0.02677407214,nan,0.2075924349,0.0461991179
LL_e4,LL,0.0001,4,35,0.355725,1200,100,0,nan,4.236108484,34.15241626,-23.75999203,0.05128333333,5.05782598,-0.1311258524,0.03483777078,nan,0.2031338067,0.05581540312
LL_e4,LL,0.0001,4,36,0.2960333333,1200,100,0,nan,4.355665702,34.59920536,-26.65348771,0.04043333333,5.09365484,-0.1447344514,0.02443979159,nan,0.2075274051,0.0532181249
LL_e4,LL,0.0001,4,37,0.3534833333,1200,100,0,nan,4.386654449,36.10632087,-25.30281524,0.05025833333,5.12728568,-0.1355871683,0.02664057586,nan,0.2060811672,0.05546205063
LL_e4,LL,0.0001,4,38,0.3088,1200,100,0,nan,4.446293957,36.54792126,-25.94899174,0.03989166667,5.188798533,-0.1302708462,0.03375451232,nan,0.2059586008,0.05408612967
LL_e4,LL,0.0001,4,39,0.2707833333,1200,100,0,nan,4.566886204,38.92103558,-26.643084,0.029375,5.202978408,-0.1250986826,0.03441303055,nan,0.2092930213,0.06324190152
LL_e4,LL,0.0001,4,40,0.325975,1200,100,0,nan,4.355949641,35.75568366,-25.70331797,0.04625,5.207031793,-0.1349087599,0.03081721931,nan,0.2056408069,0.04972792119
LL_e4,LL,0.0001,4,41,0.3046333333,1200,100,0,nan,4.654901194,39.08923614,-27.00058134,0.038875,5.206249859,-0.120837035,0.03263565758,nan,0.2076304899,0.06401741902
LL_e4,LL,0.0001,4,42,0.3197333333,1200,100,0,nan,4.405695402,35.09178135,-25.99380549,0.04260833333,5.271567561,-0.1355000273,0.03665583962,nan,0.2119143967,0.05241672571
LL_e4,LL,0.0001,4,43,0.3421083333,1200,100,0,nan,4.521564039,37.53032628,-25.1266186,0.04616666667,5.279976521,-0.1202868474,0.03086478258,nan,0.2079719407,0.06379433011
LL_e4,LL,0.0001,4,44,0.3110916667,1200,100,0,nan,4.537508592,37.66551693,-26.64546018,0.04301666667,5.288333149,-0.1289914829,0.02940524317,nan,0.2133087121,0.05135482407
LL_e4,LL,0.0001,4,45,0.3088,1200,100,0,nan,4.561462045,38.10324028,-27.1841255,0.04235833333,5.329791949,-0.1327340259,0.03163997902,nan,0.2069079767,0.05627866987
LL_e4,LL,0.0001,4,46,0.2550166667,1200,100,0,nan,4.554146073,37.84161641,-29.14655198,0.03320833333,5.441562194,-0.1363769657,0.03826148297,nan,0.214699321,0.05364061041
