seed,task,update,G1,Q1,Q_count1,pair_count1,neff_zero_units1,zero_count1,zero1,dead_unit1,neff1,neff_fraction1,zmean1,zsd1,diag_gdiff1,Wnorm1,bias1,G2,Q2,Q_count2,pair_count2,neff_zero_units2,zero_count2,zero2,dead_unit2,neff2,neff_fraction2,zmean2,zsd2,diag_gdiff2,Wnorm2,bias2,mu2_norm,memo_acc,memo_ce,online_acc,online_ce,major_frac,label_hash,order_hash,finite,arm,excess_over_floor,initial_G1,initial_Q1,initial_Q_count1,initial_pair_count1,initial_neff_zero_units1,initial_zero_count1,initial_zero1,initial_dead_unit1,initial_neff1,initial_neff_fraction1,initial_zmean1,initial_zsd1,initial_diag_gdiff1,initial_Wnorm1,initial_bias1,initial_G2,initial_Q2,initial_Q_count2,initial_pair_count2,initial_neff_zero_units2,initial_zero_count2,initial_zero2,initial_dead_unit2,initial_neff2,initial_neff_fraction2,initial_zmean2,initial_zsd2,initial_diag_gdiff2,initial_Wnorm2,initial_bias2,initial_mu2_norm,initial_memo_acc,initial_memo_ce
8,2,30000,0.46320591317822596,0.2502916666666667,30035,120000,0,4,3.3333333333333335e-05,0.0,571.5880720855487,0.47632339340462393,-2.622152266238395,18.068790290085264,0.0,3.729361998974176,-0.0812733641784871,4.972232929874609e-16,1.0,120000,120000,2,119409,0.995075,0.02,1.0762990973909086,0.0008969159144924238,-7.996160672268505,13.886930103842408,0.0,1.0202117820822796,0.0008275707051507197,55.04890598718497,0.35333335399627686,1.889032006263733,0.30064375,2.0876747395833335,0.11416666666666667,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10r,0.21051034807149574,0.46320591326644817,0.2502916666666667,30035,120000,0,4,3.3333333333333335e-05,0.0,571.5880722880911,0.4763233935734093,-2.6221522640700736,18.068790292919527,0.0,3.72936199897404,-0.0812733641784871,4.965318249819044e-16,1.0,120000,120000,2,119409,0.995075,0.02,1.0762990979589675,0.0008969159149658063,-7.996168010937672,13.886928306053584,0.0,1.0202117733207992,0.0008275707051507197,55.0489060134606,1.0,0.00015933095710352063
9,2,30000,0.481100487363611,0.42515,51018,120000,0,6849,0.057075,0.0,581.6738953209673,0.4847282461008061,-3.1250159279336573,62.02260521857443,0.0,8.945407326690363,-0.0852180059417151,0.0007836668392390866,0.999175,119901,120000,12,119481,0.9956750000000001,0.12,1.7037139436036943,0.0014197616196697453,-30.779276389048814,53.288407816015244,0.0,1.164372262598122,0.023662974674371073,244.59024732195397,0.3566666841506958,1.8342682123184204,0.30923333333333336,2.072180078125,0.10583333333333333,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10r,0.2274743709226468,0.47289420295178325,0.224975,26997,120000,0,0,0.0,0.0,584.0554733113529,0.4867128944261275,-1.9108006175780168,16.768372772883474,0.0,3.7170558689216247,-0.0899987770000007,0.00027056658079741637,0.9997083333333333,119965,120000,2,119547,0.996225,0.02,1.152401828893859,0.0009603348574115492,-6.242840301441788,12.719393692246973,0.0,1.0049626898579114,0.01847311747726053,52.72571042683078,1.0,0.00015248054114636034
0,2,30000,0.47010651373414836,0.39910833333333334,47893,120000,0,2048,0.017066666666666667,0.0,570.0163502007972,0.47501362516733103,-3.6193676192601134,43.47228415034933,0.0,7.636727281665921,-0.1620679561281577,0.0005256197713260257,0.9994416666666667,119933,120000,29,119564,0.9963666666666667,0.29,1.3684146002689281,0.0011403455002241068,-19.061093919943964,33.84050725464045,0.0,1.0665635093600192,0.022385153062059543,159.85206253472418,0.3491666615009308,1.8301887512207031,0.300925,1.9946388020833334,0.11083333333333334,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10,0.21378631677600748,0.4780855590502191,0.2225,26700,120000,0,0,0.0,0.0,590.690919760379,0.4922424331336492,-2.007487221956312,16.831030640519916,0.0,3.650591957490941,-0.08101118516060524,0.00013333333480669544,0.9998666666666667,119984,120000,25,119663,0.9971916666666667,0.25,0.9094231624979788,0.0007578526354149824,-7.155478249936728,12.778447943373058,0.0,1.0095413383148826,0.02071558649535291,52.486653037604576,1.0,0.00013493825099430978
1,2,30000,0.4598588541499453,0.2546333333333333,30556,120000,0,7,5.833333333333333e-05,0.0,566.7478106195089,0.4722898421829241,-2.7812594996471485,18.171744367557388,0.0,3.944947718063397,-0.10222296664956958,8.342877516470814e-06,0.9999833333333333,119998,120000,21,119733,0.9977750000000001,0.21,0.8294063752513552,0.0006911719793761293,-6.844040341652124,14.123800854443878,0.0,1.0361339711322755,0.010296844409604091,55.5907763302752,0.32083335518836975,1.8867100477218628,0.2786958333333333,2.0354098958333333,0.11666666666666667,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10,0.18342924528301885,0.46300099095387454,0.2514416666666667,30173,120000,0,8,6.666666666666667e-05,0.0,570.9330298859944,0.47577752490499536,-2.6935224272025518,18.16536768149862,0.0,3.9230340605784795,-0.08781939128311933,1.6666666675294908e-05,0.9999833333333333,119998,120000,20,119735,0.9977916666666667,0.2,0.8382134192099764,0.0006985111826749804,-7.705053135586739,13.950297908784396,0.0,1.029780298148048,0.012957268270329224,55.972293698385556,1.0,0.00022043347416911274
2,2,30000,0.4564184508657929,0.2529166666666667,30350,120000,0,3,2.5e-05,0.0,563.6298920568225,0.4696915767140188,-3.2591487548976716,17.59264272650536,0.0,3.627736340443681,-0.055746527053415776,2.2874140242667667e-12,1.0,120000,120000,15,119629,0.9969083333333334,0.15,0.8685032409661656,0.000723752700805138,-6.614873182795455,13.20204988131527,0.0,1.0006599764781354,0.0037480490747839215,50.419243819392534,0.33000001311302185,1.903231143951416,0.2782,2.0242565104166665,0.11333333333333333,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10,0.18593984962406013,0.4603633465120699,0.24221666666666666,29066,120000,0,5,4.166666666666667e-05,0.0,569.0968276709267,0.4742473563924389,-2.945309397771394,16.979037982790643,0.0,3.553441781934422,-0.0647813978791237,8.33333333523117e-06,0.9999916666666666,119999,120000,15,119626,0.9968833333333333,0.15,0.8805304284485287,0.0007337753570404406,-6.126368588755261,12.350521540757581,0.0,0.9895193085822368,0.004801347163156606,49.408647570168306,1.0,0.00010509853746043518
3,2,30000,0.49479249017080285,0.39731666666666665,47678,120000,0,4352,0.03626666666666667,0.0,598.6992743667832,0.4989160619723194,-1.189010780549383,53.959888398358565,0.0,7.130130638296012,-0.062455273739760744,0.00022706274215707211,0.9997333333333334,119968,120000,5,119573,0.9964416666666667,0.05,1.2681058757470811,0.001056754896455901,-24.07343687003072,42.003898399736684,0.0,1.0384563056524425,0.00034847820410504937,218.60125012627867,0.3541666865348816,1.8396114110946655,0.3011333333333333,1.9964950520833333,0.11333333333333333,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10,0.21180451127819544,0.4649431647279931,0.23321666666666666,27986,120000,0,0,0.0,0.0,574.446574071181,0.4787054783926508,-2.490612964648862,16.796896759808725,0.0,3.585573425942562,-0.058623517086962236,2.5000000577942504e-05,0.999975,119997,120000,1,119619,0.9968250000000001,0.01,1.0330350141536349,0.0008608625117946958,-6.279082371897179,12.645716437448796,0.0,1.004632050499627,-0.0010118982195854186,50.439710378956505,1.0,0.00011078143870690838
4,2,30000,0.49537000943638904,0.3908916666666667,46907,120000,0,3090,0.025750000000000002,0.0,599.7472955206738,0.49978941293389484,-1.0724522497016782,49.47911357912718,0.0,7.408416238658527,-0.1325298708317132,0.00041029418832507045,0.9995583333333333,119947,120000,6,119412,0.9951000000000001,0.06,1.450394037703319,0.0012086616980860993,-17.768999831240176,37.15671421831592,0.0,1.0406025158530454,0.019755916614667513,195.44096329465953,0.35083335638046265,1.8462918996810913,0.29531875,2.0164420572916666,0.11666666666666667,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10,0.202247641509434,0.4845149634753424,0.19670833333333335,23605,120000,0,0,0.0,0.0,600.2882645839856,0.5002402204866546,-1.483268932768047,15.522903097516604,0.0,3.525020545375062,-0.07364284449722618,6.666670208913022e-05,0.9999166666666667,119990,120000,3,119410,0.9950833333333334,0.03,1.0365218709716315,0.000863768225809693,-5.690992430510173,11.751960292920945,0.0,0.9896074294310095,0.013219433523481712,50.120031702516556,1.0,8.751999848755077e-05
5,2,30000,0.4673971492706856,0.4185833333333333,50230,120000,0,3910,0.03258333333333333,0.0,566.3178025794726,0.4719315021495606,-5.227196314560615,49.9711391800484,0.0,6.396856174476111,-0.10894019892206416,5.833333494040012e-05,0.9999416666666666,119993,120000,0,119574,0.9964500000000001,0.0,1.0994261198900273,0.0009161884332416894,-24.51073200210775,34.19468568352406,0.0,1.019855535906499,0.016306709360796957,181.68617374352092,0.2941666841506958,1.9486161470413208,0.25583125,2.083372916666667,0.11,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10,0.1638553370786517,0.46428744686380996,0.232925,27951,120000,0,1,8.333333333333334e-06,0.0,573.8525040714959,0.4782104200595799,-2.347502553649794,16.827724506061344,0.0,3.734174088427439,-0.08080507575068623,4.196916411708238e-05,0.9999416666666666,119993,120000,1,119529,0.996075,0.01,1.099474962142874,0.0009162291351190618,-7.148618971013887,12.812228075097966,0.0,1.0114860170936546,0.017668495974503456,51.8413365012074,1.0,0.0001385890500387177
6,2,30000,0.48329370120214205,0.41668333333333335,50002,120000,0,6534,0.054450000000000005,0.0,584.7706476333993,0.4873088730278328,-3.527398627819226,58.91830788345205,0.0,8.166849854552044,-0.11781400725245476,0.0004923434630795315,0.9994916666666667,119939,120000,39,119660,0.9971666666666668,0.39,1.1510741054454032,0.0009592284212045027,-27.88431763676473,45.226392855757304,0.0,1.0671250158647834,0.006876913284067996,226.8046012112107,0.3516666889190674,1.8533365726470947,0.2915916666666667,2.0287380208333334,0.1175,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10,0.19727101038715772,0.4748057577777482,0.2264,27168,120000,0,1,8.333333333333334e-06,0.0,586.1995780498045,0.4884996483748371,-1.9181077025596363,16.847494928293933,0.0,3.6266024357896662,-0.06980309516598936,9.166667437605772e-05,0.9999083333333333,119989,120000,29,119741,0.9978416666666667,0.29,0.8052000664052334,0.0006710000553376945,-7.0002435896849216,13.136530260176208,0.0,1.0039001895221926,0.007080103732296266,53.48303017556671,1.0,0.0001057209083228372
7,2,30000,0.4565785230112271,0.4038833333333333,48466,120000,0,2439,0.020325,0.0,554.5450151449007,0.462120845954084,-4.247741378208173,43.61144613178031,0.0,5.729361478842621,-0.09777642119501252,5.000000023212287e-05,0.99995,119994,120000,27,119721,0.9976750000000001,0.27,0.8523217175176809,0.0007102680979314008,-20.294160854186167,32.72084481934111,0.0,1.0291336326465268,0.0029889341100351884,160.50080866209325,0.32500001788139343,1.889296293258667,0.2804083333333333,2.0279899739583334,0.11833333333333333,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10,0.18382797731568995,0.4785709676273992,0.22555833333333333,27067,120000,0,1,8.333333333333334e-06,0.0,590.724135793727,0.4922701131614392,-1.8927817053867892,16.955453723449885,0.0,3.696586632428798,-0.07381872243015096,1.666666780005789e-05,0.9999833333333333,119998,120000,23,119650,0.9970833333333334,0.23,0.8404038086093337,0.0007003365071744448,-7.3327538642187164,13.067465189533957,0.0,1.021513948648226,0.002945731955114752,54.15179832687117,1.0,0.00011003620602423325
8,2,30000,0.4632098865877696,0.2503,30036,120000,0,4,3.3333333333333335e-05,0.0,571.5972520689637,0.4763310433908031,-2.6219665750833383,18.068643076130474,0.0,3.7294385252057887,-0.08127153772569727,4.990576030008886e-16,1.0,120000,120000,2,119409,0.995075,0.02,1.0762504534048858,0.0008968753778374049,-7.992408950523448,13.887191314916173,0.0,1.0202291875521512,0.0008447949314358994,55.04955612608067,0.35333335399627686,1.8889787197113037,0.30250625,2.0119998697916666,0.11416666666666667,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10,0.21261288805268105,0.46320591326644817,0.2502916666666667,30035,120000,0,4,3.3333333333333335e-05,0.0,571.5880722880911,0.4763233935734093,-2.6221522640700736,18.068790292919527,0.0,3.72936199897404,-0.0812733641784871,4.965318249819044e-16,1.0,120000,120000,2,119409,0.995075,0.02,1.0762990979589675,0.0008969159149658063,-7.996168010937672,13.886928306053584,0.0,1.0202117733207992,0.0008275707051507197,55.0489060134606,1.0,0.00015933095710352063
9,2,30000,0.4715240120266504,0.4054,48648,120000,0,2547,0.021225,0.0,571.522960737604,0.47626913394800335,-3.611636971023594,45.9821751203772,0.0,7.477892643488018,-0.17409635074262042,0.0005088922686906017,0.9994166666666666,119930,120000,4,119494,0.9957833333333334,0.04,1.4591993149345381,0.0012159994291121151,-17.891850235893873,42.06002349924164,0.0,1.1401703680968418,0.020349283934920095,168.58384601781572,0.3466666638851166,1.8705220222473145,0.30134791666666666,2.0134970052083334,0.10583333333333333,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1_10,0.2186556383970177,0.47289420295178325,0.224975,26997,120000,0,0,0.0,0.0,584.0554733113529,0.4867128944261275,-1.9108006175780168,16.768372772883474,0.0,3.7170558689216247,-0.0899987770000007,0.00027056658079741637,0.9997083333333333,119965,120000,2,119547,0.996225,0.02,1.152401828893859,0.0009603348574115492,-6.242840301441788,12.719393692246973,0.0,1.0049626898579114,0.01847311747726053,52.72571042683078,1.0,0.00015248054114636034
0,2,30000,0.4766937402918594,0.36159166666666664,43391,120000,0,604,0.005033333333333333,0.0,579.9610642766846,0.4833008868972372,-2.535275990740497,34.28555140670506,0.0,6.00256867640888,-0.03135185173712671,0.11146306330807529,0.7969833333333334,95638,120000,0,11007,0.091725,0.0,137.60471666949448,0.11467059722457874,-41.661601471500525,39.44406588882134,0.0,1.512611148396002,0.017936894758604466,124.62001506302573,1.0,0.00018261057266499847,0.9642,0.15319344075520833,0.11083333333333334,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1u5r,0.9597375820056232,0.4780855590502191,0.2225,26700,120000,0,0,0.0,0.0,590.690919760379,0.4922424331336492,-2.007487221956312,16.831030640519916,0.0,3.650591957490941,-0.08101118516060524,0.19469140963061007,0.3969666666666667,47636,120000,0,16,0.00013333333333333334,0.0,250.4512259581808,0.20870935496515067,-7.155478249936728,12.778447943373058,0.0,1.0095413383148826,0.02071558649535291,52.486653037604576,1.0,0.00013493825099430978
1,2,30000,0.4661610962537709,0.36798333333333333,44158,120000,0,857,0.007141666666666667,0.0,567.6082444281604,0.4730068703568004,-3.8949080347093603,33.893207521194554,0.0,6.018017845412381,-0.06241921409848146,0.1149185610044121,0.7839083333333333,94069,120000,0,8890,0.07408333333333333,0.0,141.84362508723535,0.11820302090602947,-38.47368809038261,37.09664094293565,0.0,1.5065545838118664,0.017105172971496357,118.55761175458527,1.0,0.00010505183308850974,0.9665375,0.14570807291666665,0.11666666666666667,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1u5r,0.9621179245283019,0.46300099095387454,0.2514416666666667,30173,120000,0,8,6.666666666666667e-05,0.0,570.9330298859944,0.47577752490499536,-2.6935224272025518,18.16536768149862,0.0,3.9230340605784795,-0.08781939128311933,0.20953047223243276,0.42465833333333336,50959,120000,0,18,0.00015000000000000001,0.0,266.54157585979704,0.2221179798831642,-7.705053135586739,13.950297908784396,0.0,1.029780298148048,0.012957268270329224,55.972293698385556,1.0,0.00022043347416911274
2,2,30000,0.45684922932424077,0.37855,45426,120000,0,828,0.006900000000000001,0.0,556.2908380551296,0.4635756983792747,-4.820982589051769,34.24468928249013,0.0,5.961678993648876,-0.02013333714741748,0.12271833782959944,0.7598666666666667,91184,120000,0,7878,0.06565,0.0,151.8604373342518,0.12655036444520984,-35.29300233393716,36.807668103127526,0.0,1.5092824471618451,-0.001323625841178,111.8217575128256,1.0,0.00015569828974548727,0.9657729166666666,0.15122425130208333,0.11333333333333333,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1u5r,0.9613980263157894,0.4603633465120699,0.24221666666666666,29066,120000,0,5,4.166666666666667e-05,0.0,569.0968276709267,0.4742473563924389,-2.945309397771394,16.979037982790643,0.0,3.553441781934422,-0.0647813978791237,0.21489810207838553,0.35313333333333335,42376,120000,0,15,0.000125,0.0,277.28945957015054,0.23107454964179214,-6.126368588755261,12.350521540757581,0.0,0.9895193085822368,0.004801347163156606,49.408647570168306,1.0,0.00010509853746043518
3,2,30000,0.46853045265485505,0.3630083333333333,43561,120000,0,560,0.004666666666666667,0.0,570.5912523182964,0.47549271026524703,-3.4603161951621395,33.26445030942493,0.0,5.924706931295425,-0.012242699707858264,0.11178675759989522,0.781775,93813,120000,0,10721,0.08934166666666667,0.0,138.44918217433525,0.11537431847861271,-39.85144511502985,40.023431943408546,0.0,1.5395863020112788,-0.00012180674239061774,113.23786039374832,1.0,0.00028349299100227654,0.9649979166666667,0.15549392903645834,0.11333333333333333,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1u5r,0.9605239661654136,0.4649431647279931,0.23321666666666666,27986,120000,0,0,0.0,0.0,574.446574071181,0.4787054783926508,-2.490612964648862,16.796896759808725,0.0,3.585573425942562,-0.058623517086962236,0.20824052574326601,0.36928333333333335,44314,120000,0,8,6.666666666666667e-05,0.0,267.93387350783223,0.22327822792319355,-6.279082371897179,12.645716437448796,0.0,1.004632050499627,-0.0010118982195854186,50.439710378956505,1.0,0.00011078143870690838
4,2,30000,0.4805652525511904,0.34851666666666664,41822,120000,0,389,0.003241666666666667,0.0,585.1086654392432,0.48759055453270267,-2.242210189725544,32.44600107509969,0.0,6.076018996204457,-0.06886171717196703,0.1044734881965604,0.7963916666666667,95567,120000,0,9209,0.07674166666666667,0.0,129.23244395667822,0.10769370329723187,-39.68946763909081,38.00221216340874,0.0,1.4921885005269673,0.01088359578512609,116.3030674406661,1.0,0.0003835816169157624,0.9644,0.15540319010416667,0.11666666666666667,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1u5r,0.9596981132075472,0.4845149634753424,0.19670833333333335,23605,120000,0,0,0.0,0.0,600.2882645839856,0.5002402204866546,-1.483268932768047,15.522903097516604,0.0,3.525020545375062,-0.07364284449722618,0.20798778918757235,0.35515,42618,120000,0,2,1.6666666666666667e-05,0.0,267.390674051932,0.22282556170994336,-5.690992430510173,11.751960292920945,0.0,0.9896074294310095,0.013219433523481712,50.120031702516556,1.0,8.751999848755077e-05
5,2,30000,0.4723410576478413,0.36238333333333334,43486,120000,0,898,0.007483333333333334,0.0,574.9004758467211,0.4790837298722676,-2.9219636709967087,34.81611008372696,0.0,6.185424003698205,-0.045338333026738835,0.09401268953569694,0.8210416666666667,98525,120000,0,12213,0.101775,0.0,116.13737837881085,0.09678114864900905,-44.72809590309179,39.46380638826962,0.0,1.5097502152548596,0.015017491959733889,125.5568919009716,1.0,0.0003378633700776845,0.9626395833333333,0.15698185221354166,0.11,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1u5r,0.9580220037453183,0.46428744686380996,0.232925,27951,120000,0,1,8.333333333333334e-06,0.0,573.8525040714959,0.4782104200595799,-2.347502553649794,16.827724506061344,0.0,3.734174088427439,-0.08080507575068623,0.1920680588378252,0.394975,47397,120000,0,11,9.166666666666667e-05,0.0,247.39624241515747,0.20616353534596457,-7.148618971013887,12.812228075097966,0.0,1.0114860170936546,0.017668495974503456,51.8413365012074,1.0,0.0001385890500387177
6,2,30000,0.4847207881979054,0.34830833333333333,41797,120000,0,814,0.006783333333333334,0.0,590.0378400099578,0.49169820000829817,-2.0811428836791466,34.07508055744253,0.0,6.001074364050102,-0.01524206424735894,0.10627998707025739,0.801125,96135,120000,0,10922,0.09101666666666668,0.0,131.19838097926197,0.10933198414938498,-42.118139464106314,39.25012350548413,0.0,1.525555407878398,-0.0043070460650415044,125.82278083517086,1.0,0.00019183903350494802,0.9646875,0.15162439778645834,0.1175,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1u5r,0.9599858356940509,0.4748057577777482,0.2264,27168,120000,0,1,8.333333333333334e-06,0.0,586.1995780498045,0.4884996483748371,-1.9181077025596363,16.847494928293933,0.0,3.6266024357896662,-0.06980309516598936,0.20455618794035865,0.3912083333333333,46945,120000,0,18,0.00015000000000000001,0.0,262.37450636480827,0.21864542197067358,-7.0002435896849216,13.136530260176208,0.0,1.0039001895221926,0.007080103732296266,53.48303017556671,1.0,0.0001057209083228372
7,2,30000,0.4697933957667587,0.3685583333333333,44227,120000,0,837,0.006975,0.0,571.624502952066,0.476353752460055,-3.436949659394042,35.101231447421554,0.0,6.494288101718377,-0.07137674323283136,0.08732627375175929,0.8359,100308,120000,0,13754,0.11461666666666667,0.0,107.84425550911185,0.08987021292425988,-47.15947724901522,41.32126848417456,0.0,1.5650688603993905,-0.001208727357443422,121.8326899745639,1.0,0.0007912559085525572,0.9629354166666667,0.15496139322916666,0.11833333333333333,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1u5r,0.9579607750472591,0.4785709676273992,0.22555833333333333,27067,120000,0,1,8.333333333333334e-06,0.0,590.724135793727,0.4922701131614392,-1.8927817053867892,16.955453723449885,0.0,3.696586632428798,-0.07381872243015096,0.19575675757782363,0.4088583333333333,49063,120000,0,4,3.3333333333333335e-05,0.0,250.66228453675552,0.20888523711396295,-7.3327538642187164,13.067465189533957,0.0,1.021513948648226,0.002945731955114752,54.15179832687117,1.0,0.00011003620602423325
8,2,30000,0.4710668965181072,0.36995833333333333,44395,120000,0,879,0.007325000000000001,0.0,573.2211271649969,0.47768427263749746,-3.5560923922953256,35.693451837371036,0.0,6.033691200936167,-0.03516254618938547,0.10585828499016725,0.7980333333333334,95764,120000,0,12356,0.10296666666666666,0.0,130.72005798485728,0.10893338165404774,-43.056449212946866,41.21673450585632,0.0,1.525297533299274,-0.0013917800574563444,123.46785860945764,1.0,0.00016836781287565827,0.9662916666666667,0.14426529947916666,0.11416666666666667,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1u5r,0.9619473189087488,0.46320591326644817,0.2502916666666667,30035,120000,0,4,3.3333333333333335e-05,0.0,571.5880722880911,0.4763233935734093,-2.6221522640700736,18.068790292919527,0.0,3.72936199897404,-0.0812733641784871,0.19587838981981023,0.4125,49500,120000,0,31,0.00025833333333333334,0.0,250.83652441932932,0.2090304370161078,-7.996168010937672,13.886928306053584,0.0,1.0202117733207992,0.0008275707051507197,55.0489060134606,1.0,0.00015933095710352063
9,2,30000,0.4770568584161826,0.35246666666666665,42296,120000,0,407,0.003391666666666667,0.0,580.7152483710206,0.4839293736425172,-2.5977888702622445,32.63847250244929,0.0,6.011463195463766,-0.07528936935181264,0.11227629305860683,0.7915416666666667,94985,120000,0,7894,0.06578333333333333,0.0,138.52639947880544,0.11543866623233788,-37.74703534993602,35.44246071937858,0.0,1.4742591995343421,0.021374568457540592,113.94247548682313,1.0,0.00017765055235940963,0.9693208333333333,0.14146158854166666,0.10583333333333333,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1u5r,0.9656896551724138,0.47289420295178325,0.224975,26997,120000,0,0,0.0,0.0,584.0554733113529,0.4867128944261275,-1.9108006175780168,16.768372772883474,0.0,3.7170558689216247,-0.0899987770000007,0.21437955577557843,0.38766666666666666,46520,120000,0,8,6.666666666666667e-05,0.0,273.1538301277822,0.22762819177315186,-6.242840301441788,12.719393692246973,0.0,1.0049626898579114,0.01847311747726053,52.72571042683078,1.0,0.00015248054114636034
0,2,30000,0.48186123201699205,0.36211666666666664,43454,120000,0,795,0.006625000000000001,0.0,586.1268500175651,0.48843904168130425,-2.429770853650221,36.06596713946415,0.0,6.401886129700785,-0.005427987348521128,0.11683459701500744,0.8040416666666667,96485,120000,0,15782,0.13151666666666667,0.0,143.44875458191657,0.11954062881826381,-42.27930729880489,44.17944587950084,0.0,1.6329968292663857,0.023225850763265044,130.08495695266816,1.0,8.969882037490606e-05,0.9616791666666666,0.18315857747395833,0.11083333333333334,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1u10r,0.9569025304592315,0.4780855590502191,0.2225,26700,120000,0,0,0.0,0.0,590.690919760379,0.4922424331336492,-2.007487221956312,16.831030640519916,0.0,3.650591957490941,-0.08101118516060524,0.0968197990209557,0.5605166666666667,67262,120000,0,30,0.00025,0.0,126.49600639751075,0.10541333866459231,-7.155478249936728,12.778447943373058,0.0,1.0095413383148826,0.02071558649535291,52.486653037604576,1.0,0.00013493825099430978
