arm,iv,seed,step,diag_net,diag_U,diag_D,diag_net_pos,diag_net_neg,diag_frozenD,diag_sgd,train_current,train_history,train_actual,diag_block_negfrac
SNA,l2,0,7,-0.0019851197086205,0.022926833298339798,0.0254806256887911,-0.0032055636949712,0.00120123161956165,-0.00285230818453865,-0.00011839571373689999,0.00121889345020825,-0.01498539276953445,-0.0139170661213915,0.8125
SNA,l2,0,8,-0.0023581100693785,0.02174402106370455,0.0235803009669197,-0.00244689359960975,0.0008778063932159,-0.00338213523818835,-0.0001327236114648,-0.0013483185555127,-0.012699911690432199,-0.0154780158880752,0.8125
SNA,l2,0,9,-0.0017487290260779502,0.02091238970602385,0.022331183012547953,-0.00204319520778635,1.027695790358982e-05,-0.0023220708990860503,-8.663403375493846e-05,-0.0009545518521772501,-0.01404621910503235,-0.01341078215563725,0.8125
SNA,l2,0,10,-0.00154360845821685,0.0199594564073121,0.0215571515860992,-0.0008850292971239,0.0001108373383846,-0.0020401649719555,-8.515560995559372e-05,0.0003775859183012,-0.0120617882071117,-0.01538745585847235,0.8125
SNA,l2,0,11,-0.00045908461422385,0.01937131324364475,0.020010710251325448,-0.00058524093364945,-0.00029647065167740004,-0.0008198292359325,-4.410615971908541e-05,0.0011676623626671,-0.01388159134285515,-0.012977382384645849,0.625
SNA,l2,0,12,-5.2578085332087185e-05,0.018675235109989002,0.019740936065369252,-0.00080815249687615,8.889727960870312e-05,-0.00028785674487285,-3.027420145721479e-05,-0.002132547678721,-0.011791631124803598,-0.0138465775060327,0.5
SNA,l2,0,13,5.684916627911095e-05,0.0181955853898429,0.0191842485267245,-0.00047556682275120003,0.00012764755085804998,-0.00029412199904386646,9.701660583188486e-07,0.00084527802557275,-0.012455353595081299,-0.01053060769641425,0.4375
SNA,l2,0,14,-2.2482948441949997e-05,0.0176740691586957,0.01753969644798265,-0.0002162685641665,0.0003915683805077,-0.00012500005750845,-1.2201107014904561e-05,0.0007811341554143,-0.0094776422625273,-0.00871439894489265,0.5
SNA,l2,0,15,-3.1639550568888474e-05,0.01712698097743215,0.01709276103640775,-0.00023144933937655003,0.00047391198052115004,-0.0001120400917146086,-8.929758722730842e-06,7.513650936098928e-05,-0.00788131070009395,-0.00738797126040065,0.5
SNA,l2,0,16,0.0006175691622655501,0.01675446313665705,0.0163896971455245,-0.00035379358423029997,0.00040511419241564997,0.0006551557936579999,1.2135030186132248e-06,7.667832611511848e-05,-0.0066148963909632,-0.00977184503847615,0.3125
SNA,l2,0,17,0.0005815329558656499,0.0162730862207281,0.0153649088097811,-0.00026641428666679997,0.00091626408228095,0.00079778529841065,3.6093530024860717e-06,-0.0002682164130084,-0.0088016990275009,-0.0089046626973749,0.3125
SNA,l2,0,18,0.00109064470796505,0.015786884376802403,0.01460038405892125,-0.0001343719640298,0.0011469752883199501,0.0011562593987791,4.243100727251468e-05,-0.00014707030182904566,-0.008035555056208451,-0.007598822448381049,0.25
SNA,l2,0,19,0.00146408541566715,0.01516260449662475,0.01399167697234535,-0.00026123615783515,0.0013069814731973,0.001650918083602,7.123493828983021e-05,0.0017423633479588,-0.00687310637255995,-0.00558779651611045,0.1875
SNA,l2,0,20,0.0011927625477384,0.014670482788260799,0.01367928406999,-0.000261636688827,0.0014381003300618501,0.0010651614101969001,5.320174552275119e-05,0.0012402356032994999,-0.0050357551916378,-0.00301296341992765,0.125
SNA,l2,0,21,0.00137164655651935,0.01432384633193865,0.0129671411420039,-0.00029935255326135,0.0015029012971526,0.0013567516773905501,5.3445628946741273e-05,0.0013470095522526999,-0.0027203413076626,-0.0009372713985174,0.125
SNA,l2,0,22,0.0014578547475419998,0.0137411133474339,0.01272079283583695,-0.00030583319374805,0.0016735883824280499,0.00180312702965245,5.1681956893684795e-05,-0.0004710994999324,-0.0008695828131532501,-0.0007183309471909249,0.125
SNA,l2,0,23,0.00129030450182915,0.013235372349076499,0.012097859452127852,-0.00018011528892349999,0.0014570755647554,0.0017170857508619999,6.098478552213318e-05,0.0021691763029525,-0.0006338875103418067,0.00158841841987585,0.125
SNA,l2,0,24,0.00099705224368105,0.01291973049625975,0.0118138423726208,-0.00024788412534324997,0.0013720826684111,0.0013146536466030999,4.480987617381336e-05,0.0010520451349246502,0.00137996499664685,0.0020871219478133998,0.125
SNA,l2,0,25,0.00071882237737345,0.01275779535086115,0.01211589500929835,-0.00041020549482065,0.001180022939488,0.0008734166256478501,2.2702274489946906e-05,0.00093724378129825,0.00187102556302525,0.001780614329554,0.3125
SNA,l2,0,26,0.0004894737468705,0.01254025815301805,0.012258651657407148,-0.00057145598137755,0.0010310959774078002,0.00068562046313825,1.4539311261606954e-05,-4.627227207165002e-05,0.0015666399781675499,0.00284176335497235,0.375
SNA,l2,0,27,0.0004120177332385,0.01238139166254875,0.01230231597977115,-0.0004759852501363,0.00101502562962005,0.0005244484272996001,1.059144310047539e-05,-0.00045254575879125,0.0025043885137964,0.001963641288654,0.375
SNA,l2,0,28,0.0003485933327698,0.0121256433639336,0.01223647507896005,-0.00064853099250905,0.0009459526098909499,0.00045210841974925,-1.6447181935918716e-06,-0.00040735606376244996,0.0017322867955447,0.00068957466071585,0.375
SNA,l2,0,29,0.00010328455065942126,0.01201433163970475,0.011939155090564299,-0.00080618504982495,0.0008623412383566499,0.00017923805940815,-8.411873199128614e-06,-1.91424975662e-05,0.00059098137960205,0.0010834764811008,0.4375
SNA,l2,0,30,-1.6162927322062172e-05,0.011809992239595349,0.0116363209553874,-0.0007381623768479,0.0007455048712854001,2.2093240395802284e-05,-1.4529367801168281e-05,0.0007178245868971,0.00096681653032605,0.0017137232782291501,0.5
SNA,l2,0,31,0.0005519913066834,0.011538173022922,0.011144340865426549,-0.00052986163627355,0.0007378028194663,0.0007275834219694,1.1278328458071382e-06,0.00083740812014075,0.00152024682379795,0.0038917064746341497,0.3125
SNA,l2,0,32,0.0010729483884346501,0.0115000067241165,0.010886387566093302,-0.0002531113584112,0.00085906585462405,0.00130398010903145,2.7978157740976865e-05,-0.00023699797865088198,0.00349270009575555,0.0021641289313292997,0.125
SNA,l2,0,33,0.00104684105236665,0.011566792325560751,0.0108854766110902,-9.300258381471872e-05,0.0006376939343883999,0.0014517056611925501,4.3402912317125195e-05,-0.000678831861793,0.0019348860307839499,0.00120267901694635,0.1875
SNA,l2,0,34,0.00113503800692265,0.01147747951775905,0.010522313415213251,-0.00013812339365130603,0.0007032039493068999,0.00132428251524595,4.83722613531262e-05,0.001078997960994,0.00104536477764365,0.0036479441397178998,0.125
SNA,l2,0,35,0.0008757256763156,0.0115136343171502,0.0105164793207057,-0.0002405853558041,0.0007620176231972,0.00102477915278785,4.00349909945032e-05,0.00056723602779905,0.0032423083941534496,0.0040682004867331,0.25
SNA,l2,0,36,0.000482438303646,0.01122484481466705,0.010558452977895101,-0.00027741428552215,0.00092323535237625,0.00056603454295635,2.264676481738658e-05,0.0006532844769939,0.0036379409661026502,0.0036359523414423497,0.3125
SNA,l2,0,37,0.0003175788179824,0.0109239017338657,0.01053661749219765,-0.00038271388189615,0.0008024075176651,0.00031427733600055,1.8333872270157646e-05,0.00155893129375085,0.0032604416536512,0.00402854400170535,0.375
SNA,l2,0,38,-0.00012093432818266124,0.01076082061255405,0.0105574815404273,-0.0005968403040198,0.00041957064922885,8.462491780299996e-06,5.3975255464674255e-06,0.00027769272520695,0.0035841728608737,0.0038333512320199,0.5
SNA,l2,0,39,-0.0001254956028126,0.0107020715885659,0.010912587266865299,-0.00062314639899125,0.00036015983521235,-0.00013681449043247268,1.749624660268141e-06,0.00038270830447524997,0.00341977007162015,0.004265888885055601,0.5
SNA,l2,0,40,-0.00037801715146185003,0.01046759682077215,0.010931932033599049,-0.0006556967381095,0.00018254652877364998,-0.0007070093405957001,-2.365297745615082e-05,-0.0004408304451209906,0.0038099836646696998,0.00364903324222675,0.625
SNA,l2,1,1,-0.00573991452158795,0.036229864052664554,0.0414212246645034,-0.00887268642965395,0.00277628911454695,-0.00573991452158795,-0.00029881451341935,-0.00462423314699255,1.1306731690753313e-05,-0.0050478619424475,1.0
SNA,l2,1,2,-0.0025259067541336,0.0343443913359604,0.0365580770425727,-0.0053962656147441505,0.00334194136031465,-0.0033404351453108503,-0.00011748050803505,-0.0024924344718093,-0.00442155739560165,-0.006400394422092099,0.875
SNA,l2,1,3,-0.0008380268327121999,0.031602256727752645,0.0333911503754391,-0.0044868719713616004,0.00329042334749055,-0.0009461519059597999,-3.179903521225931e-05,0.000556449291039,-0.005895976937919651,-0.0104787353185157,0.625
SNA,l2,1,4,-0.00119686830260585,0.02926817750033045,0.03054723716557165,-0.00397816777948305,0.0028331830834469,-0.0013258697033916,-7.186027650226865e-05,-0.0021083102159868998,-0.0092739748604024,-0.00917447230961195,0.625
SNA,l2,1,5,-0.00090043882870585,0.027433648652191202,0.0279422236421352,-0.00305745772587935,0.0020403258771083998,-0.0008946025768389999,-5.27804878764757e-05,-0.0015173109519437,-0.00855020632404615,-0.00819385829430115,0.75
SNA,l2,1,6,-0.00096865833365285,0.02559896560239045,0.027007705158671153,-0.00236869444802295,0.0019365984465032002,-0.0016649309229124,-7.955108159487289e-05,-0.0001896849612367,-0.00754051579832765,-0.00901274598722235,0.625
SNA,l2,1,7,-0.0010615287784427499,0.0240772016614977,0.02590023840036125,-0.00172715831420705,0.0016845498332599,-0.0015840207969470498,-9.011052045885127e-05,-0.00103061653665725,-0.00827627642276345,-0.0117049454840255,0.6875
SNA,l2,1,8,-0.00111859359908575,0.0227066011329595,0.02430061728831405,-0.0023696435765035,0.0011709132235123501,-0.0015603395723215998,-8.314461252343118e-05,-0.0009114812068976999,-0.010798459729874001,-0.0128391242455934,0.75
SNA,l2,1,9,-0.0013228358965426,0.021297588689777103,0.0232557222905366,-0.0021280913812361003,0.0008588652986098999,-0.0020298591171339503,-0.00010079999811970635,-0.0021771420907394498,-0.011821725045986251,-0.0130681036796649,0.8125
SNA,l2,1,10,-0.0013451657339195,0.0202554460852118,0.021842952832294,-0.0014351542167890998,0.00033925235838459995,-0.00173487638513885,-0.0001013185420532175,-0.00130414078772185,-0.01179209383043535,-0.0110168964546508,0.75
SNA,l2,1,11,-0.00048117270362805,0.0195701366980608,0.020582617306387697,-0.0012526113352495502,0.00050834712717725,-0.00063596781424965,-5.982736447272913e-05,-0.00149302767082985,-0.0099852808406128,-0.0115423795130574,0.625
SNA,l2,1,12,6.768397152815393e-05,0.01906535479596455,0.0195551136432462,-0.0009556662133764001,0.00063589107418195,8.462150472919918e-05,-3.237285249798103e-05,0.0006578726711013499,-0.010422849872906,-0.009264493768906451,0.375
SNA,l2,1,13,-0.00017429308560329635,0.0185053035507382,0.0189287302760284,-0.0008662813296516499,0.0003420619506436,-0.000392572041259,-2.137821557082827e-05,0.0006785310267721999,-0.00836643887933505,-0.008621902320464201,0.4375
SNA,l2,1,14,-0.0002194380879183,0.01791969894559375,0.01855123719929415,-0.0007795539161477,0.00052945462976785,-0.00010760299424265003,1.6256245621257472e-06,-0.00039063011877165,-0.0077786072422023995,-0.0096887425637299,0.4375
SNA,l2,1,15,0.0003671644296351,0.017467391431721352,0.017414950580872147,-0.00044337557550294996,0.00084186150326035,0.000673525672705,2.6516424161466667e-05,-7.833403173045e-05,-0.008764399948142251,-0.00971120750281575,0.4375
SNA,l2,1,16,0.0010550642695659,0.0170142224451285,0.01647322808903945,-0.00030598888033203577,0.0010194926596267,0.00136900539180355,4.8595030891485826e-05,0.00071209477663835,-0.0087881667519691,-0.0078219200105085,0.125
SNA,l2,1,17,0.0008891416827331001,0.0168611569652492,0.0157703626823987,-0.0002200675589105,0.0012211099210387,0.0009330705943513,3.558086606965384e-05,0.00130589565931415,-0.0070394734017283,-0.0059832261317329,0.1875
SNA,l2,1,18,0.0010848773428946,0.0164128868005747,0.015254821601692,-0.0003103611800283,0.0012887080002731,0.00113984959584,4.1727586482536786e-05,0.0011196375400026,-0.005434451371047651,-0.0037741836092150998,0.125
SNA,l2,1,19,0.0009544058329639,0.01585890899226865,0.01452992351549975,0.0001102521408974177,0.00122595967574365,0.00116682382145345,4.520829369513683e-05,0.0008386897559543,-0.0034318972040352997,-0.0013151021357667,0.1875
SNA,l2,1,20,0.00118940364255245,0.015291821599307549,0.01434682300830325,5.405762108523938e-05,0.00115573672189505,0.001554166128761,6.503913311314523e-05,0.0010233830564811502,-0.0011737732495028,-0.0007247406220591999,0.1875
SNA,l2,1,21,0.0009305420705054,0.0150092344847488,0.0140821921104774,2.0995803230078585e-05,0.00106689554047925,0.0010264671193056,4.4769793392854525e-05,0.00129751409319655,-0.0007077486572906,-4.552004779342685e-05,0.25
SNA,l2,1,22,0.0011139186012386,0.0147256012266245,0.01341595869129005,-0.00016231194849739998,0.00103374068602725,0.0012375896577287,4.096625098595672e-05,0.0020333916398199,-9.49911007130818e-05,0.0013815050031029,0.125
SNA,l2,1,23,0.0008571726745222,0.014520794689409349,0.01314887710115365,-0.0002228194534032,0.00103582247342105,0.00111969161230005,4.05983482638291e-05,0.00098456000048365,0.0012002882849268,0.0026816726158965,0.25
SNA,l2,1,24,0.00040597848700240003,0.014106745718817149,0.013126001540387299,-0.00022268719726725,0.00074392786515225,0.00063718740090285,3.257911469116115e-05,0.000492407815623,0.0023726080414063003,0.00302671677805305,0.3125
SNA,l2,1,25,0.00024682936099755,0.013665687703300601,0.01292199846349405,-0.0002614169616546,0.0007025487630252,0.00044766939605575003,1.811403699776541e-05,0.00158111518082905,0.0026980394603412497,0.0048200266992606995,0.4375
SNA,l2,1,26,0.00032125062834769996,0.013225095803205252,0.01293590792351705,-0.00037296315144304997,0.0005362602080593,0.0003114493750934,1.699509745841008e-05,-0.00024240973856339926,0.0042877037401606,0.0028912995173269503,0.375
SNA,l2,1,27,7.387414201853933e-05,0.0129280014750053,0.01322392392369915,-0.0003837633900358,0.00040310449895765,-1.587240696401699e-05,-1.2351961867687896e-05,0.0006263807265700001,0.0025733878403052498,0.0035388605743727503,0.5
SNA,l2,1,28,-0.00014729657727940423,0.0126453632443724,0.013145974163951201,-0.00037665152209585,0.0003297770468819,-0.0003545429737423,-2.3379127654640243e-05,0.00091216548279375,0.0031396406731661504,0.00438943581459735,0.5
SNA,l2,1,29,-0.00013919989896530045,0.01240240438591515,0.01279806367760445,-0.0005558963337048001,0.00016904410761915,-0.00025368930156565003,-7.59930545693974e-06,-9.309576285255072e-05,0.003877047752838,0.00347611538106615,0.5
SNA,l2,1,30,-0.0005593205171634,0.012138388104175949,0.0125268585468175,-0.00077356091833105,9.928396206696955e-05,-0.0007128402808421501,-1.5047075825714912e-05,-0.00015574942535365,0.00309788479038075,0.00079236949823165,0.625
SNA,l2,1,31,-0.0007934440814678,0.0120027147125962,0.012319527906922801,-0.0006861904225662001,2.8858687680734067e-05,-0.00112320614869625,-2.819867552810048e-05,-0.00034671813119095,0.0006974147031226,0.00101147965948375,0.75
SNA,l2,1,32,-0.00041085725967925,0.0117616227218519,0.012082332964386749,-0.0004835592528431,9.43734497637901e-05,-0.0007455136560473,-2.1422066081279482e-05,0.000564739088313,0.0008673905993225499,0.0006087904757548,0.6875
SNA,l2,1,33,-5.609914768355478e-05,0.0113450019877556,0.0118914853206131,-0.0003306490882663,0.00011795069715405,-0.00033568542637960004,-1.401151818054317e-05,-0.0009510503230682999,0.00053181676613445,0.0004167336526139,0.4375
SNA,l2,1,34,-0.00021512187693165002,0.01120320598927715,0.01212609867537615,-0.0004154963900381,0.00010694794854328926,-0.00038854239321365,-1.2514309568141848e-05,-0.00059255162875875,0.00031695406226875,0.00017530797239855,0.5
SNA,l2,1,35,-1.133542147986916e-05,0.0113393803021494,0.012230191174798,-0.00048710272447815,0.00024932439462795,-0.00022768541984215,-3.592248492178073e-06,0.0001158109698001569,0.0001516004009722,-0.0007087928575918499,0.5
SNA,l2,1,36,-1.5087297772850004e-05,0.011230237849763399,0.0118448776670465,-0.00054768432246515,0.0004127933934524,-0.0002492415148253,-9.092805820655595e-06,0.0001241273113371644,-0.0006307985100582,-0.00145945979892215,0.4375
SNA,l2,1,37,0.00011454102154491214,0.0112156443707732,0.012073345717947,-0.00056809306412385,0.0004290228738534,2.1892894380000588e-07,-1.4418513146790035e-05,0.001128835921663,-0.0013208289232169,0.0008405151745695,0.4375
SNA,l2,1,38,-0.00011065084779755086,0.01120916061246115,0.0119116636980773,-0.0005648596749103,0.00038729401883775,-0.00030757588338695,-1.4346647272273572e-05,-0.0004064813858862,0.00073382829168075,-0.00116269590577635,0.5625
SNA,l2,1,39,-9.113558208799633e-05,0.011215575434183452,0.01155735483696895,-0.0006283757390132001,0.00053505054731195,-0.0002220996422765,-5.981554605755746e-06,-0.00034974846130830003,-0.00103784637624405,-0.00085336852667185,0.5
SNA,l2,1,40,0.00011536464691312664,0.01105286020790705,0.01109386167887825,-0.00064032691014595,0.0005888589549002,-0.00015138980908911784,-1.3543597584764049e-05,-7.67888133335e-06,-0.0008057732408998,-7.007850998518433e-05,0.5
SNA,l2,2,1,-0.0099411695855702,0.03530457762103215,0.04507475461039165,-0.01168896258741205,0.00210291319287675,-0.0099411695855702,-0.000458356631809,-0.0112991751888532,0.0002175658062939,-0.0111030260478693,1.0
SNA,l2,2,2,-0.0055760026065956505,0.03282667597816605,0.03850571262164115,-0.0084987988204937,0.00290379400900565,-0.0057139311473708,-0.00029664615300545,-0.0054988036354686,-0.0095758225785528,-0.01243820496102345,1.0
SNA,l2,2,3,-0.0020903015749204,0.03078131821726715,0.032480828071993595,-0.0057506223849834,0.00320197412927335,-0.0024128010460106,-0.0001284361782859,-0.0004096369559669,-0.011287384312077701,-0.0113641167950146,0.875
SNA,l2,2,4,-0.0008850544284726,0.028770257134829,0.02912392411398585,-0.0040921738648026,0.00305443344887115,-0.00097351481109805,-4.8049077452158734e-05,-0.0018423391803837502,-0.010371157789331249,-0.0125690829576554,0.8125
SNA,l2,2,5,-0.0011473464938494,0.02693812591126315,0.02730014003587245,-0.00368139320243445,0.0025370850131208,-0.0014265827275535001,-5.034326524513132e-05,6.951937623949993e-06,-0.01155436138950645,-0.01384206948116,0.6875
SNA,l2,2,6,-0.0013318725807123,0.02507801693863035,0.02562364174691235,-0.0035459621634414,0.0018267400329012,-0.0013709910709074498,-7.002471705123374e-05,0.0007797512943808001,-0.0126481200777289,-0.011076351271285801,0.75
SNA,l2,2,7,-0.00086982435744645,0.023930239181178502,0.024111012597035998,-0.00301828286274965,0.0019473308651974,-0.00088828664992615,-6.0606363925423145e-05,-0.0014992818334491,-0.0100448232479437,-0.0111356336361127,0.625
SNA,l2,2,8,-0.0006913856841637999,0.0224917926858713,0.02239063285058955,-0.0015008311928751,0.0018028434882523502,-0.00086638317089035,-7.018314718739015e-05,-0.0005600902054411,-0.01048861854640665,-0.01225149690343625,0.625
SNA,l2,2,9,-0.00076884002186145,0.021381618366929,0.021549943328942653,-0.0012329093865713,0.0013695420033522998,-0.0011490519793115,-6.617306019200705e-05,8.361431922614999e-05,-0.0112580239123305,-0.00980528128076655,0.75
SNA,l2,2,10,-0.00059426561043935,0.019936541529449847,0.020722982688625602,-0.00133957636584545,0.0010318906222546499,-0.0011937313646459501,-6.147070570102899e-05,0.00121151879905145,-0.008923374464599499,-0.00933233466786655,0.75
SNA,l2,2,11,-0.0006435541244826999,0.019280705935126652,0.020353029101177353,-0.00105828911931855,0.0004659260774575,-0.00100248030363575,-5.6381949025301244e-05,0.0007312820824799499,-0.00848207592438565,-0.008502584927039751,0.8125
SNA,l2,2,12,-0.00116992204472495,0.018779521095670798,0.01954827248440225,-0.0008610310060348,-0.00033499321919023455,-0.00160131110050655,-6.0211464818119355e-05,-0.0013702567358654001,-0.00793882839741355,-0.00986946620230675,0.875
SNA,l2,2,13,-0.0011101849696496,0.018277729034585452,0.01899116784389275,-0.00062829914093415,-0.0005649849512327999,-0.0016882991446039,-5.490038250871347e-05,-0.0006561361087117,-0.00892529916528425,-0.010570238541508799,0.875
SNA,l2,2,14,-0.0007235171940938,0.0177929743550058,0.0177494734423976,-0.00057123146995825,-0.00017826128733355,-0.0011299712516315,-3.1514414416260284e-05,-0.001088953980453858,-0.009537962906712199,-0.011174909132513351,0.8125
SNA,l2,2,15,-8.267856437248932e-05,0.01730492097443145,0.01725997404864535,-0.00040635829692520003,0.00020121641776945,-0.0005976305724083,-1.965923553237241e-05,-0.0008651353350354999,-0.010081741470212052,-0.011365655126620751,0.5625
SNA,l2,2,16,0.0001801489713597,0.01680534889354285,0.017224303682496,-0.0004662429074662,0.0004933803632885499,0.00010177709495653942,5.659816437150819e-06,0.0007951380275802,-0.0102769971838527,-0.0099090981804081,0.375
SNA,l2,2,17,0.0005637934441364,0.016428138664617398,0.01650597151002635,-0.00053571672910025,0.00081205632103485,0.0006502915746589,2.8522280590172576e-05,0.00083092226149725,-0.008996701794250949,-0.0075074329237616,0.3125
SNA,l2,2,18,0.00062739293431055,0.01593395628560735,0.01512467583057105,-0.00051016355212955,0.0010789008295596998,0.00070180092947495,2.594511378806001e-05,0.00072424907834225,-0.0068288677313064,-0.00419100380034885,0.25
SNA,l2,2,19,0.0008356022988513501,0.01543252665913205,0.0144710845109193,-0.0001910859163545779,0.0013510136873914002,0.0011335479473903,5.3246921490039735e-05,0.00022201843592594423,-0.00378840813957055,-0.00579972247273295,0.1875
SNA,l2,2,20,0.00085911550611875,0.0151790296640949,0.0141818169592207,-0.00010956362127444367,0.0013951649575987,0.0011348288878035,5.835954690420885e-05,0.00075457555090395,-0.00526528898397385,-0.00346733498043995,0.125
SNA,l2,2,21,0.0009540458945474001,0.01489316452829145,0.01382926669216595,-0.00016106067189979972,0.0013230621535945501,0.0012342236972356,5.3748359408048354e-05,0.00093821664668475,-0.00312755927169685,-0.0015429503029533,0.1875
SNA,l2,2,22,0.00137938554823355,0.014497005336293799,0.0133048131723925,-0.00011474242731605,0.0013579846182525499,0.0018357425130318,7.026162252379582e-05,0.00077822127430435,-0.0014189932838356,-0.000536365704795825,0.125
SNA,l2,2,23,0.00129025410630265,0.01414010352562795,0.01293007846819285,-8.993578236132609e-05,0.0013667919180439,0.0018572043717093,7.166790572233793e-05,0.0017258328792021,-0.0005357755222406485,-0.00033107547655947456,0.125
SNA,l2,2,24,0.0013343144143938,0.014021388817836999,0.01264008530548425,-0.00017241803400804999,0.0013226924568138,0.0018488679991243,7.076377391307302e-05,0.0026506336590813003,-0.0003053989469988409,0.00205798683177435,0.125
SNA,l2,2,25,0.00119010418155185,0.01395841782409575,0.01237370647560155,-0.0002013205273863,0.00118021889956655,0.0016602436386313,5.859253714359791e-05,0.00157884219677175,0.00181652933487085,0.00396697037979325,0.125
SNA,l2,2,26,0.0011633697022107,0.013695725505860349,0.01248838392819425,-0.0002844522724676,0.0010149624270471,0.0015490071488112002,5.193633311401052e-05,0.00075175547976405,0.0035307130264131,0.0043912415303443,0.25
SNA,l2,2,27,0.00074666419831075,0.01321370116589815,0.0122564428653886,-0.0003928493678668,0.00084273711248165,0.0009145505298981001,4.808933272507634e-05,0.0006389402881143,0.0038854923391152,0.0037820442805835,0.25
SNA,l2,2,28,0.00070655478305645,0.0129125958997497,0.01208357033150745,-0.00040651442663739996,0.0008909873800823499,0.0008717272463297,4.5126713965190504e-05,0.0002928562773570116,0.0033851693340111004,0.00394035468189315,0.3125
SNA,l2,2,29,0.00078802407604345,0.0127409089443729,0.0120540590119754,-0.00038411192112095,0.0009210980225327001,0.0009845806766635,2.7699458866244203e-05,-9.128065506518614e-05,0.0034696322893611,0.004472978847696,0.3125
SNA,l2,2,30,0.00016484081403599999,0.0126599462421926,0.012073392603766851,-0.00038439037846204997,0.00079075185055785,0.00016598462292899998,-3.005781182269403e-06,0.0002144806939241398,0.0039919780632544,0.00505650160542105,0.375
SNA,l2,2,31,0.00015729127637145,0.0125226448777776,0.01190722541669095,-0.0004096187905743,0.0006777022611183,5.14283202018384e-05,-1.121626667798032e-05,-0.0003181719953761,0.0045340158082656,0.0034400577601472002,0.375
SNA,l2,2,32,-3.1055128672904844e-05,0.0123637607939305,0.01191381651585875,-0.00046118992041695,0.00049820278084375,-6.184451761590007e-05,-1.515401665131443e-05,0.00089203590684325,0.0030635502549951,0.00356732671803545,0.4375
SNA,l2,2,33,0.00019402039732066117,0.0121553188722454,0.01191417461061265,-0.0003791526957815,0.000570145614189,0.00014034035230405027,-3.84722777675698e-06,0.0001151642072601,0.00316457400345725,0.0038972207334291003,0.5625
SNA,l2,2,34,7.759797559562572e-05,0.011811510100476649,0.0118205492327087,-0.00037347237962135,0.00031211052122385,6.712192938574898e-05,-1.0070952907656755e-05,0.0013477972221987498,0.0034795334472212,0.0048827170706809,0.5625
SNA,l2,2,35,-0.00010296808941385691,0.0115402466636242,0.01189782068199655,-0.00036598365951665,0.0001923851067363,-0.0001831497523412837,-2.032486929810542e-05,-0.0014926897527318,0.0043781771718765,0.004203792162558,0.625
SNA,l2,2,36,-0.0002893286664536684,0.0112454479031736,0.011757038350182849,-0.00045264718095465,0.00014903239205359999,-0.00044639432998263163,-2.869702683886661e-05,-1.8145419414602878e-05,0.0037270588548129497,0.003685240895423,0.6875
SNA,l2,2,37,-0.00042310753040475,0.01129198858377785,0.0117089192797114,-0.00029381708515860004,7.400892319607208e-05,-0.00065067791593775,-1.971451042835605e-05,-0.00025074939453204997,0.00331370848480215,0.0028237544102052,0.5625
SNA,l2,2,38,-0.0001436592482646,0.0112153589197484,0.0114692756834054,-0.00022415344643595,-2.6726996924234057e-05,-0.0002292318597139,-1.8985204874833297e-05,0.00124134899119895,0.0025166287306428,0.0033053363569520502,0.5625
SNA,l2,2,39,-9.364012827080589e-05,0.0111299582639817,0.01139783544580975,-0.0002272642978568,-9.803465974107716e-05,-0.0002195462766962,-3.000974684996729e-06,0.00013043388991595926,0.0029627484830077,0.00325415848158785,0.5
SNA,l2,2,40,-0.00026293992731765,0.0109680848115693,0.0113717543563241,-0.0002870203191696,2.408039185195941e-05,-0.0004828653904945,-1.6600012828605474e-05,0.00058667604000935,0.0028726467598427,0.00327133858155235,0.625
SNA,none,0,1,-0.00297677438380145,0.0378938499155322,0.04154333562414765,-0.00773700843000895,0.00501728146831275,-0.00297677438380145,-0.0001643754514822,-0.00261492836548265,0.00031416308647745,-0.0020859593881084,0.875
SNA,none,0,2,-0.0018957101938457499,0.03528843239789095,0.0377154293470486,-0.0060659778205523,0.00482198822258525,-0.0020680554631470997,-0.0001363726622868,0.00041915392420429997,-0.0017131758469703,-0.00094793129103305,0.75
SNA,none,0,3,-0.0003143762452396,0.0329209975794889,0.033990269617285795,-0.00469974860356445,0.0044215118053851,-0.0005858179063137001,-5.226097398613376e-05,-0.00210398807371105,-0.0008798206431961,-0.0041835507902331995,0.5625
SNA,none,0,4,0.000995588859194,0.030145248577613297,0.03019948657545685,-0.00357883518456565,0.0038530916311458503,0.00094247008648845,-1.0089428232913054e-05,0.00124433894967295,-0.00372603143222795,-0.0019513902269749999,0.375
SNA,none,0,5,0.000299982146669,0.0280914228256834,0.02834099580664325,-0.0029464617151384,0.00295554123330055,0.0003342102112889459,-7.369095187155757e-06,-3.195126651787809e-05,-0.00186250723371525,-0.0018272281705691,0.4375
SNA,none,0,6,-0.0004096645928224,0.026086674071001903,0.027191769604204448,-0.00284412254596535,0.00227413451779795,-0.00068384261823825,-3.2459684533705106e-05,-0.00038553145413090003,-0.0016213928020818499,-0.005373855742455851,0.5
SNA,none,0,7,-0.0006851978287344,0.0242711035239877,0.0258782108054815,-0.0026178017186623,0.00152963830936155,-0.0008302136144949,-6.182297766307184e-05,-0.0006996993008667,-0.0048581525038439,-0.0050839280548125,0.625
