arm,step,group,rank,seed,unit,mode,t,rel_err,rel_err_vs_pred,cos,surv_emp,surv_pred,surv_PA_emp,surv_PA_pred,eta_lam_max,eta_lam_min_pos,rank_HA,gate_mismatch,v_u,k_u
LR_a0p1_q0,5000000,neg,4,2,31,fullbatch_wonly,50,1.3546949577091143e-13,1.4207592144710918e-13,1.0000000000000002,0.9535007367265045,0.9535007367264752,0.9535007367265045,0.9535007367264752,0.0009519013029725503,2.3647093176018146e-05,6,0,-1.0134810209274292,0.1
LR_a0p1_q0,5000000,neg,4,3,4,fullbatch_wonly,50,1.1279508103998013e-13,1.13108728925907e-13,0.9999999999999999,0.9972270231580821,0.9972270231581126,0.9972270231580797,0.9972270231581102,5.554067433412552e-05,1.2447197198985056e-06,6,0,-0.2445172667503357,0.1
LR_a0p1_q0,5000000,neg,4,4,49,fullbatch_wonly,50,1.5355937931424596e-13,1.6561900075309727e-13,1.0,0.927184553801069,0.9271845538011086,0.9271845538010693,0.927184553801109,0.0015111279351779769,3.0708223364263986e-05,6,0,1.2741199731826782,0.1
LR_a0p1_q0,5000000,neg,4,5,32,fullbatch_wonly,50,1.2600890379579593e-13,1.2801188492151448e-13,1.0000000000000002,0.9843531627790194,0.9843531627790139,0.9843531627790199,0.9843531627790143,0.00031538473918173474,7.526581896241168e-06,6,0,-0.5830863118171692,0.1
LR_a0p1_q0,5000000,neg,4,6,2,fullbatch_wonly,50,1.6022776536016863e-13,1.6213992672900767e-13,0.9999999999999999,0.988206721148699,0.9882067211487339,0.9882067211486968,0.9882067211487313,0.00023726359852716634,5.317304541968618e-06,6,0,-0.50538170337677,0.1
LR_a0p1_q0,5000000,neg,4,7,1,fullbatch_wonly,50,1.8207176203873466e-13,1.9094918475414596e-13,1.0,0.9535089781774124,0.9535089781774072,0.9535089781774131,0.953508978177408,0.0009517924601428633,2.042101521148371e-05,6,0,1.0117472410202026,0.1
LR_a0p1_q0,5000000,neg,4,8,98,fullbatch_wonly,50,1.6625850460394432e-13,1.6804380847459423e-13,1.0000000000000002,0.9893759616206569,0.9893759616206282,0.9893759616206567,0.9893759616206282,0.00021361344509083363,4.957409883003411e-06,6,0,-0.47971946001052856,0.1
LR_a0p1_q0,5000000,neg,4,9,85,fullbatch_wonly,50,2.0263774756483881e-13,2.1314794010785712e-13,1.0000000000000002,0.9506906210883469,0.9506906210883391,0.9506906210883475,0.9506906210883396,0.0010108989971694608,2.4124864477477736e-05,6,0,1.0439180135726929,0.1
LR_a0p1_q0,5000000,neg,4,0,56,fullbatch_wonly,100,1.7018738318044256e-13,1.7310912993662617e-13,1.0,0.9831219372585743,0.9831219372585764,0.983121937258572,0.9831219372585739,0.00017022425592400377,3.814888650415108e-06,6,0,-0.4280698895454407,0.1
LR_a0p1_q0,5000000,neg,4,1,39,fullbatch_wonly,100,3.2266322194601344e-13,3.591339915544774e-13,1.0,0.8984480153199251,0.8984480153198429,0.8984480153199258,0.8984480153198435,0.001070379036004631,2.5544341477683984e-05,6,0,1.0741904973983765,0.1
LR_a0p1_q0,5000000,neg,4,2,31,fullbatch_wonly,100,1.9911523070790543e-13,2.190091720627511e-13,1.0,0.9091638894961843,0.909163889496164,0.9091638894961841,0.9091638894961639,0.0009519013029725503,2.3647093176018146e-05,6,0,-1.0134810209274292,0.1
LR_a0p1_q0,5000000,neg,4,3,4,fullbatch_wonly,100,2.325445183961776e-13,2.3383958345198917e-13,1.0,0.9944617372443454,0.994461737244424,0.994461737244343,0.9944617372444216,5.554067433412552e-05,1.2447197198985056e-06,6,0,-0.2445172667503357,0.1
LR_a0p1_q0,5000000,neg,4,4,49,fullbatch_wonly,100,2.278589769649581e-13,2.6505317544679863e-13,0.9999999999999998,0.859672692397842,0.859672692397884,0.8596726923978424,0.8596726923978844,0.0015111279351779769,3.0708223364263986e-05,6,0,1.2741199731826782,0.1
LR_a0p1_q0,5000000,neg,4,5,32,fullbatch_wonly,100,2.1938928027870354e-13,2.2641933225714018e-13,1.0,0.9689511849171415,0.9689511849171397,0.968951184917142,0.9689511849171403,0.00031538473918173474,7.526581896241168e-06,6,0,-0.5830863118171692,0.1
LR_a0p1_q0,5000000,neg,4,6,2,fullbatch_wonly,100,2.453743546056915e-13,2.512658988034853e-13,1.0,0.9765525515962763,0.9765525515963406,0.9765525515962739,0.9765525515963381,0.00023726359852716634,5.317304541968618e-06,6,0,-0.50538170337677,0.1
LR_a0p1_q0,5000000,neg,4,7,1,fullbatch_wonly,100,3.039883837412269e-13,3.3435449562024164e-13,0.9999999999999999,0.909179890574864,0.9091798905748693,0.9091798905748646,0.9091798905748699,0.0009517924601428633,2.042101521148371e-05,6,0,1.0117472410202026,0.1
LR_a0p1_q0,5000000,neg,4,8,98,fullbatch_wonly,100,2.4751777722332847e-13,2.5286206429620627e-13,1.0000000000000002,0.9788648127677408,0.9788648127675751,0.9788648127677408,0.9788648127675751,0.00021361344509083363,4.957409883003411e-06,6,0,-0.47971946001052856,0.1
LR_a0p1_q0,5000000,neg,4,9,85,fullbatch_wonly,100,3.212884939447734e-13,3.554811503993718e-13,1.0,0.903813025202022,0.9038130252020845,0.9038130252020223,0.9038130252020848,0.0010108989971694608,2.4124864477477736e-05,6,0,1.0439180135726929,0.1
LR_a0p1_q0,5000000,neg,4,0,56,fullbatch_wonly,200,2.8398170744149495e-13,2.938160840931462e-13,1.0,0.9665288008924809,0.9665288008925559,0.9665288008924785,0.9665288008925537,0.00017022425592400377,3.814888650415108e-06,6,0,-0.4280698895454407,0.1
LR_a0p1_q0,5000000,neg,4,1,39,fullbatch_wonly,200,3.6994349821223337e-13,4.582986765837861e-13,1.0,0.8072104876448807,0.8072104876449503,0.8072104876448815,0.807210487644951,0.001070379036004631,2.5544341477683984e-05,6,0,1.0741904973983765,0.1
LR_a0p1_q0,5000000,neg,4,2,31,fullbatch_wonly,200,1.9744117236793973e-13,2.3886519445658645e-13,1.0,0.8265799159944888,0.8265799159945193,0.8265799159944888,0.8265799159945193,0.0009519013029725503,2.3647093176018146e-05,6,0,-1.0134810209274292,0.1
LR_a0p1_q0,5000000,neg,4,3,4,fullbatch_wonly,200,3.34329111519954e-13,3.380633071024052e-13,1.0000000000000002,0.9889541529528392,0.9889541529530145,0.9889541529528368,0.9889541529530121,5.554067433412552e-05,1.2447197198985056e-06,6,0,-0.2445172667503357,0.1
LR_a0p1_q0,5000000,neg,4,4,49,fullbatch_wonly,200,2.6252761658752524e-13,3.5522637890042944e-13,1.0,0.7390431346911372,0.7390431346910533,0.7390431346911376,0.7390431346910538,0.0015111279351779769,3.0708223364263986e-05,6,0,1.2741199731826782,0.1
LR_a0p1_q0,5000000,neg,4,5,32,fullbatch_wonly,200,3.376936153557419e-13,3.596822340870665e-13,1.0,0.938866542054503,0.9388665420544461,0.9388665420545035,0.9388665420544466,0.00031538473918173474,7.526581896241168e-06,6,0,-0.5830863118171692,0.1
LR_a0p1_q0,5000000,neg,4,6,2,fullbatch_wonly,200,3.515932607599121e-13,3.686797234748996e-13,1.0,0.9536549974759263,0.9536549974760118,0.953654997475924,0.9536549974760093,0.00023726359852716634,5.317304541968618e-06,6,0,-0.50538170337677,0.1
LR_a0p1_q0,5000000,neg,4,7,1,fullbatch_wonly,200,5.011241874366242e-13,6.062400605347068e-13,1.0,0.8266101501024079,0.8266101501023048,0.8266101501024085,0.8266101501023052,0.0009517924601428633,2.042101521148371e-05,6,0,1.0117472410202026,0.1
LR_a0p1_q0,5000000,neg,4,8,98,fullbatch_wonly,200,3.737644007252861e-13,3.9007890522214414e-13,0.9999999999999997,0.9581763989839938,0.9581763989837718,0.9581763989839935,0.9581763989837717,0.00021361344509083363,4.957409883003411e-06,6,0,-0.47971946001052856,0.1
LR_a0p1_q0,5000000,neg,4,9,85,fullbatch_wonly,200,4.717670135939751e-13,5.775234147529088e-13,1.0,0.8168794572525051,0.8168794572525149,0.8168794572525053,0.8168794572525152,0.0010108989971694608,2.4124864477477736e-05,6,0,1.0439180135726929,0.1
LR_a0p1_q0,5000000,neg,4,0,56,fullbatch_wonly,500,2.61434940331021e-13,2.8465998894521884e-13,0.9999999999999999,0.918411264258556,0.9184112642586121,0.9184112642585538,0.9184112642586099,0.00017022425592400377,3.814888650415108e-06,6,0,-0.4280698895454407,0.1
LR_a0p1_q0,5000000,neg,4,1,39,fullbatch_wonly,500,6.340422642590661e-13,1.0830343674644985e-12,0.9999999999999998,0.5854313429990595,0.5854313429992329,0.58543134299906,0.5854313429992334,0.001070379036004631,2.5544341477683984e-05,6,0,1.0741904973983765,0.1
LR_a0p1_q0,5000000,neg,4,2,31,fullbatch_wonly,500,1.1604435871246634e-13,1.8681300315346445e-13,1.0000000000000002,0.6211792367425539,0.6211792367426234,0.6211792367425539,0.6211792367426233,0.0009519013029725503,2.3647093176018146e-05,6,0,-1.0134810209274292,0.1
LR_a0p1_q0,5000000,neg,4,3,4,fullbatch_wonly,500,6.227800469327986e-13,6.403158807556914e-13,1.0000000000000002,0.9726137764967339,0.9726137764970044,0.9726137764967314,0.9726137764970022,5.554067433412552e-05,1.2447197198985056e-06,6,0,-0.2445172667503357,0.1
LR_a0p1_q0,5000000,neg,4,4,49,fullbatch_wonly,500,5.394069739172076e-13,1.148685864213464e-12,1.0,0.4695861512029862,0.46958615120292624,0.4695861512029865,0.4695861512029265,0.0015111279351779769,3.0708223364263986e-05,6,0,1.2741199731826782,0.1
LR_a0p1_q0,5000000,neg,4,5,32,fullbatch_wonly,500,4.3204239628743465e-13,5.058434945912172e-13,1.0000000000000002,0.854102901207786,0.8541029012077682,0.8541029012077864,0.8541029012077688,0.00031538473918173474,7.526581896241168e-06,6,0,-0.5830863118171692,0.1
LR_a0p1_q0,5000000,neg,4,6,2,fullbatch_wonly,500,5.705432805358571e-13,6.424065600569254e-13,1.0,0.8881342688736731,0.8881342688737482,0.888134268873671,0.8881342688737458,0.00023726359852716634,5.317304541968618e-06,6,0,-0.50538170337677,0.1
LR_a0p1_q0,5000000,neg,4,7,1,fullbatch_wonly,500,9.250610124839977e-13,1.4890452231559398e-12,1.0,0.6212444041984754,0.6212444041984083,0.6212444041984758,0.6212444041984088,0.0009517924601428633,2.042101521148371e-05,6,0,1.0117472410202026,0.1
LR_a0p1_q0,5000000,neg,4,8,98,fullbatch_wonly,500,5.194874037539384e-13,5.780442290895148e-13,1.0000000000000002,0.8986983653003008,0.8986983653001607,0.8986983653003008,0.8986983653001607,0.00021361344509083363,4.957409883003411e-06,6,0,-0.47971946001052856,0.1
LR_a0p1_q0,5000000,neg,4,9,85,fullbatch_wonly,500,6.296957608892429e-13,1.0440662503083155e-12,0.9999999999999998,0.6031185862999195,0.6031185862997602,0.6031185862999197,0.6031185862997603,0.0010108989971694608,2.4124864477477736e-05,6,0,1.0439180135726929,0.1
LR_a0p1_q0,5000000,neg,4,0,56,fullbatch_wonly,1000,3.4486810300645926e-13,4.0886307153261053e-13,1.0000000000000002,0.8434806834319585,0.8434806834320642,0.8434806834319564,0.8434806834320623,0.00017022425592400377,3.814888650415108e-06,6,0,-0.4280698895454407,0.1
LR_a0p1_q0,5000000,neg,4,1,39,fullbatch_wonly,1000,1.1317372293137721e-12,3.3017013073151817e-12,1.0,0.34277395923266196,0.34277395923317416,0.34277395923266224,0.3427739592331745,0.001070379036004631,2.5544341477683984e-05,6,0,1.0741904973983765,0.1
LR_a0p1_q0,5000000,neg,4,2,31,fullbatch_wonly,1000,4.0681607778386174e-13,1.0542327778357937e-12,1.0,0.38588828419751403,0.3858882841975409,0.385888284197514,0.38588828419754095,0.0009519013029725503,2.3647093176018146e-05,6,0,-1.0134810209274292,0.1
LR_a0p1_q0,5000000,neg,4,3,4,fullbatch_wonly,1000,5.028423150841785e-13,5.315583119043893e-13,1.0000000000000002,0.945977710860456,0.9459777108604862,0.9459777108604538,0.9459777108604839,5.554067433412552e-05,1.2447197198985056e-06,6,0,-0.2445172667503357,0.1
LR_a0p1_q0,5000000,neg,4,4,49,fullbatch_wonly,1000,9.49317472174161e-13,4.301689255223883e-12,1.0000000000000002,0.22068480911793462,0.22068480911802946,0.2206848091179347,0.2206848091180296,0.0015111279351779769,3.0708223364263986e-05,6,0,1.2741199731826782,0.1
LR_a0p1_q0,5000000,neg,4,5,32,fullbatch_wonly,1000,5.95992147923829e-13,8.16992383487126e-13,1.0,0.7294953538978428,0.7294953538978989,0.7294953538978433,0.7294953538978993,0.00031538473918173474,7.526581896241168e-06,6,0,-0.5830863118171692,0.1
LR_a0p1_q0,5000000,neg,4,6,2,fullbatch_wonly,1000,6.780855498063958e-13,8.596579819872024e-13,1.0,0.7887852657855229,0.7887852657854927,0.788785265785521,0.7887852657854908,0.00023726359852716634,5.317304541968618e-06,6,0,-0.50538170337677,0.1
LR_a0p1_q0,5000000,neg,4,7,1,fullbatch_wonly,1000,1.4742493006117068e-12,3.819305447934956e-12,1.0,0.38599931864793313,0.3859993186480575,0.3859993186479334,0.38599931864805775,0.0009517924601428633,2.042101521148371e-05,6,0,1.0117472410202026,0.1
LR_a0p1_q0,5000000,neg,4,8,98,fullbatch_wonly,1000,6.618825207868817e-13,8.195056838383175e-13,0.9999999999999998,0.8076606835562258,0.8076606835559987,0.8076606835562258,0.8076606835559985,0.00021361344509083363,4.957409883003411e-06,6,0,-0.47971946001052856,0.1
LR_a0p1_q0,5000000,neg,4,9,85,fullbatch_wonly,1000,1.4184344981646458e-12,3.899036368299963e-12,0.9999999999999999,0.36379104070386387,0.3637910407035019,0.36379104070386403,0.36379104070350193,0.0010108989971694608,2.4124864477477736e-05,6,0,1.0439180135726929,0.1
LR_a0p1_q0,5000000,neg,4,0,56,fullbatch_wonly,2000,5.79456165402487e-13,8.144544407272093e-13,1.0000000000000002,0.7114654134432544,0.7114654134430193,0.7114654134432528,0.7114654134430176,0.00017022425592400377,3.814888650415108e-06,6,0,-0.4280698895454407,0.1
LR_a0p1_q0,5000000,neg,4,1,39,fullbatch_wonly,2000,1.5929627535176571e-12,1.353212941974323e-11,1.0,0.11771707941162633,0.11771707941202084,0.11771707941162644,0.11771707941202092,0.001070379036004631,2.5544341477683984e-05,6,0,1.0741904973983765,0.1
LR_a0p1_q0,5000000,neg,4,2,31,fullbatch_wonly,2000,8.671601326007363e-13,5.818763558854169e-12,0.9999999999999998,0.1490282469512093,0.14902824695140174,0.14902824695120928,0.1490282469514017,0.0009519013029725503,2.3647093176018146e-05,6,0,-1.0134810209274292,0.1
LR_a0p1_q0,5000000,neg,4,3,4,fullbatch_wonly,2000,8.487423121639712e-13,9.484484912764107e-13,1.0000000000000002,0.8948744396458085,0.8948744396458936,0.8948744396458063,0.8948744396458915,5.554067433412552e-05,1.2447197198985056e-06,6,0,-0.2445172667503357,0.1
LR_a0p1_q0,5000000,neg,4,4,49,fullbatch_wonly,2000,1.5992748568005177e-12,3.2111683869169336e-11,0.9999999999999998,0.04980351897201026,0.04980351897198369,0.049803518972010276,0.0498035189719837,0.0015111279351779769,3.0708223364263986e-05,6,0,1.2741199731826782,0.1
LR_a0p1_q0,5000000,neg,4,5,32,fullbatch_wonly,2000,9.042913463727811e-13,1.6992270481559555e-12,1.0000000000000002,0.5321780555188362,0.5321780555189144,0.5321780555188365,0.5321780555189147,0.00031538473918173474,7.526581896241168e-06,6,0,-0.5830863118171692,0.1
LR_a0p1_q0,5000000,neg,4,6,2,fullbatch_wonly,2000,1.4175257091464285e-12,2.2782717386282287e-12,1.0,0.6221934307098358,0.622193430709866,0.6221934307098342,0.6221934307098645,0.00023726359852716634,5.317304541968618e-06,6,0,-0.50538170337677,0.1
LR_a0p1_q0,5000000,neg,4,7,1,fullbatch_wonly,2000,1.9745708542013325e-12,1.3229108350327323e-11,1.0,0.14925955717597905,0.14925955717586034,0.14925955717597916,0.14925955717586042,0.0009517924601428633,2.042101521148371e-05,6,0,1.0117472410202026,0.1
LR_a0p1_q0,5000000,neg,4,8,98,fullbatch_wonly,2000,6.826850029471369e-13,1.0465435449303455e-12,1.0,0.652323552378284,0.652323552377913,0.6523235523782839,0.652323552377913,0.00021361344509083363,4.957409883003411e-06,6,0,-0.47971946001052856,0.1
LR_a0p1_q0,5000000,neg,4,9,85,fullbatch_wonly,2000,1.2268412152569148e-12,9.256643928690293e-12,0.9999999999999999,0.13253628687756938,0.13253628687762417,0.13253628687756944,0.13253628687762423,0.0010108989971694608,2.4124864477477736e-05,6,0,1.0439180135726929,0.1
LR_a0p1_q0,5000000,neg,4,0,56,sgd_wonly,1,6.151870822192649e-05,6.152918091955629e-05,0.999999998164122,0.9998404703619103,0.9998297929945876,0.9998404703619077,0.9998297929945851,0.00017022425592400377,3.814888650415108e-06,6,0,-0.4280698895454407,0.1
LR_a0p1_q0,5000000,neg,4,1,39,sgd_wonly,1,0.0004025432980409565,0.00040297460172914737,0.9999999200444158,0.9988799003169719,0.9989297000695821,0.9988799003169728,0.9989297000695828,0.001070379036004631,2.5544341477683984e-05,6,0,1.0741904973983765,0.1
LR_a0p1_q0,5000000,neg,4,2,31,sgd_wonly,1,0.00038024040622573106,0.0003806026831580475,0.9999999345279955,0.9989302368584838,0.9990481492949276,0.9989302368584838,0.9990481492949276,0.0009519013029725503,2.3647093176018146e-05,6,0,-1.0134810209274292,0.1
LR_a0p1_q0,5000000,neg,4,3,4,sgd_wonly,1,2.2525135946868636e-05,2.2526386950807822e-05,0.9999999998658212,0.9999599261897654,0.9999444649538376,0.9999599261897631,0.9999444649538349,5.554067433412552e-05,1.2447197198985056e-06,6,0,-0.2445172667503357,0.1
LR_a0p1_q0,5000000,neg,4,4,49,sgd_wonly,1,0.0005749605982943202,0.0005758306356377072,0.9999998842441428,0.9988048178855665,0.9984890742354764,0.9988048178855671,0.998489074235477,0.0015111279351779769,3.0708223364263986e-05,6,0,1.2741199731826782,0.1
LR_a0p1_q0,5000000,neg,4,5,32,sgd_wonly,1,0.00011419464051238204,0.00011423066445916054,0.9999999936074604,0.9997008617626144,0.9996846385605034,0.9997008617626147,0.9996846385605039,0.00031538473918173474,7.526581896241168e-06,6,0,-0.5830863118171692,0.1
LR_a0p1_q0,5000000,neg,4,6,2,sgd_wonly,1,8.970204197019325e-05,8.972332789243797e-05,0.9999999960620464,0.9997495547865427,0.9997627604465336,0.9997495547865403,0.9997627604465311,0.00023726359852716634,5.317304541968618e-06,6,0,-0.50538170337677,0.1
LR_a0p1_q0,5000000,neg,4,7,1,sgd_wonly,1,0.0004826573443782265,0.0004831171177032666,0.9999999377089929,0.9987186918479893,0.9990483191172653,0.9987186918479898,0.9990483191172661,0.0009517924601428633,2.042101521148371e-05,6,0,1.0117472410202026,0.1
LR_a0p1_q0,5000000,neg,4,8,98,sgd_wonly,1,8.865439835419618e-05,8.867333852745075e-05,0.9999999966857407,0.9997512746525914,0.9997864050957244,0.9997512746525914,0.9997864050957244,0.00021361344509083363,4.957409883003411e-06,6,0,-0.47971946001052856,0.1
LR_a0p1_q0,5000000,neg,4,9,85,sgd_wonly,1,0.0003801743145284561,0.00038055899280199987,0.9999999286925318,0.9989421390592879,0.9989891757104162,0.9989421390592883,0.9989891757104165,0.0010108989971694608,2.4124864477477736e-05,6,0,1.0439180135726929,0.1
LR_a0p1_q0,5000000,neg,4,0,56,sgd_wonly,2,0.00011148824848976483,0.0001115262103427377,0.9999999937816882,0.9996608215493981,0.9996596149653413,0.9996608215493958,0.9996596149653388,0.00017022425592400377,3.814888650415108e-06,6,0,-0.4280698895454407,0.1
LR_a0p1_q0,5000000,neg,4,1,39,sgd_wonly,2,0.0008045519983902561,0.0008062769910476376,0.9999996798652029,0.997761377267118,0.9978605458464836,0.9977613772671187,0.9978605458464844,0.001070379036004631,2.5544341477683984e-05,6,0,1.0741904973983765,0.1
LR_a0p1_q0,5000000,neg,4,2,31,sgd_wonly,2,0.000657410284251827,0.000658663586225611,0.99999979506953,0.9979424502921309,0.9980972047035941,0.9979424502921308,0.9980972047035939,0.0009519013029725503,2.3647093176018146e-05,6,0,-1.0134810209274292,0.1
LR_a0p1_q0,5000000,neg,4,3,4,sgd_wonly,2,3.3973858909741624e-05,3.397763270373043e-05,0.9999999996022406,0.9999078767503572,0.9998889329924274,0.9999078767503549,0.999888932992425,5.554067433412552e-05,1.2447197198985056e-06,6,0,-0.2445172667503357,0.1
LR_a0p1_q0,5000000,neg,4,4,49,sgd_wonly,2,0.0009656778088065162,0.0009686025701644779,0.9999997311647876,0.9976111199160611,0.9969804319665753,0.9976111199160614,0.9969804319665758,0.0015111279351779769,3.0708223364263986e-05,6,0,1.2741199731826782,0.1
LR_a0p1_q0,5000000,neg,4,5,32,sgd_wonly,2,0.00014632679194175505,0.000146419127271349,0.9999999892819036,0.9993709037217385,0.9993693765881909,0.9993709037217392,0.9993693765881915,0.00031538473918173474,7.526581896241168e-06,6,0,-0.5830863118171692,0.1
LR_a0p1_q0,5000000,neg,4,6,2,sgd_wonly,2,8.122451866936305e-05,8.12630717244576e-05,0.9999999970472752,0.9994991625970532,0.9995255771868276,0.9994991625970507,0.9995255771868251,0.00023726359852716634,5.317304541968618e-06,6,0,-0.50538170337677,0.1
LR_a0p1_q0,5000000,neg,4,7,1,sgd_wonly,2,0.0008136606117540801,0.0008152115156800855,0.9999998025862976,0.9975789678190939,0.9980975441389447,0.9975789678190948,0.9980975441389454,0.0009517924601428633,2.042101521148371e-05,6,0,1.0117472410202026,0.1
LR_a0p1_q0,5000000,neg,4,8,98,sgd_wonly,2,9.921313202355207e-05,9.925552844466454e-05,0.999999995074934,0.9995716151955195,0.9995728558219696,0.9995716151955193,0.9995728558219695,0.00021361344509083363,4.957409883003411e-06,6,0,-0.47971946001052856,0.1
LR_a0p1_q0,5000000,neg,4,9,85,sgd_wonly,2,0.00046886169509463826,0.00046981100774483157,0.9999998896516412,0.9979843202890979,0.997979373334077,0.9979843202890982,0.9979793733340774,0.0010108989971694608,2.4124864477477736e-05,6,0,1.0439180135726929,0.1
LR_a0p1_q0,5000000,neg,4,0,56,sgd_wonly,5,0.0002199582297734138,0.0002201455175410183,0.9999999770709711,0.999200237257218,0.9991492546852805,0.9992002372572155,0.9991492546852783,0.00017022425592400377,3.814888650415108e-06,6,0,-0.4280698895454407,0.1
LR_a0p1_q0,5000000,neg,4,1,39,sgd_wonly,5,0.00117358438233357,0.0011798850331092763,0.9999993058535862,0.9947208622097995,0.9946599451650789,0.9947208622098004,0.9946599451650798,0.001070379036004631,2.5544341477683984e-05,6,0,1.0741904973983765,0.1
LR_a0p1_q0,5000000,neg,4,2,31,sgd_wonly,5,0.0005825092398972981,0.0005852894825879073,0.9999998349402418,0.9951386106450448,0.9952497989912342,0.9951386106450447,0.9952497989912342,0.0009519013029725503,2.3647093176018146e-05,6,0,-1.0134810209274292,0.1
LR_a0p1_q0,5000000,neg,4,3,4,sgd_wonly,5,4.086537847283298e-05,4.087672766674684e-05,0.9999999991651948,0.9997234929915534,0.9997223556149997,0.9997234929915509,0.9997223556149971,5.554067433412552e-05,1.2447197198985056e-06,6,0,-0.2445172667503357,0.1
LR_a0p1_q0,5000000,neg,4,4,49,sgd_wonly,5,0.0012728290670938488,0.0012824885507091517,0.9999994697681521,0.9932262920545551,0.9924681716573909,0.9932262920545557,0.9924681716573914,0.0015111279351779769,3.0708223364263986e-05,6,0,1.2741199731826782,0.1
LR_a0p1_q0,5000000,neg,4,5,32,sgd_wonly,5,0.00024919141367225943,0.0002495847124666498,0.9999999716643329,0.9983493023861725,0.9984241871607303,0.9983493023861729,0.9984241871607308,0.00031538473918173474,7.526581896241168e-06,6,0,-0.5830863118171692,0.1
LR_a0p1_q0,5000000,neg,4,6,2,sgd_wonly,5,0.0001804277625136161,0.00018064193791103553,0.9999999844039322,0.9987764553492654,0.9988143650367339,0.9987764553492628,0.9988143650367315,0.00023726359852716634,5.317304541968618e-06,6,0,-0.50538170337677,0.1
LR_a0p1_q0,5000000,neg,4,7,1,sgd_wonly,5,0.0016210323856634416,0.001628767981369377,0.9999991451248416,0.9942832558788703,0.9952506460131716,0.994283255878871,0.9952506460131723,0.0009517924601428633,2.042101521148371e-05,6,0,1.0117472410202026,0.1
LR_a0p1_q0,5000000,neg,4,8,98,sgd_wonly,5,0.00018842280732704492,0.00018862416707979526,0.9999999836931188,0.9989868619641872,0.9989324816863728,0.998986861964187,0.9989324816863726,0.00021361344509083363,4.957409883003411e-06,6,0,-0.47971946001052856,0.1
LR_a0p1_q0,5000000,neg,4,9,85,sgd_wonly,5,0.0007426888376070158,0.000746453885796813,0.9999997233414929,0.9950177593249867,0.9949560873599337,0.995017759324987,0.9949560873599341,0.0010108989971694608,2.4124864477477736e-05,6,0,1.0439180135726929,0.1
LR_a0p1_q0,5000000,neg,4,0,56,sgd_wonly,10,0.00031323772817379194,0.0003137713800942184,0.9999999510309253,0.9983218247146947,0.9982992332816771,0.9983218247146924,0.9982992332816746,0.00017022425592400377,3.814888650415108e-06,6,0,-0.4280698895454407,0.1
LR_a0p1_q0,5000000,neg,4,1,39,sgd_wonly,10,0.0011054782302560877,0.0011173801042753042,0.9999993954686097,0.9891512434862277,0.9893484106494489,0.9891512434862286,0.9893484106494497,0.001070379036004631,2.5544341477683984e-05,6,0,1.0741904973983765,0.1
LR_a0p1_q0,5000000,neg,4,2,31,sgd_wonly,10,0.0012130946645461998,0.0012247021901457232,0.9999992542799112,0.990612510153494,0.9905221647410115,0.9906125101534938,0.9905221647410115,0.0009519013029725503,2.3647093176018146e-05,6,0,-1.0134810209274292,0.1
LR_a0p1_q0,5000000,neg,4,3,4,sgd_wonly,10,4.3992556924046364e-05,4.401699567364871e-05,0.9999999993089251,0.9994683403500577,0.9994447883316812,0.9994683403500552,0.9994447883316786,5.554067433412552e-05,1.2447197198985056e-06,6,0,-0.2445172667503357,0.1
LR_a0p1_q0,5000000,neg,4,4,49,sgd_wonly,10,0.0023355293834666354,0.002371112462561259,0.9999980340966261,0.9862717820399023,0.9849930867234415,0.986271782039903,0.9849930867234421,0.0015111279351779769,3.0708223364263986e-05,6,0,1.2741199731826782,0.1
LR_a0p1_q0,5000000,neg,4,5,32,sgd_wonly,10,0.0003247610211532882,0.000325786970629133,0.999999951101524,0.9969418462250413,0.9968508578662197,0.9969418462250421,0.9968508578662202,0.00031538473918173474,7.526581896241168e-06,6,0,-0.5830863118171692,0.1
LR_a0p1_q0,5000000,neg,4,6,2,sgd_wonly,10,0.00020951274472934343,0.0002100104408955023,0.999999983891116,0.9975213526226357,0.9976301360825841,0.9975213526226332,0.9976301360825817,0.00023726359852716634,5.317304541968618e-06,6,0,-0.50538170337677,0.1
LR_a0p1_q0,5000000,neg,4,7,1,sgd_wonly,10,0.001483077557055339,0.001497265867636827,0.9999991721331842,0.9897647345808216,0.9905238535866168,0.9897647345808225,0.9905238535866174,0.0009517924601428633,2.042101521148371e-05,6,0,1.0117472410202026,0.1
LR_a0p1_q0,5000000,neg,4,8,98,sgd_wonly,10,0.0003469420155709609,0.0003476839372253952,0.9999999436933398,0.9979567968658417,0.9978661031615236,0.9979567968658415,0.9978661031615236,0.00021361344509083363,4.957409883003411e-06,6,0,-0.47971946001052856,0.1
LR_a0p1_q0,5000000,neg,4,9,85,sgd_wonly,10,0.0015546133494279794,0.0015704154674652858,0.999998791267924,0.9901549773767263,0.9899376194614208,0.9901549773767266,0.9899376194614211,0.0010108989971694608,2.4124864477477736e-05,6,0,1.0439180135726929,0.1
LR_a0p1_q0,5000000,neg,4,0,56,sgd_wonly,20,0.00032786217170567935,0.0003289802572511187,0.9999999470775636,0.9966499584984297,0.996601359744862,0.9966499584984273,0.9966013597448596,0.00017022425592400377,3.814888650415108e-06,6,0,-0.4280698895454407,0.1
