arm,seed,task,online_acc,move_max,frozen,n_ub_ge_lnR,n_ub_gt_ZT,ub_max,lb_max,n_lb_gt_m70,n_ub_ge_exp0,gbar_median,adam_ratio_l1_med,adam_ratio_l2_med,adam_ratio_l2_max,epsfrac10_l1_med,epsfrac10_l2_med,l2_ratio_in_quanta
SMINH,1,49,0.1068770833,52.80963854442862,False,3,3,1.0438701009243918e-09,-7.090076834732222,28,70,3.753156959677046e-42,1.7738750912599244e-08,1.720304019370966e-35,0.00010786210623336956,1.0,1.0,122.76499712
SMINH,1,50,0.1066458333,95.98914371864666,False,3,3,2.189886050034701e-10,-7.090076835557103,28,70,3.242302984975939e-42,7.884032537930352e-09,1.249306614284607e-34,0.00022841017926111817,1.0,1.0,891.53499136
SMINH,2,1,0.9678125,5.043501742453133,False,100,100,7.005461313416277,-0.0846155223598144,100,100,0.7020927218758092,0.0008049914031289518,0.0019300110870972276,0.004085799679160118,0.24362245202064514,0.0,1.3773019354782198e+34
SMINH,2,2,0.9518041667,6.578161875904208,False,100,100,6.9288888261131385,-0.16118800966295352,100,100,0.5981097205270657,0.0017788717523217201,0.00465185078792274,0.015123438090085983,0.39604590833187103,0.0,3.319671651937566e+34
SMINH,2,3,0.9444645833,9.015197867399053,False,100,100,6.924332104861659,-0.16574473091443304,100,100,0.3700405630274255,0.0003188924310961738,0.0005570442590396851,0.0021760782692581415,0.2455357164144516,0.0,3.9752006672474584e+33
SMINH,2,4,0.92245625,10.961518770276806,False,100,100,6.753400917568093,-0.3366759182079986,100,100,0.34490478946766634,0.006564139621332288,0.01713448576629162,0.06103665754199028,1.0,0.9300000071525574,1.2227577637821413e+35
SMINH,2,5,0.8943375,8.951800748270777,False,100,100,6.453319429549268,-0.6367574062268236,100,100,0.11545184613861037,0.003030314459465444,0.006301161367446184,0.04328044503927231,0.6179846823215485,0.6200000047683716,4.496659011527749e+34
SMINH,2,6,0.84515,17.30207775199495,False,100,100,5.997720115868,-1.0923567199080921,100,100,0.06312626946305677,0.001620270311832428,0.0014686659560538828,0.024470074102282524,0.2806122303009033,0.0,1.0480750485668485e+34
SMINH,2,7,0.74995,17.96272967382101,False,100,100,5.872539846561378,-1.217536989214714,100,100,0.04450185453553424,0.00353017111774534,0.0013139882939867675,0.025819461792707443,0.26977039873600006,0.0,9.376933804176272e+33
SMINH,2,8,0.6125145833,26.723699609569593,False,100,100,5.902467133758174,-1.1876097020179173,100,100,0.034737188932583554,0.01489253994077444,0.003511062590405345,0.10902298986911774,0.2806122452020645,0.0,2.5055779905511195e+34
SMINH,2,9,0.45556875,37.494615922459495,False,100,99,5.67231067086278,-1.4177661649133118,100,100,0.011563675630097563,0.05556156672537327,0.011422853916883469,0.4043920636177063,0.273596927523613,0.0,8.151620948494584e+34
SMINH,2,10,0.2633729167,67.22693817814447,False,95,92,5.114100627919514,-1.9759762078565777,100,100,0.005986067448986274,0.048885878175497055,0.0022141578374430537,0.48861226439476013,0.273596927523613,0.0,1.5800758323887082e+34
SMINH,2,11,0.1862229167,62.437716339890656,False,69,68,4.476261902273512,-2.6138149335025798,100,100,0.000833346903522569,0.04363856092095375,5.919375689700246e-05,1.7204148769378662,0.288903072476387,0.0,4.224207647692213e+32
SMINH,2,12,0.1396583333,59.55030514188604,False,50,50,4.142107852516129,-2.9479689832599623,100,100,3.8594139171302136e-11,0.055319178849458694,2.0487632035326442e-08,0.20261406898498535,0.3520408272743225,1.0,1.4620462775714187e+29
SMINH,2,13,0.1268875,75.72358096937523,False,41,39,3.510793161209143,-3.5792836745669487,100,100,3.810413807356996e-12,0.008100959938019514,2.2959485423967863e-09,0.2404237538576126,0.4228316396474838,1.0,1.6384436298537124e+28
SMINH,2,14,0.1259,64.28217312401301,False,28,28,3.8221195589426444,-3.2679572768334473,100,100,1.0683810193325192e-15,0.01617006678134203,1.468237467369682e-11,0.07007714360952377,0.41709184646606445,1.0,1.0477692688239103e+26
SMINH,2,15,0.1046666667,88.0423965315194,False,16,16,2.302585541228663,-4.787491294547428,85,100,3.572714194609627e-21,0.0031030974350869656,5.799683294244662e-16,0.011591775342822075,0.5905612409114838,1.0,4.138792300067997e+21
SMINH,2,16,0.1035166667,92.96489890447336,False,11,11,1.0986122918583325,-5.991464543917759,75,99,3.0212218733134773e-24,0.002129616681486368,2.8746927177945647e-18,0.051306065171957016,0.7028061151504517,1.0,2.051449274355459e+19
SMINH,2,17,0.10431875,99.4333079541903,False,10,9,2.566418887022032,-4.52365794875406,61,98,7.17550771415283e-27,0.0027920048451051116,1.8365680508342292e-21,0.0586569644510746,0.8590561151504517,1.0,1.3106187565253178e+16
SMINH,2,18,0.1070375,83.20213699662429,False,11,11,2.4918245002662314,-4.59825233550986,65,99,7.207336805801944e-27,0.0013555390178225935,8.043514373885228e-21,0.009602192789316177,0.5918367207050323,1.0,5.740043665687458e+16
SMINH,2,19,0.1038770833,88.912008792422,False,8,8,1.6094379683345856,-5.480638867441506,54,94,1.5655076387416557e-30,2.136549483111594e-05,1.052669673733243e-24,0.0025475032161921263,0.7761479616165161,1.0,7512101815086.534
SMINH,2,20,0.100175,42.046890937246985,False,5,5,5.9013811650257947e-08,-7.09007677676228,44,91,1.373388254176559e-32,7.462011853931472e-05,4.7167226118328704e-27,0.023913124576210976,0.9336734414100647,1.0,33659657324.362465
SMINH,2,21,0.0965625,53.421388751897155,False,1,1,-11.980793859585939,-19.07087069536203,40,86,1.0107839027321982e-35,2.1362513535905236e-07,1.4529457204665328e-27,2.127712286892347e-05,0.9355867207050323,1.0,10368567135.814287
SMINH,2,22,0.1146770833,83.20259802175804,False,5,5,1.9461788044156894,-5.143898031360402,47,88,1.3883671033855426e-31,0.001786961394827813,1.8029433738196592e-24,0.04600130394101143,0.8176020383834839,1.0,12866233851818.037
SMINH,2,23,0.1115541667,60.04810729305379,False,7,7,2.3158918091377627,-4.774185026638329,51,85,1.1338701874414827e-30,0.006896118866279721,2.3968707835999633e-25,0.1318356990814209,0.855867326259613,1.0,1710464147803.6868
SMINH,2,24,0.1002708333,154.19512651220694,False,7,7,1.7924616712802317,-5.29761516449586,53,86,1.4825226606454848e-30,8.599809370934963e-05,3.3482099182028865e-25,0.000593080825638026,0.8214285969734192,1.0,2389362440225.14
SMINH,2,25,0.09781666667,110.00994258189937,False,3,3,1.3022553194110899e-06,-7.090075533520772,41,81,3.4191408553169744e-34,9.63680264476352e-07,4.136352000887035e-27,0.0003375810629222542,0.9164540767669678,1.0,29517994247.428505
SMINH,2,26,0.1228479167,50.69244387649843,False,0,0,-23.312827931157855,-30.402904766933947,36,78,3.007585086886527e-37,1.0597915434118477e-08,1.4015786952334529e-28,2.7850965125253424e-06,1.0,1.0,1000199979.4588877
SMINH,2,27,0.09825208333,49.85721620641357,False,3,3,4.5313870438622674e-05,-7.090031521905653,39,79,1.0384256703804412e-35,1.1890038422279758e-05,1.3879844585356848e-28,0.00041211608913727105,0.8877550959587097,1.0,990498807.9783937
SMINH,2,28,0.1059083333,74.05306555830964,False,2,2,0.6931472022306943,-6.396929633545398,35,79,6.8786155324815485e-37,4.515652472036891e-05,3.451116843420954e-30,0.001356402412056923,1.0,1.0,24627992.760156162
SMINH,2,29,0.1042729167,29.897756379889046,False,2,2,2.350396541297481e-09,-7.090076833425695,34,77,4.755923877857472e-38,1.3638844720276211e-08,2.805289808689354e-30,2.676512667676434e-05,1.0,1.0,20019217.03411712
SMINH,2,30,0.1003979167,10.707401252897398,False,2,2,5.5110582762454483e-11,-7.090076835720981,33,73,1.3710580979918921e-38,4.439097978092832e-08,8.375876146007323e-31,3.203543383278884e-05,1.0,1.0,5977224.95188992
SMINH,2,31,0.09962083333,14.817018013870268,False,2,2,7.888711902822954e-10,-7.0900768349872205,33,74,1.5880615275372046e-38,4.249394123689854e-06,1.9378763759252077e-31,0.004548874218016863,1.0,1.0,1382914.7931443201
SMINH,2,32,0.1082083333,33.81668112579737,False,2,2,0.6931471805628647,-6.396929655213227,32,74,1.1897761418337959e-39,1.494789501066407e-06,1.0677276001327926e-32,8.443529623036738e-06,0.8073979318141937,1.0,76195.5876864
SMINH,2,33,0.1152791667,69.35150529897498,False,4,4,0.6931472453673222,-6.396929590408769,30,72,1.5738780726698324e-39,9.246938134310767e-06,4.767217375633028e-36,1.8980130334966816e-05,0.7920918166637421,1.0,34.02
SMINH,2,34,0.09841666667,43.71760758919902,False,1,1,-13.591013940950589,-20.68109077672668,25,63,7.015148532732541e-43,1.6986429614007648e-06,6.410940420476177e-35,2.9230195650598034e-05,0.904974490404129,1.0,457.49999616
SMINH,2,35,0.09923958333,12.449121889804132,False,0,0,-23.451036228056267,-30.54111306383236,25,63,6.490012898425472e-43,1.2244963709662215e-08,1.7344011339382726e-34,7.129437290132046e-05,1.0,1.0,1237.71000832
SMINH,2,36,0.09795,30.101027145993896,False,0,0,-22.73544443545449,-29.82552127123058,28,62,4.472902707966257e-42,5.3517018941406924e-11,1.6294718762310377e-34,2.7832362547997036e-07,0.9394132792949677,1.0,1162.82998784
SMINH,2,37,0.1009520833,42.34747349884424,False,1,1,-13.807929679023266,-20.89800651479936,25,64,7.577399714621899e-42,2.4778789793344913e-06,2.537562384405371e-34,8.566734322812408e-05,0.9502551257610321,1.0,1810.8650291200001
SMINH,2,38,0.1028520833,7.955181550273807,False,1,0,-16.943201254944313,-24.033278090720405,27,64,1.0583185527301695e-41,5.030544869555342e-09,2.948388017290664e-34,1.1281867529078227e-07,1.0,1.0,2104.03999744
SMINH,2,39,0.1055520833,80.0044039738149,False,2,2,0.6931472209441614,-6.39692961483193,28,68,3.417642988365637e-41,3.2793000173114706e-06,6.256482356885237e-34,0.0001189120375784114,0.9196428656578064,1.0,4464.77500416
SMINH,2,40,0.09808125,47.453590706784354,False,0,0,-18.793474647702286,-25.883551483478378,26,64,2.0587497823427307e-42,5.698491956085405e-10,6.383475006448651e-35,7.955399041748024e-07,1.0,1.0,455.53999872
SMINH,2,41,0.108975,12.579708329494792,False,0,0,-21.831709995383513,-28.921786831159604,26,64,2.0719055638082288e-42,1.993017417767362e-10,1.1639955996497529e-34,8.364854124920384e-07,1.0,1.0,830.65501696
SMINH,2,42,0.09633125,6.9465196882726445,False,0,0,-24.103587881347142,-31.193664717123234,26,64,2.0753497224956674e-42,3.2548730377612856e-10,1.0050042776811212e-34,6.916062034179049e-07,1.0,1.0,717.19501824
SMINH,2,43,0.1059541667,0.8475814425891031,False,0,0,-24.424939170630704,-31.515016006406796,26,64,2.0753612273235246e-42,3.3890551476289943e-10,2.764803924312921e-34,1.3141861643362063e-07,1.0,1.0,1973.03001088
SMINH,2,44,0.10094375,1.8136389399916197,False,0,0,-24.327304704293418,-31.41738154006951,26,64,2.0756504524423522e-42,2.2517915310160674e-09,1.7111185684734104e-34,4.714157057605917e-06,1.0,1.0,1221.0950144
SMINH,2,45,0.10110625,4.270204388827324,False,0,0,-22.634643522288197,-29.72472035806429,26,64,2.074885830378219e-42,7.483650676931575e-08,5.681004202870653e-35,0.000297571939881891,1.0,1.0,405.41000704
SMINH,2,46,0.10401875,26.504705482863926,False,0,0,-24.080991266797525,-31.171068102573617,25,64,5.511790142658335e-43,1.0364776148463761e-08,1.65948771982913e-35,5.1253216952318326e-05,1.0,1.0,118.42500096
SMINH,2,47,0.1106916667,0.35869239624366855,False,0,0,-24.214785413875006,-31.304862249651098,25,64,5.5117985160551956e-43,1.0871916700239126e-09,3.138418172887403e-35,6.390799171640538e-06,1.0,1.0,223.9650048
SMINH,2,48,0.1009270833,2.7698434057696204,False,0,0,-23.142748922701095,-30.232825758477187,25,64,5.513724103689361e-43,1.2013825045897875e-08,1.3810776943018623e-34,7.36430665710941e-05,1.0,1.0,985.56997632
SMINH,2,49,0.1007875,3.553186235345322,False,0,0,-24.525368469120956,-31.615445304897047,25,64,5.510668023811221e-43,3.056982444959999e-10,3.6945233563508293e-35,3.893256348419527e-07,1.0,1.0,263.6499968
SMINH,2,50,0.09794583333,0.198900530155953,False,0,0,-24.590803733881756,-31.680880569657848,25,64,5.510682555021957e-43,1.573141825139679e-10,1.7439859903229858e-35,7.577662586299994e-07,1.0,1.0,124.45499904
