arm,seed,task,n_dead2,n_margin2,U2_max,zbar2_mean,frozen,mhat_l1_max,mhat_l1_zero_units,epsfrac_l1_mean
cap_par,1,18,0,0,72.97251892089844,-67.39692926662936,False,0.0013689325764833684,0,0.25094387755102043
cap_par,1,19,0,0,66.12612915039062,-70.57412715300397,False,0.0011160728792062105,0,0.2549107142857143
cap_par,1,20,0,0,60.88984680175781,-74.56643103034793,False,0.0004655645807428154,0,0.2625255102040816
cap_par,1,21,0,0,76.16268157958984,-80.0869589837032,False,0.00044919078212193273,0,0.26698979591836736
cap_par,1,22,0,0,72.94227600097656,-84.25862731633387,False,0.00039044800155173004,0,0.26676020408163265
cap_par,1,23,0,0,89.92259216308594,-84.04880558341965,False,0.00037727927134909825,0,0.262155612244898
cap_par,1,24,3,0,70.25361633300781,-90.73518301513394,False,0.00036142165210050365,0,0.25957908163265303
cap_par,1,25,2,0,68.26937866210938,-94.14570890365863,False,0.0002021125369787816,0,0.27389030612244897
cap_par,1,26,6,0,78.08671569824219,-98.56123877202572,False,0.0001638090584350642,0,0.2827678571428571
cap_par,1,27,6,0,112.73350524902344,-99.82041018038738,False,0.0005238259897840813,0,0.3077423469387755
cap_par,1,28,6,0,80.8101806640625,-103.00252816919088,False,0.0004948675648936496,0,0.3220918367346939
cap_par,1,29,6,0,80.00559997558594,-103.27852599523962,False,6.73793173945169e-05,0,0.3296301020408164
cap_par,1,30,14,0,73.9249267578125,-104.95970377328098,False,0.0002508817647536001,0,0.32053571428571426
cap_par,1,31,19,0,74.23576354980469,-110.46529320214341,False,0.0001708238021245582,0,0.3351913265306123
cap_par,1,32,30,0,68.8727035522461,-112.86791242022166,False,8.778047117564995e-06,0,0.34022959183673473
cap_par,1,33,26,0,94.15633392333984,-111.08068136481147,False,0.000265314409710872,0,0.2868494897959184
cap_par,1,34,21,0,84.14862823486328,-111.92336485565278,False,0.0002963239654488844,0,0.285
cap_par,1,35,41,0,99.97972106933594,-117.00639791141202,False,2.7734599379557603e-05,0,0.29901785714285717
cap_par,1,36,34,0,70.33078002929688,-115.55423961244526,False,6.425333972372866e-05,0,0.30005102040816334
cap_par,1,37,32,0,77.92131805419922,-117.62057741157014,False,0.00025144891819545346,0,0.33411989795918356
cap_par,1,38,48,0,73.2142562866211,-117.30898139015684,False,0.001375094332619916,0,0.3412627551020408
cap_par,1,39,39,0,86.22689819335938,-120.04045128947796,False,6.732809171969427e-05,0,0.31588010204081635
cap_par,1,40,54,0,69.10865783691406,-122.8427737398803,False,2.6598882667968005e-05,0,0.33573979591836733
cap_par,1,41,53,0,77.40426635742188,-123.63595593968829,False,2.411309722353509e-05,0,0.3542474489795919
cap_par,1,42,63,0,113.8416519165039,-123.25278434393653,False,5.694106408144708e-06,0,0.3562755102040817
cap_par,1,43,60,0,81.22904205322266,-122.98882301386199,False,9.081417013394511e-05,0,0.3813392857142856
cap_par,1,44,70,0,79.9884033203125,-127.86768752228215,False,0.00010972312495175052,0,0.3946173469387756
cap_par,1,45,72,0,64.36266326904297,-125.19825826556934,False,0.00014554467774320672,0,0.43253826530612244
cap_par,1,46,56,0,88.80089569091797,-123.80848092621368,False,5.776366840063301e-05,0,0.39056122448979586
cap_par,1,47,71,0,118.7473373413086,-128.7178707183967,False,0.00010989310807701339,0,0.38558673469387755
cap_par,1,48,58,0,119.07134246826172,-126.29178647003373,False,4.191326511106656e-05,0,0.38317602040816323
cap_par,1,49,65,0,90.89259338378906,-128.48986753036726,False,4.570765398833404e-05,0,0.36755102040816334
cap_par,1,50,76,0,76.64169311523438,-130.70897149450678,False,1.7691673193149046e-05,0,0.3683418367346939
cap_par,1,51,73,0,75.64928436279297,-130.28338615446287,False,2.3927275459597152e-05,0,0.36622448979591843
cap_par,1,52,73,0,98.9452896118164,-133.5499272927026,False,2.3205615709014754e-05,0,0.368813775510204
cap_par,1,53,75,0,97.20518493652344,-132.73815310382048,False,2.258949758168204e-05,0,0.3940051020408163
cap_par,1,54,71,0,77.802978515625,-131.6784182378133,False,2.547359225379481e-06,0,0.41045918367346934
cap_par,1,55,77,0,55.05207824707031,-135.14607999816982,False,1.131393580763626e-05,0,0.4500510204081633
cap_par,1,56,71,0,66.97232818603516,-133.9995800573165,False,0.0001732018132513762,0,0.4318622448979592
cap_par,1,57,81,0,60.218502044677734,-135.1739702296694,False,0.0005270755362609117,0,0.4389923469387755
cap_par,1,58,76,0,55.15585708618164,-134.97885632065535,False,2.944348174135248e-07,0,0.45378826530612243
cap_par,1,59,80,0,68.57119750976562,-136.19424401818512,False,1.3987064281285095e-07,0,0.4658163265306123
cap_par,1,60,82,0,74.39318084716797,-134.4688037558367,False,2.763069022609595e-05,0,0.4896683673469388
cap_par,1,61,85,0,68.36174774169922,-136.78796869175184,False,7.649931805080928e-05,0,0.43776785714285715
cap_par,1,62,85,0,95.25887298583984,-137.55334581386546,False,1.2217321964376673e-05,0,0.420765306122449
cap_par,1,63,83,0,76.12240600585938,-139.17588685109965,False,2.2634852064372255e-05,0,0.36670918367346933
cap_par,1,64,80,0,103.66015625,-136.08354146984817,False,6.663056533106892e-05,0,0.3610586734693878
cap_par,1,65,81,0,66.74933624267578,-138.92261373189888,False,7.072283365825257e-06,0,0.3907525510204081
cap_par,1,66,85,0,70.65293884277344,-140.80230702077648,False,0.00012586387307273822,0,0.39874999999999994
cap_par,1,67,75,0,79.34518432617188,-139.41449160142346,False,0.00019842709072777145,0,0.381109693877551
cap_par,1,68,76,0,106.81403350830078,-142.30588307369945,False,2.980835143987858e-05,0,0.3912627551020407
cap_par,1,69,78,0,70.75108337402344,-144.06168067426833,False,6.385238817064e-05,0,0.39713010204081634
cap_par,1,70,78,0,105.03567504882812,-142.35203911860933,False,0.00023076301318011616,0,0.3960586734693878
cap_par,1,71,82,0,73.50917053222656,-145.94494580139715,False,1.8440783524896795e-05,0,0.40647959183673477
cap_par,1,72,80,0,95.13605499267578,-144.7996886824762,False,7.602096274037835e-05,0,0.42329081632653065
cap_par,1,73,83,0,79.1380844116211,-146.51444406175017,False,5.543471267945505e-05,0,0.42218112244897965
cap_par,1,74,86,0,51.54806900024414,-149.91975740522122,False,9.648218628026154e-06,0,0.4571938775510205
cap_par,1,75,89,0,112.72252655029297,-150.43973181929587,False,4.261074822788267e-05,0,0.4085714285714286
cap_par,1,76,90,0,84.11800384521484,-150.99425780013402,False,6.754651108458604e-06,0,0.4382525510204081
cap_par,1,77,87,0,73.58226013183594,-149.52634983940916,False,1.2799494660532116e-06,0,0.45911989795918373
cap_par,1,78,89,0,73.70133972167969,-151.29473133132458,False,3.711859452809296e-08,0,0.47410714285714284
cap_par,1,79,94,0,23.556516647338867,-151.3514554867983,False,6.731817874591274e-07,0,0.535561224489796
cap_par,1,80,94,0,47.133602142333984,-152.75685517760118,False,1.8678239866838135e-09,0,0.607423469387755
cap_par,1,81,92,0,81.32720184326172,-152.10906555102667,False,3.726413156514035e-06,0,0.5571045918367347
cap_par,1,82,95,0,88.6892318725586,-153.84947972216207,False,1.3658382283625473e-08,0,0.58125
cap_par,1,83,91,0,141.8561248779297,-151.12526632988053,False,2.9221650956627726e-05,0,0.4703316326530612
cap_par,1,84,93,0,111.58971405029297,-150.28183731379312,False,1.2037509254652627e-06,0,0.4811479591836735
cap_par,1,85,94,0,97.48353576660156,-152.4344644862369,False,0.00010875264062577433,0,0.5023852040816326
cap_par,1,86,96,0,121.17947387695312,-151.81891615348658,False,6.659095920529998e-06,0,0.5347066326530611
cap_par,1,87,96,0,85.89214324951172,-153.91977124149003,False,1.629518927602377e-09,0,0.5828571428571429
cap_par,1,88,97,0,92.61022186279297,-153.33310048692226,False,3.1381249230625373e-09,0,0.6327678571428571
cap_par,1,89,96,0,78.20732116699219,-150.38694381348293,False,1.3104023249736702e-06,0,0.593890306122449
cap_par,1,90,97,0,106.4441909790039,-153.30938176094293,False,3.141214170098824e-05,0,0.5101020408163265
cap_par,1,91,95,0,147.51438903808594,-150.89049260364672,False,4.498801434973355e-06,0,0.4591454081632654
cap_par,1,92,97,0,96.697265625,-154.73599074675244,False,1.9615529128539345e-08,0,0.4995535714285714
cap_par,1,93,96,0,119.3329849243164,-150.80741637695235,False,3.3615658364570982e-06,0,0.5304336734693877
cap_par,1,94,98,0,94.45088195800781,-154.36711175519625,False,4.699255748416625e-09,0,0.5308290816326531
cap_par,1,95,97,0,100.68838500976562,-154.26472750488918,False,2.0663581417662245e-09,0,0.5785076530612244
cap_par,1,96,98,0,-9.809223175048828,-155.48889546806814,False,1.0744171977557397e-09,0,0.6318622448979593
cap_par,1,97,92,0,96.82840728759766,-152.77951289945045,False,6.5111779985871485e-06,0,0.507155612244898
cap_par,1,98,95,0,105.07022094726562,-152.72588616161943,False,5.205923155691413e-05,0,0.521938775510204
cap_par,1,99,96,0,81.13265228271484,-154.2313177371224,False,1.7521092808378726e-06,0,0.545625
cap_par,1,100,96,0,93.76887512207031,-152.8764168779135,False,1.8159274030842428e-05,0,0.5425127551020408
cap_par,2,1,0,0,8.473468780517578,0.3149371287218586,,0.0011434254228856776,0,0.20918367346938768
cap_par,2,2,0,0,16.391345977783203,-0.7058144138075102,False,0.0005780070588080631,0,0.20923469387755098
cap_par,2,3,0,0,25.0015811920166,-3.16189075223412,False,7.635726344434646e-05,0,0.20940051020408157
cap_par,2,4,0,0,27.5550594329834,-6.691986678120478,False,0.00013530216453484182,0,0.209579081632653
cap_par,2,5,0,0,35.36614227294922,-11.279955694205533,False,0.0004151231499093808,0,0.20966836734693872
cap_par,2,6,0,0,37.01555633544922,-16.239743638801574,False,0.0005036403793661963,0,0.2099872448979591
cap_par,2,7,0,0,50.670326232910156,-21.03228798927367,False,0.0008989622311783327,0,0.21047193877551018
cap_par,2,8,0,0,50.85783004760742,-26.560197973849316,False,0.0011594217943315134,0,0.21067602040816322
cap_par,2,9,0,0,46.94381332397461,-33.879556138972816,False,0.001071210891140317,0,0.21096938775510196
cap_par,2,10,0,0,48.41960144042969,-38.58845402745927,False,0.000668677359849687,0,0.2116198979591836
cap_par,2,11,0,0,54.16197204589844,-47.54483415426066,False,0.0006893353507347122,0,0.21460459183673475
cap_par,2,12,0,0,60.990745544433594,-53.341954429185655,False,0.002088886654418982,0,0.22558673469387755
cap_par,2,13,0,0,54.282466888427734,-61.04037981342984,False,0.0013873325866269853,0,0.23880102040816328
cap_par,2,14,0,0,50.80397415161133,-65.80806476248216,False,0.0009430205325209365,0,0.2501275510204082
cap_par,2,15,0,0,48.31459426879883,-71.08738514642667,False,0.0012745993364495385,0,0.26506377551020405
cap_par,2,16,0,0,67.6313247680664,-73.27009314896203,False,0.0006363361201251028,0,0.2643877551020408
cap_par,2,17,0,0,70.05304718017578,-78.26465165928032,False,0.00024280572286996974,0,0.26545918367346943
cap_par,2,18,0,0,61.48891067504883,-86.71648151645236,False,0.00038067422990000713,0,0.27285714285714285
cap_par,2,19,0,0,58.80856704711914,-87.38915461753359,False,0.0005642090255781575,0,0.28140306122448977
cap_par,2,20,0,0,68.68321990966797,-91.66110463573163,False,0.0005902146627027753,0,0.2950765306122449
cap_par,2,21,1,0,63.080474853515625,-98.65310006075775,False,0.00028518845161587953,0,0.3146301020408163
cap_par,2,22,2,0,73.68437957763672,-98.64283970247783,False,0.003060824064108277,0,0.3244642857142857
cap_par,2,23,1,0,56.50092697143555,-101.70759733352365,False,0.0002788038722082905,0,0.3442091836734694
cap_par,2,24,4,0,58.11373519897461,-109.06181170251692,False,0.00028449624125265953,0,0.35965561224489806
cap_par,2,25,5,0,55.97308349609375,-109.70872480014265,False,0.0003407971108756266,0,0.3287882653061225
cap_par,2,26,13,0,68.73592376708984,-116.35249609747132,False,0.0003385253490280699,0,0.32438775510204076
cap_par,2,27,6,0,61.02097702026367,-116.05276149031516,False,8.479339019594718e-06,0,0.33963010204081634
cap_par,2,28,13,0,64.46649169921875,-116.04080833980294,False,0.00044333505868941964,0,0.35932397959183665
cap_par,2,29,28,0,65.8391342163086,-119.76313982404669,False,0.00028234046890493144,0,0.3755357142857143
cap_par,2,30,36,0,57.36164855957031,-120.62479076756661,False,2.0441055777813286e-05,0,0.3418494897959184
cap_par,2,31,41,0,104.94454956054688,-122.9293072828571,False,1.2681531531228785e-05,0,0.34855867346938774
cap_par,2,32,60,0,73.82506561279297,-125.19631374363054,False,3.201318622777672e-05,0,0.35757653061224487
cap_par,2,33,53,0,67.00438690185547,-124.8687791956807,False,0.00012836113791774936,0,0.3644770408163265
cap_par,2,34,56,0,103.2701187133789,-123.21974759101172,False,0.00024261875847306552,0,0.3542346938775511
cap_par,2,35,59,0,95.6358413696289,-124.80281620804195,False,1.571437759541779e-05,0,0.3365433673469387
cap_par,2,36,67,0,61.077022552490234,-128.33400847284594,False,6.332670960886865e-06,0,0.3685204081632652
cap_par,2,37,74,0,56.0526008605957,-127.88029336098084,False,0.0008205481962490902,0,0.3915943877551021
cap_par,2,38,71,0,68.1151351928711,-128.58330722061618,False,0.00017271038833306163,0,0.38014030612244903
cap_par,2,39,78,0,60.63988494873047,-132.4352749354258,False,3.881131472821767e-05,0,0.4040306122448979
cap_par,2,40,77,0,49.7060546875,-132.75756323591818,False,5.425248068185674e-06,0,0.4234438775510204
cap_par,2,41,86,0,78.1324691772461,-133.05658446373144,False,7.639045137274968e-05,0,0.44980867346938774
cap_par,2,42,90,0,76.44485473632812,-137.44319780838933,False,5.394843352781015e-05,0,0.4472321428571428
cap_par,2,43,95,0,-7.816946983337402,-140.3961015207688,False,2.9700747322347228e-09,0,0.48447704081632653
cap_par,2,44,99,0,-13.01442813873291,-141.86041927219233,False,9.090884745982374e-11,0,0.522576530612245
cap_par,2,45,94,0,34.07389450073242,-135.8605620133201,False,5.5297632552057335e-06,0,0.544375
cap_par,2,46,98,0,-12.37380313873291,-139.67730051413378,False,4.1009508501252965e-11,0,0.6049234693877551
cap_par,2,47,95,0,58.97111892700195,-136.78134221072295,False,0.0009571280929577847,0,0.4909311224489796
cap_par,2,48,92,0,57.20614242553711,-136.97853019048173,False,6.670150042067953e-08,0,0.5082397959183674
cap_par,2,49,92,0,91.57606506347656,-137.49971049366593,False,4.5552248332875565e-06,0,0.47543367346938775
cap_par,2,50,94,0,100.10218048095703,-138.80109557334083,False,0.0003795315799605594,0,0.4914413265306122
cap_par,2,51,96,0,35.876678466796875,-141.3590771175464,False,2.3724347328406952e-07,0,0.5373214285714286
cap_par,2,52,95,0,37.087520599365234,-142.1209058006088,False,4.977116523851025e-08,0,0.5844897959183674
cap_par,2,53,95,0,52.096797943115234,-140.52447840437094,False,2.2847814317206895e-08,0,0.6202551020408162
cap_par,2,54,99,0,-10.87736701965332,-145.0722743256092,False,6.677046241730781e-12,0,0.6397448979591835
cap_par,2,55,99,0,-13.25992202758789,-145.09809236958824,False,5.376154881268605e-10,0,0.692767857142857
cap_par,2,56,100,0,-18.80562973022461,-145.8668310119311,False,0.0,100,0.8006377551020409
cap_par,2,57,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,0.9057142857142857
cap_par,2,58,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,0.9977040816326531
cap_par,2,59,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,60,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,61,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,62,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,63,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,64,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,65,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,66,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,67,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,68,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,69,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,70,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,71,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,72,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,73,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,74,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,75,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,76,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,77,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,78,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,79,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,80,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,81,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,82,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,83,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,84,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,85,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,86,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,87,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,88,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,89,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,90,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,91,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,92,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,93,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,94,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,95,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,96,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,97,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,98,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,99,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,2,100,100,0,-18.80562973022461,-145.8668310119311,True,0.0,100,1.0
cap_par,3,1,0,0,7.804524898529053,0.32336592302625694,,0.0013585058782079277,0,0.2066326530612245
cap_par,3,2,0,0,14.215047836303711,-0.8068126091894675,False,0.00029771915752847225,0,0.20664540816326532
cap_par,3,3,0,0,21.258975982666016,-3.2235005394681746,False,7.143626057843608e-05,0,0.20696428571428568
cap_par,3,4,0,0,35.946441650390625,-6.713345898753351,False,0.00010398222191161557,0,0.20724489795918366
cap_par,3,5,0,0,32.19765090942383,-11.072929498072776,False,0.0015974976370737469,0,0.20716836734693878
cap_par,3,6,0,0,40.259151458740234,-16.550015881386695,False,0.0006467883421849734,0,0.20732142857142857
cap_par,3,7,0,0,35.3596076965332,-20.690673082434632,False,0.0007283029930509892,0,0.20831632653061227
cap_par,3,8,0,0,43.55290985107422,-27.94581217325243,False,0.001139544376709564,0,0.2089795918367347
cap_par,3,9,0,0,49.558189392089844,-36.106644607816264,False,0.0007547732170381829,0,0.21426020408163265
cap_par,3,10,0,0,57.277992248535156,-43.83482373175,False,0.0004866854360760177,0,0.22144132653061221
cap_par,3,11,0,0,50.234161376953125,-49.5198120147807,False,0.0005843255324641164,0,0.2320535714285715
cap_par,3,12,0,0,46.880699157714844,-57.85638780383716,False,0.0016867016904058246,0,0.23801020408163265
cap_par,3,13,0,0,54.2855224609375,-64.98222495769213,False,0.0005057349225317684,0,0.25267857142857136
cap_par,3,14,0,0,55.55812454223633,-68.99814691214686,False,0.00029736942476346764,0,0.2675892857142857
cap_par,3,15,0,0,71.54374694824219,-73.12875403162737,False,0.00044780638652770657,0,0.27362244897959187
cap_par,3,16,0,0,100.8174819946289,-80.4162366924969,False,0.00026000591124448466,0,0.2768494897959184
cap_par,3,17,1,0,66.04558563232422,-85.66748207699533,False,0.00024034458396686244,0,0.28827806122448985
cap_par,3,18,2,0,59.04665756225586,-87.96435078715261,False,0.00035684545241017253,0,0.2979081632653061
cap_par,3,19,2,0,56.853065490722656,-89.23306364659716,False,0.00032357511907192164,0,0.2931250000000001
cap_par,3,20,3,0,71.91551208496094,-93.64305589624621,False,0.0005955905340302309,0,0.3059821428571428
cap_par,3,21,7,0,69.15087127685547,-95.48968501581425,False,0.0021888355616179068,0,0.32272959183673466
cap_par,3,22,12,0,68.21410369873047,-99.28739061283468,False,0.00030466205311160987,0,0.31965561224489797
cap_par,3,23,5,0,64.38614654541016,-102.20600965863417,False,0.0003400354793085934,0,0.30966836734693876
cap_par,3,24,8,0,70.6015853881836,-105.04033666815234,False,0.0008865790889054669,0,0.32246173469387757
cap_par,3,25,14,0,62.87783432006836,-105.27328712626769,False,0.00019083734898288747,0,0.33738520408163275
cap_par,3,26,29,0,69.54939270019531,-109.51098137434226,False,0.00027471499446806997,0,0.33940051020408163
cap_par,3,27,32,0,84.04769134521484,-109.16442658113391,False,0.00015483701503970877,0,0.30198979591836733
cap_par,3,28,49,0,59.03432083129883,-115.28025486463905,False,1.5151535242110209e-05,0,0.32695153061224486
cap_par,3,29,51,0,65.50030517578125,-115.1762551255842,False,0.0002646851343934438,0,0.34306122448979587
cap_par,3,30,49,0,70.27843475341797,-116.94706949561389,False,0.00014559843884604358,0,0.3721045918367348
cap_par,3,31,38,0,83.62872314453125,-115.349108488102,False,0.00015489022428761306,0,0.35738520408163277
cap_par,3,32,51,0,68.36492156982422,-119.06944319034218,False,0.00013608391218989765,0,0.36522959183673465
cap_par,3,33,58,0,75.93477630615234,-120.80773432526392,False,1.8005212807088745e-05,0,0.3748724489795919
cap_par,3,34,71,0,71.59745025634766,-122.01465996399446,False,0.00013601852013800774,0,0.32906887755102043
cap_par,3,35,69,0,78.6523208618164,-121.72563049243492,False,0.0005293149334183772,0,0.34003826530612247
cap_par,3,36,72,0,51.69020080566406,-124.60120358882102,False,3.3130720066419866e-06,0,0.35417091836734693
cap_par,3,37,72,0,79.7669677734375,-124.01621713523863,False,1.611088067075869e-05,0,0.381875
cap_par,3,38,73,0,44.095218658447266,-126.42979009280899,False,9.205704689441065e-07,0,0.41641581632653074
cap_par,3,39,71,0,71.64073944091797,-124.57496908160894,False,7.114339435732249e-06,0,0.4454336734693877
cap_par,3,40,73,0,61.92119598388672,-126.09087269475262,False,3.012916855992668e-05,0,0.4493877551020408
cap_par,3,41,74,0,84.6286392211914,-126.20395306156998,False,1.5092826398942108e-05,0,0.3983545918367347
cap_par,3,42,84,0,91.26520538330078,-133.24926320172548,False,0.0005953516278829009,0,0.3720663265306123
cap_par,3,43,87,0,75.87191009521484,-131.5542208976507,False,1.8884700903411913e-07,0,0.39381377551020413
cap_par,3,44,71,0,65.84197998046875,-131.12527781900963,False,3.5352012648461166e-05,0,0.3898214285714285
cap_par,3,45,77,0,59.557891845703125,-128.96297666494303,False,9.515393706699482e-05,0,0.3958928571428572
cap_par,3,46,84,0,54.62322998046875,-130.58258171658017,False,9.15417217578976e-05,0,0.3912882653061224
cap_par,3,47,78,0,63.27812194824219,-130.2754706474662,False,6.315246693321429e-07,0,0.41744897959183674
cap_par,3,48,83,0,58.96730422973633,-132.71056692623645,False,2.0074138586918008e-05,0,0.4399234693877551
cap_par,3,49,88,0,48.29800033569336,-136.64087970550258,False,2.0636221283776002e-05,0,0.4808801020408162
cap_par,3,50,92,0,64.26517486572266,-136.13752779721418,False,2.6271720472120756e-07,0,0.49482142857142863
cap_par,3,51,93,0,28.695880889892578,-134.26111282274724,False,6.19451675842862e-06,0,0.5232015306122448
cap_par,3,52,89,0,111.56961059570312,-134.07252668749888,False,8.780487450517427e-06,0,0.5013647959183674
cap_par,3,53,89,0,49.69910430908203,-134.73157718679906,False,4.038455206726216e-06,0,0.5200510204081632
cap_par,3,54,93,0,75.33436584472656,-136.02796877512336,False,6.477224756896943e-06,0,0.541186224489796
cap_par,3,55,98,0,-11.235000610351562,-141.1051700242599,False,2.1743628676038248e-10,0,0.5922704081632653
cap_par,3,56,97,0,44.074554443359375,-139.51361141539417,False,4.10205231770426e-10,0,0.6384821428571428
cap_par,3,57,99,0,-9.859634399414062,-141.7781515558084,False,1.0947497303634756e-09,1,0.6862755102040817
cap_par,3,58,95,0,66.34437561035156,-137.7550097674767,False,1.5498068379091502e-07,0,0.5790306122448979
cap_par,3,59,96,0,51.66788101196289,-140.68454179840882,False,7.785157026315648e-09,0,0.5441198979591837
cap_par,3,60,96,0,81.4977035522461,-139.66794920312165,False,2.513276851432097e-06,0,0.5537244897959183
cap_par,3,61,97,0,45.936241149902344,-140.09609356893105,False,1.0868357803578978e-09,0,0.5905357142857143
cap_par,3,62,99,0,-12.537653923034668,-140.9805879487117,False,8.218246096223126e-12,1,0.6749617346938775
cap_par,3,63,99,0,-14.290544509887695,-141.04804486765863,False,2.823083169047938e-12,1,0.7818494897959184
cap_par,3,64,99,0,-16.195528030395508,-141.1052136584282,False,6.768312885925786e-11,1,0.8906122448979593
cap_par,3,65,100,0,-16.63946533203125,-141.12274053614934,False,0.0,100,0.9992984693877551
cap_par,3,66,100,0,-16.63946533203125,-141.12274053614934,True,0.0,100,1.0
cap_par,3,67,100,0,-16.63946533203125,-141.12274053614934,True,0.0,100,1.0
cap_par,3,68,100,0,-16.63946533203125,-141.12274053614934,True,0.0,100,1.0
cap_par,3,69,100,0,-16.63946533203125,-141.12274053614934,True,0.0,100,1.0
cap_par,3,70,100,0,-16.63946533203125,-141.12274053614934,True,0.0,100,1.0
cap_par,3,71,100,0,-16.63946533203125,-141.12274053614934,True,0.0,100,1.0
cap_par,3,72,100,0,-16.63946533203125,-141.12274053614934,True,0.0,100,1.0
cap_par,3,73,100,0,-16.63946533203125,-141.12274053614934,True,0.0,100,1.0
cap_par,3,74,100,0,-16.63946533203125,-141.12274053614934,True,0.0,100,1.0
cap_par,3,75,100,0,-16.63946533203125,-141.12274053614934,True,0.0,100,1.0
cap_par,3,76,100,0,-16.63946533203125,-141.12274053614934,True,0.0,100,1.0
cap_par,3,77,100,0,-16.63946533203125,-141.12274053614934,True,0.0,100,1.0
cap_par,3,78,100,0,-16.63946533203125,-141.12274053614934,True,0.0,100,1.0
cap_par,3,79,100,0,-16.63946533203125,-141.12274053614934,True,0.0,100,1.0
cap_par,3,80,100,0,-16.63946533203125,-141.12274053614934,True,0.0,100,1.0
cap_par,3,81,100,0,-16.63946533203125,-141.12274053614934,True,0.0,100,1.0
cap_par,3,82,100,0,-16.63946533203125,-141.12274053614934,True,0.0,100,1.0
cap_par,3,83,100,0,-16.63946533203125,-141.12274053614934,True,0.0,100,1.0
cap_par,3,84,100,0,-16.63946533203125,-141.12274053614934,True,0.0,100,1.0
cap_par,3,85,100,0,-16.63946533203125,-141.12274053614934,True,0.0,100,1.0
cap_par,3,86,100,0,-16.63946533203125,-141.12274053614934,True,0.0,100,1.0
cap_par,3,87,100,0,-16.63946533203125,-141.12274053614934,True,0.0,100,1.0
cap_par,3,88,100,0,-16.63946533203125,-141.12274053614934,True,0.0,100,1.0
cap_par,3,89,100,0,-16.63946533203125,-141.12274053614934,True,0.0,100,1.0
cap_par,3,90,100,0,-16.63946533203125,-141.12274053614934,True,0.0,100,1.0
