arm,activation,seed,window,layer,n_intervals,n_submerged_start,beta_seed,rho_seed,bin,n,zbar_bin_median,zbar_bin_lo,zbar_bin_hi,dzbar_median,dzbar_sd,rho,eligible
R_A1,relu,6,early,2,90,1519,-1.7476787953690371,0.04364268785364389,9,126,-0.44224390387535095,-0.45846617221832275,-0.4279465079307556,0.0024345170240849257,0.01512048885249961,0.16100782506661276,1
R_A1,relu,6,early,2,90,1519,-1.7476787953690371,0.04364268785364389,10,127,-0.41108763217926025,-0.4268675744533539,-0.3899766802787781,0.0004717984702438116,0.01411590013766791,0.03342319410328143,1
R_A1,relu,6,early,2,90,1519,-1.7476787953690371,0.04364268785364389,11,127,-0.3614575266838074,-0.3894442617893219,-0.27568432688713074,-0.00019427086226642132,0.013419175943573367,-0.014477108213150777,1
R_A1,relu,6,all,2,4500,360587,-0.8118980922437236,0.0013033245191804567,0,30049,-2.301690101623535,-4.958831787109375,-2.0406622886657715,0.0046163080260157585,0.08272981530208473,0.05579981061434125,1
R_A1,relu,6,all,2,4500,360587,-0.8118980922437236,0.0013033245191804567,1,30049,-1.8891565799713135,-2.040648937225342,-1.7683902978897095,0.001251086127012968,0.05574792407314627,0.02244184241500062,1
R_A1,relu,6,all,2,4500,360587,-0.8118980922437236,0.0013033245191804567,2,30049,-1.6694024801254272,-1.7683813571929932,-1.588318109512329,0.0013064747909083962,0.04849204002096948,0.026942046371805257,1
R_A1,relu,6,all,2,4500,360587,-0.8118980922437236,0.0013033245191804567,3,30049,-1.5200380086898804,-1.5883110761642456,-1.457262635231018,0.0005295696901157498,0.04287896306273631,0.012350338074662282,1
R_A1,relu,6,all,2,4500,360587,-0.8118980922437236,0.0013033245191804567,4,30049,-1.402946949005127,-1.4572572708129883,-1.3542859554290771,0.0003457086277194321,0.038583613177979176,0.008959985839707163,1
R_A1,relu,6,all,2,4500,360587,-0.8118980922437236,0.0013033245191804567,5,30048,-1.308572769165039,-1.3542757034301758,-1.2651712894439697,8.409828296862543e-05,0.03603852495150956,0.0023335661790203975,1
R_A1,relu,6,all,2,4500,360587,-0.8118980922437236,0.0013033245191804567,6,30049,-1.2240116596221924,-1.2651705741882324,-1.1850059032440186,9.175088052870706e-06,0.03359818362466314,0.0002730828593405158,1
R_A1,relu,6,all,2,4500,360587,-0.8118980922437236,0.0013033245191804567,7,30049,-1.1457551717758179,-1.1850056648254395,-1.1070903539657593,-0.000392259651562199,0.03189659967606888,-0.012297851669013496,1
R_A1,relu,6,all,2,4500,360587,-0.8118980922437236,0.0013033245191804567,8,30049,-1.0683083534240723,-1.1070890426635742,-1.0268254280090332,-0.000686302431859076,0.030049322279897185,-0.022839198350846274,1
R_A1,relu,6,all,2,4500,360587,-0.8118980922437236,0.0013033245191804567,9,30049,-0.9831985235214233,-1.0268229246139526,-0.9354491233825684,-0.0006764890858903527,0.028161109114260834,-0.024022103786664337,1
R_A1,relu,6,all,2,4500,360587,-0.8118980922437236,0.0013033245191804567,10,30049,-0.8788400888442993,-0.9354459643363953,-0.805112361907959,-0.0014357415493577719,0.025873051895364887,-0.05549177403439532,1
R_A1,relu,6,all,2,4500,360587,-0.8118980922437236,0.0013033245191804567,11,30049,-0.6908602714538574,-0.8051031231880188,-0.22639553248882294,-0.0009572558919899166,0.02135377249060864,-0.04482842047750187,1
R_A1,relu,7,late,2,450,41482,-0.6813691101849392,-0.004197091609308667,0,3457,-2.8066813945770264,-5.5343194007873535,-2.5664491653442383,0.007369915954768658,0.09937075641389843,0.07416584336010819,1
R_A1,relu,7,late,2,450,41482,-0.6813691101849392,-0.004197091609308667,1,3457,-2.4040255546569824,-2.5662403106689453,-2.2776808738708496,0.0017345563974231482,0.07964342154557355,0.021779029124591294,1
R_A1,relu,7,late,2,450,41482,-0.6813691101849392,-0.004197091609308667,2,3457,-2.1611850261688232,-2.2776589393615723,-2.0663833618164062,0.0033806636929512024,0.06989655484956828,0.04836667129341474,1
R_A1,relu,7,late,2,450,41482,-0.6813691101849392,-0.004197091609308667,3,3456,-1.9923678636550903,-2.066365957260132,-1.9209208488464355,-0.0003142481145914644,0.06334956006163947,-0.004960541387907023,1
R_A1,relu,7,late,2,450,41482,-0.6813691101849392,-0.004197091609308667,4,3457,-1.8499259948730469,-1.9209057092666626,-1.7862168550491333,-0.00019729070481844246,0.057458149261196925,-0.0034336418307103103,1
R_A1,relu,7,late,2,450,41482,-0.6813691101849392,-0.004197091609308667,5,3457,-1.7169862985610962,-1.7861305475234985,-1.6489278078079224,-0.001037601730786264,0.0530210830947569,-0.019569606470164116,1
R_A1,relu,7,late,2,450,41482,-0.6813691101849392,-0.004197091609308667,6,3457,-1.5884785652160645,-1.6489205360412598,-1.5312165021896362,0.0019503174116834998,0.04780999994726208,0.040793085418005484,1
R_A1,relu,7,late,2,450,41482,-0.6813691101849392,-0.004197091609308667,7,3456,-1.4761353135108948,-1.531195878982544,-1.4184527397155762,-0.0024832779308781028,0.044100878184442714,-0.05630903585394176,1
R_A1,relu,7,late,2,450,41482,-0.6813691101849392,-0.004197091609308667,8,3457,-1.363341212272644,-1.418448805809021,-1.3135857582092285,0.00020002518431283534,0.03974214143819002,0.0050330751457852265,1
R_A1,relu,7,late,2,450,41482,-0.6813691101849392,-0.004197091609308667,9,3457,-1.2633577585220337,-1.3135614395141602,-1.1958385705947876,-0.003517173696309328,0.03698112225309371,-0.09510727317138391,1
R_A1,relu,7,late,2,450,41482,-0.6813691101849392,-0.004197091609308667,10,3457,-1.126136064529419,-1.195694923400879,-1.0560551881790161,-0.0013203900307416916,0.032706349739958326,-0.04037106070349794,1
R_A1,relu,7,late,2,450,41482,-0.6813691101849392,-0.004197091609308667,11,3457,-0.9666334390640259,-1.0559719800949097,-0.6179940104484558,-0.002631003735587001,0.028473754015485866,-0.09240101372499358,1
R_A1,relu,7,early,2,90,799,-1.5445047334373891,0.02834996317914306,0,67,-0.8763552308082581,-1.1208033561706543,-0.8085320591926575,-0.0005131468642503023,0.02378922880972692,-0.021570554823554737,1
R_A1,relu,7,early,2,90,799,-1.5445047334373891,0.02834996317914306,1,66,-0.7748953998088837,-0.8057913780212402,-0.7374287247657776,0.007749512093141675,0.023926389996652305,0.32388973406460225,1
R_A1,relu,7,early,2,90,799,-1.5445047334373891,0.02834996317914306,2,67,-0.7167437076568604,-0.7368934154510498,-0.6899304389953613,-0.0012487615458667278,0.023542950237171737,-0.05304184621242032,1
R_A1,relu,7,early,2,90,799,-1.5445047334373891,0.02834996317914306,3,66,-0.6631484925746918,-0.6898131966590881,-0.6374796032905579,-0.0013293461524881423,0.020380914643246904,-0.06522504881441193,1
R_A1,relu,7,early,2,90,799,-1.5445047334373891,0.02834996317914306,4,67,-0.6188206672668457,-0.6372544765472412,-0.601176381111145,0.003098574699833989,0.020899236106899595,0.14826258165536668,1
R_A1,relu,7,early,2,90,799,-1.5445047334373891,0.02834996317914306,5,66,-0.577755481004715,-0.5997759699821472,-0.5619429349899292,0.000683820755511988,0.019371740213563096,0.0352999135840781,1
R_A1,relu,7,early,2,90,799,-1.5445047334373891,0.02834996317914306,6,67,-0.5469396710395813,-0.5616706609725952,-0.5350707173347473,0.004347534384578466,0.014291549534533715,0.30420314984552244,1
R_A1,relu,7,early,2,90,799,-1.5445047334373891,0.02834996317914306,7,66,-0.523663729429245,-0.5347344875335693,-0.5127951502799988,0.0024049285566434264,0.014213456620351778,0.16920082291593228,1
R_A1,relu,7,early,2,90,799,-1.5445047334373891,0.02834996317914306,8,67,-0.5004904270172119,-0.5120208859443665,-0.484565407037735,-0.0018854871159419417,0.017421886147861075,-0.10822520018439148,1
R_A1,relu,7,early,2,90,799,-1.5445047334373891,0.02834996317914306,9,66,-0.46026259660720825,-0.4844631552696228,-0.41368749737739563,0.00029669793275388656,0.013864381105018609,0.021400012774208024,1
R_A1,relu,7,early,2,90,799,-1.5445047334373891,0.02834996317914306,10,67,-0.39382070302963257,-0.41322508454322815,-0.37062129378318787,0.0006307573639787734,0.009393677058305044,0.06714701389708883,1
R_A1,relu,7,early,2,90,799,-1.5445047334373891,0.02834996317914306,11,67,-0.3522890508174896,-0.37051087617874146,-0.30706918239593506,-0.0031667202711105347,0.015107752978549665,-0.20960895214574377,1
R_A1,relu,7,all,2,4500,363017,-0.7441983329235676,-0.001464497586435614,0,30252,-2.5522451400756836,-5.920443534851074,-2.3026280403137207,0.006765641504898667,0.08947028220995999,0.07561886849782959,1
R_A1,relu,7,all,2,4500,363017,-0.7441983329235676,-0.001464497586435614,1,30251,-2.1508305072784424,-2.302624464035034,-2.0324137210845947,0.0033048123586922884,0.0669446739001039,0.04936632245940568,1
R_A1,relu,7,all,2,4500,363017,-0.7441983329235676,-0.001464497586435614,2,30251,-1.9353508949279785,-2.0324056148529053,-1.8504242897033691,0.0015851150965318084,0.0595440737267207,0.026620870849494466,1
R_A1,relu,7,all,2,4500,363017,-0.7441983329235676,-0.001464497586435614,3,30251,-1.7757644653320312,-1.850420594215393,-1.7082427740097046,0.0007088044076226652,0.05222031465970563,0.013573346163109097,1
R_A1,relu,7,all,2,4500,363017,-0.7441983329235676,-0.001464497586435614,4,30252,-1.643493115901947,-1.7082327604293823,-1.5834872722625732,0.0007055868627503514,0.04832534542193837,0.014600761910540518,1
R_A1,relu,7,all,2,4500,363017,-0.7441983329235676,-0.001464497586435614,5,30251,-1.5270286798477173,-1.5834766626358032,-1.4720667600631714,0.0002502741408534348,0.044397286317375786,0.005637149510993533,1
R_A1,relu,7,all,2,4500,363017,-0.7441983329235676,-0.001464497586435614,6,30252,-1.4193180799484253,-1.4720652103424072,-1.3667446374893188,-0.000357428245479241,0.04172568391851878,-0.008566144683864761,1
R_A1,relu,7,all,2,4500,363017,-0.7441983329235676,-0.001464497586435614,7,30251,-1.3151013851165771,-1.36674165725708,-1.2627437114715576,-0.0007145609124563634,0.037824936322623695,-0.018891265443558018,1
R_A1,relu,7,all,2,4500,363017,-0.7441983329235676,-0.001464497586435614,8,30251,-1.2086727619171143,-1.262742519378662,-1.1522258520126343,-0.0008505766745656729,0.03408486486413985,-0.024954673517293337,1
R_A1,relu,7,all,2,4500,363017,-0.7441983329235676,-0.001464497586435614,9,30252,-1.0945892333984375,-1.1522191762924194,-1.0321389436721802,-0.000691837805788964,0.031718151837116126,-0.021812046595331112,1
R_A1,relu,7,all,2,4500,363017,-0.7441983329235676,-0.001464497586435614,10,30251,-0.9561886191368103,-1.0321340560913086,-0.8608718514442444,-0.0009986768709495664,0.0281313564234181,-0.03550048763799432,1
R_A1,relu,7,all,2,4500,363017,-0.7441983329235676,-0.001464497586435614,11,30252,-0.7115334570407867,-0.8608664274215698,-0.23413169384002686,-0.0008441942336503416,0.022027410605168295,-0.03832471500087569,1
R_A1,relu,8,late,2,450,42002,-0.6045473556246269,-0.0023700088107411832,0,3501,-3.1029088497161865,-4.529860019683838,-2.7866475582122803,0.007027600891888142,0.10815290887910077,0.06497838074557918,1
R_A1,relu,8,late,2,450,42002,-0.6045473556246269,-0.0023700088107411832,1,3500,-2.5356833934783936,-2.7866406440734863,-2.388820171356201,0.0044530038721859455,0.08109381794051328,0.05491175511618489,1
R_A1,relu,8,late,2,450,42002,-0.6045473556246269,-0.0023700088107411832,2,3500,-2.278749704360962,-2.388817548751831,-2.182982921600342,0.00017914919590111822,0.06813256655860711,0.0026294209208604443,1
R_A1,relu,8,late,2,450,42002,-0.6045473556246269,-0.0023700088107411832,3,3500,-2.102568507194519,-2.182910919189453,-2.0350117683410645,0.0013147586141712964,0.06288531679616463,0.020907243235061247,1
R_A1,relu,8,late,2,450,42002,-0.6045473556246269,-0.0023700088107411832,4,3500,-1.9732304215431213,-2.035011053085327,-1.91789972782135,0.000922551320400089,0.05766197079301797,0.0159993026202947,1
R_A1,relu,8,late,2,450,42002,-0.6045473556246269,-0.0023700088107411832,5,3500,-1.8620502948760986,-1.917892336845398,-1.8034687042236328,0.00018673402519198135,0.05637388890779608,0.003312420498387108,1
R_A1,relu,8,late,2,450,42002,-0.6045473556246269,-0.0023700088107411832,6,3500,-1.7472524642944336,-1.8034542798995972,-1.6926792860031128,-0.0027574816485866904,0.05151143614455368,-0.053531445732720846,1
R_A1,relu,8,late,2,450,42002,-0.6045473556246269,-0.0023700088107411832,7,3500,-1.6385904550552368,-1.6926757097244263,-1.5869415998458862,-0.000575427693547681,0.04444077960827006,-0.012948190797278422,1
R_A1,relu,8,late,2,450,42002,-0.6045473556246269,-0.0023700088107411832,8,3500,-1.5355878472328186,-1.5868911743164062,-1.4781864881515503,-0.0012886931654065847,0.04066551816302764,-0.031690071186114666,1
R_A1,relu,8,late,2,450,42002,-0.6045473556246269,-0.0023700088107411832,9,3500,-1.4026549458503723,-1.4781168699264526,-1.3319268226623535,-0.0009363772696815431,0.0402636618458678,-0.02325613783629673,1
R_A1,relu,8,late,2,450,42002,-0.6045473556246269,-0.0023700088107411832,10,3500,-1.2543632984161377,-1.331833004951477,-1.1822079420089722,-0.00027413507632445544,0.03719890935372472,-0.007369438542342811,1
R_A1,relu,8,late,2,450,42002,-0.6045473556246269,-0.0023700088107411832,11,3501,-1.095110297203064,-1.182193398475647,-0.4524248242378235,-0.002691804664209485,0.032942078608910665,-0.08171326090762729,1
R_A1,relu,8,early,2,90,1376,-1.9744256698095244,0.0003856173942360999,0,115,-0.9065530300140381,-1.8266156911849976,-0.8230646848678589,0.0009496153215877712,0.03263939475416875,0.02909414616110444,1
R_A1,relu,8,early,2,90,1376,-1.9744256698095244,0.0003856173942360999,1,115,-0.7737235426902771,-0.8225630521774292,-0.7414642572402954,0.004217453766614199,0.032011126575533774,0.13174962014106728,1
R_A1,relu,8,early,2,90,1376,-1.9744256698095244,0.0003856173942360999,2,114,-0.7051950991153717,-0.7396395802497864,-0.6585875153541565,-0.002017180493567139,0.029877728890331346,-0.06751451895729309,1
R_A1,relu,8,early,2,90,1376,-1.9744256698095244,0.0003856173942360999,3,115,-0.6331453323364258,-0.6582326889038086,-0.6181054711341858,0.007568852510303259,0.021934896647558325,0.34505986656407533,1
R_A1,relu,8,early,2,90,1376,-1.9744256698095244,0.0003856173942360999,4,114,-0.6016065180301666,-0.6179064512252808,-0.5885905623435974,-0.00045248672540765256,0.02025595337935324,-0.022338456103916063,1
R_A1,relu,8,early,2,90,1376,-1.9744256698095244,0.0003856173942360999,5,115,-0.5758239030838013,-0.5885766744613647,-0.5564295053482056,-0.000504902855027467,0.020027093176205636,-0.025210990461029387,1
R_A1,relu,8,early,2,90,1376,-1.9744256698095244,0.0003856173942360999,6,115,-0.5367512702941895,-0.556331992149353,-0.5206719040870667,0.002712051384150982,0.018940633576713963,0.14318694108972355,1
R_A1,relu,8,early,2,90,1376,-1.9744256698095244,0.0003856173942360999,7,114,-0.501715213060379,-0.5203631520271301,-0.4813435971736908,-0.002746672253124416,0.020075929344840537,-0.1368142020200078,1
R_A1,relu,8,early,2,90,1376,-1.9744256698095244,0.0003856173942360999,8,115,-0.4592322111129761,-0.4810864329338074,-0.43969079852104187,0.000402129371650517,0.017400897897036263,0.023109690892388263,1
R_A1,relu,8,early,2,90,1376,-1.9744256698095244,0.0003856173942360999,9,114,-0.4178520143032074,-0.43893077969551086,-0.3929932117462158,0.0009280432714149356,0.01621565830607633,0.05723130408262114,1
R_A1,relu,8,early,2,90,1376,-1.9744256698095244,0.0003856173942360999,10,115,-0.3766571581363678,-0.39248400926589966,-0.3427160680294037,-0.00048275262815877795,0.010997653143722681,-0.043895967789666736,1
R_A1,relu,8,early,2,90,1376,-1.9744256698095244,0.0003856173942360999,11,115,-0.29755982756614685,-0.3391982316970825,-0.2517661452293396,-0.0005432202597148716,0.010804752160300772,-0.05027604998759639,1
R_A1,relu,8,all,2,4500,362244,-0.7746248004683282,-0.007262229312527927,0,30187,-2.4131574630737305,-4.610109329223633,-2.157618284225464,0.004955530632287264,0.0827935995575994,0.05985403048987751,1
R_A1,relu,8,all,2,4500,362244,-0.7746248004683282,-0.007262229312527927,1,30187,-2.000812292098999,-2.157562494277954,-1.8792721033096313,0.001614192733541131,0.05921158295710953,0.027261435228144244,1
R_A1,relu,8,all,2,4500,362244,-0.7746248004683282,-0.007262229312527927,2,30187,-1.7798073291778564,-1.879265308380127,-1.6940542459487915,0.0007538017816841602,0.052365754311684866,0.014394937905362271,1
R_A1,relu,8,all,2,4500,362244,-0.7746248004683282,-0.007262229312527927,3,30187,-1.6202480792999268,-1.6940504312515259,-1.5535635948181152,0.0006409345660358667,0.046197534518434086,0.013873782934890524,1
R_A1,relu,8,all,2,4500,362244,-0.7746248004683282,-0.007262229312527927,4,30187,-1.4915918111801147,-1.5535569190979004,-1.433333158493042,-0.00021992049005348235,0.0423996530596286,-0.005186846452356531,1
R_A1,relu,8,all,2,4500,362244,-0.7746248004683282,-0.007262229312527927,5,30187,-1.3786226511001587,-1.4333308935165405,-1.329311490058899,0.0004868460528086871,0.03885444719005861,0.012529995612271964,1
R_A1,relu,8,all,2,4500,362244,-0.7746248004683282,-0.007262229312527927,6,30187,-1.2797255516052246,-1.3293110132217407,-1.231971025466919,-0.0004401475307531655,0.035880221345203765,-0.01226713532557406,1
R_A1,relu,8,all,2,4500,362244,-0.7746248004683282,-0.007262229312527927,7,30187,-1.1840057373046875,-1.231966257095337,-1.136604905128479,-0.000311787414830178,0.033390486675143875,-0.009337612172699324,1
R_A1,relu,8,all,2,4500,362244,-0.7746248004683282,-0.007262229312527927,8,30187,-1.0888956785202026,-1.1366016864776611,-1.0406124591827393,-0.0006825541495345533,0.0310843932294013,-0.021958097894893336,1
R_A1,relu,8,all,2,4500,362244,-0.7746248004683282,-0.007262229312527927,9,30187,-0.9886447191238403,-1.040608286857605,-0.9313288927078247,-0.0008900896064005792,0.028104828299855146,-0.031670344928069416,1
R_A1,relu,8,all,2,4500,362244,-0.7746248004683282,-0.007262229312527927,10,30187,-0.8677895069122314,-0.9313279986381531,-0.7913848757743835,-0.0009045680635608733,0.025357439278111536,-0.03567268972390653,1
R_A1,relu,8,all,2,4500,362244,-0.7746248004683282,-0.007262229312527927,11,30187,-0.6777310371398926,-0.791384756565094,-0.23473478853702545,-0.0009297491051256657,0.02064053232102133,-0.045044822035852417,1
R_A1,relu,9,late,2,450,40827,-0.7299854292122521,-0.02737179882954693,0,3403,-2.550930976867676,-3.884528398513794,-2.2912025451660156,0.004024527966976166,0.08208551279327482,0.04902848054457048,1
R_A1,relu,9,late,2,450,40827,-0.7299854292122521,-0.02737179882954693,1,3402,-2.1445809602737427,-2.2912020683288574,-2.0457170009613037,0.002706645638681948,0.06227400284048975,0.043463492231498604,1
R_A1,relu,9,late,2,450,40827,-0.7299854292122521,-0.02737179882954693,2,3402,-1.9686481356620789,-2.045661449432373,-1.8985772132873535,-0.000341743667377159,0.05544431240176167,-0.006163728118779963,1
R_A1,relu,9,late,2,450,40827,-0.7299854292122521,-0.02737179882954693,3,3402,-1.8299391865730286,-1.8985509872436523,-1.7715073823928833,0.0012075520935468376,0.05291685212932792,0.02281980210379106,1
R_A1,relu,9,late,2,450,40827,-0.7299854292122521,-0.02737179882954693,4,3402,-1.7163713574409485,-1.7714881896972656,-1.6649479866027832,-0.0009888264175970107,0.048032093282836634,-0.02058678583451097,1
R_A1,relu,9,late,2,450,40827,-0.7299854292122521,-0.02737179882954693,5,3402,-1.6198211908340454,-1.6648286581039429,-1.5753318071365356,-0.0008096194069366902,0.044703166194831195,-0.01811100814219961,1
R_A1,relu,9,late,2,450,40827,-0.7299854292122521,-0.02737179882954693,6,3403,-1.5284886360168457,-1.5753021240234375,-1.4827868938446045,-0.0015528815565630794,0.04019694739031182,-0.038631827971527796,1
R_A1,relu,9,late,2,450,40827,-0.7299854292122521,-0.02737179882954693,7,3402,-1.4335136413574219,-1.4827593564987183,-1.382436752319336,-0.0019585273694247007,0.038490370866595666,-0.05088356711897604,1
R_A1,relu,9,late,2,450,40827,-0.7299854292122521,-0.02737179882954693,8,3402,-1.3332120180130005,-1.38242506980896,-1.280592441558838,-0.0022548059932887554,0.034092788959423255,-0.06613732880499723,1
R_A1,relu,9,late,2,450,40827,-0.7299854292122521,-0.02737179882954693,9,3402,-1.227307677268982,-1.280573844909668,-1.1738215684890747,-0.0013234511716291308,0.03187948851771799,-0.04151419088463677,1
R_A1,relu,9,late,2,450,40827,-0.7299854292122521,-0.02737179882954693,10,3402,-1.1189877390861511,-1.173812985420227,-1.0547751188278198,-0.0009963433258235455,0.029169681612569894,-0.03415681182458289,1
R_A1,relu,9,late,2,450,40827,-0.7299854292122521,-0.02737179882954693,11,3403,-0.9378456473350525,-1.0547701120376587,-0.5058407187461853,-0.0019300387939438224,0.025978881137967053,-0.0742926065096449,1
R_A1,relu,9,early,2,90,2719,-1.0163533134349108,0.03454505683680859,0,227,-1.568830966949463,-2.115041971206665,-1.3473187685012817,0.006577010732144117,0.05628577876368227,0.11685031062211855,1
R_A1,relu,9,early,2,90,2719,-1.0163533134349108,0.03454505683680859,1,226,-1.1139859557151794,-1.347032904624939,-1.0133787393569946,0.0028783445013687015,0.03178645141281897,0.09055255850950104,1
R_A1,relu,9,early,2,90,2719,-1.0163533134349108,0.03454505683680859,2,227,-0.9638746380805969,-1.012411117553711,-0.9061933755874634,-0.0010715048993006349,0.026070652843173517,-0.0411000409443603,1
R_A1,relu,9,early,2,90,2719,-1.0163533134349108,0.03454505683680859,3,226,-0.866902768611908,-0.905807375907898,-0.8405119776725769,0.0069179057609289885,0.02591687429470462,0.2669267012010961,1
R_A1,relu,9,early,2,90,2719,-1.0163533134349108,0.03454505683680859,4,227,-0.8181087970733643,-0.8400794267654419,-0.7948004007339478,-0.002665413310751319,0.024215885105260702,-0.1100687957167537,1
R_A1,relu,9,early,2,90,2719,-1.0163533134349108,0.03454505683680859,5,226,-0.7698072195053101,-0.7943784594535828,-0.7478702068328857,0.0014965937589295208,0.02342181145702238,0.06389743857667375,1
R_A1,relu,9,early,2,90,2719,-1.0163533134349108,0.03454505683680859,6,227,-0.7243611812591553,-0.7478107213973999,-0.6926548480987549,-0.0013347479980438948,0.022832181830467296,-0.0584590648390337,1
R_A1,relu,9,early,2,90,2719,-1.0163533134349108,0.03454505683680859,7,226,-0.6661620736122131,-0.6923587322235107,-0.6403176784515381,0.0013240760017652065,0.022926373491211016,0.05775339925753195,1
R_A1,relu,9,early,2,90,2719,-1.0163533134349108,0.03454505683680859,8,227,-0.618109941482544,-0.6399320363998413,-0.5953022837638855,0.001989503391087055,0.020616413110749448,0.09650094710460198,1
R_A1,relu,9,early,2,90,2719,-1.0163533134349108,0.03454505683680859,9,226,-0.5686162114143372,-0.5951071977615356,-0.5439746975898743,0.00021691985602956265,0.019134278951385017,0.011336714416085228,1
R_A1,relu,9,early,2,90,2719,-1.0163533134349108,0.03454505683680859,10,227,-0.5126914978027344,-0.5431357622146606,-0.47166651487350464,-0.00173880101647228,0.018958479119137384,-0.09171627141319952,1
R_A1,relu,9,early,2,90,2719,-1.0163533134349108,0.03454505683680859,11,227,-0.42753034830093384,-0.4708867371082306,-0.2662792205810547,-0.0003878138377331197,0.01602789593549619,-0.02419617891792319,1
R_A1,relu,9,all,2,4500,363654,-0.7945634473797136,-0.008740446853409448,0,30305,-2.263929605484009,-4.2271037101745605,-2.027771234512329,0.004927776753902435,0.07391546017807038,0.06666774098450967,1
R_A1,relu,9,all,2,4500,363654,-0.7945634473797136,-0.008740446853409448,1,30304,-1.8891294598579407,-2.027768850326538,-1.77964186668396,0.0017675832496024668,0.05704816540330811,0.03098405070708844,1
R_A1,relu,9,all,2,4500,363654,-0.7945634473797136,-0.008740446853409448,2,30305,-1.692726492881775,-1.7796353101730347,-1.6159483194351196,0.00023077501100488007,0.050281411903736827,0.00458966847324606,1
R_A1,relu,9,all,2,4500,363654,-0.7945634473797136,-0.008740446853409448,3,30304,-1.5468876361846924,-1.6159478425979614,-1.4837286472320557,0.0004239991831127554,0.04562011149059794,0.009294128603787814,1
R_A1,relu,9,all,2,4500,363654,-0.7945634473797136,-0.008740446853409448,4,30305,-1.4238640069961548,-1.4837254285812378,-1.3700346946716309,5.132264777785167e-05,0.04161933873737291,0.00123314423858843,1
R_A1,relu,9,all,2,4500,363654,-0.7945634473797136,-0.008740446853409448,5,30304,-1.3180227279663086,-1.3700308799743652,-1.2660167217254639,-0.0004912758886348456,0.03840935277651472,-0.01279052764813144,1
R_A1,relu,9,all,2,4500,363654,-0.7945634473797136,-0.008740446853409448,6,30304,-1.21785169839859,-1.2660130262374878,-1.1709973812103271,-0.00022209509188542143,0.03508512027193106,-0.006330179009336413,1
R_A1,relu,9,all,2,4500,363654,-0.7945634473797136,-0.008740446853409448,7,30305,-1.1219100952148438,-1.1709955930709839,-1.074815034866333,-0.0005101700080558658,0.032448404794194065,-0.015722498880658367,1
R_A1,relu,9,all,2,4500,363654,-0.7945634473797136,-0.008740446853409448,8,30304,-1.0275198817253113,-1.0748136043548584,-0.9788053035736084,-0.000332922805682756,0.029487960852716724,-0.01129012641279615,1
R_A1,relu,9,all,2,4500,363654,-0.7945634473797136,-0.008740446853409448,9,30305,-0.9263346195220947,-0.9788052439689636,-0.8717819452285767,-0.00030014116782695055,0.02691676506571493,-0.011150714697482484,1
R_A1,relu,9,all,2,4500,363654,-0.7945634473797136,-0.008740446853409448,10,30304,-0.814525842666626,-0.871781587600708,-0.7441490888595581,-0.000660193880321458,0.02401029358801491,-0.027496285203734594,1
R_A1,relu,9,all,2,4500,363654,-0.7945634473797136,-0.008740446853409448,11,30305,-0.6462033987045288,-0.7441267371177673,-0.2662792205810547,-0.0008263220079243183,0.020307170078828107,-0.04069114528103682,1
E_A1,elu,0,late,2,450,412,-0.05580626642993845,-0.0004012980150690966,0,35,-3.855958938598633,-4.132325172424316,-3.7606828212738037,0.03782130777835846,0.09048790711267657,0.41797085362205294,1
E_A1,elu,0,late,2,450,412,-0.05580626642993845,-0.0004012980150690966,1,34,-3.714523673057556,-3.758683204650879,-3.6550939083099365,0.05540829338133335,0.11534437214515673,0.48037275118723616,1
E_A1,elu,0,late,2,450,412,-0.05580626642993845,-0.0004012980150690966,2,34,-3.572853922843933,-3.6509296894073486,-3.371149778366089,-0.012394936289638281,0.13614833948167412,-0.0910399372979989,1
E_A1,elu,0,late,2,450,412,-0.05580626642993845,-0.0004012980150690966,3,34,-3.1910048723220825,-3.3702545166015625,-3.0291080474853516,0.007150486810132861,0.09277287747166163,0.07707518625060483,1
E_A1,elu,0,late,2,450,412,-0.05580626642993845,-0.0004012980150690966,4,35,-2.7675704956054688,-3.028860092163086,-2.5898866653442383,0.03171391412615776,0.08120778947339115,0.390527981759056,1
E_A1,elu,0,late,2,450,412,-0.05580626642993845,-0.0004012980150690966,5,34,-2.527570605278015,-2.586876153945923,-2.479238510131836,0.002046998357400298,0.08229183851506724,0.024874864802364362,1
E_A1,elu,0,late,2,450,412,-0.05580626642993845,-0.0004012980150690966,6,34,-2.368631601333618,-2.4776535034179688,-2.307662010192871,-0.00250668334774673,0.09762193248382907,-0.025677460832502556,1
E_A1,elu,0,late,2,450,412,-0.05580626642993845,-0.0004012980150690966,7,34,-2.2203996181488037,-2.306330442428589,-2.1336183547973633,-0.007027193671092391,0.10393480700416773,-0.06761155260345655,1
E_A1,elu,0,late,2,450,412,-0.05580626642993845,-0.0004012980150690966,8,35,-2.0897862911224365,-2.1289215087890625,-2.060657024383545,0.038528334349393845,0.08325289009374671,0.4627867489766314,1
E_A1,elu,0,late,2,450,412,-0.05580626642993845,-0.0004012980150690966,9,34,-2.0244733095169067,-2.060397148132324,-1.9934282302856445,-0.02256806567311287,0.0791276615226202,-0.2852108256309501,1
