arm,seed,j,band,cycle_len,tasks,x_j,E,M_sq,D_sq,D_sq_diameter,E_identity_residual,center_disp,ret_odd_t,ret_odd,a_odd,resid_odd,cos_odd,ret_even_t,ret_even,a_even,resid_even,cos_even,status,ret_third_t,ret_third,a_third,resid_third,cos_third
LR_iid,0,16,comp,2,31+32,31.5,147.7213025,146.8487384,0.8725641355,0.8725641355,4.329869796e-14,5.824785538,31,7.65600162,0.9963527926,7.654146804,0.9734483989,32,7.553958993,0.9985269244,7.553650358,0.9743862809,ok,,,,,
LR_iid,0,16,all,2,31+32,31.5,52596.48757,51430.30379,1166.183786,1166.183786,1.364242053e-12,5662.325385,31,8000.67403,0.9521892102,7890.119082,0.920600774,32,8128.078803,0.9517800964,8011.444014,0.9220197323,ok,,,,,
LR_iid,0,17,top,2,33+34,33.5,2464.717707,2273.579698,191.1380089,191.1380089,4.547473509e-13,788.3412711,33,1166.219879,0.7690971014,1037.938874,0.7604399195,34,1236.801201,0.7544665041,1090.921908,0.7470116469,ok,,,,,
LR_iid,0,17,mid1,2,33+34,33.5,23734.41863,23224.24293,510.1757029,510.1757029,-1.47792889e-12,2815.99007,33,4044.87164,0.9407026835,3967.134861,0.911817015,34,3797.541269,0.9452510903,3729.74974,0.9187971861,ok,,,,,
LR_iid,0,17,mid2,2,33+34,33.5,24013.78821,23690.38571,323.4024983,323.4024983,1.136868377e-13,1828.885272,33,2576.143233,0.9804429422,2567.740092,0.9442442481,34,2470.441695,0.9768849671,2458.189996,0.9481605565,ok,,,,,
LR_iid,0,17,low,2,33+34,33.5,5618.427532,5561.107828,57.31970426,57.31970426,4.405364962e-13,342.3207096,33,487.7267209,0.99398241,487.5419159,0.9548999458,34,450.2772223,0.9931143534,450.0245077,0.9597633913,ok,,,,,
LR_iid,0,17,mu,2,33+34,33.5,7.0184751,7.008111804,0.01036329655,0.01036329655,-1.353084311e-15,0.06593939585,33,0.08950073563,1.040892761,0.0790760481,0.9941971712,34,0.08112702995,1.038829558,0.0711621741,0.9950483557,ok,,,,,
LR_iid,0,17,comp,2,33+34,33.5,156.4702029,155.5058489,0.9643539859,0.9643539859,-3.5971226e-14,6.970486797,33,8.665991923,0.9997983526,8.665985984,0.9715842927,34,8.983239234,0.9996902959,8.983224907,0.971203594,ok,,,,,
LR_iid,0,17,all,2,33+34,33.5,55994.84076,54911.83013,1083.010632,1083.010632,-6.821210263e-13,5782.573749,33,8283.716965,0.9550315613,8179.089475,0.9231928971,34,7964.125754,0.9551212799,7856.467046,0.9280298882,ok,,,,,
LR_iid,0,18,top,2,35+36,35.5,2675.576657,2500.407259,175.1693984,175.1693984,3.410605132e-13,804.5117258,35,1239.136424,0.7639613812,1102.015968,0.7522411199,36,1157.957008,0.8352045879,1090.924176,0.7823982156,ok,,,,,
LR_iid,0,18,mid1,2,35+36,35.5,24909.36568,24400.00824,509.3574369,509.3574369,1.705302566e-12,2755.328867,35,3785.230959,0.9397540286,3699.822307,0.9213418733,36,3798.124052,0.9499086117,3738.061237,0.9232927085,ok,,,,,
LR_iid,0,18,mid2,2,35+36,35.5,25419.61886,25117.34347,302.275385,302.275385,-1.136868377e-12,1677.775179,35,2359.336355,0.9798296543,2349.699458,0.9520253138,36,2277.579914,0.9821346693,2269.81114,0.9549065937,ok,,,,,
LR_iid,0,18,low,2,35+36,35.5,5980.118171,5925.883681,54.23448995,54.23448995,-7.105427358e-13,316.1571796,35,436.2601521,0.9931907054,436.0037541,0.9622812438,36,419.3359154,0.9950143576,419.1940576,0.9648492221,ok,,,,,
LR_iid,0,18,mu,2,35+36,35.5,7.713597286,7.705632908,0.007964377191,0.007964377191,-9.454242944e-16,0.05841989181,35,0.08206297773,1.049923852,0.06503146286,0.9957111596,36,0.07034275011,1.038560101,0.05963193133,0.9961845289,ok,,,,,
LR_iid,0,18,comp,2,35+36,35.5,164.1199482,163.0375211,1.082427127,1.082427127,1.33226763e-15,5.928216479,35,7.723797201,0.9991563326,7.723687101,0.9758923881,36,8.24330716,0.9987153453,8.243045983,0.9748697669,ok,,,,,
LR_iid,0,18,all,2,35+36,35.5,59156.51291,58114.38581,1042.127102,1042.127102,3.410605132e-12,5559.759587,35,7827.769751,0.9546004572,7713.64399,0.9313414839,36,7661.310539,0.9634563769,7585.699612,0.9348103298,ok,,,,,
LR_iid,0,19,top,2,37+38,37.5,2793.4245,2611.176817,182.2476832,182.2476832,-3.126388037e-13,787.6550412,37,1164.570227,0.8283315255,1089.762599,0.7842982149,38,1223.487355,0.7723158878,1077.675502,0.7803103084,ok,,,,,
LR_iid,0,19,mid1,2,37+38,37.5,26188.24018,25610.21999,578.0201948,578.0201948,-6.366462912e-12,2864.240668,37,3902.172146,0.949567081,3839.904732,0.9229417748,38,4089.930995,0.9414892228,4003.18766,0.9212610039,ok,,,,,
LR_iid,0,19,mid2,2,37+38,37.5,26815.63623,26448.07002,367.5662041,367.5662041,-2.160049917e-12,1865.484523,37,2437.96198,0.9784854993,2426.348102,0.9530286653,38,2675.415316,0.9758876525,2660.445045,0.9498027266,ok,,,,,
LR_iid,0,19,low,2,37+38,37.5,6376.195896,6309.164362,67.03153391,67.03153391,-8.526512829e-14,352.1451341,37,443.2758051,0.9948394107,443.1189242,0.9640350754,38,504.2911771,0.9922059201,503.9224707,0.960324948,ok,,,,,
LR_iid,0,19,mu,2,37+38,37.5,8.412282386,8.400856495,0.01142589085,0.01142589085,3.016684125e-15,0.05225809634,37,0.05336953833,1.027448418,0.04764526209,0.9970429814,38,0.08768075643,1.053594373,0.06519184577,0.9962704923,ok,,,,,
LR_iid,0,19,comp,2,37+38,37.5,171.8969959,170.7724024,1.124593434,1.124593434,-1.110223025e-15,6.106984747,37,8.191675358,0.9985807977,8.191348774,0.9755926059,38,8.446648945,0.9981215646,8.446062881,0.9754158187,ok,,,,,
LR_iid,0,19,all,2,37+38,37.5,62353.80608,61157.80445,1196.001635,1196.001635,3.637978807e-12,5875.684609,37,7956.225204,0.9614813909,7869.917949,0.9339896122,38,8501.659172,0.9535934727,8372.139242,0.9312567164,ok,,,,,
LR_iid,0,20,top,2,39+40,39.5,2802.324307,2628.556596,173.767711,173.767711,2.842170943e-14,854.6186326,39,1231.689088,0.7764299779,1090.162558,0.7811858324,40,1220.267871,0.7880338942,1096.469347,0.7806778714,ok,,,,,
LR_iid,0,20,mid1,2,39+40,39.5,27183.68058,26652.36007,531.3205056,531.3205056,7.958078641e-13,2936.795607,39,4100.602762,0.9380393122,4001.115433,0.9223466283,40,4040.973272,0.9444610631,3959.347964,0.9253961677,ok,,,,,
LR_iid,0,20,mid2,2,39+40,39.5,28354.18675,28022.18178,332.0049703,332.0049703,4.320099833e-12,1919.955604,39,2688.564719,0.9789341729,2676.827408,0.951040859,40,2571.500216,0.9803433768,2560.997507,0.9543165173,ok,,,,,
LR_iid,0,20,low,2,39+40,39.5,6762.306961,6702.374581,59.93238097,59.93238097,3.694822226e-13,353.2823023,39,495.4566815,0.9909335918,494.9410227,0.9620956732,40,465.7461843,0.994194516,465.5278132,0.9655228191,ok,,,,,
LR_iid,0,20,mu,2,39+40,39.5,9.403736415,9.394694132,0.009042283235,0.009042283235,-3.011479954e-15,0.07817088681,39,0.09840740002,1.062295584,0.0670967,0.996335541,40,0.08896717625,1.045127517,0.07113496292,0.9963019066,ok,,,,,
LR_iid,0,20,comp,2,39+40,39.5,179.7112118,178.579255,1.131956842,1.131956842,1.487698853e-14,6.554175788,39,8.789202641,0.9967012056,8.787354023,0.9749393139,40,8.831123027,0.9974956044,8.830032225,0.9754231481,ok,,,,,
LR_iid,0,20,all,2,39+40,39.5,65291.61354,64193.44697,1098.166567,1098.166567,1.227817847e-11,6071.284492,39,8525.200861,0.9537229283,8393.182139,0.9326325281,40,8307.407633,0.9583629236,8198.080838,0.9359529324,ok,,,,,
LR_iid,0,21,top,2,41+42,41.5,2861.84062,2674.37797,187.4626502,187.4626502,5.684341886e-14,877.5318868,41,1275.819254,0.7715223769,1129.805443,0.7718433872,42,1235.3639,0.8016060088,1124.857938,0.7848231699,ok,,,,,
LR_iid,0,21,mid1,2,41+42,41.5,28244.85006,27659.10109,585.7489677,585.7489677,-9.094947018e-13,2909.278516,41,3955.541337,0.9501008074,3888.80289,0.9281860772,42,4135.17893,0.9402581464,4036.800516,0.9262223613,ok,,,,,
LR_iid,0,21,mid2,2,41+42,41.5,29939.40957,29571.28214,368.1274364,368.1274364,2.842170943e-12,1867.502534,41,2519.141232,0.983881827,2511.860889,0.9566879699,42,2628.71177,0.9812787848,2618.658135,0.9557213342,ok,,,,,
LR_iid,0,21,low,2,41+42,41.5,7167.05255,7102.95018,64.10236991,64.10236991,1.98951966e-13,335.4797446,41,453.6273601,0.9975422873,453.5871619,0.9674174582,42,467.8943356,0.9942268954,467.6653782,0.9672474867,ok,,,,,
LR_iid,0,21,mu,2,41+42,41.5,10.16654979,10.15552135,0.01102843454,0.01102843454,-5.464378949e-16,0.05371052254,41,0.06634302699,1.035647206,0.05468812141,0.9972319404,42,0.07900959586,1.037692038,0.06532038974,0.9968670166,ok,,,,,
LR_iid,0,21,comp,2,41+42,41.5,188.0078065,186.9492791,1.058527461,1.058527461,-1.643130076e-14,6.501919378,41,8.853360392,0.9991051452,8.85321822,0.9759216057,42,8.544062415,0.9986626144,8.543737111,0.9772498599,ok,,,,,
LR_iid,0,21,all,2,41+42,41.5,68411.32716,67204.81618,1206.51098,1206.51098,-1.182343112e-11,5996.348311,41,8213.048886,0.9620818455,8120.361316,0.938196378,42,8475.772007,0.9579494938,8358.859599,0.9375046425,ok,,,,,
LR_iid,0,22,top,2,43+44,43.5,2965.4545,2769.432994,196.0215061,196.0215061,3.410605132e-13,858.181582,43,1277.94724,0.8022225729,1168.627469,0.7785597722,44,1271.323946,0.7889047591,1140.807914,0.7842642706,ok,,,,,
LR_iid,0,22,mid1,2,43+44,43.5,29446.64889,28887.56122,559.0876763,559.0876763,3.97903932e-12,2893.229982,43,4160.23403,0.9445222788,4073.79785,0.9274384726,44,4012.782846,0.9532955135,3950.821147,0.9312717018,ok,,,,,
LR_iid,0,22,mid2,2,43+44,43.5,31408.8418,31077.40959,331.4322144,331.4322144,3.296918294e-12,1808.988832,43,2558.175996,0.9799462702,2546.256558,0.958063337,44,2465.951954,0.9851765462,2459.307242,0.9605651898,ok,,,,,
LR_iid,0,22,low,2,43+44,43.5,7521.175903,7462.210146,58.96575692,58.96575692,-5.115907697e-13,328.9035233,43,457.3020577,0.9931465387,456.969705,0.9687867375,44,448.5237028,0.9930705847,448.1751852,0.970091477,ok,,,,,
LR_iid,0,22,mu,2,43+44,43.5,11.31137782,11.30233285,0.009044968143,0.009044968143,-4.510281038e-17,0.09095060135,43,0.1087161297,1.055509879,0.07823509979,0.9964693618,44,0.1056505003,1.046790091,0.0827919164,0.9964012812,ok,,,,,
LR_iid,0,22,comp,2,43+44,43.5,195.5188696,194.5206932,0.9981764539,0.9981764539,2.020605905e-14,6.154479382,43,8.358840811,0.9981423998,8.358198703,0.9781925986,44,8.077085099,0.9980981045,8.07639807,0.9793176136,ok,,,,,
LR_iid,0,22,all,2,43+44,43.5,71548.95135,70402.43697,1146.514375,1146.514375,-3.637978807e-12,5895.549349,43,8462.126881,0.959382595,8350.289241,0.9391305869,44,8206.765184,0.9646055971,8120.283188,0.9422146708,ok,,,,,
LR_iid,0,23,top,2,45+46,45.5,2967.242261,2773.820479,193.4217816,193.4217816,-1.136868377e-13,923.8868893,45,1376.130429,0.7682516171,1216.768517,0.7681442875,46,1320.662114,0.7776554873,1174.146435,0.7772954339,ok,,,,,
LR_iid,0,23,mid1,2,45+46,45.5,30196.26096,29592.84957,603.4113938,603.4113938,2.046363079e-12,3213.439939,45,4291.525464,0.9392648459,4184.078832,0.9273496513,46,4591.300461,0.9354043818,4467.102485,0.9238997669,ok,,,,,
LR_iid,0,23,mid2,2,45+46,45.5,32870.44987,32494.33484,376.1150229,376.1150229,1.023181539e-12,1948.100546,45,2582.057784,0.9824784394,2572.537999,0.9596117299,46,2737.334022,0.9794156709,2723.856031,0.9581478399,ok,,,,,
LR_iid,0,23,low,2,45+46,45.5,7932.08321,7864.928436,67.15477335,67.15477335,-2.842170943e-14,367.9807799,45,484.2458948,0.9944186822,484.0142497,0.9686295012,46,506.4154469,0.9943572561,506.1732619,0.967956212,ok,,,,,
LR_iid,0,23,mu,2,45+46,45.5,12.66930169,12.6577321,0.01156958497,0.01156958497,-1.144917494e-16,0.0943216141,45,0.1040685653,1.056679381,0.06841229001,0.9972512303,46,0.120493941,1.053503218,0.08750624396,0.9965965173,ok,,,,,
LR_iid,0,23,comp,2,45+46,45.5,203.1941424,202.0180352,1.176107248,1.176107248,5.329070518e-14,6.510634313,45,8.329029348,0.9975893635,8.327903438,0.9790798512,46,9.043273501,0.9972435308,9.04177448,0.9777250268,ok,,,,,
LR_iid,0,23,all,2,45+46,45.5,74181.89974,72940.60909,1241.290648,1241.290648,-2.296474122e-11,6460.01311,45,8742.39267,0.9570087706,8611.638641,0.9395117994,46,9164.875811,0.9546767158,9016.248338,0.9379328739,ok,,,,,
LR_iid,0,24,top,2,47+48,47.5,2868.77248,2686.711231,182.0612498,182.0612498,-2.273736754e-13,949.8282752,47,1328.989036,0.7638810321,1163.513341,0.7734038717,48,1342.790996,0.7527176198,1161.398273,0.7690013166,ok,,,,,
LR_iid,0,24,mid1,2,47+48,47.5,30909.70827,30341.76712,567.94115,567.94115,1.818989404e-12,3129.89702,47,4470.772366,0.9377559267,4355.001934,0.9261910737,48,4181.161336,0.9425593308,4080.492171,0.9322879498,ok,,,,,
LR_iid,0,24,mid2,2,47+48,47.5,34316.29314,33967.98892,348.304228,348.304228,-2.955857781e-12,1911.668361,47,2693.012937,0.9813624723,2681.722439,0.9597353461,48,2601.106047,0.9820855124,2590.43936,0.9618907249,ok,,,,,
LR_iid,0,24,low,2,47+48,47.5,8307.784511,8246.495168,61.28934296,61.28934296,7.247535905e-13,354.3154118,47,493.5248174,0.9922010614,493.048119,0.969502883,48,472.1217705,0.994269353,471.8581694,0.97153094,ok,,,,,
LR_iid,0,24,mu,2,47+48,47.5,13.90220632,13.89227501,0.009931311934,0.009931311934,-9.610368057e-16,0.06488308757,47,0.08830676488,1.042430464,0.06587214862,0.9975765526,48,0.08213497131,1.048064797,0.0523854884,0.9981533896,ok,,,,,
LR_iid,0,24,comp,2,47+48,47.5,210.8020358,209.8845208,0.9175149906,0.9175149906,-1.076916334e-14,6.07956886,47,8.695943858,0.9980020935,8.695140964,0.9789809541,48,7.657998896,0.999185308,7.65786267,0.9818220123,ok,,,,,
LR_iid,0,24,all,2,47+48,47.5,76627.26264,75466.73923,1160.523417,1160.523417,-1.796252036e-11,6351.85352,47,8995.083408,0.9560306487,8853.170198,0.9399073218,48,8604.920284,0.9582828187,8474.466882,0.9436012676,ok,,,,,
LR_iid,0,25,top,2,49+50,49.5,2820.682818,2598.576171,222.1066473,222.1066473,6.821210263e-13,937.0628456,49,1355.834007,0.7612572273,1190.800664,0.7647897932,50,1379.313399,0.7451193245,1194.676995,0.7543993599,ok,,,,,
LR_iid,0,25,mid1,2,49+50,49.5,31820.77564,31215.88883,604.8868155,604.8868155,5.456968211e-12,3226.292072,49,4300.098296,0.9437391738,4203.138362,0.930863119,50,4565.529639,0.9423368257,4461.831292,0.9280322505,ok,,,,,
LR_iid,0,25,mid2,2,49+50,49.5,35783.18422,35417.55426,365.6299596,365.6299596,3.751665645e-12,1958.811309,49,2625.896404,0.9822306393,2615.165507,0.962357821,50,2749.258199,0.9821980523,2738.278183,0.961394447,ok,,,,,
LR_iid,0,25,low,2,49+50,49.5,8687.294475,8623.576156,63.71831841,63.71831841,1.108446668e-12,367.3545861,49,484.0190104,0.9935360715,483.6760319,0.9714271772,50,504.1452709,0.9926831595,503.695199,0.9709190233,ok,,,,,
LR_iid,0,25,mu,2,49+50,49.5,15.10878358,15.09763533,0.01114824434,0.01114824434,-1.772887392e-15,0.07946199694,49,0.1067442545,1.040909686,0.08397141972,0.9971643003,50,0.0910204322,1.03881247,0.06963345259,0.9977352024,ok,,,,,
LR_iid,0,25,comp,2,49+50,49.5,218.0421089,216.9873132,1.054795701,1.054795701,-1.82076576e-14,6.037961207,49,7.735399448,0.9984992772,7.734928663,0.9819440281,50,8.322882386,0.997763714,8.321819341,0.9808991753,ok,,,,,
LR_iid,0,25,all,2,49+50,49.5,79345.08804,78087.68036,1257.407685,1257.407685,8.185452316e-12,6495.638236,49,8773.689861,0.959557608,8649.476035,0.9433564334,50,9206.660411,0.9585956352,9074.126161,0.941666547,ok,,,,,
LR_abab,0,1,top,2,1+2,1.5,230.2516907,166.8965629,63.35512779,63.35512779,0,,1,,,,,2,302.5472205,4.011861386,301.5960369,0.07459651908,ok,,,,,
LR_abab,0,1,mid1,2,1+2,1.5,1022.195651,799.0111173,223.1845337,223.1845337,0,,1,,,,,2,1433.026678,2.692244977,1430.292285,0.06939388305,ok,,,,,
LR_abab,0,1,mid2,2,1+2,1.5,767.4983512,590.3563144,177.1420368,177.1420368,-5.684341886e-14,,1,,,,,2,1088.962784,1.183133336,1088.838653,0.06881678858,ok,,,,,
LR_abab,0,1,low,2,1+2,1.5,170.9296369,134.9819223,35.94771456,35.94771456,7.105427358e-15,,1,,,,,2,231.8943873,1.020366725,231.8909851,0.1884599885,ok,,,,,
LR_abab,0,1,mu,2,1+2,1.5,0.05878026743,0.04799770149,0.01078256594,0.01078256594,1.387778781e-17,,1,,,,,2,0.07751064361,1.259256947,0.07685068541,0.4104478017,ok,,,,,
LR_abab,0,1,comp,2,1+2,1.5,24.31688873,23.39521325,0.9216754781,0.9216754781,6.661338148e-16,,1,,,,,2,5.760258752,0.9991718902,5.760244768,0.8828687226,ok,,,,,
LR_abab,0,1,all,2,1+2,1.5,2215.250999,1714.689128,500.5618709,500.5618709,-1.705302566e-13,,1,,,,,2,3062.268839,1.082787391,3062.040166,0.1123116169,ok,,,,,
LR_abab,0,2,top,2,3+4,3.5,339.9885707,280.7773238,59.21124698,59.21124698,5.684341886e-14,94.23198422,3,208.1013521,0.8697697631,205.4349198,0.6055310277,4,132.8329134,0.8672678539,127.4897149,0.8009279991,ok,,,,,
LR_abab,0,2,mid1,2,3+4,3.5,2131.694661,2003.788611,127.9060498,127.9060498,0,640.4275648,3,1092.986757,1.17277519,1074.861722,0.6612397052,4,638.2117379,1.096711086,624.7694337,0.8570451093,ok,,,,,
LR_abab,0,2,mid2,2,3+4,3.5,1860.475818,1782.838711,77.63710637,77.63710637,1.421085472e-13,568.4125867,3,889.0905779,1.304731633,848.1408461,0.6852175154,4,511.4292944,1.236136411,450.4263158,0.8875513957,ok,,,,,
LR_abab,0,2,low,2,3+4,3.5,442.6230783,427.3057846,15.31729366,15.31729366,-3.907985047e-14,134.9662781,3,200.7849408,1.354070708,188.0692008,0.7051203458,4,118.3573702,1.316970285,94.20128998,0.9031763183,ok,,,,,
LR_abab,0,2,mu,2,3+4,3.5,0.1954384399,0.1893449547,0.006093485196,0.006093485196,3.469446952e-18,0.05949676652,3,0.08362975802,1.865681961,0.06478970767,0.7580112692,4,0.05086547759,1.515548944,0.02630095844,0.9432712818,ok,,,,,
LR_abab,0,2,comp,2,3+4,3.5,31.18247769,30.32116333,0.8613143638,0.8613143638,5.551115123e-16,4.900775291,3,6.72662229,1.00396302,6.726268676,0.8782788592,4,6.49067448,1.0064212,6.489597567,0.8961109005,ok,,,,,
LR_abab,0,2,all,2,3+4,3.5,4806.160043,4525.220939,280.9391047,280.9391047,-9.663381206e-13,1442.998686,3,2397.77388,1.191699193,2348.92237,0.6675242882,4,1407.372856,1.139786975,1346.774996,0.8657147829,ok,,,,,
LR_abab,0,3,top,2,5+6,5.5,412.0632717,348.8084033,63.2548684,63.2548684,7.105427358e-15,73.32201428,5,136.9594009,0.8968448447,133.5077681,0.8133263874,6,124.7833604,0.9287522929,122.9782225,0.8448761207,ok,,,,,
LR_abab,0,3,mid1,2,5+6,5.5,2938.016233,2838.604305,99.41192889,99.41192889,5.400124792e-13,380.6415525,5,550.9152982,1.074911363,540.1970653,0.8962999773,6,490.602408,1.060543476,481.9759402,0.9197630533,ok,,,,,
LR_abab,0,3,mid2,2,5+6,5.5,2828.164647,2772.586329,55.578318,55.578318,2.842170943e-14,291.1729753,5,394.6414281,1.18980532,337.041994,0.9329460906,6,329.7973145,1.142311901,286.818608,0.9519157366,ok,,,,,
LR_abab,0,3,low,2,5+6,5.5,709.6816725,699.2529328,10.42873969,10.42873969,-7.105427358e-15,69.83744858,5,91.00370195,1.243265956,68.86865202,0.9452836613,6,74.00180897,1.183027239,56.87692292,0.9624746366,ok,,,,,
LR_abab,0,3,mu,2,5+6,5.5,0.3730522171,0.368080052,0.004972165058,0.004972165058,-6.938893904e-17,0.04380224988,5,0.04719579103,1.389448862,0.02409695465,0.9613796683,6,0.04836939137,1.295579672,0.02752523624,0.967309193,ok,,,,,
LR_abab,0,3,comp,2,5+6,5.5,38.23512624,37.41002089,0.8251053492,0.8251053492,4.107825191e-15,4.973423329,5,6.673074938,1.006582723,6.671800088,0.9039439354,6,6.537295692,1.007703758,6.535340501,0.9146439132,ok,,,,,
LR_abab,0,3,all,2,5+6,5.5,6926.534003,6697.03007,229.5039325,229.5039325,2.842170943e-14,819.9912163,5,1180.2401,1.119035564,1120.207101,0.9086623319,6,1025.770557,1.095439895,976.8060377,0.9319258955,ok,,,,,
LR_abab,0,4,top,2,7+8,7.5,475.0467022,410.9905017,64.05620045,64.05620045,2.842170943e-14,90.13303566,7,141.7972426,0.8958229938,137.5167735,0.8349369525,8,152.6060185,0.8996320975,148.2771734,0.8373124989,ok,,,,,
LR_abab,0,4,mid1,2,7+8,7.5,3694.507982,3591.848174,102.6598084,102.6598084,-5.684341886e-14,338.9831216,7,471.855887,1.052476687,464.2910574,0.9314603377,8,477.7714515,1.043951032,471.7272144,0.9372711367,ok,,,,,
LR_abab,0,4,mid2,2,7+8,7.5,3785.178601,3730.315645,54.86295672,54.86295672,3.694822226e-13,245.7751878,7,307.4287519,1.118771426,270.7458137,0.9608352297,8,312.9651785,1.110592798,275.5888202,0.9653322051,ok,,,,,
LR_abab,0,4,low,2,7+8,7.5,973.6346153,963.1515264,10.48308892,10.48308892,2.273736754e-13,56.67281569,7,68.00133976,1.145956158,54.21761914,0.9695453848,8,68.68325385,1.130996151,55.4299485,0.9730744994,ok,,,,,
LR_abab,0,4,mu,2,7+8,7.5,0.5637848717,0.5592009544,0.004583917377,0.004583917377,-9.194034423e-17,0.03415410833,7,0.04210414084,1.238422364,0.02402080824,0.9762562163,8,0.03510783582,1.178230851,0.02151223041,0.9823737538,ok,,,,,
LR_abab,0,4,comp,2,7+8,7.5,46.74458058,45.63026066,1.114319914,1.114319914,-2.220446049e-15,6.042456208,7,7.394550627,1.007547403,7.392472562,0.9130171429,8,8.498756646,1.007188531,8.496690191,0.9092971983,ok,,,,,
LR_abab,0,4,all,2,7+8,7.5,8975.676267,8742.495308,233.1809584,233.1809584,2.50111043e-12,737.640771,7,996.519876,1.078856892,956.5623486,0.9415967312,8,1020.559767,1.071881699,982.1826272,0.9469864145,ok,,,,,
LR_abab,0,5,top,2,9+10,9.5,508.6734421,443.3189088,65.35453329,65.35453329,-5.684341886e-14,93.24733569,9,154.0652349,0.8736454949,146.8164347,0.8381013728,10,160.2493747,0.8666262634,151.4251265,0.8432168761,ok,,,,,
LR_abab,0,5,mid1,2,9+10,9.5,4371.476551,4289.825734,81.65081755,81.65081755,-6.252776075e-13,320.2619,9,485.2806994,1.032545331,481.5658608,0.9412258325,10,421.0633374,1.028247989,417.9658598,0.9526667982,ok,,,,,
LR_abab,0,5,mid2,2,9+10,9.5,4743.274987,4701.132179,42.14280867,42.14280867,-6.394884622e-14,222.0166922,9,304.1323123,1.099054061,269.5407928,0.9697802932,10,264.7249318,1.080213464,238.6997397,0.9756331084,ok,,,,,
LR_abab,0,5,low,2,9+10,9.5,1243.134225,1235.302147,7.832077929,7.832077929,6.572520306e-14,49.37686823,9,65.20474482,1.117271284,52.77378414,0.9774039558,10,55.77828127,1.098724923,45.60898706,0.9823720385,ok,,,,,
LR_abab,0,5,mu,2,9+10,9.5,0.7599067702,0.756632367,0.003274403185,0.003274403185,-9.540979118e-17,0.0264079781,9,0.03288314779,1.148994996,0.02151897556,0.9844497324,10,0.0282417819,1.145027188,0.0152927017,0.9906596217,ok,,,,,
LR_abab,0,5,comp,2,9+10,9.5,54.58234778,53.75024691,0.8321008683,0.8321008683,-8.881784197e-15,5.376147358,9,7.847129151,1.005931513,7.845566118,0.9227188983,10,6.739152012,1.005729619,6.73754134,0.9383309099,ok,,,,,
LR_abab,0,5,all,2,9+10,9.5,10921.90146,10724.08585,197.8156127,197.8156127,2.216893336e-12,690.3053515,9,1016.563004,1.060734692,985.4465022,0.9518091267,10,908.583319,1.049530315,885.2388322,0.9602716707,ok,,,,,
