arm,seed,band,window,window_lo,window_hi,window_hi_used,complete,n_increments,C1_cos,C1_energy,C1_energy_sym,n_pairs_1,n_cos_1,C2_cos,C2_energy,C2_energy_sym,n_pairs_2,n_cos_2,C3_cos,C3_energy,C3_energy_sym,n_pairs_3,n_cos_3,C4_cos,C4_energy,C4_energy_sym,n_pairs_4,n_cos_4,C5_cos,C5_energy,C5_energy_sym,n_pairs_5,n_cos_5,C6_cos,C6_energy,C6_energy_sym,n_pairs_6,n_cos_6,C2_minus_C13_cos,C3_minus_C2_cos,C2_minus_C13_energy,C3_minus_C2_energy,C2_minus_C13_energy_sym,C3_minus_C2_energy_sym,even_odd_pattern_cos,r_b,r_window,r_status,q20,qA,qB,q_points,status
LR_aaaa,7,comp,late,26,50,50,True,25,0.5282340419,-0.00139302167,-0.001393020826,24,24,0.486303697,0.0008561285729,0.0008197023505,23,23,0.4433289701,0.0009580940659,0.0008731439789,22,22,0.3996755538,-6.547736663e-05,-5.331127944e-05,21,21,0.3557331286,0.001313195965,0.000940510558,20,20,0.3113375668,0.001786944565,0.001065155165,19,19,0.0005221909983,-0.04297472689,0.001073592375,0.0001019654929,0.001079640774,5.344162839e-05,+0.5282;+0.4863;+0.4433;+0.3997;+0.3557;+0.3113,1.053483718,t6-50,ok,0.02894788977,0.02896867002,0.02894788977,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_aaaa,7,comp,all,2,50,50,True,49,0.3640737553,0.0006574067715,0.000649598306,48,48,0.3113213368,0.002681105826,0.002629988221,47,47,0.262065403,0.002027420757,0.001970545544,46,46,0.2177652999,0.001599283351,0.001528253644,45,45,0.1770081889,0.001595459517,0.001507392415,44,44,0.141311362,0.003020939903,0.002823704009,43,43,-0.001748242317,-0.04925593385,0.001338692061,-0.0006536850688,0.001319916296,-0.000659442677,+0.3641;+0.3113;+0.2621;+0.2178;+0.1770;+0.1413,1.053483718,t6-50,ok,0.02894788977,0.02896867002,0.02894788977,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_aaaa,7,all,early,5,14,14,True,10,-0.06005271735,-0.05875582522,-0.05741282592,9,9,0.01355881576,0.0126700477,0.01234570816,8,8,0.03170277392,0.03173596562,0.03097588822,7,7,0.05032342246,0.05199094934,0.05053043779,6,6,0.05506685174,0.05972171354,0.06328299531,5,5,0.04879848526,0.05393852282,0.05145966212,4,4,0.02773378747,0.01814395817,0.0261799775,0.01906591792,0.025564177,0.01863018007,-0.0601;+0.0136;+0.0317;+0.0503;+0.0551;+0.0488,1.231519182,t6-50,ok,0.1702154512,0.1727281779,0.1702154512,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_aaaa,7,all,late,26,50,50,True,25,0.5067879327,-0.1093288976,-0.1093267294,24,24,0.5223773376,-0.01661641443,-0.015827249,23,23,0.4892253004,-0.01092197512,-0.009869907666,22,22,0.4581234123,0.0008617858518,0.0006952816345,21,21,0.4150686116,0.004076870428,0.002972837417,20,20,0.3791547408,0.00337419379,0.002201645516,19,19,0.02437072105,-0.03315203722,0.04350902193,0.005694439306,0.04377106954,0.005957341335,+0.5068;+0.5224;+0.4892;+0.4581;+0.4151;+0.3792,1.231519182,t6-50,ok,0.1702154512,0.1727281779,0.1702154512,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_aaaa,7,all,all,2,50,50,True,49,0.351429346,-0.07747993263,-0.0765357758,48,48,0.3552379228,0.003876571817,0.003783190602,47,47,0.3200166298,0.01581431372,0.01523716871,46,46,0.2805061203,0.02317531422,0.02173766003,45,45,0.2380763429,0.0281460083,0.02594850726,44,44,0.1963195439,0.02604929735,0.02362922258,43,43,0.01951493487,-0.03522129297,0.03470938127,0.01193774191,0.03443249415,0.01145397811,+0.3514;+0.3552;+0.3200;+0.2805;+0.2381;+0.1963,1.231519182,t6-50,ok,0.1702154512,0.1727281779,0.1702154512,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abc,7,top,early,2,6,6,True,5,-0.2896174398,-0.2866854312,-0.2968093133,4,4,-0.2782366857,-0.2550129749,-0.2792207665,3,3,0.2621323557,0.2292167087,0.2623714816,2,2,0.01159742031,0.01007991779,0.01159742031,1,1,,,,0,0,,,,0,0,-0.2644941437,0.5403690414,-0.2262786136,0.4842296836,-0.2620018506,0.5415922481,-0.2896;-0.2782;+0.2621;+0.0116;nan;nan,0.1555435713,t4-12,ok,,,,{},ok
LR_abc,7,top,late,4,12,12,True,9,-0.3463065552,-0.3440759797,-0.3464862992,8,8,-0.3535801843,-0.3472044277,-0.3536966358,7,7,0.4359081859,0.4257470426,0.4360179021,6,6,-0.1363607053,-0.1349071625,-0.1383663904,5,5,-0.2923929843,-0.2826850533,-0.291864798,4,4,0.3850012758,0.3676393615,0.385795334,3,3,-0.3983809996,0.7894883702,-0.3880399591,0.7729514702,-0.3984624372,0.7897145378,-0.3463;-0.3536;+0.4359;-0.1364;-0.2924;+0.3850,0.1555435713,t4-12,ok,,,,{},ok
LR_abc,7,top,all,2,12,12,True,11,-0.3211681573,-0.3225181023,-0.3261313088,10,10,-0.3337893949,-0.3251781074,-0.3364124233,9,9,0.3924642283,0.3778458248,0.3967264057,8,8,-0.1074949062,-0.1058791543,-0.1118410494,7,7,-0.2698968142,-0.2526257068,-0.2707195154,6,6,0.3170877171,0.2961547397,0.3221167842,5,5,-0.3694374304,0.7262536232,-0.3528419686,0.7030239322,-0.3717099718,0.7331388291,-0.3212;-0.3338;+0.3925;-0.1075;-0.2699;+0.3171,0.1555435713,t4-12,ok,,,,{},ok
LR_abc,7,mid1,early,2,6,6,True,5,-0.1666946932,-0.1663001321,-0.1627442439,4,4,-0.159239176,-0.167975038,-0.1578285201,3,3,0.2918445995,0.3210329207,0.2921504537,2,2,-0.06160328347,-0.06721037409,-0.06160328347,1,1,,,,0,0,,,,0,0,-0.2218141292,0.4510837755,-0.2453414323,0.4890079587,-0.222531625,0.4499789738,-0.1667;-0.1592;+0.2918;-0.0616;nan;nan,0.5918190537,t4-12,ok,,,,{},ok
LR_abc,7,mid1,late,4,12,12,True,9,-0.223162317,-0.2279358859,-0.2224444802,8,8,-0.2057554236,-0.2149850228,-0.2061523644,7,7,0.3463098018,0.3719178195,0.3470022203,6,6,-0.1311912603,-0.1426892275,-0.1304345999,5,5,-0.160347895,-0.1791674282,-0.1601717549,4,4,0.3046357019,0.3489788192,0.3041138003,3,3,-0.267329166,0.5520652254,-0.2869759896,0.5869028423,-0.2684312344,0.5531545847,-0.2232;-0.2058;+0.3463;-0.1312;-0.1603;+0.3046,0.5918190537,t4-12,ok,,,,{},ok
LR_abc,7,mid1,all,2,12,12,True,11,-0.2026045665,-0.2014164007,-0.1970077204,10,10,-0.1905727676,-0.1970827079,-0.1878249883,9,9,0.3326935012,0.3574977474,0.3311576372,8,8,-0.115977863,-0.1248920015,-0.1133578193,7,7,-0.1456465894,-0.1628341012,-0.1440180046,6,6,0.2764262275,0.3170705471,0.2738519791,5,5,-0.255617235,0.5232662688,-0.2751233813,0.5545804554,-0.2548999467,0.5189826255,-0.2026;-0.1906;+0.3327;-0.1160;-0.1456;+0.2764,0.5918190537,t4-12,ok,,,,{},ok
LR_abc,7,mid2,early,2,6,6,True,5,-0.1422268368,-0.1441716623,-0.1376967494,4,4,-0.1149194091,-0.1274831339,-0.1137666317,3,3,0.4452058246,0.5281424278,0.4446101291,2,2,-0.09522756063,-0.1149266241,-0.09522756063,1,1,,,,0,0,,,,0,0,-0.2664089029,0.5601252337,-0.3194685166,0.6556255617,-0.2672233215,0.5583767607,-0.1422;-0.1149;+0.4452;-0.0952;nan;nan,0.9851860669,t4-12,ok,,,,{},ok
LR_abc,7,mid2,late,4,12,12,True,9,-0.1742484471,-0.1812135255,-0.1741631242,8,8,-0.1583568272,-0.1690309482,-0.1571524753,7,7,0.4613602478,0.518238341,0.4626484428,6,6,-0.1410683149,-0.1629353645,-0.1410361071,5,5,-0.1325820301,-0.157038242,-0.131141652,4,4,0.417533257,0.5205411053,0.4167225549,3,3,-0.3019127275,0.619717075,-0.337543356,0.6872692893,-0.3013951346,0.6198009181,-0.1742;-0.1584;+0.4614;-0.1411;-0.1326;+0.4175,0.9851860669,t4-12,ok,,,,{},ok
LR_abc,7,mid2,all,2,12,12,True,11,-0.161357611,-0.1617222719,-0.1555345252,10,10,-0.1474061704,-0.1552578467,-0.1425389865,9,9,0.457321642,0.5212704751,0.4567276796,8,8,-0.1313279175,-0.1527899044,-0.1289353067,7,7,-0.1215734695,-0.1463285282,-0.118677564,6,6,0.394435274,0.5002358575,0.3905062101,5,5,-0.295388186,0.6047278125,-0.3350319483,0.6765283218,-0.2931355637,0.599266666,-0.1614;-0.1474;+0.4573;-0.1313;-0.1216;+0.3944,0.9851860669,t4-12,ok,,,,{},ok
LR_abc,7,low,early,2,6,6,True,5,-0.07906926445,-0.08020629828,-0.0761627368,4,4,-0.0549696829,-0.05977858507,-0.05282867537,3,3,0.4777146701,0.5780866545,0.4771623388,2,2,-0.05540298281,-0.06853941875,-0.05540298281,1,1,,,,0,0,,,,0,0,-0.2542923857,0.532684353,-0.3087187632,0.6378652396,-0.2533284764,0.5299910141,-0.0791;-0.0550;+0.4777;-0.0554;nan;nan,1.393662526,t4-12,ok,,,,{},ok
LR_abc,7,low,late,4,12,12,True,9,-0.1057318707,-0.1101104451,-0.1048085148,8,8,-0.09409513094,-0.1014016803,-0.09310863014,7,7,0.492661156,0.5622712399,0.4951907569,6,6,-0.089265756,-0.1050908346,-0.08912412192,5,5,-0.08199511977,-0.09933187817,-0.08106850982,4,4,0.4408817813,0.5638280234,0.4398194924,3,3,-0.2875597736,0.5867562869,-0.3274820777,0.6636729202,-0.2882997512,0.588299387,-0.1057;-0.0941;+0.4927;-0.0893;-0.0820;+0.4409,1.393662526,t4-12,ok,,,,{},ok
LR_abc,7,low,all,2,12,12,True,11,-0.09678197643,-0.09580385236,-0.09174333344,10,10,-0.08222375045,-0.08419650064,-0.07672979039,9,9,0.4889245345,0.5671262542,0.4891806631,8,8,-0.08255132472,-0.09714771658,-0.08067906115,7,7,-0.06762456169,-0.08102506343,-0.06430978561,6,6,0.4238395183,0.553738365,0.4206672465,5,5,-0.2782950295,0.571148285,-0.3198577016,0.6513227548,-0.2754484552,0.5659104534,-0.0968;-0.0822;+0.4889;-0.0826;-0.0676;+0.4238,1.393662526,t4-12,ok,,,,{},ok
LR_abc,7,mu,early,2,6,6,True,5,0.2729649975,0.3173376182,0.2958695123,4,4,0.2629845553,0.3044265372,0.2622936494,3,3,0.3861361023,0.483536394,0.3834872614,2,2,0.2750714261,0.3529656493,0.2750714261,1,1,,,,0,0,,,,0,0,-0.06656599461,0.123151547,-0.09601046887,0.1791098568,-0.07738473748,0.121193612,+0.2730;+0.2630;+0.3861;+0.2751;nan;nan,2.159603871,t4-12,ok,,,,{},ok
LR_abc,7,mu,late,4,12,12,True,9,0.05466873865,0.06836112901,0.06640737973,8,8,0.06852089004,0.07999567698,0.07603120162,7,7,0.3518799393,0.3869710944,0.3627572409,6,6,0.05754604826,0.07133202938,0.06436764276,5,5,0.1243106882,0.1359848978,0.1207821273,4,4,0.2661180764,0.297027218,0.2638394927,3,3,-0.1347534489,0.2833590493,-0.1476704347,0.3069754174,-0.1385511087,0.2867260393,+0.0547;+0.0685;+0.3519;+0.0575;+0.1243;+0.2661,2.159603871,t4-12,ok,,,,{},ok
LR_abc,7,mu,all,2,12,12,True,11,0.1227839036,0.1685998706,0.1618135228,10,10,0.1270860453,0.1609569679,0.1480693227,9,9,0.3604439801,0.4138008698,0.3681307556,8,8,0.111826293,0.1506750889,0.1316832837,7,7,0.1625544135,0.2117305208,0.1745953294,6,6,0.2912375251,0.3616072037,0.2865893026,5,5,-0.1145278965,0.2333579347,-0.1302434023,0.2528439019,-0.1169028164,0.2200614328,+0.1228;+0.1271;+0.3604;+0.1118;+0.1626;+0.2912,2.159603871,t4-12,ok,,,,{},ok
LR_abc,7,comp,early,2,6,6,True,5,-0.01167487612,-0.01146947331,-0.01152174985,4,4,-0.01216030059,-0.01231296778,-0.01207546553,3,3,0.05365749681,0.05513589114,0.05355487419,2,2,-0.003395093895,-0.003338077324,-0.003395093895,1,1,,,,0,0,,,,0,0,-0.03315161094,0.0658177974,-0.0341461767,0.06744885892,-0.0330920277,0.06563033972,-0.0117;-0.0122;+0.0537;-0.0034;nan;nan,1.010916766,t4-12,ok,,,,{},ok
LR_abc,7,comp,late,4,12,12,True,9,-0.01319016713,-0.01302319286,-0.01308929938,8,8,-0.01228978279,-0.01184278123,-0.01216124408,7,7,0.04191007635,0.04002129296,0.04161285393,6,6,-0.01084025685,-0.01043476553,-0.01079290075,5,5,-0.01211246727,-0.01150454735,-0.01198473502,4,4,0.03895667981,0.03614067289,0.03889604993,3,3,-0.0266497374,0.05419985914,-0.02534183128,0.05186407419,-0.02642302135,0.05377409801,-0.0132;-0.0123;+0.0419;-0.0108;-0.0121;+0.0390,1.010916766,t4-12,ok,,,,{},ok
LR_abc,7,comp,all,2,12,12,True,11,-0.01249112994,-0.01238242768,-0.0124014479,10,10,-0.01193589573,-0.01168483151,-0.01179674755,9,9,0.04484693147,0.04363543667,0.04459946584,8,8,-0.00838483094,-0.008069513318,-0.008285495224,7,7,-0.01103816059,-0.01079478275,-0.01094716871,6,6,0.03861760152,0.03785193986,0.03849478196,5,5,-0.02811379649,0.0567828272,-0.027311336,0.05532026818,-0.02789575652,0.05639621339,-0.0125;-0.0119;+0.0448;-0.0084;-0.0110;+0.0386,1.010916766,t4-12,ok,,,,{},ok
LR_abc,7,all,early,2,6,6,True,5,-0.1718959925,-0.172170463,-0.1682270489,4,4,-0.1548046284,-0.1632448447,-0.1536618949,3,3,0.3468927678,0.3799457549,0.3467981301,2,2,-0.06068139819,-0.06663811789,-0.06068139819,1,1,,,,0,0,,,,0,0,-0.242303016,0.5016973962,-0.2671324907,0.5431905996,-0.2429474355,0.500460025,-0.1719;-0.1548;+0.3469;-0.0607;nan;nan,0.6587143482,t4-12,ok,,,,{},ok
LR_abc,7,all,late,4,12,12,True,9,-0.2287621914,-0.233198836,-0.2278069138,8,8,-0.2166244737,-0.2251289599,-0.2162579477,7,7,0.4040416147,0.4317912069,0.4045572218,6,6,-0.1327252011,-0.1439012151,-0.1321880562,5,5,-0.1742280774,-0.1932535083,-0.1738057576,4,4,0.3579052098,0.4067029697,0.3575140754,3,3,-0.3042641853,0.6206660883,-0.3244251453,0.6569201668,-0.3046331017,0.6208151695,-0.2288;-0.2166;+0.4040;-0.1327;-0.1742;+0.3579,0.6587143482,t4-12,ok,,,,{},ok
LR_abc,7,all,all,2,12,12,True,11,-0.2079566384,-0.206884671,-0.2023770084,10,10,-0.1992338375,-0.2048242305,-0.1956292281,9,9,0.3897544029,0.4171586336,0.3879209187,8,8,-0.1174458463,-0.1264167032,-0.1150719721,7,7,-0.1568030794,-0.1741327535,-0.1548136617,6,6,0.3256320918,0.3715010162,0.3229007863,5,5,-0.2901327197,0.5889882404,-0.3099612117,0.621982864,-0.2884011833,0.5835501469,-0.2080;-0.1992;+0.3898;-0.1174;-0.1568;+0.3256,0.6587143482,t4-12,ok,,,,{},ok
SNA_abab,7,top,early,5,14,14,True,10,-0.5918831649,-0.6031291051,-0.5917403798,9,9,0.2980533507,0.3088041023,0.2975639222,8,8,-0.3261711053,-0.3427409779,-0.3247193515,7,7,0.2833711231,0.3037291477,0.2822139138,6,6,-0.2719845717,-0.2962088335,-0.271362879,5,5,0.2582450886,0.2858858836,0.2566812745,4,4,0.7570804858,-0.624224456,0.7817391438,-0.6515450802,0.7557937878,-0.6222832736,-0.5919;+0.2981;-0.3262;+0.2834;-0.2720;+0.2582,0.04086212985,t6-50,ok,-0.5168394635,-0.4770459199,-0.5168394635,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_abab,7,top,late,26,50,50,True,25,-0.553092754,-0.5505163871,-0.5528375542,24,24,0.2230838158,0.2209766313,0.2227080328,23,23,-0.2791165514,-0.2758914851,-0.2790445057,22,22,0.2470768211,0.2432337455,0.2466289522,21,21,-0.2570290558,-0.2520996626,-0.2568336035,20,20,0.2367203514,0.2314116621,0.2373191619,19,19,0.6391884685,-0.5022003672,0.6341805674,-0.4968681164,0.6386490627,-0.5017525384,-0.5531;+0.2231;-0.2791;+0.2471;-0.2570;+0.2367,0.04086212985,t6-50,ok,-0.5168394635,-0.4770459199,-0.5168394635,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_abab,7,top,all,2,50,50,True,49,-0.5661868632,-0.5652959088,-0.5644738864,48,48,0.2446236329,0.2426270423,0.2419622976,47,47,-0.2946972465,-0.2939722454,-0.2930486481,46,46,0.2623777312,0.2619204192,0.2607196902,45,45,-0.2691628962,-0.2692780168,-0.2678335591,44,44,0.2547781205,0.2545465452,0.2534474901,43,43,0.6750656878,-0.5393208794,0.6722611193,-0.5365992876,0.6707235649,-0.5350109457,-0.5662;+0.2446;-0.2947;+0.2624;-0.2692;+0.2548,0.04086212985,t6-50,ok,-0.5168394635,-0.4770459199,-0.5168394635,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_abab,7,mid1,early,5,14,14,True,10,-0.2971137643,-0.3014878069,-0.2959505072,9,9,0.1278458894,0.1321375577,0.1271912039,8,8,-0.1707559595,-0.1788812178,-0.1696034772,7,7,0.1284336276,0.1357555428,0.1278038136,6,6,-0.1316243134,-0.1418586605,-0.1310986774,5,5,0.1106582622,0.119930085,0.1097366941,4,4,0.3617807513,-0.2986018489,0.3723220701,-0.3110187755,0.3599681961,-0.2967946811,-0.2971;+0.1278;-0.1708;+0.1284;-0.1316;+0.1107,0.2559292794,t6-50,ok,-0.1104498529,-0.108217561,-0.1104498529,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_abab,7,mid1,late,26,50,50,True,25,-0.2721278329,-0.2718312534,-0.2720431353,24,24,0.07002617494,0.06994375243,0.06999045864,23,23,-0.1599342938,-0.1597352479,-0.1598083069,22,22,0.09538366265,0.09522368027,0.09530625766,21,21,-0.1342230274,-0.1338099906,-0.1341415134,20,20,0.09878969414,0.09823084646,0.0986725517,19,19,0.2860572383,-0.2299604687,0.2857270031,-0.2296790003,0.2859161797,-0.2297987655,-0.2721;+0.0700;-0.1599;+0.0954;-0.1342;+0.0988,0.2559292794,t6-50,ok,-0.1104498529,-0.108217561,-0.1104498529,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_abab,7,mid1,all,2,50,50,True,49,-0.2773416845,-0.2787147168,-0.2751384267,48,48,0.09047322301,0.09359184449,0.091785035,47,47,-0.166217429,-0.1693944185,-0.1653054336,46,46,0.1032942408,0.1063410926,0.1033463273,45,45,-0.1361247205,-0.1393768912,-0.134985967,44,44,0.1081825093,0.1107759526,0.1071221731,43,43,0.3122527798,-0.256690652,0.3176464121,-0.262986263,0.3120069652,-0.2570904686,-0.2773;+0.0905;-0.1662;+0.1033;-0.1361;+0.1082,0.2559292794,t6-50,ok,-0.1104498529,-0.108217561,-0.1104498529,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_abab,7,mid2,early,5,14,14,True,10,-0.1467166551,-0.1495183338,-0.1457833715,9,9,0.2477174028,0.2643955962,0.249710029,8,8,-0.1163272937,-0.124878526,-0.1155757588,7,7,0.2293921543,0.2538860402,0.2297898855,6,6,-0.1028591276,-0.1164239344,-0.1023681747,5,5,0.2151739558,0.2489117652,0.2152345712,4,4,0.3792393772,-0.3640446965,0.4015940261,-0.3892741222,0.3803895941,-0.3652857877,-0.1467;+0.2477;-0.1163;+0.2294;-0.1029;+0.2152,1.761941858,t6-50,ok,0.31905878,0.333549122,0.31905878,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_abab,7,mid2,late,26,50,50,True,25,-0.147184486,-0.1471827568,-0.1471294807,24,24,0.1292499304,0.1295301267,0.1293257345,23,23,-0.1180033284,-0.1183915033,-0.1180532962,22,22,0.1253019161,0.1257421512,0.1253313153,21,21,-0.1092436861,-0.1095674115,-0.10924376,20,20,0.1223688327,0.1228276996,0.1223761486,19,19,0.2618438376,-0.2472532588,0.2623172567,-0.24792163,0.261917123,-0.2473790307,-0.1472;+0.1292;-0.1180;+0.1253;-0.1092;+0.1224,1.761941858,t6-50,ok,0.31905878,0.333549122,0.31905878,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_abab,7,mid2,all,2,50,50,True,49,-0.1463789541,-0.1457356805,-0.1423983827,48,48,0.1739135584,0.192092631,0.1855480314,47,47,-0.1171346108,-0.1195515365,-0.1142558532,46,46,0.1625375525,0.179428341,0.1700259718,45,45,-0.1081238327,-0.1125705529,-0.105746582,44,44,0.1562464312,0.1725139268,0.1611099758,43,43,0.3056703409,-0.2910481692,0.3247362395,-0.3116441675,0.3138751493,-0.2998038846,-0.1464;+0.1739;-0.1171;+0.1625;-0.1081;+0.1562,1.761941858,t6-50,ok,0.31905878,0.333549122,0.31905878,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_abab,7,low,early,5,14,14,True,10,-0.07036517357,-0.07071417423,-0.06875081154,9,9,0.3620056969,0.3839603017,0.3635265274,8,8,-0.05819498255,-0.06196021887,-0.05726491844,7,7,0.3384755288,0.3721281292,0.3387224747,6,6,-0.0546546189,-0.06108271608,-0.05394080489,5,5,0.324026185,0.3711834434,0.3236997661,4,4,0.4262857749,-0.4202006794,0.4502974982,-0.4459205205,0.4265343924,-0.4207914459,-0.0704;+0.3620;-0.0582;+0.3385;-0.0547;+0.3240,4.4548954,t6-50,ok,0.6267790447,0.6496638601,0.6267790447,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_abab,7,low,late,26,50,50,True,25,-0.08700219239,-0.08715545156,-0.08700921117,24,24,0.2051717747,0.2060785365,0.2054349037,23,23,-0.0702243856,-0.07060058825,-0.07028061534,22,22,0.1979457136,0.1992724473,0.1981351623,21,21,-0.06699155645,-0.06748583558,-0.06701025892,20,20,0.1940519961,0.1958348941,0.194034021,19,19,0.2837850637,-0.2753961603,0.2849565564,-0.2766791247,0.2840798169,-0.275715519,-0.0870;+0.2052;-0.0702;+0.1979;-0.0670;+0.1941,4.4548954,t6-50,ok,0.6267790447,0.6496638601,0.6267790447,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_abab,7,low,all,2,50,50,True,49,-0.08145155278,-0.07952978853,-0.07780509086,48,48,0.2650033898,0.2871262346,0.2775359892,47,47,-0.06577647592,-0.06561876897,-0.06277535729,46,46,0.2499405868,0.2730106718,0.2587628951,45,45,-0.0631207124,-0.06462420554,-0.06072554428,44,44,0.2430275553,0.2672172542,0.2493263914,43,43,0.3386174042,-0.3307798658,0.3597005133,-0.3527450035,0.3478262133,-0.3403113465,-0.0815;+0.2650;-0.0658;+0.2499;-0.0631;+0.2430,4.4548954,t6-50,ok,0.6267790447,0.6496638601,0.6267790447,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_abab,7,mu,early,5,14,14,True,10,0.51316636,0.5176959722,0.5111688524,9,9,0.6541487036,0.671221583,0.653282278,8,8,0.5010346286,0.5192591883,0.5019709527,7,7,0.6105904399,0.6289230077,0.6078076794,6,6,0.525725782,0.5492184833,0.5246683211,5,5,0.6364796598,0.6707077064,0.6382230294,4,4,0.1470482092,-0.1531140749,0.1527440027,-0.1519623946,0.1467123755,-0.1513113254,+0.5132;+0.6541;+0.5010;+0.6106;+0.5257;+0.6365,22.16485141,t6-50,ok,1.191114256,1.2627397,1.191114256,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_abab,7,mu,late,26,50,50,True,25,0.3592298538,0.3565565853,0.3577135973,24,24,0.5553339798,0.5462520947,0.5513236756,23,23,0.365895215,0.3598362842,0.3651203529,22,22,0.5353966813,0.5283122326,0.534039106,21,21,0.3722523715,0.366505528,0.3711681091,20,20,0.5446716086,0.5371420365,0.5413981747,19,19,0.1927714454,-0.1894387649,0.18805566,-0.1864158105,0.1899067005,-0.1862033227,+0.3592;+0.5553;+0.3659;+0.5354;+0.3723;+0.5447,22.16485141,t6-50,ok,1.191114256,1.2627397,1.191114256,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_abab,7,mu,all,2,50,50,True,49,0.427649421,0.4310875988,0.4287452186,48,48,0.5999599197,0.6039259172,0.5987575606,47,47,0.4322165844,0.437643696,0.4336774397,46,46,0.5700439064,0.5765738545,0.5684832474,45,45,0.4445801006,0.4528997848,0.4446768552,44,44,0.5780240276,0.5881448225,0.5750751203,43,43,0.170026917,-0.1677433353,0.1695602698,-0.1662822212,0.1675462315,-0.1650801209,+0.4276;+0.6000;+0.4322;+0.5700;+0.4446;+0.5780,22.16485141,t6-50,ok,1.191114256,1.2627397,1.191114256,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_abab,7,comp,early,5,14,14,True,10,-0.007493342613,-0.007551969783,-0.007466588072,9,9,0.02157784148,0.02117442508,0.02105956161,8,8,-0.006740242098,-0.006686441908,-0.006654849518,7,7,0.01738401518,0.01683367909,0.01720163031,6,6,-0.004326959813,-0.004429171657,-0.004421823832,5,5,0.02097071401,0.02001012642,0.02064500203,4,4,0.02869463384,-0.02831808358,0.02829363092,-0.02786086698,0.0281202804,-0.02771441113,-0.0075;+0.0216;-0.0067;+0.0174;-0.0043;+0.0210,1.109913381,t6-50,ok,0.0721015439,0.07340067779,0.0721015439,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_abab,7,comp,late,26,50,50,True,25,-0.005920196118,-0.005797427207,-0.005806589723,24,24,0.007589079297,0.007300171115,0.007314813442,23,23,-0.002023992218,-0.002019389573,-0.002034627375,22,22,0.00737859734,0.007242049621,0.007331673677,21,21,-0.00476855364,-0.004765000267,-0.004835555505,20,20,0.0069898362,0.006827523954,0.006927964492,19,19,0.01156117347,-0.009613071515,0.01120857951,-0.009319560689,0.01123542199,-0.009349440817,-0.0059;+0.0076;-0.0020;+0.0074;-0.0048;+0.0070,1.109913381,t6-50,ok,0.0721015439,0.07340067779,0.0721015439,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
SNA_abab,7,comp,all,2,50,50,True,49,-0.006595448339,-0.006442926788,-0.006444642118,48,48,0.01273595343,0.01188873322,0.01189932255,47,47,-0.003662666692,-0.003429717996,-0.003452196742,46,46,0.01083861951,0.01026089582,0.01036516833,45,45,-0.004893804424,-0.004900669104,-0.004971957154,44,44,0.01139081071,0.01057015295,0.01074791284,43,43,0.01786501094,-0.01639862012,0.01682505561,-0.01531845121,0.01684774198,-0.01535151929,-0.0066;+0.0127;-0.0037;+0.0108;-0.0049;+0.0114,1.109913381,t6-50,ok,0.0721015439,0.07340067779,0.0721015439,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
