arm,seed,t,band,steps,hit99,hit999,stop_step,tc,tc_cum_check,N,V,sigma_med,H,sigma_med_band,memo_acc,online_acc,status
LR_iid_stop,2,10,mid1,2200,1500,1700,2200,24500,24500,2536.881502,27696.48436,27.92429044,1.099834258,16.15906473,1,0.7652840909,ok
LR_iid_stop,2,10,mid2,2200,1500,1700,2200,24500,24500,2140.040247,2083.261899,27.92429044,1.099834258,4.552180129,1,0.7652840909,ok
LR_iid_stop,2,10,low,2200,1500,1700,2200,24500,24500,467.0714358,35.02819851,27.92429044,1.099834258,0.5879755912,1,0.7652840909,ok
LR_iid_stop,2,10,mu,2200,1500,1700,2200,24500,24500,0.4981080036,0,27.92429044,1.099834258,0,1,0.7652840909,ok
LR_iid_stop,2,10,comp,2200,1500,1700,2200,24500,24500,25.75421826,0,27.92429044,1.099834258,0,1,0.7652840909,ok
LR_iid_stop,2,10,all,2200,1500,1700,2200,24500,24500,5548.59538,85761.33562,27.92429044,1.099834258,,1,0.7652840909,ok
LR_iid_stop,2,11,top,2400,1800,1900,2400,26900,26900,424.3509412,60987.31714,29.90413585,1.05034365,23.86877851,1,0.7665885417,ok
LR_iid_stop,2,11,mid1,2400,1800,1900,2400,26900,26900,2787.100655,30660.25415,29.90413585,1.05034365,17.18032439,1,0.7665885417,ok
LR_iid_stop,2,11,mid2,2400,1800,1900,2400,26900,26900,2312.777648,2241.903004,29.90413585,1.05034365,4.718732137,1,0.7665885417,ok
LR_iid_stop,2,11,low,2400,1800,1900,2400,26900,26900,510.7071908,38.27763819,29.90413585,1.05034365,0.6154275037,1,0.7665885417,ok
LR_iid_stop,2,11,mu,2400,1800,1900,2400,26900,26900,0.5949211147,0,29.90413585,1.05034365,0,1,0.7665885417,ok
LR_iid_stop,2,11,comp,2400,1800,1900,2400,26900,26900,26.25865477,0,29.90413585,1.05034365,0,1,0.7665885417,ok
LR_iid_stop,2,11,all,2400,1800,1900,2400,26900,26900,6061.79001,93927.75193,29.90413585,1.05034365,,1,0.7665885417,ok
LR_iid_stop,2,12,top,2500,1700,2000,2500,29400,29400,461.035509,69576.76392,31.23315887,1.074512674,24.8774803,1,0.7808,ok
LR_iid_stop,2,12,mid1,2500,1700,2000,2500,29400,29400,3003.730712,32755.91175,31.23315887,1.074512674,18.11604274,1,0.7808,ok
LR_iid_stop,2,12,mid2,2500,1700,2000,2500,29400,29400,2527.022218,2445.596275,31.23315887,1.074512674,4.876803482,1,0.7808,ok
LR_iid_stop,2,12,low,2500,1700,2000,2500,29400,29400,554.355777,41.5368319,31.23315887,1.074512674,0.6473801073,1,0.7808,ok
LR_iid_stop,2,12,mu,2500,1700,2000,2500,29400,29400,0.6858969076,0,31.23315887,1.074512674,0,1,0.7808,ok
LR_iid_stop,2,12,comp,2500,1700,2000,2500,29400,29400,26.84403358,0,31.23315887,1.074512674,0,1,0.7808,ok
LR_iid_stop,2,12,all,2500,1700,2000,2500,29400,29400,6573.674146,104819.8088,31.23315887,1.074512674,,1,0.7808,ok
LR_iid_stop,2,13,top,2500,1700,2000,2500,31900,31900,504.2464373,74385.01747,32.52717386,1.058502392,26.32480617,1,0.782975,ok
LR_iid_stop,2,13,mid1,2500,1700,2000,2500,31900,31900,3213.530514,34966.18509,32.52717386,1.058502392,18.71248697,1,0.782975,ok
LR_iid_stop,2,13,mid2,2500,1700,2000,2500,31900,31900,2707.452815,2595.185228,32.52717386,1.058502392,5.034474289,1,0.782975,ok
LR_iid_stop,2,13,low,2500,1700,2000,2500,31900,31900,600.3727107,44.96890632,32.52717386,1.058502392,0.6662416973,1,0.782975,ok
LR_iid_stop,2,13,mu,2500,1700,2000,2500,31900,31900,0.7891176828,0,32.52717386,1.058502392,0,1,0.782975,ok
LR_iid_stop,2,13,comp,2500,1700,2000,2500,31900,31900,27.46323682,0,32.52717386,1.058502392,0,1,0.782975,ok
LR_iid_stop,2,13,all,2500,1700,2000,2500,31900,31900,7053.854832,111991.3567,32.52717386,1.058502392,,1,0.782975,ok
LR_iid_stop,2,14,top,2600,1900,2100,2600,34500,34500,497.4959738,77381.86418,33.32347128,1.061879822,26.18580307,1,0.7978125,ok
LR_iid_stop,2,14,mid1,2600,1900,2100,2600,34500,34500,3483.79901,37649.63024,33.32347128,1.061879822,19.19684261,1,0.7978125,ok
LR_iid_stop,2,14,mid2,2600,1900,2100,2600,34500,34500,2953.978329,2836.452188,33.32347128,1.061879822,5.290144,1,0.7978125,ok
LR_iid_stop,2,14,low,2600,1900,2100,2600,34500,34500,651.6423782,48.89519013,33.32347128,1.061879822,0.6958453001,1,0.7978125,ok
LR_iid_stop,2,14,mu,2600,1900,2100,2600,34500,34500,0.9066328272,0,33.32347128,1.061879822,0,1,0.7978125,ok
LR_iid_stop,2,14,comp,2600,1900,2100,2600,34500,34500,28.17517514,0,33.32347128,1.061879822,0,1,0.7978125,ok
LR_iid_stop,2,14,all,2600,1900,2100,2600,34500,34500,7615.997499,117916.8418,33.32347128,1.061879822,,1,0.7978125,ok
LR_iid_stop,2,15,top,2300,1600,1800,2300,36800,36800,533.0344909,78432.26161,33.49373978,1.069295715,26.28719517,1,0.7675815217,ok
LR_iid_stop,2,15,mid1,2300,1600,1800,2300,36800,36800,3605.44292,38435.09273,33.49373978,1.069295715,19.31628635,1,0.7675815217,ok
LR_iid_stop,2,15,mid2,2300,1600,1800,2300,36800,36800,3158.584407,3037.519612,33.49373978,1.069295715,5.495516416,1,0.7675815217,ok
LR_iid_stop,2,15,low,2300,1600,1800,2300,36800,36800,694.1918128,51.99187963,33.49373978,1.069295715,0.725215291,1,0.7675815217,ok
LR_iid_stop,2,15,mu,2300,1600,1800,2300,36800,36800,1.033654081,0,33.49373978,1.069295715,0,1,0.7675815217,ok
LR_iid_stop,2,15,comp,2300,1600,1800,2300,36800,36800,28.70796009,0,33.49373978,1.069295715,0,1,0.7675815217,ok
LR_iid_stop,2,15,all,2300,1600,1800,2300,36800,36800,8020.995245,119956.8658,33.49373978,1.069295715,,1,0.7675815217,ok
LR_iid_stop,2,16,top,2400,1700,1900,2400,39200,39200,542.2197671,82145.22274,34.23236861,1.071947572,27.59946235,1,0.7614583333,ok
LR_iid_stop,2,16,mid1,2400,1700,1900,2400,39200,39200,3803.460552,40178.0786,34.23236861,1.071947572,19.71550886,1,0.7614583333,ok
LR_iid_stop,2,16,mid2,2400,1700,1900,2400,39200,39200,3362.562238,3237.878765,34.23236861,1.071947572,5.612590199,1,0.7614583333,ok
LR_iid_stop,2,16,low,2400,1700,1900,2400,39200,39200,742.0521902,55.53864552,34.23236861,1.071947572,0.7480993367,1,0.7614583333,ok
LR_iid_stop,2,16,mu,2400,1700,1900,2400,39200,39200,1.176705758,0,34.23236861,1.071947572,0,1,0.7614583333,ok
LR_iid_stop,2,16,comp,2400,1700,1900,2400,39200,39200,29.26078552,0,34.23236861,1.071947572,0,1,0.7614583333,ok
LR_iid_stop,2,16,all,2400,1700,1900,2400,39200,39200,8480.732238,125616.7187,34.23236861,1.071947572,,1,0.7614583333,ok
LR_iid_stop,2,17,top,2700,1700,2200,2700,41900,41900,582.0518784,88347.91711,34.98513065,1.101001495,27.66421879,1,0.7901157407,ok
LR_iid_stop,2,17,mid1,2700,1700,2200,2700,41900,41900,4023.16541,42960.34737,34.98513065,1.101001495,20.03561223,1,0.7901157407,ok
LR_iid_stop,2,17,mid2,2700,1700,2200,2700,41900,41900,3539.63977,3390.581377,34.98513065,1.101001495,5.805641922,1,0.7901157407,ok
LR_iid_stop,2,17,low,2700,1700,2200,2700,41900,41900,789.9650303,59.26332288,34.98513065,1.101001495,0.7709571792,1,0.7901157407,ok
LR_iid_stop,2,17,mu,2700,1700,2200,2700,41900,41900,1.321209057,0,34.98513065,1.101001495,0,1,0.7901157407,ok
LR_iid_stop,2,17,comp,2700,1700,2200,2700,41900,41900,29.84496561,0,34.98513065,1.101001495,0,1,0.7901157407,ok
LR_iid_stop,2,17,all,2700,1700,2200,2700,41900,41900,8965.988264,134758.1092,34.98513065,1.101001495,,1,0.7901157407,ok
LR_iid_stop,2,18,top,2500,1800,2000,2500,44400,44400,550.1260856,81649.13654,34.58835361,1.092338797,26.58583508,1,0.770575,ok
LR_iid_stop,2,18,mid1,2500,1800,2000,2500,44400,44400,4232.821141,45343.39896,34.58835361,1.092338797,21.06339456,1,0.770575,ok
LR_iid_stop,2,18,mid2,2500,1800,2000,2500,44400,44400,3775.452143,3627.023813,34.58835361,1.092338797,6.004697677,1,0.770575,ok
LR_iid_stop,2,18,low,2500,1800,2000,2500,44400,44400,838.1086546,62.85197727,34.58835361,1.092338797,0.7920011133,1,0.770575,ok
LR_iid_stop,2,18,mu,2500,1800,2000,2500,44400,44400,1.475628692,0,34.58835361,1.092338797,0,1,0.770575,ok
LR_iid_stop,2,18,comp,2500,1800,2000,2500,44400,44400,30.47442482,0,34.58835361,1.092338797,0,1,0.770575,ok
LR_iid_stop,2,18,all,2500,1800,2000,2500,44400,44400,9428.458078,130682.4113,34.58835361,1.092338797,,1,0.770575,ok
LR_iid_stop,2,19,top,2500,1800,2000,2500,46900,46900,552.0587748,81934.36843,35.81892395,1.033908231,27.44052583,1,0.7782,ok
LR_iid_stop,2,19,mid1,2500,1800,2000,2500,46900,46900,4371.273747,46855.23767,35.81892395,1.033908231,21.63770759,1,0.7782,ok
LR_iid_stop,2,19,mid2,2500,1800,2000,2500,46900,46900,3964.260009,3794.106134,35.81892395,1.033908231,6.159812962,1,0.7782,ok
LR_iid_stop,2,19,low,2500,1800,2000,2500,46900,46900,883.6850287,66.22915901,35.81892395,1.033908231,0.8124628059,1,0.7782,ok
LR_iid_stop,2,19,mu,2500,1800,2000,2500,46900,46900,1.603876805,0,35.81892395,1.033908231,0,1,0.7782,ok
LR_iid_stop,2,19,comp,2500,1800,2000,2500,46900,46900,31.11214949,0,35.81892395,1.033908231,0,1,0.7782,ok
LR_iid_stop,2,19,all,2500,1800,2000,2500,46900,46900,9803.993586,132649.9414,35.81892395,1.033908231,,1,0.7782,ok
LR_iid_stop,2,20,top,2400,1600,1900,2400,49300,49300,561.2155202,85602.36859,36.10776561,1.062062199,27.7378894,1,0.7756770833,ok
LR_iid_stop,2,20,mid1,2400,1600,1900,2400,49300,49300,4544.471885,48790.02323,36.10776561,1.062062199,21.97481848,1,0.7756770833,ok
LR_iid_stop,2,20,mid2,2400,1600,1900,2400,49300,49300,4164.925838,4007.266149,36.10776561,1.062062199,6.31837255,1,0.7756770833,ok
LR_iid_stop,2,20,low,2400,1600,1900,2400,49300,49300,921.1341798,68.90365922,36.10776561,1.062062199,0.8321982896,1,0.7756770833,ok
LR_iid_stop,2,20,mu,2400,1600,1900,2400,49300,49300,1.73315586,0,36.10776561,1.062062199,0,1,0.7756770833,ok
LR_iid_stop,2,20,comp,2400,1600,1900,2400,49300,49300,31.62871609,0,36.10776561,1.062062199,0,1,0.7756770833,ok
LR_iid_stop,2,20,all,2400,1600,1900,2400,49300,49300,10225.10929,138468.5616,36.10776561,1.062062199,,1,0.7756770833,ok
LR_iid_stop,2,21,top,2500,1700,2000,2500,51800,51800,570.759165,86242.18894,36.49768038,1.055386824,28.36546238,1,0.788575,ok
LR_iid_stop,2,21,mid1,2500,1700,2000,2500,51800,51800,4671.166748,50115.46523,36.49768038,1.055386824,22.36100948,1,0.788575,ok
LR_iid_stop,2,21,mid2,2500,1700,2000,2500,51800,51800,4336.542068,4156.643706,36.49768038,1.055386824,6.451398869,1,0.788575,ok
LR_iid_stop,2,21,low,2500,1700,2000,2500,51800,51800,959.8728491,71.74128251,36.49768038,1.055386824,0.8505880461,1,0.788575,ok
LR_iid_stop,2,21,mu,2500,1700,2000,2500,51800,51800,1.932178145,0,36.49768038,1.055386824,0,1,0.788575,ok
LR_iid_stop,2,21,comp,2500,1700,2000,2500,51800,51800,32.08273945,0,36.49768038,1.055386824,0,1,0.788575,ok
LR_iid_stop,2,21,all,2500,1700,2000,2500,51800,51800,10572.35575,140586.0392,36.49768038,1.055386824,,1,0.788575,ok
LR_iid_stop,2,22,top,2400,1900,1900,2400,54200,54200,576.6552968,88265.09886,37.30550811,1.039691624,28.55527103,1,0.7660677083,ok
LR_iid_stop,2,22,mid1,2400,1900,1900,2400,54200,54200,4897.049112,52005.13867,37.30550811,1.039691624,22.81085911,1,0.7660677083,ok
LR_iid_stop,2,22,mid2,2400,1900,1900,2400,54200,54200,4537.468521,4348.472197,37.30550811,1.039691624,6.592696947,1,0.7660677083,ok
LR_iid_stop,2,22,low,2400,1900,1900,2400,54200,54200,1007.967148,75.27076589,37.30550811,1.039691624,0.8726521181,1,0.7660677083,ok
LR_iid_stop,2,22,mu,2400,1900,1900,2400,54200,54200,2.041315449,0,37.30550811,1.039691624,0,1,0.7660677083,ok
LR_iid_stop,2,22,comp,2400,1900,1900,2400,54200,54200,32.74768915,0,37.30550811,1.039691624,0,1,0.7660677083,ok
LR_iid_stop,2,22,all,2400,1900,1900,2400,54200,54200,11053.92908,144693.9805,37.30550811,1.039691624,,1,0.7660677083,ok
LR_iid_stop,2,23,top,2300,1600,1800,2300,56500,56500,566.4024179,83118.23299,36.89103694,1.039826861,28.19795714,1,0.7801630435,ok
LR_iid_stop,2,23,mid1,2300,1600,1800,2300,56500,56500,5038.50185,53807.23668,36.89103694,1.039826861,23.2665886,1,0.7801630435,ok
LR_iid_stop,2,23,mid2,2300,1600,1800,2300,56500,56500,4707.353071,4510.982226,36.89103694,1.039826861,6.711876656,1,0.7801630435,ok
LR_iid_stop,2,23,low,2300,1600,1800,2300,56500,56500,1053.213201,78.63976886,36.89103694,1.039826861,0.8903784459,1,0.7801630435,ok
LR_iid_stop,2,23,mu,2300,1600,1800,2300,56500,56500,2.2254545,0,36.89103694,1.039826861,0,1,0.7801630435,ok
LR_iid_stop,2,23,comp,2300,1600,1800,2300,56500,56500,33.22114485,0,36.89103694,1.039826861,0,1,0.7801630435,ok
LR_iid_stop,2,23,all,2300,1600,1800,2300,56500,56500,11400.91714,141515.0917,36.89103694,1.039826861,,1,0.7801630435,ok
LR_iid_stop,2,24,top,2500,1600,2000,2500,59000,59000,632.9451535,92432.01283,37.85658672,1.061207737,29.53055173,1,0.798675,ok
LR_iid_stop,2,24,mid1,2500,1600,2000,2500,59000,59000,5181.668468,54905.02813,37.85658672,1.061207737,23.37268832,1,0.798675,ok
LR_iid_stop,2,24,mid2,2500,1600,2000,2500,59000,59000,4883.700673,4665.751583,37.85658672,1.061207737,6.809859382,1,0.798675,ok
LR_iid_stop,2,24,low,2500,1600,2000,2500,59000,59000,1088.557413,81.13364561,37.85658672,1.061207737,0.9070477107,1,0.798675,ok
LR_iid_stop,2,24,mu,2500,1600,2000,2500,59000,59000,2.382037482,0,37.85658672,1.061207737,0,1,0.798675,ok
LR_iid_stop,2,24,comp,2500,1600,2000,2500,59000,59000,33.69714318,0,37.85658672,1.061207737,0,1,0.798675,ok
LR_iid_stop,2,24,all,2500,1600,2000,2500,59000,59000,11822.95089,152083.9262,37.85658672,1.061207737,,1,0.798675,ok
LR_iid_stop,2,25,top,2500,1700,2000,2500,61500,61500,640.2769951,99155.73244,39.2715801,1.037718068,30.35813341,1,0.79145,ok
LR_iid_stop,2,25,mid1,2500,1700,2000,2500,61500,61500,5309.205581,55978.64437,39.2715801,1.037718068,23.54083792,1,0.79145,ok
LR_iid_stop,2,25,mid2,2500,1700,2000,2500,61500,61500,5045.594334,4823.805525,39.2715801,1.037718068,6.961037102,1,0.79145,ok
LR_iid_stop,2,25,low,2500,1700,2000,2500,61500,61500,1133.414061,84.61347044,39.2715801,1.037718068,0.9221626214,1,0.79145,ok
LR_iid_stop,2,25,mu,2500,1700,2000,2500,61500,61500,2.557056811,0,39.2715801,1.037718068,0,1,0.79145,ok
LR_iid_stop,2,25,comp,2500,1700,2000,2500,61500,61500,34.31231425,0,39.2715801,1.037718068,0,1,0.79145,ok
LR_iid_stop,2,25,all,2500,1700,2000,2500,61500,61500,12165.36034,160042.7958,39.2715801,1.037718068,,1,0.79145,ok
LR_iid_stop,2,26,top,2800,1900,2300,2800,64300,64300,686.3993864,100938.5378,39.16556547,1.061563127,29.51515215,1,0.7874553571,ok
LR_iid_stop,2,26,mid1,2800,1900,2300,2800,64300,64300,5459.091172,56762.67128,39.16556547,1.061563127,23.66323246,1,0.7874553571,ok
LR_iid_stop,2,26,mid2,2800,1900,2300,2800,64300,64300,5271.68504,5047.348089,39.16556547,1.061563127,7.107693801,1,0.7874553571,ok
LR_iid_stop,2,26,low,2800,1900,2300,2800,64300,64300,1186.861435,89.01826412,39.16556547,1.061563127,0.9464642488,1,0.7874553571,ok
LR_iid_stop,2,26,mu,2800,1900,2300,2800,64300,64300,2.758380652,0,39.16556547,1.061563127,0,1,0.7874553571,ok
LR_iid_stop,2,26,comp,2800,1900,2300,2800,64300,64300,35.02370288,0,39.16556547,1.061563127,0,1,0.7874553571,ok
LR_iid_stop,2,26,all,2800,1900,2300,2800,64300,64300,12641.81912,162837.5754,39.16556547,1.061563127,,1,0.7874553571,ok
LR_iid_stop,2,27,top,2800,1800,2300,2800,67100,67100,692.7005556,102549.9667,40.0376282,1.038490452,30.55459107,1,0.7904241071,ok
LR_iid_stop,2,27,mid1,2800,1800,2300,2800,67100,67100,5620.164745,58582.01973,40.0376282,1.038490452,23.92624599,1,0.7904241071,ok
LR_iid_stop,2,27,mid2,2800,1800,2300,2800,67100,67100,5500.374125,5245.417532,40.0376282,1.038490452,7.247109975,1,0.7904241071,ok
LR_iid_stop,2,27,low,2800,1800,2300,2800,67100,67100,1248.699981,93.82760496,40.0376282,1.038490452,0.9707039918,1,0.7904241071,ok
LR_iid_stop,2,27,mu,2800,1800,2300,2800,67100,67100,2.935818867,0,40.0376282,1.038490452,0,1,0.7904241071,ok
LR_iid_stop,2,27,comp,2800,1800,2300,2800,67100,67100,35.87616673,0,40.0376282,1.038490452,0,1,0.7904241071,ok
LR_iid_stop,2,27,all,2800,1800,2300,2800,67100,67100,13100.75139,166471.2316,40.0376282,1.038490452,,1,0.7904241071,ok
LR_iid_stop,2,28,top,2500,1700,2000,2500,69600,69600,701.8049653,108668.741,40.16229051,1.08362012,31.03011354,1,0.7879,ok
LR_iid_stop,2,28,mid1,2500,1700,2000,2500,69600,69600,5785.965169,60616.60396,40.16229051,1.08362012,24.52800638,1,0.7879,ok
LR_iid_stop,2,28,mid2,2500,1700,2000,2500,69600,69600,5683.326363,5406.536844,40.16229051,1.08362012,7.349266929,1,0.7879,ok
LR_iid_stop,2,28,low,2500,1700,2000,2500,69600,69600,1295.060248,97.08149387,40.16229051,1.08362012,0.9901824094,1,0.7879,ok
LR_iid_stop,2,28,mu,2500,1700,2000,2500,69600,69600,3.115441581,0,40.16229051,1.08362012,0,1,0.7879,ok
LR_iid_stop,2,28,comp,2500,1700,2000,2500,69600,69600,36.57461308,0,40.16229051,1.08362012,0,1,0.7879,ok
LR_iid_stop,2,28,all,2500,1700,2000,2500,69600,69600,13505.8468,174788.9633,40.16229051,1.08362012,,1,0.7879,ok
LR_iid_stop,2,29,top,2700,1800,2200,2700,72300,72300,703.3957621,110804.8515,41.4733951,1.034149798,32.636938,1,0.7909027778,ok
LR_iid_stop,2,29,mid1,2700,1800,2200,2700,72300,72300,5940.982251,61359.78399,41.4733951,1.034149798,24.2990546,1,0.7909027778,ok
LR_iid_stop,2,29,mid2,2700,1800,2200,2700,72300,72300,5898.423464,5612.745304,41.4733951,1.034149798,7.5048987,1,0.7909027778,ok
LR_iid_stop,2,29,low,2700,1800,2200,2700,72300,72300,1343.269298,100.7797318,41.4733951,1.034149798,1.006268811,1,0.7909027778,ok
LR_iid_stop,2,29,mu,2700,1800,2200,2700,72300,72300,3.311688619,0,41.4733951,1.034149798,0,1,0.7909027778,ok
LR_iid_stop,2,29,comp,2700,1800,2200,2700,72300,72300,37.23824876,0,41.4733951,1.034149798,0,1,0.7909027778,ok
LR_iid_stop,2,29,all,2700,1800,2200,2700,72300,72300,13926.62071,177878.1605,41.4733951,1.034149798,,1,0.7909027778,ok
LR_iid_stop,2,30,top,2500,1800,2000,2500,74800,74800,687.5584943,109577.4251,40.27030641,1.097559263,31.10107685,1,0.7792,ok
LR_iid_stop,2,30,mid1,2500,1800,2000,2500,74800,74800,6091.007033,62499.3422,40.27030641,1.097559263,24.85038492,1,0.7792,ok
LR_iid_stop,2,30,mid2,2500,1800,2000,2500,74800,74800,6087.58836,5810.093096,40.27030641,1.097559263,7.634215097,1,0.7792,ok
LR_iid_stop,2,30,low,2500,1800,2000,2500,74800,74800,1388.096151,104.0595127,40.27030641,1.097559263,1.023564749,1,0.7792,ok
LR_iid_stop,2,30,mu,2500,1800,2000,2500,74800,74800,3.503742213,0,40.27030641,1.097559263,0,1,0.7792,ok
LR_iid_stop,2,30,comp,2500,1800,2000,2500,74800,74800,37.91454791,0,40.27030641,1.097559263,0,1,0.7792,ok
LR_iid_stop,2,30,all,2500,1800,2000,2500,74800,74800,14295.66833,177990.9199,40.27030641,1.097559263,,1,0.7792,ok
LR_iid_stop,2,31,top,2500,1600,2000,2500,77300,77300,648.6948615,101793.4662,40.21571734,1.073880583,29.7398713,1,0.781525,ok
LR_iid_stop,2,31,mid1,2500,1600,2000,2500,77300,77300,6313.973984,65787.28389,40.21571734,1.073880583,25.31486538,1,0.781525,ok
LR_iid_stop,2,31,mid2,2500,1600,2000,2500,77300,77300,6289.921588,5990.978286,40.21571734,1.073880583,7.725120619,1,0.781525,ok
LR_iid_stop,2,31,low,2500,1600,2000,2500,77300,77300,1431.775809,107.3994387,40.21571734,1.073880583,1.038359157,1,0.781525,ok
LR_iid_stop,2,31,mu,2500,1600,2000,2500,77300,77300,3.716387968,0,40.21571734,1.073880583,0,1,0.781525,ok
LR_iid_stop,2,31,comp,2500,1600,2000,2500,77300,77300,38.49023946,0,40.21571734,1.073880583,0,1,0.781525,ok
LR_iid_stop,2,31,all,2500,1600,2000,2500,77300,77300,14726.57287,173679.1278,40.21571734,1.073880583,,1,0.781525,ok
LR_iid_stop,2,32,top,2800,1900,2300,2800,80100,80100,695.7226975,102468.893,41.45976235,1.02094585,30.06268666,1,0.7861830357,ok
LR_iid_stop,2,32,mid1,2800,1900,2300,2800,80100,80100,6451.099242,66758.10904,41.45976235,1.02094585,25.61319386,1,0.7861830357,ok
LR_iid_stop,2,32,mid2,2800,1900,2300,2800,80100,80100,6492.185822,6152.825144,41.45976235,1.02094585,7.867635813,1,0.7861830357,ok
LR_iid_stop,2,32,low,2800,1900,2300,2800,80100,80100,1489.509622,111.7692749,41.45976235,1.02094585,1.056477187,1,0.7861830357,ok
LR_iid_stop,2,32,mu,2800,1900,2300,2800,80100,80100,4.058244212,0,41.45976235,1.02094585,0,1,0.7861830357,ok
LR_iid_stop,2,32,comp,2800,1900,2300,2800,80100,80100,39.13766264,0,41.45976235,1.02094585,0,1,0.7861830357,ok
LR_iid_stop,2,32,all,2800,1900,2300,2800,80100,80100,15171.71329,175491.5964,41.45976235,1.02094585,,1,0.7861830357,ok
LR_iid_stop,2,33,top,2400,1700,1900,2400,82500,82500,705.4478341,106456.38,41.26915761,1.05881443,30.64697473,1,0.774453125,ok
LR_iid_stop,2,33,mid1,2400,1700,1900,2400,82500,82500,6525.467413,67458.77136,41.26915761,1.05881443,26.12938725,1,0.774453125,ok
LR_iid_stop,2,33,mid2,2400,1700,1900,2400,82500,82500,6635.596555,6301.698476,41.26915761,1.05881443,7.944060963,1,0.774453125,ok
LR_iid_stop,2,33,low,2400,1700,1900,2400,82500,82500,1526.766003,114.4277588,41.26915761,1.05881443,1.069478913,1,0.774453125,ok
LR_iid_stop,2,33,mu,2400,1700,1900,2400,82500,82500,4.318459581,0,41.26915761,1.05881443,0,1,0.774453125,ok
LR_iid_stop,2,33,comp,2400,1700,1900,2400,82500,82500,39.7973968,0,41.26915761,1.05881443,0,1,0.774453125,ok
LR_iid_stop,2,33,all,2400,1700,1900,2400,82500,82500,15437.39366,180331.2776,41.26915761,1.05881443,,1,0.774453125,ok
LR_iid_stop,2,34,top,2600,1800,2100,2600,85100,85100,720.9317339,103324.8934,41.30150372,1.049396869,30.80999148,1,0.7860817308,ok
LR_iid_stop,2,34,mid1,2600,1800,2100,2600,85100,85100,6686.519304,69166.99629,41.30150372,1.049396869,26.39028523,1,0.7860817308,ok
LR_iid_stop,2,34,mid2,2600,1800,2100,2600,85100,85100,6774.742196,6398.261698,41.30150372,1.049396869,7.96543229,1,0.7860817308,ok
LR_iid_stop,2,34,low,2600,1800,2100,2600,85100,85100,1568.120989,117.4576823,41.30150372,1.049396869,1.084852021,1,0.7860817308,ok
LR_iid_stop,2,34,mu,2600,1800,2100,2600,85100,85100,4.506593708,0,41.30150372,1.049396869,0,1,0.7860817308,ok
LR_iid_stop,2,34,comp,2600,1800,2100,2600,85100,85100,40.27130008,0,41.30150372,1.049396869,0,1,0.7860817308,ok
LR_iid_stop,2,34,all,2600,1800,2100,2600,85100,85100,15795.09212,179007.609,41.30150372,1.049396869,,1,0.7860817308,ok
