geometry,optimizer,seed,task,n_keys,n_mismatched_keys,mismatched_keys,max_abs_difference,main_snapshot,priority_snapshot
avg16,sgd,303,5,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t005.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t005.npz
avg16,sgd,303,6,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t006.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t006.npz
avg16,sgd,303,7,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t007.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t007.npz
avg16,sgd,303,8,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t008.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t008.npz
avg16,sgd,303,9,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t009.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t009.npz
avg16,sgd,303,10,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t010.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t010.npz
avg16,sgd,303,11,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t011.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t011.npz
avg16,sgd,303,12,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t012.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t012.npz
avg16,sgd,303,13,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t013.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t013.npz
avg16,sgd,303,14,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t014.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t014.npz
avg16,sgd,303,15,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t015.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t015.npz
avg16,sgd,303,16,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t016.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t016.npz
avg16,sgd,303,17,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t017.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t017.npz
avg16,sgd,303,18,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t018.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t018.npz
avg16,sgd,303,19,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t019.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t019.npz
avg16,sgd,303,20,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t020.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t020.npz
avg16,sgd,303,21,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t021.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t021.npz
avg16,sgd,303,22,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t022.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t022.npz
avg16,sgd,303,23,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t023.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t023.npz
avg16,sgd,303,24,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t024.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t024.npz
avg16,sgd,303,25,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t025.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t025.npz
avg16,sgd,303,26,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t026.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t026.npz
avg16,sgd,303,27,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t027.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t027.npz
avg16,sgd,303,28,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t028.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t028.npz
avg16,sgd,303,29,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t029.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t029.npz
avg16,sgd,303,30,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t030.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t030.npz
avg16,sgd,303,31,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t031.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t031.npz
avg16,sgd,303,32,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t032.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t032.npz
avg16,sgd,303,33,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t033.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t033.npz
avg16,sgd,303,34,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t034.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t034.npz
avg16,sgd,303,35,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t035.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t035.npz
avg16,sgd,303,36,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t036.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t036.npz
avg16,sgd,303,37,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t037.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t037.npz
avg16,sgd,303,38,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t038.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t038.npz
avg16,sgd,303,39,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t039.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t039.npz
avg16,sgd,303,40,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t040.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t040.npz
avg16,sgd,303,41,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t041.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t041.npz
avg16,sgd,303,42,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t042.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t042.npz
avg16,sgd,303,43,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t043.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t043.npz
avg16,sgd,303,44,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t044.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t044.npz
avg16,sgd,303,45,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t045.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t045.npz
avg16,sgd,303,46,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t046.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t046.npz
avg16,sgd,303,47,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t047.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t047.npz
avg16,sgd,303,48,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t048.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t048.npz
avg16,sgd,303,49,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t049.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t049.npz
avg16,sgd,303,50,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed303/t050.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed303/t050.npz
avg16,sgd,304,0,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t000.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t000.npz
avg16,sgd,304,1,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t001.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t001.npz
avg16,sgd,304,2,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t002.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t002.npz
avg16,sgd,304,3,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t003.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t003.npz
avg16,sgd,304,4,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t004.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t004.npz
avg16,sgd,304,5,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t005.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t005.npz
avg16,sgd,304,6,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t006.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t006.npz
avg16,sgd,304,7,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t007.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t007.npz
avg16,sgd,304,8,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t008.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t008.npz
avg16,sgd,304,9,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t009.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t009.npz
avg16,sgd,304,10,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t010.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t010.npz
avg16,sgd,304,11,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t011.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t011.npz
avg16,sgd,304,12,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t012.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t012.npz
avg16,sgd,304,13,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t013.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t013.npz
avg16,sgd,304,14,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t014.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t014.npz
avg16,sgd,304,15,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t015.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t015.npz
avg16,sgd,304,16,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t016.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t016.npz
avg16,sgd,304,17,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t017.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t017.npz
avg16,sgd,304,18,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t018.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t018.npz
avg16,sgd,304,19,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t019.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t019.npz
avg16,sgd,304,20,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t020.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t020.npz
avg16,sgd,304,21,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t021.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t021.npz
avg16,sgd,304,22,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t022.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t022.npz
avg16,sgd,304,23,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t023.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t023.npz
avg16,sgd,304,24,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t024.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t024.npz
avg16,sgd,304,25,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t025.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t025.npz
avg16,sgd,304,26,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t026.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t026.npz
avg16,sgd,304,27,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t027.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t027.npz
avg16,sgd,304,28,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t028.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t028.npz
avg16,sgd,304,29,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t029.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t029.npz
avg16,sgd,304,30,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t030.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t030.npz
avg16,sgd,304,31,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t031.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t031.npz
avg16,sgd,304,32,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t032.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t032.npz
avg16,sgd,304,33,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t033.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t033.npz
avg16,sgd,304,34,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t034.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t034.npz
avg16,sgd,304,35,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t035.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t035.npz
avg16,sgd,304,36,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t036.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t036.npz
avg16,sgd,304,37,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t037.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t037.npz
avg16,sgd,304,38,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t038.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t038.npz
avg16,sgd,304,39,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t039.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t039.npz
avg16,sgd,304,40,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t040.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t040.npz
avg16,sgd,304,41,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t041.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t041.npz
avg16,sgd,304,42,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t042.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t042.npz
avg16,sgd,304,43,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t043.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t043.npz
avg16,sgd,304,44,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t044.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t044.npz
avg16,sgd,304,45,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t045.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t045.npz
avg16,sgd,304,46,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t046.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t046.npz
avg16,sgd,304,47,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t047.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t047.npz
avg16,sgd,304,48,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t048.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t048.npz
avg16,sgd,304,49,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t049.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t049.npz
avg16,sgd,304,50,21,0,,0.0,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/raw/avg16/sgd/seed304/t050.npz,/home/issan/Projects/obsidian-research-data/effdisp_imagegeom_0924/priority_avg16/raw/avg16/sgd/seed304/t050.npz
