contrast,geometry,optimizer,reference_geometry,reference_optimizer,seed,window,metric,availability,numerator_series_status,reference_series_status,terminal_divergence,value,reference_value,difference,ratio
adam_over_sgd,rgb32,adam,rgb32,sgd,302,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,89.65324243978779,16.162232179089408,73.49101026069837,5.547082942898233
adam_over_sgd,rgb32,adam,rgb32,sgd,302,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.3066460087772396,-0.20224573043388902,-0.10440027834335056,
adam_over_sgd,rgb32,adam,rgb32,sgd,302,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.6152506337415716,0.426368380047023,0.18888225369454864,1.443002489241152
adam_over_sgd,rgb32,adam,rgb32,sgd,302,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9941666722297668,0.7866666913032532,0.20749998092651367,1.2637711539340164
adam_over_sgd,dup64,adam,dup64,sgd,302,early,R,AVAILABLE,COMPLETE,COMPLETE,False,522.0776879652879,67.30562347114339,454.77206449414444,7.756821214041994
adam_over_sgd,dup64,adam,dup64,sgd,302,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,330.293111041883,32.28442526342187,298.0086857784611,10.23072606518115
adam_over_sgd,dup64,adam,dup64,sgd,302,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.29972806288782583,-0.24328470520309137,-0.05644335768473446,
adam_over_sgd,dup64,adam,dup64,sgd,302,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.6261313967942328,0.48053957071303505,0.14559182608119775,1.3029757276079583
adam_over_sgd,dup64,adam,dup64,sgd,302,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9687500298023224,0.9054166972637177,0.06333333253860474,1.0699493754974985
adam_over_sgd,dup64_half,adam,dup64_half,sgd,302,early,R,AVAILABLE,COMPLETE,COMPLETE,False,273.28536484126437,38.614621443393375,234.67074339787098,7.077250912374828
adam_over_sgd,dup64_half,adam,dup64_half,sgd,302,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,174.48715399532944,15.807907611458761,158.67924638387066,11.037966458562044
adam_over_sgd,dup64_half,adam,dup64_half,sgd,302,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.29214262644599553,-0.18311345324888595,-0.10902917319710959,
adam_over_sgd,dup64_half,adam,dup64_half,sgd,302,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.6323960361092578,0.4146945857997065,0.21770145030955124,1.5249681518984164
adam_over_sgd,dup64_half,adam,dup64_half,sgd,302,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9870833456516266,0.8125,0.1745833456516266,1.2148718100327711
adam_over_sgd,gray32,adam,gray32,sgd,302,early,R,AVAILABLE,COMPLETE,COMPLETE,False,56.36071575399428,26.13017232021399,30.230543433780287,2.15692093658312
adam_over_sgd,gray32,adam,gray32,sgd,302,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,32.949055719734815,9.181611511948185,23.76744420778663,3.5885917931571876
adam_over_sgd,gray32,adam,gray32,sgd,302,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.28263162276540105,-0.12711409068786658,-0.15551753207753446,
adam_over_sgd,gray32,adam,gray32,sgd,302,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.5792990746269586,0.3480444158285996,0.23125465879835905,1.6644400779935062
adam_over_sgd,gray32,adam,gray32,sgd,302,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9487500190734863,0.5770833194255829,0.37166669964790344,1.6440433939727335
adam_over_sgd,avg16,adam,avg16,sgd,302,early,R,AVAILABLE,COMPLETE,COMPLETE,False,49.39458204179796,25.058061382146505,24.336520659651455,1.9712052456296905
adam_over_sgd,avg16,adam,avg16,sgd,302,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,28.19415706520799,8.574448879722429,19.61970818548556,3.2881596777472057
adam_over_sgd,avg16,adam,avg16,sgd,302,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.2724080891663892,-0.0955351504042336,-0.1768729387621556,
adam_over_sgd,avg16,adam,avg16,sgd,302,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.5698758079704818,0.34242523987810225,0.2274505680923795,1.664234237445079
adam_over_sgd,avg16,adam,avg16,sgd,302,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.904583364725113,0.5145833194255829,0.39000004529953014,1.757894845357362
geometry_over_rgb32,dup64,adam,rgb32,adam,302,late,R,AVAILABLE,COMPLETE,COMPLETE,False,674.0015004013633,183.22158126926286,490.7799191321004,3.678614144317689
geometry_over_rgb32,dup64,adam,rgb32,adam,302,late,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,374.9113061418448,101.09748315072633,273.8138229911185,3.708413844317857
geometry_over_rgb32,dup64,adam,rgb32,adam,302,late,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.26862017607767985,-0.2622401220943409,-0.0063800539833389625,
geometry_over_rgb32,dup64,adam,rgb32,adam,302,late,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.553387799569778,0.5493416844695866,0.004046115100191372,1.0073653888182508
geometry_over_rgb32,dup64,adam,rgb32,adam,302,late,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9975000023841858,0.9962500035762787,0.0012499988079071045,1.001254703943207
geometry_over_rgb32,dup64_half,adam,rgb32,adam,302,late,R,AVAILABLE,COMPLETE,COMPLETE,False,346.32959296295996,183.22158126926286,163.1080116936971,1.8902227050098055
geometry_over_rgb32,dup64_half,adam,rgb32,adam,302,late,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,192.88898095817186,101.09748315072633,91.79149780744552,1.907950375684363
geometry_over_rgb32,dup64_half,adam,rgb32,adam,302,late,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.2592742001810086,-0.2622401220943409,0.002965921913332281,
geometry_over_rgb32,dup64_half,adam,rgb32,adam,302,late,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.5556547016949753,0.5493416844695866,0.006313017225388684,1.0114919683029044
geometry_over_rgb32,dup64_half,adam,rgb32,adam,302,late,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9854166805744172,0.9962500035762787,-0.010833323001861461,0.9891258991588732
geometry_over_rgb32,gray32,adam,rgb32,adam,302,late,R,AVAILABLE,COMPLETE,COMPLETE,False,69.01172166045058,183.22158126926286,-114.20985960881228,0.3766571665978081
geometry_over_rgb32,gray32,adam,rgb32,adam,302,late,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,36.77430141834293,101.09748315072633,-64.3231817323834,0.36375090924386405
geometry_over_rgb32,gray32,adam,rgb32,adam,302,late,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.25993734094533866,-0.2622401220943409,0.002302781149002231,
geometry_over_rgb32,gray32,adam,rgb32,adam,302,late,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.5318089766605543,0.5493416844695866,-0.017532707809032377,0.9680841481637044
geometry_over_rgb32,gray32,adam,rgb32,adam,302,late,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9262500107288361,0.9962500035762787,-0.06999999284744263,0.9297365193514069
geometry_over_rgb32,avg16,adam,rgb32,adam,302,late,R,AVAILABLE,COMPLETE,COMPLETE,False,61.85792845220958,183.22158126926286,-121.36365281705328,0.33761267654001426
geometry_over_rgb32,avg16,adam,rgb32,adam,302,late,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,31.798850584426255,101.09748315072633,-69.29863256630009,0.3145365205285805
geometry_over_rgb32,avg16,adam,rgb32,adam,302,late,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.257561347893716,-0.2622401220943409,0.004678774200624902,
geometry_over_rgb32,avg16,adam,rgb32,adam,302,late,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.5200677794668518,0.5493416844695866,-0.029273905002734857,0.9467109345051794
geometry_over_rgb32,avg16,adam,rgb32,adam,302,late,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.8983333706855774,0.9962500035762787,-0.0979166328907013,0.9017147979531182
geometry_over_rgb32,dup64,sgd,rgb32,sgd,302,late,R,AVAILABLE,COMPLETE,COMPLETE,False,71.73417730198722,41.16824385505238,30.565933446934835,1.7424638649769275
geometry_over_rgb32,dup64,sgd,rgb32,sgd,302,late,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,32.25883307599507,16.249658139179694,16.009174936815377,1.9852007223595378
geometry_over_rgb32,dup64,sgd,rgb32,sgd,302,late,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.22844287897219995,-0.19524186091250784,-0.03320101805969211,
geometry_over_rgb32,dup64,sgd,rgb32,sgd,302,late,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.45002850654927073,0.39117099303952824,0.0588575135097425,1.1504649234146942
geometry_over_rgb32,dup64,sgd,rgb32,sgd,302,late,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.8725000023841858,0.7379166781902313,0.13458332419395447,1.182382819323213
geometry_over_rgb32,dup64_half,sgd,rgb32,sgd,302,late,R,AVAILABLE,COMPLETE,COMPLETE,False,41.50599028943416,41.16824385505238,0.33774643438177776,1.0082040525112252
geometry_over_rgb32,dup64_half,sgd,rgb32,sgd,302,late,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,15.842454516049113,16.249658139179694,-0.4072036231305809,0.9749407883142619
geometry_over_rgb32,dup64_half,sgd,rgb32,sgd,302,late,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.19024060655005703,-0.19524186091250784,0.005001254362450802,
geometry_over_rgb32,dup64_half,sgd,rgb32,sgd,302,late,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.38716225347413535,0.39117099303952824,-0.0040087395653928826,0.9897519508431757
geometry_over_rgb32,dup64_half,sgd,rgb32,sgd,302,late,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.7283333539962769,0.7379166781902313,-0.009583324193954468,0.9870129996011773
geometry_over_rgb32,gray32,sgd,rgb32,sgd,302,late,R,AVAILABLE,COMPLETE,COMPLETE,False,27.753150033634732,41.16824385505238,-13.41509382141765,0.6741397600380936
geometry_over_rgb32,gray32,sgd,rgb32,sgd,302,late,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,9.3419012935085,16.249658139179694,-6.907756845671194,0.5748983279213831
geometry_over_rgb32,gray32,sgd,rgb32,sgd,302,late,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.1601336017477467,-0.19524186091250784,0.035108259164761124,
geometry_over_rgb32,gray32,sgd,rgb32,sgd,302,late,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.33700164292360674,0.39117099303952824,-0.0541693501159215,0.8615200230083327
geometry_over_rgb32,gray32,sgd,rgb32,sgd,302,late,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.5462500154972076,0.7379166781902313,-0.19166666269302368,0.7402597497008829
geometry_over_rgb32,avg16,sgd,rgb32,sgd,302,late,R,AVAILABLE,COMPLETE,COMPLETE,False,26.80124350397743,41.16824385505238,-14.36700035107495,0.6510174103695279
geometry_over_rgb32,avg16,sgd,rgb32,sgd,302,late,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,7.925508075193718,16.249658139179694,-8.324150063985975,0.48773383460200037
geometry_over_rgb32,avg16,sgd,rgb32,sgd,302,late,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.1382463439628534,-0.19524186091250784,0.056995516949654434,
geometry_over_rgb32,avg16,sgd,rgb32,sgd,302,late,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.2958288974895929,0.39117099303952824,-0.09534209554993534,0.7562649142026211
geometry_over_rgb32,avg16,sgd,rgb32,sgd,302,late,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.47291669249534607,0.7379166781902313,-0.26499998569488525,0.6408808832661056
adam_over_sgd,rgb32,adam,rgb32,sgd,302,late,R,AVAILABLE,COMPLETE,COMPLETE,False,183.22158126926286,41.16824385505238,142.0533374142105,4.450556159605942
adam_over_sgd,rgb32,adam,rgb32,sgd,302,late,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,101.09748315072633,16.249658139179694,84.84782501154663,6.221514464170129
adam_over_sgd,rgb32,adam,rgb32,sgd,302,late,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.2622401220943409,-0.19524186091250784,-0.06699826118183305,
adam_over_sgd,rgb32,adam,rgb32,sgd,302,late,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.5493416844695866,0.39117099303952824,0.1581706914300584,1.4043517905073168
adam_over_sgd,rgb32,adam,rgb32,sgd,302,late,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9962500035762787,0.7379166781902313,0.25833332538604736,1.3500846816738439
adam_over_sgd,dup64,adam,dup64,sgd,302,late,R,AVAILABLE,COMPLETE,COMPLETE,False,674.0015004013633,71.73417730198722,602.2673230993761,9.395821151805302
adam_over_sgd,dup64,adam,dup64,sgd,302,late,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,374.9113061418448,32.25883307599507,342.65247306584973,11.621973592740696
adam_over_sgd,dup64,adam,dup64,sgd,302,late,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.26862017607767985,-0.22844287897219995,-0.0401772971054799,
adam_over_sgd,dup64,adam,dup64,sgd,302,late,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.553387799569778,0.45002850654927073,0.10335929302050728,1.2296727685386994
adam_over_sgd,dup64,adam,dup64,sgd,302,late,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9975000023841858,0.8725000023841858,0.125,1.1432664752532105
adam_over_sgd,dup64_half,adam,dup64_half,sgd,302,late,R,AVAILABLE,COMPLETE,COMPLETE,False,346.32959296295996,41.50599028943416,304.8236026735258,8.344086975106393
adam_over_sgd,dup64_half,adam,dup64_half,sgd,302,late,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,192.88898095817186,15.842454516049113,177.04652644212274,12.175447987732376
adam_over_sgd,dup64_half,adam,dup64_half,sgd,302,late,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.2592742001810086,-0.19024060655005703,-0.06903359363095157,
adam_over_sgd,dup64_half,adam,dup64_half,sgd,302,late,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.5556547016949753,0.38716225347413535,0.16849244822083997,1.4351985419779467
adam_over_sgd,dup64_half,adam,dup64_half,sgd,302,late,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9854166805744172,0.7283333539962769,0.25708332657814037,1.3529748090864648
adam_over_sgd,gray32,adam,gray32,sgd,302,late,R,AVAILABLE,COMPLETE,COMPLETE,False,69.01172166045058,27.753150033634732,41.258571626815844,2.486626619926515
adam_over_sgd,gray32,adam,gray32,sgd,302,late,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,36.77430141834293,9.3419012935085,27.43240012483443,3.936490042331817
adam_over_sgd,gray32,adam,gray32,sgd,302,late,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.25993734094533866,-0.1601336017477467,-0.09980373919759195,
adam_over_sgd,gray32,adam,gray32,sgd,302,late,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.5318089766605543,0.33700164292360674,0.19480733373694753,1.5780604867291625
adam_over_sgd,gray32,adam,gray32,sgd,302,late,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9262500107288361,0.5462500154972076,0.3799999952316284,1.6956521454479865
adam_over_sgd,avg16,adam,avg16,sgd,302,late,R,AVAILABLE,COMPLETE,COMPLETE,False,61.85792845220958,26.80124350397743,35.056684948232146,2.3080245677044635
adam_over_sgd,avg16,adam,avg16,sgd,302,late,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,31.798850584426255,7.925508075193718,23.873342509232536,4.012216034951049
adam_over_sgd,avg16,adam,avg16,sgd,302,late,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.257561347893716,-0.1382463439628534,-0.11931500393086258,
adam_over_sgd,avg16,adam,avg16,sgd,302,late,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.5200677794668518,0.2958288974895929,0.22423888197725889,1.7580019527509056
adam_over_sgd,avg16,adam,avg16,sgd,302,late,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.8983333706855774,0.47291669249534607,0.4254166781902313,1.89955944660257
geometry_over_rgb32,dup64,adam,rgb32,adam,303,early,R,AVAILABLE,COMPLETE,COMPLETE,False,519.104217305945,147.72187512224735,371.38234218369763,3.5140646358324377
geometry_over_rgb32,dup64,adam,rgb32,adam,303,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,338.8326129259925,90.01764359861684,248.81496932737568,3.7640689022790506
geometry_over_rgb32,dup64,adam,rgb32,adam,303,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.30876189688775085,-0.2945174108573048,-0.014244486030446035,
geometry_over_rgb32,dup64,adam,rgb32,adam,303,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.6343714807433305,0.6096485331987844,0.02472294754454607,1.0405527877100376
geometry_over_rgb32,dup64,adam,rgb32,adam,303,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9979166686534882,0.996666669845581,0.0012499988079071045,1.0012541794019265
geometry_over_rgb32,dup64_half,adam,rgb32,adam,303,early,R,AVAILABLE,COMPLETE,COMPLETE,False,280.6445428865634,147.72187512224735,132.92266776431603,1.8998170897459552
geometry_over_rgb32,dup64_half,adam,rgb32,adam,303,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,174.474139729743,90.01764359861684,84.45649613112616,1.938221583623234
geometry_over_rgb32,dup64_half,adam,rgb32,adam,303,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.2935307752484202,-0.2945174108573048,0.0009866356088846229,
geometry_over_rgb32,dup64_half,adam,rgb32,adam,303,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.6248327285578543,0.6096485331987844,0.015184195359069896,1.0249064740292237
geometry_over_rgb32,dup64_half,adam,rgb32,adam,303,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9879166781902313,0.996666669845581,-0.008749991655349731,0.9912207441865138
geometry_over_rgb32,gray32,adam,rgb32,adam,303,early,R,AVAILABLE,COMPLETE,COMPLETE,False,57.8992993438781,147.72187512224735,-89.82257577836926,0.3919480394895034
geometry_over_rgb32,gray32,adam,rgb32,adam,303,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,32.80207260809004,90.01764359861684,-57.2155709905268,0.3643960372296844
geometry_over_rgb32,gray32,adam,rgb32,adam,303,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.27870812304252107,-0.2945174108573048,0.015809287814783746,
geometry_over_rgb32,gray32,adam,rgb32,adam,303,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.5698135411166039,0.6096485331987844,-0.039834992082180554,0.9346590864851768
geometry_over_rgb32,gray32,adam,rgb32,adam,303,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9508333802223206,0.996666669845581,-0.0458332896232605,0.9540134219293581
geometry_over_rgb32,avg16,adam,rgb32,adam,303,early,R,AVAILABLE,COMPLETE,COMPLETE,False,50.375119232303504,147.72187512224735,-97.34675588994385,0.34101326692891987
geometry_over_rgb32,avg16,adam,rgb32,adam,303,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,28.0141399555975,90.01764359861684,-62.00350364301934,0.31120721267167173
geometry_over_rgb32,avg16,adam,rgb32,adam,303,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.2816441802628713,-0.2945174108573048,0.012873230594433516,
geometry_over_rgb32,avg16,adam,rgb32,adam,303,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.5525178603601038,0.6096485331987844,-0.057130672838680674,0.9062891654328766
geometry_over_rgb32,avg16,adam,rgb32,adam,303,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9066666960716248,0.996666669845581,-0.0899999737739563,0.9096990232572938
geometry_over_rgb32,dup64,sgd,rgb32,sgd,303,early,R,AVAILABLE,COMPLETE,COMPLETE,False,66.42859872833179,40.07030200108075,26.358296727251044,1.6578012994895852
geometry_over_rgb32,dup64,sgd,rgb32,sgd,303,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,31.957588502151868,16.320793212840435,15.636795289311433,1.9580903994916825
geometry_over_rgb32,dup64,sgd,rgb32,sgd,303,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.23741111167275697,-0.21113288885311754,-0.02627822281963943,
geometry_over_rgb32,dup64,sgd,rgb32,sgd,303,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.4827757822367502,0.40653150980357095,0.07624427243317927,1.1875482480313007
geometry_over_rgb32,dup64,sgd,rgb32,sgd,303,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.90583336353302,0.8066666722297668,0.09916669130325317,1.1229339139909416
geometry_over_rgb32,dup64_half,sgd,rgb32,sgd,303,early,R,AVAILABLE,COMPLETE,COMPLETE,False,40.12134051784015,40.07030200108075,0.051038516759405184,1.001273724284834
geometry_over_rgb32,dup64_half,sgd,rgb32,sgd,303,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,16.256317450340454,16.320793212840435,-0.06447576249998122,0.9960494712690033
geometry_over_rgb32,dup64_half,sgd,rgb32,sgd,303,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.1942328386844671,-0.21113288885311754,0.016900050168650427,
geometry_over_rgb32,dup64_half,sgd,rgb32,sgd,303,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.4010777510010725,0.40653150980357095,-0.005453758802498432,0.9865846590707481
geometry_over_rgb32,dup64_half,sgd,rgb32,sgd,303,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.7975000143051147,0.8066666722297668,-0.0091666579246521,0.98863637455194
geometry_over_rgb32,gray32,sgd,rgb32,sgd,303,early,R,AVAILABLE,COMPLETE,COMPLETE,False,27.691829658306872,40.07030200108075,-12.378472342773875,0.691081131795812
geometry_over_rgb32,gray32,sgd,rgb32,sgd,303,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,9.41542429231008,16.320793212840435,-6.905368920530355,0.5768974687395994
geometry_over_rgb32,gray32,sgd,rgb32,sgd,303,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.1358755844296275,-0.21113288885311754,0.07525730442349005,
geometry_over_rgb32,gray32,sgd,rgb32,sgd,303,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.34010499102767655,0.40653150980357095,-0.0664265187758944,0.8366017954967611
geometry_over_rgb32,gray32,sgd,rgb32,sgd,303,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.5908333659172058,0.8066666722297668,-0.21583330631256104,0.7324380518709663
geometry_over_rgb32,avg16,sgd,rgb32,sgd,303,early,R,AVAILABLE,COMPLETE,COMPLETE,False,26.701463717650572,40.07030200108075,-13.368838283430176,0.6663654223751645
geometry_over_rgb32,avg16,sgd,rgb32,sgd,303,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,8.489198197263061,16.320793212840435,-7.831595015577374,0.5201461771223324
geometry_over_rgb32,avg16,sgd,rgb32,sgd,303,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.09793602095260787,-0.21113288885311754,0.11319686790050967,
geometry_over_rgb32,avg16,sgd,rgb32,sgd,303,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.31545704996234475,0.40653150980357095,-0.0910744598412262,0.7759719538462546
geometry_over_rgb32,avg16,sgd,rgb32,sgd,303,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.5058333277702332,0.8066666722297668,-0.3008333444595337,0.6270661044815722
adam_over_sgd,rgb32,adam,rgb32,sgd,303,early,R,AVAILABLE,COMPLETE,COMPLETE,False,147.72187512224735,40.07030200108075,107.6515731211666,3.6865675511570415
adam_over_sgd,rgb32,adam,rgb32,sgd,303,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,90.01764359861684,16.320793212840435,73.6968503857764,5.515518910428641
adam_over_sgd,rgb32,adam,rgb32,sgd,303,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.2945174108573048,-0.21113288885311754,-0.08338452200418728,
adam_over_sgd,rgb32,adam,rgb32,sgd,303,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.6096485331987844,0.40653150980357095,0.20311702339521348,1.499634145194197
adam_over_sgd,rgb32,adam,rgb32,sgd,303,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.996666669845581,0.8066666722297668,0.1899999976158142,1.2355371855026824
adam_over_sgd,dup64,adam,dup64,sgd,303,early,R,AVAILABLE,COMPLETE,COMPLETE,False,519.104217305945,66.42859872833179,452.6756185776132,7.814468877010152
adam_over_sgd,dup64,adam,dup64,sgd,303,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,338.8326129259925,31.957588502151868,306.87502442384067,10.602571370589404
adam_over_sgd,dup64,adam,dup64,sgd,303,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.30876189688775085,-0.23741111167275697,-0.07135078521499388,
adam_over_sgd,dup64,adam,dup64,sgd,303,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.6343714807433305,0.4827757822367502,0.15159569850658028,1.314008498529528
adam_over_sgd,dup64,adam,dup64,sgd,303,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9979166686534882,0.90583336353302,0.09208330512046814,1.1016558992277738
adam_over_sgd,dup64_half,adam,dup64_half,sgd,303,early,R,AVAILABLE,COMPLETE,COMPLETE,False,280.6445428865634,40.12134051784015,240.52320236872322,6.994894469235727
adam_over_sgd,dup64_half,adam,dup64_half,sgd,303,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,174.474139729743,16.256317450340454,158.21782227940255,10.73269762741309
adam_over_sgd,dup64_half,adam,dup64_half,sgd,303,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.2935307752484202,-0.1942328386844671,-0.09929793656395308,
adam_over_sgd,dup64_half,adam,dup64_half,sgd,303,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.6248327285578543,0.4010777510010725,0.2237549775567818,1.557884293003786
adam_over_sgd,dup64_half,adam,dup64_half,sgd,303,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9879166781902313,0.7975000143051147,0.19041666388511658,1.2387669723755832
adam_over_sgd,gray32,adam,gray32,sgd,303,early,R,AVAILABLE,COMPLETE,COMPLETE,False,57.8992993438781,27.691829658306872,30.207469685571226,2.0908441247221714
adam_over_sgd,gray32,adam,gray32,sgd,303,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,32.80207260809004,9.41542429231008,23.386648315779965,3.4838655794705597
adam_over_sgd,gray32,adam,gray32,sgd,303,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.27870812304252107,-0.1358755844296275,-0.14283253861289358,
adam_over_sgd,gray32,adam,gray32,sgd,303,early,rho,AVAILABLE,COMPLETE,COMPLETE,False,0.5698135411166039,0.34010499102767655,0.22970855008892732,1.6754048195377247
adam_over_sgd,gray32,adam,gray32,sgd,303,early,train_acc,AVAILABLE,COMPLETE,COMPLETE,False,0.9508333802223206,0.5908333659172058,0.36000001430511475,1.6093088763635635
adam_over_sgd,avg16,adam,avg16,sgd,303,early,R,AVAILABLE,COMPLETE,COMPLETE,False,50.375119232303504,26.701463717650572,23.673655514652932,1.88660516011352
adam_over_sgd,avg16,adam,avg16,sgd,303,early,d_eff,AVAILABLE,COMPLETE,COMPLETE,False,28.0141399555975,8.489198197263061,19.52494175833444,3.2999747802600874
adam_over_sgd,avg16,adam,avg16,sgd,303,early,c,AVAILABLE,COMPLETE,COMPLETE,False,-0.2816441802628713,-0.09793602095260787,-0.18370815931026344,
