population,k,band,band_left,band_right,band_center,n_pair,n_seed,seed_ids,guard_main,guard_descriptive,F,D,H,F_path
U,10,-2,-0.2,-0.1,-0.15,225643,10,"0,1,2,3,4,5,6,7,8,9",True,True,-9.144355475929904e-06,-1.4708167300351787e-05,-5.5638118244218416e-06,-4.155843690986873e-06
U,10,-1,-0.1,0.0,-0.05,157767,10,"0,1,2,3,4,5,6,7,8,9",True,True,4.051685526231393e-06,-4.591047886169313e-06,-8.642733412400702e-06,2.2422315012161473e-06
U,10,0,0.0,0.1,0.05,120306,10,"0,1,2,3,4,5,6,7,8,9",True,True,3.746471912328134e-06,1.3303571570804945e-06,-2.4161147552476833e-06,3.319524488315002e-07
U,10,1,0.1,0.2,0.15,80087,10,"0,1,2,3,4,5,6,7,8,9",True,True,-2.0818896307722517e-05,-3.1587818196457236e-05,-1.076892188873473e-05,-1.410020010642207e-05
U,10,2,0.2,0.3,0.25,39741,10,"0,1,2,3,4,5,6,7,8,9",True,True,-4.3897713994486205e-05,-1.765669073666711e-05,2.62410232578191e-05,-6.138241225935848e-05
U,10,3,0.3,0.4,0.35,18550,10,"0,1,2,3,4,5,6,7,8,9",True,True,-0.00020847780469868273,-4.7436438858322856e-05,0.00016104136584035983,-0.0001377916771330025
U,10,4,0.4,0.5,0.45,12311,10,"0,1,2,3,4,5,6,7,8,9",True,True,-0.0005687404272760982,-0.00020501024432798093,0.00036373018294811704,-0.0003477745789961996
U,10,5,0.5,0.6,0.55,6266,10,"0,1,2,3,4,5,6,7,8,9",True,True,-0.0006933828605674783,-0.00032949050672438906,0.0003638923538430895,-0.00011537255628895138
U,10,6,0.6,0.7,0.65,3346,10,"0,1,2,3,4,5,6,7,8,9",True,True,0.00022506027559456723,-0.00029286467962387404,-0.0005179249552184412,-6.703411682405304e-05
U,10,7,0.7,0.8,0.75,1663,10,"0,1,2,3,4,5,6,7,8,9",True,True,-0.0015119286799073458,-0.0005001095073520572,0.0010118191725552888,-0.0005387411531084091
U,10,8,0.8,0.9,0.85,1108,10,"0,1,2,3,4,5,6,7,8,9",True,True,-0.003226335732929661,-0.0007265573135531118,0.0024997784193765494,-0.000502759317572306
U,10,9,0.9,1.0,0.95,754,5,"1,4,6,7,8",False,False,-0.006320425786383252,-0.0017674762433475186,0.004552949543035732,-0.001744953275780891
U,10,10,1.0,1.1,1.05,383,4,"0,1,7,8",False,False,-0.0009865457077454234,-0.0003320835897336326,0.0006544621180117911,-0.0002646653713398018
U,10,11,1.1,1.2,1.15,180,2,"1,8",False,False,-0.0033427173630274946,-0.0010108397121831674,0.0023318776508443276,-0.0021710142945365455
U,10,12,1.2,1.3,1.25,121,2,"1,8",False,False,-0.0001788868699445803,-0.00010512272827839075,7.376414166618953e-05,8.522534472518352e-05
U,20,-29,-2.9,-2.8,-2.85,180,3,"2,5,9",False,False,0.0,0.0,0.0,0.0
U,20,-28,-2.8,-2.7,-2.75,300,3,"4,5,8",False,False,0.0,0.0,0.0,0.0
U,20,-27,-2.7,-2.6,-2.65,1020,6,"0,2,4,5,8,9",False,True,0.0,0.0,0.0,0.0
U,20,-26,-2.6,-2.5,-2.55,1260,7,"0,1,2,4,5,8,9",False,True,0.0,0.0,0.0,0.0
U,20,-25,-2.5,-2.4,-2.45,2040,6,"0,2,4,5,8,9",False,True,0.0,0.0,0.0,0.0
U,20,-24,-2.4,-2.3,-2.35,4320,10,"0,1,2,3,4,5,6,7,8,9",True,True,3.6682995476742995e-06,-1.848245770823572e-06,-5.5165453184978655e-06,2.5068678996073372e-06
U,20,-23,-2.3,-2.2,-2.25,5700,10,"0,1,2,3,4,5,6,7,8,9",True,True,-2.1013566241536965e-07,-7.873536923241879e-07,-5.772180299088181e-07,-1.2155200748351383e-07
U,20,-22,-2.2,-2.1,-2.15,10320,10,"0,1,2,3,4,5,6,7,8,9",True,True,-2.9292718484915287e-08,-2.0216053897570418e-08,9.076664587344871e-09,-2.2183866121060363e-08
U,20,-21,-2.1,-2.0,-2.05,18202,10,"0,1,2,3,4,5,6,7,8,9",True,True,6.506789469822827e-07,1.5069083768376557e-06,8.562294298553714e-07,1.903625535422616e-06
U,20,-20,-2.0,-1.9,-1.95,25118,10,"0,1,2,3,4,5,6,7,8,9",True,True,-9.177549937024701e-07,-2.72698137402273e-07,6.450568563001978e-07,-1.0452649880600885e-06
U,20,-19,-1.9,-1.8,-1.85,32923,10,"0,1,2,3,4,5,6,7,8,9",True,True,-6.032070228593411e-08,-3.0592407407020525e-07,-2.4560337178426995e-07,-7.889286882837688e-07
U,20,-18,-1.8,-1.7,-1.75,45165,10,"0,1,2,3,4,5,6,7,8,9",True,True,-1.8472728267212934e-06,-3.0062210906790094e-07,1.5466507176533942e-06,-1.5250775243185536e-06
U,20,-17,-1.7,-1.6,-1.65,63486,10,"0,1,2,3,4,5,6,7,8,9",True,True,-2.5240630716650144e-07,-4.870771912607558e-07,-2.3467088409425468e-07,-2.9390017378696195e-07
U,20,-16,-1.6,-1.5,-1.55,85377,10,"0,1,2,3,4,5,6,7,8,9",True,True,2.930180803088696e-07,8.837529112576952e-07,5.907348309488284e-07,-2.680439668990515e-07
U,20,-15,-1.5,-1.4,-1.45,125580,10,"0,1,2,3,4,5,6,7,8,9",True,True,2.4424769128903053e-06,2.880554876934086e-07,-2.1544214251968998e-06,2.2324557197110306e-06
U,20,-14,-1.4,-1.3,-1.35,170259,10,"0,1,2,3,4,5,6,7,8,9",True,True,4.3091492161516585e-06,1.7227077430702883e-06,-2.5864414730813634e-06,9.528564955213588e-07
U,20,-13,-1.3,-1.2,-1.25,216717,10,"0,1,2,3,4,5,6,7,8,9",True,True,-1.1638057849588712e-06,-9.551338316967758e-07,2.0867195326209417e-07,1.9692426302027233e-07
U,20,-12,-1.2,-1.1,-1.15,272611,10,"0,1,2,3,4,5,6,7,8,9",True,True,1.1539105002788554e-06,1.730856322029965e-06,5.76945821751109e-07,4.1155182214556637e-07
U,20,-11,-1.1,-1.0,-1.05,349244,10,"0,1,2,3,4,5,6,7,8,9",True,True,-1.6520222606353944e-06,9.040303373839124e-07,2.5560525980193155e-06,-7.27072407015378e-07
U,20,-10,-1.0,-0.9,-0.95,425547,10,"0,1,2,3,4,5,6,7,8,9",True,True,9.490773774931975e-07,4.6081465053784865e-08,-9.02995912439406e-07,1.389465091177102e-07
U,20,-9,-0.9,-0.8,-0.85,468600,10,"0,1,2,3,4,5,6,7,8,9",True,True,2.4427167862501407e-06,1.8384946772572862e-06,-6.042221089928525e-07,1.413904845729412e-06
U,20,-8,-0.8,-0.7,-0.75,534557,10,"0,1,2,3,4,5,6,7,8,9",True,True,2.207131547182057e-06,1.4622740560522224e-06,-7.448574911298366e-07,-4.0544425560633026e-07
U,20,-7,-0.7,-0.6,-0.65,566600,10,"0,1,2,3,4,5,6,7,8,9",True,True,3.568398059615304e-06,1.2125502059398325e-06,-2.355847853675482e-06,2.696537429079364e-06
U,20,-6,-0.6,-0.5,-0.55,555220,10,"0,1,2,3,4,5,6,7,8,9",True,True,4.607957456498189e-06,3.1114061957242616e-06,-1.4965512607739298e-06,2.508582678103887e-06
U,20,-5,-0.5,-0.4,-0.45,517252,10,"0,1,2,3,4,5,6,7,8,9",True,True,1.420230864007414e-05,5.068369740318815e-06,-9.133938899755291e-06,6.945830286591831e-06
U,20,-4,-0.4,-0.3,-0.35,437954,10,"0,1,2,3,4,5,6,7,8,9",True,True,1.1542410501766306e-05,4.107873782172248e-06,-7.434536719594027e-06,2.2920156749903837e-06
U,20,-3,-0.3,-0.2,-0.25,336222,10,"0,1,2,3,4,5,6,7,8,9",True,True,-9.015811841341135e-08,-9.710015785107152e-07,-8.808434600972761e-07,1.3582826493324213e-06
U,20,-2,-0.2,-0.1,-0.15,225643,10,"0,1,2,3,4,5,6,7,8,9",True,True,-9.144355475929904e-06,-1.0703224549961547e-05,-1.5588690740316897e-06,2.1096474148768213e-06
U,20,-1,-0.1,0.0,-0.05,157767,10,"0,1,2,3,4,5,6,7,8,9",True,True,4.051685526231393e-06,-5.288254182692989e-06,-9.339939708924366e-06,1.5003256858398962e-06
U,20,0,0.0,0.1,0.05,120306,10,"0,1,2,3,4,5,6,7,8,9",True,True,3.746471912328134e-06,1.8545437203290579e-06,-1.891928191999117e-06,-3.288500034324089e-06
U,20,1,0.1,0.2,0.15,80087,10,"0,1,2,3,4,5,6,7,8,9",True,True,-2.0818896307722517e-05,-2.5818035480134953e-05,-4.9991391724123716e-06,-1.1568979585631193e-06
U,20,2,0.2,0.3,0.25,39741,10,"0,1,2,3,4,5,6,7,8,9",True,True,-4.3897713994486205e-05,-9.090866312608675e-06,3.4806847681877523e-05,-4.480487457727192e-05
U,20,3,0.3,0.4,0.35,18550,10,"0,1,2,3,4,5,6,7,8,9",True,True,-0.00020847780469868273,-2.9462382555840986e-05,0.0001790154221428417,-0.00010537674013899106
U,20,4,0.4,0.5,0.45,12311,10,"0,1,2,3,4,5,6,7,8,9",True,True,-0.0005687404272760982,-0.00013635005442302789,0.00043239037285307,-0.0002521667949222143
U,20,5,0.5,0.6,0.55,6266,10,"0,1,2,3,4,5,6,7,8,9",True,True,-0.0006933828605674783,-0.0001917204601218495,0.0005016624004456286,-1.882324732090967e-05
U,20,6,0.6,0.7,0.65,3346,10,"0,1,2,3,4,5,6,7,8,9",True,True,0.00022506027559456723,-0.00018124257310051238,-0.0004063028486950795,1.7154376844866292e-05
U,20,7,0.7,0.8,0.75,1663,10,"0,1,2,3,4,5,6,7,8,9",True,True,-0.0015119286799073458,-0.00020673219568749006,0.0013051964842198558,-0.0004054319722265517
U,20,8,0.8,0.9,0.85,1108,10,"0,1,2,3,4,5,6,7,8,9",True,True,-0.003226335732929661,-0.0005663811009308072,0.002659954631998854,-0.00015638925672771593
U,20,9,0.9,1.0,0.95,754,5,"1,4,6,7,8",False,False,-0.006320425786383252,-0.0011397631256640842,0.005180662660719168,-0.0002607890837486697
U,20,10,1.0,1.1,1.05,383,4,"0,1,7,8",False,False,-0.0009865457077454234,-0.0001850117656110636,0.0008015339421343595,-0.00012160356190197029
U,20,11,1.1,1.2,1.15,180,2,"1,8",False,False,-0.0033427173630274946,-0.0004975786197722447,0.0028451387432552495,-0.0019779268053145504
U,20,12,1.2,1.3,1.25,121,2,"1,8",False,False,-0.0001788868699445803,-8.294642467163418e-05,9.594044527294629e-05,0.00011604611830946356
U,40,-29,-2.9,-2.8,-2.85,180,3,"2,5,9",False,False,0.0,0.0,0.0,0.0
U,40,-28,-2.8,-2.7,-2.75,300,3,"4,5,8",False,False,0.0,0.0,0.0,0.0
U,40,-27,-2.7,-2.6,-2.65,1020,6,"0,2,4,5,8,9",False,True,0.0,0.0,0.0,0.0
U,40,-26,-2.6,-2.5,-2.55,1260,7,"0,1,2,4,5,8,9",False,True,0.0,0.0,0.0,0.0
U,40,-25,-2.5,-2.4,-2.45,2040,6,"0,2,4,5,8,9",False,True,0.0,0.0,0.0,0.0
U,40,-24,-2.4,-2.3,-2.35,4320,10,"0,1,2,3,4,5,6,7,8,9",True,True,3.6682995476742995e-06,-2.4494510547491195e-06,-6.117750602423415e-06,5.849863007559486e-07
U,40,-23,-2.3,-2.2,-2.25,5700,10,"0,1,2,3,4,5,6,7,8,9",True,True,-2.1013566241536965e-07,-6.078015611372422e-07,-3.976658987218725e-07,2.3638275247527152e-08
U,40,-22,-2.2,-2.1,-2.15,10320,10,"0,1,2,3,4,5,6,7,8,9",True,True,-2.9292718484915287e-08,-2.0216053897570418e-08,9.076664587344871e-09,-1.2767825468292438e-08
U,40,-21,-2.1,-2.0,-2.05,18202,10,"0,1,2,3,4,5,6,7,8,9",True,True,6.506789469822827e-07,2.1578412697034765e-06,1.5071623227211957e-06,2.44045284370032e-06
U,40,-20,-2.0,-1.9,-1.95,25118,10,"0,1,2,3,4,5,6,7,8,9",True,True,-9.177549937024701e-07,-8.948909074457194e-07,2.2864086256752564e-08,-2.1217592686738112e-07
U,40,-19,-1.9,-1.8,-1.85,32923,10,"0,1,2,3,4,5,6,7,8,9",True,True,-6.032070228593411e-08,-8.301764232563386e-07,-7.698557209704053e-07,-5.877254468559016e-07
U,40,-18,-1.8,-1.7,-1.75,45165,10,"0,1,2,3,4,5,6,7,8,9",True,True,-1.8472728267212934e-06,2.8963196331355715e-07,2.1369047900348487e-06,-2.034305568938422e-06
U,40,-17,-1.7,-1.6,-1.65,63486,10,"0,1,2,3,4,5,6,7,8,9",True,True,-2.5240630716650144e-07,-1.0969630574199546e-07,1.4271000142450625e-07,-2.4034722519893797e-07
U,40,-16,-1.6,-1.5,-1.55,85377,10,"0,1,2,3,4,5,6,7,8,9",True,True,2.930180803088696e-07,9.072826845396577e-07,6.142646042307878e-07,-7.760719263135209e-07
U,40,-15,-1.5,-1.4,-1.45,125580,10,"0,1,2,3,4,5,6,7,8,9",True,True,2.4424769128903053e-06,9.59613486888033e-07,-1.4828634260022797e-06,1.2536253855326228e-06
U,40,-14,-1.4,-1.3,-1.35,170259,10,"0,1,2,3,4,5,6,7,8,9",True,True,4.3091492161516585e-06,2.706971258414118e-07,-4.038452090310249e-06,9.572719031107487e-07
U,40,-13,-1.3,-1.2,-1.25,216717,10,"0,1,2,3,4,5,6,7,8,9",True,True,-1.1638057849588712e-06,-3.2867927512805695e-07,8.35126509830817e-07,1.1073396441716413e-06
U,40,-12,-1.2,-1.1,-1.15,272611,10,"0,1,2,3,4,5,6,7,8,9",True,True,1.1539105002788554e-06,1.1018315871001643e-06,-5.2078913178690694e-08,-1.260667570764425e-07
U,40,-11,-1.1,-1.0,-1.05,349244,10,"0,1,2,3,4,5,6,7,8,9",True,True,-1.6520222606353944e-06,1.5404535372711613e-06,3.1924757979065503e-06,-1.5757619129149886e-06
U,40,-10,-1.0,-0.9,-0.95,425547,10,"0,1,2,3,4,5,6,7,8,9",True,True,9.490773774931975e-07,9.446085426227066e-08,-8.54616523230922e-07,1.167983370451027e-07
U,40,-9,-0.9,-0.8,-0.85,468600,10,"0,1,2,3,4,5,6,7,8,9",True,True,2.4427167862501407e-06,1.3372145891009856e-06,-1.1055021971491552e-06,9.105423118706538e-07
U,40,-8,-0.8,-0.7,-0.75,534557,10,"0,1,2,3,4,5,6,7,8,9",True,True,2.207131547182057e-06,8.441204509440006e-07,-1.363011096238069e-06,-8.784718055385319e-07
U,40,-7,-0.7,-0.6,-0.65,566600,10,"0,1,2,3,4,5,6,7,8,9",True,True,3.568398059615304e-06,6.118227275718162e-07,-2.9565753320434897e-06,2.227518860523611e-06
U,40,-6,-0.6,-0.5,-0.55,555220,10,"0,1,2,3,4,5,6,7,8,9",True,True,4.607957456498189e-06,2.0836623277859215e-06,-2.5242951287123105e-06,1.448562258408055e-06
U,40,-5,-0.5,-0.4,-0.45,517252,10,"0,1,2,3,4,5,6,7,8,9",True,True,1.420230864007414e-05,3.912656833473253e-06,-1.0289651806600875e-05,5.058627349780463e-06
U,40,-4,-0.4,-0.3,-0.35,437954,10,"0,1,2,3,4,5,6,7,8,9",True,True,1.1542410501766306e-05,1.6961920704560914e-06,-9.846218431310213e-06,1.9528032910252356e-06
U,40,-3,-0.3,-0.2,-0.25,336222,10,"0,1,2,3,4,5,6,7,8,9",True,True,-9.015811841341135e-08,-5.225075624033338e-07,-4.32349443989944e-07,2.8705955939839165e-06
U,40,-2,-0.2,-0.1,-0.15,225643,10,"0,1,2,3,4,5,6,7,8,9",True,True,-9.144355475929904e-06,-5.421379657184309e-06,3.7229758187455795e-06,4.22397074138017e-06
U,40,-1,-0.1,0.0,-0.05,157767,10,"0,1,2,3,4,5,6,7,8,9",True,True,4.051685526231393e-06,-4.30219030251129e-06,-8.35387582874265e-06,-2.419770389253883e-07
U,40,0,0.0,0.1,0.05,120306,10,"0,1,2,3,4,5,6,7,8,9",True,True,3.746471912328134e-06,-3.0150979292155595e-06,-6.7615698415436875e-06,-3.0284532009006094e-06
U,40,1,0.1,0.2,0.15,80087,10,"0,1,2,3,4,5,6,7,8,9",True,True,-2.0818896307722517e-05,-9.276164806568929e-06,1.1542731501153611e-05,4.509926499829175e-06
U,40,2,0.2,0.3,0.25,39741,10,"0,1,2,3,4,5,6,7,8,9",True,True,-4.3897713994486205e-05,-1.8771828029591017e-05,2.512588596489515e-05,-1.41326667075536e-05
U,40,3,0.3,0.4,0.35,18550,10,"0,1,2,3,4,5,6,7,8,9",True,True,-0.00020847780469868273,-4.262985547903152e-05,0.00016584794921965137,-7.411966693742578e-05
U,40,4,0.4,0.5,0.45,12311,10,"0,1,2,3,4,5,6,7,8,9",True,True,-0.0005687404272760982,-6.0181100428352956e-05,0.0005085593268477453,-0.000167521807428666
U,40,5,0.5,0.6,0.55,6266,10,"0,1,2,3,4,5,6,7,8,9",True,True,-0.0006933828605674783,-0.0001204806304346179,0.0005729022301328606,0.00012909939646978184
U,40,6,0.6,0.7,0.65,3346,10,"0,1,2,3,4,5,6,7,8,9",True,True,0.00022506027559456723,-4.556366489567241e-05,-0.0002706239404902396,4.766296475977796e-05
U,40,7,0.7,0.8,0.75,1663,10,"0,1,2,3,4,5,6,7,8,9",True,True,-0.0015119286799073458,-0.0001267750897624826,0.0013851535901448632,-0.00033090308324913275
U,40,8,0.8,0.9,0.85,1108,10,"0,1,2,3,4,5,6,7,8,9",True,True,-0.003226335732929661,-0.00015545645183390858,0.003070879281095752,0.00032140914910980137
U,40,9,0.9,1.0,0.95,754,5,"1,4,6,7,8",False,False,-0.006320425786383252,-0.00047029772178831477,0.0058501280645949375,0.00011299860634358169
U,40,10,1.0,1.1,1.05,383,4,"0,1,7,8",False,False,-0.0009865457077454234,-9.672563032671699e-05,0.0008898200774187067,-3.746827300857739e-05
U,40,11,1.1,1.2,1.15,180,2,"1,8",False,False,-0.0033427173630274946,-0.000800552887850971,0.002542164475176525,-0.0013602711108221734
U,40,12,1.2,1.3,1.25,121,2,"1,8",False,False,-0.0001788868699445803,-6.650999752576197e-05,0.00011237687241881842,0.00010754616105193712
