arm,step,dtype,mode,t,metric,mean,lo,hi,sd,n
LR_a0p7_q0,1000000,float64,control,1000,pos,-0.03856134912362237,-0.05916622121022752,-0.017956477037017225,0.028803625036157982,10
LR_a0p7_q0,1000000,float64,control,1000,neg,0.038152860706084465,0.01894724238395927,0.05735847902820966,0.02684760315001807,10
LR_a0p7_q0,1000000,float64,control,1000,down,-3.270670753168401,-3.9462377520581113,-2.5951037542786906,0.9443775453219908,10
LR_a0p7_q0,1000000,float64,control,1000,up,3.2702622647508632,2.5961055109670736,3.944419018534653,0.9424061585999917,10
LR_a0p7_q0,1000000,float64,control,1000,common_mu,-0.0003460160696850297,-0.002407773824003655,0.0017157416846335957,0.002882138603975641,10
LR_a0p7_q0,1000000,float64,control,1000,input_correlation,-6.247234785288051e-05,-0.0013345772461044974,0.0012096325503987366,0.0017782800272620608,10
LR_a0p7_q0,1000000,float64,control,1000,centered_transport,-0.00012744015636009066,-0.0007399779113869914,0.00048509759866681006,0.0008562687379046841,10
LR_a0p7_q0,1000000,float64,control,1000,rowmean_transport,-0.00028104826117789604,-0.0016782891119509083,0.0011161925895951162,0.001953208026806007,10
LR_a0p7_q0,1000000,float64,control,1000,E,0.6185415168112579,0.4779024233639289,0.759180610258587,0.19659989618258655,10
LR_a0p7_q0,1000000,float64,control,1000,R,0.6195821815302066,0.47969509138303357,0.7594692716773797,0.19554866805592783,10
LR_a0p7_q0,1000000,float64,control,1000,J,0.00926943526165627,0.006026543344170238,0.012512327179142304,0.004533250312423792,10
LR_a0p7_q0,1000000,float64,control,1000,W_round,-7.659179416229399e-17,-2.2329643131477805e-16,7.01128429901901e-17,2.0507894161365676e-16,10
LR_a0p7_q0,1000000,float64,control,1000,z_learning,-0.0004459049406300705,-0.002499441117621038,0.0016076312363608974,0.0028706456313642957,10
LR_a0p7_q0,1000000,float64,control,1000,input_jump,0.0,0.0,0.0,0.0,10
LR_a0p7_q0,1000000,float64,control,1000,z_own_task_change,-0.0004418099779495281,-0.0025925637306062756,0.0017089437747072193,0.00300654643116697,10
LR_a0p7_q0,1000000,float64,switch,2000,W,0.0003921649972697604,-0.017694897196107628,0.018479227190647148,0.025283969501678515,10
LR_a0p7_q0,1000000,float64,switch,2000,bias,8.917124532906674e-05,-0.0018626522289699754,0.002040994719628109,0.0027284610772725,10
LR_a0p7_q0,1000000,float64,switch,2000,loss,0.6160853652206987,0.4271551113490919,0.8050156190923055,0.2641062835833648,10
LR_a0p7_q0,1000000,float64,switch,2000,cos_change,-0.0004960437947526728,-0.0037887753257385202,0.0027966877362331746,0.004602921287965976,10
LR_a0p7_q0,1000000,float64,switch,2000,length,0.0013343415876431192,0.00044208984217890463,0.002226593333107334,0.0012472819343982177,10
LR_a0p7_q0,1000000,float64,switch,2000,direction,-0.0009421765903733532,-0.019206635556130357,0.01732228237538365,0.02553195308986923,10
LR_a0p7_q0,1000000,float64,switch,2000,centered_norm_change,-0.03763029032682022,-0.0515023889684115,-0.02375819168522894,0.019391856744247527,10
LR_a0p7_q0,1000000,float64,switch,2000,fraction_units_down,0.483,0.4520838521084245,0.5139161478915755,0.043217794688967845,10
LR_a0p7_q0,1000000,float64,switch,2000,oldmean_W,0.00040843511665798087,-0.016712459994786207,0.01752933022810217,0.023933361051729725,10
LR_a0p7_q0,1000000,float64,switch,2000,radial,0.002709521082338795,0.0009706793027064334,0.004448362861971157,0.002430733197819534,10
LR_a0p7_q0,1000000,float64,switch,2000,tangent,-0.0023173560850690443,-0.02075941735123607,0.01612470518109798,0.025780223986435234,10
LR_a0p7_q0,1000000,float64,switch,2000,self_pos,-2.440384934921787,-2.9554415208397673,-1.9253283490038067,0.7199994598767482,10
LR_a0p7_q0,1000000,float64,switch,2000,self_neg,2.5352432061823498,2.1860824453544403,2.8844039670102593,0.4880930873996875,10
LR_a0p7_q0,1000000,float64,switch,2000,rest_pos,2.254335981943309,1.6881134912445137,2.8205584726421042,0.7915244627861536,10
LR_a0p7_q0,1000000,float64,switch,2000,rest_neg,-2.348802088206602,-2.7021535980463596,-1.9954505783668446,0.4939513505643683,10
LR_a0p7_q0,1000000,float64,switch,2000,pos,-0.18604895297847807,-0.2824222619807982,-0.08967564397615796,0.1347205963875495,10
LR_a0p7_q0,1000000,float64,switch,2000,neg,0.18644111797574786,0.10183798578692761,0.2710442501645681,0.1182670237509242,10
LR_a0p7_q0,1000000,float64,switch,2000,down,-7.596746771918298,-8.408752244777547,-6.784741299059047,1.1351053803799427,10
LR_a0p7_q0,1000000,float64,switch,2000,up,7.5971389369155675,6.782224411279562,8.412053462551574,1.1391719557529845,10
LR_a0p7_q0,1000000,float64,switch,2000,common_mu,0.000824627231176021,-0.01722521362745337,0.01887446808980541,0.02523193766353264,10
LR_a0p7_q0,1000000,float64,switch,2000,input_correlation,-0.0004324622339061979,-0.0027149650218004496,0.0018500405539880536,0.003190718882901024,10
LR_a0p7_q0,1000000,float64,switch,2000,centered_transport,0.00022014222021586168,-0.006586314785560504,0.007026599225992227,0.00951477080736463,10
LR_a0p7_q0,1000000,float64,switch,2000,rowmean_transport,0.00017202277705389828,-0.011166320442394313,0.011510365996502108,0.015849910897362852,10
LR_a0p7_q0,1000000,float64,switch,2000,E,1.3912054429073533,1.2178308606187103,1.5645800251959963,0.24236095414972178,10
LR_a0p7_q0,1000000,float64,switch,2000,R,1.3288333190222936,1.1610827833230462,1.496583854721541,0.23449907912977713,10
LR_a0p7_q0,1000000,float64,switch,2000,J,0.024741833558239397,0.018295977378147282,0.03118768973833151,0.009010685612024338,10
LR_a0p7_q0,1000000,float64,switch,2000,W_round,-7.147882652945952e-17,-3.4596966234428225e-16,2.0301200928536324e-16,3.837117298006194e-16,10
LR_a0p7_q0,1000000,float64,switch,2000,z_learning,0.0004813362425988274,-0.019543491439692803,0.02050616392489046,0.027992778870457723,10
LR_a0p7_q0,1000000,float64,switch,2000,input_jump,-0.008913406508318525,-0.026939354794271442,0.009112541777634393,0.025198538149979258,10
LR_a0p7_q0,1000000,float64,switch,2000,z_own_task_change,-0.008432070265719698,-0.03401083625161763,0.01714669572017824,0.03575664926473342,10
LR_a0p7_q0,1000000,float64,control,2000,W,-0.0007847638058913826,-0.0035743584947022468,0.0020048308829194814,0.003899584480876263,10
LR_a0p7_q0,1000000,float64,control,2000,bias,-7.447415171395416e-05,-0.0003830721543947974,0.00023412385096688906,0.00043139026142776656,10
LR_a0p7_q0,1000000,float64,control,2000,loss,0.3657006017590131,0.2435360440533232,0.487865159464703,0.17077427600971481,10
LR_a0p7_q0,1000000,float64,control,2000,cos_change,9.438273574913721e-05,-0.00034973876405017994,0.0005385042355484543,0.0006208390470442033,10
LR_a0p7_q0,1000000,float64,control,2000,length,-0.00035847998921336783,-0.0006601601017460032,-5.679987668073236e-05,0.0004217197178285251,10
LR_a0p7_q0,1000000,float64,control,2000,direction,-0.0004262838166780059,-0.0032034347203528414,0.0023508670869968294,0.003882189268735068,10
LR_a0p7_q0,1000000,float64,control,2000,centered_norm_change,0.021136719364166355,0.015185066417241783,0.027088372311090927,0.008319837129200282,10
LR_a0p7_q0,1000000,float64,control,2000,fraction_units_down,0.47400000000000003,0.43733723158748566,0.5106627684125145,0.05125101625008686,10
LR_a0p7_q0,1000000,float64,control,2000,oldmean_W,-0.0007775932424880855,-0.003709668081368801,0.00215448159639263,0.004098757996754356,10
LR_a0p7_q0,1000000,float64,control,2000,radial,0.000500266148087305,-0.0001139316536657661,0.001114463949840376,0.0008585893232129614,10
LR_a0p7_q0,1000000,float64,control,2000,tangent,-0.0012850299539786882,-0.004309644322778883,0.0017395844148215068,0.004228119339528999,10
LR_a0p7_q0,1000000,float64,control,2000,self_pos,-3.9988206225786653,-4.658625401097492,-3.339015844059839,0.9223434805924461,10
LR_a0p7_q0,1000000,float64,control,2000,self_neg,4.045703113239673,3.442029302317137,4.64937692416221,0.8438777984583988,10
LR_a0p7_q0,1000000,float64,control,2000,rest_pos,3.927397382334015,3.2613151139057015,4.593479650762329,0.9311188063872948,10
LR_a0p7_q0,1000000,float64,control,2000,rest_neg,-3.9750646368009144,-4.582031168663962,-3.3680981049378667,0.8484807049419024,10
LR_a0p7_q0,1000000,float64,control,2000,pos,-0.07142324024465047,-0.10405342515568389,-0.03879305533361705,0.045613853223039284,10
LR_a0p7_q0,1000000,float64,control,2000,neg,0.07063847643875924,0.03842992807839342,0.10284702479912507,0.04502444596751629,10
LR_a0p7_q0,1000000,float64,control,2000,down,-6.5759815247709215,-7.887295840469474,-5.2646672090723685,1.8330910133861587,10
LR_a0p7_q0,1000000,float64,control,2000,up,6.575196760965031,5.263989298607122,7.886404223322939,1.8329416427157261,10
LR_a0p7_q0,1000000,float64,control,2000,common_mu,-0.0006887131977964756,-0.0035425290838260993,0.0021651026882331483,0.003989359524190646,10
LR_a0p7_q0,1000000,float64,control,2000,input_correlation,-9.605060809476697e-05,-0.002684716070735917,0.0024926148545463826,0.0036187047906228024,10
LR_a0p7_q0,1000000,float64,control,2000,centered_transport,-0.00040678488324369307,-0.0012771136528384856,0.0004635438863510995,0.0012166357273280914,10
LR_a0p7_q0,1000000,float64,control,2000,rowmean_transport,-0.0003779789226476901,-0.0026395850249646058,0.0018836271796692254,0.003161507330733254,10
LR_a0p7_q0,1000000,float64,control,2000,E,1.2433481860560378,0.9705168936442485,1.516179478467827,0.38139184808957105,10
LR_a0p7_q0,1000000,float64,control,2000,R,1.245853390824895,0.9741164025658717,1.5175903790839183,0.3798621163659621,10
LR_a0p7_q0,1000000,float64,control,2000,J,0.018631514595309283,0.01222916765009869,0.025033861540519876,0.008949863895593874,10
LR_a0p7_q0,1000000,float64,control,2000,W_round,-1.3581570740006305e-16,-4.078912143507957e-16,1.3625979955066962e-16,3.803353328665425e-16,10
LR_a0p7_q0,1000000,float64,control,2000,z_learning,-0.0008592379576053367,-0.003838266225843793,0.0021197903106331194,0.004164394365070434,10
LR_a0p7_q0,1000000,float64,control,2000,input_jump,0.0,0.0,0.0,0.0,10
LR_a0p7_q0,1000000,float64,control,2000,z_own_task_change,-0.0008520673942020399,-0.003988116095130503,0.002283981306726424,0.004383893794487345,10
LR_a0p7_q0,1000000,float64,switch,5000,W,0.00840323449282174,-0.011980303926135458,0.02878677291177894,0.028494221903538997,10
LR_a0p7_q0,1000000,float64,switch,5000,bias,0.0011144335791019638,-0.001034230200971057,0.0032630973591749844,0.00300362485095116,10
LR_a0p7_q0,1000000,float64,switch,5000,loss,0.5425210349898418,0.37570693457636684,0.7093351354033168,0.23319003286495943,10
LR_a0p7_q0,1000000,float64,switch,5000,cos_change,0.0012806631880413586,-0.003317931910102713,0.00587925828618543,0.006428392680300273,10
LR_a0p7_q0,1000000,float64,switch,5000,length,0.0014106140179011022,1.2587336207666626e-05,0.002808640699594538,0.001954306542685094,10
LR_a0p7_q0,1000000,float64,switch,5000,direction,0.00699262047492064,-0.013400487723019425,0.027385728672860703,0.02850759953210872,10
LR_a0p7_q0,1000000,float64,switch,5000,centered_norm_change,-0.03192842436588428,-0.058805989718745844,-0.005050859013022709,0.037572245586126714,10
LR_a0p7_q0,1000000,float64,switch,5000,fraction_units_down,0.48100000000000004,0.4484008579704357,0.5135991420295644,0.045570458267024994,10
LR_a0p7_q0,1000000,float64,switch,5000,oldmean_W,0.007937277210655576,-0.011411728600047133,0.027286283021358285,0.027048045037669874,10
LR_a0p7_q0,1000000,float64,switch,5000,radial,0.004053362629969992,0.0014161582820504657,0.00669056697788952,0.0036865574734909643,10
LR_a0p7_q0,1000000,float64,switch,5000,tangent,0.004349871862851708,-0.015835806602598427,0.024535550328301844,0.028217632760615174,10
LR_a0p7_q0,1000000,float64,switch,5000,self_pos,-6.601668048251362,-8.376153525188206,-4.827182571314518,2.4805596508907017,10
LR_a0p7_q0,1000000,float64,switch,5000,self_neg,6.363869847915282,5.388274633398962,7.339465062431603,1.3637880705052257,10
LR_a0p7_q0,1000000,float64,switch,5000,rest_pos,6.262228731335403,4.4229124047454516,8.101545057925355,2.5711869295428014,10
LR_a0p7_q0,1000000,float64,switch,5000,rest_neg,-6.0160272965065,-7.0030230510128035,-5.029031542000196,1.3797249264925366,10
LR_a0p7_q0,1000000,float64,switch,5000,pos,-0.3394393169159592,-0.46703273717932237,-0.21184589665259604,0.17836330256745364,10
LR_a0p7_q0,1000000,float64,switch,5000,neg,0.34784255140878095,0.22374394132019465,0.47194116149736726,0.17347789481419412,10
LR_a0p7_q0,1000000,float64,switch,5000,down,-16.863970479094917,-19.216693131827356,-14.51124782636248,3.2888794853249346,10
LR_a0p7_q0,1000000,float64,switch,5000,up,16.872373713587738,14.51048735066765,19.234260076507827,3.3016894688606584,10
LR_a0p7_q0,1000000,float64,switch,5000,common_mu,0.010305926235222976,-0.009564230979146736,0.03017608344959269,0.02777656446526924,10
LR_a0p7_q0,1000000,float64,switch,5000,input_correlation,-0.0019026917424011219,-0.007217122535179839,0.003411739050377595,0.007429061980701213,10
LR_a0p7_q0,1000000,float64,switch,5000,centered_transport,0.0034496747594566315,-0.004306360446390491,0.011205709965303755,0.010842189599502073,10
LR_a0p7_q0,1000000,float64,switch,5000,rowmean_transport,0.004953559733365106,-0.007923500807560187,0.0178306202742904,0.01800088939304006,10
LR_a0p7_q0,1000000,float64,switch,5000,E,3.07751183433417,2.6459573343566105,3.5090663343117297,0.6032715926492456,10
LR_a0p7_q0,1000000,float64,switch,5000,R,2.99460440049568,2.5684403881870517,3.4207684128043083,0.5957362104869435,10
LR_a0p7_q0,1000000,float64,switch,5000,J,0.050979009472606376,0.03559206304418127,0.06636595590103148,0.021509467931321115,10
LR_a0p7_q0,1000000,float64,switch,5000,W_round,-1.3820871730699228e-16,-5.682713529051436e-16,2.918539182911591e-16,6.011861100503409e-16,10
LR_a0p7_q0,1000000,float64,switch,5000,z_learning,0.009517668071923705,-0.012947294742182492,0.0319826308860299,0.03140385257569239,10
LR_a0p7_q0,1000000,float64,switch,5000,input_jump,-0.008913406508318525,-0.026939354794271442,0.009112541777634393,0.025198538149979258,10
LR_a0p7_q0,1000000,float64,switch,5000,z_own_task_change,0.0006042615636051782,-0.02446823934050364,0.025676762467713995,0.03504893948019982,10
LR_a0p7_q0,1000000,float64,control,5000,W,-0.001476424585439918,-0.006641601191426115,0.0036887520205462787,0.0072204190144464905,10
LR_a0p7_q0,1000000,float64,control,5000,bias,-0.00017766417540053487,-0.0007748583176371763,0.00041952996683610665,0.000834819846222511,10
LR_a0p7_q0,1000000,float64,control,5000,loss,0.35267127544043947,0.17184062760965926,0.5335019232712197,0.2527838150739761,10
LR_a0p7_q0,1000000,float64,control,5000,cos_change,0.00021292068538055877,-0.0005458501839859368,0.0009716915547470543,0.0010606885360768589,10
LR_a0p7_q0,1000000,float64,control,5000,length,-0.000965105171725256,-0.001606528676750858,-0.0003236816666996543,0.0008966482320531413,10
LR_a0p7_q0,1000000,float64,control,5000,direction,-0.000511319413714664,-0.005601001827562133,0.0045783630001328054,0.007114885410858377,10
LR_a0p7_q0,1000000,float64,control,5000,centered_norm_change,0.05314699909949734,0.039646858694829964,0.06664713950416472,0.018871894982755634,10
LR_a0p7_q0,1000000,float64,control,5000,fraction_units_down,0.496,0.4771637773950168,0.5148362226049832,0.026331223544175348,10
LR_a0p7_q0,1000000,float64,control,5000,oldmean_W,-0.0014144481859996317,-0.006698042276313858,0.0038691459043145937,0.00738595524306142,10
LR_a0p7_q0,1000000,float64,control,5000,radial,0.0012520745972344801,-0.0002896982189613986,0.002793847413430359,0.0021552497827694193,10
LR_a0p7_q0,1000000,float64,control,5000,tangent,-0.0027284991826743974,-0.008181622315975736,0.002724623950626942,0.0076229405039460974,10
LR_a0p7_q0,1000000,float64,control,5000,self_pos,-10.62952667031052,-12.310638227509365,-8.948415113111675,2.350031911578112,10
LR_a0p7_q0,1000000,float64,control,5000,self_neg,10.905140227997162,9.40048582272066,12.409794633273664,2.103361822214946,10
LR_a0p7_q0,1000000,float64,control,5000,rest_pos,10.465228601742668,8.768829183541143,12.161628019944192,2.371402867635265,10
LR_a0p7_q0,1000000,float64,control,5000,rest_neg,-10.74231858401475,-12.263725393920454,-9.220911774109046,2.126780069091965,10
LR_a0p7_q0,1000000,float64,control,5000,pos,-0.16429806856785203,-0.23181784374610234,-0.09677829338960173,0.09438613734585119,10
LR_a0p7_q0,1000000,float64,control,5000,neg,0.16282164398241222,0.09587936861355272,0.22976391935127172,0.09357884827857478,10
LR_a0p7_q0,1000000,float64,control,5000,down,-16.58577962952059,-19.895388908869247,-13.276170350171935,4.626514753300469,10
LR_a0p7_q0,1000000,float64,control,5000,up,16.584303204935146,13.274580500463932,19.89402590940636,4.6266733106885525,10
LR_a0p7_q0,1000000,float64,control,5000,common_mu,-0.0016429816192323036,-0.007165642541705351,0.0038796793032407446,0.007720147630334782,10
LR_a0p7_q0,1000000,float64,control,5000,input_correlation,0.00016655703379250377,-0.006670772292686865,0.007003886360271873,0.009557927335868558,10
LR_a0p7_q0,1000000,float64,control,5000,centered_transport,-0.001053735410806674,-0.0025047892288712218,0.00039731840725787415,0.0020284333679502532,10
LR_a0p7_q0,1000000,float64,control,5000,rowmean_transport,-0.00042268917463324343,-0.00522634314417536,0.004380964794908873,0.006715045216518962,10
LR_a0p7_q0,1000000,float64,control,5000,E,3.1611418535608125,2.45706938407463,3.865214323046995,0.9842254455219516,10
LR_a0p7_q0,1000000,float64,control,5000,R,3.167612752655292,2.4680485501753924,3.8671769551351916,0.9779233228071854,10
LR_a0p7_q0,1000000,float64,control,5000,J,0.04667610000501734,0.030604283983845133,0.06274791602618954,0.022466849606161878,10
LR_a0p7_q0,1000000,float64,control,5000,W_round,-1.1039993663619744e-16,-2.3199967726332894e-16,1.1199803990934058e-17,1.699847161776307e-16,10
LR_a0p7_q0,1000000,float64,control,5000,z_learning,-0.0016540887608404529,-0.006961019574626394,0.003652842052945488,0.007418577733005862,10
LR_a0p7_q0,1000000,float64,control,5000,input_jump,0.0,0.0,0.0,0.0,10
LR_a0p7_q0,1000000,float64,control,5000,z_own_task_change,-0.0015921123614001669,-0.007069165830430112,0.003884941107629778,0.007656392806606312,10
LR_a0p7_q0,1000000,float64,switch,10000,W,0.012139254711392596,-0.009678013198687236,0.03395652262147243,0.030498437532347683,10
LR_a0p7_q0,1000000,float64,switch,10000,bias,0.0016618639476834764,-0.0005088866469420243,0.003832614542308977,0.0030345000887074943,10
LR_a0p7_q0,1000000,float64,switch,10000,loss,0.484092578013201,0.32887010478065115,0.6393150512457508,0.21698605540395133,10
LR_a0p7_q0,1000000,float64,switch,10000,cos_change,0.002659751786377325,-0.0023520604975553034,0.007671564070309953,0.007006030475280199,10
LR_a0p7_q0,1000000,float64,switch,10000,length,0.000475253150115876,-0.0015213587878293868,0.002471865088061139,0.0027910710322088367,10
LR_a0p7_q0,1000000,float64,switch,10000,direction,0.011664001561276727,-0.010021053222697644,0.033349056345251094,0.030313616326314786,10
LR_a0p7_q0,1000000,float64,switch,10000,centered_norm_change,0.009329059258584634,-0.039166213473565636,0.057824331990734903,0.06779171673242917,10
LR_a0p7_q0,1000000,float64,switch,10000,fraction_units_down,0.4720000000000001,0.44112986515355757,0.5028701348464426,0.04315347288715271,10
LR_a0p7_q0,1000000,float64,switch,10000,oldmean_W,0.011487143771975714,-0.009522013635675022,0.03249630117962645,0.02936877694518585,10
LR_a0p7_q0,1000000,float64,switch,10000,radial,0.005359664582892283,0.001624108429826934,0.009095220735957633,0.005221947424966268,10
LR_a0p7_q0,1000000,float64,switch,10000,tangent,0.0067795901285002125,-0.014722826746905657,0.02828200700390608,0.03005830613493461,10
LR_a0p7_q0,1000000,float64,switch,10000,self_pos,-16.089492375844564,-20.45857400710741,-11.720410744581722,6.1075549768188155,10
LR_a0p7_q0,1000000,float64,switch,10000,self_neg,15.304474776641715,12.657120420979027,17.951829132304404,3.700746205938288,10
LR_a0p7_q0,1000000,float64,switch,10000,rest_pos,15.534998142106428,11.06842490230075,20.001571381912107,6.243838848169089,10
LR_a0p7_q0,1000000,float64,switch,10000,rest_neg,-14.737841288192175,-17.3760975477367,-12.099585028647653,3.6880279445470445,10
LR_a0p7_q0,1000000,float64,switch,10000,pos,-0.554494233738144,-0.7392886189614478,-0.3696998485148401,0.25832473787690247,10
LR_a0p7_q0,1000000,float64,switch,10000,neg,0.566633488449537,0.3821669251734905,0.7511000517255835,0.2578664743939875,10
LR_a0p7_q0,1000000,float64,switch,10000,down,-33.38957110563758,-39.1244620937792,-27.654680117495957,8.016824804899272,10
LR_a0p7_q0,1000000,float64,switch,10000,up,33.401710360348964,27.659888871266503,39.143531849431426,8.026512977171036,10
LR_a0p7_q0,1000000,float64,switch,10000,common_mu,0.015368387653576981,-0.004706021376080234,0.0354427966832342,0.028062088814838994,10
LR_a0p7_q0,1000000,float64,switch,10000,input_correlation,-0.003229132942184104,-0.012435153622221458,0.005976887737853249,0.01286912952569563,10
LR_a0p7_q0,1000000,float64,switch,10000,centered_transport,0.004943803117478283,-0.0029012609270660733,0.01278886716202264,0.010966643334349897,10
LR_a0p7_q0,1000000,float64,switch,10000,rowmean_transport,0.007195451593914275,-0.00744282199960023,0.02183372518742878,0.020462895474045777,10
LR_a0p7_q0,1000000,float64,switch,10000,E,6.091881029583694,5.114106762720682,7.069655296446705,1.3668341756431,10
LR_a0p7_q0,1000000,float64,switch,10000,R,6.000140096346764,5.029060286533229,6.9712199061603,1.357475969978764,10
LR_a0p7_q0,1000000,float64,switch,10000,J,0.10106999249551522,0.06710357385360309,0.13503641113742737,0.04748177917681978,10
LR_a0p7_q0,1000000,float64,switch,10000,W_round,-3.169833629174775e-16,-8.460655017375293e-16,2.1209877590257438e-16,7.396058308854132e-16,10
LR_a0p7_q0,1000000,float64,switch,10000,z_learning,0.013801118659076067,-0.010002010350380957,0.03760424766853309,0.03327447992853115,10
LR_a0p7_q0,1000000,float64,switch,10000,input_jump,-0.008913406508318525,-0.026939354794271442,0.009112541777634393,0.025198538149979258,10
LR_a0p7_q0,1000000,float64,switch,10000,z_own_task_change,0.004887712150757544,-0.01644353575607827,0.02621896005759336,0.029819028416160374,10
LR_a0p7_q0,1000000,float64,control,10000,W,-0.004368798345831737,-0.011594403691307327,0.002856806999643853,0.01010069978379701,10
LR_a0p7_q0,1000000,float64,control,10000,bias,-0.0005287962520513591,-0.0015284332137953252,0.00047084070969260724,0.0013973961157019424,10
LR_a0p7_q0,1000000,float64,control,10000,loss,0.29004116911044536,0.15709471408622216,0.42298762413466856,0.1858463291744262,10
LR_a0p7_q0,1000000,float64,control,10000,cos_change,-1.795582089583776e-05,-0.0011153717452370082,0.0010794601034453328,0.0015340816803216452,10
LR_a0p7_q0,1000000,float64,control,10000,length,-0.00241922268850306,-0.003600032974035091,-0.0012384124029710295,0.0016506589587330456,10
LR_a0p7_q0,1000000,float64,control,10000,direction,-0.0019495756573286733,-0.009229228200390481,0.005330076885733134,0.010176252556315338,10
LR_a0p7_q0,1000000,float64,control,10000,centered_norm_change,0.11032982325740366,0.08395871126882348,0.13670093524598384,0.0368642726008178,10
LR_a0p7_q0,1000000,float64,control,10000,fraction_units_down,0.523,0.48528984085005555,0.5607101591499445,0.052715167541125096,10
LR_a0p7_q0,1000000,float64,control,10000,oldmean_W,-0.004398812059585198,-0.01189090492358144,0.0030932808044110433,0.010473223647474618,10
LR_a0p7_q0,1000000,float64,control,10000,radial,0.0024401822897169136,-0.0004991011880413065,0.005379465767475134,0.004108834979051358,10
LR_a0p7_q0,1000000,float64,control,10000,tangent,-0.0068089806355486355,-0.014776078477716684,0.0011581172066194127,0.01113723482036918,10
LR_a0p7_q0,1000000,float64,control,10000,self_pos,-22.875120860965612,-26.176859963790672,-19.573381758140552,4.615513005141043,10
LR_a0p7_q0,1000000,float64,control,10000,self_neg,24.16534683066254,21.143026266432017,27.18766739489306,4.224912821844573,10
LR_a0p7_q0,1000000,float64,control,10000,rest_pos,22.565506506586875,19.230034996116174,25.900978017057575,4.662667659501818,10
LR_a0p7_q0,1000000,float64,control,10000,rest_neg,-23.86010127462963,-26.92854244245216,-20.791660106807104,4.289384980017734,10
LR_a0p7_q0,1000000,float64,control,10000,pos,-0.30961435437873214,-0.4390207242390662,-0.1802079845183981,0.18089763135052578,10
LR_a0p7_q0,1000000,float64,control,10000,neg,0.30524555603290016,0.17665589096080805,0.4338352211049923,0.17975595678021636,10
LR_a0p7_q0,1000000,float64,control,10000,down,-33.48287631610354,-40.12138560646065,-26.844367025746436,9.27999608999279,10
LR_a0p7_q0,1000000,float64,control,10000,up,33.478507517757706,26.8402782156204,40.11673681989501,9.279604693450077,10
LR_a0p7_q0,1000000,float64,control,10000,common_mu,-0.004890139052966565,-0.014134462790983994,0.004354184685050864,0.012922673508650688,10
LR_a0p7_q0,1000000,float64,control,10000,input_correlation,0.0005213407071347528,-0.010726389864634886,0.01176907127890439,0.015723243150225327,10
LR_a0p7_q0,1000000,float64,control,10000,centered_transport,-0.002466071164018108,-0.004879337928781525,-5.280439925469055e-05,0.0033735143179876993,10
LR_a0p7_q0,1000000,float64,control,10000,rowmean_transport,-0.0019027271818136244,-0.008980839969097931,0.005175385605470683,0.009894519404520246,10
LR_a0p7_q0,1000000,float64,control,10000,E,6.428926573655424,5.0114961617939695,7.846356985516879,1.9814310870993128,10
LR_a0p7_q0,1000000,float64,control,10000,R,6.445723519927284,5.035925948932432,7.855521090922137,1.9707611113111487,10
LR_a0p7_q0,1000000,float64,control,10000,J,0.09353287698554291,0.06119017576795263,0.1258755782031332,0.04521197873067936,10
LR_a0p7_q0,1000000,float64,control,10000,W_round,8.091818001615214e-17,-3.4544806576774973e-16,5.07284425800054e-16,5.960189133917249e-16,10
LR_a0p7_q0,1000000,float64,control,10000,z_learning,-0.004897594597883097,-0.012274243144811584,0.00247905394904539,0.010311843620100578,10
LR_a0p7_q0,1000000,float64,control,10000,input_jump,0.0,0.0,0.0,0.0,10
LR_a0p7_q0,1000000,float64,control,10000,z_own_task_change,-0.004927608311636558,-0.012683183365276055,0.0028279667420029395,0.010841546351070716,10
LR_a0p7_q0,1000000,float32,switch,0,W,0.0,0.0,0.0,0.0,10
LR_a0p7_q0,1000000,float32,switch,0,bias,0.0,0.0,0.0,0.0,10
LR_a0p7_q0,1000000,float32,switch,0,loss,2.2609161550417607,1.6018403386998017,2.9199919713837197,0.9213244617351698,10
LR_a0p7_q0,1000000,float32,switch,0,cos_change,0.0,0.0,0.0,0.0,10
LR_a0p7_q0,1000000,float32,switch,0,length,0.0,0.0,0.0,0.0,10
LR_a0p7_q0,1000000,float32,switch,0,direction,0.0,0.0,0.0,0.0,10
LR_a0p7_q0,1000000,float32,switch,0,centered_norm_change,0.0,0.0,0.0,0.0,10
LR_a0p7_q0,1000000,float32,switch,0,fraction_units_down,0.0,0.0,0.0,0.0,10
LR_a0p7_q0,1000000,float32,switch,0,oldmean_W,0.0,0.0,0.0,0.0,10
LR_a0p7_q0,1000000,float32,switch,0,radial,0.0,0.0,0.0,0.0,10
LR_a0p7_q0,1000000,float32,switch,0,tangent,0.0,0.0,0.0,0.0,10
LR_a0p7_q0,1000000,float32,switch,0,self_pos,0.0,0.0,0.0,0.0,10
LR_a0p7_q0,1000000,float32,switch,0,self_neg,0.0,0.0,0.0,0.0,10
LR_a0p7_q0,1000000,float32,switch,0,rest_pos,0.0,0.0,0.0,0.0,10
LR_a0p7_q0,1000000,float32,switch,0,rest_neg,0.0,0.0,0.0,0.0,10
LR_a0p7_q0,1000000,float32,switch,0,pos,0.0,0.0,0.0,0.0,10
LR_a0p7_q0,1000000,float32,switch,0,neg,0.0,0.0,0.0,0.0,10
LR_a0p7_q0,1000000,float32,switch,0,down,0.0,0.0,0.0,0.0,10
LR_a0p7_q0,1000000,float32,switch,0,up,0.0,0.0,0.0,0.0,10
