arm,step,mode,metric,seed,value
LR_a0p1_q0,5000000,old,h,4,-0.0003299716121771556
LR_a0p1_q0,5000000,old,h,5,-0.0002001930186407171
LR_a0p1_q0,5000000,old,h,6,-1.3909208246499343e-05
LR_a0p1_q0,5000000,old,h,7,3.824816876114392e-05
LR_a0p1_q0,5000000,old,h,8,-0.000134948994873425
LR_a0p1_q0,5000000,old,h,9,-9.539148299039983e-05
LR_a0p1_q0,5000000,old,hself,0,0.05579458701747013
LR_a0p1_q0,5000000,old,hself,1,0.06300039536905495
LR_a0p1_q0,5000000,old,hself,2,-0.02349227733358586
LR_a0p1_q0,5000000,old,hself,3,-0.05961585608953258
LR_a0p1_q0,5000000,old,hself,4,-0.020559995141819377
LR_a0p1_q0,5000000,old,hself,5,0.009919013730228327
LR_a0p1_q0,5000000,old,hself,6,-0.014733195797368438
LR_a0p1_q0,5000000,old,hself,7,0.10403123316019806
LR_a0p1_q0,5000000,old,hself,8,-0.031790604076756754
LR_a0p1_q0,5000000,old,hself,9,0.0077792299418607295
LR_a0p1_q0,5000000,old,hrest,0,-0.055732989161381134
LR_a0p1_q0,5000000,old,hrest,1,-0.06260326382329622
LR_a0p1_q0,5000000,old,hrest,2,0.0233556405641752
LR_a0p1_q0,5000000,old,hrest,3,0.05578010593261837
LR_a0p1_q0,5000000,old,hrest,4,0.020230023529642226
LR_a0p1_q0,5000000,old,hrest,5,-0.010119206748869049
LR_a0p1_q0,5000000,old,hrest,6,0.014719286589121932
LR_a0p1_q0,5000000,old,hrest,7,-0.10399298499143693
LR_a0p1_q0,5000000,old,hrest,8,0.031655655081883304
LR_a0p1_q0,5000000,old,hrest,9,-0.007874621424851147
LR_a0p1_q0,5000000,old,common,0,-2.848186616974481e-06
LR_a0p1_q0,5000000,old,common,1,-1.836272925106941e-05
LR_a0p1_q0,5000000,old,common,2,6.317866281901845e-06
LR_a0p1_q0,5000000,old,common,3,0.00017735896923421341
LR_a0p1_q0,5000000,old,common,4,1.5257361042350232e-05
LR_a0p1_q0,5000000,old,common,5,9.256605874082052e-06
LR_a0p1_q0,5000000,old,common,6,6.431396041309767e-07
LR_a0p1_q0,5000000,old,common,7,-1.7685343176861197e-06
LR_a0p1_q0,5000000,old,common,8,6.23982627930034e-06
LR_a0p1_q0,5000000,old,common,9,4.410750024060718e-06
LR_a0p1_q0,5000000,old,correlation,0,8.536404596136727e-08
LR_a0p1_q0,5000000,old,correlation,1,2.9612097520791337e-07
LR_a0p1_q0,5000000,old,correlation,2,-1.0192278054063493e-06
LR_a0p1_q0,5000000,old,correlation,3,-7.544382430482137e-06
LR_a0p1_q0,5000000,old,correlation,4,-1.933865533580557e-06
LR_a0p1_q0,5000000,old,correlation,5,-5.973300701127581e-07
LR_a0p1_q0,5000000,old,correlation,6,-5.9586900563790805e-08
LR_a0p1_q0,5000000,old,correlation,7,1.3718715079948114e-07
LR_a0p1_q0,5000000,old,correlation,8,-4.675388183813376e-07
LR_a0p1_q0,5000000,old,correlation,9,-3.6855660942208996e-07
LR_a0p1_q0,5000000,old,loss,0,9.68522730669449e-05
LR_a0p1_q0,5000000,old,loss,1,0.0006536416192927052
LR_a0p1_q0,5000000,old,loss,2,0.006529167158999597
LR_a0p1_q0,5000000,old,loss,3,0.27605031177101974
LR_a0p1_q0,5000000,old,loss,4,0.0253802465098184
LR_a0p1_q0,5000000,old,loss,5,0.012026948046689707
LR_a0p1_q0,5000000,old,loss,6,1.905000644585514e-05
LR_a0p1_q0,5000000,old,loss,7,0.0006294703402299299
LR_a0p1_q0,5000000,old,loss,8,0.0075863053432769665
LR_a0p1_q0,5000000,old,loss,9,0.0002964078660634772
LR_a0p1_q0,5000000,old,h_pos,0,-2.029078375571595e-07
LR_a0p1_q0,5000000,old,h_pos,1,-1.80815667036229e-05
LR_a0p1_q0,5000000,old,h_pos,2,5.712418055492206e-06
LR_a0p1_q0,5000000,old,h_pos,3,9.16540505455864e-05
LR_a0p1_q0,5000000,old,h_pos,4,2.7808600796941052e-05
LR_a0p1_q0,5000000,old,h_pos,5,2.0655268744072655e-06
LR_a0p1_q0,5000000,old,h_pos,6,4.464437463175577e-07
LR_a0p1_q0,5000000,old,h_pos,7,1.5366535647041674e-06
LR_a0p1_q0,5000000,old,h_pos,8,8.549269227525718e-06
LR_a0p1_q0,5000000,old,h_pos,9,6.635622459722276e-06
LR_a0p1_q0,5000000,old,h_neg,0,-2.559914733455956e-06
LR_a0p1_q0,5000000,old,h_neg,1,1.4958427761402536e-08
LR_a0p1_q0,5000000,old,h_neg,2,-4.1377957899671563e-07
LR_a0p1_q0,5000000,old,h_neg,3,7.81605362581449e-05
LR_a0p1_q0,5000000,old,h_neg,4,-1.4485105288171388e-05
LR_a0p1_q0,5000000,old,h_neg,5,6.593748929562023e-06
LR_a0p1_q0,5000000,old,h_neg,6,1.371089572496283e-07
LR_a0p1_q0,5000000,old,h_neg,7,-3.1680007315908065e-06
LR_a0p1_q0,5000000,old,h_neg,8,-2.776981766606717e-06
LR_a0p1_q0,5000000,old,h_neg,9,-2.593429045083649e-06
LR_a0p1_q0,5000000,old,hs_pos,0,-0.005712297806532843
LR_a0p1_q0,5000000,old,hs_pos,1,-0.006660555855361326
LR_a0p1_q0,5000000,old,hs_pos,2,-0.002928683637382099
LR_a0p1_q0,5000000,old,hs_pos,3,-0.0011084430601676072
LR_a0p1_q0,5000000,old,hs_pos,4,-0.003842052509122372
LR_a0p1_q0,5000000,old,hs_pos,5,-0.003957803907462987
LR_a0p1_q0,5000000,old,hs_pos,6,-0.003372372220861843
LR_a0p1_q0,5000000,old,hs_pos,7,-0.00898074821659999
LR_a0p1_q0,5000000,old,hs_pos,8,-0.0027664550474589995
LR_a0p1_q0,5000000,old,hs_pos,9,-0.004259991506044394
LR_a0p1_q0,5000000,old,hs_neg,0,0.00342545476783958
LR_a0p1_q0,5000000,old,hs_neg,1,0.004024824131320824
LR_a0p1_q0,5000000,old,hs_neg,2,0.0040488711947141666
LR_a0p1_q0,5000000,old,hs_neg,3,0.0037547415551094955
LR_a0p1_q0,5000000,old,hs_neg,4,0.0048175468134197385
LR_a0p1_q0,5000000,old,hs_neg,5,0.003516529604512346
LR_a0p1_q0,5000000,old,hs_neg,6,0.003982016288945377
LR_a0p1_q0,5000000,old,hs_neg,7,0.00434949350967735
LR_a0p1_q0,5000000,old,hs_neg,8,0.004306531096136037
LR_a0p1_q0,5000000,old,hs_neg,9,0.003954155712474774
LR_a0p1_q0,5000000,old,hr_pos,0,0.005712094898695285
LR_a0p1_q0,5000000,old,hr_pos,1,0.0066424742886577
LR_a0p1_q0,5000000,old,hr_pos,2,0.0029343960554375926
LR_a0p1_q0,5000000,old,hr_pos,3,0.0012000971107131936
LR_a0p1_q0,5000000,old,hr_pos,4,0.003869861109919313
LR_a0p1_q0,5000000,old,hr_pos,5,0.003959869434337395
LR_a0p1_q0,5000000,old,hr_pos,6,0.0033728186646081616
LR_a0p1_q0,5000000,old,hr_pos,7,0.008982284870164692
LR_a0p1_q0,5000000,old,hr_pos,8,0.0027750043166865244
LR_a0p1_q0,5000000,old,hr_pos,9,0.004266627128504115
LR_a0p1_q0,5000000,old,hr_neg,0,-0.0034280146825730363
LR_a0p1_q0,5000000,old,hr_neg,1,-0.0040248091728930626
LR_a0p1_q0,5000000,old,hr_neg,2,-0.004049284974293165
LR_a0p1_q0,5000000,old,hr_neg,3,-0.003676581018851352
LR_a0p1_q0,5000000,old,hr_neg,4,-0.004832031918707908
LR_a0p1_q0,5000000,old,hr_neg,5,-0.0035099358555827844
LR_a0p1_q0,5000000,old,hr_neg,6,-0.0039818791799881275
LR_a0p1_q0,5000000,old,hr_neg,7,-0.00435266151040894
LR_a0p1_q0,5000000,old,hr_neg,8,-0.004309308077902645
LR_a0p1_q0,5000000,old,hr_neg,9,-0.003956749141519859
LR_a0p1_q0,5000000,input_only,force,0,0.0006293132910199246
LR_a0p1_q0,5000000,input_only,force,1,-0.00021179326043932578
LR_a0p1_q0,5000000,input_only,force,2,-0.00011233915532551965
LR_a0p1_q0,5000000,input_only,force,3,3.1057189825147535e-05
LR_a0p1_q0,5000000,input_only,force,4,-0.00046589630377961587
LR_a0p1_q0,5000000,input_only,force,5,-0.00024363413200183864
LR_a0p1_q0,5000000,input_only,force,6,-0.0002898522166427855
LR_a0p1_q0,5000000,input_only,force,7,4.003114093476222e-05
LR_a0p1_q0,5000000,input_only,force,8,-0.00012025462757792549
LR_a0p1_q0,5000000,input_only,force,9,-0.0002506478027425739
LR_a0p1_q0,5000000,input_only,bias,0,7.051137983761906e-05
LR_a0p1_q0,5000000,input_only,bias,1,-2.2888353764293655e-05
LR_a0p1_q0,5000000,input_only,bias,2,-1.2173591936449747e-05
LR_a0p1_q0,5000000,input_only,bias,3,2.665629538444054e-06
LR_a0p1_q0,5000000,input_only,bias,4,-4.993994309687605e-05
LR_a0p1_q0,5000000,input_only,bias,5,-2.6377115221960105e-05
LR_a0p1_q0,5000000,input_only,bias,6,-3.076509569834634e-05
LR_a0p1_q0,5000000,input_only,bias,7,4.396088785080221e-06
LR_a0p1_q0,5000000,input_only,bias,8,-1.302458302631785e-05
LR_a0p1_q0,5000000,input_only,bias,9,-2.6967684185257356e-05
LR_a0p1_q0,5000000,input_only,radial,0,4.586127609160945e-06
LR_a0p1_q0,5000000,input_only,radial,1,7.2521164775246335e-06
LR_a0p1_q0,5000000,input_only,radial,2,-1.6477220101161275e-06
LR_a0p1_q0,5000000,input_only,radial,3,1.7085189447734488e-05
LR_a0p1_q0,5000000,input_only,radial,4,-1.922487078871623e-05
LR_a0p1_q0,5000000,input_only,radial,5,-2.3803694133132866e-06
LR_a0p1_q0,5000000,input_only,radial,6,-1.968367397699263e-05
LR_a0p1_q0,5000000,input_only,radial,7,7.807390340981987e-06
LR_a0p1_q0,5000000,input_only,radial,8,1.0728195101330243e-05
LR_a0p1_q0,5000000,input_only,radial,9,9.719764540417806e-06
LR_a0p1_q0,5000000,input_only,tangent,0,0.0006247271634107638
LR_a0p1_q0,5000000,input_only,tangent,1,-0.00021904537691685047
LR_a0p1_q0,5000000,input_only,tangent,2,-0.00011069143331540351
LR_a0p1_q0,5000000,input_only,tangent,3,1.3972000377413044e-05
LR_a0p1_q0,5000000,input_only,tangent,4,-0.00044667143299089975
LR_a0p1_q0,5000000,input_only,tangent,5,-0.00024125376258852545
LR_a0p1_q0,5000000,input_only,tangent,6,-0.00027016854266579283
LR_a0p1_q0,5000000,input_only,tangent,7,3.2223750593780116e-05
LR_a0p1_q0,5000000,input_only,tangent,8,-0.0001309828226792557
LR_a0p1_q0,5000000,input_only,tangent,9,-0.0002603675672829917
LR_a0p1_q0,5000000,input_only,h,0,-0.014102275967523805
LR_a0p1_q0,5000000,input_only,h,1,0.004577670752858733
LR_a0p1_q0,5000000,input_only,h,2,0.0024347183872899508
LR_a0p1_q0,5000000,input_only,h,3,-0.0005331259076888097
LR_a0p1_q0,5000000,input_only,h,4,0.009987988619375209
LR_a0p1_q0,5000000,input_only,h,5,0.005275423044392023
LR_a0p1_q0,5000000,input_only,h,6,0.006153019139669271
LR_a0p1_q0,5000000,input_only,h,7,-0.0008792177570160425
LR_a0p1_q0,5000000,input_only,h,8,0.0026049166052635694
LR_a0p1_q0,5000000,input_only,h,9,0.005393536837051472
LR_a0p1_q0,5000000,input_only,hself,0,0.049999993792692814
LR_a0p1_q0,5000000,input_only,hself,1,0.05216970460630778
LR_a0p1_q0,5000000,input_only,hself,2,-0.024376482623711032
LR_a0p1_q0,5000000,input_only,hself,3,-0.056203370861213124
LR_a0p1_q0,5000000,input_only,hself,4,-0.01225330538546855
LR_a0p1_q0,5000000,input_only,hself,5,0.015399822360367278
LR_a0p1_q0,5000000,input_only,hself,6,-0.009596013787827953
LR_a0p1_q0,5000000,input_only,hself,7,0.09381208306853676
LR_a0p1_q0,5000000,input_only,hself,8,-0.033107950774308254
LR_a0p1_q0,5000000,input_only,hself,9,0.010886476797196398
LR_a0p1_q0,5000000,input_only,hrest,0,-0.06410226976021663
LR_a0p1_q0,5000000,input_only,hrest,1,-0.047592033853449046
LR_a0p1_q0,5000000,input_only,hrest,2,0.026811201011000988
LR_a0p1_q0,5000000,input_only,hrest,3,0.055670244953524316
LR_a0p1_q0,5000000,input_only,hrest,4,0.022241294004843763
LR_a0p1_q0,5000000,input_only,hrest,5,-0.010124399315975259
LR_a0p1_q0,5000000,input_only,hrest,6,0.015749032927497224
LR_a0p1_q0,5000000,input_only,hrest,7,-0.09469130082555281
LR_a0p1_q0,5000000,input_only,hrest,8,0.035712867379571835
LR_a0p1_q0,5000000,input_only,hrest,9,-0.005492939960144924
LR_a0p1_q0,5000000,input_only,common,0,0.0006520667476081325
LR_a0p1_q0,5000000,input_only,common,1,-0.00021166419422733688
LR_a0p1_q0,5000000,input_only,common,2,-0.00011257749485245952
LR_a0p1_q0,5000000,input_only,common,3,2.46508916357078e-05
LR_a0p1_q0,5000000,input_only,common,4,-0.0004618286629180618
LR_a0p1_q0,5000000,input_only,common,5,-0.00024392714727293122
LR_a0p1_q0,5000000,input_only,common,6,-0.00028450579095277913
LR_a0p1_q0,5000000,input_only,common,7,4.065362673209958e-05
LR_a0p1_q0,5000000,input_only,common,8,-0.00012044718898540201
LR_a0p1_q0,5000000,input_only,common,9,-0.0002493885406540048
LR_a0p1_q0,5000000,input_only,correlation,0,-2.2753456588207923e-05
LR_a0p1_q0,5000000,input_only,correlation,1,-1.2906621198892383e-07
LR_a0p1_q0,5000000,input_only,correlation,2,2.3833952693987126e-07
LR_a0p1_q0,5000000,input_only,correlation,3,6.4062981894397305e-06
LR_a0p1_q0,5000000,input_only,correlation,4,-4.067640861554064e-06
LR_a0p1_q0,5000000,input_only,correlation,5,2.9301527109255387e-07
LR_a0p1_q0,5000000,input_only,correlation,6,-5.346425690006227e-06
LR_a0p1_q0,5000000,input_only,correlation,7,-6.224857973372992e-07
LR_a0p1_q0,5000000,input_only,correlation,8,1.9256140747654687e-07
LR_a0p1_q0,5000000,input_only,correlation,9,-1.2592620885689813e-06
LR_a0p1_q0,5000000,input_only,loss,0,0.6880355402606575
LR_a0p1_q0,5000000,input_only,loss,1,0.9672830242361508
LR_a0p1_q0,5000000,input_only,loss,2,0.5227813767908787
LR_a0p1_q0,5000000,input_only,loss,3,0.5979885772585857
LR_a0p1_q0,5000000,input_only,loss,4,1.3174145480633457
LR_a0p1_q0,5000000,input_only,loss,5,0.7745754973126616
LR_a0p1_q0,5000000,input_only,loss,6,0.7492609582661369
LR_a0p1_q0,5000000,input_only,loss,7,0.8942601613996268
LR_a0p1_q0,5000000,input_only,loss,8,0.712002655215466
LR_a0p1_q0,5000000,input_only,loss,9,0.7562555969656916
LR_a0p1_q0,5000000,input_only,h_pos,0,0.00043998444291606877
LR_a0p1_q0,5000000,input_only,h_pos,1,-0.00019999000832566935
LR_a0p1_q0,5000000,input_only,h_pos,2,-0.0001267260694179365
LR_a0p1_q0,5000000,input_only,h_pos,3,-7.25592968038005e-05
LR_a0p1_q0,5000000,input_only,h_pos,4,-0.00039434123956125846
LR_a0p1_q0,5000000,input_only,h_pos,5,-0.000295643520219913
LR_a0p1_q0,5000000,input_only,h_pos,6,-0.0002836889540771344
LR_a0p1_q0,5000000,input_only,h_pos,7,-9.518752129812143e-05
LR_a0p1_q0,5000000,input_only,h_pos,8,-0.00013214020154920166
LR_a0p1_q0,5000000,input_only,h_pos,9,-0.0002717907088318193
LR_a0p1_q0,5000000,input_only,h_neg,0,0.00018932884810385567
LR_a0p1_q0,5000000,input_only,h_neg,1,-1.180325211365646e-05
LR_a0p1_q0,5000000,input_only,h_neg,2,1.438691409241683e-05
LR_a0p1_q0,5000000,input_only,h_neg,3,0.00010361648662894796
LR_a0p1_q0,5000000,input_only,h_neg,4,-7.155506421835756e-05
LR_a0p1_q0,5000000,input_only,h_neg,5,5.2009388218074315e-05
LR_a0p1_q0,5000000,input_only,h_neg,6,-6.163262565651072e-06
LR_a0p1_q0,5000000,input_only,h_neg,7,0.00013521866223288368
LR_a0p1_q0,5000000,input_only,h_neg,8,1.1885573971276216e-05
LR_a0p1_q0,5000000,input_only,h_neg,9,2.1142906089245414e-05
LR_a0p1_q0,5000000,input_only,hs_pos,0,-0.005782252807898728
LR_a0p1_q0,5000000,input_only,hs_pos,1,-0.0065550311085455564
LR_a0p1_q0,5000000,input_only,hs_pos,2,-0.003005457185973999
LR_a0p1_q0,5000000,input_only,hs_pos,3,-0.0013006684591053343
LR_a0p1_q0,5000000,input_only,hs_pos,4,-0.004394822820285584
LR_a0p1_q0,5000000,input_only,hs_pos,5,-0.004437914290093471
LR_a0p1_q0,5000000,input_only,hs_pos,6,-0.003805423055892097
LR_a0p1_q0,5000000,input_only,hs_pos,7,-0.009002661594921026
LR_a0p1_q0,5000000,input_only,hs_pos,8,-0.0028850555375598097
LR_a0p1_q0,5000000,input_only,hs_pos,9,-0.004656551084289628
LR_a0p1_q0,5000000,input_only,hs_neg,0,0.003606498437176196
LR_a0p1_q0,5000000,input_only,hs_neg,1,0.004248744526483982
LR_a0p1_q0,5000000,input_only,hs_neg,2,0.004211056639047564
LR_a0p1_q0,5000000,input_only,hs_neg,3,0.003933001853744477
LR_a0p1_q0,5000000,input_only,hs_neg,4,0.005038257699670321
LR_a0p1_q0,5000000,input_only,hs_neg,5,0.0037192404948935363
LR_a0p1_q0,5000000,input_only,hs_neg,6,0.004208207481566674
LR_a0p1_q0,5000000,input_only,hs_neg,7,0.004599886553639982
LR_a0p1_q0,5000000,input_only,hs_neg,8,0.00454996884413596
LR_a0p1_q0,5000000,input_only,hs_neg,9,0.004183429459568059
LR_a0p1_q0,5000000,input_only,hr_pos,0,0.006222237250814797
LR_a0p1_q0,5000000,input_only,hr_pos,1,0.006355041100219887
LR_a0p1_q0,5000000,input_only,hr_pos,2,0.002878731116556062
LR_a0p1_q0,5000000,input_only,hr_pos,3,0.0012281091623015336
LR_a0p1_q0,5000000,input_only,hr_pos,4,0.004000481580724326
LR_a0p1_q0,5000000,input_only,hr_pos,5,0.004142270769873559
LR_a0p1_q0,5000000,input_only,hr_pos,6,0.003521734101814961
LR_a0p1_q0,5000000,input_only,hr_pos,7,0.008907474073622907
LR_a0p1_q0,5000000,input_only,hr_pos,8,0.0027529153360106077
LR_a0p1_q0,5000000,input_only,hr_pos,9,0.0043847603754578095
LR_a0p1_q0,5000000,input_only,hr_neg,0,-0.003417169589072341
LR_a0p1_q0,5000000,input_only,hr_neg,1,-0.004260547778597639
LR_a0p1_q0,5000000,input_only,hr_neg,2,-0.004196669724955146
LR_a0p1_q0,5000000,input_only,hr_neg,3,-0.0038293853671155305
LR_a0p1_q0,5000000,input_only,hr_neg,4,-0.005109812763888678
LR_a0p1_q0,5000000,input_only,hr_neg,5,-0.0036672311066754623
LR_a0p1_q0,5000000,input_only,hr_neg,6,-0.004214370744132326
LR_a0p1_q0,5000000,input_only,hr_neg,7,-0.004464667891407098
LR_a0p1_q0,5000000,input_only,hr_neg,8,-0.004538083270164684
LR_a0p1_q0,5000000,input_only,hr_neg,9,-0.0041622865534788125
LR_a0p1_q0,5000000,target_only,force,0,-0.0013106405274496105
LR_a0p1_q0,5000000,target_only,force,1,-0.00024718536560745243
LR_a0p1_q0,5000000,target_only,force,2,-0.00023023663809023238
LR_a0p1_q0,5000000,target_only,force,3,0.0001099894635053989
LR_a0p1_q0,5000000,target_only,force,4,3.298878993036996e-05
LR_a0p1_q0,5000000,target_only,force,5,0.00016262523669254228
LR_a0p1_q0,5000000,target_only,force,6,8.040871647175834e-05
LR_a0p1_q0,5000000,target_only,force,7,7.788281235719562e-05
LR_a0p1_q0,5000000,target_only,force,8,-9.99388993524332e-05
LR_a0p1_q0,5000000,target_only,force,9,-0.00022693003729044127
LR_a0p1_q0,5000000,target_only,bias,0,-0.00015403214368900041
LR_a0p1_q0,5000000,target_only,bias,1,-2.7841390811977103e-05
LR_a0p1_q0,5000000,target_only,bias,2,-2.5396963632685107e-05
LR_a0p1_q0,5000000,target_only,bias,3,1.34451065157852e-05
LR_a0p1_q0,5000000,target_only,bias,4,1.7635375311473416e-06
LR_a0p1_q0,5000000,target_only,bias,5,1.859385786944698e-05
LR_a0p1_q0,5000000,target_only,bias,6,8.95362830571284e-06
LR_a0p1_q0,5000000,target_only,bias,7,1.2002313482736934e-05
LR_a0p1_q0,5000000,target_only,bias,8,-1.2494442861981888e-05
LR_a0p1_q0,5000000,target_only,bias,9,-2.7049217236196416e-05
LR_a0p1_q0,5000000,target_only,radial,0,8.58468305784724e-06
LR_a0p1_q0,5000000,target_only,radial,1,3.379226573865914e-06
LR_a0p1_q0,5000000,target_only,radial,2,1.8310684307890056e-05
LR_a0p1_q0,5000000,target_only,radial,3,2.4038734711843193e-05
LR_a0p1_q0,5000000,target_only,radial,4,7.36979173273798e-05
LR_a0p1_q0,5000000,target_only,radial,5,1.3522625966790172e-05
LR_a0p1_q0,5000000,target_only,radial,6,3.456354363233923e-05
LR_a0p1_q0,5000000,target_only,radial,7,5.042013325772222e-05
LR_a0p1_q0,5000000,target_only,radial,8,9.077727164037519e-06
LR_a0p1_q0,5000000,target_only,radial,9,8.66073830359394e-05
LR_a0p1_q0,5000000,target_only,tangent,0,-0.001319225210507458
LR_a0p1_q0,5000000,target_only,tangent,1,-0.00025056459218131825
LR_a0p1_q0,5000000,target_only,tangent,2,-0.00024854732239812247
LR_a0p1_q0,5000000,target_only,tangent,3,8.595072879355571e-05
LR_a0p1_q0,5000000,target_only,tangent,4,-4.070912739700975e-05
LR_a0p1_q0,5000000,target_only,tangent,5,0.00014910261072575208
LR_a0p1_q0,5000000,target_only,tangent,6,4.5845172839419025e-05
LR_a0p1_q0,5000000,target_only,tangent,7,2.746267909947345e-05
LR_a0p1_q0,5000000,target_only,tangent,8,-0.00010901662651647066
LR_a0p1_q0,5000000,target_only,tangent,9,-0.0003135374203263808
LR_a0p1_q0,5000000,target_only,h,0,0.030806428737800096
LR_a0p1_q0,5000000,target_only,h,1,0.00556827816239542
LR_a0p1_q0,5000000,target_only,h,2,0.005079392726537021
LR_a0p1_q0,5000000,target_only,h,3,-0.0026890213031570418
LR_a0p1_q0,5000000,target_only,h,4,-0.0003527075062294675
LR_a0p1_q0,5000000,target_only,h,5,-0.0037187715738893966
LR_a0p1_q0,5000000,target_only,h,6,-0.0017907256611425662
LR_a0p1_q0,5000000,target_only,h,7,-0.0024004626965473874
LR_a0p1_q0,5000000,target_only,h,8,0.0024988885723963776
LR_a0p1_q0,5000000,target_only,h,9,0.005409843447239285
LR_a0p1_q0,5000000,target_only,hself,0,0.05579458701747013
LR_a0p1_q0,5000000,target_only,hself,1,0.06300039536905495
LR_a0p1_q0,5000000,target_only,hself,2,-0.02349227733358586
LR_a0p1_q0,5000000,target_only,hself,3,-0.05961585608953258
LR_a0p1_q0,5000000,target_only,hself,4,-0.020559995141819377
LR_a0p1_q0,5000000,target_only,hself,5,0.009919013730228327
LR_a0p1_q0,5000000,target_only,hself,6,-0.014733195797368438
LR_a0p1_q0,5000000,target_only,hself,7,0.10403123316019806
LR_a0p1_q0,5000000,target_only,hself,8,-0.031790604076756754
LR_a0p1_q0,5000000,target_only,hself,9,0.0077792299418607295
LR_a0p1_q0,5000000,target_only,hrest,0,-0.024988158279670027
LR_a0p1_q0,5000000,target_only,hrest,1,-0.05743211720665956
LR_a0p1_q0,5000000,target_only,hrest,2,0.028571670060122883
LR_a0p1_q0,5000000,target_only,hrest,3,0.05692683478637556
LR_a0p1_q0,5000000,target_only,hrest,4,0.02020728763558991
LR_a0p1_q0,5000000,target_only,hrest,5,-0.01363778530411772
LR_a0p1_q0,5000000,target_only,hrest,6,0.012942470136225862
LR_a0p1_q0,5000000,target_only,hrest,7,-0.10643169585674545
LR_a0p1_q0,5000000,target_only,hrest,8,0.03428949264915311
LR_a0p1_q0,5000000,target_only,hrest,9,-0.0023693864946214616
LR_a0p1_q0,5000000,target_only,common,0,-0.001424440128582039
LR_a0p1_q0,5000000,target_only,common,1,-0.0002574683008254953
LR_a0p1_q0,5000000,target_only,common,2,-0.00023486301804367287
LR_a0p1_q0,5000000,target_only,common,3,0.00012433605606900297
LR_a0p1_q0,5000000,target_only,common,4,1.63086325195783e-05
LR_a0p1_q0,5000000,target_only,common,5,0.00017195006613598526
LR_a0p1_q0,5000000,target_only,common,6,8.280029836380276e-05
LR_a0p1_q0,5000000,target_only,common,7,0.00011099356635035015
LR_a0p1_q0,5000000,target_only,common,8,-0.00011554462186033555
LR_a0p1_q0,5000000,target_only,common,9,-0.0002501425323000461
LR_a0p1_q0,5000000,target_only,correlation,0,0.00011379960113242808
LR_a0p1_q0,5000000,target_only,correlation,1,1.028293521804279e-05
LR_a0p1_q0,5000000,target_only,correlation,2,4.626379953440513e-06
