seed,env,act,iv,layer,task,occupancy,entries,exits,persistent_latest5
2,PM,ELU1,ref,2,29,25,10,8,2
2,PM,ELU1,ref,2,30,31,13,7,4
2,PM,ELU1,ref,2,31,30,15,16,4
2,PM,ELU1,ref,2,32,29,10,11,3
2,PM,ELU1,ref,2,33,42,21,8,4
2,PM,ELU1,ref,2,34,34,8,16,4
2,PM,ELU1,ref,2,35,25,9,18,5
2,PM,ELU1,ref,2,36,28,15,12,4
2,PM,ELU1,ref,2,37,22,12,18,2
2,PM,ELU1,ref,2,38,40,27,9,1
2,PM,ELU1,ref,2,39,32,8,16,0
2,PM,ELU1,ref,2,40,31,14,15,3
2,PM,ELU1,ref,2,41,38,19,12,2
2,PM,ELU1,ref,2,42,41,16,13,6
2,PM,ELU1,ref,2,43,46,17,12,6
2,PM,ELU1,ref,2,44,39,12,19,12
2,PM,ELU1,ref,2,45,33,10,16,12
2,PM,ELU1,ref,2,46,42,16,7,13
2,PM,ELU1,ref,2,47,41,13,14,13
2,PM,ELU1,ref,2,48,29,13,25,9
2,PM,ELU1,ref,2,49,42,21,8,10
2,PM,ELU1,ref,2,50,53,23,12,10
2,PM,ELU1,wclamp,1,1,0,0,0,
2,PM,ELU1,wclamp,1,2,0,0,0,
2,PM,ELU1,wclamp,1,3,0,0,0,
2,PM,ELU1,wclamp,1,4,2,2,0,
2,PM,ELU1,wclamp,1,5,3,2,1,0
2,PM,ELU1,wclamp,1,6,6,4,1,0
2,PM,ELU1,wclamp,1,7,9,7,4,0
2,PM,ELU1,wclamp,1,8,1,0,8,0
2,PM,ELU1,wclamp,1,9,3,3,1,0
2,PM,ELU1,wclamp,1,10,4,4,3,0
2,PM,ELU1,wclamp,1,11,5,5,4,0
2,PM,ELU1,wclamp,1,12,5,4,4,0
2,PM,ELU1,wclamp,1,13,2,2,5,0
2,PM,ELU1,wclamp,1,14,4,4,2,0
2,PM,ELU1,wclamp,1,15,3,3,4,0
2,PM,ELU1,wclamp,1,16,5,5,3,0
2,PM,ELU1,wclamp,1,17,4,2,3,0
2,PM,ELU1,wclamp,1,18,8,7,3,0
2,PM,ELU1,wclamp,1,19,5,2,5,0
2,PM,ELU1,wclamp,1,20,8,6,3,1
2,PM,ELU1,wclamp,1,21,6,2,4,1
2,PM,ELU1,wclamp,1,22,4,3,5,0
2,PM,ELU1,wclamp,1,23,8,7,3,0
2,PM,ELU1,wclamp,1,24,4,4,8,0
2,PM,ELU1,wclamp,1,25,7,5,2,0
2,PM,ELU1,wclamp,1,26,9,6,4,0
2,PM,ELU1,wclamp,1,27,6,1,4,0
2,PM,ELU1,wclamp,1,28,4,2,4,1
2,PM,ELU1,wclamp,1,29,4,4,4,0
2,PM,ELU1,wclamp,1,30,12,10,2,0
2,PM,ELU1,wclamp,1,31,8,6,10,0
2,PM,ELU1,wclamp,1,32,4,3,7,0
2,PM,ELU1,wclamp,1,33,8,7,3,0
2,PM,ELU1,wclamp,1,34,9,8,7,0
2,PM,ELU1,wclamp,1,35,13,11,7,0
2,PM,ELU1,wclamp,1,36,10,7,10,0
2,PM,ELU1,wclamp,1,37,7,4,7,0
2,PM,ELU1,wclamp,1,38,10,9,6,0
2,PM,ELU1,wclamp,1,39,11,9,8,0
2,PM,ELU1,wclamp,1,40,10,5,6,0
2,PM,ELU1,wclamp,1,41,8,7,9,0
2,PM,ELU1,wclamp,1,42,5,5,8,0
2,PM,ELU1,wclamp,1,43,13,11,3,0
2,PM,ELU1,wclamp,1,44,8,6,11,0
2,PM,ELU1,wclamp,1,45,10,6,4,0
2,PM,ELU1,wclamp,1,46,7,5,8,0
2,PM,ELU1,wclamp,1,47,7,6,6,0
2,PM,ELU1,wclamp,1,48,9,6,4,0
2,PM,ELU1,wclamp,1,49,12,9,6,0
2,PM,ELU1,wclamp,1,50,13,10,9,0
2,PM,ELU1,wclamp,2,1,0,0,0,
2,PM,ELU1,wclamp,2,2,0,0,0,
2,PM,ELU1,wclamp,2,3,0,0,0,
2,PM,ELU1,wclamp,2,4,0,0,0,
2,PM,ELU1,wclamp,2,5,0,0,0,0
2,PM,ELU1,wclamp,2,6,1,1,0,0
2,PM,ELU1,wclamp,2,7,7,7,1,0
2,PM,ELU1,wclamp,2,8,0,0,7,0
2,PM,ELU1,wclamp,2,9,1,1,0,0
2,PM,ELU1,wclamp,2,10,6,6,1,0
2,PM,ELU1,wclamp,2,11,5,5,6,0
2,PM,ELU1,wclamp,2,12,10,9,4,0
2,PM,ELU1,wclamp,2,13,8,3,5,0
2,PM,ELU1,wclamp,2,14,7,5,6,0
2,PM,ELU1,wclamp,2,15,11,8,4,0
2,PM,ELU1,wclamp,2,16,1,1,11,0
2,PM,ELU1,wclamp,2,17,3,3,1,0
2,PM,ELU1,wclamp,2,18,1,1,3,0
2,PM,ELU1,wclamp,2,19,10,10,1,0
2,PM,ELU1,wclamp,2,20,13,10,7,0
2,PM,ELU1,wclamp,2,21,10,4,7,0
2,PM,ELU1,wclamp,2,22,18,15,7,0
2,PM,ELU1,wclamp,2,23,5,1,14,1
2,PM,ELU1,wclamp,2,24,12,12,5,0
2,PM,ELU1,wclamp,2,25,18,15,9,0
2,PM,ELU1,wclamp,2,26,26,18,10,0
2,PM,ELU1,wclamp,2,27,16,5,15,0
2,PM,ELU1,wclamp,2,28,10,4,10,0
2,PM,ELU1,wclamp,2,29,17,12,5,1
2,PM,ELU1,wclamp,2,30,19,12,10,0
2,PM,ELU1,wclamp,2,31,15,12,16,1
2,PM,ELU1,wclamp,2,32,15,9,9,1
2,PM,ELU1,wclamp,2,33,18,15,12,0
2,PM,ELU1,wclamp,2,34,10,4,12,0
2,PM,ELU1,wclamp,2,35,26,20,4,1
2,PM,ELU1,wclamp,2,36,9,5,22,0
2,PM,ELU1,wclamp,2,37,11,7,5,0
2,PM,ELU1,wclamp,2,38,15,13,9,0
2,PM,ELU1,wclamp,2,39,13,8,10,1
2,PM,ELU1,wclamp,2,40,16,9,6,0
2,PM,ELU1,wclamp,2,41,9,3,10,0
2,PM,ELU1,wclamp,2,42,18,15,6,0
2,PM,ELU1,wclamp,2,43,18,10,10,0
2,PM,ELU1,wclamp,2,44,10,5,13,1
2,PM,ELU1,wclamp,2,45,15,10,5,1
2,PM,ELU1,wclamp,2,46,17,11,9,3
2,PM,ELU1,wclamp,2,47,12,9,14,2
2,PM,ELU1,wclamp,2,48,18,15,9,1
2,PM,ELU1,wclamp,2,49,9,6,15,0
2,PM,ELU1,wclamp,2,50,12,11,8,0
2,PM,LR,ref,1,1,0,0,0,
2,PM,LR,ref,1,2,0,0,0,
2,PM,LR,ref,1,3,0,0,0,
2,PM,LR,ref,1,4,0,0,0,
2,PM,LR,ref,1,5,0,0,0,0
2,PM,LR,ref,1,6,0,0,0,0
2,PM,LR,ref,1,7,0,0,0,0
2,PM,LR,ref,1,8,0,0,0,0
2,PM,LR,ref,1,9,0,0,0,0
2,PM,LR,ref,1,10,0,0,0,0
2,PM,LR,ref,1,11,0,0,0,0
2,PM,LR,ref,1,12,0,0,0,0
2,PM,LR,ref,1,13,0,0,0,0
2,PM,LR,ref,1,14,0,0,0,0
2,PM,LR,ref,1,15,0,0,0,0
2,PM,LR,ref,1,16,0,0,0,0
2,PM,LR,ref,1,17,0,0,0,0
2,PM,LR,ref,1,18,0,0,0,0
2,PM,LR,ref,1,19,0,0,0,0
2,PM,LR,ref,1,20,0,0,0,0
2,PM,LR,ref,1,21,0,0,0,0
2,PM,LR,ref,1,22,0,0,0,0
2,PM,LR,ref,1,23,0,0,0,0
2,PM,LR,ref,1,24,0,0,0,0
2,PM,LR,ref,1,25,0,0,0,0
2,PM,LR,ref,1,26,0,0,0,0
2,PM,LR,ref,1,27,0,0,0,0
2,PM,LR,ref,1,28,0,0,0,0
2,PM,LR,ref,1,29,0,0,0,0
2,PM,LR,ref,1,30,0,0,0,0
2,PM,LR,ref,1,31,0,0,0,0
2,PM,LR,ref,1,32,0,0,0,0
2,PM,LR,ref,1,33,0,0,0,0
2,PM,LR,ref,1,34,0,0,0,0
2,PM,LR,ref,1,35,0,0,0,0
2,PM,LR,ref,1,36,0,0,0,0
2,PM,LR,ref,1,37,0,0,0,0
2,PM,LR,ref,1,38,0,0,0,0
2,PM,LR,ref,1,39,0,0,0,0
2,PM,LR,ref,1,40,0,0,0,0
2,PM,LR,ref,1,41,0,0,0,0
2,PM,LR,ref,1,42,0,0,0,0
2,PM,LR,ref,1,43,0,0,0,0
2,PM,LR,ref,1,44,0,0,0,0
2,PM,LR,ref,1,45,0,0,0,0
2,PM,LR,ref,1,46,0,0,0,0
2,PM,LR,ref,1,47,0,0,0,0
2,PM,LR,ref,1,48,0,0,0,0
2,PM,LR,ref,1,49,0,0,0,0
2,PM,LR,ref,1,50,0,0,0,0
2,PM,LR,ref,2,1,0,0,0,
2,PM,LR,ref,2,2,0,0,0,
2,PM,LR,ref,2,3,0,0,0,
2,PM,LR,ref,2,4,0,0,0,
2,PM,LR,ref,2,5,0,0,0,0
2,PM,LR,ref,2,6,0,0,0,0
2,PM,LR,ref,2,7,0,0,0,0
2,PM,LR,ref,2,8,0,0,0,0
2,PM,LR,ref,2,9,0,0,0,0
2,PM,LR,ref,2,10,0,0,0,0
2,PM,LR,ref,2,11,0,0,0,0
2,PM,LR,ref,2,12,0,0,0,0
2,PM,LR,ref,2,13,0,0,0,0
2,PM,LR,ref,2,14,0,0,0,0
2,PM,LR,ref,2,15,0,0,0,0
2,PM,LR,ref,2,16,0,0,0,0
2,PM,LR,ref,2,17,0,0,0,0
2,PM,LR,ref,2,18,0,0,0,0
2,PM,LR,ref,2,19,0,0,0,0
2,PM,LR,ref,2,20,0,0,0,0
2,PM,LR,ref,2,21,0,0,0,0
2,PM,LR,ref,2,22,0,0,0,0
2,PM,LR,ref,2,23,0,0,0,0
2,PM,LR,ref,2,24,0,0,0,0
2,PM,LR,ref,2,25,0,0,0,0
2,PM,LR,ref,2,26,0,0,0,0
2,PM,LR,ref,2,27,0,0,0,0
2,PM,LR,ref,2,28,0,0,0,0
2,PM,LR,ref,2,29,0,0,0,0
2,PM,LR,ref,2,30,0,0,0,0
2,PM,LR,ref,2,31,0,0,0,0
2,PM,LR,ref,2,32,0,0,0,0
2,PM,LR,ref,2,33,0,0,0,0
2,PM,LR,ref,2,34,0,0,0,0
2,PM,LR,ref,2,35,0,0,0,0
2,PM,LR,ref,2,36,0,0,0,0
2,PM,LR,ref,2,37,0,0,0,0
2,PM,LR,ref,2,38,0,0,0,0
2,PM,LR,ref,2,39,0,0,0,0
2,PM,LR,ref,2,40,0,0,0,0
2,PM,LR,ref,2,41,0,0,0,0
2,PM,LR,ref,2,42,0,0,0,0
2,PM,LR,ref,2,43,0,0,0,0
2,PM,LR,ref,2,44,0,0,0,0
2,PM,LR,ref,2,45,0,0,0,0
2,PM,LR,ref,2,46,0,0,0,0
2,PM,LR,ref,2,47,0,0,0,0
2,PM,LR,ref,2,48,0,0,0,0
2,PM,LR,ref,2,49,0,0,0,0
2,PM,LR,ref,2,50,0,0,0,0
2,PM,LR,wclamp,1,1,0,0,0,
2,PM,LR,wclamp,1,2,0,0,0,
2,PM,LR,wclamp,1,3,0,0,0,
2,PM,LR,wclamp,1,4,0,0,0,
2,PM,LR,wclamp,1,5,0,0,0,0
2,PM,LR,wclamp,1,6,0,0,0,0
2,PM,LR,wclamp,1,7,0,0,0,0
2,PM,LR,wclamp,1,8,0,0,0,0
2,PM,LR,wclamp,1,9,0,0,0,0
2,PM,LR,wclamp,1,10,0,0,0,0
2,PM,LR,wclamp,1,11,0,0,0,0
2,PM,LR,wclamp,1,12,0,0,0,0
2,PM,LR,wclamp,1,13,0,0,0,0
2,PM,LR,wclamp,1,14,0,0,0,0
2,PM,LR,wclamp,1,15,0,0,0,0
2,PM,LR,wclamp,1,16,0,0,0,0
2,PM,LR,wclamp,1,17,0,0,0,0
2,PM,LR,wclamp,1,18,0,0,0,0
2,PM,LR,wclamp,1,19,0,0,0,0
2,PM,LR,wclamp,1,20,0,0,0,0
2,PM,LR,wclamp,1,21,0,0,0,0
2,PM,LR,wclamp,1,22,0,0,0,0
2,PM,LR,wclamp,1,23,0,0,0,0
2,PM,LR,wclamp,1,24,0,0,0,0
2,PM,LR,wclamp,1,25,0,0,0,0
2,PM,LR,wclamp,1,26,0,0,0,0
2,PM,LR,wclamp,1,27,0,0,0,0
2,PM,LR,wclamp,1,28,0,0,0,0
2,PM,LR,wclamp,1,29,0,0,0,0
2,PM,LR,wclamp,1,30,0,0,0,0
2,PM,LR,wclamp,1,31,0,0,0,0
2,PM,LR,wclamp,1,32,0,0,0,0
2,PM,LR,wclamp,1,33,0,0,0,0
2,PM,LR,wclamp,1,34,0,0,0,0
2,PM,LR,wclamp,1,35,0,0,0,0
2,PM,LR,wclamp,1,36,0,0,0,0
2,PM,LR,wclamp,1,37,0,0,0,0
2,PM,LR,wclamp,1,38,0,0,0,0
2,PM,LR,wclamp,1,39,0,0,0,0
2,PM,LR,wclamp,1,40,0,0,0,0
2,PM,LR,wclamp,1,41,0,0,0,0
2,PM,LR,wclamp,1,42,0,0,0,0
2,PM,LR,wclamp,1,43,0,0,0,0
2,PM,LR,wclamp,1,44,0,0,0,0
2,PM,LR,wclamp,1,45,0,0,0,0
2,PM,LR,wclamp,1,46,0,0,0,0
2,PM,LR,wclamp,1,47,0,0,0,0
2,PM,LR,wclamp,1,48,0,0,0,0
2,PM,LR,wclamp,1,49,0,0,0,0
2,PM,LR,wclamp,1,50,0,0,0,0
2,PM,LR,wclamp,2,1,0,0,0,
2,PM,LR,wclamp,2,2,0,0,0,
2,PM,LR,wclamp,2,3,0,0,0,
2,PM,LR,wclamp,2,4,0,0,0,
2,PM,LR,wclamp,2,5,0,0,0,0
2,PM,LR,wclamp,2,6,0,0,0,0
2,PM,LR,wclamp,2,7,0,0,0,0
2,PM,LR,wclamp,2,8,0,0,0,0
2,PM,LR,wclamp,2,9,0,0,0,0
2,PM,LR,wclamp,2,10,0,0,0,0
2,PM,LR,wclamp,2,11,0,0,0,0
2,PM,LR,wclamp,2,12,0,0,0,0
2,PM,LR,wclamp,2,13,0,0,0,0
2,PM,LR,wclamp,2,14,0,0,0,0
2,PM,LR,wclamp,2,15,0,0,0,0
2,PM,LR,wclamp,2,16,0,0,0,0
2,PM,LR,wclamp,2,17,0,0,0,0
2,PM,LR,wclamp,2,18,0,0,0,0
2,PM,LR,wclamp,2,19,0,0,0,0
2,PM,LR,wclamp,2,20,0,0,0,0
2,PM,LR,wclamp,2,21,0,0,0,0
2,PM,LR,wclamp,2,22,0,0,0,0
2,PM,LR,wclamp,2,23,0,0,0,0
2,PM,LR,wclamp,2,24,0,0,0,0
2,PM,LR,wclamp,2,25,0,0,0,0
2,PM,LR,wclamp,2,26,0,0,0,0
2,PM,LR,wclamp,2,27,0,0,0,0
2,PM,LR,wclamp,2,28,0,0,0,0
2,PM,LR,wclamp,2,29,0,0,0,0
2,PM,LR,wclamp,2,30,0,0,0,0
2,PM,LR,wclamp,2,31,0,0,0,0
2,PM,LR,wclamp,2,32,0,0,0,0
2,PM,LR,wclamp,2,33,0,0,0,0
2,PM,LR,wclamp,2,34,0,0,0,0
2,PM,LR,wclamp,2,35,0,0,0,0
2,PM,LR,wclamp,2,36,0,0,0,0
2,PM,LR,wclamp,2,37,0,0,0,0
2,PM,LR,wclamp,2,38,0,0,0,0
2,PM,LR,wclamp,2,39,0,0,0,0
2,PM,LR,wclamp,2,40,0,0,0,0
2,PM,LR,wclamp,2,41,0,0,0,0
2,PM,LR,wclamp,2,42,0,0,0,0
2,PM,LR,wclamp,2,43,0,0,0,0
2,PM,LR,wclamp,2,44,0,0,0,0
2,PM,LR,wclamp,2,45,0,0,0,0
2,PM,LR,wclamp,2,46,0,0,0,0
2,PM,LR,wclamp,2,47,0,0,0,0
2,PM,LR,wclamp,2,48,0,0,0,0
2,PM,LR,wclamp,2,49,0,0,0,0
2,PM,LR,wclamp,2,50,0,0,0,0
2,RL,ELU1,ref,1,1,0,0,0,
2,RL,ELU1,ref,1,2,0,0,0,
2,RL,ELU1,ref,1,3,0,0,0,
2,RL,ELU1,ref,1,4,1,1,0,
2,RL,ELU1,ref,1,5,1,1,1,0
2,RL,ELU1,ref,1,6,1,1,1,0
2,RL,ELU1,ref,1,7,0,0,1,0
2,RL,ELU1,ref,1,8,1,1,0,0
2,RL,ELU1,ref,1,9,3,3,1,0
2,RL,ELU1,ref,1,10,6,4,1,0
2,RL,ELU1,ref,1,11,9,5,2,0
2,RL,ELU1,ref,1,12,2,1,8,0
2,RL,ELU1,ref,1,13,8,6,0,0
2,RL,ELU1,ref,1,14,8,5,5,0
2,RL,ELU1,ref,1,15,9,7,6,0
2,RL,ELU1,ref,1,16,15,10,4,0
2,RL,ELU1,ref,1,17,21,11,5,0
2,RL,ELU1,ref,1,18,15,5,11,1
2,RL,ELU1,ref,1,19,21,9,3,1
2,RL,ELU1,ref,1,20,26,9,4,4
2,RL,ELU1,ref,1,21,33,15,8,4
2,RL,ELU1,ref,1,22,35,8,6,6
2,RL,ELU1,ref,1,23,29,6,12,6
2,RL,ELU1,ref,1,24,25,6,10,7
2,RL,ELU1,ref,1,25,30,8,3,10
2,RL,ELU1,ref,1,26,20,6,16,7
2,RL,ELU1,ref,1,27,20,6,6,5
2,RL,ELU1,ref,1,28,20,2,2,8
2,RL,ELU1,ref,1,29,18,2,4,8
2,RL,ELU1,ref,1,30,24,7,1,12
2,RL,ELU1,ref,1,31,20,4,8,10
2,RL,ELU1,ref,1,32,20,5,5,9
2,RL,ELU1,ref,1,33,25,5,0,9
2,RL,ELU1,ref,1,34,27,2,0,13
2,RL,ELU1,ref,1,35,24,1,4,15
2,RL,ELU1,ref,1,36,20,1,5,14
2,RL,ELU1,ref,1,37,16,5,9,9
2,RL,ELU1,ref,1,38,16,2,2,9
2,RL,ELU1,ref,1,39,11,4,9,5
2,RL,ELU1,ref,1,40,17,8,2,4
2,RL,ELU1,ref,1,41,15,2,4,4
2,RL,ELU1,ref,1,42,23,9,1,5
2,RL,ELU1,ref,1,43,25,2,0,8
2,RL,ELU1,ref,1,44,22,2,5,12
2,RL,ELU1,ref,1,45,19,4,7,11
2,RL,ELU1,ref,1,46,20,3,2,13
2,RL,ELU1,ref,1,47,22,2,0,13
2,RL,ELU1,ref,1,48,20,0,2,14
2,RL,ELU1,ref,1,49,21,4,3,16
2,RL,ELU1,ref,1,50,23,5,3,16
2,RL,ELU1,ref,2,1,0,0,0,
2,RL,ELU1,ref,2,2,0,0,0,
2,RL,ELU1,ref,2,3,0,0,0,
2,RL,ELU1,ref,2,4,0,0,0,
2,RL,ELU1,ref,2,5,1,1,0,0
2,RL,ELU1,ref,2,6,7,7,1,0
2,RL,ELU1,ref,2,7,29,24,2,0
2,RL,ELU1,ref,2,8,53,31,7,0
2,RL,ELU1,ref,2,9,77,31,7,0
2,RL,ELU1,ref,2,10,88,17,6,5
2,RL,ELU1,ref,2,11,94,10,4,20
2,RL,ELU1,ref,2,12,98,5,1,39
2,RL,ELU1,ref,2,13,99,2,1,68
2,RL,ELU1,ref,2,14,100,1,0,82
2,RL,ELU1,ref,2,15,99,0,1,91
2,RL,ELU1,ref,2,16,100,1,0,96
2,RL,ELU1,ref,2,17,100,0,0,98
2,RL,ELU1,ref,2,18,100,0,0,99
2,RL,ELU1,ref,2,19,100,0,0,99
2,RL,ELU1,ref,2,20,100,0,0,100
2,RL,ELU1,ref,2,21,100,0,0,100
2,RL,ELU1,ref,2,22,100,0,0,100
2,RL,ELU1,ref,2,23,100,0,0,100
2,RL,ELU1,ref,2,24,100,0,0,100
2,RL,ELU1,ref,2,25,100,0,0,100
2,RL,ELU1,ref,2,26,100,0,0,100
2,RL,ELU1,ref,2,27,100,0,0,100
2,RL,ELU1,ref,2,28,100,0,0,100
2,RL,ELU1,ref,2,29,100,0,0,100
2,RL,ELU1,ref,2,30,100,0,0,100
2,RL,ELU1,ref,2,31,100,0,0,100
2,RL,ELU1,ref,2,32,100,0,0,100
2,RL,ELU1,ref,2,33,100,0,0,100
2,RL,ELU1,ref,2,34,100,0,0,100
2,RL,ELU1,ref,2,35,100,0,0,100
2,RL,ELU1,ref,2,36,100,0,0,100
2,RL,ELU1,ref,2,37,99,0,1,99
2,RL,ELU1,ref,2,38,100,1,0,99
2,RL,ELU1,ref,2,39,99,0,1,98
2,RL,ELU1,ref,2,40,100,1,0,98
2,RL,ELU1,ref,2,41,100,0,0,98
2,RL,ELU1,ref,2,42,100,0,0,99
2,RL,ELU1,ref,2,43,100,0,0,99
2,RL,ELU1,ref,2,44,100,0,0,100
2,RL,ELU1,ref,2,45,100,0,0,100
2,RL,ELU1,ref,2,46,100,0,0,100
2,RL,ELU1,ref,2,47,100,0,0,100
2,RL,ELU1,ref,2,48,100,0,0,100
2,RL,ELU1,ref,2,49,100,0,0,100
2,RL,ELU1,ref,2,50,100,0,0,100
2,RL,ELU1,wclamp,1,1,0,0,0,
2,RL,ELU1,wclamp,1,2,0,0,0,
2,RL,ELU1,wclamp,1,3,0,0,0,
2,RL,ELU1,wclamp,1,4,1,1,0,
2,RL,ELU1,wclamp,1,5,1,1,1,0
2,RL,ELU1,wclamp,1,6,1,1,1,0
2,RL,ELU1,wclamp,1,7,0,0,1,0
2,RL,ELU1,wclamp,1,8,1,1,0,0
2,RL,ELU1,wclamp,1,9,3,3,1,0
2,RL,ELU1,wclamp,1,10,6,4,1,0
2,RL,ELU1,wclamp,1,11,10,6,2,0
2,RL,ELU1,wclamp,1,12,6,3,7,0
2,RL,ELU1,wclamp,1,13,6,6,6,0
2,RL,ELU1,wclamp,1,14,10,7,3,0
2,RL,ELU1,wclamp,1,15,16,12,6,0
2,RL,ELU1,wclamp,1,16,9,6,13,0
2,RL,ELU1,wclamp,1,17,13,10,6,0
2,RL,ELU1,wclamp,1,18,10,4,7,0
2,RL,ELU1,wclamp,1,19,13,7,4,0
2,RL,ELU1,wclamp,1,20,16,8,5,0
2,RL,ELU1,wclamp,1,21,12,7,11,2
2,RL,ELU1,wclamp,1,22,15,9,6,0
2,RL,ELU1,wclamp,1,23,19,8,4,2
2,RL,ELU1,wclamp,1,24,16,3,6,2
2,RL,ELU1,wclamp,1,25,16,7,7,4
2,RL,ELU1,wclamp,1,26,15,4,5,5
2,RL,ELU1,wclamp,1,27,20,6,1,6
2,RL,ELU1,wclamp,1,28,18,9,11,5
2,RL,ELU1,wclamp,1,29,18,5,5,6
2,RL,ELU1,wclamp,1,30,28,16,6,5
2,RL,ELU1,wclamp,1,31,28,4,4,6
2,RL,ELU1,wclamp,1,32,18,6,16,4
2,RL,ELU1,wclamp,1,33,16,3,5,3
2,RL,ELU1,wclamp,1,34,23,9,2,6
2,RL,ELU1,wclamp,1,35,25,5,3,7
2,RL,ELU1,wclamp,1,36,16,4,13,4
2,RL,ELU1,wclamp,1,37,14,7,9,2
2,RL,ELU1,wclamp,1,38,16,8,6,3
2,RL,ELU1,wclamp,1,39,13,4,7,2
2,RL,ELU1,wclamp,1,40,20,7,0,2
2,RL,ELU1,wclamp,1,41,17,2,5,4
2,RL,ELU1,wclamp,1,42,22,7,2,8
2,RL,ELU1,wclamp,1,43,19,5,8,6
2,RL,ELU1,wclamp,1,44,26,10,3,8
2,RL,ELU1,wclamp,1,45,26,2,2,10
2,RL,ELU1,wclamp,1,46,14,5,17,7
2,RL,ELU1,wclamp,1,47,14,5,5,5
2,RL,ELU1,wclamp,1,48,17,5,2,5
2,RL,ELU1,wclamp,1,49,22,9,4,5
2,RL,ELU1,wclamp,1,50,28,10,4,7
2,RL,ELU1,wclamp,2,1,0,0,0,
2,RL,ELU1,wclamp,2,2,0,0,0,
2,RL,ELU1,wclamp,2,3,0,0,0,
2,RL,ELU1,wclamp,2,4,0,0,0,
2,RL,ELU1,wclamp,2,5,1,1,0,0
2,RL,ELU1,wclamp,2,6,7,7,1,0
2,RL,ELU1,wclamp,2,7,29,24,2,0
2,RL,ELU1,wclamp,2,8,53,31,7,0
2,RL,ELU1,wclamp,2,9,77,31,7,0
2,RL,ELU1,wclamp,2,10,88,17,6,5
2,RL,ELU1,wclamp,2,11,93,10,5,19
2,RL,ELU1,wclamp,2,12,97,5,1,38
2,RL,ELU1,wclamp,2,13,96,1,2,66
2,RL,ELU1,wclamp,2,14,100,4,0,80
2,RL,ELU1,wclamp,2,15,99,0,1,89
2,RL,ELU1,wclamp,2,16,98,1,2,92
2,RL,ELU1,wclamp,2,17,98,2,2,91
2,RL,ELU1,wclamp,2,18,99,2,1,94
2,RL,ELU1,wclamp,2,19,100,1,0,94
2,RL,ELU1,wclamp,2,20,100,0,0,95
2,RL,ELU1,wclamp,2,21,100,0,0,97
2,RL,ELU1,wclamp,2,22,100,0,0,99
2,RL,ELU1,wclamp,2,23,100,0,0,100
2,RL,ELU1,wclamp,2,24,100,0,0,100
2,RL,ELU1,wclamp,2,25,100,0,0,100
2,RL,ELU1,wclamp,2,26,100,0,0,100
2,RL,ELU1,wclamp,2,27,100,0,0,100
2,RL,ELU1,wclamp,2,28,100,0,0,100
2,RL,ELU1,wclamp,2,29,100,0,0,100
2,RL,ELU1,wclamp,2,30,100,0,0,100
2,RL,ELU1,wclamp,2,31,100,0,0,100
2,RL,ELU1,wclamp,2,32,100,0,0,100
2,RL,ELU1,wclamp,2,33,100,0,0,100
2,RL,ELU1,wclamp,2,34,100,0,0,100
2,RL,ELU1,wclamp,2,35,100,0,0,100
2,RL,ELU1,wclamp,2,36,100,0,0,100
2,RL,ELU1,wclamp,2,37,100,0,0,100
2,RL,ELU1,wclamp,2,38,100,0,0,100
2,RL,ELU1,wclamp,2,39,100,0,0,100
2,RL,ELU1,wclamp,2,40,100,0,0,100
2,RL,ELU1,wclamp,2,41,100,0,0,100
2,RL,ELU1,wclamp,2,42,100,0,0,100
2,RL,ELU1,wclamp,2,43,100,0,0,100
2,RL,ELU1,wclamp,2,44,100,0,0,100
2,RL,ELU1,wclamp,2,45,100,0,0,100
2,RL,ELU1,wclamp,2,46,99,0,1,99
2,RL,ELU1,wclamp,2,47,100,1,0,99
2,RL,ELU1,wclamp,2,48,100,0,0,99
2,RL,ELU1,wclamp,2,49,100,0,0,99
2,RL,ELU1,wclamp,2,50,100,0,0,99
2,RL,LR,ref,1,1,0,0,0,
2,RL,LR,ref,1,2,0,0,0,
2,RL,LR,ref,1,3,0,0,0,
2,RL,LR,ref,1,4,0,0,0,
2,RL,LR,ref,1,5,0,0,0,0
2,RL,LR,ref,1,6,0,0,0,0
2,RL,LR,ref,1,7,0,0,0,0
2,RL,LR,ref,1,8,0,0,0,0
2,RL,LR,ref,1,9,0,0,0,0
2,RL,LR,ref,1,10,0,0,0,0
2,RL,LR,ref,1,11,0,0,0,0
2,RL,LR,ref,1,12,0,0,0,0
2,RL,LR,ref,1,13,0,0,0,0
2,RL,LR,ref,1,14,0,0,0,0
2,RL,LR,ref,1,15,0,0,0,0
2,RL,LR,ref,1,16,0,0,0,0
2,RL,LR,ref,1,17,0,0,0,0
2,RL,LR,ref,1,18,0,0,0,0
2,RL,LR,ref,1,19,0,0,0,0
2,RL,LR,ref,1,20,0,0,0,0
2,RL,LR,ref,1,21,0,0,0,0
2,RL,LR,ref,1,22,0,0,0,0
2,RL,LR,ref,1,23,0,0,0,0
2,RL,LR,ref,1,24,0,0,0,0
2,RL,LR,ref,1,25,0,0,0,0
2,RL,LR,ref,1,26,0,0,0,0
2,RL,LR,ref,1,27,0,0,0,0
2,RL,LR,ref,1,28,0,0,0,0
2,RL,LR,ref,1,29,0,0,0,0
2,RL,LR,ref,1,30,0,0,0,0
2,RL,LR,ref,1,31,0,0,0,0
2,RL,LR,ref,1,32,0,0,0,0
2,RL,LR,ref,1,33,0,0,0,0
