arm,age,metric,mean,lo,hi,label,n
LR_a0p7_q0,200000,control_mean_transport_null,-2.4312173990697838e-17,-1.2868593182707655e-16,8.006158384568088e-17,UNRESOLVED,10
LR_a0p7_q0,200000,control_mean_transport_span,-0.00167473170846617,-0.008144187262358583,0.0047947238454262445,UNRESOLVED,10
LR_a0p7_q0,200000,control_mean_transport_W,-0.0016747317084661972,-0.00814418726235868,0.004794723845426287,UNRESOLVED,10
LR_a0p7_q0,200000,control_mean_transport_bias,-0.0005291251329753407,-0.0016624248141122648,0.0006041745481615835,UNRESOLVED,10
LR_a0p7_q0,200000,control_null_weight_norm2_change,1.0010551169018603e-14,-7.73287829077409e-15,2.7753980628811297e-14,UNRESOLVED,10
LR_a0p7_q0,200000,control_Cn_qpos,3.3852319946351664e-16,-2.763111263112533e-16,9.533575252382867e-16,UNRESOLVED,10
LR_a0p7_q0,200000,control_Cwhole_qpos,-0.004805057032251354,-0.024440480384570154,0.014830366320067448,UNRESOLVED,10
LR_a0p7_q0,200000,control_Cn_qneg,2.397906999905767e-16,-5.982645817850153e-16,1.0778459817661687e-15,UNRESOLVED,10
LR_a0p7_q0,200000,control_Cwhole_qneg,0.0017582970657362112,-0.029321788520868922,0.03283838265234135,UNRESOLVED,10
LR_a0p7_q0,200000,control_Cn_qpos_zpos,3.9389154598926293e-16,-4.578345874115401e-16,1.245617679390066e-15,UNRESOLVED,10
LR_a0p7_q0,200000,control_Cwhole_qpos_zpos,-0.019333406896103567,-0.04391502948115075,0.005248215688943621,UNRESOLVED,10
LR_a0p7_q0,200000,control_Cn_qpos_zneg,1.881229802265315e-16,-1.8883726219544987e-16,5.650832226485128e-16,UNRESOLVED,10
LR_a0p7_q0,200000,control_Cwhole_qpos_zneg,0.03049569691479831,-0.013397987475827149,0.07438938130542377,UNRESOLVED,10
LR_a0p7_q0,200000,control_Cn_qneg_zpos,8.490077393334096e-16,-2.981480370019646e-17,1.7278302823670157e-15,UNRESOLVED,10
LR_a0p7_q0,200000,control_Cwhole_qneg_zpos,0.015216908745939195,-0.03824239293390272,0.0686762104257811,UNRESOLVED,10
LR_a0p7_q0,200000,control_Cn_qneg_zneg,1.1035149167339468e-16,-7.784891744188579e-16,9.991921577656473e-16,UNRESOLVED,10
LR_a0p7_q0,200000,control_Cwhole_qneg_zneg,-0.0011504274951432288,-0.032451045550435306,0.03015019056014885,UNRESOLVED,10
