arm,age,coordinate,metric,mean,lo,hi,label,n
LR_a0p1_q0,200000,centered,q_mean_A,-0.017040946964721825,-0.026088308603634328,-0.007993585325809321,NEGATIVE,10
LR_a0p1_q0,200000,centered,q_mean_B,-0.014768820702758912,-0.022609867456483083,-0.006927773949034741,NEGATIVE,10
LR_a0p1_q0,200000,centered,q_mean_jump,0.0022721262619629155,0.0010658113767745842,0.0034784411471512466,POSITIVE,10
LR_a0p1_q0,200000,centered,B_q_positive_energy_fraction,0.3987214567315491,0.32941956743540857,0.4680233460276896,POSITIVE,10
LR_a0p1_q0,200000,centered,u_null_energy_fraction,0.03315143775079595,0.02543325639430397,0.04086961910728794,POSITIVE,10
LR_a0p1_q0,200000,centered,D_null_relative_norm,3.5739652208041585e-14,2.8598257477826074e-14,4.28810469382571e-14,POSITIVE,10
LR_a0p1_q0,200000,centered,functional_RMS_B_over_A,0.9116913358383751,0.8938120909491482,0.9295705807276021,POSITIVE,10
LR_a0p1_q0,200000,centered,unit_output_contrib_RMS_B_over_A,0.9215822067110608,0.9005949012561544,0.9425695121659673,POSITIVE,10
LR_a0p1_q0,200000,centered,network_output_ablation_RMS_B_over_A,0.8821147459076967,0.8547449208865188,0.9094845709288746,POSITIVE,10
LR_a0p1_q0,200000,centered,delta_RMS_B_over_A,0.9054204834364089,0.8912071093218186,0.9196338575509992,POSITIVE,10
LR_a0p1_q0,200000,centered,delta_mean_jump,0.0022191902218194033,0.0009594668372580515,0.003478913606380755,POSITIVE,10
LR_a0p1_q0,200000,centered,p_RMS_B_over_A,1.003891966029346,0.98163013690121,1.0261537951574817,POSITIVE,10
LR_a0p1_q0,200000,centered,p_mean_jump,-5.293604014350646e-05,-0.00020853806832744947,0.00010266598804043656,UNRESOLVED,10
LR_a0p1_q0,200000,centered,A_p_u_cross_energy,0.07133274109831991,0.023340415926084893,0.11932506627055493,POSITIVE,10
LR_a0p1_q0,200000,centered,B_p_u_cross_energy,0.05231067680543461,0.017116305012462252,0.08750504859840696,POSITIVE,10
LR_a0p1_q0,200000,whole,Cplus_B,0.3700449288030987,0.0681912342091629,0.6718986233970345,POSITIVE,10
LR_a0p1_q0,200000,whole,Cminus_B,-0.13202084948817341,-0.27018906722687885,0.006147368250532026,UNRESOLVED,10
LR_a0p1_q0,200000,whole,Cplus_control,-0.003095705609125854,-0.006398206346519986,0.000206795128268278,UNRESOLVED,10
LR_a0p1_q0,200000,whole,Cminus_control,-0.0013830099686763496,-0.004820510822702821,0.002054490885350122,UNRESOLVED,10
LR_a0p1_q0,200000,whole,K_B,0.09029962805582455,-0.04361615896360156,0.22421541507525067,UNRESOLVED,10
LR_a0p1_q0,200000,whole,K_control,-0.015755895739905334,-0.02735042277506365,-0.004161368704747018,NEGATIVE,10
LR_a0p1_q0,200000,whole,B_qpos_energy_fraction,0.3620649820926866,0.2784864181435598,0.44564354604181344,POSITIVE,10
LR_a0p1_q0,200000,whole,B_qpos_count_fraction,0.47593749999999996,0.4240335630309088,0.5278414369690911,POSITIVE,10
LR_a0p1_q0,200000,whole,B_qneg_energy_fraction,0.6379350179073133,0.5543564539581866,0.7215135818564401,POSITIVE,10
LR_a0p1_q0,200000,whole,B_qneg_count_fraction,0.5240625,0.4721585630309088,0.5759664369690911,POSITIVE,10
LR_a0p1_q0,200000,whole,B_qpos_zpos_energy_fraction,0.18260611455579934,0.13365326716383422,0.23155896194776446,POSITIVE,10
LR_a0p1_q0,200000,whole,B_qpos_zpos_count_fraction,0.09324999999999999,0.07191743990163049,0.11458256009836948,POSITIVE,10
LR_a0p1_q0,200000,whole,B_qpos_zneg_energy_fraction,0.17945886753688733,0.13586169803300988,0.2230560370407648,POSITIVE,10
LR_a0p1_q0,200000,whole,B_qpos_zneg_count_fraction,0.38268749999999996,0.32745694265046926,0.43791805734953065,POSITIVE,10
LR_a0p1_q0,200000,whole,B_qneg_zpos_energy_fraction,0.1033282539230089,0.06036903928864085,0.14628746855737695,POSITIVE,10
LR_a0p1_q0,200000,whole,B_qneg_zpos_count_fraction,0.08278125,0.05279484159108216,0.11276765840891784,POSITIVE,10
LR_a0p1_q0,200000,whole,B_qneg_zneg_energy_fraction,0.5346067639843045,0.4677064210511922,0.6015071069174168,POSITIVE,10
LR_a0p1_q0,200000,whole,B_qneg_zneg_count_fraction,0.44128125,0.389753378365854,0.49280912163414603,POSITIVE,10
LR_a0p1_q0,200000,whole,B_newly_activated_energy_fraction,0.08318036476391222,0.05018919378158389,0.11617153574624055,POSITIVE,10
LR_a0p1_q0,200000,whole,B_newly_activated_count_fraction,0.023406249999999997,0.017333785124955675,0.029478714875044318,POSITIVE,10
LR_a0p1_q0,200000,whole,B_K,0.09029962805582455,-0.04361615896360156,0.22421541507525067,UNRESOLVED,10
LR_a0p1_q0,200000,whole,B_K_source_positive,0.09930661710385168,-0.04931080273028736,0.2479240369379907,UNRESOLVED,10
LR_a0p1_q0,200000,whole,B_K_source_negative,-0.009006989048027044,-0.024801108079539624,0.0067871299834855355,UNRESOLVED,10
LR_a0p1_q0,200000,whole,B_mean_B_delta,-0.04839832310834767,-0.07455487353574461,-0.02224177268095074,NEGATIVE,10
LR_a0p1_q0,200000,whole,B_C_qpos,0.3700449288030987,0.0681912342091629,0.6718986233970345,POSITIVE,10
LR_a0p1_q0,200000,whole,B_Cbias_qpos,0.4014418180360977,0.0654477134934397,0.7374359225787557,POSITIVE,10
