arm,age,coordinate,metric,seed,value
LR_a0p1_q0,5000000,centered,B_C_qneg_zneg,6,0.5799331847523742
LR_a0p1_q0,5000000,centered,B_C_qneg_zneg,7,-0.08834574331625279
LR_a0p1_q0,5000000,centered,B_C_qneg_zneg,8,-0.4292277229388987
LR_a0p1_q0,5000000,centered,B_C_qneg_zneg,9,1.1143780265660652
LR_a0p1_q0,5000000,centered,B_Cbias_qneg_zneg,0,0.6308042023075523
LR_a0p1_q0,5000000,centered,B_Cbias_qneg_zneg,1,0.7549657105822476
LR_a0p1_q0,5000000,centered,B_Cbias_qneg_zneg,2,0.28414313901706273
LR_a0p1_q0,5000000,centered,B_Cbias_qneg_zneg,3,0.1514166117792164
LR_a0p1_q0,5000000,centered,B_Cbias_qneg_zneg,4,0.5841007538999825
LR_a0p1_q0,5000000,centered,B_Cbias_qneg_zneg,5,1.0596696249752229
LR_a0p1_q0,5000000,centered,B_Cbias_qneg_zneg,6,0.6351875283885465
LR_a0p1_q0,5000000,centered,B_Cbias_qneg_zneg,7,-0.09313444159183251
LR_a0p1_q0,5000000,centered,B_Cbias_qneg_zneg,8,-0.478949580118554
LR_a0p1_q0,5000000,centered,B_Cbias_qneg_zneg,9,1.2337839432474582
LR_a0p1_q0,5000000,centered,B_C_newly_activated,0,0.46300010480699244
LR_a0p1_q0,5000000,centered,B_C_newly_activated,1,2.544617032877096
LR_a0p1_q0,5000000,centered,B_C_newly_activated,2,0.2769535499626776
LR_a0p1_q0,5000000,centered,B_C_newly_activated,3,0.6404642585582633
LR_a0p1_q0,5000000,centered,B_C_newly_activated,4,-1.0239232078640577
LR_a0p1_q0,5000000,centered,B_C_newly_activated,5,1.8349217351667517
LR_a0p1_q0,5000000,centered,B_C_newly_activated,6,0.9234930061612429
LR_a0p1_q0,5000000,centered,B_C_newly_activated,7,-0.9598059091205036
LR_a0p1_q0,5000000,centered,B_C_newly_activated,8,0.4530997081615447
LR_a0p1_q0,5000000,centered,B_C_newly_activated,9,0.1249185123174338
LR_a0p1_q0,5000000,centered,B_Cbias_newly_activated,0,0.5294734653767702
LR_a0p1_q0,5000000,centered,B_Cbias_newly_activated,1,2.809082918353286
LR_a0p1_q0,5000000,centered,B_Cbias_newly_activated,2,0.3026409224715453
LR_a0p1_q0,5000000,centered,B_Cbias_newly_activated,3,0.7147325047029038
LR_a0p1_q0,5000000,centered,B_Cbias_newly_activated,4,-1.14326058338244
LR_a0p1_q0,5000000,centered,B_Cbias_newly_activated,5,1.9389454025991784
LR_a0p1_q0,5000000,centered,B_Cbias_newly_activated,6,1.0291630410442807
LR_a0p1_q0,5000000,centered,B_Cbias_newly_activated,7,-0.996549276653883
LR_a0p1_q0,5000000,centered,B_Cbias_newly_activated,8,0.4943851379702605
LR_a0p1_q0,5000000,centered,B_Cbias_newly_activated,9,0.14142389857517731
LR_a0p1_q0,5000000,centered,control_qpos_energy_fraction,0,0.39959012282802087
LR_a0p1_q0,5000000,centered,control_qpos_energy_fraction,1,0.7805565632644045
LR_a0p1_q0,5000000,centered,control_qpos_energy_fraction,2,0.5711154065294652
LR_a0p1_q0,5000000,centered,control_qpos_energy_fraction,3,0.44121551839069395
LR_a0p1_q0,5000000,centered,control_qpos_energy_fraction,4,0.4747708974194747
LR_a0p1_q0,5000000,centered,control_qpos_energy_fraction,5,0.35764199731117324
LR_a0p1_q0,5000000,centered,control_qpos_energy_fraction,6,0.6760744229243376
LR_a0p1_q0,5000000,centered,control_qpos_energy_fraction,7,0.38829811814839477
LR_a0p1_q0,5000000,centered,control_qpos_energy_fraction,8,0.6743465182519599
LR_a0p1_q0,5000000,centered,control_qpos_energy_fraction,9,0.4323311865435295
LR_a0p1_q0,5000000,centered,control_qpos_count_fraction,0,0.5178125
LR_a0p1_q0,5000000,centered,control_qpos_count_fraction,1,0.6575
LR_a0p1_q0,5000000,centered,control_qpos_count_fraction,2,0.5871875
LR_a0p1_q0,5000000,centered,control_qpos_count_fraction,3,0.5928125
LR_a0p1_q0,5000000,centered,control_qpos_count_fraction,4,0.496875
LR_a0p1_q0,5000000,centered,control_qpos_count_fraction,5,0.4834375
LR_a0p1_q0,5000000,centered,control_qpos_count_fraction,6,0.455625
LR_a0p1_q0,5000000,centered,control_qpos_count_fraction,7,0.5071875
LR_a0p1_q0,5000000,centered,control_qpos_count_fraction,8,0.5771875
LR_a0p1_q0,5000000,centered,control_qpos_count_fraction,9,0.54875
LR_a0p1_q0,5000000,centered,control_qneg_energy_fraction,0,0.6004098771719788
LR_a0p1_q0,5000000,centered,control_qneg_energy_fraction,1,0.2194434367355958
LR_a0p1_q0,5000000,centered,control_qneg_energy_fraction,2,0.4288845934705346
LR_a0p1_q0,5000000,centered,control_qneg_energy_fraction,3,0.5587844816093055
LR_a0p1_q0,5000000,centered,control_qneg_energy_fraction,4,0.5252291025805252
LR_a0p1_q0,5000000,centered,control_qneg_energy_fraction,5,0.6423580026888269
LR_a0p1_q0,5000000,centered,control_qneg_energy_fraction,6,0.3239255770756621
LR_a0p1_q0,5000000,centered,control_qneg_energy_fraction,7,0.6117018818516051
LR_a0p1_q0,5000000,centered,control_qneg_energy_fraction,8,0.3256534817480406
LR_a0p1_q0,5000000,centered,control_qneg_energy_fraction,9,0.5676688134564702
LR_a0p1_q0,5000000,centered,control_qneg_count_fraction,0,0.4821875
LR_a0p1_q0,5000000,centered,control_qneg_count_fraction,1,0.3425
LR_a0p1_q0,5000000,centered,control_qneg_count_fraction,2,0.4128125
LR_a0p1_q0,5000000,centered,control_qneg_count_fraction,3,0.4071875
LR_a0p1_q0,5000000,centered,control_qneg_count_fraction,4,0.503125
LR_a0p1_q0,5000000,centered,control_qneg_count_fraction,5,0.5165625
LR_a0p1_q0,5000000,centered,control_qneg_count_fraction,6,0.544375
LR_a0p1_q0,5000000,centered,control_qneg_count_fraction,7,0.4928125
LR_a0p1_q0,5000000,centered,control_qneg_count_fraction,8,0.4228125
LR_a0p1_q0,5000000,centered,control_qneg_count_fraction,9,0.45125
LR_a0p1_q0,5000000,centered,control_qpos_zpos_energy_fraction,0,0.06412112932263057
LR_a0p1_q0,5000000,centered,control_qpos_zpos_energy_fraction,1,0.3024038846367323
LR_a0p1_q0,5000000,centered,control_qpos_zpos_energy_fraction,2,0.12043491634940753
LR_a0p1_q0,5000000,centered,control_qpos_zpos_energy_fraction,3,0.09211878141732777
LR_a0p1_q0,5000000,centered,control_qpos_zpos_energy_fraction,4,0.17427731380344397
LR_a0p1_q0,5000000,centered,control_qpos_zpos_energy_fraction,5,0.049466902953465154
LR_a0p1_q0,5000000,centered,control_qpos_zpos_energy_fraction,6,0.2841022040011253
LR_a0p1_q0,5000000,centered,control_qpos_zpos_energy_fraction,7,0.05171411155419992
LR_a0p1_q0,5000000,centered,control_qpos_zpos_energy_fraction,8,0.1830839708551119
LR_a0p1_q0,5000000,centered,control_qpos_zpos_energy_fraction,9,0.08445923392330164
LR_a0p1_q0,5000000,centered,control_qpos_zpos_count_fraction,0,0.0209375
LR_a0p1_q0,5000000,centered,control_qpos_zpos_count_fraction,1,0.0390625
LR_a0p1_q0,5000000,centered,control_qpos_zpos_count_fraction,2,0.02875
LR_a0p1_q0,5000000,centered,control_qpos_zpos_count_fraction,3,0.0140625
LR_a0p1_q0,5000000,centered,control_qpos_zpos_count_fraction,4,0.026875
LR_a0p1_q0,5000000,centered,control_qpos_zpos_count_fraction,5,0.018125
LR_a0p1_q0,5000000,centered,control_qpos_zpos_count_fraction,6,0.0440625
LR_a0p1_q0,5000000,centered,control_qpos_zpos_count_fraction,7,0.023125
LR_a0p1_q0,5000000,centered,control_qpos_zpos_count_fraction,8,0.020625
LR_a0p1_q0,5000000,centered,control_qpos_zpos_count_fraction,9,0.0309375
LR_a0p1_q0,5000000,centered,control_qpos_zneg_energy_fraction,0,0.3354689935053904
LR_a0p1_q0,5000000,centered,control_qpos_zneg_energy_fraction,1,0.4781526786276722
LR_a0p1_q0,5000000,centered,control_qpos_zneg_energy_fraction,2,0.45068049018005757
LR_a0p1_q0,5000000,centered,control_qpos_zneg_energy_fraction,3,0.34909673697336624
LR_a0p1_q0,5000000,centered,control_qpos_zneg_energy_fraction,4,0.3004935836160308
LR_a0p1_q0,5000000,centered,control_qpos_zneg_energy_fraction,5,0.308175094357708
LR_a0p1_q0,5000000,centered,control_qpos_zneg_energy_fraction,6,0.39197221892321266
LR_a0p1_q0,5000000,centered,control_qpos_zneg_energy_fraction,7,0.3365840065941949
LR_a0p1_q0,5000000,centered,control_qpos_zneg_energy_fraction,8,0.491262547396848
LR_a0p1_q0,5000000,centered,control_qpos_zneg_energy_fraction,9,0.34787195262022796
LR_a0p1_q0,5000000,centered,control_qpos_zneg_count_fraction,0,0.496875
LR_a0p1_q0,5000000,centered,control_qpos_zneg_count_fraction,1,0.6184375
LR_a0p1_q0,5000000,centered,control_qpos_zneg_count_fraction,2,0.5584375
LR_a0p1_q0,5000000,centered,control_qpos_zneg_count_fraction,3,0.57875
LR_a0p1_q0,5000000,centered,control_qpos_zneg_count_fraction,4,0.47
LR_a0p1_q0,5000000,centered,control_qpos_zneg_count_fraction,5,0.4653125
LR_a0p1_q0,5000000,centered,control_qpos_zneg_count_fraction,6,0.4115625
LR_a0p1_q0,5000000,centered,control_qpos_zneg_count_fraction,7,0.4840625
LR_a0p1_q0,5000000,centered,control_qpos_zneg_count_fraction,8,0.5565625
LR_a0p1_q0,5000000,centered,control_qpos_zneg_count_fraction,9,0.5178125
LR_a0p1_q0,5000000,centered,control_qneg_zpos_energy_fraction,0,0.04669265739419915
LR_a0p1_q0,5000000,centered,control_qneg_zpos_energy_fraction,1,0.02593605992432873
LR_a0p1_q0,5000000,centered,control_qneg_zpos_energy_fraction,2,0.053118622189641175
LR_a0p1_q0,5000000,centered,control_qneg_zpos_energy_fraction,3,0.06876142805168207
LR_a0p1_q0,5000000,centered,control_qneg_zpos_energy_fraction,4,0.02770167770352541
LR_a0p1_q0,5000000,centered,control_qneg_zpos_energy_fraction,5,0.047518241395874655
LR_a0p1_q0,5000000,centered,control_qneg_zpos_energy_fraction,6,0.029937093373810564
LR_a0p1_q0,5000000,centered,control_qneg_zpos_energy_fraction,7,0.08134296202227562
LR_a0p1_q0,5000000,centered,control_qneg_zpos_energy_fraction,8,0.02982035076095823
LR_a0p1_q0,5000000,centered,control_qneg_zpos_energy_fraction,9,0.0639293968175836
LR_a0p1_q0,5000000,centered,control_qneg_zpos_count_fraction,0,0.026875
LR_a0p1_q0,5000000,centered,control_qneg_zpos_count_fraction,1,0.0165625
LR_a0p1_q0,5000000,centered,control_qneg_zpos_count_fraction,2,0.013125
LR_a0p1_q0,5000000,centered,control_qneg_zpos_count_fraction,3,0.0115625
LR_a0p1_q0,5000000,centered,control_qneg_zpos_count_fraction,4,0.01
LR_a0p1_q0,5000000,centered,control_qneg_zpos_count_fraction,5,0.011875
LR_a0p1_q0,5000000,centered,control_qneg_zpos_count_fraction,6,0.01625
LR_a0p1_q0,5000000,centered,control_qneg_zpos_count_fraction,7,0.02625
LR_a0p1_q0,5000000,centered,control_qneg_zpos_count_fraction,8,0.0109375
LR_a0p1_q0,5000000,centered,control_qneg_zpos_count_fraction,9,0.0190625
LR_a0p1_q0,5000000,centered,control_qneg_zneg_energy_fraction,0,0.5537172197777795
LR_a0p1_q0,5000000,centered,control_qneg_zneg_energy_fraction,1,0.1935073768112671
LR_a0p1_q0,5000000,centered,control_qneg_zneg_energy_fraction,2,0.37576597128089345
LR_a0p1_q0,5000000,centered,control_qneg_zneg_energy_fraction,3,0.4900230535576236
LR_a0p1_q0,5000000,centered,control_qneg_zneg_energy_fraction,4,0.49752742487699975
LR_a0p1_q0,5000000,centered,control_qneg_zneg_energy_fraction,5,0.5948397612929522
LR_a0p1_q0,5000000,centered,control_qneg_zneg_energy_fraction,6,0.29398848370185166
LR_a0p1_q0,5000000,centered,control_qneg_zneg_energy_fraction,7,0.5303589198293295
LR_a0p1_q0,5000000,centered,control_qneg_zneg_energy_fraction,8,0.29583313098708236
LR_a0p1_q0,5000000,centered,control_qneg_zneg_energy_fraction,9,0.5037394166388864
LR_a0p1_q0,5000000,centered,control_qneg_zneg_count_fraction,0,0.4553125
LR_a0p1_q0,5000000,centered,control_qneg_zneg_count_fraction,1,0.3259375
LR_a0p1_q0,5000000,centered,control_qneg_zneg_count_fraction,2,0.3996875
LR_a0p1_q0,5000000,centered,control_qneg_zneg_count_fraction,3,0.395625
LR_a0p1_q0,5000000,centered,control_qneg_zneg_count_fraction,4,0.493125
LR_a0p1_q0,5000000,centered,control_qneg_zneg_count_fraction,5,0.5046875
LR_a0p1_q0,5000000,centered,control_qneg_zneg_count_fraction,6,0.528125
LR_a0p1_q0,5000000,centered,control_qneg_zneg_count_fraction,7,0.4665625
LR_a0p1_q0,5000000,centered,control_qneg_zneg_count_fraction,8,0.411875
LR_a0p1_q0,5000000,centered,control_qneg_zneg_count_fraction,9,0.4321875
LR_a0p1_q0,5000000,centered,control_newly_activated_energy_fraction,0,0.02274301028938833
LR_a0p1_q0,5000000,centered,control_newly_activated_energy_fraction,1,0.03538459125800466
LR_a0p1_q0,5000000,centered,control_newly_activated_energy_fraction,2,0.02759609557079766
LR_a0p1_q0,5000000,centered,control_newly_activated_energy_fraction,3,0.04577789954297862
LR_a0p1_q0,5000000,centered,control_newly_activated_energy_fraction,4,0.036228926433966635
LR_a0p1_q0,5000000,centered,control_newly_activated_energy_fraction,5,0.01041149243634133
LR_a0p1_q0,5000000,centered,control_newly_activated_energy_fraction,6,0.06234618964370405
LR_a0p1_q0,5000000,centered,control_newly_activated_energy_fraction,7,0.004562086196264514
LR_a0p1_q0,5000000,centered,control_newly_activated_energy_fraction,8,0.10122483350101658
LR_a0p1_q0,5000000,centered,control_newly_activated_energy_fraction,9,0.01638215613772221
LR_a0p1_q0,5000000,centered,control_newly_activated_count_fraction,0,0.004375
LR_a0p1_q0,5000000,centered,control_newly_activated_count_fraction,1,0.0046875
LR_a0p1_q0,5000000,centered,control_newly_activated_count_fraction,2,0.0034375
LR_a0p1_q0,5000000,centered,control_newly_activated_count_fraction,3,0.0040625
LR_a0p1_q0,5000000,centered,control_newly_activated_count_fraction,4,0.0046875
LR_a0p1_q0,5000000,centered,control_newly_activated_count_fraction,5,0.0021875
LR_a0p1_q0,5000000,centered,control_newly_activated_count_fraction,6,0.0078125
LR_a0p1_q0,5000000,centered,control_newly_activated_count_fraction,7,0.0021875
LR_a0p1_q0,5000000,centered,control_newly_activated_count_fraction,8,0.005625
LR_a0p1_q0,5000000,centered,control_newly_activated_count_fraction,9,0.0025
LR_a0p1_q0,5000000,centered,control_K,0,-0.01588359707213357
LR_a0p1_q0,5000000,centered,control_K,1,-0.013366465274649403
LR_a0p1_q0,5000000,centered,control_K,2,-0.04186435744182458
LR_a0p1_q0,5000000,centered,control_K,3,-0.07060020514970056
LR_a0p1_q0,5000000,centered,control_K,4,-0.02132340915829213
LR_a0p1_q0,5000000,centered,control_K,5,-0.18139465696356863
LR_a0p1_q0,5000000,centered,control_K,6,-0.006642180570621897
LR_a0p1_q0,5000000,centered,control_K,7,-0.005456416173350072
LR_a0p1_q0,5000000,centered,control_K,8,-0.05657338176253782
LR_a0p1_q0,5000000,centered,control_K,9,-0.022138080697546032
LR_a0p1_q0,5000000,centered,control_K_source_positive,0,-0.0171242660538039
LR_a0p1_q0,5000000,centered,control_K_source_positive,1,-0.01484149339397149
LR_a0p1_q0,5000000,centered,control_K_source_positive,2,-0.04867881124549188
LR_a0p1_q0,5000000,centered,control_K_source_positive,3,-0.06721371884055855
LR_a0p1_q0,5000000,centered,control_K_source_positive,4,-0.02426695367771867
LR_a0p1_q0,5000000,centered,control_K_source_positive,5,-0.16516773772383836
LR_a0p1_q0,5000000,centered,control_K_source_positive,6,-0.007048958124849536
LR_a0p1_q0,5000000,centered,control_K_source_positive,7,-0.0057244235265823794
LR_a0p1_q0,5000000,centered,control_K_source_positive,8,-0.06681911185061247
LR_a0p1_q0,5000000,centered,control_K_source_positive,9,-0.023710810270239868
LR_a0p1_q0,5000000,centered,control_K_source_negative,0,0.0012406689816703339
LR_a0p1_q0,5000000,centered,control_K_source_negative,1,0.001475028119322076
LR_a0p1_q0,5000000,centered,control_K_source_negative,2,0.006814453803667308
LR_a0p1_q0,5000000,centered,control_K_source_negative,3,-0.0033864863091418256
LR_a0p1_q0,5000000,centered,control_K_source_negative,4,0.002943544519426558
LR_a0p1_q0,5000000,centered,control_K_source_negative,5,-0.01622691923973005
LR_a0p1_q0,5000000,centered,control_K_source_negative,6,0.00040677755422764705
LR_a0p1_q0,5000000,centered,control_K_source_negative,7,0.0002680073532323115
LR_a0p1_q0,5000000,centered,control_K_source_negative,8,0.010245730088074686
LR_a0p1_q0,5000000,centered,control_K_source_negative,9,0.0015727295726938526
LR_a0p1_q0,5000000,centered,control_mean_B_delta,0,0.0018590327212535496
LR_a0p1_q0,5000000,centered,control_mean_B_delta,1,-0.0015053636344845014
LR_a0p1_q0,5000000,centered,control_mean_B_delta,2,0.004555404230416133
LR_a0p1_q0,5000000,centered,control_mean_B_delta,3,0.026731815914520392
LR_a0p1_q0,5000000,centered,control_mean_B_delta,4,-0.0007711101699518996
LR_a0p1_q0,5000000,centered,control_mean_B_delta,5,0.0036166247979175737
LR_a0p1_q0,5000000,centered,control_mean_B_delta,6,0.0003223755339517481
LR_a0p1_q0,5000000,centered,control_mean_B_delta,7,7.922381367953563e-05
LR_a0p1_q0,5000000,centered,control_mean_B_delta,8,0.0015162417112045562
LR_a0p1_q0,5000000,centered,control_mean_B_delta,9,0.003276741072175136
LR_a0p1_q0,5000000,centered,control_C_qpos,0,-0.03596655423170408
LR_a0p1_q0,5000000,centered,control_C_qpos,1,-0.008696842962161328
LR_a0p1_q0,5000000,centered,control_C_qpos,2,-0.004398783176869972
LR_a0p1_q0,5000000,centered,control_C_qpos,3,-0.07416995222576804
LR_a0p1_q0,5000000,centered,control_C_qpos,4,0.0024076676815446762
LR_a0p1_q0,5000000,centered,control_C_qpos,5,-0.11471320268085008
LR_a0p1_q0,5000000,centered,control_C_qpos,6,-0.005537854257429721
LR_a0p1_q0,5000000,centered,control_C_qpos,7,-0.00681118729187249
LR_a0p1_q0,5000000,centered,control_C_qpos,8,-0.040191501835735596
LR_a0p1_q0,5000000,centered,control_C_qpos,9,-0.030962394600353528
LR_a0p1_q0,5000000,centered,control_Cbias_qpos,0,-0.04077636043408074
LR_a0p1_q0,5000000,centered,control_Cbias_qpos,1,-0.009679108882202978
LR_a0p1_q0,5000000,centered,control_Cbias_qpos,2,-0.0024554532356001104
LR_a0p1_q0,5000000,centered,control_Cbias_qpos,3,-0.08545724725273114
LR_a0p1_q0,5000000,centered,control_Cbias_qpos,4,0.003955094591690984
LR_a0p1_q0,5000000,centered,control_Cbias_qpos,5,-0.12815474058514909
LR_a0p1_q0,5000000,centered,control_Cbias_qpos,6,-0.004971091890500924
LR_a0p1_q0,5000000,centered,control_Cbias_qpos,7,-0.007591370544574474
LR_a0p1_q0,5000000,centered,control_Cbias_qpos,8,-0.04569608258388789
LR_a0p1_q0,5000000,centered,control_Cbias_qpos,9,-0.03460283178971677
LR_a0p1_q0,5000000,centered,control_C_qneg,0,-0.005735330180905081
LR_a0p1_q0,5000000,centered,control_C_qneg,1,-0.03176569963527901
LR_a0p1_q0,5000000,centered,control_C_qneg,2,0.011379051382141982
LR_a0p1_q0,5000000,centered,control_C_qneg,3,0.010719141451132341
LR_a0p1_q0,5000000,centered,control_C_qneg,4,-0.006398937509457844
LR_a0p1_q0,5000000,centered,control_C_qneg,5,-0.08444096035303789
LR_a0p1_q0,5000000,centered,control_C_qneg,6,0.007017747366334775
LR_a0p1_q0,5000000,centered,control_C_qneg,7,-0.002581167346253881
LR_a0p1_q0,5000000,centered,control_C_qneg,8,-0.04703416667165434
LR_a0p1_q0,5000000,centered,control_C_qneg,9,0.014800246905213818
LR_a0p1_q0,5000000,centered,control_Cbias_qneg,0,-0.005207172836878359
LR_a0p1_q0,5000000,centered,control_Cbias_qneg,1,-0.034529423494979665
LR_a0p1_q0,5000000,centered,control_Cbias_qneg,2,0.012610251896053803
LR_a0p1_q0,5000000,centered,control_Cbias_qneg,3,0.011779117826785897
LR_a0p1_q0,5000000,centered,control_Cbias_qneg,4,-0.006630852167502876
LR_a0p1_q0,5000000,centered,control_Cbias_qneg,5,-0.07869409549566395
LR_a0p1_q0,5000000,centered,control_Cbias_qneg,6,0.007685273986357135
LR_a0p1_q0,5000000,centered,control_Cbias_qneg,7,-0.002875151521758774
LR_a0p1_q0,5000000,centered,control_Cbias_qneg,8,-0.049730974178725885
LR_a0p1_q0,5000000,centered,control_Cbias_qneg,9,0.015950129557705514
LR_a0p1_q0,5000000,centered,control_C_qpos_zpos,0,-0.0227207236466955
LR_a0p1_q0,5000000,centered,control_C_qpos_zpos,1,-0.01309552096775553
LR_a0p1_q0,5000000,centered,control_C_qpos_zpos,2,-0.010436655151937039
LR_a0p1_q0,5000000,centered,control_C_qpos_zpos,3,-0.12546223233382583
LR_a0p1_q0,5000000,centered,control_C_qpos_zpos,4,0.0034003841165818373
LR_a0p1_q0,5000000,centered,control_C_qpos_zpos,5,0.03185713271283634
LR_a0p1_q0,5000000,centered,control_C_qpos_zpos,6,-0.005971636928684046
LR_a0p1_q0,5000000,centered,control_C_qpos_zpos,7,-0.0068466309180466225
LR_a0p1_q0,5000000,centered,control_C_qpos_zpos,8,-0.05224524488671026
LR_a0p1_q0,5000000,centered,control_C_qpos_zpos,9,-0.02338896553411065
LR_a0p1_q0,5000000,centered,control_Cbias_qpos_zpos,0,-0.026199450484561154
LR_a0p1_q0,5000000,centered,control_Cbias_qpos_zpos,1,-0.01475324284292298
LR_a0p1_q0,5000000,centered,control_Cbias_qpos_zpos,2,-0.004931490414763544
LR_a0p1_q0,5000000,centered,control_Cbias_qpos_zpos,3,-0.13424109803593876
LR_a0p1_q0,5000000,centered,control_Cbias_qpos_zpos,4,0.005730292732356315
LR_a0p1_q0,5000000,centered,control_Cbias_qpos_zpos,5,0.033056609097574546
LR_a0p1_q0,5000000,centered,control_Cbias_qpos_zpos,6,-0.0049384316494660635
LR_a0p1_q0,5000000,centered,control_Cbias_qpos_zpos,7,-0.007627626637977476
LR_a0p1_q0,5000000,centered,control_Cbias_qpos_zpos,8,-0.05900617250649757
LR_a0p1_q0,5000000,centered,control_Cbias_qpos_zpos,9,-0.025436735778319133
LR_a0p1_q0,5000000,centered,control_C_qpos_zneg,0,-0.0384983459393432
LR_a0p1_q0,5000000,centered,control_C_qpos_zneg,1,-0.005914933802987459
LR_a0p1_q0,5000000,centered,control_C_qpos_zneg,2,-0.0027852884237354126
LR_a0p1_q0,5000000,centered,control_C_qpos_zneg,3,-0.060635072522693026
LR_a0p1_q0,5000000,centered,control_C_qpos_zneg,4,0.0018319217651597312
LR_a0p1_q0,5000000,centered,control_C_qpos_zneg,5,-0.13824002457373347
LR_a0p1_q0,5000000,centered,control_C_qpos_zneg,6,-0.005223447758674787
LR_a0p1_q0,5000000,centered,control_C_qpos_zneg,7,-0.006805741591536332
LR_a0p1_q0,5000000,centered,control_C_qpos_zneg,8,-0.03569930687169136
LR_a0p1_q0,5000000,centered,control_C_qpos_zneg,9,-0.03280113443634611
LR_a0p1_q0,5000000,centered,control_Cbias_qpos_zneg,0,-0.04356257300839564
LR_a0p1_q0,5000000,centered,control_Cbias_qpos_zneg,1,-0.006470012939683473
LR_a0p1_q0,5000000,centered,control_Cbias_qpos_zneg,2,-0.0017937841883523976
LR_a0p1_q0,5000000,centered,control_Cbias_qpos_zneg,3,-0.07258428566060747
LR_a0p1_q0,5000000,centered,control_Cbias_qpos_zneg,4,0.002925532629997509
LR_a0p1_q0,5000000,centered,control_Cbias_qpos_zneg,5,-0.1540316733281178
LR_a0p1_q0,5000000,centered,control_Cbias_qpos_zneg,6,-0.00499476409483903
LR_a0p1_q0,5000000,centered,control_Cbias_qpos_zneg,7,-0.007585800013527159
LR_a0p1_q0,5000000,centered,control_Cbias_qpos_zneg,8,-0.04073567164195328
LR_a0p1_q0,5000000,centered,control_Cbias_qpos_zneg,9,-0.03682825249799452
LR_a0p1_q0,5000000,centered,control_C_qneg_zpos,0,-0.014395078640013303
LR_a0p1_q0,5000000,centered,control_C_qneg_zpos,1,-0.029961365224626082
LR_a0p1_q0,5000000,centered,control_C_qneg_zpos,2,0.011630105524747344
LR_a0p1_q0,5000000,centered,control_C_qneg_zpos,3,0.08738921808547946
LR_a0p1_q0,5000000,centered,control_C_qneg_zpos,4,-0.023620206742733366
LR_a0p1_q0,5000000,centered,control_C_qneg_zpos,5,-0.5659406208322771
LR_a0p1_q0,5000000,centered,control_C_qneg_zpos,6,0.011942816442638234
LR_a0p1_q0,5000000,centered,control_C_qneg_zpos,7,-0.004591844056972571
LR_a0p1_q0,5000000,centered,control_C_qneg_zpos,8,-0.056098329647085686
LR_a0p1_q0,5000000,centered,control_C_qneg_zpos,9,0.037793049612428097
LR_a0p1_q0,5000000,centered,control_Cbias_qneg_zpos,0,-0.013569385578994208
LR_a0p1_q0,5000000,centered,control_Cbias_qneg_zpos,1,-0.032396593079835494
LR_a0p1_q0,5000000,centered,control_Cbias_qneg_zpos,2,0.01272453545661432
LR_a0p1_q0,5000000,centered,control_Cbias_qneg_zpos,3,0.09351581184974554
LR_a0p1_q0,5000000,centered,control_Cbias_qneg_zpos,4,-0.025594101227425076
LR_a0p1_q0,5000000,centered,control_Cbias_qneg_zpos,5,-0.5728188546702653
LR_a0p1_q0,5000000,centered,control_Cbias_qneg_zpos,6,0.01236754052024591
LR_a0p1_q0,5000000,centered,control_Cbias_qneg_zpos,7,-0.00511732346107074
LR_a0p1_q0,5000000,centered,control_Cbias_qneg_zpos,8,-0.06156959570354357
LR_a0p1_q0,5000000,centered,control_Cbias_qneg_zpos,9,0.04333974597843238
LR_a0p1_q0,5000000,centered,control_C_qneg_zneg,0,-0.005005089810046906
LR_a0p1_q0,5000000,centered,control_C_qneg_zneg,1,-0.03200753705858233
LR_a0p1_q0,5000000,centered,control_C_qneg_zneg,2,0.011343562138385449
LR_a0p1_q0,5000000,centered,control_C_qneg_zneg,3,-3.942168163190828e-05
LR_a0p1_q0,5000000,centered,control_C_qneg_zneg,4,-0.005440079713701608
LR_a0p1_q0,5000000,centered,control_C_qneg_zneg,5,-0.045976791365827226
LR_a0p1_q0,5000000,centered,control_C_qneg_zneg,6,0.006516223459842938
LR_a0p1_q0,5000000,centered,control_C_qneg_zneg,7,-0.00227278298011237
LR_a0p1_q0,5000000,centered,control_C_qneg_zneg,8,-0.046120487671672254
LR_a0p1_q0,5000000,centered,control_C_qneg_zneg,9,0.011882238189466172
LR_a0p1_q0,5000000,centered,control_Cbias_qneg_zneg,0,-0.0045020224086837635
LR_a0p1_q0,5000000,centered,control_Cbias_qneg_zneg,1,-0.034815289689680666
LR_a0p1_q0,5000000,centered,control_Cbias_qneg_zneg,2,0.012594096667161717
LR_a0p1_q0,5000000,centered,control_Cbias_qneg_zneg,3,0.0003095925372350466
LR_a0p1_q0,5000000,centered,control_Cbias_qneg_zneg,4,-0.005575003208423857
LR_a0p1_q0,5000000,centered,control_Cbias_qneg_zneg,5,-0.0392213818103837
LR_a0p1_q0,5000000,centered,control_Cbias_qneg_zneg,6,0.007208474865993446
LR_a0p1_q0,5000000,centered,control_Cbias_qneg_zneg,7,-0.0025312619404059093
LR_a0p1_q0,5000000,centered,control_Cbias_qneg_zneg,8,-0.04853762627608103
LR_a0p1_q0,5000000,centered,control_Cbias_qneg_zneg,9,0.012474122719635744
LR_a0p1_q0,5000000,centered,control_C_newly_activated,0,-0.00020626396791842527
