arm,age,time,branch,metric,mean,lo,hi,label,n
LR_a0p1_q0,5000000,200,B,Kn,0.0001921793953751369,-1.00345057620749e-05,0.0003943932965123487,UNRESOLVED,10
LR_a0p1_q0,5000000,200,B,mean_transport_null,-0.0010396158763671978,-0.0027917440012333516,0.0007125122484989558,UNRESOLVED,10
LR_a0p1_q0,5000000,200,B,mean_transport_span,-0.009110744296078378,-0.025149992309497837,0.006928503717341081,UNRESOLVED,10
LR_a0p1_q0,5000000,200,B,mean_transport_W,-0.010150360172445574,-0.02793793051015308,0.007637210165261933,UNRESOLVED,10
LR_a0p1_q0,5000000,200,B,mean_transport_bias,-0.0011394128906677319,-0.003056669401288279,0.0007778436199528151,UNRESOLVED,10
LR_a0p1_q0,5000000,200,B,null_weight_norm2_change,-0.0426796159031299,-0.1546205908399407,0.06926135903368089,UNRESOLVED,10
LR_a0p1_q0,5000000,200,B,Cn_qpos,0.02026562236300536,-0.0013779609654007638,0.04190920569141148,UNRESOLVED,10
LR_a0p1_q0,5000000,200,B,Cwhole_qpos,0.2148605911910611,-0.005557664885136454,0.43527884726725863,UNRESOLVED,10
LR_a0p1_q0,5000000,200,B,Cn_qneg,0.001752412514395069,-0.0035205015075719286,0.007025326536362067,UNRESOLVED,10
LR_a0p1_q0,5000000,200,B,Cwhole_qneg,0.0182750087070341,-0.03404199590239791,0.07059201331646611,UNRESOLVED,10
LR_a0p1_q0,5000000,200,B,Cn_qpos_zpos,0.06634526647217666,0.01258706633895601,0.12010346660539731,POSITIVE,10
LR_a0p1_q0,5000000,200,B,Cwhole_qpos_zpos,0.7455479376342034,0.14404549346712048,1.3470503818012862,POSITIVE,10
LR_a0p1_q0,5000000,200,B,Cn_qpos_zneg,0.012903896502936755,-0.004766582380309558,0.030574375386183066,UNRESOLVED,10
LR_a0p1_q0,5000000,200,B,Cwhole_qpos_zneg,0.13540809027428982,-0.04079223574803689,0.3116084162966165,UNRESOLVED,10
LR_a0p1_q0,5000000,200,B,Cn_qneg_zpos,-0.030887455530173236,-0.06910348969359836,0.007328578633251887,UNRESOLVED,10
LR_a0p1_q0,5000000,200,B,Cwhole_qneg_zpos,-0.3011652807946973,-0.6685188047754179,0.06618824318602334,UNRESOLVED,10
LR_a0p1_q0,5000000,200,B,Cn_qneg_zneg,0.0021987765156970696,-0.002675499501900421,0.00707305253329456,UNRESOLVED,10
LR_a0p1_q0,5000000,200,B,Cwhole_qneg_zneg,0.022534711799564764,-0.025849226183796956,0.07091864978292649,UNRESOLVED,10
LR_a0p1_q0,5000000,200,control,Kn,2.3765662477283845e-17,2.419026721808855e-18,4.511229823275883e-17,POSITIVE,10
LR_a0p1_q0,5000000,200,control,mean_transport_null,3.470479699265004e-18,-2.9250918087331425e-17,3.619187748586143e-17,UNRESOLVED,10
LR_a0p1_q0,5000000,200,control,mean_transport_span,5.9550852864552124e-05,-0.0006124318432145358,0.00073153354894364,UNRESOLVED,10
LR_a0p1_q0,5000000,200,control,mean_transport_W,5.955085286455555e-05,-0.0006124318432145384,0.0007315335489436496,UNRESOLVED,10
LR_a0p1_q0,5000000,200,control,mean_transport_bias,9.158666245517583e-06,-6.72601422637187e-05,8.557747475475387e-05,UNRESOLVED,10
LR_a0p1_q0,5000000,200,control,null_weight_norm2_change,-1.2676961402239163e-14,-2.486264298589796e-14,-4.912798185803655e-16,NEGATIVE,10
LR_a0p1_q0,5000000,200,control,Cn_qpos,5.822869079331028e-19,-1.721306956661392e-16,1.732952694820054e-16,UNRESOLVED,10
LR_a0p1_q0,5000000,200,control,Cwhole_qpos,-0.0008014650380782388,-0.0031587191965043162,0.0015557891203478386,UNRESOLVED,10
LR_a0p1_q0,5000000,200,control,Cn_qneg,-1.901310437684442e-17,-1.5928605431741287e-16,1.2125984556372402e-16,UNRESOLVED,10
LR_a0p1_q0,5000000,200,control,Cwhole_qneg,0.0002865053746339811,-0.0035518223336650076,0.00412483308293297,UNRESOLVED,10
LR_a0p1_q0,5000000,200,control,Cn_qpos_zpos,1.2273131659889507e-16,-1.5164091637000647e-16,3.971035495677966e-16,UNRESOLVED,10
LR_a0p1_q0,5000000,200,control,Cwhole_qpos_zpos,0.0002683933973279093,-0.0064516379464034206,0.00698842474105924,UNRESOLVED,10
LR_a0p1_q0,5000000,200,control,Cn_qpos_zneg,-1.5503573921781466e-17,-1.8751569191361215e-16,1.5650854407004922e-16,UNRESOLVED,10
LR_a0p1_q0,5000000,200,control,Cwhole_qpos_zneg,-0.0004586491238226839,-0.002458284471424532,0.001540986223779164,UNRESOLVED,10
LR_a0p1_q0,5000000,200,control,Cn_qneg_zpos,-1.6295620530910778e-16,-3.689859486634618e-16,4.3073538045246243e-17,UNRESOLVED,10
LR_a0p1_q0,5000000,200,control,Cwhole_qneg_zpos,0.017680620758529865,-0.030965281599740234,0.06632652311679996,UNRESOLVED,10
LR_a0p1_q0,5000000,200,control,Cn_qneg_zneg,-1.497315794480975e-17,-1.5566290244738603e-16,1.2571658655776654e-16,UNRESOLVED,10
LR_a0p1_q0,5000000,200,control,Cwhole_qneg_zneg,-0.00010703383007991296,-0.003185997106722118,0.002971929446562292,UNRESOLVED,10
LR_a0p1_q0,5000000,500,B,Kn,0.00018855850819633524,-8.387323589853832e-05,0.0004609902522912088,UNRESOLVED,10
LR_a0p1_q0,5000000,500,B,mean_transport_null,-0.0003019761270648304,-0.0026323949979645852,0.0020284427438349247,UNRESOLVED,10
LR_a0p1_q0,5000000,500,B,mean_transport_span,-0.0016550577875493488,-0.023104014976310636,0.019793899401211935,UNRESOLVED,10
LR_a0p1_q0,5000000,500,B,mean_transport_W,-0.00195703391461418,-0.025732356676628588,0.021818288847400228,UNRESOLVED,10
LR_a0p1_q0,5000000,500,B,mean_transport_bias,-0.0003280923333960492,-0.002868718051502717,0.0022125333847106184,UNRESOLVED,10
LR_a0p1_q0,5000000,500,B,null_weight_norm2_change,-0.0012434111382325975,-0.1587960755854142,0.15630925330894901,UNRESOLVED,10
LR_a0p1_q0,5000000,500,B,Cn_qpos,0.017365886533511742,-0.010244724013163734,0.04497649708018722,UNRESOLVED,10
LR_a0p1_q0,5000000,500,B,Cwhole_qpos,0.17884803434074575,-0.08869368975753228,0.4463897584390238,UNRESOLVED,10
LR_a0p1_q0,5000000,500,B,Cn_qneg,0.003480090980081246,-0.003799208533008561,0.010759390493171053,UNRESOLVED,10
LR_a0p1_q0,5000000,500,B,Cwhole_qneg,0.036996442040453055,-0.035195117451820614,0.10918800153272673,UNRESOLVED,10
LR_a0p1_q0,5000000,500,B,Cn_qpos_zpos,0.059700716168847354,-0.008542759016142973,0.12794419135383767,UNRESOLVED,10
LR_a0p1_q0,5000000,500,B,Cwhole_qpos_zpos,0.6680551963406958,-0.04911499794468721,1.3852253906260787,UNRESOLVED,10
LR_a0p1_q0,5000000,500,B,Cn_qpos_zneg,0.009052022593364809,-0.011080263602129492,0.02918430878885911,UNRESOLVED,10
LR_a0p1_q0,5000000,500,B,Cwhole_qpos_zneg,0.09147698196975329,-0.10209840557424552,0.2850523695137521,UNRESOLVED,10
LR_a0p1_q0,5000000,500,B,Cn_qneg_zpos,-0.032156543237283994,-0.07867268169600325,0.014359595221435255,UNRESOLVED,10
LR_a0p1_q0,5000000,500,B,Cwhole_qneg_zpos,-0.2911655519674442,-0.7448620001305106,0.16253089619562228,UNRESOLVED,10
LR_a0p1_q0,5000000,500,B,Cn_qneg_zneg,0.003960300671105624,-0.002759898197716949,0.010680499539928197,UNRESOLVED,10
LR_a0p1_q0,5000000,500,B,Cwhole_qneg_zneg,0.040984374547987666,-0.0252319919011603,0.10720074099713564,UNRESOLVED,10
LR_a0p1_q0,5000000,500,control,Kn,-2.7973856963816792e-18,-4.370774594116063e-17,3.8112974548397265e-17,UNRESOLVED,10
LR_a0p1_q0,5000000,500,control,mean_transport_null,-6.8813531767856695e-18,-4.8353393367675633e-17,3.459068701410429e-17,UNRESOLVED,10
LR_a0p1_q0,5000000,500,control,mean_transport_span,-2.1052775831389768e-05,-0.0006699569308674663,0.0006278513792046869,UNRESOLVED,10
LR_a0p1_q0,5000000,500,control,mean_transport_W,-2.1052775831396832e-05,-0.0006699569308674908,0.0006278513792046971,UNRESOLVED,10
LR_a0p1_q0,5000000,500,control,mean_transport_bias,1.7243184441900187e-06,-6.482628163444289e-05,6.827491852282292e-05,UNRESOLVED,10
LR_a0p1_q0,5000000,500,control,null_weight_norm2_change,2.328374113473139e-15,-2.1344168511655197e-14,2.6000916738601475e-14,UNRESOLVED,10
LR_a0p1_q0,5000000,500,control,Cn_qpos,2.212010077353741e-16,-6.16479000989209e-17,5.040499155696691e-16,UNRESOLVED,10
LR_a0p1_q0,5000000,500,control,Cwhole_qpos,-0.00047443271507144596,-0.0018499164759015134,0.0009010510457586214,UNRESOLVED,10
LR_a0p1_q0,5000000,500,control,Cn_qneg,4.387888347913995e-17,-1.5655033510098577e-16,2.4430810205926565e-16,UNRESOLVED,10
LR_a0p1_q0,5000000,500,control,Cwhole_qneg,-0.0002521292656225178,-0.003351803317834569,0.0028475447865895336,UNRESOLVED,10
LR_a0p1_q0,5000000,500,control,Cn_qpos_zpos,4.758967295002334e-16,-2.8377907480251914e-19,9.520772380752693e-16,UNRESOLVED,10
LR_a0p1_q0,5000000,500,control,Cwhole_qpos_zpos,0.0032124978610412755,-0.006240424820574739,0.01266542054265729,UNRESOLVED,10
LR_a0p1_q0,5000000,500,control,Cn_qpos_zneg,1.9594556546056924e-16,-8.299178987505754e-17,4.74882920796196e-16,UNRESOLVED,10
LR_a0p1_q0,5000000,500,control,Cwhole_qpos_zneg,-0.00010199341650005491,-0.0016780323834659442,0.0014740455504658346,UNRESOLVED,10
LR_a0p1_q0,5000000,500,control,Cn_qneg_zpos,-1.3931440875753716e-16,-2.832983413459131e-16,4.6695238308387894e-18,UNRESOLVED,10
LR_a0p1_q0,5000000,500,control,Cwhole_qneg_zpos,0.0070757628758121634,-0.03136867141958638,0.04552019717121071,UNRESOLVED,10
LR_a0p1_q0,5000000,500,control,Cn_qneg_zneg,4.9697492662933064e-17,-1.572783214207441e-16,2.566733067466102e-16,UNRESOLVED,10
LR_a0p1_q0,5000000,500,control,Cwhole_qneg_zneg,-0.00045827631296845565,-0.003569236920503713,0.002652684294566802,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,B,Kn,0.00024817898707568415,-4.47037133410125e-05,0.0005410616874923807,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,B,mean_transport_null,-0.00021834229667329298,-0.002866180295464687,0.002429495702118101,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,B,mean_transport_span,-0.0005592283793411223,-0.025127180423599273,0.024008723664917027,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,B,mean_transport_W,-0.0007775706760144157,-0.027985925054047178,0.026430783702018346,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,B,mean_transport_bias,-0.0002367933481145267,-0.0031188070143442067,0.0026452203181151534,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,B,null_weight_norm2_change,-0.005307668302362817,-0.1728470854853486,0.16223174888062297,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,B,Cn_qpos,0.020875286353459713,-0.012587220463990897,0.05433779317091032,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,B,Cwhole_qpos,0.21058387791949648,-0.10137306851082348,0.5225408243498164,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,B,Cn_qneg,0.004478200532487755,-0.004066699040742527,0.013023100105718038,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,B,Cwhole_qneg,0.048907162349389174,-0.03907215207553136,0.1368864767743097,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,B,Cn_qpos_zpos,0.06550271530934403,-0.01262967961314404,0.1436351102318321,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,B,Cwhole_qpos_zpos,0.7205018508908738,-0.07148466995049729,1.5124883717322448,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,B,Cn_qpos_zneg,0.01115258584189969,-0.012139484827457197,0.034444656511256576,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,B,Cwhole_qpos_zneg,0.11109595538165688,-0.10575231867443595,0.3279442294377497,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,B,Cn_qneg_zpos,-0.036990368066593976,-0.08825307896526002,0.014272342832072064,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,B,Cwhole_qneg_zpos,-0.3198222734079442,-0.8166486925298695,0.17700414571398104,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,B,Cn_qneg_zneg,0.005009683549045639,-0.0028255604653302296,0.012844927563421506,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,B,Cwhole_qneg_zneg,0.0530278670314023,-0.026546796466716323,0.13260253052952092,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,control,Kn,-2.6200701590549132e-18,-5.3349361023871405e-17,4.810922070576158e-17,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,control,mean_transport_null,-2.871811898717465e-17,-1.0108777977784439e-16,4.3651541803495094e-17,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,control,mean_transport_span,0.00042271142274877954,-0.0006625431942776555,0.0015079660397752147,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,control,mean_transport_W,0.00042271142274875087,-0.0006625431942777163,0.001507966039775218,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,control,mean_transport_bias,5.83575665778269e-05,-6.672935113439258e-05,0.00018344448429004638,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,control,null_weight_norm2_change,1.733543604472818e-15,-2.5561221491720382e-14,2.902830870066602e-14,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,control,Cn_qpos,5.415700342233736e-16,1.6255981909931767e-16,9.205802493474294e-16,POSITIVE,10
LR_a0p1_q0,5000000,1000,control,Cwhole_qpos,-0.0014398380654117708,-0.005097024344845841,0.002217348214022299,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,control,Cn_qneg,9.801688887564737e-17,-2.8019896145959712e-16,4.762327392108918e-16,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,control,Cwhole_qneg,0.0011976069792361476,-0.003716538138404027,0.006111752096876322,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,control,Cn_qpos_zpos,8.015407738088439e-16,1.938126250619538e-16,1.409268922555734e-15,POSITIVE,10
LR_a0p1_q0,5000000,1000,control,Cwhole_qpos_zpos,0.004265323201790993,-0.0012666414379905837,0.00979728784157257,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,control,Cn_qpos_zneg,4.920147622223569e-16,1.0464179502701931e-16,8.793877294176944e-16,POSITIVE,10
LR_a0p1_q0,5000000,1000,control,Cwhole_qpos_zneg,-0.0016964216558135715,-0.005820791194165259,0.0024279478825381165,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,control,Cn_qneg_zpos,-3.628617240454578e-17,-5.313414085300831e-16,4.587690637209915e-16,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,control,Cwhole_qneg_zpos,0.012441503669959024,-0.0343983140639946,0.05928132140391265,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,control,Cn_qneg_zneg,9.925048038687096e-17,-2.842292450968535e-16,4.827302058705954e-16,UNRESOLVED,10
LR_a0p1_q0,5000000,1000,control,Cwhole_qneg_zneg,0.0009081535101929543,-0.0033908416213880564,0.005207148641773965,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,B,Kn,0.00026725986693571337,-3.1134875585958816e-05,0.0005656546094573856,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,B,mean_transport_null,0.0003084733397532697,-0.00240911055667509,0.0030260572361816298,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,B,mean_transport_span,0.004122140381509304,-0.021044389017399086,0.029288669780417692,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,B,mean_transport_W,0.004430613721262572,-0.023432219847521668,0.032293447290046816,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,B,mean_transport_bias,0.0003379065907993926,-0.0026153725799465573,0.0032911857615453427,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,B,null_weight_norm2_change,0.006668670725460216,-0.16719848755434913,0.18053582900526954,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,B,Cn_qpos,0.019410443525096376,-0.017996789434887132,0.056817676485079883,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,B,Cwhole_qpos,0.19917973589411758,-0.13720292930370187,0.5355624010919371,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,B,Cn_qneg,0.005475809693427961,-0.0032888453466805093,0.01424046473353643,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,B,Cwhole_qneg,0.0616246922949535,-0.0331163800790195,0.1563657646689265,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,B,Cn_qpos_zpos,0.06253662170241882,-0.021216064054306857,0.14628930745914448,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,B,Cwhole_qpos_zpos,0.7038291863789679,-0.13949098186030362,1.5471493546182393,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,B,Cn_qpos_zneg,0.00911526560795312,-0.017325949039249982,0.03555648025515622,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,B,Cwhole_qpos_zneg,0.09494865981485039,-0.14272318184166738,0.3326205014713682,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,B,Cn_qneg_zpos,-0.039645358959171616,-0.09315797392751379,0.013867256009170568,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,B,Cwhole_qneg_zpos,-0.33402678568938665,-0.8602344169582186,0.19218084557944531,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,B,Cn_qneg_zneg,0.006056093981830816,-0.0020333493819734783,0.01414553734563511,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,B,Cwhole_qneg_zneg,0.0659341206357291,-0.0196261625043265,0.1514944037757847,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,control,Kn,-2.1881142496950333e-17,-1.1320354996006904e-16,6.944126496616839e-17,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,control,mean_transport_null,-7.35355296154545e-17,-1.409548569322515e-16,-6.1162022986574975e-18,NEGATIVE,10
LR_a0p1_q0,5000000,2000,control,mean_transport_span,0.0010271743759350106,-0.0006417147554601129,0.002696063507330134,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,control,mean_transport_W,0.0010271743759349369,-0.0006417147554602055,0.0026960635073300793,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,control,mean_transport_bias,0.00013728136336997558,-6.822040864020668e-05,0.00034278313538015786,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,control,null_weight_norm2_change,1.3712982035332476e-14,-3.676648878287e-14,6.419245285353494e-14,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,control,Cn_qpos,5.998692375031028e-16,4.82394221680124e-17,1.1514990528381934e-15,POSITIVE,10
LR_a0p1_q0,5000000,2000,control,Cwhole_qpos,-0.005840227831268049,-0.016680961836148155,0.005000506173612057,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,control,Cn_qneg,-1.9835763209277342e-17,-2.4206985292846836e-16,2.023983265099137e-16,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,control,Cwhole_qneg,0.001534438457241163,-0.00445410561713307,0.007522982531615397,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,control,Cn_qpos_zpos,1.1578451384946441e-15,2.338325422790113e-16,2.081857734710277e-15,POSITIVE,10
LR_a0p1_q0,5000000,2000,control,Cwhole_qpos_zpos,-0.0012850815248702807,-0.013247809523862106,0.010677646474121543,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,control,Cn_qpos_zneg,5.58618903167938e-16,-2.9866140779870193e-17,1.1471039471157462e-15,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,control,Cwhole_qpos_zneg,-0.005709330772513116,-0.016795801579880754,0.005377140034854521,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,control,Cn_qneg_zpos,-8.207591801200025e-17,-6.871393326931799e-16,5.229874966691795e-16,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,control,Cwhole_qneg_zpos,0.01394532248859034,-0.028352092080962378,0.056242737058143054,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,control,Cn_qneg_zneg,-2.3360677177379057e-17,-2.4841519331450917e-16,2.0169383895975107e-16,UNRESOLVED,10
LR_a0p1_q0,5000000,2000,control,Cwhole_qneg_zneg,0.0012220457647887004,-0.004435733485369955,0.006879825014947355,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,B,Kn,0.00029192541201106346,-1.177310404876236e-05,0.0005956239280708892,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,B,mean_transport_null,0.0009592338359451164,-0.0018643545721800845,0.0037828222440703173,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,B,mean_transport_span,0.009854471236626725,-0.01543111830992024,0.03514006078317369,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,B,mean_transport_W,0.010813705072571836,-0.017254530175246474,0.03888194032039014,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,B,mean_transport_bias,0.001051471844332417,-0.0020178452760073956,0.0041207889646722295,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,B,null_weight_norm2_change,0.009146795515696185,-0.16910991117097512,0.1874035022023675,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,B,Cn_qpos,0.018190598316020424,-0.023212800226112256,0.0595939968581531,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,B,Cwhole_qpos,0.19115591746895186,-0.16807286511047967,0.5503847000483834,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,B,Cn_qneg,0.0063765657959184135,-0.0027148283367934498,0.015467959928630277,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,B,Cwhole_qneg,0.07332860145542204,-0.029096698785377142,0.17575390169622124,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,B,Cn_qpos_zpos,0.059406445675879924,-0.026634700989300555,0.14544759234106042,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,B,Cwhole_qpos_zpos,0.6932778895886195,-0.14869551379739732,1.5352512929746363,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,B,Cn_qpos_zneg,0.006974476666321365,-0.022687347867244412,0.03663630119988714,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,B,Cwhole_qpos_zneg,0.07931019659115549,-0.17974940340680942,0.33836979658912036,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,B,Cn_qneg_zpos,-0.046564110509239504,-0.1107259103735864,0.017597689355107388,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,B,Cwhole_qneg_zpos,-0.36534648177411116,-0.997195254706543,0.26650229115832064,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,B,Cn_qneg_zneg,0.007101210436565896,-0.0012656240887941725,0.015468044961925963,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,B,Cwhole_qneg_zneg,0.07818679934594036,-0.013500652980028699,0.16987425167190942,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,control,Kn,-7.763297986541621e-17,-2.267566804771267e-16,7.149072074629429e-17,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,control,mean_transport_null,-8.412726669737605e-17,-1.834435136030489e-16,1.5188980208296816e-17,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,control,mean_transport_span,0.00224848259983416,-0.0013763490714546432,0.005873314271122964,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,control,mean_transport_W,0.0022484825998340765,-0.0013763490714547646,0.005873314271122918,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,control,mean_transport_bias,0.00030544147806090195,-0.00013384561945417264,0.0007447285755759765,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,control,null_weight_norm2_change,4.30100263204113e-14,-3.777272673106816e-14,1.2379277937189077e-13,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,control,Cn_qpos,2.789882195896413e-16,-6.954468381773234e-16,1.253423277356606e-15,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,control,Cwhole_qpos,-0.009331273143208554,-0.03237077761491,0.013708231328492897,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,control,Cn_qneg,-1.756034489761387e-17,-3.647226333117787e-16,3.29601943516551e-16,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,control,Cwhole_qneg,0.004949445769884746,-0.003889553807479973,0.013788445347249465,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,control,Cn_qpos_zpos,1.4936150512656537e-15,8.055059244353964e-17,2.9066795100877677e-15,POSITIVE,10
LR_a0p1_q0,5000000,5000,control,Cwhole_qpos_zpos,-0.004570657355010497,-0.03470287509857832,0.02556156038855733,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,control,Cn_qpos_zneg,1.3973828649063227e-16,-8.302730979969901e-16,1.1097496709782546e-15,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,control,Cwhole_qpos_zneg,-0.009712603436475956,-0.032640375718002,0.013215168845050085,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,control,Cn_qneg_zpos,-1.0551767370884766e-15,-1.7971431604182983e-15,-3.1321031375865495e-16,NEGATIVE,10
LR_a0p1_q0,5000000,5000,control,Cwhole_qneg_zpos,0.019545453373420056,-0.07372290403908097,0.11281381078592109,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,control,Cn_qneg_zneg,1.0132204841977164e-17,-3.344470504590264e-16,3.547114601429808e-16,UNRESOLVED,10
LR_a0p1_q0,5000000,5000,control,Cwhole_qneg_zneg,0.004524096176436488,-0.0031304398057013585,0.012178632158574334,UNRESOLVED,10
LR_a0p1_q0,5000000,10000,B,Kn,0.0003181803553607591,1.5360563423336647e-05,0.0006210001472981815,POSITIVE,10
LR_a0p1_q0,5000000,10000,B,mean_transport_null,0.0014816142129938955,-0.001425588997748222,0.004388817423736013,UNRESOLVED,10
LR_a0p1_q0,5000000,10000,B,mean_transport_span,0.014097798429592795,-0.011180477876747733,0.039376074735933325,UNRESOLVED,10
LR_a0p1_q0,5000000,10000,B,mean_transport_W,0.015579412642586696,-0.012548017504596727,0.04370684278977012,UNRESOLVED,10
LR_a0p1_q0,5000000,10000,B,mean_transport_bias,0.001624230027883299,-0.0015390913897601285,0.004787551445526726,UNRESOLVED,10
LR_a0p1_q0,5000000,10000,B,null_weight_norm2_change,0.003963650099706828,-0.17580496477867047,0.18373226497808415,UNRESOLVED,10
LR_a0p1_q0,5000000,10000,B,Cn_qpos,0.017424970585421758,-0.025514596471133105,0.06036453764197662,UNRESOLVED,10
LR_a0p1_q0,5000000,10000,B,Cwhole_qpos,0.1844177561384515,-0.1833418569222803,0.5521773691991833,UNRESOLVED,10
LR_a0p1_q0,5000000,10000,B,Cn_qneg,0.00723978143375614,-0.0018932533854604363,0.016372816252972718,UNRESOLVED,10
LR_a0p1_q0,5000000,10000,B,Cwhole_qneg,0.08109577581427037,-0.022978901216978695,0.18517045284551942,UNRESOLVED,10
LR_a0p1_q0,5000000,10000,B,Cn_qpos_zpos,0.05864263170694595,-0.03018419084509963,0.14746945425899152,UNRESOLVED,10
LR_a0p1_q0,5000000,10000,B,Cwhole_qpos_zpos,0.6829772904209058,-0.17300182956815602,1.5389564104099676,UNRESOLVED,10
LR_a0p1_q0,5000000,10000,B,Cn_qpos_zneg,0.005886021234191806,-0.024837509677082665,0.036609552145466275,UNRESOLVED,10
LR_a0p1_q0,5000000,10000,B,Cwhole_qpos_zneg,0.07033279622778665,-0.19441348323624102,0.33507907569181433,UNRESOLVED,10
LR_a0p1_q0,5000000,10000,B,Cn_qneg_zpos,-0.04677550967267273,-0.1125026900488672,0.018951670703521745,UNRESOLVED,10
