seed,condition,layer,variant,f,f_lower,f_upper,r,p,p_bias,mu_norm,trSigma,effective_rank,gaussian_proxy,positive_units,negative_units,all_zero_units,uncertain_values
29,gamma200,1,bias0,0.59,0.59,0.59,3.8534893886343866,0.5460437474207264,0.546113772402549,53.5326724837231,192.98764883584425,9.10562962734864,0.6,28,31,0,0
29,gamma200,2,main,0.56,0.56,0.56,3.574550500745055,0.5151701081449542,0.529550898260678,3.7372880020389636,1.0931260880244849,6.943423254300555,0.57,30,26,0,0
29,gamma200,2,bias0,0.54,0.54,0.54,3.569149507008785,0.5145344993623027,0.5289682785523229,3.7318484401063867,1.0932475544515268,6.933560257691987,0.55,29,25,0,0
30,raw,1,main,0.25,0.25,0.25,1.8734216521698095,0.21432358783802855,0.2146623856726039,25.999741980395626,192.6047553707052,8.965555078295344,0.21,16,9,0,0
30,raw,1,bias0,0.24,0.24,0.24,1.8734216521698095,0.21432358783802855,0.2146623856726039,25.999741980395626,192.6047553707052,8.965555078295344,0.21,16,8,0,0
30,raw,2,main,0.34,0.34,0.34,2.1333395269180837,0.27550510469123035,0.33050536605226144,1.9772284729724832,0.8590011623368097,7.106836337205193,0.29,19,15,0,0
30,raw,2,bias0,0.25,0.25,0.25,2.1201708171830616,0.27253409100317016,0.32816612935345063,1.9641850412362285,0.85826834228722,7.097737453271214,0.23,14,11,0,0
30,std,1,main,0.0,0.0,0.0,0.13485234587522552,1.0983741780153772e-66,1.5300407902852306e-65,7.461980105417997,3061.901123078633,9.040995657238875,0.0,0,0,0,0
30,std,1,bias0,0.0,0.0,0.0,0.13485234587522552,1.0983741780153772e-66,1.5300407902852306e-65,7.461980105417997,3061.901123078633,9.040995657238875,0.0,0,0,0,0
30,std,2,main,0.0,0.0,0.0,0.7022126316572829,0.0009233979505678391,0.002167625508570234,2.444561231288325,12.118938036792075,13.750022969432125,0.0,0,0,0,0
30,std,2,bias0,0.0,0.0,0.0,0.7016670753746461,0.0009149301583711678,0.0021557591523845144,2.4404399310673703,12.096898814685888,13.783609042387754,0.0,0,0,0,0
30,C,1,main,0.0,0.0,0.0,9.575752513230803e-17,0.0,1.1159784863915859e-228,1.3289431897179713e-15,192.6047553707052,8.965555078295344,0.0,0,0,0,0
30,C,1,bias0,0.0,0.0,0.0,9.575752513230803e-17,0.0,1.1159784863915859e-228,1.3289431897179713e-15,192.6047553707052,8.965555078295344,0.0,0,0,0,0
30,C,2,main,0.05,0.05,0.05,0.6832351715095807,0.0006618813101458577,0.08434486559618287,0.58807983242651,0.7408531680047045,13.716277043789447,0.03,1,4,0,0
30,C,2,bias0,0.0,0.0,0.0,0.6762921277620804,0.0005820226861477262,0.08458942511895846,0.5794693648786654,0.7341626686967162,13.908824311602917,0.0,0,0,0,0
30,gamma025,1,main,0.0,0.0,0.0,0.4683554130424524,6.797673160413944e-07,9.140341510546307e-07,6.499935495098907,192.6047553707052,8.965555078295344,0.0,0,0,0,0
30,gamma025,1,bias0,0.0,0.0,0.0,0.4683554130424524,6.797673160413944e-07,9.140341510546307e-07,6.499935495098907,192.6047553707052,8.965555078295344,0.0,0,0,0,0
30,gamma025,2,main,0.07,0.07,0.07,0.8276297150041977,0.004940990824491115,0.10057323502400527,0.7197900415781868,0.756379095518677,10.782253203756973,0.04,2,5,0,0
30,gamma025,2,bias0,0.0,0.0,0.0,0.817642403096809,0.0044384958783991214,0.10003267834994248,0.7084149315238141,0.7506692064830419,10.819259102462917,0.0,0,0,0,0
30,gamma050,1,main,0.0,0.0,0.0,0.9367108260849047,0.013008798624733073,0.013278436479772775,12.999870990197813,192.6047553707052,8.965555078295344,0.0,0,0,0,0
30,gamma050,1,bias0,0.0,0.0,0.0,0.9367108260849047,0.013008798624733073,0.013278436479772775,12.999870990197813,192.6047553707052,8.965555078295344,0.0,0,0,0,0
30,gamma050,2,main,0.11,0.11,0.11,1.192672082374157,0.05111246244688453,0.15393695778224623,1.071128305923155,0.8065678099289231,8.257577617733375,0.08,5,6,0,0
30,gamma050,2,bias0,0.0,0.0,0.0,1.1807374882494734,0.048809741455070485,0.15213223972547316,1.0582638701418556,0.803306412958269,8.246015949827127,0.0,0,0,0,0
30,gamma075,1,main,0.04,0.04,0.04,1.4050662391273572,0.09778551435741262,0.09822656480195673,19.49980648529672,192.6047553707052,8.965555078295344,0.02,4,0,0,0
30,gamma075,1,bias0,0.03,0.03,0.03,1.4050662391273572,0.09778551435741262,0.09822656480195673,19.49980648529672,192.6047553707052,8.965555078295344,0.01,3,0,0,0
30,gamma075,2,main,0.22,0.22,0.22,1.6455646888598168,0.1574476717311411,0.238570200370548,1.5095619660957966,0.8415345889292165,7.403486368109365,0.18,12,10,0,0
30,gamma075,2,bias0,0.11,0.11,0.11,1.6327821591101657,0.15422213190949938,0.23617091623099257,1.49641945331656,0.8399437406420653,7.389568819442743,0.05,7,4,0,0
30,gamma150,1,main,0.46,0.46,0.46,2.8101324782547135,0.407759545444687,0.4079136288956784,38.999612970593425,192.6047553707052,8.965555078295344,0.46,25,21,0,0
30,gamma150,1,bias0,0.46,0.46,0.46,2.8101324782547135,0.407759545444687,0.4079136288956784,38.999612970593425,192.6047553707052,8.965555078295344,0.46,25,21,0,0
30,gamma150,2,main,0.52,0.52,0.52,3.1478671458601433,0.4598927125204459,0.48418737715798377,2.9369771997506087,0.8704991678251708,6.898701117832361,0.5,25,27,0,0
30,gamma150,2,bias0,0.46,0.46,0.46,3.1346883279792896,0.4580082609009424,0.48254954585782883,2.9242969532801313,0.8702703951663129,6.895421593245777,0.44,23,23,0,0
30,gamma200,1,main,0.58,0.58,0.58,3.7468433043396194,0.5346772108840179,0.5347527387264019,51.99948396079126,192.6047553707052,8.965555078295344,0.6,31,27,0,0
30,gamma200,1,bias0,0.59,0.59,0.59,3.7468433043396194,0.5346772108840179,0.5347527387264019,51.99948396079126,192.6047553707052,8.965555078295344,0.61,31,28,0,0
30,gamma200,2,main,0.6,0.6,0.6,4.175501034822141,0.5774302701938272,0.5893855512959084,3.9050618960898733,0.8746587649414705,6.838515437177652,0.63,29,31,0,0
30,gamma200,2,bias0,0.57,0.57,0.57,4.161682864243728,0.5761671067776493,0.588223877590297,3.892570691830708,0.8748529331972956,6.8406033578814505,0.56,28,29,0,0
31,raw,1,main,0.18,0.18,0.18,1.9298780445890062,0.22803435045314585,0.22836320621361106,26.585187047553816,189.76657084569882,9.015406150778606,0.17,9,9,0,0
31,raw,1,bias0,0.19,0.19,0.19,1.9298780445890062,0.22803435045314585,0.22836320621361106,26.585187047553816,189.76657084569882,9.015406150778606,0.18,10,9,0,0
31,raw,2,main,0.29,0.29,0.29,1.935395243808829,0.2293629693711401,0.2872939250078107,1.9033319046915154,0.9671408251303258,8.43850299861107,0.27,16,13,0,0
31,raw,2,bias0,0.22,0.22,0.22,1.9416702328565103,0.23087151972536235,0.28860850649853154,1.9078337455412917,0.9654507122505167,8.415846102889187,0.21,13,9,0,0
31,std,1,main,0.0,0.0,0.0,0.11860123718494041,1.154311965284968e-85,9.766959663418129e-84,6.516057260058486,3018.50114756372,9.083833347116347,0.0,0,0,0,0
31,std,1,bias0,0.0,0.0,0.0,0.11860123718494041,1.154311965284968e-85,9.766959663418129e-84,6.516057260058486,3018.50114756372,9.083833347116347,0.0,0,0,0,0
31,std,2,main,0.01,0.01,0.01,0.6838326947270383,0.0006691287855921798,0.0018822984920207017,2.2477318962134736,10.804117404130302,14.969445263950213,0.0,1,0,0,0
31,std,2,bias0,0.0,0.0,0.0,0.6828377590762158,0.000657094566324865,0.0018602903482356878,2.2431335541291735,10.791335798571687,14.992404807520689,0.0,0,0,0,0
31,C,1,main,0.0,0.0,0.0,1.0121046518694803e-16,0.0,2.4335771763522762e-225,1.3942327369903667e-15,189.76657084569882,9.015406150778606,0.0,0,0,0,0
31,C,1,bias0,0.0,0.0,0.0,1.0121046518694803e-16,0.0,2.4335771763522762e-225,1.3942327369903667e-15,189.76657084569882,9.015406150778606,0.0,0,0,0,0
31,C,2,main,0.09,0.09,0.09,0.6775709597151977,0.0005961407547343595,0.0949074813725618,0.556721046306682,0.6750962742123644,15.43715206799488,0.07,7,2,0,0
31,C,2,bias0,0.0,0.0,0.0,0.6710742100831097,0.0005270797358167389,0.09484399335031798,0.5498971268295925,0.6714625622433408,15.54359856688857,0.0,0,0,0,0
31,gamma025,1,main,0.0,0.0,0.0,0.4824695111472516,1.42303473594547e-06,1.8598729948832737e-06,6.646296761888454,189.7665708456988,9.015406150778606,0.0,0,0,0,0
31,gamma025,1,bias0,0.0,0.0,0.0,0.4824695111472516,1.42303473594547e-06,1.8598729948832737e-06,6.646296761888454,189.7665708456988,9.015406150778606,0.0,0,0,0,0
31,gamma025,2,main,0.11,0.11,0.11,0.8225191993616184,0.004679294100983077,0.10133063106836564,0.7106916693249246,0.7465697023481642,11.557796726377557,0.07,9,2,0,0
31,gamma025,2,bias0,0.0,0.0,0.0,0.8220663223462693,0.004656567293304597,0.1015013285301623,0.7095696718541368,0.74503448637912,11.551069503035729,0.0,0,0,0,0
31,gamma050,1,main,0.0,0.0,0.0,0.9649390222945032,0.01591427869478863,0.01621313006908486,13.292593523776908,189.7665708456988,9.015406150778606,0.0,0,0,0,0
31,gamma050,1,bias0,0.0,0.0,0.0,0.9649390222945032,0.01591427869478863,0.01621313006908486,13.292593523776908,189.7665708456988,9.015406150778606,0.0,0,0,0,0
31,gamma050,2,main,0.15,0.15,0.15,1.1366971844983111,0.040698808525008984,0.13931233478142008,1.04457983713083,0.8444884395527775,9.292094366815007,0.1,10,5,0,0
31,gamma050,2,bias0,0.03,0.03,0.03,1.1391211638298067,0.041128681960912856,0.13981716589452461,1.0464502332072227,0.8439122999936063,9.279850029830433,0.01,2,1,0,0
31,gamma075,1,main,0.03,0.03,0.03,1.4474085334417548,0.10799946067934019,0.10844259043429132,19.938890285665362,189.7665708456988,9.015406150778606,0.01,1,2,0,0
31,gamma075,1,bias0,0.02,0.02,0.02,1.4474085334417548,0.10799946067934019,0.10844259043429132,19.938890285665362,189.7665708456988,9.015406150778606,0.02,1,1,0,0
31,gamma075,2,main,0.18,0.18,0.18,1.5193601723448211,0.12573565125172634,0.20672659088899678,1.4577747800260166,0.920575450872999,8.604887454231747,0.18,11,7,0,0
31,gamma075,2,bias0,0.12,0.12,0.12,1.5239921369403489,0.12688965613655773,0.20775355201790852,1.4613539080626876,0.9194865018512997,8.587232002517936,0.07,10,2,0,0
31,gamma150,1,main,0.41,0.41,0.41,2.894817066883509,0.4216134789282029,0.42175939540669105,39.87778057133072,189.7665708456988,9.015406150778606,0.41,24,17,0,0
31,gamma150,1,bias0,0.41,0.41,0.41,2.894817066883509,0.4216134789282029,0.42175939540669105,39.87778057133072,189.7665708456988,9.015406150778606,0.41,24,17,0,0
31,gamma150,2,main,0.42,0.42,0.42,2.806951531709952,0.4072283864467085,0.43463436168210423,2.8252962471531977,1.013113629358546,8.449563992083434,0.45,24,18,0,0
31,gamma150,2,bias0,0.44,0.44,0.44,2.815511524822876,0.40865594976534836,0.4359356620123849,2.8306605139498777,1.0107900421711047,8.423597427307074,0.44,27,17,0,0
31,gamma200,1,main,0.57,0.57,0.57,3.8597560891780125,0.546695718300178,0.5467666272564946,53.17037409510763,189.76657084569882,9.015406150778606,0.59,32,25,0,0
31,gamma200,1,bias0,0.58,0.58,0.58,3.8597560891780125,0.546695718300178,0.5467666272564946,53.17037409510763,189.76657084569882,9.015406150778606,0.57,33,25,0,0
31,gamma200,2,main,0.57,0.57,0.57,3.7008541353438567,0.529612559094455,0.5435358505276676,3.7595094380292107,1.0319494463484602,8.492683667799627,0.59,32,25,0,0
31,gamma200,2,bias0,0.53,0.53,0.53,3.710387933823703,0.5306707822177636,0.5445316506789358,3.765215426886046,1.0297718622746057,8.468799999953898,0.52,29,24,0,0
32,raw,1,main,0.22,0.22,0.22,1.8752346309350436,0.2147669959377,0.21510279211209937,26.12256776321725,194.05306173680873,9.532272676656861,0.23,8,14,0,0
32,raw,1,bias0,0.22,0.22,0.22,1.8752346309350436,0.2147669959377,0.21510279211209937,26.12256776321725,194.05306173680873,9.532272676656861,0.22,9,13,0,0
32,raw,2,main,0.39,0.39,0.39,2.022209971256137,0.24997966439818975,0.3019545592237848,2.032733592615347,1.0104351220474432,5.660117174809058,0.37,16,23,0,0
32,raw,2,bias0,0.36,0.36,0.36,2.0139009956046925,0.24803101069293904,0.300036098849082,2.031186371533398,1.0172397316756774,5.697625552569547,0.29,13,23,0,0
32,std,1,main,0.0,0.0,0.0,0.11294751728682648,2.9369999986201216e-94,5.7002019290197283e-92,6.273578561336261,3085.1572405739767,9.6074214038165,0.0,0,0,0,0
32,std,1,bias0,0.0,0.0,0.0,0.11294751728682648,2.9369999986201216e-94,5.7002019290197283e-92,6.273578561336261,3085.1572405739767,9.6074214038165,0.0,0,0,0,0
32,std,2,main,0.0,0.0,0.0,0.68034310678071,0.0006276527668129443,0.0016165046712810435,2.3825150712953023,12.263525413048882,11.555914315551435,0.0,0,0,0,0
32,std,2,bias0,0.0,0.0,0.0,0.6813322067333984,0.0006392017874345314,0.0016350642721960496,2.3888166977674308,12.292715059169037,11.57928554166683,0.0,0,0,0,0
32,C,1,main,0.0,0.0,0.0,9.101578456434034e-17,0.0,2.208078315551324e-230,1.2678765422643904e-15,194.05306173680873,9.532272676656861,0.0,0,0,0,0
32,C,1,bias0,0.0,0.0,0.0,9.101578456434034e-17,0.0,2.208078315551324e-230,1.2678765422643904e-15,194.05306173680873,9.532272676656861,0.0,0,0,0,0
32,C,2,main,0.16,0.16,0.16,0.6729843000515628,0.0005467034891249779,0.0796417752089603,0.5882892657791124,0.7641383261250161,11.697858752678258,0.09,8,8,0,0
32,C,2,bias0,0.0,0.0,0.0,0.673546835097757,0.0005525894901390595,0.07869430216910239,0.5914648187480429,0.7711204751362295,11.823895150800464,0.0,0,0,0,0
32,gamma025,1,main,0.0,0.0,0.0,0.4688086577337609,6.967960861371357e-07,9.338792488777513e-07,6.530641940804313,194.05306173680873,9.532272676656861,0.0,0,0,0,0
32,gamma025,1,bias0,0.0,0.0,0.0,0.4688086577337609,6.967960861371357e-07,9.338792488777513e-07,6.530641940804313,194.05306173680873,9.532272676656861,0.0,0,0,0,0
32,gamma025,2,main,0.2,0.2,0.2,0.8270568574686332,0.004911175412163291,0.0934451652255239,0.7429643864708582,0.8069846231158951,8.204382045964271,0.12,9,11,0,0
32,gamma025,2,bias0,0.0,0.0,0.0,0.8244619971217406,0.004777644286242821,0.09217204928701511,0.7438367092728096,0.8139803690679391,8.331091197514972,0.0,0,0,0,0
32,gamma050,1,main,0.0,0.0,0.0,0.9376173154675217,0.013096760829235263,0.013365189665157016,13.061283881608624,194.05306173680873,9.532272676656861,0.0,0,0,0,0
32,gamma050,1,bias0,0.0,0.0,0.0,0.9376173154675217,0.013096760829235263,0.013365189665157016,13.061283881608624,194.05306173680873,9.532272676656861,0.0,0,0,0,0
32,gamma050,2,main,0.26,0.26,0.26,1.1712607908091905,0.047012097764872716,0.14049537625784322,1.1071279202232827,0.8934873256139849,6.2654200124981045,0.21,9,17,0,0
32,gamma050,2,bias0,0.03,0.03,0.03,1.1650728597489035,0.04585340721207583,0.13857168389846464,1.1060540075708603,0.901252528764547,6.338201864814802,0.0,2,1,0,0
32,gamma075,1,main,0.03,0.03,0.03,1.4064259732012823,0.09811027687321472,0.09854792410825966,19.591925822412932,194.05306173680873,9.532272676656861,0.02,1,2,0,0
32,gamma075,1,bias0,0.04,0.04,0.04,1.4064259732012823,0.09811027687321472,0.09854792410825966,19.591925822412932,194.05306173680873,9.532272676656861,0.03,1,3,0,0
32,gamma075,2,main,0.34,0.34,0.34,1.5813190747298547,0.14125221121644843,0.2160243203838781,1.5541577075566164,0.965942230932002,5.727865728774567,0.3,13,21,0,0
32,gamma075,2,bias0,0.15,0.15,0.15,1.573466417912131,0.13927777499388422,0.21388002914806123,1.5525522215863257,0.973593077726268,5.778452854057719,0.08,8,7,0,0
32,gamma150,1,main,0.44,0.44,0.44,2.812851946402565,0.4082130197899901,0.40836561163795043,39.18385164482587,194.05306173680873,9.532272676656861,0.44,18,26,0,0
32,gamma150,1,bias0,0.44,0.44,0.44,2.812851946402565,0.4082130197899901,0.40836561163795043,39.18385164482587,194.05306173680873,9.532272676656861,0.44,18,26,0,0
32,gamma150,2,main,0.6,0.6,0.6,2.9338245952127764,0.42781258246076,0.4516405549861518,3.0174251069864484,1.0578027923106643,5.739465320502385,0.59,27,33,0,0
32,gamma150,2,bias0,0.62,0.62,0.62,2.9261793908339313,0.4266064931483513,0.45047660966908587,3.0162688200129786,1.0625226455413193,5.76326041847889,0.59,27,35,0,0
32,gamma200,1,main,0.55,0.55,0.55,3.7504692618700877,0.5350722663886338,0.535147041330313,52.2451355264345,194.0530617368087,9.532272676656861,0.57,24,31,0,0
32,gamma200,1,bias0,0.57,0.57,0.57,3.7504692618700877,0.5350722663886338,0.535147041330313,52.2451355264345,194.0530617368087,9.532272676656861,0.58,26,31,0,0
32,gamma200,2,main,0.7,0.7,0.7,3.861838235775192,0.546911956052479,0.5588703046328091,4.013135300897474,1.0798898214184947,5.8089026476222,0.7,30,40,0,0
32,gamma200,2,bias0,0.66,0.66,0.66,3.855478799671947,0.5462509082886586,0.5582270474030121,4.012258593897786,1.082981887127819,5.824969640077189,0.66,29,37,0,0
33,raw,1,main,0.27,0.27,0.27,1.8882265648571221,0.21793864947132585,0.21827941255112013,25.978658127545277,189.28893289702853,9.333934821146931,0.24,16,11,0,0
33,raw,1,bias0,0.27,0.27,0.27,1.8882265648571221,0.21793864947132585,0.21827941255112013,25.978658127545277,189.28893289702853,9.333934821146931,0.26,15,12,0,0
33,raw,2,main,0.33,0.33,0.33,2.2745807034633025,0.3064218101566495,0.3465154979880216,2.354459553365078,1.0714693874735348,5.285211860092896,0.31,17,16,0,0
33,raw,2,bias0,0.29,0.29,0.29,2.2895443094988477,0.30959385188685357,0.34921027478027,2.369490223898323,1.0710549107140597,5.274895517953852,0.27,13,16,0,0
33,std,1,main,0.0,0.0,0.0,0.10558515163026742,1.3933649600112112e-107,1.58715218090075e-104,5.79306706645579,3010.3113553845815,9.406738395249686,0.0,0,0,0,0
33,std,1,bias0,0.0,0.0,0.0,0.10558515163026742,1.3933649600112112e-107,1.58715218090075e-104,5.79306706645579,3010.3113553845815,9.406738395249686,0.0,0,0,0,0
33,std,2,main,0.01,0.01,0.01,0.6774914665535691,0.0005952555247563254,0.0015822791342571607,2.347854505457608,12.009770334793108,11.332349824756387,0.0,0,1,0,0
33,std,2,bias0,0.0,0.0,0.0,0.6775110346797181,0.0005954733396337353,0.0015809967027698357,2.3494411540665254,12.025313233930328,11.294900025685731,0.0,0,0,0,0
33,C,1,main,0.0,0.0,0.0,9.180526175711373e-17,0.0,8.873621245083106e-225,1.2630780404672095e-15,189.28893289702853,9.333934821146931,0.0,0,0,0,0
33,C,1,bias0,0.0,0.0,0.0,9.180526175711373e-17,0.0,8.873621245083106e-225,1.2630780404672095e-15,189.28893289702853,9.333934821146931,0.0,0,0,0,0
33,C,2,main,0.13,0.13,0.13,0.672199811998509,0.0005385764494494176,0.08088401133230076,0.5841335094881479,0.7551399870983317,11.09690581114673,0.1,10,3,0,0
33,C,2,bias0,0.0,0.0,0.0,0.6705400443013269,0.0005216910064278237,0.08018719760650853,0.5839994110811038,0.7585345740050619,10.947755909703302,0.0,0,0,0,0
33,gamma025,1,main,0.0,0.0,0.0,0.47205664121428054,8.302813228314227e-07,1.1119591466913086e-06,6.494664531886319,189.28893289702853,9.333934821146931,0.0,0,0,0,0
33,gamma025,1,bias0,0.0,0.0,0.0,0.47205664121428054,8.302813228314227e-07,1.1119591466913086e-06,6.494664531886319,189.28893289702853,9.333934821146931,0.0,0,0,0,0
33,gamma025,2,main,0.12,0.12,0.12,0.8564850563510404,0.006604459215128601,0.0912603447651714,0.7938547533161248,0.8590976264486835,7.286801665560964,0.1,10,2,0,0
33,gamma025,2,bias0,0.0,0.0,0.0,0.862580403030572,0.006997493709776509,0.09163977647738443,0.8015833312383372,0.8635712606579156,7.2008024157893304,0.0,0,0,0,0
33,gamma050,1,main,0.0,0.0,0.0,0.9441132824285611,0.013737469675793793,0.014018613592076871,12.989329063772638,189.2889328970285,9.333934821146931,0.0,0,0,0,0
33,gamma050,1,bias0,0.0,0.0,0.0,0.9441132824285611,0.013737469675793793,0.014018613592076871,12.989329063772638,189.2889328970285,9.333934821146931,0.0,0,0,0,0
33,gamma050,2,main,0.2,0.2,0.2,1.2587272966324181,0.06457708217920584,0.15001984266112806,1.2417918088312523,0.9732721154452573,5.7378822720345175,0.12,13,7,0,0
33,gamma050,2,bias0,0.03,0.03,0.03,1.26973170836534,0.0669280289076199,0.15199246762002092,1.2541653229521939,0.9756311249237778,5.71028598030492,0.0,2,1,0,0
33,gamma075,1,main,0.06,0.06,0.06,1.416169923642842,0.10044420894488577,0.10089198402270608,19.483993595658962,189.28893289702853,9.333934821146931,0.03,4,2,0,0
33,gamma075,1,bias0,0.08,0.08,0.08,1.416169923642842,0.10044420894488577,0.10089198402270608,19.483993595658962,189.28893289702853,9.333934821146931,0.03,6,2,0,0
33,gamma075,2,main,0.26,0.26,0.26,1.7488231750642709,0.1834404644052489,0.2459499477942264,1.7831648521479335,1.039659654208526,5.3532926940506425,0.2,15,11,0,0
33,gamma075,2,bias0,0.17,0.17,0.17,1.7623197009269194,0.18681875053518118,0.24868993912144083,1.797405340644342,1.0402139247319842,5.341159564178826,0.11,6,11,0,0
33,gamma150,1,main,0.52,0.52,0.52,2.832339847285684,0.4114458211424519,0.4115997661192636,38.967987191317924,189.28893289702853,9.333934821146931,0.51,26,26,0,0
33,gamma150,1,bias0,0.5,0.5,0.5,2.832339847285684,0.4114458211424519,0.4115997661192636,38.967987191317924,189.28893289702853,9.333934821146931,0.51,26,24,0,0
33,gamma150,2,main,0.49,0.49,0.49,3.358454455573873,0.4885078433426817,0.5052136066785332,3.5194144891738275,1.0981506147268456,5.298200544936421,0.48,23,26,0,0
33,gamma150,2,bias0,0.55,0.55,0.55,3.375344857937698,0.4906861951743493,0.5072061270353176,3.5351108695779083,1.0969069177168038,5.286692125995161,0.48,25,30,0,0
33,gamma200,1,main,0.64,0.64,0.64,3.776453129714244,0.5378853015775158,0.537960585157772,51.95731625509055,189.28893289702853,9.333934821146931,0.65,33,31,0,0
33,gamma200,1,bias0,0.65,0.65,0.65,3.776453129714244,0.5378853015775158,0.537960585157772,51.95731625509055,189.28893289702853,9.333934821146931,0.65,33,32,0,0
33,gamma200,2,main,0.63,0.63,0.63,4.453613830103268,0.60142624170003,0.6094380727275778,4.691845311598507,1.109844812391144,5.342260774508932,0.62,28,35,0,0
33,gamma200,2,bias0,0.64,0.64,0.64,4.472227109786266,0.6029404960509919,0.6108752016337541,4.707857245676029,1.1081508173234844,5.330102589422113,0.66,27,37,0,0
34,raw,1,main,0.18,0.18,0.18,1.9045477202747811,0.22190812353439301,0.22223531461451435,26.569850663532293,194.62315534321095,9.245367926662654,0.18,11,7,0,0
34,raw,1,bias0,0.2,0.2,0.2,1.9045477202747811,0.22190812353439301,0.22223531461451435,26.569850663532293,194.62315534321095,9.245367926662654,0.17,12,8,0,0
34,raw,2,main,0.38,0.38,0.38,2.1523642988614573,0.2797710937981871,0.3292993646101622,2.0963291017048746,0.9486092759203298,7.250074282597746,0.36,21,17,0,0
34,raw,2,bias0,0.29,0.29,0.29,2.1448647254927544,0.278093154831078,0.32783797001706594,2.0910423948384316,0.9504425313243788,7.255091305127122,0.24,14,15,0,0
34,std,1,main,0.0,0.0,0.0,0.13310434680297092,2.1215276392759644e-68,3.30189899087713e-67,7.404348964689968,3094.4914026550955,9.324956517106537,0.0,0,0,0,0
34,std,1,bias0,0.0,0.0,0.0,0.13310434680297092,2.1215276392759644e-68,3.30189899087713e-67,7.404348964689968,3094.4914026550955,9.324956517106537,0.0,0,0,0,0
34,std,2,main,0.0,0.0,0.0,0.6795624858235396,0.000618652172618242,0.0016844295417319994,2.306792613618119,11.522807632490661,14.206311315890654,0.0,0,0,0,0
34,std,2,bias0,0.0,0.0,0.0,0.6796581847251991,0.0006197501963644136,0.0016855928651701197,2.3079078629204557,11.53070419729616,14.21005877534577,0.0,0,0,0,0
34,C,1,main,0.0,0.0,0.0,1.0391612121553044e-16,0.0,4.7143002739805474e-231,1.4497068216446746e-15,194.62315534321095,9.245367926662654,0.0,0,0,0,0
34,C,1,bias0,0.0,0.0,0.0,1.0391612121553044e-16,0.0,4.7143002739805474e-231,1.4497068216446746e-15,194.62315534321095,9.245367926662654,0.0,0,0,0,0
34,C,2,main,0.11,0.11,0.11,0.6783024452055044,0.0006043343627553612,0.0842696917211629,0.5825759276234481,0.7376635179403928,13.908835010494348,0.1,5,6,0,0
34,C,2,bias0,0.0,0.0,0.0,0.6749979299110581,0.0005679997437938235,0.08368075429137749,0.5802556816746904,0.7389821043331999,13.958741525578553,0.0,0,0,0,0
34,gamma025,1,main,0.0,0.0,0.0,0.4761369300686953,1.029679341894757e-06,1.3555165644735767e-06,6.642462665883073,194.62315534321095,9.245367926662654,0.0,0,0,0,0
34,gamma025,1,bias0,0.0,0.0,0.0,0.4761369300686953,1.029679341894757e-06,1.3555165644735767e-06,6.642462665883073,194.62315534321095,9.245367926662654,0.0,0,0,0,0
34,gamma025,2,main,0.13,0.13,0.13,0.8372567474713559,0.0054604490353142784,0.09649973655765642,0.7464547000887076,0.7948580948356624,10.184915098690027,0.11,6,7,0,0
34,gamma025,2,bias0,0.0,0.0,0.0,0.8318159227573453,0.005162585551311836,0.09559451784724363,0.7420640427085083,0.7958446793899642,10.190292802208019,0.0,0,0,0,0
34,gamma050,1,main,0.0,0.0,0.0,0.9522738601373906,0.014568160324729424,0.014848701285643778,13.284925331766146,194.62315534321095,9.245367926662654,0.0,0,0,0,0
34,gamma050,1,bias0,0.0,0.0,0.0,0.9522738601373906,0.014568160324729424,0.014848701285643778,13.284925331766146,194.62315534321095,9.245367926662654,0.0,0,0,0,0
34,gamma050,2,main,0.18,0.18,0.18,1.2096085460423551,0.05445195682089397,0.1499692386016765,1.1289209071885624,0.8710384756112861,8.018652667826892,0.16,9,9,0,0
34,gamma050,2,bias0,0.03,0.03,0.03,1.2029657997832723,0.05313234382218908,0.14856781507116762,1.1236539365172378,0.8724862553999837,8.022613840123503,0.0,1,2,0,0
34,gamma075,1,main,0.06,0.06,0.06,1.4284107902060856,0.10339207996337178,0.10382635870917409,19.927387997649216,194.62315534321095,9.245367926662654,0.04,4,2,0,0
34,gamma075,1,bias0,0.05,0.05,0.05,1.4284107902060856,0.10339207996337178,0.10382635870917409,19.927387997649216,194.62315534321095,9.245367926662654,0.04,4,1,0,0
34,gamma075,2,main,0.32,0.32,0.32,1.6660983530971822,0.1626287368437097,0.23652718924355576,1.5983881032620506,0.920371594899209,7.405890788932917,0.24,18,14,0,0
34,gamma075,2,bias0,0.15,0.15,0.15,1.658861747444625,0.16080300130112976,0.2349348980006365,1.5929922627565674,0.9221614171250262,7.41203076008729,0.11,7,8,0,0
34,gamma150,1,main,0.47,0.47,0.47,2.8568215804121713,0.4154654792966195,0.41561223313861295,39.85477599529843,194.62315534321095,9.245367926662654,0.5,23,24,0,0
34,gamma150,1,bias0,0.48,0.48,0.48,2.8568215804121713,0.4154654792966195,0.41561223313861295,39.85477599529843,194.62315534321095,9.245367926662654,0.5,24,24,0,0
34,gamma150,2,main,0.44,0.44,0.44,3.150855672121627,0.4603184512185462,0.48204978913923524,3.116103132622031,0.9780625388444061,7.207284603389918,0.47,22,22,0,0
34,gamma150,2,bias0,0.46,0.46,0.46,3.14228711880412,0.45909621975279047,0.48092370277532054,3.1109597017112245,0.9801601479116573,7.2146541205389125,0.49,26,20,0,0
