arm,seed,task,mean,sdB,sdW,u_pos,p_pos_gauss,q90_zbar,top2W_mean,top2W_q90,r_B,r_W
SNA_l2,0,22,-0.27021617671607834,0.9274323186394426,0.8202066105365436,0.29,0.3838880030066973,0.3214523333055706,1.3701970443570088,2.534916357514422,0.2913594569493649,0.3294489135357183
SNA_l2,0,23,-0.16882506291730093,0.867034482379882,0.8252656799729801,0.34,0.430722346770604,0.5199999459920688,1.4817062970286592,2.610353348436037,0.1947155117220955,0.20457056074696867
SNA_l2,0,24,-0.3463274364972767,1.0089156449330365,0.8275512566303432,0.31,0.3813619833586889,0.4369017282587298,1.3087750767634097,2.602772613313347,0.3432669898981129,0.4184966595392131
SNA_l2,0,25,-0.18902567129676984,0.9969463845572188,0.8492405687978472,0.45,0.4365791702572784,0.4434810956332832,1.509455466298924,2.584517183030737,0.189604650987047,0.22258200825750404
SNA_l2,0,26,-0.24610849164385062,1.0333860569270474,0.8206841198804493,0.32,0.40472144072110067,0.5149677099149298,1.3952597481170483,2.5403975743347194,0.23815735657949255,0.2998821174701196
SNA_l2,0,27,-0.30004050426065637,1.0413191164448525,0.8280396297691374,0.32,0.38497793186062906,0.3223883165411849,1.356038755277618,2.3839242905195848,0.2881350198246805,0.3623504159387994
SNA_l2,0,28,-0.33093736292610637,1.0506692071142736,0.8400646226302219,0.35,0.37207975308650326,0.45611429921359675,1.3491918823343374,2.69944928679039,0.3149776929648922,0.39394274441643495
SNA_l2,0,29,-0.2943219136040858,1.053694774351342,0.8220840439812804,0.34,0.409660666829456,0.33879800553384987,1.3498461743584744,2.4130307642633175,0.279323691042571,0.35801925090129566
SNA_l2,0,30,-0.2948233437463571,0.9341483519858137,0.827030705595304,0.31,0.38532635284590677,0.318079250623241,1.359238067444251,2.6660268635545203,0.31560655555364553,0.35648415681754
SNA_l2,0,31,-0.2976746505470808,0.9818883996188538,0.826860484477681,0.27,0.38155554211186127,0.3355393563797627,1.3560463184082814,2.329615334637825,0.3031654622486946,0.36000589716791065
SNA_l2,0,32,-0.2435706297796466,0.9807135276335655,0.8244094396009447,0.36,0.41346309926008823,0.47488291269742966,1.405248249422243,2.662853675178983,0.24836063021112373,0.29544861822245383
SNA_l2,0,33,-0.22362353443645094,1.0167375383482207,0.8410470926044737,0.38,0.42022722644527855,0.36349495027134127,1.4584706507724967,2.4625683031669685,0.21994224271462132,0.2658870548425001
SNA_l2,0,34,-0.24956434215866757,0.9789258198818004,0.8345677753961311,0.38,0.4064126618953549,0.4485808427662653,1.4195712086335945,2.4855290943012194,0.2549369289174547,0.29903424205447043
SNA_l2,0,35,-0.17403753649861403,0.9773677358134404,0.8174440203899692,0.38,0.4276347312419456,0.5076748507546626,1.4608505042813242,2.54273174493551,0.1780676096840527,0.21290453187924455
SNA_l2,0,36,-0.2577339342000785,0.9328525915917338,0.8286043768751796,0.37,0.40175328193436477,0.37701546683618115,1.3994748195502806,2.405421721427262,0.27628581034470306,0.3110458276506345
SNA_l2,0,37,-0.22135458327437457,0.9253660472653917,0.8181496479871564,0.32,0.4052574982471505,0.47201358639536867,1.414944712699938,2.6197725681368156,0.23920759134022004,0.2705551286600926
SNA_l2,0,38,-0.27695815978580773,0.9552633157606171,0.838203041488637,0.33,0.3885392121349377,0.32772211489872544,1.3994479231914667,2.5308609439820446,0.2899286042040493,0.3304189391796215
SNA_l2,0,39,-0.2811214631519922,0.946215632568712,0.8149520265532718,0.27,0.3833140792915497,0.5284055229693418,1.3487825899545514,2.451263670458026,0.2971008441160771,0.3449546157225438
SNA_l2,0,40,-0.20698991255485613,0.9334244893335462,0.8117586661110772,0.38,0.43502013787481014,0.462157107283803,1.4165274196672986,2.598025901580188,0.22175324830254287,0.25498947063477684
SNA_l2,0,41,-0.24645579466285383,0.9146724829631343,0.8144904922629239,0.31,0.40574051615557927,0.44511702771073164,1.3825251898629944,2.4579436622656976,0.26944704170442085,0.30258891540663435
SNA_l2,0,42,-0.29106992325667796,1.0357604187571063,0.8481765010283027,0.33,0.3954682171511889,0.4319513602123471,1.4052830787999273,2.716861750981126,0.28102051206586615,0.34317140701704646
SNA_l2,0,43,-0.2211800305427158,0.985992857763197,0.8284315177664417,0.4,0.41458958890923236,0.3994077724555082,1.435683004990168,2.638254111120432,0.2243221427024129,0.26698649894326293
SNA_l2,0,44,-0.2135257245192716,1.0234411422154066,0.8245429718779189,0.45,0.4333806122856867,0.4240264367617598,1.435560219236566,2.4449859260792897,0.20863507993929192,0.2589625183912016
SNA_l2,0,45,-0.20003675851245226,0.9312184190264958,0.81277401317071,0.34,0.4205009997026029,0.336977972258133,1.4255112678289674,2.588566076614948,0.2148118576966857,0.2461160854935427
SNA_l2,0,46,-0.22700478827880294,0.9302988178038327,0.8436547709975618,0.39,0.41726059901427826,0.41807166752496205,1.4603047537163207,2.497410316193945,0.2440127665804153,0.26907308069909436
SNA_l2,0,47,-0.2792189497190682,1.0055062666545775,0.8159315907795593,0.33,0.38487119323970725,0.4204211707532539,1.3526442318400504,2.6505341953281145,0.27768991499979234,0.3422087744541134
SNA_l2,0,48,-0.23528769523864843,0.9387986117152728,0.7970347974291605,0.32,0.40615374395550213,0.3779054152236108,1.3587818996196726,2.7094000660708253,0.25062637748127453,0.2952037928551802
SNA_l2,0,49,-0.28496739083739764,0.9274253736059832,0.8117696454606945,0.31,0.38442313025044106,0.3558470551071499,1.3385719000839915,2.5290649509577188,0.3072671925390582,0.3510446497117705
SNA_l2,0,50,-0.260922391290011,0.9610496421894204,0.8237394055822023,0.31,0.3902581416826207,0.3398371859718045,1.3865564198743934,2.4674663921888804,0.2714973086047764,0.31675356250026226
SNA_l2,0,51,-0.2823028113649084,0.9977233761407037,0.8035099365950008,0.31,0.3935382018563072,0.3478159242262888,1.3247170618250932,2.3886520275506204,0.28294697519956347,0.35133705074166327
SNA_l2,0,52,-0.2469402120628097,0.9209115936780982,0.8159112009522482,0.35,0.4056259828057571,0.38272034781022757,1.3848821898416874,2.420833908365951,0.268147576551335,0.30265574461363726
SNA_l2,0,53,-0.23809768102615508,0.978258800894553,0.8006879357319999,0.34,0.4040296158603373,0.4184998479440103,1.3632781904378453,2.580282452280759,0.24338925528544236,0.29736639007615734
SNA_l2,0,54,-0.26599609511138644,0.8868510075660735,0.8248684136833289,0.34,0.38965607818195447,0.3077292532115861,1.3837407322552715,2.3724584043277246,0.2999332388891364,0.3224709428787798
SNA_l2,0,55,-0.23138929731512264,0.9680339342009974,0.8256980808159495,0.35,0.41209806533550103,0.5059033827322147,1.4200068643167765,2.536724925497217,0.23903015084497875,0.2802347524975052
SNA_l2,0,56,-0.24508477409045976,0.9518300580074822,0.8154812376854665,0.42,0.4000696816877592,0.38379901597271004,1.3858777012804737,2.598042701757773,0.2574879538932707,0.3005400526271699
SNA_l2,0,57,-0.21335222099313295,0.9377323662154163,0.8283205662374823,0.39,0.41496775121722385,0.3398660818498604,1.4432889114818317,2.7569982460526,0.22751931007159198,0.25757204358966035
SNA_l2,0,58,-0.231593665495493,0.907854441222633,0.806696350152197,0.29,0.40718932296293453,0.3887992223018373,1.3817990348089004,2.4104371170453947,0.25509999728987315,0.28708902110663936
SNA_l2,0,59,-0.26241345314775094,0.9435138959390973,0.8303101858458962,0.31,0.4049900756612977,0.4175808577682963,1.3982069185440418,2.44352009166358,0.2781235700684258,0.3160426761239977
SNA_l2,0,60,-0.25547274833377853,0.9768964834513569,0.7914348028197524,0.37,0.3997617687815404,0.46191271495076874,1.3273968573057262,2.5516039267395585,0.26151465652859973,0.32279695993096463
SNA_l2,0,61,-0.31656661635488453,0.9387336280109861,0.8459686342688445,0.28,0.3837166645772434,0.35518634475789235,1.3753706521828044,2.406556817422825,0.3372273101855681,0.37420609172878777
SNA_l2,0,62,-0.22117359811052992,0.9591086588274185,0.8329142049235275,0.44,0.4215858152813297,0.3090782469298027,1.4446548117365254,2.4218908609565872,0.23060327531703348,0.26554187310424915
SNA_l2,0,63,-0.2853211263120856,0.9711343670497017,0.8358131210057583,0.32,0.38871030222722935,0.27751001162205297,1.3863051156994306,2.6357281539767476,0.29380190423997543,0.3413695228530875
SNA_l2,0,64,-0.2479770004151892,1.009835435398136,0.8165833640118216,0.37,0.40699638169078944,0.40517498110411876,1.385189727608454,2.5090048941549297,0.24556179326131708,0.30367628259886914
SNA_l2,0,65,-0.16814555031903694,0.993654017460367,0.8087179751994019,0.44,0.42819752947017364,0.5328096361597158,1.4492904000797668,2.80193192799801,0.16921941376415117,0.20791617779681237
SNA_l2,0,66,-0.21542656680949712,0.9427905229992419,0.8207972182580456,0.33,0.4056987728379926,0.3620897802640007,1.4261678697065938,2.719842312847159,0.22849886751531373,0.2624601570491317
SNA_l2,0,67,-0.24355140383848195,1.017098512873215,0.8205703062109582,0.35,0.40602401519133485,0.41602981394017646,1.3975892085834343,2.5510014669945424,0.2394570444808442,0.2968074788900148
SNA_l2,0,68,-0.2243189410027474,1.0544795190531009,0.8077721920552138,0.41,0.42379155982869693,0.3987509709121428,1.3912254431076796,2.5019545215608243,0.21272953807977307,0.27770074683062934
SNA_l2,0,69,-0.2493146780454097,1.0369795426657686,0.835486891622609,0.4,0.41394168120027186,0.4626309859054792,1.4216591051998082,2.6994172880404346,0.2404239117432299,0.29840645083157763
SNA_l2,0,70,-0.2507083435075679,0.986052527857211,0.8169262452460962,0.32,0.40221954442933705,0.3269244582513606,1.3831441469846246,2.3967593122376494,0.2542545517857773,0.30689226226541766
SNA_l2,0,71,-0.292868651480537,1.0115521326574861,0.8407490156043258,0.25,0.3849000788937602,0.36066006066927275,1.3886293797281142,2.628362511851376,0.2895240314615628,0.34834254461781866
SNA_l2,0,72,-0.2491069837397175,0.904902182025492,0.8171569794538592,0.37,0.39876778768557697,0.40415601595416667,1.3852069751680007,2.419969535536829,0.2752860902403039,0.3048459353626353
SNA_l2,0,73,-0.23599331334230705,0.9595519207199337,0.8383838379933622,0.41,0.4137621038280404,0.4917593313286716,1.4407743626444174,2.756360769188651,0.24594116091732246,0.28148600038276916
SNA_l2,0,74,-0.2735788672653739,0.8917563901116868,0.8459881499787814,0.35,0.39166856804116873,0.37410539897642764,1.4183974326921887,2.583408227754433,0.3067865510121098,0.32338380540228095
SNA_l2,0,75,-0.31994467787108305,0.8527982659298873,0.8125029278288651,0.28,0.3708740032536904,0.3607572936043438,1.305061177786647,2.5768219091152793,0.3751704132773029,0.3937766461051719
SNA_l2,0,76,-0.2806995077925312,0.879012048399501,0.8441727689562982,0.39,0.39442230303165965,0.3310001145262643,1.4076460301200653,2.6545999894025463,0.3193352222004544,0.33251428868000205
SNA_l2,0,77,-0.2946231750008239,0.9588003171214625,0.8212037377866934,0.34,0.37985074798106105,0.3442676815818332,1.347784300572563,2.3740198085815667,0.3072831430483356,0.3587698903988085
SNA_l2,0,78,-0.28037742283178185,0.9983717232577617,0.8275670031784677,0.38,0.4004094342838339,0.46324302167956755,1.3747565835251536,2.519039196612733,0.2808346994412956,0.33879724753998863
SNA_l2,0,79,-0.32023208305846074,0.9214530652476376,0.8179364367681395,0.26,0.36491701979830665,0.3319948704390342,1.3156407904778187,2.4098250513451402,0.3475294566114438,0.39151218684397227
SNA_l2,0,80,-0.2921795187856865,0.9177921070833766,0.8150709539918661,0.23,0.38068789905807476,0.271791871084959,1.3379623891980459,2.424812433557846,0.31835043745821134,0.35847126848861094
SNA_l2,0,81,-0.2620655150073251,0.9939339931418839,0.8297820689951481,0.34,0.401310495317638,0.31341969772852807,1.3974986229829707,2.325277808957445,0.2636649081483978,0.3158245095904301
SNA_l2,0,82,-0.24555891728009246,1.063265826463882,0.8255695568157602,0.39,0.417049797976245,0.37289975172630735,1.405580196351428,2.4246326995254264,0.2309478130193944,0.2974418269821123
SNA_l2,0,83,-0.3221222233265069,1.0760324340102176,0.8255585287099954,0.3,0.38056668539261657,0.3114918737920065,1.3289948340934834,2.368558817514027,0.29936107234798104,0.39018702142154593
SNA_l2,0,84,-0.24796669618982228,1.1285536687769222,0.8212607974163143,0.39,0.39836084793499343,0.5720891889019161,1.3945548986428065,2.6923316726007873,0.21972078337980852,0.3019341687438695
SNA_l2,0,85,-0.23737753021692456,1.1319123562653048,0.8152450471176662,0.36,0.42151566066437596,0.34522776175726744,1.393112564018408,2.392626110325147,0.20971370168635786,0.2911732258370449
SNA_l2,0,86,-0.22124484261100164,1.0207036603173232,0.8133271780732462,0.37,0.41172798874287536,0.5032963021602589,1.4054095135354912,2.5524949628066516,0.21675717567449454,0.2720244061376698
SNA_l2,0,87,-0.291864256622063,1.0187188682275063,0.8282406626870362,0.32,0.382651426086661,0.41698837276740036,1.3646170687520094,2.5211651256840257,0.28650127697142264,0.3523906393042532
SNA_l2,0,88,-0.3505729245322666,1.0099297565050243,0.8383039112306823,0.23,0.35976898289128206,0.25531738245146585,1.326034897929098,2.5604498362167165,0.34712604740498365,0.4181931156895162
SNA_l2,0,89,-0.23056353495964363,1.0447905909124535,0.8407925052785589,0.41,0.42238226033681875,0.412276263192604,1.4510214755974742,2.5555526511355864,0.22067918391022656,0.2742216819395372
SNA_l2,0,90,-0.28810018015007965,1.004854645103781,0.8485647032244937,0.32,0.38940142695238544,0.2871584315265122,1.4090292262989081,2.6236967080025653,0.2867083130419572,0.33951468763114545
SNA_l2,0,91,-0.22053467947541808,0.9324062620239643,0.8201966111478075,0.31,0.4112821188214235,0.39925482196706075,1.4198585428201966,2.490849251983391,0.23652209177221292,0.26888026172992263
SNA_l2,0,92,-0.28329417805260293,0.9958352928688166,0.8455143768755081,0.35,0.39790995251161326,0.389367394241772,1.4077345756984136,2.6120130652483766,0.2844789495625175,0.3350554240123993
SNA_l2,0,93,-0.21483389643719059,0.9493811854099932,0.8379496003128944,0.4,0.4245979422143767,0.47413105381633797,1.461065304188598,2.6287013183861045,0.22628834417485735,0.2563804509924828
SNA_l2,0,94,-0.18190811299081414,0.8910250888816458,0.8184735952066096,0.38,0.42725352509004905,0.3480051892837858,1.4550390774224047,2.5326149933898607,0.2041559943268633,0.222252879086337
SNA_l2,0,95,-0.20515340296898674,0.9611881828254369,0.8229509680758847,0.4,0.43037159129473357,0.47026513878964243,1.4407485331827832,2.322892412835395,0.21343729212934467,0.24928994670077287
SNA_l2,0,96,-0.2041120911921368,0.9772206916344112,0.8386634698934224,0.38,0.4193301713982847,0.4452104281534026,1.4732148485947085,2.6738718926565026,0.2088700054547119,0.2433778249791605
SNA_l2,0,97,-0.18403430752229535,0.9135269196626016,0.8380053649691231,0.44,0.43422939145155587,0.4143134483008823,1.491976422415951,2.588488541947253,0.2014547174923601,0.21960993952476213
SNA_l2,0,98,-0.2338251888834733,0.9796392744473139,0.8430114637188615,0.34,0.41412017866158535,0.39874165712921966,1.4521977385542497,2.591967501846845,0.23868498842636865,0.2773689314401214
SNA_l2,0,99,-0.3249478845990785,0.9360409744590915,0.8285871179562847,0.32,0.3783896024692347,0.30846816504248176,1.332226351313491,2.507892379800126,0.3471513464320892,0.39217105547158937
SNA_l2,0,100,-0.23043023137202717,0.9485473327748662,0.8233612567408484,0.29,0.40854452032733496,0.5148527792608543,1.4162922821096695,2.493833339709925,0.24292960763268398,0.2798652832951487
SNA_l2,1,20,-0.31295162555817757,0.9157134846146312,0.8458296080847323,0.3,0.3752379590932845,0.46909804574668656,1.378707590611287,2.5424990906001876,0.3417571443647356,0.369993699164557
SNA_l2,1,21,-0.24834472011803232,0.8347451927927062,0.8368839831883618,0.3,0.39701992047608675,0.3324238338410709,1.4254232462586913,2.5663642782318505,0.297509614026258,0.29674928079264734
SNA_l2,1,22,-0.23554919247515926,0.8917177957040046,0.8558415452848154,0.33,0.41782351902362325,0.3519998360286397,1.4761338980944712,2.4037659360482087,0.26415217192025975,0.27522523739691895
SNA_l2,1,23,-0.23490249227471158,0.9551915878741217,0.8409593498342531,0.37,0.41573106261140536,0.4020589021668219,1.4470162073937944,2.6705315851102784,0.24592186034375735,0.2793268096977685
SNA_l2,1,24,-0.3030554825486692,0.9723733566315846,0.8307938057531219,0.25,0.3883273587731626,0.3459909898749503,1.3585321289575745,2.4020362249881173,0.3116657613887005,0.3647782162674489
SNA_l2,1,25,-0.2619536327427259,0.8986937735080367,0.8119415746171421,0.35,0.37804412510760116,0.4396684536722567,1.3619295164915584,2.6687117684253066,0.29148263898635246,0.3226262097322038
SNA_l2,1,26,-0.31187880092215864,0.9050013059212908,0.8038383255004682,0.32,0.36486445552677865,0.3581507006083725,1.2957978500787777,2.572647881941126,0.3446169622978236,0.3879869757739947
SNA_l2,1,27,-0.13999836936601232,0.9081774871011331,0.8231386229673359,0.46,0.4526343294076923,0.3688247470683561,1.5062788765686597,2.4745080820476595,0.15415309381086026,0.17007872727601045
SNA_l2,1,28,-0.15356161193665874,1.0008622880070657,0.8211627825833577,0.44,0.4448957805127536,0.5380964848795481,1.4887639532300565,2.651705640796382,0.15342931168126364,0.1870050801055032
SNA_l2,1,29,-0.30178825850187574,0.9706982507118465,0.823927369408196,0.29,0.3854106443005747,0.4007769391320068,1.3460664803145164,2.3472995760745405,0.31089811718581345,0.3662801719023387
SNA_l2,1,30,-0.2201073146016872,0.9854412493605338,0.8242999221418031,0.36,0.4194811355061567,0.39954732582776337,1.428492529681919,2.465054182950079,0.22335914469230694,0.26702333542598883
SNA_l2,1,31,-0.24186510189730467,1.008911552188583,0.8319771006303395,0.36,0.4086633856410674,0.4521958266197902,1.422089099363374,2.602986273163733,0.2397287466603375,0.2907112488000666
SNA_l2,1,32,-0.32500718524014016,1.0466231816532794,0.8484655840321473,0.35,0.3800852831232835,0.3601121623832428,1.371923982824154,2.6020529387965365,0.31052932032973746,0.38305287964140455
SNA_l2,1,33,-0.3066367787282331,1.051734345949668,0.832124647480675,0.27,0.37994769012158736,0.3427152506966996,1.357612516233117,2.560752467796984,0.29155345160032226,0.3684986133466913
SNA_l2,1,34,-0.2623171556458135,1.0377011737698287,0.8335456864069474,0.35,0.39773765047669934,0.3962689776424887,1.4047742171680815,2.580890772522332,0.252786796696828,0.3147003936599427
SNA_l2,1,35,-0.19654382446701857,1.1083666067067448,0.8158001960621859,0.42,0.43672268510678663,0.446777017735716,1.435056567657353,2.53505442915585,0.17732745039207118,0.24092152148984852
SNA_l2,1,36,-0.2058111522120194,1.0312743884576772,0.8178866037741696,0.38,0.425010525776471,0.4723307935237026,1.4299620553363195,2.447020655658844,0.1995697309227473,0.2516377591493684
SNA_l2,1,37,-0.2068371101195648,1.023370708297003,0.8213693782237346,0.4,0.4143195012403364,0.45157958076155624,1.4359016463279044,2.5339054264940923,0.20211357276754932,0.2518198457396399
SNA_l2,1,38,-0.26794463268036756,1.0465050149547683,0.8369634660755725,0.34,0.4159657443382021,0.42404624813219854,1.4059822994707774,2.551809591296737,0.25603760025168015,0.3201389828121528
SNA_l2,1,39,-0.23007748766832015,1.0138418525483615,0.8285332962964014,0.39,0.4155093459953004,0.3573359823999636,1.4269891049244827,2.4475961929879517,0.22693626929091998,0.2776925063805905
SNA_l2,1,40,-0.1948317743976158,0.9564003392645402,0.8383859049862304,0.43,0.43439502394942336,0.36180049206524834,1.4819400355748449,2.611473015562039,0.2037136190765459,0.2323891339762155
SNA_l2,1,41,-0.2627667203510819,1.022984232751113,0.8259937716476348,0.34,0.3979098803369021,0.3134447956519723,1.3892208229441871,2.6614584321505155,0.25686292314048964,0.31812191492307884
SNA_l2,1,42,-0.27532647174005376,1.0123825830015545,0.8472106884562534,0.3,0.39706831082943495,0.3473712479518348,1.4190949051724528,2.496445994729652,0.2719589178665582,0.32497993178266016
SNA_l2,1,43,-0.24066266952323553,1.061301108871613,0.8285506872401853,0.37,0.3967915386865522,0.507619338414331,1.4164387049571343,2.6619485103824005,0.22676191281766464,0.2904622170127665
SNA_l2,1,44,-0.30378096469688864,0.9843373107727875,0.8250851778324809,0.32,0.39737897137861855,0.29525082371801464,1.3463893909680733,2.3792042704538487,0.3086147008472076,0.3681813379497723
SNA_l2,1,45,-0.3471697107534142,1.0153215505577589,0.8557584308680981,0.34,0.37276384509744337,0.3422760187387768,1.3643471509827825,2.5767279320245566,0.3419308007031854,0.4056865795657291
SNA_l2,1,46,-0.306864312379439,1.0583609563878076,0.8252854292833719,0.3,0.3815302970555869,0.4341597190644121,1.343706546187305,2.463591146791814,0.2899429637188892,0.3718280990928211
SNA_l2,1,47,-0.23315382203526724,1.0537772826095888,0.8383503731940039,0.41,0.42189408501097536,0.38152173843827897,1.4435469243527408,2.650307207175524,0.2212553125627095,0.2781102382611009
SNA_l2,1,48,-0.19285693067233506,1.033423834983707,0.8339874883064556,0.4,0.42774168049861183,0.44925355284938934,1.4751180459405762,2.606532985989238,0.1866193948152702,0.231246791320529
SNA_l2,1,49,-0.2694468369913922,1.1304074662841253,0.824203353197945,0.37,0.4007247390699867,0.5274405620925458,1.3789598694044976,2.7809557914480743,0.23836257723696544,0.32691790921005925
SNA_l2,1,50,-0.20275092636123038,1.0372167593983344,0.8287937714780561,0.38,0.4207737808887229,0.5324339369557146,1.4548366165948814,2.6193182827709234,0.1954759451426928,0.24463374766879337
SNA_l2,1,51,-0.1516441557262821,1.0116824110095302,0.8342978449715598,0.43,0.4573852243072206,0.3980348026959069,1.5169515342168374,2.519940814770649,0.14989304358366826,0.1817626122856058
SNA_l2,1,52,-0.2145508943103579,1.0372644086961926,0.8215120820183972,0.38,0.4314642824097162,0.455101324825017,1.4284732697264362,2.4507723458856825,0.20684301178331313,0.2611658416309855
SNA_l2,1,53,-0.27606107133209845,1.0468226731198462,0.851270225613018,0.35,0.4078878134426854,0.40316652912497847,1.4264793798939375,2.418985262463208,0.26371330925547637,0.32429311284005136
SNA_l2,1,54,-0.21635524826343244,1.0029163749931609,0.8177054657989302,0.36,0.41504534059239395,0.37872570906457614,1.419055683334428,2.4680304092726257,0.21572611003076683,0.26458823783456664
SNA_l2,1,55,-0.3329080936161318,1.010392687487698,0.8324110028882502,0.26,0.3660819010468579,0.2057415786146481,1.331913912160369,2.363405830499944,0.32948387071554797,0.3999323560849473
SNA_l2,1,56,-0.3060211720384003,0.8948828263121056,0.8115890713995825,0.28,0.3748272131987005,0.24975784156766023,1.3171569707607642,2.385180864903474,0.3419678677928614,0.3770641853403322
SNA_l2,1,57,-0.3605180233884466,1.0047682973512824,0.8065173188019423,0.25,0.3554033500238482,0.32127350222880313,1.2525166142154383,2.335436140387611,0.35880712432789263,0.4470059290530617
SNA_l2,1,58,-0.2369523217297575,1.0506572279694137,0.8062219181336985,0.39,0.42590074180428805,0.43947789955785505,1.3754915145376396,2.351540700315182,0.2255277129608778,0.29390458929505675
SNA_l2,1,59,-0.31330861026099643,1.079587423045313,0.8150234849858201,0.29,0.3832394620276258,0.43970028463241306,1.3167383597106437,2.4146783427290854,0.2902114303788495,0.38441666532645674
SNA_l2,1,60,-0.22006958211459923,0.9840859128206197,0.8316477025671929,0.37,0.4228975759645287,0.3455001456947851,1.4432258230197865,2.4490114375192777,0.2236284243555814,0.2646187579611798
SNA_l2,1,61,-0.2567978273302893,1.0206224437413924,0.8183369232035781,0.33,0.40382184718134034,0.3064038155288664,1.3798760190768666,2.451787107490459,0.2516090341781248,0.31380452237813244
SNA_l2,1,62,-0.1919857448805331,0.9924089504872531,0.8130858290306588,0.43,0.43679218388178237,0.3213761639475295,1.4341859131807846,2.3577253679884738,0.19345426579060165,0.2361199002932001
SNA_l2,1,63,-0.2719636239094436,0.9401168958729994,0.8248160235811761,0.34,0.3866315427687694,0.343196547697744,1.377668423252909,2.5973591014698947,0.28928702920172095,0.32972640702181716
SNA_l2,1,64,-0.2950446440480417,1.000213471942595,0.8320784967189714,0.29,0.38864549307895446,0.3387666071970638,1.3691123493899005,2.4448796412954694,0.2949816737371191,0.3545875121295088
SNA_l2,1,65,-0.2006577793372667,0.9513791750861329,0.8144926444643963,0.37,0.42361689149760834,0.38952531610630503,1.428327509591526,2.371480420544038,0.21091252004659466,0.24635922828894005
SNA_l2,1,66,-0.22236251959129608,1.0155441179293085,0.7938396782769344,0.39,0.4159345063162549,0.392584172954796,1.3653168369625723,2.53106936864855,0.21895899514901687,0.280110109983346
SNA_l2,1,67,-0.2476016979199138,0.9994233256336963,0.831543622831722,0.38,0.41435922078110093,0.32934717444187905,1.4154855477435304,2.349637393599514,0.24774456586043656,0.2977615258195787
SNA_l2,1,68,-0.2432452095270924,1.0135101911026194,0.8486146133213821,0.42,0.4201002672318262,0.4050576249183468,1.4539840171156717,2.45301548498238,0.2400027268225697,0.2866380164902629
SNA_l2,1,69,-0.2878861599701176,1.0849992498143153,0.84837356034389,0.45,0.4078249251623521,0.4675997920077596,1.4088609607176625,2.6414482034147824,0.26533304978725647,0.339338910860709
SNA_l2,1,70,-0.3061413558414932,0.9773859852022743,0.8627351438673369,0.34,0.3892872143640869,0.23609652857283814,1.4193289318931805,2.423989748731134,0.31322462208022755,0.3548497566346604
SNA_l2,1,71,-0.21309336771875084,1.034635918664471,0.828201701996598,0.39,0.40718739460596365,0.45674682563454694,1.4433100362744455,2.6918772064379,0.20595976214881084,0.25729646196697403
SNA_l2,1,72,-0.15711433314689857,1.0377107520296174,0.845957782679248,0.48,0.456057008819213,0.49969778889227223,1.5348012322115971,2.37764654156007,0.1514047463029605,0.18572360981099903
SNA_l2,1,73,-0.20611512870456772,1.0011165951119603,0.8392929096776466,0.4,0.4229140255883088,0.4663718095293294,1.4724706906507257,2.6016342177874545,0.20588523825390861,0.24558187770671372
SNA_l2,1,74,-0.27616237157623696,1.030863337981299,0.8581638353544294,0.41,0.4130166538833195,0.39090604443473326,1.4401652991326217,2.4467712116766864,0.2678942604720383,0.32180611696620776
SNA_l2,1,75,-0.2628296983957838,1.1323599826778212,0.8395269868620043,0.36,0.40924553846759815,0.35607476379668523,1.416224275328225,2.5386990543238777,0.23210790068211376,0.3130687905319069
SNA_l2,1,76,-0.24812991838085888,1.1284783642781646,0.8626992453046904,0.34,0.4176726066634687,0.47612528332239673,1.4772685722285217,2.6254232550826213,0.21988008475428425,0.2876204189714153
SNA_l2,1,77,-0.14825037960494464,1.0743456005445244,0.8487757233144191,0.42,0.45404953745320176,0.4943949671479927,1.5493010670238934,2.6579385564672986,0.13799133121576984,0.17466378400413676
SNA_l2,1,78,-0.24066392865582728,1.013035656562676,0.8429551740487885,0.36,0.4142333180076925,0.4618926816461703,1.4452464194417498,2.6185578088513806,0.23756708571583982,0.28550026865592043
SNA_l2,1,79,-0.17336252231167248,0.9632291581491839,0.8347011289779656,0.44,0.43325068725793797,0.47916988576914543,1.496039735644259,2.545225264182976,0.17998055898222953,0.20769412702717083
SNA_l2,1,80,-0.25372935253446527,0.9825797197160923,0.8255708442223577,0.37,0.40822222848612333,0.3140878461458432,1.3974123359102506,2.4616351490138393,0.2582277523576185,0.30733807317706857
SNA_l2,1,81,-0.23306701519727127,1.0400302972705548,0.8340073536712369,0.41,0.41951205901867733,0.48388781567577716,1.4349476921452027,2.681141745907314,0.22409637085470493,0.2794543887069197
SNA_l2,1,82,-0.2500971749104402,1.0405138373803262,0.8386608860097514,0.38,0.40826733862482706,0.34448353271904497,1.4272245971090627,2.594464095793268,0.24035929742184223,0.2982101336576847
SNA_l2,1,83,-0.21108591848636288,1.1053171418724432,0.8278457489624117,0.42,0.42012450712259164,0.4132477953406101,1.444605579438461,2.473149373919178,0.19097317004310316,0.25498218569211645
SNA_l2,1,84,-0.28067583473087493,1.1001558344292337,0.8387724937594468,0.34,0.4051399519298172,0.40999093017489674,1.3968691527880188,2.4809670253456315,0.25512370697601305,0.3346268944429292
SNA_l2,1,85,-0.22980477853357384,1.056343995414184,0.8329405307814105,0.33,0.40591681457143425,0.5070178949072432,1.4360762830292473,2.6086364938202,0.21754729475550172,0.2758957813206496
