exp,width,batch,c,gk,run_id,seed,s0,phase,dead_pre,ddead,ddead_norm,late_inc,excluded
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,660000.0,mid,0.4000000000000001,-0.050000000000000155,-0.0833333333333336,-5.551115123125783e-17,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,670000.0,late,0.3499999999999999,0.050000000000000155,0.07692307692307715,5.551115123125783e-17,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,680000.0,late,0.4000000000000001,0.0,0.0,5.551115123125783e-17,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,690000.0,late,0.4000000000000001,-0.050000000000000155,-0.0833333333333336,-5.551115123125783e-17,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,700000.0,late,0.3499999999999999,0.0,0.0,-5.551115123125783e-17,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,710000.0,late,0.3499999999999999,-0.09999999999999992,-0.1538461538461537,0.0,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,720000.0,late,0.25,0.15000000000000008,0.2000000000000001,5.551115123125783e-17,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,730000.0,late,0.43333333333333335,-0.03333333333333327,-0.058823529411764594,5.551115123125783e-17,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,740000.0,late,0.4000000000000001,0.04999999999999993,0.08333333333333325,0.0,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,750000.0,late,0.45,-0.2,-0.36363636363636365,-0.04999999999999999,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,760000.0,late,0.25,0.15000000000000008,0.2000000000000001,5.551115123125783e-17,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,770000.0,late,0.45,-0.15000000000000002,-0.27272727272727276,0.0,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,780000.0,late,0.3,0.0,0.0,0.0,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,790000.0,late,0.3,0.10000000000000009,0.142857142857143,5.551115123125783e-17,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,800000.0,late,0.3833333333333333,-0.03333333333333338,-0.054054054054054126,-5.551115123125783e-17,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,810000.0,late,0.3499999999999999,-0.04999999999999993,-0.0769230769230768,0.0,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,820000.0,late,0.3,0.0,0.0,0.0,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,830000.0,late,0.3,0.10000000000000009,0.142857142857143,5.551115123125783e-17,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,840000.0,late,0.4000000000000001,0.0,0.0,5.551115123125783e-17,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,850000.0,late,0.4000000000000001,0.0,0.0,5.551115123125783e-17,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,860000.0,late,0.4000000000000001,0.04999999999999993,0.08333333333333325,0.0,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,870000.0,late,0.45,0.0,0.0,0.0,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,880000.0,late,0.43333333333333335,-0.10000000000000003,-0.17647058823529418,0.033333333333333326,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,890000.0,late,0.3499999999999999,0.0,0.0,-5.551115123125783e-17,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,900000.0,late,0.3499999999999999,0.0,0.0,-5.551115123125783e-17,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,910000.0,late,0.3499999999999999,-0.03333333333333327,-0.051282051282051176,0.016666666666666663,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,920000.0,late,0.3,0.04999999999999993,0.07142857142857134,-5.551115123125783e-17,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,930000.0,late,0.3499999999999999,0.0,0.0,-5.551115123125783e-17,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,940000.0,late,0.3499999999999999,0.050000000000000155,0.07692307692307715,5.551115123125783e-17,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,950000.0,late,0.4000000000000001,-0.050000000000000155,-0.0833333333333336,-5.551115123125783e-17,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,960000.0,late,0.3499999999999999,0.050000000000000155,0.07692307692307715,5.551115123125783e-17,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,970000.0,late,0.4000000000000001,0.0,0.0,5.551115123125783e-17,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,980000.0,late,0.4000000000000001,-0.13333333333333341,-0.2222222222222224,0.016666666666666663,False
A,20,full,,A_w20,A_w20_T10000_std_lr0.01_bfull_s4,4,990000.0,late,0.3,0.10000000000000009,0.142857142857143,5.551115123125783e-17,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,10000.0,early,0.4000000000000001,-0.050000000000000155,-0.0833333333333336,-5.551115123125783e-17,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,20000.0,early,0.3499999999999999,0.1166666666666667,0.1794871794871795,0.016666666666666607,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,30000.0,early,0.45,0.14999999999999997,0.27272727272727265,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,40000.0,early,0.5666666666666667,0.18333333333333335,0.4230769230769231,0.050000000000000044,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,50000.0,early,0.75,-0.050000000000000155,-0.20000000000000062,-1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,60000.0,early,0.6999999999999998,0.050000000000000155,0.1666666666666671,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,70000.0,early,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,80000.0,early,0.8000000000000002,-0.050000000000000155,-0.250000000000001,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,90000.0,early,0.75,0.08333333333333337,0.3333333333333335,-0.016666666666666607,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,100000.0,early,0.8333333333333334,-0.033333333333333215,-0.19999999999999934,-0.04999999999999982,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,110000.0,early,0.8000000000000002,0.04999999999999982,0.2499999999999993,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,120000.0,early,0.85,0.050000000000000044,0.3333333333333336,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,130000.0,early,0.9,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,140000.0,early,0.9,-0.050000000000000044,-0.5000000000000006,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,150000.0,early,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,160000.0,early,0.8000000000000002,-0.15000000000000013,-0.7500000000000012,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,170000.0,early,0.65,0.033333333333333215,0.0952380952380949,0.033333333333333215,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,180000.0,early,0.6333333333333333,0.01666666666666672,0.045454545454545595,0.050000000000000044,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,190000.0,early,0.65,0.09999999999999998,0.28571428571428564,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,200000.0,early,0.75,-0.050000000000000155,-0.20000000000000062,-1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,210000.0,early,0.6999999999999998,-0.04999999999999982,-0.166666666666666,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,220000.0,early,0.75,0.15000000000000002,0.6000000000000001,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,230000.0,early,0.9,-0.050000000000000044,-0.5000000000000006,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,240000.0,early,0.8333333333333334,0.016666666666666607,0.09999999999999967,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,250000.0,early,0.85,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,260000.0,early,0.8166666666666668,0.016666666666666607,0.09090909090909063,-0.016666666666666607,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,270000.0,early,0.85,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,280000.0,early,0.8000000000000002,0.033333333333333215,0.1666666666666662,-0.016666666666666607,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,290000.0,early,0.85,-0.09999999999999998,-0.6666666666666664,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,300000.0,early,0.7666666666666666,0.03333333333333355,0.14285714285714374,1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,310000.0,early,0.8000000000000002,-0.01666666666666683,-0.08333333333333422,0.033333333333333326,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,320000.0,early,0.75,0.050000000000000155,0.20000000000000062,1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,330000.0,early,0.8000000000000002,-0.01666666666666683,-0.08333333333333422,0.033333333333333326,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,340000.0,mid,0.75,0.050000000000000155,0.20000000000000062,1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,350000.0,mid,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,360000.0,mid,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,370000.0,mid,0.8000000000000002,0.04999999999999982,0.2499999999999993,0.04999999999999993,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,380000.0,mid,0.85,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,390000.0,mid,0.85,-0.09999999999999998,-0.6666666666666664,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,400000.0,mid,0.75,0.09999999999999998,0.3999999999999999,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,410000.0,mid,0.9,0.033333333333333215,0.3333333333333322,0.033333333333333215,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,420000.0,mid,0.9,0.04999999999999982,0.49999999999999833,-1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,430000.0,mid,0.9499999999999998,0.0,,-1.1102230246251565e-16,True
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,440000.0,mid,0.9499999999999998,0.0,,-1.1102230246251565e-16,True
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,450000.0,mid,0.9499999999999998,-0.09999999999999987,,0.0,True
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,460000.0,mid,0.85,-0.11666666666666659,-0.7777777777777771,-0.016666666666666607,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,470000.0,mid,0.75,0.050000000000000155,0.20000000000000062,1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,480000.0,mid,0.8000000000000002,-0.10000000000000031,-0.500000000000002,-1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,490000.0,mid,0.6999999999999998,-0.09999999999999987,-0.3333333333333327,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,500000.0,mid,0.6,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,510000.0,mid,0.6333333333333333,0.04999999999999993,0.13636363636363616,-0.01666666666666672,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,520000.0,mid,0.6999999999999998,0.10000000000000031,0.3333333333333342,-0.04999999999999982,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,530000.0,mid,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,540000.0,mid,0.8000000000000002,0.04999999999999982,0.2499999999999993,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,550000.0,mid,0.85,0.050000000000000044,0.3333333333333336,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,560000.0,mid,0.9,-0.050000000000000044,-0.5000000000000006,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,570000.0,mid,0.85,0.0,0.0,0.04999999999999993,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,580000.0,mid,0.8333333333333334,-0.033333333333333215,-0.19999999999999934,1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,590000.0,mid,0.8000000000000002,0.04999999999999982,0.2499999999999993,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,600000.0,mid,0.85,-0.09999999999999998,-0.6666666666666664,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,610000.0,mid,0.8000000000000002,0.04999999999999982,0.2499999999999993,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,620000.0,mid,0.85,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,630000.0,mid,0.85,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,640000.0,mid,0.85,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,650000.0,mid,0.85,0.09999999999999987,0.6666666666666656,-1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,660000.0,mid,0.9499999999999998,0.0,,-1.1102230246251565e-16,True
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,670000.0,late,0.9499999999999998,0.0,,-1.1102230246251565e-16,True
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,680000.0,late,0.9499999999999998,0.0,,-1.1102230246251565e-16,True
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,690000.0,late,0.9499999999999998,0.0,,-1.1102230246251565e-16,True
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,700000.0,late,0.9499999999999998,-0.016666666666666607,,-0.01666666666666672,True
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,710000.0,late,0.9,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,720000.0,late,0.9333333333333332,-0.033333333333333215,,0.0,True
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,730000.0,late,0.9,0.04999999999999982,0.49999999999999833,-1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,740000.0,late,0.9499999999999998,0.0,,-1.1102230246251565e-16,True
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,750000.0,late,0.9499999999999998,0.050000000000000155,,0.0,True
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,760000.0,late,1.0,0.0,,0.0,True
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,770000.0,late,1.0,0.0,,0.0,True
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,780000.0,late,1.0,0.0,,0.0,True
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,790000.0,late,1.0,0.0,,0.0,True
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,800000.0,late,1.0,0.0,,0.0,True
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,810000.0,late,1.0,-0.050000000000000155,,-1.1102230246251565e-16,True
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,820000.0,late,0.9499999999999998,0.0,,-1.1102230246251565e-16,True
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,830000.0,late,0.9499999999999998,-0.1499999999999997,,1.1102230246251565e-16,True
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,840000.0,late,0.85,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,850000.0,late,0.85,0.050000000000000044,0.3333333333333336,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,860000.0,late,0.9,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,870000.0,late,0.9,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,880000.0,late,0.9,-0.050000000000000044,-0.5000000000000006,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,890000.0,late,0.85,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,900000.0,late,0.85,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,910000.0,late,0.9,-0.050000000000000044,-0.5000000000000006,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,920000.0,late,0.85,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,930000.0,late,0.85,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,940000.0,late,0.85,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,950000.0,late,0.8666666666666667,0.033333333333333326,0.25,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,960000.0,late,0.9,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,970000.0,late,0.9,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,980000.0,late,0.9,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s0,0,990000.0,late,0.9,-0.050000000000000044,-0.5000000000000006,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,10000.0,early,0.25,0.15000000000000008,0.2000000000000001,5.551115123125783e-17,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,20000.0,early,0.4000000000000001,0.06666666666666654,0.11111111111111092,-0.03333333333333338,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,30000.0,early,0.45,0.11666666666666664,0.21212121212121204,0.016666666666666607,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,40000.0,early,0.6,0.050000000000000044,0.1250000000000001,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,50000.0,early,0.6999999999999998,-0.09999999999999987,-0.3333333333333327,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,60000.0,early,0.6,-0.09999999999999998,-0.24999999999999994,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,70000.0,early,0.5,-0.04999999999999999,-0.09999999999999998,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,80000.0,early,0.45,0.10000000000000003,0.18181818181818185,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,90000.0,early,0.5333333333333333,0.1166666666666667,0.25000000000000006,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,100000.0,early,0.65,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,110000.0,early,0.6,-0.08333333333333326,-0.20833333333333315,-0.033333333333333326,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,120000.0,early,0.5,0.15000000000000002,0.30000000000000004,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,130000.0,early,0.65,-0.06666666666666665,-0.19047619047619044,0.033333333333333326,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,140000.0,early,0.6333333333333333,-0.04999999999999993,-0.13636363636363616,-0.016666666666666607,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,150000.0,early,0.6,0.15000000000000002,0.37500000000000006,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,160000.0,early,0.75,0.050000000000000155,0.20000000000000062,1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,170000.0,early,0.8000000000000002,0.033333333333333215,0.1666666666666662,0.033333333333333326,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,180000.0,early,0.8000000000000002,-0.10000000000000031,-0.500000000000002,-1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,190000.0,early,0.6999999999999998,0.10000000000000031,0.3333333333333342,1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,200000.0,early,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,210000.0,early,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,220000.0,early,0.8333333333333334,-0.033333333333333215,-0.19999999999999934,1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,230000.0,early,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,240000.0,early,0.8000000000000002,0.0,0.0,0.050000000000000155,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,250000.0,early,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,260000.0,early,0.8000000000000002,0.0,0.0,1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,270000.0,early,0.8000000000000002,-0.10000000000000031,-0.500000000000002,-1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,280000.0,early,0.6999999999999998,-0.09999999999999987,-0.3333333333333327,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,290000.0,early,0.6,0.01666666666666672,0.041666666666666796,0.01666666666666672,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,300000.0,early,0.6333333333333333,-0.033333333333333326,-0.09090909090909088,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,310000.0,early,0.6,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,320000.0,early,0.6,0.15000000000000002,0.37500000000000006,-0.050000000000000044,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,330000.0,early,0.75,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,340000.0,mid,0.75,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,350000.0,mid,0.75,-0.09999999999999998,-0.3999999999999999,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,360000.0,mid,0.65,0.033333333333333215,0.0952380952380949,0.033333333333333215,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,370000.0,mid,0.6999999999999998,-0.04999999999999982,-0.166666666666666,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,380000.0,mid,0.6,0.15000000000000002,0.37500000000000006,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,390000.0,mid,0.75,-0.19999999999999996,-0.7999999999999998,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,400000.0,mid,0.6,0.15000000000000002,0.37500000000000006,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,410000.0,mid,0.75,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,420000.0,mid,0.7833333333333333,0.03333333333333344,0.15384615384615433,0.01666666666666672,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,430000.0,mid,0.8000000000000002,0.04999999999999982,0.2499999999999993,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,440000.0,mid,0.85,-0.04999999999999982,-0.3333333333333321,1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,450000.0,mid,0.8000000000000002,0.033333333333333215,0.1666666666666662,-0.016666666666666607,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,460000.0,mid,0.85,0.050000000000000044,0.3333333333333336,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,470000.0,mid,0.9,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,480000.0,mid,0.9,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,490000.0,mid,0.9,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,500000.0,mid,0.9,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,510000.0,mid,0.9,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,520000.0,mid,0.9,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,530000.0,mid,0.9,0.04999999999999982,0.49999999999999833,-1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,540000.0,mid,0.9499999999999998,0.0,,-1.1102230246251565e-16,True
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,550000.0,mid,0.9499999999999998,0.0,,-1.1102230246251565e-16,True
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,560000.0,mid,0.9499999999999998,-0.04999999999999982,,-0.04999999999999993,True
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,570000.0,mid,0.9,0.0,0.0,0.0,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,580000.0,mid,0.9,0.04999999999999982,0.49999999999999833,-1.1102230246251565e-16,False
A,20,1,,A_w20,A_w20_T10000_std_lr0.01_s1,1,590000.0,mid,0.9499999999999998,0.0,,-1.1102230246251565e-16,True
