arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,gate_zero_frac_l1,sink_ratio_l1,p_pos_l1,fold_mean_l1,onesided_frac_l1,skew_l1,bias_over_sd_l1,bias_share_l1,abs_zbar_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,gate_zero_frac_l2,sink_ratio_l2,p_pos_l2,fold_mean_l2,onesided_frac_l2,skew_l2,bias_over_sd_l2,bias_share_l2,abs_zbar_l2,r_a1,w_norm_l1,w_norm_l2,w_norm_l3,m_l1,m_l2,depth_ratio_l1,wtilde_gmean_l1,omega_l1,n_dead_l1,n_gate0_l1,n_exact_zero_l1,bias_mean_l1,bias_absmean_l1,depth_ratio_l2,wtilde_gmean_l2,omega_l2,n_dead_l2,n_gate0_l2,n_exact_zero_l2,bias_mean_l2,bias_absmean_l2,pin_max_ratio
CH,raw,8,8,0.001,23,none,0.9850833333,1,1,0,0,-0.5128635764,22.06550598,-3.94708252,0.4833333492,54.62074477,0.5193333626,-0.02215893939,0.4833333492,0.4686000049,0,-0.0256415084,0.05854304507,-2.834103665e+11,5.250335217,0,0,-3.107713699,44.35762405,-5.486382961,0.4850000143,84.96214916,0.5087083578,-0.06683250517,0.4850000143,0.4705916345,0,-0.2478035539,0.06664212048,-2.956086215e+12,5.486382961,0.00505212089,23.28752327,3.794251442,1.004537106,13.28982162,18.11614227,-0.02324277434946905,23.796867276436778,4.2022337998673536e-05,0,62320,0,-0.2834103986993432,1.291781825311482,-0.07006041837355804,3.797613094774555,0.0002633232967771207,0,61045,0,-2.9560859715938568,2.9560859715938568,
CH,raw,8,8,0.001,24,none,0.9858333333,1,1,0,0,-0.5538306236,21.86559868,-4.039277554,0.4833333492,55.78502123,0.5208666921,-0.02675730363,0.4833333492,0.4685166776,0,0.0005947590107,0.06164496019,-3.496673935e+11,5.057974339,0,0,-3.117053747,48.36491394,-5.689956188,0.4866666794,84.92146937,0.5114750266,-0.06305036694,0.4866666794,0.4703916907,0,-0.2512171566,0.06393856555,-3.092383269e+12,5.689956188,0.002699863631,23.55039215,3.809694052,1.032196641,13.45065022,18.33563042,-0.02532885706470855,24.041998180480398,4.1593880529110766e-05,0,62504,0,-0.3496674127597362,1.347904127528891,-0.06444865695133706,3.8332718388390314,0.00026087375016504603,0,61377,0,-3.0923831164836884,3.0923831164836884,
CH,raw,8,8,0.001,25,none,0.98385625,1,1,0,0,-0.5532048941,21.54358673,-4.271270275,0.4833333492,56.79693135,0.5237666965,-0.02290948294,0.4833333492,0.4672500193,0,-0.01163272932,0.06624240428,-4.139378606e+11,5.065859318,0,0,-3.226838112,46.49453735,-5.677332401,0.4841666818,84.89761569,0.5129250288,-0.07098247111,0.4841666818,0.467258364,0,-0.2319446653,0.06949548423,-3.231160467e+12,5.677332401,0.002190101892,23.74819565,3.883702517,1.038793802,13.25060749,18.15895653,-0.025678402627806067,24.215681382780957,4.129555490067977e-05,0,62852,0,-0.4139378684386611,1.4270990417525171,-0.06940252115445557,3.8697844688464413,0.00025841232452361714,0,61551,0,-3.2311604374647143,3.2311604374647143,
CH,raw,8,8,0.001,26,none,0.9852270833,1,1,0,0,-0.6053617597,20.75231552,-4.648247242,0.4833333492,58.7564532,0.5236083269,-0.02669764683,0.4833333492,0.4661583304,0,-0.0097731594,0.07174764574,-4.647819346e+11,5.137419224,0,0,-3.443557978,45.73006058,-5.957220078,0.4800000191,85.67405322,0.5166583657,-0.07859619707,0.4800000191,0.4692416787,0,-0.2508595884,0.073540546,-3.363013657e+12,5.957220078,0.004017975647,23.86597633,3.917372942,1.024600983,12.71810246,17.76988983,-0.02917080549958793,24.432301598150932,4.092942271454611e-05,0,62833,0,-0.46478194415569307,1.4889298090338707,-0.07530184597013276,3.9027082389239305,0.00025623232349946914,0,61999,0,-3.3630138489604,3.3630138489604,
CH,raw,8,8,0.001,27,none,0.98599375,1,1,0,0,-0.6269030571,21.50565338,-4.914319992,0.4850000143,60.39778733,0.5262749791,-0.03151015192,0.4850000143,0.466691643,0,0.0135368919,0.07148491591,-5.403100774e+11,5.103614807,0,0,-3.497040987,46.53452301,-5.887452126,0.4816666842,84.19527726,0.5186416507,-0.07888650894,0.4816666842,0.4684583247,0,-0.213034749,0.07527742535,-3.502998815e+12,5.887452126,0.002137836767,24.00505447,3.934758663,1.014562964,12.29330254,18.12815475,-0.029150616631950947,24.59948167659555,4.0651263028497895e-05,0,63153,0,-0.5403100802889094,1.5373298567393794,-0.07514938933076645,3.931058843155761,0.0002543843885066914,0,62237,0,-3.5029990334808825,3.5029990334808825,
CH,raw,8,8,0.001,28,none,0.9855604167,1,1,0,0,-0.8810954094,20.72266197,-5.257764816,0.4825000167,62.2421955,0.5259916782,-0.04231772572,0.4825000167,0.4635083377,0,-0.01371589676,0.07705516368,-6.014256415e+11,5.257764816,0,0,-3.697551012,44.66319275,-6.181457043,0.4716666639,83.86483843,0.5242416859,-0.08122590184,0.4716666639,0.4656583369,0,-0.1776800603,0.08145342767,-3.637969945e+12,6.181457043,0.002133440226,24.23899269,3.919899702,1.026674271,11.95925236,17.74311256,-0.042518447228235126,24.74854104739617,4.0406422264847463e-05,0,63119,0,-0.6014256901293993,1.5967882201075554,-0.08278743153667624,3.9534403199557424,0.0002529442508471191,0,62909,0,-3.6379701901972292,3.6379701901972292,
CH,raw,8,8,0.001,29,none,0.9856291667,1,1,0,0,-0.8697849512,21.92227364,-5.277053356,0.4816666842,64.03264215,0.5282083154,-0.03902482241,0.4816666842,0.4621416628,0,-0.004602362402,0.07515743375,-6.704322314e+11,5.277053356,0,0,-3.83176446,44.88762665,-6.346628189,0.4733333588,82.77625775,0.5260666609,-0.08636427671,0.4733333588,0.4616833329,0,-0.1536375582,0.08426793665,-3.78213997e+12,6.346628189,0.002358306665,24.51403999,3.96126318,1.046126008,11.56574726,17.87836456,-0.03967585504511566,24.876130859750873,4.019917750223697e-05,0,63385,0,-0.6704322373401373,1.6476216622721405,-0.08536348980705132,3.977214732277997,0.00025143223771255575,0,63128,0,-3.7821401993557813,3.7825879748538136,
CH,raw,8,8,0.001,30,none,0.98633125,1,1,0,0,-0.9238374829,20.83660889,-5.443725109,0.4791666865,65.05353312,0.5291749835,-0.04184026644,0.4791666865,0.4606750011,0,-0.02427077666,0.08059357852,-7.4136499e+11,5.443725109,0,0,-4.024055481,42.96088409,-6.619559288,0.4666666687,81.08520782,0.5272499919,-0.08949055523,0.4666666687,0.459400028,0,-0.1362141967,0.09123450518,-3.918761034e+12,6.619559288,0.003726427909,24.76958847,4.016834736,1.0896703,11.19145393,17.93964958,-0.044337228182239015,25.024679758252063,3.996055133014212e-05,0,63501,0,-0.7413650686072651,1.6792968758719509,-0.09366789269443082,3.996897688053173,0.00025019404499370226,0,63270,0,-3.918760964050889,3.919515162333846,
CH,raw,8,8,0.001,31,none,0.9871333333,1,1,0,0,-0.9758970141,20.7768898,-5.589776039,0.478333354,66.5156218,0.532433331,-0.04258586094,0.478333354,0.4586666822,0,-0.01730500534,0.08379780501,-8.184196628e+11,5.589776039,0,0,-4.086743355,41.88403702,-6.885763645,0.4683333337,75.95938978,0.5290250182,-0.09833670408,0.4683333337,0.4622083306,0,-0.1963276267,0.09723957628,-4.071351124e+12,6.885763645,0.004609096795,24.95800972,3.977069378,1.113740325,10.90598392,18.48553658,-0.04697031285693203,25.117351974449875,3.981311409806376e-05,0,63892,0,-0.8184196653962136,1.7410577335953712,-0.09757281403052298,4.008328065894947,0.0002494805773281255,0,63483,0,-4.071351074203849,4.072785972133278,
CH,raw,8,8,0.001,32,none,0.9869041667,1,1,0,0,-1.097687483,21.6100235,-5.876435757,0.4800000191,67.98428349,0.5335333347,-0.04928972572,0.4800000191,0.4564833343,0,-0.001782767009,0.08318951726,-9.154383708e+11,5.876435757,0,0,-4.254282475,41.05302048,-6.99684763,0.4591666758,72.24153522,0.5320749879,-0.103267543,0.4591666758,0.4566750228,0,-0.1845205873,0.1024188772,-4.204604162e+12,6.99684763,0.003622415708,25.20469666,3.944768906,1.128044963,10.6432209,19.20200729,-0.050795293350791595,25.214472879429252,3.96597622635939e-05,0,64024,0,-0.9154383973777294,1.7977275156974792,-0.10362897602315473,4.024441804841639,0.00024848166490988675,0,63849,0,-4.204604290593416,4.204604290593416,
CH,raw,8,8,0.001,33,none,0.9864729167,1,1,0,0,-1.140561581,20.6865654,-6.084655285,0.4716666639,67.68994908,0.5359416604,-0.05443036184,0.4716666639,0.4544750154,0,-0.006580613554,0.08989715576,-9.918037361e+11,6.084655285,0,0,-4.433915138,41.94717026,-7.365530014,0.4600000083,70.37452888,0.534733355,-0.103329964,0.4600000083,0.4524500072,0,-0.1590054035,0.1039492488,-4.360376943e+12,7.365530014,0.003961631097,25.27203941,3.963972569,1.151233435,10.40487003,19.53497314,-0.05513537694372407,25.29534118830309,3.953297140986632e-05,0,64313,0,-0.9918037669174373,1.8596632696129383,-0.10570236586919653,4.030720451107729,0.00024809460545078947,0,64168,0,-4.360376870245672,4.360376870245672,
CH,raw,8,8,0.001,34,none,0.9860520833,1,1,0,0,-1.19016242,20.46066093,-6.323038101,0.4800000191,69.63765126,0.5358166695,-0.05050959811,0.4800000191,0.4550666809,0,0.005613848567,0.09216973186,-1.081029034e+12,6.323038101,0,0,-4.494151592,41.02912903,-7.47418642,0.4583333433,69.50726145,0.5402500033,-0.1080177426,0.4583333433,0.4488333166,0,-0.1617975235,0.1093747467,-4.485113446e+12,7.47418642,0.002413389971,25.32190895,3.953872919,1.157717705,9.82839489,19.3191967,-0.05816832721444253,25.353982553027333,3.944153538437287e-05,0,64298,0,-1.0810290109738707,1.8858536573126912,-0.10953563232390165,4.036684450765537,0.0002477280580626893,0,64830,0,-4.485113681927324,4.487550632581115,
CH,raw,8,8,0.001,35,none,0.9869145833,1,1,0,0,-1.237936854,20.43172455,-6.431016922,0.4741666913,70.98374213,0.539683342,-0.05664835125,0.4741666913,0.4515499771,0,0.005860894453,0.09475025535,-1.195280433e+12,6.431016922,0,0,-4.758609295,38.01706696,-7.668406963,0.4525000155,66.24401853,0.5427333117,-0.1203408018,0.4525000155,0.4457833469,0,-0.1145246774,0.1222007871,-4.63969085e+12,7.668406963,0.004207392689,25.40180969,3.915719271,1.209767938,9.376326561,19.05460739,-0.060588955717886285,25.400969544520958,3.9368576000505545e-05,0,64762,0,-1.1952803656738251,1.935911424579099,-0.12517034257289794,4.032970358360929,0.0002479561988167991,0,65128,0,-4.639690876603127,4.645715728402138,
CH,raw,8,8,0.001,36,none,0.9867895833,1,1,0,0,-1.277895093,20.70192909,-6.657636166,0.4758333564,73.02634303,0.5418166518,-0.05593293905,0.4758333564,0.4497833252,0,-0.00928873755,0.09564121068,-1.296527393e+12,6.657636166,0,0,-4.900741577,36.92594528,-7.903429508,0.4466666877,64.19665384,0.5469333529,-0.1327645332,0.4466666877,0.442566663,0,-0.1109741256,0.1297669858,-4.781780763e+12,7.903429508,0.002539356705,25.48764801,3.899976254,1.228372097,8.92075634,18.8773098,-0.061728309832598305,25.435937741486406,3.9314453831556e-05,0,65018,0,-1.2965273801516741,1.9799575858470053,-0.13271810754847113,4.0297157626022635,0.0002481564603837546,0,65632,0,-4.781780950427056,4.791768357753754,
CH,raw,8,8,0.001,37,none,0.98735625,1,1,0,0,-1.332303643,19.31778526,-6.89796257,0.4750000238,75.29297141,0.5394916534,-0.06750863045,0.4750000238,0.4502250254,0,-0.04531718791,0.1056893915,-1.398087877e+12,6.89796257,0,0,-5.105358124,37.91363525,-8.146924019,0.4458333552,69.84393257,0.5489500165,-0.1404962838,0.4458333552,0.4419333637,0,-0.1094520465,0.1297331601,-4.906935124e+12,8.146924019,0.00220099045,25.62116814,3.928297281,1.250693083,8.452536583,17.48299026,-0.06896772197580582,25.49520795849031,3.922305719679309e-05,0,64739,0,-1.3980878633307292,2.0416850398806856,-0.13465757346494492,4.037410768607128,0.0002476834925431656,0,65874,0,-4.906935345232487,4.918656095564366,
CH,raw,8,8,0.001,38,none,0.9876958333,1,1,0,0,-1.448745131,18.52093124,-7.181660175,0.4708333313,75.28459831,0.5435666442,-0.07030951977,0.4708333313,0.4468500316,0,-0.05887149274,0.1154254079,-1.504635519e+12,7.181660175,0,0,-5.320652008,37.12339401,-8.316449165,0.4475000203,73.40029011,0.5508583188,-0.1432921588,0.4475000203,0.4404583275,0,-0.1408121586,0.1360153258,-5.03178068e+12,8.316449165,0.004008894321,25.55372238,3.874345541,1.264615297,8.178231239,16.28532982,-0.07822204576145275,25.52201270085863,3.918186279902436e-05,0,65228,0,-1.5046357231400906,2.1377863585017622,-0.14332342583134414,4.031612406575495,0.0002480397169055776,0,66103,0,-5.031780980229378,5.049350302815437,
CH,raw,8,8,0.001,39,none,0.9881208333,1,1,0,0,-1.537121296,18.46455765,-7.214155674,0.4708333313,76.89400283,0.5450749993,-0.07965854555,0.4708333313,0.4463750124,0,-0.0557728447,0.118725054,-1.594124403e+12,7.214155674,0,0,-5.340127468,35.77444839,-8.441174507,0.4416666627,74.87973149,0.5557500124,-0.14480941,0.4416666627,0.4362333119,0,-0.09579858184,0.145390451,-5.178151404e+12,8.441174507,0.003549351357,25.45502853,3.87011528,1.287368178,7.97678566,15.21744823,-0.08324712268425234,25.620964008150818,3.903053763636174e-05,0,65409,0,-1.594124448467046,2.192205753792077,-0.14927211203325558,4.029021782074325,0.0002481992041961993,0,66690,0,-5.178151467740536,5.201263338029385,
CH,raw,8,8,0.001,40,none,0.9885770833,1,1,0,0,-1.598587751,18.28119087,-7.263382435,0.4708333313,77.79821048,0.5454666615,-0.07778275013,0.4708333313,0.4454499781,0,-0.05904187635,0.1228882,-1.660233187e+12,7.263382435,0,0,-5.518500328,37.36242294,-8.667870522,0.442500025,78.79997889,0.5564500093,-0.1459295005,0.442500025,0.4358000159,0,-0.08948087692,0.1427618414,-5.310545658e+12,8.667870522,0.005272371694,25.50224876,3.830212355,1.288748622,7.902019978,14.67441368,-0.08744439912956282,25.74209273905606,3.8846880482362415e-05,0,65456,0,-1.6602332428656519,2.2465428313054145,-0.14770188584562927,4.0151003386867,0.00024905977824880214,0,66774,0,-5.310545567274094,5.333928219079971,
CH,raw,8,8,0.001,41,none,0.9879770833,1,1,0,0,-1.893288255,18.72621918,-7.353106499,0.462500006,78.9949396,0.5516250134,-0.09039048105,0.462500006,0.4402416945,0,-0.05608743057,0.1258039325,-1.799462191e+12,7.353106499,0,0,-5.680639267,35.56746674,-8.779565811,0.4333333373,79.03620545,0.5623666644,-0.1590206623,0.4333333373,0.4303166866,0,-0.111145556,0.1540054232,-5.447791673e+12,8.779565811,0.003656142857,25.58974838,3.843864918,1.310592651,7.540606499,13.83373833,-0.10110360435287824,25.795122026493242,3.876701955404343e-05,0,66195,0,-1.7994623524695634,2.3558317937701942,-0.15971447470593741,3.981426092917816,0.0002511662848090552,0,67484,0,-5.447791654765606,5.477582437694073,
CH,raw,8,8,0.001,42,none,0.9878875,1,1,0,0,-1.948492527,18.53256416,-7.685649395,0.4616666734,79.74230531,0.5553166866,-0.08640425652,0.4616666734,0.4368166625,0,-0.03564233333,0.1342430562,-1.936098329e+12,7.685649395,0,0,-5.697283745,34.13666153,-9.115915298,0.4333333373,75.76750994,0.5626833439,-0.1653385162,0.4333333373,0.4299833477,0,-0.1632755548,0.1643117815,-5.57814435e+12,9.115915298,0.004541191738,25.64802742,3.819868565,1.377185941,7.315551758,13.96297932,-0.10513885235619765,25.810400325138623,3.874407166889339e-05,0,66638,0,-1.9360983280278743,2.4878680973313747,-0.1668963363623918,3.9591134724136645,0.00025258179816461593,0,67522,0,-5.578144616018981,5.609056036043913,
CH,raw,8,8,0.001,43,none,0.98823125,1,1,0,0,-1.997799158,17.82359505,-7.840449333,0.4541666806,80.96186953,0.558891654,-0.1098591834,0.4541666806,0.4326249659,0,-0.04860640317,0.1451262981,-2.046077043e+12,7.840449333,0,0,-5.924046516,32.99977875,-9.231686592,0.4300000072,75.22247392,0.5687416792,-0.1813903451,0.4300000072,0.4232749939,0,-0.1256029755,0.1738407314,-5.698474213e+12,9.231686592,0.003013979876,25.79295921,3.808553219,1.429317117,7.049722672,13.74364853,-0.11208732875694458,25.863621215005622,3.8664346020495284e-05,0,67067,0,-2.0460769540816544,2.5866722594946623,-0.17951776467592226,3.947964435602752,0.00025329508821862675,0,68249,0,-5.698474005311727,5.736705279946327,
CH,raw,8,8,0.001,44,none,0.98929375,1,1,0,0,-2.243400097,18.15316391,-8.003322601,0.4433333576,80.63862085,0.5615749955,-0.1231087446,0.4433333576,0.4299416542,0,-0.04722179472,0.1487792879,-2.176456458e+12,8.003322601,0,0,-6.153731823,32.29104996,-9.507428169,0.4258333445,73.34793255,0.5709083676,-0.177391082,0.4258333445,0.4203916788,0,-0.1813056916,0.1820983887,-5.832600191e+12,9.507428169,0.004069942981,25.91179276,3.799993992,1.46868062,6.986451149,13.77380085,-0.12358176834200138,25.898261682816194,3.8612630154382596e-05,0,67389,0,-2.1764565181359647,2.7008147222176193,-0.19057081855879052,3.9321375120162707,0.00025431460546435287,0,68509,0,-5.832599605564028,5.880148082729429,
CH,raw,8,8,0.001,45,none,0.9883291667,1,1,0,0,-2.449183464,17.33523941,-7.940906048,0.4399999976,80.73436124,0.5660250187,-0.1389658898,0.4399999976,0.4254583716,0,-0.03791465238,0.1620346755,-2.288955949e+12,7.940906048,0,0,-6.237875938,31.91568375,-9.754127502,0.4291666746,71.72552528,0.5717333555,-0.1918254942,0.4291666746,0.4197999835,0,-0.1445374489,0.1891158074,-5.983536415e+12,9.754127502,0.002525271615,25.87855148,3.733341694,1.473966002,6.798689365,13.53561401,-0.14128350962301478,25.944133852200885,3.854435864757799e-05,0,67923,0,-2.288955973982811,2.8089098386466502,-0.19544860723843963,3.9072120367619467,0.0002559369674825064,0,68608,0,-5.98353629976511,6.035760610699653,
CH,raw,8,8,0.001,46,none,0.9888208333,1,1,0,0,-2.553389072,17.85433006,-8.075585365,0.4399999976,81.15375376,0.5662666559,-0.1402453482,0.4399999976,0.4250666797,0,-0.07468443364,0.1617025882,-2.381444547e+12,8.075585365,0,0,-6.290609837,32.94110107,-9.791116714,0.426666677,71.60289641,0.573933363,-0.1907884479,0.426666677,0.4179666936,0,-0.1805993468,0.1874204427,-6.117099307e+12,9.791116714,0.003098257584,25.89874077,3.692463636,1.499860883,6.888621807,13.57961273,-0.143012314851314,26.02269452373637,3.842799595898337e-05,0,67952,0,-2.3814443820528686,2.8870913101918996,-0.19096537858987844,3.8891753587656135,0.00025712391644829057,0,68872,0,-6.117100170850754,6.1738361471891405,
CH,raw,8,8,0.001,47,none,0.9890291667,1,1,0,0,-2.576777697,17.96261215,-8.198144913,0.4399999976,80.63826787,0.5672083497,-0.1422100216,0.4399999976,0.4246749878,0,-0.03990498185,0.1645571291,-2.460860547e+12,8.198144913,0,0,-6.507068634,32.69628143,-10.04215145,0.4183333516,69.93045383,0.5789499879,-0.1998400539,0.4183333516,0.4137666523,0,-0.1440179944,0.1934966147,-6.265526813e+12,10.04215145,0.004847068805,26.01796913,3.68554163,1.50193572,6.989909649,13.77598953,-0.14345228163265772,26.123007241436788,3.828043191037293e-05,0,68065,0,-2.460860569793731,2.955875867921859,-0.19901555618583383,3.8708859798380426,0.0002583387899330065,0,69474,0,-6.265526904761791,6.326620035469532,
CH,raw,8,8,0.001,48,none,0.9883083333,1,1,0,0,-2.706362009,17.11113739,-8.36856842,0.4341666698,80.36963416,0.5713083148,-0.1569376588,0.4341666698,0.4203749895,0,-0.04540892318,0.1785306782,-2.563427009e+12,8.36856842,0,0,-6.544163227,33.01979446,-10.29093933,0.4250000119,68.90393835,0.5749666691,-0.2017756104,0.4250000119,0.4171333313,0,-0.2142091691,0.1958773732,-6.405073928e+12,10.29093933,0.003859960474,25.98495674,3.674474716,1.551178217,6.867893696,13.75482368,-0.15816377060835463,26.189608765765165,3.8183082799892434e-05,0,68557,0,-2.5634271781891584,3.0548631032556295,-0.19818909638966906,3.8541836455269447,0.0002594583164610154,0,68996,0,-6.4050744622945786,6.4678302639722824,
CH,raw,8,8,0.001,49,none,0.9884895833,1,1,0,0,-2.780809879,18.00754929,-8.338457108,0.4341666698,80.69764085,0.5697749853,-0.1685051024,0.4341666698,0.4213750362,0,-0.06086425856,0.1737613082,-2.65236172e+12,8.338457108,0,0,-6.803212166,31.35745239,-10.47269154,0.4166666865,65.54003466,0.5767250061,-0.2194339335,0.4166666865,0.414174974,0,-0.2262086868,0.2107791007,-6.542832173e+12,10.47269154,0.003205757588,25.92833328,3.637690783,1.532183647,6.895610332,14.45165634,-0.15442467124297957,26.25953306782622,3.8081408280074215e-05,0,68373,0,-2.6523617286812806,3.1290151707995393,-0.21695678849757474,3.8292271357163514,0.0002611493036473861,0,69207,0,-6.542832266092301,6.609494961500168,
CH,raw,8,8,0.001,50,none,0.9885833333,1,1,0,0,-2.943166256,18.27042007,-8.445926666,0.4366666675,80.48365296,0.570775032,-0.1708710194,0.4366666675,0.4205750227,0,-0.06009816006,0.1756967604,-2.736632103e+12,8.445926666,0,0,-6.930513859,30.76160812,-10.76027489,0.410833329,65.44719309,0.5839000344,-0.2235499322,0.410833329,0.4068832994,0,-0.1771180332,0.2197433561,-6.689104855e+12,10.76027489,0.003441925859,26.05936241,3.599303961,1.577953458,6.845239162,13.70677185,-0.16108913997181018,26.338766154180174,3.796685061654993e-05,0,68493,0,-2.7366322850435973,3.210053386166692,-0.22529751474514265,3.812024985133129,0.0002623277664495886,0,70068,0,-6.689105156064033,6.759658910632133,
CH,raw,8,8,0.001,51,none,0.9892270833,1,1,0,0,-3.104068041,18.39007187,-8.410939217,0.4308333397,81.9000368,0.5721666813,-0.165670678,0.4308333397,0.4197666943,0,-0.06638722122,0.1781298965,-2.809529369e+12,8.410939217,0,0,-7.132342339,31.47144508,-10.64300823,0.4133333564,67.87156871,0.5840250254,-0.2295898795,0.4133333564,0.4083583355,0,-0.1694044918,0.2191524804,-6.823475151e+12,10.64300823,0.00358807249,26.32169151,3.622468472,1.577658653,6.772635937,13.26398373,-0.16879042468907982,26.464823473932558,3.778600680956684e-05,0,68660,0,-2.8095293398946524,3.2758219293504953,-0.2266290067351429,3.80007348334151,0.00026315280596118164,0,70083,0,-6.823475517928601,6.897044679224491,
CH,raw,8,8,0.001,52,none,0.9890541667,1,1,0,0,-3.202833414,18.58533478,-8.431269646,0.4275000095,81.48512142,0.5761250257,-0.1609337777,0.4275000095,0.4155750275,0,-0.08029881865,0.1800202876,-2.896544662e+12,8.431269646,0,0,-7.281823158,30.20506096,-11.17602444,0.4008333385,67.90849377,0.5911417007,-0.2394358218,0.4008333385,0.4019249976,0,-0.1634229571,0.232900992,-6.957547651e+12,11.17602444,0.003322245553,26.51478004,3.574344158,1.609323144,6.744115353,12.62560749,-0.17233121985225816,26.51351905361301,3.771660781723841e-05,0,69135,0,-2.896544798463583,3.3457371725142,-0.24107957165334587,3.7681298726033234,0.0002653836342719049,0,70937,0,-6.957547468543052,7.0347886890172955,
CH,raw,8,8,0.001,53,none,0.9895666667,1,1,0,0,-3.361463785,17.94554901,-8.475158691,0.4283333421,80.71965658,0.5797250271,-0.1765763015,0.4283333421,0.4130749702,0,-0.04928042367,0.1915652454,-3.013165711e+12,8.475158691,0,0,-7.439376831,30.17677879,-11.3360815,0.400000006,65.74981732,0.5924249887,-0.2349789888,0.400000006,0.3999750018,0,-0.1878536046,0.2382596135,-7.106784133e+12,11.3360815,0.002716823481,26.34891701,3.514995575,1.668616652,6.728899956,12.70219135,-0.18731462509878377,26.55117885162062,3.76631111405045e-05,0,69567,0,-3.0131658551283182,3.4377433606795966,-0.2465265389248658,3.7217002854849133,0.00026869439323207254,0,71091,0,-7.106785379648208,7.189908407926559,
CH,raw,8,8,0.001,54,none,0.9889604167,1,1,0,0,-3.451589346,18.89818382,-8.75322628,0.4291666746,80.66426315,0.5788833499,-0.1847541034,0.4291666746,0.4138999879,0,-0.05415615067,0.1869879365,-3.122382242e+12,8.75322628,0,0,-7.53347826,29.49900436,-11.59081268,0.4033333361,63.1927791,0.5925833583,-0.2584538162,0.4033333361,0.3983833194,0,-0.247112304,0.2490181774,-7.254568337e+12,11.59081268,0.004562465474,26.51768303,3.519420385,1.688241601,6.807074547,12.83858871,-0.1826413256890418,26.59913740019055,3.759520412089891e-05,0,69466,0,-3.122382120192051,3.533732747733593,-0.255380763637407,3.693457993192294,0.00027074898424272846,0,71110,0,-7.254568479657173,7.34578897178173,
CH,raw,8,8,0.001,55,none,0.9886625,1,1,0,0,-3.542684793,18.1356411,-8.790844917,0.4233333468,79.09551386,0.5837666988,-0.1854821146,0.4233333468,0.4093500078,0,-0.05124510452,0.2003533393,-3.220328415e+12,8.790844917,0,0,-7.948885918,29.1869278,-11.97342491,0.4058333337,57.75800886,0.5968333483,-0.2676532269,0.4058333337,0.3945999742,0,-0.2557169199,0.2572529316,-7.411409093e+12,11.97342491,0.003463367699,26.75802422,3.440393925,1.713092208,6.882246971,13.4227047,-0.19534378594424212,26.66751787971972,3.7498803019852334e-05,0,70052,0,-3.2203283282741904,3.6335362270846963,-0.27234404293829106,3.6649066768234104,0.00027285824392853537,0,71620,0,-7.411408947110176,7.5084224158525465,
CH,raw,8,8,0.001,56,none,0.9887041667,1,1,0,0,-3.59640789,18.86484146,-9.063635826,0.4275000095,78.73643716,0.585349977,-0.1808761805,0.4275000095,0.4074166715,0,-0.04361042008,0.1985950321,-3.33097232e+12,9.063635826,0,0,-7.892985821,28.51199341,-12.05785275,0.3916666806,55.0670977,0.6019083261,-0.2772917449,0.3916666806,0.3892083764,0,-0.2099369019,0.2689507604,-7.566133821e+12,12.05785275,0.004044934642,26.78489876,3.394756317,1.745869994,6.921761513,13.62820244,-0.19064076937119406,26.714125332878034,3.743337981458312e-05,0,70242,0,-3.33097222186625,3.7464636508375406,-0.27683037476543804,3.632930343364419,0.00027525988815791893,0,72229,0,-7.5661341667175295,7.668321881294251,
CH,raw,8,8,0.001,57,none,0.9888916667,1,1,0,0,-3.703662634,18.14392281,-9.163669586,0.4258333445,78.65783556,0.5872333646,-0.1931432784,0.4258333445,0.4050832987,0,-0.05226325989,0.2109206766,-3.411678331e+12,9.163669586,0,0,-8.161445618,27.9930687,-12.19816017,0.389166683,52.89954698,0.6028083563,-0.295933485,0.389166683,0.3891916573,0,-0.2810405493,0.2797649503,-7.727059304e+12,12.19816017,0.005451667123,26.84327888,3.329976797,1.805834174,6.792107582,13.40795231,-0.20412689542300805,26.815377209907922,3.729203554259581e-05,0,70468,0,-3.411678485479206,3.8269284615851937,-0.29155237339163176,3.6119672017863573,0.00027685744197938276,0,72337,0,-7.727058838605881,7.831479052305221,
CH,raw,8,8,0.001,58,none,0.9891958333,1,1,0,0,-3.792725086,17.79927826,-9.28258419,0.4241666794,77.81695016,0.5895083547,-0.1867701411,0.4241666794,0.402641654,0,-0.06567674875,0.2200564593,-3.513615647e+12,9.28258419,0,0,-8.238425255,27.80577469,-12.42031288,0.3900000155,49.07764741,0.6064500213,-0.2922992408,0.3900000155,0.3862166405,0,-0.2029339373,0.2872797847,-7.881110847e+12,12.42031288,0.005009174347,26.87046051,3.288609266,1.90092051,6.862318993,14.02327347,-0.21308308295417366,26.871125939605978,3.7214666860165944e-05,0,70741,0,-3.513615729128942,3.916846294915304,-0.2962846871503582,3.5870204221409696,0.00027878291236578306,0,72774,0,-7.881111044883728,7.988038063049316,
