arm,iv,seed,task,bin,window,mean,star,star_W,bias
SNA,none,1,6,2-6,0-625,-0.04868681614503917,-0.06013153003072336,-0.06036573925254013,0.0002342092218168548
SNA,none,1,7,7-11,0-20,-0.07178486760746539,-0.040483071957492844,-0.04031645982169352,-0.00016661213579936916
SNA,none,1,7,7-11,20-100,-0.05277572470221459,-0.016835215908798995,-0.017389299599311903,0.0005540836905129258
SNA,none,1,7,7-11,0-100,-0.12456059230967997,-0.05731828786629184,-0.05770575942100542,0.0003874715547135567
SNA,none,1,7,7-11,100-625,0.06491592852346784,-0.01329681411393635,-0.013277026764198174,-1.9787349738180533e-05
SNA,none,1,7,7-11,0-625,-0.05964466378621214,-0.07061510198022819,-0.0709827861852036,0.00036768420497537615
SNA,none,1,8,7-11,0-20,-0.09654609634705491,-0.03786596640039974,-0.037999537592090626,0.00013357119169086183
SNA,none,1,8,7-11,20-100,-0.028726652474590497,-0.01729434411355435,-0.01797389623913881,0.0006795521255844508
SNA,none,1,8,7-11,0-100,-0.1252727488216454,-0.05516031051395409,-0.055973433831229435,0.0008131233172753126
SNA,none,1,8,7-11,100-625,-0.05414160984767402,-0.05323209084446745,-0.05325704321803659,2.495237356924928e-05
SNA,none,1,8,7-11,0-625,-0.17941435866931943,-0.10839240135842154,-0.10923047704926603,0.0008380756908445619
SNA,none,1,9,7-11,0-20,-0.025089155041320477,-0.01806813454954792,-0.01765882552747755,-0.00040930902207037424
SNA,none,1,9,7-11,20-100,0.012337037396089379,0.012429009943345282,0.011691153805196697,0.0007378561381483446
SNA,none,1,9,7-11,0-100,-0.012752117645231098,-0.005639124606202639,-0.005967671722280854,0.00032854711607797037
SNA,none,1,9,7-11,100-625,0.05548313337342725,0.004157853296987035,0.0037545736063331336,0.00040327969065401693
SNA,none,1,9,7-11,0-625,0.04273101572819615,-0.0014812713092156038,-0.0022130981159477203,0.0007318268067319873
SNA,none,1,10,7-11,0-20,0.05631591799438318,0.02066236048972725,0.020103286817825028,0.000559073671902297
SNA,none,1,10,7-11,20-100,0.03252046412091436,-0.001904792965399027,-0.003020355865630542,0.0011155629002314532
SNA,none,1,10,7-11,0-100,0.08883638211529754,0.018757567524328222,0.017082930952194486,0.0016746365721337503
SNA,none,1,10,7-11,100-625,-0.019821803014968054,-0.025207285163263204,-0.025444639525006307,0.00023735436174320002
SNA,none,1,10,7-11,0-625,0.06901457910032949,-0.006449717638934982,-0.008361708572811821,0.0019119909338769503
SNA,none,1,11,7-11,0-20,-0.21555990855274898,-0.08949094885824094,-0.08795354615266049,-0.0015374027055804615
SNA,none,1,11,7-11,20-100,0.15274851033016823,0.06450164237879452,0.06234364319481178,0.0021579991839826103
SNA,none,1,11,7-11,0-100,-0.06281139822258075,-0.024989306479446416,-0.025609902957848707,0.0006205964784021488
SNA,none,1,11,7-11,100-625,-0.06877095006662837,-0.028685015291166405,-0.028803374755561606,0.00011835946439532619
SNA,none,1,11,7-11,0-625,-0.13158234828920912,-0.05367432177061282,-0.05441327771341031,0.000738955942797475
SNA,none,1,12,12-20,0-20,-0.17825057918242582,-0.06098323708468378,-0.059799345414894955,-0.0011838916697888644
SNA,none,1,12,12-20,20-100,0.03473084584677577,0.006394838269724423,0.005497208844561952,0.0008976294251624509
SNA,none,1,12,12-20,0-100,-0.14351973333565005,-0.05458839881495936,-0.054302136570333004,-0.00028626224462641355
SNA,none,1,12,12-20,100-625,0.0808647236273009,0.034169297894768524,0.03221150449426202,0.0019577934005064884
SNA,none,1,12,12-20,0-625,-0.06265500970834914,-0.020419100920190836,-0.022090632076070982,0.0016715311558800749
SNA,none,1,13,12-20,0-20,-0.1087075211147106,-0.036896746321818386,-0.03675070343388198,-0.00014604288793634672
SNA,none,1,13,12-20,20-100,0.07601470179573877,0.021374372944275355,0.020214017545523766,0.001160355398751563
SNA,none,1,13,12-20,0-100,-0.03269281931897183,-0.01552237337754303,-0.016536685888358216,0.0010143125108152164
SNA,none,1,13,12-20,100-625,0.13473407354204525,0.03991842261803569,0.04019157272105678,-0.0002731501030211799
SNA,none,1,13,12-20,0-625,0.10204125422307342,0.024396049240492657,0.023654886832698563,0.0007411624077940365
SNA,none,1,14,12-20,0-20,-0.1383567344027432,-0.042867997209497744,-0.042510888593926044,-0.0003571086155716337
SNA,none,1,14,12-20,20-100,0.1302507498021167,0.07335778780016966,0.07168586586046433,0.001671921939705499
SNA,none,1,14,12-20,0-100,-0.008105984600626504,0.030489790590671917,0.029174977266538282,0.0013148133241338653
SNA,none,1,14,12-20,100-625,-0.06557072883832338,-0.05099622439149032,-0.050615265625163275,-0.0003809587663272402
SNA,none,1,14,12-20,0-625,-0.07367671343894988,-0.020506433800818402,-0.021440288358624993,0.0009338545578066251
SNA,none,1,15,12-20,0-20,-0.12331807158754649,-0.04441544477272619,-0.043674610776629486,-0.0007408339960966251
SNA,none,1,15,12-20,20-100,0.08268202447825423,0.04868035408335725,0.047571709684729346,0.0011086443986278015
SNA,none,1,15,12-20,0-100,-0.04063604710929225,0.00426490931063106,0.003897098908099861,0.00036781040253117646
SNA,none,1,15,12-20,100-625,0.037834008678123254,-0.01356238137182042,-0.013506569056270568,-5.581231554970152e-05
SNA,none,1,15,12-20,0-625,-0.002802038431168996,-0.00929747206118936,-0.009609470148170707,0.00031199808698147494
SNA,none,1,16,12-20,0-20,-0.043010471564485786,-0.025640812560110193,-0.02568548279256555,4.467023245524615e-05
SNA,none,1,16,12-20,20-100,0.010945966280547337,0.02238629427003902,0.021421937037887973,0.0009643572321510873
SNA,none,1,16,12-20,0-100,-0.03206450528393845,-0.0032545182900711733,-0.004263545754677578,0.0010090274646063335
SNA,none,1,16,12-20,100-625,-0.008637064466836097,-0.030303836751845004,-0.03012333619670171,-0.0001805005551432249
SNA,none,1,16,12-20,0-625,-0.04070156975077455,-0.03355835504191618,-0.03438688195137929,0.0008285269094631086
SNA,none,1,17,12-20,0-20,-0.09398800482266167,-0.02957956283361063,-0.029138906531375852,-0.0004406563022348563
SNA,none,1,17,12-20,20-100,0.060501802547266004,0.03299746854910013,0.03258206469948022,0.00041540384961990563
SNA,none,1,17,12-20,0-100,-0.03348620227539567,0.0034179057154895,0.0034431581681043655,-2.525245261495064e-05
SNA,none,1,17,12-20,100-625,0.051070204306601474,-0.003408812568011399,-0.00351760610261187,0.00010879353460040847
SNA,none,1,17,12-20,0-625,0.017584002031205803,9.09314747810086e-06,-7.444793450750442e-05,8.354108198545783e-05
SNA,none,1,18,12-20,0-20,0.0009286403502531959,0.009703455241159342,0.009145683331643117,0.0005577719095163046
SNA,none,1,18,12-20,20-100,0.04597478204352001,0.04392125187393636,0.042377005212576035,0.001544246661360377
SNA,none,1,18,12-20,0-100,0.04690342239377321,0.053624707115095704,0.05152268854421915,0.0021020185708766816
SNA,none,1,18,12-20,100-625,-0.0077350517513608,-0.014120870408177444,-0.013801014662848665,-0.0003198557453288238
SNA,none,1,18,12-20,0-625,0.03916837064241241,0.03950383670691826,0.03772167388137049,0.0017821628255478578
SNA,none,1,19,12-20,0-20,-0.22369231969598202,-0.06250130833210787,-0.060722768258242965,-0.0017785400738648607
SNA,none,1,19,12-20,20-100,0.04295120865820701,0.021266147959283055,0.021477241088174615,-0.00021109312889166197
SNA,none,1,19,12-20,0-100,-0.18074111103777502,-0.04123516037282482,-0.03924552717006835,-0.0019896332027565227
SNA,none,1,19,12-20,100-625,0.04552822459416683,-0.012487426220449516,-0.012976675859662667,0.0004892496392130859
SNA,none,1,19,12-20,0-625,-0.13521288644360818,-0.053722586593274335,-0.05222220302973102,-0.0015003835635434368
SNA,none,1,20,12-20,0-20,-0.09707748267250349,-0.038110008791445105,-0.037132754770463294,-0.0009772540209814912
SNA,none,1,20,12-20,20-100,0.0669520132592396,0.026006750576181847,0.025276861169824638,0.0007298894063569612
SNA,none,1,20,12-20,0-100,-0.030125469413263883,-0.012103258215263257,-0.011855893600638656,-0.00024736461462453
SNA,none,1,20,12-20,100-625,0.07950481776365459,0.018445428379853634,0.017372613969708794,0.0010728144101449285
SNA,none,1,20,12-20,0-625,0.049379348350390706,0.006342170164590377,0.005516720369070138,0.0008254497955203985
SNA,none,2,2,2-6,0-20,-0.38443413021223916,-0.14930738689438305,-0.14682170341346512,-0.0024856834809179424
SNA,none,2,2,2-6,20-100,0.19035288394091188,0.08565645207820863,0.08447528093815716,0.001181171140051447
SNA,none,2,2,2-6,0-100,-0.19408124627132725,-0.06365093481617444,-0.06234642247530795,-0.0013045123408664955
SNA,none,2,2,2-6,100-625,-0.171363640840125,-0.07290027742944627,-0.07310542399545053,0.00020514656600425975
SNA,none,2,2,2-6,0-625,-0.3654448871114523,-0.13655121224562072,-0.13545184647075847,-0.0010993657748622357
SNA,none,2,3,2-6,0-20,-0.556291985158141,-0.23281123018364513,-0.22815408311106938,-0.004657147072575753
SNA,none,2,3,2-6,20-100,0.20722526261317475,0.08116748022172354,0.07953529012180621,0.0016321900999173521
SNA,none,2,3,2-6,0-100,-0.3490667225449663,-0.1516437499619216,-0.14861879298926317,-0.0030249569726584014
SNA,none,2,3,2-6,100-625,0.0315476357797459,0.005998565176840109,0.004188719370274985,0.0018098458065651359
SNA,none,2,3,2-6,0-625,-0.3175190867652204,-0.14564518478508148,-0.1444300736189882,-0.0012151111660932655
SNA,none,2,4,2-6,0-20,-0.16706610602866356,-0.08229044588012929,-0.08113540400259245,-0.00115504187753686
SNA,none,2,4,2-6,20-100,0.1870992975582017,0.06671868831335837,0.06538358816722417,0.0013351001461342094
SNA,none,2,4,2-6,0-100,0.02003319152953814,-0.015571757566770927,-0.015751815835368277,0.00018005826859734952
SNA,none,2,4,2-6,100-625,-0.09114322243522066,-0.07070051687197165,-0.07096390549597903,0.0002633886240073482
SNA,none,2,4,2-6,0-625,-0.07111003090568252,-0.08627227443874258,-0.0867157213313473,0.00044344689260469774
SNA,none,2,5,2-6,0-20,-0.3579806389470739,-0.13147015497137415,-0.12952589263519126,-0.001944262336182874
SNA,none,2,5,2-6,20-100,0.1123116639067554,0.04022402327716834,0.039618746727555,0.0006052765496133363
SNA,none,2,5,2-6,0-100,-0.24566897504031848,-0.09124613169420581,-0.08990714590763627,-0.0013389857865695378
SNA,none,2,5,2-6,100-625,0.06237230201048771,0.0015810226497536828,0.0011774663861991996,0.0004035562635544918
SNA,none,2,5,2-6,0-625,-0.18329667302983077,-0.08966510904445213,-0.08872967952143707,-0.000935429523015046
SNA,none,2,6,2-6,0-20,-0.2511820957401177,-0.0971445248695918,-0.0952732542967814,-0.0018712705728103174
SNA,none,2,6,2-6,20-100,0.0938833191724352,0.03560768249595353,0.034931985139316335,0.0006756973566371016
SNA,none,2,6,2-6,0-100,-0.15729877656768249,-0.06153684237363827,-0.06034126915746507,-0.0011955732161732157
SNA,none,2,6,2-6,100-625,0.05370568507685536,0.01601930666392365,0.014983565621636052,0.0010357410422875547
SNA,none,2,6,2-6,0-625,-0.10359309149082713,-0.04551753570971462,-0.04535770353582902,-0.00015983217388566102
SNA,none,2,7,7-11,0-20,-0.09078021907352452,-0.03696032228082158,-0.03640328828350142,-0.0005570339973201047
SNA,none,2,7,7-11,20-100,0.026328800729788826,0.013101850026376094,0.012258031929757385,0.0008438180966186338
SNA,none,2,7,7-11,0-100,-0.06445141834373569,-0.023858472254445484,-0.024145256353744038,0.00028678409929852903
SNA,none,2,7,7-11,100-625,-0.00932965552216225,-0.031137701088029823,-0.03018462012596701,-0.0009530809620628133
SNA,none,2,7,7-11,0-625,-0.07378107386589794,-0.05499617334247531,-0.05432987647971105,-0.0006662968627642843
SNA,none,2,8,7-11,0-20,-0.304077559017087,-0.10782105010626986,-0.10545721761866156,-0.002363832487608306
SNA,none,2,8,7-11,20-100,0.16007781369690244,0.07490580479792386,0.07312222406562485,0.0017835807322990147
SNA,none,2,8,7-11,0-100,-0.14399974532018456,-0.032915245308346,-0.032334993553036706,-0.0005802517553092912
SNA,none,2,8,7-11,100-625,0.06092808664660598,-0.008682657137907723,-0.008012101930727766,-0.0006705552071798592
SNA,none,2,8,7-11,0-625,-0.08307165867357857,-0.04159790244625372,-0.04034709548376447,-0.0012508069624891504
SNA,none,2,9,7-11,0-20,-0.14806801128710967,-0.05733483402620221,-0.05538658089275161,-0.0019482531334506347
SNA,none,2,9,7-11,20-100,0.17130591869534106,0.07631359389106784,0.07416669062451975,0.002146903266548179
SNA,none,2,9,7-11,0-100,0.023237907408231395,0.018978759864865635,0.018780109731768135,0.00019865013309754436
SNA,none,2,9,7-11,100-625,-0.08217916542935055,-0.07809695264502559,-0.07670026091163651,-0.0013966917333891615
SNA,none,2,9,7-11,0-625,-0.05894125802111916,-0.05911819278015995,-0.05792015117986837,-0.0011980416002916171
SNA,none,2,10,7-11,0-20,-0.11985453011492953,-0.031074115293843296,-0.030934638008286774,-0.00013947728555649516
SNA,none,2,10,7-11,20-100,-0.04667867524118585,-0.00043257145258668306,-0.000481065731622099,4.849427903536708e-05
SNA,none,2,10,7-11,0-100,-0.16653320535611538,-0.03150668674642998,-0.03141570373990887,-9.098300652112809e-05
SNA,none,2,10,7-11,100-625,0.1476989795222965,0.01570731094861677,0.013576409212525897,0.002130901736090891
SNA,none,2,10,7-11,0-625,-0.018834225833818885,-0.01579937579781321,-0.017839294527382976,0.002039918729569763
SNA,none,2,11,7-11,0-20,-0.05347923654456899,-0.01904954296954431,-0.018645163172216206,-0.00040437979732814693
SNA,none,2,11,7-11,20-100,0.0602936876845549,0.03649738479076392,0.03506030894173817,0.0014370758490258595
SNA,none,2,11,7-11,0-100,0.006814451139985911,0.017447841821219612,0.016415145769521966,0.0010326960516977126
SNA,none,2,11,7-11,100-625,-0.021700325207561932,-0.015086637125843794,-0.015303266357134304,0.00021662923129042591
SNA,none,2,11,7-11,0-625,-0.014885874067576021,0.002361204695375818,0.0011118794123876619,0.0012493252829881385
SNA,none,2,12,12-20,0-20,-0.20311791053116268,-0.0699802565688038,-0.06810897915069969,-0.0018712774181040004
SNA,none,2,12,12-20,20-100,0.07541718118435214,0.024832741404667402,0.02276575098991651,0.0020669904147507627
SNA,none,2,12,12-20,0-100,-0.12770072934681054,-0.0451475151641364,-0.04534322816078318,0.0001957129966467623
SNA,none,2,12,12-20,100-625,0.10231249682990373,0.04140463720279297,0.038624984305786536,0.002779652897006599
SNA,none,2,12,12-20,0-625,-0.025388232516906806,-0.003742877961343427,-0.006718243854996642,0.002975365893653361
SNA,none,2,13,12-20,0-20,-0.02371393990713644,0.0008383851856842428,0.0010370237265805438,-0.00019863854089635386
SNA,none,2,13,12-20,20-100,0.11596325194342105,0.04176536086061422,0.040292062427493724,0.0014732984331203621
SNA,none,2,13,12-20,0-100,0.09224931203628461,0.04260374604629846,0.04132908615407427,0.0012746598922240083
SNA,none,2,13,12-20,100-625,-0.020113940611716674,-0.03147606280824711,-0.03160430866485986,0.00012824585661292028
SNA,none,2,13,12-20,0-625,0.07213537142456794,0.011127683238051356,0.009724777489214409,0.0014029057488369285
SNA,none,2,14,12-20,0-20,-0.3877185804361908,-0.13345587841612294,-0.1308032459913988,-0.002652632424724288
SNA,none,2,14,12-20,20-100,0.07079482088169642,0.031806038915762946,0.030802764733323218,0.0010032741824397822
SNA,none,2,14,12-20,0-100,-0.31692375955449437,-0.10164983950036,-0.10000048125807559,-0.001649358242284506
SNA,none,2,14,12-20,100-625,0.08359732425397026,0.011223855930626359,0.010407249283640563,0.0008166066469857472
SNA,none,2,14,12-20,0-625,-0.2333264353005241,-0.09042598356973364,-0.08959323197443503,-0.0008327515952987587
SNA,none,2,15,12-20,0-20,-0.16944344135357348,-0.07436709600398506,-0.07353456679629355,-0.0008325292076915508
SNA,none,2,15,12-20,20-100,0.039844915127943414,0.037373927362973625,0.036460929547215803,0.0009129978157579903
SNA,none,2,15,12-20,0-100,-0.12959852622563006,-0.03699316864101143,-0.03707363724907775,8.046860806643942e-05
SNA,none,2,15,12-20,100-625,0.05085302046954021,0.01003103288378071,0.010653685191282736,-0.0006226523075019939
SNA,none,2,15,12-20,0-625,-0.07874550575608985,-0.02696213575723072,-0.026419952057795015,-0.0005421836994355545
SNA,none,2,16,12-20,0-20,-0.028884363766389587,-0.007373078661831234,-0.007276766053064931,-9.631260876631197e-05
SNA,none,2,16,12-20,20-100,0.05738768285731011,0.0285072588749814,0.027599839332817955,0.0009074195421635524
SNA,none,2,16,12-20,0-100,0.02850331909092052,0.021134180213150167,0.020323073279753023,0.0008111069333972404
SNA,none,2,16,12-20,100-625,0.025668570097562515,-0.004021611932482738,-0.0047454331482801315,0.0007238212157972155
SNA,none,2,16,12-20,0-625,0.054171889188483036,0.01711256828066743,0.015577640131472892,0.001534928149194456
SNA,none,2,17,12-20,0-20,-0.059440595468896906,-0.013757296532754038,-0.013787298212887933,3.0001680133864145e-05
SNA,none,2,17,12-20,20-100,-0.023435992912441694,0.007492272794751398,0.0069317014665093435,0.0005605713282420769
SNA,none,2,17,12-20,0-100,-0.0828765883813386,-0.00626502373800264,-0.006855596746378589,0.000590573008375941
SNA,none,2,17,12-20,100-625,0.09105768819500959,0.02631102420293263,0.026414859485285103,-0.00010383528235251988
SNA,none,2,17,12-20,0-625,0.008181099813670989,0.02004600046492999,0.019559262738906513,0.0004867377260234212
SNA,none,2,18,12-20,0-20,-0.13909103486922958,-0.06677190804635125,-0.06589425674420724,-0.0008776513021439315
SNA,none,2,18,12-20,20-100,0.16316907235893463,0.0690169280307451,0.06578105238672238,0.0032358756440225983
SNA,none,2,18,12-20,0-100,0.02407803748970505,0.002245019984393859,-0.00011320435748485291,0.0023582243418786668
SNA,none,2,18,12-20,100-625,0.044535451548403326,0.018556443941714407,0.017530167980520317,0.0010262759611941886
SNA,none,2,18,12-20,0-625,0.06861348903810838,0.020801463926108266,0.017416963623035464,0.0033845003030728554
SNA,none,2,19,12-20,0-20,-0.15364448232467443,-0.07042919106562662,-0.06957704068757642,-0.0008521503780502832
SNA,none,2,19,12-20,20-100,-0.004691491595887776,0.01577943784684044,0.015355838630684793,0.0004235992161557081
SNA,none,2,19,12-20,0-100,-0.1583359739205622,-0.05464975321878618,-0.054221202056891626,-0.0004285511618945751
SNA,none,2,19,12-20,100-625,0.10746565131895669,0.02837988410269565,0.02778204428622222,0.0005978398164734246
SNA,none,2,19,12-20,0-625,-0.05087032260160551,-0.026269869116090527,-0.026439157770669408,0.00016928865457884953
SNA,none,2,20,12-20,0-20,0.01909963563292616,0.0199166569928505,0.018760155423065306,0.0011565015697851781
SNA,none,2,20,12-20,20-100,0.017405442390679426,-0.002504708381630527,-0.002586205379366935,8.149699773639385e-05
SNA,none,2,20,12-20,0-100,0.036505078023605586,0.017411948611219974,0.01617395004369837,0.001237998567521572
SNA,none,2,20,12-20,100-625,-0.018710458647569594,-0.011827245275108478,-0.011349062684076205,-0.00047818259103223765
SNA,none,2,20,12-20,0-625,0.01779461937603599,0.005584703336111496,0.004824887359622165,0.0007598159764893343
