arm,iv,seed,task,bin,step,mean,star,star_W,bias
LR,none,2,9,7-11,30,-1.233703006927061,-1.0570438837376284,-1.0633071377163148,0.006263253978686407
LR,none,2,9,7-11,35,-1.2398603160669917,-1.0595222723341544,-1.065750904963072,0.006228632628917694
LR,none,2,9,7-11,40,-1.2255935284036241,-1.0542737719441047,-1.0607140986249997,0.006440326680894941
LR,none,2,9,7-11,45,-1.2248330069603666,-1.0547975366379452,-1.061366457605347,0.006568920967401937
LR,none,2,9,7-11,50,-1.1934821541522198,-1.0433956865795069,-1.0503404826156209,0.006944796036113985
LR,none,2,9,7-11,55,-1.14868393016141,-1.0258695920455614,-1.033316135153069,0.00744654310750775
LR,none,2,9,7-11,60,-1.1314674913070908,-1.0191585835334864,-1.0268718114411477,0.0077132279076613484
LR,none,2,9,7-11,65,-1.1627720847910568,-1.0319731289850151,-1.039510330748495,0.0075372017634799705
LR,none,2,9,7-11,70,-1.202477882174486,-1.0466899988579756,-1.0539185238286812,0.007228524970705621
LR,none,2,9,7-11,75,-1.169830764089128,-1.0339410414787416,-1.0415157067373217,0.007574665258580353
LR,none,2,9,7-11,80,-1.121099642043976,-1.014957986021312,-1.022998536419021,0.008040550397709012
LR,none,2,9,7-11,85,-1.0941554499078334,-1.004725034929695,-1.0130449066871072,0.008319871757412329
LR,none,2,9,7-11,90,-1.0857262119078321,-1.0011329135117566,-1.009566821451809,0.00843390794005245
LR,none,2,9,7-11,95,-1.0587013920241335,-0.9890289435093177,-0.9977857780016961,0.008756834492378402
LR,none,2,9,7-11,100,-1.0560496378890505,-0.9866215003328608,-0.9954789675375133,0.008857467204652494
LR,none,2,9,7-11,625,-1.2075700404996617,-1.0742797438706688,-1.0820953074260102,0.007815563555341213
LR,none,2,10,7-11,0,-1.1484242675803977,-1.0742797438706688,-1.0820953074260102,0.007815563555341213
LR,none,2,10,7-11,20,-1.2858707095604995,-1.1107770635282577,-1.1182246996743561,0.007447636146098375
LR,none,2,10,7-11,25,-1.3532671651507764,-1.13365386191664,-1.1408795775929628,0.007225715676322579
LR,none,2,10,7-11,30,-1.443618334775576,-1.1653054894383794,-1.171930778098086,0.006625288659706712
LR,none,2,10,7-11,35,-1.4460503582551703,-1.164048450448582,-1.1707301481897328,0.006681697741150856
LR,none,2,10,7-11,40,-1.3945859863128716,-1.1454131218426329,-1.1524973641204115,0.007084242277778685
LR,none,2,10,7-11,45,-1.355928580401833,-1.1313421610623382,-1.1387362122067035,0.007394051144365222
LR,none,2,10,7-11,50,-1.3438923366338185,-1.1261149834502209,-1.1335896993671264,0.007474715916905552
LR,none,2,10,7-11,55,-1.3564180066221845,-1.1301797738486803,-1.1375843279432174,0.007404554094537161
LR,none,2,10,7-11,60,-1.3993939597458183,-1.1463985987601713,-1.1535231999133624,0.007124601153191179
LR,none,2,10,7-11,65,-1.4124327714910325,-1.1516301914886646,-1.1587428293610065,0.0071126378723420204
LR,none,2,10,7-11,70,-1.38750928543005,-1.1399568698817437,-1.1473738745652644,0.007417004683520645
LR,none,2,10,7-11,75,-1.388878353450047,-1.140032820817901,-1.147473316075516,0.007440495257615112
LR,none,2,10,7-11,80,-1.3929124477659942,-1.1425614291966126,-1.149937667637242,0.007376238440629095
LR,none,2,10,7-11,85,-1.3998352325755161,-1.1452162696767694,-1.1525305962583146,0.007314326581545174
LR,none,2,10,7-11,90,-1.3964447455434403,-1.1433862461985869,-1.150778875383347,0.007392629184760153
LR,none,2,10,7-11,95,-1.4109880594623605,-1.1473602195163117,-1.1546839053355948,0.007323685819283127
LR,none,2,10,7-11,100,-1.4030324101105458,-1.1424172432231403,-1.1497850299300312,0.007367786706890911
LR,none,2,10,7-11,625,-1.3741267157413717,-1.17124104923855,-1.1795312295056177,0.008290180267067626
LR,none,2,11,7-11,0,-1.1934253021751606,-1.17124104923855,-1.1795312295056177,0.008290180267067626
LR,none,2,11,7-11,20,-1.1872742725119816,-1.1686430042671194,-1.1768365289811258,0.008193524714006344
LR,none,2,11,7-11,25,-1.238257515699396,-1.1860835720957332,-1.193886435143133,0.007802863047400024
LR,none,2,11,7-11,30,-1.272685657522115,-1.19715163696783,-1.2047118398412582,0.0075602028734283525
LR,none,2,11,7-11,35,-1.3144370763971682,-1.2119101885646089,-1.2191687384670806,0.007258549902471714
LR,none,2,11,7-11,40,-1.3178762897964265,-1.2128121666732568,-1.2200205751683189,0.007208408495062031
LR,none,2,11,7-11,45,-1.327720969673657,-1.2165620871805694,-1.2238163161170776,0.007254228936508298
LR,none,2,11,7-11,50,-1.3340718269417102,-1.2193074008228801,-1.226749503096224,0.007442102273344063
LR,none,2,11,7-11,55,-1.3631859779155167,-1.229599899818544,-1.2369324102137522,0.007332510395208373
LR,none,2,11,7-11,60,-1.3878658539638336,-1.2365934312133695,-1.243777687963703,0.007184256750333589
LR,none,2,11,7-11,65,-1.395152803644785,-1.2372603209605608,-1.24446954220861,0.007209221248049289
LR,none,2,11,7-11,70,-1.3915540938879656,-1.2365900172495492,-1.243910040485065,0.007320023235515691
LR,none,2,11,7-11,75,-1.3834714350631827,-1.2358802625050702,-1.2434017963989572,0.0075215338938869536
LR,none,2,11,7-11,80,-1.3772177513633235,-1.2339762862200356,-1.241641059855369,0.007664773635333404
LR,none,2,11,7-11,85,-1.3792588064113778,-1.2325076049812314,-1.2402156910453168,0.007708086064085364
LR,none,2,11,7-11,90,-1.4183521909142867,-1.2446142622886545,-1.2520792001293592,0.007464937840704806
LR,none,2,11,7-11,95,-1.4462598587048223,-1.2534598040576461,-1.260765773453321,0.007305969395674765
LR,none,2,11,7-11,100,-1.424326618438257,-1.243263255719552,-1.250854386354089,0.007591130634536967
LR,none,2,11,7-11,625,-1.4921910608915994,-1.2965166661660674,-1.3042330685635586,0.007716402397491038
LR,none,2,12,12-20,0,-1.3680024755602502,-1.2965166661660674,-1.3042330685635586,0.007716402397491038
LR,none,2,12,12-20,20,-1.2166806443916227,-1.2388675113340255,-1.2476710693925965,0.008803558058571071
LR,none,2,12,12-20,25,-1.2693436687599737,-1.2599840050760407,-1.2686478277073923,0.00866382263135165
LR,none,2,12,12-20,30,-1.3639164545769709,-1.296859877474492,-1.305022346248736,0.008162468774244189
LR,none,2,12,12-20,35,-1.4307608462304977,-1.321977331579051,-1.329753356404922,0.007776024825870991
LR,none,2,12,12-20,40,-1.4325806114721553,-1.3209839977732722,-1.3290261798667584,0.00804218209348619
LR,none,2,12,12-20,45,-1.4099591945572212,-1.3109320673732627,-1.3194142838697491,0.008482216496486217
LR,none,2,12,12-20,50,-1.397431631904817,-1.3033711336615283,-1.3121284621154679,0.008757328453939409
LR,none,2,12,12-20,55,-1.361447827266862,-1.287366354641688,-1.2965138982581064,0.009147543616418261
LR,none,2,12,12-20,60,-1.3279687335731412,-1.2739760901988213,-1.2835104648489235,0.00953437465010211
LR,none,2,12,12-20,65,-1.349297009828024,-1.28046722844969,-1.2898068354351397,0.009339606985449792
LR,none,2,12,12-20,70,-1.349829959289787,-1.2800851370784243,-1.2894711901404685,0.009386053062044084
LR,none,2,12,12-20,75,-1.3404598718828777,-1.2765186181590857,-1.2860111120153184,0.009492493856232614
LR,none,2,12,12-20,80,-1.3391478284481217,-1.2753824691350613,-1.2849319645452355,0.00954949541017413
LR,none,2,12,12-20,85,-1.3645601853965095,-1.2846795226311756,-1.294059179034501,0.009379656403325498
LR,none,2,12,12-20,90,-1.4054143618248782,-1.298260909915199,-1.3072618058419279,0.009000895926728845
LR,none,2,12,12-20,95,-1.4169430197714659,-1.301141982386381,-1.3100242111650562,0.008882228778675198
LR,none,2,12,12-20,100,-1.4132400351220389,-1.2990516959181122,-1.3078597083295762,0.008808012411464006
LR,none,2,12,12-20,625,-1.6034341299344141,-1.3965060784453562,-1.4034131474019995,0.006907068956643343
LR,none,2,13,12-20,0,-1.4695853854286236,-1.3965060784453562,-1.4034131474019995,0.006907068956643343
LR,none,2,13,12-20,20,-1.341554207756535,-1.3549123137146726,-1.3623985920001778,0.00748627828550525
LR,none,2,13,12-20,25,-1.4374709637549627,-1.3882138092357466,-1.3951306267206356,0.00691681748488918
LR,none,2,13,12-20,30,-1.5008383025558947,-1.4089441087193524,-1.4155525593425233,0.0066084506231709386
LR,none,2,13,12-20,35,-1.6056902227485057,-1.4441048033644415,-1.4499436980164113,0.005838894651969895
LR,none,2,13,12-20,40,-1.648539554544608,-1.4566528142107396,-1.462257592450243,0.0056047782395035025
LR,none,2,13,12-20,45,-1.6024034538613672,-1.4367291543301632,-1.442899814862825,0.006170660532661714
LR,none,2,13,12-20,50,-1.541409381263038,-1.411687273313457,-1.418490253655638,0.0068029803421814
LR,none,2,13,12-20,55,-1.5025908914962502,-1.396291215476549,-1.4035205426879385,0.007229327211389318
LR,none,2,13,12-20,60,-1.4639740241560395,-1.3826105718555204,-1.3902266228369715,0.007616050981450826
LR,none,2,13,12-20,65,-1.4461501677492528,-1.377936985859231,-1.3858024522369288,0.007865466377697885
LR,none,2,13,12-20,70,-1.471558205178805,-1.3877543250951951,-1.3954412498433177,0.007686924748122692
LR,none,2,13,12-20,75,-1.511011619945613,-1.4025979256041965,-1.4099950293538777,0.0073971037496812645
LR,none,2,13,12-20,80,-1.5201725229277736,-1.4052765354684158,-1.412607631593251,0.007331096124835313
LR,none,2,13,12-20,85,-1.5015366504936436,-1.3974620821080874,-1.4049626619681488,0.007500579860061407
LR,none,2,13,12-20,90,-1.4740030710218504,-1.3873007762581617,-1.3950153016471811,0.0077145253890194
LR,none,2,13,12-20,95,-1.4293876990600916,-1.3707451211415291,-1.3788239585956155,0.00807883745408617
LR,none,2,13,12-20,100,-1.4273208775771866,-1.3700181194414212,-1.378025660297909,0.00800754085648805
LR,none,2,13,12-20,625,-1.5203343136408898,-1.4451348376090833,-1.4512933591476835,0.006158521538600326
LR,none,2,14,12-20,0,-1.3544248546004605,-1.4451348376090833,-1.4512933591476835,0.006158521538600326
LR,none,2,14,12-20,20,-1.4747294065396768,-1.4943348041173519,-1.5000540051937785,0.005719201076426543
LR,none,2,14,12-20,25,-1.4814060399817617,-1.4991632359080342,-1.5051589411207333,0.005995705212699249
LR,none,2,14,12-20,30,-1.4861085188682006,-1.5015718171877486,-1.5078333081768758,0.006261490989127197
LR,none,2,14,12-20,35,-1.5471197082189736,-1.521067536349874,-1.5270178087917157,0.005950272441841662
LR,none,2,14,12-20,40,-1.5448563283331078,-1.5172539397142122,-1.5233934014639112,0.006139461749698967
LR,none,2,14,12-20,45,-1.5277262008953643,-1.5078457805272854,-1.5142322552614575,0.006386474734172225
LR,none,2,14,12-20,50,-1.4855131129043673,-1.4905160429594873,-1.497315675577691,0.006799632618203759
LR,none,2,14,12-20,55,-1.461811242361974,-1.4813074435221507,-1.4883449878750843,0.007037544352933764
LR,none,2,14,12-20,60,-1.4477357456534827,-1.4760656954798086,-1.4832647957450882,0.007199100265279412
LR,none,2,14,12-20,65,-1.4631667213132744,-1.481741073263716,-1.4888452784874477,0.007104205223731697
LR,none,2,14,12-20,70,-1.482813669968428,-1.4886961317223406,-1.495638822885035,0.006942691162694245
LR,none,2,14,12-20,75,-1.4759842526015676,-1.4853241926782457,-1.4922919077776995,0.006967715099453926
LR,none,2,14,12-20,80,-1.4565865557220428,-1.4776095400389986,-1.4847423617844706,0.007132821745472029
LR,none,2,14,12-20,85,-1.4605339857438857,-1.4786849098282104,-1.4857831810835918,0.007098271255381405
LR,none,2,14,12-20,90,-1.4608463608193623,-1.4778701526255964,-1.4849848555707057,0.0071147029451094565
LR,none,2,14,12-20,95,-1.446008738430242,-1.472282577570427,-1.4795777688630778,0.0072951912926509975
LR,none,2,14,12-20,100,-1.4609655540400468,-1.4792850514802023,-1.4865138756144198,0.0072288241342175754
LR,none,2,14,12-20,625,-1.494210022395264,-1.4943743034650163,-1.498864550964796,0.0044902474997797984
LR,none,2,15,12-20,0,-1.5406982116113466,-1.4943743034650163,-1.498864550964796,0.0044902474997797984
LR,none,2,15,12-20,20,-1.5831770821548623,-1.5034606423144872,-1.5075112265939534,0.004050584279466421
LR,none,2,15,12-20,25,-1.5627571317581603,-1.4964649245291293,-1.5007557167590055,0.004290792229876388
LR,none,2,15,12-20,30,-1.5842396286507403,-1.5044928717014372,-1.5087246987602665,0.004231827058829367
LR,none,2,15,12-20,35,-1.660024143909029,-1.5304165179470828,-1.534094800435046,0.003678282487962861
LR,none,2,15,12-20,40,-1.6724081084336226,-1.5320264838453699,-1.535667743756025,0.003641259910655208
LR,none,2,15,12-20,45,-1.630588956240194,-1.5134949615750894,-1.5176291282773684,0.0041341667022788894
LR,none,2,15,12-20,50,-1.6150444196591451,-1.5047718025944608,-1.5091659332215033,0.004394130627042614
LR,none,2,15,12-20,55,-1.613578857465742,-1.5035524055248075,-1.508026381609654,0.004473976084846072
LR,none,2,15,12-20,60,-1.6197763022910285,-1.5052117210577003,-1.5096576498375966,0.004445928779896349
LR,none,2,15,12-20,65,-1.6658003264046124,-1.5221091084099725,-1.5262384213774611,0.004129312967488658
LR,none,2,15,12-20,70,-1.670229626293781,-1.524043655576771,-1.5281845223891477,0.004140866812376771
LR,none,2,15,12-20,75,-1.648025266045504,-1.5142919152015548,-1.5187087722141024,0.004416857012547553
LR,none,2,15,12-20,80,-1.6439102999250854,-1.5112247916596389,-1.515753640182098,0.004528848522459157
LR,none,2,15,12-20,85,-1.6254687147374225,-1.5031395602890052,-1.50790516944488,0.004765609155874699
LR,none,2,15,12-20,90,-1.6201124379769791,-1.499052177684512,-1.5039439523016476,0.004891774617135525
LR,none,2,15,12-20,95,-1.625275992740332,-1.4989299771211768,-1.5037836289689834,0.004853651847806759
LR,none,2,15,12-20,100,-1.6513429931092833,-1.5070170608982811,-1.5116617219935073,0.004644661095226183
LR,none,2,15,12-20,625,-1.6514424517233939,-1.5311547549367368,-1.5336281696446656,0.002473414707928896
LR,none,2,16,12-20,0,-1.7041970531409163,-1.5311547549367368,-1.5336281696446656,0.002473414707928896
LR,none,2,16,12-20,20,-1.6284287755874698,-1.4925368242723565,-1.4957167589397797,0.0031799346674233676
LR,none,2,16,12-20,25,-1.5805452854012867,-1.4788172351288267,-1.4827168591854751,0.003899624056648463
LR,none,2,16,12-20,30,-1.5493558115450807,-1.471539725317331,-1.475913784162318,0.004374058844987303
LR,none,2,16,12-20,35,-1.5533407281045075,-1.4773011545640913,-1.48191356079439,0.004612406230298802
LR,none,2,16,12-20,40,-1.6122318375202707,-1.5018762467577813,-1.5061983806264811,0.004322133868699893
LR,none,2,16,12-20,45,-1.6812595283573772,-1.528757140003445,-1.5326353804991322,0.003878240495687351
LR,none,2,16,12-20,50,-1.6861895059326528,-1.529975035023208,-1.5338968868695975,0.003921851846389473
LR,none,2,16,12-20,55,-1.7031466243238953,-1.5347863361884464,-1.5386504271293615,0.0038640909409150483
LR,none,2,16,12-20,60,-1.709515658867747,-1.535993279586731,-1.5399104269223276,0.0039171473355963824
LR,none,2,16,12-20,65,-1.7138011106324955,-1.5379404401300962,-1.541902035403673,0.003961595273576677
LR,none,2,16,12-20,70,-1.7324169018515498,-1.5450898611325357,-1.54899950727481,0.003909646142274141
LR,none,2,16,12-20,75,-1.7125435737019756,-1.5394194713866403,-1.543639448522876,0.004219977136235684
LR,none,2,16,12-20,80,-1.677319010807123,-1.5255328247305575,-1.5301399047442235,0.004607080013665836
LR,none,2,16,12-20,85,-1.6522369569610504,-1.5152901301781005,-1.5201193429806792,0.004829212802578695
LR,none,2,16,12-20,90,-1.6452440893946496,-1.5122899978268982,-1.517162823856794,0.004872826029895805
LR,none,2,16,12-20,95,-1.6508034750339515,-1.5126988078838755,-1.5174922429431306,0.004793435059254989
LR,none,2,16,12-20,100,-1.6604835250017334,-1.5142203343177545,-1.5189650721403751,0.004744737822620664
LR,none,2,16,12-20,625,-1.8731385670630607,-1.6167893007942629,-1.6187398987575587,0.001950597963295877
LR,none,2,17,12-20,0,-1.5871698219613921,-1.6167893007942629,-1.6187398987575587,0.001950597963295877
LR,none,2,17,12-20,20,-1.5334813585140075,-1.5878106687245261,-1.5901463818926667,0.0023357131681405008
LR,none,2,17,12-20,25,-1.4811614379998133,-1.5677676378593133,-1.570734082803927,0.0029664449446136134
LR,none,2,17,12-20,30,-1.5339395482632903,-1.586338378525062,-1.589088802025609,0.0027504235005471854
LR,none,2,17,12-20,35,-1.5835572771084119,-1.602189967720276,-1.6048029382708204,0.00261297055054456
LR,none,2,17,12-20,40,-1.6020069178864864,-1.606387219342527,-1.6090858002434325,0.002698580900905654
LR,none,2,17,12-20,45,-1.586520925783401,-1.5993909231096088,-1.6024116042658036,0.003020681156194769
LR,none,2,17,12-20,50,-1.577470167389459,-1.5936019398388208,-1.5968735035671608,0.0032715637283399703
LR,none,2,17,12-20,55,-1.6124973788713262,-1.6075432161022432,-1.610747535378217,0.0032043192759738303
LR,none,2,17,12-20,60,-1.6285442639425036,-1.6131633294269445,-1.6165293040578868,0.003365974630942219
LR,none,2,17,12-20,65,-1.6245739305822087,-1.610836937407762,-1.614514963991419,0.0036780265836569015
LR,none,2,17,12-20,70,-1.623434248371038,-1.608007571886025,-1.6118460300530355,0.0038384581670106856
LR,none,2,17,12-20,75,-1.6468403301415926,-1.615313001675036,-1.619047999944101,0.0037349982690648175
LR,none,2,17,12-20,80,-1.6219147702401358,-1.6035480783417952,-1.6076716935161166,0.004123615174321458
LR,none,2,17,12-20,85,-1.6109034749304234,-1.597860843463299,-1.6021004824570486,0.004239638993749395
LR,none,2,17,12-20,90,-1.6074994942013867,-1.5940679981374857,-1.598370753032083,0.004302754894597456
LR,none,2,17,12-20,95,-1.5982999841252252,-1.5893963142277163,-1.593906529092575,0.004510214864858426
LR,none,2,17,12-20,100,-1.5861350281839242,-1.5861379657963715,-1.5908573294583783,0.004719363662006799
LR,none,2,17,12-20,625,-1.78479606387241,-1.6856197384214375,-1.6886898132348778,0.003070074813440442
LR,none,2,18,12-20,0,-1.7983554776009725,-1.6856197384214375,-1.6886898132348778,0.003070074813440442
LR,none,2,18,12-20,20,-1.7744353755800182,-1.6852097450732115,-1.6886024048045372,0.0033926597313256933
LR,none,2,18,12-20,25,-1.8605430007906079,-1.7151320708236375,-1.7179879785767473,0.002855907753109932
LR,none,2,18,12-20,30,-1.8793007621518165,-1.7205793524345305,-1.7234671274983944,0.0028877750638639553
LR,none,2,18,12-20,35,-1.8213094739018398,-1.6965035161330895,-1.7000869709347903,0.003583454801701009
LR,none,2,18,12-20,40,-1.7381615794446679,-1.6610492752633497,-1.665571584754062,0.004522309490712359
LR,none,2,18,12-20,45,-1.716917486597278,-1.6505348468587653,-1.6554832697139972,0.0049484228552319105
LR,none,2,18,12-20,50,-1.7542503295399854,-1.663717666611655,-1.6684979473984543,0.004780280786799267
LR,none,2,18,12-20,55,-1.7853503351441224,-1.6766270945783506,-1.6813710388012149,0.00474394422286423
LR,none,2,18,12-20,60,-1.77294458459255,-1.673275462622509,-1.678382508974568,0.005107046352059115
LR,none,2,18,12-20,65,-1.7284856345884287,-1.6572486978184728,-1.663049195687386,0.005800497868913226
LR,none,2,18,12-20,70,-1.7021247231329306,-1.649345774676263,-1.6556718450738899,0.006326070397626608
LR,none,2,18,12-20,75,-1.7319861012200726,-1.663062604302873,-1.6693704153158302,0.0063078110129572455
LR,none,2,18,12-20,80,-1.755005904690151,-1.6710030666641535,-1.6772760809534804,0.0062730142893269655
LR,none,2,18,12-20,85,-1.765091325639014,-1.6733263289070708,-1.6796351859210077,0.006308857013937086
