arm,iv,seed,task,step,jump,mean,star,since20_mean,since20_star,within,between
SNA,none,0,28,625,-0.1159726929098377,0.16563986120908636,0.01788109395286619,0.14199816856512448,0.012615902985771199,1.954572344952159,1.386135632568942
SNA,none,0,29,20,-0.0641973034270934,-0.024153611746040582,-0.006744276814027117,0.0,0.0,1.1650283477675918,1.2616965317364168
SNA,none,0,29,300,-0.0641973034270934,0.07900728220135511,0.038154051993051885,0.1031608939473957,0.044898328807079,1.662982708335094,1.1037937533841176
SNA,none,0,29,625,-0.0641973034270934,-0.010678521528977858,-0.017494406310326727,0.013475090217062724,-0.01075012949629961,1.8392993713634451,1.0144334107735737
SNA,none,0,30,20,-0.011131176587819924,-0.10941299871929278,-0.03565419702847494,0.0,0.0,1.0895922541478227,1.0600852041451292
SNA,none,0,30,300,-0.011131176587819924,0.012320855522979124,0.01570481138927271,0.1217338542422719,0.051359008417747654,1.600325013756765,1.2381040876772151
SNA,none,0,30,625,-0.011131176587819924,0.061941820388559,0.023050184581912547,0.17135481910785177,0.05870438161038749,1.8014342288790548,1.0384373205858193
SNA,none,0,31,20,-0.05061738879418243,-0.12980134601251658,-0.03816364230617919,0.0,0.0,1.0864737638693285,0.7340278934371414
SNA,none,0,31,300,-0.05061738879418243,-0.00023953932512910114,0.0042042958258073915,0.12956180668738748,0.04236793813198658,1.6327677620013168,0.9680135161881634
SNA,none,0,31,625,-0.05061738879418243,-0.03724853399249184,-0.022351368082203282,0.09255281202002474,0.01581227422397591,1.8300132667218076,0.9952682540874266
SNA,none,0,32,20,0.09119519661387332,-0.14584023163363458,-0.044371258457863494,0.0,0.0,1.130155803942333,1.355765976516148
SNA,none,0,32,300,0.09119519661387332,-0.08533394312983222,-0.02075251750280971,0.06050628850380235,0.023618740955053785,1.6715177094890208,1.218781384423276
SNA,none,0,32,625,0.09119519661387332,-0.06834105544247893,-0.02966175380956848,0.07749917619115565,0.014709504648295013,1.8719109444637494,1.1419046610626469
SNA,none,0,33,20,0.00025353724699728186,-0.03267077922898498,-0.01329308478311908,0.0,0.0,1.1211028648465164,0.9536128073991976
SNA,none,0,33,300,0.00025353724699728186,0.13741300297761594,0.04600000747021371,0.17008378220660092,0.05929309225333279,1.567182778556051,0.9880222804724413
SNA,none,0,33,625,0.00025353724699728186,0.08964021278484746,0.00968507321285772,0.12231099201383244,0.0229781579959768,1.7604385073789424,0.9723038252122458
SNA,none,0,34,20,-0.011292907840005695,-0.13523561807742035,-0.038698159084437855,0.0,0.0,1.173587638608885,1.0850411995523372
SNA,none,0,34,300,-0.011292907840005695,-0.0680628301346059,-0.01572275615063068,0.06717278794281445,0.022975402933807176,1.6783818393923045,1.120838196118274
SNA,none,0,34,625,-0.011292907840005695,-0.02131311011787218,-0.014627269439681734,0.11392250795954817,0.02407088964475612,1.88014427436325,1.024653844008778
SNA,none,0,35,20,-0.1009225561956485,-0.15259681803575653,-0.060369207887088217,0.0,0.0,1.1012403349830278,0.7681195566590026
SNA,none,0,35,300,-0.1009225561956485,-0.0023499692586563814,0.015944869507892867,0.15024684877710015,0.07631407739498108,1.6035683519373636,0.7517031466044758
SNA,none,0,35,625,-0.1009225561956485,0.08922371001175644,0.04412237843075251,0.24182052804751297,0.10449158631784072,1.73604728384383,0.6271051499802219
SNA,none,0,36,20,-0.15290296682543192,-0.11189119725963537,-0.018856084864391942,0.0,0.0,1.0377037598946701,1.1596418227118896
SNA,none,0,36,300,-0.15290296682543192,0.1054645999789473,0.04547377688457943,0.21735579723858267,0.06432986174897137,1.490290560376963,1.0962574780469951
SNA,none,0,36,625,-0.15290296682543192,0.09043091788201651,0.04077403369391552,0.20232211514165188,0.059630118558307466,1.6529901800483533,0.9221484541154218
SNA,none,0,37,20,-0.03550332105515419,-0.19084888568291614,-0.07316317388738147,0.0,0.0,1.1777187721131144,1.4584577656519455
SNA,none,0,37,300,-0.03550332105515419,-0.022548703213751797,-0.0006441756717188163,0.16830018246916434,0.07251899821566266,1.5992571592533338,1.1335478432862636
SNA,none,0,37,625,-0.03550332105515419,0.04727209160601742,0.008299557787841638,0.23812097728893356,0.08146273167522311,1.7486331917284854,1.1728400050428374
SNA,none,0,38,20,0.03313017722834166,-0.15747003888683386,-0.06073580472312001,0.0,0.0,1.129423249127226,1.0362777731157125
SNA,none,0,38,300,0.03313017722834166,-0.17327196478166051,-0.04562538678182526,-0.01580192589482665,0.015110417941294751,1.5995254584774319,0.9053463091514268
SNA,none,0,38,625,0.03313017722834166,-0.15759247123033138,-0.043658752017315505,-0.00012243234349751386,0.017077052705804507,1.8146422177278076,0.9168894472277109
SNA,none,0,39,20,0.14994146179168744,-0.08150401236112625,-0.0552695962232822,0.0,0.0,1.1629920634078483,0.911049855910251
SNA,none,0,39,300,0.14994146179168744,-0.01756972924782152,-0.027926328602227102,0.06393428311330474,0.0273432676210551,1.631379170470335,0.6979904387643906
SNA,none,0,39,625,0.14994146179168744,-0.054997634428901265,-0.03965379537869329,0.02650637793222499,0.015615800844588912,1.7925583297416872,0.7896600076240655
SNA,none,0,40,20,0.030969786326065507,-0.1583042059233396,-0.060556968408544076,0.0,0.0,1.0976816552219828,0.8945134226206887
SNA,none,0,40,300,0.030969786326065507,-0.10371759508676914,-0.06091952664114608,0.05458661083657046,-0.00036255823260200604,1.6376208426470515,1.0030570741903677
SNA,none,0,40,625,0.030969786326065507,-0.14953614020705175,-0.11170383825887309,0.008768065716287854,-0.05114686985032901,1.8268464376735882,1.0476911365757675
SNA,none,1,21,20,0.05752810057339841,-0.14425048834838505,-0.052903706486817303,0.0,0.0,1.1380463350031518,0.9759219028661683
SNA,none,1,21,300,0.05752810057339841,-0.04444436100277571,-0.01739461358432659,0.09980612734560934,0.03550909290249071,1.786861828920941,0.8028544543371989
SNA,none,1,21,625,0.05752810057339841,0.01506398543760612,-0.01017890989753889,0.15931447378599117,0.04272479658927841,2.0352558648233443,0.9241983444344635
SNA,none,1,22,20,-0.004835227373676809,0.011737728480277654,0.003657695996017174,0.0,0.0,1.1779175154915775,1.2145641835221075
SNA,none,1,22,300,-0.004835227373676809,0.0395477205749859,0.004066682758281259,0.027809992094708247,0.00040898676226408526,1.7630573873636972,1.0889708363740156
SNA,none,1,22,625,-0.004835227373676809,0.054760281984414516,-0.004807326952979918,0.04302255350413686,-0.008465022948997092,2.0029505964492818,1.0384415381038838
SNA,none,1,23,20,-0.09672907624422744,0.017699402005071585,0.011348964380803128,0.0,0.0,1.1203797633035855,1.0942254323449097
SNA,none,1,23,300,-0.09672907624422744,0.06410839101882015,0.02750723672246047,0.04640898901374857,0.016158272341657343,1.7796412088213012,1.2319066318902512
SNA,none,1,23,625,-0.09672907624422744,0.04817303977573173,0.020493378968599152,0.030473637770660145,0.009144414587796024,2.0364908906621944,1.2901136572887388
SNA,none,1,24,20,-0.1575648819268587,-0.16792684747179987,-0.06900258113389712,0.0,0.0,1.163971537771775,1.0119672093437526
SNA,none,1,24,300,-0.1575648819268587,0.09222028767711654,0.03505125638941009,0.2601471351489164,0.10405383752330721,1.7791934968272902,1.1338502340448158
SNA,none,1,24,625,-0.1575648819268587,0.006448787293618419,0.002007957911269509,0.17437563476541829,0.07101053904516663,2.0203048105102845,1.2013814627911417
SNA,none,1,25,20,0.08902723155780512,-0.17152668016909112,-0.06139395092609434,0.0,0.0,1.115403771389185,1.0115434750724046
SNA,none,1,25,300,0.08902723155780512,0.019115686793389042,0.005243861758026047,0.19064236696248016,0.06663781268412039,1.697620334872174,0.8544543393332816
SNA,none,1,25,625,0.08902723155780512,0.048528624221344185,0.0039529352306086896,0.2200553043904353,0.06534688615670303,1.8913130085066299,0.9289693025685827
SNA,none,1,26,20,0.011018932982646557,-0.14699315242417266,-0.0608340868781686,0.0,0.0,1.1763923959315865,1.1448213879165652
SNA,none,1,26,300,0.011018932982646557,-0.1527599028747575,-0.060832317435383865,-0.005766750450584834,1.7694427847381178e-06,1.7885716736371369,0.9795294299779245
SNA,none,1,26,625,0.011018932982646557,-0.16913276611902228,-0.08440589835788648,-0.022139613694849625,-0.023571811479717875,2.0166296468623597,0.9943290985299844
SNA,none,1,27,20,-0.12336843009004406,0.06885264776572231,0.01783711213237449,0.0,0.0,1.0859950275457435,0.9746724910536103
SNA,none,1,27,300,-0.12336843009004406,0.20791436839973965,0.07387214078487492,0.13906172063401734,0.05603502865250043,1.618970905086079,0.9126345322064322
SNA,none,1,27,625,-0.12336843009004406,0.20392668802769698,0.06270601186753666,0.13507404026197467,0.04486889973516217,1.835236884359458,1.1111216719406447
SNA,none,1,28,20,0.04474706121812655,-0.12356851802639957,-0.05054582860101753,0.0,0.0,1.1267412269305719,1.0425616044973092
SNA,none,1,28,300,0.04474706121812655,-0.04780803150220436,-0.019760728686801343,0.0757604865241952,0.030785099914216185,1.5874653344182696,1.0192855997867132
SNA,none,1,28,625,0.04474706121812655,0.06637367575733821,0.016015884692823668,0.18994219378373778,0.0665617132938412,1.7616740157139665,1.0857021744740227
SNA,none,1,29,20,-0.15376184079702426,0.01634767755026645,0.011857431803556251,0.0,0.0,1.0850338918224174,1.0930876391977467
SNA,none,1,29,300,-0.15376184079702426,0.22919368278312258,0.09636860239180767,0.21284600523285613,0.08451117058825142,1.599393663107353,0.8931183545425988
SNA,none,1,29,625,-0.15376184079702426,0.18317248703949884,0.08704919457038318,0.1668248094892324,0.07519176276682693,1.739838275416953,0.8751497590695893
SNA,none,1,30,20,-0.014538697401747513,-0.19368688879222218,-0.06681462209241318,0.0,0.0,1.1525189732514731,1.136059066867988
SNA,none,1,30,300,-0.014538697401747513,-0.1074721981753265,-0.010787150411428637,0.08621469061689568,0.05602747168098454,1.639401737680516,1.082038633107549
SNA,none,1,30,625,-0.014538697401747513,-0.06925888409081837,-0.0042755104407524724,0.1244280047014038,0.0625391116516607,1.8177739324365785,0.882540475748427
SNA,none,1,31,20,0.006670304832315899,-0.07648555696775095,-0.037918836040618964,0.0,0.0,1.1543358599371094,1.183056987727037
SNA,none,1,31,300,0.006670304832315899,-0.02202809206039036,-0.015624591683382816,0.05445746490736059,0.022294244357236148,1.670146473537262,1.0470907415763446
SNA,none,1,31,625,0.006670304832315899,-0.007209340218458871,-0.03325790545350826,0.06927621674929207,0.004660930587110701,1.8915501946814544,1.0806721591154986
SNA,none,1,32,20,0.08510613020041491,-0.2517313946245672,-0.10480311572631862,0.0,0.0,1.1079351050177093,1.0192641709414294
SNA,none,1,32,300,0.08510613020041491,-0.0642608844239917,-0.02817302175933667,0.18747051020057548,0.07663009396698195,1.6275754455488531,0.9963350967974821
SNA,none,1,32,625,0.08510613020041491,-0.11514989309028523,-0.07043808942349772,0.13658150153428195,0.0343650263028209,1.8497494823038731,0.968182533975935
SNA,none,1,33,20,0.04440599237097176,-0.2872262769698991,-0.0907166018421286,0.0,0.0,1.1506678073631254,1.1630393076673495
SNA,none,1,33,300,0.04440599237097176,0.015785534673940282,0.03781880197618348,0.3030118116438394,0.12853540381831208,1.630621655140745,1.0881172170519753
SNA,none,1,33,625,0.04440599237097176,-0.08196145889226236,-0.0002736582806954768,0.20526481807763675,0.09044294356143312,1.8233739308343442,1.1411484531791032
SNA,none,1,34,20,-0.06689263022399483,-0.027032850679755582,-0.024872884718676436,0.0,0.0,1.1063181816890113,1.0145213487079034
SNA,none,1,34,300,-0.06689263022399483,-0.0961350819140715,-0.04653072496461286,-0.06910223123431591,-0.02165784024593642,1.6466436885593203,1.0505997437839645
SNA,none,1,34,625,-0.06689263022399483,-0.044680110898667635,-0.03415842888321474,-0.017647260218912053,-0.009285544164538306,1.846437290964865,1.1669725529592612
SNA,none,1,35,20,0.03360174014499717,-0.004520124501052436,0.0030640092415645803,0.0,0.0,1.1034490597325777,1.1016494779653059
SNA,none,1,35,300,0.03360174014499717,0.12616196911383504,0.08300141667657679,0.13068209361488747,0.07993740743501221,1.5349077785429528,1.1298830170847631
SNA,none,1,35,625,0.03360174014499717,0.09256796800324918,0.058445519755476294,0.09708809250430162,0.055381510513911714,1.7296788886128653,1.1783432758843024
SNA,none,1,36,20,0.045275299448076955,-0.14307107207554703,-0.039828062561876765,0.0,0.0,1.107906123974347,1.0845878311141295
SNA,none,1,36,300,0.045275299448076955,-0.10737635415736191,-0.0352773498672968,0.035694717918185126,0.004550712694579961,1.5698032141829896,1.0897192587785507
SNA,none,1,36,625,0.045275299448076955,-0.15189635899588205,-0.07462586055393661,-0.008825286920335018,-0.03479779799205984,1.760422045453195,1.0338219486454627
SNA,none,1,37,20,-0.011074732595331649,-0.12275849237394776,-0.059491674287710516,0.0,0.0,1.0873627257558516,1.1001445904190335
SNA,none,1,37,300,-0.011074732595331649,0.08422599178956125,-0.0007310844421816176,0.206984484163509,0.0587605898455289,1.51772044291191,0.9209463659203104
SNA,none,1,37,625,-0.011074732595331649,-0.020897686163214746,-0.059409784667140086,0.10186080621073301,8.188962057043003e-05,1.7055183520573245,0.8180818898837097
SNA,none,1,38,20,0.13259453189809378,-0.24089454435683844,-0.09121093469427266,0.0,0.0,1.1198893527035063,1.1788907661949177
SNA,none,1,38,300,0.13259453189809378,-0.12773685156191816,-0.025600776887768073,0.11315769279492027,0.06561015780650459,1.5912822412971288,1.2439306593731814
SNA,none,1,38,625,0.13259453189809378,-0.12767814767099384,-0.03292122086380167,0.1132163966858446,0.05828971383047099,1.7807126841709227,1.2775292881696518
SNA,none,1,39,20,0.07765093343187635,-0.1864019106476874,-0.07469718506870415,0.0,0.0,1.1161921023524195,1.0245865606615951
SNA,none,1,39,300,0.07765093343187635,-0.13880552885288389,-0.03741555148603193,0.04759638179480352,0.037281633582672224,1.5017212818201817,0.9076925818052228
SNA,none,1,39,625,0.07765093343187635,-0.11657395953464988,-0.044739240117274814,0.06982795111303752,0.02995794495142934,1.6487111176229639,0.9522751674970619
SNA,none,1,40,20,-0.11090926262327971,-0.13447894152068396,-0.05632784590294948,0.0,0.0,1.105696297460319,1.0667222529709626
SNA,none,1,40,300,-0.11090926262327971,0.1668064328213904,0.059944609399112614,0.30128537434207436,0.1162724553020621,1.442229455449671,0.9478722930712449
SNA,none,1,40,625,-0.11090926262327971,0.15225142031806804,0.020845591070312697,0.286730361838752,0.07717343697326218,1.649605671606659,1.0248692964706196
SNA,none,2,21,20,0.00592317271791698,-0.08082687943859168,-0.024266809815596146,0.0,0.0,1.0792846384379668,0.9129705662141196
SNA,none,2,21,300,0.00592317271791698,0.06976517010743244,0.031761785962322375,0.15059204954602412,0.05602859577791852,1.6879282135622766,0.7867607998158018
SNA,none,2,21,625,0.00592317271791698,0.030563106622671476,0.0014775411807821381,0.11138998606126316,0.025744350996378285,1.9670515393105095,0.9383258661913365
SNA,none,2,22,20,0.07092236560400522,-0.37462415979801866,-0.13996992286365906,0.0,0.0,1.225228155196662,1.2402653411843485
SNA,none,2,22,300,0.07092236560400522,-0.24988275234655066,-0.10814908823905012,0.124741407451468,0.03182083462460894,1.9390866151096335,0.9995495022824981
SNA,none,2,22,625,0.07092236560400522,-0.21313166897071523,-0.09217941192629997,0.16149249082730344,0.04779051093735909,2.1954601862034133,0.9843991127617215
SNA,none,2,23,20,0.02480035400872893,-0.056964093988683184,-0.03106653394656389,0.0,0.0,1.1164882173862094,0.8401474527143884
SNA,none,2,23,300,0.02480035400872893,-0.11945749854186849,-0.04673637970727651,-0.062493404553185306,-0.01566984576071262,1.7706665366713317,1.0634298148672243
SNA,none,2,23,625,0.02480035400872893,-0.01829504183201658,-0.032271913651188755,0.038669052156666606,-0.0012053797046248649,1.9663067744964613,0.9633498950235313
SNA,none,2,24,20,-0.06252196160935986,-0.028745051585900794,-0.017652893401396197,0.0,0.0,1.109225423342904,1.2250136814277266
SNA,none,2,24,300,-0.06252196160935986,0.05688586880358748,0.014042592375698826,0.08563092038948827,0.03169548577709502,1.6691209931428213,1.2167746903771388
SNA,none,2,24,625,-0.06252196160935986,0.0967960180941303,0.03266687976486249,0.1255410696800311,0.050319773166258686,1.868434391398711,1.2795182958637596
SNA,none,2,25,20,0.0058509285046028925,-0.11510089864836037,-0.04751402218078238,0.0,0.0,1.1601672711808864,1.1212253460078312
SNA,none,2,25,300,0.0058509285046028925,-0.060585093192720985,-0.05399404936184804,0.05451580545563939,-0.006480027181065662,1.7644857854970157,1.069786471943585
SNA,none,2,25,625,0.0058509285046028925,-0.10080258012856036,-0.07719154299312847,0.014298318519800013,-0.029677520812346092,1.9717064085320486,1.079163544326782
SNA,none,2,26,20,0.06371496129259158,-0.15876939372669452,-0.03368553512988304,0.0,0.0,1.07909893429738,0.9378353286118141
SNA,none,2,26,300,0.06371496129259158,-0.11430068245062142,-0.028944335887377104,0.0444687112760731,0.0047411992425059335,1.6903305226305885,0.9482334289427362
SNA,none,2,26,625,0.06371496129259158,-0.09540223684645555,-0.032057594453174465,0.06336715688023897,0.0016279406767085725,1.9346369897164706,0.9843647248080579
SNA,none,2,27,20,0.1995661026357406,-0.20748073377709042,-0.07835167616846606,0.0,0.0,1.1309201329142735,1.242979935446057
SNA,none,2,27,300,0.1995661026357406,-0.053501107834478256,-0.021918755033381254,0.15397962594261216,0.0564329211350848,1.6592396129160154,1.4194444682932106
SNA,none,2,27,625,0.1995661026357406,-0.08723223556608573,-0.03604618371911317,0.1202484982110047,0.04230549244935289,1.8991180517620392,1.3712654935065764
SNA,none,2,28,20,-0.018224900817172873,-0.1882756136389585,-0.06641195777469944,0.0,0.0,1.116263008815186,1.0878333190721257
SNA,none,2,28,300,-0.018224900817172873,-0.06805143852522022,-0.030109708404491675,0.12022417511373829,0.03630224937020776,1.655525860797661,1.133320659465957
SNA,none,2,28,625,-0.018224900817172873,-0.06422310056736924,-0.026573821500651684,0.12405251307158927,0.03983813627404775,1.8629435982961753,1.077795062397763
SNA,none,2,29,20,-0.00025233667266422177,-0.05875132574658104,-0.0259615757408983,0.0,0.0,1.098026348641918,1.0544374674246138
SNA,none,2,29,300,-0.00025233667266422177,0.1610508797580743,0.07652819621916807,0.21980220550465535,0.10248977196006637,1.4895300961341,1.186964398057545
SNA,none,2,29,625,-0.00025233667266422177,0.15587471033650524,0.06992517425790967,0.21462603608308628,0.09588674999880797,1.6805076132471364,1.2330918584906665
SNA,none,2,30,20,-0.11799205935243362,-0.2216031759630831,-0.06662669235212204,0.0,0.0,1.1654033315185357,1.1584753989896668
SNA,none,2,30,300,-0.11799205935243362,-0.049416772164366796,0.012203552881412727,0.1721864037987163,0.07883024523353477,1.6431182900918433,1.100520979763853
SNA,none,2,30,625,-0.11799205935243362,-0.09032073034798793,-0.004795099563612459,0.13128244561509517,0.06183159278850958,1.8172608526925265,1.1937045786673322
SNA,none,2,31,20,0.07133482219208842,-0.10896539548132966,-0.039233466267798556,0.0,0.0,1.1377779778803687,1.1218913727466029
SNA,none,2,31,300,0.07133482219208842,-0.06834284116082046,-0.012892584388803363,0.04062255432050921,0.026340881878995193,1.613107467711432,1.1934198816340253
SNA,none,2,31,625,0.07133482219208842,-0.07671536467888007,-0.020167212687224323,0.03225003080244959,0.019066253580574233,1.8191464124451975,1.2427952434466778
SNA,none,2,32,20,0.12778444193918315,-0.13243386033791316,-0.04109378622670368,0.0,0.0,1.1035741749240537,1.2158379658941985
SNA,none,2,32,300,0.12778444193918315,-0.08938631309754697,-0.01961736240448486,0.04304754724036619,0.021476423822218815,1.551867821471904,1.1651411335336535
SNA,none,2,32,625,0.12778444193918315,-0.16155307214777048,-0.06604044768143047,-0.029119211809857326,-0.024946661454726793,1.715264139804046,1.129276627755713
SNA,none,2,33,20,0.08825746742784868,-0.16453497750699575,-0.0544146633100111,0.0,0.0,1.1181626077789641,1.060601283810068
SNA,none,2,33,300,0.08825746742784868,-0.11819117629712372,-0.05431050277251659,0.046343801209872026,0.00010416053749451315,1.5435526603298777,1.0388135567377776
SNA,none,2,33,625,0.08825746742784868,-0.13057957070347914,-0.075872813003252,0.03395540680351661,-0.02145814969324089,1.710730852830013,1.1131332368754179
SNA,none,2,34,20,-0.050337221308471625,-0.10079705531904071,-0.02874838890156539,0.0,0.0,1.0481729037515903,1.0062641759172948
SNA,none,2,34,300,-0.050337221308471625,0.11903378827534228,0.056558950502463956,0.21983084359438299,0.08530733940402935,1.4670279375506787,0.9531173259813256
SNA,none,2,34,625,-0.050337221308471625,0.14329084464437836,0.061663899267788036,0.24408789996341906,0.09041228816935343,1.591633744057787,0.8969456738234491
SNA,none,2,35,20,-0.09970351405788302,-0.07900353891434064,-0.03938261931882647,0.0,0.0,1.1219263390579928,1.0907539945693483
SNA,none,2,35,300,-0.09970351405788302,-0.06347877731611429,-0.048692676267496626,0.015524761598226355,-0.009310056948670153,1.548716205682172,1.0980282279152849
SNA,none,2,35,625,-0.09970351405788302,0.02590574123692413,-0.013935558730496123,0.10490928015126477,0.02544706058833035,1.6852971057439392,1.1133912988274755
SNA,none,2,36,20,9.909833545540536e-06,-0.06681657155095255,-0.02366338380310462,0.0,0.0,1.0850991136751074,1.1657760135890192
SNA,none,2,36,300,9.909833545540536e-06,-0.040346718285651395,-0.016256753325248008,0.026469853265301158,0.007406630477856613,1.5331085471349608,1.4225603171577326
SNA,none,2,36,625,9.909833545540536e-06,-0.056826908446098834,-0.04393066879051388,0.009989663104853719,-0.020267284987409262,1.654292472340716,1.360157128948063
SNA,none,2,37,20,0.1512432732692166,-0.049839894136359586,-0.01574653531454273,0.0,0.0,1.0603428010481681,0.9937854356061623
SNA,none,2,37,300,0.1512432732692166,-0.013775378740512156,0.014498344994521073,0.03606451539584743,0.030244880309063804,1.4955868432112696,1.0243432084650768
SNA,none,2,37,625,0.1512432732692166,-0.02830358353273632,0.0007789872545105325,0.021536310603623265,0.016525522569053264,1.6135983617617176,1.0079251318311628
SNA,none,2,38,20,-0.026006481661285497,-0.10920358545837017,-0.04280029733742574,0.0,0.0,1.0828352418011866,1.210921416010274
SNA,none,2,38,300,-0.026006481661285497,0.03639091453395271,0.010049862554289524,0.14559449999232288,0.052850159891715265,1.4528384814181436,1.134909085126754
SNA,none,2,38,625,-0.026006481661285497,0.072653583877057,0.02199831809323216,0.18185716933542717,0.0647986154306579,1.5927829817989239,1.0605102426642758
SNA,none,2,39,20,0.015125234523409858,-0.20539723770768403,-0.07818148608509912,0.0,0.0,1.121723703046747,1.1281401022148274
SNA,none,2,39,300,0.015125234523409858,-0.10301516756238449,-0.028684216801214468,0.10238207014529954,0.04949726928388465,1.590096995845284,1.1596675679969377
SNA,none,2,39,625,0.015125234523409858,-0.13483970643188714,-0.04563658565381434,0.07055753127579689,0.03254490043128477,1.713983466535679,1.04286186762048
SNA,none,2,40,20,0.030215987892058038,-0.02492146896969416,-0.009915923626494294,0.0,0.0,1.0715953919018215,1.068868810284537
SNA,none,2,40,300,0.030215987892058038,0.0753282868755637,0.03160117529916873,0.10024975584525786,0.04151709892566302,1.4753454588106962,0.9998311131156584
SNA,none,2,40,625,0.030215987892058038,0.09463230471672723,0.024715722737601142,0.1195537736864214,0.034631646364095436,1.5768059785589612,0.8843647027581271
SNA,l2,0,21,20,0.08929514067594829,-0.186243267344732,-0.059742350423272306,0.0,0.0,1.9411954641859932,1.1621244198190686
SNA,l2,0,21,300,0.08929514067594829,-0.1260295489236553,-0.027790759828564993,0.0602137184210767,0.03195159059470731,4.795894433761458,1.3869766516844533
SNA,l2,0,21,625,0.08929514067594829,-0.06854902979426761,0.006174191271519108,0.1176942375504644,0.06591654169479141,5.3097666723137715,1.3914601681798164
SNA,l2,0,22,20,0.03469778023875669,-0.1836423585161314,-0.0682711806384581,0.0,0.0,2.044694613219939,1.1808668751265383
SNA,l2,0,22,300,0.03469778023875669,-0.1365913203506731,-0.0445440973594764,0.0470510381654583,0.02372708327898171,5.290807248399915,1.8337275667494026
SNA,l2,0,22,625,0.03469778023875669,-0.09297490520751309,-0.011113979258536522,0.0906674533086183,0.057157201379921585,6.032127215456739,1.7662338863781775
SNA,l2,0,23,20,0.11801755968106442,-0.2188860056857707,-0.07333943336162488,0.0,0.0,2.0644612088394725,1.4337642016937335
SNA,l2,0,23,300,0.11801755968106442,-0.009484679816846614,0.005194366257777916,0.2094013258689241,0.0785337996194028,4.991997031150602,1.5015678843505635
SNA,l2,0,23,625,0.11801755968106442,-0.016626455625251196,0.019056666131299027,0.20225955006051952,0.0923960994929239,5.594757378685413,1.4225743879955501
SNA,l2,0,24,20,0.04962007070626291,-0.3889402894749322,-0.14684484211505303,0.0,0.0,2.1799012342494373,1.449284153823949
SNA,l2,0,24,300,0.04962007070626291,-0.1397969476043271,-0.026659339753208,0.2491433418706051,0.12018550236184503,5.108676513154889,1.7756841684455977
SNA,l2,0,24,625,0.04962007070626291,-0.2271224768766964,-0.051988624462273314,0.1618178125982358,0.09485621765277971,5.9571048347732,2.061045050663202
SNA,l2,0,25,20,0.1499105062352641,-0.11703712459960378,-0.034838733013454,0.0,0.0,2.1164253539825166,1.3727683582255763
SNA,l2,0,25,300,0.1499105062352641,0.020399704190744217,0.020689459128083704,0.137436828790348,0.0555281921415377,5.453715933507698,1.6125872048753058
SNA,l2,0,25,625,0.1499105062352641,0.0073913061219882115,0.02717038504578209,0.12442843072159199,0.06200911805923609,6.604153797486025,1.9628571465481748
SNA,l2,0,26,20,0.03330958990762278,-0.2900150667829241,-0.09448989193651847,0.0,0.0,2.019004592020859,1.1371586399479616
SNA,l2,0,26,300,0.03330958990762278,-0.10710751852205108,-0.024428526388244387,0.18290754826087302,0.07006136554827408,4.928100569428934,1.627241853820081
SNA,l2,0,26,625,0.03330958990762278,-0.0903924112614801,-0.003473407794379102,0.199622655521444,0.09101648414213936,5.66638265558325,1.7411858228645674
SNA,l2,0,27,20,0.04949880222877659,-0.1482619378469972,-0.05087152023725888,0.0,0.0,1.9181608721777161,1.1188142147532478
SNA,l2,0,27,300,0.04949880222877659,-0.05808352069348488,-0.007435028850663689,0.09017841715351232,0.043436491386595194,4.624924784802199,1.6500640417492998
SNA,l2,0,27,625,0.04949880222877659,-0.10343081924101222,-0.008770614594128284,0.04483111860598499,0.0421009056431306,5.35805287014905,1.6476069502130213
SNA,l2,0,28,20,0.08099061817224229,-0.1710674411761572,-0.0604927897424086,0.0,0.0,2.119034871907062,1.4922489200802809
SNA,l2,0,28,300,0.08099061817224229,-0.08389119744440898,-0.021441939030609702,0.0871762437317482,0.039050850711798896,4.86923145184795,1.4107540165357528
SNA,l2,0,28,625,0.08099061817224229,-0.11188749762361722,-0.025866378215914393,0.05917994355253997,0.034626411526494205,5.748984909088723,1.6532914654144437
SNA,l2,0,29,20,0.12362202097744218,-0.1815499550371148,-0.0659758853741606,0.0,0.0,1.8518233515130909,0.9990059809756183
SNA,l2,0,29,300,0.12362202097744218,-0.09144989171934492,-0.011662069873907,0.09010006331776987,0.054313815500253604,4.508014468635505,1.4471407973290331
SNA,l2,0,29,625,0.12362202097744218,-0.08700654902244592,-0.003290235720154411,0.09454340601466887,0.06268564965400619,4.922034533814264,1.571887368141316
SNA,l2,0,30,20,0.08117058118828832,-0.23480664407344262,-0.08045443179533202,0.0,0.0,1.9021960563358313,1.056954105616116
SNA,l2,0,30,300,0.08117058118828832,-0.10205784854091401,-0.009160568785088502,0.1327487955325286,0.07129386301024351,4.744119199076796,1.3299983295675775
SNA,l2,0,30,625,0.08117058118828832,-0.0816720302889545,0.01229156867785361,0.15313461378448812,0.09274600047318562,5.276477593940853,1.2291623173596502
SNA,l2,0,31,20,0.10182298140459839,-0.2472890439601766,-0.08479220030893583,0.0,0.0,1.981728073841024,1.202989129589169
SNA,l2,0,31,300,0.10182298140459839,-0.08069590129676002,-0.0022075923236613004,0.16659314266341657,0.08258460798527453,5.0459602974382625,1.6075767476831349
SNA,l2,0,31,625,0.10182298140459839,-0.10467428342949281,0.0016462459334694868,0.14261476053068378,0.08643844624240532,5.630285261282686,1.5169481067919768
